Date,PAMP.BA
2016-01-08,11.600000381469727
2016-01-11,11.149999618530273
2016-01-12,11.0
2016-01-13,10.949999809265137
2016-01-14,11.399999618530273
2016-01-15,10.649999618530273
2016-01-18,10.149999618530273
2016-01-19,10.449999809265137
2016-01-20,9.850000381469727
2016-01-21,10.399999618530273
2016-01-22,11.449999809265137
2016-01-25,11.949999809265137
2016-01-26,11.800000190734863
2016-01-27,12.300000190734863
2016-01-28,12.550000190734863
2016-01-29,12.75
2016-02-01,12.449999809265137
2016-02-02,12.949999809265137
2016-02-03,12.75
2016-02-04,12.899999618530273
2016-02-05,13.100000381469727
2016-02-10,13.350000381469727
2016-02-11,12.850000381469727
2016-02-12,12.75
2016-02-15,12.75
2016-02-16,13.0
2016-02-17,13.25
2016-02-18,13.149999618530273
2016-02-19,12.949999809265137
2016-02-22,13.850000381469727
2016-02-23,13.949999809265137
2016-02-24,14.0
2016-02-25,14.449999809265137
2016-02-26,14.25
2016-02-29,14.25
2016-03-01,13.949999809265137
2016-03-02,13.350000381469727
2016-03-03,12.949999809265137
2016-03-04,12.699999809265137
2016-03-07,12.350000381469727
2016-03-08,12.399999618530273
2016-03-09,12.399999618530273
2016-03-10,12.350000381469727
2016-03-11,11.899999618530273
2016-03-14,11.800000190734863
2016-03-15,11.5
2016-03-16,12.300000190734863
2016-03-17,12.199999809265137
2016-03-18,11.800000190734863
2016-03-21,11.699999809265137
2016-03-22,11.949999809265137
2016-03-23,11.699999809265137
2016-03-28,12.100000381469727
2016-03-29,12.149999618530273
2016-03-30,12.149999618530273
2016-03-31,12.600000381469727
2016-04-01,12.649999618530273
2016-04-04,12.449999809265137
2016-04-05,12.25
2016-04-06,11.850000381469727
2016-04-07,11.300000190734863
2016-04-08,11.550000190734863
2016-04-11,11.5
2016-04-12,11.699999809265137
2016-04-13,12.699999809265137
2016-04-14,12.899999618530273
2016-04-15,12.75
2016-04-18,12.600000381469727
2016-04-19,12.800000190734863
2016-04-20,12.75
2016-04-21,12.75
2016-04-22,12.399999618530273
2016-04-25,11.899999618530273
2016-04-26,12.100000381469727
2016-04-27,11.899999618530273
2016-04-28,11.850000381469727
2016-04-29,11.75
2016-05-02,11.649999618530273
2016-05-03,11.449999809265137
2016-05-04,11.850000381469727
2016-05-05,12.399999618530273
2016-05-06,12.800000190734863
2016-05-09,12.600000381469727
2016-05-10,12.75
2016-05-11,12.75
2016-05-12,12.699999809265137
2016-05-13,12.850000381469727
2016-05-16,12.800000190734863
2016-05-17,12.649999618530273
2016-05-18,12.350000381469727
2016-05-19,11.949999809265137
2016-05-20,12.0
2016-05-23,11.75
2016-05-24,11.899999618530273
2016-05-26,12.75
2016-05-27,12.949999809265137
2016-05-30,12.800000190734863
2016-05-31,13.100000381469727
2016-06-01,13.050000190734863
2016-06-02,12.949999809265137
2016-06-03,13.199999809265137
2016-06-06,13.5
2016-06-07,14.149999618530273
2016-06-08,14.449999809265137
2016-06-09,14.449999809265137
2016-06-10,14.25
2016-06-13,14.5
2016-06-14,14.350000381469727
2016-06-15,14.449999809265137
2016-06-16,14.649999618530273
2016-06-21,14.949999809265137
2016-06-22,15.0
2016-06-23,15.5
2016-06-24,15.600000381469727
2016-06-27,15.800000190734863
2016-06-28,16.100000381469727
2016-06-29,16.299999237060547
2016-06-30,16.350000381469727
2016-07-01,16.899999618530273
2016-07-04,17.0
2016-07-05,17.200000762939453
2016-07-06,17.0
2016-07-07,16.5
2016-07-11,16.700000762939453
2016-07-12,16.200000762939453
2016-07-13,16.299999237060547
2016-07-14,16.649999618530273
2016-07-15,17.0
2016-07-18,17.25
2016-07-19,16.600000381469727
2016-07-20,16.350000381469727
2016-07-21,16.25
2016-07-22,16.600000381469727
2016-07-25,16.25
2016-07-26,16.049999237060547
2016-07-27,16.299999237060547
2016-07-28,16.200000762939453
2016-07-29,16.549999237060547
2016-08-01,16.549999237060547
2016-08-02,16.450000762939453
2016-08-03,16.399999618530273
2016-08-04,16.5
2016-08-05,16.450000762939453
2016-08-08,16.149999618530273
2016-08-09,16.399999618530273
2016-08-10,16.549999237060547
2016-08-11,16.399999618530273
2016-08-12,15.899999618530273
2016-08-16,15.199999809265137
2016-08-17,15.550000190734863
2016-08-18,15.149999618530273
2016-08-19,15.0
2016-08-22,15.25
2016-08-23,15.5
2016-08-24,15.75
2016-08-25,15.699999809265137
2016-08-26,15.449999809265137
2016-08-29,15.5
2016-08-30,15.199999809265137
2016-08-31,15.100000381469727
2016-09-01,15.350000381469727
2016-09-02,15.5
2016-09-05,15.399999618530273
2016-09-06,16.450000762939453
2016-09-07,16.700000762939453
2016-09-08,16.850000381469727
2016-09-09,16.549999237060547
2016-09-12,16.649999618530273
2016-09-13,16.5
2016-09-14,16.950000762939453
2016-09-15,17.899999618530273
2016-09-16,18.149999618530273
2016-09-19,18.549999237060547
2016-09-20,18.600000381469727
2016-09-21,18.850000381469727
2016-09-22,19.700000762939453
2016-09-23,19.450000762939453
2016-09-26,19.049999237060547
2016-09-27,18.600000381469727
2016-09-28,18.899999618530273
2016-09-29,19.649999618530273
2016-09-30,19.299999237060547
2016-10-03,19.600000381469727
2016-10-04,19.25
2016-10-05,19.399999618530273
2016-10-06,19.200000762939453
2016-10-07,19.25
2016-10-11,19.799999237060547
2016-10-12,19.600000381469727
2016-10-13,19.5
2016-10-14,19.600000381469727
2016-10-17,20.0
2016-10-18,20.0
2016-10-19,20.799999237060547
2016-10-20,20.850000381469727
2016-10-21,21.100000381469727
2016-10-24,21.0
2016-10-25,20.899999618530273
2016-10-26,20.399999618530273
2016-10-27,20.450000762939453
2016-10-28,20.75
2016-10-31,20.549999237060547
2016-11-01,20.399999618530273
2016-11-02,20.149999618530273
2016-11-03,20.100000381469727
2016-11-04,20.200000762939453
2016-11-07,20.700000762939453
2016-11-08,20.549999237060547
2016-11-09,20.649999618530273
2016-11-10,20.049999237060547
2016-11-11,19.649999618530273
2016-11-14,19.899999618530273
2016-11-15,20.75
2016-11-16,20.950000762939453
2016-11-17,21.0
2016-11-18,20.700000762939453
2016-11-21,21.5
2016-11-22,23.0
2016-11-23,22.649999618530273
2016-11-24,22.200000762939453
2016-11-25,22.100000381469727
2016-11-29,21.799999237060547
2016-11-30,22.25
2016-12-01,22.0
2016-12-02,22.200000762939453
2016-12-05,22.25
2016-12-06,22.799999237060547
2016-12-07,22.799999237060547
2016-12-12,22.25
2016-12-13,22.700000762939453
2016-12-14,22.049999237060547
2016-12-15,22.200000762939453
2016-12-16,22.049999237060547
2016-12-19,21.549999237060547
2016-12-20,21.100000381469727
2016-12-21,21.649999618530273
2016-12-22,21.350000381469727
2016-12-23,20.950000762939453
2016-12-26,20.299999237060547
2016-12-27,20.600000381469727
2016-12-28,20.75
2016-12-29,22.0
2016-12-30,22.0
2017-01-02,23.200000762939453
2017-01-03,23.149999618530273
2017-01-04,23.350000381469727
2017-01-05,23.0
2017-01-06,23.5
2017-01-09,23.700000762939453
2017-01-10,24.850000381469727
2017-01-11,25.299999237060547
2017-01-12,25.100000381469727
2017-01-13,26.0
2017-01-16,26.350000381469727
2017-01-17,26.700000762939453
2017-01-18,27.350000381469727
2017-01-19,27.0
2017-01-20,27.700000762939453
2017-01-23,28.799999237060547
2017-01-24,28.549999237060547
2017-01-25,28.399999618530273
2017-01-26,28.850000381469727
2017-01-27,28.850000381469727
2017-01-30,28.899999618530273
2017-01-31,29.5
2017-02-01,30.25
2017-02-02,30.950000762939453
2017-02-03,29.450000762939453
2017-02-06,29.950000762939453
2017-02-07,30.100000381469727
2017-02-08,28.850000381469727
2017-02-09,28.700000762939453
2017-02-10,29.149999618530273
2017-02-13,28.799999237060547
2017-02-14,29.200000762939453
2017-02-15,29.299999237060547
2017-02-16,29.0
2017-02-17,29.399999618530273
2017-02-20,30.5
2017-02-21,30.450000762939453
2017-02-22,29.950000762939453
2017-02-23,28.899999618530273
2017-02-24,28.5
2017-03-01,29.100000381469727
2017-03-02,28.5
2017-03-03,29.100000381469727
2017-03-06,29.200000762939453
2017-03-07,29.200000762939453
2017-03-08,29.450000762939453
2017-03-09,28.75
2017-03-10,28.75
2017-03-13,29.100000381469727
2017-03-14,29.399999618530273
2017-03-15,29.799999237060547
2017-03-16,30.549999237060547
2017-03-17,30.399999618530273
2017-03-20,31.5
2017-03-21,30.899999618530273
2017-03-22,31.049999237060547
2017-03-23,31.299999237060547
2017-03-27,32.20000076293945
2017-03-28,33.04999923706055
2017-03-29,33.70000076293945
2017-03-30,34.0
2017-03-31,33.70000076293945
2017-04-03,33.0
2017-04-04,33.70000076293945
2017-04-05,33.70000076293945
2017-04-06,34.849998474121094
2017-04-07,34.54999923706055
2017-04-10,36.0
2017-04-11,36.0
2017-04-12,35.75
2017-04-17,35.70000076293945
2017-04-18,35.650001525878906
2017-04-19,35.150001525878906
2017-04-20,35.75
2017-04-21,36.099998474121094
2017-04-24,36.45000076293945
2017-04-25,36.0
2017-04-26,35.04999923706055
2017-04-27,34.150001525878906
2017-04-28,34.0
2017-05-02,35.20000076293945
2017-05-03,35.599998474121094
2017-05-04,35.54999923706055
2017-05-05,35.599998474121094
2017-05-08,35.79999923706055
2017-05-09,35.849998474121094
2017-05-10,36.75
2017-05-11,36.900001525878906
2017-05-12,37.099998474121094
2017-05-15,36.70000076293945
2017-05-16,37.400001525878906
2017-05-17,37.099998474121094
2017-05-18,36.5
2017-05-19,38.20000076293945
2017-05-22,38.5
2017-05-23,38.29999923706055
2017-05-24,38.79999923706055
2017-05-26,40.75
2017-05-29,41.25
2017-05-30,40.650001525878906
2017-05-31,40.650001525878906
2017-06-01,41.75
2017-06-02,41.29999923706055
2017-06-05,40.900001525878906
2017-06-06,40.400001525878906
2017-06-07,40.150001525878906
2017-06-08,40.349998474121094
2017-06-09,40.5
2017-06-12,39.45000076293945
2017-06-13,39.70000076293945
2017-06-14,40.0
2017-06-15,39.599998474121094
2017-06-16,40.599998474121094
2017-06-19,41.900001525878906
2017-06-21,38.400001525878906
2017-06-22,38.79999923706055
2017-06-23,38.400001525878906
2017-06-26,38.70000076293945
2017-06-27,38.400001525878906
2017-06-28,38.75
2017-06-29,38.900001525878906
2017-06-30,39.400001525878906
2017-07-03,40.0
2017-07-04,39.900001525878906
2017-07-05,40.04999923706055
2017-07-06,40.25
2017-07-07,40.150001525878906
2017-07-10,38.900001525878906
2017-07-11,38.75
2017-07-12,38.29999923706055
2017-07-13,37.099998474121094
2017-07-14,37.04999923706055
2017-07-17,35.70000076293945
2017-07-18,36.0
2017-07-19,36.70000076293945
2017-07-20,37.70000076293945
2017-07-21,38.849998474121094
2017-07-24,38.599998474121094
2017-07-25,38.150001525878906
2017-07-26,37.900001525878906
2017-07-27,38.0
2017-07-28,39.099998474121094
2017-07-31,38.5
2017-08-01,38.70000076293945
2017-08-02,39.400001525878906
2017-08-03,39.79999923706055
2017-08-04,40.04999923706055
2017-08-07,39.400001525878906
2017-08-08,38.5
2017-08-09,37.5
2017-08-10,37.849998474121094
2017-08-11,39.25
2017-08-14,42.5
2017-08-15,42.599998474121094
2017-08-16,43.150001525878906
2017-08-17,41.900001525878906
2017-08-18,41.5
2017-08-22,40.54999923706055
2017-08-23,41.20000076293945
2017-08-24,43.04999923706055
2017-08-25,42.599998474121094
2017-08-28,43.349998474121094
2017-08-29,42.849998474121094
2017-08-30,42.70000076293945
2017-08-31,42.70000076293945
2017-09-01,43.0
2017-09-04,43.29999923706055
2017-09-05,43.29999923706055
2017-09-06,43.29999923706055
2017-09-07,43.29999923706055
2017-09-08,43.29999923706055
2017-09-11,43.29999923706055
2017-09-12,41.79999923706055
2017-09-13,41.599998474121094
2017-09-14,41.5
2017-09-15,41.400001525878906
2017-09-18,41.79999923706055
2017-09-19,41.70000076293945
2017-09-20,41.70000076293945
2017-09-21,42.599998474121094
2017-09-22,43.150001525878906
2017-09-25,42.849998474121094
2017-09-26,43.20000076293945
2017-09-27,43.20000076293945
2017-09-28,43.650001525878906
2017-09-29,45.349998474121094
2017-10-02,46.04999923706055
2017-10-03,46.099998474121094
2017-10-04,45.599998474121094
2017-10-05,46.70000076293945
2017-10-06,47.0
2017-10-10,46.75
2017-10-11,47.0
2017-10-12,47.45000076293945
2017-10-13,46.95000076293945
2017-10-17,44.650001525878906
2017-10-18,44.0
2017-10-19,44.900001525878906
2017-10-20,46.45000076293945
2017-10-23,48.599998474121094
2017-10-24,49.45000076293945
2017-10-25,48.5
2017-10-26,48.599998474121094
2017-10-27,47.150001525878906
2017-10-30,46.95000076293945
2017-10-31,48.25
2017-11-01,48.25
2017-11-02,48.54999923706055
2017-11-03,47.45000076293945
2017-11-07,47.150001525878906
2017-11-08,46.45000076293945
2017-11-09,46.70000076293945
2017-11-10,45.349998474121094
2017-11-13,43.900001525878906
2017-11-14,42.099998474121094
2017-11-15,43.70000076293945
2017-11-16,45.45000076293945
2017-11-17,45.400001525878906
2017-11-21,45.349998474121094
2017-11-22,46.70000076293945
2017-11-23,46.75
2017-11-24,46.5
2017-11-28,45.0
2017-11-29,44.75
2017-11-30,44.29999923706055
2017-12-01,44.0
2017-12-04,43.20000076293945
2017-12-05,42.75
2017-12-06,43.70000076293945
2017-12-07,44.29999923706055
2017-12-11,44.349998474121094
2017-12-12,44.599998474121094
2017-12-13,44.400001525878906
2017-12-14,44.20000076293945
2017-12-15,44.70000076293945
2017-12-18,44.349998474121094
2017-12-19,46.650001525878906
2017-12-20,46.95000076293945
2017-12-21,48.29999923706055
2017-12-22,48.70000076293945
2017-12-26,49.20000076293945
2017-12-27,49.150001525878906
2017-12-28,50.150001525878906
2018-01-01,50.150001525878906
2018-01-02,51.20000076293945
2018-01-03,51.79999923706055
2018-01-04,51.849998474121094
2018-01-05,52.29999923706055
2018-01-08,53.400001525878906
2018-01-09,53.099998474121094
2018-01-10,51.79999923706055
2018-01-11,52.70000076293945
2018-01-12,53.95000076293945
2018-01-15,56.0
2018-01-16,54.95000076293945
2018-01-17,54.25
2018-01-18,54.5
2018-01-19,53.400001525878906
2018-01-22,53.79999923706055
2018-01-23,53.849998474121094
2018-01-24,55.150001525878906
2018-01-25,55.29999923706055
2018-01-26,55.25
2018-01-29,55.04999923706055
2018-01-30,54.0
2018-01-31,55.20000076293945
2018-02-01,54.650001525878906
2018-02-02,50.25
2018-02-05,48.75
2018-02-06,51.900001525878906
2018-02-07,50.29999923706055
2018-02-08,48.54999923706055
2018-02-09,47.95000076293945
2018-02-14,49.0
2018-02-15,49.45000076293945
2018-02-16,51.599998474121094
2018-02-19,52.599998474121094
2018-02-20,51.650001525878906
2018-02-21,52.54999923706055
2018-02-22,52.54999923706055
2018-02-23,51.04999923706055
2018-02-26,52.099998474121094
2018-02-27,51.150001525878906
2018-02-28,51.79999923706055
2018-03-01,49.75
2018-03-02,48.95000076293945
2018-03-05,49.20000076293945
2018-03-06,50.599998474121094
2018-03-07,50.29999923706055
2018-03-08,51.25
2018-03-09,52.0
2018-03-12,51.650001525878906
2018-03-13,52.70000076293945
2018-03-14,52.70000076293945
2018-03-15,52.349998474121094
2018-03-16,51.599998474121094
2018-03-19,49.79999923706055
2018-03-20,50.349998474121094
2018-03-21,50.25
2018-03-22,49.75
2018-03-23,49.25
2018-03-26,49.54999923706055
2018-03-27,48.70000076293945
2018-03-28,48.25
2018-04-03,47.54999923706055
2018-04-04,47.900001525878906
2018-04-05,48.79999923706055
2018-04-06,48.349998474121094
2018-04-09,48.25
2018-04-10,47.54999923706055
2018-04-11,46.849998474121094
2018-04-12,47.650001525878906
2018-04-13,47.45000076293945
2018-04-16,46.0
2018-04-17,47.599998474121094
2018-04-18,46.79999923706055
2018-04-19,46.25
2018-04-20,45.849998474121094
2018-04-23,45.70000076293945
2018-04-24,46.25
2018-04-25,45.349998474121094
2018-04-26,45.150001525878906
2018-04-27,45.150001525878906
2018-05-02,46.75
2018-05-03,46.900001525878906
2018-05-04,46.400001525878906
2018-05-07,44.29999923706055
2018-05-08,42.099998474121094
2018-05-09,45.650001525878906
2018-05-10,49.95000076293945
2018-05-11,50.599998474121094
2018-05-14,52.849998474121094
2018-05-15,52.5
2018-05-16,52.70000076293945
2018-05-17,52.849998474121094
2018-05-18,53.20000076293945
2018-05-21,52.45000076293945
2018-05-22,52.0
2018-05-23,51.400001525878906
2018-05-24,51.349998474121094
2018-05-28,49.95000076293945
2018-05-29,48.79999923706055
2018-05-30,48.849998474121094
2018-05-31,47.900001525878906
2018-06-01,48.0
2018-06-04,48.29999923706055
2018-06-05,50.0
2018-06-06,49.04999923706055
2018-06-07,48.5
2018-06-08,50.599998474121094
2018-06-11,51.54999923706055
2018-06-12,50.0
2018-06-13,50.0
2018-06-14,49.79999923706055
2018-06-15,50.45000076293945
2018-06-18,45.400001525878906
2018-06-19,48.599998474121094
2018-06-21,49.599998474121094
2018-06-22,47.54999923706055
2018-06-25,45.45000076293945
2018-06-26,44.650001525878906
2018-06-27,41.20000076293945
2018-06-28,42.20000076293945
2018-06-29,40.95000076293945
2018-07-02,38.849998474121094
2018-07-03,42.20000076293945
2018-07-04,43.79999923706055
2018-07-05,42.79999923706055
2018-07-06,41.849998474121094
2018-07-10,42.95000076293945
2018-07-11,42.150001525878906
2018-07-12,41.5
2018-07-13,41.5
2018-07-16,41.04999923706055
2018-07-17,41.54999923706055
2018-07-18,42.400001525878906
2018-07-19,41.650001525878906
2018-07-20,42.54999923706055
2018-07-23,41.900001525878906
2018-07-24,42.599998474121094
2018-07-25,44.099998474121094
2018-07-26,45.0
2018-07-27,46.25
2018-07-30,46.29999923706055
2018-07-31,46.45000076293945
2018-08-01,45.400001525878906
2018-08-02,43.70000076293945
2018-08-03,43.70000076293945
2018-08-06,43.45000076293945
2018-08-07,41.900001525878906
2018-08-08,40.849998474121094
2018-08-09,41.650001525878906
2018-08-10,41.54999923706055
2018-08-13,40.099998474121094
2018-08-14,38.75
2018-08-15,38.25
2018-08-16,38.29999923706055
2018-08-17,37.75
2018-08-21,38.0
2018-08-22,38.79999923706055
2018-08-23,37.650001525878906
2018-08-24,36.099998474121094
2018-08-27,37.25
2018-08-28,37.75
2018-08-29,37.70000076293945
2018-08-30,41.349998474121094
2018-08-31,46.349998474121094
2018-09-03,43.900001525878906
2018-09-04,41.849998474121094
2018-09-05,45.349998474121094
2018-09-06,45.849998474121094
2018-09-07,45.650001525878906
2018-09-10,45.75
2018-09-11,44.900001525878906
2018-09-12,45.70000076293945
2018-09-13,47.20000076293945
2018-09-14,46.79999923706055
2018-09-17,48.650001525878906
2018-09-18,49.400001525878906
2018-09-19,52.20000076293945
2018-09-20,56.54999923706055
2018-09-21,56.45000076293945
2018-09-24,53.95000076293945
2018-09-25,54.150001525878906
2018-09-26,50.900001525878906
2018-09-27,51.5
2018-09-28,50.95000076293945
2018-10-01,50.54999923706055
2018-10-02,48.79999923706055
2018-10-03,48.70000076293945
2018-10-04,46.0
2018-10-05,45.95000076293945
2018-10-08,46.04999923706055
2018-10-09,44.900001525878906
2018-10-10,43.70000076293945
2018-10-11,42.04999923706055
2018-10-12,44.849998474121094
2018-10-16,45.70000076293945
2018-10-17,43.70000076293945
2018-10-18,43.04999923706055
2018-10-19,44.04999923706055
2018-10-22,44.0
2018-10-23,43.150001525878906
2018-10-24,43.20000076293945
2018-10-25,44.04999923706055
2018-10-26,44.5
2018-10-29,45.54999923706055
2018-10-30,46.0
2018-10-31,47.70000076293945
2018-11-01,50.650001525878906
2018-11-02,51.04999923706055
2018-11-05,51.25
2018-11-07,50.150001525878906
2018-11-08,50.0
2018-11-09,49.349998474121094
2018-11-12,47.650001525878906
2018-11-13,44.20000076293945
2018-11-14,47.0
2018-11-15,48.849998474121094
2018-11-16,49.5
2018-11-20,46.25
2018-11-21,48.0
2018-11-22,46.900001525878906
2018-11-23,47.95000076293945
2018-11-26,51.20000076293945
2018-11-27,51.25
2018-11-28,50.95000076293945
2018-11-29,53.75
2018-11-30,53.75
2018-12-03,54.75
2018-12-04,54.70000076293945
2018-12-05,53.29999923706055
2018-12-06,55.04999923706055
2018-12-07,53.0
2018-12-10,51.29999923706055
2018-12-11,50.95000076293945
2018-12-12,50.95000076293945
2018-12-13,51.349998474121094
2018-12-14,51.349998474121094
2018-12-17,48.75
2018-12-18,49.099998474121094
2018-12-19,49.599998474121094
2018-12-20,46.400001525878906
2018-12-21,46.400001525878906
2018-12-26,44.849998474121094
2018-12-27,46.150001525878906
2018-12-28,46.75
2018-12-31,46.75
2019-01-02,50.150001525878906
2019-01-03,50.04999923706055
2019-01-04,52.95000076293945
2019-01-07,52.900001525878906
2019-01-08,53.79999923706055
2019-01-09,55.29999923706055
2019-01-10,53.5
2019-01-11,53.349998474121094
2019-01-14,53.0
2019-01-15,53.20000076293945
2019-01-16,53.79999923706055
2019-01-17,53.79999923706055
2019-01-18,54.0
2019-01-21,53.70000076293945
2019-01-22,52.04999923706055
2019-01-23,52.349998474121094
2019-01-24,52.599998474121094
2019-01-25,51.5
2019-01-28,51.54999923706055
2019-01-29,52.54999923706055
2019-01-30,53.29999923706055
2019-01-31,53.25
2019-02-01,53.25
2019-02-04,53.099998474121094
2019-02-05,55.900001525878906
2019-02-06,55.599998474121094
2019-02-07,54.400001525878906
2019-02-08,55.45000076293945
2019-02-11,58.900001525878906
2019-02-12,58.54999923706055
2019-02-13,57.79999923706055
2019-02-14,57.75
2019-02-15,57.75
2019-02-18,56.900001525878906
2019-02-19,54.099998474121094
2019-02-20,55.5
2019-02-21,53.25
2019-02-22,53.75
2019-02-25,53.45000076293945
2019-02-26,53.25
2019-02-27,51.04999923706055
2019-02-28,50.75
2019-03-01,49.099998474121094
2019-03-06,47.54999923706055
2019-03-07,50.099998474121094
2019-03-08,49.849998474121094
2019-03-11,50.599998474121094
2019-03-12,49.650001525878906
2019-03-13,50.70000076293945
2019-03-14,48.849998474121094
2019-03-15,49.54999923706055
2019-03-18,52.599998474121094
2019-03-19,50.70000076293945
2019-03-20,51.900001525878906
2019-03-21,50.79999923706055
2019-03-22,48.20000076293945
2019-03-25,47.849998474121094
2019-03-26,46.70000076293945
2019-03-27,45.75
2019-03-28,47.349998474121094
2019-03-29,48.099998474121094
2019-04-01,45.900001525878906
2019-04-03,44.20000076293945
2019-04-04,44.0
2019-04-05,44.04999923706055
2019-04-08,44.650001525878906
2019-04-09,42.5
2019-04-10,42.5
2019-04-11,41.150001525878906
2019-04-12,40.5
2019-04-15,41.5
2019-04-16,42.20000076293945
2019-04-17,41.349998474121094
2019-04-22,40.0
2019-04-23,39.849998474121094
2019-04-24,38.29999923706055
2019-04-25,38.70000076293945
2019-04-26,38.900001525878906
2019-04-29,36.20000076293945
2019-04-30,37.45000076293945
2019-05-02,39.20000076293945
2019-05-03,41.5
2019-05-06,42.150001525878906
2019-05-07,41.45000076293945
2019-05-08,43.0
2019-05-09,43.0
2019-05-10,41.79999923706055
2019-05-13,40.54999923706055
2019-05-14,40.849998474121094
2019-05-15,41.79999923706055
2019-05-16,42.650001525878906
2019-05-17,41.25
2019-05-20,41.900001525878906
2019-05-21,45.0
2019-05-22,46.150001525878906
2019-05-23,45.849998474121094
2019-05-24,46.75
2019-05-27,48.349998474121094
2019-05-28,46.5
2019-05-29,46.150001525878906
2019-05-30,46.650001525878906
2019-05-31,45.45000076293945
2019-06-03,45.599998474121094
2019-06-04,47.45000076293945
2019-06-05,49.099998474121094
2019-06-06,49.20000076293945
2019-06-07,47.150001525878906
2019-06-10,48.04999923706055
2019-06-11,52.150001525878906
2019-06-12,58.0
2019-06-13,56.5
2019-06-14,56.5
2019-06-18,55.95000076293945
2019-06-19,56.04999923706055
2019-06-21,56.599998474121094
2019-06-24,57.150001525878906
2019-06-25,56.150001525878906
2019-06-26,55.349998474121094
2019-06-27,60.04999923706055
2019-06-28,59.45000076293945
2019-07-01,58.45000076293945
2019-07-02,58.599998474121094
2019-07-03,56.849998474121094
2019-07-04,57.04999923706055
2019-07-05,56.95000076293945
2019-07-10,59.20000076293945
2019-07-11,58.900001525878906
2019-07-12,59.70000076293945
2019-07-15,56.849998474121094
2019-07-16,59.0
2019-07-17,58.400001525878906
2019-07-18,57.45000076293945
2019-07-19,56.599998474121094
2019-07-22,53.099998474121094
2019-07-23,54.54999923706055
2019-07-24,55.849998474121094
2019-07-25,56.349998474121094
2019-07-26,58.0
2019-07-29,59.04999923706055
2019-07-30,58.54999923706055
2019-07-31,57.95000076293945
2019-08-01,57.29999923706055
2019-08-02,57.650001525878906
2019-08-05,56.75
2019-08-06,57.29999923706055
2019-08-07,56.599998474121094
2019-08-08,58.04999923706055
2019-08-09,63.5
2019-08-12,35.0
2019-08-13,37.79999923706055
2019-08-14,37.75
2019-08-15,40.900001525878906
2019-08-16,39.54999923706055
2019-08-20,37.0
2019-08-21,36.900001525878906
2019-08-22,37.75
2019-08-23,35.349998474121094
2019-08-26,33.75
2019-08-27,32.95000076293945
2019-08-28,34.54999923706055
2019-08-29,31.5
2019-08-30,32.599998474121094
2019-09-02,35.45000076293945
2019-09-03,30.450000762939453
2019-09-04,31.600000381469727
2019-09-05,38.29999923706055
2019-09-06,39.20000076293945
2019-09-09,38.099998474121094
2019-09-10,40.400001525878906
2019-09-11,41.25
2019-09-12,42.45000076293945
2019-09-13,43.04999923706055
2019-09-16,45.5
2019-09-17,44.75
2019-09-18,44.25
