Date,HO.PA
2016-06-23,64.15205383300781
2016-06-24,61.100826263427734
2016-06-27,59.444183349609375
2016-06-28,62.12352752685547
2016-06-29,63.349082946777344
2016-06-30,63.399810791015625
2016-07-01,64.21122741699219
2016-07-04,63.48432540893555
2016-07-05,62.605281829833984
2016-07-06,61.861507415771484
2016-07-07,63.4674186706543
2016-07-08,63.89847183227539
2016-07-11,64.8789291381836
2016-07-12,65.41988372802734
2016-07-13,65.59735870361328
2016-07-14,65.69879913330078
2016-07-15,65.23391723632812
2016-07-18,65.33534240722656
2016-07-19,65.29307556152344
2016-07-20,65.67344665527344
2016-07-21,64.42252349853516
2016-07-22,66.63697814941406
2016-07-25,67.61744689941406
2016-07-26,68.79229736328125
2016-07-27,69.09656524658203
2016-07-28,69.2994155883789
2016-07-29,68.87681579589844
2016-08-01,68.87681579589844
2016-08-02,68.87681579589844
2016-08-03,68.14147186279297
2016-08-04,68.47956848144531
2016-08-05,68.67396545410156
2016-08-08,68.69087219238281
2016-08-09,69.25717163085938
2016-08-10,69.74737548828125
2016-08-11,70.35592651367188
2016-08-12,69.81500244140625
2016-08-15,69.62061309814453
2016-08-16,68.87681579589844
2016-08-17,68.39505004882812
2016-08-18,69.14727020263672
2016-08-19,68.78385162353516
2016-08-22,68.6993179321289
2016-08-23,68.7669448852539
2016-08-24,67.8879165649414
2016-08-25,67.38924407958984
2016-08-26,67.27935028076172
2016-08-29,67.11032104492188
2016-08-30,66.92435455322266
2016-08-31,65.6142807006836
2016-09-01,65.82556915283203
2016-09-02,67.16947937011719
2016-09-05,67.93017578125
2016-09-06,67.89637756347656
2016-09-07,67.8879165649414
2016-09-08,67.26245880126953
2016-09-09,66.3580551147461
2016-09-12,67.3047103881836
2016-09-13,67.99778747558594
2016-09-14,67.61744689941406
2016-09-15,67.87100982666016
2016-09-16,68.30206298828125
2016-09-19,68.47956848144531
2016-09-20,68.43730926513672
2016-09-21,68.22600555419922
2016-09-22,68.87681579589844
2016-09-23,68.68241882324219
2016-09-26,67.78649139404297
2016-09-27,67.43995666503906
2016-09-28,68.0400390625
2016-09-29,69.23182678222656
2016-09-30,69.2994155883789
2016-10-03,69.63749694824219
2016-10-04,69.30786895751953
2016-10-05,68.9444351196289
2016-10-06,69.3670425415039
2016-10-07,69.0458755493164
2016-10-10,70.4911880493164
2016-10-11,69.45156860351562
2016-10-12,69.23182678222656
2016-10-13,68.53873443603516
2016-10-14,70.0685806274414
2016-10-17,69.87418365478516
2016-10-18,70.70248413085938
2016-10-19,72.22386932373047
2016-10-20,71.88578796386719
2016-10-21,71.86044311523438
2016-10-24,72.03792572021484
2016-10-25,71.7759017944336
2016-10-26,71.78437805175781
2016-10-27,71.58995056152344
2016-10-28,72.20697784423828
2016-10-31,72.49433898925781
2016-11-01,72.06329345703125
2016-11-02,71.56462097167969
2016-11-03,71.34485626220703
2016-11-04,71.13356018066406
2016-11-07,72.11399841308594
2016-11-08,72.0802001953125
2016-11-09,75.63855743408203
2016-11-10,77.44732666015625
2016-11-11,77.01625061035156
2016-11-14,76.53448486328125
2016-11-15,76.31473541259766
2016-11-16,76.17950439453125
2016-11-17,75.87521362304688
2016-11-18,75.43571472167969
2016-11-21,77.23601531982422
2016-11-22,76.69507598876953
2016-11-23,76.39079284667969
2016-11-24,77.15995025634766
2016-11-25,77.75160217285156
2016-11-28,77.70088958740234
2016-11-29,78.02206420898438
2016-11-30,77.86994934082031
2016-12-01,77.73470306396484
2016-12-02,77.48113250732422
2016-12-05,78.14039611816406
2016-12-06,77.85301971435547
2016-12-07,77.20784759521484
2016-12-08,77.32669830322266
2016-12-09,76.74097442626953
2016-12-12,76.77491760253906
2016-12-13,76.84284210205078
2016-12-14,76.07882690429688
2016-12-15,78.03130340576172
2016-12-16,77.9973373413086
2016-12-19,77.43705749511719
2016-12-20,77.5049819946289
2016-12-21,77.69174194335938
2016-12-22,77.92943572998047
2016-12-23,78.06523895263672
2016-12-27,78.31143951416016
2016-12-28,78.5745849609375
2016-12-29,78.14165496826172
2016-12-30,78.20957946777344
2017-01-02,77.94640350341797
2017-01-03,76.95319366455078
2017-01-04,76.63909912109375
2017-01-05,76.30802154541016
2017-01-06,76.0024185180664
2017-01-09,76.40140533447266
2017-01-10,76.4268569946289
2017-01-11,76.33348083496094
2017-01-12,75.79019165039062
2017-01-13,75.90055847167969
2017-01-16,75.6119155883789
2017-01-17,75.53553009033203
2017-01-18,75.27237701416016
2017-01-19,75.22991180419922
2017-01-20,75.56947326660156
2017-01-23,75.4251708984375
2017-01-24,75.17048645019531
2017-01-25,74.10935974121094
2017-01-26,73.79525756835938
2017-01-27,74.21121978759766
2017-01-30,73.11613464355469
2017-01-31,73.66793060302734
2017-02-01,74.69510650634766
2017-02-02,75.21294403076172
2017-02-03,75.00919342041016
2017-02-06,74.9582748413086
2017-02-07,75.78169250488281
2017-02-08,75.73077392578125
2017-02-09,75.79019165039062
2017-02-10,75.8326416015625
2017-02-13,76.3165283203125
2017-02-14,75.4251708984375
2017-02-15,75.221435546875
2017-02-16,74.74604034423828
2017-02-17,75.63739013671875
2017-02-20,76.52875518798828
2017-02-21,76.23162841796875
2017-02-22,75.73927307128906
2017-02-23,75.54399871826172
2017-02-24,75.64586639404297
2017-02-27,76.16371154785156
2017-02-28,78.94810485839844
2017-03-01,78.09920501708984
2017-03-02,77.86151885986328
2017-03-03,77.86151885986328
2017-03-06,77.78511047363281
2017-03-07,77.51347351074219
2017-03-08,77.80209350585938
2017-03-09,76.16371154785156
2017-03-10,75.4930648803711
2017-03-13,75.20443725585938
2017-03-14,75.41667938232422
2017-03-15,75.17048645019531
2017-03-16,75.87507629394531
2017-03-17,75.76473236083984
2017-03-20,76.01939392089844
2017-03-21,75.8920669555664
2017-03-22,75.62890625
2017-03-23,76.06184387207031
2017-03-24,76.3165283203125
2017-03-27,75.63739013671875
2017-03-28,76.52875518798828
2017-03-29,75.6798324584961
2017-03-30,76.8003921508789
2017-03-31,76.9616928100586
2017-04-03,75.90055847167969
2017-04-04,76.74945068359375
2017-04-05,76.65607452392578
2017-04-06,77.2757797241211
2017-04-07,78.0907211303711
2017-04-10,77.7002182006836
2017-04-11,78.20108795166016
2017-04-12,78.07373809814453
2017-04-13,78.26051330566406
2017-04-18,77.40312194824219
2017-04-19,77.69174194335938
2017-04-20,78.15013885498047
2017-04-21,78.81228637695312
2017-04-24,80.7138442993164
2017-04-25,80.11112976074219
2017-04-26,81.75799560546875
2017-04-27,81.74951171875
2017-04-28,81.93624114990234
2017-05-02,82.81063842773438
2017-05-03,82.8955307006836
2017-05-04,83.22660064697266
2017-05-05,83.83782196044922
2017-05-08,83.89723205566406
2017-05-09,83.60011291503906
2017-05-10,83.71896362304688
2017-05-11,83.35392761230469
2017-05-12,83.37091064453125
2017-05-15,83.03982543945312
2017-05-16,83.54917907714844
2017-05-17,82.2079086303711
2017-05-18,82.47108459472656
2017-05-19,83.07380676269531
2017-05-22,83.02286529541016
2017-05-23,83.13321685791016
2017-05-24,83.60011291503906
2017-05-25,83.60011291503906
2017-05-26,84.22830963134766
2017-05-29,84.13491821289062
2017-05-30,83.95664978027344
2017-05-31,84.48944091796875
2017-06-01,85.4948501586914
2017-06-02,85.20269012451172
2017-06-05,84.26600646972656
2017-06-06,84.36912536621094
2017-06-07,84.09416961669922
2017-06-08,84.30036926269531
2017-06-09,84.40350341796875
2017-06-12,83.01138305664062
2017-06-13,83.34652709960938
2017-06-14,83.15746307373047
2017-06-15,83.39808654785156
2017-06-16,85.44329071044922
2017-06-19,85.50346374511719
2017-06-20,85.2628402709961
2017-06-21,85.14253997802734
2017-06-22,84.11134338378906
2017-06-23,84.498046875
2017-06-26,84.62693786621094
2017-06-27,83.18327331542969
2017-06-28,82.22940826416016
2017-06-29,81.04353332519531
2017-06-30,80.98336029052734
2017-07-03,80.97478485107422
2017-07-04,80.32167053222656
2017-07-05,81.6192855834961
2017-07-06,81.05210876464844
2017-07-07,80.9919662475586
2017-07-10,81.51615905761719
2017-07-11,81.63644409179688
2017-07-12,82.62468719482422
2017-07-13,82.21220397949219
2017-07-14,82.36690521240234
2017-07-17,81.85989379882812
2017-07-18,81.77396392822266
2017-07-19,81.65362548828125
2017-07-20,80.98336029052734
2017-07-21,80.57088470458984
2017-07-24,79.99513244628906
2017-07-25,80.50215148925781
2017-07-26,82.5903091430664
2017-07-27,82.91686248779297
2017-07-28,81.20679473876953
2017-07-31,80.42478942871094
2017-08-01,80.93180847167969
2017-08-02,80.51074981689453
2017-08-03,80.88025665283203
2017-08-04,81.69661712646484
2017-08-07,81.63644409179688
2017-08-08,81.62785339355469
2017-08-09,81.59349060058594
2017-08-10,80.96620178222656
2017-08-11,80.84587097167969
2017-08-14,81.52476501464844
2017-08-15,81.55912780761719
2017-08-16,82.07470703125
2017-08-17,81.62785339355469
2017-08-18,80.21855926513672
2017-08-21,80.44198608398438
2017-08-22,80.81150817871094
2017-08-23,80.42478942871094
2017-08-24,80.2529296875
2017-08-25,80.0982437133789
2017-08-28,79.50531768798828
2017-08-29,79.27330780029297
2017-08-30,79.96076202392578
2017-08-31,79.91779327392578
2017-09-01,79.84904479980469
2017-09-04,80.34745788574219
2017-09-05,80.68260955810547
2017-09-06,79.92637634277344
2017-09-07,79.50531768798828
2017-09-08,79.8662338256836
2017-09-11,80.29590606689453
2017-09-12,81.02633666992188
2017-09-13,79.92637634277344
2017-09-14,80.33026885986328
2017-09-15,81.52476501464844
2017-09-18,81.78255462646484
2017-09-19,81.17241668701172
2017-09-20,80.69119262695312
2017-09-21,79.45374298095703
2017-09-22,80.21855926513672
2017-09-25,81.06071472167969
2017-09-26,81.12085723876953
2017-09-27,81.34429168701172
2017-09-28,82.4442367553711
2017-09-29,82.30673217773438
2017-10-02,82.29814910888672
2017-10-03,82.40985107421875
2017-10-04,81.8169174194336
2017-10-05,81.18101501464844
2017-10-06,81.77396392822266
2017-10-09,81.8770751953125
2017-10-10,81.85128784179688
2017-10-11,82.22940826416016
2017-10-12,82.24658203125
2017-10-13,82.24658203125
2017-10-16,82.35828399658203
2017-10-17,82.49578857421875
2017-10-18,83.53558349609375
2017-10-19,80.86304473876953
2017-10-20,79.7459487915039
2017-10-23,79.94357299804688
2017-10-24,77.14215850830078
2017-10-25,75.96485900878906
2017-10-26,76.6953125
2017-10-27,77.4515380859375
2017-10-30,77.03044128417969
2017-10-31,76.89295196533203
2017-11-01,76.52344512939453
2017-11-02,76.57498931884766
2017-11-03,77.28824615478516
2017-11-06,77.03903198242188
2017-11-07,76.93592834472656
2017-11-08,77.27967071533203
2017-11-09,77.1249771118164
2017-11-10,76.91014099121094
2017-11-13,76.48045349121094
2017-11-14,76.3086166381836
2017-11-15,76.60079193115234
2017-11-16,76.17111206054688
2017-11-17,75.62113952636719
2017-11-20,75.62113952636719
2017-11-21,75.0539779663086
2017-11-22,75.53520202636719
2017-11-23,76.23126220703125
2017-11-24,75.51802062988281
2017-11-27,74.47823333740234
2017-11-28,72.77676391601562
2017-11-29,72.18380737304688
2017-11-30,72.9743881225586
2017-12-01,73.07752227783203
2017-12-04,73.28376007080078
2017-12-05,72.39865112304688
2017-12-06,73.45264434814453
2017-12-07,73.51314544677734
2017-12-08,73.99694061279297
2017-12-11,74.64491271972656
2017-12-12,74.55852508544922
2017-12-13,74.37709045410156
2017-12-14,75.16326904296875
2017-12-15,74.54122924804688
2017-12-18,80.6147689819336
2017-12-19,79.75946807861328
2017-12-20,78.8177719116211
2017-12-21,77.75511932373047
2017-12-22,77.48729705810547
2017-12-27,77.54777526855469
2017-12-28,77.42682647705078
2017-12-29,77.65143585205078
2018-01-02,78.75730895996094
2018-01-03,78.18708038330078
2018-01-04,78.74002075195312
2018-01-05,78.87823486328125
2018-01-08,78.72272491455078
2018-01-09,78.75730895996094
2018-01-10,78.49811553955078
2018-01-11,77.66870880126953
2018-01-12,77.40953063964844
2018-01-15,77.20219421386719
2018-01-16,77.46138000488281
2018-01-17,77.65143585205078
2018-01-18,78.53266143798828
2018-01-19,78.84368896484375
2018-01-22,78.58451080322266
2018-01-23,78.04884338378906
2018-01-24,76.77021789550781
2018-01-25,75.75077056884766
2018-01-26,77.85880279541016
2018-01-29,77.92790222167969
2018-01-30,77.39225769042969
2018-01-31,78.06612396240234
2018-02-01,77.5304946899414
2018-02-02,76.83932495117188
2018-02-05,76.28642272949219
2018-02-06,74.54122924804688
2018-02-07,75.59525299072266
2018-02-08,76.04448699951172
2018-02-09,76.28642272949219
2018-02-12,75.30152893066406
2018-02-13,75.26696014404297
2018-02-14,75.59525299072266
2018-02-15,76.44193267822266
2018-02-16,77.47864532470703
2018-02-19,78.06612396240234
2018-02-20,79.58667755126953
2018-02-21,79.67308044433594
2018-02-22,79.67308044433594
2018-02-23,79.6212387084961
2018-02-26,79.4311752319336
2018-02-27,79.24111938476562
2018-02-28,79.0855941772461
2018-03-01,78.67088317871094
2018-03-02,77.32312774658203
2018-03-05,77.5132064819336
2018-03-06,82.36859130859375
2018-03-07,81.8156509399414
2018-03-08,82.9560546875
2018-03-09,83.47444152832031
2018-03-12,83.85456848144531
2018-03-13,84.20014190673828
2018-03-14,83.802734375
2018-03-15,84.1483154296875
2018-03-16,83.88912963867188
2018-03-19,83.88912963867188
2018-03-20,83.76817321777344
2018-03-21,83.802734375
2018-03-22,83.59538269042969
2018-03-23,83.111572265625
2018-03-26,83.23253631591797
2018-03-27,84.32109832763672
2018-03-28,85.78981018066406
2018-03-29,85.47879028320312
2018-04-03,86.10083770751953
2018-04-04,85.46151733398438
2018-04-05,85.5306167602539
2018-04-06,86.56737518310547
2018-04-09,87.51769256591797
2018-04-10,87.73367309570312
2018-04-11,87.82008361816406
2018-04-12,87.43131256103516
2018-04-13,87.60411071777344
2018-04-16,87.86327362060547
2018-04-17,88.77041625976562
2018-04-18,89.50476837158203
2018-04-19,88.98640441894531
2018-04-20,89.33198547363281
2018-04-23,89.6343765258789
2018-04-24,90.15274810791016
2018-04-25,88.29524230957031
2018-04-26,89.15918731689453
2018-04-27,90.06635284423828
2018-04-30,90.71428680419922
2018-05-02,90.9302978515625
2018-05-03,94.42926788330078
2018-05-04,93.86770629882812
2018-05-07,95.12042236328125
2018-05-08,95.12042236328125
2018-05-09,95.89796447753906
2018-05-10,95.85476684570312
2018-05-11,95.59559631347656
2018-05-14,95.76837921142578
2018-05-15,95.59559631347656
2018-05-16,95.94116973876953
2018-05-17,95.55238342285156
2018-05-18,95.03402709960938
2018-05-21,95.16361999511719
2018-05-22,94.38607025146484
2018-05-23,94.17008209228516
2018-05-24,93.00375366210938
2018-05-25,94.47246551513672
2018-05-28,94.12687683105469
2018-05-29,93.5653076171875
2018-05-30,94.00253295898438
2018-05-31,95.22676849365234
2018-06-01,94.70208740234375
2018-06-04,94.39604187011719
2018-06-05,95.0518798828125
2018-06-06,94.78955841064453
2018-06-07,94.48348999023438
2018-06-08,96.49469757080078
2018-06-11,95.8388671875
2018-06-12,95.8388671875
2018-06-13,95.70769500732422
2018-06-14,96.80075073242188
2018-06-15,96.88822174072266
2018-06-18,97.01936340332031
2018-06-19,95.314208984375
2018-06-20,95.09559631347656
2018-06-21,94.87699127197266
2018-06-22,94.78955841064453
2018-06-25,93.17182159423828
2018-06-26,94.00253295898438
2018-06-27,94.65837860107422
2018-06-28,94.74581909179688
2018-06-29,96.49469757080078
2018-07-02,95.27047729492188
2018-07-03,95.62026977539062
2018-07-04,95.44536590576172
2018-07-05,95.79515075683594
2018-07-06,95.70769500732422
2018-07-09,96.62586212158203
2018-07-10,97.76264953613281
2018-07-11,99.29292297363281
2018-07-12,101.43528747558594
2018-07-13,100.21107482910156
2018-07-16,100.03620147705078
2018-07-17,99.99247741699219
2018-07-18,99.9487533569336
2018-07-19,98.94314575195312
2018-07-20,99.20548248291016
2018-07-23,99.55525207519531
2018-07-24,98.28730773925781
2018-07-25,98.63710021972656
2018-07-26,99.16175842285156
2018-07-27,98.24358367919922
2018-07-30,98.06869506835938
2018-07-31,98.33102416992188
2018-08-01,98.4184799194336
2018-08-02,99.8613052368164
2018-08-03,100.38597106933594
2018-08-06,99.6864242553711
2018-08-07,99.6864242553711
2018-08-08,100.38597106933594
2018-08-09,100.56085968017578
2018-08-10,100.73574829101562
2018-08-13,100.6482925415039
2018-08-14,100.73574829101562
2018-08-15,100.42969512939453
2018-08-16,100.77946472167969
2018-08-17,100.69202423095703
2018-08-20,101.74134826660156
2018-08-21,101.6976318359375
2018-08-22,102.965576171875
2018-08-23,103.31534576416016
2018-08-24,103.00931549072266
2018-08-27,102.79068756103516
2018-08-28,102.87812805175781
2018-08-29,106.33218383789062
2018-08-30,106.90056610107422
2018-08-31,106.11357116699219
2018-09-03,106.55079650878906
2018-09-04,103.53398132324219
2018-09-05,102.57207489013672
2018-09-06,103.00931549072266
2018-09-07,103.92745208740234
2018-09-10,104.2772216796875
2018-09-11,105.19542694091797
2018-09-12,105.19542694091797
2018-09-13,106.28845977783203
2018-09-14,106.68194580078125
2018-09-17,107.16291046142578
2018-09-18,107.16291046142578
2018-09-19,107.16291046142578
2018-09-20,106.68194580078125
2018-09-21,106.41961669921875
2018-09-24,104.58329772949219
2018-09-25,104.53956604003906
2018-09-26,106.46334838867188
2018-09-27,107.20661163330078
2018-09-28,106.98802185058594
2018-10-01,107.03173065185547
2018-10-02,105.37029266357422
2018-10-03,105.63262939453125
2018-10-04,103.2279281616211
2018-10-05,102.79068756103516
2018-10-08,102.9218521118164
2018-10-09,102.1785888671875
2018-10-10,97.80635833740234
2018-10-11,96.31980895996094
2018-10-12,96.01376342773438
2018-10-15,94.43976593017578
2018-10-16,98.24358367919922
2018-10-17,100.29853820800781
2018-10-18,101.82880401611328
2018-10-19,101.65392303466797
2018-10-22,100.86690521240234
2018-10-23,98.76824951171875
2018-10-24,101.17295837402344
2018-10-25,103.53398132324219
2018-10-26,100.47341918945312
2018-10-29,97.1068115234375
2018-10-30,95.75141906738281
2018-10-31,98.81195831298828
2018-11-01,98.81195831298828
2018-11-02,99.9487533569336
2018-11-05,98.63710021972656
2018-11-06,100.29853820800781
2018-11-07,99.99247741699219
2018-11-08,99.8613052368164
2018-11-09,99.33661651611328
2018-11-12,99.33661651611328
2018-11-13,100.34224700927734
2018-11-14,98.50592041015625
2018-11-15,97.54403686523438
2018-11-16,97.6314697265625
2018-11-19,96.23236083984375
2018-11-20,95.00814819335938
2018-11-21,96.40725708007812
2018-11-22,95.35794067382812
2018-11-23,94.61465454101562
2018-11-26,95.79515075683594
2018-11-27,94.70208740234375
2018-11-28,94.04624938964844
2018-11-29,93.78394317626953
2018-11-30,94.70208740234375
2018-12-03,95.92632293701172
2018-12-04,93.73019409179688
2018-12-05,93.11528015136719
2018-12-06,91.22660827636719
2018-12-07,91.44622802734375
2018-12-10,89.68934631347656
2018-12-11,91.92938995361328
2018-12-12,94.7843246459961
2018-12-13,92.80783081054688
2018-12-14,91.31448364257812
2018-12-17,90.30426788330078
2018-12-18,90.91915893554688
2018-12-19,90.30426788330078
2018-12-20,89.68934631347656
2018-12-21,88.72306060791016
2018-12-24,87.08916473388672
2018-12-27,87.15943145751953
2018-12-28,88.54737854003906
2018-12-31,89.60150909423828
2019-01-02,89.33797454833984
2019-01-03,87.15943145751953
2019-01-04,89.77718353271484
2019-01-07,87.84461975097656
2019-01-08,89.16229248046875
2019-01-09,90.83134460449219
2019-01-10,91.00701141357422
2019-01-11,90.08464813232422
2019-01-14,88.81090545654297
2019-01-15,88.50344848632812
2019-01-16,87.05400848388672
2019-01-17,86.63237762451172
2019-01-18,87.6865005493164
2019-01-21,88.67912292480469
2019-01-22,88.67912292480469
2019-01-23,86.19314575195312
2019-01-24,84.33081817626953
2019-01-25,84.4011001586914
2019-01-28,84.69976806640625
2019-01-29,84.24298095703125
2019-01-30,85.89445495605469
2019-01-31,84.91061401367188
2019-02-01,86.77290344238281
2019-02-04,87.3351058959961
2019-02-05,89.64542388916016
2019-02-06,89.77718353271484
2019-02-07,87.54594421386719
2019-02-08,87.97637939453125
2019-02-11,88.37167358398438
2019-02-12,88.06423950195312
2019-02-13,89.07444763183594
2019-02-14,91.53408813476562
2019-02-15,93.86197662353516
2019-02-18,94.1255111694336
2019-02-19,93.9498062133789
2019-02-20,94.2133560180664
2019-02-21,93.99373626708984
2019-02-22,94.5647201538086
2019-02-25,95.7506332397461
2019-02-26,94.7843246459961
2019-02-27,94.1255111694336
2019-02-28,95.091796875
2019-03-01,94.1255111694336
2019-03-04,94.52080535888672
2019-03-05,96.01416778564453
2019-03-06,94.96001434326172
2019-03-07,93.51058959960938
2019-03-08,94.91610717773438
2019-03-11,94.43295288085938
2019-03-12,93.686279296875
2019-03-13,94.1255111694336
2019-03-14,96.10201263427734
2019-03-15,96.93651580810547
2019-03-18,97.06829833984375
2019-03-19,96.67298889160156
2019-03-20,95.0478744506836
2019-03-21,95.0478744506836
2019-03-22,92.85176086425781
2019-03-25,92.50038146972656
2019-03-26,93.15921020507812
2019-03-27,92.14900207519531
2019-03-28,92.3246841430664
2019-03-29,93.77413177490234
2019-04-01,95.88240051269531
2019-04-02,95.00394439697266
2019-04-03,94.74040222167969
2019-04-04,95.13571166992188
2019-04-05,95.091796875
2019-04-08,94.7843246459961
2019-04-09,92.67606353759766
2019-04-10,91.841552734375
2019-04-11,93.20313262939453
2019-04-12,93.37882995605469
2019-04-15,94.08158111572266
