Date,IRM
2015-11-10,16.912372589111328
2015-11-11,16.860939025878906
2015-11-12,16.643741607666016
2015-11-13,16.35225486755371
2015-11-16,16.460845947265625
2015-11-17,16.260801315307617
2015-11-18,16.51228904724121
2015-11-19,16.495141983032227
2015-11-20,16.53514862060547
2015-11-23,16.54086685180664
2015-11-24,16.403690338134766
2015-11-25,16.23793601989746
2015-11-27,16.31644058227539
2015-11-30,16.153621673583984
2015-12-01,16.304807662963867
2015-12-02,15.98499870300293
2015-12-03,15.915220260620117
2015-12-04,16.0489559173584
2015-12-07,15.874510765075684
2015-12-08,15.688431739807129
2015-12-09,15.740771293640137
2015-12-10,15.607028007507324
2015-12-11,15.55469799041748
2015-12-14,15.19417667388916
2015-12-15,15.537253379821777
2015-12-16,15.990806579589844
2015-12-17,15.79310417175293
2015-12-18,15.566326141357422
2015-12-21,15.676811218261719
2015-12-22,15.758212089538574
2015-12-23,16.01407241821289
2015-12-24,15.897769927978516
2015-12-28,15.938478469848633
2015-12-29,16.4327392578125
2015-12-30,16.037328720092773
2015-12-31,15.70588207244873
2016-01-04,15.607028007507324
2016-01-05,15.891955375671387
2016-01-06,15.769845962524414
2016-01-07,15.246508598327637
2016-01-08,14.897619247436523
2016-01-11,15.066247940063477
2016-01-12,14.75224494934082
2016-01-13,14.571991920471191
2016-01-14,14.601061820983887
2016-01-15,14.44406509399414
2016-01-19,14.438246726989746
2016-01-20,14.28124713897705
2016-01-21,14.461503982543945
2016-01-22,14.833661079406738
2016-01-25,14.694097518920898
2016-01-26,15.008103370666504
2016-01-27,15.019728660583496
2016-01-28,15.176730155944824
2016-01-29,16.01407241821289
2016-02-01,15.746582984924316
2016-02-02,15.479104042053223
2016-02-03,15.758212089538574
2016-02-04,15.903585433959961
2016-02-05,15.700067520141602
2016-02-08,15.508176803588867
2016-02-09,15.444214820861816
2016-02-10,15.543065071105957
2016-02-11,15.473289489746094
2016-02-12,15.932661056518555
2016-02-16,16.647886276245117
2016-02-17,16.897924423217773
2016-02-18,17.020036697387695
2016-02-19,16.833961486816406
2016-02-22,17.12470245361328
2016-02-23,17.014219284057617
2016-02-24,16.938629150390625
2016-02-25,17.403820037841797
2016-02-26,17.188663482666016
2016-02-29,17.083995819091797
2016-03-01,17.427072525024414
2016-03-02,17.438703536987305
2016-03-03,17.84947967529297
2016-03-04,17.725364685058594
2016-03-07,18.22183609008789
2016-03-08,18.28685188293457
2016-03-09,18.59419059753418
2016-03-10,18.085899353027344
2016-03-11,18.789241790771484
2016-03-14,18.724218368530273
2016-03-15,18.434612274169922
2016-03-16,18.606014251708984
2016-03-17,19.279800415039062
2016-03-18,19.374366760253906
2016-03-21,19.143863677978516
2016-03-22,19.480751037597656
2016-03-23,19.415740966796875
2016-03-24,19.368457794189453
2016-03-28,19.557594299316406
2016-03-29,19.799922943115234
2016-03-30,19.86493492126465
2016-03-31,20.04224395751953
2016-04-01,19.344812393188477
2016-04-04,19.338905334472656
2016-04-05,19.279800415039062
2016-04-06,19.214786529541016
2016-04-07,19.07884979248047
2016-04-08,19.315265655517578
2016-04-11,19.386188507080078
2016-04-12,19.598966598510742
2016-04-13,19.622604370117188
2016-04-14,19.66398048400879
2016-04-15,19.841289520263672
2016-04-18,20.53872299194336
2016-04-19,20.6923885345459
2016-04-20,20.716033935546875
2016-04-21,20.810598373413086
2016-04-22,21.02336883544922
2016-04-25,20.982006072998047
2016-04-26,21.259798049926758
2016-04-27,21.289344787597656
2016-04-28,21.419376373291016
2016-04-29,21.590778350830078
2016-05-02,21.632143020629883
2016-05-03,21.57304573059082
2016-05-04,21.927663803100586
2016-05-05,22.028152465820312
2016-05-06,22.45960807800293
2016-05-09,22.548269271850586
2016-05-10,22.512805938720703
2016-05-11,22.15818214416504
2016-05-12,22.50688934326172
2016-05-13,22.394594192504883
2016-05-16,22.48915672302246
2016-05-17,22.28229331970215
2016-05-18,21.632143020629883
2016-05-19,21.472566604614258
2016-05-20,21.389822006225586
2016-05-23,21.277517318725586
2016-05-24,21.64396858215332
2016-05-25,21.602598190307617
2016-05-26,21.76218032836914
2016-05-27,21.750356674194336
2016-05-31,21.71489906311035
2016-06-01,21.661710739135742
2016-06-02,21.93423080444336
2016-06-03,21.988136291503906
2016-06-06,21.82042694091797
2016-06-07,21.98215103149414
2016-06-08,22.1798095703125
2016-06-09,22.22772979736328
2016-06-10,22.275650024414062
2016-06-13,22.724864959716797
2016-06-14,22.784770965576172
2016-06-15,23.096233367919922
2016-06-16,22.97044563293457
2016-06-17,22.910554885864258
2016-06-20,22.826696395874023
2016-06-21,22.898571014404297
2016-06-22,22.922531127929688
2016-06-23,23.120187759399414
2016-06-24,22.599084854125977
2016-06-27,22.748828887939453
2016-06-28,23.102218627929688
2016-06-29,23.6892147064209
2016-06-30,23.856922149658203
2016-07-01,23.92280387878418
2016-07-05,24.222286224365234
2016-07-06,23.95874786376953
2016-07-07,23.527490615844727
2016-07-08,23.868900299072266
2016-07-11,24.14443016052246
2016-07-12,24.533750534057617
2016-07-13,24.27021026611328
2016-07-14,24.11447525024414
2016-07-15,23.862911224365234
2016-07-18,23.78504753112793
2016-07-19,23.9527587890625
2016-07-20,24.07254981994629
2016-07-21,24.12047576904297
2016-07-22,24.593656539916992
2016-07-25,24.623600006103516
2016-07-26,24.70745849609375
2016-07-27,24.557714462280273
2016-07-28,24.70146942138672
2016-07-29,24.683504104614258
2016-08-01,24.5696964263916
2016-08-02,24.246252059936523
2016-08-03,24.102497100830078
2016-08-04,22.730863571166992
2016-08-05,22.629039764404297
2016-08-08,22.036054611206055
2016-08-09,22.024080276489258
2016-08-10,21.98215103149414
2016-08-11,22.185806274414062
2016-08-12,22.257671356201172
2016-08-15,22.215747833251953
2016-08-16,22.08397674560547
2016-08-17,22.137887954711914
2016-08-18,22.419404983520508
2016-08-19,22.56314468383789
2016-08-22,22.724864959716797
2016-08-23,22.826696395874023
2016-08-24,22.760807037353516
2016-08-25,22.99440574645996
2016-08-26,22.910554885864258
2016-08-29,23.036338806152344
2016-08-30,23.000394821166992
2016-08-31,23.006380081176758
2016-09-01,23.090242385864258
2016-09-02,23.233993530273438
2016-09-06,23.707181930541992
2016-09-07,23.731136322021484
2016-09-08,23.212677001953125
2016-09-09,22.07872200012207
2016-09-12,22.297025680541992
2016-09-13,21.83616828918457
2016-09-14,21.605743408203125
2016-09-15,21.860416412353516
2016-09-16,21.7209529876709
2016-09-19,22.127235412597656
2016-09-20,22.193933486938477
2016-09-21,22.387981414794922
2016-09-22,22.691173553466797
2016-09-23,22.830652236938477
2016-09-26,22.957992553710938
2016-09-27,23.018634796142578
2016-09-28,23.309701919555664
2016-09-29,22.891286849975586
2016-09-30,22.757883071899414
2016-10-03,22.145423889160156
2016-10-04,21.460193634033203
2016-10-05,20.781044006347656
2016-10-06,20.538484573364258
2016-10-07,20.3565731048584
2016-10-10,20.562744140625
2016-10-11,20.429332733154297
2016-10-12,20.987213134765625
2016-10-13,21.35711669921875
2016-10-14,20.85381507873535
2016-10-17,20.690088272094727
2016-10-18,20.708274841308594
2016-10-19,20.768918991088867
2016-10-20,20.64763641357422
2016-10-21,20.599123001098633
2016-10-24,20.756790161132812
2016-10-25,20.768918991088867
2016-10-26,20.623380661010742
2016-10-27,19.865392684936523
2016-10-28,19.907840728759766
2016-10-31,20.453588485717773
2016-11-01,20.11400604248047
2016-11-02,19.471240997314453
2016-11-03,19.465173721313477
2016-11-04,19.67134666442871
2016-11-07,20.18678092956543
2016-11-08,20.429332733154297
2016-11-09,19.877519607543945
2016-11-10,19.07708168029785
2016-11-11,19.125593185424805
2016-11-14,19.20442771911621
2016-11-15,19.295385360717773
2016-11-16,19.550067901611328
2016-11-17,19.40453338623047
2016-11-18,19.13166046142578
2016-11-21,19.76230812072754
2016-11-22,20.059438705444336
2016-11-23,20.071563720703125
2016-11-25,20.411144256591797
2016-11-28,20.180713653564453
2016-11-29,20.453588485717773
2016-11-30,20.01093292236328
2016-12-01,19.719860076904297
2016-12-02,20.44753074645996
2016-12-05,20.599123001098633
2016-12-06,20.49603843688965
2016-12-07,21.05392074584961
2016-12-08,21.217649459838867
2016-12-09,21.011476516723633
2016-12-12,20.70221519470215
2016-12-13,20.437192916870117
2016-12-14,19.85785484313965
2016-12-15,19.568185806274414
2016-12-16,19.759246826171875
2016-12-19,19.709930419921875
2016-12-20,19.70376968383789
2016-12-21,19.870180130004883
2016-12-22,19.97495460510254
2016-12-23,20.05507469177246
2016-12-27,19.999603271484375
2016-12-28,19.796220779418945
2016-12-29,19.956466674804688
2016-12-30,20.018098831176758
2017-01-03,20.40021324157715
2017-01-04,20.89944076538086
2017-01-05,20.942577362060547
2017-01-06,20.646747589111328
2017-01-09,20.49881935119629
2017-01-10,20.52347755432129
2017-01-11,20.45568084716797
2017-01-12,20.763843536376953
2017-01-13,20.585113525390625
2017-01-17,20.924089431762695
2017-01-18,21.01653289794922
2017-01-19,20.905597686767578
2017-01-20,21.373998641967773
2017-01-23,21.552738189697266
2017-01-24,21.762287139892578
2017-01-25,21.762287139892578
2017-01-26,22.292320251464844
2017-01-27,22.298480987548828
2017-01-30,22.058116912841797
2017-01-31,22.064285278320312
2017-02-01,22.175214767456055
2017-02-02,22.310810089111328
2017-02-03,22.551179885864258
2017-02-06,22.60047721862793
2017-02-07,22.625131607055664
2017-02-08,22.680599212646484
2017-02-09,22.822355270385742
2017-02-10,23.04422950744629
2017-02-13,23.18598747253418
2017-02-14,22.834680557250977
2017-02-15,22.964101791381836
2017-02-16,22.803865432739258
2017-02-17,22.89631462097168
2017-02-21,23.241451263427734
2017-02-22,22.89015007019043
2017-02-23,22.76688575744629
2017-02-24,22.742231369018555
2017-02-27,22.588157653808594
2017-02-28,22.403257369995117
2017-03-01,22.483375549316406
2017-03-02,22.415578842163086
2017-03-03,22.409420013427734
2017-03-06,22.261507034301758
2017-03-07,22.058116912841797
2017-03-08,21.423309326171875
2017-03-09,21.01653289794922
2017-03-10,21.10281753540039
2017-03-13,21.303260803222656
2017-03-14,21.271940231323242
2017-03-15,21.603923797607422
2017-03-16,21.654037475585938
2017-03-17,21.960968017578125
2017-03-20,21.841955184936523
2017-03-21,21.641508102416992
2017-03-22,21.935911178588867
2017-03-23,21.960968017578125
2017-03-24,21.75425910949707
2017-03-27,21.66029930114746
2017-03-28,21.98601722717285
2017-03-29,22.167667388916016
2017-03-30,22.167667388916016
2017-03-31,22.343053817749023
2017-04-03,22.130088806152344
2017-04-04,21.98601722717285
2017-04-05,21.885791778564453
2017-04-06,22.111289978027344
2017-04-07,22.249099731445312
2017-04-10,22.19898796081543
2017-04-11,22.236574172973633
2017-04-12,22.136356353759766
2017-04-13,22.10502815246582
2017-04-17,22.480863571166992
2017-04-18,22.88800621032715
2017-04-19,22.675037384033203
2017-04-20,22.87548065185547
2017-04-21,22.762739181518555
2017-04-24,22.84416389465332
2017-04-25,22.88800621032715
2017-04-26,22.612396240234375
2017-04-27,21.8356876373291
2017-04-28,21.773052215576172
2017-05-01,22.04239273071289
2017-05-02,22.130088806152344
2017-05-03,21.72920036315918
2017-05-04,21.766788482666016
2017-05-05,22.086240768432617
2017-05-08,21.860746383666992
2017-05-09,21.798105239868164
2017-05-10,21.973491668701172
2017-05-11,21.8356876373291
2017-05-12,21.654037475585938
2017-05-15,21.7166748046875
2017-05-16,21.892061233520508
2017-05-17,22.086240768432617
2017-05-18,22.180204391479492
2017-05-19,21.910858154296875
2017-05-22,21.804367065429688
2017-05-23,21.74799156188965
2017-05-24,21.798105239868164
2017-05-25,21.973491668701172
2017-05-26,22.02986717224121
2017-05-30,21.948436737060547
2017-05-31,21.87327003479004
2017-06-01,21.91712760925293
2017-06-02,22.086240768432617
2017-06-05,21.804367065429688
2017-06-06,21.923377990722656
2017-06-07,21.102815628051758
2017-06-08,20.95248794555664
2017-06-09,20.864797592163086
2017-06-12,21.48491859436035
2017-06-13,21.77774429321289
2017-06-14,21.7650146484375
2017-06-15,22.038745880126953
2017-06-16,21.77774429321289
2017-06-19,22.102407455444336
2017-06-20,22.15970230102539
2017-06-21,21.675888061523438
2017-06-22,21.720457077026367
2017-06-23,21.975088119506836
2017-06-26,22.121505737304688
2017-06-27,21.815942764282227
2017-06-28,22.102407455444336
2017-06-29,21.7650146484375
2017-06-30,21.873231887817383
2017-07-03,22.204261779785156
2017-07-05,21.975088119506836
2017-07-06,21.688623428344727
2017-07-07,21.91779899597168
2017-07-10,21.300302505493164
2017-07-11,21.223913192749023
2017-07-12,21.637691497802734
2017-07-13,21.605863571166992
2017-07-14,22.14059829711914
2017-07-17,22.11513328552246
2017-07-18,22.076936721801758
2017-07-19,22.248817443847656
2017-07-20,22.083309173583984
2017-07-21,22.280649185180664
2017-07-24,22.210622787475586
2017-07-25,22.19153594970703
2017-07-26,22.25518798828125
2017-07-27,22.12786865234375
2017-07-28,22.401599884033203
2017-07-31,23.19097328186035
2017-08-01,23.4710693359375
2017-08-02,23.502901077270508
2017-08-03,23.8084716796875
2017-08-04,23.553834915161133
2017-08-07,23.630224227905273
2017-08-08,23.668420791625977
2017-08-09,24.38775634765625
2017-08-10,24.08220100402832
2017-08-11,23.636594772338867
2017-08-14,23.954879760742188
2017-08-15,23.802106857299805
2017-08-16,23.865768432617188
2017-08-17,23.636594772338867
2017-08-18,23.483800888061523
2017-08-21,23.923057556152344
2017-08-22,24.01854133605957
2017-08-23,24.43869400024414
2017-08-24,24.52781105041504
2017-08-25,24.4896240234375
2017-08-28,24.865201950073242
2017-08-29,24.979785919189453
2017-08-30,25.15167236328125
2017-08-31,25.094377517700195
2017-09-01,25.10711097717285
2017-09-05,25.183504104614258
2017-09-06,24.979785919189453
2017-09-07,25.380844116210938
2017-09-08,25.489065170288086
2017-09-11,25.705503463745117
2017-09-12,25.55272674560547
2017-09-13,25.27899169921875
2017-09-14,25.27252960205078
2017-09-15,25.479101181030273
2017-09-18,25.44682502746582
2017-09-19,25.71794891357422
2017-09-20,25.640485763549805
2017-09-21,25.67276382446289
2017-09-22,25.9051570892334
2017-09-25,25.872873306274414
2017-09-26,25.408096313476562
2017-09-27,24.614089965820312
2017-09-28,25.0336856842041
2017-09-29,25.11115837097168
2017-10-02,25.337087631225586
2017-10-03,25.1434326171875
2017-10-04,25.18861198425293
2017-10-05,25.182157516479492
2017-10-06,24.607635498046875
2017-10-09,24.736743927001953
2017-10-10,25.046594619750977
2017-10-11,25.136974334716797
2017-10-12,25.698579788208008
2017-10-13,25.730863571166992
2017-10-16,25.698579788208008
2017-10-17,25.89224624633789
2017-10-18,26.331205368041992
2017-10-19,26.44094467163086
2017-10-20,26.415117263793945
2017-10-23,25.859968185424805
2017-10-24,25.756681442260742
2017-10-25,25.698579788208008
2017-10-26,25.601762771606445
2017-10-27,25.82123374938965
2017-10-30,25.89224624633789
2017-10-31,25.82123374938965
2017-11-01,25.698579788208008
2017-11-02,25.750215530395508
2017-11-03,25.898698806762695
2017-11-06,26.234373092651367
2017-11-07,26.20854377746582
2017-11-08,26.31829833984375
2017-11-09,26.227924346923828
2017-11-10,26.247278213500977
2017-11-13,26.460309982299805
2017-11-14,26.46675682067871
2017-11-15,26.16336441040039
2017-11-16,26.350568771362305
2017-11-17,26.31829833984375
2017-11-20,26.415117263793945
2017-11-21,26.692699432373047
2017-11-22,26.55713653564453
2017-11-24,26.750797271728516
2017-11-27,26.143991470336914
2017-11-28,26.26020050048828
2017-11-29,26.15690803527832
2017-11-30,26.382843017578125
2017-12-01,26.30537986755371
2017-12-04,26.16336441040039
2017-12-05,26.047168731689453
2017-12-06,25.86642074584961
2017-12-07,25.814773559570312
2017-12-08,25.898698806762695
2017-12-11,26.273101806640625
2017-12-12,24.40107536315918
2017-12-13,24.74965476989746
2017-12-14,24.886009216308594
2017-12-15,24.702449798583984
2017-12-18,24.87290382385254
2017-12-19,24.879453659057617
2017-12-20,24.374662399291992
2017-12-21,24.35499382019043
2017-12-22,24.689342498779297
2017-12-26,24.689342498779297
2017-12-27,24.551673889160156
2017-12-28,24.899126052856445
2017-12-29,24.735233306884766
2018-01-02,24.656566619873047
2018-01-03,24.322214126586914
2018-01-04,24.20420265197754
2018-01-05,24.125534057617188
2018-01-08,24.282880783081055
2018-01-09,24.14521026611328
2018-01-10,23.961639404296875
2018-01-11,23.981307983398438
2018-01-12,23.745298385620117
2018-01-16,23.75185203552246
2018-01-17,23.81741714477539
2018-01-18,23.14215850830078
2018-01-19,23.266721725463867
2018-01-22,23.47650718688965
2018-01-23,23.830522537231445
2018-01-24,23.45028305053711
2018-01-25,23.483062744140625
2018-01-26,23.443727493286133
2018-01-29,22.342344284057617
2018-01-30,22.244009017944336
2018-01-31,22.96515464782715
2018-02-01,22.696361541748047
2018-02-02,22.067001342773438
2018-02-05,21.457305908203125
2018-02-06,21.706430435180664
2018-02-07,21.752317428588867
2018-02-08,21.024620056152344
2018-02-09,21.699867248535156
2018-02-12,21.830989837646484
2018-02-13,21.988330841064453
2018-02-14,21.758874893188477
2018-02-15,22.106332778930664
2018-02-16,21.745759963989258
2018-02-20,21.057395935058594
2018-02-21,20.631269454956055
2018-02-22,20.703378677368164
2018-02-23,20.952499389648438
2018-02-26,20.945951461791992
2018-02-27,20.35591697692871
2018-02-28,20.624710083007812
2018-03-01,20.736156463623047
2018-03-02,20.6837158203125
2018-03-05,21.044282913208008
2018-03-06,21.23440933227539
2018-03-07,21.444189071655273
2018-03-08,21.444189071655273
2018-03-09,21.798208236694336
2018-03-12,21.640865325927734
2018-03-13,21.778545379638672
2018-03-14,22.01079559326172
2018-03-15,21.95072364807129
2018-03-16,21.70379066467285
2018-03-19,20.996347427368164
2018-03-20,21.17654800415039
2018-03-21,21.096460342407227
2018-03-22,21.11648178100586
2018-03-23,20.61593246459961
2018-03-26,20.869544982910156
2018-03-27,21.290002822875977
2018-03-28,21.830595016479492
2018-03-29,21.930709838867188
2018-04-02,21.603683471679688
2018-04-03,21.904014587402344
2018-04-04,22.224363327026367
2018-04-05,22.538042068481445
2018-04-06,22.377866744995117
2018-04-09,22.237712860107422
2018-04-10,22.331144332885742
2018-04-11,22.38454246520996
2018-04-12,22.130929946899414
2018-04-13,22.257732391357422
2018-04-16,22.43126106262207
2018-04-17,22.84504508972168
2018-04-18,23.038591384887695
2018-04-19,22.531368255615234
2018-04-20,22.251062393188477
2018-04-23,22.31779670715332
2018-04-24,22.531368255615234
2018-04-25,22.544713973999023
2018-04-26,22.911788940429688
2018-04-27,23.02524757385254
2018-04-30,22.651493072509766
2018-05-01,22.77163314819336
2018-05-02,22.691543579101562
2018-05-03,22.891761779785156
2018-05-04,23.01856803894043
2018-05-07,22.985200881958008
2018-05-08,22.351173400878906
2018-05-09,22.3044490814209
2018-05-10,22.504669189453125
2018-05-11,22.377866744995117
2018-05-14,22.36451530456543
2018-05-15,21.857295989990234
2018-05-16,21.770530700683594
2018-05-17,21.390117645263672
2018-05-18,21.410137176513672
2018-05-21,21.810577392578125
2018-05-22,21.70379066467285
2018-05-23,21.9373836517334
2018-05-24,22.01079559326172
2018-05-25,22.017471313476562
2018-05-29,22.197664260864258
2018-05-30,22.357845306396484
2018-05-31,22.217689514160156
2018-06-01,22.658172607421875
2018-06-04,23.071956634521484
2018-06-05,22.978525161743164
2018-06-06,23.11200523376465
2018-06-07,23.2254581451416
2018-06-08,23.09865951538086
2018-06-11,23.118675231933594
2018-06-12,23.358938217163086
2018-06-13,23.118675231933594
2018-06-14,23.076580047607422
2018-06-15,22.58096694946289
2018-06-18,22.662439346313477
2018-06-19,22.967954635620117
2018-06-20,23.300628662109375
2018-06-21,23.558624267578125
2018-06-22,23.762292861938477
2018-06-25,23.71476936340332
2018-06-26,23.477148056030273
2018-06-27,23.35494041442871
2018-06-28,23.524675369262695
2018-06-29,23.769086837768555
2018-07-02,23.694406509399414
2018-07-03,24.14249038696289
2018-07-05,24.223970413208008
2018-07-06,24.366535186767578
2018-07-09,24.78067970275879
2018-07-10,24.753517150878906
2018-07-11,24.86214256286621
2018-07-12,24.943622589111328
2018-07-13,24.875730514526367
2018-07-16,24.68563461303711
2018-07-17,23.782665252685547
2018-07-18,23.558624267578125
2018-07-19,24.04744529724121
2018-07-20,23.728347778320312
2018-07-23,23.633304595947266
2018-07-24,23.796239852905273
2018-07-25,23.99991798400879
2018-07-26,24.06781005859375
2018-07-27,23.395681381225586
2018-07-30,23.701196670532227
2018-07-31,23.83697509765625
2018-08-01,23.965974807739258
2018-08-02,24.156068801879883
2018-08-03,24.278276443481445
2018-08-06,24.448007583618164
2018-08-07,24.39369773864746
2018-08-08,24.156068801879883
2018-08-09,24.07459831237793
2018-08-10,23.49073028564453
2018-08-13,23.646883010864258
2018-08-14,23.972761154174805
2018-08-15,24.135704040527344
2018-08-16,24.495532989501953
2018-08-17,24.767105102539062
2018-08-20,24.82819938659668
2018-08-21,24.651681900024414
2018-08-22,24.427640914916992
2018-08-23,24.495532989501953
2018-08-24,24.37332534790039
2018-08-27,24.26469612121582
2018-08-28,24.583786010742188
2018-08-29,24.651681900024414
2018-08-30,24.40727424621582
2018-08-31,24.509105682373047
2018-09-04,24.678842544555664
2018-09-05,24.807830810546875
2018-09-06,24.624526977539062
2018-09-07,24.006711959838867
2018-09-10,24.386905670166016
2018-09-11,24.21038246154785
2018-09-12,24.454795837402344
2018-09-13,24.67205238342285
2018-09-14,24.601665496826172
2018-09-17,24.691377639770508
2018-09-18,24.32562828063965
2018-09-19,23.87706756591797
2018-09-20,24.518850326538086
2018-09-21,24.781082153320312
2018-09-24,24.31182861328125
2018-09-25,23.952980041503906
2018-09-26,23.676944732666016
2018-09-27,23.525123596191406
2018-09-28,23.82186508178711
2018-10-01,23.725252151489258
2018-10-02,23.497516632080078
2018-10-03,23.26289176940918
2018-10-04,23.13177490234375
2018-10-05,22.97305679321289
2018-10-08,23.40091323852539
2018-10-09,23.152477264404297
2018-10-10,22.393381118774414
2018-10-11,21.737791061401367
2018-10-12,21.799903869628906
2018-10-15,21.965524673461914
2018-10-16,22.18635368347168
2018-10-17,21.90341567993164
2018-10-18,21.944826126098633
2018-10-19,22.207056045532227
2018-10-22,21.93102264404297
2018-10-23,22.103540420532227
2018-10-24,22.255361557006836
2018-10-25,22.565908432006836
2018-10-26,21.033903121948242
2018-10-29,21.648080825805664
2018-10-30,21.813705444335938
2018-10-31,21.123619079589844
2018-11-01,21.799903869628906
2018-11-02,21.516965866088867
2018-11-05,21.82750701904297
2018-11-06,21.90341567993164
2018-11-07,22.17254638671875
2018-11-08,22.282962799072266
2018-11-09,22.61421012878418
2018-11-12,22.545194625854492
2018-11-13,22.683218002319336
2018-11-14,22.655611038208008
2018-11-15,22.8005313873291
2018-11-16,23.366405487060547
2018-11-19,23.090368270874023
2018-11-20,22.848838806152344
2018-11-21,22.47618865966797
2018-11-23,22.3726749420166
2018-11-26,22.959253311157227
2018-11-27,23.076566696166992
2018-11-28,23.297395706176758
2018-11-29,23.290494918823242
2018-11-30,23.442312240600586
2018-12-03,23.394010543823242
2018-12-04,23.40781021118164
2018-12-06,23.73215675354004
2018-12-07,23.497516632080078
2018-12-10,23.449214935302734
2018-12-11,23.78045654296875
2018-12-12,23.511322021484375
2018-12-13,24.11859703063965
2018-12-14,24.59691619873047
2018-12-17,23.438007354736328
2018-12-18,23.81728744506836
2018-12-19,23.367769241333008
2018-12-20,22.770755767822266
2018-12-21,22.567068099975586
2018-12-24,21.520540237426758
2018-12-26,22.524927139282227
2018-12-27,22.5881404876709
2018-12-28,22.749685287475586
2018-12-31,22.763736724853516
2019-01-02,22.545997619628906
2019-01-03,22.904205322265625
2019-01-04,23.30455780029297
2019-01-07,23.564434051513672
2019-01-08,24.084184646606445
2019-01-09,24.175487518310547
2019-01-10,24.379180908203125
2019-01-11,24.463468551635742
2019-01-14,24.421321868896484
2019-01-15,24.470478057861328
2019-01-16,24.61095428466797
2019-01-17,24.8848819732666
2019-01-18,25.032386779785156
2019-01-22,24.983213424682617
2019-01-23,25.074525833129883
2019-01-24,25.222017288208008
2019-01-25,25.320350646972656
2019-01-28,25.453805923461914
2019-01-29,25.57320213317871
2019-01-30,25.875219345092773
2019-01-31,26.128076553344727
2019-02-01,25.713680267333984
2019-02-04,25.94545555114746
2019-02-05,25.896286010742188
2019-02-06,25.80498695373535
2019-02-07,25.66451072692871
2019-02-08,25.643436431884766
2019-02-11,25.552133560180664
2019-02-12,25.137733459472656
2019-02-13,25.172849655151367
2019-02-14,24.77250862121582
2019-02-15,24.66714859008789
2019-02-19,24.85679054260254
2019-02-20,25.08857536315918
2019-02-21,25.172849655151367
2019-02-22,24.990238189697266
2019-02-25,24.61095428466797
2019-02-26,24.61095428466797
2019-02-27,24.582862854003906
2019-02-28,24.877859115600586
2019-03-01,25.130714416503906
2019-03-04,25.05345344543457
2019-03-05,24.7935733795166
2019-03-06,24.59691619873047
2019-03-07,24.491561889648438
2019-03-08,24.428342819213867
2019-03-11,24.568817138671875
2019-03-12,24.653099060058594
2019-03-13,24.77250862121582
2019-03-14,24.851842880249023
2019-03-15,24.96619987487793
2019-03-18,24.88758087158203
2019-03-19,24.658863067626953
2019-03-20,24.587385177612305
2019-03-21,25.18062973022461
2019-03-22,25.102001190185547
2019-03-25,25.13774299621582
2019-03-26,25.395050048828125
2019-03-27,25.33786964416504
2019-03-28,25.46652603149414
2019-03-29,25.345012664794922
2019-04-01,25.55230140686035
2019-04-02,25.573740005493164
2019-04-03,25.652359008789062
2019-04-04,25.68094825744629
2019-04-05,25.98828887939453
2019-04-08,25.945409774780273
2019-04-09,25.709545135498047
2019-04-10,25.88107681274414
2019-04-11,25.93826675415039
2019-04-12,26.10979461669922
2019-04-15,26.138389587402344
