Date,ACX.MC
2016-06-20,6.025379657745361
2016-06-21,5.814253807067871
2016-06-22,5.821084022521973
2016-06-23,6.1334052085876465
2016-06-24,5.803077220916748
2016-06-27,5.615560531616211
2016-06-28,5.968242168426514
2016-06-29,6.122849464416504
2016-06-30,6.166313648223877
2016-07-01,6.435791492462158
2016-07-04,6.566182613372803
2016-07-05,6.308503150939941
2016-07-06,6.280562400817871
2016-07-07,6.392327308654785
2016-07-08,6.575497627258301
2016-07-11,6.733829975128174
2016-07-12,6.979091167449951
2016-07-13,7.149844169616699
2016-07-14,7.274027347564697
2016-07-15,7.165367603302002
2016-07-18,7.1467390060424805
2016-07-19,7.022555828094482
2016-07-20,7.050497055053711
2016-07-21,7.0536017417907715
2016-07-22,6.9604644775390625
2016-07-25,7.003928184509277
2016-07-26,7.11879825592041
2016-07-27,7.007033824920654
2016-07-28,7.252294540405273
2016-07-29,7.423045635223389
2016-08-01,7.298864364624023
2016-08-02,7.109483242034912
2016-08-03,7.1467390060424805
2016-08-04,7.32370138168335
2016-08-05,7.339222431182861
2016-08-08,7.3764777183532715
2016-08-09,7.3764777183532715
2016-08-10,7.320596694946289
2016-08-11,7.392000675201416
2016-08-12,7.301969051361084
2016-08-15,7.373373031616211
2016-08-16,7.401314735412598
2016-08-17,7.27092170715332
2016-08-18,7.382688045501709
2016-08-19,7.301969051361084
2016-08-22,7.239876747131348
2016-08-23,7.2833404541015625
2016-08-24,7.183993339538574
2016-08-25,7.131214618682861
2016-08-26,7.187098026275635
2016-08-29,7.044288158416748
2016-08-30,6.966672897338867
2016-08-31,6.904582500457764
2016-09-01,6.963568687438965
2016-09-02,7.056705951690674
2016-09-05,7.1777849197387695
2016-09-06,7.062914848327637
2016-09-07,7.218143939971924
2016-09-08,7.230562686920166
2016-09-09,7.1343207359313965
2016-09-12,6.90768575668335
2016-09-13,6.913896083831787
2016-09-14,6.957359790802002
2016-09-15,6.994615077972412
2016-09-16,6.9542555809021
2016-09-19,7.0536017417907715
2016-09-20,6.935628890991211
2016-09-21,7.109483242034912
2016-09-22,7.26781702041626
2016-09-23,7.211934566497803
2016-09-26,7.230562686920166
2016-09-27,7.246086120605469
2016-09-28,7.326805114746094
2016-09-29,7.345432758331299
2016-09-30,7.311282157897949
2016-10-03,7.128110885620117
2016-10-04,7.2367730140686035
2016-10-05,7.162261486053467
2016-10-06,7.062914848327637
2016-10-07,7.081542015075684
2016-10-10,7.121902942657471
2016-10-11,7.010138034820557
2016-10-12,6.963568687438965
2016-10-13,6.941837787628174
2016-10-14,6.99151086807251
2016-10-17,6.969778537750244
2016-10-18,7.000823497772217
2016-10-19,7.022555828094482
2016-10-20,7.0660200119018555
2016-10-21,7.2026214599609375
2016-10-24,7.286445140838623
2016-10-25,7.336118698120117
2016-10-26,7.239876747131348
2016-10-27,7.062914848327637
2016-10-28,6.982196807861328
2016-10-31,6.966672897338867
2016-11-01,6.873536109924316
2016-11-02,6.7648773193359375
2016-11-03,6.699679851531982
2016-11-04,6.625171661376953
2016-11-07,6.767981052398682
2016-11-08,6.733829975128174
2016-11-09,7.11879825592041
2016-11-10,7.354746341705322
2016-11-11,7.354746341705322
2016-11-14,7.6062164306640625
2016-11-15,7.547229766845703
2016-11-16,7.494453430175781
2016-11-17,7.4199419021606445
2016-11-18,7.360954761505127
2016-11-21,7.401314735412598
2016-11-22,7.544125080108643
2016-11-23,7.603111743927002
2016-11-24,7.640367031097412
2016-11-25,7.568961143493652
2016-11-28,7.522392272949219
2016-11-29,7.3640594482421875
2016-11-30,7.357851982116699
2016-12-01,7.401314735412598
2016-12-02,7.292653560638428
2016-12-05,7.329910755157471
2016-12-06,7.556543827056885
2016-12-07,7.767653942108154
2016-12-08,7.9321980476379395
2016-12-09,7.832849979400635
2016-12-12,7.925989627838135
2016-12-13,8.047066688537598
2016-12-14,8.137100219726562
2016-12-15,8.08742618560791
2016-12-16,8.211610794067383
2016-12-19,8.109158515930176
2016-12-20,8.031545639038086
2016-12-21,7.947721004486084
2016-12-22,7.969452381134033
2016-12-23,7.919779300689697
2016-12-27,7.907359600067139
2016-12-28,7.8545823097229
2016-12-29,7.857687473297119
2016-12-30,7.826640605926514
2017-01-02,7.83595609664917
2017-01-03,7.929091930389404
2017-01-04,7.898046970367432
2017-01-05,7.888734340667725
2017-01-06,7.879419803619385
2017-01-09,7.817328929901123
2017-01-10,7.963243007659912
2017-01-11,8.220924377441406
2017-01-12,7.668309211730957
2017-01-13,7.739713191986084
2017-01-16,7.851478099822998
2017-01-17,7.724191188812256
2017-01-18,7.8111186027526855
2017-01-19,7.823538303375244
2017-01-20,7.842164516448975
2017-01-23,7.829744815826416
2017-01-24,7.984976291656494
2017-01-25,8.034646987915039
2017-01-26,7.963243007659912
2017-01-27,7.978765487670898
2017-01-30,7.857687473297119
2017-01-31,7.882524013519287
2017-02-01,7.960137844085693
2017-02-02,8.31406021118164
2017-02-03,8.317166328430176
2017-02-06,8.276803970336914
2017-02-07,8.329584121704102
2017-02-08,8.342001914978027
2017-02-09,8.335793495178223
2017-02-10,8.44755744934082
2017-02-13,8.550009727478027
2017-02-14,8.469290733337402
2017-02-15,8.432034492492676
2017-02-16,8.35442066192627
2017-02-17,8.335793495178223
2017-02-20,8.373048782348633
2017-02-21,8.537590980529785
2017-02-22,8.425824165344238
2017-02-23,8.33268928527832
2017-02-24,8.180563926696777
2017-02-27,8.326478004455566
2017-02-28,8.329584121704102
2017-03-01,8.62141227722168
2017-03-02,8.571741104125977
2017-03-03,8.692818641662598
2017-03-06,8.584159851074219
2017-03-07,8.435139656066895
2017-03-08,8.31406021118164
2017-03-09,8.186772346496582
2017-03-10,8.130890846252441
2017-03-13,8.236448287963867
2017-03-14,8.180563926696777
2017-03-15,8.379257202148438
2017-03-16,8.404093742370605
2017-03-17,8.51585865020752
2017-03-20,8.44755744934082
2017-03-21,8.283015251159668
2017-03-22,8.292327880859375
2017-03-23,8.230237007141113
2017-03-24,8.208503723144531
2017-03-27,7.991184234619141
2017-03-28,8.112262725830078
2017-03-29,8.192980766296387
2017-03-30,8.192980766296387
2017-03-31,8.149518966674805
2017-04-03,8.168146133422852
2017-04-04,8.071903228759766
2017-04-05,8.224029541015625
2017-04-06,8.251969337463379
2017-04-07,8.29543399810791
2017-04-10,8.29543399810791
2017-04-11,8.273701667785645
2017-04-12,8.034646987915039
2017-04-13,8.050171852111816
2017-04-18,7.823538303375244
2017-04-19,7.944614887237549
2017-04-20,7.9321980476379395
2017-04-21,7.845269680023193
2017-04-24,8.02223014831543
2017-04-25,8.307851791381836
2017-04-26,8.36373519897461
2017-04-27,8.009812355041504
2017-04-28,7.960137844085693
2017-05-02,7.8856282234191895
2017-05-03,7.770759105682373
2017-05-04,7.755235195159912
2017-05-05,7.767653942108154
2017-05-08,7.730398654937744
2017-05-09,7.7210869789123535
2017-05-10,7.634157657623291
2017-05-11,7.581380367279053
2017-05-12,7.43856954574585
2017-05-15,7.600008010864258
2017-05-16,7.637263298034668
2017-05-17,7.578276634216309
2017-05-18,7.395106315612793
2017-05-19,7.5130791664123535
2017-05-22,7.491347789764404
2017-05-23,7.541021347045898
2017-05-24,7.547229766845703
2017-05-25,7.494453430175781
2017-05-26,7.547229766845703
2017-05-29,7.634157657623291
2017-05-30,7.624844074249268
2017-05-31,7.46651029586792
2017-06-01,7.565857410430908
2017-06-02,7.5130791664123535
2017-06-05,7.5130791664123535
2017-06-06,7.47892951965332
2017-06-07,7.450987339019775
2017-06-08,7.482034206390381
2017-06-09,7.559648036956787
2017-06-12,7.509974479675293
2017-06-13,7.4882426261901855
2017-06-14,7.305072784423828
2017-06-15,7.128110885620117
2017-06-16,7.016347408294678
2017-06-19,7.208830833435059
2017-06-20,7.0784382820129395
2017-06-21,7.196412563323975
2017-06-22,7.392000675201416
2017-06-23,7.482034206390381
2017-06-26,7.367164134979248
2017-06-27,7.568961143493652
2017-06-28,7.553438186645508
2017-06-29,7.407524585723877
2017-06-30,7.44167423248291
2017-07-03,7.5932817459106445
2017-07-04,7.670699119567871
2017-07-05,7.654569625854492
2017-07-06,7.580379009246826
2017-07-07,7.548121452331543
2017-07-10,7.554572582244873
2017-07-11,7.625537872314453
2017-07-12,7.461028099060059
2017-07-13,7.367483615875244
2017-07-14,7.5223164558410645
2017-07-17,7.470705509185791
2017-07-18,7.361032962799072
2017-07-19,7.431997776031494
2017-07-20,7.42877197265625
2017-07-21,7.344902992248535
2017-07-24,7.302969932556152
2017-07-25,7.270712852478027
2017-07-26,7.299742698669434
2017-07-27,7.2352294921875
2017-07-28,7.138457775115967
2017-07-31,7.0126566886901855
2017-08-01,6.999753952026367
2017-08-02,6.938465595245361
2017-08-03,7.019108295440674
2017-08-04,7.0803961753845215
2017-08-07,7.119104385375977
2017-08-08,7.22877836227417
2017-08-09,7.28039026260376
2017-08-10,7.2352294921875
2017-08-11,6.909433841705322
2017-08-14,6.9642720222473145
2017-08-15,6.8739519119262695
2017-08-16,7.125555515289307
2017-08-17,7.1739420890808105
2017-08-18,7.167489528656006
2017-08-21,7.286842346191406
2017-08-22,7.461028099060059
2017-08-23,7.454577922821045
2017-08-24,7.538445472717285
2017-08-25,7.531994819641113
2017-08-28,7.506189346313477
2017-08-29,7.35135555267334
2017-08-30,7.696504592895508
2017-08-31,7.728760719299316
2017-09-01,7.838434219360352
2017-09-04,7.8964972496032715
2017-09-05,7.867465972900391
2017-09-06,7.812628746032715
2017-09-07,7.857789516448975
2017-09-08,7.793274402618408
2017-09-11,7.919076442718506
2017-09-12,7.92875337600708
2017-09-13,7.790048599243164
2017-09-14,7.741662979125977
2017-09-15,7.644894123077393
2017-09-18,7.719084739685059
2017-09-19,7.770695209503174
2017-09-20,7.835209369659424
2017-09-21,7.719084739685059
2017-09-22,7.693278789520264
2017-09-25,7.561025142669678
2017-09-26,7.602958679199219
2017-09-27,7.599732398986816
2017-09-28,7.757791519165039
2017-09-29,7.870691776275635
2017-10-02,7.819079875946045
2017-10-03,7.857789516448975
2017-10-04,7.744889736175537
2017-10-05,7.786824703216553
2017-10-06,7.738437175750732
2017-10-09,7.7255353927612305
2017-10-10,7.62876558303833
2017-10-11,7.848110675811768
2017-10-12,7.825530529022217
2017-10-13,7.957785129547119
2017-10-16,7.996492862701416
2017-10-17,7.935205936431885
2017-10-18,7.951334476470947
2017-10-19,7.86423921585083
2017-10-20,8.002943992614746
2017-10-23,8.025525093078613
2017-10-24,8.128747940063477
2017-10-25,8.002943992614746
2017-10-26,7.848110675811768
2017-10-27,7.696504592895508
2017-10-30,7.812628746032715
2017-10-31,7.957785129547119
2017-11-01,8.161003112792969
2017-11-02,7.9803643226623535
2017-11-03,7.78037166595459
2017-11-06,7.7642436027526855
2017-11-07,7.728760719299316
2017-11-08,7.7319865226745605
2017-11-09,7.548121452331543
2017-11-10,7.415868759155273
2017-11-13,7.286842346191406
2017-11-14,7.222327709197998
2017-11-15,7.251357555389404
2017-11-16,7.322323322296143
2017-11-17,7.264261722564697
2017-11-20,7.277163505554199
2017-11-21,7.312646389007568
2017-11-22,7.370708465576172
2017-11-23,7.4255452156066895
2017-11-24,7.367483615875244
2017-11-27,7.290067195892334
2017-11-28,7.290067195892334
2017-11-29,7.3061957359313965
2017-11-30,7.286842346191406
2017-12-01,7.141684532165527
2017-12-04,7.344902992248535
2017-12-05,7.412642955780029
2017-12-06,7.409415245056152
2017-12-07,7.470705509185791
2017-12-08,7.383610725402832
2017-12-11,7.548121452331543
2017-12-12,7.580379009246826
2017-12-13,7.580379009246826
2017-12-14,7.438448905944824
2017-12-15,7.399740695953369
2017-12-18,7.519091606140137
2017-12-19,7.664246559143066
2017-12-20,7.673923492431641
2017-12-21,7.728760719299316
2017-12-22,7.693278789520264
2017-12-27,7.690052509307861
2017-12-28,7.715857028961182
2017-12-29,7.686827659606934
2018-01-02,7.796501159667969
2018-01-03,7.92230224609375
2018-01-04,7.931979179382324
2018-01-05,7.92875337600708
2018-01-08,7.9706878662109375
2018-01-09,7.9384307861328125
2018-01-10,7.870691776275635
2018-01-11,7.877142906188965
2018-01-12,7.873918056488037
2018-01-15,7.796501159667969
2018-01-16,7.667471408843994
2018-01-17,7.722310543060303
2018-01-18,7.793274402618408
2018-01-19,7.793274402618408
2018-01-22,7.86423921585083
2018-01-23,7.877142906188965
2018-01-24,7.825530529022217
2018-01-25,7.873918056488037
2018-01-26,7.84488582611084
2018-01-29,7.883593559265137
2018-01-30,7.851337432861328
2018-01-31,7.641667366027832
2018-02-01,7.519091606140137
2018-02-02,7.383610725402832
2018-02-05,7.354580402374268
2018-02-06,7.290067195892334
2018-02-07,7.28039026260376
2018-02-08,7.138457775115967
2018-02-09,7.183619022369385
2018-02-12,7.2416815757751465
2018-02-13,7.151361465454102
2018-02-14,7.212650775909424
2018-02-15,7.161037921905518
2018-02-16,7.161037921905518
2018-02-19,7.554572582244873
2018-02-20,7.773921012878418
2018-02-21,7.7642436027526855
2018-02-22,7.719084739685059
2018-02-23,7.606185436248779
2018-02-26,7.76746940612793
2018-02-27,7.851337432861328
2018-02-28,7.854562759399414
2018-03-01,7.906174659729004
2018-03-02,7.719084739685059
2018-03-05,7.70940637588501
2018-03-06,7.76746940612793
2018-03-07,7.893271446228027
2018-03-08,7.828757286071777
2018-03-09,7.793274402618408
2018-03-12,7.793274402618408
2018-03-13,7.8319830894470215
2018-03-14,7.890044212341309
2018-03-15,7.806177139282227
2018-03-16,7.70295524597168
2018-03-19,7.561025142669678
2018-03-20,7.551346778869629
2018-03-21,7.651343822479248
2018-03-22,7.512639045715332
2018-03-23,7.238454818725586
2018-03-26,7.1739420890808105
2018-03-27,7.338451385498047
2018-03-28,7.290067195892334
2018-03-29,7.319097995758057
2018-04-03,7.309420108795166
2018-04-04,7.283615589141846
2018-04-05,7.42877197265625
2018-04-06,7.431997776031494
2018-04-09,7.367483615875244
2018-04-10,7.4255452156066895
2018-04-11,7.451351642608643
2018-04-12,7.525541305541992
2018-04-13,7.473931789398193
2018-04-16,7.477157115936279
2018-04-17,7.56425142288208
2018-04-18,7.835209369659424
2018-04-19,7.870691776275635
2018-04-20,7.883593559265137
2018-04-23,7.748115062713623
2018-04-24,7.664246559143066
2018-04-25,7.622313022613525
2018-04-26,7.544896602630615
2018-04-27,7.544896602630615
2018-04-30,7.512639045715332
2018-05-02,7.719084739685059
2018-05-03,7.622313022613525
2018-05-04,7.661020755767822
2018-05-07,7.696504592895508
2018-05-08,7.651343822479248
2018-05-09,7.615862846374512
2018-05-10,7.677150249481201
2018-05-11,7.677150249481201
2018-05-14,7.644894123077393
2018-05-15,7.573927402496338
2018-05-16,7.612636089324951
2018-05-17,7.615862846374512
2018-05-18,7.644894123077393
2018-05-21,7.538445472717285
2018-05-22,7.657794952392578
2018-05-23,7.612636089324951
2018-05-24,7.502962589263916
2018-05-25,7.380386829376221
2018-05-28,7.354580402374268
2018-05-29,7.2352294921875
2018-05-30,7.357805252075195
2018-05-31,7.431997776031494
2018-06-01,7.7126312255859375
2018-06-04,7.622313022613525
2018-06-05,7.670699119567871
2018-06-06,7.854562759399414
2018-06-07,7.819079875946045
2018-06-08,7.680375099182129
2018-06-11,7.70295524597168
2018-06-12,7.612636089324951
2018-06-13,7.548121452331543
2018-06-14,7.519091606140137
2018-06-15,7.357805252075195
2018-06-18,7.448125839233398
2018-06-19,7.415868759155273
2018-06-20,7.438448905944824
2018-06-21,7.386836528778076
2018-06-22,7.480381965637207
2018-06-25,7.290067195892334
2018-06-26,7.24813175201416
2018-06-27,7.344902992248535
2018-06-28,7.2416815757751465
2018-06-29,7.315871238708496
2018-07-02,7.212650775909424
2018-07-03,7.269784927368164
2018-07-04,7.347088813781738
2018-07-05,7.5588297843933105
2018-07-06,7.686547756195068
2018-07-09,7.699991226196289
2018-07-10,7.75376558303833
2018-07-11,7.518497943878174
2018-07-12,7.4882493019104
2018-07-13,7.4781670570373535
2018-07-16,7.434473514556885
2018-07-17,7.5016937255859375
2018-07-18,7.636132717132568
2018-07-19,7.535303115844727
2018-07-20,7.548746585845947
2018-07-23,7.585718154907227
2018-07-24,7.847873210906982
2018-07-25,7.777293682098389
2018-07-26,7.844513416290283
2018-07-27,8.18733024597168
2018-07-30,8.284799575805664
2018-07-31,8.31840991973877
2018-08-01,8.31840991973877
2018-08-02,8.147001266479492
2018-08-03,8.26463508605957
2018-08-06,8.288162231445312
2018-08-07,8.382268905639648
2018-08-08,8.341937065124512
2018-08-09,8.31840991973877
2018-08-10,8.308327674865723
2018-08-13,8.352021217346191
2018-08-14,8.294882774353027
2018-08-15,8.029366493225098
2018-08-16,8.073060035705566
2018-08-17,8.059615135192871
2018-08-20,8.113391876220703
2018-08-21,8.099947929382324
2018-08-22,8.099947929382324
2018-08-23,8.066337585449219
2018-08-24,8.130195617675781
2018-08-27,8.116751670837402
2018-08-28,8.110030174255371
2018-08-29,8.106668472290039
2018-08-30,8.02600383758545
2018-08-31,7.784014701843262
2018-09-03,7.784014701843262
2018-09-04,7.6596598625183105
2018-09-05,7.578994274139404
2018-09-06,7.505054473876953
2018-09-07,7.565550327301025
2018-09-10,7.6764655113220215
2018-09-11,7.703352928161621
2018-09-12,7.730240345001221
2018-09-13,7.7268781661987305
2018-09-14,7.878121852874756
2018-09-17,7.90501070022583
2018-09-18,7.992396354675293
2018-09-19,8.147001266479492
2018-09-21,8.22766399383545
2018-09-24,8.234384536743164
2018-09-25,8.123473167419434
2018-09-26,8.113391876220703
2018-09-27,8.190692901611328
2018-09-28,8.281438827514648
2018-10-01,8.362101554870605
2018-10-02,8.294882774353027
2018-10-03,8.341937065124512
2018-10-04,8.251192092895508
2018-10-05,8.029366493225098
2018-10-08,7.915092945098877
2018-10-09,7.975591659545898
2018-10-10,7.820987224578857
2018-10-11,7.619327545166016
2018-10-12,7.646215438842773
2018-10-15,7.565550327301025
2018-10-16,7.615966320037842
2018-10-17,7.6596598625183105
2018-10-18,7.874760627746582
2018-10-19,7.646215438842773
2018-10-22,7.615966320037842
2018-10-23,7.464723587036133
2018-10-24,7.343727111816406
2018-10-25,7.461359977722168
2018-10-26,6.84294319152832
2018-10-29,6.7286696434021
2018-10-30,6.594229698181152
2018-10-31,6.633218288421631
2018-11-01,6.602296829223633
2018-11-02,6.641284942626953
2018-11-05,6.591541767120361
2018-11-06,6.660106182098389
2018-11-07,6.668171405792236
2018-11-08,6.680271148681641
2018-11-09,6.294431686401367
2018-11-12,6.237967014312744
2018-11-13,6.268887519836426
2018-11-14,6.217801570892334
2018-11-15,6.246034145355225
2018-11-16,6.1841912269592285
2018-11-19,6.1815032958984375
2018-11-20,5.9785003662109375
2018-11-21,6.087395668029785
2018-11-22,6.025554180145264
2018-11-23,5.9811882972717285
2018-11-26,6.068573951721191
2018-11-27,6.033620357513428
2018-11-28,6.043030738830566
2018-11-29,6.012110233306885
2018-11-30,5.912624359130859
2018-12-03,6.083361625671387
2018-12-04,5.888426780700684
2018-12-05,5.8494391441345215
2018-12-06,5.70155668258667
2018-12-07,5.7486090660095215
2018-12-10,5.59669303894043
2018-12-11,5.731132984161377
2018-12-12,5.904558181762695
2018-12-13,5.770120143890381
2018-12-14,5.791630744934082
2018-12-17,5.774153709411621
2018-12-18,5.780874729156494
2018-12-19,5.759365081787109
2018-12-20,5.65584659576416
2018-12-21,5.747265338897705
2018-12-24,5.767430782318115
2018-12-27,5.651813983917236
2018-12-28,5.67601203918457
2018-12-31,5.8225507736206055
2019-01-02,5.768775463104248
2019-01-03,5.650468826293945
2019-01-04,5.970432758331299
2019-01-07,6.033620357513428
2019-01-08,6.1841912269592285
2019-01-09,6.293086528778076
2019-01-10,6.200324058532715
2019-01-11,6.1815032958984375
2019-01-14,6.099495887756348
2019-01-15,6.157304286956787
2019-01-16,6.274266242980957
2019-01-17,6.256788730621338
2019-01-18,6.381816864013672
2019-01-21,6.29980993270874
2019-01-22,6.131760597229004
2019-01-23,6.091430187225342
2019-01-24,6.173437118530273
2019-01-25,6.319974899291992
2019-01-28,6.345518589019775
2019-01-29,6.31594181060791
2019-01-30,6.293086528778076
2019-01-31,6.388538837432861
2019-02-01,6.419459342956543
2019-02-04,6.392571926116943
2019-02-05,6.439625263214111
2019-02-06,6.481301784515381
2019-02-07,6.282331466674805
2019-02-08,6.134449481964111
2019-02-11,6.143860340118408
2019-02-12,6.138482093811035
2019-02-13,6.318631172180176
2019-02-14,6.3105645179748535
2019-02-15,6.376439571380615
2019-02-18,6.44903564453125
2019-02-19,6.42214822769165
2019-02-20,6.524322509765625
2019-02-21,6.492056369781494
2019-02-22,6.541799545288086
2019-02-25,6.4866790771484375
2019-02-26,6.434247016906738
2019-02-27,6.453069686889648
2019-02-28,6.256788730621338
2019-03-01,6.237967014312744
2019-03-04,6.387195587158203
2019-03-05,6.356274127960205
2019-03-06,6.3307318687438965
2019-03-07,6.146548748016357
2019-03-08,5.977156639099121
2019-03-11,6.021521091461182
2019-03-12,6.100840091705322
2019-03-13,6.134449481964111
2019-03-14,6.123693943023682
2019-03-15,6.122349262237549
2019-03-18,6.196291923522949
2019-03-19,6.306530952453613
2019-03-20,6.166714191436768
2019-03-21,6.157304286956787
2019-03-22,5.942202091217041
2019-03-25,5.8790154457092285
2019-03-26,5.896492004394531
2019-03-27,5.852128028869629
2019-03-28,5.819861888885498
2019-03-29,5.938167572021484
2019-04-01,6.154615879058838
2019-04-02,6.177469730377197
