Date,PIDILITIND.NS
2016-06-21,661.4661254882812
2016-06-22,657.1185302734375
2016-06-23,656.0673217773438
2016-06-24,658.7906494140625
2016-06-27,674.6046752929688
2016-06-28,675.9901733398438
2016-06-29,690.9920043945312
2016-06-30,687.886474609375
2016-07-01,687.934326171875
2016-07-04,687.0265502929688
2016-07-05,682.1534423828125
2016-07-07,680.5765991210938
2016-07-08,697.1073608398438
2016-07-11,691.039794921875
2016-07-12,689.5587158203125
2016-07-13,684.207763671875
2016-07-14,684.064453125
2016-07-15,686.5964965820312
2016-07-18,681.8667602539062
2016-07-19,691.8997192382812
2016-07-20,695.6741333007812
2016-07-21,697.0595703125
2016-07-22,699.1139526367188
2016-07-25,702.4105224609375
2016-07-26,693.4765014648438
2016-07-27,698.2540283203125
2016-07-28,718.1768188476562
2016-07-29,698.3018188476562
2016-08-01,700.7863159179688
2016-08-02,706.8060913085938
2016-08-03,686.5487670898438
2016-08-04,681.9622802734375
2016-08-05,694.1929931640625
2016-08-08,697.2030639648438
2016-08-09,691.18310546875
2016-08-10,675.7512817382812
2016-08-11,678.4268188476562
2016-08-12,678.8566284179688
2016-08-16,679.0479125976562
2016-08-17,676.2290649414062
2016-08-18,677.4234619140625
2016-08-19,668.7281494140625
2016-08-22,674.5091552734375
2016-08-23,671.8815307617188
2016-08-24,665.8095092773438
2016-08-25,656.6776123046875
2016-08-26,655.5301513671875
2016-08-29,651.9442749023438
2016-08-30,667.24365234375
2016-08-31,667.9608764648438
2016-09-01,665.474853515625
2016-09-02,666.3831176757812
2016-09-06,687.0850219726562
2016-09-07,683.8818969726562
2016-09-08,685.1248779296875
2016-09-09,679.9135131835938
2016-09-12,671.9769897460938
2016-09-14,677.8577270507812
2016-09-15,683.7384643554688
2016-09-16,683.547119140625
2016-09-19,676.4234008789062
2016-09-20,680.248291015625
2016-09-21,676.0409545898438
2016-09-22,675.2281494140625
2016-09-23,672.8854370117188
2016-09-26,664.2317504882812
2016-09-27,665.5703125
2016-09-28,659.163818359375
2016-09-29,637.0276489257812
2016-09-30,651.753173828125
2016-10-03,692.5355224609375
2016-10-04,707.022216796875
2016-10-05,701.57177734375
2016-10-06,697.6991577148438
2016-10-07,687.2286376953125
2016-10-10,697.8902587890625
2016-10-13,694.0176391601562
2016-10-14,695.7388916015625
2016-10-17,686.79833984375
2016-10-18,689.3323364257812
2016-10-19,686.3679809570312
2016-10-20,682.8778686523438
2016-10-21,683.1168212890625
2016-10-24,682.11279296875
2016-10-25,681.9694213867188
2016-10-26,677.5708618164062
2016-10-27,677.9531860351562
2016-10-28,687.3241577148438
2016-11-01,680.248291015625
2016-11-02,673.2200927734375
2016-11-03,657.8251342773438
2016-11-04,663.801513671875
2016-11-07,663.466796875
2016-11-08,661.1240234375
2016-11-09,648.3585205078125
2016-11-10,636.4537963867188
2016-11-11,630.6209106445312
2016-11-15,590.07763671875
2016-11-16,596.6276245117188
2016-11-17,589.1692504882812
2016-11-18,587.9739379882812
2016-11-21,577.790283203125
2016-11-22,587.0655517578125
2016-11-23,589.50390625
2016-11-24,585.2965698242188
2016-11-25,601.2652587890625
2016-11-28,598.1575317382812
2016-11-29,601.7911987304688
2016-11-30,612.3572998046875
2016-12-01,613.9349365234375
2016-12-02,606.3331298828125
2016-12-05,607.4806518554688
2016-12-06,608.580322265625
2016-12-07,612.6441040039062
2016-12-08,616.1821899414062
2016-12-09,612.3095092773438
2016-12-12,580.9935302734375
2016-12-13,584.1968994140625
2016-12-14,586.1570434570312
2016-12-15,584.9141235351562
2016-12-16,580.5633544921875
2016-12-19,575.8300170898438
2016-12-20,572.86572265625
2016-12-21,564.690185546875
2016-12-22,567.9891357421875
2016-12-23,561.295654296875
2016-12-26,549.9645385742188
2016-12-27,558.0445556640625
2016-12-28,562.7777709960938
2016-12-29,563.3992919921875
2016-12-30,563.9730834960938
2017-01-02,578.0292358398438
2017-01-03,579.84619140625
2017-01-04,580.7066040039062
2017-01-05,584.9141235351562
2017-01-06,587.78271484375
2017-01-09,587.3045654296875
2017-01-10,603.7514038085938
2017-01-11,606.2853393554688
2017-01-12,606.8590698242188
2017-01-13,612.2615966796875
2017-01-16,607.7675170898438
2017-01-17,599.9266357421875
2017-01-18,607.8153076171875
2017-01-19,601.647705078125
2017-01-20,599.4484252929688
2017-01-23,601.982421875
2017-01-24,627.7044677734375
2017-01-25,659.45068359375
2017-01-27,649.12353515625
2017-01-30,648.3585205078125
2017-01-31,644.0078735351562
2017-02-01,661.5543212890625
2017-02-02,646.7808837890625
2017-02-03,643.8644409179688
2017-02-06,642.47802734375
2017-02-07,644.1990966796875
2017-02-08,641.1392211914062
2017-02-09,634.0631713867188
2017-02-10,641.9520263671875
2017-02-13,649.2670288085938
2017-02-14,641.9520263671875
2017-02-15,641.18701171875
2017-02-16,641.80859375
2017-02-17,653.66552734375
2017-02-20,667.29150390625
2017-02-21,669.060546875
2017-02-22,665.331298828125
2017-02-23,658.016357421875
2017-02-27,652.51806640625
2017-02-28,652.279052734375
2017-03-01,659.0203247070312
2017-03-02,651.6098022460938
2017-03-03,645.9202880859375
2017-03-06,648.9324340820312
2017-03-07,643.0038452148438
2017-03-08,641.18701171875
2017-03-09,652.6137084960938
2017-03-10,653.8568115234375
2017-03-14,671.116455078125
2017-03-15,669.6820068359375
2017-03-16,668.5825805664062
2017-03-17,671.1642456054688
2017-03-20,668.869384765625
2017-03-21,669.4908447265625
2017-03-22,662.9407348632812
2017-03-23,663.466796875
2017-03-24,658.1119995117188
2017-03-27,652.996337890625
2017-03-28,666.000732421875
2017-03-29,658.9246215820312
2017-03-30,660.6937866210938
2017-03-31,668.5346069335938
2017-04-03,672.1682739257812
2017-04-05,682.6865844726562
2017-04-06,679.052978515625
2017-04-07,677.1883544921875
2017-04-10,672.8854370117188
2017-04-11,675.2281494140625
2017-04-12,678.3358154296875
2017-04-13,683.5950927734375
2017-04-17,681.0609130859375
2017-04-18,681.5868530273438
2017-04-19,681.8259887695312
2017-04-20,685.937744140625
2017-04-21,682.7821044921875
2017-04-24,685.4118041992188
2017-04-25,695.30859375
2017-04-26,694.5914306640625
2017-04-27,691.005615234375
2017-04-28,688.2803344726562
2017-05-02,688.6150512695312
2017-05-03,698.5118408203125
2017-05-04,706.4005737304688
2017-05-05,707.7871704101562
2017-05-08,711.2772827148438
2017-05-09,712.1856689453125
2017-05-10,713.8590698242188
2017-05-11,725.2858276367188
2017-05-12,717.1580200195312
2017-05-15,719.0225830078125
2017-05-16,728.0587768554688
2017-05-17,740.489501953125
2017-05-18,741.063232421875
2017-05-19,727.9631958007812
2017-05-22,707.1177368164062
2017-05-23,703.3886108398438
2017-05-24,689.188720703125
2017-05-25,707.8827514648438
2017-05-26,731.9314575195312
2017-05-29,721.5565185546875
2017-05-30,732.3616943359375
2017-05-31,736.4256591796875
2017-06-01,732.1704711914062
2017-06-02,756.8884887695312
2017-06-05,761.3828125
2017-06-06,764.3948364257812
2017-06-07,766.163818359375
2017-06-08,762.099853515625
2017-06-09,769.4627075195312
2017-06-12,769.0323486328125
2017-06-13,778.4509887695312
2017-06-14,775.48681640625
2017-06-15,782.1802368164062
2017-06-16,780.937255859375
2017-06-19,787.2959594726562
2017-06-20,776.1561279296875
2017-06-21,782.2759399414062
2017-06-22,782.4193725585938
2017-06-23,793.9415893554688
2017-06-27,771.4706420898438
2017-06-28,747.4698486328125
2017-06-29,759.0399780273438
2017-06-30,770.3232421875
2017-07-03,782.084716796875
2017-07-04,784.3318481445312
2017-07-05,791.8858642578125
2017-07-06,793.75048828125
2017-07-07,776.5864868164062
2017-07-10,790.547119140625
2017-07-11,779.1681518554688
2017-07-12,780.650390625
2017-07-13,786.5310668945312
2017-07-14,771.4706420898438
2017-07-17,772.6659545898438
2017-07-18,779.0725708007812
2017-07-19,762.96044921875
2017-07-20,764.4425659179688
2017-07-21,769.1758422851562
2017-07-24,776.5387573242188
2017-07-25,791.598876953125
2017-07-26,770.3711547851562
2017-07-27,754.6414184570312
2017-07-28,753.3983764648438
2017-07-31,761.000244140625
2017-08-01,761.0958862304688
2017-08-02,764.9685668945312
2017-08-03,771.5185546875
2017-08-04,772.857177734375
2017-08-07,777.92529296875
2017-08-08,774.8175048828125
2017-08-09,760.426513671875
2017-08-10,760.5221557617188
2017-08-11,755.693359375
2017-08-14,777.2080688476562
2017-08-16,782.084716796875
2017-08-17,782.3715209960938
2017-08-18,785.5748291015625
2017-08-21,780.7459716796875
2017-08-22,783.5667114257812
2017-08-23,784.6727905273438
2017-08-24,797.3684692382812
2017-08-28,804.1970825195312
2017-08-29,795.6372680664062
2017-08-30,799.5324096679688
2017-08-31,803.9566040039062
2017-09-01,811.5066528320312
2017-09-04,804.4376220703125
2017-09-05,809.9678344726562
2017-09-06,807.8999633789062
2017-09-07,812.03564453125
2017-09-08,811.4104614257812
2017-09-11,813.863037109375
2017-09-12,818.0467529296875
2017-09-13,800.3499755859375
2017-09-14,806.7459106445312
2017-09-15,806.1206665039062
2017-09-18,808.2846069335938
2017-09-19,823.5289916992188
2017-09-20,818.623779296875
2017-09-21,807.6114501953125
2017-09-22,782.9896850585938
2017-09-25,774.8627319335938
2017-09-26,762.4075317382812
2017-09-27,747.9326171875
2017-09-28,747.6441040039062
2017-09-29,764.1387329101562
2017-10-03,759.4259033203125
2017-10-04,765.4371337890625
2017-10-05,764.2830810546875
2017-10-06,769.7651977539062
2017-10-09,774.7664184570312
2017-10-10,769.6690673828125
2017-10-11,774.3335571289062
2017-10-12,774.4297485351562
2017-10-13,777.9403076171875
2017-10-16,778.8059692382812
2017-10-17,774.2374267578125
2017-10-18,774.6221313476562
2017-10-19,770.2941284179688
2017-10-23,771.400146484375
2017-10-24,769.909423828125
2017-10-25,770.5346069335938
2017-10-26,758.0795288085938
2017-10-27,756.3482666015625
2017-10-30,756.7329711914062
2017-10-31,751.924072265625
2017-11-01,743.2199096679688
2017-11-02,735.3331909179688
2017-11-03,740.6231689453125
2017-11-06,733.9867553710938
2017-11-07,729.5625610351562
2017-11-08,739.3727416992188
2017-11-09,781.6912841796875
2017-11-10,789.7222290039062
2017-11-13,797.4646606445312
2017-11-14,790.2030639648438
2017-11-15,783.134033203125
2017-11-16,786.2117309570312
2017-11-17,803.6199951171875
2017-11-20,816.6040649414062
2017-11-21,805.8320922851562
2017-11-22,805.6878662109375
2017-11-23,811.3624267578125
2017-11-24,810.0159301757812
2017-11-27,804.2932739257812
2017-11-28,816.3155517578125
2017-11-29,818.5277099609375
2017-11-30,810.0159301757812
2017-12-01,822.759521484375
2017-12-04,806.7459106445312
2017-12-05,801.407958984375
2017-12-06,802.658203125
2017-12-07,817.9505615234375
2017-12-08,856.8548583984375
2017-12-11,860.1248779296875
2017-12-12,859.0669555664062
2017-12-13,841.8991088867188
2017-12-14,826.8472290039062
2017-12-15,829.9248046875
2017-12-18,852.5267944335938
2017-12-19,850.9398803710938
2017-12-20,855.8931884765625
2017-12-21,889.122802734375
2017-12-22,908.4546508789062
2017-12-26,891.1906127929688
2017-12-27,878.8798217773438
2017-12-28,867.0498046875
2017-12-29,867.7230224609375
2018-01-01,865.607177734375
2018-01-02,855.2199096679688
2018-01-03,879.02392578125
2018-01-04,870.9930419921875
2018-01-05,875.4173583984375
2018-01-08,877.2928466796875
2018-01-09,879.8896484375
2018-01-10,876.907958984375
2018-01-11,865.1742553710938
2018-01-12,875.3211059570312
2018-01-15,870.079345703125
2018-01-16,865.8475341796875
2018-01-17,862.2408447265625
2018-01-18,859.0669555664062
2018-01-19,856.3258056640625
2018-01-22,860.7981567382812
2018-01-23,852.478759765625
2018-01-24,842.5723266601562
2018-01-25,843.7264404296875
2018-01-29,859.4515991210938
2018-01-30,852.093994140625
2018-01-31,862.0484619140625
2018-02-01,864.6453247070312
2018-02-02,829.8287353515625
2018-02-05,841.7547607421875
2018-02-06,833.38720703125
2018-02-07,832.0888671875
2018-02-08,851.0841674804688
2018-02-09,844.6402587890625
2018-02-12,860.3172607421875
2018-02-14,860.6539306640625
2018-02-15,854.3541870117188
2018-02-16,857.5761108398438
2018-02-19,861.8561401367188
2018-02-20,860.0287475585938
2018-02-21,868.63671875
2018-02-22,851.6613159179688
2018-02-23,866.2803344726562
2018-02-26,857.4319458007812
2018-02-27,851.94970703125
2018-02-28,866.5208129882812
2018-03-01,860.22119140625
2018-03-05,855.9412231445312
2018-03-06,848.343017578125
2018-03-07,838.0038452148438
2018-03-08,838.9175415039062
2018-03-09,845.12109375
2018-03-12,856.2296752929688
2018-03-13,865.4627685546875
2018-03-14,871.6182861328125
2018-03-15,874.792236328125
2018-03-16,881.2842407226562
2018-03-19,872.96484375
2018-03-20,868.2039184570312
2018-03-21,867.8672485351562
2018-03-22,873.3975830078125
2018-03-23,867.7230224609375
2018-03-26,872.6762084960938
2018-03-27,890.902099609375
2018-03-28,882.7268676757812
2018-04-02,905.4251098632812
2018-04-03,926.3439331054688
2018-04-04,920.4769897460938
2018-04-05,929.4215087890625
2018-04-06,941.6361694335938
2018-04-09,953.4180908203125
2018-04-10,961.929931640625
2018-04-11,947.55126953125
2018-04-12,967.4602661132812
2018-04-13,985.734130859375
2018-04-16,998.7662963867188
2018-04-17,999.9204711914062
2018-04-18,1011.4136962890625
2018-04-19,1017.9539184570312
2018-04-20,1021.753173828125
2018-04-23,1027.2352294921875
2018-04-24,1026.129150390625
2018-04-25,1032.7174072265625
2018-04-26,1044.2587890625
2018-04-27,1027.8602294921875
2018-04-30,1044.6915283203125
2018-05-02,1060.705322265625
2018-05-03,1043.58544921875
2018-05-04,1029.6396484375
2018-05-07,1039.59423828125
2018-05-08,1062.6287841796875
2018-05-09,1048.9715576171875
2018-05-10,1046.855712890625
2018-05-11,1060.9937744140625
2018-05-14,1059.984130859375
2018-05-15,1049.404296875
2018-05-16,1052.0491943359375
2018-05-17,1031.178466796875
2018-05-18,1040.0750732421875
2018-05-21,1053.684326171875
2018-05-22,1075.3724365234375
2018-05-23,1046.7593994140625
2018-05-24,1039.2574462890625
2018-05-25,1096.0028076171875
2018-05-28,1110.33349609375
2018-05-29,1124.2791748046875
2018-05-30,1142.4091796875
2018-05-31,1113.363037109375
2018-06-01,1076.57470703125
2018-06-04,1077.5364990234375
2018-06-05,1049.7408447265625
2018-06-06,1046.6634521484375
2018-06-07,1045.7977294921875
2018-06-08,1029.4471435546875
2018-06-11,1017.4729614257812
2018-06-12,1018.1461791992188
2018-06-13,1041.9986572265625
2018-06-14,1041.6138916015625
2018-06-15,1042.431396484375
2018-06-18,1036.85302734375
2018-06-19,1019.5888061523438
2018-06-20,1031.755615234375
2018-06-21,998.6220092773438
2018-06-22,1010.5481567382812
2018-06-25,1002.7096557617188
2018-06-26,1014.5394897460938
2018-06-27,1003.6233520507812
2018-06-28,989.0042114257812
2018-06-29,1022.8590698242188
2018-07-02,1019.2042846679688
2018-07-03,1023.3881225585938
2018-07-04,1028.5335693359375
2018-07-05,1021.8971557617188
2018-07-06,1016.222900390625
2018-07-09,1028.0526123046875
2018-07-10,1033.3426513671875
2018-07-11,1043.7298583984375
2018-07-12,1043.4412841796875
2018-07-13,1023.8208618164062
2018-07-16,1012.7603149414062
2018-07-17,1017.52099609375
2018-07-18,1019.5888061523438
2018-07-19,1005.64306640625
2018-07-20,991.5528564453125
2018-07-23,1010.2596435546875
2018-07-24,1035.7950439453125
2018-07-25,1074.9398193359375
2018-07-26,1071.7659912109375
2018-07-27,1085.08642578125
2018-07-30,1074.98779296875
2018-07-31,1080.51806640625
2018-08-01,1087.250732421875
2018-08-02,1058.733642578125
2018-08-03,1066.2838134765625
2018-08-06,1057.723876953125
2018-08-07,1061.8114013671875
2018-08-08,1076.5267333984375
2018-08-09,1080.5662841796875
2018-08-10,1079.7486572265625
2018-08-13,1082.153076171875
2018-08-14,1077.15185546875
2018-08-16,1076.0457763671875
2018-08-17,1080.758544921875
2018-08-20,1101.004150390625
2018-08-21,1105.16162109375
2018-08-23,1122.1783447265625
2018-08-24,1113.1865234375
2018-08-27,1120.9698486328125
2018-08-28,1115.7001953125
2018-08-29,1109.995849609375
2018-08-30,1098.732177734375
2018-08-31,1129.9129638671875
2018-09-03,1127.0606689453125
2018-09-04,1083.939208984375
2018-09-05,1097.1368408203125
2018-09-06,1113.6217041015625
2018-09-07,1121.1630859375
2018-09-10,1105.54833984375
2018-09-11,1076.736083984375
2018-09-12,1064.45703125
2018-09-14,1098.973876953125
2018-09-17,1072.7235107421875
2018-09-18,1077.6063232421875
2018-09-19,1082.4405517578125
2018-09-21,1099.1671142578125
2018-09-24,1056.72216796875
2018-09-25,1063.7320556640625
2018-09-26,1040.4306640625
2018-09-27,1021.4320678710938
2018-09-28,1011.1834716796875
2018-10-01,1006.6875610351562
2018-10-03,962.8408813476562
2018-10-04,935.6722412109375
2018-10-05,934.8020629882812
2018-10-08,940.6032104492188
2018-10-09,883.9456787109375
2018-10-10,921.26611328125
2018-10-11,927.8406982421875
2018-10-12,960.375244140625
2018-10-15,956.1696166992188
2018-10-16,958.7316284179688
2018-10-17,930.2578735351562
2018-10-19,938.4277954101562
2018-10-22,939.8780517578125
2018-10-23,892.9373168945312
2018-10-24,911.16259765625
2018-10-25,902.6541748046875
2018-10-26,905.2646484375
2018-10-29,929.677734375
2018-10-30,904.587890625
2018-10-31,927.0672607421875
2018-11-01,944.9540405273438
2018-11-02,956.5078735351562
2018-11-05,997.6958618164062
2018-11-06,963.4210205078125
2018-11-07,978.1170654296875
2018-11-09,1007.461181640625
2018-11-12,992.813232421875
2018-11-13,1028.006591796875
2018-11-14,1060.009521484375
2018-11-15,1071.51513671875
2018-11-16,1081.812255859375
2018-11-19,1085.3895263671875
2018-11-20,1090.70703125
2018-11-21,1117.1024169921875
2018-11-22,1119.8577880859375
2018-11-26,1118.697509765625
2018-11-27,1131.3634033203125
2018-11-28,1121.06640625
2018-11-29,1145.81787109375
2018-11-30,1124.740478515625
2018-12-03,1113.6217041015625
2018-12-04,1122.8065185546875
2018-12-05,1118.697509765625
2018-12-06,1097.0885009765625
2018-12-07,1102.3094482421875
2018-12-10,1085.8245849609375
2018-12-11,1084.084228515625
2018-12-12,1113.960205078125
2018-12-13,1123.6768798828125
2018-12-14,1128.5111083984375
2018-12-17,1146.011474609375
2018-12-18,1129.477783203125
2018-12-19,1161.1907958984375
2018-12-20,1153.1175537109375
2018-12-21,1104.533203125
2018-12-24,1081.812255859375
2018-12-26,1067.406005859375
2018-12-27,1076.784423828125
2018-12-28,1065.4239501953125
2018-12-31,1071.12841796875
2019-01-01,1065.4239501953125
2019-01-02,1070.93505859375
2019-01-03,1072.4818115234375
2019-01-04,1069.0498046875
2019-01-07,1066.052490234375
2019-01-08,1066.342529296875
2019-01-09,1061.7015380859375
2019-01-10,1078.1865234375
2019-01-11,1072.4818115234375
2019-01-14,1097.0401611328125
2019-01-15,1130.15478515625
2019-01-16,1115.7486572265625
2019-01-17,1113.3798828125
2019-01-18,1110.720947265625
2019-01-21,1116.8604736328125
2019-01-22,1114.5885009765625
2019-01-23,1093.946044921875
2019-01-24,1072.5787353515625
2019-01-25,1092.350830078125
2019-01-28,1065.47216796875
2019-01-29,1069.1947021484375
2019-01-30,1073.3038330078125
2019-01-31,1082.634033203125
2019-02-01,1085.5828857421875
2019-02-04,1084.035888671875
2019-02-05,1082.1988525390625
2019-02-06,1087.7098388671875
2019-02-07,1125.078857421875
2019-02-08,1111.97802734375
2019-02-11,1088.24169921875
2019-02-12,1098.2001953125
2019-02-14,1076.4947509765625
2019-02-15,1059.767822265625
2019-02-18,1043.959716796875
2019-02-19,1021.287109375
2019-02-20,1039.3187255859375
2019-02-21,1038.35205078125
2019-02-22,1041.010986328125
2019-02-25,1069.0498046875
2019-02-26,1089.2568359375
2019-02-27,1109.222412109375
2019-02-28,1114.25
2019-03-01,1106.2252197265625
2019-03-05,1104.436279296875
2019-03-06,1104.1949462890625
2019-03-07,1096.363037109375
2019-03-08,1087.2265625
2019-03-11,1100.4239501953125
2019-03-12,1094.236083984375
2019-03-13,1137.4061279296875
2019-03-14,1131.170166015625
2019-03-15,1126.819091796875
2019-03-18,1136.39111328125
2019-03-19,1137.4061279296875
2019-03-20,1137.7447509765625
2019-03-22,1145.7210693359375
2019-03-25,1140.4520263671875
2019-03-26,1185.89404296875
2019-03-27,1183.4283447265625
2019-03-28,1185.313720703125
2019-04-01,1211.12890625
2019-04-02,1216.3980712890625
2019-04-03,1234.6715087890625
2019-04-04,1245.403564453125
2019-04-05,1243.9534912109375
2019-04-08,1242.3580322265625
2019-04-09,1232.399658203125
2019-04-10,1239.6510009765625
2019-04-11,1235.010009765625
2019-04-12,1247.4339599609375
2019-04-15,1257.682861328125
2019-04-16,1248.9327392578125
2019-04-18,1213.88427734375
2019-04-22,1189.1810302734375
2019-04-23,1166.846923828125
2019-04-24,1181.4462890625
2019-04-25,1168.0555419921875
2019-04-26,1180.9146728515625
2019-04-30,1193.628662109375
2019-05-02,1188.0693359375
2019-05-03,1161.674072265625
2019-05-06,1148.4765625
2019-05-07,1139.6297607421875
2019-05-08,1125.755615234375
2019-05-09,1121.06640625
2019-05-10,1129.1397705078125
2019-05-13,1116.183837890625
2019-05-14,1101.439208984375
2019-05-15,1125.948974609375
2019-05-16,1115.603515625
2019-05-17,1123.6768798828125
2019-05-20,1176.6605224609375
2019-05-21,1160.078857421875
2019-05-22,1171.4393310546875
2019-05-23,1159.837158203125
