Date,TIMS3.SA
2016-06-30,4.407667636871338
2016-07-01,4.53654670715332
2016-07-04,4.4463300704956055
2016-07-05,4.426999568939209
2016-07-06,4.38833475112915
2016-07-07,4.491437911987305
2016-07-08,4.600986480712891
2016-07-11,4.729865550994873
2016-07-12,4.710533142089844
2016-07-13,4.910295486450195
2016-07-14,5.013399600982666
2016-07-15,4.974735736846924
2016-07-18,5.000511646270752
2016-07-19,5.071394443511963
2016-07-20,5.058506488800049
2016-07-21,5.129390239715576
2016-07-22,5.168055057525635
2016-07-25,5.122946262359619
2016-07-26,5.31626558303833
2016-07-27,5.380704402923584
2016-07-28,5.400036811828613
2016-07-29,5.354928016662598
2016-08-01,5.412923336029053
2016-08-02,5.284046173095703
2016-08-03,5.432254791259766
2016-08-04,5.412923336029053
2016-08-05,5.258269786834717
2016-08-08,5.335597991943359
2016-08-09,5.31626558303833
2016-08-10,5.1873860359191895
2016-08-11,5.329153060913086
2016-08-12,5.380704402923584
2016-08-15,5.458032608032227
2016-08-16,5.470919609069824
2016-08-17,5.477365016937256
2016-08-18,5.477365016937256
2016-08-19,5.387147426605225
2016-08-22,5.3098225593566895
2016-08-23,5.342041015625
2016-08-24,5.393593788146973
2016-08-25,5.335597991943359
2016-08-26,5.335597991943359
2016-08-29,5.374260425567627
2016-08-30,5.284046173095703
2016-08-31,5.354928016662598
2016-09-01,5.432254791259766
2016-09-02,5.4258131980896
2016-09-05,5.380704402923584
2016-09-06,5.5611348152160645
2016-09-08,5.387147426605225
2016-09-09,5.180943489074707
2016-09-12,5.155166149139404
2016-09-13,5.0778398513793945
2016-09-14,5.064952850341797
2016-09-15,5.174498081207275
2016-09-16,5.1165032386779785
2016-09-19,5.039174556732178
2016-09-20,5.013399600982666
2016-09-21,5.0262861251831055
2016-09-22,5.122946262359619
2016-09-23,5.097171306610107
2016-09-26,5.1036152839660645
2016-09-27,5.1036152839660645
2016-09-28,5.180943489074707
2016-09-29,5.129390239715576
2016-09-30,5.090725898742676
2016-10-03,5.1616106033325195
2016-10-04,5.174498081207275
2016-10-05,5.258269786834717
2016-10-06,5.226047992706299
2016-10-07,5.354928016662598
2016-10-10,5.380704402923584
2016-10-11,5.412923336029053
2016-10-13,5.380704402923584
2016-10-14,5.400036811828613
2016-10-17,5.412923336029053
2016-10-18,5.580467224121094
2016-10-19,5.580467224121094
2016-10-20,5.567579746246338
2016-10-21,5.6513519287109375
2016-10-24,5.54824686050415
2016-10-25,5.541803359985352
2016-10-26,5.625575065612793
2016-10-27,5.619132041931152
2016-10-28,5.657794952392578
2016-10-31,5.709347248077393
2016-11-01,5.612687110900879
2016-11-03,5.5611348152160645
2016-11-04,5.528914928436279
2016-11-07,5.677127361297607
2016-11-08,5.638463973999023
2016-11-09,5.606242656707764
2016-11-10,5.290489196777344
2016-11-11,5.1036152839660645
2016-11-14,5.226047992706299
2016-11-16,5.445144176483154
2016-11-17,5.335597991943359
2016-11-18,5.335597991943359
2016-11-21,5.400036811828613
2016-11-22,5.367817401885986
2016-11-23,5.387147426605225
2016-11-24,5.264715194702148
2016-11-25,5.3098225593566895
2016-11-28,5.348485469818115
2016-11-29,5.245380878448486
2016-11-30,5.348485469818115
2016-12-01,5.090725898742676
2016-12-02,5.14227819442749
2016-12-05,5.084282398223877
2016-12-06,5.264715194702148
2016-12-07,5.284046173095703
2016-12-08,5.348485469818115
2016-12-09,5.193830966949463
2016-12-12,5.135834217071533
2016-12-13,5.084282398223877
2016-12-14,4.923182964324951
2016-12-15,4.968291759490967
2016-12-16,4.929626941680908
2016-12-19,4.871631145477295
2016-12-20,4.974735736846924
2016-12-21,5.000511646270752
2016-12-22,4.910295486450195
2016-12-23,4.9038519859313965
2016-12-26,4.923182964324951
2016-12-27,4.916740417480469
2016-12-28,4.994068145751953
2016-12-29,5.045619010925293
2017-01-02,4.981178283691406
2017-01-03,5.200273513793945
2017-01-04,5.303377628326416
2017-01-05,5.367817401885986
2017-01-06,5.303377628326416
2017-01-09,5.296933174133301
2017-01-10,5.348485469818115
2017-01-11,5.322709083557129
2017-01-12,5.374260425567627
2017-01-13,5.419369220733643
2017-01-16,5.470919609069824
2017-01-17,5.470919609069824
2017-01-18,5.574023246765137
2017-01-19,5.670682430267334
2017-01-20,5.6513519287109375
2017-01-23,5.793119430541992
2017-01-24,5.831781387329102
2017-01-26,5.831781387329102
2017-01-27,5.793119430541992
2017-01-30,5.709347248077393
2017-01-31,5.767343044281006
2017-02-01,5.722233772277832
2017-02-02,5.735123157501221
2017-02-03,5.986435890197754
2017-02-06,6.070209503173828
2017-02-07,6.076653480529785
2017-02-08,6.205533027648926
2017-02-09,6.186201095581055
2017-02-10,6.237751483917236
2017-02-13,6.186201095581055
2017-02-14,6.244196891784668
2017-02-15,6.405292987823486
2017-02-16,6.327967166900635
2017-02-17,6.347301006317139
2017-02-20,6.450399875640869
2017-02-21,6.347301006317139
2017-02-22,6.334410190582275
2017-02-23,6.327967166900635
2017-02-24,6.289302825927734
2017-03-01,6.327967166900635
2017-03-02,6.315077781677246
2017-03-03,6.431069374084473
2017-03-06,6.347301006317139
2017-03-07,6.282858371734619
2017-03-08,6.295746326446533
2017-03-09,6.295746326446533
2017-03-10,6.257082939147949
2017-03-13,6.411738395690918
2017-03-14,6.443957805633545
2017-03-15,6.443957805633545
2017-03-16,6.592168807983398
2017-03-17,6.501953601837158
2017-03-20,6.637274742126465
2017-03-21,6.540617942810059
2017-03-22,6.482621192932129
2017-03-23,6.5986127853393555
2017-03-24,6.6115007400512695
2017-03-27,6.5728373527526855
2017-03-28,6.508397579193115
2017-03-29,6.5212860107421875
2017-03-30,6.508397579193115
2017-03-31,6.508397579193115
2017-04-03,6.566392421722412
2017-04-04,6.682384014129639
2017-04-05,6.579281806945801
2017-04-06,6.553504467010498
2017-04-07,6.456845760345459
2017-04-10,6.476179122924805
2017-04-11,6.476179122924805
2017-04-12,6.540617942810059
2017-04-13,6.637274742126465
2017-04-17,6.5986127853393555
2017-04-18,6.630833625793457
2017-04-19,6.675940036773682
2017-04-20,6.774100303649902
2017-04-24,6.683344841003418
2017-04-25,6.780581951141357
2017-04-26,6.774100303649902
2017-04-27,6.709274768829346
2017-04-28,6.650933265686035
2017-05-02,6.741687774658203
2017-05-03,6.605556964874268
2017-05-04,6.534252166748047
2017-05-05,6.54721736907959
2017-05-08,6.54721736907959
2017-05-09,6.644453048706055
2017-05-10,6.709274768829346
2017-05-11,6.5990753173828125
2017-05-12,6.696312427520752
2017-05-15,6.709274768829346
2017-05-16,6.663898944854736
2017-05-17,6.566661834716797
2017-05-18,6.261991500854492
2017-05-19,6.074001789093018
2017-05-22,6.12585973739624
2017-05-23,6.177719593048096
2017-05-24,6.216616153717041
2017-05-25,6.378674507141113
2017-05-26,6.48239278793335
2017-05-29,6.48239278793335
2017-05-30,6.365708827972412
2017-05-31,6.430534839630127
2017-06-01,6.294402599334717
2017-06-02,6.365708827972412
2017-06-05,6.398120403289795
2017-06-06,6.346261978149414
2017-06-07,6.287919521331787
2017-06-08,6.171238422393799
2017-06-09,6.028626918792725
2017-06-12,6.1647562980651855
2017-06-13,6.151790618896484
2017-06-14,6.093448162078857
2017-06-15,6.093448162078857
2017-06-16,6.158270835876465
2017-06-19,6.223097801208496
2017-06-20,6.1647562980651855
2017-06-21,6.151790618896484
2017-06-22,6.346261978149414
2017-06-23,6.372191429138184
2017-06-26,6.430534839630127
2017-06-27,6.229579448699951
2017-06-28,6.274956703186035
2017-06-29,6.294402599334717
2017-06-30,6.346261978149414
2017-07-03,6.430534839630127
2017-07-04,6.398120403289795
2017-07-05,6.527767658233643
2017-07-06,6.385158538818359
2017-07-07,6.443497657775879
2017-07-10,6.495357513427734
2017-07-11,6.573146343231201
2017-07-12,6.527767658233643
2017-07-13,6.521286487579346
2017-07-14,6.495357513427734
2017-07-17,6.469428539276123
2017-07-18,6.54721736907959
2017-07-19,6.560181617736816
2017-07-20,6.501840114593506
2017-07-21,6.579628944396973
2017-07-24,6.800029277801514
2017-07-25,6.774100303649902
2017-07-26,6.88430118560791
2017-07-27,7.000985622406006
2017-07-28,6.98801851272583
2017-07-31,6.897265434265137
2017-08-01,6.942640781402588
2017-08-02,7.130630970001221
2017-08-03,7.08525276184082
2017-08-04,7.072288990020752
2017-08-07,7.1435956954956055
2017-08-08,7.104703426361084
2017-08-09,7.195456027984619
2017-08-10,7.182490825653076
2017-08-11,7.234349727630615
2017-08-14,7.396409034729004
2017-08-15,7.389927864074707
2017-08-16,7.38344669342041
2017-08-17,7.357517242431641
2017-08-18,7.318619728088379
2017-08-21,7.357517242431641
2017-08-22,7.467716217041016
2017-08-23,7.474199295043945
2017-08-24,7.513092041015625
2017-08-25,7.422338962554932
2017-08-28,7.357517242431641
2017-08-29,7.409376621246338
2017-08-30,7.376962661743164
2017-08-31,7.312137603759766
2017-09-01,7.312137603759766
2017-09-04,7.2667622566223145
2017-09-05,7.344550609588623
2017-09-06,7.318619728088379
2017-09-07,7.318619728088379
2017-09-08,7.195456027984619
2017-09-11,7.325104236602783
2017-09-12,7.299174785614014
2017-09-13,7.38344669342041
2017-09-14,7.2862091064453125
2017-09-15,7.38344669342041
2017-09-18,7.545504570007324
2017-09-19,7.707562446594238
2017-09-20,7.78535270690918
2017-09-21,7.77886962890625
2017-09-22,7.714045524597168
2017-09-25,7.649220943450928
2017-09-26,7.714045524597168
2017-09-27,7.649220943450928
2017-09-28,7.577915668487549
2017-09-29,7.4871649742126465
2017-10-02,7.493646144866943
2017-10-03,7.681632995605469
2017-10-04,7.564952850341797
2017-10-05,7.675151824951172
2017-10-06,7.5843987464904785
2017-10-09,7.610328674316406
2017-10-10,7.688117027282715
2017-10-11,7.681632995605469
2017-10-12,7.681632995605469
2017-10-13,7.733493804931641
2017-10-16,7.863143444061279
2017-10-17,7.791836738586426
2017-10-18,7.953893661499023
2017-10-19,7.876102924346924
2017-10-20,7.960378170013428
2017-10-23,7.772388935089111
2017-10-24,7.882588863372803
2017-10-25,7.934448719024658
2017-10-26,7.9927897453308105
2017-10-27,7.999273300170898
2017-10-30,7.75942325592041
2017-10-31,7.863143444061279
2017-11-01,7.7464599609375
2017-11-02,7.7464599609375
2017-11-03,7.720529556274414
2017-11-06,7.623292446136475
2017-11-07,7.422338962554932
2017-11-08,7.75942325592041
2017-11-09,7.590880870819092
2017-11-10,7.480680465698242
2017-11-13,7.564952850341797
2017-11-14,7.441787242889404
2017-11-15,7.441787242889404
2017-11-16,7.656221866607666
2017-11-17,7.806344985961914
2017-11-20,7.806344985961914
2017-11-21,7.930354118347168
2017-11-22,7.897723197937012
2017-11-23,8.09353256225586
2017-11-24,8.008679389953613
2017-11-27,8.03479290008545
2017-11-28,8.119643211364746
2017-11-29,7.923832416534424
2017-11-30,7.701910018920898
2017-12-01,7.708437442779541
2017-12-04,7.773708820343018
2017-12-05,7.701910018920898
2017-12-06,7.852033615112305
2017-12-07,7.767181873321533
2017-12-08,7.825925350189209
2017-12-11,7.7476019859313965
2017-12-12,7.865087032318115
2017-12-13,8.087008476257324
2017-12-14,7.982574462890625
2017-12-15,8.047844886779785
2017-12-18,8.132697105407715
2017-12-19,8.100059509277344
2017-12-20,8.230600357055664
2017-12-21,8.380722045898438
2017-12-22,8.289346694946289
2017-12-25,8.289346694946289
2017-12-26,8.341562271118164
2017-12-27,8.406831741333008
2017-12-28,8.55042552947998
2017-12-29,8.55042552947998
2018-01-02,8.615696907043457
2018-01-03,8.622223854064941
2018-01-04,8.583064079284668
2018-01-05,8.654861450195312
2018-01-08,8.537372589111328
2018-01-09,8.55042552947998
2018-01-10,8.348090171813965
2018-01-11,8.380722045898438
2018-01-12,8.406831741333008
2018-01-15,8.609169006347656
2018-01-16,8.30892562866211
2018-01-17,8.37419605255127
2018-01-18,8.354615211486816
2018-01-19,8.341562271118164
2018-01-22,8.354615211486816
2018-01-23,8.263236045837402
2018-01-24,8.452519416809082
2018-01-25,8.452519416809082
2018-01-26,8.739712715148926
2018-01-29,8.687496185302734
2018-01-30,8.589590072631836
2018-01-31,8.811511039733887
2018-02-01,8.791930198669434
2018-02-02,8.713603973388672
2018-02-05,8.504737854003906
2018-02-06,9.098695755004883
2018-02-07,9.248817443847656
2018-02-08,8.961629867553711
2018-02-09,8.831090927124023
2018-02-14,9.366307258605957
2018-02-15,9.19660472869873
2018-02-16,9.19660472869873
2018-02-19,9.00079345703125
2018-02-20,9.137861251831055
2018-02-21,9.19660472869873
2018-02-22,9.118280410766602
2018-02-23,9.287984848022461
2018-02-26,9.366307258605957
2018-02-27,9.209656715393066
2018-02-28,9.203130722045898
2018-03-01,9.157441139221191
2018-03-02,9.144388198852539
2018-03-05,9.209656715393066
2018-03-06,9.177023887634277
2018-03-07,9.477269172668457
2018-03-08,9.43157958984375
2018-03-09,9.55559253692627
2018-03-12,9.588226318359375
2018-03-13,9.59475326538086
2018-03-14,9.620862007141113
2018-03-15,9.588226318359375
2018-03-16,9.549064636230469
2018-03-19,9.392416000366211
2018-03-20,9.503375053405762
2018-03-21,9.32714557647705
2018-03-22,9.248817443847656
2018-03-23,9.170495986938477
2018-03-26,9.385887145996094
2018-03-27,9.23576545715332
2018-03-28,9.124805450439453
2018-03-29,9.398941993713379
2018-04-02,9.209656715393066
2018-04-03,9.620862007141113
2018-04-04,9.359781265258789
2018-04-05,9.529486656188965
2018-04-06,9.496848106384277
2018-04-09,9.451160430908203
2018-04-10,9.588226318359375
2018-04-11,9.6404447555542
2018-04-12,9.699186325073242
2018-04-13,9.633916854858398
2018-04-16,9.58170223236084
2018-04-17,9.790567398071289
2018-04-18,10.005958557128906
2018-04-19,10.169132232666016
2018-04-20,10.20362377166748
2018-04-23,10.25598430633545
2018-04-24,10.236346244812012
2018-04-25,10.131628036499023
2018-04-26,10.413061141967773
2018-04-27,10.439241409301758
2018-04-30,10.439241409301758
2018-05-02,10.131628036499023
2018-05-03,10.079265594482422
2018-05-04,10.144719123840332
2018-05-07,10.13817310333252
2018-05-08,10.373791694641113
2018-05-09,9.732381820678711
2018-05-10,9.562212944030762
2018-05-11,9.254599571228027
2018-05-14,9.007529258728027
2018-05-15,9.086600303649902
2018-05-16,9.429242134094238
2018-05-17,8.829617500305176
2018-05-18,8.763728141784668
2018-05-21,8.796673774719238
2018-05-22,9.007529258728027
2018-05-23,8.86915397644043
2018-05-24,8.967994689941406
2018-05-25,8.902103424072266
2018-05-28,8.480389595031738
2018-05-29,8.65170955657959
2018-05-30,8.836209297180176
2018-06-01,9.178852081298828
2018-06-04,8.961404800415039
2018-06-05,8.790083885192871
2018-06-06,8.75054931640625
2018-06-07,8.691246032714844
2018-06-08,8.500154495239258
2018-06-11,8.328834533691406
2018-06-12,8.40131950378418
2018-06-13,8.42767333984375
2018-06-14,8.592406272888184
2018-06-15,8.45403003692627
2018-06-18,8.322246551513672
2018-06-19,8.533102989196777
2018-06-20,8.612174034118652
2018-06-21,8.46721076965332
2018-06-22,8.486976623535156
2018-06-25,8.645118713378906
2018-06-26,8.39472484588623
2018-06-27,8.46062183380127
2018-06-28,8.473799705505371
2018-06-29,8.684656143188477
2018-07-02,8.598995208740234
2018-07-03,8.566046714782715
2018-07-04,8.671476364135742
2018-07-05,8.631942749023438
2018-07-06,8.711012840270996
2018-07-10,8.65170955657959
2018-07-11,8.631942749023438
2018-07-12,8.80985164642334
2018-07-13,8.875743865966797
2018-07-16,8.790083885192871
2018-07-17,8.895512580871582
2018-07-18,8.796673774719238
2018-07-19,8.961404800415039
2018-07-20,8.664889335632324
2018-07-23,8.33542537689209
2018-07-24,8.493566513061523
2018-07-25,8.671476364135742
2018-07-26,8.365511894226074
2018-07-27,8.305758476257324
2018-07-30,8.34559440612793
2018-07-31,8.232725143432617
2018-08-01,8.325674057006836
2018-08-02,8.299121856689453
2018-08-03,8.166333198547363
2018-08-06,8.139776229858398
2018-08-07,7.914041519165039
2018-08-08,7.767975807189941
2018-08-09,7.774616241455078
2018-08-10,7.535599708557129
2018-08-13,7.548879146575928
2018-08-14,7.78125524520874
2018-08-15,7.675028324127197
2018-08-16,7.628550052642822
2018-08-17,7.661747455596924
2018-08-20,7.907402038574219
2018-08-21,7.960515975952148
2018-08-22,8.04682731628418
2018-08-23,7.894123077392578
2018-08-24,8.013630867004395
2018-08-27,8.099939346313477
2018-08-28,8.020271301269531
2018-08-29,8.246006965637207
2018-08-30,8.066744804382324
2018-08-31,8.159696578979492
2018-09-03,8.033548355102539
2018-09-04,8.126498222351074
2018-09-05,7.947238445281982
2018-09-06,7.894123077392578
2018-09-10,7.907402038574219
2018-09-11,7.78125524520874
2018-09-12,7.967155456542969
2018-09-13,7.900760173797607
2018-09-14,7.801172733306885
2018-09-17,7.933957099914551
2018-09-18,7.814452648162842
2018-09-19,7.68166446685791
2018-09-20,7.834371089935303
2018-09-21,7.847647666931152
2018-09-24,7.754696846008301
2018-09-25,7.74806022644043
2018-09-26,7.721500873565674
2018-09-27,7.933957099914551
2018-09-28,7.787895679473877
2018-10-01,7.7015838623046875
2018-10-02,7.801172733306885
2018-10-03,8.073382377624512
2018-10-04,7.927318096160889
2018-10-05,7.767975807189941
2018-10-08,8.026907920837402
2018-10-09,7.847647666931152
2018-10-10,7.7281413078308105
2018-10-11,7.588716506958008
2018-10-15,7.495765209197998
2018-10-16,7.562159061431885
2018-10-17,7.588716506958008
2018-10-18,7.495765209197998
2018-10-19,7.416093826293945
2018-10-22,7.336421012878418
2018-10-23,7.316505432128906
2018-10-24,7.090769290924072
2018-10-25,7.137242794036865
2018-10-26,7.057572841644287
2018-10-29,7.1770782470703125
2018-10-30,7.774616241455078
2018-10-31,7.694942474365234
2018-11-01,8.060103416442871
2018-11-05,8.338955879211426
2018-11-06,8.34559440612793
2018-11-07,8.04682731628418
2018-11-08,7.867565631866455
2018-11-09,8.013630867004395
2018-11-12,7.880844593048096
2018-11-13,7.522322177886963
2018-11-14,7.847647666931152
2018-11-16,7.867565631866455
2018-11-19,7.761336803436279
2018-11-21,7.615272521972656
2018-11-22,7.555518627166748
2018-11-23,7.422734260559082
2018-11-26,7.555518627166748
2018-11-27,7.867565631866455
2018-11-28,7.993714332580566
2018-11-29,7.993714332580566
2018-11-30,7.874204158782959
2018-12-03,7.874204158782959
2018-12-04,7.880844593048096
2018-12-05,7.927318096160889
2018-12-06,7.767975807189941
2018-12-07,7.847647666931152
2018-12-10,7.635189533233643
2018-12-11,7.767975807189941
2018-12-12,7.933957099914551
2018-12-13,8.020271301269531
2018-12-14,8.119860649108887
2018-12-17,7.947238445281982
2018-12-18,8.292479515075684
2018-12-19,8.093300819396973
2018-12-20,7.967155456542969
2018-12-21,8.020271301269531
2018-12-26,7.993714332580566
2018-12-27,7.7281413078308105
2018-12-28,7.867565631866455
2019-01-02,8.066744804382324
2019-01-03,8.0176420211792
2019-01-04,8.057997703552246
2019-01-07,8.320321083068848
2019-01-08,8.63645076751709
2019-01-09,8.737345695495605
2019-01-10,8.40776252746582
2019-01-11,8.380857467651367
2019-01-14,8.380857467651367
2019-01-15,8.394308090209961
2019-01-16,8.232878684997559
2019-01-17,8.253057479858398
2019-01-18,8.306868553161621
2019-01-21,8.434663772583008
2019-01-22,8.380857467651367
2019-01-23,8.481748580932617
2019-01-24,8.441393852233887
2019-01-28,8.306868553161621
2019-01-29,8.138713836669922
2019-01-30,8.091629028320312
2019-01-31,8.340497016906738
2019-02-01,8.46829605102539
2019-02-04,8.488475799560547
2019-02-05,8.461569786071777
2019-02-06,8.138713836669922
2019-02-07,8.004186630249023
2019-02-08,7.930199146270752
2019-02-11,7.896569728851318
2019-02-12,7.822580337524414
2019-02-13,7.802402496337891
2019-02-14,7.88311767578125
2019-02-15,8.037818908691406
2019-02-18,7.9705586433410645
2019-02-19,8.037818908691406
2019-02-20,8.239605903625488
2019-02-21,8.239605903625488
2019-02-22,8.340497016906738
2019-02-25,8.253057479858398
2019-02-26,8.279964447021484
2019-02-27,8.105079650878906
2019-02-28,7.950378894805908
2019-03-01,7.80912971496582
2019-03-06,7.708235740661621
2019-03-07,7.674604415893555
2019-03-08,7.903295516967773
2019-03-11,8.057997703552246
2019-03-12,8.024370193481445
2019-03-13,8.327045440673828
2019-03-14,8.353954315185547
2019-03-15,8.609549522399902
2019-03-18,8.602822303771973
2019-03-19,8.575916290283203
2019-03-20,8.421212196350098
2019-03-21,8.461569786071777
2019-03-22,8.273237228393555
2019-03-25,8.192523002624512
2019-03-26,8.266511917114258
2019-03-27,7.869664192199707
2019-03-28,7.916748523712158
2019-03-29,7.930199146270752
2019-04-01,7.9369282722473145
2019-04-02,7.8494873046875
2019-04-03,7.916748523712158
2019-04-04,8.273237228393555
2019-04-05,8.37413215637207
2019-04-08,8.394308090209961
2019-04-09,8.31359577178955
2019-04-10,8.347227096557617
2019-04-11,8.320321083068848
2019-04-12,8.125262260437012
2019-04-15,8.04454517364502
2019-04-16,8.300141334533691
2019-04-17,7.990737438201904
2019-04-18,8.145438194274902
2019-04-22,8.179070472717285
2019-04-23,8.111808776855469
2019-04-24,7.984010696411133
2019-04-25,7.916748523712158
2019-04-26,7.903295516967773
2019-04-29,7.923474311828613
2019-04-30,7.862938404083252
2019-05-02,7.768772125244141
2019-05-03,7.721688747406006
2019-05-06,7.688058376312256
2019-05-07,7.714962959289551
2019-05-08,7.365199565887451
2019-05-09,7.351746559143066
2019-05-10,7.324842929840088
