Date,MAP.MC
2015-08-24,1.361430048942566
2015-08-25,1.3976160287857056
2015-08-26,1.3750648498535156
2015-08-27,1.4012866020202637
2015-08-28,1.3949936628341675
2015-08-31,1.379260540008545
2015-09-01,1.3467453718185425
2015-09-02,1.3294395208358765
2015-09-03,1.342550277709961
2015-09-04,1.3226219415664673
2015-09-07,1.3163284063339233
2015-09-08,1.3215724229812622
2015-09-09,1.355661153793335
2015-09-10,1.3220974206924438
2015-09-11,1.3032180070877075
2015-09-14,1.2916803359985352
2015-09-15,1.3042665719985962
2015-09-16,1.3299641609191895
2015-09-17,1.3304883241653442
2015-09-18,1.3000712394714355
2015-09-21,1.3000712394714355
2015-09-22,1.2591654062271118
2015-09-23,1.2539211511611938
2015-09-24,1.2098685503005981
2015-09-25,1.2360905408859253
2015-09-28,1.2004287242889404
2015-09-29,1.2077711820602417
2015-09-30,1.2245526313781738
2015-10-01,1.2318947315216064
2015-10-02,1.2355657815933228
2015-10-05,1.3000712394714355
2015-10-06,1.3215724229812622
2015-10-07,1.3415017127990723
2015-10-08,1.3619543313980103
2015-10-09,1.3729674816131592
2015-10-12,1.355136513710022
2015-10-13,1.3220974206924438
2015-10-14,1.318950891494751
2015-10-15,1.3289152383804321
2015-10-16,1.3593322038650513
2015-10-19,1.3635278940200806
2015-10-20,1.3530389070510864
2015-10-21,1.3755898475646973
2015-10-22,1.4007624387741089
2015-10-23,1.4060068130493164
2015-10-26,1.4196423292160034
2015-10-27,1.4039088487625122
2015-10-28,1.4206910133361816
2015-10-29,1.42593514919281
2015-10-30,1.4185932874679565
2015-11-02,1.4358994960784912
2015-11-03,1.4358994960784912
2015-11-04,1.3635278940200806
2015-11-05,1.3074134588241577
2015-11-06,1.311084270477295
2015-11-09,1.3037421703338623
2015-11-10,1.3084620237350464
2015-11-11,1.3152796030044556
2015-11-12,1.2838134765625
2015-11-13,1.2838134765625
2015-11-16,1.2838134765625
2015-11-17,1.3032180070877075
2015-11-18,1.313706636428833
2015-11-19,1.3341591358184814
2015-11-20,1.3310129642486572
2015-11-23,1.342550277709961
2015-11-24,1.3341591358184814
2015-11-25,1.3477944135665894
2015-11-26,1.3588078022003174
2015-11-27,1.3603811264038086
2015-11-30,1.3619543313980103
2015-12-01,1.366674542427063
2015-12-02,1.3598564863204956
2015-12-03,1.3304883241653442
2015-12-04,1.3310129642486572
2015-12-07,1.3273415565490723
2015-12-08,1.3021689653396606
2015-12-09,1.2953511476516724
2015-12-10,1.2838134765625
2015-12-11,1.2675563097000122
2015-12-14,1.2366149425506592
2015-12-15,1.2737456560134888
2015-12-16,1.2807412147521973
2015-12-17,1.2958086729049683
2015-12-18,1.2753597497940063
2015-12-21,1.227466344833374
2015-12-22,1.2366150617599487
2015-12-23,1.2715929746627808
2015-12-24,1.2807412147521973
2015-12-28,1.2645972967147827
2015-12-29,1.2818173170089722
2015-12-30,1.272131323814392
2015-12-31,1.2441484928131104
2016-01-04,1.2027125358581543
2016-01-05,1.2059414386749268
2016-01-06,1.1962552070617676
2016-01-07,1.1677348613739014
2016-01-08,1.1456712484359741
2016-01-11,1.1332943439483643
2016-01-12,1.1467474699020386
2016-01-13,1.158048152923584
2016-01-14,1.1375994682312012
2016-01-15,1.1112312078475952
2016-01-18,1.0929347276687622
2016-01-19,1.1047736406326294
2016-01-20,1.0724860429763794
2016-01-21,1.0886298418045044
2016-01-22,1.1171505451202393
2016-01-25,1.0907822847366333
2016-01-26,1.098854422569275
2016-01-27,1.109616756439209
2016-01-28,1.093472957611084
2016-01-29,1.1080024242401123
2016-02-01,1.09239661693573
2016-02-02,1.0423511266708374
2016-02-03,0.9960719347000122
2016-02-04,1.0294359922409058
2016-02-05,1.050960898399353
2016-02-08,1.0224403142929077
2016-02-09,0.9659369587898254
2016-02-10,0.94979327917099
2016-02-11,0.9040524959564209
2016-02-12,0.9201962351799011
2016-02-15,0.9535601139068604
2016-02-16,0.927730143070221
2016-02-17,0.9605557918548584
2016-02-18,0.9600178003311157
2016-02-19,0.9341875314712524
2016-02-22,0.9594793915748596
2016-02-23,0.950331449508667
2016-02-24,0.9304208755493164
2016-02-25,0.9271920919418335
2016-02-26,0.9670132398605347
2016-02-29,0.9686278104782104
2016-03-01,0.9772374629974365
2016-03-02,1.003605842590332
2016-03-03,1.012753963470459
2016-03-04,1.0536516904830933
2016-03-07,1.0531132221221924
2016-03-08,1.0423511266708374
2016-03-09,1.0418126583099365
2016-03-10,1.0364316701889038
2016-03-11,1.0773292779922485
2016-03-14,1.1020830869674683
2016-03-15,1.0778673887252808
2016-03-16,1.0945491790771484
2016-03-17,1.0983160734176636
2016-03-18,1.1171505451202393
2016-03-21,1.0950875282287598
2016-03-22,1.098854422569275
2016-03-23,1.0794817209243774
2016-03-24,1.0477323532104492
2016-03-29,1.0439653396606445
2016-03-30,1.0423511266708374
2016-03-31,1.0219022035598755
2016-04-01,1.0062965154647827
2016-04-04,1.0009154081344604
2016-04-05,0.971856415271759
2016-04-06,0.9697039127349854
2016-04-07,0.9605557918548584
2016-04-08,0.9842333197593689
2016-04-11,0.9987627267837524
2016-04-12,1.0165210962295532
2016-04-13,1.1015452146530151
2016-04-14,1.1106929779052734
2016-04-15,1.127913236618042
2016-04-18,1.133832335472107
2016-04-19,1.188183307647705
2016-04-20,1.2473771572113037
2016-04-21,1.2430720329284668
2016-04-22,1.2672877311706543
2016-04-25,1.2161657810211182
2016-04-26,1.237690806388855
2016-04-27,1.2048653364181519
2016-04-28,1.2263901233673096
2016-04-29,1.1919502019882202
2016-05-02,1.2161657810211182
2016-05-03,1.1558958292007446
2016-05-04,1.1569721698760986
2016-05-05,1.17203950881958
2016-05-06,1.1628912687301636
2016-05-09,1.1650439500808716
2016-05-10,1.1806493997573853
2016-05-11,1.1445951461791992
2016-05-12,1.1413662433624268
2016-05-13,1.1569721698760986
2016-05-16,1.1499764919281006
2016-05-17,1.1521289348602295
2016-05-18,1.1666582822799683
2016-05-19,1.1607389450073242
2016-05-20,1.1774208545684814
2016-05-23,1.17203950881958
2016-05-24,1.2301572561264038
2016-05-25,1.2592159509658813
2016-05-26,1.2565253973007202
2016-05-27,1.2543727159500122
2016-05-30,1.265135407447815
2016-05-31,1.2258520126342773
2016-06-01,1.2037888765335083
2016-06-02,1.2070178985595703
2016-06-03,1.182263970375061
2016-06-06,1.194640874862671
2016-06-07,1.200560212135315
2016-06-08,1.201636552810669
2016-06-09,1.167196273803711
2016-06-10,1.1026211977005005
2016-06-13,1.0880917310714722
2016-06-14,1.0638759136199951
2016-06-15,1.063337802886963
2016-06-16,1.0531132221221924
2016-06-17,1.0999302864074707
2016-06-20,1.1316800117492676
2016-06-21,1.1389167308807373
2016-06-22,1.1684194803237915
2016-06-23,1.1906853914260864
2016-06-24,1.0799109935760498
2016-06-27,1.0303685665130615
2016-06-28,1.054305076599121
2016-06-29,1.0765711069107056
2016-06-30,1.0899308919906616
2016-07-01,1.11331045627594
2016-07-04,1.1010639667510986
2016-07-05,1.0609848499298096
2016-07-06,1.0353788137435913
2016-07-07,1.034265398979187
2016-07-08,1.1077440977096558
2016-07-11,1.107187271118164
2016-07-12,1.1717592477798462
2016-07-13,1.1489362716674805
2016-07-14,1.17509925365448
2016-07-15,1.153389573097229
2016-07-18,1.1684194803237915
2016-07-19,1.1478229761123657
2016-07-20,1.1756558418273926
2016-07-21,1.1784391403198242
2016-07-22,1.1745425462722778
2016-07-25,1.1856756210327148
2016-07-26,1.1840057373046875
2016-07-27,1.2474642992019653
2016-07-28,1.2112817764282227
2016-07-29,1.2201881408691406
2016-08-01,1.221858024597168
2016-08-02,1.1962521076202393
2016-08-03,1.2168481349945068
2016-08-04,1.2363313436508179
2016-08-05,1.2663908004760742
2016-08-08,1.2864304780960083
2016-08-09,1.3064696788787842
2016-08-10,1.3109228610992432
2016-08-11,1.3098098039627075
2016-08-12,1.3047997951507568
2016-08-15,1.3098098039627075
2016-08-16,1.3053563833236694
2016-08-17,1.288100004196167
2016-08-18,1.2997899055480957
2016-08-19,1.2819770574569702
2016-08-22,1.2825335264205933
2016-08-23,1.316489577293396
2016-08-24,1.3125929832458496
2016-08-25,1.2970068454742432
2016-08-26,1.2992334365844727
2016-08-29,1.293666958808899
2016-08-30,1.319272756576538
2016-08-31,1.3487755060195923
2016-09-01,1.344879150390625
2016-09-02,1.3554553985595703
2016-09-05,1.357125163078308
2016-09-06,1.343209147453308
2016-09-07,1.3504457473754883
2016-09-08,1.3649184703826904
2016-09-09,1.3766082525253296
2016-09-12,1.3459922075271606
2016-09-13,1.312036395072937
2016-09-14,1.3070263862609863
2016-09-15,1.3276225328445435
2016-09-16,1.3025730848312378
2016-09-19,1.3248395919799805
2016-09-20,1.323169469833374
2016-09-21,1.3526722192764282
2016-09-22,1.3615790605545044
2016-09-23,1.3498889207839966
2016-09-26,1.32929265499115
2016-09-27,1.3137061595916748
2016-09-28,1.3304060697555542
2016-09-29,1.3554553985595703
2016-09-30,1.3860715627670288
2016-10-03,1.384958267211914
2016-10-04,1.4033277034759521
2016-10-05,1.4339436292648315
2016-10-06,1.4345005750656128
2016-10-07,1.4300470352172852
2016-10-10,1.4350569248199463
2016-10-11,1.428377389907837
2016-10-12,1.4417370557785034
2016-10-13,1.4022146463394165
2016-10-14,1.4322737455368042
2016-10-17,1.4178005456924438
2016-10-18,1.4383970499038696
2016-10-19,1.444520115852356
2016-10-20,1.455653190612793
2016-10-21,1.4473036527633667
2016-10-24,1.4740229845046997
2016-10-25,1.475136160850525
2016-10-26,1.4723533391952515
2016-10-27,1.4901659488677979
2016-10-28,1.5029690265655518
2016-10-31,1.5068656206130981
2016-11-01,1.5118755102157593
2016-11-02,1.4690130949020386
2016-11-03,1.4862693548202515
2016-11-04,1.4628897905349731
2016-11-07,1.4940625429153442
2016-11-08,1.4962892532348633
2016-11-09,1.5185552835464478
2016-11-10,1.4690130949020386
2016-11-11,1.4395102262496948
2016-11-14,1.484599232673645
2016-11-15,1.513545274734497
2016-11-16,1.5196689367294312
2016-11-17,1.5363681316375732
2016-11-18,1.5230087041854858
2016-11-21,1.5424916744232178
2016-11-22,1.5603045225143433
2016-11-23,1.5575213432312012
2016-11-24,1.5530681610107422
2016-11-25,1.571994423866272
2016-11-28,1.5575213432312012
2016-11-29,1.5708813667297363
2016-11-30,1.5753343105316162
2016-12-01,1.5758908987045288
2016-12-02,1.5786739587783813
2016-12-05,1.6120736598968506
2016-12-06,1.6170835494995117
2016-12-07,1.65437912940979
2016-12-08,1.694458246231079
2016-12-09,1.6994684934616089
2016-12-12,1.7239611148834229
2016-12-13,1.74233078956604
2016-12-14,1.695571780204773
2016-12-15,1.7150547504425049
2016-12-16,1.7044782638549805
2016-12-19,1.6482563018798828
2016-12-20,1.661059021949768
2016-12-21,1.664808988571167
2016-12-22,1.6403769254684448
2016-12-23,1.6500362157821655
2016-12-27,1.6386725902557373
2016-12-28,1.642081618309021
2016-12-29,1.6375359296798706
2016-12-30,1.6477632522583008
2017-01-02,1.6477632522583008
2017-01-03,1.6801506280899048
2017-01-04,1.6721956729888916
2017-01-05,1.6790140867233276
2017-01-06,1.6818552017211914
2017-01-09,1.6585593223571777
2017-01-10,1.6494683027267456
2017-01-11,1.6358311176300049
2017-01-12,1.6023075580596924
2017-01-13,1.6221948862075806
2017-01-16,1.6210582256317139
2017-01-17,1.6034446954727173
2017-01-18,1.5932166576385498
2017-01-19,1.560261845588684
2017-01-20,1.5551477670669556
2017-01-23,1.5454884767532349
2017-01-24,1.573330283164978
2017-01-25,1.6318540573120117
2017-01-26,1.6494683027267456
2017-01-27,1.6290130615234375
2017-01-30,1.6023075580596924
2017-01-31,1.5909441709518433
2017-02-01,1.6250355243682861
2017-02-02,1.6238993406295776
2017-02-03,1.6466267108917236
2017-02-06,1.636399507522583
2017-02-07,1.6398088932037354
2017-02-08,1.6125354766845703
2017-02-09,1.634695053100586
2017-02-10,1.6386725902557373
2017-02-13,1.6534452438354492
2017-02-14,1.655718207359314
2017-02-15,1.6602636575698853
