Date,VOLCAR-B.ST
2022-03-23,57.939998626708984
2022-03-24,59.400001525878906
2022-03-25,57.65999984741211
2022-03-28,60.29999923706055
2022-03-29,67.9800033569336
2022-03-30,68.87999725341797
2022-03-31,68.31999969482422
2022-04-01,70.04000091552734
2022-04-04,74.48999786376953
2022-04-05,76.75
2022-04-06,73.9000015258789
2022-04-07,70.4000015258789
2022-04-08,69.5999984741211
2022-04-11,68.9000015258789
2022-04-12,69.80999755859375
2022-04-13,67.77999877929688
2022-04-14,68.91000366210938
2022-04-19,70.7300033569336
2022-04-20,69.0
2022-04-21,71.16999816894531
2022-04-22,68.91000366210938
2022-04-25,67.4000015258789
2022-04-26,65.2300033569336
2022-04-27,64.44000244140625
2022-04-28,69.58000183105469
2022-04-29,73.0
2022-05-02,73.91000366210938
2022-05-03,77.75
2022-05-04,77.0
2022-05-05,71.16000366210938
2022-05-06,71.55999755859375
2022-05-09,68.62000274658203
2022-05-10,71.56999969482422
2022-05-11,74.0
2022-05-12,72.08999633789062
2022-05-13,75.69000244140625
2022-05-16,77.30999755859375
2022-05-17,79.62000274658203
2022-05-18,79.29000091552734
2022-05-19,82.72000122070312
2022-05-20,83.30000305175781
2022-05-23,83.37000274658203
2022-05-24,81.26000213623047
2022-05-25,78.54000091552734
2022-05-27,83.05000305175781
2022-05-30,81.33999633789062
2022-05-31,80.55000305175781
2022-06-01,85.0
2022-06-02,85.0
2022-06-03,82.33999633789062
2022-06-07,85.3499984741211
2022-06-08,83.63999938964844
2022-06-09,85.0
2022-06-10,83.05999755859375
2022-06-13,77.69000244140625
2022-06-14,74.16999816894531
2022-06-15,75.26000213623047
2022-06-16,70.83000183105469
2022-06-17,71.77999877929688
2022-06-20,72.3499984741211
2022-06-21,76.0
2022-06-22,76.9000015258789
2022-06-23,78.0
2022-06-27,78.93000030517578
2022-06-28,74.05000305175781
2022-06-29,70.86000061035156
2022-06-30,67.95999908447266
2022-07-01,69.80000305175781
2022-07-04,70.69999694824219
2022-07-05,66.88999938964844
2022-07-06,69.81999969482422
2022-07-07,75.4800033569336
2022-07-08,77.6500015258789
2022-07-11,75.19000244140625
2022-07-12,74.0
2022-07-13,71.5
2022-07-14,70.2699966430664
2022-07-15,74.66000366210938
2022-07-18,77.5
2022-07-19,78.75
2022-07-20,74.62000274658203
2022-07-21,74.19999694824219
2022-07-22,78.0
2022-07-25,77.23999786376953
2022-07-26,72.58000183105469
2022-07-27,73.31999969482422
2022-07-28,74.98999786376953
2022-07-29,75.54000091552734
2022-08-01,75.70999908447266
2022-08-02,75.36000061035156
2022-08-03,76.20999908447266
2022-08-04,76.62000274658203
2022-08-05,75.25
2022-08-08,75.93000030517578
2022-08-09,74.9000015258789
2022-08-10,76.26000213623047
2022-08-11,75.86000061035156
2022-08-12,75.9000015258789
2022-08-15,74.88999938964844
2022-08-16,76.2300033569336
2022-08-17,75.01000213623047
2022-08-18,75.2699966430664
2022-08-19,71.16000366210938
2022-08-22,68.33999633789062
2022-08-23,68.23999786376953
2022-08-24,67.16000366210938
2022-08-25,67.25
2022-08-26,66.83000183105469
2022-08-29,67.1500015258789
2022-08-30,67.19999694824219
2022-08-31,65.0
2022-09-01,61.5
2022-09-02,60.36000061035156
2022-09-05,57.81999969482422
2022-09-06,58.599998474121094
2022-09-07,57.369998931884766
2022-09-08,57.439998626708984
2022-09-09,58.91999816894531
2022-09-12,60.66999816894531
2022-09-13,59.27000045776367
2022-09-14,59.40999984741211
2022-09-15,59.310001373291016
2022-09-16,58.869998931884766
2022-09-19,57.119998931884766
2022-09-20,54.95000076293945
2022-09-21,55.43000030517578
2022-09-22,52.560001373291016
2022-09-23,51.06999969482422
2022-09-26,51.68000030517578
2022-09-27,51.470001220703125
2022-09-28,51.36000061035156
2022-09-29,47.76499938964844
2022-09-30,48.72999954223633
2022-10-03,47.935001373291016
2022-10-04,48.79499816894531
2022-10-05,45.154998779296875
2022-10-06,46.345001220703125
2022-10-07,45.71500015258789
2022-10-10,46.314998626708984
2022-10-11,44.5
2022-10-12,44.34000015258789
2022-10-13,45.15999984741211
2022-10-14,44.869998931884766
2022-10-17,45.724998474121094
2022-10-18,46.68000030517578
2022-10-19,45.005001068115234
2022-10-20,44.810001373291016
2022-10-21,45.1349983215332
2022-10-24,45.16999816894531
2022-10-25,45.564998626708984
2022-10-26,46.29999923706055
2022-10-27,44.0
2022-10-28,45.130001068115234
2022-10-31,46.88999938964844
2022-11-01,48.55500030517578
2022-11-02,48.560001373291016
2022-11-03,46.02000045776367
2022-11-04,48.3849983215332
2022-11-07,49.125
2022-11-08,51.08000183105469
2022-11-09,50.08000183105469
2022-11-10,53.65999984741211
2022-11-11,57.7400016784668
2022-11-14,55.97999954223633
2022-11-15,55.33000183105469
2022-11-16,50.7599983215332
2022-11-17,50.220001220703125
2022-11-18,50.66999816894531
2022-11-21,50.709999084472656
2022-11-22,50.86000061035156
2022-11-23,51.5099983215332
2022-11-24,52.029998779296875
2022-11-25,51.97999954223633
2022-11-28,49.845001220703125
2022-11-29,49.73500061035156
2022-11-30,51.58000183105469
2022-12-01,51.7599983215332
2022-12-02,51.83000183105469
2022-12-05,53.7400016784668
2022-12-06,51.560001373291016
2022-12-07,50.22999954223633
2022-12-08,48.834999084472656
2022-12-09,50.40999984741211
2022-12-12,50.630001068115234
2022-12-13,51.4900016784668
2022-12-14,51.130001068115234
2022-12-15,48.779998779296875
2022-12-16,47.125
2022-12-19,46.849998474121094
2022-12-20,45.8650016784668
2022-12-21,47.34000015258789
2022-12-22,45.709999084472656
2022-12-23,46.834999084472656
2022-12-27,47.8650016784668
2022-12-28,47.09000015258789
2022-12-29,48.6150016784668
2022-12-30,47.380001068115234
2023-01-02,49.650001525878906
2023-01-03,49.6349983215332
2023-01-04,50.040000915527344
2023-01-05,48.21500015258789
2023-01-09,50.47999954223633
2023-01-10,49.540000915527344
2023-01-11,51.040000915527344
2023-01-12,53.04999923706055
2023-01-13,49.04999923706055
2023-01-16,50.40999984741211
2023-01-17,49.42499923706055
2023-01-18,50.0
2023-01-19,48.0
2023-01-20,47.83000183105469
2023-01-23,49.380001068115234
2023-01-24,48.994998931884766
2023-01-25,48.994998931884766
2023-01-26,49.77000045776367
2023-01-27,50.880001068115234
2023-01-30,51.150001525878906
2023-01-31,51.86000061035156
2023-02-01,53.689998626708984
2023-02-02,55.9900016784668
2023-02-03,54.68000030517578
2023-02-06,52.77000045776367
2023-02-07,52.150001525878906
2023-02-08,52.0
2023-02-09,52.709999084472656
2023-02-10,50.869998931884766
2023-02-13,51.34000015258789
2023-02-14,49.400001525878906
2023-02-15,49.92499923706055
2023-02-16,51.70000076293945
2023-02-17,50.83000183105469
2023-02-20,50.970001220703125
2023-02-21,50.11000061035156
2023-02-22,50.88999938964844
2023-02-23,51.209999084472656
2023-02-24,47.525001525878906
2023-02-27,49.15999984741211
2023-02-28,49.459999084472656
2023-03-01,48.470001220703125
2023-03-02,48.724998474121094
2023-03-03,51.54999923706055
2023-03-06,51.970001220703125
2023-03-07,51.06999969482422
2023-03-08,50.790000915527344
2023-03-09,49.70500183105469
2023-03-10,47.9900016784668
2023-03-13,46.11000061035156
2023-03-14,46.23500061035156
2023-03-15,44.1349983215332
2023-03-16,46.125
2023-03-17,44.55500030517578
2023-03-20,43.65999984741211
2023-03-21,44.06999969482422
2023-03-22,43.654998779296875
2023-03-23,42.244998931884766
2023-03-24,41.34000015258789
2023-03-27,42.70000076293945
2023-03-28,42.58000183105469
2023-03-29,42.724998474121094
2023-03-30,44.369998931884766
2023-03-31,45.19499969482422
2023-04-03,44.91999816894531
2023-04-04,44.36000061035156
2023-04-05,41.369998931884766
2023-04-06,40.61000061035156
2023-04-11,42.81999969482422
2023-04-12,42.61000061035156
2023-04-13,42.02000045776367
2023-04-14,43.810001373291016
2023-04-17,42.2599983215332
2023-04-18,42.099998474121094
2023-04-19,41.709999084472656
2023-04-20,38.81999969482422
2023-04-21,38.61000061035156
2023-04-24,39.470001220703125
2023-04-25,39.459999084472656
2023-04-26,39.060001373291016
2023-04-27,39.790000915527344
2023-04-28,42.15999984741211
2023-05-02,40.43000030517578
2023-05-03,38.720001220703125
2023-05-04,37.25
2023-05-05,38.529998779296875
2023-05-08,38.970001220703125
2023-05-09,39.20000076293945
2023-05-10,39.099998474121094
2023-05-11,37.5
2023-05-12,37.2599983215332
2023-05-15,37.68000030517578
2023-05-16,36.77000045776367
2023-05-17,36.439998626708984
2023-05-19,38.77000045776367
2023-05-22,38.5
2023-05-23,39.310001373291016
2023-05-24,37.529998779296875
2023-05-25,36.959999084472656
2023-05-26,37.86000061035156
2023-05-29,37.599998474121094
2023-05-30,37.83000183105469
2023-05-31,37.279998779296875
2023-06-01,37.790000915527344
2023-06-02,40.15999984741211
2023-06-05,42.91999816894531
2023-06-07,44.93000030517578
2023-06-08,42.709999084472656
2023-06-09,42.25
2023-06-12,42.79999923706055
2023-06-13,42.7400016784668
2023-06-14,44.65999984741211
2023-06-15,43.72999954223633
2023-06-16,45.0
2023-06-19,44.560001373291016
2023-06-20,43.38999938964844
2023-06-21,42.720001220703125
2023-06-22,42.68000030517578
2023-06-26,41.790000915527344
2023-06-27,40.40999984741211
2023-06-28,42.130001068115234
2023-06-29,42.7599983215332
2023-06-30,42.81999969482422
2023-07-03,44.209999084472656
2023-07-04,44.68000030517578
2023-07-05,44.849998474121094
2023-07-06,44.38999938964844
2023-07-07,45.31999969482422
2023-07-10,45.130001068115234
2023-07-11,45.65999984741211
2023-07-12,46.9900016784668
2023-07-13,46.58000183105469
2023-07-14,47.58000183105469
2023-07-17,47.84000015258789
2023-07-18,49.84000015258789
2023-07-19,50.220001220703125
2023-07-20,48.09000015258789
2023-07-21,51.040000915527344
2023-07-24,53.0
2023-07-25,51.34000015258789
2023-07-26,50.70000076293945
2023-07-27,52.31999969482422
2023-07-28,52.13999938964844
2023-07-31,52.0
2023-08-01,50.79999923706055
2023-08-02,50.619998931884766
2023-08-03,49.63999938964844
2023-08-04,49.970001220703125
2023-08-07,49.36000061035156
2023-08-08,48.880001068115234
2023-08-09,49.119998931884766
2023-08-10,49.5
2023-08-11,48.58000183105469
2023-08-14,47.59000015258789
2023-08-15,48.16999816894531
2023-08-16,47.7599983215332
2023-08-17,45.90999984741211
2023-08-18,44.959999084472656
2023-08-21,44.459999084472656
2023-08-22,44.70000076293945
2023-08-23,43.869998931884766
2023-08-24,43.18000030517578
2023-08-25,42.959999084472656
2023-08-28,42.7400016784668
2023-08-29,42.2599983215332
2023-08-30,42.0099983215332
2023-08-31,41.720001220703125
2023-09-01,40.5
2023-09-04,40.13999938964844
2023-09-05,39.689998626708984
2023-09-06,39.310001373291016
2023-09-07,38.900001525878906
2023-09-08,38.5
2023-09-11,39.41999816894531
2023-09-12,39.97999954223633
2023-09-13,40.779998779296875
2023-09-14,41.0099983215332
2023-09-15,41.45000076293945
2023-09-18,40.58000183105469
2023-09-19,40.97999954223633
2023-09-20,43.970001220703125
2023-09-21,44.279998779296875
2023-09-22,43.52000045776367
2023-09-25,43.2599983215332
2023-09-26,44.220001220703125
2023-09-27,44.369998931884766
2023-09-28,43.95000076293945
2023-09-29,44.439998626708984
2023-10-02,44.63999938964844
2023-10-03,42.939998626708984
2023-10-04,42.7400016784668
2023-10-05,43.33000183105469
2023-10-06,43.790000915527344
2023-10-09,42.77000045776367
2023-10-10,44.70000076293945
2023-10-11,44.650001525878906
2023-10-12,46.36000061035156
2023-10-13,46.279998779296875
2023-10-16,47.040000915527344
2023-10-17,46.77000045776367
2023-10-18,46.400001525878906
2023-10-19,45.43000030517578
2023-10-20,42.70000076293945
2023-10-23,43.11000061035156
2023-10-24,43.599998474121094
2023-10-25,42.27000045776367
2023-10-26,38.2599983215332
2023-10-27,38.20000076293945
2023-10-30,37.70000076293945
2023-10-31,38.310001373291016
2023-11-01,37.38999938964844
2023-11-02,39.529998779296875
2023-11-03,40.97999954223633
2023-11-06,40.66999816894531
2023-11-07,38.91999816894531
2023-11-08,39.099998474121094
2023-11-09,37.9900016784668
2023-11-10,37.81999969482422
2023-11-13,38.88999938964844
2023-11-14,40.52000045776367
2023-11-15,41.83000183105469
2023-11-16,40.84000015258789
2023-11-17,36.290000915527344
2023-11-20,36.5
2023-11-21,34.31999969482422
2023-11-22,35.290000915527344
2023-11-23,34.90999984741211
2023-11-24,35.459999084472656
2023-11-27,35.15999984741211
2023-11-28,33.060001373291016
2023-11-29,34.380001068115234
2023-11-30,34.16999816894531
2023-12-01,34.130001068115234
2023-12-04,34.68000030517578
2023-12-05,33.31999969482422
2023-12-06,34.810001373291016
2023-12-07,34.560001373291016
2023-12-08,34.130001068115234
2023-12-11,33.70000076293945
2023-12-12,32.560001373291016
2023-12-13,31.59000015258789
2023-12-14,33.599998474121094
2023-12-15,33.029998779296875
2023-12-18,33.2599983215332
2023-12-19,33.810001373291016
2023-12-20,33.59000015258789
2023-12-21,32.65999984741211
2023-12-22,32.52000045776367
2023-12-27,32.689998626708984
2023-12-28,32.529998779296875
2023-12-29,32.560001373291016
2024-01-02,32.970001220703125
2024-01-03,31.729999542236328
2024-01-04,30.90999984741211
2024-01-05,30.790000915527344
2024-01-08,31.450000762939453
2024-01-09,30.649999618530273
2024-01-10,30.790000915527344
2024-01-11,29.360000610351562
2024-01-12,28.549999237060547
2024-01-15,26.8799991607666
2024-01-16,26.329999923706055
2024-01-17,25.829999923706055
2024-01-18,27.110000610351562
2024-01-19,25.799999237060547
2024-01-22,26.170000076293945
2024-01-23,26.8700008392334
2024-01-24,26.719999313354492
2024-01-25,26.760000228881836
2024-01-26,27.65999984741211
2024-01-29,27.59000015258789
2024-01-30,27.09000015258789
2024-01-31,27.31999969482422
2024-02-01,34.540000915527344
2024-02-02,35.939998626708984
2024-02-05,34.380001068115234
2024-02-06,33.88999938964844
2024-02-07,35.130001068115234
2024-02-08,36.810001373291016
2024-02-09,36.93000030517578
2024-02-12,37.7599983215332
2024-02-13,38.15999984741211
2024-02-14,37.08000183105469
2024-02-15,38.0
2024-02-16,38.599998474121094
2024-02-19,38.70000076293945
2024-02-20,36.36000061035156
2024-02-21,37.779998779296875
2024-02-22,37.45000076293945
2024-02-23,35.619998931884766
2024-02-26,34.88999938964844
2024-02-27,35.84000015258789
2024-02-28,36.93000030517578
2024-02-29,37.7599983215332
2024-03-01,38.38999938964844
2024-03-04,36.790000915527344
2024-03-05,34.0
2024-03-06,34.779998779296875
2024-03-07,35.349998474121094
2024-03-08,35.939998626708984
2024-03-11,36.599998474121094
2024-03-12,36.709999084472656
2024-03-13,35.439998626708984
2024-03-14,35.130001068115234
2024-03-15,34.27000045776367
2024-03-18,35.38999938964844
2024-03-19,35.75
2024-03-20,35.72999954223633
2024-03-21,37.779998779296875
2024-03-22,38.560001373291016
2024-03-25,39.22999954223633
2024-03-26,39.93000030517578
2024-03-27,41.02000045776367
2024-03-28,40.58000183105469
2024-04-02,40.11000061035156
2024-04-03,38.97999954223633
2024-04-04,41.59000015258789
2024-04-05,41.45000076293945
2024-04-08,43.04999923706055
2024-04-09,44.36000061035156
2024-04-10,43.79999923706055
2024-04-11,41.5
2024-04-12,40.845001220703125
2024-04-15,40.33000183105469
2024-04-16,40.130001068115234
2024-04-17,40.5099983215332
2024-04-18,41.400001525878906
2024-04-19,40.86000061035156
2024-04-22,39.310001373291016
2024-04-23,39.470001220703125
2024-04-24,35.41999816894531
2024-04-25,33.33000183105469
2024-04-26,33.540000915527344
2024-04-29,35.36000061035156
2024-04-30,34.93000030517578
2024-05-02,34.060001373291016
2024-05-03,34.130001068115234
2024-05-06,34.5
2024-05-07,34.29999923706055
2024-05-08,35.290000915527344
2024-05-10,35.060001373291016
2024-05-13,34.9900016784668
2024-05-14,37.70000076293945
2024-05-15,36.16999816894531
2024-05-16,35.16999816894531
2024-05-17,33.560001373291016
2024-05-20,32.90999984741211
2024-05-21,31.809999465942383
2024-05-22,31.600000381469727
2024-05-23,32.45000076293945
2024-05-24,32.57500076293945
2024-05-27,32.869998931884766
2024-05-28,33.78499984741211
2024-05-29,33.150001525878906
2024-05-30,34.05500030517578
2024-05-31,35.125
2024-06-03,35.05500030517578
2024-06-04,34.474998474121094
2024-06-05,35.31999969482422
2024-06-07,35.71500015258789
2024-06-10,36.5
2024-06-11,36.64500045776367
2024-06-12,34.685001373291016
2024-06-13,32.20500183105469
2024-06-14,32.20000076293945
2024-06-17,33.224998474121094
2024-06-18,32.70000076293945
2024-06-19,31.454999923706055
2024-06-20,31.110000610351562
2024-06-24,33.310001373291016
2024-06-25,32.935001373291016
2024-06-26,33.255001068115234
2024-06-27,32.3849983215332
2024-06-28,32.78499984741211
2024-07-01,33.25
2024-07-02,33.025001525878906
2024-07-03,33.709999084472656
2024-07-04,31.625
2024-07-05,32.154998779296875
2024-07-08,31.645000457763672
2024-07-09,31.959999084472656
2024-07-10,31.05500030517578
2024-07-11,32.154998779296875
2024-07-12,33.45500183105469
2024-07-15,32.29499816894531
2024-07-16,31.420000076293945
2024-07-17,32.130001068115234
2024-07-18,35.65999984741211
2024-07-19,32.599998474121094
2024-07-22,32.625
2024-07-23,31.850000381469727
2024-07-24,31.315000534057617
2024-07-25,31.030000686645508
2024-07-26,31.559999465942383
2024-07-29,31.40999984741211
2024-07-30,30.655000686645508
2024-07-31,30.329999923706055
2024-08-01,28.524999618530273
2024-08-02,28.125
2024-08-05,27.100000381469727
2024-08-06,27.229999542236328
2024-08-07,27.75
2024-08-08,28.0049991607666
2024-08-09,28.415000915527344
2024-08-12,28.420000076293945
2024-08-13,28.209999084472656
2024-08-14,28.46500015258789
2024-08-15,28.635000228881836
2024-08-16,28.579999923706055
2024-08-19,28.809999465942383
2024-08-20,29.049999237060547
2024-08-21,29.325000762939453
2024-08-22,29.454999923706055
2024-08-23,29.920000076293945
2024-08-26,29.565000534057617
2024-08-27,29.219999313354492
2024-08-28,28.459999084472656
2024-08-29,29.100000381469727
2024-08-30,29.3799991607666
2024-09-02,29.614999771118164
2024-09-03,28.079999923706055
2024-09-04,26.43000030517578
2024-09-05,26.604999542236328
2024-09-06,25.084999084472656
2024-09-09,24.0
2024-09-10,23.674999237060547
2024-09-11,23.405000686645508
2024-09-12,23.760000228881836
2024-09-13,24.860000610351562
2024-09-16,24.489999771118164
2024-09-17,25.520000457763672
2024-09-18,25.229999542236328
2024-09-19,26.030000686645508
2024-09-20,24.854999542236328
2024-09-23,25.299999237060547
2024-09-24,25.665000915527344
2024-09-25,26.350000381469727
2024-09-26,27.239999771118164
2024-09-27,28.94499969482422
2024-09-30,27.920000076293945
2024-10-01,26.96500015258789
2024-10-02,25.200000762939453
2024-10-03,24.354999542236328
2024-10-04,25.149999618530273
2024-10-07,24.325000762939453
2024-10-08,24.104999542236328
2024-10-09,24.065000534057617
2024-10-10,23.8799991607666
2024-10-11,23.200000762939453
2024-10-14,23.584999084472656
2024-10-15,22.75
2024-10-16,23.204999923706055
2024-10-17,23.040000915527344
2024-10-18,23.540000915527344
2024-10-21,23.469999313354492
2024-10-22,23.889999389648438
2024-10-23,22.485000610351562
2024-10-24,23.2450008392334
2024-10-25,23.604999542236328
2024-10-28,23.790000915527344
2024-10-29,23.6200008392334
2024-10-30,23.125
2024-10-31,22.924999237060547
2024-11-01,22.674999237060547
2024-11-04,23.809999465942383
2024-11-05,22.969999313354492
2024-11-06,21.825000762939453
2024-11-07,23.059999465942383
2024-11-08,22.834999084472656
2024-11-11,24.1299991607666
2024-11-12,23.114999771118164
2024-11-13,23.3700008392334
2024-11-14,24.389999389648438
2024-11-15,23.520000457763672
2024-11-18,23.510000228881836
2024-11-19,22.915000915527344
2024-11-20,22.21500015258789
2024-11-21,22.954999923706055
2024-11-22,23.479999542236328
2024-11-25,24.139999389648438
2024-11-26,23.450000762939453
2024-11-27,23.0
2024-11-28,23.635000228881836
2024-11-29,23.854999542236328
2024-12-02,23.725000381469727
2024-12-03,22.81999969482422
2024-12-04,23.770000457763672
2024-12-05,24.68000030517578
2024-12-06,25.31999969482422
2024-12-09,25.584999084472656
2024-12-10,24.9950008392334
2024-12-11,24.969999313354492
2024-12-12,24.899999618530273
2024-12-13,25.270000457763672
2024-12-16,24.165000915527344
2024-12-17,24.024999618530273
2024-12-18,24.55500030517578
2024-12-19,24.0
2024-12-20,23.78499984741211
2024-12-23,23.735000610351562
2024-12-27,24.084999084472656
2024-12-30,23.979999542236328
2025-01-02,23.704999923706055
2025-01-03,23.40999984741211
2025-01-07,25.575000762939453
2025-01-08,25.6299991607666
2025-01-09,23.985000610351562
2025-01-10,23.5
2025-01-13,23.0
2025-01-14,24.139999389648438
2025-01-15,24.450000762939453
2025-01-16,22.795000076293945
2025-01-17,23.079999923706055
2025-01-20,23.28499984741211
2025-01-21,23.274999618530273
2025-01-22,23.405000686645508
2025-01-23,23.469999313354492
2025-01-24,23.844999313354492
2025-01-27,24.600000381469727
2025-01-28,25.209999084472656
2025-01-29,25.934999465942383
2025-01-30,26.344999313354492
2025-01-31,25.125
2025-02-03,23.96500015258789
2025-02-04,23.6200008392334
2025-02-05,23.690000534057617
2025-02-06,21.065000534057617
2025-02-07,20.920000076293945
2025-02-10,21.260000228881836
2025-02-11,21.270000457763672
2025-02-12,21.229999542236328
2025-02-13,22.299999237060547
2025-02-14,23.125
2025-02-17,23.809999465942383
2025-02-18,23.799999237060547
2025-02-19,23.510000228881836
2025-02-20,22.985000610351562
2025-02-21,23.545000076293945
2025-02-24,24.3700008392334
2025-02-25,23.84000015258789
2025-02-26,24.424999237060547
2025-02-27,23.274999618530273
2025-02-28,22.700000762939453
2025-03-03,22.260000228881836
2025-03-04,20.684999465942383
2025-03-05,21.295000076293945
2025-03-06,21.344999313354492
2025-03-07,22.65999984741211
2025-03-10,24.600000381469727
2025-03-11,23.55500030517578
2025-03-12,22.520000457763672
2025-03-13,21.979999542236328
2025-03-14,22.469999313354492
2025-03-17,22.674999237060547
2025-03-18,23.2450008392334
2025-03-19,23.110000610351562
2025-03-20,22.459999084472656
2025-03-21,21.889999389648438
2025-03-24,21.93000030517578
2025-03-25,21.670000076293945
2025-03-26,20.700000762939453
2025-03-27,19.134000778198242
2025-03-28,18.988000869750977
2025-03-31,19.190000534057617
2025-04-01,18.530000686645508
2025-04-02,18.940000534057617
2025-04-03,17.812000274658203
2025-04-04,17.715999603271484
2025-04-07,16.954999923706055
2025-04-08,17.0049991607666
2025-04-09,16.469999313354492
2025-04-10,16.520000457763672
2025-04-11,17.454999923706055
2025-04-14,17.75
2025-04-15,17.795000076293945
2025-04-16,17.479999542236328
2025-04-17,17.219999313354492
2025-04-22,17.8700008392334
2025-04-23,18.454999923706055
2025-04-24,18.170000076293945
2025-04-25,18.09000015258789
2025-04-28,18.114999771118164
2025-04-29,16.334999084472656
2025-04-30,16.434999465942383
2025-05-02,17.565000534057617
2025-05-05,17.40999984741211
2025-05-06,17.475000381469727
2025-05-07,17.93000030517578
2025-05-08,18.299999237060547
2025-05-09,18.059999465942383
2025-05-12,19.31999969482422
2025-05-13,19.479999542236328
2025-05-14,19.46500015258789
2025-05-15,19.360000610351562
2025-05-16,18.8700008392334
2025-05-19,18.860000610351562
2025-05-20,19.295000076293945
2025-05-21,19.075000762939453
2025-05-22,18.489999771118164
2025-05-23,17.549999237060547
2025-05-26,18.1299991607666
2025-05-27,17.915000915527344
2025-05-28,18.125
2025-05-30,17.389999389648438
2025-06-02,16.975000381469727
2025-06-03,17.280000686645508
2025-06-04,17.46500015258789
2025-06-05,17.295000076293945
2025-06-09,17.399999618530273
2025-06-10,17.579999923706055
2025-06-11,17.25
2025-06-12,16.920000076293945
2025-06-13,16.655000686645508
2025-06-16,16.8799991607666
2025-06-17,16.415000915527344
2025-06-18,16.21500015258789
2025-06-19,16.225000381469727
2025-06-23,16.165000915527344
2025-06-24,16.55500030517578
2025-06-25,16.489999771118164
2025-06-26,16.684999465942383
2025-06-27,17.915000915527344
2025-06-30,17.3700008392334
2025-07-01,17.329999923706055
2025-07-02,18.30500030517578
2025-07-03,18.315000534057617
2025-07-04,17.844999313354492
2025-07-07,17.719999313354492
2025-07-08,18.165000915527344
2025-07-09,18.43000030517578
2025-07-10,19.024999618530273
2025-07-11,18.825000762939453
2025-07-14,17.989999771118164
2025-07-15,18.34000015258789
2025-07-16,17.764999389648438
2025-07-17,19.170000076293945
2025-07-18,18.75
2025-07-21,18.770000457763672
2025-07-22,18.420000076293945
2025-07-23,20.809999465942383
2025-07-24,20.25
2025-07-25,20.6200008392334
2025-07-28,19.899999618530273
2025-07-29,19.6299991607666
2025-07-30,19.0049991607666
2025-07-31,18.770000457763672
2025-08-01,18.2549991607666
2025-08-04,17.899999618530273
2025-08-05,18.114999771118164
2025-08-06,18.299999237060547
2025-08-07,19.0
2025-08-08,19.44499969482422
2025-08-11,19.200000762939453
2025-08-12,19.489999771118164
