Date,CYIENT.NS
2016-08-04,418.2831115722656
2016-08-05,419.81005859375
2016-08-08,412.5774230957031
2016-08-09,413.66229248046875
2016-08-10,408.4388427734375
2016-08-11,401.7687683105469
2016-08-12,399.2373962402344
2016-08-16,397.2685546875
2016-08-17,396.7862854003906
2016-08-18,404.2198181152344
2016-08-19,409.7647399902344
2016-08-22,409.7245788574219
2016-08-23,411.8541564941406
2016-08-24,419.85015869140625
2016-08-25,423.02447509765625
2016-08-26,420.4127197265625
2016-08-29,411.2514953613281
2016-08-30,406.6306457519531
2016-08-31,400.52313232421875
2016-09-01,391.9646301269531
2016-09-02,386.9822082519531
2016-09-06,387.4241638183594
2016-09-07,385.6964111328125
2016-09-08,375.6109924316406
2016-09-09,369.86517333984375
2016-09-12,393.1298828125
2016-09-14,382.03997802734375
2016-09-15,382.48193359375
2016-09-16,372.155517578125
2016-09-19,377.6200866699219
2016-09-20,377.9817199707031
2016-09-21,380.754150390625
2016-09-22,381.5176086425781
2016-09-23,387.5046081542969
2016-09-26,383.88824462890625
2016-09-27,385.61602783203125
2016-09-28,379.1871032714844
2016-09-29,375.89227294921875
2016-09-30,378.1826171875
2016-10-03,389.6742858886719
2016-10-04,388.9510803222656
2016-10-05,389.6742858886719
2016-10-06,389.6742858886719
2016-10-07,387.8662109375
2016-10-10,389.5135803222656
2016-10-13,432.26605224609375
2016-10-14,403.81805419921875
2016-10-17,403.8983154296875
2016-10-18,410.6487121582031
2016-10-19,411.53277587890625
2016-10-20,414.10430908203125
2016-10-21,407.0726318359375
2016-10-24,406.8705749511719
2016-10-25,406.6280517578125
2016-10-26,401.7371520996094
2016-10-27,397.97808837890625
2016-10-28,395.7549133300781
2016-11-01,392.197998046875
2016-11-02,387.4283447265625
2016-11-03,373.200439453125
2016-11-04,376.514892578125
2016-11-07,371.5028076171875
2016-11-08,370.5731506347656
2016-11-09,366.4098815917969
2016-11-10,369.1180725097656
2016-11-11,370.3710632324219
2016-11-15,372.63458251953125
2016-11-16,380.8802795410156
2016-11-17,379.7889709472656
2016-11-18,388.5601806640625
2016-11-21,388.2367858886719
2016-11-22,403.4348449707031
2016-11-23,393.4510498046875
2016-11-24,394.2998352050781
2016-11-25,396.1591491699219
2016-11-28,399.02899169921875
2016-11-29,395.95709228515625
2016-11-30,401.413818359375
2016-12-01,398.1398010253906
2016-12-02,398.7057189941406
2016-12-05,402.2626647949219
2016-12-06,401.2117004394531
2016-12-07,406.8705749511719
2016-12-08,414.4291687011719
2016-12-09,407.80023193359375
2016-12-12,409.5787048339844
2016-12-13,406.26422119140625
2016-12-14,413.33782958984375
2016-12-15,412.852783203125
2016-12-16,413.9440612792969
2016-12-19,409.8212890625
2016-12-20,399.6353759765625
2016-12-21,397.1293029785156
2016-12-22,391.3086853027344
2016-12-23,390.5811462402344
2016-12-26,387.38800048828125
2016-12-27,384.5990295410156
2016-12-28,395.1082458496094
2016-12-29,396.68463134765625
2016-12-30,408.1640625
2017-01-02,397.937744140625
2017-01-03,397.6951904296875
2017-01-04,397.65478515625
2017-01-05,397.2505798339844
2017-01-06,393.65313720703125
2017-01-09,392.5213317871094
2017-01-10,393.7340087890625
2017-01-11,397.8973083496094
2017-01-12,401.4946594238281
2017-01-13,406.0217590332031
2017-01-16,401.0904235839844
2017-01-17,395.4720764160156
2017-01-18,387.4687805175781
2017-01-19,386.0541076660156
2017-01-20,375.9086608886719
2017-01-23,377.2020568847656
2017-01-24,381.3653259277344
2017-01-25,381.6483154296875
2017-01-27,377.6871032714844
2017-01-30,378.6167297363281
2017-01-31,372.63458251953125
2017-02-01,362.4891357421875
2017-02-02,367.2586975097656
2017-02-03,369.3605041503906
2017-02-06,375.58526611328125
2017-02-07,375.58526611328125
2017-02-08,374.77685546875
2017-02-09,377.3233337402344
2017-02-10,379.02105712890625
2017-02-13,378.4146728515625
2017-02-14,378.3338623046875
2017-02-15,376.1107177734375
2017-02-16,380.0314636230469
2017-02-17,380.6377868652344
2017-02-20,380.0718688964844
2017-02-21,382.8609313964844
2017-02-22,384.0331115722656
2017-02-23,381.3653259277344
2017-02-27,385.0436096191406
2017-02-28,390.2578125
2017-03-01,386.6200256347656
2017-03-02,384.3160400390625
2017-03-03,380.67816162109375
2017-03-06,379.9910888671875
2017-03-07,381.4461975097656
2017-03-08,376.59576416015625
2017-03-09,378.53594970703125
2017-03-10,377.24249267578125
2017-03-14,378.3338623046875
2017-03-15,376.27239990234375
2017-03-16,376.0703430175781
2017-03-17,375.58526611328125
2017-03-20,389.974853515625
2017-03-21,381.6483154296875
2017-03-22,381.24407958984375
2017-03-23,381.52703857421875
2017-03-24,383.5884704589844
2017-03-27,384.2351379394531
2017-03-28,382.6991882324219
2017-03-29,383.83099365234375
2017-03-30,383.83099365234375
2017-03-31,377.92962646484375
2017-04-03,376.1915588378906
2017-04-05,391.6321105957031
2017-04-06,393.20849609375
2017-04-07,385.1244812011719
2017-04-10,382.4567565917969
2017-04-11,381.6887512207031
2017-04-12,386.1753845214844
2017-04-13,387.4283447265625
2017-04-17,390.8641357421875
2017-04-18,394.0168762207031
2017-04-19,399.02899169921875
2017-04-20,406.3450927734375
2017-04-21,420.97723388671875
2017-04-24,436.7411804199219
2017-04-25,432.9820556640625
2017-04-26,430.9206237792969
2017-04-27,434.80096435546875
2017-04-28,442.72332763671875
2017-05-02,450.3627624511719
2017-05-03,442.3192138671875
2017-05-04,426.595703125
2017-05-05,415.4801330566406
2017-05-08,430.63775634765625
2017-05-09,431.1227111816406
2017-05-10,432.5779113769531
2017-05-11,429.263427734375
2017-05-12,427.6466369628906
2017-05-15,429.8697204589844
2017-05-16,435.77099609375
2017-05-17,426.27227783203125
2017-05-18,417.5819396972656
2017-05-19,415.11627197265625
2017-05-22,408.3256530761719
2017-05-23,409.6595764160156
2017-05-24,406.74932861328125
2017-05-25,406.8705749511719
2017-05-26,406.9918212890625
2017-05-29,406.74932861328125
2017-05-30,405.13250732421875
2017-05-31,386.41790771484375
2017-06-01,400.0395202636719
2017-06-02,407.63861083984375
2017-06-05,410.10418701171875
2017-06-06,425.8680419921875
2017-06-07,424.29168701171875
2017-06-08,425.948974609375
2017-06-09,423.6044921875
2017-06-12,424.4938049316406
2017-06-13,424.3725891113281
2017-06-14,422.4727478027344
2017-06-15,408.6490783691406
2017-06-16,410.4275207519531
2017-06-19,411.8826599121094
2017-06-20,410.265869140625
2017-06-21,409.61920166015625
2017-06-22,415.64178466796875
2017-06-23,415.80340576171875
2017-06-27,411.7209777832031
2017-06-28,412.44854736328125
2017-06-29,412.44854736328125
2017-06-30,410.4275207519531
2017-07-03,412.7315368652344
2017-07-04,420.49224853515625
2017-07-05,425.3830871582031
2017-07-06,430.6473388671875
2017-07-07,424.44451904296875
2017-07-10,427.3826599121094
2017-07-11,431.0962829589844
2017-07-12,428.076416015625
2017-07-13,418.5680847167969
2017-07-14,416.7318420410156
2017-07-17,420.8125915527344
2017-07-18,422.1593017578125
2017-07-19,427.4234313964844
2017-07-20,425.3013610839844
2017-07-21,434.23846435546875
2017-07-24,444.195556640625
2017-07-25,439.2170104980469
2017-07-26,436.0340270996094
2017-07-27,429.0965576171875
2017-07-28,428.97406005859375
2017-07-31,428.362060546875
2017-08-01,428.97406005859375
2017-08-02,428.9333190917969
2017-08-03,431.2184753417969
2017-08-04,430.565673828125
2017-08-07,427.4234313964844
2017-08-08,430.6473388671875
2017-08-09,427.91314697265625
2017-08-10,414.28326416015625
2017-08-11,402.3265075683594
2017-08-14,400.6533508300781
2017-08-16,407.99884033203125
2017-08-17,413.8343811035156
2017-08-18,416.2420349121094
2017-08-21,412.8549499511719
2017-08-22,420.52691650390625
2017-08-23,425.1790771484375
2017-08-24,433.0550231933594
2017-08-28,437.91107177734375
2017-08-29,431.2594299316406
2017-08-30,432.6876220703125
2017-08-31,433.3814392089844
2017-09-01,436.48284912109375
2017-09-04,434.4832763671875
2017-09-05,431.953125
2017-09-06,432.6060791015625
2017-09-07,432.8917236328125
2017-09-08,432.769287109375
2017-09-11,431.9123840332031
2017-09-12,432.03472900390625
2017-09-13,427.872314453125
2017-09-14,415.874755859375
2017-09-15,409.1822814941406
2017-09-18,412.6918029785156
2017-09-19,407.99884033203125
2017-09-20,402.775390625
2017-09-21,409.1414794921875
2017-09-22,417.751953125
2017-09-25,416.4052429199219
2017-09-26,429.0558166503906
2017-09-27,396.6134033203125
2017-09-28,420.89422607421875
2017-09-29,416.93572998046875
2017-10-03,414.20166015625
2017-10-04,420.4044494628906
2017-10-05,414.6097412109375
2017-10-06,415.9972229003906
2017-10-09,424.8525390625
2017-10-10,422.81219482421875
2017-10-11,423.50592041015625
2017-10-12,421.75115966796875
2017-10-13,439.95147705078125
2017-10-16,451.8266906738281
2017-10-17,451.2962341308594
2017-10-18,445.1749572753906
2017-10-19,448.92926025390625
2017-10-23,441.62469482421875
2017-10-24,456.88690185546875
2017-10-25,461.9514465332031
2017-10-26,469.198486328125
2017-10-27,456.43389892578125
2017-10-30,459.2751159667969
2017-10-31,445.1517028808594
2017-11-01,446.4693603515625
2017-11-02,447.8280944824219
2017-11-03,436.91656494140625
2017-11-06,436.3401184082031
2017-11-07,432.79901123046875
2017-11-08,436.093017578125
2017-11-09,443.9576110839844
2017-11-10,444.28704833984375
2017-11-13,444.987060546875
2017-11-14,445.1517028808594
2017-11-15,442.64007568359375
2017-11-16,452.6869812011719
2017-11-17,448.4457702636719
2017-11-20,456.43389892578125
2017-11-21,459.02801513671875
2017-11-22,459.686767578125
2017-11-23,478.9982604980469
2017-11-24,466.97491455078125
2017-11-27,470.63958740234375
2017-11-28,463.2279357910156
2017-11-29,459.4398193359375
2017-11-30,474.13958740234375
2017-12-01,462.81622314453125
2017-12-04,476.93951416015625
2017-12-05,478.8336181640625
2017-12-06,482.168701171875
2017-12-07,485.99822998046875
2017-12-08,481.6334533691406
2017-12-11,476.5689697265625
2017-12-12,467.9220275878906
2017-12-13,459.85162353515625
2017-12-14,455.3633728027344
2017-12-15,456.43389892578125
2017-12-18,458.7809143066406
2017-12-19,459.97503662109375
2017-12-20,460.0986633300781
2017-12-21,470.1866455078125
2017-12-22,472.3277587890625
2017-12-26,465.0809020996094
2017-12-27,469.0748291015625
2017-12-28,478.1335754394531
2017-12-29,480.3158874511719
2018-01-01,475.7453308105469
2018-01-02,473.7690124511719
2018-01-03,475.08660888671875
2018-01-04,474.4277648925781
2018-01-05,476.03363037109375
2018-01-08,477.8865051269531
2018-01-09,480.19232177734375
2018-01-10,478.95703125
2018-01-11,479.9453125
2018-01-12,475.49835205078125
2018-01-15,486.86297607421875
2018-01-16,479.7805480957031
2018-01-17,486.0393981933594
2018-01-18,478.916015625
2018-01-19,538.2091064453125
2018-01-22,516.6741943359375
2018-01-23,545.661865234375
2018-01-24,527.7093505859375
2018-01-25,529.76806640625
2018-01-29,536.2326049804688
2018-01-30,515.7660522460938
2018-01-31,531.8410034179688
2018-02-01,531.8410034179688
2018-02-02,514.0675048828125
2018-02-05,515.8075561523438
2018-02-06,498.2825927734375
2018-02-07,501.22406005859375
2018-02-08,516.9261474609375
2018-02-09,520.6962890625
2018-02-12,518.4176635742188
2018-02-14,517.0504760742188
2018-02-15,512.7416381835938
2018-02-16,505.6570739746094
2018-02-19,505.3255615234375
2018-02-20,509.42718505859375
2018-02-21,521.4834594726562
2018-02-22,513.4461059570312
2018-02-23,516.5947875976562
2018-02-26,528.0708618164062
2018-02-27,521.690673828125
2018-02-28,527.4492797851562
2018-03-01,524.83935546875
2018-03-05,522.1049194335938
2018-03-06,515.6417236328125
2018-03-07,517.8790283203125
2018-03-08,514.0675048828125
2018-03-09,515.5589599609375
2018-03-12,519.3704833984375
2018-03-13,520.5305786132812
2018-03-14,524.0107421875
2018-03-15,520.5305786132812
2018-03-16,524.54931640625
2018-03-19,531.9239501953125
2018-03-20,533.249755859375
2018-03-21,539.5885620117188
2018-03-22,546.5487670898438
2018-03-23,546.7974853515625
2018-03-26,549.6146850585938
2018-03-27,568.672607421875
2018-03-28,575.7571411132812
2018-04-02,569.8326416015625
2018-04-03,563.949462890625
2018-04-04,543.3999633789062
2018-04-05,529.5623168945312
2018-04-06,537.2684326171875
2018-04-09,523.9277954101562
2018-04-10,526.7451171875
2018-04-11,521.9391479492188
2018-04-12,528.9824829101562
2018-04-13,536.3569946289062
2018-04-16,537.806884765625
2018-04-17,539.4642944335938
2018-04-18,533.0010375976562
2018-04-19,536.14990234375
2018-04-20,588.4348754882812
2018-04-23,594.3179321289062
2018-04-24,596.0166015625
2018-04-25,609.978759765625
2018-04-26,630.776611328125
2018-04-27,613.5415649414062
2018-04-30,630.4866333007812
2018-05-02,668.188232421875
2018-05-03,684.0560913085938
2018-05-04,668.726806640625
2018-05-07,678.7944946289062
2018-05-08,677.5101318359375
2018-05-09,684.138916015625
2018-05-10,710.9443359375
2018-05-11,728.427978515625
2018-05-14,684.5116577148438
2018-05-15,671.3783569335938
2018-05-16,674.9414672851562
2018-05-17,673.61572265625
2018-05-18,657.706298828125
2018-05-21,633.9253540039062
2018-05-22,652.36181640625
2018-05-23,651.3260498046875
2018-05-24,646.02294921875
2018-05-25,644.572998046875
2018-05-28,632.9310913085938
2018-05-29,633.8424682617188
2018-05-30,632.5167236328125
2018-05-31,610.5171508789062
2018-06-01,610.3929443359375
2018-06-04,585.4104614257812
2018-06-05,567.015380859375
2018-06-06,586.1976928710938
2018-06-07,591.5836791992188
2018-06-08,602.811279296875
2018-06-11,615.8616943359375
2018-06-12,629.616455078125
2018-06-13,620.916259765625
2018-06-14,613.2515869140625
2018-06-15,605.504150390625
2018-06-18,596.3065795898438
2018-06-19,589.1806030273438
2018-06-20,588.1448364257812
2018-06-21,587.067626953125
2018-06-22,585.8661499023438
2018-06-25,589.5535278320312
2018-06-26,589.8021240234375
2018-06-27,618.0990600585938
2018-06-28,620.6261596679688
2018-06-29,635.1268310546875
2018-07-02,620.046142578125
2018-07-03,620.7506103515625
2018-07-04,607.6171264648438
2018-07-05,603.3264770507812
2018-07-06,610.2415161132812
2018-07-09,614.6571655273438
2018-07-10,616.948486328125
2018-07-11,612.3244018554688
2018-07-12,618.1148681640625
2018-07-13,580.0399169921875
2018-07-16,588.5796508789062
2018-07-17,579.3316650390625
2018-07-18,580.9146118164062
2018-07-19,577.7069702148438
2018-07-20,585.1220703125
2018-07-23,593.7452392578125
2018-07-24,600.1602783203125
2018-07-25,589.287841796875
2018-07-26,590.1624755859375
2018-07-27,593.7452392578125
2018-07-30,586.8299560546875
2018-07-31,586.8299560546875
2018-08-01,580.6646118164062
2018-08-02,580.2064208984375
2018-08-03,574.5409545898438
2018-08-06,572.499755859375
2018-08-07,559.7108764648438
2018-08-08,553.5455932617188
2018-08-09,541.9649658203125
2018-08-10,560.5440673828125
2018-08-13,579.373291015625
2018-08-14,595.7446899414062
2018-08-16,609.6166381835938
2018-08-17,615.7404174804688
2018-08-20,611.7828369140625
2018-08-21,604.2427978515625
2018-08-23,608.2002563476562
2018-08-24,600.3687744140625
2018-08-27,606.9090576171875
2018-08-28,598.0775146484375
2018-08-29,596.11962890625
2018-08-30,598.2442016601562
2018-08-31,607.2838134765625
2018-09-03,614.1156616210938
2018-09-04,607.2005615234375
2018-09-05,640.9014282226562
2018-09-06,642.942626953125
2018-09-07,661.2720336914062
2018-09-10,667.7288818359375
2018-09-11,657.1480102539062
2018-09-12,637.4022827148438
2018-09-14,618.9896850585938
2018-09-17,610.2415161132812
2018-09-18,585.5386352539062
2018-09-19,586.9966430664062
2018-09-21,586.538330078125
2018-09-24,592.0370483398438
2018-09-25,595.7863159179688
2018-09-26,605.4093017578125
2018-09-27,612.6160278320312
2018-09-28,620.8642578125
2018-10-01,633.653076171875
2018-10-03,643.1510009765625
2018-10-04,632.1118774414062
2018-10-05,601.743408203125
2018-10-08,595.1614990234375
2018-10-09,564.0432739257812
2018-10-10,565.3764038085938
2018-10-11,528.7175903320312
2018-10-12,547.421875
2018-10-15,564.3765869140625
2018-10-16,557.5863037109375
2018-10-17,557.6281127929688
2018-10-19,544.4641723632812
2018-10-22,519.6363525390625
2018-10-23,507.8888244628906
2018-10-24,514.220947265625
2018-10-25,514.220947265625
2018-10-26,519.3864135742188
2018-10-29,520.469482421875
2018-10-30,521.8154907226562
2018-10-31,522.6146850585938
2018-11-01,516.9364013671875
2018-11-02,520.89013671875
2018-11-05,518.240234375
2018-11-06,521.310791015625
2018-11-07,526.5684814453125
2018-11-09,550.922119140625
2018-11-12,543.98193359375
2018-11-13,546.7159423828125
2018-11-14,555.380615234375
2018-11-15,551.7211303710938
2018-11-16,550.7958374023438
2018-11-19,533.8450927734375
2018-11-20,538.8925170898438
2018-11-21,523.2875366210938
2018-11-22,529.1342163085938
2018-11-26,526.358154296875
2018-11-27,519.5442504882812
2018-11-28,521.8154907226562
2018-11-29,504.5281066894531
2018-11-30,503.5606994628906
2018-12-03,513.5714111328125
2018-12-04,518.9131469726562
2018-12-05,512.2255249023438
2018-12-06,517.0625610351562
2018-12-07,515.3379516601562
2018-12-10,518.5347290039062
2018-12-11,519.8385620117188
2018-12-12,533.4244384765625
2018-12-13,554.4551391601562
2018-12-14,545.916748046875
2018-12-17,531.6578979492188
2018-12-18,522.1519165039062
2018-12-19,531.2793579101562
2018-12-20,523.3717651367188
2018-12-21,518.9974365234375
2018-12-24,512.3936767578125
2018-12-26,506.1686706542969
2018-12-27,508.1033020019531
2018-12-28,516.9364013671875
2018-12-31,521.5631103515625
2019-01-01,520.133056640625
2019-01-02,523.1614379882812
2019-01-03,522.6988525390625
2019-01-04,512.3096313476562
2019-01-07,512.3096313476562
2019-01-08,510.62713623046875
2019-01-09,508.019287109375
2019-01-10,510.1224670410156
2019-01-11,499.9855041503906
2019-01-14,505.4956359863281
2019-01-15,517.0205078125
2019-01-16,524.6755981445312
2019-01-17,529.5128173828125
2019-01-18,514.9173583984375
2019-01-21,504.6543273925781
2019-01-22,498.1349182128906
2019-01-23,502.9719543457031
2019-01-24,498.0508117675781
2019-01-25,504.3600158691406
2019-01-28,496.45233154296875
2019-01-29,494.3913269042969
2019-01-30,515.1276245117188
2019-01-31,512.7301025390625
2019-02-01,510.332763671875
2019-02-04,514.37060546875
2019-02-05,508.9447021484375
2019-02-06,513.361083984375
2019-02-07,508.9866943359375
2019-02-08,510.1224670410156
2019-02-11,489.3859558105469
2019-02-12,494.4753723144531
2019-02-14,504.4020080566406
2019-02-15,508.27166748046875
2019-02-18,514.2863159179688
2019-02-19,513.7816772460938
2019-02-20,507.5986328125
2019-02-21,508.3978271484375
2019-02-22,508.1875305175781
2019-02-25,522.6988525390625
2019-02-26,527.9143676757812
2019-02-27,534.265625
2019-02-28,540.2384643554688
2019-03-01,546.8001098632812
2019-03-05,547.0523681640625
2019-03-06,559.2922973632812
2019-03-07,561.9422607421875
2019-03-08,567.8308715820312
2019-03-11,574.6026611328125
2019-03-12,579.1453857421875
2019-03-13,563.1620483398438
2019-03-14,567.3681030273438
2019-03-15,556.8107299804688
2019-03-18,554.7496337890625
2019-03-19,549.155517578125
2019-03-20,556.0535888671875
2019-03-22,558.4931640625
2019-03-25,558.5773315429688
2019-03-26,555.29638671875
2019-03-27,560.1336059570312
2019-03-28,548.3563232421875
2019-04-01,546.505615234375
2019-04-02,488.0400390625
2019-04-03,491.36297607421875
2019-04-04,489.7225036621094
2019-04-05,500.40606689453125
2019-04-08,507.89312744140625
2019-04-09,502.4251403808594
2019-04-10,498.55548095703125
2019-04-11,491.78338623046875
2019-04-12,490.10101318359375
2019-04-15,492.07794189453125
2019-04-16,494.2231140136719
2019-04-18,494.09686279296875
2019-04-22,492.6667785644531
2019-04-23,493.2978210449219
2019-04-24,495.3587341308594
2019-04-25,491.53118896484375
2019-04-26,490.9422607421875
2019-04-30,495.98974609375
2019-05-02,500.6165466308594
2019-05-03,491.8255615234375
2019-05-06,476.9359436035156
2019-05-07,478.407958984375
2019-05-08,476.97784423828125
2019-05-09,483.2030029296875
2019-05-10,487.28302001953125
2019-05-13,479.7960510253906
2019-05-14,471.1734313964844
2019-05-15,469.23846435546875
2019-05-16,461.835693359375
2019-05-17,462.1301574707031
2019-05-20,467.2196044921875
2019-05-21,457.0826721191406
2019-05-22,462.3825378417969
2019-05-23,467.4720764160156
2019-05-24,463.5602722167969
2019-05-27,470.71075439453125
2019-05-28,475.6319274902344
2019-05-29,471.42584228515625
2019-05-30,472.02423095703125
2019-05-31,479.8043212890625
2019-06-03,477.1539306640625
2019-06-04,477.324951171875
2019-06-06,478.3081359863281
2019-06-07,482.1982421875
2019-06-10,481.5142822265625
2019-06-11,481.770751953125
2019-06-12,481.3860778808594
2019-06-13,476.42724609375
2019-06-14,458.00286865234375
2019-06-17,455.86553955078125
2019-06-18,463.1753845214844
2019-06-19,469.8441162109375
2019-06-20,479.1204833984375
2019-06-21,482.5830078125
2019-06-24,478.607421875
