Date,FSL.NS
2015-08-21,27.522626876831055
2015-08-24,27.522626876831055
2015-08-25,27.522626876831055
2015-08-26,27.522626876831055
2015-08-27,27.522626876831055
2015-08-28,27.522626876831055
2015-08-31,27.522626876831055
2015-09-01,27.522626876831055
2015-09-02,27.522626876831055
2015-09-03,27.522626876831055
2015-09-04,27.522626876831055
2015-09-07,27.522626876831055
2015-09-08,27.522626876831055
2015-09-09,27.522626876831055
2015-09-10,27.522626876831055
2015-09-11,27.522626876831055
2015-09-14,27.522626876831055
2015-09-15,27.522626876831055
2015-09-16,27.522626876831055
2015-09-18,27.522626876831055
2015-09-21,27.522626876831055
2015-09-22,27.522626876831055
2015-09-23,27.522626876831055
2015-09-24,27.522626876831055
2015-09-28,27.522626876831055
2015-09-29,27.522626876831055
2015-09-30,27.522626876831055
2015-10-01,27.522626876831055
2015-10-05,27.522626876831055
2015-10-06,27.522626876831055
2015-10-07,27.522626876831055
2015-10-08,27.522626876831055
2015-10-09,27.522626876831055
2015-10-12,27.522626876831055
2015-10-13,27.522626876831055
2015-10-14,27.522626876831055
2015-10-15,27.522626876831055
2015-10-16,27.522626876831055
2015-10-19,27.522626876831055
2015-10-20,27.522626876831055
2015-10-21,27.522626876831055
2015-10-23,27.522626876831055
2015-10-26,27.522626876831055
2015-10-27,27.522626876831055
2015-10-28,27.522626876831055
2015-10-29,27.522626876831055
2015-10-30,27.522626876831055
2015-11-02,27.522626876831055
2015-11-03,27.522626876831055
2015-11-04,27.522626876831055
2015-11-05,27.522626876831055
2015-11-06,27.522626876831055
2015-11-09,27.522626876831055
2015-11-10,27.522626876831055
2015-11-13,27.522626876831055
2015-11-16,27.522626876831055
2015-11-17,27.522626876831055
2015-11-18,27.522626876831055
2015-11-19,27.522626876831055
2015-11-20,27.522626876831055
2015-11-23,27.522626876831055
2015-11-24,27.522626876831055
2015-11-26,27.522626876831055
2015-11-27,27.522626876831055
2015-11-30,27.522626876831055
2015-12-01,27.522626876831055
2015-12-02,27.522626876831055
2015-12-03,27.522626876831055
2015-12-04,27.522626876831055
2015-12-07,27.522626876831055
2015-12-08,27.522626876831055
2015-12-09,27.522626876831055
2015-12-10,27.522626876831055
2015-12-11,27.522626876831055
2015-12-14,27.522626876831055
2015-12-15,27.522626876831055
2015-12-16,27.522626876831055
2015-12-17,27.522626876831055
2015-12-18,27.522626876831055
2015-12-21,27.522626876831055
2015-12-22,27.522626876831055
2015-12-23,27.522626876831055
2015-12-24,27.522626876831055
2015-12-28,27.522626876831055
2015-12-29,27.522626876831055
2015-12-30,27.522626876831055
2015-12-31,27.522626876831055
2016-01-01,27.522626876831055
2016-01-04,27.522626876831055
2016-01-05,27.522626876831055
2016-01-06,27.522626876831055
2016-01-07,27.522626876831055
2016-01-08,27.522626876831055
2016-01-11,27.522626876831055
2016-01-12,27.522626876831055
2016-01-13,27.522626876831055
2016-01-14,27.522626876831055
2016-01-15,27.522626876831055
2016-01-18,27.522626876831055
2016-01-19,27.522626876831055
2016-01-20,27.522626876831055
2016-01-21,27.522626876831055
2016-01-22,27.522626876831055
2016-01-25,27.522626876831055
2016-01-27,27.522626876831055
2016-01-28,27.522626876831055
2016-01-29,27.522626876831055
2016-02-01,27.522626876831055
2016-02-02,27.522626876831055
2016-02-03,27.522626876831055
2016-02-04,27.522626876831055
2016-02-05,27.522626876831055
2016-02-08,27.522626876831055
2016-02-09,27.522626876831055
2016-02-10,27.522626876831055
2016-02-11,27.522626876831055
2016-02-12,27.522626876831055
2016-02-15,27.522626876831055
2016-02-16,27.522626876831055
2016-02-17,27.522626876831055
2016-02-18,27.522626876831055
2016-02-19,27.522626876831055
2016-02-22,27.522626876831055
2016-02-23,27.522626876831055
2016-02-24,27.522626876831055
2016-02-25,27.522626876831055
2016-02-26,27.522626876831055
2016-02-29,27.522626876831055
2016-03-01,27.522626876831055
2016-03-02,27.522626876831055
2016-03-03,27.522626876831055
2016-03-04,27.522626876831055
2016-03-08,27.522626876831055
2016-03-09,27.522626876831055
2016-03-10,27.522626876831055
2016-03-11,27.522626876831055
2016-03-14,27.522626876831055
2016-03-15,27.522626876831055
2016-03-16,27.522626876831055
2016-03-17,27.522626876831055
2016-03-18,27.522626876831055
2016-03-21,27.522626876831055
2016-03-22,27.522626876831055
2016-03-23,27.522626876831055
2016-03-28,27.522626876831055
2016-03-29,27.522626876831055
2016-03-30,27.522626876831055
2016-03-31,27.522626876831055
2016-04-01,27.522626876831055
2016-04-04,27.522626876831055
2016-04-05,27.522626876831055
2016-04-06,27.522626876831055
2016-04-07,27.522626876831055
2016-04-08,27.522626876831055
2016-04-11,27.522626876831055
2016-04-12,27.522626876831055
2016-04-13,27.522626876831055
2016-04-18,27.522626876831055
2016-04-20,27.522626876831055
2016-04-21,27.522626876831055
2016-04-22,27.522626876831055
2016-04-25,27.522626876831055
2016-04-26,27.522626876831055
2016-04-27,27.522626876831055
2016-04-28,27.522626876831055
2016-04-29,27.522626876831055
2016-05-02,27.522626876831055
2016-05-03,27.522626876831055
2016-05-04,27.522626876831055
2016-05-05,27.522626876831055
2016-05-06,27.522626876831055
2016-05-09,27.522626876831055
2016-05-10,27.522626876831055
2016-05-11,27.522626876831055
2016-05-12,27.522626876831055
2016-05-13,27.522626876831055
2016-05-16,27.522626876831055
2016-05-17,27.522626876831055
2016-05-18,27.522626876831055
2016-05-19,27.522626876831055
2016-05-20,27.522626876831055
2016-05-23,27.522626876831055
2016-05-24,27.522626876831055
2016-05-25,27.522626876831055
2016-05-26,27.522626876831055
2016-05-27,27.522626876831055
2016-05-30,27.522626876831055
2016-05-31,27.522626876831055
2016-06-01,27.522626876831055
2016-06-02,27.522626876831055
2016-06-03,27.522626876831055
2016-06-06,27.522626876831055
2016-06-07,27.522626876831055
2016-06-08,27.522626876831055
2016-06-09,27.522626876831055
2016-06-10,27.522626876831055
2016-06-13,27.522626876831055
2016-06-14,27.522626876831055
2016-06-15,27.522626876831055
2016-06-16,27.522626876831055
2016-06-17,27.522626876831055
2016-06-20,27.522626876831055
2016-06-21,27.522626876831055
2016-06-22,27.522626876831055
2016-06-23,27.522626876831055
2016-06-24,27.522626876831055
2016-06-27,27.522626876831055
2016-06-28,27.522626876831055
2016-06-29,27.522626876831055
2016-06-30,27.522626876831055
2016-07-01,27.522626876831055
2016-07-04,27.522626876831055
2016-07-05,27.522626876831055
2016-07-07,27.522626876831055
2016-07-08,27.522626876831055
2016-07-11,27.522626876831055
2016-07-12,27.522626876831055
2016-07-13,27.522626876831055
2016-07-14,27.522626876831055
2016-07-15,27.522626876831055
2016-07-18,27.522626876831055
2016-07-19,27.522626876831055
2016-07-20,27.522626876831055
2016-07-21,27.522626876831055
2016-07-22,27.522626876831055
2016-07-25,27.522626876831055
2016-07-26,27.522626876831055
2016-07-27,27.522626876831055
2016-07-28,27.522626876831055
2016-07-29,27.522626876831055
2016-08-01,27.522626876831055
2016-08-02,27.522626876831055
2016-08-03,27.522626876831055
2016-08-04,27.522626876831055
