Date,MMTC.NS
2015-08-21,28.380022048950195
2015-08-24,26.07374382019043
2015-08-25,25.593273162841797
2015-08-26,25.75343132019043
2015-08-27,26.55422019958496
2015-08-28,26.71437644958496
2015-08-31,26.810474395751953
2015-09-01,25.78546142578125
2015-09-02,26.810474395751953
2015-09-03,26.58625030517578
2015-09-04,25.945619583129883
2015-09-07,25.497177124023438
2015-09-08,25.817493438720703
2015-09-09,26.58625030517578
2015-09-10,25.881553649902344
2015-09-11,26.041715621948242
2015-09-14,26.522188186645508
2015-09-15,26.29796600341797
2015-09-16,26.62024688720703
2015-09-18,26.942527770996094
2015-09-21,27.13589096069336
2015-09-22,27.74822425842285
2015-09-23,27.425945281982422
2015-09-24,27.200345993041992
2015-09-28,27.006982803344727
2015-09-29,26.5880184173584
2015-09-30,26.845842361450195
2015-10-01,26.62024688720703
2015-10-05,27.071435928344727
2015-10-06,27.877134323120117
2015-10-07,28.715063095092773
2015-10-08,28.74728775024414
2015-10-09,28.876201629638672
2015-10-12,30.197546005249023
2015-10-13,30.261999130249023
2015-10-14,29.649667739868164
2015-10-15,29.488529205322266
2015-10-16,29.488529205322266
2015-10-19,29.359619140625
2015-10-20,29.424072265625
2015-10-21,29.391845703125
2015-10-23,29.424072265625
2015-10-26,28.940654754638672
2015-10-27,28.618377685546875
2015-10-28,28.811744689941406
2015-10-29,28.618377685546875
2015-10-30,28.457237243652344
2015-11-02,28.10272789001465
2015-11-03,28.07050323486328
2015-11-04,28.00604820251465
2015-11-05,28.42500877380371
2015-11-06,27.683767318725586
2015-11-09,27.522626876831055
2015-11-10,27.490398406982422
2015-11-13,27.232576370239258
2015-11-16,29.327388763427734
2015-11-17,29.90749168395996
2015-11-18,28.715063095092773
2015-11-19,29.5207576751709
2015-11-20,28.972883224487305
2015-11-23,28.650604248046875
2015-11-24,28.74728775024414
2015-11-26,28.940654754638672
2015-11-27,29.2307071685791
2015-11-30,29.19847869873047
2015-12-01,29.391845703125
2015-12-02,29.746353149414062
2015-12-03,29.456300735473633
2015-12-04,29.03734016418457
2015-12-07,29.06956672668457
2015-12-08,28.392780303955078
2015-12-09,27.522626876831055
2015-12-10,27.812679290771484
2015-12-11,27.361486434936523
2015-12-14,27.329259872436523
2015-12-15,27.361486434936523
2015-12-16,27.458171844482422
2015-12-17,27.973819732666016
2015-12-18,27.844905853271484
2015-12-21,28.10272789001465
2015-12-22,28.263870239257812
2015-12-23,28.360551834106445
2015-12-24,29.359619140625
2015-12-28,30.39090919494629
2015-12-29,32.0345344543457
2015-12-30,31.16438102722168
2015-12-31,30.84210205078125
2016-01-01,31.228837966918945
2016-01-04,31.099924087524414
2016-01-05,31.583341598510742
2016-01-06,32.06675720214844
2016-01-07,30.16531753540039
2016-01-08,30.90655517578125
2016-01-11,30.16531753540039
2016-01-12,29.90749168395996
2016-01-13,28.618377685546875
2016-01-14,27.877134323120117
2016-01-15,26.716930389404297
2016-01-18,25.814550399780273
2016-01-19,26.3301944732666
2016-01-20,24.944393157958984
2016-01-21,25.588951110839844
2016-01-22,25.94346046447754
2016-01-25,26.10460090637207
2016-01-27,25.91123390197754
2016-01-28,25.814550399780273
2016-01-29,26.16905403137207
2016-02-01,26.20128631591797
2016-02-02,25.91123390197754
2016-02-03,25.202219009399414
2016-02-04,25.073305130004883
2016-02-05,25.331130981445312
2016-02-08,25.75009536743164
2016-02-09,25.46004295349121
2016-02-10,24.944393157958984
2016-02-11,23.848649978637695
2016-02-12,22.94626808166504
2016-02-15,24.622116088867188
2016-02-16,24.074241638183594
2016-02-17,24.364294052124023
2016-02-18,23.23631477355957
2016-02-19,22.52730369567871
2016-02-22,22.04388427734375
2016-02-23,21.592693328857422
2016-02-24,19.91684341430664
2016-02-25,19.98129653930664
2016-02-26,19.94906997680664
2016-02-29,19.852388381958008
2016-03-01,20.7547664642334
2016-03-02,21.20595932006836
2016-03-03,21.786060333251953
2016-03-04,22.07611083984375
2016-03-08,22.817354202270508
2016-03-09,22.591760635375977
2016-03-10,22.817354202270508
2016-03-11,22.65621566772461
2016-03-14,22.65621566772461
2016-03-15,22.366165161132812
2016-03-16,22.108341217041016
2016-03-17,23.20408821105957
2016-03-18,23.075176239013672
2016-03-21,23.81641960144043
2016-03-22,23.719736099243164
2016-03-23,24.976621627807617
2016-03-28,24.138696670532227
2016-03-29,23.590824127197266
2016-03-30,23.945329666137695
2016-03-31,24.138696670532227
2016-04-01,24.557661056518555
2016-04-04,24.718801498413086
2016-04-05,23.913103103637695
2016-04-06,24.170927047729492
2016-04-07,24.04201316833496
2016-04-08,24.138696670532227
2016-04-11,24.718801498413086
2016-04-12,24.396522521972656
2016-04-13,24.622116088867188
2016-04-18,24.622116088867188
2016-04-20,25.94346046447754
2016-04-21,26.362424850463867
2016-04-22,25.75009536743164
2016-04-25,25.49226951599121
2016-04-26,25.685636520385742
2016-04-27,26.233510971069336
2016-04-28,25.395586013793945
2016-04-29,25.202219009399414
2016-05-02,25.073305130004883
2016-05-03,25.105533599853516
2016-05-04,24.68657112121582
2016-05-05,24.46097755432129
2016-05-06,24.33206558227539
2016-05-09,24.49320411682129
2016-05-10,24.33206558227539
2016-05-11,24.074241638183594
2016-05-12,24.654346466064453
2016-05-13,24.235380172729492
2016-05-16,24.267608642578125
2016-05-17,24.203153610229492
2016-05-18,24.074241638183594
2016-05-19,24.170927047729492
2016-05-20,23.68750762939453
2016-05-23,23.429685592651367
2016-05-24,23.075176239013672
2016-05-25,23.30077362060547
2016-05-26,23.397459030151367
2016-05-27,23.68750762939453
2016-05-30,23.397459030151367
2016-05-31,22.881807327270508
2016-06-01,23.397459030151367
2016-06-02,23.36522674560547
2016-06-03,24.428749084472656
2016-06-06,23.81641960144043
2016-06-07,23.848649978637695
2016-06-08,25.00885009765625
2016-06-09,29.295162200927734
2016-06-10,29.2307071685791
2016-06-13,29.810808181762695
2016-06-14,29.488529205322266
2016-06-15,28.74728775024414
2016-06-16,28.07050323486328
2016-06-17,27.55485725402832
2016-06-20,27.490398406982422
2016-06-21,27.103666305541992
2016-06-22,27.844905853271484
2016-06-23,28.03827476501465
2016-06-24,26.910297393798828
2016-06-27,27.168121337890625
2016-06-28,28.650604248046875
2016-06-29,29.16625213623047
2016-06-30,28.779516220092773
2016-07-01,28.843969345092773
2016-07-04,29.134023666381836
2016-07-05,30.487594604492188
2016-07-07,30.93878746032715
2016-07-08,30.777647018432617
2016-07-11,30.84210205078125
2016-07-12,30.616506576538086
2016-07-13,30.64873504638672
2016-07-14,31.067697525024414
2016-07-15,30.39090919494629
2016-07-18,29.488529205322266
2016-07-19,29.101795196533203
2016-07-20,29.2307071685791
2016-07-21,29.2629337310791
2016-07-22,29.101795196533203
2016-07-25,29.2629337310791
2016-07-26,29.585214614868164
2016-07-27,29.585214614868164
2016-07-28,29.295162200927734
2016-07-29,28.940654754638672
2016-08-01,28.650604248046875
2016-08-02,28.10272789001465
2016-08-03,27.651538848876953
2016-08-04,27.812679290771484
2016-08-05,28.10272789001465
2016-08-08,28.03827476501465
2016-08-09,28.03827476501465
2016-08-10,27.522626876831055
2016-08-11,27.200345993041992
2016-08-12,28.00604820251465
2016-08-16,27.651538848876953
2016-08-17,27.909364700317383
2016-08-18,28.489463806152344
2016-08-19,29.5529842376709
2016-08-22,29.714126586914062
2016-08-23,30.133087158203125
2016-08-24,30.229772567749023
2016-08-25,29.585214614868164
2016-08-26,29.06956672668457
2016-08-29,28.74728775024414
2016-08-30,29.005111694335938
2016-08-31,29.19847869873047
2016-09-01,28.618377685546875
2016-09-02,29.06956672668457
2016-09-06,29.03734016418457
2016-09-07,29.746353149414062
2016-09-08,29.778581619262695
2016-09-09,29.778581619262695
2016-09-12,28.940654754638672
2016-09-14,29.2629337310791
2016-09-15,30.495738983154297
2016-09-16,29.976665496826172
2016-09-19,30.13887596130371
2016-09-20,30.106433868408203
2016-09-21,30.430858612060547
2016-09-22,30.268648147583008
2016-09-23,30.236204147338867
2016-09-26,30.073991775512695
2016-09-27,29.944223403930664
2016-09-28,30.52818489074707
2016-09-29,28.224782943725586
2016-09-30,28.614089965820312
2016-10-03,29.19805145263672
2016-10-04,29.45758819580078
2016-10-05,29.49003028869629
2016-10-06,29.32781982421875
2016-10-07,29.32781982421875
2016-10-10,29.36026382446289
2016-10-13,28.808744430541992
2016-10-14,28.90607261657715
2016-10-17,28.711416244506836
2016-10-18,29.36026382446289
2016-10-19,29.295377731323242
2016-10-20,29.587356567382812
2016-10-21,29.587356567382812
2016-10-24,29.522472381591797
2016-10-25,31.11214256286621
2016-10-26,30.203760147094727
2016-10-27,29.782012939453125
2016-10-28,30.52818489074707
2016-11-01,32.3125114440918
2016-11-02,33.999507904052734
2016-11-03,33.642642974853516
2016-11-04,31.598779678344727
2016-11-07,31.825876235961914
2016-11-08,30.949932098388672
2016-11-09,29.32781982421875
2016-11-10,30.949932098388672
2016-11-11,29.717126846313477
2016-11-15,28.224782943725586
2016-11-16,28.224782943725586
2016-11-17,27.77058982849121
2016-11-18,27.900360107421875
2016-11-21,27.15418815612793
2016-11-22,26.862207412719727
2016-11-23,27.38128089904785
2016-11-24,28.873626708984375
2016-11-25,29.49003028869629
2016-11-28,30.13887596130371
2016-11-29,29.846895217895508
2016-11-30,29.782012939453125
2016-12-01,33.93461990356445
2016-12-02,31.825876235961914
2016-12-05,32.08541488647461
2016-12-06,32.28006362915039
2016-12-07,35.71894836425781
2016-12-08,35.39452362060547
2016-12-09,33.25333023071289
2016-12-12,34.16171646118164
2016-12-13,33.38310241699219
2016-12-14,32.539608001708984
2016-12-15,32.44227600097656
2016-12-16,32.020530700683594
2016-12-19,31.339242935180664
2016-12-20,32.020530700683594
2016-12-21,31.696102142333984
2016-12-22,31.50145149230957
2016-12-23,33.35065841674805
2016-12-26,34.031951904296875
2016-12-27,33.96706771850586
2016-12-28,34.22660446166992
2016-12-29,33.96706771850586
2016-12-30,34.2590446472168
2017-01-02,40.03377151489258
2017-01-03,40.06620788574219
2017-01-04,40.06620788574219
2017-01-05,41.55855941772461
2017-01-06,40.3906364440918
2017-01-09,45.80849838256836
2017-01-10,44.80278396606445
2017-01-11,44.964996337890625
2017-01-12,46.42490005493164
2017-01-13,45.87337875366211
2017-01-16,45.93826675415039
2017-01-17,45.28942108154297
2017-01-18,44.67301940917969
2017-01-19,43.991729736328125
2017-01-20,42.04519271850586
2017-01-23,42.82380676269531
2017-01-24,42.79136657714844
2017-01-25,43.31044387817383
2017-01-27,42.82380676269531
2017-01-30,41.753211975097656
2017-01-31,40.71506118774414
2017-02-01,41.688323974609375
2017-02-02,41.753211975097656
2017-02-03,41.6558837890625
2017-02-06,41.688323974609375
2017-02-07,41.20169448852539
2017-02-08,41.234134674072266
2017-02-09,41.1043701171875
2017-02-10,41.33146286010742
2017-02-13,40.94215774536133
2017-02-14,43.018463134765625
2017-02-15,41.62344741821289
2017-02-16,41.72076416015625
2017-02-17,41.39634704589844
2017-02-20,41.59100341796875
2017-02-21,42.20740509033203
2017-02-22,41.6558837890625
2017-02-23,41.03948211669922
2017-02-27,41.00703811645508
2017-02-28,40.87727355957031
2017-03-01,42.01274871826172
2017-03-02,41.29902648925781
2017-03-03,40.97459411621094
2017-03-06,41.42879104614258
2017-03-07,40.3906364440918
2017-03-08,39.09294509887695
2017-03-09,38.21700668334961
2017-03-10,37.76280975341797
2017-03-14,38.18456268310547
2017-03-15,39.90399932861328
2017-03-16,41.52611541748047
2017-03-17,40.52040481567383
2017-03-20,40.03377151489258
2017-03-21,39.612022399902344
2017-03-22,38.80096435546875
2017-03-23,41.03948211669922
2017-03-24,41.55855941772461
2017-03-27,40.58529281616211
2017-03-28,40.03377151489258
2017-03-29,39.54713439941406
2017-03-30,39.77423095703125
2017-03-31,40.19598388671875
2017-04-03,40.747501373291016
2017-04-05,41.91542053222656
2017-04-06,42.20740509033203
2017-04-07,41.234134674072266
2017-04-10,41.07192611694336
2017-04-11,41.55855941772461
2017-04-12,40.6826171875
2017-04-13,41.13680648803711
2017-04-17,41.07192611694336
2017-04-18,41.33146286010742
2017-04-19,41.234134674072266
2017-04-20,41.29902648925781
2017-04-21,43.537540435791016
2017-04-24,44.67301940917969
2017-04-25,44.15393829345703
2017-04-26,43.375328063964844
2017-04-27,42.88869094848633
2017-04-28,42.72648239135742
2017-05-02,43.82951736450195
2017-05-03,44.21882629394531
2017-05-04,43.375328063964844
2017-05-05,42.04519271850586
2017-05-08,42.30472946166992
2017-05-09,42.88869094848633
2017-05-10,42.92113494873047
2017-05-11,42.239845275878906
2017-05-12,41.7856559753418
2017-05-15,43.11579132080078
2017-05-16,42.3696174621582
2017-05-17,42.110076904296875
