Date,DIS
2016-02-23,88.51007080078125
2016-02-24,88.5564956665039
2016-02-25,88.7606430053711
2016-02-26,88.44512176513672
2016-02-29,88.63999938964844
2016-03-01,90.61659240722656
2016-03-02,90.01339721679688
2016-03-03,91.70230865478516
2016-03-04,91.3868179321289
2016-03-07,92.23125457763672
2016-03-08,90.77433776855469
2016-03-09,90.62586975097656
2016-03-10,90.05052185058594
2016-03-11,90.88570404052734
2016-03-14,91.69303894042969
2016-03-15,91.1640853881836
2016-03-16,91.34968566894531
2016-03-17,92.42613220214844
2016-03-18,92.054931640625
2016-03-21,91.36824035644531
2016-03-22,90.5516357421875
2016-03-23,89.85562896728516
2016-03-24,90.2175521850586
2016-03-28,91.02489471435547
2016-03-29,91.08985137939453
2016-03-30,91.78582763671875
2016-03-31,92.15701293945312
2016-04-01,91.93431091308594
2016-04-04,91.57239532470703
2016-04-05,90.01339721679688
2016-04-06,90.4588394165039
2016-04-07,89.23390197753906
2016-04-08,89.47518157958984
2016-04-11,89.33599090576172
2016-04-12,90.33819580078125
2016-04-13,92.31478118896484
2016-04-14,91.52599334716797
2016-04-15,91.48887634277344
2016-04-18,94.17072296142578
2016-04-19,95.2471694946289
2016-04-20,95.83177947998047
2016-04-21,95.49771118164062
2016-04-22,96.2957763671875
2016-04-25,97.03815460205078
2016-04-26,97.33511352539062
2016-04-27,97.697021484375
2016-04-28,96.53704071044922
2016-04-29,95.822509765625
2016-05-02,96.8432846069336
2016-05-03,96.3050537109375
2016-05-04,96.20296478271484
2016-05-05,97.37223052978516
2016-05-06,97.93828582763672
2016-05-09,97.75267791748047
2016-05-10,98.92194366455078
2016-05-11,94.92236328125
2016-05-12,94.38417053222656
2016-05-13,93.27986145019531
2016-05-16,93.13138580322266
2016-05-17,92.74163818359375
2016-05-18,91.86934661865234
2016-05-19,91.32185363769531
2016-05-20,92.5931625366211
2016-05-23,92.03636932373047
2016-05-24,92.34261322021484
2016-05-25,92.66740417480469
2016-05-26,92.6209945678711
2016-05-27,93.06643676757812
2016-05-31,92.0735092163086
2016-06-01,91.42393493652344
2016-06-02,91.60951232910156
2016-06-03,91.63735961914062
2016-06-06,91.66519165039062
2016-06-07,91.26615905761719
2016-06-08,90.97850036621094
2016-06-09,90.79290008544922
2016-06-10,90.32891082763672
2016-06-13,90.54235076904297
2016-06-14,91.31256866455078
2016-06-15,91.19193267822266
2016-06-16,91.29399871826172
2016-06-17,91.86934661865234
2016-06-20,92.39830017089844
2016-06-21,91.70230865478516
2016-06-22,91.67447662353516
2016-06-23,91.88790130615234
2016-06-24,88.82559204101562
2016-06-27,87.58210754394531
2016-06-28,89.13182830810547
2016-06-29,89.99483489990234
2016-06-30,90.77433776855469
2016-07-01,90.96920013427734
2016-07-05,90.62586975097656
2016-07-06,91.35897064208984
2016-07-07,91.9852294921875
2016-07-08,93.11622619628906
2016-07-11,93.45272827148438
2016-07-12,93.65835571289062
2016-07-13,93.3592529296875
2016-07-14,93.44337463378906
2016-07-15,93.28447723388672
2016-07-18,93.61163330078125
2016-07-19,92.97601318359375
2016-07-20,91.80762481689453
2016-07-21,91.61134338378906
2016-07-22,91.33092498779297
2016-07-25,91.03181457519531
2016-07-26,90.37751770019531
2016-07-27,90.04102325439453
2016-07-28,89.6484375
2016-07-29,89.68582153320312
2016-08-01,89.3025894165039
2016-08-02,88.80719757080078
2016-08-03,89.8166732788086
2016-08-04,88.94740295410156
2016-08-05,89.57366943359375
2016-08-08,89.4988784790039
2016-08-09,90.35882568359375
2016-08-10,91.47113037109375
2016-08-11,91.38699340820312
2016-08-12,90.51771545410156
2016-08-15,90.7607421875
2016-08-16,90.55511474609375
2016-08-17,90.54576110839844
2016-08-18,90.3401107788086
2016-08-19,90.09710693359375
2016-08-22,89.61105346679688
2016-08-23,89.70452880859375
2016-08-24,89.56432342529297
2016-08-25,89.31195068359375
2016-08-26,88.99412536621094
2016-08-29,88.67633819580078
2016-08-30,88.66698455810547
2016-08-31,88.29308319091797
2016-09-01,88.10617065429688
2016-09-02,88.2557144165039
2016-09-06,87.67619323730469
2016-09-07,87.59207153320312
2016-09-08,87.9472427368164
2016-09-09,86.38627624511719
2016-09-12,87.52664184570312
2016-09-13,86.64801788330078
2016-09-14,86.23674774169922
2016-09-15,86.46105194091797
2016-09-16,86.51714324951172
2016-09-19,86.58257293701172
2016-09-20,86.88167572021484
2016-09-21,86.35824584960938
2016-09-22,87.3116455078125
2016-09-23,87.18077087402344
2016-09-26,85.95631408691406
2016-09-27,85.73197937011719
2016-09-28,86.18064880371094
2016-09-29,85.80675506591797
2016-09-30,86.79756164550781
2016-10-03,86.45170593261719
2016-10-04,86.5451889038086
2016-10-05,86.41433715820312
2016-10-06,86.76953125
2016-10-07,86.45170593261719
2016-10-10,86.45170593261719
2016-10-11,85.86284637451172
2016-10-12,85.44223022460938
2016-10-13,85.17117309570312
2016-10-14,85.33940887451172
2016-10-17,84.90007781982422
2016-10-18,85.21790313720703
2016-10-19,85.92826843261719
2016-10-20,86.0217514038086
2016-10-21,86.95645141601562
2016-10-24,87.27426147460938
2016-10-25,86.69474029541016
2016-10-26,87.38642883300781
2016-10-27,87.88182830810547
2016-10-28,87.72293090820312
2016-10-31,86.63866424560547
2016-11-01,86.35824584960938
2016-11-02,85.90959167480469
2016-11-03,87.27426147460938
2016-11-04,86.41433715820312
2016-11-07,88.26506805419922
2016-11-08,88.21833038330078
2016-11-09,88.46134948730469
2016-11-10,88.76044464111328
2016-11-11,91.30287170410156
2016-11-14,91.52721405029297
2016-11-15,91.32156372070312
2016-11-16,92.64888000488281
2016-11-17,92.88255310058594
2016-11-18,91.8263168334961
2016-11-21,91.25614166259766
2016-11-22,91.33092498779297
2016-11-23,91.84501647949219
2016-11-25,92.36844635009766
2016-11-28,92.50865936279297
2016-11-29,93.1629638671875
2016-11-30,92.64888000488281
2016-12-01,92.48062133789062
2016-12-02,92.06934356689453
2016-12-05,93.43403625488281
2016-12-06,94.08833312988281
2016-12-07,95.33150482177734
2016-12-08,97.37545013427734
2016-12-09,98.76948547363281
2016-12-12,98.01596069335938
2016-12-13,97.81816101074219
2016-12-14,98.00656127929688
2016-12-15,98.32679748535156
2016-12-16,97.87467193603516
2016-12-19,99.1839370727539
2016-12-20,99.33464813232422
2016-12-21,99.42884063720703
2016-12-22,99.29695892333984
2016-12-23,99.04266357421875
2016-12-27,99.06149291992188
2016-12-28,98.24202728271484
2016-12-29,98.48692321777344
2016-12-30,98.16666412353516
2017-01-03,99.91862487792969
2017-01-04,101.19964599609375
2017-01-05,101.14312744140625
2017-01-06,102.65021514892578
2017-01-09,102.06622314453125
2017-01-10,102.08505249023438
2017-01-11,103.08348083496094
2017-01-12,101.284423828125
2017-01-13,101.78363037109375
2017-01-17,101.69886779785156
2017-01-18,101.87783813476562
2017-01-19,101.04894256591797
2017-01-20,101.40687561035156
2017-01-23,100.89822387695312
2017-01-24,101.63294219970703
2017-01-25,101.76480102539062
2017-01-26,101.78363037109375
2017-01-27,102.95160675048828
2017-01-30,104.49637603759766
2017-01-31,104.22319793701172
2017-02-01,104.83544921875
2017-02-02,104.18551635742188
2017-02-03,103.89353942871094
2017-02-06,103.20592498779297
2017-02-07,102.66903686523438
2017-02-08,102.66903686523438
2017-02-09,103.13057708740234
2017-02-10,102.9139404296875
2017-02-13,103.2812728881836
2017-02-14,103.92178344726562
2017-02-15,103.7804946899414
2017-02-16,104.27970886230469
2017-02-17,103.66747283935547
2017-02-21,103.6203842163086
2017-02-22,103.72398376464844
2017-02-23,103.35665130615234
2017-02-24,103.91236877441406
2017-02-27,103.82760620117188
2017-02-28,103.69572448730469
2017-03-01,104.59056091308594
2017-03-02,104.16668701171875
2017-03-03,104.7789306640625
2017-03-06,104.24203491210938
2017-03-07,104.42100524902344
2017-03-08,104.40216827392578
2017-03-09,104.58113098144531
2017-03-10,104.47750854492188
2017-03-13,105.04266357421875
2017-03-14,105.78678894042969
2017-03-15,105.37234497070312
2017-03-16,105.22162628173828
2017-03-17,105.26873779296875
2017-03-20,106.16353607177734
2017-03-21,105.25932312011719
2017-03-22,105.57015228271484
2017-03-23,105.7208480834961
2017-03-24,105.62664794921875
2017-03-27,105.85271453857422
2017-03-28,106.48380279541016
2017-03-29,105.99400329589844
2017-03-30,106.60625457763672
2017-03-31,106.80406188964844
2017-04-03,106.62509155273438
2017-04-04,106.47438049316406
2017-04-05,106.43672180175781
2017-04-06,106.48380279541016
2017-04-07,106.04110717773438
2017-04-10,105.89982604980469
2017-04-11,106.50264739990234
2017-04-12,106.47438049316406
2017-04-13,106.62509155273438
2017-04-17,107.1714096069336
2017-04-18,107.55760192871094
2017-04-19,107.12430572509766
2017-04-20,108.12274169921875
2017-04-21,107.79307556152344
2017-04-24,107.0960464477539
2017-04-25,108.49009704589844
2017-04-26,108.86685943603516
2017-04-27,109.11175537109375
2017-04-28,108.88569641113281
2017-05-01,108.06623077392578
2017-05-02,107.7271499633789
2017-05-03,105.13687133789062
2017-05-04,104.71299743652344
2017-05-05,105.4853744506836
2017-05-08,104.94847869873047
2017-05-09,105.56072998046875
2017-05-10,103.29070281982422
2017-05-11,103.2153549194336
2017-05-12,103.3189697265625
2017-05-15,102.7914810180664
2017-05-16,101.70829010009766
2017-05-17,100.13528442382812
2017-05-18,100.4837875366211
2017-05-19,101.27498626708984
2017-05-22,101.37860107421875
2017-05-23,100.80403137207031
2017-05-24,101.45397186279297
2017-05-25,101.03951263427734
2017-05-26,102.11331939697266
2017-05-30,102.04736328125
2017-05-31,101.67061614990234
2017-06-01,101.92491912841797
2017-06-02,100.95475769042969
2017-06-05,100.33306121826172
2017-06-06,99.372314453125
2017-06-07,99.76792907714844
2017-06-08,98.26087951660156
2017-06-09,99.48535919189453
2017-06-12,100.8228759765625
2017-06-13,100.3707504272461
2017-06-14,99.97515869140625
2017-06-15,99.82445526123047
2017-06-16,99.38174438476562
2017-06-19,99.2498779296875
2017-06-20,97.90292358398438
2017-06-21,98.71299743652344
2017-06-22,98.16666412353516
2017-06-23,98.29853820800781
2017-06-26,99.43826293945312
2017-06-27,99.28756713867188
2017-06-28,100.65333557128906
2017-06-29,99.57012939453125
2017-06-30,100.0787582397461
2017-07-03,101.2184829711914
2017-07-05,99.49478912353516
2017-07-06,98.07139587402344
2017-07-07,98.04291534423828
2017-07-10,98.29912567138672
2017-07-11,98.5363540649414
2017-07-12,99.04878234863281
2017-07-13,98.96337890625
2017-07-14,99.7225112915039
2017-07-17,99.43785095214844
2017-07-18,100.34881591796875
2017-07-19,101.3641586303711
2017-07-20,101.87657928466797
2017-07-21,101.620361328125
2017-07-24,101.53495788574219
2017-07-25,100.98457336425781
2017-07-26,101.47803497314453
2017-07-27,104.38172912597656
2017-07-28,104.3437728881836
2017-07-31,104.3153076171875
2017-08-01,104.9605712890625
2017-08-02,103.11965942382812
2017-08-03,103.54668426513672
2017-08-04,102.18970489501953
2017-08-07,100.91816711425781
2017-08-08,101.5159912109375
2017-08-09,97.57794952392578
2017-08-10,96.17353820800781
2017-08-11,96.78085327148438
2017-08-14,96.22098541259766
2017-08-15,96.32536315917969
2017-08-16,96.98011779785156
2017-08-17,96.2020034790039
2017-08-18,95.55672454833984
2017-08-21,96.00273132324219
2017-08-22,97.52101135253906
2017-08-23,96.31586456298828
2017-08-24,96.3348617553711
2017-08-25,97.17939758300781
2017-08-28,97.32173156738281
2017-08-29,97.33123779296875
2017-08-30,97.61589813232422
2017-08-31,96.03118896484375
2017-09-01,96.31586456298828
2017-09-05,96.41077423095703
2017-09-06,96.31586456298828
2017-09-07,92.1026382446289
2017-09-08,92.11212921142578
2017-09-11,92.131103515625
2017-09-12,92.89025115966797
2017-09-13,93.77275848388672
2017-09-14,92.89974975585938
2017-09-15,93.48809051513672
2017-09-18,93.08953094482422
2017-09-19,93.40267181396484
2017-09-20,94.14283752441406
2017-09-21,93.83918762207031
2017-09-22,93.56399536132812
2017-09-25,94.48444366455078
2017-09-26,93.59246063232422
2017-09-27,94.17129516601562
2017-09-28,93.0420913696289
2017-09-29,93.53553771972656
2017-10-02,94.7596435546875
2017-10-03,95.64213562011719
2017-10-04,95.41439819335938
2017-10-05,94.99687957763672
2017-10-06,94.95891571044922
2017-10-09,94.48444366455078
2017-10-10,94.49394989013672
2017-10-11,93.51656341552734
2017-10-12,91.97928619384766
2017-10-13,92.40629577636719
2017-10-16,93.11800384521484
2017-10-17,93.33625793457031
2017-10-18,93.23187255859375
2017-10-19,93.95305633544922
2017-10-20,94.32313537597656
2017-10-23,93.65888214111328
2017-10-24,93.26982116699219
2017-10-25,92.80486297607422
2017-10-26,93.52603149414062
2017-10-27,93.28880310058594
2017-10-30,93.03260040283203
2017-10-31,92.81433868408203
2017-11-01,93.97203063964844
2017-11-02,93.3267593383789
2017-11-03,93.6019515991211
2017-11-06,95.49980163574219
2017-11-07,96.4202651977539
2017-11-08,96.01222229003906
2017-11-09,97.43560028076172
2017-11-10,99.4283447265625
2017-11-13,99.39039611816406
2017-11-14,97.90056610107422
2017-11-15,98.39401245117188
2017-11-16,98.3086166381836
2017-11-17,98.15679168701172
2017-11-20,97.50202941894531
2017-11-21,97.7392578125
2017-11-22,97.49254608154297
2017-11-24,97.39765167236328
2017-11-27,97.53999328613281
2017-11-28,98.12832641601562
2017-11-29,99.86485290527344
2017-11-30,99.46630859375
2017-12-01,99.87433624267578
2017-12-04,104.59049224853516
2017-12-05,101.74372100830078
2017-12-06,100.07361602783203
2017-12-07,99.88383483886719
2017-12-08,99.70210266113281
2017-12-11,102.18914794921875
2017-12-12,102.76306915283203
2017-12-13,102.93524932861328
2017-12-14,105.76666259765625
2017-12-15,106.43624114990234
2017-12-18,106.20668029785156
2017-12-19,106.95279693603516
2017-12-20,104.92489624023438
2017-12-21,104.81009674072266
2017-12-22,103.9491958618164
2017-12-26,103.423095703125
2017-12-27,102.96394348144531
2017-12-28,103.08830261230469
2017-12-29,102.83959197998047
2018-01-02,106.94324493408203
2018-01-03,107.40237426757812
2018-01-04,107.35455322265625
2018-01-05,106.77104949951172
2018-01-08,105.24056243896484
2018-01-09,105.1640396118164
2018-01-10,104.7144546508789
2018-01-11,106.1684341430664
2018-01-12,107.58412170410156
2018-01-16,105.8814468383789
2018-01-17,107.10585021972656
2018-01-18,105.62318420410156
2018-01-19,105.7857894897461
2018-01-22,106.27363586425781
2018-01-23,105.6136245727539
2018-01-24,105.69971466064453
2018-01-25,105.74755096435547
2018-01-26,107.31629180908203
2018-01-29,106.69454193115234
2018-01-30,105.32664489746094
2018-01-31,103.9491958618164
2018-02-01,105.69013977050781
2018-02-02,103.97789001464844
2018-02-05,100.15167236328125
2018-02-06,101.55780792236328
2018-02-07,100.20906829833984
2018-02-08,96.94720458984375
2018-02-09,98.61161041259766
2018-02-12,98.89857482910156
2018-02-13,99.59686279296875
2018-02-14,100.05601501464844
2018-02-15,100.61082458496094
2018-02-16,101.90217590332031
2018-02-20,101.37606811523438
2018-02-21,100.48646545410156
2018-02-22,100.66820526123047
2018-02-23,102.59088897705078
2018-02-26,105.03968048095703
2018-02-27,100.31427764892578
2018-02-28,98.67858123779297
2018-03-01,98.11420440673828
2018-03-02,98.51595306396484
2018-03-05,98.91770935058594
2018-03-06,100.3812484741211
2018-03-07,99.08988952636719
2018-03-08,99.51077270507812
2018-03-09,100.18036651611328
2018-03-12,100.60124969482422
2018-03-13,99.22381591796875
2018-03-14,99.38641357421875
2018-03-15,98.75509643554688
2018-03-16,98.40116119384766
2018-03-19,97.07156372070312
2018-03-20,96.94720458984375
2018-03-21,97.39677429199219
2018-03-22,96.22978210449219
2018-03-23,94.25926971435547
2018-03-26,96.2776107788086
2018-03-27,95.04365539550781
2018-03-28,94.25926971435547
2018-03-29,96.07673645019531
2018-04-02,94.37406158447266
2018-04-03,95.10103607177734
2018-04-04,96.5645751953125
2018-04-05,97.67417907714844
2018-04-06,95.99063873291016
2018-04-09,95.36885833740234
2018-04-10,96.9663314819336
2018-04-11,96.42109680175781
2018-04-12,96.0289077758789
2018-04-13,95.99063873291016
2018-04-16,95.88541412353516
2018-04-17,97.73158264160156
2018-04-18,96.81327056884766
2018-04-19,96.50717163085938
2018-04-20,95.88541412353516
2018-04-23,95.79933166503906
2018-04-24,95.1393051147461
2018-04-25,96.75589752197266
2018-04-26,95.5027847290039
2018-04-27,94.9192886352539
2018-04-30,95.97151184082031
2018-05-01,95.71324157714844
2018-05-02,95.2923583984375
2018-05-03,94.46971130371094
2018-05-04,96.75589752197266
2018-05-07,98.02810668945312
2018-05-08,97.36808013916016
2018-05-09,95.62715148925781
2018-05-10,97.26285552978516
2018-05-11,97.63591766357422
2018-05-14,97.98986053466797
2018-05-15,98.4489974975586
2018-05-16,100.47689819335938
2018-05-17,99.80730438232422
2018-05-18,99.41512298583984
2018-05-21,99.53946685791016
2018-05-22,99.54902648925781
2018-05-23,98.42029571533203
2018-05-24,97.67417907714844
2018-05-25,97.76026916503906
2018-05-29,95.35930633544922
2018-05-30,95.63671112060547
2018-05-31,95.14887237548828
2018-06-01,95.04365539550781
2018-06-04,95.88541412353516
2018-06-05,95.59844970703125
2018-06-06,97.48286437988281
2018-06-07,98.01853942871094
2018-06-08,99.46295166015625
2018-06-11,99.81686401367188
2018-06-12,99.7977523803711
2018-06-13,101.69173431396484
2018-06-14,104.0257339477539
2018-06-15,104.12137603759766
2018-06-18,102.40914154052734
2018-06-19,101.4908447265625
2018-06-20,102.49524688720703
2018-06-21,101.28997802734375
2018-06-22,101.72042083740234
2018-06-25,99.91252899169922
2018-06-26,99.73077392578125
2018-06-27,99.44381713867188
2018-06-28,100.21862030029297
2018-06-29,100.25688934326172
2018-07-02,100.75430297851562
2018-07-03,99.52033996582031
2018-07-05,100.76386260986328
2018-07-06,101.03385925292969
2018-07-09,102.22952270507812
2018-07-10,102.23916625976562
2018-07-11,104.17730712890625
2018-07-12,104.37979125976562
2018-07-13,106.06723022460938
2018-07-16,106.26007843017578
2018-07-17,106.35650634765625
2018-07-18,106.73255920410156
2018-07-19,108.12107849121094
2018-07-20,107.49432373046875
2018-07-23,107.11825561523438
2018-07-24,106.74219512939453
2018-07-25,107.20503997802734
2018-07-26,109.45174407958984
2018-07-27,108.59355926513672
2018-07-30,108.60319519042969
2018-07-31,109.49995422363281
2018-08-01,108.9310531616211
2018-08-02,108.71890258789062
2018-08-03,110.01100158691406
2018-08-06,111.79485321044922
2018-08-07,112.3927001953125
2018-08-08,109.90493774414062
2018-08-09,110.0785140991211
2018-08-10,108.65140533447266
2018-08-13,108.11143493652344
2018-08-14,108.71890258789062
2018-08-15,108.8153305053711
2018-08-16,108.45855712890625
2018-08-17,108.45855712890625
2018-08-20,107.98609161376953
2018-08-21,108.37178039550781
2018-08-22,107.93788146972656
2018-08-23,107.9957275390625
2018-08-24,107.92823028564453
2018-08-27,108.31391906738281
2018-08-28,108.55500030517578
2018-08-29,108.42963409423828
2018-08-30,107.9185791015625
2018-08-31,108.0150146484375
2018-09-04,106.8868408203125
2018-09-05,105.94187927246094
2018-09-06,106.31793212890625
2018-09-07,107.00255584716797
2018-09-10,106.72291564941406
2018-09-11,105.6815185546875
2018-09-12,105.54653930664062
2018-09-13,106.71327209472656
2018-09-14,105.35369110107422
2018-09-17,105.45012664794922
2018-09-18,105.6140365600586
2018-09-19,105.86473083496094
2018-09-20,107.62930297851562
2018-09-21,106.45292663574219
2018-09-24,108.73818969726562
2018-09-25,109.56745147705078
2018-09-26,111.0909652709961
2018-09-27,111.89128875732422
2018-09-28,112.75910949707031
2018-10-01,112.08413696289062
2018-10-02,113.45337677001953
2018-10-03,112.73018646240234
2018-10-04,111.97805786132812
2018-10-05,110.67632293701172
2018-10-08,111.87200164794922
2018-10-09,112.71089172363281
2018-10-10,108.82498168945312
2018-10-11,107.17611694335938
2018-10-12,108.58391571044922
2018-10-15,109.38424682617188
2018-10-16,112.03593444824219
2018-10-17,112.94230651855469
2018-10-18,112.02628326416016
2018-10-19,114.6490249633789
2018-10-22,114.04155731201172
2018-10-23,113.63658142089844
2018-10-24,107.61966705322266
2018-10-25,110.0785140991211
2018-10-26,109.14318084716797
2018-10-29,108.99854278564453
2018-10-30,110.65705871582031
2018-10-31,110.72454071044922
2018-11-01,111.94912719726562
2018-11-02,111.0620346069336
2018-11-05,111.32237243652344
2018-11-06,112.5373306274414
2018-11-07,112.86518096923828
2018-11-08,111.85271453857422
2018-11-09,113.78120422363281
2018-11-12,112.52767944335938
2018-11-13,112.67232513427734
2018-11-14,112.93267822265625
2018-11-15,112.92302703857422
2018-11-16,112.03593444824219
2018-11-19,111.29344940185547
2018-11-20,107.87036895751953
2018-11-21,108.9888916015625
2018-11-23,108.07286834716797
2018-11-26,108.52606964111328
2018-11-27,109.82779693603516
2018-11-28,111.94912719726562
2018-11-29,112.44091033935547
2018-11-30,111.36094665527344
2018-12-03,111.60200500488281
2018-12-04,108.83462524414062
2018-12-06,110.24241638183594
2018-12-07,108.81399536132812
2018-12-10,108.69738006591797
2018-12-11,108.80427551269531
2018-12-12,109.0374755859375
2018-12-13,110.18412017822266
2018-12-14,109.02776336669922
2018-12-17,107.49244689941406
2018-12-18,106.35552215576172
2018-12-19,106.13201904296875
2018-12-20,103.97478485107422
2018-12-21,101.27338409423828
2018-12-24,97.51280212402344
2018-12-26,102.8378677368164
2018-12-27,103.50834655761719
2018-12-28,104.26629638671875
2018-12-31,106.54985809326172
2019-01-02,105.88909912109375
2019-01-03,103.32373809814453
2019-01-04,106.510986328125
2019-01-07,107.43413543701172
2019-01-08,108.26982116699219
2019-01-09,109.48448181152344
2019-01-10,109.61080169677734
2019-01-11,109.46504211425781
2019-01-14,109.24154663085938
2019-01-15,108.60020446777344
2019-01-16,107.77424621582031
2019-01-17,107.87141418457031
2019-01-18,107.90056610107422
2019-01-22,107.4729995727539
2019-01-23,107.9782943725586
2019-01-24,107.4244155883789
2019-01-25,107.94915008544922
2019-01-28,107.67707061767578
2019-01-29,107.7645263671875
2019-01-30,107.01628112792969
2019-01-31,108.36699676513672
2019-02-01,108.15321350097656
2019-02-04,108.63908386230469
2019-02-05,109.4747543334961
2019-02-06,108.2601089477539
2019-02-07,107.8131103515625
2019-02-08,108.3572769165039
2019-02-11,106.34580993652344
2019-02-12,106.11257934570312
2019-02-13,107.08431243896484
2019-02-14,107.53130340576172
2019-02-15,109.40673828125
2019-02-19,110.30072784423828
2019-02-20,110.46593475341797
2019-02-21,111.05867004394531
2019-02-22,111.99153900146484
2019-02-25,110.37846374511719
2019-02-26,110.29100799560547
2019-02-27,109.59136962890625
2019-02-28,109.64966583251953
2019-03-01,110.78658294677734
2019-03-04,111.09754943847656
2019-03-05,110.77687072753906
2019-03-06,111.60284423828125
2019-03-07,110.78658294677734
2019-03-08,110.59224700927734
2019-03-11,111.50566864013672
2019-03-12,111.48624420166016
2019-03-13,110.86432647705078
2019-03-14,111.24330139160156
2019-03-15,111.70972442626953
2019-03-18,109.92176055908203
2019-03-19,106.88996887207031
2019-03-20,106.8802490234375
2019-03-21,105.5878677368164
2019-03-22,105.1700210571289
2019-03-25,104.7424545288086
2019-03-26,107.02600860595703
2019-03-27,107.16204071044922
2019-03-28,107.57989501953125
2019-03-29,107.8908462524414
2019-04-01,109.3290023803711
2019-04-02,108.79454040527344
2019-04-03,109.33871459960938
2019-04-04,111.50566864013672
2019-04-05,111.74860382080078
2019-04-08,111.70972442626953
2019-04-09,113.55601501464844
2019-04-10,113.84754180908203
2019-04-11,113.30335998535156
2019-04-12,126.38280487060547
2019-04-15,128.3068084716797
2019-04-16,126.22732543945312
2019-04-17,128.0250244140625
