Date,TEF.MC
2016-04-25,4.988473892211914
2016-04-26,5.0307393074035645
2016-04-27,5.080645561218262
2016-04-28,5.06434965133667
2016-04-29,4.84894323348999
2016-05-02,4.841814994812012
2016-05-03,4.71043062210083
2016-05-04,4.636081218719482
2016-05-05,4.694135665893555
2016-05-06,4.6971917152404785
2016-05-09,4.673765659332275
2016-05-10,4.766447067260742
2016-05-11,4.715524196624756
2016-05-12,4.820425987243652
2016-05-13,4.89375638961792
2016-05-16,4.886316776275635
2016-05-17,4.94264030456543
2016-05-18,4.9452972412109375
2016-05-19,4.841683387756348
2016-05-20,4.881003379821777
2016-05-23,4.828400135040283
2016-05-24,4.9033203125
2016-05-25,5.037220478057861
2016-05-26,5.080261707305908
2016-05-27,5.0643205642700195
2016-05-30,5.070695877075195
2016-05-31,4.989930152893066
2016-06-01,4.882065296173096
2016-06-02,4.898006439208984
2016-06-03,4.803956031799316
2016-06-06,4.831588268280029
2016-06-07,4.876219749450684
2016-06-08,4.842746257781982
2016-06-09,4.791205883026123
2016-06-10,4.62542200088501
2016-06-13,4.548377513885498
2016-06-14,4.485677242279053
2016-06-15,4.542000770568848
2016-06-16,4.513839244842529
2016-06-17,4.53774881362915
2016-06-20,4.6844024658203125
2016-06-21,4.730629920959473
2016-06-22,4.761980056762695
2016-06-23,4.898006439208984
2016-06-24,4.10841703414917
2016-06-27,4.070690631866455
2016-06-28,4.164739608764648
2016-06-29,4.425634860992432
2016-06-30,4.495241641998291
2016-07-01,4.604168891906738
2016-07-04,4.584509372711182
2016-07-05,4.436792850494385
2016-07-06,4.328396797180176
2016-07-07,4.425103664398193
2016-07-08,4.511181831359863
2016-07-11,4.5861029624938965
2016-07-12,4.721597194671631
2016-07-13,4.636050224304199
2016-07-14,4.691310882568359
2016-07-15,4.685997486114502
2016-07-18,4.675901412963867
2016-07-19,4.618515491485596
2016-07-20,4.691842079162598
2016-07-21,4.663680076599121
2016-07-22,4.745508670806885
2016-07-25,4.734349727630615
2016-07-26,4.746570587158203
2016-07-27,4.865593433380127
2016-07-28,4.645613670349121
2016-07-29,4.6588969230651855
2016-08-01,4.66846227645874
2016-08-02,4.489927291870117
2016-08-03,4.507994174957275
2016-08-04,4.584509372711182
2016-08-05,4.68705940246582
2016-08-08,4.706188201904297
2016-08-09,4.783234596252441
2016-08-10,4.782703399658203
2016-08-11,4.825211048126221
2016-08-12,4.825211048126221
2016-08-15,4.819365978240967
2016-08-16,4.76569938659668
2016-08-17,4.691842079162598
2016-08-18,4.746038913726807
2016-08-19,4.668993949890137
2016-08-22,4.659961700439453
2016-08-23,4.685465335845947
2016-08-24,4.713095664978027
2016-08-25,4.702468395233154
2016-08-26,4.748696327209473
2016-08-29,4.718409538269043
2016-08-30,4.765168190002441
2016-08-31,4.798112869262695
2016-09-01,4.8018317222595215
2016-09-02,4.876219749450684
2016-09-05,4.960175514221191
2016-09-06,4.966551303863525
2016-09-07,5.079196929931641
2016-09-08,5.1806864738464355
2016-09-09,5.168995380401611
2016-09-12,5.047847747802734
2016-09-13,4.8964128494262695
2016-09-14,4.868251323699951
2016-09-15,4.842746257781982
2016-09-16,4.834776401519775
2016-09-19,4.88472318649292
2016-09-20,4.860811710357666
2016-09-21,4.9761152267456055
2016-09-22,5.111079216003418
2016-09-23,5.063256740570068
2016-09-26,4.95805025100708
2016-09-27,4.9128851890563965
2016-09-28,4.962831974029541
2016-09-29,4.992055892944336
2016-09-30,4.790141582489014
2016-10-03,4.829994201660156
2016-10-04,4.821491718292236
2016-10-05,4.771544456481934
2016-10-06,4.725317001342773
2016-10-07,4.619577884674072
2016-10-10,4.674306869506836
2016-10-11,4.683871746063232
2016-10-12,4.650396823883057
2016-10-13,4.623297214508057
2016-10-14,4.7099080085754395
2016-10-17,4.666867733001709
2016-10-18,4.730099201202393
2016-10-19,4.764105319976807
2016-10-20,4.837963104248047
2016-10-21,4.840620994567871
2016-10-24,4.895349979400635
2016-10-25,4.90385103225708
2016-10-26,4.9171342849731445
2016-10-27,4.866125106811523
2016-10-28,4.908634185791016
2016-10-31,4.920324325561523
2016-11-01,4.8767523765563965
2016-11-02,4.7890801429748535
2016-11-03,4.786423206329346
2016-11-04,4.708845615386963
2016-11-07,4.778452396392822
2016-11-08,4.766230583190918
2016-11-09,4.702468395233154
2016-11-10,4.559534549713135
2016-11-11,4.43626070022583
2016-11-14,4.441575050354004
2016-11-15,4.450436592102051
2016-11-16,4.44102144241333
2016-11-17,4.498624801635742
2016-11-18,4.4227423667907715
2016-11-21,4.392278671264648
2016-11-22,4.42108154296875
2016-11-23,4.391170978546143
2016-11-24,4.38341760635376
2016-11-25,4.366800308227539
2016-11-28,4.334122180938721
2016-11-29,4.3751091957092285
2016-11-30,4.349077224731445
2016-12-01,4.313628673553467
2016-12-02,4.264885902404785
2016-12-05,4.28205680847168
2016-12-06,4.348522186279297
2016-12-07,4.388956069946289
2016-12-08,4.563427925109863
2016-12-09,4.5972161293029785
2016-12-12,4.647064208984375
2016-12-13,4.759503364562988
2016-12-14,4.720178127288818
2016-12-15,4.781657695770264
2016-12-16,4.8553242683410645
2016-12-19,4.853109359741211
2016-12-20,4.943391799926758
2016-12-21,4.891325950622559
2016-12-22,4.830953121185303
2016-12-23,4.900188446044922
2016-12-27,4.889665126800537
2016-12-28,4.866955757141113
2016-12-29,4.863079071044922
2016-12-30,4.885233402252197
2017-01-02,4.90185022354126
2017-01-03,4.949484348297119
2017-01-04,4.958900451660156
2017-01-05,5.0641374588012695
2017-01-06,5.092939376831055
2017-01-09,5.08241605758667
2017-01-10,5.089061260223389
2017-01-11,5.061368465423584
2017-01-12,5.074661731719971
2017-01-13,5.106786727905273
2017-01-16,5.035890579223633
2017-01-17,5.032566547393799
2017-01-18,5.050290584564209
2017-01-19,5.018718242645264
2017-01-20,5.032566547393799
2017-01-23,4.964993000030518
2017-01-24,5.033674240112305
2017-01-25,5.0752153396606445
2017-01-26,5.051398754119873
2017-01-27,5.0148420333862305
2017-01-30,4.9594550132751465
2017-01-31,4.943391799926758
2017-02-01,4.9256672859191895
2017-02-02,4.979947566986084
2017-02-03,5.004317760467529
2017-02-06,4.929543972015381
2017-02-07,4.916805267333984
2017-02-08,4.93508243560791
2017-02-09,5.063028812408447
2017-02-10,5.001549243927002
2017-02-13,5.0563836097717285
2017-02-14,5.093493461608887
2017-02-15,5.154420375823975
2017-02-16,5.164943695068359
2017-02-17,5.164391040802002
2017-02-20,5.2070393562316895
2017-02-21,5.19706916809082
2017-02-22,5.178791046142578
2017-02-23,5.271842956542969
2017-02-24,5.322800636291504
2017-02-27,5.314492702484131
2017-02-28,5.344400882720947
2017-03-01,5.490626811981201
2017-03-02,5.482871055603027
2017-03-03,5.529951572418213
2017-03-06,5.585894584655762
2017-03-07,5.616358280181885
2017-03-08,5.649589538574219
2017-03-09,5.71328592300415
2017-03-10,5.729903221130371
2017-03-13,5.707747936248779
2017-03-14,5.630204677581787
2017-03-15,5.674513816833496
2017-03-16,5.801908493041992
2017-03-17,5.871142864227295
2017-03-20,5.796368598937988
2017-03-21,5.735441207885742
2017-03-22,5.779751777648926
2017-03-23,5.824062824249268
2017-03-24,5.7852911949157715
2017-03-27,5.788060665130615
2017-03-28,5.82129430770874
2017-03-29,5.771445274353027
2017-03-30,5.788060665130615
2017-03-31,5.8074469566345215
2017-04-03,5.754828929901123
2017-04-04,5.7825212478637695
2017-04-05,5.765905380249023
2017-04-06,5.793600082397461
2017-04-07,5.788060665130615
2017-04-10,5.732673168182373
2017-04-11,5.752058982849121
2017-04-12,5.718825340270996
2017-04-13,5.668975353240967
2017-04-18,5.621896266937256
2017-04-19,5.660668849945068
2017-04-20,5.674513816833496
2017-04-21,5.627435207366943
2017-04-24,5.8074469566345215
2017-04-25,5.824062824249268
2017-04-26,5.746519088745117
2017-04-27,5.657898902893066
2017-04-28,5.624666213989258
2017-05-02,5.716055870056152
2017-05-03,5.71328592300415
2017-05-04,5.7825212478637695
2017-05-05,5.8157548904418945
2017-05-08,5.799139022827148
2017-05-09,5.7852911949157715
2017-05-10,5.788060665130615
2017-05-11,5.555430889129639
2017-05-12,5.569278240203857
2017-05-15,5.580355644226074
2017-05-16,5.577585697174072
2017-05-17,5.4562859535217285
2017-05-18,5.383727073669434
2017-05-19,5.507796287536621
2017-05-22,5.503366470336914
2017-05-23,5.544353008270264
2017-05-24,5.517213344573975
2017-05-25,5.569278240203857
2017-05-26,5.5665082931518555
2017-05-29,5.580355644226074
2017-05-30,5.5266289710998535
2017-05-31,5.4911789894104
2017-06-01,5.506688594818115
2017-06-02,5.547122955322266
2017-06-05,5.526074409484863
2017-06-06,5.552660942077637
2017-06-07,5.549891948699951
2017-06-08,5.580355644226074
2017-06-09,5.572047233581543
2017-06-12,5.549891948699951
2017-06-13,5.555430889129639
2017-06-14,5.510784149169922
2017-06-15,5.397754192352295
2017-06-16,5.439573764801025
2017-06-19,5.486481666564941
2017-06-20,5.416968822479248
2017-06-21,5.385885715484619
2017-06-22,5.377408504486084
2017-06-23,5.36667013168335
2017-06-26,5.383060455322266
2017-06-27,5.316371917724609
2017-06-28,5.206732749938965
2017-06-29,5.142870903015137
2017-06-30,5.107829570770264
2017-07-03,5.215775012969971
2017-07-04,5.1711273193359375
2017-07-05,5.101049900054932
2017-07-06,5.0903120040893555
2017-07-07,5.115177154541016
2017-07-10,5.094268321990967
2017-07-11,5.09709358215332
2017-07-12,5.1654767990112305
2017-07-13,5.2773756980896
2017-07-14,5.252509593963623
2017-07-17,5.282463073730469
2017-07-18,5.250815391540527
2017-07-19,5.2688984870910645
2017-07-20,5.303937911987305
2017-07-21,5.2474236488342285
2017-07-24,5.259856700897217
2017-07-25,5.273984909057617
2017-07-26,5.346889972686768
2017-07-27,5.532824516296387
2017-07-28,5.437878608703613
2017-07-31,5.402840614318848
2017-08-01,5.459355354309082
2017-08-02,5.381364822387695
2017-08-03,5.363279342651367
2017-08-04,5.485916614532471
2017-08-07,5.481395721435547
2017-08-08,5.548648834228516
2017-08-09,5.441835403442383
2017-08-10,5.342933654785156
2017-08-11,5.196559429168701
2017-08-14,5.33502197265625
2017-08-15,5.299983024597168
2017-08-16,5.298286437988281
2017-08-17,5.222556114196777
2017-08-18,5.186385631561279
2017-08-21,5.158694744110107
2017-08-22,5.17903995513916
2017-08-23,5.132697582244873
2017-08-24,5.138914585113525
2017-08-25,5.1502180099487305
2017-08-28,5.105005264282227
2017-08-29,5.072226047515869
2017-08-30,5.088616371154785
2017-08-31,5.119699478149414
2017-09-01,5.118003845214844
2017-09-04,5.059793949127197
2017-09-05,5.029275417327881
2017-09-06,5.009494781494141
2017-09-07,5.042839050292969
2017-09-08,5.06205415725708
2017-09-11,5.156999111175537
2017-09-12,5.144566059112549
2017-09-13,5.158129692077637
2017-09-14,5.134393692016602
2017-09-15,5.138350009918213
2017-09-18,5.176215171813965
2017-09-19,5.19260311126709
2017-09-20,5.1654767990112305
2017-09-21,5.128176689147949
2017-09-22,5.112918376922607
2017-09-25,5.0891804695129395
2017-09-26,5.071660995483398
2017-09-27,5.224816799163818
2017-09-28,5.190342903137207
2017-09-29,5.194865703582764
2017-10-02,5.115177154541016
2017-10-03,5.0891804695129395
2017-10-04,4.951849937438965
2017-10-05,5.097659111022949
2017-10-06,5.086920738220215
2017-10-09,5.135524749755859
2017-10-10,5.09370231628418
2017-10-11,5.210688591003418
2017-10-12,5.17903995513916
2017-10-13,5.20164680480957
2017-10-16,5.110657215118408
2017-10-17,5.072226047515869
2017-10-18,5.067140102386475
2017-10-19,4.9880194664001465
2017-10-20,5.009494781494141
2017-10-23,4.9948015213012695
2017-10-24,4.987454414367676
2017-10-25,5.000452041625977
2017-10-26,4.97275972366333
2017-10-27,4.912289619445801
2017-10-30,5.031535625457764
2017-10-31,5.089745044708252
2017-11-01,5.109525680541992
2017-11-02,5.1033101081848145
2017-11-03,5.024754524230957
2017-11-06,4.991410255432129
2017-11-07,4.961456775665283
2017-11-08,4.929808139801025
2017-11-09,4.900421619415283
2017-11-10,4.867077827453613
2017-11-13,4.821865081787109
2017-11-14,4.789650917053223
2017-11-15,4.815647602081299
2017-11-16,4.841646194458008
2017-11-17,4.821865081787109
2017-11-20,4.847296237945557
2017-11-21,4.812821865081787
2017-11-22,4.802084445953369
2017-11-23,4.816778182983398
2017-11-24,4.824690818786621
2017-11-27,4.821865081787109
2017-11-28,4.884031295776367
2017-11-29,4.895333766937256
2017-11-30,4.863121032714844
2017-12-01,4.838820457458496
2017-12-04,4.845035552978516
2017-12-05,4.8376898765563965
2017-12-06,4.835427761077881
2017-12-07,4.8749895095825195
2017-12-08,4.8749895095825195
2017-12-11,4.856904029846191
2017-12-12,4.856904029846191
2017-12-13,4.829709529876709
2017-12-14,4.767218589782715
2017-12-15,4.774162769317627
2017-12-18,4.837810039520264
2017-12-19,4.855167388916016
2017-12-20,4.81640100479126
2017-12-21,4.838967323303223
2017-12-22,4.776476860046387
2017-12-27,4.7643256187438965
2017-12-28,4.741759300231934
2017-12-29,4.70125675201416
2018-01-02,4.739444732666016
2018-01-03,4.724979400634766
2018-01-04,4.799622535705566
2018-01-05,4.836073875427246
2018-01-08,4.843017101287842
2018-01-09,4.844753742218018
2018-01-10,4.787469863891602
2018-01-11,4.733081340789795
2018-01-12,4.744073867797852
2018-01-15,4.774162769317627
2018-01-16,4.811771869659424
2018-01-17,4.777634143829346
2018-01-18,4.753332138061523
2018-01-19,4.778212547302246
2018-01-22,4.870212554931641
2018-01-23,4.902615547180176
2018-01-24,4.873684406280518
2018-01-25,4.8655829429626465
2018-01-26,4.919974327087402
2018-01-29,4.907243728637695
2018-01-30,4.827973365783691
2018-01-31,4.7753190994262695
2018-02-01,4.742916584014893
2018-02-02,4.659017086029053
2018-02-05,4.568175315856934
2018-02-06,4.451294422149658
2018-02-07,4.562388896942139
2018-02-08,4.429885387420654
2018-02-09,4.352351188659668
2018-02-12,4.395747184753418
2018-02-13,4.332099437713623
2018-02-14,4.324577331542969
2018-02-15,4.333256721496582
2018-02-16,4.418313503265381
2018-02-19,4.4032697677612305
2018-02-20,4.428728103637695
2018-02-21,4.420628070831299
2018-02-22,4.588425636291504
2018-02-23,4.641080856323242
2018-02-26,4.681005477905273
2018-02-27,4.6405029296875
2018-02-28,4.624878883361816
2018-03-01,4.598262786865234
2018-03-02,4.531722068786621
2018-03-05,4.5878472328186035
2018-03-06,4.599998950958252
2018-03-07,4.5722246170043945
2018-03-08,4.666539192199707
2018-03-09,4.727294445037842
2018-03-12,4.735973358154297
2018-03-13,4.652074813842773
2018-03-14,4.667696475982666
2018-03-15,4.660174369812012
2018-03-16,4.744652271270752
2018-03-19,4.698363304138184
2018-03-20,4.624878883361816
2018-03-21,4.588425636291504
2018-03-22,4.5323004722595215
2018-03-23,4.5056843757629395
2018-03-26,4.493533611297607
2018-03-27,4.567017555236816
2018-03-28,4.624301910400391
2018-03-29,4.645130634307861
2018-04-03,4.624878883361816
2018-04-04,4.5930562019348145
2018-04-05,4.7163004875183105
2018-04-06,4.709936618804932
2018-04-09,4.742916584014893
2018-04-10,4.742338180541992
2018-04-11,4.726715564727783
2018-04-12,4.738866329193115
2018-04-13,4.721507549285889
2018-04-16,4.717457294464111
2018-04-17,4.719771862030029
2018-04-18,4.723822593688965
2018-04-19,4.736551761627197
2018-04-20,4.773004531860352
2018-04-23,4.821609020233154
2018-04-24,4.804828643798828
2018-04-25,4.825080394744873
2018-04-26,4.863268852233887
2018-04-27,4.859218597412109
2018-04-30,4.879469394683838
2018-05-02,4.871948719024658
2018-05-03,4.841281414031982
2018-05-04,4.805985927581787
2018-05-07,4.792677402496338
2018-05-08,4.818136692047119
2018-05-09,4.823344707489014
2018-05-10,4.825658798217773
2018-05-11,4.830288410186768
2018-05-14,4.767218589782715
2018-05-15,4.659017086029053
2018-05-16,4.658437728881836
2018-05-17,4.667696475982666
2018-05-18,4.611570835113525
2018-05-21,4.567017555236816
2018-05-22,4.600577354431152
2018-05-23,4.567595958709717
2018-05-24,4.5380859375
2018-05-25,4.499898433685303
2018-05-28,4.447822570800781
2018-05-29,4.404426574707031
2018-05-30,4.412527561187744
2018-05-31,4.366816997528076
2018-06-01,4.4119486808776855
2018-06-04,4.472702980041504
2018-06-05,4.447822570800781
2018-06-06,4.483118534088135
2018-06-07,4.477331161499023
2018-06-08,4.387068271636963
2018-06-11,4.428728103637695
2018-06-12,4.444350719451904
2018-06-13,4.427123069763184
2018-06-14,4.484747886657715
2018-06-15,4.424152374267578
2018-06-18,4.3962297439575195
2018-06-19,4.377813816070557
2018-06-20,4.415241241455078
2018-06-21,4.390289306640625
2018-06-22,4.429498195648193
2018-06-25,4.3706841468811035
2018-06-26,4.367120265960693
2018-06-27,4.367120265960693
2018-06-28,4.32850456237793
2018-06-29,4.324346542358398
2018-07-02,4.305334568023682
2018-07-03,4.399199962615967
2018-07-04,4.507917881011963
2018-07-05,4.552474498748779
2018-07-06,4.580395221710205
2018-07-09,4.577425956726074
2018-07-10,4.556039333343506
2018-07-11,4.5150465965271
2018-07-12,4.504353046417236
2018-07-13,4.494254112243652
2018-07-16,4.466331958770752
2018-07-17,4.423558235168457
2018-07-18,4.43306303024292
2018-07-19,4.394447326660156
2018-07-20,4.398606300354004
2018-07-23,4.386724472045898
2018-07-24,4.389101028442383
2018-07-25,4.379002094268799
2018-07-26,4.532275676727295
2018-07-27,4.554256916046143
2018-07-30,4.580395221710205
2018-07-31,4.569108963012695
2018-08-01,4.551285743713379
2018-08-02,4.51267147064209
2018-08-03,4.528118133544922
2018-08-06,4.523958683013916
2018-08-07,4.548316955566406
2018-08-08,4.532869815826416
2018-08-09,4.5114827156066895
2018-08-10,4.437816143035889
2018-08-13,4.4277167320251465
2018-08-14,4.41642951965332
2018-08-15,4.379595756530762
2018-08-16,4.389695167541504
2018-08-17,4.344544410705566
2018-08-20,4.351673126220703
2018-08-21,4.361178874969482
2018-08-22,4.360584735870361
2018-08-23,4.35642671585083
2018-08-24,4.35286283493042
2018-08-27,4.361178874969482
2018-08-28,4.317216396331787
2018-08-29,4.313057899475098
2018-08-30,4.22216272354126
2018-08-31,4.150872230529785
2018-09-03,4.161567211151123
2018-09-04,4.114633083343506
2018-09-05,4.040372848510742
2018-09-06,4.005322456359863
2018-09-07,4.024926662445068
2018-09-10,4.043343544006348
2018-09-11,4.0350260734558105
2018-09-12,3.9696764945983887
2018-09-13,3.9732418060302734
2018-09-14,3.9696764945983887
2018-09-17,3.9405667781829834
2018-09-18,3.9845292568206787
2018-09-19,3.979776382446289
2018-09-21,4.070077419281006
2018-09-24,4.057601451873779
2018-09-25,4.027897834777832
2018-09-26,4.092058181762695
2018-09-27,4.130673885345459
2018-09-28,4.050473213195801
2018-10-01,4.056413650512695
2018-10-02,4.011857032775879
2018-10-03,4.109286308288574
2018-10-04,4.134832859039307
2018-10-05,4.111069679260254
2018-10-08,4.145525932312012
2018-10-09,4.16334867477417
2018-10-10,4.2090935707092285
2018-10-11,4.166320323944092
2018-10-12,4.128891468048096
2018-10-15,4.183547496795654
2018-10-16,4.175824165344238
2018-10-17,4.128891468048096
2018-10-18,4.0843353271484375
2018-10-19,4.141962051391602
2018-10-22,4.122951030731201
2018-10-23,4.089087963104248
2018-10-24,4.077206611633301
2018-10-25,4.1176042556762695
2018-10-26,4.068294525146484
2018-10-29,4.171666145324707
2018-10-30,4.182953834533691
2018-10-31,4.299988269805908
2018-11-01,4.364743709564209
2018-11-02,4.36890172958374
2018-11-05,4.412270545959473
2018-11-06,4.3593974113464355
2018-11-07,4.421181678771973
2018-11-08,4.462768077850342
2018-11-09,4.437222003936768
2018-11-12,4.413458347320557
2018-11-13,4.463954925537109
2018-11-14,4.452668190002441
2018-11-15,4.455638885498047
2018-11-16,4.453856468200684
2018-11-19,4.436033725738525
2018-11-20,4.35286283493042
2018-11-21,4.398606300354004
2018-11-22,4.3314738273620605
2018-11-23,4.357020378112793
2018-11-26,4.547721862792969
2018-11-27,4.573267936706543
2018-11-28,4.62079381942749
2018-11-29,4.636240482330322
2018-11-30,4.709907054901123
2018-12-03,4.728323936462402
2018-12-04,4.68495512008667
2018-12-05,4.667726516723633
2018-12-06,4.516829013824463
2018-12-07,4.5625739097595215
2018-12-10,4.495441913604736
2018-12-11,4.5293049812316895
2018-12-12,4.600000858306885
2018-12-13,4.651686668395996
2018-12-14,4.6285176277160645
2018-12-17,4.649904727935791
2018-12-18,4.555406093597412
2018-12-19,4.6334428787231445
2018-12-20,4.574306011199951
2018-12-21,4.566989898681641
2018-12-24,4.502365589141846
2018-12-27,4.456640720367432
2018-12-28,4.498098850250244
2018-12-31,4.474321365356445
2019-01-02,4.515169143676758
2019-01-03,4.590157985687256
2019-01-04,4.649904727935791
2019-01-07,4.691971302032471
2019-01-08,4.68465518951416
2019-01-09,4.588937759399414
2019-01-10,4.670633316040039
2019-01-11,4.676120281219482
2019-01-14,4.648684978485107
2019-01-15,4.629176139831543
2019-01-16,4.6444172859191895
2019-01-17,4.6133246421813965
2019-01-18,4.686484336853027
2019-01-21,4.6968488693237305
2019-01-22,4.687702655792236
2019-01-23,4.711480617523193
2019-01-24,4.713918685913086
2019-01-25,4.702945232391357
2019-01-28,4.683435916900635
2019-01-29,4.6517333984375
2019-01-30,4.622468948364258
2019-01-31,4.569428443908691
2019-02-01,4.588328838348389
2019-02-04,4.548090934753418
2019-02-05,4.638930320739746
2019-02-06,4.641979217529297
2019-02-07,4.5346784591674805
2019-02-08,4.454812526702881
2019-02-11,4.480417728424072
2019-02-12,4.4822468757629395
2019-02-13,4.490781784057617
2019-02-14,4.459688663482666
2019-02-15,4.572476863861084
2019-02-18,4.610276222229004
2019-02-19,4.6334428787231445
2019-02-20,4.682217121124268
2019-02-21,4.738914966583252
2019-02-22,4.735867023468018
2019-02-25,4.697458267211914
2019-02-26,4.6334428787231445
2019-02-27,4.595645427703857
2019-02-28,4.626736640930176
2019-03-01,4.559674263000488
2019-03-04,4.5261430740356445
2019-03-05,4.566380023956299
2019-03-06,4.588937759399414
2019-03-07,4.606618881225586
2019-03-08,4.618812084197998
2019-03-11,4.655391693115234
2019-03-12,4.6151533126831055
2019-03-13,4.62978458404541
2019-03-14,4.638930320739746
2019-03-15,4.762082576751709
2019-03-18,4.7706170082092285
2019-03-19,4.775496006011963
2019-03-20,4.708431720733643
2019-03-21,4.71696662902832
2019-03-22,4.6334428787231445
2019-03-25,4.599302291870117
2019-03-26,4.6175923347473145
2019-03-27,4.627346515655518
2019-03-28,4.506633281707764
2019-03-29,4.553576946258545
2019-04-01,4.579183578491211
2019-04-02,4.563332557678223
