Date,SPY
2016-03-24,174.0323944091797
2016-03-28,174.13519287109375
2016-03-29,175.7459716796875
2016-03-30,176.51712036132812
2016-03-31,176.08868408203125
2016-04-01,177.2881622314453
2016-04-04,176.714111328125
2016-04-05,174.94918823242188
2016-04-06,176.8597869873047
2016-04-07,174.7435302734375
2016-04-08,175.2147979736328
2016-04-11,174.80349731445312
2016-04-12,176.43141174316406
2016-04-13,178.21353149414062
2016-04-14,178.22207641601562
2016-04-15,178.02505493164062
2016-04-18,179.2759552001953
2016-04-19,179.84146118164062
2016-04-20,180.01283264160156
2016-04-21,179.04466247558594
2016-04-22,179.04466247558594
2016-04-25,178.7361602783203
2016-04-26,179.00184631347656
2016-04-27,179.3702392578125
2016-04-28,177.74229431152344
2016-04-29,176.78269958496094
2016-05-02,178.1878204345703
2016-05-03,176.63710021972656
2016-05-04,175.65170288085938
2016-05-05,175.617431640625
2016-05-06,176.26007080078125
2016-05-09,176.4056854248047
2016-05-10,178.59912109375
2016-05-11,176.9283447265625
2016-05-12,176.97975158691406
2016-05-13,175.43751525878906
2016-05-16,177.16824340820312
2016-05-17,175.51467895507812
2016-05-18,175.56607055664062
2016-05-19,174.95770263671875
2016-05-20,176.06297302246094
2016-05-23,175.8230438232422
2016-05-24,178.1021270751953
2016-05-25,179.3102264404297
2016-05-26,179.3616180419922
2016-05-27,180.13278198242188
2016-05-31,179.79000854492188
2016-06-01,180.158447265625
2016-06-02,180.7068328857422
2016-06-03,180.1670379638672
2016-06-06,181.08383178710938
2016-06-07,181.3665313720703
2016-06-08,181.95773315429688
2016-06-09,181.709228515625
2016-06-10,179.98712158203125
2016-06-13,178.59912109375
2016-06-14,178.24781799316406
2016-06-15,177.9993438720703
2016-06-16,178.53054809570312
2016-06-17,177.8656463623047
2016-06-20,179.01113891601562
2016-06-21,179.51925659179688
2016-06-22,179.22647094726562
2016-06-23,181.56045532226562
2016-06-24,175.040771484375
2016-06-27,171.90579223632812
2016-06-28,175.0062713623047
2016-06-29,177.9862823486328
2016-06-30,180.4149932861328
2016-07-01,180.79391479492188
2016-07-05,179.49346923828125
2016-07-06,180.5699920654297
2016-07-07,180.45806884765625
2016-07-08,183.1450958251953
2016-07-11,183.7910919189453
2016-07-12,185.1260528564453
2016-07-13,185.1001739501953
2016-07-14,186.1337127685547
2016-07-15,185.88392639160156
2016-07-18,186.38345336914062
2016-07-19,186.19393920898438
2016-07-20,186.96913146972656
2016-07-21,186.26287841796875
2016-07-22,187.09829711914062
2016-07-25,186.5901336669922
2016-07-26,186.67628479003906
2016-07-27,186.47816467285156
2016-07-28,186.69351196289062
2016-07-29,186.99490356445312
2016-08-01,186.8399200439453
2016-08-02,185.6427764892578
2016-08-03,186.18531799316406
2016-08-04,186.38345336914062
2016-08-05,187.9078369140625
2016-08-08,187.79586791992188
2016-08-09,187.9078369140625
2016-08-10,187.4427490234375
2016-08-11,188.31263732910156
2016-08-12,188.1490478515625
2016-08-15,188.69155883789062
2016-08-16,187.71841430664062
2016-08-17,188.071533203125
2016-08-18,188.49349975585938
2016-08-19,188.21791076660156
2016-08-22,188.2093048095703
2016-08-23,188.58827209472656
2016-08-24,187.62368774414062
2016-08-25,187.4944610595703
2016-08-26,187.1413116455078
2016-08-29,188.06292724609375
2016-08-30,187.7528839111328
2016-08-31,187.2188720703125
2016-09-01,187.22744750976562
2016-09-02,188.071533203125
2016-09-06,188.63992309570312
2016-09-07,188.62269592285156
2016-09-08,188.19207763671875
2016-09-09,183.6876983642578
2016-09-12,186.32318115234375
2016-09-13,183.6446533203125
2016-09-14,183.5757598876953
2016-09-15,185.4102783203125
2016-09-16,184.69346618652344
2016-09-19,184.7281494140625
2016-09-20,184.73680114746094
2016-09-21,186.81427001953125
2016-09-22,187.991455078125
2016-09-23,186.96144104003906
2016-09-26,185.4466094970703
2016-09-27,186.5978240966797
2016-09-28,187.52406311035156
2016-09-29,185.8274383544922
2016-09-30,187.22970581054688
2016-10-03,186.7796173095703
2016-10-04,185.8274383544922
2016-10-05,186.6497802734375
2016-10-06,186.7796173095703
2016-10-07,186.13906860351562
2016-10-10,187.1085205078125
2016-10-11,184.74545288085938
2016-10-12,184.98779296875
2016-10-13,184.38189697265625
2016-10-14,184.47711181640625
2016-10-17,183.83657836914062
2016-10-18,184.98779296875
2016-10-19,185.48123168945312
2016-10-20,185.13499450683594
2016-10-21,185.22152709960938
2016-10-24,186.00926208496094
2016-10-25,185.38595581054688
2016-10-26,185.01380920410156
2016-10-27,184.5203857421875
2016-10-28,183.97503662109375
2016-10-31,183.98374938964844
2016-11-01,182.6506805419922
2016-11-02,181.55140686035156
2016-11-03,180.7203826904297
2016-11-04,180.52133178710938
2016-11-07,184.50308227539062
2016-11-08,185.33404541015625
2016-11-09,187.2989959716797
2016-11-10,187.7664031982422
2016-11-11,187.33363342285156
2016-11-14,187.4807586669922
2016-11-15,188.94363403320312
2016-11-16,188.58877563476562
2016-11-17,189.55816650390625
2016-11-18,189.134033203125
2016-11-21,190.56227111816406
2016-11-22,190.9345245361328
2016-11-23,191.03834533691406
2016-11-25,191.74818420410156
2016-11-28,190.84793090820312
2016-11-29,191.22010803222656
2016-11-30,190.7613525390625
2016-12-01,190.0602569580078
2016-12-02,190.1554718017578
2016-12-05,191.29803466796875
2016-12-06,191.90394592285156
2016-12-07,194.41421508789062
2016-12-08,194.8903045654297
2016-12-09,196.0675048828125
2016-12-12,195.84242248535156
2016-12-13,197.1495361328125
2016-12-14,195.52223205566406
2016-12-15,196.32720947265625
2016-12-16,195.94322204589844
2016-12-19,196.369873046875
2016-12-20,197.12733459472656
2016-12-21,196.57882690429688
2016-12-22,196.2392120361328
2016-12-23,196.526611328125
2016-12-27,197.0142059326172
2016-12-28,195.38595581054688
2016-12-29,195.34243774414062
2016-12-30,194.6284637451172
2017-01-03,196.1173553466797
2017-01-04,197.28408813476562
2017-01-05,197.12733459472656
2017-01-06,197.8327178955078
2017-01-09,197.1796112060547
2017-01-10,197.1796112060547
2017-01-11,197.73687744140625
2017-01-12,197.2406005859375
2017-01-13,197.69332885742188
2017-01-17,196.99679565429688
2017-01-18,197.43211364746094
2017-01-19,196.7007598876953
2017-01-20,197.42343139648438
2017-01-23,196.90963745117188
2017-01-24,198.17222595214844
2017-01-25,199.88754272460938
2017-01-26,199.6785430908203
2017-01-27,199.36505126953125
2017-01-30,198.12869262695312
2017-01-31,198.11126708984375
2017-02-01,198.1896514892578
2017-02-02,198.32028198242188
2017-02-03,199.68724060058594
2017-02-06,199.3302764892578
2017-02-07,199.33897399902344
2017-02-08,199.60020446777344
2017-02-09,200.7843780517578
2017-02-10,201.57667541503906
2017-02-13,202.67376708984375
2017-02-14,203.4835205078125
2017-02-15,204.54580688476562
2017-02-16,204.37159729003906
2017-02-17,204.6938018798828
2017-02-21,205.9127960205078
2017-02-22,205.72994995117188
2017-02-23,205.86923217773438
2017-02-24,206.13047790527344
2017-02-27,206.4525909423828
2017-02-28,205.89537048339844
2017-03-01,208.7773895263672
2017-03-02,207.462646484375
2017-03-03,207.59327697753906
2017-03-06,206.97506713867188
2017-03-07,206.35687255859375
2017-03-08,205.97373962402344
2017-03-09,206.23497009277344
2017-03-10,206.95762634277344
2017-03-13,207.06211853027344
2017-03-14,206.26979064941406
2017-03-15,208.05471801757812
2017-03-16,207.64553833007812
2017-03-17,207.28082275390625
2017-03-20,207.05349731445312
2017-03-21,204.39495849609375
2017-03-22,204.87600708007812
2017-03-23,204.65733337402344
2017-03-24,204.50869750976562
2017-03-27,204.29876708984375
2017-03-28,205.78546142578125
2017-03-29,205.9778289794922
2017-03-30,206.63375854492188
2017-03-31,206.15274047851562
2017-04-03,205.7942352294922
2017-04-04,205.9253692626953
2017-04-05,205.3131866455078
2017-04-06,205.89039611816406
2017-04-07,205.68052673339844
2017-04-10,205.80294799804688
2017-04-11,205.55810546875
2017-04-12,204.65733337402344
2017-04-13,203.32810974121094
2017-04-17,205.12957763671875
2017-04-18,204.51742553710938
2017-04-19,204.14144897460938
2017-04-20,205.80294799804688
2017-04-21,205.1470947265625
2017-04-24,207.40325927734375
2017-04-25,208.61012268066406
2017-04-26,208.47886657714844
2017-04-27,208.65379333496094
2017-04-28,208.19906616210938
2017-05-01,208.72373962402344
2017-05-02,208.8024139404297
2017-05-03,208.5488739013672
2017-05-04,208.79368591308594
2017-05-05,209.61572265625
2017-05-08,209.5807342529297
2017-05-09,209.38841247558594
2017-05-10,209.76437377929688
2017-05-11,209.3358917236328
2017-05-12,208.986083984375
2017-05-15,210.14041137695312
2017-05-16,209.94801330566406
2017-05-17,206.2227325439453
2017-05-18,207.05349731445312
2017-05-19,208.40017700195312
2017-05-22,209.4583282470703
2017-05-23,209.92184448242188
2017-05-24,210.41152954101562
2017-05-25,211.4171905517578
2017-05-26,211.37342834472656
2017-05-30,211.18980407714844
2017-05-31,211.1373291015625
2017-06-01,212.81640625
2017-06-02,213.5247039794922
2017-06-05,213.36727905273438
2017-06-06,212.68519592285156
2017-06-07,213.0786895751953
2017-06-08,213.18368530273438
2017-06-09,212.86009216308594
2017-06-12,212.81640625
2017-06-13,213.85696411132812
2017-06-14,213.58587646484375
2017-06-15,213.1749267578125
2017-06-16,213.2214813232422
2017-06-19,214.99658203125
2017-06-20,213.5465545654297
2017-06-21,213.49392700195312
2017-06-22,213.397216796875
2017-06-23,213.6520538330078
2017-06-26,213.7926483154297
2017-06-27,212.07029724121094
2017-06-28,213.96839904785156
2017-06-29,212.08787536621094
2017-06-30,212.4833221435547
2017-07-03,212.84361267089844
2017-07-05,213.33572387695312
2017-07-06,211.38491821289062
2017-07-07,212.75575256347656
2017-07-10,212.98422241210938
2017-07-11,212.82606506347656
2017-07-12,214.42535400390625
2017-07-13,214.78567504882812
2017-07-14,215.7874298095703
2017-07-17,215.7611083984375
2017-07-18,215.87535095214844
2017-07-19,217.0440673828125
2017-07-20,217.14077758789062
2017-07-21,216.94741821289062
2017-07-24,216.89466857910156
2017-07-25,217.4219512939453
2017-07-26,217.43072509765625
2017-07-27,217.2286376953125
2017-07-28,216.97377014160156
2017-07-31,216.8507080078125
2017-08-01,217.33407592773438
2017-08-02,217.43948364257812
2017-08-03,217.01768493652344
2017-08-04,217.41317749023438
2017-08-07,217.8173370361328
2017-08-08,217.2812957763672
2017-08-09,217.2725372314453
2017-08-10,214.20570373535156
2017-08-11,214.5220184326172
2017-08-14,216.64865112304688
2017-08-15,216.62225341796875
2017-08-16,217.0001220703125
2017-08-17,213.616943359375
2017-08-18,213.2830047607422
2017-08-21,213.449951171875
2017-08-22,215.68199157714844
2017-08-23,214.90867614746094
2017-08-24,214.40780639648438
2017-08-25,214.90867614746094
2017-08-28,214.91749572753906
2017-08-29,215.1635284423828
2017-08-30,216.18289184570312
2017-08-31,217.48345947265625
2017-09-01,217.79104614257812
2017-09-05,216.226806640625
2017-09-06,216.96499633789062
2017-09-07,216.9386444091797
2017-09-08,216.68380737304688
2017-09-11,218.9949188232422
2017-09-12,219.7330322265625
2017-09-13,219.83851623535156
2017-09-14,219.7681884765625
2017-09-15,220.06411743164062
2017-09-18,220.5321502685547
2017-09-19,220.75289916992188
2017-09-20,220.8323516845703
2017-09-21,220.2406463623047
2017-09-22,220.2848663330078
2017-09-25,219.83448791503906
2017-09-26,219.96690368652344
2017-09-27,220.82351684570312
2017-09-28,221.0885009765625
2017-09-29,221.8656463623047
2017-10-02,222.82823181152344
2017-10-03,223.30508422851562
2017-10-04,223.57005310058594
2017-10-05,224.8946990966797
2017-10-06,224.63856506347656
2017-10-09,224.26773071289062
2017-10-10,224.85943603515625
2017-10-11,225.21267700195312
2017-10-12,224.87704467773438
2017-10-13,225.15078735351562
2017-10-16,225.4510955810547
2017-10-17,225.6100616455078
2017-10-18,225.83079528808594
2017-10-19,225.8926239013672
2017-10-20,227.0583038330078
2017-10-23,226.17523193359375
2017-10-24,226.57264709472656
2017-10-25,225.4510955810547
2017-10-26,225.74252319335938
2017-10-27,227.58824157714844
2017-10-30,226.7404327392578
2017-10-31,227.09365844726562
2017-11-01,227.3938751220703
2017-11-02,227.48223876953125
2017-11-03,228.2417449951172
2017-11-06,228.59495544433594
2017-11-07,228.43601989746094
2017-11-08,228.82456970214844
2017-11-09,227.9945068359375
2017-11-10,227.9237823486328
2017-11-13,228.13575744628906
2017-11-14,227.60589599609375
2017-11-15,226.4666748046875
2017-11-16,228.39187622070312
2017-11-17,227.72068786621094
2017-11-20,228.10928344726562
2017-11-21,229.6017303466797
2017-11-22,229.3986053466797
2017-11-24,229.92845153808594
2017-11-27,229.813720703125
2017-11-28,232.14511108398438
2017-11-29,232.0037841796875
2017-11-30,234.03497314453125
2017-12-01,233.54922485351562
2017-12-04,233.26669311523438
2017-12-05,232.42767333984375
2017-12-06,232.4718780517578
2017-12-07,233.20492553710938
2017-12-08,234.4765625
2017-12-11,235.1830291748047
2017-12-12,235.5980987548828
2017-12-13,235.571533203125
2017-12-14,234.60906982421875
2017-12-15,236.56265258789062
2017-12-18,238.06275939941406
2017-12-19,237.1485595703125
2017-12-20,237.02427673339844
2017-12-21,237.51242065429688
2017-12-22,237.4503173828125
2017-12-26,237.166259765625
2017-12-27,237.28167724609375
2017-12-28,237.76983642578125
2017-12-29,236.87335205078125
2018-01-02,238.56875610351562
2018-01-03,240.07772827148438
2018-01-04,241.08956909179688
2018-01-05,242.69625854492188
2018-01-08,243.14007568359375
2018-01-09,243.69041442871094
2018-01-10,243.3175506591797
2018-01-11,245.0928955078125
2018-01-12,246.69058227539062
2018-01-16,245.84732055664062
2018-01-17,248.1907196044922
2018-01-18,247.7734832763672
2018-01-19,248.90077209472656
2018-01-22,250.9245147705078
2018-01-23,251.4570770263672
2018-01-24,251.35952758789062
2018-01-25,251.46604919433594
2018-01-26,254.37741088867188
2018-01-29,252.6909942626953
2018-01-30,250.0989990234375
2018-01-31,250.223388671875
2018-02-01,249.93923950195312
2018-02-02,244.49819946289062
2018-02-05,234.27256774902344
2018-02-06,238.8883056640625
2018-02-07,237.5923614501953
2018-02-08,228.68048095703125
2018-02-09,232.11566162109375
2018-02-12,235.52415466308594
2018-02-13,236.1099853515625
2018-02-14,239.29666137695312
2018-02-15,242.3500213623047
2018-02-16,242.42103576660156
2018-02-20,240.90316772460938
2018-02-21,239.7049560546875
2018-02-22,240.01553344726562
2018-02-23,243.84129333496094
2018-02-26,246.67283630371094
2018-02-27,243.59274291992188
2018-02-28,241.12506103515625
2018-03-01,237.61904907226562
2018-03-02,238.84388732910156
2018-03-05,241.6044464111328
2018-03-06,242.2169189453125
2018-03-07,242.12814331054688
2018-03-08,243.29983520507812
2018-03-09,247.53378295898438
2018-03-12,247.22312927246094
2018-03-13,245.62538146972656
2018-03-14,244.364990234375
2018-03-15,244.09866333007812
2018-03-16,244.36338806152344
2018-03-19,241.05711364746094
2018-03-20,241.46707153320312
2018-03-21,241.00355529785156
2018-03-22,234.97918701171875
2018-03-23,229.97064208984375
2018-03-26,236.2624969482422
2018-03-27,232.24319458007812
2018-03-28,231.55697631835938
2018-03-29,234.51576232910156
2018-04-02,229.45382690429688
2018-04-03,232.39471435546875
2018-04-04,234.88116455078125
2018-04-05,236.73483276367188
2018-04-06,231.45895385742188
2018-04-09,232.59971618652344
2018-04-10,236.298095703125
2018-04-11,235.05938720703125
2018-04-12,236.9932861328125
2018-04-13,236.298095703125
2018-04-16,238.2408905029297
2018-04-17,240.78965759277344
2018-04-18,240.96795654296875
2018-04-19,239.63119506835938
2018-04-20,237.59922790527344
2018-04-23,237.5636444091797
2018-04-24,234.3642578125
2018-04-25,234.9435577392578
2018-04-26,237.33187866210938
2018-04-27,237.5546417236328
2018-04-30,235.727783203125
2018-05-01,236.14662170410156
2018-05-02,234.56028747558594
2018-05-03,234.04344177246094
2018-05-04,237.07347106933594
2018-05-07,237.87554931640625
2018-05-08,237.87554931640625
2018-05-09,240.17474365234375
2018-05-10,242.42050170898438
2018-05-11,243.16024780273438
2018-05-14,243.27621459960938
2018-05-15,241.60067749023438
2018-05-16,242.61659240722656
2018-05-17,242.41162109375
2018-05-18,241.8057098388672
2018-05-21,243.6237030029297
2018-05-22,242.9464111328125
2018-05-23,243.61474609375
2018-05-24,243.11563110351562
2018-05-25,242.53640747070312
2018-05-29,239.7470245361328
2018-05-30,242.9464111328125
2018-05-31,241.45806884765625
2018-06-01,243.8286590576172
2018-06-04,244.98716735839844
2018-06-05,245.16542053222656
2018-06-06,247.21514892578125
2018-06-07,247.18850708007812
2018-06-08,247.91920471191406
2018-06-11,248.24899291992188
2018-06-12,248.56976318359375
2018-06-13,247.77659606933594
2018-06-14,248.40048217773438
2018-06-15,248.08351135253906
2018-06-18,247.57325744628906
2018-06-19,246.6244354248047
2018-06-20,247.04513549804688
2018-06-21,245.49649047851562
2018-06-22,245.94406127929688
2018-06-25,242.59605407714844
2018-06-26,243.13311767578125
2018-06-27,241.11895751953125
2018-06-28,242.49758911132812
2018-06-29,242.84674072265625
2018-07-02,243.36590576171875
2018-07-03,242.50656127929688
2018-07-05,244.48483276367188
2018-07-06,246.55279541015625
2018-07-09,248.77284240722656
2018-07-10,249.66806030273438
2018-07-11,247.841796875
2018-07-12,250.08880615234375
2018-07-13,250.28578186035156
2018-07-16,250.06192016601562
2018-07-17,251.07347106933594
2018-07-18,251.6016387939453
2018-07-19,250.65280151367188
2018-07-20,250.36630249023438
2018-07-23,250.83181762695312
2018-07-24,252.09393310546875
2018-07-25,254.242431640625
2018-07-26,253.6426239013672
2018-07-27,251.92388916015625
2018-07-30,250.6079864501953
2018-07-31,251.8433380126953
2018-08-01,251.422607421875
2018-08-02,252.7923126220703
2018-08-03,253.87538146972656
2018-08-06,254.8065185546875
2018-08-07,255.64788818359375
2018-08-08,255.5404510498047
2018-08-09,255.19137573242188
2018-08-10,253.48153686523438
2018-08-13,252.5326385498047
2018-08-14,254.14393615722656
2018-08-15,252.24609375
2018-08-16,254.28720092773438
2018-08-17,255.18234252929688
2018-08-20,255.7285614013672
2018-08-21,256.3282470703125
2018-08-22,256.1759948730469
2018-08-23,255.83596801757812
2018-08-24,257.3755798339844
2018-08-27,259.4076843261719
2018-08-28,259.53302001953125
2018-08-29,260.9294738769531
2018-08-30,259.87322998046875
2018-08-31,259.88214111328125
2018-09-04,259.4345397949219
2018-09-05,258.7362976074219
2018-09-06,257.95745849609375
2018-09-07,257.45623779296875
2018-09-10,257.90380859375
2018-09-11,258.7541809082031
2018-09-12,258.8167419433594
2018-09-13,260.3476257324219
2018-09-14,260.39239501953125
2018-09-17,259.01385498046875
2018-09-18,260.4192199707031
2018-09-19,260.6967468261719
2018-09-20,262.8094177246094
2018-09-21,262.56927490234375
2018-09-24,261.69696044921875
2018-09-25,261.4542236328125
2018-09-26,260.671875
2018-09-27,261.4002685546875
2018-09-28,261.4272155761719
2018-10-01,262.3354797363281
2018-10-02,262.1826171875
2018-10-03,262.3265075683594
2018-10-04,260.27630615234375
2018-10-05,258.8195495605469
2018-10-08,258.8195495605469
2018-10-09,258.44183349609375
2018-10-10,250.25863647460938
2018-10-11,244.746337890625
2018-10-12,248.1454620361328
2018-10-15,246.75161743164062
2018-10-16,252.1470947265625
2018-10-17,252.19207763671875
2018-10-18,248.55014038085938
2018-10-19,248.41531372070312
2018-10-22,247.3002471923828
2018-10-23,246.04127502441406
2018-10-24,238.58656311035156
2018-10-25,242.86695861816406
2018-10-26,238.59548950195312
2018-10-29,237.27371215820312
2018-10-30,240.78964233398438
2018-10-31,243.36154174804688
2018-11-01,245.95138549804688
2018-11-02,244.49452209472656
2018-11-05,245.84349060058594
2018-11-06,247.39910888671875
2018-11-07,252.69561767578125
2018-11-08,252.23704528808594
2018-11-09,249.77316284179688
2018-11-12,245.10610961914062
2018-11-13,244.64739990234375
2018-11-14,242.9748077392578
2018-11-15,245.5106658935547
2018-11-16,246.1491241455078
2018-11-19,241.9856719970703
2018-11-20,237.50746154785156
2018-11-21,238.31674194335938
2018-11-23,236.72515869140625
2018-11-26,240.54690551757812
2018-11-27,241.35618591308594
2018-11-28,246.91348266601562
2018-11-29,246.37393188476562
2018-11-30,247.87564086914062
2018-12-03,251.1578826904297
2018-12-04,243.01979064941406
2018-12-06,242.651123046875
2018-12-07,237.01287841796875
2018-12-10,237.46250915527344
2018-12-11,237.5164337158203
2018-12-12,238.7124481201172
2018-12-13,238.63148498535156
2018-12-14,234.22518920898438
2018-12-17,229.63011169433594
2018-12-18,229.37835693359375
2018-12-19,225.94320678710938
2018-12-20,222.26531982421875
2018-12-21,217.7112274169922
2018-12-24,211.95863342285156
2018-12-26,222.66783142089844
2018-12-27,224.37730407714844
2018-12-28,224.08786010742188
2018-12-31,226.0506134033203
2019-01-02,226.28575134277344
2019-01-03,220.88592529296875
2019-01-04,228.2847137451172
2019-01-07,230.0846405029297
2019-01-08,232.2463836669922
2019-01-09,233.33181762695312
2019-01-10,234.1548614501953
2019-01-11,234.2453155517578
2019-01-14,232.8162078857422
2019-01-15,235.48446655273438
2019-01-16,236.0543212890625
2019-01-17,237.8451690673828
2019-01-18,241.0109405517578
2019-01-22,237.7547149658203
2019-01-23,238.25222778320312
2019-01-24,238.37879943847656
2019-01-25,240.39584350585938
2019-01-28,238.56878662109375
2019-01-29,238.25222778320312
2019-01-30,242.02392578125
2019-01-31,244.1494903564453
2019-02-01,244.26710510253906
2019-02-04,245.98561096191406
2019-02-05,247.01673889160156
2019-02-06,246.69110107421875
2019-02-07,244.33946228027344
2019-02-08,244.63795471191406
2019-02-11,244.77357482910156
2019-02-12,247.92123413085938
2019-02-13,248.72622680664062
2019-02-14,248.1744842529297
2019-02-15,250.87899780273438
2019-02-19,251.31307983398438
2019-02-20,251.8195343017578
2019-02-21,250.92413330078125
2019-02-22,252.47991943359375
2019-02-25,252.82359313964844
2019-02-26,252.64268493652344
2019-02-27,252.5341796875
2019-02-28,252.06385803222656
2019-03-01,253.63760375976562
2019-03-04,252.7150421142578
2019-03-05,252.37132263183594
2019-03-06,250.8426513671875
2019-03-07,248.74436950683594
2019-03-08,248.24684143066406
2019-03-11,251.8466796875
2019-03-12,252.7964324951172
2019-03-13,254.46978759765625
2019-03-14,254.30699157714844
2019-03-15,255.56338500976562
2019-03-18,256.49005126953125
2019-03-19,256.5535888671875
2019-03-20,255.78140258789062
2019-03-21,258.6703186035156
2019-03-22,253.69192504882812
2019-03-25,253.50108337402344
2019-03-26,255.39071655273438
2019-03-27,254.0553436279297
2019-03-28,255.018310546875
2019-03-29,256.6263122558594
2019-04-01,259.669677734375
2019-04-02,259.796875
2019-04-03,260.2057189941406
2019-04-04,260.8961181640625
2019-04-05,262.158935546875
2019-04-08,262.3587646484375
2019-04-09,261.01422119140625
2019-04-10,261.9045715332031
2019-04-11,261.83184814453125
2019-04-12,263.6034240722656
2019-04-15,263.4307556152344
2019-04-16,263.6034240722656
2019-04-17,262.9584045410156
2019-04-18,263.47613525390625
2019-04-22,263.703369140625
2019-04-23,266.074462890625
