Date,TCS.NS
2016-06-09,1118.090087890625
2016-06-10,1108.7630615234375
2016-06-13,1104.967041015625
2016-06-14,1099.69580078125
2016-06-15,1109.2398681640625
2016-06-16,1109.869140625
2016-06-17,1129.0877685546875
2016-06-20,1153.68603515625
2016-06-21,1150.1719970703125
2016-06-22,1157.3084716796875
2016-06-23,1147.6341552734375
2016-06-24,1116.6583251953125
2016-06-27,1082.7764892578125
2016-06-28,1068.9375
2016-06-29,1085.834716796875
2016-06-30,1107.613037109375
2016-07-01,1084.9456787109375
2016-07-04,1082.060546875
2016-07-05,1078.199462890625
2016-07-07,1054.1219482421875
2016-07-08,1052.7337646484375
2016-07-11,1069.0240478515625
2016-07-12,1069.3712158203125
2016-07-13,1081.5836181640625
2016-07-14,1094.0772705078125
2016-07-15,1060.8680419921875
2016-07-18,1055.7056884765625
2016-07-19,1069.9132080078125
2016-07-20,1082.3858642578125
2016-07-21,1087.2017822265625
2016-07-22,1091.127685546875
2016-07-25,1113.0277099609375
2016-07-26,1110.2657470703125
2016-07-27,1121.11767578125
2016-07-28,1139.25537109375
2016-07-29,1139.2772216796875
2016-08-01,1177.96630859375
2016-08-02,1174.0303955078125
2016-08-03,1155.3702392578125
2016-08-04,1153.5003662109375
2016-08-05,1152.2388916015625
2016-08-08,1152.412841796875
2016-08-09,1152.7171630859375
2016-08-10,1163.677978515625
2016-08-11,1178.683837890625
2016-08-12,1191.10205078125
2016-08-16,1170.767822265625
2016-08-17,1141.5606689453125
2016-08-18,1147.650146484375
2016-08-19,1132.405029296875
2016-08-22,1108.569580078125
2016-08-23,1131.33935546875
2016-08-24,1118.7257080078125
2016-08-25,1109.591552734375
2016-08-26,1098.2393798828125
2016-08-29,1087.6263427734375
2016-08-30,1106.5902099609375
2016-08-31,1092.3018798828125
2016-09-01,1090.649169921875
2016-09-02,1093.8243408203125
2016-09-06,1080.4495849609375
2016-09-07,1061.52880859375
2016-09-08,1010.0088500976562
2016-09-09,1023.209228515625
2016-09-12,1026.080078125
2016-09-14,1012.7709350585938
2016-09-15,1012.117919921875
2016-09-16,1027.232421875
2016-09-19,1048.8719482421875
2016-09-20,1046.718505859375
2016-09-21,1049.719970703125
2016-09-22,1034.3223876953125
2016-09-23,1043.0653076171875
2016-09-26,1044.369873046875
2016-09-27,1059.593505859375
2016-09-28,1053.9169921875
2016-09-29,1060.333251953125
2016-09-30,1057.288330078125
2016-10-03,1048.980224609375
2016-10-04,1046.13134765625
2016-10-05,1037.95458984375
2016-10-06,1038.9986572265625
2016-10-07,1029.8863525390625
2016-10-10,1035.322998046875
2016-10-13,1012.9659423828125
2016-10-14,1029.18994140625
2016-10-17,1027.5587158203125
2016-10-18,1043.978271484375
2016-10-19,1041.7601318359375
2016-10-20,1044.3919677734375
2016-10-21,1056.35302734375
2016-10-24,1058.7738037109375
2016-10-25,1046.0167236328125
2016-10-26,1045.0574951171875
2016-10-27,1054.5869140625
2016-10-28,1046.1259765625
2016-11-01,1024.88671875
2016-11-02,1004.8468627929688
2016-11-03,1011.5632934570312
2016-11-04,1016.4046020507812
2016-11-07,993.0715942382812
2016-11-08,995.7537841796875
2016-11-09,946.3192138671875
2016-11-10,940.0391235351562
2016-11-11,916.357666015625
2016-11-15,925.1456298828125
2016-11-16,954.9328002929688
2016-11-17,932.0799560546875
2016-11-18,926.802978515625
2016-11-21,930.2045288085938
2016-11-22,931.1205444335938
2016-11-23,940.4319458007812
2016-11-24,954.4310302734375
2016-11-25,1003.2337036132812
2016-11-28,995.4921264648438
2016-11-29,985.5706787109375
2016-11-30,992.6355590820312
2016-12-01,987.14013671875
2016-12-02,968.9976196289062
2016-12-05,953.3626098632812
2016-12-06,951.7710571289062
2016-12-07,939.646728515625
2016-12-08,957.61474609375
2016-12-09,957.3970336914062
2016-12-12,963.0445556640625
2016-12-13,959.5994873046875
2016-12-14,962.7833862304688
2016-12-15,985.3305053710938
2016-12-16,995.513671875
2016-12-19,998.2394409179688
2016-12-20,1020.2200317382812
2016-12-21,1009.0118408203125
2016-12-22,1006.4389038085938
2016-12-23,997.8906860351562
2016-12-26,1000.0714721679688
2016-12-27,1013.2860107421875
2016-12-28,1008.9249877929688
2016-12-29,1025.6280517578125
2016-12-30,1031.6683349609375
2017-01-02,1029.8369140625
2017-01-03,1032.8458251953125
2017-01-04,1037.7528076171875
2017-01-05,1018.0830688476562
2017-01-06,994.9689331054688
2017-01-09,1004.69384765625
2017-01-10,1009.7755126953125
2017-01-11,1013.7218627929688
2017-01-12,1022.4229125976562
2017-01-13,980.9696655273438
2017-01-16,985.0034790039062
2017-01-17,993.8128662109375
2017-01-18,1000.9437866210938
2017-01-19,999.1552734375
2017-01-20,996.691650390625
2017-01-23,1008.8719482421875
2017-01-24,1013.9673461914062
2017-01-25,1029.1220703125
2017-01-27,1031.2218017578125
2017-01-30,1020.3310546875
2017-01-31,975.2385864257812
2017-02-01,948.1656494140625
2017-02-02,965.5509643554688
2017-02-03,976.441650390625
2017-02-06,980.02783203125
2017-02-07,981.7120361328125
2017-02-08,993.2363891601562
2017-02-09,1013.508544921875
2017-02-10,1048.7816162109375
2017-02-13,1055.9111328125
2017-02-14,1052.411865234375
2017-02-15,1055.670166015625
2017-02-16,1070.56298828125
2017-02-17,1053.133544921875
2017-02-20,1094.377197265625
2017-02-21,1078.2603759765625
2017-02-22,1054.7081298828125
2017-02-23,1085.4554443359375
2017-02-27,1088.9755859375
2017-02-28,1078.6536865234375
2017-03-01,1084.4710693359375
2017-03-02,1094.0491943359375
2017-03-03,1090.812744140625
2017-03-06,1081.38720703125
2017-03-07,1093.32763671875
2017-03-08,1098.7506103515625
2017-03-09,1102.0531005859375
2017-03-10,1111.8935546875
2017-03-14,1122.937255859375
2017-03-15,1092.671630859375
2017-03-16,1102.55615234375
2017-03-17,1104.6773681640625
2017-03-20,1084.6676025390625
2017-03-21,1087.59814453125
2017-03-22,1084.208251953125
2017-03-23,1076.073486328125
2017-03-24,1061.57470703125
2017-03-27,1054.94921875
2017-03-28,1062.7777099609375
2017-03-29,1069.1846923828125
2017-03-30,1067.6103515625
2017-03-31,1063.5867919921875
2017-04-03,1054.7952880859375
2017-04-05,1050.22509765625
2017-04-06,1049.700439453125
2017-04-07,1062.3839111328125
2017-04-10,1059.4097900390625
2017-04-11,1058.11962890625
2017-04-12,1046.7261962890625
2017-04-13,1018.4722900390625
2017-04-17,1012.4365844726562
2017-04-18,1009.7906494140625
2017-04-19,1005.5701904296875
2017-04-20,1017.0944213867188
2017-04-21,1010.6655883789062
2017-04-24,1018.23193359375
2017-04-25,1010.9720458984375
2017-04-26,1010.468505859375
2017-04-27,1007.100830078125
2017-04-28,994.1985473632812
2017-05-02,1001.5245361328125
2017-05-03,1022.255859375
2017-05-04,1019.1065673828125
2017-05-05,1014.9075317382812
2017-05-08,1024.50830078125
2017-05-09,1028.925537109375
2017-05-10,1020.1343383789062
2017-05-11,1027.5694580078125
2017-05-12,1032.468017578125
2017-05-15,1034.4139404296875
2017-05-16,1062.4278564453125
2017-05-17,1073.886474609375
2017-05-18,1109.2476806640625
2017-05-19,1096.5418701171875
2017-05-22,1107.1265869140625
2017-05-23,1102.906005859375
2017-05-24,1119.2852783203125
2017-05-25,1147.910888671875
2017-05-26,1127.6390380859375
2017-05-29,1125.2772216796875
2017-05-30,1115.7646484375
2017-05-31,1113.7965087890625
2017-06-01,1116.8577880859375
2017-06-02,1121.7998046875
2017-06-05,1138.879150390625
2017-06-06,1179.1385498046875
2017-06-07,1143.8214111328125
2017-06-08,1102.8621826171875
2017-06-09,1096.4765625
2017-06-12,1087.816650390625
2017-06-13,1084.2120361328125
2017-06-14,1092.4603271484375
2017-06-15,1066.3673095703125
2017-06-16,1061.28125
2017-06-19,1075.433349609375
2017-06-20,1081.315673828125
2017-06-21,1064.2001953125
2017-06-22,1059.1363525390625
2017-06-23,1044.4755859375
2017-06-27,1036.13916015625
2017-06-28,1039.32373046875
2017-06-29,1031.8931884765625
2017-06-30,1044.7628173828125
2017-07-03,1049.73876953125
2017-07-04,1046.7535400390625
2017-07-05,1041.955322265625
2017-07-06,1038.2177734375
2017-07-07,1031.3187255859375
2017-07-10,1076.870849609375
2017-07-11,1094.936767578125
2017-07-12,1078.86083984375
2017-07-13,1081.9349365234375
2017-07-14,1060.2860107421875
2017-07-17,1059.40185546875
2017-07-18,1065.1072998046875
2017-07-19,1083.349853515625
2017-07-20,1081.1827392578125
2017-07-21,1101.7481689453125
2017-07-24,1122.3707275390625
2017-07-25,1140.4654541015625
2017-07-26,1133.591064453125
2017-07-27,1100.6392822265625
2017-07-28,1101.7921142578125
2017-07-31,1105.118408203125
2017-08-01,1109.4866943359375
2017-08-02,1097.13525390625
2017-08-03,1104.076171875
2017-08-04,1118.8671875
2017-08-07,1110.2852783203125
2017-08-08,1110.107421875
2017-08-09,1114.0771484375
2017-08-10,1113.8330078125
2017-08-11,1107.0035400390625
2017-08-14,1095.1837158203125
2017-08-16,1105.3624267578125
2017-08-17,1102.3907470703125
2017-08-18,1114.8756103515625
2017-08-21,1121.527587890625
2017-08-22,1107.66845703125
2017-08-23,1104.076171875
2017-08-24,1107.2471923828125
2017-08-28,1103.12255859375
2017-08-29,1095.826904296875
2017-08-30,1101.9027099609375
2017-08-31,1107.136474609375
2017-09-01,1089.4407958984375
2017-09-04,1089.3299560546875
2017-09-05,1101.814453125
2017-09-06,1087.9993896484375
2017-09-07,1091.059326171875
2017-09-08,1095.7164306640625
2017-09-11,1088.553466796875
2017-09-12,1103.6324462890625
2017-09-13,1103.965576171875
2017-09-14,1102.9674072265625
2017-09-15,1111.4384765625
2017-09-18,1108.333984375
2017-09-19,1107.9791259765625
2017-09-20,1105.8946533203125
2017-09-21,1119.7982177734375
2017-09-22,1110.351806640625
2017-09-25,1113.52294921875
2017-09-26,1097.51220703125
2017-09-27,1106.53759765625
2017-09-28,1098.3101806640625
2017-09-29,1080.348388671875
2017-10-03,1085.892822265625
2017-10-04,1083.1650390625
2017-10-05,1077.5325927734375
2017-10-06,1085.094482421875
2017-10-09,1088.3980712890625
2017-10-10,1090.682373046875
2017-10-11,1108.910400390625
2017-10-12,1130.1314697265625
2017-10-13,1134.7440185546875
2017-10-16,1146.186767578125
2017-10-17,1150.688232421875
2017-10-18,1147.16259765625
2017-10-19,1145.9652099609375
2017-10-23,1147.73876953125
2017-10-24,1143.5255126953125
2017-10-25,1138.4112548828125
2017-10-26,1129.050537109375
2017-10-27,1149.26220703125
2017-10-30,1163.448486328125
2017-10-31,1166.9176025390625
2017-11-01,1157.5118408203125
2017-11-02,1167.8736572265625
2017-11-03,1165.1829833984375
2017-11-06,1185.3951416015625
2017-11-07,1205.184814453125
2017-11-08,1216.2799072265625
2017-11-09,1216.90283203125
2017-11-10,1204.606689453125
2017-11-13,1226.9307861328125
2017-11-14,1207.2080078125
2017-11-15,1203.072509765625
2017-11-16,1221.461181640625
2017-11-17,1203.9613037109375
2017-11-20,1202.2493896484375
2017-11-21,1188.685791015625
2017-11-22,1192.1099853515625
2017-11-23,1192.376953125
2017-11-24,1195.4010009765625
2017-11-27,1194.4229736328125
2017-11-28,1194.177734375
2017-11-29,1182.1041259765625
2017-11-30,1172.6986083984375
2017-12-01,1169.563232421875
2017-12-04,1170.6304931640625
2017-12-05,1172.0538330078125
2017-12-06,1171.0528564453125
2017-12-07,1163.915771484375
2017-12-08,1156.9112548828125
2017-12-11,1183.416259765625
2017-12-12,1161.6474609375
2017-12-13,1168.874267578125
2017-12-14,1137.4781494140625
2017-12-15,1132.05224609375
2017-12-18,1147.57275390625
2017-12-19,1145.2598876953125
2017-12-20,1151.3304443359375
2017-12-21,1154.3321533203125
2017-12-22,1177.03466796875
2017-12-26,1178.2353515625
2017-12-27,1165.093994140625
2017-12-28,1168.2291259765625
2017-12-29,1201.2489013671875
2018-01-01,1176.5230712890625
2018-01-02,1170.119140625
2018-01-03,1173.4322509765625
2018-01-04,1181.6373291015625
2018-01-05,1195.91259765625
2018-01-08,1207.119140625
2018-01-09,1204.7176513671875
2018-01-10,1248.12158203125
2018-01-11,1240.9617919921875
2018-01-12,1234.6689453125
2018-01-15,1221.2161865234375
2018-01-16,1267.7991943359375
2018-01-17,1284.7431640625
2018-01-18,1297.7509765625
2018-01-19,1316.0283203125
2018-01-22,1389.17822265625
2018-01-23,1382.759521484375
2018-01-24,1415.1217041015625
2018-01-25,1391.2510986328125
2018-01-29,1425.931640625
2018-01-30,1405.4263916015625
2018-01-31,1387.3731689453125
2018-02-01,1399.07470703125
2018-02-02,1405.78271484375
2018-02-05,1383.2943115234375
2018-02-06,1336.065673828125
2018-02-07,1317.254150390625
2018-02-08,1325.790771484375
2018-02-09,1324.6763916015625
2018-02-12,1322.71484375
2018-02-14,1297.9749755859375
2018-02-15,1304.2381591796875
2018-02-16,1307.4473876953125
2018-02-19,1303.2352294921875
2018-02-20,1312.6627197265625
2018-02-21,1356.147216796875
2018-02-22,1359.6685791015625
2018-02-23,1371.079833984375
2018-02-26,1351.422119140625
2018-02-27,1356.169677734375
2018-02-28,1352.915283203125
2018-03-01,1354.09716796875
2018-03-05,1384.4754638671875
2018-03-06,1356.3699951171875
2018-03-07,1349.527587890625
2018-03-08,1339.0523681640625
2018-03-09,1352.4918212890625
2018-03-12,1360.5379638671875
2018-03-13,1286.830810546875
2018-03-14,1286.8753662109375
2018-03-15,1279.2081298828125
2018-03-16,1259.5946044921875
2018-03-19,1261.9571533203125
2018-03-20,1277.0462646484375
2018-03-21,1273.435791015625
2018-03-22,1262.113525390625
2018-03-23,1256.229248046875
2018-03-26,1255.716796875
2018-03-27,1269.4012451171875
2018-03-28,1270.0477294921875
2018-04-02,1297.016357421875
2018-04-03,1297.7296142578125
2018-04-04,1297.5738525390625
2018-04-05,1318.547119140625
2018-04-06,1315.1370849609375
2018-04-09,1303.3692626953125
2018-04-10,1309.4757080078125
2018-04-11,1343.598876953125
2018-04-12,1399.3641357421875
2018-04-13,1405.626953125
2018-04-16,1420.9385986328125
2018-04-17,1411.5555419921875
2018-04-18,1408.212158203125
2018-04-19,1422.4990234375
2018-04-20,1516.6888427734375
2018-04-23,1519.452392578125
2018-04-24,1509.199951171875
2018-04-25,1546.9114990234375
2018-04-26,1577.669677734375
2018-04-27,1538.754150390625
2018-04-30,1574.482421875
2018-05-02,1560.0615234375
2018-05-03,1552.0823974609375
2018-05-04,1551.592041015625
2018-05-07,1524.9351806640625
2018-05-08,1533.96240234375
2018-05-09,1555.403564453125
2018-05-10,1538.4422607421875
2018-05-11,1540.9830322265625
2018-05-14,1530.55224609375
2018-05-15,1552.32763671875
2018-05-16,1557.4542236328125
2018-05-17,1556.51806640625
2018-05-18,1561.0872802734375
2018-05-21,1585.4703369140625
2018-05-22,1564.140869140625
2018-05-23,1557.989013671875
2018-05-24,1606.3988037109375
2018-05-25,1598.41943359375
2018-05-28,1561.0872802734375
2018-05-29,1570.6488037109375
2018-05-30,1566.4586181640625
2018-05-31,1565.1102294921875
2018-06-01,1557.379150390625
2018-06-04,1567.986572265625
2018-06-05,1547.6256103515625
2018-06-06,1551.3563232421875
2018-06-07,1560.1658935546875
2018-06-08,1570.548828125
2018-06-11,1572.88623046875
2018-06-12,1601.0228271484375
2018-06-13,1639.7674560546875
2018-06-14,1606.9111328125
2018-06-15,1654.1058349609375
2018-06-18,1644.1722412109375
2018-06-19,1640.1268310546875
2018-06-20,1638.2843017578125
2018-06-21,1635.4974365234375
2018-06-22,1626.9124755859375
2018-06-25,1635.407470703125
2018-06-26,1664.8480224609375
2018-06-27,1670.2413330078125
2018-06-28,1656.4881591796875
2018-06-29,1661.028076171875
2018-07-02,1664.263916015625
2018-07-03,1684.6697998046875
2018-07-04,1677.5684814453125
2018-07-05,1690.2882080078125
2018-07-06,1719.6387939453125
2018-07-09,1692.7152099609375
2018-07-10,1685.6138916015625
2018-07-11,1779.8236083984375
2018-07-12,1772.137451171875
2018-07-13,1780.90185546875
2018-07-16,1788.1834716796875
2018-07-17,1803.45166015625
2018-07-18,1801.7398681640625
2018-07-19,1784.7606201171875
2018-07-20,1798.4522705078125
2018-07-23,1806.6038818359375
2018-07-24,1800.6141357421875
2018-07-25,1784.8505859375
2018-07-26,1769.7178955078125
2018-07-27,1750.84716796875
2018-07-30,1751.6129150390625
2018-07-31,1747.6494140625
2018-08-01,1780.34716796875
2018-08-02,1755.0357666015625
2018-08-03,1783.0040283203125
2018-08-06,1779.4910888671875
2018-08-07,1772.1051025390625
2018-08-08,1778.09521484375
2018-08-09,1778.4102783203125
2018-08-10,1795.29931640625
2018-08-13,1801.6500244140625
2018-08-14,1804.7125244140625
2018-08-16,1809.17138671875
2018-08-17,1812.99951171875
2018-08-20,1810.47705078125
2018-08-21,1817.4132080078125
2018-08-23,1833.1312255859375
2018-08-24,1840.247314453125
2018-08-27,1847.3634033203125
2018-08-28,1863.8470458984375
2018-08-29,1866.369140625
2018-08-30,1875.7371826171875
2018-08-31,1872.134033203125
2018-09-03,1849.164794921875
2018-09-04,1890.60009765625
2018-09-05,1872.9000244140625
2018-09-06,1869.341796875
2018-09-07,1873.4403076171875
2018-09-10,1874.2508544921875
2018-09-11,1843.1744384765625
2018-09-12,1841.10302734375
2018-09-14,1860.4246826171875
2018-09-17,1868.305908203125
2018-09-18,1865.2432861328125
2018-09-19,1871.6837158203125
2018-09-21,1894.4281005859375
2018-09-24,1980.270263671875
2018-09-25,1966.5333251953125
2018-09-26,1929.5576171875
2018-09-27,1971.622802734375
2018-09-28,1966.984375
2018-10-01,2031.7032470703125
2018-10-03,1948.2032470703125
2018-10-04,1859.8836669921875
2018-10-05,1893.9774169921875
2018-10-08,1871.368408203125
2018-10-09,1884.2042236328125
2018-10-10,1840.7879638671875
2018-10-11,1783.45458984375
2018-10-12,1727.9229736328125
2018-10-15,1756.0267333984375
2018-10-16,1767.5565185546875
2018-10-17,1737.92138671875
2018-10-19,1723.3292236328125
2018-10-22,1714.1412353515625
2018-10-23,1664.179443359375
2018-10-24,1668.5572509765625
2018-10-25,1672.6190185546875
2018-10-26,1623.9659423828125
2018-10-29,1688.86669921875
2018-10-30,1710.3504638671875
2018-10-31,1749.4803466796875
2018-11-01,1747.313720703125
2018-11-02,1727.184814453125
2018-11-05,1706.7845458984375
2018-11-06,1744.56103515625
2018-11-07,1753.0908203125
2018-11-09,1723.348388671875
2018-11-12,1728.4483642578125
2018-11-13,1746.5916748046875
2018-11-14,1697.577880859375
2018-11-15,1690.5369873046875
2018-11-16,1702.9482421875
2018-11-19,1717.2557373046875
2018-11-20,1695.4111328125
2018-11-21,1635.6102294921875
2018-11-22,1636.106689453125
2018-11-26,1666.390869140625
2018-11-27,1706.2430419921875
2018-11-28,1790.7769775390625
2018-11-29,1769.699951171875
2018-11-30,1776.650146484375
2018-12-03,1789.4229736328125
2018-12-04,1815.1033935546875
2018-12-05,1811.402099609375
2018-12-06,1798.7200927734375
2018-12-07,1800.9769287109375
2018-12-10,1783.4652099609375
2018-12-11,1805.309814453125
2018-12-12,1820.4742431640625
2018-12-13,1789.6031494140625
2018-12-14,1796.0576171875
2018-12-17,1800.164306640625
2018-12-18,1794.3421630859375
2018-12-19,1776.830810546875
2018-12-20,1763.8326416015625
2018-12-21,1711.2529296875
2018-12-24,1731.7432861328125
2018-12-26,1705.295166015625
2018-12-27,1723.12255859375
2018-12-28,1711.478271484375
2018-12-31,1708.7708740234375
2019-01-01,1717.571533203125
2019-01-02,1736.075927734375
2019-01-03,1714.9986572265625
2019-01-04,1694.1475830078125
2019-01-07,1713.148193359375
2019-01-08,1709.221923828125
2019-01-09,1703.26416015625
2019-01-10,1704.7088623046875
2019-01-11,1663.1861572265625
2019-01-14,1636.7388916015625
2019-01-15,1685.978271484375
2019-01-16,1688.099853515625
2019-01-17,1713.56396484375
2019-01-18,1719.3079833984375
2019-01-21,1726.5897216796875
2019-01-22,1720.4388427734375
2019-01-23,1696.6484375
2019-01-24,1720.122314453125
2019-01-25,1737.53564453125
2019-01-28,1768.47216796875
2019-01-29,1793.5748291015625
2019-01-30,1792.353759765625
2019-01-31,1821.9339599609375
2019-02-01,1836.2716064453125
2019-02-04,1854.634521484375
2019-02-05,1849.4788818359375
2019-02-06,1876.842529296875
2019-02-07,1884.1693115234375
2019-02-08,1864.7208251953125
2019-02-11,1868.7916259765625
2019-02-12,1855.856201171875
2019-02-14,1849.5238037109375
2019-02-15,1836.04541015625
2019-02-18,1782.3128662109375
2019-02-19,1723.0623779296875
2019-02-20,1732.0628662109375
2019-02-21,1731.5650634765625
2019-02-22,1741.923095703125
2019-02-25,1795.7457275390625
2019-02-26,1844.186279296875
2019-02-27,1861.7357177734375
2019-02-28,1794.2081298828125
2019-03-01,1805.0179443359375
2019-03-05,1798.4144287109375
2019-03-06,1808.8173828125
2019-03-07,1821.2100830078125
2019-03-08,1829.7132568359375
2019-03-11,1822.5672607421875
2019-03-12,1820.4410400390625
2019-03-13,1809.63134765625
2019-03-14,1797.781494140625
2019-03-15,1845.3175048828125
2019-03-18,1829.8037109375
2019-03-19,1829.8037109375
2019-03-20,1822.793212890625
2019-03-22,1814.2899169921875
2019-03-25,1794.931884765625
2019-03-26,1793.4842529296875
2019-03-27,1780.1414794921875
2019-03-28,1809.450439453125
2019-04-01,1837.809326171875
2019-04-02,1880.912841796875
2019-04-03,1880.912841796875
2019-04-04,1822.29541015625
2019-04-05,1852.870849609375
