Date,TV.LM
2017-01-13,9.699999809265137
2017-01-17,9.199999809265137
2017-01-18,9.100000381469727
2017-01-19,9.199999809265137
2017-01-20,9.100000381469727
2017-01-23,9.300000190734863
2017-01-24,9.800000190734863
2017-01-25,10.0
2017-01-26,9.899999618530273
2017-01-27,9.800000190734863
2017-01-30,9.5
2017-01-31,9.800000190734863
2017-02-01,9.800000190734863
2017-02-02,9.899999618530273
2017-02-03,9.899999618530273
2017-02-06,9.399999618530273
2017-02-07,9.399999618530273
2017-02-08,9.600000381469727
2017-02-09,9.699999809265137
2017-02-10,10.399999618530273
2017-02-13,10.699999809265137
2017-02-14,10.699999809265137
2017-02-15,11.100000381469727
2017-02-16,10.800000190734863
2017-02-17,10.5
2017-02-21,11.0
2017-02-22,11.0
2017-02-23,10.800000190734863
2017-02-24,10.5
2017-02-27,10.600000381469727
2017-02-28,10.5
2017-03-01,11.600000381469727
2017-03-02,11.100000381469727
2017-03-03,10.800000190734863
2017-03-06,9.899999618530273
2017-03-07,9.399999618530273
2017-03-08,9.199999809265137
2017-03-09,8.800000190734863
2017-03-10,9.600000381469727
2017-03-13,10.0
2017-03-14,9.0
2017-03-15,9.0
2017-03-16,9.600000381469727
2017-03-17,9.899999618530273
2017-03-20,9.800000190734863
2017-03-21,9.199999809265137
2017-03-22,9.199999809265137
2017-03-23,9.199999809265137
2017-03-24,9.0
2017-03-27,9.199999809265137
2017-03-28,9.199999809265137
2017-03-29,9.699999809265137
2017-03-30,10.0
2017-03-31,9.899999618530273
2017-04-03,9.899999618530273
2017-04-04,9.600000381469727
2017-04-05,9.899999618530273
2017-04-06,9.5
2017-04-07,9.5
2017-04-10,9.5
2017-04-11,9.199999809265137
2017-04-12,8.600000381469727
2017-04-13,8.600000381469727
2017-04-17,8.800000190734863
2017-04-18,8.399999618530273
2017-04-19,8.399999618530273
2017-04-20,8.399999618530273
2017-04-21,9.0
2017-04-24,9.0
2017-04-25,9.0
2017-04-26,8.899999618530273
2017-04-27,8.800000190734863
2017-04-28,8.899999618530273
2017-05-01,8.899999618530273
2017-05-02,8.699999809265137
2017-05-03,8.699999809265137
2017-05-04,8.100000381469727
2017-05-05,8.5
2017-05-08,8.199999809265137
2017-05-09,8.300000190734863
2017-05-10,8.399999618530273
2017-05-11,8.300000190734863
2017-05-12,8.100000381469727
2017-05-15,8.300000190734863
2017-05-16,8.199999809265137
2017-05-17,8.199999809265137
2017-05-18,7.900000095367432
2017-05-19,8.5
2017-05-22,8.600000381469727
2017-05-23,8.800000190734863
2017-05-24,8.699999809265137
2017-05-25,8.800000190734863
2017-05-26,8.800000190734863
2017-05-30,8.800000190734863
2017-05-31,8.399999618530273
2017-06-01,8.399999618530273
2017-06-02,8.300000190734863
2017-06-05,8.300000190734863
2017-06-06,8.300000190734863
2017-06-07,8.199999809265137
2017-06-08,8.199999809265137
2017-06-09,8.600000381469727
2017-06-12,8.600000381469727
2017-06-13,8.600000381469727
2017-06-14,8.5
2017-06-15,8.5
2017-06-16,8.199999809265137
2017-06-19,8.199999809265137
2017-06-20,8.199999809265137
2017-06-21,8.399999618530273
2017-06-22,8.600000381469727
2017-06-23,8.800000190734863
2017-06-26,8.800000190734863
2017-06-27,9.399999618530273
2017-06-28,9.600000381469727
2017-06-29,9.600000381469727
2017-06-30,9.600000381469727
2017-07-03,9.600000381469727
2017-07-05,9.800000190734863
2017-07-06,9.699999809265137
2017-07-07,9.399999618530273
2017-07-10,9.699999809265137
2017-07-11,10.0
2017-07-12,10.699999809265137
2017-07-13,10.600000381469727
2017-07-14,10.5
2017-07-17,11.0
2017-07-18,10.800000190734863
2017-07-19,10.600000381469727
2017-07-20,10.100000381469727
2017-07-21,10.199999809265137
2017-07-24,10.699999809265137
2017-07-25,10.800000190734863
2017-07-26,10.800000190734863
2017-07-27,10.800000190734863
2017-07-28,10.800000190734863
2017-07-31,10.5
2017-08-01,10.300000190734863
2017-08-02,10.300000190734863
2017-08-03,9.899999618530273
2017-08-04,10.0
2017-08-07,10.300000190734863
2017-08-08,10.399999618530273
2017-08-09,10.300000190734863
2017-08-10,10.399999618530273
2017-08-11,10.100000381469727
2017-08-14,10.300000190734863
2017-08-15,10.300000190734863
2017-08-16,11.600000381469727
2017-08-17,11.0
2017-08-18,11.199999809265137
2017-08-21,11.300000190734863
2017-08-22,11.199999809265137
2017-08-23,11.0
2017-08-24,11.399999618530273
2017-08-25,11.5
2017-08-28,11.600000381469727
2017-08-29,11.699999809265137
2017-08-30,11.699999809265137
2017-08-31,11.5
2017-09-01,12.199999809265137
2017-09-05,12.0
2017-09-06,12.5
2017-09-07,12.199999809265137
2017-09-08,11.800000190734863
2017-09-11,12.0
2017-09-12,12.0
2017-09-13,11.399999618530273
2017-09-14,11.5
2017-09-18,11.5
2017-09-19,11.5
2017-09-20,11.800000190734863
2017-09-21,11.699999809265137
2017-09-22,11.199999809265137
2017-09-25,11.199999809265137
2017-09-26,11.300000190734863
2017-09-27,11.300000190734863
2017-09-28,11.300000190734863
2017-09-29,11.5
2017-10-02,12.5
2017-10-03,12.5
2017-10-04,12.5
2017-10-05,12.5
2017-10-06,12.5
2017-10-09,12.5
2017-10-10,12.5
2017-10-11,12.5
2017-10-12,12.5
2017-10-13,12.5
2017-10-16,12.5
2017-10-17,11.899999618530273
2017-10-18,12.100000381469727
2017-10-19,11.899999618530273
2017-10-20,11.899999618530273
2017-10-23,11.899999618530273
2017-10-24,11.800000190734863
2017-10-25,11.600000381469727
2017-10-26,11.199999809265137
2017-10-27,10.899999618530273
2017-10-30,11.0
2017-10-31,10.800000190734863
2017-11-01,10.800000190734863
2017-11-02,11.399999618530273
2017-11-03,11.5
2017-11-06,11.800000190734863
2017-11-07,11.800000190734863
2017-11-08,11.800000190734863
2017-11-09,11.800000190734863
2017-11-10,11.800000190734863
2017-11-13,11.800000190734863
2017-11-14,11.800000190734863
2017-11-15,11.800000190734863
2017-11-16,11.800000190734863
2017-11-17,11.800000190734863
2017-11-20,10.899999618530273
2017-11-21,10.899999618530273
2017-11-22,11.399999618530273
2017-11-24,11.100000381469727
2017-11-27,10.899999618530273
2017-11-28,10.600000381469727
2017-11-29,10.5
2017-11-30,10.5
2017-12-01,10.899999618530273
2017-12-04,10.800000190734863
2017-12-05,10.399999618530273
2017-12-06,10.300000190734863
2017-12-07,10.199999809265137
2017-12-08,10.199999809265137
2017-12-11,10.199999809265137
2017-12-12,10.199999809265137
2017-12-13,11.199999809265137
2017-12-14,11.199999809265137
2017-12-15,11.0
2017-12-18,11.199999809265137
2017-12-19,11.199999809265137
2017-12-20,11.300000190734863
2017-12-21,11.199999809265137
2017-12-22,11.300000190734863
2017-12-26,11.300000190734863
2017-12-27,11.399999618530273
2017-12-28,11.399999618530273
2017-12-29,12.0
2018-01-02,12.300000190734863
2018-01-03,12.0
2018-01-04,12.300000190734863
2018-01-05,12.600000381469727
2018-01-08,12.399999618530273
2018-01-09,12.399999618530273
2018-01-10,12.300000190734863
2018-01-11,12.5
2018-01-12,12.800000190734863
2018-01-16,12.699999809265137
2018-01-17,12.5
2018-01-18,12.199999809265137
2018-01-19,12.199999809265137
2018-01-22,12.300000190734863
2018-01-23,12.300000190734863
2018-01-24,12.800000190734863
2018-01-25,13.0
2018-01-26,13.100000381469727
2018-01-29,13.5
2018-01-30,13.199999809265137
2018-01-31,13.0
2018-02-01,13.100000381469727
2018-02-02,12.600000381469727
2018-02-05,12.5
2018-02-06,12.399999618530273
2018-02-07,12.100000381469727
2018-02-08,12.100000381469727
2018-02-09,11.699999809265137
2018-02-12,11.600000381469727
2018-02-13,11.899999618530273
2018-02-14,12.600000381469727
2018-02-15,12.699999809265137
2018-02-16,12.699999809265137
2018-02-20,12.199999809265137
2018-02-21,12.199999809265137
2018-02-22,12.0
2018-02-26,12.199999809265137
2018-02-27,12.0
2018-02-28,11.899999618530273
2018-03-01,11.5
2018-03-02,11.300000190734863
2018-03-05,10.899999618530273
2018-03-06,11.100000381469727
2018-03-07,10.699999809265137
2018-03-08,10.5
2018-03-09,11.100000381469727
2018-03-12,11.199999809265137
2018-03-13,11.100000381469727
2018-03-14,10.899999618530273
2018-03-15,10.800000190734863
2018-03-16,10.800000190734863
2018-03-19,10.800000190734863
2018-03-20,10.600000381469727
2018-03-21,10.699999809265137
2018-03-22,10.399999618530273
2018-03-23,10.0
2018-03-26,10.0
2018-03-27,9.699999809265137
2018-03-28,9.5
2018-03-29,9.5
2018-04-02,9.800000190734863
2018-04-03,9.800000190734863
2018-04-04,9.600000381469727
2018-04-05,10.199999809265137
2018-04-06,10.0
2018-04-09,10.0
2018-04-10,10.0
2018-04-11,9.899999618530273
2018-04-12,9.600000381469727
2018-04-13,9.600000381469727
2018-04-16,9.699999809265137
2018-04-17,9.5
2018-04-18,9.800000190734863
2018-04-19,9.800000190734863
2018-04-20,9.899999618530273
2018-04-23,9.600000381469727
2018-04-24,9.399999618530273
2018-04-25,9.199999809265137
2018-04-26,9.300000190734863
2018-04-27,9.199999809265137
2018-04-30,9.199999809265137
2018-05-01,9.199999809265137
2018-05-02,9.199999809265137
2018-05-03,9.100000381469727
2018-05-04,9.199999809265137
2018-05-07,9.300000190734863
2018-05-08,9.0
2018-05-09,9.100000381469727
2018-05-10,9.199999809265137
2018-05-11,8.899999618530273
2018-05-14,8.899999618530273
2018-05-15,8.899999618530273
2018-05-16,8.699999809265137
2018-05-17,8.800000190734863
2018-05-18,8.800000190734863
2018-05-21,8.800000190734863
2018-05-22,8.899999618530273
2018-05-23,8.699999809265137
2018-05-24,8.300000190734863
2018-05-25,8.0
2018-05-29,8.0
2018-05-30,8.199999809265137
2018-05-31,8.199999809265137
2018-06-01,8.300000190734863
2018-06-04,8.199999809265137
2018-06-05,8.5
2018-06-06,9.300000190734863
2018-06-07,8.899999618530273
2018-06-08,8.899999618530273
2018-06-11,8.899999618530273
2018-06-12,8.899999618530273
2018-06-13,8.5
2018-06-14,8.199999809265137
2018-06-15,8.0
2018-06-18,8.100000381469727
2018-06-19,8.0
2018-06-20,8.199999809265137
2018-06-21,7.900000095367432
2018-06-22,7.900000095367432
2018-06-25,7.400000095367432
2018-06-26,6.900000095367432
2018-06-27,6.699999809265137
2018-06-28,6.5
2018-06-29,6.5
2018-07-02,6.599999904632568
2018-07-03,6.5
2018-07-05,6.400000095367432
2018-07-06,6.5
2018-07-09,7.0
2018-07-10,6.699999809265137
2018-07-11,6.099999904632568
2018-07-12,5.900000095367432
2018-07-13,5.900000095367432
2018-07-16,5.699999809265137
2018-07-17,5.900000095367432
2018-07-18,6.5
2018-07-19,6.199999809265137
2018-07-20,6.199999809265137
2018-07-23,6.199999809265137
2018-07-24,6.199999809265137
2018-07-25,6.300000190734863
2018-07-26,6.300000190734863
2018-07-27,6.199999809265137
2018-07-30,6.199999809265137
2018-07-31,6.199999809265137
2018-08-01,6.0
2018-08-02,6.0
2018-08-03,6.0
2018-08-06,6.0
2018-08-07,6.0
2018-08-08,6.099999904632568
2018-08-09,5.900000095367432
2018-08-10,5.599999904632568
2018-08-13,5.400000095367432
2018-08-14,5.199999809265137
2018-08-15,4.800000190734863
2018-08-16,5.400000095367432
2018-08-17,5.400000095367432
2018-08-20,5.300000190734863
2018-08-21,5.400000095367432
2018-08-22,5.300000190734863
2018-08-23,5.300000190734863
2018-08-27,5.800000190734863
2018-08-28,6.099999904632568
2018-08-29,6.119999885559082
2018-08-30,6.119999885559082
2018-08-31,6.119999885559082
2018-09-04,6.119999885559082
2018-09-05,5.61899995803833
2018-09-06,5.5
2018-09-07,5.5
2018-09-10,5.400000095367432
2018-09-11,5.199999809265137
2018-09-12,5.400000095367432
2018-09-13,5.400000095367432
2018-09-14,5.400000095367432
2018-09-17,5.300000190734863
2018-09-18,5.300000190734863
2018-09-19,5.599999904632568
2018-09-20,5.800000190734863
2018-09-21,6.0
2018-09-24,6.0
2018-09-25,5.800000190734863
2018-09-26,5.599999904632568
2018-09-27,5.400000095367432
2018-09-28,5.900000095367432
2018-10-01,5.800000190734863
2018-10-02,6.0
2018-10-03,6.099999904632568
2018-10-04,5.800000190734863
2018-10-05,5.699999809265137
2018-10-08,5.699999809265137
2018-10-09,5.800000190734863
2018-10-10,5.5
2018-10-11,5.400000095367432
2018-10-12,5.599999904632568
2018-10-15,5.400000095367432
2018-10-16,5.5
2018-10-17,5.5
2018-10-18,5.099999904632568
2018-10-19,5.0
2018-10-22,4.980000019073486
2018-10-23,4.0
2018-10-24,4.190000057220459
2018-10-25,4.099999904632568
2018-10-26,4.0
2018-10-29,3.9800000190734863
2018-10-30,3.8499999046325684
2018-10-31,3.700000047683716
2018-11-01,3.700000047683716
2018-11-02,4.190000057220459
2018-11-05,4.099999904632568
2018-11-06,4.099999904632568
2018-11-07,3.809999942779541
2018-11-08,3.700000047683716
2018-11-09,3.4000000953674316
2018-11-12,3.1500000953674316
2018-11-13,3.1700000762939453
2018-11-14,3.25
2018-11-15,3.5999999046325684
2018-11-16,3.700000047683716
2018-11-19,3.549999952316284
2018-11-20,3.200000047683716
2018-11-21,3.4000000953674316
2018-11-23,3.4000000953674316
2018-11-26,3.4000000953674316
2018-11-27,3.4000000953674316
2018-11-28,3.4000000953674316
2018-11-29,3.3499999046325684
2018-11-30,3.3499999046325684
2018-12-03,3.6500000953674316
2018-12-04,3.4000000953674316
2018-12-06,3.2699999809265137
2018-12-07,3.380000114440918
2018-12-10,3.259999990463257
2018-12-11,3.2100000381469727
2018-12-12,3.299999952316284
2018-12-13,3.299999952316284
2018-12-14,3.109999895095825
2018-12-17,2.950000047683716
2018-12-18,2.9000000953674316
2018-12-19,2.8499999046325684
2018-12-20,2.75
2018-12-21,2.690000057220459
2018-12-24,2.75
2018-12-26,2.75
2018-12-27,2.9800000190734863
2018-12-28,2.990000009536743
2018-12-31,2.9700000286102295
2019-01-02,2.9800000190734863
2019-01-03,2.799999952316284
2019-01-04,2.9800000190734863
2019-01-07,3.0999999046325684
2019-01-08,3.0
2019-01-09,3.240000009536743
2019-01-10,3.25
2019-01-11,3.1600000858306885
2019-01-14,3.0
2019-01-15,2.940000057220459
2019-01-16,2.950000047683716
2019-01-17,2.7100000381469727
2019-01-18,2.5999999046325684
2019-01-22,2.440000057220459
2019-01-23,2.5
2019-01-24,2.569999933242798
2019-01-25,2.700000047683716
2019-01-28,2.7200000286102295
2019-01-29,2.680000066757202
2019-01-30,2.7699999809265137
2019-01-31,2.8299999237060547
2019-02-01,2.8299999237060547
2019-02-04,2.8299999237060547
2019-02-05,2.859999895095825
2019-02-06,2.869999885559082
2019-02-07,2.7699999809265137
2019-02-08,2.700000047683716
2019-02-11,2.75
2019-02-12,2.7200000286102295
2019-02-13,2.680000066757202
2019-02-14,2.680000066757202
2019-02-15,2.700000047683716
2019-02-19,2.8399999141693115
2019-02-20,2.950000047683716
2019-02-21,2.7300000190734863
2019-02-22,2.8499999046325684
2019-02-25,2.9000000953674316
2019-02-26,2.9000000953674316
2019-02-27,2.8499999046325684
2019-02-28,2.819999933242798
2019-03-01,2.819999933242798
2019-03-04,2.8499999046325684
2019-03-05,2.8499999046325684
2019-03-06,2.799999952316284
2019-03-07,2.7200000286102295
2019-03-08,2.619999885559082
2019-03-11,2.619999885559082
2019-03-12,2.6700000762939453
2019-03-13,2.740000009536743
2019-03-14,2.740000009536743
2019-03-15,2.740000009536743
2019-03-18,2.640000104904175
2019-03-19,2.7200000286102295
2019-03-20,2.8399999141693115
2019-03-21,3.009999990463257
2019-03-22,2.9000000953674316
2019-03-25,2.8499999046325684
2019-03-26,2.859999895095825
2019-03-27,2.7699999809265137
2019-03-28,2.9000000953674316
2019-03-29,3.069999933242798
2019-04-01,3.4000000953674316
2019-04-02,3.3499999046325684
2019-04-03,3.299999952316284
2019-04-04,3.2200000286102295
2019-04-05,3.319999933242798
2019-04-08,3.450000047683716
2019-04-09,3.450000047683716
2019-04-10,3.4000000953674316
2019-04-11,3.25
2019-04-12,3.2699999809265137
2019-04-15,3.2699999809265137
2019-04-16,3.190000057220459
2019-04-17,3.130000114440918
2019-04-18,3.130000114440918
2019-04-22,3.0
2019-04-23,2.9000000953674316
2019-04-24,2.6500000953674316
2019-04-25,2.5999999046325684
2019-04-26,2.6500000953674316
2019-04-29,2.619999885559082
2019-04-30,2.6600000858306885
2019-05-01,2.6600000858306885
2019-05-02,2.549999952316284
2019-05-03,2.5399999618530273
2019-05-06,2.7200000286102295
2019-05-07,2.680000066757202
2019-05-08,2.609999895095825
2019-05-09,2.5999999046325684
2019-05-10,2.5999999046325684
2019-05-13,2.5
2019-05-14,2.5
2019-05-15,2.490000009536743
2019-05-16,2.490000009536743
2019-05-17,2.490000009536743
2019-05-20,2.430000066757202
2019-05-21,2.4600000381469727
2019-05-22,2.3499999046325684
2019-05-23,2.2300000190734863
2019-05-24,2.2300000190734863
2019-05-28,2.25
2019-05-29,2.25
2019-05-30,2.200000047683716
2019-05-31,2.1700000762939453
2019-06-03,2.119999885559082
2019-06-04,2.119999885559082
2019-06-05,2.1500000953674316
2019-06-06,2.059999942779541
2019-06-07,2.109999895095825
2019-06-10,2.109999895095825
2019-06-11,2.180000066757202
2019-06-12,2.0899999141693115
2019-06-13,2.0899999141693115
2019-06-14,2.0899999141693115
2019-06-17,2.0199999809265137
2019-06-18,2.130000114440918
2019-06-19,2.130000114440918
2019-06-20,2.3499999046325684
2019-06-21,2.2699999809265137
2019-06-24,2.2699999809265137
2019-06-25,2.25
2019-06-26,2.200000047683716
2019-06-27,2.140000104904175
2019-06-28,2.109999895095825
2019-07-01,2.1600000858306885
2019-07-02,2.0999999046325684
2019-07-03,2.119999885559082
2019-07-05,2.0999999046325684
2019-07-08,2.0999999046325684
2019-07-09,1.9299999475479126
2019-07-10,2.0
2019-07-11,2.059999942779541
2019-07-12,2.190000057220459
