Date,VER.VI
2016-07-01,10.309830665588379
2016-07-04,10.358827590942383
2016-07-05,10.232251167297363
2016-07-06,10.109757423400879
2016-07-07,10.277164459228516
2016-07-08,10.45682144165039
2016-07-11,10.616061210632324
2016-07-12,10.562982559204102
2016-07-13,10.59972858428955
2016-07-14,10.718138694763184
2016-07-15,10.865131378173828
2016-07-18,11.253026008605957
2016-07-19,11.261191368103027
2016-07-20,11.257108688354492
2016-07-21,11.32243824005127
2016-07-22,11.375519752502441
2016-07-25,11.6327543258667
2016-07-26,11.424515724182129
2016-07-27,11.42859935760498
2016-07-28,11.440849304199219
2016-07-29,11.432684898376465
2016-08-01,11.498011589050293
2016-08-02,11.400018692016602
2016-08-03,11.412266731262207
2016-08-04,11.493928909301758
2016-08-05,11.257108688354492
2016-08-08,11.416350364685059
2016-08-09,11.530675888061523
2016-08-10,11.596007347106934
2016-08-11,11.559259414672852
2016-08-12,11.232611656188965
2016-08-16,11.142782211303711
2016-08-17,11.191781044006348
2016-08-18,11.289774894714355
2016-08-19,10.995792388916016
2016-08-22,11.1591157913208
2016-08-23,11.097868919372559
2016-08-24,11.167282104492188
2016-08-25,11.318355560302734
2016-08-26,11.518427848815918
2016-08-29,11.424515724182129
2016-08-30,11.440849304199219
2016-08-31,11.310190200805664
2016-09-01,11.420433044433594
2016-09-02,11.302023887634277
2016-09-05,11.420433044433594
2016-09-06,11.661335945129395
2016-09-07,11.616423606872559
2016-09-08,11.567424774169922
2016-09-09,11.542925834655762
2016-09-12,11.351019859313965
2016-09-13,11.395933151245117
2016-09-14,11.204028129577637
2016-09-15,11.285690307617188
2016-09-16,11.191781044006348
2016-09-19,11.367353439331055
2016-09-20,11.297942161560059
2016-09-21,11.306107521057129
2016-09-22,11.534760475158691
2016-09-23,11.542925834655762
2016-09-26,11.412266731262207
2016-09-27,11.514344215393066
2016-09-28,11.63683795928955
2016-09-29,12.204388618469238
2016-09-30,12.126810073852539
2016-10-03,12.130892753601074
2016-10-04,12.290133476257324
2016-10-05,12.245219230651855
2016-10-06,12.228886604309082
2016-10-07,12.036981582641602
2016-10-10,11.898155212402344
2016-10-11,11.95531940460205
2016-10-12,12.00839900970459
2016-10-13,11.996150970458984
2016-10-14,12.228886604309082
2016-10-17,12.1513090133667
2016-10-18,12.35137939453125
2016-10-19,12.20847225189209
2016-10-20,12.179890632629395
2016-10-21,11.596007347106934
2016-10-24,11.93490219116211
2016-10-25,11.92265510559082
2016-10-27,11.910406112670898
2016-10-28,12.392210960388184
2016-10-31,12.416708946228027
2016-11-02,12.608614921569824
2016-11-03,12.886265754699707
2016-11-04,12.780105590820312
2016-11-07,12.767855644226074
2016-11-08,12.816852569580078
2016-11-09,12.314632415771484
2016-11-10,11.828742027282715
2016-11-11,11.877740859985352
2016-11-14,11.800161361694336
2016-11-15,12.004317283630371
2016-11-16,11.918571472167969
2016-11-17,11.351019859313965
2016-11-18,11.261191368103027
2016-11-21,11.326522827148438
2016-11-22,11.420433044433594
2016-11-23,11.420433044433594
2016-11-24,11.326522827148438
2016-11-25,11.297942161560059
2016-11-28,11.306107521057129
2016-11-29,11.306107521057129
2016-11-30,11.261191368103027
2016-12-01,11.146865844726562
2016-12-02,11.195862770080566
2016-12-05,11.150947570800781
2016-12-06,10.942708969116211
2016-12-07,10.905962944030762
2016-12-09,10.942708969116211
2016-12-12,11.212194442749023
2016-12-13,11.330604553222656
2016-12-14,11.44493293762207
2016-12-15,11.514344215393066
2016-12-16,11.432684898376465
2016-12-19,11.657252311706543
2016-12-20,12.130892753601074
2016-12-21,12.330965995788574
2016-12-22,12.318716049194336
2016-12-23,12.375879287719727
2016-12-27,12.322798728942871
2016-12-28,12.30238151550293
2016-12-29,12.412625312805176
2017-01-02,12.38404655456543
2017-01-03,12.47795581817627
2017-01-04,12.359545707702637
2017-01-05,12.400378227233887
2017-01-09,12.347295761108398
2017-01-10,12.34321403503418
2017-01-11,12.396294593811035
2017-01-12,12.408544540405273
2017-01-13,12.502455711364746
2017-01-16,12.45345687866211
2017-01-17,12.514705657958984
2017-01-18,12.61269760131836
2017-01-19,12.629032135009766
2017-01-20,12.61269760131836
2017-01-23,12.54328441619873
2017-01-24,12.624947547912598
2017-01-25,12.722942352294922
2017-01-26,12.706609725952148
2017-01-27,12.575950622558594
2017-01-30,12.518787384033203
2017-01-31,12.167640686035156
2017-02-01,12.228886604309082
2017-02-02,12.106395721435547
2017-02-03,12.241138458251953
2017-02-06,12.147226333618164
2017-02-07,12.04106616973877
2017-02-08,12.294217109680176
2017-02-09,12.38404655456543
2017-02-10,12.339130401611328
2017-02-13,12.204388618469238
2017-02-14,12.192138671875
2017-02-15,12.139058113098145
2017-02-16,12.245219230651855
2017-02-17,12.281968116760254
2017-02-20,12.461624145507812
2017-02-21,12.571867942810059
2017-02-22,12.514705657958984
2017-02-23,12.56778621673584
2017-02-24,12.571867942810059
2017-02-28,12.804604530334473
2017-03-01,12.890349388122559
2017-03-02,13.466068267822266
2017-03-03,13.200666427612305
2017-03-06,13.38032054901123
2017-03-07,13.404820442199707
2017-03-08,13.274161338806152
2017-03-09,13.184332847595215
2017-03-10,13.025090217590332
2017-03-13,13.049591064453125
2017-03-14,13.265995025634766
2017-03-15,13.102670669555664
2017-03-16,13.143501281738281
2017-03-17,12.947511672973633
2017-03-20,12.931180953979492
2017-03-21,12.780105590820312
2017-03-22,12.910764694213867
2017-03-23,12.861767768859863
2017-03-24,12.869935035705566
2017-03-27,12.878101348876953
2017-03-28,12.804604530334473
2017-03-29,12.861767768859863
2017-03-30,13.025090217590332
2017-03-31,12.99651050567627
2017-04-03,13.200666427612305
2017-04-04,13.470149993896484
2017-04-05,13.372156143188477
2017-04-06,13.466068267822266
2017-04-07,13.470149993896484
2017-04-10,13.592643737792969
2017-04-11,13.192501068115234
2017-04-12,13.200814247131348
2017-04-13,13.05945110321045
2017-04-18,12.855721473693848
2017-04-19,12.918088912963867
2017-04-20,12.83077621459961
2017-04-21,12.909770965576172
2017-04-24,13.071925163269043
2017-04-25,12.755936622619629
2017-04-26,12.814144134521484
2017-04-27,12.851563453674316
2017-04-28,12.681097030639648
2017-05-02,13.084397315979004
2017-05-03,13.06360912322998
2017-05-04,13.346333503723145
2017-05-05,13.383752822875977
2017-05-08,13.454437255859375
2017-05-09,13.691426277160645
2017-05-10,13.308915138244629
2017-05-11,13.441963195800781
2017-05-12,13.504328727722168
2017-05-15,13.354650497436523
2017-05-16,13.313074111938477
2017-05-17,13.296442985534668
2017-05-18,13.171710968017578
2017-05-19,13.429489135742188
2017-05-22,13.471067428588867
2017-05-23,13.74131965637207
2017-05-24,13.990785598754883
2017-05-25,13.990785598754883
2017-05-26,14.211145401000977
2017-05-29,14.098885536193848
2017-05-30,14.136306762695312
2017-05-31,13.807842254638672
2017-06-01,13.774582862854004
2017-06-02,13.990785598754883
2017-06-06,14.419031143188477
2017-06-07,14.215301513671875
2017-06-08,14.252721786499023
2017-06-09,14.177881240844727
2017-06-12,13.949207305908203
2017-06-13,13.807842254638672
2017-06-14,13.812002182006836
2017-06-15,13.812002182006836
2017-06-16,13.670639038085938
2017-06-19,14.08641242980957
2017-06-20,14.144621849060059
2017-06-21,14.1986722946167
2017-06-22,13.882681846618652
2017-06-23,13.566697120666504
2017-06-26,13.683112144470215
2017-06-27,13.429489135742188
2017-06-28,13.633219718933105
2017-06-29,13.695584297180176
2017-06-30,13.87852668762207
2017-07-03,13.924261093139648
2017-07-04,13.870210647583008
2017-07-05,13.886839866638184
2017-07-06,13.895155906677246
2017-07-07,14.1986722946167
2017-07-10,14.19035530090332
2017-07-11,14.140462875366211
2017-07-12,14.419031143188477
2017-07-13,14.468925476074219
2017-07-14,14.543763160705566
2017-07-17,14.543763160705566
2017-07-18,14.485556602478027
2017-07-19,14.572866439819336
2017-07-20,14.527132034301758
2017-07-21,14.410715103149414
2017-07-24,14.443978309631348
2017-07-25,14.506342887878418
2017-07-26,14.348348617553711
2017-07-27,13.745478630065918
2017-07-28,13.841105461120605
2017-07-31,13.90762996673584
2017-08-01,14.30677318572998
2017-08-02,14.601971626281738
2017-08-03,14.6102876663208
2017-08-04,14.635232925415039
2017-08-07,14.581182479858398
2017-08-08,14.577025413513184
2017-08-09,14.635232925415039
2017-08-10,14.448135375976562
2017-08-11,14.244405746459961
2017-08-14,14.759966850280762
2017-08-16,14.988639831542969
2017-08-17,15.142476081848145
2017-08-18,15.19236946105957
2017-08-21,15.271368026733398
2017-08-22,15.42104721069336
2017-08-23,15.50420093536377
2017-08-24,15.466779708862305
2017-08-25,15.612298011779785
2017-08-28,15.213162422180176
2017-08-29,14.88054084777832
2017-08-30,14.992798805236816
2017-08-31,15.009428977966309
2017-09-01,14.938750267028809
2017-09-04,14.88054084777832
2017-09-05,15.117530822753906
2017-09-06,15.20068645477295
2017-09-07,15.350362777709961
2017-09-08,15.267210006713867
2017-09-11,15.737031936645508
2017-09-12,15.707928657531738
2017-09-13,15.483410835266113
2017-09-14,15.728719711303711
2017-09-15,15.84097671508789
2017-09-18,15.878396987915039
2017-09-19,15.940763473510742
2017-09-20,16.065494537353516
2017-09-21,15.707928657531738
2017-09-22,15.562408447265625
2017-09-25,15.849291801452637
2017-09-26,16.140335083007812
2017-09-27,16.414745330810547
2017-09-28,16.543638229370117
2017-09-29,16.58521270751953
2017-10-02,16.772310256958008
2017-10-03,16.58936882019043
2017-10-04,16.314958572387695
2017-10-05,16.605998992919922
2017-10-06,16.33159065246582
2017-10-09,16.4396915435791
2017-10-10,16.314958572387695
2017-10-11,16.5810546875
2017-10-12,16.751522064208984
2017-10-13,16.759836196899414
2017-10-16,16.89704132080078
2017-10-17,16.913673400878906
2017-10-18,17.046722412109375
2017-10-19,17.07998275756836
2017-10-20,17.092456817626953
2017-10-23,16.951093673706055
2017-10-24,16.926145553588867
2017-10-25,16.63094711303711
2017-10-26,16.63094711303711
2017-10-27,17.254610061645508
2017-10-30,17.25876235961914
2017-10-31,17.350234985351562
2017-11-01,17.350234985351562
2017-11-02,18.106945037841797
2017-11-03,18.08199691772461
2017-11-06,18.098628997802734
2017-11-07,18.06952476501465
2017-11-08,17.919845581054688
2017-11-09,17.391815185546875
2017-11-10,17.07582664489746
2017-11-13,17.208871841430664
2017-11-14,17.16313934326172
2017-11-15,16.921987533569336
2017-11-16,16.813886642456055
2017-11-17,16.464635848999023
2017-11-20,16.427215576171875
2017-11-21,16.344064712524414
2017-11-22,16.809728622436523
2017-11-23,16.54779052734375
2017-11-24,16.53531837463379
2017-11-27,16.485427856445312
2017-11-28,16.75567626953125
2017-11-29,16.63094711303711
2017-11-30,16.539478302001953
2017-12-01,16.298328399658203
2017-12-04,16.560264587402344
2017-12-05,16.435531616210938
2017-12-06,16.556106567382812
2017-12-07,16.58936882019043
2017-12-08,16.58936882019043
2017-12-11,16.7182559967041
2017-12-12,16.942781448364258
2017-12-13,16.68915557861328
2017-12-14,16.435531616210938
2017-12-15,16.244279861450195
2017-12-18,16.75567626953125
2017-12-19,16.660051345825195
2017-12-20,16.4396915435791
2017-12-21,16.52700424194336
2017-12-22,16.531158447265625
2017-12-27,16.5145320892334
2017-12-28,16.48126792907715
2017-12-29,16.751522064208984
2018-01-02,16.63094711303711
2018-01-03,16.63094711303711
2018-01-04,17.246292114257812
2018-01-05,17.362707138061523
2018-01-08,17.312816619873047
2018-01-09,17.412601470947266
2018-01-10,17.030092239379883
2018-01-11,17.1298770904541
2018-01-12,17.412601470947266
2018-01-15,17.262922286987305
2018-01-16,18.67655372619629
2018-01-17,19.458208084106445
2018-01-18,19.12558937072754
2018-01-19,19.042434692382812
2018-01-22,19.291898727416992
2018-01-23,19.59125328063965
2018-01-24,19.37505531311035
2018-01-25,18.95928192138672
2018-01-26,18.876123428344727
2018-01-29,18.576765060424805
2018-01-30,18.560136795043945
2018-01-31,18.54350471496582
2018-02-01,18.460350036621094
2018-02-02,17.99468421936035
2018-02-05,17.894899368286133
2018-02-06,17.179767608642578
2018-02-07,17.678695678710938
2018-02-08,17.595542907714844
2018-02-09,17.279556274414062
2018-02-12,17.42923355102539
2018-02-13,17.99468421936035
2018-02-14,18.54350471496582
2018-02-15,18.077838897705078
2018-02-16,17.911531448364258
2018-02-20,17.728588104248047
2018-02-21,17.79511070251465
2018-02-22,17.82837677001953
2018-02-23,18.410459518432617
2018-02-26,18.377199172973633
2018-02-27,18.377199172973633
2018-02-28,18.12773323059082
2018-03-01,18.044580459594727
2018-03-02,17.462495803833008
2018-03-05,17.379335403442383
2018-03-06,17.246292114257812
2018-03-07,17.279556274414062
2018-03-08,17.628801345825195
2018-03-09,17.961421966552734
2018-03-12,17.87826919555664
2018-03-13,18.54350471496582
2018-03-14,19.22537612915039
2018-03-15,19.22537612915039
2018-03-16,19.275264739990234
2018-03-19,19.22537612915039
2018-03-20,18.876123428344727
2018-03-21,19.208744049072266
2018-03-22,18.94264793395996
2018-03-23,18.876123428344727
2018-03-26,19.025802612304688
2018-03-27,19.358421325683594
2018-03-28,19.508102416992188
2018-03-29,19.6245174407959
2018-04-03,19.192113876342773
2018-04-04,19.40831756591797
2018-04-05,19.557992935180664
2018-04-10,19.707672119140625
2018-04-11,19.707672119140625
2018-04-12,20.25649642944336
2018-04-13,20.17333984375
2018-04-16,20.655635833740234
2018-04-17,21.054779052734375
2018-04-18,21.0714111328125
2018-04-19,21.42066192626953
2018-04-20,21.12130355834961
2018-04-23,20.755422592163086
2018-04-24,20.78868293762207
2018-04-25,20.78868293762207
2018-04-26,21.204456329345703
2018-04-27,20.988256454467773
2018-04-30,21.766223907470703
2018-05-02,21.986083984375
2018-05-03,21.81696319580078
2018-05-04,21.664751052856445
2018-05-07,22.036823272705078
2018-05-08,21.986083984375
2018-05-09,22.425809860229492
2018-05-10,22.425809860229492
2018-05-11,22.9162654876709
2018-05-14,23.37289810180664
2018-05-15,23.42363929748535
2018-05-16,23.15304183959961
2018-05-17,23.677322387695312
2018-05-18,23.322160720825195
2018-05-21,23.322160720825195
2018-05-22,23.677322387695312
2018-05-23,23.491289138793945
2018-05-24,23.491289138793945
2018-05-25,23.60967254638672
2018-05-29,23.542024612426758
2018-05-30,23.52511215209961
2018-05-31,23.52511215209961
2018-06-01,23.744970321655273
2018-06-04,24.100130081176758
2018-06-05,23.575847625732422
2018-06-06,23.558935165405273
2018-06-07,23.305248260498047
2018-06-08,23.119216918945312
2018-06-11,23.474374771118164
2018-06-12,23.322160720825195
2018-06-13,23.45746421813965
2018-06-14,24.235429763793945
2018-06-15,23.91409683227539
2018-06-18,23.660411834716797
2018-06-19,23.508197784423828
2018-06-20,23.136125564575195
2018-06-21,23.034650802612305
2018-06-22,23.45746421813965
2018-06-25,23.00082778930664
2018-06-26,23.254512786865234
2018-06-27,23.440547943115234
2018-06-28,23.355985641479492
2018-06-29,23.42363929748535
2018-07-02,23.45746421813965
2018-07-03,24.539854049682617
2018-07-04,25.03031349182129
2018-07-05,25.40238380432129
2018-07-06,25.63916015625
2018-07-09,25.85901641845703
2018-07-10,26.078880310058594
2018-07-11,26.197263717651367
2018-07-12,26.839937210083008
2018-07-13,26.670814514160156
2018-07-16,26.53551483154297
2018-07-17,26.48477554321289
2018-07-18,27.90541648864746
2018-07-19,28.125276565551758
2018-07-20,28.328224182128906
2018-07-23,27.973068237304688
2018-07-24,28.074539184570312
2018-07-25,28.446609497070312
2018-07-26,28.311311721801758
2018-07-27,28.311311721801758
2018-07-30,28.395872116088867
2018-07-31,28.51426124572754
2018-08-01,28.852510452270508
2018-08-02,28.81868553161621
2018-08-03,28.75103759765625
2018-08-06,28.71721076965332
2018-08-07,28.835594177246094
2018-08-08,28.345138549804688
2018-08-09,28.29439926147461
2018-08-10,28.22675323486328
2018-08-13,27.90541648864746
2018-08-14,28.29439926147461
2018-08-16,28.328224182128906
2018-08-17,28.59882164001465
2018-08-20,28.869417190551758
2018-08-21,28.51426124572754
2018-08-22,28.54808235168457
2018-08-23,29.173843383789062
2018-08-24,29.15692901611328
2018-08-27,28.97089385986328
2018-08-28,28.852510452270508
2018-08-29,28.632648468017578
2018-08-30,29.427532196044922
2018-08-31,29.562829971313477
2018-09-03,29.25840187072754
2018-09-04,29.140018463134766
2018-09-05,28.71721076965332
2018-09-06,30.104022979736328
2018-09-07,31.051118850708008
2018-09-10,32.09968185424805
2018-09-11,33.1989860534668
2018-09-12,33.029869079589844
2018-09-13,31.998207092285156
2018-09-14,33.28355026245117
2018-09-17,33.30046081542969
2018-09-18,33.875484466552734
2018-09-19,34.146080017089844
2018-09-20,33.401939392089844
2018-09-21,33.50341033935547
2018-09-24,34.501243591308594
2018-09-25,35.110084533691406
2018-09-26,34.83949279785156
2018-09-27,34.97478485107422
2018-09-28,35.87113952636719
2018-10-01,36.86897659301758
2018-10-02,37.562381744384766
2018-10-03,37.86680221557617
2018-10-04,36.34468460083008
2018-10-05,36.78441619873047
2018-10-08,35.85422897338867
2018-10-09,35.363773345947266
2018-10-10,33.21590042114258
2018-10-11,32.92839050292969
2018-10-12,33.50341033935547
2018-10-15,32.843833923339844
2018-10-16,33.82474136352539
2018-10-17,33.97696304321289
2018-10-18,34.21372604370117
2018-10-19,34.68727493286133
2018-10-22,33.89239501953125
2018-10-23,31.913644790649414
2018-10-24,31.541574478149414
2018-10-25,31.930557250976562
2018-10-26,31.930557250976562
2018-10-29,30.54374885559082
2018-10-30,29.51209259033203
2018-10-31,30.104022979736328
2018-11-01,30.104022979736328
2018-11-02,30.865083694458008
2018-11-05,30.91581916809082
2018-11-06,31.423187255859375
2018-11-07,33.77400588989258
2018-11-08,32.607059478759766
2018-11-09,32.69161605834961
2018-11-12,33.99386978149414
2018-11-13,32.69161605834961
2018-11-14,34.19681930541992
2018-11-15,31.981298446655273
2018-11-16,32.33646011352539
2018-11-19,30.94964027404785
2018-11-20,30.323883056640625
2018-11-21,30.91581916809082
2018-11-22,29.816511154174805
2018-11-23,30.01946449279785
2018-11-26,30.966554641723633
2018-11-27,29.968725204467773
2018-11-28,29.91798973083496
2018-11-29,30.154760360717773
2018-11-30,30.54374885559082
2018-12-03,31.101852416992188
2018-12-04,31.829082489013672
2018-12-05,31.44010353088379
2018-12-06,30.98346519470215
2018-12-07,30.98346519470215
2018-12-10,30.459186553955078
2018-12-11,31.84599494934082
2018-12-12,33.38502502441406
2018-12-13,33.55414962768555
2018-12-14,33.587974548339844
2018-12-17,33.520320892333984
2018-12-18,32.97913360595703
2018-12-19,33.046783447265625
2018-12-20,32.52249526977539
2018-12-21,32.251895904541016
2018-12-27,30.72978401184082
2018-12-28,31.49083709716797
2018-12-31,31.49083709716797
2019-01-02,33.06368637084961
2019-01-03,32.167327880859375
2019-01-04,32.92839050292969
2019-01-07,33.097511291503906
2019-01-08,33.79092025756836
2019-01-09,33.94313430786133
2019-01-10,34.78874969482422
2019-01-11,35.29612350463867
2019-01-14,34.535072326660156
2019-01-15,34.247554779052734
2019-01-16,35.262298583984375
2019-01-17,35.93878936767578
2019-01-18,37.13957214355469
2019-01-21,36.61528778076172
2019-01-22,36.58146286010742
2019-01-23,36.95353698730469
2019-01-24,37.359432220458984
2019-01-25,36.107913970947266
2019-01-28,35.93878936767578
2019-01-29,36.936622619628906
2019-01-30,38.05284118652344
2019-01-31,37.73149871826172
2019-02-01,37.4101676940918
2019-02-04,37.7145881652832
2019-02-05,38.103572845458984
2019-02-06,37.69767761230469
2019-02-07,37.630035400390625
2019-02-08,37.207218170166016
2019-02-12,37.44399642944336
2019-02-13,35.66819381713867
2019-02-14,35.482154846191406
2019-02-15,36.2263069152832
2019-02-18,36.107913970947266
2019-02-19,36.51381301879883
2019-02-20,37.32560729980469
2019-02-21,35.0255241394043
2019-02-22,34.67036437988281
2019-02-25,34.60271072387695
2019-02-26,35.49906921386719
2019-02-27,35.31303405761719
2019-02-28,35.786582946777344
2019-03-01,35.71893310546875
2019-03-04,35.921878814697266
2019-03-05,36.05717468261719
2019-03-06,35.093177795410156
2019-03-07,36.192474365234375
2019-03-08,36.090999603271484
2019-03-12,37.207218170166016
2019-03-13,35.448333740234375
2019-03-14,36.158653259277344
2019-03-15,36.76749801635742
2019-03-18,35.735843658447266
2019-03-19,35.21156311035156
2019-03-20,35.29612350463867
2019-03-21,36.59837341308594
2019-03-22,36.66602325439453
2019-03-26,37.1564826965332
2019-03-27,36.39542770385742
2019-03-28,36.429256439208984
2019-03-29,36.175567626953125
2019-04-01,36.37851333618164
2019-04-02,36.090999603271484
2019-04-03,36.95353698730469
2019-04-04,37.27486801147461
2019-04-05,38.81389617919922
2019-04-08,37.021183013916016
2019-04-09,36.987361907958984
2019-04-10,38.18813705444336
2019-04-11,38.205047607421875
2019-04-12,37.646942138671875
2019-04-15,37.748416900634766
2019-04-16,37.207218170166016
2019-04-17,37.10574722290039
2019-04-18,37.1564826965332
2019-04-23,37.207218170166016
2019-04-24,37.1564826965332
2019-04-25,36.76749801635742
2019-04-30,37.39326095581055
2019-05-02,36.750587463378906
2019-05-03,37.42708206176758
2019-05-06,37.17339324951172
2019-05-07,37.463680267333984
2019-05-08,37.856414794921875
2019-05-09,37.10509490966797
2019-05-10,37.651512145996094
2019-05-13,37.753963470458984
2019-05-14,39.06877517700195
2019-05-15,39.80302429199219
2019-05-16,39.64934158325195
2019-05-17,40.332366943359375
2019-05-20,39.7005729675293
2019-05-21,40.09331130981445
2019-05-22,40.076229095458984
2019-05-23,39.102928161621094
