Date,SCHAEFFLER.NS
2016-06-02,744.4909057617188
2016-06-03,744.6134643554688
2016-06-06,746.9807739257812
2016-06-07,762.852783203125
2016-06-08,752.8088989257812
2016-06-09,769.1714477539062
2016-06-10,760.5516967773438
2016-06-13,762.95654296875
2016-06-14,757.1282348632812
2016-06-15,757.0150756835938
2016-06-16,750.837890625
2016-06-17,751.4696655273438
2016-06-20,746.78271484375
2016-06-21,745.094482421875
2016-06-22,739.124755859375
2016-06-23,744.5380249023438
2016-06-24,746.1129760742188
2016-06-27,747.518310546875
2016-06-28,754.4310913085938
2016-06-29,779.8565673828125
2016-06-30,777.9327392578125
2016-07-01,765.314208984375
2016-07-04,756.1852416992188
2016-07-05,757.28857421875
2016-07-07,763.5883178710938
2016-07-08,754.6384887695312
2016-07-11,762.0795288085938
2016-07-12,759.344482421875
2016-07-13,762.494384765625
2016-07-14,773.0758056640625
2016-07-15,759.8065795898438
2016-07-18,756.2605590820312
2016-07-19,758.0242309570312
2016-07-20,757.4205932617188
2016-07-21,767.5493774414062
2016-07-22,771.972412109375
2016-07-25,773.3587646484375
2016-07-26,785.826416015625
2016-07-27,792.1544799804688
2016-07-28,792.1828002929688
2016-07-29,768.8697509765625
2016-08-01,760.7685546875
2016-08-02,761.919189453125
2016-08-03,763.64501953125
2016-08-04,767.66259765625
2016-08-05,767.9454956054688
2016-08-08,762.9000244140625
2016-08-09,756.1852416992188
2016-08-10,755.685302734375
2016-08-11,755.0062255859375
2016-08-12,757.4866333007812
2016-08-16,769.5676879882812
2016-08-17,758.9673461914062
2016-08-18,764.27685546875
2016-08-19,764.474853515625
2016-08-22,758.533447265625
2016-08-23,763.447021484375
2016-08-24,767.9171752929688
2016-08-25,771.2274169921875
2016-08-26,766.5025634765625
2016-08-29,764.9369506835938
2016-08-30,769.19970703125
2016-08-31,769.3694458007812
2016-09-01,762.7774047851562
2016-09-02,763.9751586914062
2016-09-06,769.2186279296875
2016-09-07,767.728515625
2016-09-08,773.2927856445312
2016-09-09,771.0577392578125
2016-09-12,764.2485961914062
2016-09-14,761.1268920898438
2016-09-15,766.3609008789062
2016-09-16,760.7590942382812
2016-09-19,763.5130615234375
2016-09-20,762.5982055664062
2016-09-21,764.30517578125
2016-09-22,766.3516845703125
2016-09-23,767.417236328125
2016-09-26,760.8157348632812
2016-09-27,761.919189453125
2016-09-28,763.9279174804688
2016-09-29,763.4091796875
2016-09-30,771.698974609375
2016-10-03,774.0000610351562
2016-10-04,772.2177124023438
2016-10-05,776.4710083007812
2016-10-06,788.6651000976562
2016-10-07,778.9135131835938
2016-10-10,780.6299438476562
2016-10-13,782.1011352539062
2016-10-14,792.1922607421875
2016-10-17,793.9369506835938
2016-10-18,794.6913452148438
2016-10-19,819.0324096679688
2016-10-20,824.1910400390625
2016-10-21,830.5098266601562
2016-10-24,829.6799926757812
2016-10-25,821.4655151367188
2016-10-26,822.2955322265625
2016-10-27,829.7741088867188
2016-10-28,829.9912109375
2016-11-01,830.5286865234375
2016-11-02,824.2571411132812
2016-11-03,821.6071166992188
2016-11-04,798.9541015625
2016-11-07,813.4022216796875
2016-11-08,820.3717041015625
2016-11-09,811.1575317382812
2016-11-10,832.3016357421875
2016-11-11,812.9306030273438
2016-11-15,793.1542358398438
2016-11-16,786.86376953125
2016-11-17,782.8179931640625
2016-11-18,783.412109375
2016-11-21,767.8888549804688
2016-11-22,770.7841796875
2016-11-23,764.30517578125
2016-11-24,764.022216796875
2016-11-25,764.4088134765625
2016-11-28,768.5301513671875
2016-11-29,768.3038330078125
2016-11-30,760.749755859375
2016-12-01,760.513916015625
2016-12-02,753.5728759765625
2016-12-05,758.0902099609375
2016-12-06,763.3431396484375
2016-12-07,762.02294921875
2016-12-08,763.0979614257812
2016-12-09,757.8544921875
2016-12-12,754.3084106445312
2016-12-13,745.3208618164062
2016-12-14,741.0674438476562
2016-12-15,735.1165771484375
2016-12-16,735.5504150390625
2016-12-19,733.5228271484375
2016-12-20,727.3267211914062
2016-12-21,725.67626953125
2016-12-22,717.8392333984375
2016-12-23,721.951171875
2016-12-26,721.6776733398438
2016-12-27,726.8740844726562
2016-12-28,717.5846557617188
2016-12-29,719.6595458984375
2016-12-30,728.354736328125
2017-01-02,737.7101440429688
2017-01-03,739.5208740234375
2017-01-04,735.673095703125
2017-01-05,734.9845581054688
2017-01-06,733.485107421875
2017-01-09,732.5797119140625
2017-01-10,726.0440673828125
2017-01-11,726.2138671875
2017-01-12,734.5789794921875
2017-01-13,726.2610473632812
2017-01-16,723.2621459960938
2017-01-17,719.73486328125
2017-01-18,730.3446044921875
2017-01-19,720.7910766601562
2017-01-20,733.635986328125
2017-01-23,731.9949951171875
2017-01-24,737.9930419921875
2017-01-25,745.3490600585938
2017-01-27,749.2063598632812
2017-01-30,745.6036376953125
2017-01-31,748.0652465820312
2017-02-01,750.7813720703125
2017-02-02,772.9533081054688
2017-02-03,785.0247802734375
2017-02-06,796.9453735351562
2017-02-07,792.05078125
2017-02-08,787.9389038085938
2017-02-09,787.2221069335938
2017-02-10,787.4862060546875
2017-02-13,767.125
2017-02-14,763.8903198242188
2017-02-15,754.9026489257812
2017-02-16,760.278076171875
2017-02-17,761.5985107421875
2017-02-20,772.85888671875
2017-02-21,787.0241088867188
2017-02-22,774.4432983398438
2017-02-23,775.4429931640625
2017-02-27,774.8677368164062
2017-02-28,796.4361572265625
2017-03-01,783.53466796875
2017-03-02,785.15673828125
2017-03-03,787.6182250976562
2017-03-06,784.2044067382812
2017-03-07,782.7520141601562
2017-03-08,781.4692993164062
2017-03-09,772.0479125976562
2017-03-10,776.7633056640625
2017-03-14,769.6052856445312
2017-03-15,775.2166748046875
2017-03-16,789.7968139648438
2017-03-17,781.5070190429688
2017-03-20,772.1798706054688
2017-03-21,781.2052001953125
2017-03-22,785.5812377929688
2017-03-23,781.3656616210938
2017-03-24,791.81494140625
2017-03-27,815.3544311523438
2017-03-28,811.025634765625
2017-03-29,807.3098754882812
2017-03-30,849.8336181640625
2017-03-31,863.6875
2017-04-03,859.622802734375
2017-04-05,847.532470703125
2017-04-06,857.0199584960938
2017-04-07,859.1796264648438
2017-04-10,862.2163696289062
2017-04-11,874.6556396484375
2017-04-12,883.6571655273438
2017-04-13,879.1942138671875
2017-04-17,888.346923828125
2017-04-18,886.04931640625
2017-04-19,880.6126098632812
2017-04-20,888.6873779296875
2017-04-21,904.4588623046875
2017-04-24,929.0805053710938
2017-04-25,926.64111328125
2017-04-26,926.451904296875
2017-04-27,921.7053833007812
2017-04-28,916.826416015625
2017-05-02,925.4118041992188
2017-05-03,921.8944702148438
2017-05-04,910.1414794921875
2017-05-05,907.8154907226562
2017-05-08,881.2837524414062
2017-05-09,878.6362915039062
2017-05-10,881.2177124023438
2017-05-11,879.6859130859375
2017-05-12,872.3485107421875
2017-05-15,882.068603515625
2017-05-16,882.456298828125
2017-05-17,880.8490600585938
2017-05-18,872.9536743164062
2017-05-19,852.1047973632812
2017-05-22,859.9620971679688
2017-05-23,844.5878295898438
2017-05-24,853.2299194335938
2017-05-25,858.8841552734375
2017-05-26,868.1410522460938
2017-05-29,885.9453735351562
2017-05-30,862.845947265625
2017-05-31,851.717041015625
2017-06-01,846.8097534179688
2017-06-02,852.0195922851562
2017-06-05,851.5184936523438
2017-06-06,853.7972412109375
2017-06-07,844.4364013671875
2017-06-08,850.9795532226562
2017-06-09,853.6648559570312
2017-06-12,861.9950561523438
2017-06-13,861.862548828125
2017-06-14,867.8193969726562
2017-06-15,862.2596435546875
2017-06-16,880.7826538085938
2017-06-19,888.7251586914062
2017-06-20,903.9671020507812
2017-06-21,883.7611694335938
2017-06-22,882.4657592773438
2017-06-23,872.8402099609375
2017-06-27,852.4735107421875
2017-06-28,850.9133911132812
2017-06-29,850.6202392578125
2017-06-30,841.1553955078125
2017-07-03,877.4071655273438
2017-07-04,884.3190307617188
2017-07-05,891.599609375
2017-07-06,884.3094482421875
2017-07-07,888.5266723632812
2017-07-10,890.3325805664062
2017-07-11,880.4896240234375
2017-07-12,879.2603149414062
2017-07-13,870.9869995117188
2017-07-14,860.5010375976562
2017-07-17,868.6704711914062
2017-07-18,856.1609497070312
2017-07-19,861.4276733398438
2017-07-20,862.1558227539062
2017-07-21,860.8602905273438
2017-07-24,870.7601318359375
2017-07-25,887.5810546875
2017-07-26,884.05419921875
2017-07-27,877.1141967773438
2017-07-28,880.54638671875
2017-07-31,858.5532836914062
2017-08-01,852.4923706054688
2017-08-02,842.119873046875
2017-08-03,812.7421264648438
2017-08-04,812.1842651367188
2017-08-07,821.5167236328125
2017-08-08,823.9373779296875
2017-08-09,812.7799682617188
2017-08-10,787.8936157226562
2017-08-11,817.4224853515625
2017-08-14,834.5460815429688
2017-08-16,831.3123779296875
2017-08-17,830.3007202148438
2017-08-18,823.69140625
2017-08-21,816.50537109375
2017-08-22,803.6839599609375
2017-08-23,802.0104370117188
2017-08-24,799.0603637695312
2017-08-28,803.0504760742188
2017-08-29,784.6220092773438
2017-08-30,805.130615234375
2017-08-31,936.0302124023438
2017-09-01,942.8663940429688
2017-09-04,942.195068359375
2017-09-05,930.725830078125
2017-09-06,922.9439697265625
2017-09-07,923.4451293945312
2017-09-08,926.3858032226562
2017-09-11,926.5369873046875
2017-09-12,935.3872680664062
2017-09-13,916.7603149414062
2017-09-14,924.7972412109375
2017-09-15,927.8513793945312
2017-09-18,917.6868286132812
2017-09-19,910.1130981445312
2017-09-20,907.0591430664062
2017-09-21,924.3717651367188
2017-09-22,917.8286743164062
2017-09-25,908.8650512695312
2017-09-26,912.8834838867188
2017-09-27,918.6985473632812
2017-09-28,906.123046875
2017-09-29,924.7215576171875
2017-10-03,915.3797607421875
2017-10-04,922.4146118164062
2017-10-05,926.2532958984375
2017-10-06,948.7948608398438
2017-10-09,937.1174926757812
2017-10-10,933.0423583984375
2017-10-11,925.8468627929688
2017-10-12,919.1524047851562
2017-10-13,915.9659423828125
2017-10-16,906.4444580078125
2017-10-17,920.1263427734375
2017-10-18,920.2964477539062
2017-10-19,926.64111328125
2017-10-23,927.6716918945312
2017-10-24,926.2439575195312
2017-10-25,946.0907592773438
2017-10-26,944.6345825195312
2017-10-27,940.9658203125
2017-10-30,932.7396850585938
2017-10-31,975.38330078125
2017-11-01,950.8182983398438
2017-11-02,969.9181518554688
2017-11-03,976.7544555664062
2017-11-06,982.257080078125
2017-11-07,985.73681640625
2017-11-08,983.5148315429688
2017-11-09,971.2322998046875
2017-11-10,983.5431518554688
2017-11-13,979.4585571289062
2017-11-14,975.865478515625
2017-11-15,979.9973754882812
2017-11-16,979.30712890625
2017-11-17,983.3257446289062
2017-11-20,973.2841186523438
2017-11-21,978.4751586914062
2017-11-22,978.4279174804688
2017-11-23,972.357666015625
2017-11-24,979.798828125
2017-11-27,990.7103881835938
2017-11-28,979.316650390625
2017-11-29,987.0133666992188
2017-11-30,985.9732666015625
2017-12-01,978.9573364257812
2017-12-04,976.640869140625
2017-12-05,969.4359130859375
2017-12-06,966.1737060546875
2017-12-07,967.4974975585938
2017-12-08,962.401123046875
2017-12-11,963.7720947265625
2017-12-12,953.1821899414062
2017-12-13,962.3444213867188
2017-12-14,963.5640869140625
2017-12-15,983.5054931640625
2017-12-18,984.1956176757812
2017-12-19,986.0488891601562
2017-12-20,1008.7606201171875
2017-12-21,1031.3021240234375
2017-12-22,1061.2471923828125
2017-12-26,1077.3873291015625
2017-12-27,1099.5220947265625
2017-12-28,1101.621337890625
2017-12-29,1108.72216796875
2018-01-01,1104.5809326171875
2018-01-02,1087.305908203125
2018-01-03,1086.908935546875
2018-01-04,1098.0189208984375
2018-01-05,1096.714111328125
2018-01-08,1087.3721923828125
2018-01-09,1092.3267822265625
2018-01-10,1078.40869140625
2018-01-11,1095.3240966796875
2018-01-12,1097.3096923828125
2018-01-15,1084.119384765625
2018-01-16,1078.020751953125
2018-01-17,1078.4371337890625
2018-01-18,1074.304931640625
2018-01-19,1062.4007568359375
2018-01-22,1105.0538330078125
2018-01-23,1105.3089599609375
2018-01-24,1091.0313720703125
2018-01-25,1082.521484375
2018-01-29,1058.96826171875
2018-01-30,1041.6082763671875
2018-01-31,1037.94921875
2018-02-01,1036.162109375
2018-02-02,1024.031005859375
2018-02-05,1016.5707397460938
2018-02-06,1023.539306640625
2018-02-07,999.5889282226562
2018-02-08,1021.7617797851562
2018-02-09,1010.8596801757812
2018-02-12,1017.960693359375
2018-02-14,1019.6248779296875
2018-02-15,1017.4972534179688
2018-02-16,1019.8611450195312
2018-02-19,1009.0064086914062
2018-02-20,1020.1542358398438
2018-02-21,1020.626953125
2018-02-22,1013.9610595703125
2018-02-23,1011.5121459960938
2018-02-26,1002.1417846679688
2018-02-27,1002.2079467773438
2018-02-28,1030.13916015625
2018-03-01,1040.218505859375
2018-03-05,1013.4032592773438
2018-03-06,1003.50341796875
2018-03-07,989.5001220703125
2018-03-08,1001.262451171875
2018-03-09,1008.0419311523438
2018-03-12,1001.0260620117188
2018-03-13,1062.9678955078125
2018-03-14,1034.4979248046875
2018-03-15,1021.0619506835938
2018-03-16,1019.1804809570312
2018-03-19,1010.40576171875
2018-03-20,998.548828125
2018-03-21,1000.2886352539062
2018-03-22,1001.2247924804688
2018-03-23,984.9802856445312
2018-03-26,983.3446044921875
2018-03-27,972.830322265625
2018-03-28,983.5716552734375
2018-04-02,1041.6746826171875
2018-04-03,1030.5550537109375
2018-04-04,1021.2603149414062
2018-04-05,1025.2127685546875
2018-04-06,1021.5442504882812
2018-04-09,1005.3529663085938
2018-04-10,1007.5629272460938
2018-04-11,1005.7797241210938
2018-04-12,1003.0006103515625
2018-04-13,998.8270874023438
2018-04-16,1005.2769775390625
2018-04-17,1005.3435668945312
2018-04-18,998.0021362304688
2018-04-19,1005.1159057617188
2018-04-20,1005.409912109375
2018-04-23,1005.02099609375
2018-04-24,1005.1821899414062
2018-04-25,1005.5140991210938
2018-04-26,1019.6946411132812
2018-04-27,1015.62548828125
2018-04-30,1018.4046020507812
2018-05-02,1006.4532470703125
2018-05-03,1012.9979858398438
2018-05-04,1024.0101318359375
2018-05-07,1024.3612060546875
2018-05-08,1024.038818359375
2018-05-09,1018.0725708007812
2018-05-10,1005.6090698242188
2018-05-11,1005.7512817382812
2018-05-14,1005.4193725585938
2018-05-15,1004.5753173828125
2018-05-16,996.0196533203125
2018-05-17,1014.56298828125
2018-05-18,1013.2825927734375
2018-05-21,1005.2486572265625
2018-05-22,1009.7921142578125
2018-05-23,1003.0574951171875
2018-05-24,1009.9439697265625
2018-05-25,1012.61865234375
2018-05-28,1011.3381958007812
2018-05-29,1005.3057250976562
2018-05-30,1014.8665771484375
2018-05-31,1011.404541015625
2018-06-01,1005.8651733398438
2018-06-04,1026.931640625
2018-06-05,1011.0819091796875
2018-06-06,1017.9397583007812
2018-06-07,1025.2718505859375
2018-06-08,1029.388671875
2018-06-11,1041.08349609375
2018-06-12,1025.3951416015625
2018-06-13,1019.5333251953125
2018-06-14,1024.3897705078125
2018-06-15,1022.6634521484375
2018-06-18,1009.0997314453125
2018-06-19,1010.8828735351562
2018-06-20,1024.3802490234375
2018-06-21,1024.3897705078125
2018-06-22,1013.2351684570312
2018-06-25,1010.0291137695312
2018-06-26,1013.946533203125
2018-06-27,1005.3814086914062
2018-06-28,1005.4951782226562
2018-06-29,1053.5377197265625
2018-07-02,1050.6351318359375
2018-07-03,1053.4808349609375
2018-07-04,1039.4141845703125
2018-07-05,1025.33837890625
2018-07-06,1043.0089111328125
2018-07-09,1044.830322265625
2018-07-10,1057.578369140625
2018-07-11,1052.7506103515625
2018-07-12,1037.2705078125
2018-07-13,1024.351806640625
2018-07-16,1016.9439697265625
2018-07-17,1003.9207763671875
2018-07-18,1013.946533203125
2018-07-19,989.8068237304688
2018-07-20,989.8921508789062
2018-07-23,997.5846557617188
2018-07-24,1009.3461303710938
2018-07-25,1004.584716796875
2018-07-26,1005.6185913085938
2018-07-27,1003.7689819335938
2018-07-30,1002.4789428710938
2018-07-31,997.964111328125
2018-08-01,1004.9356689453125
2018-08-02,994.78662109375
2018-08-03,1003.3610229492188
2018-08-06,1000.6484375
2018-08-07,996.0289306640625
2018-08-08,1003.1428833007812
2018-08-09,1018.897705078125
2018-08-10,1011.7363891601562
2018-08-13,1024.34228515625
2018-08-14,1020.3585205078125
2018-08-16,1007.193115234375
2018-08-17,996.10498046875
2018-08-20,1003.6644897460938
2018-08-21,994.1510009765625
2018-08-23,1002.67822265625
2018-08-24,1019.3245849609375
2018-08-27,1021.9234008789062
2018-08-28,1010.4559936523438
2018-08-29,1031.7027587890625
2018-08-30,1030.147216796875
2018-08-31,1033.3912353515625
2018-09-03,1052.8167724609375
2018-09-04,1044.678466796875
2018-09-05,1030.05224609375
2018-09-06,1035.4779052734375
2018-09-07,1046.499755859375
2018-09-10,1043.208251953125
2018-09-11,1026.6376953125
2018-09-12,1039.5660400390625
2018-09-14,1031.3233642578125
2018-09-17,1036.9290771484375
2018-09-18,1037.099853515625
2018-09-19,1037.0904541015625
2018-09-21,1032.6324462890625
2018-09-24,1009.6023559570312
2018-09-25,1006.0739135742188
2018-09-26,1015.796142578125
2018-09-27,1005.9315185546875
2018-09-28,1019.827392578125
2018-10-01,995.1090087890625
2018-10-03,988.829833984375
2018-10-04,986.5154418945312
2018-10-05,972.8568115234375
2018-10-08,959.47314453125
2018-10-09,945.50146484375
2018-10-10,968.1237182617188
2018-10-11,978.7091674804688
2018-10-12,991.637451171875
2018-10-15,989.00048828125
2018-10-16,970.83642578125
2018-10-17,960.1656494140625
2018-10-19,947.1519775390625
2018-10-22,924.2452392578125
2018-10-23,918.02294921875
2018-10-24,910.5770874023438
2018-10-25,911.1367797851562
2018-10-26,911.885986328125
2018-10-29,924.6624755859375
2018-10-30,933.569091796875
2018-10-31,954.1614990234375
2018-11-01,967.4786987304688
2018-11-02,957.6614990234375
2018-11-05,967.6779174804688
2018-11-06,967.8010864257812
2018-11-07,991.039794921875
2018-11-09,1026.6282958984375
2018-11-12,1013.24462890625
2018-11-13,1012.22021484375
2018-11-14,1055.8521728515625
2018-11-15,1045.854736328125
2018-11-16,1044.8209228515625
2018-11-19,1039.480712890625
2018-11-20,1043.0281982421875
2018-11-21,1042.86669921875
2018-11-22,1037.8302001953125
2018-11-26,1041.3873291015625
2018-11-27,1046.5946044921875
2018-11-28,1039.2247314453125
2018-11-29,1031.3709716796875
2018-11-30,1001.38818359375
2018-12-03,1003.6361083984375
2018-12-04,1039.1961669921875
2018-12-05,1040.875
2018-12-06,1028.9993896484375
2018-12-07,1033.040283203125
2018-12-10,1011.6699829101562
2018-12-11,1026.580810546875
2018-12-12,1034.794921875
2018-12-13,1023.6025390625
2018-12-14,1030.8966064453125
2018-12-17,1024.4466552734375
2018-12-18,1042.658203125
2018-12-19,1038.9398193359375
2018-12-20,1044.2138671875
2018-12-21,1063.2314453125
2018-12-24,1073.8643798828125
2018-12-26,1036.0469970703125
2018-12-27,1057.2750244140625
2018-12-28,1067.0350341796875
2018-12-31,1080.883544921875
2019-01-01,1071.104248046875
2019-01-02,1079.697998046875
2019-01-03,1068.296630859375
2019-01-04,1075.0308837890625
2019-01-07,1078.80615234375
2019-01-08,1073.0487060546875
2019-01-09,1071.198974609375
2019-01-10,1077.7249755859375
2019-01-11,1075.211181640625
2019-01-14,1077.0513916015625
2019-01-15,1074.1776123046875
2019-01-16,1076.766845703125
2019-01-17,1063.2408447265625
2019-01-18,1068.2301025390625
2019-01-21,1058.7828369140625
2019-01-22,1035.3072509765625
2019-01-23,1026.533447265625
2019-01-24,1024.7689208984375
2019-01-25,1014.0226440429688
2019-01-28,998.0021362304688
2019-01-29,1003.114501953125
2019-01-30,1005.134765625
2019-01-31,999.1970825195312
2019-02-01,1023.2515869140625
2019-02-04,1015.018310546875
2019-02-05,1043.900634765625
2019-02-06,1021.828857421875
2019-02-07,1043.066162109375
2019-02-08,1037.2705078125
2019-02-11,1024.96826171875
2019-02-12,1049.07958984375
2019-02-14,1025.1201171875
2019-02-15,1000.9613647460938
2019-02-18,1000.6957397460938
2019-02-19,1000.705322265625
2019-02-20,989.6454467773438
2019-02-21,992.6901245117188
2019-02-22,985.6333618164062
2019-02-25,1010.0100708007812
2019-02-26,1005.6470947265625
2019-02-27,1008.8435668945312
2019-02-28,1024.304443359375
2019-03-01,1022.33154296875
2019-03-05,1040.305908203125
2019-03-06,1033.09716796875
2019-03-07,1050.417236328125
2019-03-08,1043.369384765625
2019-03-11,1041.2734375
2019-03-12,1026.5145263671875
2019-03-13,1061.7802734375
2019-03-14,1035.9522705078125
2019-03-15,1028.10791015625
2019-03-18,1033.8843994140625
2019-03-19,1036.6256103515625
2019-03-20,1025.2718505859375
2019-03-22,1021.8475952148438
2019-03-25,1027.9183349609375
2019-03-26,1033.846435546875
2019-03-27,1035.487548828125
2019-03-28,1020.5765991210938
2019-04-01,1039.082275390625
2019-04-02,1042.7340087890625
2019-04-03,1027.9844970703125
2019-04-04,1029.521240234375
2019-04-05,1037.5648193359375
2019-04-08,1029.2650146484375
2019-04-09,1027.34912109375
2019-04-10,1040.7705078125
2019-04-11,1029.4261474609375
2019-04-12,1030.668701171875
2019-04-15,1040.1826171875
2019-04-16,1046.034912109375
2019-04-18,1039.641845703125
2019-04-22,1055.7877197265625
2019-04-23,1062.013671875
2019-04-24,1047.191162109375
2019-04-25,1059.7098388671875
2019-04-26,1040.4224853515625
2019-04-30,1026.590087890625
2019-05-02,1009.4542236328125
2019-05-03,1001.0481567382812
2019-05-06,982.4462280273438
2019-05-07,958.6273803710938
2019-05-08,944.6902465820312
2019-05-09,931.467041015625
2019-05-10,916.796875
2019-05-13,920.8048095703125
2019-05-14,929.6963500976562
2019-05-15,919.6051635742188
2019-05-16,911.0657958984375
2019-05-17,910.95166015625
2019-05-20,923.4132080078125
2019-05-21,930.5150756835938
2019-05-22,927.5640258789062
2019-05-23,961.7213745117188
2019-05-24,955.9427490234375
2019-05-27,971.1841430664062
2019-05-28,998.668212890625
2019-05-29,978.5335693359375
2019-05-30,979.4855346679688
2019-05-31,980.4471435546875
2019-06-03,965.4531860351562
2019-06-04,963.9869995117188
2019-06-06,952.4014282226562
2019-06-07,966.11962890625
