Date,DEMANT.CO
2016-10-13,134.1999969482422
2016-10-14,134.3000030517578
2016-10-17,133.5
2016-10-18,133.0
2016-10-19,134.0
2016-10-20,131.8000030517578
2016-10-21,131.39999389648438
2016-10-24,129.8000030517578
2016-10-25,129.39999389648438
2016-10-26,127.5999984741211
2016-10-27,127.19999694824219
2016-10-28,126.69999694824219
2016-10-31,126.19999694824219
2016-11-01,125.5
2016-11-02,124.5999984741211
2016-11-03,124.80000305175781
2016-11-04,124.0999984741211
2016-11-07,124.0999984741211
2016-11-08,122.30000305175781
2016-11-09,124.0
2016-11-10,118.9000015258789
2016-11-11,118.0999984741211
2016-11-14,117.4000015258789
2016-11-15,115.0
2016-11-16,114.4000015258789
2016-11-17,114.0999984741211
2016-11-18,116.19999694824219
2016-11-21,116.0999984741211
2016-11-22,114.80000305175781
2016-11-23,114.19999694824219
2016-11-24,116.0
2016-11-25,116.5
2016-11-28,116.9000015258789
2016-11-29,116.0
2016-11-30,118.80000305175781
2016-12-01,115.9000015258789
2016-12-02,115.0
2016-12-05,115.5999984741211
2016-12-06,114.9000015258789
2016-12-07,114.30000305175781
2016-12-08,113.30000305175781
2016-12-09,121.0
2016-12-12,122.0999984741211
2016-12-13,122.9000015258789
2016-12-14,122.4000015258789
2016-12-15,124.30000305175781
2016-12-16,124.5
2016-12-19,122.80000305175781
2016-12-20,122.9000015258789
2016-12-21,121.19999694824219
2016-12-22,122.80000305175781
2016-12-23,123.0
2016-12-27,124.30000305175781
2016-12-28,124.30000305175781
2016-12-29,124.0
2016-12-30,122.80000305175781
2017-01-02,124.5
2017-01-03,123.69999694824219
2017-01-04,124.30000305175781
2017-01-05,124.69999694824219
2017-01-06,124.5999984741211
2017-01-09,124.69999694824219
2017-01-10,124.5999984741211
2017-01-11,124.80000305175781
2017-01-12,122.80000305175781
2017-01-13,123.9000015258789
2017-01-16,124.4000015258789
2017-01-17,124.30000305175781
2017-01-18,125.0
2017-01-19,125.4000015258789
2017-01-20,125.4000015258789
2017-01-23,124.4000015258789
2017-01-24,124.0999984741211
2017-01-25,123.5
2017-01-26,124.5999984741211
2017-01-27,129.1999969482422
2017-01-30,128.39999389648438
2017-01-31,128.8000030517578
2017-02-01,129.5
2017-02-02,129.5
2017-02-03,130.10000610351562
2017-02-06,130.89999389648438
2017-02-07,131.3000030517578
2017-02-08,132.60000610351562
2017-02-09,133.3000030517578
2017-02-10,132.89999389648438
2017-02-13,133.89999389648438
2017-02-14,132.39999389648438
2017-02-15,132.39999389648438
2017-02-16,132.60000610351562
2017-02-17,133.0
2017-02-20,132.3000030517578
2017-02-21,134.3000030517578
2017-02-22,134.8000030517578
2017-02-23,143.1999969482422
2017-02-24,141.5
2017-02-27,141.6999969482422
2017-02-28,143.6999969482422
2017-03-01,142.6999969482422
2017-03-02,144.0
2017-03-03,144.1999969482422
2017-03-06,143.3000030517578
2017-03-07,142.6999969482422
2017-03-08,143.6999969482422
2017-03-09,144.89999389648438
2017-03-10,145.8000030517578
2017-03-13,145.89999389648438
2017-03-14,144.3000030517578
2017-03-15,144.8000030517578
2017-03-16,145.10000610351562
2017-03-17,146.0
2017-03-20,145.5
2017-03-21,144.60000610351562
2017-03-22,144.0
2017-03-23,145.5
2017-03-24,145.0
2017-03-27,144.8000030517578
2017-03-28,144.5
2017-03-29,143.6999969482422
2017-03-30,144.89999389648438
2017-03-31,145.6999969482422
2017-04-03,145.10000610351562
2017-04-04,146.89999389648438
2017-04-05,145.60000610351562
2017-04-06,144.60000610351562
2017-04-07,145.3000030517578
2017-04-10,150.39999389648438
2017-04-11,149.6999969482422
2017-04-12,150.89999389648438
2017-04-18,150.60000610351562
2017-04-19,152.5
2017-04-20,154.1999969482422
2017-04-21,151.8000030517578
2017-04-24,153.89999389648438
2017-04-25,153.60000610351562
2017-04-26,152.89999389648438
2017-04-27,152.6999969482422
2017-04-28,156.3000030517578
2017-05-01,156.3000030517578
2017-05-02,159.0
2017-05-03,156.6999969482422
2017-05-04,157.5
2017-05-05,160.10000610351562
2017-05-08,159.6999969482422
2017-05-09,163.10000610351562
2017-05-10,168.8000030517578
2017-05-11,167.10000610351562
2017-05-15,167.60000610351562
2017-05-16,167.39999389648438
2017-05-17,164.5
2017-05-18,163.3000030517578
2017-05-19,163.1999969482422
2017-05-22,163.10000610351562
2017-05-23,164.3000030517578
2017-05-24,170.0
2017-05-29,168.0
2017-05-30,169.39999389648438
2017-05-31,173.6999969482422
2017-06-01,174.6999969482422
2017-06-02,175.1999969482422
2017-06-06,173.89999389648438
2017-06-07,172.89999389648438
2017-06-08,172.6999969482422
2017-06-09,172.3000030517578
2017-06-12,169.10000610351562
2017-06-13,170.5
2017-06-14,171.10000610351562
2017-06-15,170.39999389648438
2017-06-16,173.1999969482422
2017-06-19,175.1999969482422
2017-06-20,175.3000030517578
2017-06-21,175.39999389648438
2017-06-22,175.39999389648438
2017-06-23,175.0
2017-06-26,174.6999969482422
2017-06-27,172.5
2017-06-28,170.10000610351562
2017-06-29,166.6999969482422
2017-06-30,168.5
2017-07-03,167.89999389648438
2017-07-04,166.3000030517578
2017-07-05,167.8000030517578
2017-07-06,169.0
2017-07-07,168.6999969482422
2017-07-10,169.0
2017-07-11,167.8000030517578
2017-07-12,169.6999969482422
2017-07-13,168.89999389648438
2017-07-14,170.5
2017-07-17,171.89999389648438
2017-07-18,170.6999969482422
2017-07-19,171.39999389648438
2017-07-20,168.3000030517578
2017-07-21,167.39999389648438
2017-07-24,166.1999969482422
2017-07-25,166.8000030517578
2017-07-26,166.8000030517578
2017-07-27,168.8000030517578
2017-07-28,165.8000030517578
2017-07-31,167.10000610351562
2017-08-01,166.89999389648438
2017-08-02,166.0
2017-08-03,165.3000030517578
2017-08-04,163.39999389648438
2017-08-07,163.5
2017-08-08,164.39999389648438
2017-08-09,165.0
2017-08-10,165.0
2017-08-11,166.39999389648438
2017-08-14,161.10000610351562
2017-08-15,159.89999389648438
2017-08-16,160.0
2017-08-17,163.5
2017-08-18,164.10000610351562
2017-08-21,163.39999389648438
2017-08-22,167.60000610351562
2017-08-23,168.5
2017-08-24,170.0
2017-08-25,168.3000030517578
2017-08-28,167.3000030517578
2017-08-29,164.1999969482422
2017-08-30,165.0
2017-08-31,165.3000030517578
2017-09-01,166.39999389648438
2017-09-04,165.39999389648438
2017-09-05,165.1999969482422
2017-09-06,164.39999389648438
2017-09-07,166.5
2017-09-08,168.8000030517578
2017-09-11,170.3000030517578
2017-09-12,169.89999389648438
2017-09-13,169.3000030517578
2017-09-14,165.3000030517578
2017-09-15,165.60000610351562
2017-09-18,166.8000030517578
2017-09-19,168.5
2017-09-20,168.60000610351562
2017-09-21,167.8000030517578
2017-09-22,168.6999969482422
2017-09-25,169.1999969482422
2017-09-26,168.8000030517578
2017-09-27,166.3000030517578
2017-09-28,166.8000030517578
2017-09-29,166.1999969482422
2017-10-02,170.3000030517578
2017-10-03,176.1999969482422
2017-10-04,179.6999969482422
2017-10-05,178.3000030517578
2017-10-06,179.39999389648438
2017-10-09,177.89999389648438
2017-10-10,178.1999969482422
2017-10-11,177.5
2017-10-12,177.39999389648438
2017-10-13,177.89999389648438
2017-10-16,177.6999969482422
2017-10-17,177.0
2017-10-18,179.39999389648438
2017-10-19,177.0
2017-10-20,178.5
2017-10-23,178.60000610351562
2017-10-24,176.10000610351562
2017-10-25,178.3000030517578
2017-10-26,179.6999969482422
2017-10-27,184.8000030517578
2017-10-30,184.8000030517578
2017-10-31,184.3000030517578
2017-11-01,183.10000610351562
2017-11-02,178.1999969482422
2017-11-03,183.0
2017-11-06,186.3000030517578
2017-11-07,187.5
2017-11-08,187.3000030517578
2017-11-09,179.5
2017-11-10,180.5
2017-11-13,179.3000030517578
2017-11-14,178.1999969482422
2017-11-15,175.6999969482422
2017-11-16,178.89999389648438
2017-11-17,178.10000610351562
2017-11-20,180.39999389648438
2017-11-21,180.8000030517578
2017-11-22,181.60000610351562
2017-11-23,180.1999969482422
2017-11-24,177.6999969482422
2017-11-27,178.89999389648438
2017-11-28,178.39999389648438
2017-11-29,172.89999389648438
2017-11-30,171.89999389648438
2017-12-01,173.0
2017-12-04,173.5
2017-12-05,173.10000610351562
2017-12-06,173.39999389648438
2017-12-07,172.8000030517578
2017-12-08,176.1999969482422
2017-12-11,174.8000030517578
2017-12-12,175.3000030517578
2017-12-13,173.8000030517578
2017-12-14,174.39999389648438
2017-12-15,173.0
2017-12-18,176.8000030517578
2017-12-19,174.60000610351562
2017-12-20,172.8000030517578
2017-12-21,171.1999969482422
2017-12-22,173.6999969482422
2017-12-27,173.10000610351562
2017-12-28,173.10000610351562
2017-12-29,173.5
2018-01-02,170.5
2018-01-03,174.3000030517578
2018-01-04,175.0
2018-01-05,177.3000030517578
2018-01-08,178.39999389648438
2018-01-09,177.89999389648438
2018-01-10,174.3000030517578
2018-01-11,170.3000030517578
2018-01-12,171.3000030517578
2018-01-15,172.89999389648438
2018-01-16,173.1999969482422
2018-01-17,175.5
2018-01-18,177.10000610351562
2018-01-19,183.60000610351562
2018-01-22,183.5
2018-01-23,183.39999389648438
2018-01-24,184.6999969482422
2018-01-25,185.3000030517578
2018-01-26,188.89999389648438
2018-01-29,188.89999389648438
2018-01-30,188.8000030517578
2018-01-31,189.39999389648438
2018-02-01,188.60000610351562
2018-02-02,182.5
2018-02-05,181.89999389648438
2018-02-06,178.89999389648438
2018-02-07,182.8000030517578
2018-02-08,180.8000030517578
2018-02-09,179.5
2018-02-12,183.60000610351562
2018-02-13,183.3000030517578
2018-02-14,187.1999969482422
2018-02-15,191.8000030517578
2018-02-16,196.39999389648438
2018-02-19,193.0
2018-02-20,195.10000610351562
2018-02-21,197.0
2018-02-22,210.60000610351562
2018-02-23,220.0
2018-02-26,219.0
2018-02-27,218.0
2018-02-28,219.1999969482422
2018-03-01,218.0
2018-03-02,217.8000030517578
2018-03-05,219.60000610351562
2018-03-06,222.1999969482422
2018-03-07,229.8000030517578
2018-03-08,229.8000030517578
2018-03-09,231.39999389648438
2018-03-12,231.60000610351562
2018-03-13,230.60000610351562
2018-03-14,232.0
2018-03-15,235.0
2018-03-16,231.60000610351562
2018-03-19,229.0
2018-03-20,230.0
2018-03-21,234.8000030517578
2018-03-22,228.60000610351562
2018-03-23,222.0
2018-03-26,221.0
2018-03-27,222.8000030517578
2018-03-28,224.1999969482422
2018-04-03,226.0
2018-04-04,220.39999389648438
2018-04-05,225.39999389648438
2018-04-06,225.1999969482422
2018-04-09,226.1999969482422
2018-04-10,230.0
2018-04-11,227.0
2018-04-12,227.0
2018-04-13,226.8000030517578
2018-04-16,229.39999389648438
2018-04-17,234.60000610351562
2018-04-18,238.0
2018-04-19,234.8000030517578
2018-04-20,235.8000030517578
2018-04-23,236.1999969482422
2018-04-24,235.39999389648438
2018-04-25,233.39999389648438
2018-04-26,242.1999969482422
2018-04-30,241.1999969482422
2018-05-01,246.0
2018-05-02,243.60000610351562
2018-05-03,243.8000030517578
2018-05-04,245.1999969482422
2018-05-07,257.3999938964844
2018-05-08,233.0
2018-05-09,237.60000610351562
2018-05-14,234.0
2018-05-15,231.0
2018-05-16,231.39999389648438
2018-05-17,233.60000610351562
2018-05-18,231.60000610351562
2018-05-22,227.0
2018-05-23,229.60000610351562
2018-05-24,230.8000030517578
2018-05-25,234.1999969482422
2018-05-28,232.1999969482422
2018-05-29,232.1999969482422
2018-05-30,233.1999969482422
2018-05-31,231.8000030517578
2018-06-01,231.1999969482422
2018-06-04,234.39999389648438
2018-06-06,240.39999389648438
2018-06-07,240.0
2018-06-08,241.8000030517578
2018-06-11,244.0
2018-06-12,244.1999969482422
2018-06-13,252.8000030517578
2018-06-14,258.3999938964844
2018-06-15,256.6000061035156
2018-06-18,252.60000610351562
2018-06-19,246.8000030517578
2018-06-20,253.0
2018-06-21,254.0
2018-06-22,256.3999938964844
2018-06-25,253.39999389648438
2018-06-26,253.0
2018-06-27,257.6000061035156
2018-06-28,254.1999969482422
2018-06-29,256.79998779296875
2018-07-02,253.60000610351562
2018-07-03,253.8000030517578
2018-07-04,254.39999389648438
2018-07-05,255.39999389648438
2018-07-06,268.0
2018-07-09,267.6000061035156
2018-07-10,278.0
2018-07-11,277.20001220703125
2018-07-12,288.20001220703125
2018-07-13,291.0
2018-07-16,288.6000061035156
2018-07-17,293.0
2018-07-18,294.6000061035156
2018-07-19,295.79998779296875
2018-07-20,302.3999938964844
2018-07-23,302.3999938964844
2018-07-24,305.6000061035156
2018-07-25,311.3999938964844
2018-07-26,315.20001220703125
2018-07-27,316.20001220703125
2018-07-30,315.0
2018-07-31,304.6000061035156
2018-08-01,303.79998779296875
2018-08-02,309.3999938964844
2018-08-03,305.20001220703125
2018-08-06,303.3999938964844
2018-08-07,303.79998779296875
2018-08-08,292.0
2018-08-09,292.0
2018-08-10,290.0
2018-08-13,292.0
2018-08-14,293.20001220703125
2018-08-15,259.79998779296875
2018-08-16,265.79998779296875
2018-08-17,260.79998779296875
2018-08-20,259.0
2018-08-21,256.20001220703125
2018-08-22,259.79998779296875
2018-08-23,257.79998779296875
2018-08-24,257.3999938964844
2018-08-27,260.6000061035156
2018-08-28,260.6000061035156
2018-08-29,262.3999938964844
2018-08-30,262.0
2018-08-31,261.20001220703125
2018-09-03,264.3999938964844
2018-09-04,266.20001220703125
2018-09-05,255.1999969482422
2018-09-06,251.8000030517578
2018-09-07,256.79998779296875
2018-09-10,256.0
2018-09-11,254.0
2018-09-12,260.0
2018-09-13,256.79998779296875
2018-09-14,258.79998779296875
2018-09-17,256.0
2018-09-18,254.1999969482422
2018-09-19,252.39999389648438
2018-09-20,254.8000030517578
2018-09-21,252.0
2018-09-24,247.39999389648438
2018-09-25,249.8000030517578
2018-09-26,250.8000030517578
2018-09-27,248.1999969482422
2018-09-28,241.39999389648438
2018-10-01,248.60000610351562
2018-10-02,246.8000030517578
2018-10-03,246.39999389648438
2018-10-04,236.0
2018-10-05,235.0
2018-10-08,210.0
2018-10-09,210.39999389648438
2018-10-10,202.1999969482422
2018-10-11,200.60000610351562
2018-10-12,210.8000030517578
2018-10-15,200.1999969482422
2018-10-16,205.0
2018-10-17,203.8000030517578
2018-10-18,213.1999969482422
2018-10-19,213.0
2018-10-22,215.1999969482422
2018-10-23,208.39999389648438
2018-10-24,207.60000610351562
2018-10-25,200.0
2018-10-26,205.39999389648438
2018-10-29,214.39999389648438
2018-10-30,212.1999969482422
2018-10-31,216.8000030517578
2018-11-01,221.8000030517578
2018-11-02,224.60000610351562
2018-11-05,225.0
2018-11-06,215.39999389648438
2018-11-07,207.0
2018-11-08,209.0
2018-11-09,212.0
2018-11-12,204.0
2018-11-13,200.39999389648438
2018-11-14,200.39999389648438
2018-11-15,196.5
2018-11-16,200.8000030517578
2018-11-19,196.6999969482422
2018-11-20,191.10000610351562
2018-11-21,193.1999969482422
2018-11-22,194.60000610351562
2018-11-23,198.0
2018-11-26,196.5
2018-11-27,193.8000030517578
2018-11-28,194.1999969482422
2018-11-29,197.6999969482422
2018-11-30,192.5
2018-12-03,197.10000610351562
2018-12-04,197.39999389648438
2018-12-05,201.1999969482422
2018-12-06,196.10000610351562
2018-12-07,203.1999969482422
2018-12-10,199.5
2018-12-11,200.0
2018-12-12,202.39999389648438
2018-12-13,200.0
2018-12-14,200.39999389648438
2018-12-17,196.0
2018-12-18,193.8000030517578
2018-12-19,195.10000610351562
2018-12-20,187.5
2018-12-21,184.6999969482422
2018-12-27,182.10000610351562
2018-12-28,184.89999389648438
2019-01-02,187.39999389648438
2019-01-03,179.0
2019-01-04,187.8000030517578
2019-01-07,194.5
2019-01-08,200.8000030517578
2019-01-09,205.1999969482422
2019-01-10,202.39999389648438
2019-01-11,203.60000610351562
2019-01-14,201.0
2019-01-15,207.8000030517578
2019-01-16,209.8000030517578
2019-01-17,204.0
2019-01-18,204.0
2019-01-21,206.39999389648438
2019-01-22,208.0
2019-01-23,207.1999969482422
2019-01-24,207.8000030517578
2019-01-25,209.1999969482422
2019-01-28,210.1999969482422
2019-01-29,212.60000610351562
2019-01-30,210.0
2019-01-31,205.60000610351562
2019-02-01,207.0
2019-02-04,208.0
2019-02-05,212.60000610351562
2019-02-06,209.60000610351562
2019-02-07,211.60000610351562
2019-02-08,210.60000610351562
2019-02-11,217.0
2019-02-12,220.1999969482422
2019-02-13,222.39999389648438
2019-02-14,221.39999389648438
2019-02-15,219.60000610351562
2019-02-18,220.60000610351562
2019-02-19,200.39999389648438
2019-02-20,201.39999389648438
2019-02-21,195.0
2019-02-22,195.0
2019-02-25,199.8000030517578
2019-02-26,198.10000610351562
2019-02-27,196.1999969482422
2019-02-28,197.0
2019-03-01,198.3000030517578
2019-03-04,200.1999969482422
2019-03-05,200.39999389648438
2019-03-06,198.6999969482422
2019-03-07,197.10000610351562
2019-03-08,196.3000030517578
2019-03-11,197.0
2019-03-12,199.8000030517578
2019-03-13,199.89999389648438
2019-03-14,206.60000610351562
2019-03-15,207.60000610351562
2019-03-18,206.0
2019-03-19,208.8000030517578
2019-03-20,206.8000030517578
2019-03-21,207.0
2019-03-22,206.8000030517578
2019-03-25,205.1999969482422
2019-03-26,206.0
2019-03-27,200.39999389648438
2019-03-28,193.0
2019-03-29,196.8000030517578
2019-04-01,200.60000610351562
2019-04-02,198.0500030517578
2019-04-03,200.60000610351562
2019-04-04,197.5
2019-04-05,200.0
2019-04-08,195.8000030517578
2019-04-09,196.6999969482422
2019-04-10,197.14999389648438
2019-04-11,194.64999389648438
2019-04-12,197.5
2019-04-15,197.5
2019-04-16,196.25
2019-04-17,194.14999389648438
2019-04-23,197.5
2019-04-24,198.5
2019-04-25,194.8000030517578
2019-04-26,200.89999389648438
2019-04-29,205.0
2019-04-30,210.0
2019-05-01,209.8000030517578
2019-05-02,206.6999969482422
2019-05-03,211.5
2019-05-06,209.8000030517578
2019-05-07,220.5
2019-05-08,220.3000030517578
2019-05-09,222.8000030517578
2019-05-10,222.39999389648438
2019-05-13,218.60000610351562
2019-05-14,222.10000610351562
2019-05-15,217.39999389648438
2019-05-16,227.0
2019-05-20,227.6999969482422
2019-05-21,230.60000610351562
2019-05-22,235.5
2019-05-23,232.5
2019-05-24,232.3000030517578
2019-05-27,231.0
2019-05-28,229.10000610351562
2019-05-29,223.89999389648438
2019-06-03,223.6999969482422
2019-06-04,216.8000030517578
2019-06-06,220.5
2019-06-07,225.8000030517578
2019-06-11,219.3000030517578
2019-06-12,221.89999389648438
2019-06-13,219.3000030517578
2019-06-14,216.60000610351562
2019-06-17,216.0
2019-06-18,219.10000610351562
2019-06-19,217.10000610351562
2019-06-20,216.10000610351562
2019-06-21,210.5
2019-06-24,205.0
2019-06-25,206.0
2019-06-26,201.1999969482422
2019-06-27,202.0
2019-06-28,204.10000610351562
2019-07-01,204.5
2019-07-02,206.10000610351562
2019-07-03,213.89999389648438
2019-07-04,210.3000030517578
2019-07-05,204.6999969482422
2019-07-08,204.10000610351562
2019-07-09,201.10000610351562
2019-07-10,202.1999969482422
2019-07-11,206.1999969482422
2019-07-12,196.0
2019-07-15,199.5
2019-07-16,198.9499969482422
2019-07-17,198.8000030517578
2019-07-18,196.6999969482422
2019-07-19,196.4499969482422
2019-07-22,195.35000610351562
2019-07-23,193.0500030517578
2019-07-24,195.0500030517578
2019-07-25,197.8000030517578
2019-07-26,195.9499969482422
2019-07-29,197.0500030517578
2019-07-30,197.5
2019-07-31,199.35000610351562
2019-08-01,203.60000610351562
2019-08-02,195.4499969482422
2019-08-05,192.0
2019-08-06,192.14999389648438
2019-08-07,194.5
2019-08-08,195.0
2019-08-09,195.10000610351562
2019-08-12,195.0
2019-08-13,185.75
2019-08-14,189.75
2019-08-15,196.85000610351562
2019-08-16,205.39999389648438
2019-08-19,203.89999389648438
