Date,EXIDEIND.NS
2016-02-24,115.73161315917969
2016-02-25,114.32963562011719
2016-02-26,116.77178955078125
2016-02-29,115.64116668701172
2016-03-01,115.7768325805664
2016-03-02,119.12351989746094
2016-03-03,119.25920104980469
2016-03-04,119.48531341552734
2016-03-08,118.12857818603516
2016-03-09,119.84710693359375
2016-03-10,120.79683685302734
2016-03-11,119.25920104980469
2016-03-14,123.64603424072266
2016-03-15,122.1083984375
2016-03-16,122.0179443359375
2016-03-17,121.97270965576172
2016-03-18,123.5103759765625
2016-03-21,122.69628143310547
2016-03-22,123.23902893066406
2016-03-23,122.87722778320312
2016-03-28,123.05809020996094
2016-03-29,121.70137786865234
2016-03-30,125.00279235839844
2016-03-31,126.04299926757812
2016-04-01,127.94246673583984
2016-04-04,128.078125
2016-04-05,121.97270965576172
2016-04-06,122.74153900146484
2016-04-07,121.65613555908203
2016-04-08,121.384765625
2016-04-11,121.61090087890625
2016-04-12,122.51541900634766
2016-04-13,121.52043914794922
2016-04-18,120.70639038085938
2016-04-20,123.8269271850586
2016-04-21,124.2791976928711
2016-04-22,129.57058715820312
2016-04-25,130.38462829589844
2016-04-26,133.50518798828125
2016-04-27,135.22372436523438
2016-04-28,132.82679748535156
2016-04-29,133.18858337402344
2016-05-02,129.93235778808594
2016-05-03,130.7012176513672
2016-05-04,126.1334228515625
2016-05-05,128.25904846191406
2016-05-06,131.06300354003906
2016-05-09,132.9624481201172
2016-05-10,133.91220092773438
2016-05-11,133.73130798339844
2016-05-12,133.86695861816406
2016-05-13,132.6459197998047
2016-05-16,133.4147186279297
2016-05-17,134.04786682128906
2016-05-18,136.8970489501953
2016-05-19,135.7664337158203
2016-05-20,138.66082763671875
2016-05-23,138.47996520996094
2016-05-24,137.3040771484375
2016-05-25,141.96231079101562
2016-05-26,141.1482391357422
2016-05-27,142.50498962402344
2016-05-30,145.12808227539062
2016-05-31,148.565185546875
2016-06-01,143.72605895996094
2016-06-02,144.81149291992188
2016-06-03,142.86683654785156
2016-06-06,146.1682586669922
2016-06-07,146.8466339111328
2016-06-08,147.8867950439453
2016-06-09,144.35923767089844
2016-06-10,141.6005096435547
2016-06-13,143.1833953857422
2016-06-14,144.087890625
2016-06-15,144.99237060546875
2016-06-16,144.81149291992188
2016-06-17,145.942138671875
2016-06-20,146.53004455566406
2016-06-21,147.25369262695312
2016-06-22,146.2587127685547
2016-06-23,147.8416290283203
2016-06-24,150.01243591308594
2016-06-27,151.4596405029297
2016-06-28,150.87167358398438
2016-06-29,148.7008514404297
2016-06-30,153.1329345703125
2016-07-01,158.7408905029297
2016-07-04,158.2886505126953
2016-07-05,154.26358032226562
2016-07-07,159.19314575195312
2016-07-08,156.8866729736328
2016-07-11,156.97752380371094
2016-07-12,160.8849334716797
2016-07-13,165.7918701171875
2016-07-14,163.3838348388672
2016-07-15,163.52017211914062
2016-07-18,162.92953491210938
2016-07-19,159.65817260742188
2016-07-20,160.43060302734375
2016-07-21,158.6586151123047
2016-07-22,164.83775329589844
2016-07-25,165.2012481689453
2016-07-26,160.93035888671875
2016-07-27,161.92996215820312
2016-07-28,160.56689453125
2016-07-29,162.7477569580078
2016-08-01,161.1121063232422
2016-08-02,159.88536071777344
2016-08-03,157.7499542236328
2016-08-04,157.25013732910156
2016-08-05,159.06753540039062
2016-08-08,158.340576171875
2016-08-09,162.0662384033203
2016-08-10,159.9762420654297
2016-08-11,158.84034729003906
2016-08-12,157.25013732910156
2016-08-16,158.9766387939453
2016-08-17,159.9308319091797
2016-08-18,161.02125549316406
2016-08-19,162.24798583984375
2016-08-22,159.3855743408203
2016-08-23,159.02206420898438
2016-08-24,158.9766387939453
2016-08-25,160.4759979248047
2016-08-26,158.6586151123047
2016-08-29,162.7023162841797
2016-08-30,166.7460174560547
2016-08-31,168.38169860839844
2016-09-01,167.88189697265625
2016-09-02,170.01736450195312
2016-09-06,172.42538452148438
2016-09-07,173.42491149902344
2016-09-08,175.28778076171875
2016-09-09,173.33407592773438
2016-09-12,167.382080078125
2016-09-14,170.880615234375
2016-09-15,176.92344665527344
2016-09-16,175.78756713867188
2016-09-19,176.3328094482422
2016-09-20,177.28692626953125
2016-09-21,174.56085205078125
2016-09-22,177.15061950683594
2016-09-23,175.42410278320312
2016-09-26,174.87887573242188
2016-09-27,171.74388122558594
2016-09-28,172.69801330566406
2016-09-29,164.79232788085938
2016-09-30,166.2916717529297
2016-10-03,171.28952026367188
2016-10-04,172.83432006835938
2016-10-05,176.65086364746094
2016-10-06,175.42410278320312
2016-10-07,175.60581970214844
2016-10-10,175.33322143554688
2016-10-13,170.92604064941406
2016-10-14,173.606689453125
2016-10-17,168.42710876464844
2016-10-18,175.69671630859375
2016-10-19,177.9230194091797
2016-10-20,180.9671173095703
2016-10-21,185.4197998046875
2016-10-24,183.78411865234375
2016-10-25,184.91998291015625
2016-10-26,184.0112762451172
2016-10-27,173.6521453857422
2016-10-28,177.87757873535156
2016-11-01,184.42019653320312
2016-11-02,179.6495361328125
2016-11-03,176.62635803222656
2016-11-04,172.96192932128906
2016-11-07,177.13023376464844
2016-11-08,177.90892028808594
2016-11-09,174.3361053466797
2016-11-10,177.35928344726562
2016-11-11,165.862060546875
2016-11-15,158.3499755859375
2016-11-16,163.2969207763672
2016-11-17,163.25115966796875
2016-11-18,163.3885498046875
2016-11-21,156.33448791503906
2016-11-22,160.04473876953125
2016-11-23,160.3195343017578
2016-11-24,156.70089721679688
2016-11-25,160.96084594726562
2016-11-28,159.7698974609375
2016-11-29,163.25115966796875
2016-11-30,165.95367431640625
2016-12-01,164.02981567382812
2016-12-02,161.18988037109375
2016-12-05,161.87696838378906
2016-12-06,162.4266357421875
2016-12-07,160.91505432128906
2016-12-08,163.57177734375
2016-12-09,164.25888061523438
2016-12-12,160.2279815673828
2016-12-13,158.25831604003906
2016-12-14,157.1589813232422
2016-12-15,160.2279815673828
2016-12-16,160.73182678222656
2016-12-19,160.6402130126953
2016-12-20,159.1744384765625
2016-12-21,158.57896423339844
2016-12-22,157.61703491210938
2016-12-23,158.76217651367188
2016-12-26,158.5331573486328
2016-12-27,162.014404296875
2016-12-28,162.74728393554688
2016-12-29,163.93821716308594
2016-12-30,164.99176025390625
2017-01-02,167.69427490234375
2017-01-03,167.64845275878906
2017-01-04,166.823974609375
2017-01-05,168.79360961914062
2017-01-06,170.8548583984375
2017-01-09,170.0303955078125
2017-01-10,167.69427490234375
2017-01-11,170.8090362548828
2017-01-12,168.93101501464844
2017-01-13,166.7781524658203
2017-01-16,169.4348907470703
2017-01-17,167.41941833496094
2017-01-18,173.3741912841797
2017-01-19,177.90892028808594
2017-01-20,178.18374633789062
2017-01-23,177.8630828857422
2017-01-24,180.33663940429688
2017-01-25,178.64181518554688
2017-01-27,180.7030792236328
2017-01-30,185.60427856445312
2017-01-31,180.74888610839844
2017-02-01,185.8332977294922
2017-02-02,192.10867309570312
2017-02-03,191.51318359375
2017-02-06,190.6428680419922
2017-02-07,190.32223510742188
2017-02-08,191.74221801757812
2017-02-09,190.18482971191406
2017-02-10,190.45962524414062
2017-02-13,197.42210388183594
2017-02-14,195.7731170654297
2017-02-15,191.10092163085938
2017-02-16,192.79576110839844
2017-02-17,192.4751434326172
2017-02-20,197.23886108398438
2017-02-21,197.10147094726562
2017-02-22,195.17762756347656
2017-02-23,194.71957397460938
2017-02-27,191.146728515625
2017-02-28,194.07830810546875
2017-03-01,194.6737823486328
2017-03-02,195.31503295898438
2017-03-03,193.25381469726562
2017-03-06,194.90280151367188
2017-03-07,196.1853485107422
2017-03-08,193.84927368164062
2017-03-09,194.35311889648438
2017-03-10,196.36859130859375
2017-03-14,198.29241943359375
2017-03-15,202.32330322265625
2017-03-16,203.4684600830078
2017-03-17,200.76589965820312
2017-03-20,200.2162628173828
2017-03-21,201.08653259277344
2017-03-22,196.64340209960938
2017-03-23,197.74273681640625
2017-03-24,197.55950927734375
2017-03-27,195.727294921875
2017-03-28,198.38401794433594
2017-03-29,201.36138916015625
2017-03-30,202.04849243164062
2017-03-31,205.5297088623047
2017-04-03,210.70570373535156
2017-04-05,209.46897888183594
2017-04-06,208.18643188476562
2017-04-07,205.9877471923828
2017-04-10,208.0490264892578
2017-04-11,213.45404052734375
2017-04-12,208.55287170410156
2017-04-13,208.27804565429688
2017-04-17,211.39283752441406
2017-04-18,206.3083953857422
2017-04-19,214.1869659423828
2017-04-20,218.44688415527344
2017-04-21,214.7824249267578
2017-04-24,215.88174438476562
2017-04-25,216.06497192382812
2017-04-26,210.93475341796875
2017-04-27,208.50704956054688
2017-04-28,210.56829833984375
2017-05-02,211.53025817871094
2017-05-03,203.65167236328125
2017-05-04,216.7520751953125
2017-05-05,221.6532745361328
2017-05-08,218.95074462890625
2017-05-09,217.34756469726562
2017-05-10,226.27964782714844
2017-05-11,226.7377166748047
2017-05-12,224.30999755859375
2017-05-15,225.18031311035156
2017-05-16,224.1725616455078
2017-05-17,222.7984161376953
2017-05-18,219.72943115234375
2017-05-19,218.1720428466797
2017-05-22,211.4385986328125
2017-05-23,208.00318908691406
2017-05-24,203.51426696777344
2017-05-25,208.69029235839844
2017-05-26,213.77471923828125
2017-05-29,209.28578186035156
2017-05-30,208.27804565429688
2017-05-31,210.93475341796875
2017-06-01,208.9193115234375
2017-06-02,208.14060974121094
2017-06-05,208.32382202148438
2017-06-06,205.16323852539062
2017-06-07,204.7968292236328
2017-06-08,205.48387145996094
2017-06-09,204.29293823242188
2017-06-12,205.48387145996094
2017-06-13,208.55287170410156
2017-06-14,207.08709716796875
2017-06-15,202.4149169921875
2017-06-16,203.33103942871094
2017-06-19,207.2244873046875
2017-06-20,206.3542022705078
2017-06-21,206.3542022705078
2017-06-22,200.67433166503906
2017-06-23,198.24661254882812
2017-06-27,194.90280151367188
2017-06-28,198.61306762695312
2017-06-29,199.71238708496094
2017-06-30,202.00265502929688
2017-07-03,204.7509765625
2017-07-04,207.2703094482422
2017-07-05,209.14833068847656
2017-07-06,209.28578186035156
2017-07-07,210.65994262695312
2017-07-10,210.11026000976562
2017-07-11,205.34645080566406
2017-07-12,207.3619384765625
2017-07-13,207.3619384765625
2017-07-14,204.10972595214844
2017-07-17,202.9187774658203
2017-07-18,202.64395141601562
2017-07-19,200.66717529296875
2017-07-20,200.5751953125
2017-07-21,199.196044921875
2017-07-24,197.95480346679688
2017-07-25,199.2420196533203
2017-07-26,199.7477264404297
2017-07-27,197.5870361328125
2017-07-28,199.01217651367188
2017-07-31,199.9775848388672
2017-08-01,205.77005004882812
2017-08-02,204.06906127929688
2017-08-03,204.25296020507812
2017-08-04,198.41455078125
2017-08-07,198.32257080078125
2017-08-08,196.98941040039062
2017-08-09,190.5073699951172
2017-08-10,183.84146118164062
2017-08-11,186.64573669433594
2017-08-14,191.1969451904297
2017-08-16,190.27749633789062
2017-08-17,196.1159210205078
2017-08-18,192.1163787841797
2017-08-21,185.12867736816406
2017-08-22,181.2670135498047
2017-08-23,182.8300323486328
2017-08-24,186.2320098876953
2017-08-28,183.93338012695312
2017-08-29,179.79591369628906
2017-08-30,180.5774383544922
2017-08-31,180.9912109375
2017-09-01,187.79502868652344
2017-09-04,187.15142822265625
2017-09-05,188.11685180664062
2017-09-06,191.0590362548828
2017-09-07,190.87515258789062
2017-09-08,201.954345703125
2017-09-11,203.83920288085938
2017-09-12,207.83877563476562
2017-09-13,200.2993927001953
2017-09-14,202.68991088867188
2017-09-15,200.3453369140625
2017-09-18,206.36767578125
2017-09-19,207.51693725585938
2017-09-20,204.20701599121094
2017-09-21,200.06951904296875
2017-09-22,192.5760955810547
2017-09-25,191.61068725585938
2017-09-26,189.03627014160156
2017-09-27,186.73768615722656
2017-09-28,186.7836456298828
2017-09-29,189.3580780029297
2017-10-03,190.78321838378906
2017-10-04,189.2201690673828
2017-10-05,187.7030792236328
2017-10-06,188.8983612060547
2017-10-09,187.0135040283203
2017-10-10,191.6566619873047
2017-10-11,187.15142822265625
2017-10-12,189.4500274658203
2017-10-13,188.43862915039062
2017-10-16,188.3926544189453
2017-10-17,191.79457092285156
2017-10-18,191.8865203857422
2017-10-19,190.5533447265625
2017-10-23,189.4500274658203
2017-10-24,190.5992889404297
2017-10-25,192.16233825683594
2017-10-26,190.1396026611328
2017-10-27,186.73768615722656
2017-10-30,188.0708770751953
2017-10-31,191.9324951171875
2017-11-01,194.82870483398438
2017-11-02,191.9324951171875
2017-11-03,189.80145263671875
2017-11-06,188.13369750976562
2017-11-07,186.18795776367188
2017-11-08,183.59365844726562
2017-11-09,187.4387969970703
2017-11-10,186.09530639648438
2017-11-13,186.69757080078125
2017-11-14,184.84446716308594
2017-11-15,181.60159301757812
2017-11-16,183.13040161132812
2017-11-17,186.18795776367188
2017-11-20,186.46591186523438
2017-11-21,188.36532592773438
2017-11-22,187.71676635742188
2017-11-23,190.125732421875
2017-11-24,191.42291259765625
2017-11-27,191.1912841796875
2017-11-28,192.11782836914062
2017-11-29,191.3765869140625
2017-11-30,189.98678588867188
2017-12-01,189.80145263671875
2017-12-04,188.82862854003906
2017-12-05,187.67042541503906
2017-12-06,187.57778930664062
2017-12-07,187.16082763671875
2017-12-08,191.23760986328125
2017-12-11,189.75514221191406
2017-12-12,189.3382110595703
2017-12-13,189.5235137939453
2017-12-14,189.1528778076172
2017-12-15,189.75514221191406
2017-12-18,192.34945678710938
2017-12-19,198.55726623535156
2017-12-20,199.25218200683594
2017-12-21,204.95037841796875
2017-12-22,204.11647033691406
2017-12-26,204.48709106445312
2017-12-27,202.9119873046875
2017-12-28,202.9119873046875
2017-12-29,206.94241333007812
2018-01-01,203.60690307617188
2018-01-02,205.41363525390625
2018-01-03,206.94241333007812
2018-01-04,205.78428649902344
2018-01-05,210.41697692871094
2018-01-08,209.11976623535156
2018-01-09,208.56387329101562
2018-01-10,206.98875427246094
2018-01-11,207.35939025878906
2018-01-12,207.72994995117188
2018-01-15,215.0496368408203
2018-01-16,211.52879333496094
2018-01-17,209.8610382080078
2018-01-18,205.92323303222656
2018-01-19,204.95037841796875
2018-01-22,207.174072265625
2018-01-23,206.15487670898438
2018-01-24,215.55921936035156
2018-01-25,210.41697692871094
2018-01-29,208.4248809814453
2018-01-30,208.88816833496094
2018-01-31,206.94241333007812
2018-02-01,203.60690307617188
2018-02-02,196.194580078125
2018-02-05,189.80145263671875
2018-02-06,188.4116668701172
2018-02-07,189.19920349121094
2018-02-08,194.4341583251953
2018-02-09,192.95167541503906
2018-02-12,197.39907836914062
2018-02-14,196.8894805908203
2018-02-15,198.55726623535156
2018-02-16,195.9166259765625
2018-02-19,194.38783264160156
2018-02-20,195.45335388183594
2018-02-21,195.4997100830078
2018-02-22,191.56190490722656
2018-02-23,194.6194610595703
2018-02-26,195.31436157226562
2018-02-27,193.7392578125
2018-02-28,192.16412353515625
2018-03-01,194.20249938964844
2018-03-05,191.70086669921875
2018-03-06,192.81271362304688
2018-03-07,190.17205810546875
2018-03-08,193.7855682373047
2018-03-09,194.57313537597656
2018-03-12,197.44541931152344
2018-03-13,198.74256896972656
2018-03-14,198.83522033691406
2018-03-15,201.56851196289062
2018-03-16,197.95498657226562
2018-03-19,194.75843811035156
2018-03-20,196.7041473388672
2018-03-21,200.96624755859375
2018-03-22,201.42953491210938
2018-03-23,200.31768798828125
2018-03-26,206.29385375976562
2018-03-27,204.71871948242188
2018-03-28,206.4792022705078
2018-04-02,211.9920654296875
2018-04-03,215.83718872070312
2018-04-04,213.984130859375
2018-04-05,218.80210876464844
2018-04-06,221.44276428222656
2018-04-09,220.79420471191406
2018-04-10,218.3851776123047
2018-04-11,223.434814453125
2018-04-12,219.8213348388672
2018-04-13,222.78623962402344
2018-04-16,225.70486450195312
2018-04-17,224.5003204345703
2018-04-18,224.96360778808594
2018-04-19,226.12176513671875
2018-04-20,225.05625915527344
2018-04-23,226.863037109375
2018-04-24,224.03707885742188
2018-04-25,226.35342407226562
2018-04-26,225.51953125
2018-04-27,229.96693420410156
2018-04-30,230.05958557128906
2018-05-02,230.2912139892578
2018-05-03,229.874267578125
2018-05-04,230.33753967285156
2018-05-07,243.03111267089844
2018-05-08,247.8027801513672
2018-05-09,242.2435302734375
2018-05-10,240.5757598876953
2018-05-11,242.2435302734375
2018-05-14,239.74192810058594
2018-05-15,238.0741424560547
2018-05-16,236.45269775390625
2018-05-17,239.37130737304688
2018-05-18,235.57247924804688
2018-05-21,228.6234588623047
2018-05-22,230.1059112548828
2018-05-23,230.33753967285156
2018-05-24,225.4732208251953
2018-05-25,238.95431518554688
2018-05-28,242.1972198486328
2018-05-29,238.9080352783203
2018-05-30,243.54074096679688
2018-05-31,240.62210083007812
2018-06-01,236.59170532226562
2018-06-04,236.59170532226562
2018-06-05,234.32164001464844
2018-06-06,238.3057861328125
2018-06-07,237.47186279296875
2018-06-08,239.46397399902344
2018-06-11,234.08999633789062
2018-06-12,233.9973602294922
2018-06-13,235.0628662109375
2018-06-14,233.2097930908203
2018-06-15,232.6075439453125
2018-06-18,233.48773193359375
2018-06-19,230.75448608398438
2018-06-20,234.97023010253906
2018-06-21,233.48773193359375
2018-06-22,232.7928466796875
2018-06-25,232.37591552734375
2018-06-26,233.4414520263672
2018-06-27,229.73529052734375
2018-06-28,230.33753967285156
2018-06-29,239.32496643066406
2018-07-02,238.49105834960938
2018-07-03,243.0774383544922
2018-07-04,243.0774383544922
2018-07-05,241.6412811279297
2018-07-06,243.49436950683594
2018-07-09,248.4050750732422
2018-07-10,252.9913787841797
2018-07-11,248.8219757080078
2018-07-12,247.0615692138672
2018-07-13,245.4864501953125
2018-07-16,243.1701202392578
2018-07-17,247.66380310058594
2018-07-18,243.91131591796875
2018-07-19,242.66049194335938
2018-07-20,246.3203887939453
2018-07-23,250.11912536621094
2018-07-24,250.5360565185547
2018-07-25,254.2532196044922
2018-07-26,253.83506774902344
2018-07-27,254.1603240966797
2018-07-30,255.87953186035156
2018-07-31,259.96832275390625
2018-08-01,251.5118408203125
2018-08-02,252.20880126953125
2018-08-03,253.649169921875
2018-08-06,257.78448486328125
2018-08-07,265.21881103515625
2018-08-08,266.00872802734375
2018-08-09,263.17437744140625
2018-08-10,270.7481384277344
2018-08-13,268.7037048339844
2018-08-14,271.445068359375
2018-08-16,269.679443359375
2018-08-17,270.0975646972656
2018-08-20,274.3723449707031
2018-08-21,274.8369445800781
2018-08-23,279.9480895996094
2018-08-24,272.1885070800781
2018-08-27,271.723876953125
2018-08-28,269.5400085449219
2018-08-29,269.5864562988281
2018-08-30,264.3360595703125
2018-08-31,264.9400634765625
2018-09-03,262.9421081542969
2018-09-04,254.90374755859375
2018-09-05,255.22900390625
2018-09-06,255.27548217773438
2018-09-07,259.36431884765625
2018-09-10,251.279541015625
2018-09-11,248.7239532470703
2018-09-12,250.62901306152344
2018-09-14,254.1603240966797
2018-09-17,251.744140625
2018-09-18,249.839111328125
2018-09-19,247.23712158203125
2018-09-21,249.09568786621094
2018-09-24,247.00479125976562
2018-09-25,239.15232849121094
2018-09-26,254.2532196044922
2018-09-27,247.60885620117188
2018-09-28,246.6795196533203
2018-10-01,244.2633819580078
2018-10-03,240.7321014404297
2018-10-04,234.45941162109375
2018-10-05,231.06748962402344
2018-10-08,231.67153930664062
2018-10-09,225.30592346191406
2018-10-10,238.54827880859375
2018-10-11,233.53012084960938
2018-10-12,238.17652893066406
2018-10-15,244.68153381347656
2018-10-16,245.98257446289062
2018-10-17,244.17047119140625
2018-10-19,236.41090393066406
2018-10-22,236.64321899414062
2018-10-23,232.08970642089844
2018-10-24,235.66748046875
2018-10-25,237.43312072753906
2018-10-26,233.94830322265625
2018-10-29,235.80685424804688
2018-10-30,242.96238708496094
2018-10-31,247.23712158203125
2018-11-01,236.5967559814453
2018-11-02,235.6210174560547
2018-11-05,231.8109130859375
2018-11-06,235.2028350830078
2018-11-07,237.66542053222656
2018-11-09,238.36239624023438
2018-11-12,235.24928283691406
2018-11-13,231.90383911132812
2018-11-14,233.66949462890625
2018-11-15,232.6875
2018-11-16,230.3961639404297
2018-11-19,227.8242645263672
2018-11-20,223.42864990234375
2018-11-21,234.51121520996094
2018-11-22,234.51121520996094
2018-11-26,237.3169403076172
2018-11-27,242.273681640625
2018-11-28,242.5074920654297
2018-11-29,240.87083435058594
2018-11-30,245.78086853027344
2018-12-03,243.4895477294922
2018-12-04,240.8240966796875
2018-12-05,237.3169403076172
2018-12-06,235.025634765625
2018-12-07,233.43568420410156
2018-12-10,230.162353515625
2018-12-11,234.65150451660156
2018-12-12,244.33119201660156
2018-12-13,239.56150817871094
2018-12-14,240.96437072753906
2018-12-17,241.52549743652344
2018-12-18,241.89959716796875
2018-12-19,252.46783447265625
2018-12-20,253.0289306640625
2018-12-21,246.43551635742188
2018-12-24,240.7305450439453
2018-12-26,244.8456268310547
2018-12-27,250.83116149902344
2018-12-28,248.25924682617188
2018-12-31,250.5973358154297
2019-01-01,250.17648315429688
2019-01-02,244.4715118408203
2019-01-03,240.8240966796875
2019-01-04,241.99313354492188
2019-01-07,245.36001586914062
2019-01-08,244.5182647705078
2019-01-09,243.0218963623047
2019-01-10,244.33119201660156
2019-01-11,242.97511291503906
2019-01-14,235.4464569091797
2019-01-15,240.91763305664062
2019-01-16,236.28814697265625
2019-01-17,234.32418823242188
2019-01-18,230.8170166015625
2019-01-21,228.2451171875
2019-01-22,228.75949096679688
2019-01-23,225.48617553710938
2019-01-24,218.09776306152344
2019-01-25,215.24530029296875
2019-01-28,206.126708984375
2019-01-29,203.27423095703125
2019-01-30,208.18423461914062
2019-01-31,212.20578002929688
2019-02-01,212.34603881835938
2019-02-04,209.77413940429688
2019-02-05,205.8928985595703
2019-02-06,204.81735229492188
2019-02-07,204.11595153808594
2019-02-08,197.5692901611328
2019-02-11,195.1376190185547
2019-02-12,195.51173400878906
2019-02-14,195.18441772460938
2019-02-15,193.03335571289062
2019-02-18,192.28517150878906
2019-02-19,191.67726135253906
2019-02-20,193.03335571289062
2019-02-21,200.56204223632812
2019-02-22,199.7203369140625
2019-02-25,203.27423095703125
2019-02-26,205.00442504882812
2019-02-27,206.2670135498047
2019-02-28,205.518798828125
2019-03-01,204.20945739746094
2019-03-05,208.65187072753906
2019-03-06,210.61585998535156
2019-03-07,209.259765625
2019-03-08,209.91444396972656
2019-03-11,211.59788513183594
2019-03-12,215.4323272705078
2019-03-13,215.5726318359375
2019-03-14,214.31005859375
2019-03-15,214.7776641845703
2019-03-18,213.18777465820312
2019-03-19,213.09425354003906
2019-03-20,214.5906219482422
2019-03-22,206.59432983398438
2019-03-25,202.7130889892578
2019-03-26,209.77413940429688
2019-03-27,211.69139099121094
2019-03-28,206.59432983398438
2019-04-01,201.49728393554688
2019-04-02,201.12318420410156
2019-04-03,196.21316528320312
2019-04-04,201.49728393554688
2019-04-05,204.5835418701172
2019-04-08,203.0404052734375
2019-04-09,204.11595153808594
2019-04-10,205.65908813476562
2019-04-11,208.41806030273438
2019-04-12,206.59432983398438
2019-04-15,211.6446075439453
2019-04-16,212.5331268310547
2019-04-18,207.43603515625
2019-04-22,202.3857421875
2019-04-23,204.25624084472656
2019-04-24,203.8353729248047
2019-04-25,200.0009002685547
2019-04-26,200.65557861328125
2019-04-30,200.28146362304688
2019-05-02,198.73831176757812
2019-05-03,202.6663055419922
2019-05-06,201.4505157470703
2019-05-07,198.8785858154297
2019-05-08,194.8571014404297
2019-05-09,196.21316528320312
2019-05-10,196.5872802734375
2019-05-13,194.3426971435547
2019-05-14,194.6700439453125
2019-05-15,192.4254608154297
2019-05-16,192.05136108398438
2019-05-17,193.7815704345703
2019-05-20,200.98289489746094
2019-05-21,195.5585174560547
2019-05-22,195.41824340820312
2019-05-23,196.49375915527344
2019-05-24,205.8928985595703
2019-05-27,202.3389892578125
2019-05-28,201.68431091308594
2019-05-29,198.92535400390625
2019-05-30,200.65557861328125
2019-05-31,199.1591796875
2019-06-03,200.88937377929688
2019-06-04,200.98289489746094
2019-06-06,198.644775390625
2019-06-07,196.3534698486328
2019-06-10,196.40020751953125
2019-06-11,199.62680053710938
2019-06-12,196.3066864013672
2019-06-13,193.5009765625
