Date,WM
2016-02-09,44.57997512817383
2016-02-10,44.78078842163086
2016-02-11,44.312232971191406
2016-02-12,45.165687561035156
2016-02-16,45.84341812133789
2016-02-17,45.93546676635742
2016-02-18,46.27849578857422
2016-02-19,46.437469482421875
2016-02-22,47.00645065307617
2016-02-23,47.10685729980469
2016-02-24,46.9311408996582
2016-02-25,46.99807357788086
2016-02-26,46.88930130004883
2016-02-29,46.730323791503906
2016-03-01,47.7343864440918
2016-03-02,47.759483337402344
2016-03-03,48.265140533447266
2016-03-04,48.163997650146484
2016-03-07,47.995452880859375
2016-03-08,48.30727767944336
2016-03-09,48.59381103515625
2016-03-10,48.60224914550781
2016-03-11,49.21744918823242
2016-03-14,49.06576156616211
2016-03-15,49.44499969482422
2016-03-16,49.5798454284668
2016-03-17,49.537715911865234
2016-03-18,49.386009216308594
2016-03-21,49.49557876586914
2016-03-22,49.268028259277344
2016-03-23,49.64727783203125
2016-03-24,49.815834045410156
2016-03-28,50.04338073730469
2016-03-29,50.321502685546875
2016-03-30,50.25406265258789
2016-03-31,49.72312545776367
2016-04-01,49.86639404296875
2016-04-04,49.453433990478516
2016-04-05,49.09104919433594
2016-04-06,48.635963439941406
2016-04-07,48.53481674194336
2016-04-08,48.60224914550781
2016-04-11,48.28199768066406
2016-04-12,48.21456527709961
2016-04-13,48.0460090637207
2016-04-14,48.00387954711914
2016-04-15,47.95331954956055
2016-04-18,48.18085861206055
2016-04-19,48.147151947021484
2016-04-20,47.818477630615234
2016-04-21,47.48979949951172
2016-04-22,47.52350997924805
2016-04-25,47.48979949951172
2016-04-26,47.64149475097656
2016-04-27,47.53192901611328
2016-04-28,49.14161682128906
2016-04-29,49.546146392822266
2016-05-02,50.54902267456055
2016-05-03,50.4310417175293
2016-05-04,50.91143035888672
2016-05-05,50.81870651245117
2016-05-06,51.147396087646484
2016-05-09,51.57720184326172
2016-05-10,51.7036247253418
2016-05-11,51.66990661621094
2016-05-12,52.06600570678711
2016-05-13,51.79632568359375
2016-05-16,51.78790283203125
2016-05-17,51.18109130859375
2016-05-18,51.24009704589844
2016-05-19,51.206382751464844
2016-05-20,51.18109130859375
2016-05-23,50.97883987426758
2016-05-24,51.442359924316406
2016-05-25,51.10525131225586
2016-05-26,51.50136184692383
2016-05-27,51.686763763427734
2016-05-31,51.36652755737305
2016-06-01,51.739837646484375
2016-06-02,52.10469055175781
2016-06-03,52.15559768676758
2016-06-06,52.461036682128906
2016-06-07,52.664676666259766
2016-06-08,52.79193878173828
2016-06-09,53.13134002685547
2016-06-10,53.13134002685547
2016-06-13,53.08043670654297
2016-06-14,53.43678283691406
2016-06-15,53.284053802490234
2016-06-16,53.80162048339844
2016-06-17,53.156803131103516
2016-06-20,53.08890914916992
2016-06-21,53.224666595458984
2016-06-22,53.50466537475586
2016-06-23,53.8355712890625
2016-06-24,54.04768753051758
2016-06-27,54.00526809692383
2016-06-28,54.4719123840332
2016-06-29,54.96403884887695
2016-06-30,56.22825622558594
2016-07-01,56.397953033447266
2016-07-05,56.907047271728516
2016-07-06,57.02582931518555
2016-07-07,57.09369659423828
2016-07-08,57.36520004272461
2016-07-11,57.450077056884766
2016-07-12,57.246429443359375
2016-07-13,57.534908294677734
2016-07-14,57.61128234863281
2016-07-15,57.22946548461914
2016-07-18,57.04279708862305
2016-07-19,57.373714447021484
2016-07-20,57.50098419189453
2016-07-21,57.000370025634766
2016-07-22,57.01734161376953
2016-07-25,57.034305572509766
2016-07-26,57.14460754394531
2016-07-27,56.084022521972656
2016-07-28,56.30461120605469
2016-07-29,56.10099792480469
2016-08-01,56.406436920166016
2016-08-02,56.09249496459961
2016-08-03,55.8464469909668
2016-08-04,55.812503814697266
2016-08-05,55.973731994628906
2016-08-08,55.58343505859375
2016-08-09,55.79555130004883
2016-08-10,56.46583938598633
2016-08-11,56.694915771484375
2016-08-12,56.56766128540039
2016-08-15,56.19432830810547
2016-08-16,55.12525177001953
2016-08-17,55.49856185913086
2016-08-18,55.082820892333984
2016-08-19,55.12525177001953
2016-08-22,55.58343505859375
2016-08-23,55.388267517089844
2016-08-24,55.396766662597656
2016-08-25,55.32888412475586
2016-08-26,54.27678298950195
2016-08-29,54.61616134643555
2016-08-30,54.344661712646484
2016-08-31,54.251319885253906
2016-09-01,54.3022346496582
2016-09-02,54.599185943603516
2016-09-06,54.853729248046875
2016-09-07,54.74272918701172
2016-09-08,54.91350173950195
2016-09-09,53.581451416015625
2016-09-12,54.08522415161133
2016-09-13,53.530208587646484
2016-09-14,53.496070861816406
2016-09-15,53.649757385253906
2016-09-16,53.6326789855957
2016-09-19,53.786376953125
2016-09-20,53.98276901245117
2016-09-21,54.6488037109375
2016-09-22,54.65734100341797
2016-09-23,54.10231399536133
2016-09-26,54.22184371948242
2016-09-27,54.554874420166016
2016-09-28,54.52071762084961
2016-09-29,54.02545928955078
2016-09-30,54.44386672973633
2016-10-03,54.18770980834961
2016-10-04,53.496070861816406
2016-10-05,53.2911262512207
2016-10-06,53.607059478759766
2016-10-07,53.18011474609375
2016-10-10,53.607059478759766
2016-10-11,53.30820083618164
2016-10-12,53.64121627807617
2016-10-13,52.68486404418945
2016-10-14,52.838565826416016
2016-10-17,53.487525939941406
2016-10-18,53.40213394165039
2016-10-19,53.30820083618164
2016-10-20,53.31673812866211
2016-10-21,53.12034606933594
2016-10-24,53.43628692626953
2016-10-25,53.572898864746094
2016-10-26,54.62318420410156
2016-10-27,54.10231399536133
2016-10-28,54.631717681884766
2016-10-31,56.066253662109375
2016-11-01,54.60611343383789
2016-11-02,54.341400146484375
2016-11-03,54.14499282836914
2016-11-04,54.110843658447266
2016-11-07,55.246517181396484
2016-11-08,55.75886535644531
2016-11-09,56.322418212890625
2016-11-10,56.81769943237305
2016-11-11,57.7313232421875
2016-11-14,57.825252532958984
2016-11-15,58.61937713623047
2016-11-16,58.67060852050781
2016-11-17,58.72183609008789
2016-11-18,58.83285903930664
2016-11-21,59.370792388916016
2016-11-22,59.40496063232422
2016-11-23,59.37932586669922
2016-11-25,59.79773712158203
2016-11-28,59.96852493286133
2016-11-29,60.10516357421875
2016-11-30,59.710052490234375
2016-12-01,59.51250457763672
2016-12-02,60.01068878173828
2016-12-05,59.2634391784668
2016-12-06,59.701473236083984
2016-12-07,60.07080841064453
2016-12-08,60.173851013183594
2016-12-09,60.13949203491211
2016-12-12,60.72353744506836
2016-12-13,60.835205078125
2016-12-14,60.15668487548828
2016-12-15,60.20820236206055
2016-12-16,60.19101333618164
2016-12-19,61.058509826660156
2016-12-20,61.10147476196289
2016-12-21,60.714962005615234
2016-12-22,60.80084228515625
2016-12-23,60.912513732910156
2016-12-27,60.946876525878906
2016-12-28,60.946876525878906
2016-12-29,60.98980712890625
2016-12-30,60.903907775878906
2017-01-03,60.56893539428711
2017-01-04,60.39716339111328
2017-01-05,60.62904357910156
2017-01-06,60.28550338745117
2017-01-09,59.93336486816406
2017-01-10,59.68429183959961
2017-01-11,60.23395919799805
2017-01-12,60.02783966064453
2017-01-13,59.94194030761719
2017-01-17,59.67571258544922
2017-01-18,59.770179748535156
2017-01-19,59.75300216674805
2017-01-20,59.830291748046875
2017-01-23,59.55546188354492
2017-01-24,59.74440002441406
2017-01-25,59.83887481689453
2017-01-26,59.89041519165039
2017-01-27,59.81312561035156
2017-01-30,59.778778076171875
2017-01-31,59.69287109375
2017-02-01,59.41801452636719
2017-02-02,59.81312561035156
2017-02-03,59.821712493896484
2017-02-06,59.6241569519043
2017-02-07,60.03642654418945
2017-02-08,60.13090515136719
2017-02-09,60.33705139160156
2017-02-10,60.58612060546875
2017-02-13,60.843788146972656
2017-02-14,60.86094284057617
2017-02-15,61.28181838989258
2017-02-16,61.13581848144531
2017-02-17,62.22660446166992
2017-02-21,62.544395446777344
2017-02-22,62.70759201049805
2017-02-23,62.62169647216797
2017-02-24,62.82783508300781
2017-02-27,62.905128479003906
2017-02-28,62.97382736206055
2017-03-01,63.01679229736328
2017-03-02,62.939491271972656
2017-03-03,62.55298614501953
2017-03-06,62.70759201049805
2017-03-07,62.44131088256836
2017-03-08,62.36788558959961
2017-03-09,62.462921142578125
2017-03-10,63.06769561767578
2017-03-13,63.15406799316406
2017-03-14,63.0504264831543
2017-03-15,63.741554260253906
2017-03-16,63.162723541259766
2017-03-17,63.534217834472656
2017-03-20,63.162723541259766
2017-03-21,62.65298080444336
2017-03-22,62.765289306640625
2017-03-23,62.68754959106445
2017-03-24,62.480224609375
2017-03-27,62.10007095336914
2017-03-28,62.49747848510742
2017-03-29,62.333343505859375
2017-03-30,63.00720977783203
2017-03-31,62.998558044433594
2017-04-03,62.713470458984375
2017-04-04,62.66160202026367
2017-04-05,63.300926208496094
2017-04-06,63.14542770385742
2017-04-07,63.249122619628906
2017-04-10,62.972652435302734
2017-04-11,62.95536804199219
2017-04-12,62.462921142578125
2017-04-13,62.221012115478516
2017-04-17,62.63570785522461
2017-04-18,62.59251022338867
2017-04-19,62.81712341308594
2017-04-20,62.9294548034668
2017-04-21,63.395973205566406
2017-04-24,64.01800537109375
2017-04-25,64.13033294677734
2017-04-26,62.462921142578125
2017-04-27,62.9294548034668
2017-04-28,62.87760925292969
2017-05-01,63.076324462890625
2017-05-02,62.94673538208008
2017-05-03,62.9640007019043
2017-05-04,63.024478912353516
2017-05-05,63.40462875366211
2017-05-08,63.29232406616211
2017-05-09,62.8603515625
2017-05-10,63.14542770385742
2017-05-11,62.67890930175781
2017-05-12,62.16916275024414
2017-05-15,62.350616455078125
2017-05-16,61.55579376220703
2017-05-17,61.106536865234375
2017-05-18,61.305240631103516
2017-05-19,60.90781784057617
2017-05-22,61.313880920410156
2017-05-23,61.357086181640625
2017-05-24,61.668087005615234
2017-05-25,61.83223342895508
2017-05-26,62.06550598144531
2017-05-30,62.3246955871582
2017-05-31,62.98992156982422
2017-06-01,63.46508026123047
2017-06-02,64.14761352539062
2017-06-05,63.85384750366211
2017-06-06,63.421897888183594
2017-06-07,63.72168731689453
2017-06-08,63.03519821166992
2017-06-09,63.13079071044922
2017-06-12,63.33064270019531
2017-06-13,63.75646209716797
2017-06-14,63.79990005493164
2017-06-15,64.34735870361328
2017-06-16,64.42556762695312
2017-06-19,64.46031188964844
2017-06-20,64.10405731201172
2017-06-21,63.78252410888672
2017-06-22,63.74776840209961
2017-06-23,63.808589935302734
2017-06-26,63.83464431762695
2017-06-27,63.530513763427734
2017-06-28,63.88678741455078
2017-06-29,63.45231628417969
2017-06-30,63.739070892333984
2017-07-03,63.78252410888672
2017-07-05,64.06058502197266
2017-07-06,63.7738037109375
2017-07-07,64.2951889038086
2017-07-10,64.28653717041016
2017-07-11,64.18223571777344
2017-07-12,64.45162963867188
2017-07-13,64.2951889038086
2017-07-14,64.53853607177734
2017-07-17,64.73838806152344
2017-07-18,64.99038696289062
2017-07-19,65.1033706665039
2017-07-20,65.17286682128906
2017-07-21,65.494384765625
2017-07-24,65.25106811523438
2017-07-25,65.7290267944336
2017-07-26,64.87742614746094
2017-07-27,65.56391906738281
2017-07-28,64.99908447265625
2017-07-31,65.30321502685547
2017-08-01,65.3640365600586
2017-08-02,65.3901138305664
2017-08-03,65.7116470336914
2017-08-04,65.62474060058594
2017-08-07,65.51179504394531
2017-08-08,65.46833801269531
2017-08-09,65.37274169921875
2017-08-10,65.00775146484375
2017-08-11,64.83396911621094
2017-08-14,65.65081024169922
2017-08-15,65.78113555908203
2017-08-16,66.0418472290039
2017-08-17,65.6334228515625
2017-08-18,65.3901138305664
2017-08-21,65.64213562011719
2017-08-22,66.21564483642578
2017-08-23,66.06790924072266
2017-08-24,65.73773193359375
2017-08-25,65.9462661743164
2017-08-28,66.26779174804688
2017-08-29,66.69359588623047
2017-08-30,66.86734008789062
2017-08-31,67.00640106201172
2017-09-01,67.07593536376953
2017-09-05,65.98970794677734
2017-09-06,66.15483093261719
2017-09-07,66.48252868652344
2017-09-08,67.39130401611328
2017-09-11,67.91561889648438
2017-09-12,68.43993377685547
2017-09-13,67.99427032470703
2017-09-14,68.0204849243164
2017-09-15,68.16030883789062
2017-09-18,68.31758880615234
2017-09-19,68.38750457763672
2017-09-20,68.50111389160156
2017-09-21,68.40498352050781
2017-09-22,68.33506774902344
2017-09-25,68.68460845947266
2017-09-26,68.70209503173828
2017-09-27,68.43993377685547
2017-09-28,68.5185775756836
2017-09-29,68.39625549316406
2017-10-02,68.83318328857422
2017-10-03,69.2788314819336
2017-10-04,66.70095825195312
2017-10-05,66.99808502197266
2017-10-06,66.65727996826172
2017-10-09,67.10293579101562
2017-10-10,67.05923461914062
2017-10-11,67.35635375976562
2017-10-12,67.2165298461914
2017-10-13,67.3039321899414
2017-10-16,67.01555633544922
2017-10-17,67.14663696289062
2017-10-18,67.23403930664062
2017-10-19,67.6097640991211
2017-10-20,67.92436218261719
2017-10-23,67.91561889648438
2017-10-24,68.11661529541016
2017-10-25,67.73209381103516
2017-10-26,71.05274200439453
2017-10-27,71.92658996582031
2017-10-30,71.54209899902344
2017-10-31,71.80426788330078
2017-11-01,70.86921691894531
2017-11-02,71.34984588623047
2017-11-03,71.39350891113281
2017-11-06,70.99156188964844
2017-11-07,71.33238220214844
2017-11-08,71.5158920288086
2017-11-09,71.13140106201172
2017-11-10,71.06148529052734
2017-11-13,71.77803039550781
2017-11-14,71.98776245117188
2017-11-15,71.41975402832031
2017-11-16,71.39350891113281
2017-11-17,70.47600555419922
2017-11-20,70.71195983886719
2017-11-21,70.66826629638672
2017-11-22,70.13522338867188
2017-11-24,70.24006652832031
2017-11-27,70.65076446533203
2017-11-28,71.31490325927734
2017-11-29,72.19747924804688
2017-11-30,72.24581146240234
2017-12-01,71.85931396484375
2017-12-04,73.03633117675781
2017-12-05,73.18565368652344
2017-12-06,73.34376525878906
2017-12-07,73.70389556884766
2017-12-08,74.28360748291016
2017-12-11,74.9863052368164
2017-12-12,74.34508514404297
2017-12-13,74.9599609375
2017-12-14,74.36268615722656
2017-12-15,75.42548370361328
2017-12-18,75.64508819580078
2017-12-19,75.23223876953125
2017-12-20,75.35521697998047
2017-12-21,75.35521697998047
2017-12-22,75.46062469482422
2017-12-26,75.43428039550781
2017-12-27,75.63630676269531
2017-12-28,75.79441833496094
2017-12-29,75.80319213867188
2018-01-02,75.62751770019531
2018-01-03,76.72547912597656
2018-01-04,77.3842544555664
2018-01-05,77.28762817382812
2018-01-08,77.3403549194336
2018-01-09,77.02413177490234
2018-01-10,76.6551742553711
2018-01-11,77.45452117919922
2018-01-12,77.53356170654297
2018-01-16,77.43697357177734
2018-01-17,77.76197052001953
2018-01-18,77.26127624511719
2018-01-19,77.34912109375
2018-01-22,77.87612915039062
2018-01-23,77.82342529296875
2018-01-24,77.73560333251953
2018-01-25,77.78829956054688
2018-01-26,78.79840850830078
2018-01-29,77.48966979980469
2018-01-30,77.25249481201172
2018-01-31,77.67411804199219
2018-02-01,77.16465759277344
2018-02-02,76.00521850585938
2018-02-05,71.80662536621094
2018-02-06,71.85054016113281
2018-02-07,71.78904724121094
2018-02-08,69.49652862548828
2018-02-09,70.3572998046875
2018-02-12,70.77014923095703
2018-02-13,70.96337890625
2018-02-14,72.55323028564453
2018-02-15,73.80049896240234
2018-02-16,74.7930679321289
2018-02-20,74.5471420288086
2018-02-21,73.86199188232422
2018-02-22,74.22213745117188
2018-02-23,75.09172058105469
2018-02-26,76.05792236328125
2018-02-27,76.37413787841797
2018-02-28,75.82076263427734
2018-03-01,74.96874237060547
2018-03-02,75.1180648803711
2018-03-05,75.26738739013672
2018-03-06,75.38157653808594
2018-03-07,74.9248275756836
2018-03-08,75.28250885009766
2018-03-09,77.02236938476562
2018-03-12,76.54547119140625
2018-03-13,76.53663635253906
2018-03-14,76.31582641601562
2018-03-15,76.17455291748047
2018-03-16,76.29817199707031
2018-03-19,75.77711486816406
2018-03-20,76.19218444824219
2018-03-21,75.88306427001953
2018-03-22,74.39934539794922
2018-03-23,73.21583557128906
2018-03-26,74.30217742919922
2018-03-27,73.5603256225586
2018-03-28,73.46316528320312
2018-03-29,74.2933349609375
2018-04-02,73.8164291381836
2018-04-03,74.9999008178711
2018-04-04,75.49446868896484
2018-04-05,75.97138214111328
2018-04-06,74.37281036376953
2018-04-09,73.82527160644531
2018-04-10,74.40814971923828
2018-04-11,73.03038024902344
2018-04-12,73.32184600830078
2018-04-13,73.36598205566406
2018-04-16,73.63977813720703
2018-04-17,73.76342010498047
2018-04-18,73.87824249267578
2018-04-19,72.96856689453125
2018-04-20,72.84492492675781
2018-04-23,72.86260223388672
2018-04-24,71.8910903930664
2018-04-25,71.75860595703125
2018-04-26,72.2002182006836
2018-04-27,72.68594360351562
2018-04-30,71.79393005371094
2018-05-01,71.75860595703125
2018-05-02,71.39652252197266
2018-05-03,73.2511978149414
2018-05-04,74.23153686523438
2018-05-07,73.49849700927734
2018-05-08,73.36598205566406
2018-05-09,73.31301879882812
2018-05-10,73.58680725097656
2018-05-11,73.27767944335938
2018-05-14,72.97738647460938
2018-05-15,72.57996368408203
2018-05-16,72.08538055419922
2018-05-17,71.96174621582031
2018-05-18,71.96174621582031
2018-05-21,72.7212905883789
2018-05-22,72.23554229736328
2018-05-23,73.154052734375
2018-05-24,73.24235534667969
2018-05-25,73.26885223388672
2018-05-29,72.99506378173828
2018-05-30,74.05489349365234
2018-05-31,73.04804992675781
2018-06-01,73.860595703125
2018-06-04,73.89591979980469
2018-06-05,73.73695373535156
2018-06-06,73.99307250976562
2018-06-07,73.99751281738281
2018-06-08,74.23731231689453
2018-06-11,74.21063995361328
2018-06-12,74.51260375976562
2018-06-13,73.81988525390625
2018-06-14,74.21954345703125
2018-06-15,74.8945083618164
2018-06-18,73.95309448242188
2018-06-19,73.42910766601562
2018-06-20,72.754150390625
2018-06-21,72.1768569946289
2018-06-22,72.7186279296875
2018-06-25,72.55876922607422
2018-06-26,72.4610824584961
2018-06-27,71.0489730834961
2018-06-28,71.73281860351562
2018-06-29,72.23905181884766
2018-07-02,72.70085906982422
2018-07-03,72.4610824584961
2018-07-05,73.0827407836914
2018-07-06,73.0827407836914
2018-07-09,73.2248306274414
2018-07-10,74.07743835449219
2018-07-11,74.3438720703125
2018-07-12,74.82344055175781
2018-07-13,74.9300308227539
2018-07-16,74.39716339111328
2018-07-17,74.33499145507812
2018-07-18,73.41134643554688
2018-07-19,73.40247344970703
2018-07-20,73.43798065185547
2018-07-23,73.03833770751953
2018-07-24,72.37225341796875
2018-07-25,78.01175689697266
2018-07-26,78.61569213867188
2018-07-27,79.6192626953125
2018-07-30,78.92652130126953
2018-07-31,79.93009948730469
2018-08-01,79.81463623046875
2018-08-02,80.02779388427734
2018-08-03,79.5393295288086
2018-08-06,79.7702407836914
2018-08-07,79.85017395019531
2018-08-08,79.95672607421875
2018-08-09,80.05442810058594
2018-08-10,79.8768081665039
2018-08-13,79.93900299072266
2018-08-14,80.06330108642578
2018-08-15,80.51625061035156
2018-08-16,80.68498229980469
2018-08-17,81.12015533447266
2018-08-20,80.96916961669922
2018-08-21,80.71162414550781
2018-08-22,80.46295928955078
2018-08-23,80.4896011352539
2018-08-24,80.5517578125
2018-08-27,80.52511596679688
2018-08-28,80.32088470458984
2018-08-29,80.4896011352539
2018-08-30,80.60506439208984
2018-08-31,80.72940826416016
2018-09-04,80.92476654052734
2018-09-05,81.29776763916016
2018-09-06,82.0163803100586
2018-09-07,81.95388793945312
2018-09-10,82.06995391845703
2018-09-11,82.42697143554688
2018-09-12,81.90032958984375
2018-09-13,82.1502685546875
2018-09-14,82.1502685546875
2018-09-17,82.2216796875
2018-09-18,82.57872772216797
2018-09-19,81.41830444335938
2018-09-20,81.8735580444336
2018-09-21,81.60574340820312
2018-09-24,80.79344940185547
2018-09-25,80.6773910522461
2018-09-26,80.13287353515625
2018-09-27,80.20428466796875
2018-09-28,80.65955352783203
2018-10-01,80.48995208740234
2018-10-02,80.27571868896484
2018-10-03,79.90081024169922
2018-10-04,79.47232055664062
2018-10-05,80.3024673461914
2018-10-08,81.12370300292969
2018-10-09,81.47185516357422
2018-10-10,80.60600280761719
2018-10-11,78.58859252929688
2018-10-12,79.04386138916016
2018-10-15,78.93673706054688
2018-10-16,80.56136322021484
2018-10-17,80.46317291259766
2018-10-18,80.43639373779297
2018-10-19,80.73096466064453
2018-10-22,80.26677703857422
2018-10-23,78.89208221435547
2018-10-24,77.85663604736328
2018-10-25,75.73213195800781
2018-10-26,75.81246185302734
2018-10-29,77.13358306884766
2018-10-30,79.28486633300781
2018-10-31,79.86509704589844
2018-11-01,78.63323211669922
2018-11-02,77.66024017333984
2018-11-05,78.35653686523438
2018-11-06,78.40115356445312
2018-11-07,79.82939147949219
2018-11-08,80.2400131225586
2018-11-09,80.74880981445312
2018-11-12,81.10586547851562
2018-11-13,81.03446197509766
2018-11-14,81.23978424072266
2018-11-15,82.10562133789062
2018-11-16,82.67691040039062
2018-11-19,82.7037124633789
2018-11-20,81.63252258300781
2018-11-21,81.32904052734375
2018-11-23,81.08799743652344
2018-11-26,81.62358856201172
2018-11-27,81.59683990478516
2018-11-28,82.84654235839844
2018-11-29,83.18295288085938
2018-11-30,84.10701751708984
2018-12-03,83.50592803955078
2018-12-04,83.09321594238281
2018-12-06,83.30854034423828
2018-12-07,81.82828521728516
2018-12-10,81.88211059570312
2018-12-11,82.06153106689453
2018-12-12,81.54118347167969
2018-12-13,81.98078918457031
2018-12-14,81.76549530029297
2018-12-17,79.89044189453125
2018-12-18,80.01604461669922
2018-12-19,78.87666320800781
2018-12-20,78.9035873413086
2018-12-21,78.9574203491211
2018-12-24,75.09073638916016
2018-12-26,77.99747467041016
2018-12-27,79.03816986083984
2018-12-28,78.9035873413086
2018-12-31,79.83660125732422
2019-01-02,79.5943832397461
2019-01-03,79.37907409667969
2019-01-04,81.48736572265625
2019-01-07,81.68472290039062
2019-01-08,82.842041015625
2019-01-09,82.42037200927734
2019-01-10,83.60460662841797
2019-01-11,84.01730346679688
2019-01-14,83.5328369140625
2019-01-15,84.13394927978516
2019-01-16,83.16500091552734
2019-01-17,83.72124481201172
2019-01-18,84.75296783447266
2019-01-22,85.12077331542969
2019-01-23,85.1476821899414
2019-01-24,84.69911193847656
2019-01-25,85.13872528076172
2019-01-28,84.77987670898438
2019-01-29,85.01313018798828
2019-01-30,85.17461395263672
2019-01-31,85.82953643798828
2019-02-01,85.65010833740234
2019-02-04,86.12560272216797
2019-02-05,87.21112060546875
2019-02-06,86.71769714355469
2019-02-07,86.92402648925781
2019-02-08,87.39950561523438
2019-02-11,87.35464477539062
2019-02-12,88.50300598144531
2019-02-13,88.42224884033203
2019-02-14,88.67345428466797
2019-02-15,88.87081909179688
2019-02-19,88.88878631591797
2019-02-20,88.97850036621094
2019-02-21,89.10409545898438
2019-02-22,89.47193908691406
2019-02-25,89.0861587524414
2019-02-26,89.20276641845703
2019-02-27,89.92945861816406
2019-02-28,90.83557891845703
2019-03-01,90.61127471923828
2019-03-04,89.92945861816406
2019-03-05,89.4539794921875
2019-03-06,89.54369354248047
2019-03-07,89.90708923339844
2019-03-08,89.23077392578125
2019-03-11,90.04237365722656
2019-03-12,90.6375503540039
2019-03-13,91.15155029296875
2019-03-14,91.22368621826172
2019-03-15,91.0523681640625
2019-03-18,91.44012451171875
2019-03-19,91.31387329101562
2019-03-20,90.89905548095703
2019-03-21,91.93609619140625
2019-03-22,91.8909912109375
2019-03-25,92.14350128173828
2019-03-26,93.3248519897461
2019-03-27,92.8378677368164
2019-03-28,93.27074432373047
2019-03-29,93.70358276367188
2019-04-01,93.80278015136719
2019-04-02,93.78472900390625
2019-04-03,93.80278015136719
2019-04-04,91.98119354248047
2019-04-05,92.16153717041016
2019-04-08,92.06233978271484
2019-04-09,91.65656280517578
2019-04-10,92.81983947753906
2019-04-11,90.691650390625
2019-04-12,91.79180908203125
2019-04-15,94.01918029785156
2019-04-16,94.18152618408203
