Date,RENT3.SA
2016-07-04,8.759345054626465
2016-07-05,8.372901916503906
2016-07-06,8.43604564666748
2016-07-07,8.514344215393066
2016-07-08,8.764396667480469
2016-07-11,8.746715545654297
2016-07-12,8.865423202514648
2016-07-13,8.830065727233887
2016-07-14,8.966458320617676
2016-07-15,9.143259048461914
2016-07-18,9.320061683654785
2016-07-19,9.3731050491333
2016-07-20,9.31501293182373
2016-07-21,9.287225723266602
2016-07-22,9.799958229064941
2016-07-25,9.686296463012695
2016-07-26,9.648411750793457
2016-07-27,9.635782241821289
2016-07-28,9.850470542907715
2016-07-29,10.17882251739502
2016-08-01,10.226812362670898
2016-08-02,10.062636375427246
2016-08-03,10.259648323059082
2016-08-04,10.406142234802246
2016-08-05,10.63346004486084
2016-08-08,10.590523719787598
2016-08-09,10.797635078430176
2016-08-10,10.75469970703125
2016-08-11,10.987064361572266
2016-08-12,10.658716201782227
2016-08-15,10.83552074432373
2016-08-16,10.608203887939453
2016-08-17,10.656194686889648
2016-08-18,10.481912612915039
2016-08-19,10.464234352111816
2016-08-22,10.21923542022705
2016-08-23,10.17882251739502
2016-08-24,10.209132194519043
2016-08-25,10.039904594421387
2016-08-26,10.01464557647705
2016-08-29,10.224285125732422
2016-08-30,10.277328491210938
2016-08-31,10.18134593963623
2016-09-01,10.264697074890137
2016-09-02,10.620829582214355
2016-09-05,10.658716201782227
2016-09-06,10.891087532043457
2016-09-08,10.94412612915039
2016-09-09,10.35057258605957
2016-09-12,10.406142234802246
2016-09-13,10.156088829040527
2016-09-14,10.009594917297363
2016-09-15,9.994441986083984
2016-09-16,10.077792167663574
2016-09-19,10.173770904541016
2016-09-20,10.446553230285645
2016-09-21,10.54758358001709
2016-09-22,10.28742790222168
2016-09-23,10.171245574951172
2016-09-26,10.125779151916504
2016-09-27,10.060111045837402
2016-09-28,10.100526809692383
2016-09-29,10.024749755859375
2016-09-30,10.017170906066895
2016-10-03,10.37938117980957
2016-10-04,10.371771812438965
2016-10-05,10.460525512695312
2016-10-06,10.397127151489258
2016-10-07,10.521389961242676
2016-10-10,10.42756462097168
2016-10-11,10.422491073608398
2016-10-13,10.549284934997559
2016-10-14,10.346410751342773
2016-10-17,10.244976997375488
2016-10-18,10.397127151489258
2016-10-19,10.57971477508545
2016-10-20,10.802871704101562
2016-10-21,10.346410751342773
2016-10-24,9.895023345947266
2016-10-25,10.298230171203613
2016-10-26,10.14354419708252
2016-10-27,9.915310859680176
2016-10-28,10.168899536132812
2016-10-31,10.049715042114258
2016-11-01,9.572962760925293
2016-11-03,9.540000915527344
2016-11-04,9.674402236938477
2016-11-07,10.113107681274414
2016-11-08,9.826554298400879
2016-11-09,9.585648536682129
2016-11-10,9.157081604003906
2016-11-11,8.921246528625488
2016-11-14,8.862921714782715
2016-11-16,8.90349292755127
2016-11-17,8.535788536071777
2016-11-18,8.520573616027832
2016-11-21,8.857847213745117
2016-11-22,9.288948059082031
2016-11-23,9.311768531799316
2016-11-24,9.17990493774414
2016-11-25,9.078466415405273
2016-11-28,9.068326950073242
2016-11-29,8.447035789489746
2016-11-30,8.789377212524414
2016-12-01,8.241628646850586
2016-12-02,8.315167427062988
2016-12-05,8.114831924438477
2016-12-06,8.753876686096191
2016-12-07,9.053112030029297
2016-12-08,8.979568481445312
2016-12-09,8.87559986114502
2016-12-12,8.594115257263184
2016-12-13,8.796988487243652
2016-12-14,8.624545097351074
2016-12-15,8.424211502075195
2016-12-16,8.368419647216797
2016-12-19,8.411531448364258
2016-12-20,8.436891555786133
2016-12-21,8.611867904663086
2016-12-22,8.581436157226562
2016-12-23,8.804547309875488
2016-12-26,8.676908493041992
2016-12-27,8.643720626831055
2016-12-28,8.449708938598633
2016-12-29,8.735623359680176
2017-01-02,8.91942310333252
2017-01-03,9.294682502746582
2017-01-04,9.4427490234375
2017-01-05,9.299788475036621
2017-01-06,9.297237396240234
2017-01-09,9.407005310058594
2017-01-10,9.330424308776855
2017-01-11,9.289575576782227
2017-01-12,9.955851554870605
2017-01-13,9.75418472290039
2017-01-16,9.695470809936523
2017-01-17,9.636752128601074
2017-01-18,9.381476402282715
2017-01-19,9.44529914855957
2017-01-20,9.407005310058594
2017-01-23,9.317659378051758
2017-01-24,9.598465919494629
2017-01-26,9.815451622009277
2017-01-27,9.700579643249512
2017-01-30,9.38403034210205
2017-01-31,9.407005310058594
2017-02-01,9.667387962341309
2017-02-02,9.960958480834961
2017-02-03,9.766948699951172
2017-02-06,9.381476402282715
2017-02-07,9.636752128601074
2017-02-08,10.022225379943848
2017-02-09,9.856295585632324
2017-02-10,9.93032455444336
2017-02-13,9.93032455444336
2017-02-14,10.338770866394043
2017-02-15,10.397482872009277
2017-02-16,10.14986515045166
2017-02-17,9.917563438415527
2017-02-20,10.022225379943848
2017-02-21,10.083494186401367
2017-02-22,10.004359245300293
2017-02-23,10.083494186401367
2017-02-24,9.835869789123535
2017-03-01,9.789921760559082
2017-03-02,9.63165283203125
2017-03-03,9.90224552154541
2017-03-06,9.955851554870605
2017-03-07,9.950749397277832
2017-03-08,9.879270553588867
2017-03-09,9.75418472290039
2017-03-10,10.272397994995117
2017-03-13,10.280056953430176
2017-03-14,10.433222770690918
2017-03-15,10.698714256286621
2017-03-16,11.147808074951172
2017-03-17,10.927265167236328
2017-03-20,11.168325424194336
2017-03-21,10.860586166381836
2017-03-22,10.860586166381836
2017-03-23,10.770829200744629
2017-03-24,10.770829200744629
2017-03-27,10.796472549438477
2017-03-28,10.770829200744629
2017-03-29,10.76569938659668
2017-03-30,10.706719398498535
2017-03-31,10.686201095581055
2017-04-03,10.770829200744629
2017-04-04,10.937521934509277
2017-04-05,11.13242244720459
2017-04-06,11.01445484161377
2017-04-07,11.127290725708008
2017-04-10,11.0272798538208
2017-04-11,11.093954086303711
2017-04-12,11.209357261657715
2017-04-13,11.181142807006836
2017-04-17,11.51452922821045
2017-04-18,11.265775680541992
2017-04-19,11.235001564025879
2017-04-20,11.258079528808594
2017-04-24,11.388871192932129
2017-04-25,11.283726692199707
2017-04-26,11.278593063354492
2017-04-27,11.747897148132324
2017-04-28,12.13000774383545
2017-05-02,12.212071418762207
2017-05-03,12.383763313293457
2017-05-04,12.117182731628418
2017-05-05,12.305671691894531
2017-05-08,12.515705108642578
2017-05-09,12.548016548156738
2017-05-10,13.046164512634277
2017-05-11,12.844215393066406
2017-05-12,12.8980712890625
2017-05-15,12.846907615661621
2017-05-16,12.865755081176758
2017-05-17,12.574943542480469
2017-05-18,11.686348915100098
2017-05-19,11.575947761535645
2017-05-22,11.093954086303711
2017-05-23,11.411693572998047
2017-05-24,11.802136421203613
2017-05-25,11.678271293640137
2017-05-26,11.807520866394043
2017-05-29,11.807520866394043
2017-05-30,11.691734313964844
2017-05-31,11.707893371582031
2017-06-01,11.837142944335938
2017-06-02,11.896381378173828
2017-06-05,11.683656692504883
2017-06-06,11.740204811096191
2017-06-07,11.998703956604004
2017-06-08,11.81560230255127
2017-06-09,11.885608673095703
2017-06-12,11.724048614501953
2017-06-13,11.678271293640137
2017-06-14,11.57325553894043
2017-06-15,11.57325553894043
2017-06-16,11.632494926452637
2017-06-19,11.899070739746094
2017-06-20,11.724048614501953
2017-06-21,11.433235168457031
2017-06-22,11.608264923095703
2017-06-23,11.826371192932129
2017-06-26,12.031022071838379
2017-06-27,11.767129898071289
2017-06-28,11.84791374206543
2017-06-29,11.915228843688965
2017-06-30,12.157574653625488
2017-07-03,12.305671691894531
2017-07-04,12.230278015136719
2017-07-05,12.305671691894531
2017-07-06,12.227583885192871
2017-07-07,12.332535743713379
2017-07-10,12.40011978149414
2017-07-11,12.651529312133789
2017-07-12,12.87049674987793
2017-07-13,13.384127616882324
2017-07-14,13.294919967651367
2017-07-17,13.178675651550293
2017-07-18,13.30032730102539
2017-07-19,13.246258735656738
2017-07-20,13.330060005187988
2017-07-21,13.922088623046875
2017-07-24,14.043737411499023
2017-07-25,13.922088623046875
2017-07-26,13.968045234680176
2017-07-27,14.054550170898438
2017-07-28,14.016706466674805
2017-07-31,14.030218124389648
2017-08-01,14.095102310180664
2017-08-02,14.273519515991211
2017-08-03,13.935606956481934
2017-08-04,13.816657066345215
2017-08-07,13.868021965026855
2017-08-08,13.876133918762207
2017-08-09,14.330291748046875
2017-08-10,14.000489234924316
2017-08-11,14.057254791259766
2017-08-14,14.035626411437988
2017-08-15,14.124837875366211
2017-08-16,14.481674194335938
2017-08-17,14.476268768310547
2017-08-18,14.908794403076172
2017-08-21,14.922314643859863
2017-08-22,15.408916473388672
2017-08-23,15.408916473388672
2017-08-24,15.800893783569336
2017-08-25,15.927948951721191
2017-08-28,16.11177635192871
2017-08-29,16.200984954833984
2017-08-30,16.025266647338867
2017-08-31,16.09825897216797
2017-09-01,16.263164520263672
2017-09-04,16.541606903076172
2017-09-05,16.720022201538086
2017-09-06,16.75516128540039
2017-09-07,16.75516128540039
2017-09-08,17.098491668701172
2017-09-11,17.24446678161621
2017-09-12,17.225547790527344
2017-09-13,16.665956497192383
2017-09-14,16.587554931640625
2017-09-15,16.679475784301758
2017-09-18,16.503765106201172
2017-09-19,16.820049285888672
2017-09-20,16.51456642150879
2017-09-21,16.682174682617188
2017-09-22,16.48754119873047
2017-09-25,16.38614845275879
2017-09-26,16.163803100585938
2017-09-27,15.946881294250488
2017-09-28,15.727231979370117
2017-09-29,15.648597717285156
2017-10-02,15.819430351257324
2017-10-03,16.26955223083496
2017-10-04,16.391571044921875
2017-10-05,16.00652503967285
2017-10-06,15.946881294250488
2017-10-09,16.04991340637207
2017-10-10,16.06075668334961
2017-10-11,15.727231979370117
2017-10-12,15.727231979370117
2017-10-13,15.675711631774902
2017-10-16,15.79231071472168
2017-10-17,15.428961753845215
2017-10-18,15.857386589050293
2017-10-19,16.07431411743164
2017-10-20,15.998396873474121
2017-10-23,15.998396873474121
2017-10-24,16.106857299804688
2017-10-25,16.066181182861328
2017-10-26,15.691978454589844
2017-10-27,15.998396873474121
2017-10-30,15.727231979370117
2017-10-31,15.691978454589844
2017-11-01,15.64046573638916
2017-11-02,15.64046573638916
2017-11-03,15.59165096282959
2017-11-06,15.499460220336914
2017-11-07,16.329200744628906
2017-11-08,16.57053565979004
2017-11-09,16.49732780456543
2017-11-10,16.554271697998047
2017-11-13,16.16108512878418
2017-11-14,16.036352157592773
2017-11-15,16.036352157592773
2017-11-16,16.5732479095459
2017-11-17,17.017953872680664
2017-11-20,17.017953872680664
2017-11-21,17.083030700683594
2017-11-22,16.966434478759766
2017-11-23,16.952869415283203
2017-11-24,16.977275848388672
2017-11-27,16.92033576965332
2017-11-28,17.09116554260254
2017-11-29,16.838985443115234
2017-11-30,16.29395866394043
2017-12-01,16.708831787109375
2017-12-04,16.822715759277344
2017-12-05,16.676288604736328
2017-12-06,17.221324920654297
2017-12-07,17.083030700683594
2017-12-08,17.20505142211914
2017-12-11,17.20505142211914
2017-12-12,17.107431411743164
2017-12-13,16.944738388061523
2017-12-14,17.026086807250977
2017-12-15,17.233842849731445
2017-12-18,17.39704704284668
2017-12-19,17.19304847717285
2017-12-20,17.364410400390625
2017-12-21,17.625526428222656
2017-12-22,17.462324142456055
2017-12-25,17.462324142456055
2017-12-26,17.60920524597168
2017-12-27,18.22119903564453
2017-12-28,18.00088119506836
2017-12-29,18.00088119506836
2018-01-02,18.57208251953125
2018-01-03,18.82504653930664
2018-01-04,19.094324111938477
2018-01-05,18.816879272460938
2018-01-08,18.72711753845215
2018-01-09,18.57208251953125
2018-01-10,18.531278610229492
2018-01-11,18.93111801147461
2018-01-12,18.58839988708496
2018-01-15,19.17591667175293
2018-01-16,19.54311752319336
2018-01-17,20.06535530090332
2018-01-18,19.869518280029297
2018-01-19,19.57575035095215
2018-01-22,19.192241668701172
2018-01-23,18.531278610229492
2018-01-24,19.722631454467773
2018-01-25,19.722631454467773
2018-01-26,20.44071388244629
2018-01-29,20.514156341552734
2018-01-30,20.236717224121094
2018-01-31,21.03639030456543
2018-02-01,20.783432006835938
2018-02-02,20.726308822631836
2018-02-05,20.399917602539062
2018-02-06,20.146953582763672
2018-02-07,20.220396041870117
2018-02-08,19.95927619934082
2018-02-09,19.494152069091797
2018-02-14,20.391759872436523
2018-02-15,20.114315032958984
2018-02-16,20.195913314819336
2018-02-19,20.342788696289062
2018-02-20,20.709993362426758
2018-02-21,20.603912353515625
2018-02-22,21.03639030456543
2018-02-23,21.370946884155273
2018-02-26,21.297508239746094
2018-02-27,21.1995906829834
2018-02-28,21.166946411132812
2018-03-01,20.97110366821289
2018-03-02,21.109830856323242
2018-03-05,21.24039077758789
2018-03-06,21.583106994628906
2018-03-07,21.419910430908203
2018-03-08,22.562305450439453
2018-03-09,23.990293502807617
2018-03-12,24.235097885131836
2018-03-13,23.500699996948242
2018-03-14,23.14166831970215
2018-03-15,22.921337127685547
2018-03-16,22.603099822998047
2018-03-19,22.431743621826172
2018-03-20,22.154300689697266
2018-03-21,22.77446174621582
2018-03-22,23.011104583740234
2018-03-23,22.68470001220703
2018-03-26,23.174291610717773
2018-03-27,22.847902297973633
2018-03-28,22.937660217285156
2018-03-29,23.488420486450195
2018-04-02,23.144926071166992
2018-04-03,23.553844451904297
2018-04-04,24.044546127319336
2018-04-05,23.7583065032959
2018-04-06,23.725589752197266
2018-04-09,23.553844451904297
2018-04-10,24.1999454498291
2018-04-11,24.069082260131836
2018-04-12,24.15086555480957
2018-04-13,24.118152618408203
2018-04-16,23.71741485595703
2018-04-17,23.741952896118164
2018-04-18,24.281723022460938
2018-04-19,24.306257247924805
2018-04-20,23.946409225463867
2018-04-23,23.71741485595703
2018-04-24,23.512956619262695
2018-04-25,24.28990364074707
2018-04-26,24.13450813293457
2018-04-27,22.981355667114258
2018-04-30,22.809606552124023
2018-05-02,22.065372467041016
2018-05-03,21.738229751586914
2018-05-04,21.697343826293945
2018-05-07,21.17392349243164
2018-05-08,21.54195213317871
2018-05-09,21.959054946899414
2018-05-10,22.032657623291016
2018-05-11,21.255712509155273
2018-05-14,20.593252182006836
2018-05-15,21.059425354003906
2018-05-16,21.378381729125977
2018-05-17,20.290653228759766
2018-05-18,20.560546875
2018-05-21,20.5441837310791
2018-05-22,21.705522537231445
2018-05-23,21.272058486938477
2018-05-24,20.936748504638672
2018-05-25,20.26612091064453
2018-05-28,19.50552749633789
2018-05-29,19.963520050048828
2018-05-30,20.225221633911133
2018-06-01,21.255712509155273
2018-06-04,21.640092849731445
2018-06-05,20.3315486907959
2018-06-06,19.628202438354492
2018-06-07,19.05571174621582
2018-06-08,19.628202438354492
2018-06-11,18.900320053100586
2018-06-12,19.170209884643555
2018-06-13,19.546419143676758
2018-06-14,19.039350509643555
2018-06-15,18.51593780517578
2018-06-18,18.38507843017578
2018-06-19,19.570951461791992
2018-06-20,18.973928451538086
2018-06-21,18.156085968017578
2018-06-22,18.663148880004883
2018-06-25,18.900320053100586
2018-06-26,19.79995346069336
2018-06-27,18.95757484436035
2018-06-28,19.374675750732422
2018-06-29,19.460634231567383
2018-07-02,18.96038055419922
2018-07-03,19.23101043701172
2018-07-04,19.313016891479492
2018-07-05,19.025989532470703
2018-07-06,18.714353561401367
2018-07-10,19.190004348754883
2018-07-11,18.427324295043945
2018-07-12,18.763561248779297
2018-07-13,19.460634231567383
2018-07-16,19.18180274963379
2018-07-17,20.04289436340332
2018-07-18,20.256114959716797
2018-07-19,20.133098602294922
2018-07-20,20.748167037963867
2018-07-23,20.215110778808594
2018-07-24,20.977787017822266
2018-07-25,21.035194396972656
2018-07-26,20.854780197143555
2018-07-27,20.354524612426758
2018-07-30,20.477535247802734
2018-07-31,19.477031707763672
2018-08-01,19.641050338745117
2018-08-02,19.452430725097656
2018-08-03,20.370925903320312
2018-08-06,20.82197380065918
2018-08-07,20.82197380065918
2018-08-08,20.182310104370117
2018-08-09,19.690258026123047
2018-08-10,19.04238510131836
2018-08-13,19.304819107055664
2018-08-14,19.354021072387695
2018-08-15,18.68155288696289
2018-08-16,18.550334930419922
2018-08-17,18.32070541381836
2018-08-20,18.492931365966797
2018-08-21,17.631839752197266
2018-08-22,18.484731674194336
2018-08-23,17.61543846130371
2018-08-24,17.968074798583984
2018-08-27,18.68155288696289
2018-08-28,18.796361923217773
2018-08-29,18.492931365966797
2018-08-30,17.57443618774414
2018-08-31,17.65644073486328
2018-09-03,17.877870559692383
2018-09-04,17.147987365722656
2018-09-05,17.541627883911133
2018-09-06,17.943466186523438
2018-09-10,17.82046127319336
2018-09-11,17.910676956176758
2018-09-12,17.83686065673828
2018-09-13,17.180795669555664
2018-09-14,17.344816207885742
2018-09-17,18.304311752319336
2018-09-18,18.86197280883789
2018-09-19,18.68155288696289
2018-09-20,18.615943908691406
2018-09-21,19.33761978149414
2018-09-24,18.68974494934082
2018-09-25,18.435523986816406
2018-09-26,18.558534622192383
2018-09-27,18.91117286682129
2018-09-28,18.711502075195312
2018-10-01,17.979490280151367
2018-10-02,18.834880828857422
2018-10-03,20.191972732543945
2018-10-04,19.698486328125
2018-10-05,19.86298370361328
2018-10-08,20.825286865234375
2018-10-09,20.36469841003418
2018-10-10,19.871206283569336
2018-10-11,19.821855545043945
2018-10-15,19.73961067199707
2018-10-16,20.775938034057617
2018-10-17,21.01445960998535
2018-10-18,20.529190063476562
2018-10-19,20.989782333374023
2018-10-22,21.42569923400879
2018-10-23,21.26120376586914
2018-10-24,20.76771354675293
2018-10-25,21.38457489013672
2018-10-26,21.89451789855957
2018-10-29,21.623092651367188
2018-10-30,22.8321475982666
2018-10-31,23.64640235900879
2018-11-01,23.745105743408203
2018-11-05,23.440778732299805
2018-11-06,23.358537673950195
2018-11-07,22.741674423217773
2018-11-08,21.89451789855957
2018-11-09,22.17416000366211
2018-11-12,22.396228790283203
2018-11-13,22.05078887939453
2018-11-14,22.06723976135254
2018-11-16,22.815696716308594
2018-11-19,23.333860397338867
2018-11-21,23.22693634033203
2018-11-22,22.889713287353516
2018-11-23,22.947294235229492
2018-11-26,22.69232749938965
2018-11-27,23.029541015625
2018-11-28,23.04599380493164
2018-11-29,22.881494522094727
2018-11-30,22.133037567138672
2018-12-03,21.84516716003418
2018-12-04,21.68889808654785
2018-12-05,21.795822143554688
2018-12-06,22.2893009185791
2018-12-07,22.26463508605957
2018-12-10,22.05078887939453
2018-12-11,22.396228790283203
2018-12-12,22.955514907836914
2018-12-13,22.988420486450195
2018-12-14,23.276288986206055
2018-12-17,22.79924774169922
2018-12-18,22.71699333190918
2018-12-19,22.889713287353516
2018-12-20,23.124242782592773
2018-12-21,23.882959365844727
2018-12-26,23.751005172729492
2018-12-27,23.915945053100586
2018-12-28,24.53445816040039
2019-01-02,25.458112716674805
2019-01-03,25.037525177001953
2019-01-04,24.7818660736084
2019-01-07,24.32004165649414
2019-01-08,24.336538314819336
2019-01-09,24.90557098388672
2019-01-10,24.7818660736084
2019-01-11,24.311792373657227
2019-01-14,24.221080780029297
2019-01-15,23.77574920654297
2019-01-16,23.948938369750977
2019-01-17,25.44986343383789
2019-01-18,25.713769912719727
2019-01-21,26.63741683959961
2019-01-22,26.22507095336914
2019-01-23,26.45598602294922
2019-01-24,26.57143783569336
2019-01-28,26.398256301879883
2019-01-29,26.30754280090332
2019-01-30,27.379634857177734
2019-01-31,27.46210289001465
2019-02-01,27.049762725830078
2019-02-04,27.09099578857422
2019-02-05,26.554946899414062
2019-02-06,25.86220359802246
2019-02-07,26.19208335876465
2019-02-08,27.44561195373535
2019-02-11,26.975534439086914
2019-02-12,27.437362670898438
2019-02-13,27.59405517578125
2019-02-14,28.361011505126953
2019-02-15,28.187828063964844
2019-02-18,28.278545379638672
2019-02-19,28.17957878112793
2019-02-20,27.684768676757812
2019-02-21,28.039386749267578
2019-02-22,28.5919246673584
2019-02-25,28.73211669921875
2019-02-26,28.946542739868164
2019-02-27,28.542444229125977
2019-02-28,28.492971420288086
2019-03-01,27.709510803222656
2019-03-06,27.833206176757812
2019-03-07,27.313661575317383
2019-03-08,27.915679931640625
2019-03-11,29.020755767822266
2019-03-12,28.847583770751953
2019-03-13,28.32802391052246
2019-03-14,28.583675384521484
2019-03-15,28.3692626953125
2019-03-18,28.534194946289062
2019-03-19,28.24555778503418
2019-03-20,27.709510803222656
2019-03-21,27.330150604248047
2019-03-22,26.579689025878906
2019-03-25,26.695138931274414
2019-03-26,26.901317596435547
2019-03-27,25.96352767944336
2019-03-28,26.790651321411133
2019-03-29,27.344829559326172
2019-04-01,27.328289031982422
2019-04-02,27.419273376464844
2019-04-03,26.418453216552734
2019-04-04,26.38536262512207
2019-04-05,26.36882209777832
2019-04-08,25.93871307373047
2019-04-09,25.310094833374023
2019-04-10,26.120685577392578
2019-04-11,26.302648544311523
2019-04-12,26.26129150390625
2019-04-15,26.881635665893555
2019-04-16,27.030521392822266
2019-04-17,26.86509895324707
2019-04-18,27.096694946289062
2019-04-22,27.311748504638672
2019-04-23,28.180227279663086
2019-04-24,27.725311279296875
2019-04-25,28.370466232299805
2019-04-26,29.669057846069336
2019-04-29,29.983362197875977
2019-04-30,29.94200897216797
2019-05-02,29.74350357055664
2019-05-03,29.65252113342285
2019-05-06,29.205778121948242
2019-05-07,28.982398986816406
2019-05-08,30.364086151123047
2019-05-09,30.049686431884766
2019-05-10,30.39717674255371
2019-05-13,28.957576751708984
2019-05-14,29.760116577148438
2019-05-15,29.776662826538086
2019-05-16,29.53672218322754
2019-05-17,28.84174346923828
2019-05-20,30.115877151489258
