Date,O
2015-12-09,30.74793815612793
2015-12-10,30.326568603515625
2015-12-11,30.146841049194336
2015-12-14,30.574438095092773
2015-12-15,30.946210861206055
2015-12-16,31.745594024658203
2015-12-17,31.60305404663086
2015-12-18,31.65266227722168
2015-12-21,31.65266227722168
2015-12-22,31.714624404907227
2015-12-23,31.919099807739258
2015-12-24,31.788991928100586
2015-12-28,32.06785202026367
2015-12-29,32.33429718017578
2015-12-30,32.29137420654297
2015-12-31,32.11101150512695
2016-01-04,31.83114242553711
2016-01-05,32.52150344848633
2016-01-06,32.71428680419922
2016-01-07,32.14832305908203
2016-01-08,31.824920654296875
2016-01-11,32.50906753540039
2016-01-12,32.608558654785156
2016-01-13,32.241615295410156
2016-01-14,32.49662399291992
2016-01-15,32.45931625366211
2016-01-19,32.969303131103516
2016-01-20,32.260276794433594
2016-01-21,32.66454315185547
2016-01-22,33.60989761352539
2016-01-25,33.51660919189453
2016-01-26,34.33136749267578
2016-01-27,34.256710052490234
2016-01-28,34.24985885620117
2016-01-29,34.82411575317383
2016-02-01,35.36091613769531
2016-02-02,35.71672821044922
2016-02-03,35.797874450683594
2016-02-04,35.879005432128906
2016-02-05,34.886539459228516
2016-02-08,35.06131362915039
2016-02-09,35.179927825927734
2016-02-10,35.44208526611328
2016-02-11,37.52688980102539
2016-02-12,37.75162124633789
2016-02-16,37.339637756347656
2016-02-17,37.333404541015625
2016-02-18,37.73290252685547
2016-02-19,37.58931350708008
2016-02-22,37.2772331237793
2016-02-23,37.2709846496582
2016-02-24,37.15864181518555
2016-02-25,37.52688980102539
2016-02-26,36.718387603759766
2016-02-29,36.66202163696289
2016-03-01,36.843658447265625
2016-03-02,36.975162506103516
2016-03-03,36.962642669677734
2016-03-04,36.424049377441406
2016-03-07,36.16725540161133
2016-03-08,36.72465896606445
2016-03-09,36.90626907348633
2016-03-10,37.1066780090332
2016-03-11,37.34465789794922
2016-03-14,37.419803619384766
2016-03-15,37.48870849609375
2016-03-16,38.12748718261719
2016-03-17,38.55961608886719
2016-03-18,38.35295104980469
2016-03-21,38.05862045288086
2016-03-22,38.12748718261719
2016-03-23,38.45941925048828
2016-03-24,38.49074172973633
2016-03-28,38.8978385925293
2016-03-29,39.373775482177734
2016-03-30,39.084144592285156
2016-03-31,39.272640228271484
2016-04-01,39.109291076660156
2016-04-04,39.05274963378906
2016-04-05,39.492557525634766
2016-04-06,39.56161880493164
2016-04-07,39.36058807373047
2016-04-08,39.580501556396484
2016-04-11,39.580501556396484
2016-04-12,40.04538345336914
2016-04-13,39.6307487487793
2016-04-14,39.37316131591797
2016-04-15,39.586753845214844
2016-04-18,39.67472457885742
2016-04-19,39.76266860961914
2016-04-20,38.6757926940918
2016-04-21,37.08628463745117
2016-04-22,37.29989242553711
2016-04-25,37.896751403808594
2016-04-26,37.44438552856445
2016-04-27,37.35015869140625
2016-04-28,37.488189697265625
2016-04-29,37.318016052246094
2016-05-02,37.70253372192383
2016-05-03,38.269874572753906
2016-05-04,39.32258605957031
2016-05-05,39.34149932861328
2016-05-06,40.07904815673828
2016-05-09,40.36900329589844
2016-05-10,40.48247146606445
2016-05-11,39.88360595703125
2016-05-12,40.43204116821289
2016-05-13,40.10424041748047
2016-05-16,40.28706359863281
2016-05-17,39.39824295043945
2016-05-18,38.370731353759766
2016-05-19,37.22343444824219
2016-05-20,37.31171798706055
2016-05-23,37.22343444824219
2016-05-24,37.46299743652344
2016-05-25,37.431480407714844
2016-05-26,37.75927734375
2016-05-27,37.885135650634766
2016-05-31,38.00529479980469
2016-06-01,38.485965728759766
2016-06-02,38.92869186401367
2016-06-03,39.8774299621582
2016-06-06,39.573829650878906
2016-06-07,39.96596145629883
2016-06-08,40.16835021972656
2016-06-09,40.46560287475586
2016-06-10,40.66801071166992
2016-06-13,40.554161071777344
2016-06-14,40.69331359863281
2016-06-15,40.731258392333984
2016-06-16,41.155006408691406
2016-06-17,40.554161071777344
2016-06-20,40.32013702392578
2016-06-21,40.68696975708008
2016-06-22,40.705963134765625
2016-06-23,40.79448699951172
2016-06-24,41.58509063720703
2016-06-27,42.356689453125
2016-06-28,43.13467025756836
2016-06-29,43.426448822021484
2016-06-30,43.997337341308594
2016-07-01,44.17494201660156
2016-07-05,45.335777282714844
2016-07-06,45.170875549316406
2016-07-07,43.85780715942383
2016-07-08,44.34621047973633
2016-07-11,44.733150482177734
2016-07-12,44.447723388671875
2016-07-13,44.910770416259766
2016-07-14,44.61899185180664
2016-07-15,44.301815032958984
2016-07-18,44.39064407348633
2016-07-19,44.58726501464844
2016-07-20,44.276451110839844
2016-07-21,44.454044342041016
2016-07-22,44.66339111328125
2016-07-25,44.60629653930664
2016-07-26,44.47309112548828
2016-07-27,44.143245697021484
2016-07-28,44.963890075683594
2016-07-29,45.46645736694336
2016-08-01,45.892696380615234
2016-08-02,44.537635803222656
2016-08-03,44.00965881347656
2016-08-04,44.2386589050293
2016-08-05,43.6152229309082
2016-08-08,43.53888702392578
2016-08-09,43.85061264038086
2016-08-10,44.028724670410156
2016-08-11,43.37350082397461
2016-08-12,43.66611099243164
2016-08-15,43.25259780883789
2016-08-16,42.58464431762695
2016-08-17,43.01088333129883
2016-08-18,43.13809585571289
2016-08-19,42.495567321777344
2016-08-22,42.91545104980469
2016-08-23,42.80729675292969
2016-08-24,42.41923141479492
2016-08-25,42.412879943847656
2016-08-26,41.814876556396484
2016-08-29,42.2283935546875
2016-08-30,41.757469177246094
2016-08-31,41.942527770996094
2016-09-01,41.94890213012695
2016-09-02,42.28711700439453
2016-09-06,42.867767333984375
2016-09-07,43.3846321105957
2016-09-08,43.02093505859375
2016-09-09,41.00453186035156
2016-09-12,41.82129669189453
2016-09-13,40.54507827758789
2016-09-14,40.83222198486328
2016-09-15,41.04916000366211
2016-09-16,41.13852310180664
2016-09-19,41.61708450317383
2016-09-20,41.85319900512695
2016-09-21,42.59976577758789
2016-09-22,43.31443786621094
2016-09-23,43.42293930053711
2016-09-26,43.82493591308594
2016-09-27,43.50586700439453
2016-09-28,43.91426086425781
2016-09-29,43.262760162353516
2016-09-30,42.83396911621094
2016-10-03,41.84199523925781
2016-10-04,40.76042556762695
2016-10-05,39.62765884399414
2016-10-06,39.416481018066406
2016-10-07,39.33328628540039
2016-10-10,39.74925231933594
2016-10-11,38.91728973388672
2016-10-12,39.46767044067383
2016-10-13,40.13322830200195
2016-10-14,39.7044563293457
2016-10-17,40.094852447509766
2016-10-18,40.10124206542969
2016-10-19,40.02445602416992
2016-10-20,39.96685028076172
2016-10-21,39.614864349365234
2016-10-24,39.870853424072266
2016-10-25,39.870853424072266
2016-10-26,39.237281799316406
2016-10-27,37.829307556152344
2016-10-28,37.586578369140625
2016-10-31,38.042518615722656
2016-11-01,37.079254150390625
2016-11-02,36.417823791503906
2016-11-03,36.31504821777344
2016-11-04,36.84807205200195
2016-11-07,37.53519058227539
2016-11-08,37.8498649597168
2016-11-09,35.71784591674805
2016-11-10,34.857330322265625
2016-11-11,34.92796325683594
2016-11-14,35.71784591674805
2016-11-15,35.74994659423828
2016-11-16,36.05818176269531
2016-11-17,35.23622131347656
2016-11-18,35.4160270690918
2016-11-21,35.377498626708984
2016-11-22,36.34716033935547
2016-11-23,36.038917541503906
2016-11-25,36.327903747558594
2016-11-28,36.18662643432617
2016-11-29,36.56816482543945
2016-11-30,35.73033142089844
2016-12-01,34.473567962646484
2016-12-02,35.272743225097656
2016-12-05,35.272743225097656
2016-12-06,35.18251037597656
2016-12-07,35.73678970336914
2016-12-08,35.659423828125
2016-12-09,35.839900970458984
2016-12-12,36.2072639465332
2016-12-13,36.162147521972656
2016-12-14,35.221187591552734
2016-12-15,34.82805633544922
2016-12-16,35.749671936035156
2016-12-19,36.94841766357422
2016-12-20,36.5810661315918
2016-12-21,36.24594497680664
2016-12-22,36.30392074584961
2016-12-23,36.35547637939453
2016-12-27,36.36838150024414
2016-12-28,36.14925765991211
2016-12-29,36.62983703613281
2016-12-30,37.179649353027344
2017-01-03,37.18610382080078
2017-01-04,37.74238204956055
2017-01-05,38.75791549682617
2017-01-06,38.70615005493164
2017-01-09,38.42156219482422
2017-01-10,37.96229934692383
2017-01-11,37.858821868896484
2017-01-12,38.53152847290039
2017-01-13,38.20810317993164
2017-01-17,38.89372634887695
2017-01-18,38.667354583740234
2017-01-19,38.27925109863281
2017-01-20,38.60913848876953
2017-01-23,38.977821350097656
2017-01-24,38.667354583740234
2017-01-25,38.56385040283203
2017-01-26,38.68674087524414
2017-01-27,38.44742202758789
2017-01-30,38.48702621459961
2017-01-31,38.707725524902344
2017-02-01,37.85087966918945
2017-02-02,38.571407318115234
2017-02-03,38.83106231689453
2017-02-06,38.83106231689453
2017-02-07,39.04527282714844
2017-02-08,39.272464752197266
2017-02-09,39.32441329956055
2017-02-10,39.77879333496094
2017-02-13,39.99949264526367
2017-02-14,39.4542350769043
2017-02-15,39.155616760253906
2017-02-16,39.32441329956055
2017-02-17,39.46722412109375
2017-02-21,39.93458557128906
2017-02-22,39.68791198730469
2017-02-23,40.80443572998047
2017-02-24,41.01862335205078
2017-02-27,41.12350082397461
2017-02-28,39.91206741333008
2017-03-01,39.46918487548828
2017-03-02,39.44313049316406
2017-03-03,39.299842834472656
2017-03-06,38.86347198486328
2017-03-07,38.974178314208984
2017-03-08,37.58039855957031
2017-03-09,37.222171783447266
2017-03-10,37.37849807739258
2017-03-13,37.65853500366211
2017-03-14,37.60645294189453
2017-03-15,38.5768928527832
2017-03-16,38.4661750793457
2017-03-17,38.987213134765625
2017-03-20,38.726688385009766
2017-03-21,39.104454040527344
2017-03-22,39.0393180847168
2017-03-23,38.86997604370117
2017-03-24,38.726688385009766
2017-03-27,38.47267532348633
2017-03-28,38.3554573059082
2017-03-29,38.47267532348633
2017-03-30,38.51909637451172
2017-03-31,38.911277770996094
2017-04-03,39.02891159057617
2017-04-04,39.03546142578125
2017-04-05,39.05507278442383
2017-04-06,39.3295783996582
2017-04-07,39.38844299316406
2017-04-10,39.70873260498047
2017-04-11,40.140106201171875
2017-04-12,40.120506286621094
2017-04-13,40.16628646850586
2017-04-17,40.40157699584961
2017-04-18,40.56499099731445
2017-04-19,40.5127067565918
2017-04-20,40.57151794433594
2017-04-21,40.36235809326172
2017-04-24,39.270782470703125
2017-04-25,39.107383728027344
2017-04-26,38.702117919921875
2017-04-27,38.997955322265625
2017-04-28,38.27638244628906
2017-05-01,38.5847053527832
2017-05-02,38.7289924621582
2017-05-03,37.935264587402344
2017-05-04,36.590511322021484
2017-05-05,37.14152908325195
2017-05-08,36.5249137878418
2017-05-09,36.0526123046875
2017-05-10,36.459312438964844
2017-05-11,35.71148681640625
2017-05-12,35.901737213134766
2017-05-15,35.619659423828125
2017-05-16,34.9046630859375
2017-05-17,35.26543426513672
2017-05-18,35.30479049682617
2017-05-19,35.554073333740234
2017-05-22,35.508148193359375
2017-05-23,35.51469802856445
2017-05-24,35.855804443359375
2017-05-25,36.17726516723633
2017-05-26,36.196929931640625
2017-05-30,36.21733856201172
2017-05-31,36.17123031616211
2017-06-01,36.572940826416016
2017-06-02,37.25776290893555
2017-06-05,36.46099090576172
2017-06-06,36.493900299072266
2017-06-07,36.62560272216797
2017-06-08,36.1449089050293
2017-06-09,36.42146301269531
2017-06-12,36.9680290222168
2017-06-13,37.06022262573242
2017-06-14,37.50138473510742
2017-06-15,37.47507095336914
2017-06-16,37.31702423095703
2017-06-19,37.02070999145508
2017-06-20,36.98778533935547
2017-06-21,36.493900299072266
2017-06-22,36.098812103271484
2017-06-23,36.401695251464844
2017-06-26,37.191917419433594
2017-06-27,36.8692512512207
2017-06-28,37.40922164916992
2017-06-29,36.86195373535156
2017-06-30,36.47198486328125
2017-07-03,37.04701232910156
2017-07-05,36.49179458618164
2017-07-06,35.7779541015625
2017-07-07,36.148101806640625
2017-07-10,35.427642822265625
2017-07-11,35.61933135986328
2017-07-12,36.13488006591797
2017-07-13,36.43892288208008
2017-07-14,37.1792106628418
2017-07-17,37.33123016357422
2017-07-18,37.39731216430664
2017-07-19,37.78068542480469
2017-07-20,37.886436462402344
2017-07-21,37.87983322143555
2017-07-24,37.787288665771484
2017-07-25,37.95913314819336
2017-07-26,38.283023834228516
2017-07-27,38.302860260009766
2017-07-28,37.945926666259766
2017-07-31,37.85305404663086
2017-08-01,38.304161071777344
2017-08-02,37.87958526611328
2017-08-03,37.839786529541016
2017-08-04,38.11178970336914
2017-08-07,38.11178970336914
2017-08-08,38.01227569580078
2017-08-09,38.131683349609375
2017-08-10,37.8265266418457
2017-08-11,37.46829605102539
2017-08-14,38.025550842285156
2017-08-15,37.79336166381836
2017-08-16,38.21793746948242
2017-08-17,37.93931579589844
2017-08-18,37.71375274658203
2017-08-21,38.39704132080078
2017-08-22,38.06534957885742
2017-08-23,38.5429801940918
2017-08-24,38.144962310791016
2017-08-25,38.503196716308594
2017-08-28,37.95256042480469
2017-08-29,37.9061279296875
2017-08-30,37.90081024169922
2017-08-31,38.32696533203125
2017-09-01,38.52671432495117
2017-09-05,38.833011627197266
2017-09-06,38.73978042602539
2017-09-07,39.09269332885742
2017-09-08,39.50552749633789
2017-09-11,39.58542251586914
2017-09-12,39.232521057128906
2017-09-13,39.145973205566406
2017-09-14,39.552127838134766
2017-09-15,39.88506317138672
2017-09-18,39.65867233276367
2017-09-19,39.152626037597656
2017-09-20,38.84632110595703
2017-09-21,38.56000518798828
2017-09-22,38.333614349365234
2017-09-25,38.573333740234375
2017-09-26,38.84632110595703
2017-09-27,38.160484313964844
2017-09-28,38.50007247924805
2017-09-29,38.220733642578125
2017-10-02,38.140525817871094
2017-10-03,38.127166748046875
2017-10-04,38.1939811706543
2017-10-05,38.11378479003906
2017-10-06,37.74623107910156
2017-10-09,37.7796516418457
2017-10-10,37.83311462402344
2017-10-11,37.873207092285156
2017-10-12,37.92666244506836
2017-10-13,38.00686264038086
2017-10-16,38.02690505981445
2017-10-17,38.153892517089844
2017-10-18,37.61925506591797
2017-10-19,37.5657844543457
2017-10-20,37.11800765991211
2017-10-23,37.07120895385742
2017-10-24,36.730403900146484
2017-10-25,36.40290832519531
2017-10-26,35.71453857421875
2017-10-27,36.042022705078125
2017-10-30,36.20243835449219
2017-10-31,36.009193420410156
2017-11-01,36.18362045288086
2017-11-02,36.84786605834961
2017-11-03,37.02230453491211
2017-11-06,37.075992584228516
2017-11-07,37.72007751464844
2017-11-08,37.68654251098633
2017-11-09,37.746925354003906
2017-11-10,37.753623962402344
2017-11-13,38.02199172973633
2017-11-14,38.17631530761719
2017-11-15,37.887813568115234
2017-11-16,37.90123748779297
2017-11-17,37.89453125
2017-11-20,37.65298843383789
2017-11-21,37.93479919433594
2017-11-22,37.76705551147461
2017-11-24,37.83414840698242
2017-11-27,37.72007751464844
2017-11-28,37.49196243286133
2017-11-29,37.21688461303711
2017-11-30,37.24516677856445
2017-12-01,37.41353988647461
2017-12-04,37.272125244140625
2017-12-05,37.191287994384766
2017-12-06,36.841064453125
2017-12-07,36.928619384765625
2017-12-08,37.433753967285156
2017-12-11,37.32596206665039
2017-12-12,37.54150390625
2017-12-13,38.302581787109375
2017-12-14,38.36992645263672
2017-12-15,38.65952682495117
2017-12-18,38.92892837524414
2017-12-19,37.95234298706055
2017-12-20,37.45394515991211
2017-12-21,37.21147155761719
2017-12-22,37.6156005859375
2017-12-26,37.87152862548828
2017-12-27,38.20154571533203
2017-12-28,38.470943450927734
2017-12-29,38.547359466552734
2018-01-02,38.27694320678711
2018-01-03,38.17552185058594
2018-01-04,37.35076904296875
2018-01-05,37.3237190246582
2018-01-08,37.37104034423828
2018-01-09,36.67473220825195
2018-01-10,35.87025451660156
2018-01-11,36.01898956298828
2018-01-12,35.64041519165039
2018-01-16,35.789154052734375
2018-01-17,35.9919548034668
2018-01-18,35.66069793701172
2018-01-19,35.92433166503906
2018-01-22,36.41108322143555
2018-01-23,36.864036560058594
2018-01-24,36.51248550415039
2018-01-25,36.803192138671875
2018-01-26,36.647705078125
2018-01-29,35.863494873046875
2018-01-30,35.464637756347656
2018-01-31,36.108890533447266
2018-02-01,35.022705078125
2018-02-02,34.79189682006836
2018-02-05,34.011173248291016
2018-02-06,33.990821838378906
2018-02-07,33.21013259887695
2018-02-08,32.286869049072266
2018-02-09,33.19655227661133
2018-02-12,33.04718780517578
2018-02-13,33.25764083862305
2018-02-14,32.6534309387207
2018-02-15,33.45451736450195
2018-02-16,33.916133880615234
2018-02-20,33.535980224609375
2018-02-21,32.85032272338867
2018-02-22,33.468101501464844
2018-02-23,34.07908248901367
2018-02-26,34.35062026977539
2018-02-27,33.515621185302734
2018-02-28,33.5353889465332
2018-03-01,33.82859420776367
2018-03-02,33.91043472290039
2018-03-05,34.3059196472168
2018-03-06,34.462772369384766
2018-03-07,34.67414093017578
2018-03-08,34.49003601074219
2018-03-09,34.68780517578125
2018-03-12,34.946922302246094
2018-03-13,35.08329391479492
2018-03-14,35.04237747192383
2018-03-15,34.87189483642578
2018-03-16,35.09691619873047
2018-03-19,34.708255767822266
2018-03-20,34.421844482421875
2018-03-21,34.02635192871094
2018-03-22,34.00588607788086
2018-03-23,33.6376838684082
2018-03-26,34.06044387817383
2018-03-27,34.312744140625
2018-03-28,35.29466247558594
2018-03-29,35.42477035522461
2018-04-02,35.041282653808594
2018-04-03,35.4316291809082
2018-04-04,35.9178352355957
2018-04-05,35.863059997558594
2018-04-06,35.66445541381836
2018-04-09,35.53434753417969
2018-04-10,35.417930603027344
2018-04-11,35.49326705932617
2018-04-12,34.719444274902344
2018-04-13,34.79476547241211
2018-04-16,34.97965621948242
2018-04-17,35.342594146728516
2018-04-18,35.219329833984375
2018-04-19,34.35648727416992
2018-04-20,33.918216705322266
2018-04-23,33.6442985534668
2018-04-24,33.88396072387695
2018-04-25,33.97300338745117
2018-04-26,34.50714111328125
2018-04-27,35.23302459716797
2018-04-30,34.73786926269531
2018-05-01,35.198638916015625
2018-05-02,34.94418716430664
2018-05-03,35.2743034362793
2018-05-04,35.94829177856445
2018-05-07,36.22338104248047
2018-05-08,36.07896041870117
2018-05-09,36.3609504699707
2018-05-10,36.807960510253906
2018-05-11,36.44345474243164
2018-05-14,36.29902648925781
2018-05-15,35.57002639770508
2018-05-16,35.693824768066406
2018-05-17,35.57002639770508
2018-05-18,35.528778076171875
2018-05-21,35.97580337524414
2018-05-22,35.955169677734375
2018-05-23,36.436580657958984
2018-05-24,36.305912017822266
2018-05-25,36.34031677246094
2018-05-29,36.670413970947266
2018-05-30,36.95237731933594
2018-05-31,36.807376861572266
2018-06-01,36.62782669067383
2018-06-04,36.71070098876953
2018-06-05,36.600189208984375
2018-06-06,36.786659240722656
2018-06-07,36.84190368652344
2018-06-08,36.786659240722656
2018-06-11,36.86952590942383
2018-06-12,37.27004623413086
2018-06-13,36.18584060668945
2018-06-14,36.593292236328125
2018-06-15,36.57948303222656
2018-06-18,36.53114700317383
2018-06-19,36.5035285949707
2018-06-20,36.93857955932617
2018-06-21,36.959293365478516
2018-06-22,37.13883972167969
2018-06-25,37.45651626586914
2018-06-26,37.532466888427734
2018-06-27,37.656776428222656
2018-06-28,37.49794387817383
2018-06-29,37.296875
2018-07-02,36.9432373046875
2018-07-03,37.54647445678711
2018-07-05,38.246803283691406
2018-07-06,38.53801345825195
2018-07-09,38.05263900756836
2018-07-10,38.46174240112305
2018-07-11,38.23291778564453
2018-07-12,38.42707061767578
2018-07-13,38.23986053466797
2018-07-16,38.073448181152344
2018-07-17,37.94170379638672
2018-07-18,38.11504364013672
2018-07-19,38.69748306274414
2018-07-20,38.47560501098633
2018-07-23,38.46174240112305
2018-07-24,38.101165771484375
2018-07-25,38.655887603759766
2018-07-26,38.66282272338867
2018-07-27,38.16356658935547
2018-07-30,38.39241409301758
2018-07-31,38.824012756347656
2018-08-01,38.97019958496094
2018-08-02,39.61761474609375
2018-08-03,40.14668655395508
2018-08-06,40.10493087768555
2018-08-07,39.854305267333984
2018-08-08,39.7846794128418
2018-08-09,39.66633224487305
2018-08-10,39.339141845703125
2018-08-13,39.4853401184082
2018-08-14,39.73595428466797
2018-08-15,40.10493087768555
2018-08-16,40.5156364440918
2018-08-17,40.968143463134766
2018-08-20,40.91940689086914
2018-08-21,40.794105529785156
2018-08-22,40.7105827331543
2018-08-23,40.68967056274414
2018-08-24,40.794105529785156
2018-08-27,40.63398742675781
2018-08-28,41.121299743652344
2018-08-29,40.738407135009766
2018-08-30,40.66878128051758
2018-08-31,40.927337646484375
2018-09-04,40.78758239746094
2018-09-05,40.969268798828125
2018-09-06,41.0810546875
2018-09-07,40.62687301635742
2018-09-10,40.77360534667969
2018-09-11,40.53601837158203
2018-09-12,40.60589599609375
2018-09-13,40.62687301635742
2018-09-14,40.29145050048828
2018-09-17,40.64783477783203
2018-09-18,40.1866455078125
2018-09-19,39.585689544677734
2018-09-20,40.018924713134766
2018-09-21,39.823272705078125
2018-09-24,39.22233581542969
2018-09-25,39.452919006347656
2018-09-26,39.00570297241211
2018-09-27,39.215335845947266
2018-09-28,39.910552978515625
2018-10-01,39.70711135864258
2018-10-02,39.85443878173828
2018-10-03,39.81935119628906
2018-10-04,39.66503143310547
2018-10-05,40.029815673828125
2018-10-08,40.745384216308594
2018-10-09,41.08914566040039
2018-10-10,40.205204010009766
2018-10-11,39.25812911987305
2018-10-12,39.180965423583984
2018-10-15,39.40544891357422
2018-10-16,40.37358856201172
2018-10-17,40.717342376708984
2018-10-18,40.62611770629883
2018-10-19,41.0400390625
2018-10-22,40.485809326171875
2018-10-23,41.01900100708008
2018-10-24,41.952049255371094
2018-10-25,42.26070785522461
2018-10-26,41.90291213989258
2018-10-29,43.00435256958008
2018-10-30,43.07450485229492
2018-10-31,42.434513092041016
2018-11-01,43.08224868774414
2018-11-02,42.42747497558594
2018-11-05,43.279396057128906
2018-11-06,43.34276580810547
2018-11-07,43.85672378540039
2018-11-08,43.990509033203125
2018-11-09,44.187652587890625
2018-11-12,44.279170989990234
2018-11-13,44.24396896362305
2018-11-14,44.476314544677734
2018-11-15,44.13131332397461
2018-11-16,44.912845611572266
2018-11-19,45.03959274291992
2018-11-20,44.96213150024414
2018-11-21,44.772037506103516
2018-11-23,44.638240814208984
2018-11-26,44.377742767333984
2018-11-27,44.83537673950195
2018-11-28,44.80723571777344
2018-11-29,44.96213150024414
2018-11-30,45.28076934814453
2018-12-03,45.53510665893555
2018-12-04,45.24543762207031
2018-12-06,46.77858352661133
2018-12-07,46.580753326416016
2018-12-10,46.390010833740234
2018-12-11,46.8421745300293
2018-12-12,46.04380798339844
2018-12-13,46.85629653930664
2018-12-14,46.870418548583984
2018-12-17,45.29489517211914
2018-12-18,45.966087341308594
2018-12-19,45.65521240234375
2018-12-20,45.35142135620117
2018-12-21,45.06882858276367
2018-12-24,42.58185577392578
2018-12-26,44.44707107543945
2018-12-27,44.72966766357422
2018-12-28,44.7579345703125
2018-12-31,44.69483947753906
2019-01-02,43.907867431640625
2019-01-03,44.29780960083008
2019-01-04,44.28362274169922
2019-01-07,44.1560173034668
2019-01-08,44.801185607910156
2019-01-09,44.62393569946289
2019-01-10,45.325843811035156
2019-01-11,45.58108139038086
2019-01-14,45.25495910644531
2019-01-15,45.92140197753906
2019-01-16,45.83629608154297
2019-01-17,45.94975662231445
2019-01-18,45.83629608154297
2019-01-22,45.92140197753906
2019-01-23,45.67325210571289
2019-01-24,45.55980682373047
2019-01-25,46.240455627441406
2019-01-28,46.786354064941406
2019-01-29,47.275577545166016
2019-01-30,47.90658950805664
2019-01-31,48.86407470703125
2019-02-01,48.25230026245117
2019-02-04,48.96366882324219
2019-02-05,49.31223678588867
2019-02-06,49.2126579284668
2019-02-07,49.86711120605469
2019-02-08,49.852874755859375
2019-02-11,50.087646484375
2019-02-12,49.33359909057617
2019-02-13,49.49718475341797
2019-02-14,49.639469146728516
2019-02-15,49.859989166259766
2019-02-19,49.739070892333984
2019-02-20,48.94942855834961
2019-02-21,49.482967376708984
2019-02-22,49.611026763916016
2019-02-25,49.36915588378906
2019-02-26,49.20553970336914
2019-02-27,48.96366882324219
2019-02-28,49.360477447509766
2019-03-01,49.34621047973633
2019-03-04,49.6317253112793
2019-03-05,49.8172721862793
2019-03-06,49.61030960083008
2019-03-07,49.574615478515625
2019-03-08,49.781585693359375
2019-03-11,50.48102569580078
2019-03-12,50.930660247802734
2019-03-13,50.887855529785156
2019-03-14,51.32319641113281
2019-03-15,50.84502410888672
2019-03-18,50.680885314941406
2019-03-19,49.995689392089844
2019-03-20,50.4881591796875
2019-03-21,51.72289276123047
2019-03-22,51.815673828125
2019-03-25,52.27958679199219
2019-03-26,52.80061340332031
2019-03-27,52.42232894897461
2019-03-28,52.72209548950195
2019-03-29,52.66196060180664
2019-04-01,52.06774139404297
2019-04-02,51.93889617919922
2019-04-03,51.50935745239258
2019-04-04,51.39480209350586
2019-04-05,51.74559020996094
2019-04-08,51.54515838623047
2019-04-09,50.96527099609375
2019-04-10,51.37331771850586
2019-04-11,51.11558151245117
2019-04-12,51.051170349121094
2019-04-15,51.10128402709961
2019-04-16,49.64081573486328
