Date,DD
2016-06-23,62.34611129760742
2016-06-24,59.89542770385742
2016-06-27,58.037147521972656
2016-06-28,56.853179931640625
2016-06-29,57.90821075439453
2016-06-30,58.27159881591797
2016-07-01,58.07231903076172
2016-07-05,57.15797805786133
2016-07-06,56.407752990722656
2016-07-07,56.50153350830078
2016-07-08,57.90821075439453
2016-07-11,58.435699462890625
2016-07-12,59.72515869140625
2016-07-13,59.99477767944336
2016-07-14,60.721561431884766
2016-07-15,61.026344299316406
2016-07-18,61.65935134887695
2016-07-19,61.378013610839844
2016-07-20,62.069618225097656
2016-07-21,61.5421142578125
2016-07-22,62.268898010253906
2016-07-25,62.44474792480469
2016-07-26,62.76124954223633
2016-07-27,62.866729736328125
2016-07-28,62.91364288330078
2016-07-29,62.91364288330078
2016-08-01,62.89018630981445
2016-08-02,62.2806396484375
2016-08-03,62.63230514526367
2016-08-04,62.702632904052734
2016-08-05,62.87845993041992
2016-08-08,62.831573486328125
2016-08-09,62.58541488647461
2016-08-10,62.65573501586914
2016-08-11,62.87845993041992
2016-08-12,61.34285354614258
2016-08-15,61.88206100463867
2016-08-16,61.378013610839844
2016-08-17,61.706233978271484
2016-08-18,62.39786911010742
2016-08-19,62.62055969238281
2016-08-22,62.71436309814453
2016-08-23,63.0425910949707
2016-08-24,62.84329605102539
2016-08-25,63.32392501831055
2016-08-26,62.866729736328125
2016-08-29,63.452850341796875
2016-08-30,63.28876495361328
2016-08-31,62.87845993041992
2016-09-01,63.066036224365234
2016-09-02,63.5114631652832
2016-09-06,63.18324661254883
2016-09-07,63.18324661254883
2016-09-08,63.64042282104492
2016-09-09,62.60884094238281
2016-09-12,62.02273178100586
2016-09-13,61.00291061401367
2016-09-14,61.401466369628906
2016-09-15,61.952415466308594
2016-09-16,61.800018310546875
2016-09-19,62.139949798583984
2016-09-20,61.624168395996094
2016-09-21,61.82344436645508
2016-09-22,61.61244201660156
2016-09-23,61.237335205078125
2016-09-26,61.10839080810547
2016-09-27,61.624168395996094
2016-09-28,61.884368896484375
2016-09-29,61.1747932434082
2016-09-30,61.293060302734375
2016-10-03,61.99077224731445
2016-10-04,61.32854080200195
2016-10-05,62.32191467285156
2016-10-06,63.374412536621094
2016-10-07,62.66485595703125
2016-10-10,63.31527328491211
2016-10-11,63.29161071777344
2016-10-12,62.92501449584961
2016-10-13,62.57023239135742
2016-10-14,63.12605285644531
2016-10-17,62.676692962646484
2016-10-18,63.49264907836914
2016-10-19,63.77647399902344
2016-10-20,63.646385192871094
2016-10-21,63.97749710083008
2016-10-24,64.14307403564453
2016-10-25,63.98933410644531
2016-10-26,63.57542037963867
2016-10-27,64.52149963378906
2016-10-28,63.76466751098633
2016-10-31,63.63457107543945
2016-11-01,63.599090576171875
2016-11-02,63.38623809814453
2016-11-03,62.9841423034668
2016-11-04,62.830421447753906
2016-11-07,63.445350646972656
2016-11-08,63.185184478759766
2016-11-09,63.705509185791016
2016-11-10,64.0366439819336
2016-11-11,63.445350646972656
2016-11-14,63.220645904541016
2016-11-15,62.87771987915039
2016-11-16,62.889564514160156
2016-11-17,63.10240173339844
2016-11-18,62.94868469238281
2016-11-21,63.8592529296875
2016-11-22,64.24951171875
2016-11-23,63.942020416259766
2016-11-25,64.07210540771484
2016-11-28,64.23767852783203
2016-11-29,63.84743118286133
2016-11-30,65.89328002929688
2016-12-01,66.35449981689453
2016-12-02,65.53852844238281
2016-12-05,66.29537200927734
2016-12-06,66.48458862304688
2016-12-07,67.28872680664062
2016-12-08,67.9155044555664
2016-12-09,68.24662780761719
2016-12-12,68.90888214111328
2016-12-13,68.76697540283203
2016-12-14,68.18750762939453
2016-12-15,69.00348663330078
2016-12-16,69.07443237304688
2016-12-19,69.51199340820312
2016-12-20,69.5356216430664
2016-12-21,69.86674499511719
2016-12-22,69.47650909423828
2016-12-23,69.64337158203125
2016-12-27,69.63145446777344
2016-12-28,69.01165771484375
2016-12-29,68.4395523071289
2016-12-30,68.20116424560547
2017-01-03,68.65408325195312
2017-01-04,69.20235443115234
2017-01-05,68.89249420166016
2017-01-06,68.46339416503906
2017-01-09,68.88053894042969
2017-01-10,68.73753356933594
2017-01-11,69.44074249267578
2017-01-12,69.47652435302734
2017-01-13,68.89249420166016
2017-01-17,68.332275390625
2017-01-18,68.78519439697266
2017-01-19,68.04621124267578
2017-01-20,68.39187622070312
2017-01-23,68.1058120727539
2017-01-24,71.0855941772461
2017-01-25,71.76496124267578
2017-01-26,73.20716094970703
2017-01-27,73.07608032226562
2017-01-30,71.69346618652344
2017-01-31,71.07364654541016
2017-02-01,71.87224578857422
2017-02-02,71.34781646728516
2017-02-03,71.76496124267578
2017-02-06,71.53851318359375
2017-02-07,71.26437377929688
2017-02-08,71.19286346435547
2017-02-09,71.8245620727539
2017-02-10,72.93305206298828
2017-02-13,73.37403106689453
2017-02-14,73.56475067138672
2017-02-15,72.82576751708984
2017-02-16,73.19527435302734
2017-02-17,73.01647186279297
2017-02-21,72.96880340576172
2017-02-22,75.88898468017578
2017-02-23,75.53140258789062
2017-02-24,75.74594116210938
2017-02-27,74.98313903808594
2017-02-28,74.20838928222656
2017-03-01,75.63867950439453
2017-03-02,75.507568359375
2017-03-03,75.40029907226562
2017-03-06,75.69828033447266
2017-03-07,75.2691879272461
2017-03-08,75.42415618896484
2017-03-09,75.73405456542969
2017-03-10,76.09160614013672
2017-03-13,76.41342163085938
2017-03-14,75.90090942382812
2017-03-15,76.8067626953125
2017-03-16,76.11544799804688
2017-03-17,76.31806945800781
2017-03-20,76.87825775146484
2017-03-21,75.18575286865234
2017-03-22,74.8401107788086
2017-03-23,76.0797119140625
2017-03-24,75.18575286865234
2017-03-27,76.30613708496094
2017-03-28,77.47423553466797
2017-03-29,77.3301773071289
2017-03-30,77.04209899902344
2017-03-31,76.27384185791016
2017-04-03,75.69762420654297
2017-04-04,75.86567687988281
2017-04-05,76.24982452392578
2017-04-06,76.35784149169922
2017-04-07,75.85366821289062
2017-04-10,75.94972229003906
2017-04-11,75.01338958740234
2017-04-12,74.32916259765625
2017-04-13,73.29682159423828
2017-04-17,74.10108184814453
2017-04-18,73.80096435546875
2017-04-19,73.885009765625
2017-04-20,74.3531494140625
2017-04-21,74.61725616455078
2017-04-24,75.4095230102539
2017-04-25,77.79830932617188
2017-04-26,77.22216033935547
2017-04-27,75.85366821289062
2017-04-28,75.38553619384766
2017-05-01,75.04938507080078
2017-05-02,75.04938507080078
2017-05-03,74.07706451416016
2017-05-04,73.72892761230469
2017-05-05,75.73363494873047
2017-05-08,74.86935424804688
2017-05-09,74.2210922241211
2017-05-10,74.07706451416016
2017-05-11,74.25713348388672
2017-05-12,74.47319793701172
2017-05-15,74.9053726196289
2017-05-16,74.78531646728516
2017-05-17,72.26447296142578
2017-05-18,72.72061157226562
2017-05-19,73.57288360595703
2017-05-22,73.20079803466797
2017-05-23,72.960693359375
2017-05-24,73.76496124267578
2017-05-25,72.80462646484375
2017-05-26,73.29682159423828
2017-05-30,73.09275817871094
2017-05-31,74.37716674804688
2017-06-01,75.3375015258789
2017-06-02,75.68562316894531
2017-06-05,75.87767028808594
2017-06-06,76.50189971923828
2017-06-07,76.802001953125
2017-06-08,76.78999328613281
2017-06-09,77.71431732177734
2017-06-12,76.8380126953125
2017-06-13,78.33851623535156
2017-06-14,77.46221923828125
2017-06-15,76.94607543945312
2017-06-16,77.29415893554688
2017-06-19,78.29051208496094
2017-06-20,78.1464614868164
2017-06-21,76.44188690185547
2017-06-22,76.6219482421875
2017-06-23,76.18978118896484
2017-06-26,76.30986022949219
2017-06-27,75.73363494873047
2017-06-28,76.48336029052734
2017-06-29,75.83038330078125
2017-06-30,76.26570892333984
2017-07-03,77.31771850585938
2017-07-05,76.68891143798828
2017-07-06,76.85823822021484
2017-07-07,77.25728607177734
2017-07-10,78.01905822753906
2017-07-11,78.05536651611328
2017-07-12,80.1473159790039
2017-07-13,79.3371353149414
2017-07-14,80.09891510009766
2017-07-17,79.95382690429688
2017-07-18,79.50640869140625
2017-07-19,80.73981475830078
2017-07-20,80.28032684326172
2017-07-21,79.97801971435547
2017-07-24,80.07476806640625
2017-07-25,80.83655548095703
2017-07-26,80.31657409667969
2017-07-27,80.48707580566406
2017-07-28,79.97563171386719
2017-07-31,78.22222900390625
2017-08-01,78.77015686035156
2017-08-02,78.29524993896484
2017-08-03,77.2359390258789
2017-08-04,78.0639419555664
2017-08-07,77.78388214111328
2017-08-08,77.21157836914062
2017-08-09,77.32117462158203
2017-08-10,76.84627532958984
2017-08-11,77.02891540527344
2017-08-14,77.21157836914062
2017-08-15,77.52816009521484
2017-08-16,77.85692596435547
2017-08-17,76.93148803710938
2017-08-18,77.19940185546875
2017-08-21,77.75951385498047
2017-08-22,78.8797607421875
2017-08-23,78.63622283935547
2017-08-24,78.35616302490234
2017-08-25,78.5875015258789
2017-08-28,78.7458267211914
2017-08-29,78.19786834716797
2017-08-30,79.02588653564453
2017-08-31,81.15678405761719
2017-09-01,81.8021469116211
2017-09-05,79.12327575683594
2017-09-06,78.98933410644531
2017-09-07,78.75798034667969
2017-09-08,78.9649887084961
2017-09-11,81.40030670166016
2017-09-12,83.43378448486328
2017-09-13,84.6270980834961
2017-09-14,85.26029968261719
2017-09-15,85.0654525756836
2017-09-18,84.95584869384766
2017-09-19,85.29679107666016
2017-09-20,85.73516845703125
2017-09-21,85.62557220458984
2017-09-22,85.1872329711914
2017-09-25,85.64994049072266
2017-09-26,84.44445037841797
2017-09-27,83.77474975585938
2017-09-28,84.09132385253906
2017-09-29,84.29833221435547
2017-10-02,85.7473373413086
2017-10-03,85.6742935180664
2017-10-04,85.78388214111328
2017-10-05,86.41704559326172
2017-10-06,86.72148895263672
2017-10-09,87.2815933227539
2017-10-10,87.1476821899414
2017-10-11,87.20853424072266
2017-10-12,86.94066619873047
2017-10-13,86.9771728515625
2017-10-16,86.36833953857422
2017-10-17,86.30746459960938
2017-10-18,86.18568420410156
2017-10-19,86.31964874267578
2017-10-20,86.67276000976562
2017-10-23,87.12329864501953
2017-10-24,87.50076293945312
2017-10-25,86.56316375732422
2017-10-26,88.94978332519531
2017-10-27,88.32877349853516
2017-10-30,87.2815933227539
2017-10-31,88.04869079589844
2017-11-01,89.27854919433594
2017-11-02,87.71993255615234
2017-11-03,86.64839935302734
2017-11-06,85.52819061279297
2017-11-07,86.62403869628906
2017-11-08,86.22221374511719
2017-11-09,85.51599884033203
2017-11-10,85.19939422607422
2017-11-13,85.79605865478516
2017-11-14,83.94744110107422
2017-11-15,84.43712615966797
2017-11-16,86.53060150146484
2017-11-17,86.60407257080078
2017-11-20,86.73872375488281
2017-11-21,87.24066925048828
2017-11-22,86.43267822265625
2017-11-24,87.11823272705078
2017-11-27,85.85726165771484
2017-11-28,87.03256225585938
2017-11-29,87.87728881835938
2017-11-30,88.09766387939453
2017-12-01,86.93462371826172
2017-12-04,88.3057861328125
2017-12-05,87.58346557617188
2017-12-06,87.02030944824219
2017-12-07,87.3753433227539
2017-12-08,86.59182739257812
2017-12-11,86.68977355957031
2017-12-12,86.665283203125
2017-12-13,86.38368225097656
2017-12-14,86.08987426757812
2017-12-15,85.69810485839844
2017-12-18,87.39982604980469
2017-12-19,87.4365463256836
2017-12-20,87.25292205810547
2017-12-21,87.70587158203125
2017-12-22,88.28128814697266
2017-12-26,87.46104431152344
2017-12-27,87.46104431152344
2017-12-28,87.54673767089844
2017-12-29,87.19170379638672
2018-01-02,88.0241928100586
2018-01-03,89.43208312988281
2018-01-04,91.14605712890625
2018-01-05,92.3335952758789
2018-01-08,92.01528930664062
2018-01-09,92.23565673828125
2018-01-10,90.84001159667969
2018-01-11,92.08873748779297
2018-01-12,92.32133483886719
2018-01-16,91.75821685791016
2018-01-17,92.7620620727539
2018-01-18,93.08038330078125
2018-01-19,93.05589294433594
2018-01-22,93.26405334472656
2018-01-23,93.21504211425781
2018-01-24,93.05589294433594
2018-01-25,93.83943939208984
2018-01-26,94.29241943359375
2018-01-29,92.884521484375
2018-01-30,91.97855377197266
2018-01-31,92.52944946289062
2018-02-01,89.98302459716797
2018-02-02,86.78770446777344
2018-02-05,83.05369567871094
2018-02-06,88.0119400024414
2018-02-07,86.43267822265625
2018-02-08,83.50668334960938
2018-02-09,85.06149291992188
2018-02-12,87.95075225830078
2018-02-13,86.61631774902344
2018-02-14,87.32635498046875
2018-02-15,87.9629898071289
2018-02-16,88.0854263305664
2018-02-20,87.68142700195312
2018-02-21,86.8734130859375
2018-02-22,88.0609359741211
2018-02-23,89.6891860961914
2018-02-26,90.66860961914062
2018-02-27,89.04424285888672
2018-02-28,86.50928497314453
2018-03-01,84.61419677734375
2018-03-02,84.20808410644531
2018-03-05,85.72168731689453
2018-03-06,87.11225128173828
2018-03-07,86.34929656982422
2018-03-08,86.85383605957031
2018-03-09,88.88426208496094
2018-03-12,87.7890625
2018-03-13,86.84151458740234
2018-03-14,84.89720153808594
2018-03-15,83.53128814697266
2018-03-16,83.62973022460938
2018-03-19,81.90691375732422
2018-03-20,81.69772338867188
2018-03-21,82.97752380371094
2018-03-22,80.75018310546875
2018-03-23,77.59989929199219
2018-03-26,79.34732055664062
2018-03-27,78.31365966796875
2018-03-28,76.80005645751953
2018-03-29,78.39979553222656
2018-04-02,76.3447265625
2018-04-03,77.91986846923828
2018-04-04,78.37518310546875
2018-04-05,80.5286865234375
2018-04-06,78.39979553222656
2018-04-09,78.37518310546875
2018-04-10,81.08244323730469
2018-04-11,79.65496826171875
2018-04-12,81.79618072509766
2018-04-13,81.42698669433594
2018-04-16,82.46067810058594
2018-04-17,83.12518310546875
2018-04-18,83.7527847290039
2018-04-19,81.87001037597656
2018-04-20,81.26701354980469
2018-04-23,80.7256088256836
2018-04-24,77.74758911132812
2018-04-25,78.31365966796875
2018-04-26,78.80586242675781
2018-04-27,79.15044403076172
2018-04-30,77.82142639160156
2018-05-01,77.59989929199219
2018-05-02,78.12908172607422
2018-05-03,78.10445404052734
2018-05-04,79.33501434326172
2018-05-07,79.8887939453125
2018-05-08,79.0396728515625
2018-05-09,81.25473022460938
2018-05-10,82.3868408203125
2018-05-11,82.36222839355469
2018-05-14,83.10057067871094
2018-05-15,82.6329574584961
2018-05-16,83.71585845947266
2018-05-17,83.87586212158203
2018-05-18,83.1498031616211
2018-05-21,84.4542007446289
2018-05-22,83.02674102783203
2018-05-23,82.4975814819336
2018-05-24,81.68540954589844
2018-05-25,80.8609390258789
2018-05-29,78.68282318115234
2018-05-30,80.20545196533203
2018-05-31,79.36368560791016
2018-06-01,81.913818359375
2018-06-04,83.10222625732422
2018-06-05,84.04306030273438
2018-06-06,86.70459747314453
2018-06-07,85.93709564208984
2018-06-08,86.02373504638672
2018-06-11,86.02373504638672
2018-06-12,86.38274383544922
2018-06-13,84.88483428955078
2018-06-14,84.64964294433594
2018-06-15,83.8697509765625
2018-06-18,83.91925811767578
2018-06-19,82.14904022216797
2018-06-20,81.56720733642578
2018-06-21,80.81204223632812
2018-06-22,82.94129943847656
2018-06-25,81.67862701416016
2018-06-26,82.08712005615234
2018-06-27,81.2205810546875
2018-06-28,81.88904571533203
2018-06-29,81.60435485839844
2018-07-02,81.41866302490234
2018-07-03,80.651123046875
2018-07-05,81.79002380371094
2018-07-06,81.61671447753906
2018-07-09,82.63182067871094
2018-07-10,83.94403076171875
2018-07-11,82.07473754882812
2018-07-12,82.0128402709961
2018-07-13,82.14904022216797
2018-07-16,81.35676574707031
2018-07-17,83.01557922363281
2018-07-18,82.4337387084961
2018-07-19,81.87669372558594
2018-07-20,81.48054504394531
2018-07-23,81.33199310302734
2018-07-24,82.8422622680664
2018-07-25,83.59738159179688
2018-07-26,84.48872375488281
2018-07-27,84.63726806640625
2018-07-30,84.24112701416016
2018-07-31,85.13240814208984
2018-08-01,84.12969207763672
2018-08-02,82.2480697631836
2018-08-03,82.71846008300781
2018-08-06,83.88211822509766
2018-08-07,84.35253143310547
2018-08-08,83.75833129882812
2018-08-09,85.44194793701172
2018-08-10,83.85738372802734
2018-08-13,82.4337387084961
2018-08-14,83.63452911376953
2018-08-15,82.27281188964844
2018-08-16,83.04032897949219
2018-08-17,83.91925811767578
2018-08-20,84.7734375
2018-08-21,85.20672607421875
2018-08-22,85.12007904052734
2018-08-23,84.31542205810547
2018-08-24,85.67713928222656
2018-08-27,87.6578140258789
2018-08-28,87.57113647460938
2018-08-29,88.43771362304688
2018-08-30,87.36741638183594
2018-08-31,87.28028106689453
2018-09-04,86.77001953125
2018-09-05,87.18071746826172
2018-09-06,87.21806335449219
2018-09-07,87.11849212646484
2018-09-10,87.19314575195312
2018-09-11,87.21806335449219
2018-09-12,86.17263793945312
2018-09-13,85.77437591552734
2018-09-14,85.3512191772461
2018-09-17,85.6499252319336
2018-09-18,84.6667251586914
2018-09-19,85.53789520263672
2018-09-20,87.15583038330078
2018-09-21,86.73267364501953
2018-09-24,84.87830352783203
2018-09-25,84.56715393066406
2018-09-26,83.24793243408203
2018-09-27,81.30644226074219
2018-09-28,80.0369873046875
2018-10-01,80.67171478271484
2018-10-02,80.67171478271484
2018-10-03,80.1365737915039
2018-10-04,79.66364288330078
2018-10-05,78.64310455322266
2018-10-08,78.60576629638672
2018-10-09,75.71839904785156
2018-10-10,73.82670593261719
2018-10-11,73.4035415649414
2018-10-12,74.2498550415039
2018-10-15,73.353759765625
2018-10-16,74.99658203125
2018-10-17,74.13783264160156
2018-10-18,72.9057388305664
2018-10-19,71.54915618896484
2018-10-22,69.78189849853516
2018-10-23,68.0519790649414
2018-10-24,65.56285858154297
2018-10-25,65.8615951538086
2018-10-26,64.71659851074219
2018-10-29,64.8037109375
2018-10-30,65.50067901611328
2018-10-31,67.10612487792969
2018-11-01,72.51993560791016
2018-11-02,71.84785461425781
2018-11-05,71.72340393066406
2018-11-06,72.20878601074219
2018-11-07,74.46141815185547
2018-11-08,73.97602844238281
2018-11-09,73.03018188476562
2018-11-12,71.81053924560547
2018-11-13,71.52427673339844
2018-11-14,72.15899658203125
2018-11-15,73.0924072265625
2018-11-16,73.66490173339844
2018-11-19,71.93499755859375
2018-11-20,70.1552734375
2018-11-21,70.90203094482422
2018-11-23,70.2299575805664
2018-11-26,71.76078033447266
2018-11-27,71.16337585449219
2018-11-28,71.2131576538086
2018-11-29,71.71427154541016
2018-11-30,72.47855377197266
2018-12-03,74.11981964111328
2018-12-04,70.7746353149414
2018-12-06,70.06049346923828
2018-12-07,67.34176635742188
2018-12-10,67.40443420410156
2018-12-11,66.72787475585938
2018-12-12,68.09349060058594
2018-12-13,67.37936401367188
2018-12-14,66.12648010253906
2018-12-17,64.74832153320312
2018-12-18,65.51258087158203
2018-12-19,65.34970092773438
2018-12-20,63.946495056152344
2018-12-21,63.382694244384766
2018-12-24,61.503395080566406
2018-12-26,65.43741607666016
2018-12-27,66.81555938720703
2018-12-28,66.42718505859375
2018-12-31,67.00350189208984
2019-01-02,68.30648803710938
2019-01-03,65.78820037841797
2019-01-04,68.569580078125
2019-01-07,68.607177734375
2019-01-08,69.39647674560547
2019-01-09,69.68463134765625
2019-01-10,69.75981140136719
2019-01-11,69.25865936279297
2019-01-14,69.38394927978516
2019-01-15,68.92040252685547
2019-01-16,69.40901947021484
2019-01-17,71.46370697021484
2019-01-18,72.74165344238281
2019-01-22,70.46142578125
2019-01-23,70.69947052001953
2019-01-24,70.57417297363281
2019-01-25,72.36577606201172
2019-01-28,72.82936096191406
2019-01-29,73.3179702758789
2019-01-30,74.27013397216797
2019-01-31,67.41693878173828
2019-02-01,66.990966796875
2019-02-04,66.56500244140625
2019-02-05,67.98074340820312
2019-02-06,66.66520690917969
2019-02-07,65.374755859375
2019-02-08,64.7859115600586
2019-02-11,65.14926147460938
2019-02-12,66.85315704345703
2019-02-13,66.57752227783203
2019-02-14,65.97615051269531
2019-02-15,67.95568084716797
2019-02-19,68.3941879272461
2019-02-20,70.46142578125
2019-02-21,69.23361206054688
2019-02-22,68.87026977539062
2019-02-25,70.26097106933594
2019-02-26,70.01039123535156
2019-02-27,69.02647399902344
2019-02-28,67.14689636230469
2019-03-01,67.28564453125
2019-03-04,68.43358612060547
2019-03-05,67.71456909179688
2019-03-06,68.71109771728516
2019-03-07,68.774169921875
2019-03-08,68.97598266601562
2019-03-11,70.11131286621094
2019-03-12,70.09868621826172
2019-03-13,70.51497650146484
2019-03-14,69.4175033569336
2019-03-15,69.73285675048828
2019-03-18,69.64454650878906
2019-03-19,69.48057556152344
2019-03-20,69.39229583740234
2019-03-21,70.5401840209961
2019-03-22,68.01728820800781
2019-03-25,67.19734954833984
2019-03-26,67.08383178710938
2019-03-27,66.4278793334961
2019-03-28,66.50355529785156
2019-03-29,67.247802734375
2019-04-01,68.64802551269531
2019-04-02,68.44699096679688
2019-04-03,70.0601577758789
2019-04-04,70.86671447753906
2019-04-05,71.09182739257812
2019-04-08,71.54202270507812
2019-04-09,71.69207000732422
2019-04-10,72.2173080444336
2019-04-11,72.94884490966797
2019-04-12,74.03680419921875
2019-04-15,72.96759033203125
2019-04-16,73.43653106689453
2019-04-17,73.53032684326172
