Date,WRB
2015-08-03,13.337390899658203
2015-08-04,13.4114351272583
2015-08-05,13.41382884979248
2015-08-06,13.423381805419922
2015-08-07,13.51175594329834
2015-08-10,13.65506649017334
2015-08-11,13.669397354125977
2015-08-12,13.643121719360352
2015-08-13,13.79837703704834
2015-08-14,13.891528129577637
2015-08-17,13.951241493225098
2015-08-18,13.901078224182129
2015-08-19,13.831817626953125
2015-08-20,13.528473854064941
2015-08-21,13.208416938781738
2015-08-24,12.594572067260742
2015-08-25,12.405879020690918
2015-08-26,12.659059524536133
2015-08-27,13.000617980957031
2015-08-28,13.017335891723633
2015-08-31,12.964792251586914
2015-09-01,12.702055931091309
2015-09-02,12.799983024597168
2015-09-03,12.898127555847168
2015-09-04,12.723381042480469
2015-09-08,13.027399063110352
2015-09-09,12.917278289794922
2015-09-10,12.924463272094727
2015-09-11,12.965157508850098
2015-09-14,12.91967487335205
2015-09-15,13.08724308013916
2015-09-16,13.190181732177734
2015-09-17,13.14948844909668
2015-09-18,12.90770435333252
2015-09-21,13.036972999572754
2015-09-22,12.967552185058594
2015-09-23,12.984308242797852
2015-09-24,12.996278762817383
2015-09-25,13.022611618041992
2015-09-28,12.831103324890137
2015-09-29,12.888553619384766
2015-09-30,13.015430450439453
2015-10-01,12.924463272094727
2015-10-02,12.948399543762207
2015-10-05,12.979519844055176
2015-10-06,13.029794692993164
2015-10-07,13.142305374145508
2015-10-08,13.331419944763184
2015-10-09,13.300298690795898
2015-10-12,13.364934921264648
2015-10-13,13.233268737792969
2015-10-14,13.084854125976562
2015-10-15,13.302694320678711
2015-10-16,13.348176002502441
2015-10-19,13.33620834350586
2015-10-20,13.408021926879883
2015-10-21,13.238059997558594
2015-10-22,13.252424240112305
2015-10-23,13.281146049499512
2015-10-26,13.297904968261719
2015-10-27,13.582776069641113
2015-10-28,13.664168357849121
2015-10-29,13.599534034729004
2015-10-30,13.364934921264648
2015-11-02,13.37929630279541
2015-11-03,13.271574020385742
2015-11-04,13.183000564575195
2015-11-05,13.25960636138916
2015-11-06,13.295511245727539
2015-11-09,13.161454200744629
2015-11-10,13.226089477539062
2015-11-11,13.180604934692383
2015-11-12,12.91967487335205
2015-11-13,12.778437614440918
2015-11-16,12.90291976928711
2015-11-17,12.725769996643066
2015-11-18,12.965157508850098
2015-11-19,13.044157981872559
2015-11-20,13.092033386230469
2015-11-23,13.28833293914795
2015-11-24,13.338601112365723
2015-11-25,13.324237823486328
2015-11-27,13.35782527923584
2015-11-30,13.35302734375
2015-12-01,13.520956993103027
2015-12-02,13.583335876464844
2015-12-03,13.434591293334961
2015-12-04,13.664902687072754
2015-12-07,13.511360168457031
2015-12-08,13.34343147277832
2015-12-09,13.110724449157715
2015-12-10,13.091531753540039
2015-12-11,12.940393447875977
2015-12-14,13.050748825073242
2015-12-15,13.007564544677734
2015-12-16,13.033956527709961
2015-12-17,12.880414962768555
2015-12-18,12.647710800170898
2015-12-21,12.712481498718262
2015-12-22,12.806046485900879
2015-12-23,12.885210990905762
2015-12-24,13.283451080322266
2015-12-28,13.297849655151367
2015-12-29,13.460981369018555
2015-12-30,13.391409873962402
2015-12-31,13.134712219238281
2016-01-04,12.786853790283203
2016-01-05,12.897210121154785
2016-01-06,12.734074592590332
2016-01-07,12.51816177368164
2016-01-08,12.477376937866211
2016-01-11,12.311843872070312
2016-01-12,12.203887939453125
2016-01-13,11.904010772705078
2016-01-14,12.086337089538574
2016-01-15,11.812847137451172
2016-01-19,11.800850868225098
2016-01-20,11.613727569580078
2016-01-21,11.611328125
2016-01-22,11.800850868225098
2016-01-25,11.503371238708496
2016-01-26,11.654511451721191
2016-01-27,11.596931457519531
2016-01-28,11.709687232971191
2016-01-29,12.031158447265625
2016-02-01,12.059945106506348
2016-02-02,11.822443962097168
2016-02-03,12.117525100708008
2016-02-04,12.119921684265137
2016-02-05,12.261466979980469
2016-02-08,12.27825927734375
2016-02-09,12.32863712310791
2016-02-10,12.30944538116455
2016-02-11,12.081539154052734
2016-02-12,12.32863712310791
2016-02-16,12.429399490356445
2016-02-17,12.434196472167969
2016-02-18,12.515764236450195
2016-02-19,12.474980354309082
2016-02-22,12.506169319152832
2016-02-23,12.393411636352539
2016-02-24,12.391014099121094
2016-02-25,12.484575271606445
2016-02-26,12.52295970916748
2016-02-29,12.355030059814453
2016-03-01,12.590131759643555
2016-03-02,12.719680786132812
2016-03-03,12.76286506652832
2016-03-04,12.719680786132812
2016-03-07,12.657307624816895
2016-03-08,12.594930648803711
2016-03-09,12.52295970916748
2016-03-10,12.530158042907715
2016-03-11,12.835536003112793
2016-03-14,12.876413345336914
2016-03-15,12.898058891296387
2016-03-16,12.821111679077148
2016-03-17,13.104846000671387
2016-03-18,13.164959907531738
2016-03-21,13.068778038024902
2016-03-22,13.148126602172852
2016-03-23,13.078397750854492
2016-03-24,12.948552131652832
2016-03-28,13.097634315490723
2016-03-29,13.258740425109863
2016-03-30,13.50160026550293
2016-03-31,13.51362419128418
2016-04-01,13.643470764160156
2016-04-04,13.544881820678711
2016-04-05,13.410226821899414
2016-04-06,13.40060806274414
2016-04-07,13.321259498596191
2016-04-08,13.326065063476562
2016-04-11,13.26835823059082
2016-04-12,13.489581108093262
2016-04-13,13.592973709106445
2016-04-14,13.458318710327148
2016-04-15,13.559307098388672
2016-04-18,13.653087615966797
2016-04-19,13.648276329040527
2016-04-20,13.67713451385498
2016-04-21,13.273171424865723
2016-04-22,13.484766960144043
2016-04-25,13.429464340209961
2016-04-26,13.544881820678711
2016-04-27,13.68915843963623
2016-04-28,13.465530395507812
2016-04-29,13.465530395507812
2016-05-02,13.463129997253418
2016-05-03,13.38858699798584
2016-05-04,13.275567054748535
2016-05-05,13.292402267456055
2016-05-06,13.217863082885742
2016-05-09,13.244312286376953
2016-05-10,13.453510284423828
2016-05-11,13.431868553161621
2016-05-12,13.540072441101074
2016-05-13,13.491982460021973
2016-05-16,13.51362419128418
2016-05-17,13.314042091369629
2016-05-18,13.477554321289062
2016-05-19,13.393394470214844
2016-05-20,13.47274398803711
2016-05-23,13.38858699798584
2016-05-24,13.578544616699219
2016-05-25,13.585761070251465
2016-05-26,13.508811950683594
2016-05-27,13.63144588470459
2016-05-31,13.713205337524414
2016-06-01,13.722821235656738
2016-06-02,13.732433319091797
2016-06-03,13.590567588806152
2016-06-06,13.547286987304688
2016-06-07,13.537667274475098
2016-06-08,13.5617094039917
2016-06-09,13.571332931518555
2016-06-10,13.489581108093262
2016-06-13,13.383526802062988
2016-06-14,13.37871265411377
2016-06-15,13.282304763793945
2016-06-16,13.441376686096191
2016-06-17,13.475117683410645
2016-06-20,13.463067054748535
2016-06-21,13.523320198059082
2016-06-22,13.571525573730469
2016-06-23,13.831816673278809
2016-06-24,13.465476036071777
2016-06-27,13.270254135131836
2016-06-28,13.61490535736084
2016-06-29,13.896891593933105
2016-06-30,14.441583633422852
2016-07-01,14.35000228881836
2016-07-05,14.157186508178711
2016-07-06,14.181289672851562
2016-07-07,14.130675315856934
2016-07-08,14.263233184814453
2016-07-11,14.357230186462402
2016-07-12,14.31626033782959
2016-07-13,14.323486328125
2016-07-14,14.33795166015625
2016-07-15,14.282515525817871
2016-07-18,14.205395698547363
2016-07-19,14.118626594543457
2016-07-20,14.099343299865723
2016-07-21,14.05837345123291
2016-07-22,14.210210800170898
2016-07-25,14.092113494873047
2016-07-26,14.154775619506836
2016-07-27,14.068011283874512
2016-07-28,14.137907028198242
2016-07-29,14.024627685546875
2016-08-01,14.010164260864258
2016-08-02,14.010164260864258
2016-08-03,14.089702606201172
2016-08-04,14.034268379211426
2016-08-05,14.176462173461914
2016-08-08,14.212620735168457
2016-08-09,14.147550582885742
2016-08-10,14.099343299865723
2016-08-11,14.051139831542969
2016-08-12,14.010164260864258
2016-08-15,14.07042407989502
2016-08-16,13.976428985595703
2016-08-17,13.961963653564453
2016-08-18,14.099343299865723
2016-08-19,14.104164123535156
2016-08-22,14.154775619506836
2016-08-23,14.036678314208984
2016-08-24,14.065600395202637
2016-08-25,14.13549518585205
2016-08-26,14.039085388183594
2016-08-29,14.142724990844727
2016-08-30,14.164419174194336
2016-08-31,14.309026718139648
2016-09-01,14.125855445861816
2016-09-02,14.176462173461914
2016-09-06,14.099343299865723
2016-09-07,14.157186508178711
2016-09-08,14.053545951843262
2016-09-09,13.747466087341309
2016-09-12,13.986067771911621
2016-09-13,13.836641311645508
2016-09-14,13.75228500366211
2016-09-15,13.814947128295898
2016-09-16,13.724776268005371
2016-09-19,13.92461109161377
2016-09-20,14.012335777282715
2016-09-21,14.114686965942383
2016-09-22,14.27065372467041
2016-09-23,14.02452564239502
2016-09-26,13.931922912597656
2016-09-27,14.107375144958496
2016-09-28,14.22191333770752
2016-09-29,14.017213821411133
2016-09-30,14.075700759887695
2016-10-03,13.99771785736084
2016-10-04,14.029399871826172
2016-10-05,14.039144515991211
2016-10-06,14.048897743225098
2016-10-07,14.048897743225098
2016-10-10,14.112256050109863
2016-10-11,14.009903907775879
2016-10-12,14.178051948547363
2016-10-13,14.129307746887207
2016-10-14,14.238971710205078
2016-10-17,14.209725379943848
2016-10-18,14.148805618286133
2016-10-19,14.17073917388916
2016-10-20,13.775956153869629
2016-10-21,13.612685203552246
2016-10-24,13.641924858093262
2016-10-25,13.605372428894043
2016-10-26,13.956291198730469
2016-10-27,13.775956153869629
2016-10-28,13.827133178710938
2016-10-31,13.914859771728516
2016-11-01,13.715032577514648
2016-11-02,13.661423683166504
2016-11-03,13.717469215393066
2016-11-04,13.646800994873047
2016-11-07,13.741838455200195
2016-11-08,13.897805213928223
2016-11-09,13.996147155761719
2016-11-10,14.089563369750977
2016-11-11,14.419001579284668
2016-11-14,14.591094017028809
2016-11-15,14.490303039550781
2016-11-16,14.556675910949707
2016-11-17,14.787774085998535
2016-11-18,14.937737464904785
2016-11-21,14.935280799865723
2016-11-22,15.06065845489502
2016-11-23,15.131958961486816
2016-11-25,15.252420425415039
2016-11-28,15.232757568359375
2016-11-29,15.323909759521484
2016-11-30,15.222906112670898
2016-12-01,15.358403205871582
2016-12-02,15.360868453979492
2016-12-05,15.417530059814453
2016-12-06,15.634334564208984
2016-12-07,15.76490592956543
2016-12-08,15.959538459777832
2016-12-09,16.01866340637207
2016-12-12,16.260099411010742
2016-12-13,16.274890899658203
2016-12-14,16.144309997558594
2016-12-15,16.255178451538086
2016-12-16,16.18865203857422
2016-12-19,16.28719711303711
2016-12-20,16.368507385253906
2016-12-21,16.43748664855957
2016-12-22,16.444881439208984
2016-12-23,16.427627563476562
2016-12-27,16.3980712890625
2016-12-28,16.358646392822266
2016-12-29,16.420238494873047
2016-12-30,16.3857479095459
2017-01-03,16.430095672607422
2017-01-04,16.669069290161133
2017-01-05,16.587770462036133
2017-01-06,16.523714065551758
2017-01-09,16.252716064453125
2017-01-10,16.484294891357422
2017-01-11,16.555740356445312
2017-01-12,16.444881439208984
2017-01-13,16.536035537719727
2017-01-17,16.5335693359375
2017-01-18,16.548351287841797
2017-01-19,16.538494110107422
2017-01-20,16.459653854370117
2017-01-23,16.439952850341797
2017-01-24,16.587770462036133
2017-01-25,16.649354934692383
2017-01-26,16.738048553466797
2017-01-27,16.703561782836914
2017-01-30,16.58037567138672
2017-01-31,16.558198928833008
2017-02-01,16.531108856201172
2017-02-02,16.703561782836914
2017-02-03,16.720813751220703
2017-02-06,16.74544334411621
2017-02-07,16.75775146484375
2017-02-08,16.669069290161133
2017-02-09,16.821809768676758
2017-02-10,16.821809768676758
2017-02-13,16.905580520629883
2017-02-14,17.028766632080078
2017-02-15,17.235706329345703
2017-02-16,17.43279457092285
2017-02-17,17.383527755737305
2017-02-21,17.422943115234375
2017-02-22,17.528886795043945
2017-02-23,17.629892349243164
2017-02-24,17.620033264160156
2017-02-27,17.462364196777344
2017-02-28,17.496858596801758
2017-03-01,17.77032470703125
2017-03-02,17.494396209716797
2017-03-03,17.52642822265625
2017-03-06,17.479610443115234
2017-03-07,17.52642822265625
2017-03-08,17.521493911743164
2017-03-09,17.65452766418457
2017-03-10,17.777711868286133
2017-03-13,17.92579460144043
2017-03-14,17.888778686523438
2017-03-15,18.012178421020508
2017-03-16,17.908519744873047
2017-03-17,17.940603256225586
2017-03-20,17.81226348876953
2017-03-21,17.62715721130371
2017-03-22,17.481538772583008
2017-03-23,17.50869369506836
2017-03-24,17.380346298217773
2017-03-27,17.459325790405273
2017-03-28,17.50375747680664
2017-03-29,17.301366806030273
2017-03-30,17.456857681274414
2017-03-31,17.43218231201172
2017-04-03,17.197702407836914
2017-04-04,17.318645477294922
2017-04-05,17.160688400268555
2017-04-06,17.07430076599121
2017-04-07,16.938560485839844
2017-04-10,17.052091598510742
2017-04-11,17.076772689819336
2017-04-12,16.916345596313477
2017-04-13,16.780601501464844
2017-04-17,17.022480010986328
2017-04-18,16.96817398071289
2017-04-19,16.884265899658203
2017-04-20,16.842296600341797
2017-04-21,16.785537719726562
2017-04-24,16.99779510498047
2017-04-25,16.834897994995117
2017-04-26,16.904003143310547
2017-04-27,16.92374610900879
2017-04-28,16.77813148498535
2017-05-01,16.748519897460938
2017-05-02,16.64979362487793
2017-05-03,16.657197952270508
2017-05-04,16.689285278320312
2017-05-05,16.659669876098633
2017-05-08,16.489360809326172
2017-05-09,16.242555618286133
2017-05-10,16.36349105834961
2017-05-11,16.351150512695312
2017-05-12,16.328937530517578
2017-05-15,16.365962982177734
2017-05-16,16.400510787963867
2017-05-17,16.39063835144043
2017-05-18,16.509109497070312
2017-05-19,16.56340789794922
2017-05-22,16.70162010192871
2017-05-23,16.785537719726562
2017-05-24,16.773195266723633
2017-05-25,16.894134521484375
2017-05-26,16.85711097717285
2017-05-30,16.896604537963867
2017-05-31,17.027408599853516
2017-06-01,17.071834564208984
2017-06-02,17.05455780029297
2017-06-05,16.931154251098633
2017-06-06,16.71889305114746
2017-06-07,16.684345245361328
2017-06-08,16.852174758911133
2017-06-09,17.049625396728516
2017-06-12,17.086641311645508
2017-06-13,17.109060287475586
2017-06-14,17.295896530151367
2017-06-15,17.345722198486328
2017-06-16,17.48023796081543
2017-06-19,17.40800666809082
2017-06-20,17.275972366333008
2017-06-21,17.20372200012207
2017-06-22,17.056751251220703
2017-06-23,17.071697235107422
2017-06-26,17.153900146484375
2017-06-27,17.041807174682617
2017-06-28,17.283445358276367
2017-06-29,17.243589401245117
2017-06-30,17.23113441467285
2017-07-03,17.447856903076172
2017-07-05,17.266006469726562
2017-07-06,17.241090774536133
2017-07-07,17.295896530151367
2017-07-10,17.18877410888672
2017-07-11,17.20621681213379
2017-07-12,17.241090774536133
2017-07-13,17.303377151489258
2017-07-14,17.41048812866211
2017-07-17,17.25853729248047
2017-07-18,17.064218521118164
2017-07-19,17.283445358276367
2017-07-20,17.48023796081543
2017-07-21,17.582380294799805
