Date,DSV.CO
2017-05-04,374.22979736328125
2017-05-05,377.0254821777344
2017-05-08,379.4354553222656
2017-05-09,377.21820068359375
2017-05-10,375.4830017089844
2017-05-11,372.9765625
2017-05-15,373.7477722167969
2017-05-16,370.85577392578125
2017-05-17,367.481689453125
2017-05-18,374.5190124511719
2017-05-19,380.49591064453125
2017-05-22,380.49591064453125
2017-05-23,378.8570251464844
2017-05-24,381.07427978515625
2017-05-29,379.33905029296875
2017-05-30,378.1822814941406
2017-05-31,388.5935974121094
2017-06-01,388.5935974121094
2017-06-02,391.485595703125
2017-06-06,393.70281982421875
2017-06-07,393.6064758300781
2017-06-08,392.4496154785156
2017-06-09,393.6064758300781
2017-06-12,385.60516357421875
2017-06-13,389.1719665527344
2017-06-14,393.79925537109375
2017-06-15,389.7503662109375
2017-06-16,395.2452697753906
2017-06-19,396.20928955078125
2017-06-20,393.70281982421875
2017-06-21,392.0639953613281
2017-06-22,389.4611511230469
2017-06-23,390.32879638671875
2017-06-26,389.8468017578125
2017-06-27,389.3647766113281
2017-06-28,389.8468017578125
2017-06-29,381.74908447265625
2017-06-30,385.60516357421875
2017-07-03,385.79791259765625
2017-07-04,383.6771240234375
2017-07-05,384.0626525878906
2017-07-06,379.8210754394531
2017-07-07,379.7246398925781
2017-07-10,382.03826904296875
2017-07-11,382.2311096191406
2017-07-12,387.5331726074219
2017-07-13,385.89434814453125
2017-07-14,399.4869384765625
2017-07-17,401.5113525390625
2017-07-18,402.9573669433594
2017-07-19,405.9458312988281
2017-07-20,396.59490966796875
2017-07-21,389.94317626953125
2017-07-24,387.82232666015625
2017-07-25,383.6771240234375
2017-07-26,387.4367980957031
2017-07-27,390.61798095703125
2017-07-28,388.49713134765625
2017-07-31,391.00360107421875
2017-08-01,400.25811767578125
2017-08-02,412.1155090332031
2017-08-03,415.4895324707031
2017-08-04,427.8288879394531
2017-08-07,428.8893127441406
2017-08-08,429.5641174316406
2017-08-09,426.09368896484375
2017-08-10,422.8160400390625
2017-08-11,419.4419860839844
2017-08-14,423.4908142089844
2017-08-15,423.58721923828125
2017-08-16,425.2260437011719
2017-08-17,423.58721923828125
2017-08-18,422.8160400390625
2017-08-21,421.3700256347656
2017-08-22,423.97283935546875
2017-08-23,421.5628662109375
2017-08-24,423.00885009765625
2017-08-25,421.5628662109375
2017-08-28,421.4664001464844
2017-08-29,416.8391418457031
2017-08-30,419.7311706542969
2017-08-31,427.0577087402344
2017-09-01,430.8172912597656
2017-09-04,430.2389221191406
2017-09-05,429.94976806640625
2017-09-06,427.8288879394531
2017-09-07,431.7813415527344
2017-09-08,440.55389404296875
2017-09-11,442.0963134765625
2017-09-12,442.9638671875
2017-09-13,446.3379821777344
2017-09-14,444.8919372558594
2017-09-15,439.0114440917969
2017-09-18,439.6862487792969
2017-09-19,441.61431884765625
2017-09-20,447.3019714355469
2017-09-21,444.2171325683594
2017-09-22,447.10919189453125
2017-09-25,448.1695556640625
2017-09-26,448.1695556640625
2017-09-27,450.8688049316406
2017-09-28,460.9909362792969
2017-09-29,459.1593017578125
2017-10-02,465.3289794921875
2017-10-03,467.54620361328125
2017-10-04,462.24420166015625
2017-10-05,456.3636779785156
2017-10-06,443.92791748046875
2017-10-09,445.7595520019531
2017-10-10,449.71197509765625
2017-10-11,452.3148193359375
2017-10-12,452.12200927734375
2017-10-13,451.5436096191406
2017-10-16,446.1451110839844
2017-10-17,447.976806640625
2017-10-18,452.50762939453125
2017-10-19,446.8199768066406
2017-10-20,438.9150390625
2017-10-23,444.6990966796875
2017-10-24,444.9883117675781
2017-10-25,447.10919189453125
2017-10-26,467.739013671875
2017-10-27,474.4871520996094
2017-10-30,477.0899658203125
2017-10-31,476.22235107421875
2017-11-01,477.7648010253906
2017-11-02,478.3432312011719
2017-11-03,478.728759765625
2017-11-06,477.86114501953125
2017-11-07,475.2583312988281
2017-11-08,477.6683654785156
2017-11-09,475.6439208984375
2017-11-10,473.330322265625
2017-11-13,469.4742736816406
2017-11-14,473.1375427246094
2017-11-15,470.7274475097656
2017-11-16,474.6799011230469
2017-11-17,467.54620361328125
2017-11-20,463.5937805175781
2017-11-21,463.2081604003906
2017-11-22,462.1477355957031
2017-11-23,463.6901550292969
2017-11-24,466.67864990234375
2017-11-27,464.94342041015625
2017-11-28,465.039794921875
2017-11-29,460.79815673828125
2017-11-30,463.8829650878906
2017-12-01,465.3289794921875
2017-12-04,468.7994079589844
2017-12-05,470.24542236328125
2017-12-06,467.2570495605469
2017-12-07,468.5102233886719
2017-12-08,469.088623046875
2017-12-11,468.5102233886719
2017-12-12,468.5102233886719
2017-12-13,471.40228271484375
2017-12-14,470.7274475097656
2017-12-15,468.1246337890625
2017-12-18,473.4267578125
2017-12-19,474.9691467285156
2017-12-20,470.6310729980469
2017-12-21,467.739013671875
2017-12-22,468.31744384765625
2017-12-27,470.0527038574219
2017-12-28,469.4742736816406
2017-12-29,471.01666259765625
2018-01-02,470.1490783691406
2018-01-03,476.60797119140625
2018-01-04,479.1143493652344
2018-01-05,478.4395446777344
2018-01-08,484.12725830078125
2018-01-09,489.52569580078125
2018-01-10,490.1040954589844
2018-01-11,488.1761169433594
2018-01-12,481.04241943359375
2018-01-15,473.0411071777344
2018-01-16,469.76348876953125
2018-01-17,466.9677734375
2018-01-18,469.76348876953125
2018-01-19,480.5603942871094
2018-01-22,476.9935302734375
2018-01-23,473.1375427246094
2018-01-24,475.0655212402344
2018-01-25,469.8598327636719
2018-01-26,474.5835266113281
2018-01-29,476.029541015625
2018-01-30,475.7403564453125
2018-01-31,475.2583312988281
2018-02-01,465.8110046386719
2018-02-02,455.9781188964844
2018-02-05,454.6284484863281
2018-02-06,450.8688049316406
2018-02-07,460.79815673828125
2018-02-08,442.4819030761719
2018-02-09,444.409912109375
2018-02-12,453.56805419921875
2018-02-13,452.50762939453125
2018-02-14,456.1708984375
2018-02-15,463.4009704589844
2018-02-16,474.9691467285156
2018-02-19,464.0757751464844
2018-02-20,464.6541748046875
2018-02-21,462.72613525390625
2018-02-22,461.2801208496094
2018-02-23,464.8470153808594
2018-02-26,465.52178955078125
2018-02-27,458.38812255859375
2018-02-28,463.11175537109375
2018-03-01,450.38677978515625
2018-03-02,441.9035339355469
2018-03-05,444.2171325683594
2018-03-06,443.25311279296875
2018-03-07,446.9163513183594
2018-03-08,460.50897216796875
2018-03-09,461.9610595703125
2018-03-12,461.7674255371094
2018-03-13,456.0558166503906
2018-03-14,450.4410705566406
2018-03-15,456.9270935058594
2018-03-16,459.7344665527344
2018-03-19,460.7993469238281
2018-03-20,467.0918273925781
2018-03-21,466.3173522949219
2018-03-22,463.7035217285156
2018-03-23,459.7344665527344
2018-03-26,456.0558166503906
2018-03-27,460.6057434082031
2018-03-28,459.15362548828125
2018-04-03,458.8632507324219
2018-04-04,449.763427734375
2018-04-05,459.5408935546875
2018-04-06,458.3791809082031
2018-04-09,462.9291076660156
2018-04-10,462.8323059082031
2018-04-11,458.47601318359375
2018-04-12,463.60675048828125
2018-04-13,466.3173522949219
2018-04-16,464.4779968261719
2018-04-17,476.9660949707031
2018-04-18,479.38623046875
2018-04-19,472.4161376953125
2018-04-20,472.900146484375
2018-04-23,481.03192138671875
2018-04-24,482.8712158203125
2018-04-25,476.3852233886719
2018-04-26,480.0638732910156
2018-04-30,474.6426696777344
2018-05-01,475.6107482910156
2018-05-02,481.5159606933594
2018-05-03,478.12774658203125
2018-05-04,477.6437072753906
2018-05-07,491.0030517578125
2018-05-08,493.326416015625
2018-05-09,497.97314453125
2018-05-14,521.7874145507812
2018-05-15,515.5918579101562
2018-05-16,515.5918579101562
2018-05-17,512.300537109375
2018-05-18,511.13885498046875
2018-05-22,511.13885498046875
2018-05-23,512.1068115234375
2018-05-24,511.13885498046875
2018-05-25,517.915283203125
2018-05-28,518.88330078125
2018-05-29,516.1726684570312
2018-05-30,511.7196044921875
2018-05-31,512.4942016601562
2018-06-01,516.1726684570312
2018-06-04,523.7236938476562
2018-06-06,523.1428833007812
2018-06-07,513.074951171875
2018-06-08,514.0430297851562
2018-06-11,519.076904296875
2018-06-12,521.7874145507812
2018-06-13,522.1747436523438
2018-06-14,524.8853759765625
2018-06-15,539.0191040039062
2018-06-18,519.076904296875
2018-06-19,500.4900817871094
2018-06-20,515.0110473632812
2018-06-21,514.0430297851562
2018-06-22,506.8792419433594
2018-06-25,499.52197265625
2018-06-26,495.6497497558594
2018-06-27,504.9431457519531
2018-06-28,499.328369140625
2018-06-29,499.1347351074219
2018-07-02,493.13275146484375
2018-07-03,495.45611572265625
2018-07-04,490.80938720703125
2018-07-05,490.22857666015625
2018-07-06,489.260498046875
2018-07-09,492.1646728515625
2018-07-10,496.4241943359375
2018-07-11,485.9691162109375
2018-07-12,486.9371643066406
2018-07-13,496.8114318847656
2018-07-16,490.80938720703125
2018-07-17,494.4880676269531
2018-07-18,495.0688781738281
2018-07-19,497.58587646484375
2018-07-20,497.3922424316406
2018-07-23,496.0369567871094
2018-07-24,499.9092712402344
2018-07-25,500.4900817871094
2018-07-26,517.140869140625
2018-07-27,515.0110473632812
2018-07-30,514.0430297851562
2018-07-31,517.3343505859375
2018-08-01,551.7975463867188
2018-08-02,551.0231323242188
2018-08-03,559.7357788085938
2018-08-06,557.0250854492188
2018-08-07,551.6039428710938
2018-08-08,557.2186889648438
2018-08-09,562.4462890625
2018-08-10,560.5101318359375
2018-08-13,563.8015747070312
2018-08-14,559.9293212890625
2018-08-15,554.8953247070312
2018-08-16,567.8673706054688
2018-08-17,567.480224609375
2018-08-20,573.094970703125
2018-08-21,572.126953125
2018-08-22,569.8035278320312
2018-08-23,572.320556640625
2018-08-24,574.256591796875
2018-08-27,579.4842529296875
2018-08-28,575.4183349609375
2018-08-29,577.3544921875
2018-08-30,580.8395385742188
2018-08-31,582.5820922851562
2018-09-03,585.4862670898438
2018-09-04,581.033203125
2018-09-05,581.226806640625
2018-09-06,578.9033813476562
2018-09-07,580.8395385742188
2018-09-10,579.6779174804688
2018-09-11,580.2586669921875
2018-09-12,586.4542846679688
2018-09-13,579.8715209960938
2018-09-14,570.7715454101562
2018-09-17,573.4822387695312
2018-09-18,572.9013671875
2018-09-19,569.4164428710938
2018-09-20,573.094970703125
2018-09-21,564.3824462890625
2018-09-24,565.1569213867188
2018-09-25,570.9652709960938
2018-09-26,565.3504638671875
2018-09-27,565.7377319335938
2018-09-28,565.3504638671875
2018-10-01,570.1907348632812
2018-10-02,558.38037109375
2018-10-03,559.5421142578125
2018-10-04,545.2147827148438
2018-10-05,543.0849609375
2018-10-08,533.4043579101562
2018-10-09,548.5061645507812
2018-10-10,523.7236938476562
2018-10-11,524.4982299804688
2018-10-12,525.0789794921875
2018-10-15,516.1726684570312
2018-10-16,529.7257690429688
2018-10-17,530.1128540039062
2018-10-18,530.3065185546875
2018-10-19,523.1428833007812
2018-10-22,518.302490234375
2018-10-23,493.326416015625
2018-10-24,492.1646728515625
2018-10-25,491.5838317871094
2018-10-26,494.87530517578125
2018-10-29,509.7834777832031
2018-10-30,505.5240783691406
2018-10-31,512.6875610351562
2018-11-01,516.9472045898438
2018-11-02,523.9172973632812
2018-11-05,510.75152587890625
2018-11-06,519.8514404296875
2018-11-07,514.8174438476562
2018-11-08,507.6537780761719
2018-11-09,508.62176513671875
2018-11-12,505.5240783691406
2018-11-13,507.847412109375
2018-11-14,505.13671875
2018-11-15,501.26446533203125
2018-11-16,498.941162109375
2018-11-19,489.4541015625
2018-11-20,486.5499267578125
2018-11-21,493.326416015625
2018-11-22,490.42218017578125
2018-11-23,497.77947998046875
2018-11-26,507.847412109375
2018-11-27,498.74755859375
2018-11-28,490.0349426269531
2018-11-29,498.941162109375
2018-11-30,488.29241943359375
2018-12-03,503.394287109375
2018-12-04,500.4900817871094
2018-12-05,492.5519104003906
2018-12-06,482.9681091308594
2018-12-07,486.9371643066406
2018-12-10,476.9660949707031
2018-12-11,479.0958251953125
2018-12-12,483.7425842285156
2018-12-13,484.420166015625
2018-12-14,476.19158935546875
2018-12-17,466.9949951171875
2018-12-18,464.4779968261719
2018-12-19,442.7933654785156
2018-12-20,425.4649353027344
2018-12-21,418.3981018066406
2018-12-27,416.4619140625
2018-12-28,415.4938659667969
2019-01-02,427.40106201171875
2019-01-03,415.0098571777344
2019-01-04,430.6925048828125
2019-01-07,445.5039367675781
2019-01-08,461.6706237792969
2019-01-09,459.92816162109375
2019-01-10,459.0568542480469
2019-01-11,465.1556396484375
2019-01-14,460.7025451660156
2019-01-15,457.60479736328125
2019-01-16,484.032958984375
2019-01-17,496.6177978515625
2019-01-18,494.29443359375
2019-01-21,501.0708923339844
2019-01-22,500.10284423828125
2019-01-23,508.42822265625
2019-01-24,512.1068115234375
2019-01-25,512.1068115234375
2019-01-28,510.55804443359375
2019-01-29,509.3962707519531
2019-01-30,515.0110473632812
2019-01-31,502.8134460449219
2019-02-01,516.5599975585938
2019-02-04,505.7176208496094
2019-02-05,510.75152587890625
2019-02-06,514.2366333007812
2019-02-07,507.0729064941406
2019-02-08,504.36236572265625
2019-02-11,513.65576171875
2019-02-12,516.7535400390625
2019-02-13,501.26446533203125
2019-02-14,506.8792419433594
2019-02-15,518.49609375
2019-02-18,518.1088256835938
2019-02-19,518.1088256835938
2019-02-20,522.7555541992188
2019-02-21,528.5640258789062
2019-02-22,530.5000610351562
2019-02-25,530.5000610351562
2019-02-26,529.1448974609375
2019-02-27,527.595947265625
2019-02-28,528.1766967773438
2019-03-01,531.4681396484375
2019-03-04,541.7296142578125
2019-03-05,537.6638793945312
2019-03-06,538.4381713867188
2019-03-07,537.2765502929688
2019-03-08,531.2745361328125
2019-03-11,535.3404541015625
2019-03-12,542.116943359375
2019-03-13,536.8892822265625
2019-03-14,542.8914184570312
2019-03-15,549.47412109375
2019-03-18,544.2744750976562
2019-03-19,546.8013916015625
2019-03-20,536.4991455078125
2019-03-21,538.8317260742188
2019-03-22,531.445068359375
2019-03-25,526.7798461914062
2019-03-26,530.4732055664062
2019-03-27,527.7518310546875
2019-03-28,524.6416015625
2019-03-29,534.9440307617188
2019-04-01,539.0260620117188
2019-04-02,569.9331665039062
2019-04-03,567.6004638671875
2019-04-04,561.5745239257812
2019-04-05,563.7128295898438
2019-04-08,560.797119140625
2019-04-09,557.6869506835938
2019-04-10,553.6048583984375
2019-04-11,555.9374389648438
2019-04-12,559.241943359375
2019-04-15,562.7408447265625
2019-04-16,561.7689819335938
2019-04-17,560.2139282226562
2019-04-23,561.9634399414062
2019-04-24,563.7128295898438
2019-04-25,572.2656860351562
2019-04-26,578.09716796875
2019-04-29,570.5162353515625
2019-04-30,597.7299194335938
2019-05-01,600.645751953125
2019-05-02,609.3931274414062
2019-05-03,607.44921875
2019-05-06,599.8682250976562
2019-05-07,593.84228515625
2019-05-08,590.9265747070312
2019-05-09,583.1511840820312
2019-05-10,587.427734375
2019-05-13,574.5983276367188
2019-05-14,574.792724609375
2019-05-15,575.5701904296875
2019-05-16,578.4860229492188
2019-05-20,578.2915649414062
2019-05-21,575.3757934570312
2019-05-22,587.038818359375
2019-05-23,583.7343139648438
2019-05-24,587.427734375
