Date,CMPC.SN
2016-04-25,1321.05859375
2016-04-26,1344.3961181640625
2016-04-27,1359.651611328125
2016-04-28,1368.3690185546875
2016-04-29,1340.7637939453125
2016-05-02,1357.290771484375
2016-05-03,1370.63916015625
2016-05-04,1362.6480712890625
2016-05-05,1355.2021484375
2016-05-06,1345.12255859375
2016-05-09,1330.59326171875
2016-05-10,1329.6856689453125
2016-05-11,1321.5125732421875
2016-05-12,1324.69091796875
2016-05-13,1325.0540771484375
2016-05-16,1323.419677734375
2016-05-17,1298.35693359375
2016-05-18,1293.6348876953125
2016-05-19,1324.05517578125
2016-05-20,1317.0633544921875
2016-05-23,1332.5003662109375
2016-05-24,1346.3939208984375
2016-05-25,1351.1156005859375
2016-05-26,1342.852294921875
2016-05-27,1334.8612060546875
2016-05-30,1329.866943359375
2016-05-31,1309.7078857421875
2016-06-01,1310.34326171875
2016-06-02,1291.27392578125
2016-06-03,1291.0015869140625
2016-06-06,1297.4488525390625
2016-06-07,1296.5406494140625
2016-06-08,1292.7269287109375
2016-06-09,1302.806396484375
2016-06-10,1290.72900390625
2016-06-13,1286.552001953125
2016-06-14,1282.556640625
2016-06-15,1275.6552734375
2016-06-16,1282.2840576171875
2016-06-17,1274.29296875
2016-06-20,1278.37939453125
2016-06-21,1268.3907470703125
2016-06-22,1265.939208984375
2016-06-23,1282.3748779296875
2016-06-24,1261.3988037109375
2016-06-28,1255.859375
2016-06-29,1252.7720947265625
2016-06-30,1250.683349609375
2016-07-01,1265.21240234375
2016-07-04,1270.3883056640625
2016-07-05,1268.2998046875
2016-07-06,1267.9366455078125
2016-07-07,1256.767333984375
2016-07-08,1256.2222900390625
2016-07-11,1248.594970703125
2016-07-12,1231.43212890625
2016-07-13,1241.5115966796875
2016-07-14,1252.7720947265625
2016-07-15,1265.57568359375
2016-07-18,1267.210205078125
2016-07-19,1287.3692626953125
2016-07-20,1270.4794921875
2016-07-21,1270.3883056640625
2016-07-22,1274.29296875
2016-07-25,1271.2965087890625
2016-07-26,1270.5701904296875
2016-07-27,1267.3916015625
2016-07-28,1255.677978515625
2016-07-29,1246.3243408203125
2016-08-01,1244.9627685546875
2016-08-02,1227.4366455078125
2016-08-03,1227.073974609375
2016-08-04,1231.9771728515625
2016-08-05,1226.98291015625
2016-08-08,1215.3594970703125
2016-08-09,1231.8863525390625
2016-08-10,1205.0074462890625
2016-08-11,1199.28662109375
2016-08-12,1178.491943359375
2016-08-16,1219.80908203125
2016-08-17,1222.4423828125
2016-08-18,1221.806640625
2016-08-19,1240.603759765625
2016-08-22,1254.1339111328125
2016-08-23,1233.5208740234375
2016-08-24,1236.3359375
2016-08-25,1232.5218505859375
2016-08-26,1232.2496337890625
2016-08-29,1257.5848388671875
2016-08-30,1242.9649658203125
2016-08-31,1229.1619873046875
2016-09-01,1230.524169921875
2016-09-02,1225.8018798828125
2016-09-05,1230.252197265625
2016-09-06,1237.6978759765625
2016-09-07,1223.986083984375
2016-09-08,1216.267578125
2016-09-09,1228.435546875
2016-09-12,1229.525390625
2016-09-13,1220.0816650390625
2016-09-14,1207.4593505859375
2016-09-15,1226.0745849609375
2016-09-16,1221.261962890625
2016-09-20,1230.0701904296875
2016-09-21,1221.8973388671875
2016-09-22,1224.5311279296875
2016-09-23,1239.513916015625
2016-09-26,1234.701416015625
2016-09-27,1216.4493408203125
2016-09-28,1213.543212890625
2016-09-29,1211.0003662109375
2016-09-30,1188.662109375
2016-10-03,1180.761962890625
2016-10-04,1155.9720458984375
2016-10-05,1160.693603515625
2016-10-06,1157.2432861328125
2016-10-07,1160.6029052734375
2016-10-11,1167.1409912109375
2016-10-12,1174.496337890625
2016-10-13,1184.4849853515625
2016-10-14,1170.773193359375
2016-10-17,1164.144287109375
2016-10-18,1193.20263671875
2016-10-19,1242.9649658203125
2016-10-20,1240.967041015625
2016-10-21,1235.1552734375
2016-10-24,1240.512939453125
2016-10-25,1268.1180419921875
2016-10-26,1289.4580078125
2016-10-27,1293.45361328125
2016-10-28,1284.9176025390625
2016-11-02,1269.9346923828125
2016-11-03,1264.7586669921875
2016-11-04,1229.1619873046875
2016-11-07,1214.3607177734375
2016-11-08,1252.4996337890625
2016-11-09,1266.3023681640625
2016-11-10,1273.385009765625
2016-11-11,1222.6239013671875
2016-11-14,1198.1060791015625
2016-11-15,1205.0074462890625
2016-11-16,1236.1541748046875
2016-11-17,1224.8944091796875
2016-11-18,1237.516357421875
2016-11-21,1230.0701904296875
2016-11-22,1222.6239013671875
2016-11-23,1228.1630859375
2016-11-24,1233.9747314453125
2016-11-25,1230.1611328125
2016-11-28,1240.603759765625
2016-11-29,1245.4166259765625
2016-11-30,1258.6741943359375
2016-12-01,1250.5924072265625
2016-12-02,1263.8504638671875
2016-12-05,1247.414306640625
2016-12-06,1263.0330810546875
2016-12-07,1265.666748046875
2016-12-09,1268.02734375
2016-12-12,1248.685546875
2016-12-13,1285.0079345703125
2016-12-14,1276.2001953125
2016-12-15,1289.7301025390625
2016-12-16,1271.4781494140625
2016-12-19,1267.1192626953125
2016-12-20,1237.3348388671875
2016-12-21,1225.0760498046875
2016-12-22,1196.017578125
2016-12-23,1191.658935546875
2016-12-26,1194.1107177734375
2016-12-27,1185.665283203125
2016-12-28,1206.3695068359375
2016-12-29,1237.243896484375
2016-12-30,1243.509765625
2017-01-03,1237.7886962890625
2017-01-04,1247.414306640625
2017-01-05,1220.3538818359375
2017-01-06,1218.2652587890625
2017-01-09,1203.91796875
2017-01-10,1224.34912109375
2017-01-11,1233.0670166015625
2017-01-12,1244.9627685546875
2017-01-13,1249.5936279296875
2017-01-16,1252.590576171875
2017-01-17,1234.2471923828125
2017-01-18,1267.8455810546875
2017-01-19,1266.39306640625
2017-01-20,1275.019775390625
2017-01-23,1282.7381591796875
2017-01-24,1312.25048828125
2017-01-25,1315.3377685546875
2017-01-26,1294.4522705078125
2017-01-27,1318.15283203125
2017-01-30,1280.104736328125
2017-01-31,1272.0230712890625
2017-02-01,1274.29296875
2017-02-02,1317.517333984375
2017-02-03,1330.1396484375
2017-02-06,1325.0540771484375
2017-02-07,1321.05859375
2017-02-08,1307.0745849609375
2017-02-09,1340.854248046875
2017-02-10,1334.31640625
2017-02-13,1329.0499267578125
2017-02-14,1322.3297119140625
2017-02-15,1334.4072265625
2017-02-16,1339.40185546875
2017-02-17,1325.5081787109375
2017-02-20,1330.321044921875
2017-02-21,1333.4991455078125
2017-02-22,1335.2247314453125
2017-02-23,1349.84423828125
2017-02-24,1328.3232421875
2017-02-27,1323.692138671875
2017-02-28,1312.341064453125
2017-03-01,1322.511474609375
2017-03-02,1324.5093994140625
2017-03-03,1319.060791015625
2017-03-06,1339.4925537109375
2017-03-07,1339.31103515625
2017-03-08,1326.5980224609375
2017-03-09,1341.490234375
2017-03-10,1316.4276123046875
2017-03-13,1372.9093017578125
2017-03-14,1365.9173583984375
2017-03-15,1386.6214599609375
2017-03-16,1425.3052978515625
2017-03-17,1440.1064453125
2017-03-20,1434.113525390625
2017-03-21,1413.2276611328125
2017-03-22,1425.759033203125
2017-03-23,1426.667236328125
2017-03-24,1425.3052978515625
2017-03-27,1423.3072509765625
2017-03-28,1455.271240234375
2017-03-29,1444.64697265625
2017-03-30,1418.3128662109375
2017-03-31,1462.172607421875
2017-04-03,1473.7049560546875
2017-04-04,1514.2957763671875
2017-04-05,1534.636474609375
2017-04-06,1534.636474609375
2017-04-07,1503.7620849609375
2017-04-10,1491.59423828125
2017-04-11,1502.67236328125
2017-04-12,1510.572998046875
2017-04-13,1494.772216796875
2017-04-17,1480.7882080078125
2017-04-18,1439.743408203125
2017-04-19,1439.743408203125
2017-04-20,1451.3663330078125
2017-04-21,1452.365234375
2017-04-24,1464.2611083984375
2017-04-25,1448.3701171875
2017-04-26,1444.28369140625
2017-04-27,1407.3253173828125
2017-04-28,1413.9542236328125
2017-05-02,1451.1846923828125
2017-05-03,1442.649169921875
2017-05-04,1447.3709716796875
2017-05-05,1439.882568359375
2017-05-08,1420.97998046875
2017-05-09,1430.7039794921875
2017-05-10,1437.9742431640625
2017-05-11,1430.0682373046875
2017-05-12,1417.5267333984375
2017-05-15,1427.0689697265625
2017-05-16,1431.2489013671875
2017-05-17,1421.2525634765625
2017-05-18,1433.521240234375
2017-05-19,1413.4371337890625
2017-05-22,1433.9757080078125
2017-05-23,1458.512939453125
2017-05-24,1472.0538330078125
2017-05-25,1469.872802734375
2017-05-29,1462.14794921875
2017-05-30,1465.782958984375
2017-05-31,1451.78759765625
2017-06-01,1456.4227294921875
2017-06-02,1468.691162109375
2017-06-05,1477.9609375
2017-06-06,1495.59130859375
2017-06-07,1495.59130859375
2017-06-08,1487.23046875
2017-06-09,1466.3282470703125
2017-06-12,1488.1392822265625
2017-06-13,1489.411865234375
2017-06-14,1479.6876220703125
2017-06-15,1463.8746337890625
2017-06-16,1471.3267822265625
2017-06-19,1459.23974609375
2017-06-20,1464.9649658203125
2017-06-21,1446.8804931640625
2017-06-22,1441.7003173828125
2017-06-23,1439.06494140625
2017-06-27,1434.339111328125
2017-06-28,1426.0689697265625
2017-06-29,1414.4365234375
2017-06-30,1441.9727783203125
2017-07-03,1439.51904296875
2017-07-04,1472.235595703125
2017-07-05,1471.3267822265625
2017-07-06,1456.9677734375
2017-07-07,1455.8773193359375
2017-07-10,1457.4222412109375
2017-07-11,1447.8798828125
2017-07-12,1467.782470703125
2017-07-13,1490.2298583984375
2017-07-14,1500.8626708984375
2017-07-17,1505.315185546875
2017-07-18,1497.0455322265625
2017-07-19,1520.6741943359375
2017-07-20,1505.04248046875
2017-07-21,1498.226806640625
2017-07-24,1475.9615478515625
2017-07-25,1493.6827392578125
2017-07-26,1491.956298828125
2017-07-27,1497.681640625
2017-07-28,1495.59130859375
2017-07-31,1486.048828125
2017-08-01,1493.9552001953125
2017-08-02,1490.7747802734375
2017-08-03,1491.138671875
2017-08-04,1484.8673095703125
2017-08-07,1496.227294921875
2017-08-08,1478.960693359375
2017-08-09,1481.7777099609375
2017-08-10,1432.794189453125
2017-08-11,1432.5213623046875
2017-08-14,1432.9759521484375
2017-08-16,1464.419921875
2017-08-17,1488.775390625
2017-08-18,1493.6827392578125
2017-08-21,1478.960693359375
2017-08-22,1490.7747802734375
2017-08-23,1489.048095703125
2017-08-24,1495.136962890625
2017-08-25,1484.8673095703125
2017-08-28,1498.8631591796875
2017-08-29,1489.593505859375
2017-08-30,1484.9583740234375
2017-08-31,1490.6839599609375
2017-09-01,1485.8671875
2017-09-04,1485.8671875
2017-09-05,1498.9537353515625
2017-09-06,1481.7777099609375
2017-09-07,1482.322998046875
2017-09-08,1462.511474609375
2017-09-11,1475.9615478515625
2017-09-12,1463.056884765625
2017-09-13,1456.059326171875
2017-09-14,1472.235595703125
2017-09-15,1455.4228515625
2017-09-20,1496.7728271484375
2017-09-21,1507.6781005859375
2017-09-22,1503.043212890625
2017-09-25,1494.954833984375
2017-09-26,1481.3233642578125
2017-09-27,1494.954833984375
2017-09-28,1508.5867919921875
2017-09-29,1526.7628173828125
2017-10-02,1564.204833984375
2017-10-03,1593.9219970703125
2017-10-04,1591.7410888671875
2017-10-05,1613.006591796875
2017-10-06,1653.9930419921875
2017-10-10,1602.9190673828125
2017-10-11,1643.905517578125
2017-10-12,1644.8143310546875
2017-10-13,1669.3515625
2017-10-16,1673.53173828125
2017-10-17,1683.165283203125
2017-10-18,1717.608154296875
2017-10-19,1669.9874267578125
2017-10-20,1724.0601806640625
2017-10-23,1794.1279296875
2017-10-24,1797.4906005859375
2017-10-25,1752.9598388671875
2017-10-26,1770.4085693359375
2017-10-30,1812.4857177734375
2017-10-31,1844.0208740234375
2017-11-02,1816.12060546875
2017-11-03,1794.3096923828125
2017-11-06,1864.104736328125
2017-11-07,1841.3848876953125
2017-11-08,1837.7498779296875
2017-11-09,1837.9315185546875
2017-11-10,1838.2041015625
2017-11-13,1790.22021484375
2017-11-14,1797.2181396484375
2017-11-15,1766.319091796875
2017-11-16,1795.4910888671875
2017-11-17,1888.1876220703125
2017-11-20,1781.8594970703125
2017-11-21,1802.0345458984375
2017-11-22,1740.4185791015625
2017-11-23,1705.430419921875
2017-11-24,1719.243896484375
2017-11-27,1716.97216796875
2017-11-28,1710.7015380859375
2017-11-29,1680.2569580078125
2017-11-30,1669.3515625
2017-12-01,1674.2593994140625
2017-12-04,1657.9915771484375
2017-12-05,1656.083251953125
2017-12-06,1628.91064453125
2017-12-07,1632.454833984375
2017-12-11,1695.2518310546875
2017-12-12,1722.788330078125
2017-12-13,1780.950439453125
2017-12-14,1790.5836181640625
2017-12-15,1796.763427734375
2017-12-18,1906.6357421875
2017-12-19,1919.8133544921875
2017-12-20,1905.6361083984375
2017-12-21,1868.2850341796875
2017-12-22,1903.0916748046875
2017-12-26,1906.7266845703125
2017-12-27,1887.3695068359375
2017-12-28,1887.2784423828125
2017-12-29,1900.4560546875
2018-01-02,1989.0631103515625
2018-01-03,2001.3311767578125
2018-01-04,1986.2457275390625
2018-01-05,2008.420166015625
2018-01-08,1999.0595703125
2018-01-09,1991.0626220703125
2018-01-10,2025.414306640625
2018-01-11,2070.2177734375
2018-01-12,2043.95361328125
2018-01-15,2079.305419921875
2018-01-17,2079.759765625
2018-01-18,2094.118896484375
2018-01-19,2118.7470703125
2018-01-22,2066.309326171875
2018-01-23,2075.2158203125
2018-01-24,2113.38525390625
2018-01-25,2106.115234375
2018-01-26,2146.55517578125
2018-01-29,2153.0986328125
2018-01-30,2147.464599609375
2018-01-31,2170.365966796875
2018-02-01,2167.639892578125
2018-02-02,2167.18505859375
2018-02-05,2088.938720703125
2018-02-06,2043.2261962890625
2018-02-07,2072.217041015625
2018-02-08,2050.133544921875
2018-02-09,1983.9739990234375
2018-02-12,1923.6298828125
2018-02-13,1902.4554443359375
2018-02-14,2030.77685546875
2018-02-15,2081.668212890625
2018-02-16,2043.8624267578125
2018-02-19,2015.417724609375
2018-02-20,2131.015625
2018-02-21,2135.831298828125
2018-02-22,2161.55126953125
2018-02-23,2148.827880859375
2018-02-26,2096.936279296875
2018-02-27,2096.66357421875
2018-02-28,2086.12158203125
2018-03-01,2012.964111328125
2018-03-02,2042.7723388671875
2018-03-05,2044.04443359375
2018-03-06,2036.956298828125
2018-03-07,2019.4169921875
2018-03-08,2052.133056640625
2018-03-09,2077.124755859375
2018-03-12,2104.478759765625
2018-03-13,2126.19921875
2018-03-14,2111.203857421875
2018-03-15,2110.658447265625
2018-03-16,2068.76318359375
2018-03-19,2080.487060546875
2018-03-20,2078.12451171875
2018-03-21,2100.1162109375
2018-03-22,2094.481689453125
2018-03-23,2075.942626953125
2018-03-26,2045.6802978515625
2018-03-27,2073.67138671875
2018-03-28,2075.942626953125
2018-03-29,2089.574951171875
2018-04-02,2070.3994140625
2018-04-03,2087.12109375
2018-04-04,2074.6708984375
2018-04-05,2101.2978515625
2018-04-06,2107.386962890625
2018-04-09,2115.747314453125
2018-04-10,2116.565673828125
2018-04-11,2127.743896484375
2018-04-12,2152.099609375
2018-04-13,2154.9169921875
2018-04-16,2159.096923828125
2018-04-17,2175.728271484375
2018-04-18,2193.7216796875
2018-04-19,2189.81396484375
2018-04-20,2173.546875
2018-04-23,2180.726318359375
2018-04-24,2199.992919921875
2018-04-25,2193.5400390625
2018-04-26,2243.52294921875
2018-04-27,2265.4248046875
2018-04-30,2273.240966796875
2018-05-02,2274.521728515625
2018-05-03,2238.47021484375
2018-05-04,2216.327392578125
2018-05-07,2214.497314453125
2018-05-08,2201.8701171875
2018-05-09,2209.46435546875
2018-05-10,2267.385009765625
2018-05-11,2256.8623046875
2018-05-14,2273.607177734375
2018-05-15,2262.535400390625
2018-05-16,2309.017578125
2018-05-17,2288.155517578125
2018-05-18,2283.2138671875
2018-05-22,2288.521484375
2018-05-23,2273.1494140625
2018-05-24,2239.019287109375
2018-05-25,2202.327392578125
2018-05-28,2228.680419921875
2018-05-29,2208.916015625
2018-05-30,2209.098876953125
2018-05-31,2186.8642578125
2018-06-01,2220.26171875
2018-06-04,2286.874267578125
2018-06-05,2236.0
2018-06-06,2223.829833984375
2018-06-07,2195.09912109375
2018-06-08,2242.588134765625
2018-06-11,2227.39892578125
2018-06-12,2285.6845703125
2018-06-13,2246.339599609375
2018-06-14,2243.77734375
2018-06-15,2228.4052734375
2018-06-18,2199.4912109375
2018-06-19,2240.300048828125
2018-06-20,2212.026611328125
2018-06-21,2208.5498046875
2018-06-22,2180.276123046875
2018-06-25,2145.7802734375
2018-06-26,2170.668212890625
2018-06-27,2196.105712890625
2018-06-28,2174.145263671875
2018-06-29,2199.3994140625
2018-07-03,2198.94189453125
2018-07-04,2202.78515625
2018-07-05,2203.425537109375
2018-07-06,2190.25
2018-07-09,2233.62158203125
2018-07-10,2238.287109375
2018-07-11,2236.45751953125
2018-07-12,2239.84326171875
2018-07-13,2269.214599609375
2018-07-17,2279.92041015625
2018-07-18,2285.50146484375
2018-07-19,2280.469482421875
2018-07-20,2316.245361328125
2018-07-23,2318.89990234375
2018-07-24,2317.43505859375
2018-07-25,2305.906494140625
2018-07-26,2300.141845703125
2018-07-27,2258.691650390625
2018-07-30,2303.435791015625
2018-07-31,2360.990234375
2018-08-01,2353.9443359375
2018-08-02,2348.6376953125
2018-08-03,2344.1533203125
2018-08-06,2328.5986328125
2018-08-07,2322.6513671875
2018-08-08,2331.80078125
2018-08-09,2328.78173828125
2018-08-10,2323.01708984375
2018-08-13,2292.547607421875
2018-08-14,2338.297607421875
2018-08-16,2301.88037109375
2018-08-17,2307.73681640625
2018-08-20,2305.357421875
2018-08-21,2318.71630859375
2018-08-22,2345.068359375
2018-08-23,2347.264892578125
2018-08-24,2354.03564453125
2018-08-27,2365.29052734375
2018-08-28,2403.080322265625
2018-08-29,2413.236328125
2018-08-30,2418.177734375
2018-08-31,2454.777587890625
2018-09-03,2439.22265625
2018-09-04,2398.138427734375
2018-09-05,2395.943359375
2018-09-06,2411.7724609375
2018-09-07,2382.126708984375
2018-09-10,2383.956298828125
2018-09-11,2422.386962890625
2018-09-12,2464.56884765625
2018-09-13,2468.228271484375
2018-09-14,2442.608154296875
2018-09-20,2551.7685546875
2018-09-21,2602.276611328125
2018-09-24,2494.13916015625
2018-09-25,2489.174560546875
2018-09-26,2490.001708984375
2018-09-27,2482.09375
2018-09-28,2441.1748046875
2018-10-01,2461.77197265625
2018-10-02,2448.255126953125
2018-10-03,2459.197265625
2018-10-04,2451.28955078125
2018-10-05,2416.439208984375
2018-10-08,2413.036865234375
2018-10-09,2399.427734375
2018-10-10,2351.6123046875
2018-10-11,2317.864990234375
2018-10-12,2322.462890625
2018-10-16,2285.22216796875
2018-10-17,2285.03857421875
2018-10-18,2280.992431640625
2018-10-19,2255.061279296875
2018-10-22,2256.072998046875
2018-10-23,2295.428466796875
2018-10-24,2325.95703125
2018-10-25,2356.669677734375
2018-10-26,2305.54443359375
2018-10-29,2241.360107421875
2018-10-30,2182.142333984375
2018-10-31,2190.969970703125
2018-11-05,2312.348388671875
2018-11-06,2315.1064453125
2018-11-07,2314.37109375
2018-11-08,2330.8310546875
2018-11-09,2280.16455078125
2018-11-12,2265.54443359375
2018-11-13,2219.475341796875
2018-11-14,2240.072998046875
2018-11-15,2294.233154296875
2018-11-16,2302.417724609375
2018-11-19,2264.165283203125
2018-11-20,2234.279296875
2018-11-21,2224.90087890625
2018-11-22,2222.693603515625
2018-11-23,2285.681884765625
2018-11-26,2291.9345703125
2018-11-27,2269.773193359375
2018-11-28,2201.268798828125
2018-11-29,2179.84375
2018-11-30,2135.7060546875
2018-12-03,2171.935302734375
2018-12-04,2124.57958984375
2018-12-05,2122.097412109375
2018-12-06,2095.4306640625
2018-12-07,2066.096923828125
2018-12-10,2011.2010498046875
2018-12-11,2016.902099609375
2018-12-12,2045.3157958984375
2018-12-13,2074.83251953125
2018-12-14,2086.4189453125
2018-12-17,2047.798828125
2018-12-18,2061.1328125
2018-12-19,2044.9476318359375
2018-12-20,2015.615234375
2018-12-21,2030.8790283203125
2018-12-24,2015.7991943359375
2018-12-26,2058.281005859375
2018-12-27,2017.8218994140625
2018-12-28,2028.5806884765625
2019-01-02,2014.9718017578125
2019-01-03,1986.557861328125
2019-01-04,2019.1092529296875
2019-01-07,1976.7242431640625
2019-01-08,1955.7176513671875
2019-01-09,1990.6986083984375
2019-01-10,2038.6356201171875
2019-01-11,2101.2880859375
2019-01-14,2086.850830078125
2019-01-15,2123.775634765625
2019-01-16,2184.021240234375
2019-01-17,2206.232177734375
2019-01-18,2215.48583984375
2019-01-21,2206.69482421875
2019-01-22,2178.468994140625
2019-01-23,2201.604736328125
2019-01-24,2202.52978515625
2019-01-25,2243.989501953125
2019-01-28,2240.287841796875
2019-01-29,2209.932861328125
2019-01-30,2173.101318359375
2019-01-31,2193.275390625
2019-02-01,2267.310791015625
2019-02-04,2287.669677734375
2019-02-05,2295.99853515625
2019-02-06,2246.025634765625
2019-02-07,2276.564697265625
2019-02-08,2205.399169921875
2019-02-11,2174.76708984375
2019-02-12,2182.077880859375
2019-02-13,2179.671875
2019-02-14,2174.76708984375
2019-02-15,2165.512939453125
2019-02-18,2153.759765625
2019-02-19,2199.75390625
2019-02-20,2239.54736328125
2019-02-21,2243.15673828125
2019-02-22,2276.101806640625
2019-02-25,2268.235595703125
2019-02-26,2302.47705078125
2019-02-27,2248.801513671875
2019-02-28,2276.564697265625
2019-03-01,2221.038818359375
2019-03-04,2187.72314453125
2019-03-05,2202.715087890625
2019-03-06,2202.52978515625
2019-03-07,2188.648681640625
2019-03-08,2207.156982421875
2019-03-11,2221.038818359375
2019-03-12,2192.349853515625
2019-03-13,2174.674072265625
2019-03-14,2154.315185546875
2019-03-15,2164.032470703125
2019-03-18,2174.76708984375
2019-03-19,2147.004150390625
2019-03-20,2100.732421875
2019-03-21,2117.390625
2019-03-22,2100.732421875
2019-03-25,2089.627197265625
2019-03-26,2108.135986328125
2019-03-27,2128.49560546875
2019-03-28,2169.214111328125
2019-03-29,2221.038818359375
2019-04-01,2202.52978515625
2019-04-02,2145.153076171875
2019-04-03,2148.85498046875
2019-04-04,2180.31982421875
2019-04-05,2147.004150390625
2019-04-08,2144.2275390625
2019-04-09,2140.248291015625
2019-04-10,2126.644775390625
2019-04-11,2134.880615234375
2019-04-12,2129.420654296875
2019-04-15,2132.197021484375
2019-04-16,2121.092041015625
2019-04-17,2118.31591796875
2019-04-18,2096.10546875
2019-04-22,2097.771484375
2019-04-23,2059.087890625
2019-04-24,2072.506591796875
2019-04-25,2077.50390625
2019-04-26,2072.969482421875
