Date,HBAN
2016-03-28,6.481921672821045
2016-03-29,6.481921672821045
2016-03-30,6.522730350494385
2016-03-31,6.488720417022705
2016-04-01,6.50232458114624
2016-04-04,6.468317031860352
2016-04-05,6.400301456451416
2016-04-06,6.488720417022705
2016-04-07,6.325483798980713
2016-04-08,6.345887184143066
2016-04-11,6.3798956871032715
2016-04-12,6.509127140045166
2016-04-13,6.733578681945801
2016-04-14,6.794790744781494
2016-04-15,6.753983497619629
2016-04-18,6.774387359619141
2016-04-19,6.8764119148254395
2016-04-20,6.992038249969482
2016-04-21,6.951229572296143
2016-04-22,6.971635818481445
2016-04-25,6.9104204177856445
2016-04-26,6.978435516357422
2016-04-27,6.985238075256348
2016-04-28,6.883213520050049
2016-04-29,6.842403888702393
2016-05-02,6.930826187133789
2016-05-03,6.808396816253662
2016-05-04,6.706370830535889
2016-05-05,6.713174343109131
2016-05-06,6.71997594833374
2016-05-09,6.658761501312256
2016-05-10,6.794790744781494
2016-05-11,6.781191349029541
2016-05-12,6.726776599884033
2016-05-13,6.577141284942627
2016-05-16,6.651958465576172
2016-05-17,6.645157337188721
2016-05-18,6.998843669891357
2016-05-19,6.951229572296143
2016-05-20,6.95803165435791
2016-05-23,6.937623977661133
2016-05-24,7.060054302215576
2016-05-25,7.223291397094727
2016-05-26,7.114469051361084
2016-05-27,7.196086406707764
2016-05-31,7.107667446136475
2016-06-01,7.148475170135498
2016-06-02,7.182483196258545
2016-06-03,7.046451568603516
2016-06-06,7.162079811096191
2016-06-07,7.080461025238037
2016-06-08,7.0396504402160645
2016-06-09,6.917222499847412
2016-06-10,6.767586708068848
2016-06-13,6.706370830535889
2016-06-14,6.447908878326416
2016-06-15,6.482171535491943
2016-06-16,6.379390239715576
2016-06-17,6.372539043426514
2016-06-20,6.358832836151123
2016-06-21,6.345129013061523
2016-06-22,6.317721366882324
2016-06-23,6.461615562438965
2016-06-24,5.899735927581787
2016-06-27,5.543422222137451
2016-06-28,5.735283851623535
2016-06-29,5.831213474273682
2016-06-30,6.125857830047607
2016-07-01,6.0504841804504395
2016-07-05,5.831213474273682
2016-07-06,5.838066577911377
2016-07-07,5.87917947769165
2016-07-08,5.97511100769043
2016-07-11,6.06419038772583
2016-07-12,6.235491752624512
2016-07-13,6.221790790557861
2016-07-14,6.324573040008545
2016-07-15,6.345129013061523
2016-07-18,6.372539043426514
2016-07-19,6.351981163024902
2016-07-20,6.331424713134766
2016-07-21,6.276606559753418
2016-07-22,6.358832836151123
2016-07-25,6.372539043426514
2016-07-26,6.447911262512207
2016-07-27,6.454763412475586
2016-07-28,6.482171535491943
2016-07-29,6.509581089019775
2016-08-01,6.42735481262207
2016-08-02,6.351981163024902
2016-08-03,6.42735481262207
2016-08-04,6.406799793243408
2016-08-05,6.6808857917785645
2016-08-08,6.674034118652344
2016-08-09,6.646623134613037
2016-08-10,6.536989688873291
2016-08-11,6.5575480461120605
2016-08-12,6.495875358581543
2016-08-15,6.632920742034912
2016-08-16,6.60551118850708
2016-08-17,6.619217872619629
2016-08-18,6.516435146331787
2016-08-19,6.516435146331787
2016-08-22,6.612363815307617
2016-08-23,6.60551118850708
2016-08-24,6.516435146331787
2016-08-25,6.578104019165039
2016-08-26,6.639774322509766
2016-08-29,6.687738418579102
2016-08-30,6.776817321777344
2016-08-31,6.859041690826416
2016-09-01,6.824781894683838
2016-09-02,6.8658952713012695
2016-09-06,6.756258964538574
2016-09-07,6.7836689949035645
2016-09-08,6.776817321777344
2016-09-09,6.756258964538574
2016-09-12,6.852190017700195
2016-09-13,6.769964694976807
2016-09-14,6.715147018432617
2016-09-15,6.756556510925293
2016-09-16,6.715147018432617
2016-09-19,6.708245754241943
2016-09-20,6.701344013214111
2016-09-21,6.715147018432617
2016-09-22,6.818670749664307
2016-09-23,6.832472324371338
2016-09-26,6.632330894470215
2016-09-27,6.722048759460449
2016-09-28,6.8462748527526855
2016-09-29,6.701344013214111
2016-09-30,6.804866313934326
2016-10-03,6.763457298278809
2016-10-04,6.818670749664307
2016-10-05,6.998108386993408
2016-10-06,7.011910438537598
2016-10-07,7.018812656402588
2016-10-10,7.011910438537598
2016-10-11,6.915290832519531
2016-10-12,6.880783557891846
2016-10-13,6.708245754241943
2016-10-14,6.777259826660156
2016-10-17,6.666838645935059
2016-10-18,6.763457298278809
2016-10-19,6.922191619873047
2016-10-20,6.998108386993408
2016-10-21,6.942896842956543
2016-10-24,6.970501899719238
2016-10-25,7.032616138458252
2016-10-26,7.384589672088623
2016-10-27,7.419098854064941
2016-10-28,7.287970066070557
2016-10-31,7.31557559967041
2016-11-01,7.287970066070557
2016-11-02,7.12923526763916
2016-11-03,7.074026107788086
2016-11-04,7.011910438537598
2016-11-07,7.2120537757873535
2016-11-08,7.074026107788086
2016-11-09,7.529523849487305
2016-11-10,8.00572681427002
2016-11-11,8.074738502502441
2016-11-14,8.254180908203125
2016-11-15,8.254180908203125
2016-11-16,8.233474731445312
2016-11-17,8.440520286560059
2016-11-18,8.626860618591309
2016-11-21,8.585447311401367
2016-11-22,8.640660285949707
2016-11-23,8.702775955200195
2016-11-25,8.668269157409668
2016-11-28,8.461223602294922
2016-11-29,8.475024223327637
2016-11-30,8.59925365447998
2016-12-01,8.99263858795166
2016-12-02,8.930523872375488
2016-12-05,8.99263858795166
2016-12-06,9.123767852783203
2016-12-07,9.116867065429688
2016-12-08,9.28940200805664
2016-12-09,9.323905944824219
2016-12-12,9.178976058959961
2016-12-13,9.144471168518066
2016-12-14,9.040949821472168
2016-12-15,9.206585884094238
2016-12-16,9.03995132446289
2016-12-19,9.088550567626953
2016-12-20,9.276013374328613
2016-12-21,9.255186080932617
2016-12-22,9.255186080932617
2016-12-23,9.317673683166504
2016-12-27,9.331561088562012
2016-12-28,9.199642181396484
2016-12-29,9.081608772277832
2016-12-30,9.178812980651855
2017-01-03,9.24824047088623
2017-01-04,9.359330177307129
2017-01-05,9.206583976745605
2017-01-06,9.227413177490234
2017-01-09,9.24824047088623
2017-01-10,9.255186080932617
2017-01-11,9.331561088562012
2017-01-12,9.24824047088623
2017-01-13,9.35239028930664
2017-01-17,8.991348266601562
2017-01-18,9.130208969116211
2017-01-19,9.033003807067871
2017-01-20,9.109382629394531
2017-01-23,9.06772232055664
2017-01-24,9.199642181396484
2017-01-25,9.734260559082031
2017-01-26,9.727317810058594
2017-01-27,9.567625999450684
2017-01-30,9.456536293029785
2017-01-31,9.394046783447266
2017-02-01,9.37321662902832
2017-02-02,9.192699432373047
2017-02-03,9.449591636657715
2017-02-06,9.394046783447266
2017-02-07,9.359330177307129
2017-02-08,9.303788185119629
2017-02-09,9.407937049865723
2017-02-10,9.456536293029785
2017-02-13,9.588454246520996
2017-02-14,9.803690910339355
2017-02-15,9.873125076293945
2017-02-16,9.838409423828125
2017-02-17,9.810635566711426
2017-02-21,9.852296829223633
2017-02-22,9.852296829223633
2017-02-23,9.845352172851562
2017-02-24,9.845352172851562
2017-02-27,9.866181373596191
2017-02-28,9.817578315734863
2017-03-01,10.178620338439941
2017-03-02,9.921728134155273
2017-03-03,9.998099327087402
2017-03-06,9.935611724853516
2017-03-07,9.887008666992188
2017-03-08,9.845352172851562
2017-03-09,9.866181373596191
2017-03-10,9.852296829223633
2017-03-13,9.866181373596191
2017-03-14,9.775918960571289
2017-03-15,9.671774864196777
2017-03-16,9.720658302307129
2017-03-17,9.587972640991211
2017-03-20,9.441328048706055
2017-03-21,8.868703842163086
2017-03-22,8.924565315246582
2017-03-23,9.09216594696045
2017-03-24,9.155014038085938
2017-03-27,9.09216594696045
2017-03-28,9.231829643249512
2017-03-29,9.231829643249512
2017-03-30,9.49021053314209
2017-03-31,9.350546836853027
2017-04-03,9.322612762451172
2017-04-04,9.294678688049316
2017-04-05,9.127079010009766
2017-04-06,9.21786117553711
2017-04-07,9.161998748779297
2017-04-10,9.078198432922363
2017-04-11,9.078198432922363
2017-04-12,8.980433464050293
2017-04-13,8.791885375976562
2017-04-17,9.015350341796875
2017-04-18,8.9385347366333
2017-04-19,8.791885375976562
2017-04-20,8.882670402526855
2017-04-21,8.798869132995605
2017-04-24,9.07121467590332
2017-04-25,9.106132507324219
2017-04-26,9.161998748779297
2017-04-27,9.07121467590332
2017-04-28,8.980433464050293
2017-05-01,9.1410493850708
2017-05-02,9.043281555175781
2017-05-03,9.175966262817383
2017-05-04,9.113113403320312
2017-05-05,9.07121467590332
2017-05-08,9.113113403320312
2017-05-09,9.029315948486328
2017-05-10,9.008366584777832
2017-05-11,8.931550979614258
2017-05-12,8.910600662231445
2017-05-15,9.043281555175781
2017-05-16,9.106132507324219
2017-05-17,8.58238697052002
2017-05-18,8.72903823852539
2017-05-19,8.77791976928711
2017-05-22,8.826801300048828
2017-05-23,9.001382827758789
2017-05-24,8.952502250671387
2017-05-25,8.987417221069336
2017-05-26,8.980433464050293
2017-05-30,8.896636009216309
2017-05-31,8.75696849822998
2017-06-01,8.882670402526855
2017-06-02,8.784902572631836
2017-06-05,8.77791976928711
2017-06-06,8.694119453430176
2017-06-07,8.861717224121094
2017-06-08,9.02233600616455
2017-06-09,9.280709266662598
2017-06-12,9.336576461791992
2017-06-13,9.322612762451172
2017-06-14,9.364511489868164
2017-06-15,9.336411476135254
2017-06-16,9.28723430633545
2017-06-19,9.35748291015625
2017-06-20,9.294260025024414
2017-06-21,9.174832344055176
2017-06-22,9.090530395507812
2017-06-23,8.928953170776367
2017-06-26,8.985154151916504
2017-06-27,9.069457054138184
2017-06-28,9.231034278869629
2017-06-29,9.399636268615723
2017-06-30,9.4979887008667
2017-07-03,9.659567832946777
2017-07-05,9.694693565368652
2017-07-06,9.596339225769043
2017-07-07,9.617416381835938
2017-07-10,9.617416381835938
2017-07-11,9.631465911865234
2017-07-12,9.645517349243164
2017-07-13,9.74387264251709
2017-07-14,9.687667846679688
2017-07-17,9.7017183303833
2017-07-18,9.631465911865234
2017-07-19,9.624441146850586
2017-07-20,9.526091575622559
2017-07-21,9.111604690551758
2017-07-24,9.266159057617188
2017-07-25,9.413686752319336
2017-07-26,9.259134292602539
2017-07-27,9.216983795166016
2017-07-28,9.252108573913574
2017-07-31,9.308310508728027
2017-08-01,9.35748291015625
2017-08-02,9.35748291015625
2017-08-03,9.245086669921875
2017-08-04,9.343436241149902
2017-08-07,9.329385757446289
2017-08-08,9.37856388092041
2017-08-09,9.252108573913574
2017-08-10,8.9992036819458
2017-08-11,8.935978889465332
2017-08-14,9.104583740234375
2017-08-15,9.132683753967285
2017-08-16,9.132683753967285
2017-08-17,8.879776954650879
2017-08-18,8.893826484680176
2017-08-21,8.851675987243652
2017-08-22,8.921927452087402
2017-08-23,8.900853157043457
2017-08-24,8.921927452087402
2017-08-25,8.964078903198242
2017-08-28,8.935978889465332
2017-08-29,8.84465217590332
2017-08-30,8.900853157043457
2017-08-31,8.84465217590332
2017-09-01,8.921927452087402
2017-09-05,8.697125434875488
2017-09-06,8.78844928741455
2017-09-07,8.556621551513672
2017-09-08,8.6549711227417
2017-09-11,8.809524536132812
2017-09-12,8.985154151916504
2017-09-13,9.062431335449219
2017-09-14,8.992178916931152
2017-09-15,9.020456314086914
2017-09-18,9.253744125366211
2017-09-19,9.366853713989258
2017-09-20,9.444615364074707
2017-09-21,9.472893714904785
2017-09-22,9.465825080871582
2017-09-25,9.45875358581543
2017-09-26,9.50823974609375
2017-09-27,9.720319747924805
2017-09-28,9.805148124694824
2017-09-29,9.868775367736816
2017-10-02,9.925329208374023
2017-10-03,9.826359748840332
2017-10-04,9.727391242980957
2017-10-05,9.868775367736816
2017-10-06,9.826359748840332
2017-10-09,9.79101276397705
2017-10-10,9.882915496826172
2017-10-11,9.79101276397705
2017-10-12,9.748598098754883
2017-10-13,9.68497085571289
2017-10-16,9.840498924255371
2017-10-17,9.762736320495605
2017-10-18,9.861705780029297
2017-10-19,9.882915496826172
2017-10-20,10.031371116638184
2017-10-23,9.974814414978027
2017-10-24,10.045506477355957
2017-10-25,9.812219619750977
2017-10-26,9.833427429199219
2017-10-27,9.854636192321777
2017-10-30,9.734458923339844
2017-10-31,9.755667686462402
2017-11-01,9.762736320495605
2017-11-02,9.805148124694824
2017-11-03,9.741528511047363
2017-11-06,9.741528511047363
2017-11-07,9.472893714904785
2017-11-08,9.39513111114502
2017-11-09,9.338576316833496
2017-11-10,9.289093017578125
2017-11-13,9.444615364074707
2017-11-14,9.621347427368164
2017-11-15,9.550654411315918
2017-11-16,9.472893714904785
2017-11-17,9.57186508178711
2017-11-20,9.593071937561035
2017-11-21,9.578933715820312
2017-11-22,9.57186508178711
2017-11-24,9.51530933380127
2017-11-27,9.543585777282715
2017-11-28,9.87584400177002
2017-11-29,10.23637866973877
2017-11-30,10.179827690124512
2017-12-01,10.208102226257324
2017-12-04,10.391905784606934
2017-12-05,10.222241401672363
2017-12-06,10.264657020568848
2017-12-07,10.398974418640137
2017-12-08,10.497945785522461
2017-12-11,10.335350036621094
2017-12-12,10.469670295715332
2017-12-13,10.307074546813965
2017-12-14,10.208102226257324
2017-12-15,10.38619327545166
2017-12-18,10.457430839538574
2017-12-19,10.407564163208008
2017-12-20,10.428935050964355
2017-12-21,10.571407318115234
2017-12-22,10.528663635253906
2017-12-26,10.421808242797852
2017-12-27,10.393318176269531
2017-12-28,10.500168800354004
2017-12-29,10.371942520141602
2018-01-02,10.400440216064453
2018-01-03,10.485922813415527
2018-01-04,10.578529357910156
2018-01-05,10.671135902404785
2018-01-08,10.649765968322754
2018-01-09,10.849225044250488
2018-01-10,11.027315139770508
2018-01-11,11.13416862487793
2018-01-12,11.290887832641602
2018-01-16,11.169787406921387
2018-01-17,11.226777076721191
2018-01-18,11.048686981201172
2018-01-19,11.262392044067383
2018-01-22,11.419116020202637
2018-01-23,11.426238059997559
2018-01-24,11.476099967956543
2018-01-25,11.433359146118164
2018-01-26,11.547335624694824
2018-01-29,11.56158447265625
2018-01-30,11.468978881835938
2018-01-31,11.52596664428711
2018-02-01,11.63994312286377
2018-02-02,11.454728126525879
2018-02-05,10.99169635772705
2018-02-06,11.062933921813965
2018-02-07,11.1412935256958
2018-02-08,10.75661849975586
2018-02-09,10.977448463439941
2018-02-12,11.027315139770508
2018-02-13,11.05580997467041
2018-02-14,11.319382667541504
2018-02-15,11.298008918762207
2018-02-16,11.276638984680176
2018-02-20,11.326506614685059
2018-02-21,11.433359146118164
2018-02-22,11.205404281616211
2018-02-23,11.390615463256836
2018-02-26,11.419116020202637
2018-02-27,11.269515991210938
2018-02-28,11.184033393859863
2018-03-01,11.11992359161377
2018-03-02,11.255269050598145
2018-03-05,11.404867172241211
2018-03-06,11.540213584899902
2018-03-07,11.59720516204834
2018-03-08,11.51171875
2018-03-09,11.75391960144043
2018-03-12,11.739673614501953
2018-03-13,11.604324340820312
2018-03-14,11.433359146118164
2018-03-15,11.426238059997559
2018-03-16,11.526653289794922
2018-03-19,11.419061660766602
2018-03-20,11.354509353637695
2018-03-21,11.390371322631836
2018-03-22,10.981523513793945
2018-03-23,10.543985366821289
2018-03-26,10.960006713867188
2018-03-27,10.708958625793457
2018-03-28,10.773513793945312
2018-03-29,10.830897331237793
2018-04-02,10.522465705871582
2018-04-03,10.637229919433594
2018-04-04,10.773513793945312
2018-04-05,10.809378623962402
2018-04-06,10.443567276000977
2018-04-09,10.486601829528809
2018-04-10,10.665923118591309
2018-04-11,10.508119583129883
2018-04-12,10.751995086669922
2018-04-13,10.51529312133789
2018-04-16,10.522465705871582
2018-04-17,10.386184692382812
2018-04-18,10.393355369567871
2018-04-19,10.52963924407959
2018-04-20,10.579849243164062
2018-04-23,10.766341209411621
2018-04-24,10.651576042175293
2018-04-25,10.802203178405762
2018-04-26,10.780686378479004
2018-04-27,10.859585762023926
2018-04-30,10.694611549377441
2018-05-01,10.622886657714844
2018-05-02,10.51529312133789
2018-05-03,10.37183666229248
2018-05-04,10.543985366821289
2018-05-07,10.565502166748047
2018-05-08,10.658747673034668
2018-05-09,10.823724746704102
2018-05-10,10.859585762023926
2018-05-11,10.85241413116455
2018-05-14,10.838068008422852
2018-05-15,10.86676025390625
2018-05-16,10.830897331237793
2018-05-17,11.010213851928711
2018-05-18,10.84524154663086
2018-05-21,10.916972160339355
2018-05-22,11.017386436462402
2018-05-23,10.888278007507324
2018-05-24,10.86676025390625
2018-05-25,10.830897331237793
2018-05-29,10.357491493225098
2018-05-30,10.658747673034668
2018-05-31,10.665923118591309
2018-06-01,10.895448684692383
2018-06-04,10.952832221984863
2018-06-05,10.960006713867188
2018-06-06,11.182363510131836
2018-06-07,11.160842895507812
2018-06-08,11.254090309143066
2018-06-11,11.160842895507812
2018-06-12,11.182363510131836
2018-06-13,11.153670310974121
2018-06-14,11.0604248046875
2018-06-15,11.074872970581055
2018-06-18,11.074872970581055
2018-06-19,11.10377025604248
2018-06-20,11.161563873291016
2018-06-21,11.277153968811035
2018-06-22,11.089322090148926
2018-06-25,10.98095703125
2018-06-26,10.872591972351074
2018-06-27,10.749777793884277
2018-06-28,10.757004737854004
2018-06-29,10.663084983825684
2018-07-02,10.713658332824707
2018-07-03,10.634191513061523
2018-07-05,10.655865669250488
2018-07-06,10.742555618286133
2018-07-09,10.988180160522461
2018-07-10,10.82202434539795
2018-07-11,10.713658332824707
2018-07-12,10.655865669250488
2018-07-13,10.583620071411133
2018-07-16,10.764228820800781
2018-07-17,10.77867603302002
2018-07-18,10.872591972351074
2018-07-19,10.836472511291504
2018-07-20,10.90871524810791
2018-07-23,11.10377025604248
2018-07-24,11.045976638793945
2018-07-25,10.90871524810791
2018-07-26,11.060426712036133
2018-07-27,11.204912185668945
2018-07-30,11.190461158752441
2018-07-31,11.154340744018555
2018-08-01,11.190461158752441
2018-08-02,11.356621742248535
2018-08-03,11.363845825195312
2018-08-06,11.407191276550293
2018-08-07,11.464985847473145
2018-08-08,11.616695404052734
2018-08-09,11.508332252502441
2018-08-10,11.443312644958496
2018-08-13,11.349396705627441
2018-08-14,11.508332252502441
2018-08-15,11.493884086608887
2018-08-16,11.5589017868042
2018-08-17,11.631148338317871
2018-08-20,11.638368606567383
2018-08-21,11.710613250732422
2018-08-22,11.710613250732422
2018-08-23,11.688939094543457
2018-08-24,11.710613250732422
2018-08-27,11.753958702087402
2018-08-28,11.753958702087402
2018-08-29,11.782855033874512
2018-08-30,11.746734619140625
2018-08-31,11.710613250732422
2018-09-04,11.847872734069824
2018-09-05,11.847872734069824
2018-09-06,11.804529190063477
2018-09-07,11.739510536193848
2018-09-10,11.660043716430664
2018-09-11,11.739510536193848
2018-09-12,11.464985847473145
2018-09-13,11.392742156982422
2018-09-14,11.414610862731934
2018-09-17,11.40732192993164
2018-09-18,11.290696144104004
2018-09-19,11.458344459533691
2018-09-20,11.647859573364258
2018-09-21,11.625992774963379
2018-09-24,11.494789123535156
2018-09-25,11.421900749206543
2018-09-26,11.16678237915039
2018-09-27,10.984559059143066
2018-09-28,10.875222206115723
2018-10-01,10.882513046264648
2018-10-02,10.831487655639648
2018-10-03,11.130337715148926
2018-10-04,11.23238468170166
2018-10-05,11.18864917755127
2018-10-08,11.341720581054688
2018-10-09,11.254251480102539
2018-10-10,11.04287052154541
2018-10-11,10.714863777160645
2018-10-12,10.474325180053711
2018-10-15,10.37228012084961
2018-10-16,10.408726692199707
2018-10-17,10.488903045654297
2018-10-18,10.357702255249023
2018-10-19,10.350411415100098
2018-10-22,9.956808090209961
2018-10-23,10.080718994140625
2018-10-24,9.592353820800781
2018-10-25,9.90578556060791
2018-10-26,9.920360565185547
2018-10-29,10.117161750793457
2018-10-30,10.262943267822266
2018-10-31,10.445171356201172
2018-11-01,10.48161792755127
2018-11-02,10.416011810302734
2018-11-05,10.474325180053711
2018-11-06,10.634685516357422
2018-11-07,10.685708045959473
2018-11-08,10.73673152923584
2018-11-09,10.69299602508545
2018-11-12,10.620108604431152
2018-11-13,10.66384220123291
2018-11-14,10.53992748260498
2018-11-15,10.773179054260254
2018-11-16,10.78046703338623
2018-11-19,10.816913604736328
2018-11-20,10.620108604431152
2018-11-21,10.510773658752441
2018-11-23,10.54721736907959
2018-11-26,10.751312255859375
2018-11-27,10.66384220123291
2018-11-28,10.700288772583008
2018-11-29,10.569083213806152
2018-11-30,10.634685516357422
2018-12-03,10.5545072555542
2018-12-04,9.971384048461914
2018-12-06,9.93493938446045
2018-12-07,9.78187084197998
2018-12-10,9.490307807922363
2018-12-11,9.300796508789062
2018-12-12,9.271636962890625
2018-12-13,9.045680046081543
2018-12-14,8.870742797851562
2018-12-17,8.774881362915039
2018-12-18,8.671648025512695
2018-12-19,8.479928016662598
2018-12-20,8.546293258666992
2018-12-21,8.546293258666992
2018-12-24,8.32507610321045
2018-12-26,8.693767547607422
2018-12-27,8.708517074584961
2018-12-28,8.767507553100586
2018-12-31,8.789631843566895
2019-01-02,8.951854705810547
2019-01-03,8.878114700317383
2019-01-04,9.128827095031738
2019-01-07,9.165696144104004
2019-01-08,9.254180908203125
2019-01-09,9.327920913696289
2019-01-10,9.261555671691895
2019-01-11,9.313170433044434
2019-01-14,9.460646629333496
2019-01-15,9.497518539428711
2019-01-16,9.785099029541016
2019-01-17,9.851463317871094
2019-01-18,10.021064758300781
2019-01-22,9.96944522857666
2019-01-23,9.998941421508789
2019-01-24,9.917830467224121
2019-01-25,9.991565704345703
2019-01-28,10.006311416625977
2019-01-29,9.998941421508789
2019-01-30,9.947322845458984
2019-01-31,9.76297664642334
2019-02-01,9.821967124938965
2019-02-04,9.888333320617676
2019-02-05,9.807222366333008
2019-02-06,9.866211891174316
2019-02-07,10.293895721435547
2019-02-08,10.043182373046875
2019-02-11,10.124297142028809
2019-02-12,10.22015380859375
2019-02-13,10.242278099060059
2019-02-14,10.094799995422363
2019-02-15,10.330766677856445
2019-02-19,10.41187572479248
2019-02-20,10.522481918334961
2019-02-21,10.470867156982422
2019-02-22,10.566727638244629
2019-02-25,10.618341445922852
2019-02-26,10.54460620880127
2019-02-27,10.596221923828125
2019-02-28,10.625717163085938
2019-03-01,10.618341445922852
2019-03-04,10.596221923828125
2019-03-05,10.522481918334961
2019-03-06,10.345511436462402
2019-03-07,10.094799995422363
2019-03-08,10.146417617797852
2019-03-11,10.102176666259766
2019-03-12,10.116924285888672
2019-03-13,10.264400482177734
2019-03-14,10.375007629394531
2019-03-15,10.240945816040039
2019-03-18,10.367561340332031
2019-03-19,10.11432933807373
2019-03-20,9.652555465698242
2019-03-21,9.399323463439941
2019-03-22,9.123749732971191
2019-03-25,9.175886154174805
2019-03-26,9.362083435058594
2019-03-27,9.391876220703125
2019-03-28,9.511042594909668
2019-03-29,9.444011688232422
2019-04-01,9.786616325378418
2019-04-02,9.81640911102295
2019-04-03,9.838753700256348
2019-04-04,9.920680046081543
2019-04-05,9.913233757019043
2019-04-08,9.980262756347656
2019-04-09,9.808960914611816
2019-04-10,9.905786514282227
2019-04-11,9.943024635314941
