Date,COLR.BR
2015-08-24,30.84974479675293
2015-08-25,31.605016708374023
2015-08-26,31.428407669067383
2015-08-27,32.20247268676758
2015-08-28,31.96198272705078
2015-08-31,32.69472122192383
2015-09-01,31.759077072143555
2015-09-02,31.901870727539062
2015-09-03,32.20247268676758
2015-09-04,31.811683654785156
2015-09-07,31.96198272705078
2015-09-08,32.25132369995117
2015-09-09,32.49555969238281
2015-09-10,31.93568229675293
2015-09-11,31.35701560974121
2015-09-14,31.060169219970703
2015-09-15,30.891077041625977
2015-09-16,31.56743812561035
2015-09-17,31.375808715820312
2015-09-18,31.698957443237305
2015-09-21,31.91314125061035
2015-09-22,31.311927795410156
2015-09-23,31.105257034301758
2015-09-24,30.703195571899414
2015-09-25,31.28937530517578
2015-09-28,31.01883888244629
2015-09-29,31.28937530517578
2015-09-30,32.33774948120117
2015-10-01,32.01083755493164
2015-10-02,32.39947509765625
2015-10-05,33.938636779785156
2015-10-06,34.231082916259766
2015-10-07,34.02714920043945
2015-10-08,34.104103088378906
2015-10-09,33.984825134277344
2015-10-12,33.81550979614258
2015-10-13,33.54230499267578
2015-10-14,33.19984436035156
2015-10-15,33.51921844482422
2015-10-16,33.80781173706055
2015-10-19,33.8616828918457
2015-10-20,33.79241943359375
2015-10-21,33.91555404663086
2015-10-22,34.00405502319336
2015-10-23,34.42348098754883
2015-10-26,34.41193771362305
2015-10-27,34.16182327270508
2015-10-28,34.477352142333984
2015-10-29,34.98143005371094
2015-10-30,34.658203125
2015-11-02,34.608177185058594
2015-11-03,34.735164642333984
2015-11-04,34.87753677368164
2015-11-05,34.58893966674805
2015-11-06,34.72361755371094
2015-11-09,34.11565399169922
2015-11-10,34.11565399169922
2015-11-11,34.3773078918457
2015-11-12,34.28495788574219
2015-11-13,33.988670349121094
2015-11-16,34.36961364746094
2015-11-17,35.397003173828125
2015-11-18,34.85829162597656
2015-11-19,34.977577209472656
2015-11-20,35.385459899902344
2015-11-23,35.39316177368164
2015-11-24,35.443180084228516
2015-11-25,35.7125358581543
2015-11-26,35.962650299072266
2015-11-27,36.124263763427734
2015-11-30,36.093482971191406
2015-12-01,35.86259841918945
2015-12-02,35.835670471191406
2015-12-03,35.6240348815918
2015-12-04,35.81257629394531
2015-12-07,36.11271667480469
2015-12-08,35.65481185913086
2015-12-09,35.4393310546875
2015-12-10,35.435482025146484
2015-12-11,35.096866607666016
2015-12-14,34.81981658935547
2015-12-15,36.940025329589844
2015-12-16,37.0015869140625
2015-12-17,36.940025329589844
2015-12-18,36.70144271850586
2015-12-21,36.643733978271484
2015-12-22,36.77071762084961
2015-12-23,37.03622055053711
2015-12-24,37.04391860961914
2015-12-28,37.028526306152344
2015-12-29,37.48258590698242
2015-12-30,37.294029235839844
2016-01-04,36.67836380004883
2016-01-05,36.51675033569336
2016-01-06,36.10502624511719
2016-01-07,35.78948974609375
2016-01-08,35.76255798339844
2016-01-11,35.93955993652344
2016-01-12,36.124263763427734
2016-01-13,36.31281280517578
2016-01-14,35.824119567871094
2016-01-15,35.67790222167969
2016-01-18,35.30465316772461
2016-01-19,35.612491607666016
2016-01-20,34.97373580932617
2016-01-21,35.25078201293945
2016-01-22,36.043453216552734
2016-01-25,35.76255798339844
2016-01-26,36.27817916870117
2016-01-27,36.19352340698242
2016-01-28,36.520599365234375
2016-01-29,37.8558235168457
2016-02-01,38.24061965942383
2016-02-02,38.4599494934082
2016-02-03,38.59462356567383
2016-02-04,37.8481330871582
2016-02-05,37.66342544555664
2016-02-08,37.10163497924805
2016-02-09,37.07854461669922
2016-02-10,37.05930709838867
2016-02-11,36.20506286621094
2016-02-12,36.45903396606445
2016-02-15,37.25170135498047
2016-02-16,37.39022445678711
2016-02-17,37.87890625
2016-02-18,37.740386962890625
2016-02-19,37.87890625
2016-02-22,38.11363983154297
2016-02-23,37.6788215637207
2016-02-24,37.53645324707031
2016-02-25,37.786563873291016
2016-02-26,38.01359176635742
2016-02-29,38.0636100769043
2016-03-01,39.05637741088867
2016-03-02,38.336814880371094
2016-03-03,37.7096061706543
2016-03-04,37.59416580200195
2016-03-07,37.524906158447266
2016-03-08,37.775020599365234
2016-03-09,37.990509033203125
2016-03-10,38.03282928466797
2016-03-11,38.35220718383789
2016-03-14,38.62541198730469
2016-03-15,38.733154296875
2016-03-16,39.49504089355469
2016-03-17,39.18720245361328
2016-03-18,39.141029357910156
2016-03-21,39.087158203125
2016-03-22,39.141029357910156
2016-03-23,39.44886016845703
2016-03-24,39.09485626220703
2016-03-29,39.01789855957031
2016-03-30,39.45656204223633
2016-03-31,39.402687072753906
2016-04-01,39.47964859008789
2016-04-04,39.50273513793945
2016-04-05,39.556602478027344
2016-04-06,39.81826400756836
2016-04-07,39.8028678894043
2016-04-08,39.78748321533203
2016-04-11,39.75669860839844
2016-04-12,39.7951774597168
2016-04-13,39.71821975708008
2016-04-14,39.50273513793945
2016-04-15,39.76438903808594
2016-04-18,39.53351593017578
2016-04-19,40.10300827026367
2016-04-20,39.92600631713867
2016-04-21,38.92554473876953
2016-04-22,38.7562370300293
2016-04-25,38.863983154296875
2016-04-26,38.81010818481445
2016-04-27,39.141029357910156
2016-04-28,39.14872741699219
2016-04-29,38.69467544555664
2016-05-02,39.1102409362793
2016-05-03,38.78702163696289
2016-05-04,38.436859130859375
2016-05-05,38.80241012573242
2016-05-06,38.748538970947266
2016-05-09,38.948631286621094
2016-05-10,39.14872741699219
2016-05-11,38.93324279785156
2016-05-12,39.29494857788086
2016-05-13,39.57969284057617
2016-05-16,39.44886016845703
2016-05-17,39.57969284057617
2016-05-18,39.571998596191406
2016-05-19,39.35651397705078
2016-05-20,40.241539001464844
2016-05-23,40.01835250854492
2016-05-24,40.210750579833984
2016-05-25,40.18766784667969
2016-05-26,40.349273681640625
2016-05-27,40.557064056396484
2016-05-30,40.84950256347656
2016-05-31,41.09577941894531
2016-06-01,41.51904296875
2016-06-02,41.83457565307617
2016-06-03,41.37282180786133
2016-06-06,41.53444290161133
2016-06-07,41.65756607055664
2016-06-08,41.83457565307617
2016-06-09,41.75761413574219
2016-06-10,41.30355453491211
2016-06-13,40.71098709106445
2016-06-14,40.34157943725586
2016-06-15,40.4801025390625
2016-06-16,40.14917755126953
2016-06-17,40.10300827026367
2016-06-20,41.45747756958008
2016-06-21,42.11162185668945
2016-06-22,37.71345138549805
2016-06-23,38.19444274902344
2016-06-24,38.05207061767578
2016-06-27,38.0636100769043
2016-06-28,37.59032440185547
2016-06-29,38.20598602294922
2016-06-30,38.1521110534668
2016-07-01,38.87937545776367
2016-07-04,38.60232162475586
2016-07-05,38.436859130859375
2016-07-06,38.11363983154297
2016-07-07,38.27524948120117
2016-07-08,38.910160064697266
2016-07-11,39.50273513793945
2016-07-12,39.85674285888672
2016-07-13,40.380062103271484
2016-07-14,40.37236404418945
2016-07-15,39.94908905029297
2016-07-18,40.23383712768555
2016-07-19,40.03375244140625
2016-07-20,40.172271728515625
2016-07-21,39.76438903808594
2016-07-22,39.97217559814453
2016-07-25,40.126094818115234
2016-07-26,38.81780242919922
2016-07-27,38.72544860839844
2016-07-28,38.5561408996582
2016-07-29,38.39453125
2016-08-01,38.18290328979492
2016-08-02,37.882755279541016
2016-08-03,37.948177337646484
2016-08-04,38.1521110534668
2016-08-05,38.117488861083984
2016-08-08,38.00589370727539
2016-08-09,38.3137321472168
2016-08-10,38.344512939453125
2016-08-11,38.69467544555664
2016-08-12,38.57923126220703
2016-08-15,38.45610427856445
2016-08-16,38.17519760131836
2016-08-17,37.959720611572266
2016-08-18,38.048213958740234
2016-08-19,37.93662643432617
2016-08-22,38.117488861083984
2016-08-23,38.35220718383789
2016-08-24,38.5561408996582
2016-08-25,38.50227355957031
2016-08-26,38.56385040283203
2016-08-29,38.475337982177734
2016-08-30,38.610015869140625
2016-08-31,37.86737060546875
2016-09-01,38.01359176635742
2016-09-02,38.82550811767578
2016-09-05,38.80241012573242
2016-09-06,38.44456100463867
2016-09-07,38.77932357788086
2016-09-08,38.79471206665039
2016-09-09,38.08670425415039
2016-09-12,38.217529296875
2016-09-13,38.02898025512695
2016-09-14,38.12518310546875
2016-09-15,38.72544860839844
2016-09-16,39.01020431518555
2016-09-19,39.171817779541016
2016-09-20,39.402687072753906
2016-09-21,39.27955627441406
2016-09-22,39.72591018676758
2016-09-23,39.618167877197266
2016-09-26,39.2564582824707
2016-09-27,39.44116973876953
2016-09-28,39.07176971435547
2016-09-29,38.69467544555664
2016-09-30,38.85209274291992
2016-10-03,39.1393928527832
2016-10-04,40.08000183105469
2016-10-05,39.623470306396484
2016-10-06,39.49753189086914
2016-10-07,38.69467544555664
2016-10-10,38.76551055908203
2016-10-11,38.63957595825195
2016-10-12,38.77731704711914
2016-10-13,38.985904693603516
2016-10-14,39.15513610839844
2016-10-17,38.89931869506836
2016-10-18,39.288944244384766
2016-10-19,39.66282272338867
2016-10-20,39.57624816894531
2016-10-21,39.328304290771484
2016-10-24,39.15120315551758
2016-10-25,38.68680191040039
2016-10-26,38.74977111816406
2016-10-27,38.72616195678711
2016-10-28,38.592342376708984
2016-10-31,38.54118728637695
2016-11-01,38.27356719970703
2016-11-02,38.21846389770508
2016-11-03,38.29718017578125
2016-11-04,38.096466064453125
2016-11-07,37.994136810302734
2016-11-08,37.95871353149414
2016-11-09,37.81703567504883
2016-11-10,36.270355224609375
2016-11-11,36.774105072021484
2016-11-14,36.60881042480469
2016-11-15,37.20307922363281
2016-11-16,37.155860900878906
2016-11-17,37.18341064453125
2016-11-18,37.12043762207031
2016-11-21,37.399864196777344
2016-11-22,37.498252868652344
2016-11-23,37.651737213134766
2016-11-24,37.88394546508789
2016-11-25,38.22633743286133
2016-11-28,38.18304443359375
2016-11-29,38.13582229614258
2016-11-30,37.53367614746094
2016-12-01,37.38805389404297
2016-12-02,37.498252868652344
2016-12-05,38.03349304199219
2016-12-06,38.82848358154297
2016-12-07,38.789127349853516
2016-12-08,39.25746154785156
2016-12-09,39.328304290771484
2016-12-12,39.11971664428711
2016-12-13,39.194488525390625
2016-12-14,35.51471710205078
2016-12-15,35.632789611816406
2016-12-16,36.262474060058594
2016-12-19,36.48680877685547
2016-12-20,36.353004455566406
2016-12-21,36.353004455566406
2016-12-22,36.32544708251953
2016-12-23,36.59700393676758
2016-12-27,36.774105072021484
2016-12-28,36.75048828125
2016-12-29,36.72687911987305
2016-12-30,36.99843215942383
2017-01-02,37.46677017211914
2017-01-03,37.364444732666016
2017-01-04,37.195220947265625
2017-01-05,36.71507263183594
2017-01-06,36.75048828125
2017-01-09,36.679649353027344
2017-01-10,36.58519744873047
2017-01-11,36.29789733886719
2017-01-12,36.22705841064453
2017-01-13,36.51042556762695
2017-01-16,36.262474060058594
2017-01-17,36.24673843383789
2017-01-18,35.746917724609375
2017-01-19,36.20738220214844
2017-01-20,35.95156478881836
2017-01-23,35.80988693237305
2017-01-24,35.32581329345703
2017-01-25,35.538333892822266
2017-01-26,35.428131103515625
2017-01-27,35.68788528442383
2017-01-30,35.61310577392578
2017-01-31,35.640655517578125
2017-02-01,35.49897003173828
2017-02-02,35.5068473815918
2017-02-03,35.49504470825195
2017-02-06,35.28645706176758
2017-02-07,35.38090515136719
2017-02-08,35.89253616333008
2017-02-09,36.03421401977539
2017-02-10,36.00273132324219
2017-02-13,35.95156478881836
2017-02-14,35.76659393310547
2017-02-15,35.707557678222656
2017-02-16,35.731178283691406
2017-02-17,35.778404235839844
2017-02-20,35.76659393310547
2017-02-21,35.6839485168457
2017-02-22,35.67213439941406
2017-02-23,35.680015563964844
2017-02-24,35.18412780761719
2017-02-27,35.168392181396484
2017-02-28,34.845664978027344
2017-03-01,35.538333892822266
2017-03-02,35.3100700378418
2017-03-03,35.34548568725586
2017-03-06,35.37697219848633
2017-03-07,35.43994140625
2017-03-08,35.48323440551758
2017-03-09,35.45962142944336
2017-03-10,35.66820526123047
2017-03-13,35.60523223876953
2017-03-14,35.59342956542969
2017-03-15,35.47142791748047
2017-03-16,35.01490020751953
2017-03-17,35.231353759765625
2017-03-20,35.60917663574219
2017-03-21,35.266780853271484
2017-03-22,34.841732025146484
2017-03-23,35.58162307739258
2017-03-24,35.451751708984375
2017-03-27,35.80988693237305
2017-03-28,35.47930145263672
2017-03-29,35.534393310546875
2017-03-30,35.66820526123047
2017-03-31,36.2231330871582
2017-04-03,36.2427978515625
2017-04-04,36.32151412963867
2017-04-05,36.03815460205078
2017-04-06,35.81775665283203
2017-04-07,35.69575881958008
2017-04-10,35.80595397949219
2017-04-11,35.975189208984375
2017-04-12,35.99092483520508
2017-04-13,36.046024322509766
2017-04-18,35.91221618652344
2017-04-19,36.565521240234375
2017-04-20,36.53009796142578
2017-04-21,36.12080383300781
2017-04-24,36.52223205566406
2017-04-25,36.632423400878906
2017-04-26,36.876434326171875
2017-04-27,37.11650466918945
2017-04-28,37.1086311340332
2017-05-02,37.54548263549805
2017-05-03,37.258182525634766
2017-05-04,37.13618087768555
2017-05-05,37.24637985229492
2017-05-08,37.29753875732422
2017-05-09,37.364444732666016
2017-05-10,37.84064865112305
2017-05-11,37.395931243896484
2017-05-12,37.718650817871094
2017-05-15,37.880008697509766
2017-05-16,37.65567398071289
2017-05-17,37.81310272216797
2017-05-18,37.281795501708984
2017-05-19,37.75407409667969
2017-05-22,38.04923629760742
2017-05-23,37.82884216308594
2017-05-24,37.93903732299805
2017-05-25,37.88787841796875
2017-05-26,38.175174713134766
2017-05-29,38.37588882446289
2017-05-30,38.63957595825195
2017-05-31,38.769447326660156
2017-06-01,38.95835876464844
2017-06-02,39.13152313232422
2017-06-05,37.89968490600586
2017-06-06,37.83671569824219
2017-06-07,37.83277893066406
2017-06-08,37.553348541259766
2017-06-09,37.51006317138672
2017-06-12,37.42741394042969
2017-06-13,37.61631774902344
2017-06-14,37.65567398071289
2017-06-15,37.584835052490234
2017-06-16,37.64780807495117
2017-06-19,37.584835052490234
2017-06-20,37.48644256591797
2017-06-21,34.971614837646484
2017-06-22,34.534759521484375
2017-06-23,34.861412048339844
2017-06-26,34.86534881591797
2017-06-27,35.247100830078125
2017-06-28,35.3887825012207
2017-06-29,35.42027282714844
2017-06-30,36.30577087402344
2017-07-03,35.49897003173828
2017-07-04,35.640655517578125
2017-07-05,35.60917663574219
2017-07-06,35.46749496459961
2017-07-07,35.62098693847656
2017-07-10,35.40452194213867
2017-07-11,35.38090515136719
2017-07-12,35.632789611816406
2017-07-13,35.97124099731445
2017-07-14,36.30183410644531
2017-07-17,37.344764709472656
2017-07-18,36.32544708251953
2017-07-19,36.51435852050781
2017-07-20,36.62848663330078
2017-07-21,36.4395751953125
2017-07-24,36.12080383300781
2017-07-25,36.03815460205078
2017-07-26,37.718650817871094
2017-07-27,37.596641540527344
2017-07-28,37.258182525634766
2017-07-31,37.293609619140625
2017-08-01,37.62419509887695
2017-08-02,37.7816162109375
2017-08-03,37.86032485961914
2017-08-04,38.01381301879883
2017-08-07,38.05317306518555
2017-08-08,38.0098762512207
2017-08-09,37.95084762573242
2017-08-10,37.7816162109375
2017-08-11,37.45496368408203
2017-08-14,37.451026916503906
2017-08-15,37.54548263549805
2017-08-16,37.683231353759766
2017-08-17,37.65567398071289
2017-08-18,37.54548263549805
2017-08-21,37.258182525634766
2017-08-22,37.73832702636719
2017-08-23,37.549415588378906
2017-08-24,37.63600158691406
2017-08-25,37.36838150024414
2017-08-28,37.144046783447266
2017-08-29,37.179473876953125
2017-08-30,37.777679443359375
2017-08-31,36.738685607910156
2017-09-01,36.94334030151367
2017-09-04,36.80952835083008
2017-09-05,37.06927490234375
2017-09-06,37.077144622802734
2017-09-07,36.91578674316406
2017-09-08,37.2266960144043
2017-09-11,37.482505798339844
2017-09-12,36.71900939941406
2017-09-13,36.778038024902344
2017-09-14,36.778038024902344
2017-09-15,36.6206169128418
2017-09-18,36.364810943603516
2017-09-19,36.65210723876953
2017-09-20,36.02241134643555
