Date,NEWGEN.NS
2018-07-09,113.21100616455078
2018-07-10,111.38200378417969
2018-07-11,111.59304809570312
2018-07-12,111.71028900146484
2018-07-13,113.51585388183594
2018-07-16,112.5779037475586
2018-07-17,111.63994598388672
2018-07-18,113.11721801757812
2018-07-19,113.02342987060547
2018-07-20,110.537841796875
2018-07-23,111.82752990722656
2018-07-24,112.3199691772461
2018-07-25,113.23446655273438
2018-07-26,112.81239318847656
2018-07-27,112.6013412475586
2018-07-30,112.01512145996094
2018-07-31,112.81239318847656
2018-08-01,114.82223510742188
2018-08-02,109.71482849121094
2018-08-03,110.56607055664062
2018-08-06,108.34339904785156
2018-08-07,111.89022064208984
2018-08-08,113.30894470214844
2018-08-09,113.5217514038086
2018-08-10,113.56903839111328
2018-08-13,113.63996887207031
2018-08-14,113.63996887207031
2018-08-16,112.76509094238281
2018-08-17,110.6843032836914
2018-08-20,114.7276611328125
2018-08-21,114.70401763916016
2018-08-23,111.86656951904297
2018-08-24,113.49810028076172
2018-08-27,113.42717742919922
2018-08-28,113.14341735839844
2018-08-29,113.1197738647461
2018-08-30,112.97789764404297
2018-08-31,113.07247924804688
2018-09-03,111.91384887695312
2018-09-04,110.42418670654297
2018-09-05,110.84980773925781
2018-09-06,111.86656951904297
2018-09-07,112.67050170898438
2018-09-10,112.29217529296875
2018-09-11,113.5453872680664
2018-09-12,112.71780395507812
2018-09-14,113.45079803466797
2018-09-17,112.76509094238281
2018-09-18,113.687255859375
2018-09-19,113.6163330078125
2018-09-21,108.22517395019531
2018-09-24,107.16111755371094
2018-09-25,109.52567291259766
2018-09-26,107.84683990478516
2018-09-27,107.51580810546875
2018-09-28,103.35420989990234
2018-10-01,105.95520782470703
2018-10-03,105.4822998046875
2018-10-04,103.4724349975586
2018-10-05,102.2192153930664
2018-10-08,103.6615982055664
2018-10-09,108.17787170410156
2018-10-10,110.66064453125
2018-10-11,110.61334991455078
2018-10-12,111.7010498046875
2018-10-15,111.86656951904297
2018-10-16,114.01829528808594
2018-10-17,110.8025131225586
2018-10-19,111.133544921875
2018-10-22,108.20153045654297
2018-10-23,111.48824310302734
2018-10-24,110.84980773925781
2018-10-25,111.48824310302734
2018-10-26,109.66753387451172
2018-10-29,119.1020736694336
2018-10-30,118.13260650634766
2018-10-31,116.97398376464844
2018-11-01,114.27840423583984
2018-11-02,116.85575103759766
2018-11-05,121.56119537353516
2018-11-06,122.12869262695312
2018-11-07,122.24691772460938
2018-11-09,121.86858367919922
2018-11-12,121.79764556884766
2018-11-13,121.13558197021484
2018-11-14,140.54849243164062
2018-11-15,145.27755737304688
2018-11-16,147.21649169921875
2018-11-19,146.15243530273438
2018-11-20,151.5908966064453
2018-11-21,154.42835998535156
2018-11-22,153.03329467773438
2018-11-26,149.77020263671875
2018-11-27,144.0243682861328
2018-11-28,146.05787658691406
2018-11-29,139.46078491210938
2018-11-30,152.77317810058594
2018-12-03,156.1544647216797
2018-12-04,152.3002471923828
2018-12-05,156.2963409423828
2018-12-06,152.18203735351562
2018-12-07,152.25299072265625
2018-12-10,145.6322479248047
2018-12-11,147.12191772460938
2018-12-12,145.53765869140625
2018-12-13,148.0677490234375
2018-12-14,148.1150360107422
2018-12-17,147.7366943359375
2018-12-18,150.45591735839844
2018-12-19,149.81747436523438
2018-12-20,148.4224090576172
2018-12-21,142.6765899658203
2018-12-24,139.53170776367188
2018-12-26,139.88641357421875
2018-12-27,138.91696166992188
2018-12-28,140.09922790527344
2018-12-31,139.43714904785156
2019-01-01,139.36619567871094
2019-01-02,140.8322296142578
2019-01-03,142.93667602539062
2019-01-04,143.1258087158203
2019-01-07,144.71006774902344
2019-01-08,144.2608184814453
2019-01-09,141.96722412109375
2019-01-10,144.66281127929688
2019-01-11,143.38592529296875
2019-01-14,142.86572265625
2019-01-15,143.52780151367188
2019-01-16,144.142578125
2019-01-17,143.19674682617188
2019-01-18,142.72386169433594
2019-01-21,142.51107788085938
2019-01-22,142.39283752441406
2019-01-23,142.44009399414062
2019-01-24,138.58590698242188
2019-01-25,140.31202697753906
2019-01-28,138.727783203125
2019-01-29,136.6706085205078
2019-01-30,134.58984375
2019-01-31,132.24891662597656
2019-02-01,135.03907775878906
2019-02-04,135.84303283691406
2019-02-05,138.84600830078125
2019-02-06,140.90316772460938
2019-02-07,141.919921875
2019-02-08,143.03125
2019-02-11,142.51107788085938
2019-02-12,141.44700622558594
2019-02-14,139.9810028076172
2019-02-15,138.37310791015625
2019-02-18,139.69725036621094
2019-02-19,139.62631225585938
2019-02-20,140.09922790527344
2019-02-21,141.3051300048828
2019-02-22,140.38296508789062
2019-02-25,142.77114868164062
2019-02-26,141.9435577392578
2019-02-27,141.919921875
2019-02-28,140.2883758544922
2019-03-01,142.32188415527344
2019-03-05,143.31500244140625
2019-03-06,145.7032012939453
2019-03-07,145.7032012939453
2019-03-08,144.30810546875
2019-03-11,144.21351623535156
2019-03-12,144.63914489746094
2019-03-13,144.68643188476562
2019-03-14,144.30810546875
2019-03-15,139.53170776367188
2019-03-18,138.44403076171875
2019-03-19,139.12977600097656
2019-03-20,153.76626586914062
2019-03-22,146.2470245361328
2019-03-25,150.05392456054688
2019-03-26,148.942626953125
2019-03-27,150.03028869628906
2019-03-28,151.89828491210938
2019-04-01,157.05300903320312
2019-04-02,159.89044189453125
2019-04-03,159.39389038085938
2019-04-04,156.67466735839844
2019-04-05,160.29241943359375
2019-04-08,166.4165802001953
2019-04-09,163.27174377441406
2019-04-10,162.9170684814453
2019-04-11,159.89044189453125
2019-04-12,160.76531982421875
2019-04-15,164.9742431640625
2019-04-16,169.96339416503906
2019-04-18,172.3516082763672
2019-04-22,166.03826904296875
2019-04-23,155.96530151367188
2019-04-24,156.3436279296875
2019-04-25,157.10028076171875
2019-04-26,157.1475830078125
2019-04-30,148.942626953125
2019-05-02,147.47659301757812
2019-05-03,154.1209716796875
2019-05-06,154.49929809570312
2019-05-07,154.1682586669922
2019-05-08,157.85693359375
2019-05-09,157.19488525390625
2019-05-10,157.33673095703125
2019-05-13,155.3505096435547
2019-05-14,159.13377380371094
2019-05-15,154.45201110839844
2019-05-16,151.85101318359375
2019-05-17,152.44212341308594
2019-05-20,148.4224090576172
2019-05-21,145.49038696289062
2019-05-22,146.53077697753906
2019-05-23,146.5780792236328
2019-05-24,146.79087829589844
2019-05-27,155.18502807617188
2019-05-28,154.59384155273438
2019-05-29,149.79385375976562
2019-05-30,149.98300170898438
2019-05-31,149.0371856689453
2019-06-03,149.36822509765625
2019-06-04,149.51010131835938
2019-06-06,147.87857055664062
2019-06-07,146.45986938476562
2019-06-10,145.0411376953125
2019-06-11,145.20663452148438
2019-06-12,143.1258087158203
2019-06-13,142.98394775390625
2019-06-14,141.919921875
2019-06-17,140.4775390625
2019-06-18,140.6194305419922
2019-06-19,137.8529052734375
2019-06-20,138.91696166992188
2019-06-21,142.227294921875
2019-06-24,143.66966247558594
2019-06-25,145.96328735351562
2019-06-26,145.58497619628906
2019-06-27,145.41944885253906
2019-06-28,146.5071258544922
2019-07-01,145.20663452148438
2019-07-02,146.64898681640625
2019-07-03,143.66966247558594
2019-07-04,143.76425170898438
2019-07-05,143.57508850097656
2019-07-08,141.3287811279297
2019-07-09,141.25782775878906
2019-07-10,138.11300659179688
2019-07-11,139.46078491210938
2019-07-12,137.54551696777344
2019-07-15,137.40362548828125
2019-07-16,139.43714904785156
2019-07-17,141.09231567382812
2019-07-18,139.88641357421875
2019-07-19,136.90708923339844
2019-07-22,135.25189208984375
2019-07-23,135.08639526367188
2019-07-24,121.06464385986328
2019-07-25,131.23219299316406
2019-07-26,136.83615112304688
2019-07-29,141.5652313232422
2019-07-30,139.81546020507812
2019-07-31,140.78494262695312
2019-08-01,136.03158569335938
2019-08-02,139.5189666748047
2019-08-05,142.4091796875
2019-08-06,141.19100952148438
2019-08-07,141.90757751464844
2019-08-08,139.04122924804688
2019-08-09,143.03021240234375
2019-08-13,140.3311004638672
2019-08-14,140.78494262695312
2019-08-16,142.9824676513672
2019-08-19,142.93467712402344
2019-08-20,143.41241455078125
2019-08-21,142.0509033203125
2019-08-22,138.9934844970703
2019-08-23,138.63519287109375
2019-08-26,138.82626342773438
2019-08-27,138.51576232910156
2019-08-28,136.50930786132812
2019-08-29,136.07937622070312
2019-08-30,136.27044677734375
2019-09-03,132.71139526367188
2019-09-04,135.05226135253906
2019-09-05,135.60165405273438
2019-09-06,138.32464599609375
2019-09-09,134.7178497314453
2019-09-11,133.49964904785156
2019-09-12,134.62228393554688
2019-09-13,131.82762145996094
2019-09-16,130.60943603515625
2019-09-17,125.64111328125
2019-09-18,128.67466735839844
2019-09-19,126.2860336303711
2019-09-20,124.73345184326172
2019-09-23,125.83220672607422
2019-09-24,128.3163604736328
2019-09-25,127.83863830566406
2019-09-26,129.67788696289062
2019-09-27,130.08395385742188
2019-09-30,127.59979248046875
2019-10-01,126.57270050048828
2019-10-03,126.38157653808594
2019-10-04,128.29244995117188
2019-10-07,127.21759033203125
2019-10-09,127.71922302246094
2019-10-10,128.38803100585938
2019-10-11,128.149169921875
2019-10-14,127.67144012451172
2019-10-15,126.76376342773438
2019-10-16,128.5552215576172
2019-10-17,127.93418884277344
2019-10-18,127.88642120361328
2019-10-22,119.23963165283203
2019-10-23,95.66400146484375
2019-10-24,85.82291412353516
2019-10-25,86.32452392578125
2019-10-27,85.29742431640625
2019-10-29,85.34518432617188
2019-10-30,85.65570068359375
2019-10-31,84.41363525390625
2019-11-01,86.77835845947266
2019-11-04,85.60794067382812
2019-11-05,87.85324096679688
2019-11-06,88.92811584472656
2019-11-07,96.54780578613281
2019-11-08,97.12106323242188
2019-11-11,94.4697036743164
2019-11-13,88.9997787475586
2019-11-14,88.83256530761719
2019-11-15,90.480712890625
2019-11-18,88.09210205078125
2019-11-19,86.96945190429688
2019-11-20,83.123779296875
2019-11-21,87.35163116455078
2019-11-22,89.64469909667969
2019-11-25,88.85646057128906
2019-11-26,88.68925476074219
2019-11-27,88.54594421386719
2019-11-28,88.35485076904297
2019-11-29,92.248291015625
2019-12-02,95.1146240234375
2019-12-03,93.22762298583984
2019-12-04,93.56202697753906
2019-12-05,93.7053451538086
2019-12-06,93.132080078125
2019-12-09,91.22119140625
2019-12-10,93.132080078125
2019-12-11,92.20051574707031
2019-12-12,94.49359130859375
2019-12-13,94.49359130859375
2019-12-16,91.62725830078125
2019-12-17,92.74988555908203
2019-12-18,95.23405456542969
2019-12-19,93.92031860351562
2019-12-20,95.30570983886719
2019-12-23,93.92031860351562
2019-12-24,93.92031860351562
2019-12-26,93.92031860351562
2019-12-27,93.27539825439453
2019-12-30,92.98876190185547
2019-12-31,93.132080078125
2020-01-01,93.132080078125
2020-01-02,93.22762298583984
2020-01-03,94.87577056884766
2020-01-06,94.35026550292969
2020-01-07,94.015869140625
2020-01-08,93.17984008789062
2020-01-09,94.4697036743164
2020-01-10,95.59234619140625
2020-01-13,95.23405456542969
2020-01-14,95.4968032836914
2020-01-15,97.40768432617188
2020-01-16,96.28504943847656
2020-01-17,98.29148864746094
2020-01-20,97.69432830810547
2020-01-21,114.31907653808594
2020-01-22,110.68838500976562
2020-01-23,114.7729263305664
2020-01-24,114.84457397460938
2020-01-27,112.00212097167969
2020-01-28,109.70906829833984
2020-01-29,112.02601623535156
2020-01-30,110.44952392578125
2020-01-31,107.4637680053711
2020-02-03,105.88727569580078
2020-02-04,107.36821746826172
2020-02-05,104.97960662841797
2020-02-06,103.18815612792969
2020-02-07,106.078369140625
2020-02-10,103.0687255859375
2020-02-11,101.87439727783203
2020-02-12,97.40768432617188
2020-02-13,98.91252136230469
2020-02-14,97.14495086669922
2020-02-17,93.132080078125
2020-02-18,95.4968032836914
2020-02-19,94.61302185058594
2020-02-20,101.22947692871094
2020-02-24,98.721435546875
2020-02-25,97.47935485839844
2020-02-26,94.61302185058594
2020-02-27,96.61944580078125
2020-02-28,93.96809387207031
2020-03-02,92.8215560913086
2020-03-03,95.16239929199219
2020-03-04,93.27539825439453
2020-03-05,91.60335540771484
2020-03-06,94.25472259521484
2020-03-09,86.25286865234375
2020-03-11,85.29742431640625
2020-03-12,75.33689880371094
2020-03-13,68.55323791503906
2020-03-16,65.87798309326172
2020-03-17,64.2776107788086
2020-03-18,58.186649322509766
2020-03-19,50.734169006347656
2020-03-20,50.90137481689453
2020-03-23,47.0079345703125
2020-03-24,47.82006072998047
2020-03-25,49.20545959472656
2020-03-26,51.30744171142578
2020-03-27,52.21511459350586
2020-03-30,49.20545959472656
2020-03-31,50.61473846435547
2020-04-01,50.208675384521484
2020-04-03,48.72773742675781
2020-04-07,50.30421829223633
2020-04-08,52.90781021118164
2020-04-09,56.03689193725586
2020-04-13,57.13565444946289
2020-04-15,55.82191467285156
2020-04-16,56.77735900878906
2020-04-17,58.23442077636719
2020-04-20,57.06399154663086
2020-04-21,56.204097747802734
2020-04-22,54.985904693603516
2020-04-23,55.3919677734375
2020-04-24,55.03367614746094
2020-04-27,56.89678955078125
2020-04-28,58.640480041503906
2020-04-29,61.62625503540039
2020-04-30,64.68367004394531
2020-05-04,62.127864837646484
2020-05-05,65.47191619873047
2020-05-06,65.40026092529297
2020-05-07,67.71721649169922
2020-05-08,71.87340545654297
2020-05-11,71.7778549194336
2020-05-12,70.46412658691406
2020-05-13,73.66486358642578
2020-05-14,72.13616180419922
2020-05-15,70.75076293945312
2020-05-18,72.66165161132812
2020-05-19,72.5183334350586
2020-05-20,72.42278289794922
2020-05-21,72.42278289794922
2020-05-22,72.73330688476562
2020-05-26,71.20458984375
2020-05-27,67.52613067626953
2020-05-28,64.99420166015625
2020-05-29,66.21238708496094
2020-06-01,69.41313171386719
2020-06-02,70.0341796875
2020-06-03,70.12971496582031
2020-06-04,71.4912338256836
2020-06-05,72.30335998535156
2020-06-08,72.44667053222656
2020-06-09,72.68553924560547
2020-06-10,71.4912338256836
2020-06-11,69.98640441894531
2020-06-12,69.6758804321289
2020-06-15,72.06449890136719
2020-06-16,70.1058349609375
2020-06-17,70.55966186523438
2020-06-18,71.41957092285156
2020-06-19,71.25236511230469
2020-06-22,70.46412658691406
2020-06-23,71.18070983886719
2020-06-24,70.58356475830078
2020-06-25,70.39247131347656
2020-06-26,71.65843200683594
2020-06-29,70.87018585205078
2020-06-30,71.3001480102539
2020-07-01,71.18070983886719
2020-07-02,70.55966186523438
2020-07-03,70.70298767089844
2020-07-06,71.5628890991211
2020-07-07,72.08837890625
2020-07-08,83.1954345703125
2020-07-09,82.5266342163086
2020-07-10,79.5169677734375
2020-07-13,80.83071899414062
2020-07-14,78.89593505859375
2020-07-15,80.90237426757812
2020-07-16,82.50273132324219
2020-07-17,82.4788589477539
2020-07-20,84.4846420288086
2020-07-21,87.74706268310547
2020-07-22,94.5860595703125
2020-07-23,89.05203247070312
2020-07-24,90.7919921875
2020-07-27,88.5928726196289
2020-07-28,85.62044525146484
2020-07-29,86.152099609375
2020-07-30,85.01628875732422
2020-07-31,84.26714324951172
2020-08-03,85.93460845947266
2020-08-04,85.40294647216797
2020-08-05,85.64462280273438
2020-08-06,86.103759765625
2020-08-07,85.57211303710938
2020-08-10,85.35462188720703
2020-08-11,86.9254150390625
2020-08-12,86.49042510986328
2020-08-13,88.06121063232422
2020-08-14,86.36959838867188
2020-08-17,86.41793060302734
2020-08-18,88.83453369140625
2020-08-19,96.20519256591797
2020-08-20,97.75181579589844
2020-08-21,95.02104949951172
2020-08-24,94.51355743408203
2020-08-25,100.24092864990234
2020-08-26,103.33419036865234
2020-08-27,102.27088928222656
2020-08-28,102.46420288085938
2020-08-31,96.83350372314453
2020-09-01,97.48599243164062
2020-09-02,100.41009521484375
2020-09-03,101.521728515625
2020-09-04,97.94514465332031
2020-09-07,99.44344329833984
2020-09-08,100.84507751464844
2020-09-09,102.27088928222656
2020-09-10,101.11090087890625
2020-09-11,101.15924072265625
2020-09-14,107.58741760253906
2020-09-15,106.137451171875
2020-09-16,106.47577667236328
2020-09-17,107.73240661621094
2020-09-18,106.66909790039062
2020-09-21,106.18577575683594
2020-09-22,104.13166046142578
2020-09-23,104.85663604736328
2020-09-24,101.49755859375
2020-09-25,107.73240661621094
2020-09-28,107.41825866699219
2020-09-29,105.79912567138672
2020-09-30,104.7599868774414
2020-10-01,106.11328125
2020-10-05,107.5390853881836
2020-10-06,110.51150512695312
2020-10-07,110.05236053466797
2020-10-08,110.8981704711914
2020-10-09,108.62655639648438
2020-10-12,101.93255615234375
2020-10-13,110.77734375
2020-10-14,108.81988525390625
2020-10-15,104.25249481201172
2020-10-16,105.02580261230469
2020-10-19,107.8290786743164
2020-10-20,108.98904418945312
2020-10-21,118.92131805419922
2020-10-22,123.17455291748047
2020-10-23,119.3079605102539
2020-10-26,122.86038208007812
2020-10-27,123.9720230102539
2020-10-28,123.0537109375
2020-10-29,118.19633483886719
2020-10-30,125.49449920654297
2020-11-02,123.53704071044922
2020-11-03,121.3379135131836
2020-11-04,119.28380584716797
2020-11-05,123.44036865234375
2020-11-06,123.60953521728516
2020-11-09,131.4151611328125
2020-11-10,125.80863952636719
2020-11-11,129.50607299804688
2020-11-12,130.15853881835938
2020-11-13,127.37942504882812
2020-11-14,130.0135498046875
2020-11-17,131.3185272216797
2020-11-18,129.36105346679688
2020-11-19,134.50843811035156
2020-11-20,131.48765563964844
2020-11-23,130.81101989746094
2020-11-24,129.79603576660156
2020-11-25,130.42437744140625
2020-11-26,129.33689880371094
2020-11-27,131.05267333984375
2020-12-01,129.240234375
2020-12-02,129.240234375
2020-12-03,132.33349609375
2020-12-04,131.05267333984375
2020-12-07,132.04348754882812
2020-12-08,130.9076690673828
2020-12-09,131.60850524902344
2020-12-10,130.15853881835938
2020-12-11,128.66024780273438
2020-12-14,129.4577178955078
2020-12-15,130.23104858398438
2020-12-16,128.10440063476562
2020-12-17,127.18612670898438
2020-12-18,130.2552032470703
2020-12-21,123.07787322998047
2020-12-22,125.20448303222656
2020-12-23,131.8501739501953
2020-12-24,130.44854736328125
2020-12-28,132.309326171875
2020-12-29,131.9709930419922
2020-12-30,131.34268188476562
2020-12-31,129.72354125976562
2021-01-01,131.8260040283203
2021-01-04,132.09182739257812
2021-01-05,133.85594177246094
2021-01-06,139.34164428710938
2021-01-07,141.75823974609375
2021-01-08,148.0897674560547
2021-01-11,143.8365478515625
2021-01-12,142.60406494140625
2021-01-13,145.89068603515625
2021-01-14,147.60646057128906
2021-01-15,147.7997589111328
2021-01-18,144.73069763183594
2021-01-19,148.23477172851562
2021-01-20,153.5513153076172
2021-01-21,144.65818786621094
2021-01-22,144.34400939941406
2021-01-25,139.58331298828125
2021-01-27,139.89747619628906
2021-01-28,139.48666381835938
2021-01-29,140.93661499023438
2021-02-01,143.8365478515625
2021-02-02,143.3290557861328
2021-02-03,143.063232421875
2021-02-04,140.6707763671875
2021-02-05,138.32667541503906
2021-02-08,138.30250549316406
2021-02-09,139.07582092285156
2021-02-10,139.14834594726562
2021-02-11,138.32667541503906
2021-02-12,137.2150421142578
2021-02-15,135.9100799560547
2021-02-16,135.47508239746094
2021-02-17,133.904296875
2021-02-18,134.04928588867188
2021-02-19,140.30828857421875
2021-02-22,138.68919372558594
2021-02-23,148.0897674560547
2021-02-24,150.772216796875
2021-02-25,145.62484741210938
2021-02-26,141.2507781982422
2021-03-01,145.0448455810547
2021-03-02,144.46484375
2021-03-03,143.71571350097656
2021-03-04,145.26235961914062
2021-03-05,143.3532257080078
2021-03-08,141.17828369140625
2021-03-09,140.4532928466797
2021-03-10,140.4532928466797
2021-03-12,142.53158569335938
2021-03-15,143.014892578125
2021-03-16,143.28074645996094
2021-03-17,138.42332458496094
2021-03-18,135.8617401123047
2021-03-19,136.7075653076172
2021-03-22,137.3358612060547
2021-03-23,137.8675079345703
2021-03-24,135.57174682617188
2021-03-25,132.04348754882812
2021-03-26,138.90667724609375
2021-03-30,138.8100128173828
2021-03-31,136.80421447753906
2021-04-01,143.95736694335938
2021-04-05,150.09555053710938
2021-04-06,153.4062957763672
2021-04-07,151.03802490234375
2021-04-08,150.33721923828125
2021-04-09,151.71470642089844
2021-04-12,145.18984985351562
2021-04-13,147.2439422607422
2021-04-15,144.36819458007812
2021-04-16,149.66058349609375
2021-04-19,154.30044555664062
2021-04-20,154.5179443359375
2021-04-22,150.9897003173828
2021-04-23,150.36138916015625
2021-04-26,154.13128662109375
2021-04-27,157.5145263671875
2021-04-28,157.3453826904297
2021-04-29,156.35458374023438
2021-04-30,152.24635314941406
2021-05-03,158.86785888671875
2021-05-04,155.60543823242188
2021-05-05,158.1428680419922
2021-05-06,163.94273376464844
2021-05-07,159.03701782226562
2021-05-10,157.46620178222656
2021-05-11,156.862060546875
2021-05-12,155.484619140625
2021-05-14,158.84368896484375
2021-05-17,158.45704650878906
2021-05-18,162.1785888671875
2021-05-19,166.72183227539062
2021-05-20,165.1752166748047
2021-05-21,172.98085021972656
2021-05-24,184.0972442626953
2021-05-25,176.82325744628906
2021-05-26,196.4219512939453
2021-05-27,200.2160186767578
2021-05-28,199.90187072753906
2021-05-31,199.39437866210938
2021-06-01,195.04446411132812
2021-06-02,200.3851776123047
2021-06-03,203.93760681152344
2021-06-04,204.27593994140625
2021-06-07,203.64761352539062
2021-06-08,215.27149963378906
2021-06-09,210.75244140625
2021-06-10,215.22315979003906
2021-06-11,217.13229370117188
2021-06-14,221.50633239746094
2021-06-15,241.29835510253906
2021-06-16,243.18331909179688
2021-06-17,254.2997283935547
2021-06-18,244.53663635253906
2021-06-21,259.8095703125
2021-06-22,256.0880126953125
2021-06-23,254.32391357421875
2021-06-24,257.5863037109375
2021-06-25,256.0880126953125
2021-06-28,277.4991760253906
2021-06-29,298.3303527832031
2021-06-30,308.1659240722656
2021-07-01,303.2602233886719
2021-07-02,317.9773864746094
2021-07-05,355.1689147949219
2021-07-06,348.7407531738281
2021-07-07,335.2319030761719
2021-07-08,341.3218078613281
2021-07-09,339.9926452636719
2021-07-12,337.1169128417969
2021-07-13,329.72210693359375
2021-07-14,338.08355712890625
2021-07-15,340.6094665527344
2021-07-16,338.15643310546875
2021-07-19,339.8079528808594
2021-07-20,322.8309020996094
2021-07-22,306.7039489746094
2021-07-23,291.3784484863281
2021-07-26,303.9351501464844
2021-07-27,304.4937744140625
2021-07-28,296.5274658203125
2021-07-29,289.26544189453125
2021-07-30,293.4186096191406
2021-08-02,291.6942138671875
2021-08-03,284.7965393066406
2021-08-04,280.6676330566406
2021-08-05,274.0128173828125
2021-08-06,272.0941162109375
2021-08-09,285.6951599121094
2021-08-10,290.62554931640625
2021-08-11,292.76287841796875
2021-08-12,293.83154296875
2021-08-13,288.8768310546875
2021-08-16,286.2537536621094
2021-08-17,277.3887939453125
2021-08-18,275.5672607421875
2021-08-20,288.7796936035156
2021-08-23,274.7657470703125
2021-08-24,283.0721130371094
2021-08-25,284.2135925292969
2021-08-26,279.59893798828125
2021-08-27,276.4172668457031
2021-08-30,274.0614013671875
2021-08-31,276.75732421875
2021-09-01,276.24725341796875
2021-09-02,279.8661193847656
2021-09-03,293.8558349609375
2021-09-06,298.51904296875
2021-09-07,295.6773376464844
2021-09-08,288.998291015625
2021-09-09,290.79559326171875
2021-09-13,292.13140869140625
2021-09-14,298.51904296875
2021-09-15,294.09869384765625
2021-09-16,293.4186096191406
2021-09-17,288.7068176269531
2021-09-20,283.41217041015625
2021-09-21,286.49664306640625
2021-09-22,291.0141296386719
2021-09-23,290.4555358886719
2021-09-24,291.76708984375
2021-09-27,287.0795593261719
2021-09-28,284.0679016113281
2021-09-29,282.1734924316406
2021-09-30,283.4850158691406
2021-10-01,283.2907409667969
2021-10-04,285.5008544921875
2021-10-05,281.08056640625
2021-10-06,278.82177734375
2021-10-07,276.805908203125
2021-10-08,290.62554931640625
2021-10-11,294.6087341308594
2021-10-12,289.36260986328125
2021-10-13,287.20098876953125
2021-10-14,292.76287841796875
2021-10-18,299.3691101074219
2021-10-19,306.2910461425781
2021-10-20,293.1514587402344
2021-10-21,285.7437438964844
2021-10-22,286.3995056152344
2021-10-25,289.7754821777344
2021-10-26,285.96234130859375
2021-10-27,280.6190490722656
2021-10-28,277.14593505859375
2021-10-29,275.25146484375
2021-11-01,281.5662841796875
2021-11-02,279.93902587890625
2021-11-03,277.77740478515625
2021-11-04,282.707763671875
2021-11-08,276.8544616699219
2021-11-09,279.6232604980469
2021-11-10,278.5788879394531
2021-11-11,278.2874450683594
2021-11-12,279.9875793457031
2021-11-15,281.3234558105469
2021-11-16,297.2074890136719
