Date,AMS.MC
2015-08-24,31.322162628173828
2015-08-25,31.96112632751465
2015-08-26,31.414073944091797
2015-08-27,32.16682052612305
2015-08-28,32.48192596435547
2015-08-31,32.656978607177734
2015-09-01,31.947998046875
2015-09-02,31.27402687072754
2015-09-03,31.65040397644043
2015-09-04,30.967679977416992
2015-09-07,31.112092971801758
2015-09-08,31.225887298583984
2015-09-09,31.527856826782227
2015-09-10,31.6241455078125
2015-09-11,31.475341796875
2015-09-14,31.19963264465332
2015-09-15,31.225887298583984
2015-09-16,32.083675384521484
2015-09-17,32.41627883911133
2015-09-18,32.236839294433594
2015-09-21,32.71825408935547
2015-09-22,31.908611297607422
2015-09-23,32.03990173339844
2015-09-24,31.646026611328125
2015-09-25,33.02459716796875
2015-09-28,33.217166900634766
2015-09-29,32.656978607177734
2015-09-30,33.45786666870117
2015-10-01,33.4797477722168
2015-10-02,33.646053314208984
2015-10-05,34.67013931274414
2015-10-06,34.51259231567383
2015-10-07,33.624176025390625
2015-10-08,33.956787109375
2015-10-09,33.698577880859375
2015-10-12,33.488502502441406
2015-10-13,33.882381439208984
2015-10-14,33.73358154296875
2015-10-15,34.547607421875
2015-10-16,34.09246063232422
2015-10-19,34.486328125
2015-10-20,34.508209228515625
2015-10-21,34.76642990112305
2015-10-22,34.45569610595703
2015-10-23,35.05526351928711
2015-10-26,35.24782943725586
2015-10-27,34.538856506347656
2015-10-28,34.83207321166992
2015-10-29,34.98961639404297
2015-10-30,33.926143646240234
2015-11-02,34.162479400634766
2015-11-03,34.171234130859375
2015-11-04,33.58917236328125
2015-11-05,33.698577880859375
2015-11-06,33.536643981933594
2015-11-09,32.76201248168945
2015-11-10,32.34187698364258
2015-11-11,32.8626708984375
2015-11-12,32.95020294189453
2015-11-13,32.604469299316406
2015-11-16,32.696372985839844
2015-11-17,33.19966125488281
2015-11-18,33.08149337768555
2015-11-19,33.51913833618164
2015-11-20,33.654815673828125
2015-11-23,33.374717712402344
2015-11-24,32.59571075439453
2015-11-25,32.705116271972656
2015-11-26,32.775150299072266
2015-11-27,32.79264450073242
2015-11-30,33.23029708862305
2015-12-01,33.33095932006836
2015-12-02,34.05306625366211
2015-12-03,33.58477783203125
2015-12-04,33.27843475341797
2015-12-07,33.5103874206543
2015-12-08,33.46224594116211
2015-12-09,33.19527816772461
2015-12-10,33.18653869628906
2015-12-11,32.92831802368164
2015-12-14,32.52130889892578
2015-12-15,34.02680969238281
2015-12-16,34.140586853027344
2015-12-17,34.83207321166992
2015-12-18,34.7532958984375
2015-12-21,34.49071502685547
2015-12-22,34.67013931274414
2015-12-23,35.3134880065918
2015-12-24,35.27408218383789
2015-12-28,35.47977828979492
2015-12-29,36.04872131347656
2015-12-30,35.860530853271484
2015-12-31,35.611083984375
2016-01-04,34.788307189941406
2016-01-05,34.95024108886719
2016-01-06,35.03776168823242
2016-01-07,34.16685485839844
2016-01-08,33.67230987548828
2016-01-11,33.97867202758789
2016-01-12,34.20186233520508
2016-01-13,34.26750564575195
2016-01-14,33.541019439697266
2016-01-15,32.13618469238281
2016-01-18,32.01365280151367
2016-01-19,32.8626708984375
2016-01-20,32.05740737915039
2016-01-21,32.27622985839844
2016-01-22,32.897682189941406
2016-01-25,33.03773498535156
2016-01-26,32.880184173583984
2016-01-27,32.8626708984375
2016-01-28,32.186954498291016
2016-01-29,33.13648986816406
2016-02-01,33.22924041748047
2016-02-02,32.535858154296875
2016-02-03,31.926393508911133
2016-02-04,31.988224029541016
2016-02-05,31.281583786010742
2016-02-08,29.10870933532715
2016-02-09,29.276531219482422
2016-02-10,30.181900024414062
2016-02-11,29.439939498901367
2016-02-12,30.164241790771484
2016-02-15,30.945945739746094
2016-02-16,31.127017974853516
2016-02-17,31.502412796020508
2016-02-18,31.48033332824707
2016-02-19,31.431753158569336
2016-02-22,32.01030731201172
2016-02-23,32.301788330078125
2016-02-24,31.79831314086914
2016-02-25,32.60651779174805
2016-02-26,32.783180236816406
2016-02-29,32.82734680175781
2016-03-01,33.75920867919922
2016-03-02,33.45447540283203
2016-03-03,33.132076263427734
2016-03-04,33.34406280517578
2016-03-07,33.065834045410156
2016-03-08,32.99958801269531
2016-03-09,33.12323760986328
2016-03-10,32.60651779174805
2016-03-11,32.55352783203125
2016-03-14,32.902427673339844
2016-03-15,32.73017883300781
2016-03-16,32.73460006713867
2016-03-17,32.6904296875
2016-03-18,32.81409454345703
2016-03-21,33.01725387573242
2016-03-22,32.99074935913086
2016-03-23,33.10116195678711
2016-03-24,32.898006439208984
2016-03-29,33.16299057006836
2016-03-30,33.33964920043945
2016-03-31,33.29106521606445
2016-04-01,33.503055572509766
2016-04-04,33.613468170166016
2016-04-05,33.40589904785156
2016-04-06,33.46772384643555
2016-04-07,33.34848403930664
2016-04-08,33.697383880615234
2016-04-11,33.79895782470703
2016-04-12,33.847537994384766
2016-04-13,34.510009765625
2016-04-14,34.82798767089844
2016-04-15,34.80149459838867
2016-04-18,34.65574645996094
2016-04-19,35.070892333984375
2016-04-20,35.05764389038086
2016-04-21,34.9560661315918
2016-04-22,35.11063766479492
2016-04-25,35.066471099853516
2016-04-26,35.02231216430664
2016-04-27,35.41978454589844
2016-04-28,35.137142181396484
2016-04-29,35.101806640625
2016-05-02,35.278465270996094
2016-05-03,35.066471099853516
2016-05-04,34.80149459838867
2016-05-05,34.9781494140625
2016-05-06,34.819156646728516
2016-05-09,35.60969161987305
2016-05-10,35.455116271972656
2016-05-11,35.29613494873047
2016-05-12,35.11063766479492
2016-05-13,35.150386810302734
2016-05-16,35.07972717285156
2016-05-17,35.16363525390625
2016-05-18,35.09739303588867
2016-05-19,34.59391784667969
2016-05-20,35.21222686767578
2016-05-23,35.20338439941406
2016-05-24,35.786354064941406
2016-05-25,35.6406135559082
2016-05-26,36.43115234375
2016-05-27,36.31632995605469
2016-05-30,36.510643005371094
2016-05-31,36.775634765625
2016-06-01,36.62989807128906
2016-06-02,37.009700775146484
2016-06-03,36.055755615234375
2016-06-06,36.1131706237793
2016-06-07,36.382572174072266
2016-06-08,36.382572174072266
2016-06-09,36.14408493041992
2016-06-10,35.3712043762207
2016-06-13,34.91189956665039
2016-06-14,34.540924072265625
2016-06-15,34.51441955566406
2016-06-16,34.165523529052734
2016-06-17,34.24943542480469
2016-06-20,35.67152404785156
2016-06-21,35.6406135559082
2016-06-22,35.77752685546875
2016-06-23,36.31632995605469
2016-06-24,34.52325439453125
2016-06-27,32.9642448425293
2016-06-28,33.918209075927734
2016-06-29,34.71316146850586
2016-06-30,34.69108200073242
2016-07-01,34.95164489746094
2016-07-04,34.59391784667969
2016-07-05,33.65321731567383
2016-07-06,33.10116195678711
2016-07-07,33.43239212036133
2016-07-08,33.89170455932617
2016-07-11,34.567413330078125
2016-07-12,34.289180755615234
2016-07-13,34.28476333618164
2016-07-14,34.50558090209961
2016-07-15,34.280357360839844
2016-07-18,34.45700454711914
2016-07-19,34.629249572753906
2016-07-20,35.397708892822266
2016-07-21,34.78824234008789
2016-07-22,35.168052673339844
2016-07-25,35.56545639038086
2016-07-26,35.811038970947266
2016-07-27,35.958396911621094
2016-07-28,35.623497009277344
2016-07-29,37.503360748291016
2016-08-01,38.18653869628906
2016-08-02,37.18186569213867
2016-08-03,36.4897575378418
2016-08-04,36.9586067199707
2016-08-05,37.11488723754883
2016-08-08,37.11488723754883
2016-08-09,37.954349517822266
2016-08-10,37.77127456665039
2016-08-11,38.034725189208984
2016-08-12,37.976680755615234
2016-08-15,38.25351333618164
2016-08-16,37.77127456665039
2016-08-17,37.46763229370117
2016-08-18,37.54800796508789
2016-08-19,37.31135559082031
2016-08-22,37.556941986083984
2016-08-23,37.4765739440918
2016-08-24,37.42298126220703
2016-08-25,37.235443115234375
2016-08-26,37.51229476928711
2016-08-29,37.405120849609375
2016-08-30,37.463172912597656
2016-08-31,36.7889289855957
2016-09-01,37.2533073425293
2016-09-02,37.78020477294922
2016-09-05,37.7221565246582
2016-09-06,37.84718322753906
2016-09-07,38.40533447265625
2016-09-08,39.11531066894531
2016-09-09,38.941162109375
2016-09-12,38.81613540649414
2016-09-13,38.842926025390625
2016-09-14,39.0036735534668
2016-09-15,39.33857727050781
2016-09-16,39.05279541015625
2016-09-19,39.249267578125
2016-09-20,39.240325927734375
2016-09-21,39.2269401550293
2016-09-22,39.74043273925781
2016-09-23,39.73150634765625
2016-09-26,39.521636962890625
2016-09-27,39.4725227355957
2016-09-28,39.807411193847656
2016-09-29,39.606475830078125
2016-09-30,39.713645935058594
2016-10-03,39.86991882324219
2016-10-04,40.124446868896484
2016-10-05,39.57075500488281
2016-10-06,39.503780364990234
2016-10-07,39.05725860595703
2016-10-10,39.0260009765625
2016-10-11,38.71790313720703
2016-10-12,38.534828186035156
2016-10-13,38.472312927246094
2016-10-14,38.4098014831543
2016-10-17,38.43212890625
2016-10-18,39.293914794921875
2016-10-19,39.32963943481445
2016-10-20,39.57522201538086
2016-10-21,39.12423324584961
2016-10-24,38.972408294677734
2016-10-25,38.601806640625
2016-10-26,38.400875091552734
2016-10-27,38.226722717285156
2016-10-28,38.36960983276367
2016-10-31,38.400875091552734
2016-11-01,38.07937240600586
2016-11-02,37.400657653808594
2016-11-03,36.5745964050293
2016-11-04,37.12382125854492
2016-11-07,37.333683013916016
2016-11-08,37.27117156982422
2016-11-09,37.583736419677734
2016-11-10,35.98073196411133
2016-11-11,35.99412536621094
2016-11-14,35.71727752685547
2016-11-15,35.989654541015625
2016-11-16,36.570133209228516
2016-11-17,37.150604248046875
2016-11-18,37.32921600341797
2016-11-21,37.61945724487305
2016-11-22,37.42298126220703
2016-11-23,37.17740249633789
2016-11-24,37.78913497924805
2016-11-25,37.949886322021484
2016-11-28,38.02132797241211
2016-11-29,38.28923797607422
2016-11-30,38.18653869628906
2016-12-01,37.06130599975586
2016-12-02,37.14167785644531
2016-12-05,37.347076416015625
2016-12-06,37.51675033569336
2016-12-07,37.35600662231445
2016-12-08,37.5614128112793
2016-12-09,37.99900436401367
2016-12-12,37.610530853271484
2016-12-13,37.793601989746094
2016-12-14,37.84718322753906
2016-12-15,38.347286224365234
2016-12-16,38.28030776977539
2016-12-19,38.4098014831543
2016-12-20,38.79380416870117
2016-12-21,38.508033752441406
2016-12-22,38.168678283691406
2016-12-23,38.56161880493164
2016-12-27,38.8250617980957
2016-12-28,38.659854888916016
2016-12-29,38.8250617980957
2016-12-30,38.55269241333008
2017-01-02,38.784881591796875
2017-01-03,38.85186004638672
2017-01-04,38.85186004638672
2017-01-05,39.182281494140625
2017-01-06,38.95455551147461
2017-01-09,39.03939437866211
2017-01-10,39.11977005004883
2017-01-11,39.070648193359375
2017-01-12,39.3653564453125
2017-01-13,39.070648193359375
2017-01-16,38.86525344848633
2017-01-17,38.62413024902344
2017-01-18,38.96794509887695
2017-01-19,38.905433654785156
2017-01-20,38.516971588134766
2017-01-23,38.557151794433594
2017-01-24,38.378543853759766
2017-01-25,38.64199447631836
2017-01-26,39.17782211303711
2017-01-27,39.08851623535156
2017-01-30,38.57929229736328
2017-01-31,38.52521514892578
2017-02-01,38.37649917602539
2017-02-02,39.111053466796875
2017-02-03,39.485076904296875
2017-02-06,39.29130172729492
2017-02-07,38.944313049316406
2017-02-08,38.96233367919922
2017-02-09,38.84516143798828
2017-02-10,38.68293380737305
2017-02-13,38.8181266784668
2017-02-14,38.84967041015625
2017-02-15,38.71898651123047
2017-02-16,38.69646072387695
2017-02-17,39.025428771972656
2017-02-20,39.12005615234375
2017-02-21,39.6878662109375
2017-02-22,39.8455924987793
2017-02-23,39.5752067565918
2017-02-24,39.05246353149414
2017-02-27,39.43100357055664
2017-02-28,39.5706901550293
2017-03-01,40.20609664916992
2017-03-02,40.15201950073242
2017-03-03,40.14301300048828
2017-03-06,40.1249885559082
2017-03-07,40.174564361572266
2017-03-08,40.43593215942383
2017-03-09,40.548587799072266
2017-03-10,40.426918029785156
2017-03-13,40.6026611328125
2017-03-14,40.54408264160156
2017-03-15,41.02626419067383
2017-03-16,41.31016540527344
2017-03-17,41.639137268066406
2017-03-20,41.36875915527344
2017-03-21,41.341712951660156
2017-03-22,41.422828674316406
2017-03-23,41.69321060180664
2017-03-24,42.09428405761719
2017-03-27,41.9500732421875
2017-03-28,42.342132568359375
2017-03-29,42.36466979980469
2017-03-30,42.38269805908203
2017-03-31,42.8648796081543
2017-04-03,42.36916732788086
2017-04-04,42.79277038574219
2017-04-05,43.10822677612305
2017-04-06,43.500274658203125
2017-04-07,42.211448669433594
2017-04-10,42.022178649902344
2017-04-11,42.044715881347656
2017-04-12,42.09428405761719
2017-04-13,42.089778900146484
2017-04-18,41.72926330566406
2017-04-19,42.14384841918945
2017-04-20,42.252010345458984
2017-04-21,42.13484191894531
2017-04-24,43.094696044921875
2017-04-25,43.38761901855469
2017-04-26,43.910362243652344
2017-04-27,44.34748458862305
2017-04-28,44.61335754394531
2017-05-02,45.06400680541992
2017-05-03,45.01893615722656
2017-05-04,45.68588638305664
2017-05-05,46.02836990356445
2017-05-08,46.48802185058594
2017-05-09,47.27213668823242
2017-05-10,46.97471618652344
2017-05-11,46.77642822265625
2017-05-12,46.78544998168945
2017-05-15,46.73136901855469
2017-05-16,46.74037170410156
2017-05-17,46.091461181640625
2017-05-18,46.091461181640625
2017-05-19,46.61420440673828
2017-05-22,46.62321853637695
2017-05-23,46.89359664916992
2017-05-24,46.83952713012695
2017-05-25,47.254112243652344
2017-05-26,45.34339904785156
2017-05-29,44.122169494628906
2017-05-30,45.96528244018555
2017-05-31,46.73136901855469
2017-06-01,47.046810150146484
2017-06-02,47.425350189208984
2017-06-05,47.19102478027344
2017-06-06,47.317195892333984
2017-06-07,47.479427337646484
2017-06-08,47.623634338378906
2017-06-09,48.110328674316406
2017-06-12,47.35325241088867
2017-06-13,48.02922058105469
2017-06-14,48.191444396972656
2017-06-15,47.839942932128906
2017-06-16,48.705177307128906
2017-06-19,48.90345764160156
2017-06-20,49.20087432861328
2017-06-21,48.39873504638672
2017-06-22,48.20947265625
2017-06-23,48.47084045410156
2017-06-26,48.61504364013672
2017-06-27,47.542518615722656
2017-06-28,47.83391571044922
2017-06-29,47.25113296508789
2017-06-30,47.670005798339844
2017-07-03,47.77016830444336
2017-07-04,47.70642852783203
2017-07-05,47.99782180786133
2017-07-06,47.77016830444336
2017-07-07,48.53507614135742
2017-07-10,48.87199783325195
2017-07-11,48.498661041259766
2017-07-12,49.208927154541016
2017-07-13,49.054115295410156
2017-07-14,49.418357849121094
2017-07-17,50.08309555053711
2017-07-18,49.61870193481445
2017-07-19,50.265220642089844
2017-07-20,49.85545349121094
2017-07-21,49.40925979614258
2017-07-24,48.89021301269531
2017-07-25,48.717201232910156
2017-07-26,49.327301025390625
2017-07-27,49.77349090576172
2017-07-28,48.04335021972656
2017-07-31,47.40593719482422
2017-08-01,47.5971565246582
2017-08-02,47.30576705932617
2017-08-03,47.059898376464844
2017-08-04,47.24201965332031
2017-08-07,47.287559509277344
2017-08-08,47.42414474487305
2017-08-09,47.21470642089844
2017-08-10,46.804931640625
2017-08-11,45.930755615234375
2017-08-14,46.62282180786133
2017-08-15,46.5317497253418
2017-08-16,47.36039733886719
2017-08-17,47.19648742675781
2017-08-18,46.895999908447266
2017-08-21,47.12363815307617
2017-08-22,47.40593719482422
2017-08-23,46.94152069091797
2017-08-24,46.51354217529297
2017-08-25,45.9944953918457
2017-08-28,45.93986511230469
2017-08-29,45.17951202392578
2017-08-30,45.593833923339844
2017-08-31,47.415035247802734
2017-09-01,47.77928161621094
2017-09-04,47.633575439453125
2017-09-05,47.80659866333008
2017-09-06,47.551631927490234
2017-09-07,47.87033462524414
2017-09-08,47.98871612548828
2017-09-11,48.59882354736328
2017-09-12,48.53507614135742
2017-09-13,49.34551239013672
2017-09-14,49.50941848754883
2017-09-15,49.14518356323242
2017-09-18,49.48210525512695
2017-09-19,49.518531799316406
2017-09-20,49.600486755371094
2017-09-21,50.028465270996094
2017-09-22,50.137733459472656
2017-09-25,49.846336364746094
2017-09-26,49.646018981933594
2017-09-27,49.85545349121094
2017-09-28,49.55494689941406
2017-09-29,50.07400131225586
2017-10-02,50.128631591796875
2017-10-03,50.310752868652344
2017-10-04,49.09054946899414
2017-10-05,50.128631591796875
2017-10-06,51.05744552612305
2017-10-09,50.99370193481445
2017-10-10,51.27598571777344
2017-10-11,51.69486999511719
2017-10-12,52.304969787597656
2017-10-13,51.831451416015625
2017-10-16,51.75861358642578
2017-10-17,51.658443450927734
2017-10-18,52.03179168701172
2017-10-19,51.95894241333008
2017-10-20,51.285099029541016
2017-10-23,51.59469985961914
2017-10-24,51.175819396972656
2017-10-25,51.285099029541016
2017-10-26,52.396026611328125
2017-10-27,51.95894241333008
2017-10-30,52.714744567871094
2017-10-31,53.04255676269531
2017-11-01,53.215572357177734
2017-11-02,52.887752532958984
2017-11-03,53.53428649902344
2017-11-06,54.81822967529297
2017-11-07,55.04588317871094
2017-11-08,55.291744232177734
2017-11-09,54.74538040161133
2017-11-10,54.4813117980957
2017-11-13,54.82733154296875
2017-11-14,54.54505157470703
2017-11-15,54.45398712158203
2017-11-16,55.47385787963867
2017-11-17,55.00035095214844
2017-11-20,55.455650329589844
2017-11-21,56.411781311035156
2017-11-22,55.7197265625
2017-11-23,55.92005920410156
2017-11-24,55.99290466308594
2017-11-27,56.13859939575195
2017-11-28,55.910953521728516
2017-11-29,55.574031829833984
2017-11-30,55.15515899658203
2017-12-01,54.95481872558594
2017-12-04,55.391910552978516
2017-12-05,55.98379898071289
2017-12-06,55.61045455932617
2017-12-07,55.300846099853516
2017-12-08,55.35547637939453
2017-12-11,54.636112213134766
2017-12-12,55.00035095214844
2017-12-13,55.036781311035156
2017-12-14,54.95481872558594
2017-12-15,54.727169036865234
2017-12-18,55.5831413269043
2017-12-19,55.546714782714844
2017-12-20,55.68330383300781
2017-12-21,55.68330383300781
2017-12-22,55.300846099853516
2017-12-27,55.55582046508789
2017-12-28,55.200679779052734
2017-12-29,54.73628234863281
2018-01-02,54.836448669433594
2018-01-03,55.091407775878906
2018-01-04,56.29340362548828
2018-01-05,57.82322311401367
2018-01-08,57.331485748291016
2018-01-09,57.98712158203125
2018-01-10,57.51361083984375
2018-01-11,57.258644104003906
2018-01-12,57.11294937133789
2018-01-15,57.24042892456055
2018-01-16,57.22222137451172
2018-01-17,57.11294937133789
2018-01-18,56.87618637084961
2018-01-19,57.349700927734375
2018-01-22,57.40434646606445
2018-01-23,58.27851104736328
2018-01-24,57.95070266723633
2018-01-25,56.76691818237305
2018-01-26,56.76691818237305
2018-01-29,56.93209457397461
2018-01-30,56.78527069091797
2018-01-31,57.335872650146484
2018-02-01,56.91374588012695
2018-02-02,55.66571807861328
2018-02-05,54.49110412597656
2018-02-06,53.77532196044922
2018-02-07,54.546165466308594
2018-02-08,52.912715911865234
2018-02-09,52.655765533447266
2018-02-12,53.0778923034668
2018-02-13,53.408260345458984
2018-02-14,53.73862075805664
2018-02-15,54.105682373046875
2018-02-16,54.56451416015625
2018-02-19,54.344276428222656
2018-02-20,54.60121536254883
2018-02-21,54.876522064208984
2018-02-22,54.711341857910156
2018-02-23,54.45439910888672
2018-02-26,54.894874572753906
2018-02-27,55.07841110229492
2018-02-28,55.57395553588867
2018-03-01,53.68355178833008
