Date,MOTILALOFS.NS
2016-02-26,250.91217041015625
2016-02-29,257.7626953125
2016-03-01,266.59112548828125
2016-03-02,269.8717041015625
2016-03-03,272.1390686035156
2016-03-04,269.05157470703125
2016-03-08,274.8889465332031
2016-03-09,273.24871826171875
2016-03-10,271.80145263671875
2016-03-11,275.178466796875
2016-03-14,272.1390686035156
2016-03-15,267.9419860839844
2016-03-16,269.823486328125
2016-03-17,274.3583679199219
2016-03-18,273.1522216796875
2016-03-21,271.02947998046875
2016-03-22,269.942626953125
2016-03-23,269.7976379394531
2016-03-28,264.3389587402344
2016-03-29,260.9573669433594
2016-03-30,263.2761535644531
2016-03-31,264.0007629394531
2016-04-01,266.8992614746094
2016-04-04,267.2374267578125
2016-04-05,267.768798828125
2016-04-06,269.1697082519531
2016-04-07,270.52227783203125
2016-04-08,269.5561218261719
2016-04-11,270.4739685058594
2016-04-12,267.1890563964844
2016-04-13,274.7734069824219
2016-04-18,277.67181396484375
2016-04-20,282.35760498046875
2016-04-21,286.31884765625
2016-04-22,276.17431640625
2016-04-25,281.53643798828125
2016-04-26,288.154541015625
2016-04-27,283.90350341796875
2016-04-28,282.6958312988281
2016-04-29,287.1883850097656
2016-05-02,286.31884765625
2016-05-03,278.3963623046875
2016-05-04,268.7349548339844
2016-05-05,268.3967590332031
2016-05-06,266.9475402832031
2016-05-09,272.2130126953125
2016-05-10,276.2225646972656
2016-05-11,269.5561218261719
2016-05-12,271.68170166015625
2016-05-13,268.4450988769531
2016-05-16,277.23699951171875
2016-05-17,284.2899169921875
2016-05-18,289.70037841796875
2016-05-19,287.2366638183594
2016-05-20,295.15911865234375
2016-05-23,298.3474426269531
2016-05-24,296.1252746582031
2016-05-25,305.1105041503906
2016-05-26,305.1588134765625
2016-05-27,314.4821472167969
2016-05-30,319.31298828125
2016-05-31,319.7960510253906
2016-06-01,333.8534851074219
2016-06-02,334.143310546875
2016-06-03,325.4479675292969
2016-06-06,328.73284912109375
2016-06-07,328.2981262207031
2016-06-08,324.33685302734375
2016-06-09,323.9504699707031
2016-06-10,326.1242370605469
2016-06-13,322.6461181640625
2016-06-14,320.4239807128906
2016-06-15,326.46246337890625
2016-06-16,319.4096374511719
2016-06-17,317.2840576171875
2016-06-20,313.9990234375
2016-06-21,318.97479248046875
2016-06-22,315.2550964355469
2016-06-23,311.2938537597656
2016-06-24,301.77728271484375
2016-06-27,313.6126403808594
2016-06-28,318.7816162109375
2016-06-29,324.77166748046875
2016-06-30,337.42822265625
2016-07-01,359.9879150390625
2016-07-04,361.8718566894531
2016-07-05,372.8860168457031
2016-07-07,368.6832275390625
2016-07-08,367.8137512207031
2016-07-11,371.2435302734375
2016-07-12,367.0408020019531
2016-07-13,361.14727783203125
2016-07-14,364.770263671875
2016-07-15,376.7022705078125
2016-07-18,393.8997802734375
2016-07-19,393.8031311035156
2016-07-20,406.21826171875
2016-07-21,406.0732727050781
2016-07-22,468.48663330078125
2016-07-25,463.36602783203125
2016-07-26,444.2845764160156
2016-07-27,443.51165771484375
2016-07-28,451.0475769042969
2016-07-29,459.5496826171875
2016-08-01,467.27899169921875
2016-08-02,464.47711181640625
2016-08-03,454.9122619628906
2016-08-04,458.4870300292969
2016-08-05,477.47186279296875
2016-08-08,483.0271911621094
2016-08-09,467.3272399902344
2016-08-10,475.0565490722656
2016-08-11,458.7768249511719
2016-08-12,469.6943359375
2016-08-16,468.7281494140625
2016-08-17,463.4143981933594
2016-08-18,464.6220397949219
2016-08-19,459.163330078125
2016-08-22,464.67034912109375
2016-08-23,459.114990234375
2016-08-24,495.4422607421875
2016-08-25,502.54345703125
2016-08-26,488.0512390136719
2016-08-29,479.79058837890625
2016-08-30,473.703857421875
2016-08-31,470.8053894042969
2016-09-01,479.9355163574219
2016-09-02,473.26910400390625
2016-09-06,496.5050048828125
2016-09-07,480.5635681152344
2016-09-08,482.3508605957031
2016-09-09,481.1431884765625
2016-09-12,461.8684997558594
2016-09-14,475.3946228027344
2016-09-15,471.52996826171875
2016-09-16,472.6411437988281
2016-09-19,482.0611267089844
2016-09-20,472.4478454589844
2016-09-21,475.44293212890625
2016-09-22,481.7229309082031
2016-09-23,478.19647216796875
2016-09-26,483.84844970703125
2016-09-27,469.45281982421875
2016-09-28,473.8488464355469
2016-09-29,455.2986755371094
2016-09-30,457.4725341796875
2016-10-03,484.4281311035156
2016-10-04,488.3894348144531
2016-10-05,493.6065673828125
2016-10-06,506.4080505371094
2016-10-07,514.9102172851562
2016-10-10,525.7794799804688
2016-10-13,511.0937805175781
2016-10-14,509.0166015625
2016-10-17,523.3641357421875
2016-10-18,557.662353515625
2016-10-19,565.9230346679688
2016-10-20,563.16943359375
2016-10-21,586.7434692382812
2016-10-24,597.1779174804688
2016-10-25,601.7189331054688
2016-10-26,577.75830078125
2016-10-27,560.3675537109375
2016-10-28,557.0826416015625
2016-11-01,560.1260986328125
2016-11-02,535.1512451171875
2016-11-03,515.6830444335938
2016-11-04,494.5244445800781
2016-11-07,512.3982543945312
2016-11-08,515.5866088867188
2016-11-09,505.1038513183594
2016-11-10,530.2236328125
2016-11-11,479.0660400390625
2016-11-15,456.0715026855469
2016-11-16,460.1294250488281
2016-11-17,458.342041015625
2016-11-18,451.4823913574219
2016-11-21,431.4347229003906
2016-11-22,445.68548583984375
2016-11-23,468.00360107421875
2016-11-24,478.6795654296875
2016-11-25,477.5684814453125
2016-11-28,483.2204284667969
2016-11-29,486.74688720703125
2016-11-30,519.0162963867188
2016-12-01,517.0358276367188
2016-12-02,508.9684143066406
2016-12-05,505.4419860839844
2016-12-06,503.3163757324219
2016-12-07,494.0413818359375
2016-12-08,508.0505676269531
2016-12-09,512.0601196289062
2016-12-12,508.9200744628906
2016-12-13,491.8675537109375
2016-12-14,480.5635681152344
2016-12-15,488.4376525878906
2016-12-16,483.4136657714844
2016-12-19,488.0995178222656
2016-12-20,495.9736633300781
2016-12-21,539.2089233398438
2016-12-22,506.5047302246094
2016-12-23,501.52899169921875
2016-12-26,482.1577453613281
2016-12-27,491.9158630371094
2016-12-28,494.95916748046875
2016-12-29,502.4951171875
2016-12-30,503.026611328125
2017-01-02,505.7800598144531
2017-01-03,501.23919677734375
2017-01-04,498.63055419921875
2017-01-05,499.1136474609375
2017-01-06,496.3118591308594
2017-01-09,498.9204406738281
2017-01-10,499.7416076660156
2017-01-11,512.7363891601562
2017-01-12,512.8329467773438
2017-01-13,508.0988464355469
2017-01-16,510.0311584472656
2017-01-17,512.1083374023438
2017-01-18,509.837890625
2017-01-19,514.7169189453125
2017-01-20,502.4951171875
2017-01-23,506.2631530761719
2017-01-24,518.2435302734375
2017-01-25,546.6482543945312
2017-01-27,553.3630981445312
2017-01-30,555.2952880859375
2017-01-31,541.43115234375
2017-02-01,553.12158203125
2017-02-02,550.1265258789062
2017-02-03,566.502685546875
2017-02-06,565.294921875
2017-02-07,568.4833984375
2017-02-08,566.8150024414062
2017-02-09,573.6334228515625
2017-02-10,582.6766967773438
2017-02-13,592.6869506835938
2017-02-14,598.1515502929688
2017-02-15,598.8768310546875
2017-02-16,608.9839477539062
2017-02-17,621.9439697265625
2017-02-20,635.4363403320312
2017-02-21,633.7919921875
2017-02-22,621.7022705078125
2017-02-23,629.5847778320312
2017-02-27,638.57958984375
2017-02-28,638.9180297851562
2017-03-01,643.4638671875
2017-03-02,637.0804443359375
2017-03-03,637.6605834960938
2017-03-06,677.7986450195312
2017-03-07,678.620849609375
2017-03-08,668.2719116210938
2017-03-09,676.0577392578125
2017-03-10,682.1510620117188
2017-03-14,694.0471801757812
2017-03-15,698.447998046875
2017-03-16,713.7777709960938
2017-03-17,694.33740234375
2017-03-20,699.9469604492188
2017-03-21,685.6328125
2017-03-22,681.2804565429688
2017-03-23,691.242431640625
2017-03-24,696.94873046875
2017-03-27,693.9021606445312
2017-03-28,690.0819091796875
2017-03-29,692.1611938476562
2017-03-30,696.9004516601562
2017-03-31,702.5584716796875
2017-04-03,729.2525024414062
2017-04-05,743.6635131835938
2017-04-06,738.1989135742188
2017-04-07,741.9225463867188
2017-04-10,774.2745971679688
2017-04-11,774.61328125
2017-04-12,760.9276733398438
2017-04-13,757.7842407226562
2017-04-17,768.0363159179688
2017-04-18,750.9656982421875
2017-04-19,768.6649169921875
2017-04-20,769.1970825195312
2017-04-21,803.3867797851562
2017-04-24,829.4038696289062
2017-04-25,853.14794921875
2017-04-26,838.3986206054688
2017-04-27,838.3986206054688
2017-04-28,816.2501220703125
2017-05-02,818.5714721679688
2017-05-03,846.039306640625
2017-05-04,908.51904296875
2017-05-05,922.3980712890625
2017-05-08,902.1840209960938
2017-05-09,934.58447265625
2017-05-10,986.52197265625
2017-05-11,1032.65625
2017-05-12,989.9071655273438
2017-05-15,1027.7724609375
2017-05-16,1044.7459716796875
2017-05-17,1061.671875
2017-05-18,1048.5181884765625
2017-05-19,1026.0311279296875
2017-05-22,961.085205078125
2017-05-23,934.0043334960938
2017-05-24,903.9248657226562
2017-05-25,963.5997314453125
2017-05-26,974.674072265625
2017-05-29,951.2682495117188
2017-05-30,956.6360473632812
2017-05-31,997.4511108398438
2017-06-01,1035.3643798828125
2017-06-02,1078.1136474609375
2017-06-05,1091.3641357421875
2017-06-06,1064.42822265625
2017-06-07,1094.3623046875
2017-06-08,1097.6025390625
2017-06-09,1089.1397705078125
2017-06-12,1110.0306396484375
2017-06-13,1158.8248291015625
2017-06-14,1189.145751953125
2017-06-15,1237.4564208984375
2017-06-16,1205.8780517578125
2017-06-19,1153.940673828125
2017-06-20,1185.5191650390625
2017-06-21,1218.548095703125
2017-06-22,1166.1268310546875
2017-06-23,1136.8216552734375
2017-06-27,1073.084228515625
2017-06-28,1117.236083984375
2017-06-29,1140.4002685546875
2017-06-30,1108.7730712890625
2017-07-03,1087.88232421875
2017-07-04,1081.982421875
2017-07-05,1081.4503173828125
2017-07-06,1086.044677734375
2017-07-07,1058.480224609375
2017-07-10,1067.088134765625
2017-07-11,1078.8389892578125
2017-07-12,1070.1829833984375
2017-07-13,1070.5211181640625
2017-07-14,1064.8634033203125
2017-07-17,1069.6510009765625
2017-07-18,1040.442138671875
2017-07-19,1042.6182861328125
2017-07-20,1032.9395751953125
2017-07-21,1002.9848022460938
2017-07-24,1071.4117431640625
2017-07-25,1080.02587890625
2017-07-26,1075.57373046875
2017-07-27,1091.93017578125
2017-07-28,1066.6693115234375
2017-07-31,1033.3270263671875
2017-08-01,1024.325927734375
2017-08-02,1051.5706787109375
2017-08-03,1050.74853515625
2017-08-04,1051.232177734375
2017-08-07,1052.3935546875
2017-08-08,1045.5703125
2017-08-09,1058.345703125
2017-08-10,1051.1353759765625
2017-08-11,1051.0870361328125
2017-08-14,1048.3287353515625
2017-08-16,1071.3634033203125
2017-08-17,1157.55078125
2017-08-18,1142.4521484375
2017-08-21,1125.7568359375
2017-08-22,1107.9969482421875
2017-08-23,1119.8529052734375
2017-08-24,1135.1932373046875
2017-08-28,1164.3740234375
2017-08-29,1180.29541015625
2017-08-30,1181.311767578125
2017-08-31,1184.408447265625
2017-09-01,1184.795654296875
2017-09-04,1179.907958984375
2017-09-05,1159.002685546875
2017-09-06,1161.8575439453125
2017-09-07,1214.702392578125
2017-09-08,1226.5584716796875
2017-09-11,1254.2392578125
2017-09-12,1236.5758056640625
2017-09-13,1219.1544189453125
2017-09-14,1217.8477783203125
2017-09-15,1190.167236328125
2017-09-18,1214.315185546875
2017-09-19,1237.1568603515625
2017-09-20,1246.59326171875
2017-09-21,1234.2529296875
2017-09-22,1209.9111328125
2017-09-25,1170.471435546875
2017-09-26,1180.92431640625
2017-09-27,1185.8118896484375
2017-09-28,1226.5584716796875
2017-09-29,1245.334716796875
2017-10-03,1241.75390625
2017-10-04,1336.699951171875
2017-10-05,1375.4141845703125
2017-10-06,1390.6094970703125
2017-10-09,1409.9664306640625
2017-10-10,1449.0194091796875
2017-10-11,1422.3546142578125
2017-10-12,1413.3538818359375
2017-10-13,1387.6572265625
2017-10-16,1387.318603515625
2017-10-17,1434.9371337890625
2017-10-18,1441.857177734375
2017-10-19,1431.1138916015625
2017-10-23,1419.5482177734375
2017-10-24,1386.5927734375
2017-10-25,1346.7174072265625
2017-10-26,1370.816650390625
2017-10-27,1353.4921875
2017-10-30,1349.42724609375
2017-10-31,1329.9737548828125
2017-11-01,1333.3123779296875
2017-11-02,1358.7183837890625
2017-11-03,1395.9326171875
2017-11-06,1331.6190185546875
2017-11-07,1319.6175537109375
2017-11-08,1287.871826171875
2017-11-09,1329.634765625
2017-11-10,1327.50537109375
2017-11-13,1307.132080078125
2017-11-14,1281.2906494140625
2017-11-15,1286.3233642578125
2017-11-16,1305.2933349609375
2017-11-17,1343.6199951171875
2017-11-20,1303.21240234375
2017-11-21,1287.5330810546875
2017-11-22,1278.4835205078125
2017-11-23,1278.4835205078125
2017-11-24,1272.4344482421875
2017-11-27,1260.67529296875
2017-11-28,1255.691162109375
2017-11-29,1246.4478759765625
2017-11-30,1254.6744384765625
2017-12-01,1240.5438232421875
2017-12-04,1212.0408935546875
2017-12-05,1223.751953125
2017-12-06,1218.7672119140625
2017-12-07,1246.4478759765625
2017-12-08,1259.3204345703125
2017-12-11,1253.9005126953125
2017-12-12,1297.0179443359375
2017-12-13,1336.40966796875
2017-12-14,1294.259765625
2017-12-15,1358.283203125
2017-12-18,1349.3304443359375
2017-12-19,1387.802734375
2017-12-20,1433.4365234375
2017-12-21,1512.07470703125
2017-12-22,1484.7330322265625
2017-12-26,1450.6644287109375
2017-12-27,1447.664306640625
2017-12-28,1435.71142578125
2017-12-29,1445.486328125
2018-01-01,1435.1307373046875
2018-01-02,1407.5950927734375
2018-01-03,1431.7430419921875
2018-01-04,1446.9384765625
2018-01-05,1525.4796142578125
2018-01-08,1507.96142578125
2018-01-09,1489.5234375
2018-01-10,1494.4114990234375
2018-01-11,1514.9296875
2018-01-12,1493.1533203125
2018-01-15,1469.1507568359375
2018-01-16,1436.3887939453125
2018-01-17,1421.3387451171875
2018-01-18,1353.3470458984375
2018-01-19,1374.05908203125
2018-01-22,1422.4034423828125
2018-01-23,1422.741943359375
2018-01-24,1368.494140625
2018-01-25,1313.4715576171875
2018-01-29,1249.5936279296875
2018-01-30,1192.8289794921875
2018-01-31,1244.366943359375
2018-02-01,1242.576416015625
2018-02-02,1196.41015625
2018-02-05,1131.608154296875
2018-02-06,1137.0810546875
2018-02-07,1116.3035888671875
2018-02-08,1121.3892822265625
2018-02-09,1094.1702880859375
2018-02-12,1119.839599609375
2018-02-14,1118.14404296875
2018-02-15,1113.8818359375
2018-02-16,1103.4208984375
2018-02-19,1078.429931640625
2018-02-20,1078.1395263671875
2018-02-21,1114.366455078125
2018-02-22,1154.758544921875
2018-02-23,1144.975341796875
2018-02-26,1120.3719482421875
2018-02-27,1105.8424072265625
2018-02-28,1100.4183349609375
2018-03-01,1117.8050537109375
2018-03-05,1123.375
2018-03-06,1103.32421875
2018-03-07,1073.4901123046875
2018-03-08,1078.429931640625
2018-03-09,1088.8914794921875
2018-03-12,1099.5948486328125
2018-03-13,1124.8763427734375
2018-03-14,1128.1209716796875
2018-03-15,1111.4608154296875
2018-03-16,1118.0958251953125
2018-03-19,1092.1846923828125
2018-03-20,1072.71533203125
2018-03-21,1037.6990966796875
2018-03-22,1008.0103149414062
2018-03-23,980.8885498046875
2018-03-26,977.59521484375
2018-03-27,977.6436767578125
2018-03-28,970.9115600585938
2018-04-02,961.4189453125
2018-04-03,972.4130859375
2018-04-04,978.4185180664062
2018-04-05,1003.1670532226562
2018-04-06,994.7399291992188
2018-04-09,999.4379272460938
2018-04-10,993.6744995117188
2018-04-11,1019.440185546875
2018-04-12,1006.5574340820312
2018-04-13,1009.8992309570312
2018-04-16,1003.8936157226562
2018-04-17,1004.7655029296875
2018-04-18,982.3900146484375
2018-04-19,969.16796875
2018-04-20,964.4217529296875
2018-04-23,963.6952514648438
2018-04-24,959.1911010742188
2018-04-25,921.898681640625
2018-04-26,930.1804809570312
2018-04-27,942.8211669921875
2018-04-30,951.0061645507812
2018-05-02,954.20263671875
2018-05-03,951.92626953125
2018-05-04,934.6846313476562
2018-05-07,931.1975708007812
2018-05-08,913.665283203125
2018-05-09,915.6510009765625
2018-05-10,904.3663940429688
2018-05-11,903.1555786132812
2018-05-14,906.9331665039062
2018-05-15,890.7084350585938
2018-05-16,948.0033569335938
2018-05-17,949.2141723632812
2018-05-18,928.2916259765625
2018-05-21,888.8682250976562
2018-05-22,921.4627075195312
2018-05-23,916.6680908203125
2018-05-24,890.5634155273438
2018-05-25,883.5407104492188
2018-05-28,890.6600952148438
2018-05-29,926.3060302734375
2018-05-30,885.429443359375
2018-05-31,888.1417236328125
2018-06-01,875.0167846679688
2018-06-04,859.6639404296875
2018-06-05,843.5360717773438
2018-06-06,876.0337524414062
2018-06-07,861.940185546875
2018-06-08,862.3276977539062
2018-06-11,872.304443359375
2018-06-12,867.5098876953125
2018-06-13,862.1338500976562
2018-06-14,857.9202880859375
2018-06-15,840.48486328125
2018-06-18,816.4627685546875
2018-06-19,770.597900390625
2018-06-20,791.0844116210938
2018-06-21,781.9308471679688
2018-06-22,779.0249633789062
2018-06-25,776.264404296875
2018-06-26,773.1647338867188
2018-06-27,730.254150390625
2018-06-28,726.2342529296875
2018-06-29,751.8547973632812
2018-07-02,798.3008422851562
2018-07-03,807.1152954101562
2018-07-04,814.6707763671875
2018-07-05,843.9235229492188
2018-07-06,855.256591796875
2018-07-09,848.2339477539062
2018-07-10,819.1748657226562
2018-07-11,798.05859375
2018-07-12,794.2809448242188
2018-07-13,774.8114624023438
2018-07-16,749.8690185546875
2018-07-17,760.1849365234375
2018-07-18,774.0849609375
2018-07-19,758.2477416992188
2018-07-20,761.299072265625
2018-07-23,768.5151977539062
2018-07-24,791.2781982421875
2018-07-25,818.30322265625
2018-07-26,815.2520141601562
2018-07-27,877.53515625
2018-07-30,908.4830932617188
2018-07-31,890.9022827148438
2018-08-01,877.72900390625
2018-08-02,887.947998046875
2018-08-03,895.1644287109375
2018-08-06,890.9022827148438
2018-08-07,894.6315307617188
2018-08-08,882.6205444335938
2018-08-09,884.2672119140625
2018-08-10,886.78564453125
2018-08-13,876.7118530273438
2018-08-14,876.2274169921875
2018-08-16,861.3106079101562
2018-08-17,857.0968627929688
2018-08-20,840.2427978515625
2018-08-21,820.7246704101562
2018-08-23,814.6707763671875
2018-08-24,814.0895385742188
2018-08-27,825.0350952148438
2018-08-28,836.8523559570312
2018-08-29,821.4027709960938
2018-08-30,816.5111694335938
2018-08-31,806.6310424804688
2018-09-03,835.83544921875
2018-09-04,812.3460693359375
2018-09-05,790.6969604492188
2018-09-06,787.0162353515625
2018-09-07,782.1730346679688
2018-09-10,766.2874145507812
2018-09-11,740.0858764648438
2018-09-12,745.0259399414062
2018-09-14,755.6325073242188
2018-09-17,761.0567626953125
2018-09-18,750.15966796875
2018-09-19,736.6517944335938
2018-09-21,735.4390869140625
2018-09-24,708.3265380859375
2018-09-25,701.58447265625
2018-09-26,684.9483642578125
2018-09-27,648.5717163085938
2018-09-28,653.6159057617188
2018-10-01,646.6801147460938
2018-10-03,659.9697875976562
2018-10-04,652.791259765625
2018-10-05,645.2736206054688
2018-10-08,623.738525390625
2018-10-09,626.6485595703125
2018-10-10,623.447509765625
2018-10-11,601.91259765625
2018-10-12,623.3990478515625
2018-10-15,622.33203125
2018-10-16,640.27783203125
2018-10-17,614.183837890625
2018-10-19,608.6543579101562
2018-10-22,610.9826049804688
2018-10-23,574.0237426757812
2018-10-24,572.7142333984375
2018-10-25,545.6500244140625
2018-10-26,548.41455078125
2018-10-29,578.2919921875
2018-10-30,612.631591796875
2018-10-31,603.9982299804688
2018-11-01,641.2479248046875
2018-11-02,664.6744995117188
2018-11-05,675.1993408203125
2018-11-06,676.5574951171875
2018-11-07,680.5831298828125
2018-11-09,659.8727416992188
2018-11-12,642.75146484375
2018-11-13,624.7571411132812
2018-11-14,630.3834228515625
2018-11-15,628.4918212890625
2018-11-16,623.9326171875
2018-11-19,628.2977905273438
2018-11-20,614.6686401367188
2018-11-21,611.5643920898438
2018-11-22,606.520263671875
2018-11-26,606.0352172851562
2018-11-27,601.7670288085938
2018-11-28,604.7257080078125
2018-11-29,600.5545043945312
2018-11-30,595.558837890625
2018-12-03,594.7342529296875
2018-12-04,606.229248046875
2018-12-05,594.1521606445312
2018-12-06,596.38330078125
2018-12-07,595.7529296875
2018-12-10,580.9111328125
2018-12-11,574.411865234375
2018-12-12,599.9725341796875
2018-12-13,605.4047241210938
2018-12-14,599.9240112304688
2018-12-17,586.0038452148438
2018-12-18,590.3689575195312
2018-12-19,618.015380859375
2018-12-20,621.2650756835938
2018-12-21,627.3762817382812
2018-12-24,634.31201171875
2018-12-26,634.7484741210938
2018-12-27,660.3092651367188
2018-12-28,661.4733276367188
2018-12-31,650.0752563476562
2019-01-01,641.9269409179688
2019-01-02,656.2836303710938
2019-01-03,662.5888671875
2019-01-04,652.7428588867188
2019-01-07,653.4217529296875
2019-01-08,676.3634643554688
2019-01-09,665.64453125
2019-01-10,665.838623046875
2019-01-11,667.7299194335938
2019-01-14,671.9498291015625
2019-01-15,658.4661254882812
2019-01-16,662.0068359375
2019-01-17,661.3762817382812
2019-01-18,651.8213500976562
2019-01-21,642.9453735351562
2019-01-22,654.5858764648438
2019-01-23,644.255126953125
2019-01-24,624.0296630859375
2019-01-25,627.8186645507812
2019-01-28,628.7902221679688
2019-01-29,620.5806274414062
2019-01-30,618.5888671875
2019-01-31,617.7144775390625
2019-02-01,611.836669921875
2019-02-04,604.2098999023438
2019-02-05,600.3722534179688
2019-02-06,601.4408569335938
2019-02-07,594.7858276367188
2019-02-08,594.9801635742188
2019-02-11,575.7919921875
2019-02-12,559.1298217773438
2019-02-14,572.4885864257812
2019-02-15,574.2859497070312
2019-02-18,569.185302734375
2019-02-19,556.0692749023438
2019-02-20,561.7529296875
2019-02-21,600.12939453125
2019-02-22,593.4741821289062
2019-02-25,585.0702514648438
2019-02-26,565.1533813476562
2019-02-27,559.5669555664062
2019-02-28,547.325439453125
2019-03-01,551.9888305664062
2019-03-05,560.5869750976562
2019-03-06,568.5538940429688
2019-03-07,584.58447265625
2019-03-08,585.4102783203125
2019-03-11,582.738525390625
2019-03-12,592.016845703125
2019-03-13,590.8509521484375
2019-03-14,605.6671752929688
2019-03-15,607.853271484375
2019-03-18,612.0795288085938
2019-03-19,620.7262573242188
2019-03-20,609.7477416992188
2019-03-22,597.0203857421875
2019-03-25,592.308349609375
2019-03-26,582.835693359375
2019-03-27,580.941162109375
2019-03-28,582.6414184570312
2019-04-01,602.0238647460938
2019-04-02,595.36865234375
2019-04-03,595.0772094726562
2019-04-04,595.0772094726562
2019-04-05,620.4347534179688
2019-04-08,668.381103515625
2019-04-09,658.3740234375
2019-04-10,650.7958374023438
2019-04-11,651.4759521484375
2019-04-12,669.1583251953125
2019-04-15,683.6344604492188
2019-04-16,718.124755859375
2019-04-18,708.3605346679688
2019-04-22,682.3713989257812
2019-04-23,710.8865356445312
2019-04-24,713.2669067382812
2019-04-25,700.588134765625
2019-04-26,699.3250122070312
2019-04-30,691.0182495117188
2019-05-02,712.6353149414062
2019-05-03,697.0419311523438
2019-05-06,692.2327270507812
2019-05-07,677.076416015625
2019-05-08,647.4441528320312
2019-05-09,655.216552734375
2019-05-10,648.9985961914062
2019-05-13,665.7577514648438
2019-05-14,666.0977783203125
2019-05-15,666.0006713867188
2019-05-16,664.1548461914062
2019-05-17,667.2151489257812
2019-05-20,704.1342163085938
2019-05-21,720.261962890625
2019-05-22,720.7965087890625
2019-05-23,734.3495483398438
2019-05-24,771.6574096679688
2019-05-27,754.5580444335938
2019-05-28,796.1404418945312
2019-05-29,793.2258911132812
2019-05-30,777.0009155273438
2019-05-31,771.8030395507812
2019-06-03,773.503173828125
2019-06-04,770.5886840820312
2019-06-06,747.9513549804688
2019-06-07,726.1400146484375
2019-06-10,710.5951538085938
2019-06-11,707.7776489257812
2019-06-12,699.2764892578125
2019-06-13,688.5408935546875
