Date,SPARC.NS
2017-04-27,317.3999938964844
2017-04-28,317.3500061035156
2017-05-02,320.54998779296875
2017-05-03,319.70001220703125
2017-05-04,320.95001220703125
2017-05-05,314.95001220703125
2017-05-08,314.8500061035156
2017-05-09,316.04998779296875
2017-05-10,316.25
2017-05-11,315.70001220703125
2017-05-12,312.75
2017-05-15,313.5
2017-05-16,311.1000061035156
2017-05-17,309.20001220703125
2017-05-18,305.54998779296875
2017-05-19,302.75
2017-05-22,294.3500061035156
2017-05-23,285.5
2017-05-24,285.0
2017-05-25,281.70001220703125
2017-05-26,287.20001220703125
2017-05-29,274.70001220703125
2017-05-30,291.25
2017-05-31,305.95001220703125
2017-06-01,304.1499938964844
2017-06-02,303.75
2017-06-05,304.3500061035156
2017-06-06,299.8999938964844
2017-06-07,300.8500061035156
2017-06-08,308.20001220703125
2017-06-09,306.20001220703125
2017-06-12,304.6499938964844
2017-06-13,303.75
2017-06-14,300.25
2017-06-15,307.8999938964844
2017-06-16,300.79998779296875
2017-06-19,300.1499938964844
2017-06-20,298.6499938964844
2017-06-21,295.6499938964844
2017-06-22,296.3500061035156
2017-06-23,297.45001220703125
2017-06-27,294.79998779296875
2017-06-28,293.3999938964844
2017-06-29,295.1000061035156
2017-06-30,304.79998779296875
2017-07-03,300.1000061035156
2017-07-04,307.8500061035156
2017-07-05,306.6000061035156
2017-07-06,305.3999938964844
2017-07-07,303.29998779296875
2017-07-10,304.6000061035156
2017-07-11,300.04998779296875
2017-07-12,298.75
2017-07-13,298.79998779296875
2017-07-14,309.0
2017-07-17,310.95001220703125
2017-07-18,314.20001220703125
2017-07-19,330.70001220703125
2017-07-20,333.1000061035156
2017-07-21,329.6000061035156
2017-07-24,332.6000061035156
2017-07-25,330.70001220703125
2017-07-26,360.54998779296875
2017-07-27,361.1499938964844
2017-07-28,374.1000061035156
2017-07-31,378.75
2017-08-01,375.3999938964844
2017-08-02,372.75
2017-08-03,369.6000061035156
2017-08-04,356.45001220703125
2017-08-07,382.6499938964844
2017-08-08,368.1000061035156
2017-08-09,359.95001220703125
2017-08-10,341.04998779296875
2017-08-11,337.54998779296875
2017-08-14,335.1000061035156
2017-08-16,369.54998779296875
2017-08-17,379.29998779296875
2017-08-18,398.6499938964844
2017-08-21,406.20001220703125
2017-08-22,416.8500061035156
2017-08-23,425.04998779296875
2017-08-24,391.8999938964844
2017-08-28,389.45001220703125
2017-08-29,384.5
2017-08-30,392.6000061035156
2017-08-31,386.3999938964844
2017-09-01,387.8500061035156
2017-09-04,382.29998779296875
2017-09-05,381.6499938964844
2017-09-06,372.20001220703125
2017-09-07,373.70001220703125
2017-09-08,369.95001220703125
2017-09-11,374.8999938964844
2017-09-12,382.3500061035156
2017-09-13,385.1499938964844
2017-09-14,407.79998779296875
2017-09-15,419.0
2017-09-18,407.45001220703125
2017-09-19,401.54998779296875
2017-09-20,398.6000061035156
2017-09-21,394.3500061035156
2017-09-22,376.95001220703125
2017-09-25,369.04998779296875
2017-09-26,371.6000061035156
2017-09-27,359.45001220703125
2017-09-28,371.1499938964844
2017-09-29,380.20001220703125
2017-10-03,376.0
2017-10-04,386.29998779296875
2017-10-05,390.75
2017-10-06,388.8500061035156
2017-10-09,367.1000061035156
2017-10-10,372.8999938964844
2017-10-11,383.1499938964844
2017-10-12,390.1499938964844
2017-10-13,383.70001220703125
2017-10-16,368.1499938964844
2017-10-17,367.8500061035156
2017-10-18,363.79998779296875
2017-10-19,365.25
2017-10-23,355.0
2017-10-24,356.1000061035156
2017-10-25,356.25
2017-10-26,354.79998779296875
2017-10-27,380.79998779296875
2017-10-30,438.04998779296875
2017-10-31,419.8500061035156
2017-11-01,411.70001220703125
2017-11-02,419.3999938964844
2017-11-03,412.54998779296875
2017-11-06,411.04998779296875
2017-11-07,398.8999938964844
2017-11-08,401.54998779296875
2017-11-09,410.1499938964844
2017-11-10,401.3500061035156
2017-11-13,409.79998779296875
2017-11-14,406.1499938964844
2017-11-15,395.79998779296875
2017-11-16,391.3999938964844
2017-11-17,392.1000061035156
2017-11-20,393.20001220703125
2017-11-21,405.25
2017-11-22,417.79998779296875
2017-11-23,422.3999938964844
2017-11-24,426.1499938964844
2017-11-27,424.5
2017-11-28,445.45001220703125
2017-11-29,436.45001220703125
2017-11-30,429.6499938964844
2017-12-01,443.5
2017-12-04,440.95001220703125
2017-12-05,437.70001220703125
2017-12-06,434.25
2017-12-07,433.75
2017-12-08,444.6000061035156
2017-12-11,465.6000061035156
2017-12-12,455.6499938964844
2017-12-13,448.25
2017-12-14,437.70001220703125
2017-12-15,445.8999938964844
2017-12-18,440.6499938964844
2017-12-19,445.25
2017-12-20,440.95001220703125
2017-12-21,448.95001220703125
2017-12-22,446.0
2017-12-26,464.1499938964844
2017-12-27,501.1499938964844
2017-12-28,512.9000244140625
2017-12-29,507.70001220703125
2018-01-01,500.25
2018-01-02,490.95001220703125
2018-01-03,500.29998779296875
2018-01-04,509.6000061035156
2018-01-05,508.1499938964844
2018-01-08,513.3499755859375
2018-01-09,507.8999938964844
2018-01-10,503.04998779296875
2018-01-11,509.6499938964844
2018-01-12,516.0499877929688
2018-01-15,519.3499755859375
2018-01-16,507.6499938964844
2018-01-17,508.79998779296875
2018-01-18,494.8999938964844
2018-01-19,496.8500061035156
2018-01-22,501.70001220703125
2018-01-23,496.3500061035156
2018-01-24,499.8500061035156
2018-01-25,498.3500061035156
2018-01-29,476.70001220703125
2018-01-30,466.3999938964844
2018-01-31,453.29998779296875
2018-02-01,454.3500061035156
2018-02-02,420.95001220703125
2018-02-05,416.20001220703125
2018-02-06,406.0
2018-02-07,407.5
2018-02-08,432.04998779296875
2018-02-09,440.25
2018-02-12,446.8500061035156
2018-02-14,450.5
2018-02-15,434.8999938964844
2018-02-16,424.1000061035156
2018-02-19,440.79998779296875
2018-02-20,428.6000061035156
2018-02-21,419.6499938964844
2018-02-22,432.29998779296875
2018-02-23,458.0
2018-02-26,438.1000061035156
2018-02-27,436.45001220703125
2018-02-28,425.3500061035156
2018-03-01,419.20001220703125
2018-03-05,415.75
2018-03-06,416.5
2018-03-07,410.25
2018-03-08,409.75
2018-03-09,405.0
2018-03-12,408.8500061035156
2018-03-13,411.25
2018-03-14,409.45001220703125
2018-03-15,410.6000061035156
2018-03-16,398.20001220703125
2018-03-19,394.1000061035156
2018-03-20,391.29998779296875
2018-03-21,389.70001220703125
2018-03-22,390.29998779296875
2018-03-23,383.75
2018-03-26,390.8999938964844
2018-03-27,389.3999938964844
2018-03-28,377.3500061035156
2018-04-02,382.95001220703125
2018-04-03,390.75
2018-04-04,381.6000061035156
2018-04-05,388.3500061035156
2018-04-06,402.45001220703125
2018-04-09,400.29998779296875
2018-04-10,395.75
2018-04-11,428.6000061035156
2018-04-12,415.0
2018-04-13,412.8999938964844
2018-04-16,413.25
2018-04-17,418.45001220703125
2018-04-18,415.75
2018-04-19,416.79998779296875
2018-04-20,413.1000061035156
2018-04-23,423.29998779296875
2018-04-24,426.29998779296875
2018-04-25,416.25
2018-04-26,416.6000061035156
2018-04-27,418.45001220703125
2018-04-30,422.45001220703125
2018-05-02,412.6499938964844
2018-05-03,424.20001220703125
2018-05-04,409.8999938964844
2018-05-07,414.29998779296875
2018-05-08,409.5
2018-05-09,415.3999938964844
2018-05-10,405.75
2018-05-11,394.75
2018-05-14,390.29998779296875
2018-05-15,377.75
2018-05-16,378.79998779296875
2018-05-17,385.45001220703125
2018-05-18,375.75
2018-05-21,353.75
2018-05-22,361.70001220703125
2018-05-23,359.75
2018-05-24,356.04998779296875
2018-05-25,359.20001220703125
2018-05-28,389.79998779296875
2018-05-29,392.20001220703125
2018-05-30,405.0
2018-05-31,407.6000061035156
2018-06-01,392.1000061035156
2018-06-04,377.1000061035156
2018-06-05,362.20001220703125
2018-06-06,370.79998779296875
2018-06-07,371.79998779296875
2018-06-08,415.54998779296875
2018-06-11,415.25
2018-06-12,415.25
2018-06-13,416.25
2018-06-14,420.25
2018-06-15,416.3999938964844
2018-06-18,410.79998779296875
2018-06-19,403.6000061035156
2018-06-20,403.70001220703125
2018-06-21,385.75
2018-06-22,397.29998779296875
2018-06-25,388.8500061035156
2018-06-26,377.8500061035156
2018-06-27,370.25
2018-06-28,366.29998779296875
2018-06-29,371.25
2018-07-02,364.6000061035156
2018-07-03,384.20001220703125
2018-07-04,381.45001220703125
2018-07-05,380.79998779296875
2018-07-06,375.45001220703125
2018-07-09,381.45001220703125
2018-07-10,380.8500061035156
2018-07-11,382.70001220703125
2018-07-12,381.29998779296875
2018-07-13,372.54998779296875
2018-07-16,358.3500061035156
2018-07-17,361.79998779296875
2018-07-18,361.1499938964844
2018-07-19,353.6499938964844
2018-07-20,358.70001220703125
2018-07-23,360.1499938964844
2018-07-24,366.20001220703125
2018-07-25,363.20001220703125
2018-07-26,361.79998779296875
2018-07-27,365.0
2018-07-30,372.3500061035156
2018-07-31,370.6499938964844
2018-08-01,368.45001220703125
2018-08-02,369.25
2018-08-03,364.75
2018-08-06,359.8999938964844
2018-08-07,358.1499938964844
2018-08-08,374.25
2018-08-09,373.3999938964844
2018-08-10,365.8999938964844
2018-08-13,361.8500061035156
2018-08-14,384.6499938964844
2018-08-16,387.29998779296875
2018-08-17,388.75
2018-08-20,389.6000061035156
2018-08-21,395.29998779296875
2018-08-23,384.8999938964844
2018-08-24,378.0
2018-08-27,374.0
2018-08-28,374.6499938964844
2018-08-29,377.8999938964844
2018-08-30,399.3500061035156
2018-08-31,401.04998779296875
2018-09-03,396.1000061035156
2018-09-04,386.20001220703125
2018-09-05,395.25
2018-09-06,397.8999938964844
2018-09-07,383.54998779296875
2018-09-10,378.29998779296875
2018-09-11,381.54998779296875
2018-09-12,384.04998779296875
2018-09-14,400.8999938964844
2018-09-17,397.1000061035156
2018-09-18,388.79998779296875
2018-09-19,383.6499938964844
2018-09-21,368.70001220703125
2018-09-24,358.8500061035156
2018-09-25,362.3999938964844
2018-09-26,357.25
2018-09-27,360.75
2018-09-28,342.5
2018-10-01,336.0
2018-10-03,332.6000061035156
2018-10-04,318.45001220703125
2018-10-05,319.1499938964844
2018-10-08,303.5
2018-10-09,301.1000061035156
2018-10-10,311.04998779296875
2018-10-11,306.8500061035156
2018-10-12,312.04998779296875
2018-10-15,316.6499938964844
2018-10-16,318.75
2018-10-17,306.79998779296875
2018-10-19,306.0
2018-10-22,301.0
2018-10-23,288.1000061035156
2018-10-24,294.1499938964844
2018-10-25,295.6499938964844
2018-10-26,290.0
2018-10-29,300.79998779296875
2018-10-30,299.6000061035156
2018-10-31,296.20001220703125
2018-11-01,293.20001220703125
2018-11-02,294.3500061035156
2018-11-05,293.1000061035156
2018-11-06,289.45001220703125
2018-11-07,292.25
2018-11-09,295.95001220703125
2018-11-12,289.5
2018-11-13,282.5
2018-11-14,273.79998779296875
2018-11-15,270.79998779296875
2018-11-16,270.29998779296875
2018-11-19,276.45001220703125
2018-11-20,273.1000061035156
2018-11-21,273.45001220703125
2018-11-22,272.8500061035156
2018-11-26,275.95001220703125
2018-11-27,266.95001220703125
2018-11-28,257.0
2018-11-29,252.10000610351562
2018-11-30,260.0
2018-12-03,248.5
2018-12-04,238.8000030517578
2018-12-05,222.89999389648438
2018-12-06,211.14999389648438
2018-12-07,200.85000610351562
2018-12-10,200.5
2018-12-11,204.1999969482422
2018-12-12,212.1999969482422
2018-12-13,211.14999389648438
2018-12-14,209.64999389648438
2018-12-17,209.0500030517578
2018-12-18,209.6999969482422
2018-12-19,209.39999389648438
2018-12-20,209.14999389648438
2018-12-21,208.0
2018-12-24,203.85000610351562
2018-12-26,199.39999389648438
2018-12-27,194.10000610351562
2018-12-28,190.35000610351562
2018-12-31,188.0500030517578
2019-01-01,189.25
2019-01-02,190.35000610351562
2019-01-03,183.0500030517578
2019-01-04,185.60000610351562
2019-01-07,182.60000610351562
2019-01-08,186.8000030517578
2019-01-09,186.5
2019-01-10,188.10000610351562
2019-01-11,183.5
2019-01-14,184.0
2019-01-15,182.8000030517578
2019-01-16,178.5
2019-01-17,171.6999969482422
2019-01-18,148.25
2019-01-21,174.4499969482422
2019-01-22,176.8000030517578
2019-01-23,172.6999969482422
2019-01-24,171.9499969482422
2019-01-25,167.9499969482422
2019-01-28,166.1999969482422
2019-01-29,161.64999389648438
2019-01-30,157.5
2019-01-31,157.0500030517578
2019-02-01,157.9499969482422
2019-02-04,153.5500030517578
2019-02-05,147.39999389648438
2019-02-06,142.9499969482422
2019-02-07,147.85000610351562
2019-02-08,145.1999969482422
2019-02-11,152.10000610351562
2019-02-12,156.1999969482422
2019-02-14,167.1999969482422
2019-02-15,163.4499969482422
2019-02-18,159.10000610351562
2019-02-19,156.75
2019-02-20,160.85000610351562
2019-02-21,165.0
2019-02-22,168.25
2019-02-25,174.0
2019-02-26,170.4499969482422
2019-02-27,173.39999389648438
2019-02-28,178.3000030517578
2019-03-01,185.4499969482422
2019-03-05,187.10000610351562
2019-03-06,195.75
2019-03-07,189.5
2019-03-08,191.64999389648438
2019-03-11,194.6999969482422
2019-03-12,196.6999969482422
2019-03-13,193.1999969482422
2019-03-14,197.35000610351562
2019-03-15,200.35000610351562
2019-03-18,199.60000610351562
2019-03-19,196.9499969482422
2019-03-20,195.3000030517578
2019-03-22,191.4499969482422
2019-03-25,188.0500030517578
2019-03-26,186.6999969482422
2019-03-27,192.4499969482422
2019-03-28,194.64999389648438
2019-04-01,193.89999389648438
2019-04-02,188.89999389648438
2019-04-03,186.5500030517578
2019-04-04,184.75
2019-04-05,183.60000610351562
2019-04-08,182.8000030517578
2019-04-09,183.64999389648438
2019-04-10,185.60000610351562
2019-04-11,184.39999389648438
2019-04-12,183.4499969482422
2019-04-15,183.35000610351562
2019-04-16,183.6999969482422
2019-04-18,180.0
2019-04-22,175.5500030517578
2019-04-23,178.0500030517578
2019-04-24,179.10000610351562
2019-04-25,175.14999389648438
2019-04-26,174.25
2019-04-30,168.1999969482422
2019-05-02,167.89999389648438
2019-05-03,168.3000030517578
2019-05-06,168.3000030517578
2019-05-07,163.5500030517578
2019-05-08,156.8000030517578
2019-05-09,157.14999389648438
2019-05-10,155.85000610351562
2019-05-13,146.39999389648438
2019-05-14,148.4499969482422
2019-05-15,143.8000030517578
2019-05-16,147.75
2019-05-17,148.3000030517578
2019-05-20,146.3000030517578
2019-05-21,145.25
2019-05-22,146.0500030517578
2019-05-23,143.35000610351562
2019-05-24,146.5500030517578
2019-05-27,158.25
2019-05-28,156.4499969482422
2019-05-29,152.10000610351562
2019-05-30,151.9499969482422
2019-05-31,148.25
2019-06-03,144.3000030517578
2019-06-04,142.25
2019-06-06,138.64999389648438
2019-06-07,135.85000610351562
2019-06-10,138.3000030517578
2019-06-11,137.5500030517578
2019-06-12,137.75
2019-06-13,136.3000030517578
2019-06-14,133.39999389648438
2019-06-17,129.64999389648438
2019-06-18,123.9000015258789
2019-06-19,119.69999694824219
2019-06-20,123.05000305175781
2019-06-21,121.3499984741211
2019-06-24,120.3499984741211
2019-06-25,119.3499984741211
2019-06-26,118.8499984741211
2019-06-27,117.5
2019-06-28,116.0999984741211
2019-07-01,115.19999694824219
2019-07-02,114.3499984741211
2019-07-03,115.05000305175781
2019-07-04,118.5999984741211
2019-07-05,117.19999694824219
2019-07-08,113.3499984741211
2019-07-09,118.6500015258789
2019-07-10,120.5999984741211
2019-07-11,119.3499984741211
2019-07-12,124.9000015258789
2019-07-15,148.5500030517578
2019-07-16,143.39999389648438
2019-07-17,142.3000030517578
2019-07-18,154.85000610351562
2019-07-19,151.1999969482422
2019-07-22,159.39999389648438
2019-07-23,159.75
2019-07-24,157.0500030517578
2019-07-25,162.9499969482422
2019-07-26,165.0500030517578
2019-07-29,159.89999389648438
2019-07-30,152.89999389648438
2019-07-31,160.1999969482422
2019-08-01,159.85000610351562
2019-08-02,158.5500030517578
2019-08-05,153.0500030517578
2019-08-06,154.8000030517578
2019-08-07,151.5500030517578
2019-08-08,154.35000610351562
2019-08-09,154.39999389648438
