Date,UHR.SW
2015-12-18,264.5926208496094
2015-12-21,262.9433288574219
2015-12-22,266.7916564941406
2015-12-23,271.3468322753906
2015-12-28,272.8390197753906
2015-12-29,275.11663818359375
2015-12-30,275.0380554199219
2016-01-04,263.5716552734375
2016-01-05,260.1945495605469
2016-01-06,256.1891174316406
2016-01-07,250.3773193359375
2016-01-08,247.39295959472656
2016-01-11,246.52902221679688
2016-01-12,250.77000427246094
2016-01-13,251.63392639160156
2016-01-14,258.0740661621094
2016-01-15,250.29884338378906
2016-01-18,251.47683715820312
2016-01-19,255.95352172851562
2016-01-20,247.70704650878906
2016-01-21,251.0056610107422
2016-01-22,257.7598571777344
2016-01-25,258.3096008300781
2016-01-26,266.00628662109375
2016-01-27,268.5195007324219
2016-01-28,269.7760925292969
2016-01-29,273.6243896484375
2016-02-01,273.5458679199219
2016-02-02,266.16339111328125
2016-02-03,262.5506591796875
2016-02-04,268.1268005371094
2016-02-05,279.5932312011719
2016-02-08,275.273681640625
2016-02-09,262.2365417480469
2016-02-10,258.7023010253906
2016-02-11,246.6861114501953
2016-02-12,254.46128845214844
2016-02-15,263.5716552734375
2016-02-16,267.41998291015625
2016-02-17,275.11663818359375
2016-02-18,270.71856689453125
2016-02-19,268.2839050292969
2016-02-22,270.4043273925781
2016-02-23,261.7652587890625
2016-02-24,261.7652587890625
2016-02-25,263.178955078125
2016-02-26,270.5614318847656
2016-02-29,272.9175720214844
2016-03-01,278.0224914550781
2016-03-02,277.3941955566406
2016-03-03,278.3367004394531
2016-03-04,281.08551025390625
2016-03-07,288.7036437988281
2016-03-08,288.54656982421875
2016-03-09,286.3475036621094
2016-03-10,284.5411376953125
2016-03-11,275.6664123535156
2016-03-14,279.12200927734375
2016-03-15,272.2892761230469
2016-03-16,268.8336486816406
2016-03-17,270.48291015625
2016-03-18,270.79705810546875
2016-03-21,264.5926208496094
2016-03-22,263.1004333496094
2016-03-23,263.96429443359375
2016-03-24,258.1525573730469
2016-03-29,257.3671875
2016-03-30,265.4565734863281
2016-03-31,261.60821533203125
2016-04-01,256.03204345703125
2016-04-04,255.7179412841797
2016-04-05,249.7490997314453
2016-04-06,249.9846649169922
2016-04-07,246.84315490722656
2016-04-08,249.27781677246094
2016-04-11,249.7490997314453
2016-04-12,250.22023010253906
2016-04-13,261.5296325683594
2016-04-14,262.31500244140625
2016-04-15,261.60821533203125
2016-04-18,262.9433288574219
2016-04-19,267.81268310546875
2016-04-20,270.5614318847656
2016-04-21,262.3935241699219
2016-04-22,257.9954528808594
2016-04-25,257.3671875
2016-04-26,256.58184814453125
2016-04-27,258.2310791015625
2016-04-28,259.0950012207031
2016-04-29,257.2886657714844
2016-05-02,259.17352294921875
2016-05-03,252.65493774414062
2016-05-04,248.72804260253906
2016-05-06,246.52902221679688
2016-05-09,248.6495361328125
2016-05-10,257.6027526855469
2016-05-11,253.12615966796875
2016-05-12,247.4714813232422
2016-05-13,245.6210479736328
2016-05-17,241.35707092285156
2016-05-18,245.6210479736328
2016-05-19,245.37974548339844
2016-05-20,238.62171936035156
2016-05-23,233.23138427734375
2016-05-24,236.3690185546875
2016-05-25,234.8404083251953
2016-05-26,239.50665283203125
2016-05-27,237.01266479492188
2016-05-30,238.94351196289062
2016-05-31,235.7254180908203
2016-06-01,234.92092895507812
2016-06-02,236.1276397705078
2016-06-03,235.7254180908203
2016-06-06,238.94351196289062
2016-06-07,244.81654357910156
2016-06-08,247.7932891845703
2016-06-09,244.7361297607422
2016-06-10,236.1276397705078
2016-06-13,231.7832489013672
2016-06-14,224.86434936523438
2016-06-15,229.8524169921875
2016-06-16,227.03659057617188
2016-06-17,231.13961791992188
2016-06-20,238.70217895507812
2016-06-21,235.6449737548828
2016-06-22,235.88633728027344
2016-06-23,236.0471954345703
2016-06-24,225.10568237304688
2016-06-27,216.9800567626953
2016-06-28,226.71473693847656
2016-06-29,225.58840942382812
2016-06-30,227.68019104003906
2016-07-01,230.17420959472656
2016-07-04,228.88697814941406
2016-07-05,222.1289520263672
2016-07-06,220.27853393554688
2016-07-07,223.3357391357422
2016-07-08,224.46209716796875
2016-07-11,226.55381774902344
2016-07-12,230.3351287841797
2016-07-13,231.13961791992188
2016-07-14,232.90957641601562
2016-07-15,214.80780029296875
2016-07-18,214.80780029296875
2016-07-19,210.2220001220703
2016-07-20,209.65884399414062
2016-07-21,209.98065185546875
2016-07-22,205.71669006347656
2016-07-25,205.87757873535156
2016-07-26,201.93540954589844
2016-07-27,207.3257293701172
2016-07-28,204.67079162597656
2016-07-29,204.42945861816406
2016-08-02,199.60231018066406
2016-08-03,200.80909729003906
2016-08-04,199.9241180419922
2016-08-05,202.90084838867188
2016-08-08,202.3376922607422
2016-08-09,205.1535186767578
2016-08-10,212.87693786621094
2016-08-11,214.08375549316406
2016-08-12,215.12962341308594
2016-08-15,215.45143127441406
2016-08-16,214.80780029296875
2016-08-17,215.21005249023438
2016-08-18,218.2672576904297
2016-08-19,217.06045532226562
2016-08-22,216.33639526367188
2016-08-23,215.5318603515625
2016-08-24,211.34835815429688
2016-08-25,207.80844116210938
2016-08-26,207.3257293701172
2016-08-29,204.83169555664062
2016-08-30,205.31442260742188
2016-08-31,203.62493896484375
2016-09-01,206.1189727783203
2016-09-02,209.17611694335938
2016-09-05,210.9460906982422
2016-09-06,213.44007873535156
2016-09-07,215.21005249023438
2016-09-08,215.77325439453125
2016-09-09,214.72735595703125
2016-09-12,215.5318603515625
2016-09-13,219.7958526611328
2016-09-14,212.9573974609375
2016-09-15,209.90020751953125
2016-09-16,206.6016387939453
2016-09-19,207.80844116210938
2016-09-20,215.85366821289062
2016-09-21,216.9800567626953
2016-09-22,223.89891052246094
2016-09-23,222.77259826660156
2016-09-26,220.3590087890625
2016-09-27,219.15223693847656
2016-09-28,221.64627075195312
2016-09-29,221.24398803710938
2016-09-30,221.0026092529297
2016-10-03,218.83041381835938
2016-10-04,221.324462890625
2016-10-05,221.72669982910156
2016-10-06,223.09439086914062
2016-10-07,223.09439086914062
2016-10-10,225.58840942382812
2016-10-11,234.8404083251953
2016-10-12,234.5186309814453
2016-10-13,245.21878051757812
2016-10-14,250.6090850830078
2016-10-17,242.00071716308594
2016-10-18,242.24205017089844
2016-10-19,245.94285583496094
2016-10-20,248.51730346679688
2016-10-21,246.74737548828125
2016-10-24,250.04591369628906
2016-10-25,248.43692016601562
2016-10-26,249.6436767578125
2016-10-27,247.310546875
2016-10-28,245.37974548339844
2016-10-31,239.50665283203125
2016-11-01,237.33445739746094
2016-11-02,233.1509246826172
2016-11-03,232.02464294433594
2016-11-04,232.02464294433594
2016-11-07,240.39161682128906
2016-11-08,239.3457794189453
2016-11-09,241.03529357910156
2016-11-10,237.81715393066406
2016-11-11,240.55259704589844
2016-11-14,240.71347045898438
2016-11-15,240.9547882080078
2016-11-16,239.1044464111328
2016-11-17,239.1044464111328
2016-11-18,239.98939514160156
2016-11-21,238.38034057617188
2016-11-22,229.77191162109375
2016-11-23,230.3351287841797
2016-11-24,232.90957641601562
2016-11-25,233.95545959472656
2016-11-28,231.9441680908203
2016-11-29,237.97805786132812
2016-11-30,240.47210693359375
2016-12-01,239.1044464111328
2016-12-02,239.7480010986328
2016-12-05,250.6895294189453
2016-12-06,251.89634704589844
2016-12-07,256.88433837890625
2016-12-08,257.68890380859375
2016-12-09,255.51669311523438
2016-12-12,251.33314514160156
2016-12-13,253.58584594726562
2016-12-14,251.65496826171875
2016-12-15,248.0346221923828
2016-12-16,248.1150665283203
2016-12-19,247.63233947753906
2016-12-20,253.8271942138672
2016-12-21,252.45950317382812
2016-12-22,254.6317138671875
2016-12-23,253.50543212890625
2016-12-27,253.26406860351562
2016-12-28,254.71218872070312
2016-12-29,254.71218872070312
2016-12-30,254.79261779785156
2017-01-03,253.50543212890625
2017-01-04,252.13768005371094
2017-01-05,249.88504028320312
2017-01-06,251.33314514160156
2017-01-09,258.3325500488281
2017-01-10,265.6536865234375
2017-01-11,266.8604736328125
2017-01-12,281.4223327636719
2017-01-13,284.4795227050781
2017-01-16,281.82464599609375
2017-01-17,278.526123046875
2017-01-18,277.07794189453125
2017-01-19,280.0546875
2017-01-20,277.7215270996094
2017-01-23,276.5147705078125
2017-01-24,279.8133239746094
2017-01-25,286.4103698730469
2017-01-26,285.4449768066406
2017-01-27,282.1464538574219
2017-01-30,278.7674255371094
2017-01-31,281.1810302734375
2017-02-01,282.1464538574219
2017-02-02,284.9622497558594
2017-02-03,279.5719299316406
2017-02-06,273.5380554199219
2017-02-07,272.4117431640625
2017-02-08,269.9981384277344
2017-02-09,269.51544189453125
2017-02-10,269.51544189453125
2017-02-13,273.4576110839844
2017-02-14,271.12445068359375
2017-02-15,270.2394714355469
2017-02-16,273.2966613769531
2017-02-17,270.8026428222656
2017-02-20,276.4342956542969
2017-02-21,279.0087585449219
2017-02-22,278.7674255371094
2017-02-23,277.7215270996094
2017-02-24,275.30792236328125
2017-02-27,271.20489501953125
2017-02-28,268.6304626464844
2017-03-01,270.96356201171875
2017-03-02,269.2740783691406
2017-03-03,270.8026428222656
2017-03-06,272.4921569824219
2017-03-07,273.8598327636719
2017-03-08,276.9170227050781
2017-03-09,274.5034484863281
2017-03-10,276.5147705078125
2017-03-13,278.6065368652344
2017-03-14,279.2501220703125
2017-03-15,279.0892639160156
2017-03-16,282.1464538574219
2017-03-17,279.73291015625
2017-03-20,278.12384033203125
2017-03-21,275.7907409667969
2017-03-22,277.5606689453125
2017-03-23,284.31866455078125
2017-03-24,284.80133056640625
2017-03-27,282.30731201171875
2017-03-28,281.5028381347656
2017-03-29,283.5946044921875
2017-03-30,286.4908142089844
2017-03-31,288.5826416015625
2017-04-03,288.7435302734375
2017-04-04,285.6863098144531
2017-04-05,282.46820068359375
2017-04-06,286.3299255371094
2017-04-07,286.8930969238281
2017-04-10,286.65179443359375
2017-04-11,296.4669494628906
2017-04-12,298.8805236816406
2017-04-13,299.20233154296875
2017-04-18,293.4097595214844
2017-04-19,295.58197021484375
2017-04-20,295.9037780761719
2017-04-21,294.6969909667969
2017-04-24,302.0181579589844
2017-04-25,308.615234375
2017-04-26,321.8094177246094
2017-04-27,321.7289733886719
2017-04-28,320.4417724609375
2017-05-02,323.90118408203125
2017-05-03,324.3839416503906
2017-05-04,327.1192932128906
2017-05-05,331.7855529785156
2017-05-08,327.1997375488281
2017-05-09,329.774169921875
2017-05-10,330.5787353515625
2017-05-11,329.45245361328125
2017-05-12,316.4996032714844
2017-05-15,318.9936218261719
2017-05-16,317.86724853515625
2017-05-17,309.0175476074219
2017-05-18,307.48895263671875
2017-05-19,313.0401611328125
2017-05-22,314.08599853515625
2017-05-23,314.327392578125
2017-05-24,310.54608154296875
2017-05-26,310.5052185058594
2017-05-29,310.1776123046875
2017-05-30,309.2769470214844
2017-05-31,307.22979736328125
2017-06-01,308.5399169921875
2017-06-02,313.2073669433594
2017-06-06,301.4979248046875
2017-06-07,300.02398681640625
2017-06-08,293.4732360839844
2017-06-09,296.6667175292969
2017-06-12,295.1928405761719
2017-06-13,301.3341369628906
2017-06-14,301.9073486328125
2017-06-15,297.6493225097656
2017-06-16,298.5500793457031
2017-06-19,305.3464660644531
2017-06-20,303.463134765625
2017-06-21,301.3341369628906
2017-06-22,303.708740234375
2017-06-23,302.23486328125
2017-06-26,300.9247131347656
2017-06-27,296.42108154296875
2017-06-28,294.7833557128906
2017-06-29,289.3790588378906
2017-06-30,289.9522399902344
2017-07-03,292.16314697265625
2017-07-04,287.4138488769531
2017-07-05,290.68914794921875
2017-07-06,285.9399108886719
2017-07-07,290.7710266113281
2017-07-10,288.478271484375
2017-07-11,284.9573059082031
2017-07-12,287.5775451660156
2017-07-13,288.3144836425781
2017-07-14,289.7065734863281
2017-07-17,297.32177734375
2017-07-18,293.96453857421875
2017-07-19,295.1928405761719
2017-07-20,298.3044128417969
2017-07-21,303.8725280761719
2017-07-24,299.6964111328125
2017-07-25,301.4979248046875
2017-07-26,302.1529541015625
2017-07-27,309.1131286621094
2017-07-28,313.4529724121094
2017-07-31,314.35369873046875
2017-08-02,320.9863586425781
2017-08-03,324.26171875
2017-08-04,326.47259521484375
2017-08-07,324.3435974121094
2017-08-08,322.3783874511719
2017-08-09,313.4529724121094
2017-08-10,309.5225524902344
2017-08-11,307.1479187011719
2017-08-14,312.7160339355469
2017-08-15,312.7160339355469
2017-08-16,308.9493713378906
2017-08-17,308.9493713378906
2017-08-18,303.7906799316406
2017-08-21,304.2000732421875
2017-08-22,306.0834045410156
2017-08-23,306.49285888671875
2017-08-24,309.1131286621094
2017-08-25,309.1950378417969
2017-08-28,308.13055419921875
2017-08-29,307.1479187011719
2017-08-30,309.3587646484375
2017-08-31,313.4529724121094
2017-09-01,316.4826965332031
2017-09-04,309.5225524902344
2017-09-05,308.86749267578125
2017-09-06,307.3935546875
2017-09-07,311.897216796875
2017-09-08,313.6167907714844
2017-09-11,317.7109680175781
2017-09-12,319.10302734375
2017-09-13,306.57476806640625
2017-09-14,303.463134765625
2017-09-15,305.6739807128906
2017-09-18,307.8848571777344
2017-09-19,310.42327880859375
2017-09-20,312.3885498046875
2017-09-21,312.142822265625
2017-09-22,313.4529724121094
2017-09-25,315.1725769042969
2017-09-26,317.38348388671875
2017-09-27,320.16754150390625
2017-09-28,324.5892639160156
2017-09-29,329.829833984375
2017-10-02,331.63134765625
2017-10-03,330.0755310058594
2017-10-04,333.0233459472656
2017-10-05,328.2740783691406
2017-10-06,324.75299072265625
2017-10-09,325.7356262207031
2017-10-10,328.0284423828125
2017-10-11,326.7182312011719
2017-10-12,323.9342041015625
2017-10-13,320.90447998046875
2017-10-16,323.68853759765625
2017-10-17,321.8052062988281
2017-10-18,323.7704162597656
2017-10-19,318.61175537109375
2017-10-20,321.23199462890625
2017-10-23,319.0211486816406
2017-10-24,320.49505615234375
2017-10-25,326.6363220214844
2017-10-26,322.2965087890625
2017-10-27,320.331298828125
2017-10-30,319.75811767578125
2017-10-31,320.16754150390625
2017-11-01,323.3609924316406
2017-11-02,320.8225402832031
2017-11-03,321.5595397949219
2017-11-06,312.142822265625
2017-11-07,308.3761901855469
2017-11-08,310.5052185058594
2017-11-09,305.0189208984375
2017-11-10,301.57977294921875
2017-11-13,301.0066223144531
2017-11-14,299.3689270019531
2017-11-15,293.3913269042969
2017-11-16,295.68414306640625
2017-11-17,295.3565979003906
2017-11-20,300.3515319824219
2017-11-21,300.5152587890625
2017-11-22,299.8602600097656
2017-11-23,299.6964111328125
2017-11-24,298.8775939941406
2017-11-27,292.08123779296875
2017-11-28,289.9522399902344
2017-11-29,293.22760009765625
2017-11-30,293.71893310546875
2017-12-01,295.60223388671875
2017-12-04,296.74859619140625
2017-12-05,298.5500793457031
2017-12-06,301.3341369628906
2017-12-07,302.7261657714844
2017-12-08,305.6739807128906
2017-12-11,316.7283935546875
2017-12-12,314.51751708984375
2017-12-13,313.2073669433594
2017-12-14,321.3957824707031
2017-12-15,322.86968994140625
2017-12-18,324.91680908203125
2017-12-19,323.8523254394531
2017-12-20,322.3783874511719
2017-12-21,324.8349304199219
2017-12-22,324.09796142578125
2017-12-27,326.7182312011719
2017-12-28,325.98126220703125
2017-12-29,325.4081115722656
2018-01-03,329.829833984375
2018-01-04,329.0110168457031
2018-01-05,329.66607666015625
2018-01-08,334.0877990722656
2018-01-09,336.87188720703125
2018-01-10,334.3334655761719
2018-01-11,334.0059509277344
2018-01-12,332.94146728515625
2018-01-15,334.0877990722656
2018-01-16,330.9762268066406
2018-01-17,332.2044677734375
2018-01-18,329.1748046875
2018-01-19,334.0059509277344
2018-01-22,333.5146789550781
2018-01-23,333.67840576171875
2018-01-24,332.6958312988281
2018-01-25,326.0632019042969
2018-01-26,328.2740783691406
2018-01-29,330.2392883300781
2018-01-30,347.0255432128906
2018-01-31,349.2364501953125
2018-02-01,349.8096618652344
2018-02-02,341.6212158203125
2018-02-05,336.13494873046875
2018-02-06,326.3907470703125
2018-02-07,334.57916259765625
2018-02-08,328.0284423828125
2018-02-09,321.23199462890625
2018-02-12,328.8472595214844
2018-02-13,324.5892639160156
2018-02-14,330.48492431640625
2018-02-15,334.8247985839844
2018-02-16,339.9834899902344
2018-02-19,334.2516174316406
2018-02-20,336.216796875
2018-02-21,337.1994323730469
2018-02-22,333.1871337890625
2018-02-23,331.221923828125
2018-02-26,334.2516174316406
2018-02-27,328.4378356933594
2018-02-28,327.373291015625
2018-03-01,318.9392395019531
2018-03-02,315.1725769042969
2018-03-05,323.0334777832031
2018-03-06,322.7878112792969
2018-03-07,324.26171875
2018-03-08,325.98126220703125
2018-03-09,329.7479553222656
2018-03-12,332.53204345703125
2018-03-13,328.5197448730469
2018-03-14,320.65887451171875
2018-03-15,324.9986877441406
2018-03-16,324.50738525390625
2018-03-19,331.5494079589844
2018-03-20,338.6733703613281
2018-03-21,338.4277038574219
2018-03-22,334.57916259765625
2018-03-23,330.48492431640625
2018-03-26,332.4501037597656
2018-03-27,336.2987365722656
2018-03-28,343.6683349609375
2018-03-29,345.0603332519531
2018-04-03,343.6683349609375
2018-04-04,343.177001953125
2018-04-05,353.0030822753906
2018-04-06,351.9386291503906
2018-04-09,353.5762939453125
2018-04-10,359.30816650390625
2018-04-11,357.8343200683594
2018-04-12,365.2857360839844
2018-04-13,371.3451843261719
2018-04-16,370.28076171875
2018-04-17,375.5212707519531
2018-04-18,378.2234191894531
2018-04-19,376.99517822265625
2018-04-20,382.4814758300781
2018-04-23,384.77423095703125
2018-04-24,382.4814758300781
2018-04-25,379.7792663574219
2018-04-26,384.528564453125
2018-04-27,386.57562255859375
2018-04-30,391.8162841796875
2018-05-02,394.19091796875
2018-05-03,387.803955078125
2018-05-04,385.7568054199219
2018-05-07,389.11407470703125
2018-05-08,390.5880126953125
2018-05-09,389.85101318359375
2018-05-11,395.7466735839844
2018-05-14,395.17352294921875
2018-05-15,399.26776123046875
2018-05-16,400.3322448730469
2018-05-17,402.215576171875
2018-05-18,397.6300354003906
2018-05-22,405.5727844238281
2018-05-23,396.1561279296875
2018-05-24,399.5953063964844
2018-05-25,398.0394592285156
2018-05-28,396.7087707519531
2018-05-29,394.7127380371094
2018-05-30,395.0454406738281
2018-05-31,397.706787109375
2018-06-01,405.7740173339844
2018-06-04,406.1066589355469
2018-06-05,408.68487548828125
2018-06-06,411.7620544433594
2018-06-07,403.3621826171875
2018-06-08,409.5997009277344
2018-06-11,413.6749267578125
2018-06-12,413.6749267578125
2018-06-13,413.0928039550781
2018-06-14,414.2571105957031
2018-06-15,410.3482360839844
2018-06-18,408.35223388671875
2018-06-19,391.13653564453125
2018-06-20,395.2948913574219
2018-06-21,385.5643310546875
2018-06-22,395.46124267578125
2018-06-25,379.409912109375
2018-06-26,382.9029235839844
2018-06-27,382.8197937011719
2018-06-28,377.4970703125
2018-06-29,391.8018798828125
2018-07-02,384.982177734375
2018-07-03,383.81781005859375
2018-07-04,380.57427978515625
2018-07-05,376.4159240722656
2018-07-06,376.0832824707031
2018-07-09,381.5722351074219
2018-07-10,387.4772033691406
2018-07-11,379.409912109375
2018-07-12,380.4910888671875
2018-07-13,385.0653381347656
2018-07-16,385.5643310546875
2018-07-17,393.7978820800781
2018-07-18,392.0513610839844
2018-07-19,392.8830871582031
2018-07-20,398.03948974609375
2018-07-23,390.88702392578125
2018-07-24,388.4752197265625
2018-07-25,388.3919982910156
2018-07-26,385.9801940917969
2018-07-27,381.7386169433594
2018-07-30,374.5030517578125
2018-07-31,370.0119934082031
2018-08-02,363.608154296875
2018-08-03,368.6813659667969
2018-08-06,367.5169677734375
2018-08-07,373.00604248046875
2018-08-08,372.4238586425781
2018-08-09,372.83966064453125
2018-08-10,363.6912841796875
2018-08-13,361.86163330078125
2018-08-14,362.9427795410156
2018-08-15,351.548828125
2018-08-16,354.12701416015625
2018-08-17,352.7131652832031
2018-08-20,356.9547424316406
2018-08-21,353.6280822753906
2018-08-22,354.709228515625
2018-08-23,355.0418701171875
2018-08-24,359.1170959472656
2018-08-27,362.3606262207031
2018-08-28,368.76446533203125
2018-08-29,362.6932678222656
2018-08-30,355.7072448730469
2018-08-31,343.9805908203125
2018-09-03,332.337158203125
2018-09-04,328.26190185546875
2018-09-05,320.61053466796875
2018-09-06,321.1095886230469
2018-09-07,320.36102294921875
2018-09-10,322.6897277832031
2018-09-11,319.6125183105469
2018-09-12,319.2798156738281
2018-09-13,317.0343322753906
2018-09-14,319.9452209472656
2018-09-17,318.8640441894531
2018-09-18,320.1115417480469
2018-09-19,320.5273742675781
2018-09-20,325.01837158203125
2018-09-21,327.09759521484375
2018-09-24,323.5213928222656
2018-09-25,325.9332580566406
2018-09-26,326.7649230957031
2018-09-27,325.5174560546875
2018-09-28,324.60260009765625
2018-10-01,327.6798095703125
2018-10-02,318.364990234375
2018-10-03,321.35906982421875
2018-10-04,311.3789367675781
2018-10-05,309.3829345703125
2018-10-08,302.3136901855469
2018-10-09,302.6463317871094
2018-10-10,286.26239013671875
2018-10-11,281.7713317871094
2018-10-12,283.4347229003906
2018-10-15,281.35546875
2018-10-16,287.5930480957031
2018-10-17,284.1000671386719
2018-10-18,277.6961669921875
2018-10-19,272.6229248046875
2018-10-22,271.2091064453125
2018-10-23,265.7200012207031
2018-10-24,264.38934326171875
2018-10-25,269.2962341308594
2018-10-26,271.1259460449219
2018-10-29,274.3694763183594
2018-10-30,276.8644714355469
2018-10-31,283.4347229003906
2018-11-01,283.1852111816406
2018-11-02,294.8286437988281
2018-11-05,287.0108947753906
2018-11-06,287.5099182128906
2018-11-07,287.4267272949219
2018-11-08,282.4366760253906
2018-11-09,268.1318359375
2018-11-12,267.63287353515625
2018-11-13,270.9595642089844
2018-11-14,270.1278991699219
2018-11-15,265.0547180175781
2018-11-16,263.64080810546875
2018-11-19,253.74392700195312
2018-11-20,249.3360137939453
2018-11-21,249.08651733398438
2018-11-22,249.5855712890625
2018-11-23,249.5023651123047
2018-11-26,253.74392700195312
2018-11-27,251.0825653076172
2018-11-28,251.1657257080078
2018-11-29,250.25086975097656
2018-11-30,247.25685119628906
2018-12-03,258.4844665527344
2018-12-04,253.66078186035156
2018-12-05,250.91624450683594
2018-12-06,242.18365478515625
2018-12-07,242.1004638671875
2018-12-10,234.03323364257812
2018-12-11,241.6846466064453
2018-12-12,249.5855712890625
2018-12-13,247.50634765625
2018-12-14,241.35198974609375
2018-12-17,235.19754028320312
2018-12-18,235.19754028320312
2018-12-19,240.93612670898438
2018-12-20,235.19754028320312
2018-12-21,237.5262451171875
2018-12-27,231.78773498535156
2018-12-28,238.4411163330078
2019-01-03,230.12437438964844
2019-01-04,238.1084442138672
2019-01-07,238.1084442138672
2019-01-08,243.7637939453125
2019-01-09,247.33998107910156
2019-01-10,246.9241943359375
2019-01-11,246.9241943359375
2019-01-14,248.00537109375
2019-01-15,248.08851623535156
2019-01-16,250.91624450683594
2019-01-17,250.7498779296875
2019-01-18,255.40724182128906
2019-01-21,256.0726013183594
2019-01-22,254.1597900390625
2019-01-23,253.49440002441406
2019-01-24,256.82110595703125
2019-01-25,256.15576171875
2019-01-28,255.4904327392578
2019-01-29,250.00135803222656
2019-01-30,252.5795440673828
2019-01-31,237.19361877441406
2019-02-01,237.44305419921875
2019-02-04,236.61141967773438
2019-02-05,239.18960571289062
2019-02-06,235.28073120117188
2019-02-07,228.1283416748047
2019-02-08,224.96795654296875
2019-02-11,227.87881469726562
2019-02-12,236.27874755859375
2019-02-13,239.7717742919922
2019-02-14,236.61141967773438
2019-02-15,236.61141967773438
2019-02-18,238.77378845214844
2019-02-19,235.61341857910156
2019-02-20,237.60943603515625
2019-02-21,233.86691284179688
2019-02-22,236.27874755859375
2019-02-25,244.844970703125
2019-02-26,249.5023651123047
2019-02-27,249.00335693359375
2019-02-28,245.75985717773438
2019-03-01,250.7498779296875
2019-03-04,254.242919921875
2019-03-05,251.1657257080078
2019-03-06,247.83900451660156
2019-03-07,245.1776580810547
2019-03-08,240.6866455078125
2019-03-11,243.01531982421875
2019-03-12,241.51828002929688
2019-03-13,243.7637939453125
2019-03-14,243.51429748535156
2019-03-15,243.51429748535156
2019-03-18,241.18563842773438
2019-03-19,249.7518768310547
2019-03-20,242.34996032714844
2019-03-21,240.27076721191406
2019-03-22,234.69859313964844
2019-03-25,235.11441040039062
2019-03-26,234.03323364257812
2019-03-27,233.5342254638672
2019-03-28,232.5362091064453
2019-03-29,238.77378845214844
2019-04-01,241.8509521484375
2019-04-02,242.2667999267578
2019-04-03,243.7637939453125
2019-04-04,245.1776580810547
2019-04-05,244.34597778320312
2019-04-08,244.01329040527344
2019-04-09,240.93612670898438
2019-04-10,240.1876220703125
2019-04-11,247.00735473632812
2019-04-12,246.7578582763672
2019-04-15,250.08453369140625
2019-04-16,258.318115234375
2019-04-17,267.2170104980469
2019-04-18,265.1378173828125
2019-04-23,265.30419921875
2019-04-24,263.55767822265625
2019-04-25,260.31414794921875
2019-04-26,259.3992919921875
2019-04-29,261.6448059082031
2019-04-30,258.8171691894531
2019-05-02,251.8310546875
2019-05-03,250.41720581054688
2019-05-06,244.42913818359375
2019-05-07,240.10446166992188
2019-05-08,242.34996032714844
2019-05-09,237.7757110595703
2019-05-10,237.60943603515625
2019-05-13,229.04319763183594
2019-05-14,231.12232971191406
2019-05-15,230.5402374267578
