Date,BALKRISIND.NS
2016-01-12,297.9432678222656
2016-01-13,298.2886657714844
2016-01-14,297.6438293457031
2016-01-15,296.21575927734375
2016-01-18,287.16339111328125
2016-01-19,290.66461181640625
2016-01-20,288.2229309082031
2016-01-21,290.2269287109375
2016-01-22,284.0307922363281
2016-01-25,281.2667541503906
2016-01-27,281.1976013183594
2016-01-28,279.032470703125
2016-01-29,280.34539794921875
2016-02-01,281.42803955078125
2016-02-02,282.9021911621094
2016-02-03,277.2589416503906
2016-02-04,280.11505126953125
2016-02-05,277.0516052246094
2016-02-08,278.9402770996094
2016-02-09,277.9038391113281
2016-02-10,280.02301025390625
2016-02-11,276.17626953125
2016-02-12,264.8436279296875
2016-02-15,276.2453918457031
2016-02-16,275.7385559082031
2016-02-17,276.2453918457031
2016-02-18,262.90875244140625
2016-02-19,263.9683532714844
2016-02-22,258.0485534667969
2016-02-23,260.1677551269531
2016-02-24,254.869873046875
2016-02-25,258.18682861328125
2016-02-26,259.4997863769531
2016-02-29,262.58624267578125
2016-03-01,264.4289855957031
2016-03-02,265.3043212890625
2016-03-03,268.89764404296875
2016-03-04,272.5599060058594
2016-03-08,276.3836364746094
2016-03-09,274.7020568847656
2016-03-10,271.7768249511719
2016-03-11,277.4200744628906
2016-03-14,278.43365478515625
2016-03-15,278.548828125
2016-03-16,279.9840087890625
2016-03-17,281.11834716796875
2016-03-18,279.6829528808594
2016-03-21,279.9145812988281
2016-03-22,286.6971435546875
2016-03-23,287.021240234375
2016-03-28,280.6553039550781
2016-03-29,286.5119934082031
2016-03-30,288.2480773925781
2016-03-31,292.3222961425781
2016-04-01,292.6925964355469
2016-04-04,292.7620544433594
2016-04-05,290.44720458984375
2016-04-06,288.2712707519531
2016-04-07,283.8034973144531
2016-04-08,286.1646728515625
2016-04-11,285.6785888671875
2016-04-12,291.69720458984375
2016-04-13,290.7018127441406
2016-04-18,292.7620544433594
2016-04-20,298.063232421875
2016-04-21,305.2624206542969
2016-04-22,302.48455810546875
2016-04-25,304.6142578125
2016-04-26,302.85491943359375
2016-04-27,303.31787109375
2016-04-28,311.48944091796875
2016-04-29,308.2948913574219
2016-05-02,307.531005859375
2016-05-03,311.88299560546875
2016-05-04,319.9850158691406
2016-05-05,302.2994079589844
2016-05-06,301.8132629394531
2016-05-09,303.59564208984375
2016-05-10,301.8363342285156
2016-05-11,306.09576416015625
2016-05-12,308.5958251953125
2016-05-13,309.42919921875
2016-05-16,309.1051940917969
2016-05-17,309.7763977050781
2016-05-18,310.33203125
2016-05-19,324.9157409667969
2016-05-20,311.41998291015625
2016-05-23,310.1236267089844
2016-05-24,314.7302551269531
2016-05-25,312.6931457519531
2016-05-26,320.7952575683594
2016-05-27,316.99884033203125
2016-05-30,316.8600158691406
2016-05-31,308.41058349609375
2016-06-01,314.68402099609375
2016-06-02,311.3504943847656
2016-06-03,314.10528564453125
2016-06-06,313.2255554199219
2016-06-07,313.873779296875
2016-06-08,314.3135986328125
2016-06-09,312.924560546875
2016-06-10,314.91546630859375
2016-06-13,313.5496826171875
2016-06-14,311.88299560546875
2016-06-15,311.60516357421875
2016-06-16,311.23468017578125
2016-06-17,312.5773620605469
2016-06-20,311.21173095703125
2016-06-21,315.7488098144531
2016-06-22,317.80902099609375
2016-06-23,316.2580261230469
2016-06-24,309.5217590332031
2016-06-27,304.63739013671875
2016-06-28,305.7020568847656
2016-06-29,305.7717590332031
2016-06-30,307.0216979980469
2016-07-01,310.7023620605469
2016-07-04,313.73486328125
2016-07-05,312.5542297363281
2016-07-07,312.0450134277344
2016-07-08,309.2439270019531
2016-07-11,306.48931884765625
2016-07-12,307.9013366699219
2016-07-13,328.20281982421875
2016-07-14,324.1285705566406
2016-07-15,319.4757385253906
2016-07-18,313.873779296875
2016-07-19,322.9017028808594
2016-07-20,319.61456298828125
2016-07-21,319.56829833984375
2016-07-22,322.5777282714844
2016-07-25,328.8741149902344
2016-07-26,329.0361633300781
2016-07-27,330.10101318359375
2016-07-28,340.3095703125
2016-07-29,337.60113525390625
2016-08-01,336.23541259765625
2016-08-02,336.28173828125
2016-08-03,329.8694763183594
2016-08-04,330.4483642578125
2016-08-05,341.9762878417969
2016-08-08,339.4992370605469
2016-08-09,340.0318603515625
2016-08-10,335.3789367675781
2016-08-11,337.7169494628906
2016-08-12,338.52716064453125
2016-08-16,344.0828552246094
2016-08-17,345.5412292480469
2016-08-18,352.4627380371094
2016-08-19,346.42083740234375
2016-08-22,346.7912292480469
2016-08-23,345.0318603515625
2016-08-24,347.2773742675781
2016-08-25,354.91644287109375
2016-08-26,363.1574401855469
2016-08-29,386.02825927734375
2016-08-30,391.769287109375
2016-08-31,406.329833984375
2016-09-01,381.0514221191406
2016-09-02,389.26922607421875
2016-09-06,407.2787780761719
2016-09-07,411.9085693359375
2016-09-08,404.5473327636719
2016-09-09,413.5058898925781
2016-09-12,411.0058288574219
2016-09-14,409.84844970703125
2016-09-15,405.7279052734375
2016-09-16,383.5283203125
2016-09-19,393.0596923828125
2016-09-20,385.75457763671875
2016-09-21,382.7398681640625
2016-09-22,388.3288269042969
2016-09-23,395.2628479003906
2016-09-26,394.75262451171875
2016-09-27,396.9325256347656
2016-09-28,413.56024169921875
2016-09-29,423.8106384277344
2016-09-30,470.2616882324219
2016-10-03,470.4239196777344
2016-10-04,508.6422424316406
2016-10-05,531.2069702148438
2016-10-06,531.7633056640625
2016-10-07,518.0574951171875
2016-10-10,511.42529296875
2016-10-13,497.78900146484375
2016-10-14,512.2599487304688
2016-10-17,500.34014892578125
2016-10-18,493.2204895019531
2016-10-19,491.4348449707031
2016-10-20,481.1380920410156
2016-10-21,485.3355407714844
2016-10-24,504.81591796875
2016-10-25,504.8389587402344
2016-10-26,501.267578125
2016-10-27,492.8030090332031
2016-10-28,492.4784240722656
2016-11-01,486.3328857421875
2016-11-02,472.6502685546875
2016-11-03,485.4284362792969
2016-11-04,459.4546813964844
2016-11-07,466.5279541015625
2016-11-08,470.49346923828125
2016-11-09,474.4590759277344
2016-11-10,480.0481262207031
2016-11-11,463.026123046875
2016-11-15,447.32598876953125
2016-11-16,460.8229064941406
2016-11-17,447.37237548828125
2016-11-18,456.64874267578125
2016-11-21,446.3984069824219
2016-11-22,448.2072448730469
2016-11-23,430.09527587890625
2016-11-24,428.6806945800781
2016-11-25,429.5850524902344
2016-11-28,429.2835388183594
2016-11-29,429.2835388183594
2016-11-30,460.45196533203125
2016-12-01,552.07861328125
2016-12-02,564.4622802734375
2016-12-05,562.5606079101562
2016-12-06,570.6309814453125
2016-12-07,557.3211059570312
2016-12-08,557.553466796875
2016-12-09,542.454833984375
2016-12-12,553.3024291992188
2016-12-13,554.347900390625
2016-12-14,537.4376220703125
2016-12-15,533.3027954101562
2016-12-16,512.8155517578125
2016-12-19,525.335693359375
2016-12-20,519.5052490234375
2016-12-21,505.6842041015625
2016-12-22,488.0538024902344
2016-12-23,487.31036376953125
2016-12-26,503.31494140625
2016-12-27,496.2999267578125
2016-12-28,500.13262939453125
2016-12-29,500.9223327636719
2016-12-30,512.1881103515625
2017-01-02,505.242919921875
2017-01-03,509.6562805175781
2017-01-04,506.52056884765625
2017-01-05,512.21142578125
2017-01-06,509.3077697753906
2017-01-09,506.2415771484375
2017-01-10,505.1500549316406
2017-01-11,511.83984375
2017-01-12,511.1894836425781
2017-01-13,501.503173828125
2017-01-16,502.3856506347656
2017-01-17,541.7581176757812
2017-01-18,546.07861328125
2017-01-19,537.484130859375
2017-01-20,522.5946655273438
2017-01-23,524.9873657226562
2017-01-24,523.314697265625
2017-01-25,522.5016479492188
2017-01-27,527.1241455078125
2017-01-30,530.65478515625
2017-01-31,521.1544189453125
2017-02-01,534.2550659179688
2017-02-02,532.3274536132812
2017-02-03,528.4945678710938
2017-02-06,529.400634765625
2017-02-07,530.0509033203125
2017-02-08,543.500244140625
2017-02-09,550.2828979492188
2017-02-10,549.2376708984375
2017-02-13,543.5467529296875
2017-02-14,553.1864013671875
2017-02-15,539.1795654296875
2017-02-16,542.8731079101562
2017-02-17,536.1484985351562
2017-02-20,540.7090454101562
2017-02-21,545.3626098632812
2017-02-22,545.6187744140625
2017-02-23,568.30517578125
2017-02-27,591.9459228515625
2017-02-28,605.2787475585938
2017-03-01,609.7695922851562
2017-03-02,626.6156616210938
2017-03-03,611.1887817382812
2017-03-06,615.3071899414062
2017-03-07,613.282958984375
2017-03-08,610.3043823242188
2017-03-09,608.1405639648438
2017-03-10,615.377197265625
2017-03-14,623.8235473632812
2017-03-15,641.1583862304688
2017-03-16,661.1459350585938
2017-03-17,657.7487182617188
2017-03-20,667.405029296875
2017-03-21,669.4992065429688
2017-03-22,663.2400512695312
2017-03-23,657.9581909179688
2017-03-24,658.3768920898438
2017-03-27,660.47119140625
2017-03-28,660.7968139648438
2017-03-29,670.127685546875
2017-03-30,655.6080932617188
2017-03-31,645.0676879882812
2017-04-03,656.1664428710938
2017-04-05,652.1875
2017-04-06,655.79443359375
2017-04-07,648.7206420898438
2017-04-10,649.3953247070312
2017-04-11,653.513916015625
2017-04-12,655.1893920898438
2017-04-13,649.697998046875
2017-04-17,654.002685546875
2017-04-18,651.2337036132812
2017-04-19,653.7232666015625
2017-04-20,660.72705078125
2017-04-21,654.1653442382812
2017-04-24,667.17236328125
2017-04-25,682.6690063476562
2017-04-26,723.66796875
2017-04-27,708.8226318359375
2017-04-28,708.7994995117188
2017-05-02,716.152099609375
2017-05-03,709.7070922851562
2017-05-04,699.1431884765625
2017-05-05,706.4027709960938
2017-05-08,718.6420288085938
2017-05-09,715.5936889648438
2017-05-10,723.5049438476562
2017-05-11,698.119140625
2017-05-12,697.2349243164062
2017-05-15,699.6317749023438
2017-05-16,701.6559448242188
2017-05-17,716.6641235351562
2017-05-18,709.3811645507812
2017-05-19,699.3757934570312
2017-05-22,685.1588745117188
2017-05-23,688.8352661132812
2017-05-24,694.1403198242188
2017-05-25,694.1637573242188
2017-05-26,696.9093017578125
2017-05-29,679.5744018554688
2017-05-30,687.695068359375
2017-05-31,685.5545043945312
2017-06-01,738.9318237304688
2017-06-02,726.5762939453125
2017-06-05,733.742919921875
2017-06-06,737.8847045898438
2017-06-07,730.69482421875
2017-06-08,740.6536254882812
2017-06-09,739.8394165039062
2017-06-12,729.927001953125
2017-06-13,722.853515625
2017-06-14,720.8291015625
2017-06-15,720.36376953125
2017-06-16,717.897216796875
2017-06-19,749.0767822265625
2017-06-20,757.546630859375
2017-06-21,775.0440063476562
2017-06-22,790.703857421875
2017-06-23,789.77294921875
2017-06-27,764.9691162109375
2017-06-28,764.1546630859375
2017-06-29,760.1060180664062
2017-06-30,773.9507446289062
2017-07-03,781.9317016601562
2017-07-04,773.5087280273438
2017-07-05,797.6610717773438
2017-07-06,802.0123291015625
2017-07-07,793.3798217773438
2017-07-10,791.0530395507812
2017-07-11,785.7244873046875
2017-07-12,784.0259399414062
2017-07-13,789.098388671875
2017-07-14,781.0010375976562
2017-07-17,781.1172485351562
2017-07-18,767.2261962890625
2017-07-19,766.388427734375
2017-07-20,763.4335327148438
2017-07-21,759.4542846679688
2017-07-24,752.148193359375
2017-07-25,772.1592407226562
2017-07-26,753.311767578125
2017-07-27,745.1210327148438
2017-07-28,750.7754516601562
2017-07-31,756.5459594726562
2017-08-01,746.493896484375
2017-08-02,753.6607666015625
2017-08-03,741.840576171875
2017-08-04,741.2811889648438
2017-08-07,769.13037109375
2017-08-08,753.9356079101562
2017-08-09,740.1157836914062
2017-08-10,712.825927734375
2017-08-11,703.7603759765625
2017-08-14,713.7113647460938
2017-08-16,723.6624755859375
2017-08-17,710.3555908203125
2017-08-18,693.9255981445312
2017-08-21,685.6755981445312
2017-08-22,689.5674438476562
2017-08-23,739.3934936523438
2017-08-24,734.7324829101562
2017-08-28,719.0950317382812
2017-08-29,721.2388305664062
2017-08-30,727.1815795898438
2017-08-31,730.8870849609375
2017-09-01,770.3421630859375
2017-09-04,753.469482421875
2017-09-05,757.5479125976562
2017-09-06,751.362548828125
2017-09-07,766.3706665039062
2017-09-08,759.5319213867188
2017-09-11,785.5101318359375
2017-09-12,788.8944091796875
2017-09-13,779.83837890625
2017-09-14,779.6983032226562
2017-09-15,784.623291015625
2017-09-18,814.8028564453125
2017-09-19,803.435791015625
2017-09-20,801.335205078125
2017-09-21,797.9741821289062
2017-09-22,779.6515502929688
2017-09-25,781.5422973632812
2017-09-26,789.5014038085938
2017-09-27,783.7127685546875
2017-09-28,796.7837524414062
2017-09-29,796.2702026367188
2017-10-03,788.5911254882812
2017-10-04,780.0249633789062
2017-10-05,778.718017578125
2017-10-06,795.9902954101562
2017-10-09,787.9608764648438
2017-10-10,791.0184326171875
2017-10-11,787.4707641601562
2017-10-12,801.8020629882812
2017-10-13,809.8078002929688
2017-10-16,804.9296264648438
2017-10-17,805.97998046875
2017-10-18,805.3963623046875
2017-10-19,796.0134887695312
2017-10-23,793.25927734375
2017-10-24,783.4327392578125
2017-10-25,764.76025390625
2017-10-26,761.0956420898438
2017-10-27,772.53271484375
2017-10-30,782.7791748046875
2017-10-31,795.896728515625
2017-11-01,811.67529296875
2017-11-02,818.5372924804688
2017-11-03,818.5372924804688
2017-11-06,848.2967529296875
2017-11-07,868.62646484375
2017-11-08,837.3733520507812
2017-11-09,853.9685668945312
2017-11-10,900.2764892578125
2017-11-13,956.3878784179688
2017-11-14,969.1319580078125
2017-11-15,1005.54345703125
2017-11-16,966.0050659179688
2017-11-17,972.0106201171875
2017-11-20,967.3607788085938
2017-11-21,982.129150390625
2017-11-22,992.7614135742188
2017-11-23,975.866455078125
2017-11-24,969.4866943359375
2017-11-27,987.1061401367188
2017-11-28,984.25537109375
2017-11-29,978.1329345703125
2017-11-30,1003.0198974609375
2017-12-01,987.7139282226562
2017-12-04,979.9791870117188
2017-12-05,1021.9009399414062
2017-12-06,1020.7794799804688
2017-12-07,1047.9329833984375
2017-12-08,1128.8790283203125
2017-12-11,1114.3448486328125
2017-12-12,1133.8330078125
2017-12-13,1140.9605712890625
2017-12-14,1142.94677734375
2017-12-15,1167.552978515625
2017-12-18,1157.24755859375
2017-12-19,1164.0946044921875
2017-12-20,1172.6005859375
2017-12-21,1132.7353515625
2017-12-22,1129.6505126953125
2017-12-26,1112.965576171875
2017-12-27,1085.9058837890625
2017-12-28,1116.470703125
2017-12-29,1116.190185546875
2018-01-01,1117.40576171875
2018-01-02,1096.6549072265625
2018-01-03,1111.4232177734375
2018-01-04,1126.612548828125
2018-01-05,1131.659912109375
2018-01-08,1124.2755126953125
2018-01-09,1099.739501953125
2018-01-10,1090.299072265625
2018-01-11,1082.2601318359375
2018-01-12,1082.8677978515625
2018-01-15,1087.681396484375
2018-01-16,1079.2691650390625
2018-01-17,1068.66015625
2018-01-18,1051.5550537109375
2018-01-19,1065.248779296875
2018-01-22,1064.453857421875
2018-01-23,1074.642578125
2018-01-24,1064.03369140625
2018-01-25,1047.862548828125
2018-01-29,1036.5994873046875
2018-01-30,1080.203857421875
2018-01-31,1067.3045654296875
2018-02-01,1057.303466796875
2018-02-02,1019.5875854492188
2018-02-05,999.771484375
2018-02-06,991.82666015625
2018-02-07,1033.328125
2018-02-08,1057.3966064453125
2018-02-09,1064.0799560546875
2018-02-12,1071.5113525390625
2018-02-14,1104.6463623046875
2018-02-15,1084.6903076171875
2018-02-16,1051.882080078125
2018-02-19,1059.3594970703125
2018-02-20,1033.3748779296875
2018-02-21,1032.813232421875
2018-02-22,1006.1839599609375
2018-02-23,1024.7635498046875
2018-02-26,1013.7658081054688
2018-02-27,1006.4652709960938
2018-02-28,1017.1351928710938
2018-03-01,992.2850341796875
2018-03-05,969.025634765625
2018-03-06,950.3994750976562
2018-03-07,948.9019775390625
2018-03-08,957.279052734375
2018-03-09,971.9739379882812
2018-03-12,975.8115844726562
2018-03-13,982.5037841796875
2018-03-14,981.0995483398438
2018-03-15,989.8512573242188
2018-03-16,1018.1652221679688
2018-03-19,992.2381591796875
2018-03-20,1015.6375732421875
2018-03-21,1014.6552124023438
2018-03-22,999.72607421875
2018-03-23,996.5905151367188
2018-03-26,1043.296142578125
2018-03-27,1025.0445556640625
2018-03-28,1000.24072265625
2018-04-02,1011.70654296875
2018-04-03,1082.5142822265625
2018-04-04,1077.7403564453125
2018-04-05,1102.5439453125
2018-04-06,1144.9443359375
2018-04-09,1205.2681884765625
2018-04-10,1195.86181640625
2018-04-11,1203.9110107421875
2018-04-12,1202.7879638671875
2018-04-13,1229.2764892578125
2018-04-16,1236.0155029296875
2018-04-17,1231.1483154296875
2018-04-18,1223.4732666015625
2018-04-19,1235.500732421875
2018-04-20,1215.657958984375
2018-04-23,1199.65234375
2018-04-24,1165.7696533203125
2018-04-25,1160.294189453125
2018-04-26,1188.7015380859375
2018-04-27,1201.0565185546875
2018-04-30,1193.5684814453125
2018-05-02,1164.740234375
2018-05-03,1166.0037841796875
2018-05-04,1170.0289306640625
2018-05-07,1166.6121826171875
2018-05-08,1166.23779296875
2018-05-09,1151.40234375
2018-05-10,1126.0372314453125
2018-05-11,1122.66796875
2018-05-14,1100.4847412109375
2018-05-15,1094.6351318359375
2018-05-16,1126.5989990234375
2018-05-17,1118.1282958984375
2018-05-18,1098.70654296875
2018-05-21,1046.057373046875
2018-05-22,1056.9146728515625
2018-05-23,1033.749267578125
2018-05-24,1016.9479370117188
2018-05-25,1019.9429321289062
2018-05-28,1073.43505859375
2018-05-29,1069.22265625
2018-05-30,1071.1417236328125
2018-05-31,1061.9691162109375
2018-06-01,1049.7073974609375
2018-06-04,1046.057373046875
2018-06-05,1031.736572265625
2018-06-06,1029.490234375
2018-06-07,1034.9658203125
2018-06-08,1052.515380859375
2018-06-11,1051.62646484375
2018-06-12,1047.461181640625
2018-06-13,1032.3917236328125
2018-06-14,1048.5374755859375
2018-06-15,1033.421630859375
2018-06-18,1033.327880859375
2018-06-19,1023.7807006835938
2018-06-20,1052.2816162109375
2018-06-21,1037.0247802734375
2018-06-22,1030.473388671875
2018-06-25,1023.2659912109375
2018-06-26,996.1224975585938
2018-06-27,992.9866333007812
2018-06-28,953.5819091796875
2018-06-29,974.8287353515625
2018-07-02,1003.8443603515625
2018-07-03,1013.2507934570312
2018-07-04,1065.712890625
2018-07-05,1075.8216552734375
2018-07-06,1124.773681640625
2018-07-09,1137.5191650390625
2018-07-10,1157.2459716796875
2018-07-11,1150.0302734375
2018-07-12,1143.8917236328125
2018-07-13,1106.9208984375
2018-07-16,1065.7799072265625
2018-07-17,1084.38232421875
2018-07-18,1076.04150390625
2018-07-19,1080.4931640625
2018-07-20,1124.3515625
2018-07-23,1126.320068359375
2018-07-24,1131.990234375
2018-07-25,1124.7735595703125
2018-07-26,1149.0927734375
2018-07-27,1112.6845703125
2018-07-30,1126.413818359375
2018-07-31,1131.9427490234375
2018-08-01,1114.8399658203125
2018-08-02,1158.6048583984375
2018-08-03,1184.0484619140625
2018-08-06,1153.872314453125
2018-08-07,1147.124755859375
2018-08-08,1169.28857421875
2018-08-09,1172.755859375
2018-08-10,1174.489501953125
2018-08-13,1150.4046630859375
2018-08-14,1250.7740478515625
2018-08-16,1307.425048828125
2018-08-17,1283.29345703125
2018-08-20,1275.40966796875
2018-08-21,1262.0828857421875
2018-08-23,1249.7412109375
2018-08-24,1253.8233642578125
2018-08-27,1261.66064453125
2018-08-28,1322.007568359375
2018-08-29,1337.3992919921875
2018-08-30,1317.5496826171875
2018-08-31,1276.489013671875
2018-09-03,1186.3907470703125
2018-09-04,1101.7357177734375
2018-09-05,1094.086669921875
2018-09-06,1104.4105224609375
2018-09-07,1098.73193359375
2018-09-10,1093.94580078125
2018-09-11,1068.37109375
2018-09-12,1087.939208984375
2018-09-14,1089.722412109375
2018-09-17,1071.2801513671875
2018-09-18,1062.3173828125
2018-09-19,1039.3704833984375
2018-09-21,1018.3005981445312
2018-09-24,1024.1192626953125
2018-09-25,1026.7474365234375
2018-09-26,1036.69580078125
2018-09-27,981.1820068359375
2018-09-28,955.935546875
2018-10-01,1017.6907348632812
2018-10-03,988.0801391601562
2018-10-04,982.0735473632812
2018-10-05,940.7313842773438
2018-10-08,921.0692138671875
2018-10-09,921.7261962890625
2018-10-10,977.4746704101562
2018-10-11,950.91455078125
2018-10-12,989.9102783203125
2018-10-15,994.7904052734375
2018-10-16,982.3082275390625
2018-10-17,967.6671752929688
2018-10-19,975.5509033203125
2018-10-22,949.1314086914062
2018-10-23,941.482421875
2018-10-24,955.27880859375
2018-10-25,959.1734008789062
2018-10-26,970.6236572265625
2018-10-29,1000.0464477539062
2018-10-30,1003.5188598632812
2018-10-31,1027.8736572265625
2018-11-01,1065.41455078125
2018-11-02,1044.3917236328125
2018-11-05,1003.1432495117188
2018-11-06,885.9215698242188
2018-11-07,880.4312133789062
2018-11-09,875.1753540039062
2018-11-12,892.7725830078125
2018-11-13,899.8587646484375
2018-11-14,905.7368774414062
2018-11-15,907.8998413085938
2018-11-16,898.0718383789062
2018-11-19,907.8998413085938
2018-11-20,896.6610717773438
2018-11-21,894.544921875
2018-11-22,900.4229125976562
2018-11-26,906.67724609375
2018-11-27,930.7066650390625
2018-11-28,900.7521362304688
2018-11-29,912.9315185546875
2018-11-30,903.2443237304688
2018-12-03,887.5382690429688
2018-12-04,894.8740234375
2018-12-05,877.427978515625
2018-12-06,841.3603515625
2018-12-07,837.0340576171875
2018-12-10,828.240478515625
2018-12-11,840.4669799804688
2018-12-12,879.35595703125
2018-12-13,874.794677734375
2018-12-14,880.5315551757812
2018-12-17,876.0643920898438
2018-12-18,872.3492431640625
2018-12-19,878.74462890625
2018-12-20,886.033447265625
2018-12-21,873.5250854492188
2018-12-24,856.972412109375
2018-12-26,853.5866088867188
2018-12-27,848.837158203125
2018-12-28,858.8533935546875
2018-12-31,868.9166259765625
2019-01-01,873.5720825195312
2019-01-02,858.0069580078125
2019-01-03,847.1442260742188
2019-01-04,838.7269287109375
2019-01-07,830.4507446289062
2019-01-08,815.9202270507812
2019-01-09,832.9898681640625
2019-01-10,836.1876831054688
2019-01-11,833.8836059570312
2019-01-14,828.0053100585938
2019-01-15,818.17724609375
2019-01-16,815.967041015625
2019-01-17,821.186767578125
2019-01-18,816.7196655273438
2019-01-21,816.7196655273438
2019-01-22,808.4901733398438
2019-01-23,813.004638671875
2019-01-24,797.0633544921875
2019-01-25,779.8994750976562
2019-01-28,767.2029418945312
2019-01-29,763.1588134765625
2019-01-30,763.2528076171875
2019-01-31,762.3591918945312
2019-02-01,772.04638671875
2019-02-04,758.8795776367188
2019-02-05,748.86328125
2019-02-06,739.5055541992188
2019-02-07,752.5313110351562
2019-02-08,715.42919921875
2019-02-11,759.11474609375
2019-02-12,787.7994384765625
2019-02-14,781.4041748046875
2019-02-15,775.9833374023438
2019-02-18,769.0068969726562
2019-02-19,771.7411499023438
2019-02-20,779.707275390625
2019-02-21,787.1549072265625
2019-02-22,806.340087890625
2019-02-25,823.0740356445312
2019-02-26,830.0032958984375
2019-02-27,845.464599609375
2019-02-28,835.0
2019-03-01,843.4849853515625
2019-03-05,859.3231201171875
2019-03-06,859.7473754882812
2019-03-07,868.0906982421875
2019-03-08,852.9122924804688
2019-03-11,855.4578247070312
2019-03-12,881.9021606445312
2019-03-13,875.774169921875
2019-03-14,877.7538452148438
2019-03-15,878.3197021484375
2019-03-18,863.754150390625
2019-03-19,866.4407958984375
2019-03-20,862.481201171875
2019-03-22,860.9258422851562
2019-03-25,873.2289428710938
2019-03-26,900.14453125
2019-03-27,907.7337646484375
2019-03-28,934.0366821289062
2019-04-01,933.9894409179688
2019-04-02,945.9154663085938
2019-04-03,939.1275634765625
2019-04-04,929.13427734375
2019-04-05,929.6998901367188
2019-04-08,922.3935546875
2019-04-09,917.8212890625
2019-04-10,910.7032470703125
2019-04-11,896.56201171875
2019-04-12,895.5720825195312
2019-04-15,912.3060913085938
2019-04-16,912.3532104492188
2019-04-18,906.508056640625
2019-04-22,894.1109008789062
2019-04-23,907.3095092773438
2019-04-24,897.9290771484375
2019-04-25,882.1378173828125
2019-04-26,883.4107055664062
2019-04-30,862.0100708007812
2019-05-02,845.4172973632812
2019-05-03,843.1077880859375
2019-05-06,817.5590209960938
2019-05-07,807.5184326171875
2019-05-08,779.9429321289062
2019-05-09,789.700439453125
2019-05-10,791.3031616210938
2019-05-13,767.8286743164062
2019-05-14,769.0068969726562
2019-05-15,749.4918823242188
2019-05-16,740.8186645507812
2019-05-17,749.3976440429688
2019-05-20,734.3134765625
2019-05-21,723.2832641601562
2019-05-22,731.720947265625
2019-05-23,732.0508422851562
2019-05-24,752.5088500976562
2019-05-27,791.9632568359375
2019-05-28,787.1549072265625
2019-05-29,766.131591796875
2019-05-30,753.8285522460938
2019-05-31,733.9835205078125
2019-06-03,739.781494140625
2019-06-04,748.784912109375
2019-06-06,730.6368408203125
2019-06-07,742.4684448242188
2019-06-10,747.2291259765625
2019-06-11,747.3235473632812
2019-06-12,750.7174072265625
2019-06-13,737.04736328125
2019-06-14,719.2294921875
