Date,J
2016-05-06,37.411415100097656
2016-05-09,37.86512756347656
2016-05-10,38.780216217041016
2016-05-11,38.50337600708008
2016-05-12,38.303443908691406
2016-05-13,37.78822326660156
2016-05-16,38.54184341430664
2016-05-17,37.9266357421875
2016-05-18,37.98816680908203
2016-05-19,37.619049072265625
2016-05-20,37.8497428894043
2016-05-23,37.403724670410156
2016-05-24,37.68056106567383
2016-05-25,38.46493911743164
2016-05-26,38.46493911743164
2016-05-27,38.56490707397461
2016-05-31,38.98015594482422
2016-06-01,39.12628173828125
2016-06-02,39.04936599731445
2016-06-03,39.60304641723633
2016-06-06,39.9567756652832
2016-06-07,39.8106689453125
2016-06-08,40.456626892089844
2016-06-09,40.37972640991211
2016-06-10,39.6491813659668
2016-06-13,39.010921478271484
2016-06-14,39.233917236328125
2016-06-15,39.24161911010742
2016-06-16,39.19548416137695
2016-06-17,39.403106689453125
2016-06-20,40.287437438964844
2016-06-21,40.141334533691406
2016-06-22,40.233612060546875
2016-06-23,40.83342361450195
2016-06-24,38.195777893066406
2016-06-27,36.642425537109375
2016-06-28,36.80390548706055
2016-06-29,37.488319396972656
2016-06-30,38.303443908691406
2016-07-01,38.2496223449707
2016-07-05,37.411415100097656
2016-07-06,38.280372619628906
2016-07-07,38.42649459838867
2016-07-08,39.41078186035156
2016-07-11,39.8721809387207
2016-07-12,40.82573318481445
2016-07-13,40.595054626464844
2016-07-14,40.63349914550781
2016-07-15,40.52585220336914
2016-07-18,40.464317321777344
2016-07-19,40.36433792114258
2016-07-20,41.002601623535156
2016-07-21,41.02567672729492
2016-07-22,40.818058013916016
2016-07-25,40.74884033203125
2016-07-26,41.4255485534668
2016-07-27,41.88697052001953
2016-07-28,41.587039947509766
2016-07-29,41.156394958496094
2016-08-01,41.13333511352539
2016-08-02,40.74884033203125
2016-08-03,40.75653839111328
2016-08-04,40.764217376708984
2016-08-05,41.34096145629883
2016-08-08,41.05644226074219
2016-08-09,42.73283386230469
2016-08-10,42.002296447753906
2016-08-11,41.84080505371094
2016-08-12,41.14871597290039
2016-08-15,41.717769622802734
2016-08-16,41.287132263183594
2016-08-17,40.97184371948242
2016-08-18,41.50244903564453
2016-08-19,41.317901611328125
2016-08-22,41.594730377197266
2016-08-23,42.01767349243164
2016-08-24,41.610107421875
2016-08-25,41.7946662902832
2016-08-26,41.8946418762207
2016-08-29,42.10226821899414
2016-08-30,41.12564468383789
2016-08-31,40.51813888549805
2016-09-01,40.010616302490234
2016-09-02,40.17978286743164
2016-09-06,39.726097106933594
2016-09-07,39.818363189697266
2016-09-08,39.65687561035156
2016-09-09,38.56490707397461
2016-09-12,38.91864013671875
2016-09-13,38.56490707397461
2016-09-14,37.911258697509766
2016-09-15,38.55720138549805
2016-09-16,38.195777893066406
2016-09-19,38.65717315673828
2016-09-20,38.38034439086914
2016-09-21,38.941707611083984
2016-09-22,39.38005065917969
2016-09-23,38.949405670166016
2016-09-26,38.995548248291016
2016-09-27,39.02629470825195
2016-09-28,40.149024963378906
2016-09-29,39.9567756652832
2016-09-30,39.772212982177734
2016-10-03,39.9567756652832
2016-10-04,39.46462631225586
2016-10-05,40.24131774902344
2016-10-06,40.287437438964844
2016-10-07,39.856815338134766
2016-10-10,39.8644905090332
2016-10-11,38.52646255493164
2016-10-12,38.72639465332031
2016-10-13,38.595664978027344
2016-10-14,38.488006591796875
2016-10-17,38.66487503051758
2016-10-18,38.895572662353516
2016-10-19,39.04936599731445
2016-10-20,38.96477508544922
2016-10-21,38.87248992919922
2016-10-24,39.20316696166992
2016-10-25,38.780216217041016
2016-10-26,39.11858367919922
2016-10-27,38.97247314453125
2016-10-28,39.295448303222656
2016-10-31,39.6645622253418
2016-11-01,39.02629470825195
2016-11-02,38.87248992919922
2016-11-03,39.24161911010742
2016-11-04,37.872825622558594
2016-11-07,38.00354766845703
2016-11-08,38.441871643066406
2016-11-09,42.22530746459961
2016-11-10,42.978904724121094
2016-11-11,42.77128601074219
2016-11-14,45.08594512939453
2016-11-15,45.51658630371094
2016-11-16,45.08594512939453
2016-11-17,45.23975372314453
2016-11-18,44.71682357788086
2016-11-21,44.601478576660156
2016-11-22,45.61655044555664
2016-11-23,47.43907165527344
2016-11-25,47.80818176269531
2016-11-28,47.615936279296875
2016-11-29,47.462135314941406
2016-11-30,47.685142517089844
2016-12-01,47.3929328918457
2016-12-02,46.647003173828125
2016-12-05,46.02412414550781
2016-12-06,46.51627731323242
2016-12-07,46.37015914916992
2016-12-08,46.82387161254883
2016-12-09,47.3467903137207
2016-12-12,47.3544807434082
2016-12-13,46.60087585449219
2016-12-14,46.10103225708008
2016-12-15,45.647315979003906
2016-12-16,45.208984375
2016-12-19,45.17053985595703
2016-12-20,45.70115280151367
2016-12-21,44.95522689819336
2016-12-22,44.87063217163086
2016-12-23,44.74760437011719
2016-12-27,44.962928771972656
2016-12-28,44.20930480957031
2016-12-29,44.04781723022461
2016-12-30,43.832489013671875
2017-01-03,44.71682357788086
2017-01-04,45.20131301879883
2017-01-05,45.03211212158203
2017-01-06,44.58610534667969
2017-01-09,43.63255310058594
2017-01-10,44.05550003051758
2017-01-11,44.07088088989258
2017-01-12,44.13239669799805
2017-01-13,44.72453689575195
2017-01-17,43.840179443359375
2017-01-18,44.61686706542969
2017-01-19,44.301578521728516
2017-01-20,44.12470626831055
2017-01-23,43.924781799316406
2017-01-24,46.23173904418945
2017-01-25,47.577491760253906
2017-01-26,47.07765197753906
2017-01-27,46.41631317138672
2017-01-30,45.66269302368164
2017-01-31,45.02444076538086
2017-02-01,45.24744415283203
2017-02-02,45.13978958129883
2017-02-03,45.5396614074707
2017-02-06,45.508888244628906
2017-02-07,45.21668243408203
2017-02-08,43.54796600341797
2017-02-09,43.432621002197266
2017-02-10,44.140098571777344
2017-02-13,44.17854309082031
2017-02-14,44.24005126953125
2017-02-15,44.96598434448242
2017-02-16,45.513404846191406
2017-02-17,44.418556213378906
2017-02-21,44.865745544433594
2017-02-22,43.79402160644531
2017-02-23,43.25430679321289
2017-02-24,43.20034408569336
2017-02-27,43.98677444458008
2017-02-28,43.49332809448242
2017-03-01,44.364585876464844
2017-03-02,43.79402160644531
2017-03-03,43.54729080200195
2017-03-06,43.501041412353516
2017-03-07,43.57042694091797
2017-03-08,43.70149230957031
2017-03-09,43.07697677612305
2017-03-10,43.501041412353516
2017-03-13,43.516448974609375
2017-03-14,42.83023452758789
2017-03-15,43.431644439697266
2017-03-16,43.07697677612305
2017-03-17,42.7608528137207
2017-03-20,42.753143310546875
2017-03-21,42.04379653930664
2017-03-22,42.23656463623047
2017-03-23,42.22114944458008
2017-03-24,41.73540115356445
2017-03-27,41.40385055541992
2017-03-28,41.78166198730469
2017-03-29,42.490997314453125
2017-03-30,42.66062545776367
2017-03-31,42.622066497802734
2017-04-03,42.1517448425293
2017-04-04,42.1517448425293
2017-04-05,41.87417984008789
2017-04-06,42.082366943359375
2017-04-07,42.028385162353516
2017-04-10,42.359928131103516
2017-04-11,42.10547637939453
2017-04-12,40.94895553588867
2017-04-13,40.84101104736328
2017-04-17,41.211090087890625
2017-04-18,41.357608795166016
2017-04-19,41.542640686035156
2017-04-20,41.388431549072266
2017-04-21,41.280494689941406
2017-04-24,42.144039154052734
2017-04-25,42.490997314453125
2017-04-26,42.714595794677734
2017-04-27,42.96133041381836
2017-04-28,42.344505310058594
2017-05-01,42.03608703613281
2017-05-02,42.5218391418457
2017-05-03,42.082366943359375
2017-05-04,42.23656463623047
2017-05-05,42.144039154052734
2017-05-08,42.182594299316406
2017-05-09,43.11553192138672
2017-05-10,42.06694412231445
2017-05-11,42.06694412231445
2017-05-12,40.671382904052734
2017-05-15,40.72535705566406
2017-05-16,40.55574035644531
2017-05-17,39.984683990478516
2017-05-18,39.7449836730957
2017-05-19,40.98991394042969
2017-05-22,40.88938903808594
2017-05-23,41.12135696411133
2017-05-24,40.935791015625
2017-05-25,40.6651496887207
2017-05-26,40.71928405761719
2017-05-30,40.69607162475586
2017-05-31,40.53369903564453
2017-06-01,41.144569396972656
2017-06-02,41.1368293762207
2017-06-05,40.44862365722656
2017-06-06,40.27853012084961
2017-06-07,40.20893859863281
2017-06-08,40.912593841552734
2017-06-09,42.490020751953125
2017-06-12,42.53641128540039
2017-06-13,42.52866744995117
2017-06-14,42.21164321899414
2017-06-15,41.60078048706055
2017-06-16,41.61625289916992
2017-06-19,41.91006851196289
2017-06-20,41.33012771606445
2017-06-21,40.587825775146484
2017-06-22,40.71928405761719
2017-06-23,40.83525466918945
2017-06-26,41.4074592590332
2017-06-27,41.39200210571289
2017-06-28,41.91780090332031
2017-06-29,41.41519546508789
2017-06-30,42.056983947753906
2017-07-03,42.64466857910156
2017-07-05,42.42042922973633
2017-07-06,41.88687515258789
2017-07-07,42.38948440551758
2017-07-10,42.35856628417969
2017-07-11,42.21937561035156
2017-07-12,42.2812385559082
2017-07-13,41.941009521484375
2017-07-14,42.04153823852539
2017-07-17,42.142051696777344
2017-07-18,40.51822280883789
2017-07-19,41.31468200683594
2017-07-20,40.62648391723633
2017-07-21,40.440895080566406
2017-07-24,40.340396881103516
2017-07-25,40.97445297241211
2017-07-26,40.82753372192383
2017-07-27,41.02857971191406
2017-07-28,40.5105094909668
2017-07-31,40.76566696166992
2017-08-01,41.175479888916016
2017-08-02,41.369354248046875
2017-08-03,40.84206008911133
2017-08-04,40.69472885131836
2017-08-07,40.56290054321289
2017-08-08,41.96644592285156
2017-08-09,42.04397201538086
2017-08-10,40.849815368652344
2017-08-11,40.77226257324219
2017-08-14,40.888587951660156
2017-08-15,39.98907470703125
2017-08-16,39.585853576660156
2017-08-17,38.96550750732422
2017-08-18,38.65533447265625
2017-08-21,38.44596481323242
2017-08-22,39.44628143310547
2017-08-23,39.802974700927734
2017-08-24,39.802974700927734
2017-08-25,40.27598190307617
2017-08-28,40.5008659362793
2017-08-29,41.229766845703125
2017-08-30,41.67951583862305
2017-08-31,42.25334167480469
2017-09-01,42.74962615966797
2017-09-05,42.168052673339844
2017-09-06,42.25334167480469
2017-09-07,42.214569091796875
2017-09-08,42.36190414428711
2017-09-11,42.56351852416992
2017-09-12,43.36997604370117
2017-09-13,43.40875244140625
2017-09-14,43.261417388916016
2017-09-15,43.38547134399414
2017-09-18,44.01356887817383
2017-09-19,44.0833740234375
2017-09-20,44.75798797607422
2017-09-21,44.517608642578125
2017-09-22,44.618412017822266
2017-09-25,45.17673110961914
2017-09-26,45.20774459838867
2017-09-27,45.23876953125
2017-09-28,45.10694122314453
2017-09-29,45.18448257446289
2017-10-02,45.587711334228516
2017-10-03,45.31631088256836
2017-10-04,45.440372467041016
2017-10-05,45.587711334228516
2017-10-06,45.719539642333984
2017-10-09,45.269771575927734
2017-10-10,45.2542724609375
2017-10-11,44.982872009277344
2017-10-12,45.495975494384766
2017-10-13,45.5192985534668
2017-10-16,45.8691520690918
2017-10-17,45.27052307128906
2017-10-18,45.223880767822266
2017-10-19,45.324947357177734
2017-10-20,45.72921371459961
2017-10-23,45.356048583984375
2017-10-24,45.55039978027344
2017-10-25,45.15390396118164
2017-10-26,45.65924072265625
2017-10-27,45.643699645996094
2017-10-30,45.449337005615234
2017-10-31,45.254966735839844
2017-11-01,45.31716537475586
2017-11-02,45.667015075683594
2017-11-03,46.094600677490234
2017-11-06,47.50957107543945
2017-11-07,47.3696174621582
2017-11-08,47.5173225402832
2017-11-09,46.86428451538086
2017-11-10,46.66992950439453
2017-11-13,46.50665283203125
2017-11-14,45.045066833496094
2017-11-15,44.58638000488281
2017-11-16,45.42601776123047
2017-11-17,45.581504821777344
2017-11-20,46.133487701416016
2017-11-21,50.42496109008789
2017-11-22,50.36277770996094
2017-11-24,49.204376220703125
2017-11-27,49.22770690917969
2017-11-28,50.19174575805664
2017-11-29,50.401649475097656
2017-11-30,51.02360916137695
2017-12-01,50.89143371582031
2017-12-04,51.84769821166992
2017-12-05,51.66889190673828
2017-12-06,52.625144958496094
2017-12-07,52.625144958496094
2017-12-08,53.26264953613281
2017-12-11,53.16157150268555
2017-12-12,53.16934585571289
2017-12-13,52.99053955078125
2017-12-14,51.41231155395508
2017-12-15,51.45896911621094
2017-12-18,51.886566162109375
2017-12-19,51.61446762084961
2017-12-20,51.61446762084961
2017-12-21,51.6844367980957
2017-12-22,51.5289421081543
2017-12-26,51.350128173828125
2017-12-27,51.5289421081543
2017-12-28,51.7544059753418
2017-12-29,51.280155181884766
2018-01-02,51.987640380859375
2018-01-03,52.16645050048828
2018-01-04,52.70288848876953
2018-01-05,52.9749870300293
2018-01-08,52.83503723144531
2018-01-09,52.640689849853516
2018-01-10,52.71842575073242
2018-01-11,54.03230667114258
2018-01-12,54.07896041870117
2018-01-16,53.970115661621094
2018-01-17,54.09449005126953
2018-01-18,53.9467887878418
2018-01-19,54.38216018676758
2018-01-22,54.59984588623047
2018-01-23,54.327728271484375
2018-01-24,54.60761642456055
2018-01-25,54.312191009521484
2018-01-26,54.38216018676758
2018-01-29,55.23735809326172
2018-01-30,54.18779754638672
2018-01-31,54.00121307373047
2018-02-01,54.436580657958984
2018-02-02,52.18199157714844
2018-02-05,49.09554672241211
2018-02-06,49.86521530151367
2018-02-07,51.319026947021484
2018-02-08,48.8389892578125
2018-02-09,48.380287170410156
2018-02-12,49.048892974853516
2018-02-13,48.41139221191406
2018-02-14,49.492034912109375
2018-02-15,49.647891998291016
2018-02-16,49.24267578125
2018-02-20,48.68158721923828
2018-02-21,48.36208724975586
2018-02-22,48.78289031982422
2018-02-23,48.588077545166016
2018-02-26,49.1024055480957
2018-02-27,48.11271286010742
2018-02-28,47.582801818847656
2018-03-01,46.24244689941406
2018-03-02,46.78793716430664
2018-03-05,46.842491149902344
2018-03-06,46.912635803222656
2018-03-07,46.90483093261719
2018-03-08,46.45284652709961
2018-03-09,47.380191802978516
2018-03-12,47.091854095458984
2018-03-13,46.842491149902344
2018-03-14,46.5853157043457
2018-03-15,46.71001434326172
2018-03-16,47.497100830078125
2018-03-19,46.6866340637207
2018-03-20,46.85807418823242
2018-03-21,47.16978454589844
2018-03-22,44.933250427246094
2018-03-23,43.3045654296875
2018-03-26,45.026771545410156
2018-03-27,43.81888198852539
2018-03-28,44.317623138427734
2018-03-29,46.094383239746094
2018-04-02,44.98000717163086
2018-04-03,45.626808166503906
2018-04-04,46.897029876708984
2018-04-05,46.65546417236328
2018-04-06,45.205997467041016
2018-04-09,45.44757843017578
2018-04-10,46.32037353515625
2018-04-11,46.38271713256836
2018-04-12,46.33595657348633
2018-04-13,46.18789291381836
2018-04-16,46.538570404052734
2018-04-17,46.94379425048828
2018-04-18,47.19316864013672
2018-04-19,47.14641571044922
2018-04-20,46.756778717041016
2018-04-23,47.115238189697266
2018-04-24,46.04762268066406
2018-04-25,45.69694137573242
2018-04-26,45.361854553222656
2018-04-27,45.8216438293457
2018-04-30,45.26835632324219
2018-05-01,45.50213623046875
2018-05-02,44.987796783447266
2018-05-03,44.535823822021484
2018-05-04,44.294246673583984
2018-05-07,44.19294357299805
2018-05-08,48.39325714111328
2018-05-09,48.985511779785156
2018-05-10,49.686859130859375
2018-05-11,49.523216247558594
2018-05-14,49.086822509765625
2018-05-15,48.85302734375
2018-05-16,49.46866989135742
2018-05-17,49.96194839477539
2018-05-18,49.79011154174805
2018-05-21,50.17285919189453
2018-05-22,49.75885772705078
2018-05-23,49.57139587402344
2018-05-24,49.57139587402344
2018-05-25,49.4698371887207
2018-05-29,49.4463996887207
2018-05-30,50.64937210083008
2018-05-31,50.618125915527344
2018-06-01,51.09462356567383
2018-06-04,51.446136474609375
2018-06-05,51.867942810058594
2018-06-06,51.75858688354492
2018-06-07,51.594547271728516
2018-06-08,52.02417755126953
2018-06-11,51.80545425415039
2018-06-12,51.69608688354492
2018-06-13,51.180545806884766
2018-06-14,51.04774475097656
2018-06-15,50.422828674316406
2018-06-18,51.16492462158203
2018-06-19,50.618125915527344
2018-06-20,51.243038177490234
2018-06-21,50.422828674316406
2018-06-22,50.618125915527344
2018-06-25,49.60261917114258
2018-06-26,49.85259246826172
2018-06-27,49.68074035644531
2018-06-28,49.524513244628906
2018-06-29,49.59482192993164
2018-07-02,49.993194580078125
2018-07-03,49.219871520996094
2018-07-05,50.3525276184082
2018-07-06,50.80559158325195
2018-07-09,51.55549240112305
2018-07-10,51.953880310058594
2018-07-11,51.0868034362793
2018-07-12,51.2352180480957
2018-07-13,51.80545425415039
2018-07-16,51.12586975097656
2018-07-17,51.55549240112305
2018-07-18,52.25070571899414
2018-07-19,52.211639404296875
2018-07-20,51.62578582763672
2018-07-23,51.64923858642578
2018-07-24,52.399139404296875
2018-07-25,52.41474151611328
2018-07-26,52.82875061035156
2018-07-27,52.53973388671875
2018-07-30,52.32101821899414
2018-07-31,52.82875061035156
2018-08-01,52.37569046020508
2018-08-02,52.39134979248047
2018-08-03,52.52444839477539
2018-08-06,56.61115264892578
2018-08-07,56.49372100830078
2018-08-08,57.057403564453125
2018-08-09,56.80686950683594
2018-08-10,56.274513244628906
2018-08-13,55.6560173034668
2018-08-14,56.0631217956543
2018-08-15,55.483787536621094
2018-08-16,55.6560173034668
2018-08-17,56.25885009765625
2018-08-20,57.01826858520508
2018-08-21,57.2061653137207
2018-08-22,57.12785720825195
2018-08-23,56.955623626708984
2018-08-24,56.97911071777344
2018-08-27,57.002593994140625
2018-08-28,56.80686950683594
2018-08-29,57.65240478515625
2018-08-30,57.13570022583008
2018-08-31,56.908653259277344
2018-09-04,56.407596588134766
2018-09-05,56.900821685791016
2018-09-06,57.80896759033203
2018-09-07,57.636749267578125
2018-09-10,57.8637809753418
2018-09-11,58.0829963684082
2018-09-12,58.74062728881836
2018-09-13,58.89720916748047
2018-09-14,59.32780456542969
2018-09-17,59.47655487060547
2018-09-18,59.62529754638672
2018-09-19,60.134178161621094
2018-09-20,60.07937240600586
2018-09-21,60.760498046875
2018-09-24,60.48647689819336
2018-09-25,60.596092224121094
2018-09-26,60.26727294921875
2018-09-27,59.98488235473633
2018-09-28,60.0084228515625
2018-10-01,60.44770431518555
2018-10-02,60.55751037597656
2018-10-03,60.8869743347168
2018-10-04,61.07522964477539
2018-10-05,60.03978729248047
2018-10-08,60.463375091552734
2018-10-09,60.1339225769043
2018-10-10,58.2591438293457
2018-10-11,56.62754440307617
2018-10-12,56.4785041809082
2018-10-15,57.22371292114258
2018-10-16,58.30620193481445
2018-10-17,57.929691314697266
2018-10-18,57.333534240722656
2018-10-19,56.69813919067383
2018-10-22,60.565345764160156
2018-10-23,59.475006103515625
2018-10-24,56.894248962402344
2018-10-25,59.01219177246094
2018-10-26,57.97675323486328
2018-10-29,56.792274475097656
2018-10-30,58.157169342041016
2018-10-31,58.90236282348633
2018-11-01,59.24752426147461
2018-11-02,58.941593170166016
2018-11-05,60.25157165527344
2018-11-06,62.385223388671875
2018-11-07,63.47554397583008
2018-11-08,62.306785583496094
2018-11-09,60.59673309326172
2018-11-12,58.910213470458984
2018-11-13,58.5650634765625
2018-11-14,57.506103515625
2018-11-15,58.8317756652832
2018-11-16,58.188541412353516
2018-11-19,57.20801544189453
2018-11-20,51.026756286621094
2018-11-21,51.152278900146484
2018-11-23,50.744361877441406
2018-11-26,51.1993408203125
2018-11-27,50.744361877441406
2018-11-28,51.91315841674805
2018-11-29,51.06599044799805
2018-11-30,51.513099670410156
2018-12-03,51.75627136230469
2018-12-04,49.23828125
2018-12-06,47.78709030151367
2018-12-07,46.892845153808594
2018-12-10,46.17116928100586
2018-12-11,46.97914123535156
2018-12-12,47.71649169921875
2018-12-13,46.97914123535156
2018-12-14,46.045677185058594
2018-12-17,45.386756896972656
2018-12-18,45.2612419128418
2018-12-19,45.06514358520508
2018-12-20,44.79844284057617
2018-12-21,43.86496353149414
2018-12-24,43.33156204223633
2018-12-26,45.386756896972656
2018-12-27,45.763275146484375
2018-12-28,45.1671142578125
2018-12-31,45.85740661621094
2019-01-02,45.87309646606445
2019-01-03,44.94747543334961
2019-01-04,46.68889617919922
2019-01-07,46.696739196777344
2019-01-08,46.775177001953125
2019-01-09,47.1830940246582
2019-01-10,47.65373611450195
2019-01-11,47.43409729003906
2019-01-14,47.136016845703125
2019-01-15,47.03404235839844
2019-01-16,46.81440734863281
2019-01-17,47.473323822021484
2019-01-18,49.03432083129883
2019-01-22,48.43815612792969
2019-01-23,48.3989372253418
2019-01-24,48.77546691894531
2019-01-25,50.02269744873047
2019-01-28,49.504981994628906
2019-01-29,49.371620178222656
2019-01-30,50.148197174072266
2019-01-31,50.83065414428711
2019-02-01,51.293460845947266
2019-02-04,52.18770217895508
2019-02-05,52.34458923339844
2019-02-06,53.35649108886719
2019-02-07,51.16795349121094
2019-02-08,51.56016540527344
2019-02-11,51.56016540527344
2019-02-12,53.050575256347656
2019-02-13,53.67811584472656
2019-02-14,53.38847351074219
2019-02-15,54.041194915771484
2019-02-19,56.0307731628418
2019-02-20,58.03607940673828
2019-02-21,58.00461959838867
2019-02-22,58.547245025634766
2019-02-25,58.8460807800293
2019-02-26,58.81461715698242
2019-02-27,58.81461715698242
2019-02-28,58.02035903930664
2019-03-01,58.20122146606445
2019-03-04,57.91027069091797
2019-03-05,57.40696716308594
2019-03-06,56.81716537475586
2019-03-07,56.70707702636719
2019-03-08,56.54194641113281
2019-03-11,57.43841552734375
2019-03-12,57.45416259765625
2019-03-13,57.61929702758789
2019-03-14,57.469886779785156
2019-03-15,58.04395294189453
2019-03-18,58.46074295043945
2019-03-19,57.99677276611328
2019-03-20,57.973182678222656
2019-03-21,58.72024154663086
2019-03-22,57.46201705932617
2019-03-25,57.54852294921875
2019-03-26,57.98889923095703
2019-03-27,57.745113372802734
2019-03-28,58.93256759643555
2019-03-29,59.12917709350586
2019-04-01,60.631195068359375
2019-04-02,60.23012924194336
2019-04-03,59.986351013183594
2019-04-04,59.884117126464844
2019-04-05,60.32449722290039
2019-04-08,60.31663513183594
2019-04-09,59.42800521850586
2019-04-10,59.38081741333008
2019-04-11,60.06499099731445
2019-04-12,60.55256271362305
2019-04-15,60.0964469909668
2019-04-16,60.639060974121094
