Date,NAUKRI.NS
2016-04-04,150.11297607421875
2016-04-05,149.66773986816406
2016-04-06,149.6290283203125
2016-04-07,148.312744140625
2016-04-08,152.0486602783203
2016-04-11,154.78762817382812
2016-04-12,150.67428588867188
2016-04-13,153.1809844970703
2016-04-18,154.62313842773438
2016-04-20,154.7198944091797
2016-04-21,154.9715118408203
2016-04-22,156.60720825195312
2016-04-25,154.86508178710938
2016-04-26,152.9584197998047
2016-04-27,152.96807861328125
2016-04-28,145.19625854492188
2016-04-29,145.51568603515625
2016-05-02,145.27374267578125
2016-05-03,143.97682189941406
2016-05-04,142.21533203125
2016-05-05,141.17007446289062
2016-05-06,139.5731201171875
2016-05-09,138.49879455566406
2016-05-10,145.00270080566406
2016-05-11,143.23150634765625
2016-05-12,144.45101928710938
2016-05-13,143.8509521484375
2016-05-16,144.0155029296875
2016-05-17,143.06703186035156
2016-05-18,143.2025604248047
2016-05-19,143.25086975097656
2016-05-20,145.10916137695312
2016-05-23,144.61558532714844
2016-05-24,146.28025817871094
2016-05-25,148.8354034423828
2016-05-26,153.7133331298828
2016-05-27,154.8263397216797
2016-05-30,156.1329345703125
2016-05-31,156.31683349609375
2016-06-01,153.89718627929688
2016-06-02,152.23252868652344
2016-06-03,151.65184020996094
2016-06-06,151.32276916503906
2016-06-07,153.8391571044922
2016-06-08,156.41358947753906
2016-06-09,158.2815704345703
2016-06-10,156.8394775390625
2016-06-13,153.0358428955078
2016-06-14,152.54220581054688
2016-06-15,158.504150390625
2016-06-16,157.66217041015625
2016-06-17,156.34588623046875
2016-06-20,158.15573120117188
2016-06-21,155.65872192382812
2016-06-22,156.63624572753906
2016-06-23,155.8909912109375
2016-06-24,153.9165802001953
2016-06-27,154.98121643066406
2016-06-28,156.22007751464844
2016-06-29,158.26217651367188
2016-06-30,159.94627380371094
2016-07-01,165.3275146484375
2016-07-04,164.34999084472656
2016-07-05,164.62094116210938
2016-07-07,164.466064453125
2016-07-08,164.26287841796875
2016-07-11,160.56568908691406
2016-07-12,162.56915283203125
2016-07-13,160.6624755859375
2016-07-14,162.2013397216797
2016-07-15,162.77308654785156
2016-07-18,162.24008178710938
2016-07-19,160.05015563964844
2016-07-20,160.7769317626953
2016-07-21,166.135498046875
2016-07-22,167.889404296875
2016-07-25,168.16070556640625
2016-07-26,160.5540771484375
2016-07-27,160.35055541992188
2016-07-28,159.5850830078125
2016-07-29,158.5579071044922
2016-08-01,156.62957763671875
2016-08-02,156.90090942382812
2016-08-03,159.8563232421875
2016-08-04,158.3059539794922
2016-08-05,163.39321899414062
2016-08-08,169.04249572753906
2016-08-09,169.1200408935547
2016-08-10,168.51927185058594
2016-08-11,166.24208068847656
2016-08-12,163.89707946777344
2016-08-16,165.20530700683594
2016-08-17,162.6373748779297
2016-08-18,162.02694702148438
2016-08-19,161.5133514404297
2016-08-22,162.98622131347656
2016-08-23,162.03663635253906
2016-08-24,164.60446166992188
2016-08-25,162.47265625
2016-08-26,163.24786376953125
2016-08-29,162.3757781982422
2016-08-30,162.16258239746094
2016-08-31,159.59474182128906
2016-09-01,162.065673828125
2016-09-02,161.31956481933594
2016-09-06,162.64710998535156
2016-09-07,162.54051208496094
2016-09-08,162.97654724121094
2016-09-09,161.12574768066406
2016-09-12,162.1432342529297
2016-09-14,164.0230712890625
2016-09-15,164.1878204345703
2016-09-16,167.03668212890625
2016-09-19,167.12384033203125
2016-09-20,167.1529541015625
2016-09-21,166.37774658203125
2016-09-22,165.3021697998047
2016-09-23,166.5812530517578
2016-09-26,166.25177001953125
2016-09-27,166.29052734375
2016-09-28,164.7788848876953
2016-09-29,167.1141815185547
2016-09-30,164.7207489013672
2016-10-03,167.58900451660156
2016-10-04,172.90884399414062
2016-10-05,182.32754516601562
2016-10-06,190.670654296875
2016-10-07,181.4553985595703
2016-10-10,177.6278839111328
2016-10-13,174.2072296142578
2016-10-14,171.62973022460938
2016-10-17,166.92041015625
2016-10-18,166.7459716796875
2016-10-19,172.86036682128906
2016-10-20,174.11038208007812
2016-10-21,174.21694946289062
2016-10-24,170.53477478027344
2016-10-25,170.70921325683594
2016-10-26,170.56387329101562
2016-10-27,174.07162475585938
2016-10-28,174.79835510253906
2016-11-01,188.09310913085938
2016-11-02,183.1996307373047
2016-11-03,183.18994140625
2016-11-04,177.52200317382812
2016-11-07,173.97947692871094
2016-11-08,177.34725952148438
2016-11-09,176.51260375976562
2016-11-10,176.74551391601562
2016-11-11,173.2418975830078
2016-11-15,168.7482147216797
2016-11-16,171.70840454101562
2016-11-17,169.40823364257812
2016-11-18,172.80516052246094
2016-11-21,180.1327362060547
2016-11-22,185.2474822998047
2016-11-23,181.29737854003906
2016-11-24,178.70603942871094
2016-11-25,176.6290740966797
2016-11-28,174.62002563476562
2016-11-29,174.03768920898438
2016-11-30,174.2318572998047
2016-12-01,174.67831420898438
2016-12-02,171.7763671875
2016-12-05,169.94203186035156
2016-12-06,169.03944396972656
2016-12-07,167.641845703125
2016-12-08,169.0102996826172
2016-12-09,166.2927703857422
2016-12-12,166.73924255371094
2016-12-13,165.49696350097656
2016-12-14,164.58462524414062
2016-12-15,166.06956481933594
2016-12-16,169.23355102539062
2016-12-19,164.0411376953125
2016-12-20,162.77943420410156
2016-12-21,160.34336853027344
2016-12-22,158.83900451660156
2016-12-23,160.38223266601562
2016-12-26,171.70840454101562
2016-12-27,176.53201293945312
2016-12-28,178.32754516601562
2016-12-29,176.57083129882812
2016-12-30,173.90182495117188
2017-01-02,172.80516052246094
2017-01-03,171.65985107421875
2017-01-04,167.02072143554688
2017-01-05,167.23422241210938
2017-01-06,169.73818969726562
2017-01-09,166.57424926757812
2017-01-10,164.82725524902344
2017-01-11,164.61373901367188
2017-01-12,165.06991577148438
2017-01-13,164.83694458007812
2017-01-16,165.2252197265625
2017-01-17,167.3215789794922
2017-01-18,170.75729370117188
2017-01-19,170.76698303222656
2017-01-20,166.70040893554688
2017-01-23,167.40890502929688
2017-01-24,165.21551513671875
2017-01-25,164.6428985595703
2017-01-27,165.35134887695312
2017-01-30,167.60301208496094
2017-01-31,159.94549560546875
2017-02-01,161.78945922851562
2017-02-02,160.9547882080078
2017-02-03,162.08067321777344
2017-02-06,161.7312469482422
2017-02-07,162.30381774902344
2017-02-08,162.41062927246094
2017-02-09,161.44009399414062
2017-02-10,166.71011352539062
2017-02-13,164.9534454345703
2017-02-14,166.3510284423828
2017-02-15,161.83798217773438
2017-02-16,162.798828125
2017-02-17,163.15794372558594
2017-02-20,162.19711303710938
2017-02-21,162.04177856445312
2017-02-22,162.9153289794922
2017-02-23,165.55519104003906
2017-02-27,165.82691955566406
2017-02-28,166.32188415527344
2017-03-01,164.21583557128906
2017-03-02,164.02174377441406
2017-03-03,163.2244873046875
2017-03-06,160.3368377685547
2017-03-07,160.6284942626953
2017-03-08,160.0645751953125
2017-03-09,160.01596069335938
2017-03-10,159.48121643066406
2017-03-14,158.53811645507812
2017-03-15,159.82154846191406
2017-03-16,162.913330078125
2017-03-17,163.3411407470703
2017-03-20,161.55218505859375
2017-03-21,163.24388122558594
2017-03-22,162.8647003173828
2017-03-23,160.79379272460938
2017-03-24,159.02426147460938
2017-03-27,157.1866912841797
2017-03-28,157.6339111328125
2017-03-29,157.28390502929688
2017-03-30,157.8186492919922
2017-03-31,155.79638671875
2017-04-03,159.48121643066406
2017-04-05,163.91476440429688
2017-04-06,163.24388122558594
2017-04-07,163.49671936035156
2017-04-10,166.15098571777344
2017-04-11,166.2384796142578
2017-04-12,162.7869110107422
2017-04-13,163.5355682373047
2017-04-17,162.67025756835938
2017-04-18,163.01055908203125
2017-04-19,160.6965789794922
2017-04-20,158.55760192871094
2017-04-21,157.56588745117188
2017-04-24,160.4534912109375
2017-04-25,157.9547576904297
2017-04-26,156.44775390625
2017-04-27,160.2784881591797
2017-04-28,162.47579956054688
2017-05-02,164.45921325683594
2017-05-03,164.8870086669922
2017-05-04,164.29397583007812
2017-05-05,163.73976135253906
2017-05-08,164.07032775878906
2017-05-09,164.61480712890625
2017-05-10,165.11065673828125
2017-05-11,164.19674682617188
2017-05-12,162.6605224609375
2017-05-15,166.35516357421875
2017-05-16,167.44410705566406
2017-05-17,170.60400390625
2017-05-18,169.44696044921875
2017-05-19,165.31478881835938
2017-05-22,165.00367736816406
2017-05-23,166.15098571777344
2017-05-24,164.40089416503906
2017-05-25,165.77175903320312
2017-05-26,169.38864135742188
2017-05-29,173.1027374267578
2017-05-30,177.46820068359375
2017-05-31,177.75018310546875
2017-06-01,176.68069458007812
2017-06-02,176.97232055664062
2017-06-05,183.9532012939453
2017-06-06,204.71116638183594
2017-06-07,211.37118530273438
2017-06-08,201.94020080566406
2017-06-09,202.0179901123047
2017-06-12,198.90673828125
2017-06-13,198.18722534179688
2017-06-14,200.5206756591797
2017-06-15,196.07740783691406
2017-06-16,196.3982696533203
2017-06-19,194.30787658691406
2017-06-20,192.5772705078125
2017-06-21,189.67015075683594
2017-06-22,192.1980743408203
2017-06-23,191.6827392578125
2017-06-27,191.55636596679688
2017-06-28,192.56752014160156
2017-06-29,193.09255981445312
2017-06-30,201.09432983398438
2017-07-03,201.3082275390625
2017-07-04,197.9830780029297
2017-07-05,199.22760009765625
2017-07-06,202.37770080566406
2017-07-07,203.1166534423828
2017-07-10,202.1055145263672
2017-07-11,202.5721893310547
2017-07-12,202.79580688476562
2017-07-13,203.70130920410156
2017-07-14,197.596435546875
2017-07-17,199.44638061523438
2017-07-18,197.2848358154297
2017-07-19,201.0042724609375
2017-07-20,198.28768920898438
2017-07-21,196.87586975097656
2017-07-24,192.08541870117188
2017-07-25,194.22752380371094
2017-07-26,191.06307983398438
2017-07-27,192.8643798828125
2017-07-28,193.41937255859375
2017-07-31,193.5459442138672
2017-08-01,191.7738800048828
2017-08-02,194.5877685546875
2017-08-03,194.461181640625
2017-08-04,201.47164916992188
2017-08-07,202.13372802734375
2017-08-08,202.64002990722656
2017-08-09,201.95843505859375
2017-08-10,193.06884765625
2017-08-11,186.21421813964844
2017-08-14,188.70681762695312
2017-08-16,185.756591796875
2017-08-17,186.39920043945312
2017-08-18,185.45472717285156
2017-08-21,182.38771057128906
2017-08-22,183.19583129882812
2017-08-23,184.1305389404297
2017-08-24,182.37799072265625
2017-08-28,184.37396240234375
2017-08-29,181.89112854003906
2017-08-30,183.0984649658203
2017-08-31,187.3826446533203
2017-09-01,185.18212890625
2017-09-04,185.6494903564453
2017-09-05,186.74972534179688
2017-09-06,186.9444580078125
2017-09-07,188.55099487304688
2017-09-08,191.46231079101562
2017-09-11,188.3757781982422
2017-09-12,193.93539428710938
2017-09-13,200.21560668945312
2017-09-14,215.54115295410156
2017-09-15,231.6650390625
2017-09-18,223.18443298339844
2017-09-19,221.2565460205078
2017-09-20,212.76617431640625
2017-09-21,212.84408569335938
2017-09-22,207.118896484375
2017-09-25,197.1095733642578
2017-09-26,206.54444885253906
2017-09-27,200.40060424804688
2017-09-28,210.6630401611328
2017-09-29,215.29769897460938
2017-10-03,210.08859252929688
2017-10-04,208.2873077392578
2017-10-05,207.06048583984375
2017-10-06,207.21627807617188
2017-10-09,204.1394805908203
2017-10-10,203.68185424804688
2017-10-11,201.47164916992188
2017-10-12,205.26893615722656
2017-10-13,209.2317352294922
2017-10-16,216.34925842285156
2017-10-17,218.8321075439453
2017-10-18,215.70663452148438
2017-10-19,215.1906280517578
2017-10-23,215.98902893066406
2017-10-24,215.6968994140625
2017-10-25,213.76902770996094
2017-10-26,212.8927459716797
2017-10-27,217.53713989257812
2017-10-30,221.2857666015625
2017-10-31,221.36367797851562
2017-11-01,233.11585998535156
2017-11-02,239.7562713623047
2017-11-03,232.84320068359375
2017-11-06,229.5911865234375
2017-11-07,238.75340270996094
2017-11-08,236.5581512451172
2017-11-09,237.31919860839844
2017-11-10,233.5043487548828
2017-11-13,230.32371520996094
2017-11-14,228.53826904296875
2017-11-15,227.6406707763672
2017-11-16,228.86024475097656
2017-11-17,230.6846923828125
2017-11-20,235.64105224609375
2017-11-21,234.3824462890625
2017-11-22,235.1141815185547
2017-11-23,235.10443115234375
2017-11-24,237.74847412109375
2017-11-27,235.69956970214844
2017-11-28,247.17333984375
2017-11-29,247.11477661132812
2017-11-30,247.71969604492188
2017-12-01,251.6808624267578
2017-12-04,248.7051239013672
2017-12-05,246.5196533203125
2017-12-06,243.81707763671875
2017-12-07,240.3632354736328
2017-12-08,239.83639526367188
2017-12-11,235.6898193359375
2017-12-12,241.29989624023438
2017-12-13,239.78761291503906
2017-12-14,240.27545166015625
2017-12-15,240.98765563964844
2017-12-18,249.544189453125
2017-12-19,253.67120361328125
2017-12-20,248.96852111816406
2017-12-21,249.64175415039062
2017-12-22,250.81256103515625
2017-12-26,249.11489868164062
2017-12-27,252.91015625
2017-12-28,256.12017822265625
2017-12-29,271.35015869140625
2018-01-01,269.4281311035156
2018-01-02,262.4521484375
2018-01-03,265.0571594238281
2018-01-04,268.75482177734375
2018-01-05,276.0137939453125
2018-01-08,272.1696472167969
2018-01-09,267.9255676269531
2018-01-10,275.4089660644531
2018-01-11,270.2086181640625
2018-01-12,273.1160583496094
2018-01-15,265.8279113769531
2018-01-16,274.111328125
2018-01-17,269.584228515625
2018-01-18,266.3352966308594
2018-01-19,274.4624938964844
2018-01-22,276.1211242675781
2018-01-23,271.19403076171875
2018-01-24,269.32080078125
2018-01-25,271.37939453125
2018-01-29,271.1355285644531
2018-01-30,267.3304748535156
2018-01-31,263.7303161621094
2018-02-01,258.9104919433594
2018-02-02,267.19378662109375
2018-02-05,250.84182739257812
2018-02-06,235.8264617919922
2018-02-07,228.86024475097656
2018-02-08,241.96334838867188
2018-02-09,252.7085418701172
2018-02-12,243.35043334960938
2018-02-14,244.45425415039062
2018-02-15,240.6836700439453
2018-02-16,239.66773986816406
2018-02-19,236.86419677734375
2018-02-20,238.57366943359375
2018-02-21,229.46954345703125
2018-02-22,224.66351318359375
2018-02-23,233.90438842773438
2018-02-26,241.2013397216797
2018-02-27,244.68870544433594
2018-02-28,250.48138427734375
2018-03-01,253.84169006347656
2018-03-05,247.8048095703125
2018-03-06,240.76182556152344
2018-03-07,236.29763793945312
2018-03-08,235.31105041503906
2018-03-09,248.097900390625
2018-03-12,240.00962829589844
2018-03-13,244.3566131591797
2018-03-14,251.24331665039062
2018-03-15,246.8572998046875
2018-03-16,251.1456298828125
2018-03-19,245.30410766601562
2018-03-20,248.6351318359375
2018-03-21,247.59963989257812
2018-03-22,243.74114990234375
2018-03-23,240.400390625
2018-03-26,234.2267303466797
2018-03-27,233.05453491210938
2018-03-28,229.6355743408203
2018-04-02,235.8385009765625
2018-04-03,240.46873474121094
2018-04-04,238.3587646484375
2018-04-05,234.90077209472656
2018-04-06,234.85191345214844
2018-04-09,235.91668701171875
2018-04-10,237.39169311523438
2018-04-11,239.72633361816406
2018-04-12,242.15869140625
2018-04-13,243.40904235839844
2018-04-16,238.53463745117188
2018-04-17,243.018310546875
2018-04-18,239.8142547607422
2018-04-19,238.68112182617188
2018-04-20,235.36964416503906
2018-04-23,236.90330505371094
2018-04-24,240.98648071289062
2018-04-25,238.71041870117188
2018-04-26,238.78857421875
2018-04-27,235.57476806640625
2018-04-30,242.4224395751953
2018-05-02,241.89492797851562
2018-05-03,235.9947967529297
2018-05-04,235.5357208251953
2018-05-07,238.4662322998047
2018-05-08,237.04981994628906
2018-05-09,239.34539794921875
2018-05-10,240.13661193847656
2018-05-11,242.75457763671875
2018-05-14,235.7213134765625
2018-05-15,232.33168029785156
2018-05-16,230.71990966796875
2018-05-17,229.42066955566406
2018-05-18,234.17788696289062
2018-05-21,231.51113891601562
2018-05-22,229.45001220703125
2018-05-23,228.5806427001953
2018-05-24,230.11427307128906
2018-05-25,228.48292541503906
2018-05-28,228.40478515625
2018-05-29,244.6495819091797
2018-05-30,253.40211486816406
2018-05-31,248.06854248046875
2018-06-01,237.7433624267578
2018-06-04,234.23648071289062
2018-06-05,234.24627685546875
2018-06-06,236.69815063476562
2018-06-07,237.22564697265625
2018-06-08,234.47091674804688
2018-06-11,234.11929321289062
2018-06-12,241.23069763183594
2018-06-13,238.28060913085938
2018-06-14,244.1514434814453
2018-06-15,243.78021240234375
2018-06-18,234.57839965820312
2018-06-19,232.49771118164062
2018-06-20,234.39279174804688
2018-06-21,232.48794555664062
2018-06-22,234.32444763183594
2018-06-25,228.6880645751953
2018-06-26,236.53208923339844
2018-06-27,230.8859405517578
2018-06-28,224.2629852294922
2018-06-29,231.77487182617188
2018-07-02,233.4061737060547
2018-07-03,228.53176879882812
2018-07-04,227.34002685546875
2018-07-05,240.35153198242188
2018-07-06,237.7433624267578
2018-07-09,244.2979736328125
2018-07-10,254.46688842773438
2018-07-11,259.6929931640625
2018-07-12,256.6745300292969
2018-07-13,251.65354919433594
2018-07-16,243.78082275390625
2018-07-17,247.937255859375
2018-07-18,263.8978576660156
2018-07-19,253.91273498535156
2018-07-20,247.8199005126953
2018-07-23,262.1961364746094
2018-07-24,264.7975769042969
2018-07-25,288.2397766113281
2018-07-26,272.8855285644531
2018-07-27,273.32562255859375
2018-07-30,264.0249938964844
2018-07-31,267.35992431640625
2018-08-01,268.65087890625
2018-08-02,266.5677490234375
2018-08-03,267.0078430175781
2018-08-06,273.49188232421875
2018-08-07,285.3742980957031
2018-08-08,289.9219665527344
2018-08-09,287.43780517578125
2018-08-10,290.7336120605469
2018-08-13,287.7018737792969
2018-08-14,288.6603088378906
2018-08-16,279.2325744628906
2018-08-17,290.8314514160156
2018-08-20,289.6578369140625
2018-08-21,296.3961181640625
2018-08-23,314.2540283203125
2018-08-24,307.05609130859375
2018-08-27,312.1416320800781
2018-08-28,302.4693908691406
2018-08-29,308.25897216796875
2018-08-30,305.950927734375
2018-08-31,320.38592529296875
2018-09-03,324.8846130371094
2018-09-04,326.3809814453125
2018-09-05,321.52044677734375
2018-09-06,320.1805725097656
2018-09-07,318.11700439453125
2018-09-10,314.61590576171875
2018-09-11,317.4715576171875
2018-09-12,312.4349365234375
2018-09-14,319.02655029296875
2018-09-17,307.3104248046875
2018-09-18,299.92657470703125
2018-09-19,290.743408203125
2018-09-21,299.47674560546875
2018-09-24,299.96575927734375
2018-09-25,297.1099853515625
2018-09-26,297.9510803222656
2018-09-27,285.78509521484375
2018-09-28,278.3621826171875
2018-10-01,278.49908447265625
2018-10-03,272.4552001953125
2018-10-04,269.0224609375
2018-10-05,280.3572692871094
2018-10-08,274.80230712890625
2018-10-09,281.2080993652344
2018-10-10,279.45751953125
2018-10-11,283.653076171875
2018-10-12,290.2641906738281
2018-10-15,298.4400939941406
2018-10-16,304.601318359375
2018-10-17,293.66754150390625
2018-10-19,296.7384338378906
2018-10-22,285.354736328125
2018-10-23,292.0440979003906
2018-10-24,305.44244384765625
2018-10-25,314.4202575683594
2018-10-26,312.3763427734375
2018-10-29,310.89959716796875
2018-10-30,309.24676513671875
2018-10-31,308.8360290527344
2018-11-01,291.6822814941406
2018-11-02,287.6333923339844
2018-11-05,275.7412109375
2018-11-06,269.130126953125
2018-11-07,272.8072509765625
2018-11-09,275.7562255859375
2018-11-12,268.30047607421875
2018-11-13,271.2298889160156
2018-11-14,269.9366149902344
2018-11-15,270.4362487792969
2018-11-16,268.5650329589844
2018-11-19,271.396484375
2018-11-20,274.3846435546875
2018-11-21,274.668701171875
2018-11-22,273.0227355957031
2018-11-26,285.0833740234375
2018-11-27,289.9134216308594
2018-11-28,291.8337097167969
2018-11-29,303.453369140625
2018-11-30,302.8557434082031
2018-12-03,315.7098388671875
2018-12-04,319.22711181640625
2018-12-05,309.46893310546875
2018-12-06,304.0901794433594
2018-12-07,296.8500061035156
2018-12-10,280.1258544921875
2018-12-11,303.55133056640625
2018-12-12,307.0391540527344
2018-12-13,304.87396240234375
2018-12-14,306.5493469238281
2018-12-17,312.1436767578125
2018-12-18,307.6172790527344
2018-12-19,312.8099060058594
2018-12-20,306.4219665527344
2018-12-21,308.8419494628906
2018-12-24,305.1875
2018-12-26,297.2124328613281
2018-12-27,291.10870361328125
2018-12-28,284.9559326171875
2018-12-31,282.2911071777344
2019-01-01,281.9677734375
2019-01-02,280.2924499511719
2019-01-03,292.0296325683594
2019-01-04,305.099365234375
2019-01-07,317.8260803222656
2019-01-08,317.3166198730469
2019-01-09,319.1389465332031
2019-01-10,310.77203369140625
2019-01-11,312.64324951171875
2019-01-14,321.41192626953125
2019-01-15,329.102783203125
2019-01-16,328.67169189453125
2019-01-17,317.9925842285156
2019-01-18,309.47869873046875
2019-01-21,302.6793212890625
2019-01-22,319.81494140625
2019-01-23,338.80218505859375
2019-01-24,336.166748046875
2019-01-25,331.3562316894531
2019-01-28,327.93695068359375
2019-01-29,331.0132751464844
2019-01-30,334.13861083984375
2019-01-31,342.38812255859375
2019-02-01,339.0569763183594
2019-02-04,338.54742431640625
2019-02-05,345.05291748046875
2019-02-06,340.5559997558594
2019-02-07,344.8019104003906
2019-02-08,346.76300048828125
2019-02-11,335.0940856933594
2019-02-12,318.28692626953125
2019-02-14,330.181396484375
2019-02-15,332.6818542480469
2019-02-18,326.2492370605469
2019-02-19,316.03155517578125
2019-02-20,335.36871337890625
2019-02-21,332.0052185058594
2019-02-22,322.53289794921875
2019-02-25,326.10211181640625
2019-02-26,340.1539001464844
2019-02-27,354.9312744140625
2019-02-28,350.9795227050781
2019-03-01,352.3033447265625
2019-03-05,345.8804931640625
2019-03-06,339.96759033203125
2019-03-07,334.7312927246094
2019-03-08,349.4595947265625
2019-03-11,352.8916015625
2019-03-12,361.0304260253906
2019-03-13,372.51312255859375
2019-03-14,371.3167724609375
2019-03-15,366.29620361328125
2019-03-18,359.8537902832031
2019-03-19,372.3170166015625
2019-03-20,373.8271179199219
2019-03-22,372.9151306152344
2019-03-25,373.4348449707031
2019-03-26,369.3163757324219
2019-03-27,366.7374572753906
2019-03-28,366.7668762207031
2019-04-01,360.0303039550781
2019-04-02,354.5095520019531
2019-04-03,363.0504150390625
2019-04-04,363.0603332519531
2019-04-05,359.4615478515625
2019-04-08,364.1095275878906
2019-04-09,369.5124816894531
2019-04-10,375.4745178222656
2019-04-11,373.96435546875
2019-04-12,372.5229187011719
2019-04-15,379.9654846191406
2019-04-16,380.2008972167969
2019-04-18,373.68975830078125
2019-04-22,371.7875061035156
2019-04-23,378.9260559082031
2019-04-24,394.9586486816406
2019-04-25,386.8687438964844
2019-04-26,373.5035095214844
2019-04-30,379.141845703125
2019-05-02,383.142578125
2019-05-03,389.7222900390625
2019-05-06,389.271240234375
2019-05-07,384.58404541015625
2019-05-08,382.94647216796875
2019-05-09,374.4056091308594
2019-05-10,381.0245666503906
2019-05-13,376.651123046875
2019-05-14,372.27777099609375
2019-05-15,373.5721130371094
2019-05-16,371.5129089355469
2019-05-17,355.54901123046875
2019-05-20,358.34368896484375
2019-05-21,367.81610107421875
2019-05-22,377.2886047363281
2019-05-23,373.3073425292969
2019-05-24,385.79022216796875
