Date,GRINDWELL.NS
2015-12-18,335.1171875
2015-12-21,336.1445007324219
2015-12-22,337.9480285644531
2015-12-23,334.7975158691406
2015-12-24,340.0711975097656
2015-12-28,338.03936767578125
2015-12-29,338.6100769042969
2015-12-30,349.3629150390625
2015-12-31,351.34912109375
2016-01-01,342.60528564453125
2016-01-04,335.8934020996094
2016-01-05,340.1853332519531
2016-01-06,334.3409729003906
2016-01-07,329.88916015625
2016-01-08,331.8981628417969
2016-01-11,327.40069580078125
2016-01-12,328.7476501464844
2016-01-13,322.0813903808594
2016-01-14,328.724853515625
2016-01-15,325.6656799316406
2016-01-18,307.2192687988281
2016-01-19,315.7575378417969
2016-01-20,312.0363464355469
2016-01-21,317.78936767578125
2016-01-22,317.5839538574219
2016-01-25,317.7437744140625
2016-01-27,323.0859069824219
2016-01-28,331.2589416503906
2016-01-29,332.3775939941406
2016-02-01,325.6656799316406
2016-02-02,324.56976318359375
2016-02-03,307.01385498046875
2016-02-04,308.4977111816406
2016-02-05,309.4108581542969
2016-02-08,303.6350402832031
2016-02-09,305.02764892578125
2016-02-10,301.854248046875
2016-02-11,291.7635498046875
2016-02-12,291.7635498046875
2016-02-15,277.5863342285156
2016-02-16,278.20269775390625
2016-02-17,283.7960205078125
2016-02-18,279.0930480957031
2016-02-19,282.7001647949219
2016-02-22,283.56768798828125
2016-02-23,276.9927978515625
2016-02-24,272.19854736328125
2016-02-25,276.216552734375
2016-02-26,273.9563903808594
2016-02-29,273.9792175292969
2016-03-01,284.8460998535156
2016-03-02,285.7364501953125
2016-03-03,274.7554626464844
2016-03-04,271.83319091796875
2016-03-08,275.3946533203125
2016-03-09,274.2303161621094
2016-03-10,279.4355163574219
2016-03-11,278.8876037597656
2016-03-14,294.7314147949219
2016-03-15,284.8233337402344
2016-03-16,298.8863830566406
2016-03-17,314.8443603515625
2016-03-18,312.8354187011719
2016-03-21,312.7441101074219
2016-03-22,313.4815979003906
2016-03-23,312.53656005859375
2016-03-28,310.18572998046875
2016-03-29,330.42218017578125
2016-03-30,318.96710205078125
2016-03-31,310.3930969238281
2016-04-01,310.554443359375
2016-04-04,302.97149658203125
2016-04-05,299.5603332519531
2016-04-06,299.58343505859375
2016-04-07,297.4168701171875
2016-04-08,299.65252685546875
2016-04-11,297.6933898925781
2016-04-12,301.65777587890625
2016-04-13,300.8279724121094
2016-04-18,300.78192138671875
2016-04-20,297.1402282714844
2016-04-21,315.37158203125
2016-04-22,304.7461853027344
2016-04-25,299.58343505859375
2016-04-26,301.5194091796875
2016-04-27,299.1685485839844
2016-04-28,299.0763244628906
2016-04-29,299.5142517089844
2016-05-02,298.2466125488281
2016-05-03,298.3618469238281
2016-05-04,296.5639953613281
2016-05-05,297.5321044921875
2016-05-06,298.3848876953125
2016-05-09,299.58343505859375
2016-05-10,297.5090026855469
2016-05-11,295.8034362792969
2016-05-12,298.3618469238281
2016-05-13,294.2822570800781
2016-05-16,286.722412109375
2016-05-17,288.31268310546875
2016-05-18,293.3834228515625
2016-05-19,297.9008483886719
2016-05-20,293.86737060546875
2016-05-23,293.9595642089844
2016-05-24,291.0555114746094
2016-05-25,294.5818786621094
2016-05-26,290.525390625
2016-05-27,294.7893371582031
2016-05-30,290.96331787109375
2016-05-31,312.9283752441406
2016-06-01,313.4355163574219
2016-06-02,312.2138977050781
2016-06-03,315.6251220703125
2016-06-06,312.3061218261719
2016-06-07,312.3061218261719
2016-06-08,313.1819763183594
2016-06-09,312.2369384765625
2016-06-10,311.0614318847656
2016-06-13,312.5135803222656
2016-06-14,312.46746826171875
2016-06-15,312.99755859375
2016-06-16,312.0295715332031
2016-06-17,313.4124755859375
2016-06-20,313.3432922363281
2016-06-21,311.914306640625
2016-06-22,304.7692565917969
2016-06-23,310.37005615234375
2016-06-24,310.8771057128906
2016-06-27,311.0384521484375
2016-06-28,311.1997985839844
2016-06-29,321.4794616699219
2016-06-30,339.4110412597656
2016-07-01,345.8876953125
2016-07-04,345.93377685546875
2016-07-05,344.96575927734375
2016-07-07,339.0884094238281
2016-07-08,338.4660949707031
2016-07-11,337.0831604003906
2016-07-12,336.1612243652344
2016-07-13,333.8564147949219
2016-07-14,322.90838623046875
2016-07-15,326.0429992675781
2016-07-18,322.9544677734375
2016-07-19,318.2065124511719
2016-07-20,316.8697204589844
2016-07-21,313.504638671875
2016-07-22,315.30242919921875
2016-07-25,319.0823974609375
2016-07-26,321.4794616699219
2016-07-27,326.5500793457031
2016-07-28,318.3448181152344
2016-07-29,314.6109924316406
2016-08-01,310.18572998046875
2016-08-02,307.92694091796875
2016-08-03,308.8027648925781
2016-08-04,308.5262145996094
2016-08-05,309.9551696777344
2016-08-08,311.10760498046875
2016-08-09,310.323974609375
2016-08-10,309.2637634277344
2016-08-11,309.7707824707031
2016-08-12,311.10760498046875
2016-08-16,306.40576171875
2016-08-17,308.2034912109375
2016-08-18,307.6503601074219
2016-08-19,307.28155517578125
2016-08-22,305.7603759765625
2016-08-23,303.7320861816406
2016-08-24,302.3492126464844
2016-08-25,304.0086975097656
2016-08-26,305.9447937011719
2016-08-29,304.2852478027344
2016-08-30,302.0265197753906
2016-08-31,302.1648254394531
2016-09-01,302.0265197753906
2016-09-02,299.7216796875
2016-09-06,304.5157165527344
2016-09-07,304.4696350097656
2016-09-08,304.05474853515625
2016-09-09,302.257080078125
2016-09-12,294.83538818359375
2016-09-14,295.8034362792969
2016-09-15,294.74322509765625
2016-09-16,296.9097595214844
2016-09-19,297.5551452636719
2016-09-20,295.9417419433594
2016-09-21,292.53057861328125
2016-09-22,292.06964111328125
2016-09-23,293.0376281738281
2016-09-26,293.3603210449219
2016-09-27,292.3000793457031
2016-09-28,303.68603515625
2016-09-29,299.9060363769531
2016-09-30,310.9232177734375
2016-10-03,306.77447509765625
2016-10-04,313.3202819824219
2016-10-05,313.735107421875
2016-10-06,308.34185791015625
2016-10-07,313.59686279296875
2016-10-10,312.9515075683594
2016-10-13,311.5224609375
2016-10-14,317.37677001953125
2016-10-17,311.7990417480469
2016-10-18,309.5402526855469
2016-10-19,308.7105712890625
2016-10-20,307.1432800292969
2016-10-21,303.5937805175781
2016-10-24,301.5194091796875
2016-10-25,299.3990478515625
2016-10-26,298.1083068847656
2016-10-27,297.8778076171875
2016-10-28,306.82061767578125
2016-11-01,308.1113586425781
2016-11-02,305.1611022949219
2016-11-03,297.462890625
2016-11-04,299.1685485839844
2016-11-07,297.3246154785156
2016-11-08,297.23248291015625
2016-11-09,300.459228515625
2016-11-10,300.8741149902344
2016-11-11,300.0904541015625
2016-11-15,305.0688781738281
2016-11-16,304.2852478027344
2016-11-17,302.9484558105469
2016-11-18,301.5194091796875
2016-11-21,286.1691589355469
2016-11-22,287.4598693847656
2016-11-23,296.67926025390625
2016-11-24,289.94915771484375
2016-11-25,298.4770812988281
2016-11-28,302.99456787109375
2016-11-29,297.83172607421875
2016-11-30,314.3343811035156
2016-12-01,305.6221008300781
2016-12-02,299.2146301269531
2016-12-05,298.6614990234375
2016-12-06,301.0585021972656
2016-12-07,296.541015625
2016-12-08,304.2852478027344
2016-12-09,301.7038269042969
2016-12-12,298.6153564453125
2016-12-13,303.0406188964844
2016-12-14,305.9908752441406
2016-12-15,303.5016174316406
2016-12-16,303.5937805175781
2016-12-19,301.9804382324219
2016-12-20,300.5975036621094
2016-12-21,296.541015625
2016-12-22,299.7216796875
2016-12-23,300.2748718261719
2016-12-26,295.75732421875
2016-12-27,296.7714538574219
2016-12-28,297.9239501953125
2016-12-29,297.73956298828125
2016-12-30,303.91650390625
2017-01-02,300.5514831542969
2017-01-03,302.90234375
2017-01-04,302.4413757324219
2017-01-05,298.3848876953125
2017-01-06,294.9737243652344
2017-01-09,302.7179870605469
2017-01-10,299.9060363769531
2017-01-11,299.7216796875
2017-01-12,297.23248291015625
2017-01-13,298.8458557128906
2017-01-16,297.1402282714844
2017-01-17,301.79608154296875
2017-01-18,303.0406188964844
2017-01-19,301.3351135253906
2017-01-20,297.97003173828125
2017-01-23,295.4346618652344
2017-01-24,298.8458557128906
2017-01-25,300.8279724121094
2017-01-27,301.38116455078125
2017-01-30,295.29638671875
2017-01-31,291.56256103515625
2017-02-01,297.18634033203125
2017-02-02,296.7714538574219
2017-02-03,297.2785339355469
2017-02-06,302.0726013183594
2017-02-07,303.7781982421875
2017-02-08,304.1469421386719
2017-02-09,304.1469421386719
2017-02-10,301.0124206542969
2017-02-13,297.4168701171875
2017-02-14,298.7536926269531
2017-02-15,294.09783935546875
2017-02-16,297.5090026855469
2017-02-17,304.83843994140625
2017-02-20,311.6146545410156
2017-02-21,309.5863952636719
2017-02-22,313.2741394042969
2017-02-23,306.359619140625
2017-02-27,306.9588928222656
2017-02-28,303.7320861816406
2017-03-01,309.5402526855469
2017-03-02,305.1150207519531
2017-03-03,309.2637634277344
2017-03-06,313.22802734375
2017-03-07,315.21026611328125
2017-03-08,310.9232177734375
2017-03-09,312.3982849121094
2017-03-10,307.834716796875
2017-03-14,309.9551696777344
2017-03-15,312.58270263671875
2017-03-16,316.9618835449219
2017-03-17,317.4689636230469
2017-03-20,311.7529602050781
2017-03-21,314.3804626464844
2017-03-22,311.7990417480469
2017-03-23,311.6607360839844
2017-03-24,314.1039123535156
2017-03-27,312.2600402832031
2017-03-28,313.1819763183594
2017-03-29,322.4474182128906
2017-03-30,328.1173095703125
2017-03-31,327.70245361328125
2017-04-03,325.9508056640625
2017-04-05,320.51129150390625
2017-04-06,324.5678405761719
2017-04-07,328.9931945800781
2017-04-10,332.4965515136719
2017-04-11,360.70782470703125
2017-04-12,360.1546630859375
2017-04-13,363.15093994140625
2017-04-17,350.2437744140625
2017-04-18,353.7471618652344
2017-04-19,359.97027587890625
2017-04-20,361.030517578125
2017-04-21,363.3353271484375
2017-04-24,359.5092468261719
2017-04-25,358.2185363769531
2017-04-26,351.0274658203125
2017-04-27,358.26470947265625
2017-04-28,356.88177490234375
2017-05-02,366.9308776855469
2017-05-03,357.527099609375
2017-05-04,361.44537353515625
2017-05-05,360.47735595703125
2017-05-08,359.5092468261719
2017-05-09,357.527099609375
2017-05-10,359.04833984375
2017-05-11,360.3390197753906
2017-05-12,355.86767578125
2017-05-15,354.43865966796875
2017-05-16,349.5523986816406
2017-05-17,358.35687255859375
2017-05-18,355.4066162109375
2017-05-19,350.7048034667969
2017-05-22,351.0274658203125
2017-05-23,350.84307861328125
2017-05-24,351.626708984375
2017-05-25,360.56951904296875
2017-05-26,357.2505187988281
2017-05-29,357.02008056640625
2017-05-30,359.7398376464844
2017-05-31,373.9376220703125
2017-06-01,363.1970520019531
2017-06-02,365.13311767578125
2017-06-05,366.4699401855469
2017-06-06,369.1896667480469
2017-06-07,373.7532043457031
2017-06-08,370.9873962402344
2017-06-09,369.6044921875
2017-06-12,367.80670166015625
2017-06-13,369.5122985839844
2017-06-14,369.0052795410156
2017-06-15,364.39556884765625
2017-06-16,360.3851318359375
2017-06-19,362.5977783203125
2017-06-20,377.5331726074219
2017-06-21,369.9732666015625
2017-06-22,369.92718505859375
2017-06-23,370.01934814453125
2017-06-27,356.83563232421875
2017-06-28,356.05206298828125
2017-06-29,362.1829528808594
2017-06-30,370.9873962402344
2017-07-03,392.1459045410156
2017-07-04,395.1421813964844
2017-07-05,394.6351013183594
2017-07-06,391.4082946777344
2017-07-07,388.22760009765625
2017-07-10,380.52947998046875
2017-07-11,385.4618225097656
2017-07-12,383.7101745605469
2017-07-13,381.72796630859375
2017-07-14,402.33331298828125
2017-07-17,397.40179443359375
2017-07-18,387.3062438964844
2017-07-19,398.7509460449219
2017-07-20,399.2161865234375
2017-07-21,398.4718322753906
2017-07-24,396.09912109375
2017-07-25,390.5163269042969
2017-07-26,397.82049560546875
2017-07-27,395.0755920410156
2017-07-28,392.1911926269531
2017-07-31,394.1451110839844
2017-08-01,391.4468078613281
2017-08-02,388.515869140625
2017-08-03,388.0971374511719
2017-08-04,379.2576904296875
2017-08-07,382.56085205078125
2017-08-08,378.6063537597656
2017-08-09,366.3242492675781
2017-08-10,345.5283203125
2017-08-11,354.13519287109375
2017-08-14,359.90399169921875
2017-08-16,366.6033935546875
2017-08-17,364.7424621582031
2017-08-18,367.2081604003906
2017-08-21,363.39324951171875
2017-08-22,366.46380615234375
2017-08-23,371.7674560546875
2017-08-24,371.7674560546875
2017-08-28,366.13818359375
2017-08-29,373.395751953125
2017-08-30,372.9770812988281
2017-08-31,373.0235290527344
2017-09-01,370.8369445800781
2017-09-04,372.9770812988281
2017-09-05,374.1401672363281
2017-09-06,369.8134765625
2017-09-07,372.13958740234375
2017-09-08,378.69940185546875
2017-09-11,381.5838928222656
2017-09-12,378.55987548828125
2017-09-13,380.23468017578125
2017-09-14,378.6063537597656
2017-09-15,384.04962158203125
2017-09-18,386.4222717285156
2017-09-19,391.0746154785156
2017-09-20,391.0281066894531
2017-09-21,393.0285949707031
2017-09-22,390.98162841796875
2017-09-25,390.5163269042969
2017-09-26,391.95855712890625
2017-09-27,386.3292541503906
2017-09-28,389.0276184082031
2017-09-29,391.7259521484375
2017-10-03,394.23822021484375
2017-10-04,391.5863952636719
2017-10-05,390.2837219238281
2017-10-06,390.1441345214844
2017-10-09,390.09759521484375
2017-10-10,390.4698486328125
2017-10-11,396.517822265625
2017-10-12,395.7269287109375
2017-10-13,390.7954406738281
2017-10-16,407.3577575683594
2017-10-17,404.3802795410156
2017-10-18,409.5443115234375
2017-10-19,409.4048156738281
2017-10-23,406.7994689941406
2017-10-24,409.6839294433594
2017-10-25,414.3828125
2017-10-26,428.4793395996094
2017-10-27,438.80755615234375
2017-10-30,440.3892822265625
2017-10-31,442.2037353515625
2017-11-01,458.8125
2017-11-02,457.09112548828125
2017-11-03,453.46234130859375
2017-11-06,450.4383544921875
2017-11-07,442.017578125
2017-11-08,436.99310302734375
2017-11-09,438.15618896484375
2017-11-10,438.66796875
2017-11-13,441.83148193359375
2017-11-14,437.8771057128906
2017-11-15,437.41180419921875
2017-11-16,446.669921875
2017-11-17,460.11517333984375
2017-11-20,465.4188232421875
2017-11-21,465.6048889160156
2017-11-22,467.0935974121094
2017-11-23,468.11712646484375
2017-11-24,485.1911926269531
2017-11-27,477.7939758300781
2017-11-28,483.65594482421875
2017-11-29,487.0521240234375
2017-11-30,480.0271301269531
2017-12-01,474.7699890136719
2017-12-04,472.76947021484375
2017-12-05,485.1911926269531
2017-12-06,487.8895263671875
2017-12-07,479.1896667480469
2017-12-08,487.74993896484375
2017-12-11,486.3077697753906
2017-12-12,479.37579345703125
2017-12-13,479.32928466796875
2017-12-14,482.6789245605469
2017-12-15,479.84100341796875
2017-12-18,483.5163879394531
2017-12-19,483.65594482421875
2017-12-20,484.0746765136719
2017-12-21,500.0786437988281
2017-12-22,503.5213928222656
2017-12-26,504.0331115722656
2017-12-27,493.33270263671875
2017-12-28,493.75146484375
2017-12-29,509.5694274902344
2018-01-01,506.96405029296875
2018-01-02,502.8235778808594
2018-01-03,509.1042175292969
2018-01-04,513.5238037109375
2018-01-05,518.0364990234375
2018-01-08,511.98858642578125
2018-01-09,516.4547729492188
2018-01-10,516.7339477539062
2018-01-11,516.4082641601562
2018-01-12,516.0827026367188
2018-01-15,525.3407592773438
2018-01-16,511.9420471191406
2018-01-17,516.4547729492188
2018-01-18,507.4759216308594
2018-01-19,509.3367614746094
2018-01-22,517.943603515625
2018-01-23,515.617431640625
2018-01-24,511.4303894042969
2018-01-25,507.56890869140625
2018-01-29,507.2897644042969
2018-01-30,494.21673583984375
2018-01-31,480.72503662109375
2018-02-01,476.3983154296875
2018-02-02,476.026123046875
2018-02-05,465.3258056640625
2018-02-06,465.5118408203125
2018-02-07,466.62841796875
2018-02-08,466.4422912597656
2018-02-09,464.9070739746094
2018-02-12,469.7454833984375
2018-02-14,479.37579345703125
2018-02-15,477.74749755859375
2018-02-16,469.65240478515625
2018-02-19,472.4438171386719
2018-02-20,479.5618896484375
2018-02-21,479.0966796875
2018-02-22,476.5379333496094
2018-02-23,463.5578918457031
2018-02-26,469.7919616699219
2018-02-27,473.9325866699219
2018-02-28,474.3978271484375
2018-03-01,476.026123046875
2018-03-05,468.30322265625
2018-03-06,469.65240478515625
2018-03-07,461.83648681640625
2018-03-08,479.6549072265625
2018-03-09,475.00262451171875
2018-03-12,470.02459716796875
2018-03-13,471.5598449707031
2018-03-14,461.46435546875
2018-03-15,461.138671875
2018-03-16,468.30322265625
2018-03-19,460.62689208984375
2018-03-20,458.16119384765625
2018-03-21,459.04510498046875
2018-03-22,456.16064453125
2018-03-23,460.90606689453125
2018-03-26,463.2322082519531
2018-03-27,474.6769104003906
2018-03-28,469.65240478515625
2018-04-02,478.3988037109375
2018-04-03,485.1911926269531
2018-04-04,481.70196533203125
2018-04-05,489.0992126464844
2018-04-06,478.53839111328125
2018-04-09,480.5388488769531
2018-04-10,478.4918212890625
2018-04-11,483.5628967285156
2018-04-12,475.0956726074219
2018-04-13,478.677978515625
2018-04-16,477.74749755859375
2018-04-17,479.4223327636719
2018-04-18,472.4438171386719
2018-04-19,474.3047180175781
2018-04-20,473.7464904785156
2018-04-23,474.7699890136719
2018-04-24,473.79302978515625
2018-04-25,470.1641540527344
2018-04-26,465.0000915527344
2018-04-27,463.1856994628906
2018-04-30,478.35223388671875
2018-05-02,477.04962158203125
2018-05-03,487.4708251953125
2018-05-04,486.6334533691406
2018-05-07,484.2607421875
2018-05-08,486.49383544921875
2018-05-09,490.9601745605469
2018-05-10,484.8655090332031
2018-05-11,496.96160888671875
2018-05-14,492.77447509765625
2018-05-15,480.0271301269531
2018-05-16,478.9570617675781
2018-05-17,477.2357482910156
2018-05-18,475.2351989746094
2018-05-21,468.6755065917969
2018-05-22,463.2322082519531
2018-05-23,467.0006103515625
2018-05-24,460.30126953125
2018-05-25,475.0956726074219
2018-05-28,467.69842529296875
2018-05-29,467.1866760253906
2018-05-30,460.7200012207031
2018-05-31,463.32525634765625
2018-06-01,469.2336730957031
2018-06-04,462.7669982910156
2018-06-05,458.9520568847656
2018-06-06,460.8594970703125
2018-06-07,465.9770812988281
2018-06-08,460.4408264160156
2018-06-11,510.96514892578125
2018-06-12,494.4958801269531
2018-06-13,487.0521240234375
2018-06-14,495.14715576171875
2018-06-15,485.2377014160156
2018-06-18,482.7254333496094
2018-06-19,474.8164978027344
2018-06-20,474.7699890136719
2018-06-21,476.1191711425781
2018-06-22,479.5153503417969
2018-06-25,472.4438171386719
2018-06-26,469.4197998046875
2018-06-27,470.5363464355469
2018-06-28,470.21075439453125
2018-06-29,476.58441162109375
2018-07-02,471.51336669921875
2018-07-03,469.4663391113281
2018-07-04,468.9080505371094
2018-07-05,488.494384765625
2018-07-06,481.004150390625
2018-07-09,476.0726623535156
2018-07-10,474.863037109375
2018-07-11,479.2827453613281
2018-07-12,479.2362060546875
2018-07-13,475.42132568359375
2018-07-16,464.9070739746094
2018-07-17,458.99859619140625
2018-07-18,469.85552978515625
2018-07-19,470.842529296875
2018-07-20,461.818603515625
2018-07-23,472.01751708984375
2018-07-24,481.9814453125
2018-07-25,484.9424133300781
2018-07-26,478.87945556640625
2018-07-27,475.16644287109375
2018-07-30,479.8664855957031
2018-07-31,474.7434387207031
2018-08-01,472.25250244140625
2018-08-02,471.92352294921875
2018-08-03,478.5034484863281
2018-08-06,473.7564697265625
2018-08-07,475.0724792480469
2018-08-08,475.5425109863281
2018-08-09,474.1794738769531
2018-08-10,474.5555114746094
2018-08-13,470.2785339355469
2018-08-14,479.4434509277344
2018-08-16,481.46441650390625
2018-08-17,480.47747802734375
2018-08-20,483.5794372558594
2018-08-21,493.4493408203125
2018-08-23,488.984375
2018-08-24,483.48541259765625
2018-08-27,477.1874694824219
2018-08-28,489.3133850097656
2018-08-29,492.7913513183594
2018-08-30,498.1962890625
2018-08-31,503.0843200683594
2018-09-03,504.02423095703125
2018-09-04,500.0293273925781
2018-09-05,497.8202819824219
2018-09-06,498.1023254394531
2018-09-07,494.06024169921875
2018-09-10,483.48541259765625
2018-09-11,483.4384460449219
2018-09-12,485.9764099121094
2018-09-14,496.8803405761719
2018-09-17,496.4102783203125
2018-09-18,491.6633605957031
2018-09-19,488.0914306640625
2018-09-21,474.1794738769531
2018-09-24,471.3125
2018-09-25,479.4434509277344
2018-09-26,455.9436340332031
2018-09-27,468.1165771484375
2018-09-28,479.6314392089844
2018-10-01,474.5085144042969
2018-10-03,475.7304992675781
2018-10-04,474.32049560546875
2018-10-05,467.59954833984375
2018-10-08,470.4665222167969
2018-10-09,460.5025939941406
2018-10-10,464.3096008300781
2018-10-11,458.2936096191406
2018-10-12,466.3775634765625
2018-10-15,476.9054870605469
2018-10-16,486.5403747558594
2018-10-17,473.9914855957031
2018-10-19,462.758544921875
2018-10-22,465.3435363769531
2018-10-23,469.103515625
2018-10-24,463.04058837890625
2018-10-25,459.7975769042969
2018-10-26,450.4446716308594
2018-10-29,457.1656494140625
2018-10-30,455.8496398925781
2018-10-31,467.2235412597656
2018-11-01,464.0745544433594
2018-11-02,465.7195739746094
2018-11-05,461.2076110839844
2018-11-06,459.4685974121094
2018-11-07,459.4685974121094
2018-11-09,457.9645690917969
2018-11-12,460.59661865234375
2018-11-13,460.59661865234375
2018-11-14,458.2936096191406
2018-11-15,460.6435852050781
2018-11-16,460.3145751953125
2018-11-19,460.4555969238281
2018-11-20,458.2936096191406
2018-11-21,457.11859130859375
2018-11-22,468.63348388671875
2018-11-26,466.94158935546875
2018-11-27,466.2365417480469
2018-11-28,465.7665710449219
2018-11-29,463.5105895996094
2018-11-30,461.6775817871094
2018-12-03,466.7065124511719
2018-12-04,471.0774841308594
2018-12-05,459.6095886230469
2018-12-06,456.6015930175781
2018-12-07,473.3805236816406
2018-12-10,459.7506103515625
2018-12-11,461.2545471191406
2018-12-12,477.9864807128906
2018-12-13,478.033447265625
2018-12-14,473.70947265625
2018-12-17,490.0653076171875
2018-12-18,508.01922607421875
2018-12-19,520.6151123046875
2018-12-20,526.443115234375
2018-12-21,512.8602294921875
2018-12-24,514.2700805664062
2018-12-26,505.3403015136719
2018-12-27,510.3692321777344
2018-12-28,522.30712890625
2018-12-31,527.4301147460938
2019-01-01,525.6910400390625
2019-01-02,521.0850830078125
2019-01-03,520.7561645507812
2019-01-04,522.7771606445312
2019-01-07,525.9260864257812
2019-01-08,519.816162109375
2019-01-09,521.837158203125
2019-01-10,518.5940551757812
2019-01-11,521.6961059570312
2019-01-14,525.5501708984375
2019-01-15,530.8140869140625
2019-01-16,531.4721069335938
2019-01-17,522.0721435546875
2019-01-18,532.8820190429688
2019-01-21,538.7099609375
2019-01-22,526.3961181640625
2019-01-23,534.47998046875
2019-01-24,535.7490234375
2019-01-25,533.72802734375
2019-01-28,512.8131103515625
2019-01-29,515.9622192382812
2019-01-30,512.2492065429688
2019-01-31,509.4761962890625
2019-02-01,507.9722900390625
2019-02-04,504.35333251953125
2019-02-05,487.2923889160156
2019-02-06,484.75439453125
2019-02-07,483.90838623046875
2019-02-08,481.0413818359375
2019-02-11,479.6784362792969
2019-02-12,479.5844421386719
2019-02-14,489.5483703613281
2019-02-15,480.3834533691406
2019-02-18,480.3834533691406
2019-02-19,487.6683654785156
2019-02-20,489.5483703613281
2019-02-21,496.78631591796875
2019-02-22,488.984375
2019-02-25,488.6553649902344
2019-02-26,502.94329833984375
2019-02-27,507.7843017578125
2019-02-28,511.26226806640625
2019-03-01,513.9882202148438
2019-03-05,519.7691650390625
2019-03-06,525.5501708984375
2019-03-07,538.6630249023438
2019-03-08,558.684814453125
2019-03-11,562.4918212890625
2019-03-12,556.3818359375
2019-03-13,549.8959350585938
2019-03-14,546.6058959960938
2019-03-15,553.3739013671875
2019-03-18,542.657958984375
2019-03-19,546.699951171875
2019-03-20,540.2139892578125
2019-03-22,542.18798828125
2019-03-25,533.4930419921875
2019-03-26,537.8170166015625
2019-03-27,550.7888793945312
2019-03-28,549.7549438476562
2019-04-01,564.8418579101562
2019-04-02,557.5098266601562
2019-04-03,563.9487915039062
2019-04-04,549.5198364257812
2019-04-05,542.6109619140625
2019-04-08,543.1748657226562
2019-04-09,547.3109130859375
2019-04-10,558.3558349609375
2019-04-11,558.4498901367188
2019-04-12,554.6898803710938
2019-04-15,563.1027221679688
2019-04-16,560.94091796875
2019-04-18,567.2858276367188
2019-04-22,562.0218505859375
2019-04-23,568.1787719726562
2019-04-24,563.431884765625
2019-04-25,564.8418579101562
2019-04-26,570.9517211914062
2019-04-30,570.5758056640625
2019-05-02,571.4217529296875
2019-05-03,551.305908203125
2019-05-06,558.684814453125
2019-05-07,563.431884765625
2019-05-08,552.4338989257812
2019-05-09,551.4939575195312
2019-05-10,557.5098266601562
2019-05-13,547.781005859375
2019-05-14,550.64794921875
2019-05-15,556.94580078125
2019-05-16,552.3869018554688
2019-05-17,561.880859375
2019-05-20,559.8598022460938
2019-05-21,563.90185546875
2019-05-22,565.1707763671875
2019-05-23,561.12890625
2019-05-24,564.1369018554688
2019-05-27,563.431884765625
2019-05-28,566.6748046875
2019-05-29,563.1968383789062
2019-05-30,562.7738037109375
2019-05-31,560.0008544921875
2019-06-03,551.5878295898438
2019-06-04,549.5198364257812
2019-06-06,549.2379150390625
2019-06-07,557.65087890625
2019-06-10,558.40283203125
2019-06-11,553.1859741210938
2019-06-12,553.6558837890625
2019-06-13,547.7339477539062
2019-06-14,546.1829833984375
2019-06-17,530.6729736328125
2019-06-18,536.0310668945312
2019-06-19,537.9109497070312
2019-06-20,535.56103515625
