Date,SPX.L
2017-10-03,5533.37939453125
2017-10-04,5548.361328125
2017-10-05,5588.31298828125
2017-10-06,5708.16943359375
2017-10-09,5703.17578125
2017-10-10,5723.1513671875
2017-10-11,5778.0869140625
2017-10-12,5763.35693359375
2017-10-13,5788.330078125
2017-10-16,5693.43896484375
2017-10-17,5643.49560546875
2017-10-18,5643.49560546875
2017-10-19,5613.53125
2017-10-20,5628.51416015625
2017-10-23,5638.50146484375
2017-10-24,5628.51416015625
2017-10-25,5698.43359375
2017-10-26,5743.38037109375
2017-10-27,5773.34716796875
2017-10-30,5698.43359375
2017-10-31,5643.49560546875
2017-11-01,5658.47900390625
2017-11-02,5688.44384765625
2017-11-03,5813.30029296875
2017-11-06,5763.35693359375
2017-11-07,5748.375
2017-11-08,5683.4501953125
2017-11-09,5653.484375
2017-11-10,5683.4501953125
2017-11-13,5653.484375
2017-11-14,5698.43359375
2017-11-15,5663.4736328125
2017-11-16,5738.38671875
2017-11-17,5723.4033203125
2017-11-20,5788.330078125
2017-11-21,5828.283203125
2017-11-22,5833.27685546875
2017-11-23,5818.29443359375
2017-11-24,5838.27197265625
2017-11-27,5848.2607421875
2017-11-28,5913.18505859375
2017-11-29,5763.35693359375
2017-11-30,5758.36279296875
2017-12-01,5668.46728515625
2017-12-04,5693.43896484375
2017-12-05,5658.47900390625
2017-12-06,5683.4501953125
2017-12-07,5598.54736328125
2017-12-08,5558.59423828125
2017-12-11,5548.60595703125
2017-12-12,5513.64599609375
2017-12-13,5503.658203125
2017-12-14,5488.673828125
2017-12-15,5433.73681640625
2017-12-18,5493.6689453125
2017-12-19,5518.64013671875
2017-12-20,5463.7041015625
2017-12-21,5518.64013671875
2017-12-22,5558.59423828125
2017-12-27,5608.53662109375
2017-12-28,5598.54736328125
2017-12-29,5613.53125
2018-01-02,5608.53662109375
2018-01-03,5598.54736328125
2018-01-04,5608.53662109375
2018-01-05,5678.4560546875
2018-01-08,5673.4619140625
2018-01-09,5668.46728515625
2018-01-10,5663.4736328125
2018-01-11,5653.484375
2018-01-12,5698.43359375
2018-01-15,5678.4560546875
2018-01-16,5768.3525390625
2018-01-17,5753.36962890625
2018-01-18,5748.375
2018-01-19,5793.32373046875
2018-01-22,5698.43359375
2018-01-23,5733.39208984375
2018-01-24,5663.4736328125
2018-01-25,5643.49560546875
2018-01-26,5683.4501953125
2018-01-29,5673.4619140625
2018-01-30,5698.43359375
2018-01-31,5668.46728515625
2018-02-01,5693.43896484375
2018-02-02,5638.50146484375
2018-02-05,5588.5595703125
2018-02-06,5478.685546875
2018-02-07,5648.49072265625
2018-02-08,5468.69677734375
2018-02-09,5403.77197265625
2018-02-12,5493.6689453125
2018-02-13,5448.72021484375
2018-02-14,5483.6806640625
2018-02-15,5578.5712890625
2018-02-16,5603.5419921875
2018-02-19,5548.60595703125
2018-02-20,5583.5654296875
2018-02-21,5593.55322265625
2018-02-22,5618.5244140625
2018-02-23,5633.5078125
2018-02-26,5643.49560546875
2018-02-27,5733.39208984375
2018-02-28,5703.42724609375
2018-03-01,5668.46728515625
2018-03-02,5558.59423828125
2018-03-05,5553.5986328125
2018-03-06,5578.5712890625
2018-03-07,5603.5419921875
2018-03-08,5718.40966796875
2018-03-09,5773.34716796875
2018-03-12,5773.34716796875
2018-03-13,5748.375
2018-03-14,5738.38671875
2018-03-15,6082.990234375
2018-03-16,5983.1044921875
2018-03-19,5873.23193359375
2018-03-20,5853.25390625
2018-03-21,5843.2666015625
2018-03-22,5763.35693359375
2018-03-23,5728.39892578125
2018-03-26,5668.46728515625
2018-03-27,5693.43896484375
2018-03-28,5713.416015625
2018-03-29,5748.375
2018-04-03,5643.49560546875
2018-04-04,5553.5986328125
2018-04-05,5688.44384765625
2018-04-06,5638.50146484375
2018-04-09,5653.484375
2018-04-10,5693.43896484375
2018-04-11,5688.44384765625
2018-04-12,5713.416015625
2018-04-13,5733.39208984375
2018-04-16,5713.416015625
2018-04-17,5693.43896484375
2018-04-18,5718.40966796875
2018-04-19,5768.3525390625
2018-04-20,5798.3173828125
2018-04-23,5788.330078125
2018-04-24,5708.42138671875
2018-04-25,5658.47900390625
