Date,CYRE3.SA
2016-06-27,6.637498378753662
2016-06-28,6.6511430740356445
2016-06-29,6.889902114868164
2016-06-30,7.019513130187988
2016-07-01,6.90354585647583
2016-07-04,7.012692451477051
2016-07-05,6.8694353103637695
2016-07-06,6.767111778259277
2016-07-07,6.821683883666992
2016-07-08,6.889902114868164
2016-07-11,6.944473743438721
2016-07-12,6.85579252243042
2016-07-13,6.794398784637451
2016-07-14,7.019513130187988
2016-07-15,7.087730884552002
2016-07-18,7.340133190155029
2016-07-19,7.456100940704346
2016-07-20,7.428814888000488
2016-07-21,7.476567268371582
2016-07-22,7.401528835296631
2016-07-25,7.401528835296631
2016-07-26,7.374241828918457
2016-07-27,7.360598564147949
2016-07-28,7.456100940704346
2016-07-29,7.647108554840088
2016-08-01,7.66757345199585
2016-08-02,7.544784069061279
2016-08-03,7.619821548461914
2016-08-04,7.844939231872559
2016-08-05,7.879045486450195
2016-08-08,7.728970050811768
2016-08-09,7.558426856994629
2016-08-10,7.265093803405762
2016-08-11,7.244629383087158
2016-08-12,7.033158302307129
2016-08-15,6.85579252243042
2016-08-16,6.842150688171387
2016-08-17,6.85579252243042
2016-08-18,6.930832386016846
2016-08-19,7.06726598739624
2016-08-22,6.964939594268799
2016-08-23,6.889902114868164
2016-08-24,6.978583335876465
2016-08-25,6.999049186706543
2016-08-26,7.14230489730835
2016-08-29,7.367420196533203
2016-08-30,7.374241828918457
2016-08-31,7.2105207443237305
2016-09-01,7.217342853546143
2016-09-02,7.367420196533203
2016-09-05,7.326489448547363
2016-09-06,7.28555965423584
2016-09-08,7.1900553703308105
2016-09-09,6.705716609954834
2016-09-12,6.85579252243042
2016-09-13,6.773932933807373
2016-09-14,6.944473743438721
2016-09-15,6.999049186706543
2016-09-16,6.930832386016846
2016-09-19,6.944473743438721
2016-09-20,6.964939594268799
2016-09-21,7.026336669921875
2016-09-22,7.005870819091797
2016-09-23,6.828507900238037
2016-09-26,6.698894500732422
2016-09-27,6.698894500732422
2016-09-28,6.9376540184021
2016-09-29,6.90354585647583
2016-09-30,6.978583335876465
2016-10-03,7.135484218597412
2016-10-04,7.080909729003906
2016-10-05,7.169590473175049
2016-10-06,7.22416353225708
2016-10-07,7.2923808097839355
2016-10-10,7.401528835296631
2016-10-11,7.401528835296631
2016-10-13,7.333311080932617
2016-10-14,7.374241828918457
2016-10-17,7.237807750701904
2016-10-18,7.387884616851807
2016-10-19,7.367420196533203
2016-10-20,7.333311080932617
2016-10-21,7.278738498687744
2016-10-24,7.544784069061279
2016-10-25,7.483389377593994
2016-10-26,7.401528835296631
2016-10-27,7.449280261993408
2016-10-28,7.449280261993408
2016-10-31,7.333311080932617
2016-11-01,7.258273124694824
2016-11-03,7.026336669921875
2016-11-04,7.04680061340332
2016-11-07,7.367420196533203
2016-11-08,7.456100940704346
2016-11-09,7.42199182510376
2016-11-10,6.821683883666992
2016-11-11,6.289593696594238
2016-11-14,6.139516353607178
2016-11-16,6.241842269897461
2016-11-17,6.255485534667969
2016-11-18,5.975796699523926
2016-11-21,6.180447101593018
2016-11-22,6.003083229064941
2016-11-23,5.900757312774658
2016-11-24,6.084942817687988
2016-11-25,6.1599812507629395
2016-11-28,6.084942817687988
2016-11-29,6.084942817687988
2016-11-30,6.364632606506348
2016-12-01,6.091764450073242
2016-12-02,6.426028728485107
2016-12-05,6.344166278839111
2016-12-06,6.576104640960693
2016-12-07,6.746645450592041
2016-12-08,6.507887363433838
2016-12-09,6.473779678344727
2016-12-12,6.419205188751221
2016-12-13,6.603391170501709
2016-12-14,6.589746475219727
2016-12-15,6.53517484664917
2016-12-16,6.644321918487549
2016-12-19,6.644321918487549
2016-12-20,6.630678176879883
2016-12-21,6.548818111419678
2016-12-22,6.671607971191406
2016-12-23,6.801219940185547
2016-12-26,6.773932933807373
2016-12-27,6.835328578948975
2016-12-28,7.039977550506592
2016-12-29,7.005870819091797
2017-01-02,7.012692451477051
2017-01-03,7.606179237365723
2017-01-04,7.885868549346924
2017-01-05,7.783544540405273
2017-01-06,7.735790729522705
2017-01-09,8.015480041503906
2017-01-10,7.899510383605957
2017-01-11,7.981370449066162
2017-01-12,8.22012996673584
2017-01-13,8.261061668395996
2017-01-16,8.431604385375977
2017-01-17,8.731757164001465
2017-01-18,8.261061668395996
2017-01-19,8.19284439086914
2017-01-20,8.390673637390137
2017-01-23,8.527106285095215
2017-01-24,8.492998123168945
2017-01-26,8.561216354370117
2017-01-27,8.70447063446045
2017-01-30,8.533927917480469
2017-01-31,8.83408260345459
2017-02-01,8.793150901794434
2017-02-02,8.786328315734863
2017-02-03,9.113771438598633
2017-02-06,9.175167083740234
2017-02-07,9.311599731445312
2017-02-08,9.516252517700195
2017-02-09,9.577646255493164
2017-02-10,9.64586353302002
2017-02-13,9.454854965209961
2017-02-14,9.32524299621582
2017-02-15,9.32524299621582
2017-02-16,9.147881507873535
2017-02-17,9.209275245666504
2017-02-20,9.134236335754395
2017-02-21,9.263847351074219
2017-02-22,9.257026672363281
2017-02-23,9.0250883102417
2017-02-24,8.861369132995605
2017-03-01,8.79997444152832
2017-03-02,8.813617706298828
2017-03-03,8.963695526123047
2017-03-06,8.997801780700684
2017-03-07,9.100128173828125
2017-03-08,8.827258110046387
2017-03-09,8.936408042907715
2017-03-10,8.936408042907715
2017-03-13,9.209275245666504
2017-03-14,9.168344497680664
2017-03-15,9.188810348510742
2017-03-16,9.175167083740234
2017-03-17,8.997801780700684
2017-03-20,9.175167083740234
2017-03-21,8.936408042907715
2017-03-22,8.970515251159668
2017-03-23,8.868189811706543
2017-03-24,8.697648048400879
2017-03-27,8.83408260345459
2017-03-28,8.936408042907715
2017-03-29,8.888653755187988
2017-03-30,9.052375793457031
2017-03-31,9.031909942626953
2017-04-03,8.977337837219238
2017-04-04,9.072840690612793
2017-04-05,9.018268585205078
2017-04-06,8.936408042907715
2017-04-07,8.868189811706543
2017-04-10,9.011445999145508
2017-04-11,8.963695526123047
2017-04-12,8.888653755187988
2017-04-13,9.004623413085938
2017-04-17,9.222918510437012
2017-04-18,9.072840690612793
2017-04-19,8.847724914550781
2017-04-20,9.004623413085938
2017-04-24,8.827258110046387
2017-04-25,9.0864839553833
2017-04-26,8.950050354003906
2017-04-27,8.840906143188477
2017-04-28,9.004623413085938
2017-05-02,9.275370597839355
2017-05-03,9.289112091064453
2017-05-04,9.165441513061523
2017-05-05,8.966191291809082
2017-05-08,8.780684471130371
2017-05-09,8.98680305480957
2017-05-10,9.131088256835938
2017-05-11,9.268500328063965
2017-05-12,9.2066650390625
2017-05-15,9.055510520935059
2017-05-16,9.282241821289062
2017-05-17,9.082992553710938
2017-05-18,7.605804920196533
2017-05-19,7.8325347900390625
2017-05-22,7.344719409942627
2017-05-23,7.399684429168701
2017-05-24,7.73634672164917
2017-05-25,7.4202961921691895
2017-05-26,7.516486167907715
2017-05-29,7.516486167907715
2017-05-30,7.619545936584473
2017-05-31,7.344719409942627
2017-06-01,7.344719409942627
2017-06-02,7.434040069580078
2017-06-05,7.207306861877441
2017-06-06,7.440908908843994
2017-06-07,7.447778701782227
2017-06-08,7.344719409942627
2017-06-09,7.523355007171631
2017-06-12,7.365331172943115
2017-06-13,7.289753437042236
2017-06-14,7.214177131652832
2017-06-15,7.214177131652832
2017-06-16,7.166082382202148
2017-06-19,7.241658687591553
2017-06-20,6.9943156242370605
2017-06-21,7.008057594299316
2017-06-22,6.932480812072754
2017-06-23,6.946220874786377
2017-06-26,7.22791862487793
2017-06-27,7.3309783935546875
2017-06-28,7.351589202880859
2017-06-29,7.489002227783203
2017-06-30,7.5302276611328125
2017-07-03,7.482132434844971
2017-07-04,7.482132434844971
2017-07-05,7.516486167907715
2017-07-06,7.440908908843994
2017-07-07,7.385943412780762
2017-07-10,7.4202961921691895
2017-07-11,7.571451663970947
2017-07-12,7.763829231262207
2017-07-13,7.805052280426025
2017-07-14,7.901242256164551
2017-07-17,7.9287238121032715
2017-07-18,7.770700454711914
2017-07-19,7.8600172996521
2017-07-20,8.141714096069336
2017-07-21,8.347833633422852
2017-07-24,8.498988151550293
2017-07-25,8.292868614196777
2017-07-26,8.24477481842041
2017-07-27,8.416540145874023
2017-07-28,8.334094047546387
2017-07-31,8.40966796875
2017-08-01,8.347833633422852
2017-08-02,8.60204792022705
2017-08-03,8.375316619873047
2017-08-04,8.23103141784668
2017-08-07,8.533341407775879
2017-08-08,8.533341407775879
2017-08-09,8.334094047546387
2017-08-10,8.27912712097168
2017-08-11,8.478375434875488
2017-08-14,8.540212631225586
2017-08-15,8.478375434875488
2017-08-16,8.519599914550781
2017-08-17,8.389056205749512
2017-08-18,8.361574172973633
2017-08-21,8.320351600646973
2017-08-22,8.519599914550781
2017-08-23,8.540212631225586
2017-08-24,8.75320053100586
2017-08-25,8.670753479003906
2017-08-28,8.615788459777832
2017-08-29,8.828779220581055
2017-08-30,9.000545501708984
2017-08-31,9.055510520935059
2017-09-01,9.06925106048584
2017-09-04,9.165441513061523
2017-09-05,9.392172813415527
2017-09-06,9.502102851867676
2017-09-07,9.502102851867676
2017-09-08,9.584550857543945
2017-09-11,9.969305992126465
2017-09-12,9.825023651123047
2017-09-13,9.756314277648926
2017-09-14,9.955565452575684
2017-09-15,9.989916801452637
2017-09-18,10.168556213378906
2017-09-19,9.941824913024902
2017-09-20,10.161684036254883
2017-09-21,10.120460510253906
2017-09-22,10.010530471801758
2017-09-25,9.529584884643555
2017-09-26,9.474618911743164
2017-09-27,9.199793815612793
2017-09-28,9.186051368713379
2017-09-29,9.481490135192871
2017-10-02,9.454008102416992
2017-10-03,9.701351165771484
2017-10-04,9.666997909545898
2017-10-05,9.845634460449219
2017-10-06,9.625774383544922
2017-10-09,9.481490135192871
2017-10-10,9.76318645477295
2017-10-11,9.845634460449219
2017-10-12,9.845634460449219
2017-10-13,9.797539710998535
2017-10-16,9.749444961547852
2017-10-17,9.502102851867676
2017-10-18,9.515843391418457
2017-10-19,9.227276802062988
2017-10-20,9.289112091064453
2017-10-23,9.137956619262695
2017-10-24,9.21353530883789
2017-10-25,9.254758834838867
2017-10-26,9.021156311035156
2017-10-27,9.131088256835938
2017-10-30,8.85626220703125
2017-10-31,8.794425964355469
2017-11-01,8.787555694580078
2017-11-02,8.787555694580078
2017-11-03,8.732589721679688
2017-11-06,8.657013893127441
2017-11-07,8.299737930297852
2017-11-08,8.588305473327637
2017-11-09,8.23103141784668
2017-11-10,8.313481330871582
2017-11-13,8.313481330871582
2017-11-14,8.169197082519531
2017-11-15,8.169197082519531
2017-11-16,8.526470184326172
2017-11-17,8.615788459777832
2017-11-20,8.615788459777832
2017-11-21,8.75320053100586
2017-11-22,8.588305473327637
2017-11-23,8.657013893127441
2017-11-24,8.870001792907715
2017-11-27,8.780684471130371
2017-11-28,8.657013893127441
2017-11-29,8.553954124450684
2017-11-30,8.36844539642334
2017-12-01,8.395928382873535
2017-12-04,8.485246658325195
2017-12-05,8.63640022277832
2017-12-06,8.711978912353516
2017-12-07,8.492116928100586
2017-12-08,8.553954124450684
2017-12-11,8.643269538879395
2017-12-12,8.684494972229004
2017-12-13,8.63640022277832
2017-12-14,8.62952995300293
2017-12-15,8.657013893127441
2017-12-18,8.71884822845459
2017-12-19,8.505858421325684
2017-12-20,8.574564933776855
2017-12-21,8.863130569458008
2017-12-22,9.014286041259766
2017-12-25,9.014286041259766
2017-12-26,8.979931831359863
2017-12-27,9.034897804260254
2017-12-28,9.082992553710938
2017-12-29,9.082992553710938
2018-01-02,9.15169906616211
2018-01-03,9.192924499511719
2018-01-04,9.268500328063965
2018-01-05,9.412784576416016
2018-01-08,9.4608793258667
2018-01-09,9.419652938842773
2018-01-10,9.220406532287598
2018-01-11,9.584550857543945
2018-01-12,9.653255462646484
2018-01-15,9.886858940124512
2018-01-16,9.811281204223633
2018-01-17,9.893729209899902
2018-01-18,9.790668487548828
2018-01-19,9.790668487548828
2018-01-22,9.721961975097656
2018-01-23,9.591419219970703
2018-01-24,9.962434768676758
2018-01-25,9.962434768676758
2018-01-26,10.374675750732422
2018-01-29,10.305967330932617
2018-01-30,10.230390548706055
2018-01-31,10.292227745056152
2018-02-01,10.670111656188965
2018-02-02,10.580791473388672
2018-02-05,10.278484344482422
2018-02-06,10.257872581481934
2018-02-07,10.147943496704102
2018-02-08,10.1135892868042
2018-02-09,9.996788024902344
2018-02-14,10.216649055480957
2018-02-15,10.285355567932129
2018-02-16,10.305967330932617
2018-02-19,10.326580047607422
2018-02-20,10.395285606384277
2018-02-21,10.594534873962402
2018-02-22,10.567052841186523
2018-02-23,10.745689392089844
2018-02-26,10.876230239868164
2018-02-27,10.814395904541016
2018-02-28,10.539568901062012
2018-03-01,10.443380355834961
2018-03-02,10.518959045410156
2018-03-05,10.676981925964355
2018-03-06,10.649500846862793
2018-03-07,10.587663650512695
2018-03-08,10.34719181060791
2018-03-09,10.491475105285645
2018-03-12,10.649500846862793
2018-03-13,10.5601806640625
2018-03-14,10.477733612060547
2018-03-15,10.409027099609375
2018-03-16,10.3540620803833
2018-03-19,10.271614074707031
2018-03-20,10.237259864807129
2018-03-21,10.305967330932617
2018-03-22,10.4021577835083
2018-03-23,10.154813766479492
2018-03-26,10.518959045410156
2018-03-27,10.573925018310547
2018-03-28,10.505215644836426
2018-03-29,10.505215644836426
2018-04-02,10.525827407836914
2018-04-03,10.278484344482422
2018-04-04,10.072365760803223
2018-04-05,10.443380355834961
2018-04-06,10.573925018310547
2018-04-09,10.141074180603027
2018-04-10,10.147943496704102
2018-04-11,10.00365924835205
2018-04-12,10.092977523803711
2018-04-13,9.756314277648926
2018-04-16,9.618903160095215
2018-04-17,9.708223342895508
2018-04-18,9.701351165771484
2018-04-19,9.46774959564209
2018-04-20,9.344078063964844
2018-04-23,9.2066650390625
2018-04-24,9.316593170166016
2018-04-25,9.261629104614258
2018-04-26,9.275370597839355
2018-04-27,9.447137832641602
2018-04-30,9.550195693969727
2018-05-02,9.24101734161377
2018-05-03,9.137956619262695
2018-05-04,9.131088256835938
2018-05-07,9.234147071838379
2018-05-08,9.23481559753418
2018-05-09,9.2848482131958
2018-05-10,9.492131233215332
2018-05-11,8.977498054504395
2018-05-14,9.013236045837402
2018-05-15,8.970349311828613
2018-05-16,9.08471393585205
2018-05-17,8.841691017150879
2018-05-18,9.149043083190918
2018-05-21,9.02038288116455
2018-05-22,9.56360912322998
2018-05-23,9.2848482131958
2018-05-24,9.070418357849121
2018-05-25,8.891725540161133
2018-05-28,8.24128532409668
2018-05-29,8.577226638793945
2018-05-30,8.355647087097168
2018-06-01,8.584375381469727
2018-06-04,8.61296558380127
2018-06-05,8.14836597442627
2018-06-06,8.005411148071289
2018-06-07,7.397858619689941
2018-06-08,7.533663272857666
2018-06-11,7.597994327545166
2018-06-12,7.533663272857666
2018-06-13,7.505073547363281
2018-06-14,7.3835625648498535
2018-06-15,7.1834282875061035
2018-06-18,7.161984443664551
2018-06-19,7.412153244018555
2018-06-20,7.7195048332214355
2018-06-21,7.576550006866455
2018-06-22,7.455039978027344
2018-06-25,7.648026943206787
2018-06-26,7.640879154205322
2018-06-27,7.447892189025879
2018-06-28,7.648026943206787
2018-06-29,7.862458229064941
2018-07-02,7.7480950355529785
2018-07-03,7.955377578735352
2018-07-04,8.191250801086426
2018-07-05,8.1626615524292
2018-07-06,8.284172058105469
2018-07-10,8.219841957092285
2018-07-11,8.184103965759277
2018-07-12,8.534340858459473
2018-07-13,8.491455078125
2018-07-16,8.305614471435547
2018-07-17,8.348502159118652
2018-07-18,8.269876480102539
2018-07-19,8.591522216796875
2018-07-20,8.805952072143555
2018-07-23,8.6272611618042
2018-07-24,8.777361869812012
2018-07-25,8.941758155822754
2018-07-26,8.648704528808594
2018-07-27,8.577226638793945
2018-07-30,8.384237289428711
2018-07-31,8.284172058105469
2018-08-01,8.663000106811523
2018-08-02,8.541487693786621
2018-08-03,8.79880428314209
2018-08-06,8.684443473815918
2018-08-07,8.570077896118164
2018-08-08,8.6272611618042
2018-08-09,8.720179557800293
2018-08-10,8.312762260437012
2018-08-13,8.24128532409668
2018-08-14,8.512896537780762
2018-08-15,8.384237289428711
2018-08-16,8.248432159423828
2018-08-17,8.112627029418945
2018-08-20,7.9696736335754395
2018-08-21,7.733799457550049
2018-08-22,7.862458229064941
2018-08-23,7.705208778381348
2018-08-24,7.648026943206787
2018-08-27,7.790980339050293
2018-08-28,7.769536972045898
2018-08-29,7.790980339050293
2018-08-30,7.733799457550049
2018-08-31,7.812425136566162
2018-09-03,7.648026943206787
2018-09-04,7.605142116546631
2018-09-05,7.540812015533447
2018-09-06,7.648026943206787
2018-09-10,7.662322521209717
2018-09-11,7.376414775848389
2018-09-12,7.376414775848389
2018-09-13,7.2191667556762695
2018-09-14,7.369266986846924
2018-09-17,7.469334602355957
2018-09-18,7.5551066398620605
2018-09-19,7.5551066398620605
2018-09-20,7.562253952026367
2018-09-21,7.590846061706543
2018-09-24,7.562253952026367
2018-09-25,7.369266986846924
2018-09-26,7.58369779586792
2018-09-27,7.9696736335754395
2018-09-28,7.676618576049805
2018-10-01,7.526515960693359
2018-10-02,7.86960506439209
2018-10-03,8.505748748779297
2018-10-04,8.605817794799805
2018-10-05,8.570077896118164
2018-10-08,9.570755958557129
2018-10-09,9.649380683898926
2018-10-10,9.220518112182617
2018-10-11,9.006089210510254
2018-10-15,8.941758155822754
2018-10-16,9.320586204528809
2018-10-17,9.184779167175293
2018-10-18,9.027531623840332
2018-10-19,8.98464584350586
2018-10-22,9.399211883544922
2018-10-23,9.720857620239258
2018-10-24,9.720857620239258
2018-10-25,9.89954948425293
2018-10-26,9.770890235900879
2018-10-29,9.76374340057373
2018-10-30,10.285524368286133
2018-10-31,10.435626983642578
2018-11-01,10.185455322265625
2018-11-05,10.13542366027832
2018-11-06,9.928140640258789
2018-11-07,9.785186767578125
2018-11-08,9.570755958557129
2018-11-09,9.577903747558594
2018-11-12,9.334882736206055
2018-11-13,9.327733993530273
2018-11-14,9.82092571258545
2018-11-16,10.256933212280273
2018-11-19,10.149718284606934
2018-11-21,10.228343963623047
2018-11-22,10.249786376953125
2018-11-23,10.0210599899292
2018-11-26,9.89954948425293
2018-11-27,10.149718284606934
2018-11-28,10.128275871276855
2018-11-29,9.878105163574219
2018-11-30,10.17830753326416
2018-12-03,10.192605018615723
2018-12-04,10.028206825256348
2018-12-05,10.292672157287598
2018-12-06,10.507102966308594
2018-12-07,10.542840957641602
2018-12-10,10.721532821655273
2018-12-11,10.900225639343262
2018-12-12,10.628613471984863
2018-12-13,10.871633529663086
2018-12-14,11.050328254699707
2018-12-17,10.850192070007324
2018-12-18,11.07891845703125
2018-12-19,11.122570991516113
2018-12-20,11.085395812988281
2018-12-21,11.085395812988281
2018-12-26,11.02591609954834
2018-12-27,11.182049751281738
2018-12-28,11.501749038696289
2019-01-02,11.79914379119873
2019-01-03,11.992450714111328
2019-01-04,11.888361930847168
2019-01-07,11.821450233459473
2019-01-08,11.739665985107422
2019-01-09,11.78427505493164
2019-01-10,11.970147132873535
2019-01-11,12.304715156555176
2019-01-14,12.527761459350586
2019-01-15,12.267541885375977
2019-01-16,12.156017303466797
2019-01-17,12.676458358764648
2019-01-18,12.683894157409668
2019-01-21,12.780547142028809
2019-01-22,12.669026374816895
2019-01-23,12.7582426071167
2019-01-24,12.899504661560059
2019-01-28,12.780547142028809
2019-01-29,12.691329002380371
2019-01-30,12.728503227233887
2019-01-31,12.646720886230469
2019-02-01,12.438543319702148
2019-02-04,12.750807762145996
2019-02-05,12.750807762145996
2019-02-06,12.542631149291992
2019-02-07,12.14858341217041
2019-02-08,12.3641939163208
2019-02-11,12.408803939819336
2019-02-12,12.222932815551758
2019-02-13,12.14114761352539
2019-02-14,12.423674583435059
2019-02-15,12.267541885375977
2019-02-18,12.490586280822754
2019-02-19,12.3641939163208
2019-02-20,12.3641939163208
2019-02-21,12.237801551818848
2019-02-22,12.60211181640625
2019-02-25,12.683894157409668
2019-02-26,12.646720886230469
2019-02-27,12.981287956237793
2019-02-28,12.713634490966797
2019-03-01,12.60211181640625
2019-03-06,12.431107521057129
2019-03-07,12.609543800354004
2019-03-08,12.81772232055664
2019-03-11,12.899504661560059
2019-03-12,12.527761459350586
2019-03-13,12.847460746765137
2019-03-14,12.825156211853027
2019-03-15,12.750807762145996
2019-03-18,12.847460746765137
2019-03-19,13.382771492004395
2019-03-20,13.28611946105957
2019-03-21,12.787981986999512
2019-03-22,12.074234962463379
2019-03-25,11.836319923400879
2019-03-26,12.081669807434082
2019-03-27,11.516618728637695
2019-03-28,11.925537109375
2019-03-29,12.096538543701172
2019-04-01,11.985017776489258
2019-04-02,11.932971000671387
2019-04-03,11.695055961608887
2019-04-04,12.02219009399414
2019-04-05,12.178321838378906
2019-04-08,12.044495582580566
2019-04-09,11.999884605407715
2019-04-10,12.230366706848145
2019-04-11,11.836319923400879
2019-04-12,11.717360496520996
2019-04-15,11.739665985107422
2019-04-16,11.635577201843262
2019-04-17,11.598402976989746
2019-04-18,11.828883171081543
2019-04-22,11.910667419433594
2019-04-23,12.349326133728027
2019-04-24,12.14114761352539
2019-04-25,12.51289176940918
2019-04-26,12.594676971435547
2019-04-29,12.795417785644531
2019-04-30,13.219205856323242
2019-05-02,12.69876480102539
2019-05-03,12.475719451904297
2019-05-06,12.498021125793457
2019-05-07,12.624415397644043
2019-05-08,12.721068382263184
2019-05-09,12.825156211853027
2019-05-10,12.750807762145996
2019-05-13,12.416239738464355
2019-05-14,12.341890335083008
2019-05-15,11.858621597290039
2019-05-16,11.553792953491211
2019-05-17,11.34561824798584
