Date,EGL.LS
2016-06-03,1.2916104793548584
2016-06-06,1.2969446182250977
2016-06-07,1.309505581855774
2016-06-08,1.303225040435791
2016-06-09,1.304010272026062
2016-06-10,1.287523627281189
2016-06-13,1.2741774320602417
2016-06-14,1.2796728610992432
2016-06-15,1.2435593605041504
2016-06-16,1.2561206817626953
2016-06-17,1.309505581855774
2016-06-20,1.3503296375274658
2016-06-21,1.3354132175445557
2016-06-22,1.34247887134552
2016-06-23,1.326777458190918
2016-06-24,1.2011653184890747
2016-06-27,1.1226578950881958
2016-06-28,1.1493502855300903
2016-06-29,1.1619114875793457
2016-06-30,1.1681921482086182
2016-07-01,1.1619114875793457
2016-07-04,1.1933146715164185
2016-07-05,1.1689772605895996
2016-07-06,1.1336487531661987
2016-07-07,1.1336487531661987
2016-07-08,1.1619114875793457
2016-07-11,1.1909593343734741
2016-07-12,1.1893891096115112
2016-07-13,1.185463786125183
2016-07-14,1.2702521085739136
2016-07-15,1.3212817907333374
2016-07-18,1.3511146306991577
2016-07-19,1.3393384218215942
2016-07-20,1.3573952913284302
2016-07-21,1.3369834423065186
2016-07-22,1.3244221210479736
2016-07-25,1.3126461505889893
2016-07-26,1.3346282243728638
2016-07-27,1.3518998622894287
2016-07-28,1.343264102935791
2016-07-29,1.34718918800354
2016-08-01,1.3346282243728638
2016-08-02,1.353469967842102
2016-08-03,1.330702781677246
2016-08-04,1.3621058464050293
2016-08-05,1.397434115409851
2016-08-08,1.415490984916687
2016-08-09,1.4202014207839966
2016-08-10,1.4131356477737427
2016-08-11,1.4092103242874146
2016-08-12,1.4170609712600708
2016-08-15,1.414705753326416
2016-08-16,1.393508791923523
2016-08-17,1.3723118305206299
2016-08-18,1.3683863878250122
2016-08-19,1.3558251857757568
2016-08-22,1.3401237726211548
2016-08-23,1.337768316268921
2016-08-24,1.3275625705718994
2016-08-25,1.3150012493133545
2016-08-26,1.3581804037094116
2016-08-29,1.3746670484542847
2016-08-30,1.3511146306991577
2016-08-31,1.3746670484542847
2016-09-01,1.360535740852356
2016-09-02,1.3628908395767212
2016-09-05,1.3668162822723389
2016-09-06,1.3589653968811035
2016-09-07,1.4052850008010864
2016-09-08,1.4288371801376343
2016-09-09,1.4209864139556885
2016-09-12,1.3730969429016113
2016-09-13,1.343264102935791
2016-09-14,1.343264102935791
2016-09-15,1.3228518962860107
2016-09-16,1.2074459791183472
2016-09-19,1.2419891357421875
2016-09-20,1.2239323854446411
2016-09-21,1.2286430597305298
2016-09-22,1.2718219757080078
2016-09-23,1.2851684093475342
2016-09-26,1.2867385149002075
2016-09-27,1.2404192686080933
2016-09-28,1.2781027555465698
2016-09-29,1.3173564672470093
2016-09-30,1.3416937589645386
2016-10-03,1.34247887134552
2016-10-04,1.3322728872299194
2016-10-05,1.338553547859192
2016-10-06,1.325992465019226
2016-10-07,1.3212817907333374
2016-10-10,1.3338431119918823
2016-10-11,1.3503296375274658
2016-10-12,1.34718918800354
2016-10-13,1.3911534547805786
2016-10-14,1.4052850008010864
2016-10-17,1.4563148021697998
2016-10-18,1.4311925172805786
2016-10-19,1.4209864139556885
2016-10-20,1.4068551063537598
2016-10-21,1.3895833492279053
2016-10-24,1.4131356477737427
2016-10-25,1.3895833492279053
2016-10-26,1.3895833492279053
2016-10-27,1.397434115409851
2016-10-28,1.3895833492279053
2016-10-31,1.397434115409851
2016-11-01,1.3887982368469238
2016-11-02,1.3628908395767212
2016-11-03,1.3361984491348267
2016-11-04,1.354254961013794
2016-11-07,1.3887982368469238
2016-11-08,1.4209864139556885
2016-11-09,1.4241267442703247
2016-11-10,1.4280520677566528
2016-11-11,1.3825178146362305
2016-11-14,1.3785923719406128
2016-11-15,1.3621058464050293
2016-11-16,1.3503296375274658
2016-11-17,1.3220667839050293
2016-11-18,1.3197115659713745
2016-11-21,1.3079355955123901
2016-11-22,1.3063654899597168
2016-11-23,1.253765344619751
2016-11-24,1.2176518440246582
2016-11-25,1.2388488054275513
2016-11-28,1.2066606283187866
2016-11-29,1.1964547634124756
2016-11-30,1.1862488985061646
2016-12-01,1.2262877225875854
2016-12-02,1.1893891096115112
2016-12-05,1.2050906419754028
2016-12-06,1.2302131652832031
2016-12-07,1.2592610120773315
2016-12-08,1.2843832969665527
2016-12-09,1.2639714479446411
2016-12-12,1.2498399019241333
2016-12-13,1.2466998100280762
2016-12-14,1.2482699155807495
2016-12-15,1.2545504570007324
2016-12-16,1.2553356885910034
2016-12-19,1.2843832969665527
2016-12-20,1.2694668769836426
2016-12-21,1.2749624252319336
2016-12-22,1.253765344619751
2016-12-23,1.2639714479446411
2016-12-27,1.2631862163543701
2016-12-28,1.2600460052490234
2016-12-29,1.2616161108016968
2016-12-30,1.2639714479446411
2017-01-02,1.2655415534973145
2017-01-03,1.2992995977401733
2017-01-04,1.3173564672470093
2017-01-05,1.3079355955123901
2017-01-06,1.3071504831314087
2017-01-09,1.2820279598236084
2017-01-10,1.2718219757080078
2017-01-11,1.315786361694336
2017-01-12,1.297729730606079
2017-01-13,1.2773175239562988
2017-01-16,1.2576909065246582
2017-01-17,1.2733922004699707
2017-01-18,1.2726073265075684
2017-01-19,1.2945892810821533
2017-01-20,1.303225040435791
2017-01-23,1.2922340631484985
2017-01-24,1.2914490699768066
2017-01-25,1.2828131914138794
2017-01-26,1.3189265727996826
2017-01-27,1.3228518962860107
2017-01-30,1.2867385149002075
2017-01-31,1.2631862163543701
2017-02-01,1.2702521085739136
2017-02-02,1.2302131652832031
2017-02-03,1.2945892810821533
2017-02-06,1.2686817646026611
2017-02-07,1.253765344619751
2017-02-08,1.252980351448059
2017-02-09,1.2694668769836426
2017-02-10,1.2749624252319336
2017-02-13,1.287523627281189
2017-02-14,1.2906639575958252
2017-02-15,1.2890937328338623
2017-02-16,1.2741774320602417
2017-02-17,1.2686817646026611
2017-02-20,1.2631862163543701
2017-02-21,1.2945892810821533
2017-02-22,1.280457854270935
2017-02-23,1.2647563219070435
2017-02-24,1.2678968906402588
2017-02-27,1.2726073265075684
2017-02-28,1.2906639575958252
2017-03-01,1.3063654899597168
2017-03-02,1.3063654899597168
2017-03-03,1.3071504831314087
2017-03-06,1.3071504831314087
2017-03-07,1.3715265989303589
2017-03-08,1.343264102935791
2017-03-09,1.3566100597381592
2017-03-10,1.3503296375274658
2017-03-13,1.4131356477737427
2017-03-14,1.387228012084961
2017-03-15,1.3833028078079224
2017-03-16,1.3346282243728638
2017-03-17,1.3189265727996826
2017-03-20,1.3409086465835571
2017-03-21,1.34718918800354
2017-03-22,1.34247887134552
2017-03-23,1.34247887134552
2017-03-24,1.3699564933776855
2017-03-27,1.3707417249679565
2017-03-28,1.381732702255249
2017-03-29,1.3895833492279053
2017-03-30,1.4445385932922363
2017-03-31,1.4869327545166016
2017-04-03,1.5363924503326416
2017-04-04,1.538747787475586
2017-04-05,1.620395541191101
2017-04-06,1.6392372846603394
2017-04-07,1.712249517440796
2017-04-10,1.660434365272522
2017-04-11,1.7138195037841797
2017-04-12,1.8127390146255493
2017-04-13,1.792326807975769
2017-04-18,1.8025330305099487
2017-04-19,1.742867350578308
2017-04-20,1.7569987773895264
2017-04-21,1.742867350578308
2017-04-24,1.7255957126617432
2017-04-25,1.7114641666412354
2017-04-26,1.8017480373382568
2017-04-27,1.8661240339279175
2017-04-28,1.8323659896850586
2017-05-02,2.001156806945801
2017-05-03,2.0058674812316895
2017-05-04,2.049046754837036
2017-05-05,2.0647482872009277
2017-05-08,2.086730480194092
2017-05-09,2.045121431350708
2017-05-10,2.0333449840545654
2017-05-11,1.9862407445907593
2017-05-12,1.9689689874649048
2017-05-15,2.0459065437316895
2017-05-16,2.041195869445801
2017-05-17,2.021569013595581
2017-05-18,1.9509121179580688
2017-05-19,2.0019419193267822
2017-05-22,2.063178062438965
2017-05-23,2.1079273223876953
2017-05-24,2.1424708366394043
2017-05-25,2.1338346004486084
2017-05-26,2.101646661758423
2017-05-29,2.1134226322174072
2017-05-30,2.119703769683838
2017-05-31,2.1354050636291504
2017-06-01,2.1463959217071533
2017-06-02,2.131479501724243
2017-06-05,2.104001998901367
2017-06-06,2.2203407287597656
2017-06-07,2.155158281326294
2017-06-08,2.0544960498809814
2017-06-09,1.9620848894119263
2017-06-12,1.915879249572754
2017-06-13,1.9876631498336792
2017-06-14,2.2013635635375977
2017-06-15,2.1543333530426025
2017-06-16,2.188162326812744
2017-06-19,2.15020751953125
2017-06-20,2.1782608032226562
2017-06-21,2.1807360649108887
2017-06-22,2.1526825428009033
2017-06-23,2.1180286407470703
2017-06-26,2.151857614517212
2017-06-27,2.1114277839660645
2017-06-28,2.0718231201171875
2017-06-29,2.0082907676696777
2017-06-30,2.0049901008605957
2017-07-03,2.009115695953369
2017-07-04,2.0049901008605957
2017-07-05,1.9901385307312012
2017-07-06,1.9389822483062744
2017-07-07,1.9422825574874878
2017-07-10,1.9670356512069702
2017-07-11,1.9422825574874878
2017-07-12,1.9422825574874878
2017-07-13,1.9983892440795898
2017-07-14,2.000864267349243
2017-07-17,2.014066219329834
2017-07-18,2.05367112159729
2017-07-19,2.070997953414917
2017-07-20,2.079249143600464
2017-07-21,2.069347620010376
2017-07-24,2.0429446697235107
2017-07-25,2.0635721683502197
2017-07-26,2.0784242153167725
2017-07-27,2.0511956214904785
2017-07-28,1.9884881973266602
2017-07-31,1.9637353420257568
2017-08-01,2.000864267349243
2017-08-02,2.043769359588623
2017-08-03,2.0016896724700928
2017-08-04,2.0256173610687256
2017-08-07,2.0371692180633545
2017-08-08,2.060271978378296
2017-08-09,2.039644241333008
2017-08-10,2.012415885925293
2017-08-11,1.9637353420257568
2017-08-14,1.9884881973266602
2017-08-15,1.9662103652954102
2017-08-16,2.023142099380493
2017-08-17,2.0049901008605957
2017-08-18,1.9868379831314087
2017-08-21,1.9719862937927246
2017-08-22,1.9835375547409058
2017-08-23,1.9480583667755127
2017-08-24,1.9389822483062744
2017-08-25,1.9736361503601074
2017-08-28,1.95548415184021
2017-08-29,1.9464080333709717
2017-08-30,1.9868379831314087
2017-08-31,2.0025148391723633
2017-09-01,2.003340005874634
2017-09-04,2.0066401958465576
2017-09-05,2.028092861175537
2017-09-06,2.0355186462402344
2017-09-07,2.0462450981140137
2017-09-08,2.067697763442993
2017-09-11,2.086674928665161
2017-09-12,2.210439682006836
2017-09-13,2.2195160388946533
2017-09-14,2.253344774246216
2017-09-15,2.373809576034546
2017-09-18,2.411764144897461
2017-09-19,2.4439425468444824
2017-09-20,2.4455928802490234
2017-09-21,2.4142394065856934
2017-09-22,2.4530186653137207
2017-09-25,2.434866428375244
2017-09-26,2.3903114795684814
2017-09-27,2.5578064918518066
2017-09-28,2.5561559200286865
2017-09-29,2.617213249206543
2017-10-02,2.622164011001587
2017-10-03,2.7145748138427734
2017-10-04,2.6345407962799072
2017-10-05,2.699723482131958
2017-10-06,2.7418031692504883
2017-10-09,2.710449695587158
2017-10-10,2.6683695316314697
2017-10-11,2.737678050994873
2017-10-12,2.7475788593292236
2017-10-13,2.6955978870391846
2017-10-16,2.6939477920532227
2017-10-17,2.722001075744629
2017-10-18,2.71209979057312
2017-10-19,2.6815710067749023
2017-10-20,2.7228260040283203
2017-10-23,2.7525296211242676
2017-10-24,2.715399980545044
2017-10-25,2.7244763374328613
2017-10-26,2.7475788593292236
2017-10-27,2.7418031692504883
2017-10-30,2.7888340950012207
2017-10-31,2.8449409008026123
2017-11-01,2.968705654144287
2017-11-02,2.887845993041992
2017-11-03,2.865568161010742
2017-11-06,2.868868589401245
2017-11-07,2.867218255996704
2017-11-08,2.8589675426483154
2017-11-09,2.813586950302124
2017-11-10,2.772331714630127
2017-11-13,2.696422815322876
2017-11-14,2.7129249572753906
2017-11-15,2.665069341659546
2017-11-16,2.636190891265869
2017-11-17,2.637840747833252
2017-11-20,2.67002010345459
2017-11-21,2.7319021224975586
2017-11-22,2.8746440410614014
2017-11-23,2.8449409008026123
2017-11-24,2.792959690093994
2017-11-27,2.8061609268188477
2017-11-28,2.8474159240722656
2017-11-29,2.853191614151001
2017-11-30,2.846590995788574
2017-12-01,2.908473253250122
2017-12-04,2.8837201595306396
2017-12-05,2.925800323486328
2017-12-06,3.0644171237945557
2017-12-07,3.065241813659668
2017-12-08,3.0866947174072266
2017-12-11,3.0974209308624268
2017-12-12,3.073493242263794
2017-12-13,3.0949459075927734
2017-12-14,3.0347132682800293
2017-12-15,3.0693678855895996
2017-12-18,3.0899949073791504
2017-12-19,3.085869789123535
2017-12-20,3.0759682655334473
2017-12-21,3.0404891967773438
2017-12-22,2.9852077960968018
2017-12-27,3.0347132682800293
2017-12-28,3.0536906719207764
2017-12-29,3.022336959838867
2018-01-02,3.127124309539795
2018-01-03,3.3003952503204346
2018-01-04,3.3540267944335938
2018-01-05,3.1766302585601807
2018-01-08,3.222010850906372
2018-01-09,3.283893346786499
2018-01-10,3.2591404914855957
2018-01-11,3.3003952503204346
2018-01-12,3.2797679901123047
2018-01-15,3.2880187034606934
2018-01-16,3.31689715385437
2018-01-17,3.2880187034606934
2018-01-18,3.283893346786499
2018-01-19,3.2921440601348877
2018-01-22,3.3292737007141113
2018-01-23,3.3127715587615967
2018-01-24,3.2962698936462402
2018-01-25,3.3210229873657227
2018-01-26,3.3416502475738525
2018-01-29,3.325148344039917
2018-01-30,3.2797679901123047
2018-01-31,3.3003952503204346
2018-02-01,3.3540267944335938
2018-02-02,3.263265609741211
2018-02-05,3.0776185989379883
2018-02-06,3.0157361030578613
2018-02-07,3.1353752613067627
2018-02-08,3.0198616981506348
2018-02-09,2.9208498001098633
2018-02-12,2.9414772987365723
2018-02-13,2.896096706390381
2018-02-14,2.854841947555542
2018-02-15,2.9125986099243164
2018-02-16,3.052865743637085
2018-02-19,3.0033600330352783
2018-02-20,3.1725051403045654
2018-02-21,3.189007043838501
2018-02-22,3.1848812103271484
2018-02-23,3.275642156600952
2018-02-26,3.3127715587615967
2018-02-27,3.3210229873657227
2018-02-28,3.3003952503204346
2018-03-01,3.2178852558135986
2018-03-02,3.106497049331665
2018-03-05,3.1353752613067627
2018-03-06,3.094120502471924
2018-03-07,3.1518774032592773
2018-03-08,3.1353752613067627
2018-03-09,3.1312501430511475
2018-03-12,3.160128355026245
2018-03-13,2.8919713497161865
2018-03-14,2.978606700897217
2018-03-15,3.052865743637085
2018-03-16,2.978606700897217
2018-03-19,2.982732057571411
2018-03-20,3.044614791870117
2018-03-21,3.032238006591797
2018-03-22,3.0198616981506348
2018-03-23,3.044614791870117
2018-03-26,2.908473253250122
2018-03-27,2.8713438510894775
2018-03-28,2.698072910308838
2018-03-29,2.698072910308838
2018-04-03,2.677445650100708
2018-04-04,2.623814344406128
2018-04-05,2.751704692840576
2018-04-06,2.541304349899292
2018-04-09,2.5908102989196777
2018-04-10,2.677445650100708
2018-04-11,2.7021985054016113
2018-04-12,2.821837902069092
2018-04-13,2.908473253250122
2018-04-16,2.854841947555542
2018-04-17,2.91672420501709
2018-04-18,2.970355749130249
2018-04-19,2.9043478965759277
2018-04-20,2.9332263469696045
2018-04-23,2.9868576526641846
2018-04-24,2.9414772987365723
2018-04-25,2.94972825050354
2018-04-26,2.9456028938293457
2018-04-27,2.94972825050354
2018-04-30,2.9662301540374756
2018-05-02,2.9951086044311523
2018-05-03,2.9951086044311523
2018-05-04,3.032238006591797
2018-05-07,3.0404891967773438
2018-05-08,2.9868576526641846
2018-05-09,2.9456028938293457
2018-05-10,2.970355749130249
2018-05-11,2.990983247756958
2018-05-14,2.9621047973632812
2018-05-15,2.91672420501709
2018-05-16,2.937351703643799
2018-05-17,2.999234199523926
2018-05-18,2.929100751876831
2018-05-21,2.9249751567840576
2018-05-22,2.929100751876831
2018-05-23,2.91672420501709
2018-05-24,2.8589675426483154
2018-05-25,2.792959690093994
2018-05-28,2.792959690093994
2018-05-29,2.623814344406128
2018-05-30,2.665069341659546
2018-05-31,2.6815710067749023
2018-06-01,2.665069341659546
2018-06-04,2.7970848083496094
2018-06-05,2.751704692840576
2018-06-06,2.7352030277252197
2018-06-07,2.68982195854187
2018-06-08,2.656818151473999
2018-06-11,2.6403162479400635
2018-06-12,2.6733200550079346
2018-06-13,2.6815710067749023
2018-06-14,2.6485671997070312
2018-06-15,2.561931610107422
2018-06-18,2.491798162460327
2018-06-19,2.4629197120666504
2018-06-20,2.446417808532715
2018-06-21,2.351531505584717
2018-06-22,2.425790786743164
2018-06-25,2.417539596557617
2018-06-26,2.3927865028381348
2018-06-27,2.4959239959716797
2018-06-28,2.4010374546051025
2018-06-29,2.372159242630005
2018-07-02,2.3927865028381348
2018-07-03,2.339155435562134
2018-07-04,2.351531505584717
2018-07-05,2.479422092437744
2018-07-06,2.5041747093200684
2018-07-09,2.5248024463653564
2018-07-10,2.5495553016662598
2018-07-11,2.491798162460327
2018-07-12,2.479422092437744
2018-07-13,2.471170663833618
2018-07-16,2.500049352645874
2018-07-17,2.4752964973449707
2018-07-18,2.4134137630462646
2018-07-19,2.4216647148132324
2018-07-20,2.3886611461639404
2018-07-23,2.4092886447906494
2018-07-24,2.372159242630005
2018-07-25,2.384535551071167
2018-07-26,2.384535551071167
2018-07-27,2.3927865028381348
2018-07-30,2.3804101943969727
2018-07-31,2.363908052444458
2018-08-01,2.372159242630005
2018-08-02,2.3804101943969727
2018-08-03,2.3597826957702637
2018-08-06,2.3474063873291016
2018-08-07,2.3267786502838135
2018-08-08,2.310276746749878
2018-08-09,2.3804101943969727
2018-08-10,2.384535551071167
2018-08-13,2.351531505584717
2018-08-14,2.322653293609619
2018-08-15,2.2855236530303955
2018-08-16,2.3144021034240723
2018-08-17,2.289649486541748
2018-08-20,2.3185276985168457
2018-08-21,2.372159242630005
2018-08-22,2.372159242630005
2018-08-23,2.351531505584717
2018-08-24,2.3061511516571045
2018-08-27,2.351531505584717
2018-08-28,2.3804101943969727
2018-08-29,2.3597826957702637
2018-08-30,2.310276746749878
2018-08-31,2.207139253616333
2018-09-03,2.1370060443878174
2018-09-04,2.0049901008605957
2018-09-05,1.918354868888855
2018-09-06,1.81521737575531
2018-09-07,1.7863390445709229
2018-09-10,1.8193427324295044
2018-09-11,1.7780879735946655
2018-09-12,1.8275936841964722
2018-09-13,1.798715353012085
2018-09-14,1.7657116651535034
2018-09-17,1.7863390445709229
2018-09-18,1.7863390445709229
2018-09-19,1.7904644012451172
2018-09-20,1.8069664239883423
2018-09-21,1.7492095232009888
2018-09-24,1.7120801210403442
2018-09-25,1.7450839281082153
2018-09-26,1.7698369026184082
2018-09-27,1.8110917806625366
2018-09-28,1.7327073812484741
2018-10-01,1.6790761947631836
2018-10-02,1.6402965784072876
2018-10-03,1.6708251237869263
2018-10-04,1.6452471017837524
2018-10-05,1.6221442222595215
2018-10-08,1.5429348945617676
2018-10-09,1.562737226486206
2018-10-10,1.4769269227981567
2018-10-11,1.4653754234313965
2018-10-12,1.5099308490753174
2018-10-15,1.4983794689178467
2018-10-16,1.5874899625778198
2018-10-17,1.5544861555099487
2018-10-18,1.5181818008422852
2018-10-19,1.4868279695510864
2018-10-22,1.4604249000549316
2018-10-23,1.3993675708770752
2018-10-24,1.3878161907196045
2018-10-25,1.4175198078155518
2018-10-26,1.3762648105621338
2018-10-29,1.4208202362060547
2018-10-30,1.4505237340927124
2018-10-31,1.4505237340927124
2018-11-01,1.4455729722976685
2018-11-02,1.4686758518218994
2018-11-05,1.4257707595825195
2018-11-06,1.4092687368392944
2018-11-07,1.4686758518218994
2018-11-08,1.4406226873397827
2018-11-09,1.448873519897461
2018-11-12,1.4076184034347534
2018-11-13,1.3729645013809204
2018-11-14,1.3564624786376953
2018-11-15,1.330059289932251
2018-11-16,1.2954051494598389
2018-11-19,1.3168576955795288
2018-11-20,1.2458990812301636
2018-11-21,1.273952603340149
2018-11-22,1.232697606086731
2018-11-23,1.2541502714157104
2018-11-26,1.344910979270935
2018-11-27,1.4950790405273438
2018-11-28,1.371314287185669
2018-11-29,1.3878161907196045
2018-11-30,1.4043182134628296
2018-12-03,1.443922996520996
2018-12-04,1.4208202362060547
2018-12-05,1.3944170475006104
2018-12-06,1.3383102416992188
2018-12-07,1.326758861541748
2018-12-10,1.2756026983261108
2018-12-11,1.2970553636550903
2018-12-12,1.3185079097747803
2018-12-13,1.3201581239700317
2018-12-14,1.3234584331512451
2018-12-17,1.3152074813842773
2018-12-18,1.3630633354187012
2018-12-19,1.349861741065979
2018-12-20,1.273952603340149
2018-12-21,1.2574506998062134
2018-12-24,1.2574506998062134
2018-12-27,1.2425988912582397
2018-12-28,1.2822035551071167
2018-12-31,1.3284090757369995
2019-01-02,1.331709384918213
2019-01-03,1.28550386428833
2019-01-04,1.3779150247573853
2019-01-07,1.4554743766784668
2019-01-08,1.4224704504013062
2019-01-09,1.4208202362060547
2019-01-10,1.4208202362060547
2019-01-11,1.4571244716644287
2019-01-14,1.4373220205307007
2019-01-15,1.4307212829589844
2019-01-16,1.4224704504013062
2019-01-17,1.4224704504013062
2019-01-18,1.4604249000549316
2019-01-21,1.4637254476547241
2019-01-22,1.4373220205307007
2019-01-23,1.448873519897461
2019-01-24,1.6221442222595215
2019-01-25,1.6790761947631836
2019-01-28,1.6105928421020508
2019-01-29,1.5676876306533813
2019-01-30,1.6089426279067993
2019-01-31,1.5924406051635742
2019-02-01,1.5924406051635742
2019-02-04,1.584189772605896
2019-02-05,1.6023420095443726
2019-02-06,1.5973913669586182
2019-02-07,1.5346839427947998
2019-02-08,1.5181818008422852
2019-02-11,1.5099308490753174
2019-02-12,1.5610870122909546
