Date,TORNTPHARM.NS
2016-01-05,633.5643310546875
2016-01-06,636.6088256835938
2016-01-07,628.7330932617188
2016-01-08,635.6160888671875
2016-01-11,624.9827270507812
2016-01-12,634.6453857421875
2016-01-13,622.0486450195312
2016-01-14,613.3566284179688
2016-01-15,584.08203125
2016-01-18,586.5969848632812
2016-01-19,604.797119140625
2016-01-20,578.83154296875
2016-01-21,590.7664184570312
2016-01-22,613.8640747070312
2016-01-25,617.6585083007812
2016-01-27,615.5629272460938
2016-01-28,610.6432495117188
2016-01-29,617.1952514648438
2016-02-01,615.8937377929688
2016-02-02,595.0242309570312
2016-02-03,608.28271484375
2016-02-04,596.2153930664062
2016-02-05,606.3633422851562
2016-02-08,591.5607299804688
2016-02-09,585.2952880859375
2016-02-10,581.9419555664062
2016-02-11,567.2249755859375
2016-02-12,553.3142700195312
2016-02-15,583.0621337890625
2016-02-16,570.1146240234375
2016-02-17,592.671875
2016-02-18,595.6288452148438
2016-02-19,598.0033569335938
2016-02-22,604.902587890625
2016-02-23,586.2430419921875
2016-02-24,566.015380859375
2016-02-25,566.7993774414062
2016-02-26,566.7098999023438
2016-02-29,564.940185546875
2016-03-01,576.7899169921875
2016-03-02,582.9276733398438
2016-03-03,589.5807495117188
2016-03-04,595.2928466796875
2016-03-08,588.2366943359375
2016-03-09,586.6237182617188
2016-03-10,572.2202758789062
2016-03-11,576.99169921875
2016-03-14,577.4395751953125
2016-03-15,572.8027954101562
2016-03-16,568.5868530273438
2016-03-17,569.4253540039062
2016-03-18,595.1064453125
2016-03-21,610.9730224609375
2016-03-22,642.8646850585938
2016-03-23,633.7527465820312
2016-03-28,619.38232421875
2016-03-29,607.8223876953125
2016-03-30,612.4462890625
2016-03-31,607.5729370117188
2016-04-01,617.4782104492188
2016-04-04,633.798095703125
2016-04-05,634.0245971679688
2016-04-06,625.8873291015625
2016-04-07,627.451416015625
2016-04-08,651.3190307617188
2016-04-11,651.092529296875
2016-04-12,661.0657958984375
2016-04-13,666.9589233398438
2016-04-18,668.29638671875
2016-04-20,646.037841796875
2016-04-21,662.2216796875
2016-04-22,662.06298828125
2016-04-25,644.9498901367188
2016-04-26,648.3499145507812
2016-04-27,654.0845336914062
2016-04-28,643.2725219726562
2016-04-29,648.37255859375
2016-05-02,646.9899291992188
2016-05-03,650.6844482421875
2016-05-04,635.837890625
2016-05-05,634.9540405273438
2016-05-06,631.5540161132812
2016-05-09,629.604736328125
2016-05-10,630.216796875
2016-05-11,627.4287719726562
2016-05-12,633.3900146484375
2016-05-13,630.8967895507812
2016-05-16,634.1832885742188
2016-05-17,627.9501342773438
2016-05-18,626.431396484375
2016-05-19,623.1902465820312
2016-05-20,600.6823120117188
2016-05-23,602.7224731445312
2016-05-24,614.0328979492188
2016-05-25,630.7833862304688
2016-05-26,626.6807861328125
2016-05-27,624.912841796875
2016-05-30,621.2409057617188
2016-05-31,608.2528686523438
2016-06-01,617.7501831054688
2016-06-02,605.6236572265625
2016-06-03,626.4088134765625
2016-06-06,621.7847900390625
2016-06-07,623.5074462890625
2016-06-08,633.5487060546875
2016-06-09,620.2888793945312
2016-06-10,612.2197265625
2016-06-13,605.782470703125
2016-06-14,607.4144287109375
2016-06-15,607.7316284179688
2016-06-16,607.3463134765625
2016-06-17,610.9049072265625
2016-06-20,607.6183471679688
2016-06-21,602.6543579101562
2016-06-22,602.1783447265625
2016-06-23,609.544921875
2016-06-24,599.2998657226562
2016-06-27,600.999755859375
2016-06-28,609.0011596679688
2016-06-29,612.310302734375
2016-06-30,622.3515014648438
2016-07-01,631.8035278320312
2016-07-04,631.7808837890625
2016-07-05,634.04736328125
2016-07-07,633.9113159179688
2016-07-08,643.8845825195312
2016-07-11,655.9429931640625
2016-07-12,650.8659057617188
2016-07-13,642.9552612304688
2016-07-14,652.6792602539062
2016-07-15,640.6206665039062
2016-07-18,633.140625
2016-07-19,631.5313720703125
2016-07-20,650.7752685546875
2016-07-21,659.728515625
2016-07-22,661.700439453125
2016-07-25,662.06298828125
2016-07-26,662.9697875976562
2016-07-27,637.5833129882812
2016-07-28,651.4324951171875
2016-07-29,652.9963989257812
2016-08-01,660.9977416992188
2016-08-02,672.580322265625
2016-08-03,663.46826171875
2016-08-04,664.080322265625
2016-08-05,688.8773803710938
2016-08-08,691.9828491210938
2016-08-09,680.6721801757812
2016-08-10,670.5856323242188
2016-08-11,670.2909545898438
2016-08-12,674.0535278320312
2016-08-16,675.6629638671875
2016-08-17,682.5081787109375
2016-08-18,711.5438842773438
2016-08-19,703.2025146484375
2016-08-22,699.1226806640625
2016-08-23,718.3889770507812
2016-08-24,771.1112060546875
2016-08-25,730.8556518554688
2016-08-26,732.3515014648438
2016-08-29,732.6235961914062
2016-08-30,731.1051025390625
2016-08-31,739.8087768554688
2016-09-01,725.0077514648438
2016-09-02,730.062255859375
2016-09-06,739.5140991210938
2016-09-07,733.5755615234375
2016-09-08,762.5205078125
2016-09-09,753.9299926757812
2016-09-12,750.5073852539062
2016-09-14,738.1996459960938
2016-09-15,737.7462158203125
2016-09-16,723.489013671875
2016-09-19,727.5009765625
2016-09-20,727.8638305664062
2016-09-21,732.986083984375
2016-09-22,747.5606689453125
2016-09-23,743.8434448242188
2016-09-26,749.53271484375
2016-09-27,751.0967407226562
2016-09-28,746.4500122070312
2016-09-29,735.6609497070312
2016-09-30,736.0009765625
2016-10-03,752.570068359375
2016-10-04,744.387451171875
2016-10-05,755.56201171875
2016-10-06,742.3701171875
2016-10-07,739.2195434570312
2016-10-10,738.4262084960938
2016-10-13,739.854248046875
2016-10-14,742.3248291015625
2016-10-17,738.9021606445312
2016-10-18,747.1300048828125
2016-10-19,736.0009765625
2016-10-20,727.1383056640625
2016-10-21,717.5050048828125
2016-10-24,730.9009399414062
2016-10-25,725.7329711914062
2016-10-26,710.2745971679688
2016-10-27,646.33251953125
2016-10-28,641.5726928710938
2016-11-01,625.4340209960938
2016-11-02,609.1142578125
2016-11-03,597.1463012695312
2016-11-04,586.9918823242188
2016-11-07,604.4224243164062
2016-11-08,595.945068359375
2016-11-09,613.8062133789062
2016-11-10,614.1234741210938
2016-11-11,591.411865234375
2016-11-15,569.1534423828125
2016-11-16,556.2335815429688
2016-11-17,573.0067138671875
2016-11-18,593.8825073242188
2016-11-21,591.7064819335938
2016-11-22,605.1929321289062
2016-11-23,606.7342529296875
2016-11-24,610.6102905273438
2016-11-25,619.3367919921875
2016-11-28,637.4246826171875
2016-11-29,638.5352783203125
2016-11-30,624.3009033203125
2016-12-01,630.8514404296875
2016-12-02,610.3381958007812
2016-12-05,605.6236572265625
2016-12-06,610.2930297851562
2016-12-07,609.15966796875
2016-12-08,609.182373046875
2016-12-09,607.1651000976562
2016-12-12,610.746337890625
2016-12-13,594.9251098632812
2016-12-14,599.73046875
2016-12-15,592.817138671875
2016-12-16,591.8650512695312
2016-12-19,589.6892700195312
2016-12-20,585.2919921875
2016-12-21,601.8836669921875
2016-12-22,588.4197998046875
2016-12-23,581.280029296875
2016-12-26,572.41748046875
2016-12-27,585.2466430664062
2016-12-28,586.8786010742188
2016-12-29,581.9146728515625
2016-12-30,597.10107421875
2017-01-02,594.1997680664062
2017-01-03,607.2103881835938
2017-01-04,611.834228515625
2017-01-05,615.438232421875
2017-01-06,623.7341918945312
2017-01-09,608.0263671875
2017-01-10,615.6876220703125
2017-01-11,618.2262573242188
2017-01-12,601.430419921875
2017-01-13,604.6944580078125
2017-01-16,602.5183715820312
2017-01-17,603.697021484375
2017-01-18,593.2704467773438
2017-01-19,592.5905151367188
2017-01-20,586.085205078125
2017-01-23,582.6627197265625
2017-01-24,586.3118286132812
2017-01-25,589.847900390625
2017-01-27,588.3519287109375
2017-01-30,591.9105224609375
2017-01-31,589.3038330078125
2017-02-01,588.555908203125
2017-02-02,583.5014038085938
2017-02-03,595.8091430664062
2017-02-06,581.9827880859375
2017-02-07,583.115966796875
2017-02-08,574.3667602539062
2017-02-09,569.8333740234375
2017-02-10,572.0953369140625
2017-02-13,570.9757080078125
2017-02-14,575.6597900390625
2017-02-15,562.704833984375
2017-02-16,572.9637451171875
2017-02-17,576.0709228515625
2017-02-20,590.3282470703125
2017-02-21,598.8049926757812
2017-02-22,599.5131225585938
2017-02-23,592.4987182617188
2017-02-27,613.9533081054688
2017-02-28,622.3613891601562
2017-03-01,625.9942016601562
2017-03-02,625.5145263671875
2017-03-03,613.8618774414062
2017-03-06,626.634033203125
2017-03-07,616.3065795898438
2017-03-08,617.1748657226562
2017-03-09,608.2868041992188
2017-03-10,606.6875
2017-03-14,611.1657104492188
2017-03-15,617.2205810546875
2017-03-16,627.2965698242188
2017-03-17,661.1804809570312
2017-03-20,660.4264526367188
2017-03-21,658.4385375976562
2017-03-22,649.8021850585938
2017-03-23,655.0343017578125
2017-03-24,643.6101684570312
2017-03-27,640.9141235351562
2017-03-28,660.5862426757812
2017-03-29,667.1438598632812
2017-03-30,684.142822265625
2017-03-31,709.4814453125
2017-04-03,687.7527465820312
2017-04-05,675.963134765625
2017-04-06,676.0089111328125
2017-04-07,664.9732666015625
2017-04-10,671.8277587890625
2017-04-11,679.1390991210938
2017-04-12,666.11572265625
2017-04-13,663.7852172851562
2017-04-17,668.9488525390625
2017-04-18,662.734130859375
2017-04-19,663.1453247070312
2017-04-20,665.1331176757812
2017-04-21,655.9481201171875
2017-04-24,669.4057006835938
2017-04-25,662.4143676757812
2017-04-26,652.9094848632812
2017-04-27,644.2041625976562
2017-04-28,648.3168334960938
2017-05-02,634.6309814453125
2017-05-03,613.9761962890625
2017-05-04,607.3729858398438
2017-05-05,591.3106079101562
2017-05-08,587.5635986328125
2017-05-09,598.8506469726562
2017-05-10,611.6913452148438
2017-05-11,602.8490600585938
2017-05-12,593.8009643554688
2017-05-15,594.2353515625
2017-05-16,606.3447265625
2017-05-17,610.1834106445312
2017-05-18,600.6326904296875
2017-05-19,589.4600219726562
2017-05-22,597.365478515625
2017-05-23,577.4191284179688
2017-05-24,566.6116943359375
2017-05-25,557.5181884765625
2017-05-26,559.4603881835938
2017-05-29,557.4268188476562
2017-05-30,568.1198120117188
2017-05-31,563.52734375
2017-06-01,552.0118408203125
2017-06-02,553.725341796875
2017-06-05,554.7765502929688
2017-06-06,554.6166381835938
2017-06-07,551.8975830078125
2017-06-08,556.3759155273438
2017-06-09,552.4003295898438
2017-06-12,548.218994140625
2017-06-13,555.507568359375
2017-06-14,563.892822265625
2017-06-15,564.0985717773438
2017-06-16,553.7711791992188
2017-06-19,550.8369750976562
2017-06-20,547.6046142578125
2017-06-21,549.6218872070312
2017-06-22,538.96240234375
2017-06-23,540.0855712890625
2017-06-27,543.1804809570312
2017-06-28,534.3776245117188
2017-06-29,546.114501953125
2017-06-30,559.5938110351562
2017-07-03,563.2844848632812
2017-07-04,568.8092651367188
2017-07-05,583.8472290039062
2017-07-06,583.1136474609375
2017-07-07,595.2861938476562
2017-07-10,596.4324340820312
2017-07-11,611.6080322265625
2017-07-12,600.7649536132812
2017-07-13,586.9190063476562
2017-07-14,595.8822631835938
2017-07-17,593.6586303710938
2017-07-18,593.8877563476562
2017-07-19,596.0427856445312
2017-07-20,584.5808715820312
2017-07-21,582.1967163085938
2017-07-24,581.0505981445312
2017-07-25,580.2022705078125
2017-07-26,586.0709228515625
2017-07-27,581.9215698242188
2017-07-28,571.1473999023438
2017-07-31,604.2952270507812
2017-08-01,592.4208984375
2017-08-02,584.4661254882812
2017-08-03,574.952880859375
2017-08-04,585.1309814453125
2017-08-07,591.43505859375
2017-08-08,582.3572387695312
2017-08-09,566.0812377929688
2017-08-10,563.4221801757812
2017-08-11,557.5307006835938
2017-08-14,559.433349609375
2017-08-16,607.0003662109375
2017-08-17,601.3839721679688
2017-08-18,582.5635375976562
2017-08-21,572.6832885742188
2017-08-22,560.327392578125
2017-08-23,553.6106567382812
2017-08-24,562.2529907226562
2017-08-28,567.7088012695312
2017-08-29,558.011962890625
2017-08-30,554.5964965820312
2017-08-31,551.7767333984375
2017-09-01,559.3417358398438
2017-09-04,559.9605102539062
2017-09-05,562.2529907226562
2017-09-06,550.676513671875
2017-09-07,558.8602905273438
2017-09-08,554.137939453125
2017-09-11,546.6190185546875
2017-09-12,552.8082885742188
2017-09-13,556.08642578125
2017-09-14,559.2040405273438
2017-09-15,557.622314453125
2017-09-18,570.6889038085938
2017-09-19,578.437255859375
2017-09-20,576.7407836914062
2017-09-21,616.1928100585938
2017-09-22,578.5518798828125
2017-09-25,563.9722900390625
2017-09-26,582.4947509765625
2017-09-27,559.4563598632812
2017-09-28,560.1211547851562
2017-09-29,564.3619384765625
2017-10-03,571.307861328125
2017-10-04,573.898193359375
2017-10-05,572.6832885742188
2017-10-06,580.5232543945312
2017-10-09,576.2822875976562
2017-10-10,582.380126953125
2017-10-11,573.5543823242188
2017-10-12,587.6984252929688
2017-10-13,582.5635375976562
2017-10-16,589.8304443359375
2017-10-17,609.8198852539062
2017-10-18,635.6552124023438
2017-10-19,624.6516723632812
2017-10-23,629.4427490234375
2017-10-24,631.1620483398438
2017-10-25,597.395263671875
2017-10-26,572.247802734375
2017-10-27,579.5377197265625
2017-10-30,581.8300170898438
2017-10-31,582.1967163085938
2017-11-01,589.1885375976562
2017-11-02,607.4129028320312
2017-11-03,603.3554077148438
2017-11-06,598.15185546875
2017-11-07,581.71533203125
2017-11-08,568.7174682617188
2017-11-09,568.5570678710938
2017-11-10,561.7028198242188
2017-11-13,558.631103515625
2017-11-14,573.6002807617188
2017-11-15,574.8840942382812
2017-11-16,583.320068359375
2017-11-17,579.0789794921875
2017-11-20,572.9813842773438
2017-11-21,584.1909790039062
2017-11-22,585.0621948242188
2017-11-23,585.8416137695312
2017-11-24,586.7814331054688
2017-11-27,588.3173828125
2017-11-28,586.7357177734375
2017-11-29,587.0108642578125
2017-11-30,589.669921875
2017-12-01,585.7957763671875
2017-12-04,593.8877563476562
2017-12-05,589.1655883789062
2017-12-06,597.6015625
2017-12-07,608.8113403320312
2017-12-08,606.90869140625
2017-12-11,611.7914428710938
2017-12-12,612.891845703125
2017-12-13,610.39306640625
2017-12-14,606.679443359375
2017-12-15,616.5823974609375
2017-12-18,623.1615600585938
2017-12-19,623.7118530273438
2017-12-20,624.9725952148438
2017-12-21,623.344970703125
2017-12-22,626.25634765625
2017-12-26,635.1737060546875
2017-12-27,638.726806640625
2017-12-28,640.0792846679688
2017-12-29,650.3722534179688
2018-01-01,637.489013671875
2018-01-02,639.6209716796875
2018-01-03,632.0331420898438
2018-01-04,639.0707397460938
2018-01-05,651.3809204101562
2018-01-08,657.386962890625
2018-01-09,646.4522705078125
2018-01-10,642.4405517578125
2018-01-11,633.546142578125
2018-01-12,632.9502563476562
2018-01-15,649.3406372070312
2018-01-16,642.2342529296875
2018-01-17,643.9993896484375
2018-01-18,656.034423828125
2018-01-19,655.8510131835938
2018-01-22,665.4103393554688
2018-01-23,661.5820922851562
2018-01-24,666.0292358398438
2018-01-25,651.6788940429688
2018-01-29,631.9415283203125
2018-01-30,621.969482421875
2018-01-31,624.6287231445312
2018-02-01,621.1900634765625
2018-02-02,622.7719116210938
2018-02-05,615.4363403320312
2018-02-06,611.493408203125
2018-02-07,630.7493896484375
2018-02-08,633.0875854492188
2018-02-09,657.6160278320312
2018-02-12,655.988525390625
2018-02-14,655.2779541015625
2018-02-15,655.600830078125
2018-02-16,656.6159057617188
2018-02-19,642.7975463867188
2018-02-20,638.5297241210938
2018-02-21,624.7113647460938
2018-02-22,610.0393676757812
2018-02-23,616.6602172851562
2018-02-26,620.3512573242188
2018-02-27,622.1045532226562
2018-02-28,631.4705810546875
2018-03-01,617.3753051757812
2018-03-05,630.5248413085938
2018-03-06,620.9972534179688
2018-03-07,613.3612060546875
2018-03-08,608.00927734375
2018-03-09,613.5458374023438
2018-03-12,605.2640991210938
2018-03-13,602.3342895507812
2018-03-14,598.2049560546875
2018-03-15,590.4769287109375
2018-03-16,585.239990234375
2018-03-19,582.1027221679688
2018-03-20,578.9423217773438
2018-03-21,571.5140991210938
2018-03-22,575.71240234375
2018-03-23,577.0966796875
2018-03-26,578.619384765625
2018-03-27,581.2029418945312
2018-03-28,576.6123657226562
2018-04-02,584.271240234375
2018-04-03,595.367431640625
2018-04-04,592.253173828125
2018-04-05,612.3463134765625
2018-04-06,611.4235229492188
2018-04-09,599.93505859375
2018-04-10,602.1268310546875
2018-04-11,611.700439453125
2018-04-12,609.162841796875
2018-04-13,612.277099609375
2018-04-16,621.7122802734375
2018-04-17,617.6751708984375
2018-04-18,624.5037231445312
2018-04-19,645.0813598632812
2018-04-20,646.05029296875
2018-04-23,646.3963623046875
2018-04-24,654.4243774414062
2018-04-25,646.5115356445312
2018-04-26,643.9510498046875
2018-04-27,638.6680908203125
2018-04-30,654.470458984375
2018-05-02,636.1536254882812
2018-05-03,636.4765625
2018-05-04,643.42041015625
2018-05-07,638.9681396484375
2018-05-08,626.3030395507812
2018-05-09,630.27099609375
2018-05-10,621.7122802734375
2018-05-11,629.8095703125
2018-05-14,630.45556640625
2018-05-15,622.9119262695312
2018-05-16,627.15673828125
2018-05-17,631.1707153320312
2018-05-18,619.8899536132812
2018-05-21,615.9681396484375
2018-05-22,613.6380615234375
2018-05-23,612.7846069335938
2018-05-24,609.0474853515625
2018-05-25,608.1245727539062
2018-05-28,633.339111328125
2018-05-29,621.2509765625
2018-05-30,617.8828125
2018-05-31,651.2408447265625
2018-06-01,671.287841796875
2018-06-04,654.5858764648438
2018-06-05,645.2659301757812
2018-06-06,642.243896484375
2018-06-07,643.72021484375
2018-06-08,651.9560546875
2018-06-11,641.0211791992188
2018-06-12,647.9650268554688
2018-06-13,647.780517578125
2018-06-14,668.7733154296875
2018-06-15,683.791259765625
2018-06-18,686.985595703125
2018-06-19,688.9761962890625
2018-06-20,688.9761962890625
2018-06-21,683.4904174804688
2018-06-22,680.7822265625
2018-06-25,677.2637329101562
2018-06-26,675.5045776367188
2018-06-27,664.7179565429688
2018-06-28,647.0103759765625
2018-06-29,648.65380859375
2018-07-02,656.29248046875
2018-07-03,669.60205078125
2018-07-04,659.7646484375
2018-07-05,657.357177734375
2018-07-06,657.0098876953125
2018-07-09,669.60205078125
2018-07-10,674.532470703125
2018-07-11,676.5231323242188
2018-07-12,673.3287353515625
2018-07-13,667.5418701171875
2018-07-16,664.1161499023438
2018-07-17,671.0835571289062
2018-07-18,667.403076171875
2018-07-19,659.0701904296875
2018-07-20,657.8201293945312
2018-07-23,671.2918701171875
2018-07-24,678.421142578125
2018-07-25,685.2033081054688
2018-07-26,691.939208984375
2018-07-27,686.3607177734375
2018-07-30,688.4901733398438
2018-07-31,707.6561889648438
2018-08-01,705.2719116210938
2018-08-02,705.0867309570312
2018-08-03,751.1959838867188
2018-08-06,764.3666381835938
2018-08-07,779.1113891601562
2018-08-08,796.1246337890625
2018-08-09,787.1898803710938
2018-08-10,785.6389770507812
2018-08-13,786.1482543945312
2018-08-14,792.0045166015625
2018-08-16,787.0740966796875
2018-08-17,817.5125122070312
2018-08-20,806.9112548828125
2018-08-21,808.9482421875
2018-08-23,818.4154663085938
2018-08-24,820.0819702148438
2018-08-27,824.8735961914062
2018-08-28,820.0819702148438
2018-08-29,819.017333984375
2018-08-30,819.4801025390625
2018-08-31,839.2247314453125
2018-09-03,844.8262939453125
2018-09-04,811.8878173828125
2018-09-05,803.5548706054688
2018-09-06,846.4466552734375
2018-09-07,849.455810546875
2018-09-10,827.766845703125
2018-09-11,808.2305908203125
2018-09-12,810.8463134765625
2018-09-14,804.7122802734375
2018-09-17,824.8040771484375
2018-09-18,803.3002319335938
2018-09-19,814.4804077148438
2018-09-21,800.7771606445312
2018-09-24,779.2734985351562
2018-09-25,799.7355346679688
2018-09-26,789.2730102539062
2018-09-27,777.2365112304688
2018-09-28,765.0610961914062
2018-10-01,765.014892578125
2018-10-03,763.5333862304688
2018-10-04,758.5567016601562
2018-10-05,745.4553833007812
2018-10-08,726.3590087890625
2018-10-09,738.418701171875
2018-10-10,746.6822509765625
2018-10-11,739.5064697265625
2018-10-12,731.5671997070312
2018-10-15,745.7100219726562
2018-10-16,752.8857421875
2018-10-17,722.5859985351562
2018-10-19,723.48876953125
2018-10-22,740.38623046875
2018-10-23,738.8123168945312
2018-10-24,740.9185180664062
2018-10-25,730.9884643554688
2018-10-26,752.746826171875
2018-10-29,770.4544677734375
2018-10-30,768.6951904296875
2018-10-31,772.0053100585938
2018-11-01,792.6525268554688
2018-11-02,754.876220703125
2018-11-05,739.3677368164062
2018-11-06,770.2460327148438
2018-11-07,771.7969360351562
2018-11-09,760.3158569335938
2018-11-12,761.4501342773438
2018-11-13,782.3753051757812
2018-11-14,764.4824829101562
2018-11-15,774.2969360351562
2018-11-16,768.0701293945312
2018-11-19,773.7644653320312
2018-11-20,761.3343505859375
2018-11-21,755.8485717773438
2018-11-22,760.4547729492188
2018-11-26,762.9085083007812
2018-11-27,764.0657348632812
2018-11-28,784.2501220703125
2018-11-29,793.763671875
2018-11-30,821.1698608398438
2018-12-03,811.5870361328125
2018-12-04,805.8233642578125
2018-12-05,797.3283081054688
2018-12-06,783.8797607421875
2018-12-07,780.5928955078125
2018-12-10,781.426025390625
2018-12-11,776.1716918945312
2018-12-12,815.9154663085938
2018-12-13,826.6558227539062
2018-12-14,824.3179931640625
2018-12-17,818.7395629882812
2018-12-18,799.4115600585938
2018-12-19,829.3178100585938
2018-12-20,836.1923828125
2018-12-21,825.8456420898438
2018-12-24,819.2255249023438
2018-12-26,811.6563110351562
2018-12-27,805.3373413085938
2018-12-28,823.7161865234375
2018-12-31,820.058837890625
2019-01-01,821.9800415039062
2019-01-02,822.99853515625
2019-01-03,835.8683471679688
2019-01-04,841.2385864257812
2019-01-07,844.2940063476562
2019-01-08,841.3543701171875
2019-01-09,847.280029296875
2019-01-10,859.4553833007812
2019-01-11,872.9732666015625
2019-01-14,872.7650146484375
2019-01-15,875.7509155273438
2019-01-16,901.3287353515625
2019-01-17,873.1123046875
2019-01-18,878.5518188476562
2019-01-21,867.6957397460938
2019-01-22,887.764404296875
2019-01-23,883.8524169921875
2019-01-24,874.5242309570312
2019-01-25,861.8395385742188
2019-01-28,854.9647216796875
2019-01-29,868.5059814453125
2019-01-30,856.4694213867188
2019-01-31,842.00244140625
2019-02-01,832.6972045898438
2019-02-04,851.3770141601562
2019-02-05,844.4097290039062
2019-02-06,838.5814208984375
2019-02-07,841.7985229492188
2019-02-08,838.1383056640625
2019-02-11,838.7679443359375
2019-02-12,838.7911376953125
2019-02-14,825.8988647460938
2019-02-15,827.9503784179688
2019-02-18,822.261962890625
2019-02-19,822.1920776367188
2019-02-20,824.7098388671875
2019-02-21,824.5001220703125
2019-02-22,823.1945190429688
2019-02-25,841.891845703125
2019-02-26,844.9458618164062
2019-02-27,845.3887939453125
2019-02-28,840.1898803710938
2019-03-01,832.6597900390625
2019-03-05,826.5748901367188
2019-03-06,839.5138549804688
2019-03-07,827.8106689453125
2019-03-08,830.9811401367188
2019-03-11,834.548095703125
2019-03-12,858.8173828125
2019-03-13,846.3681640625
2019-03-14,858.3743286132812
2019-03-15,865.4615478515625
2019-03-18,863.3168334960938
2019-03-19,868.6090087890625
2019-03-20,870.9402465820312
2019-03-22,871.8028564453125
2019-03-25,870.1943359375
2019-03-26,878.4238891601562
2019-03-27,879.8692626953125
2019-03-28,901.5040893554688
2019-04-01,885.8840942382812
2019-04-02,881.4078979492188
2019-04-03,887.7025146484375
2019-04-04,885.9540405273438
2019-04-05,858.7008056640625
2019-04-08,836.90283203125
2019-04-09,870.4507446289062
2019-04-10,868.1193237304688
2019-04-11,855.8331298828125
2019-04-12,855.1337890625
2019-04-15,851.5435180664062
2019-04-16,857.5119018554688
2019-04-18,856.3460693359375
2019-04-22,844.8294067382812
2019-04-23,842.1482543945312
2019-04-24,829.885498046875
2019-04-25,805.89599609375
2019-04-26,817.7159423828125
2019-04-30,835.5040283203125
2019-05-02,824.77978515625
2019-05-03,816.037353515625
2019-05-06,804.4738159179688
2019-05-07,793.23681640625
2019-05-08,789.8330688476562
2019-05-09,778.619384765625
2019-05-10,784.4710083007812
2019-05-13,768.8043823242188
2019-05-14,769.0608520507812
2019-05-15,760.738037109375
2019-05-16,774.772705078125
2019-05-17,768.3381958007812
2019-05-20,771.3922729492188
2019-05-21,746.7267456054688
2019-05-22,727.1434936523438
2019-05-23,723.73974609375
2019-05-24,712.6658325195312
2019-05-27,704.529541015625
2019-05-28,710.3579711914062
2019-05-29,704.50634765625
2019-05-30,728.7753295898438
2019-05-31,729.6380615234375
2019-06-03,717.0255126953125
2019-06-04,714.9506225585938
2019-06-06,708.3062744140625
2019-06-07,710.4044799804688
2019-06-10,709.4486083984375
2019-06-11,715.5567626953125
2019-06-12,719.7764892578125
2019-06-13,718.3272705078125
2019-06-14,699.1840209960938
2019-06-17,700.3060302734375
2019-06-18,706.6170654296875
2019-06-19,700.352783203125
2019-06-20,702.8070068359375
2019-06-21,701.4512939453125
2019-06-24,706.8741455078125
2019-06-25,722.88525390625
2019-06-26,722.6749267578125
2019-06-27,714.9380493164062
2019-06-28,723.3294067382812
2019-07-01,725.7135620117188
