Date,SALM.OL
2016-06-01,160.9813690185547
2016-06-02,164.1503143310547
2016-06-03,162.24893188476562
2016-06-06,162.8827362060547
2016-06-07,160.9813690185547
2016-06-08,168.89849853515625
2016-06-09,164.61004638671875
2016-06-10,162.96066284179688
2016-06-13,160.98138427734375
2016-06-14,156.03317260742188
2016-06-15,162.63079833984375
2016-06-16,155.0435333251953
2016-06-17,156.36305236816406
2016-06-20,162.63079833984375
2016-06-21,166.2594451904297
2016-06-22,164.28016662597656
2016-06-23,164.5440673828125
2016-06-24,160.51956176757812
2016-06-27,156.23110961914062
2016-06-28,165.33580017089844
2016-06-29,168.2387237548828
2016-06-30,163.02664184570312
2016-07-01,169.09642028808594
2016-07-04,164.93994140625
2016-07-05,162.96066284179688
2016-07-06,167.24911499023438
2016-07-07,169.09642028808594
2016-07-08,171.5375518798828
2016-07-11,173.51681518554688
2016-07-12,172.26329040527344
2016-07-13,172.8570556640625
2016-07-14,178.13514709472656
2016-07-15,173.18695068359375
2016-07-18,173.4508514404297
2016-07-19,174.5064697265625
2016-07-20,172.98902893066406
2016-07-21,173.18695068359375
2016-07-22,172.06532287597656
2016-07-25,170.4159393310547
2016-07-26,171.9993896484375
2016-07-27,170.87777709960938
2016-07-28,171.4715576171875
2016-07-29,173.18695068359375
2016-08-01,170.218017578125
2016-08-02,172.5271759033203
2016-08-03,171.867431640625
2016-08-04,171.7354278564453
2016-08-05,171.009765625
2016-08-08,166.58935546875
2016-08-09,167.24911499023438
2016-08-10,166.9192352294922
2016-08-11,170.87777709960938
2016-08-12,167.1171417236328
2016-08-15,149.76547241210938
2016-08-16,151.4148712158203
2016-08-17,147.45631408691406
2016-08-18,146.334716796875
2016-08-19,142.1122283935547
2016-08-22,147.7862091064453
2016-08-23,150.62315368652344
2016-08-24,151.61279296875
2016-08-25,152.20657348632812
2016-08-26,150.9530487060547
2016-08-29,151.08499145507812
2016-08-30,151.6787567138672
2016-08-31,152.20657348632812
2016-09-01,153.72402954101562
2016-09-02,155.24148559570312
2016-09-05,155.57138061523438
2016-09-06,155.769287109375
2016-09-07,155.3734130859375
2016-09-08,154.05389404296875
2016-09-09,149.50155639648438
2016-09-12,150.3592529296875
2016-09-13,148.11607360839844
2016-09-14,151.876708984375
2016-09-15,153.06427001953125
2016-09-16,157.2867431640625
2016-09-19,155.83523559570312
2016-09-20,162.96066284179688
2016-09-21,161.11334228515625
2016-09-22,164.41212463378906
2016-09-23,162.82872009277344
2016-09-26,154.18585205078125
2016-09-27,151.61279296875
2016-09-28,152.60243225097656
2016-09-29,152.40451049804688
2016-09-30,160.98138427734375
2016-10-03,162.43284606933594
2016-10-04,163.8843231201172
2016-10-05,163.35650634765625
2016-10-06,163.95030212402344
2016-10-07,163.15859985351562
2016-10-10,164.34616088867188
2016-10-11,165.00592041015625
2016-10-12,163.2245635986328
2016-10-13,165.9295654296875
2016-10-14,166.85324096679688
2016-10-17,168.2387237548828
2016-10-18,168.2387237548828
2016-10-19,170.6138916015625
2016-10-20,172.72508239746094
2016-10-21,174.110595703125
2016-10-24,175.0342559814453
2016-10-25,178.26708984375
2016-10-26,177.54136657714844
2016-10-27,180.2463836669922
2016-10-28,180.180419921875
2016-10-31,176.94757080078125
2016-11-01,178.72891235351562
2016-11-02,176.55172729492188
2016-11-03,178.13514709472656
2016-11-04,172.65914916992188
2016-11-07,177.01353454589844
2016-11-08,178.13514709472656
2016-11-09,177.60733032226562
2016-11-10,173.71473693847656
2016-11-11,174.04461669921875
2016-11-14,176.15585327148438
2016-11-15,182.02772521972656
2016-11-16,170.08604431152344
2016-11-17,171.4715576171875
2016-11-18,173.18695068359375
2016-11-21,173.8466796875
2016-11-22,174.37449645996094
2016-11-23,173.4508514404297
2016-11-24,175.1662139892578
2016-11-25,174.30853271484375
2016-11-28,174.5064697265625
2016-11-29,175.75999450683594
2016-11-30,176.15585327148438
2016-12-01,174.8363494873047
2016-12-02,173.05499267578125
2016-12-05,174.63841247558594
2016-12-06,173.18695068359375
2016-12-07,171.9993896484375
2016-12-08,172.7910919189453
2016-12-09,171.9333953857422
2016-12-12,173.78070068359375
2016-12-13,172.59315490722656
2016-12-14,171.33963012695312
2016-12-15,171.009765625
2016-12-16,172.59315490722656
2016-12-19,173.8466796875
2016-12-20,172.13131713867188
2016-12-21,167.71092224121094
2016-12-22,166.7213134765625
2016-12-23,168.37069702148438
2016-12-27,171.07569885253906
2016-12-28,170.48191833496094
2016-12-29,170.87777709960938
2016-12-30,170.28399658203125
2017-01-02,170.08604431152344
2017-01-03,168.63461303710938
2017-01-04,168.56863403320312
2017-01-05,159.3319854736328
2017-01-06,160.51956176757812
2017-01-09,154.05389404296875
2017-01-10,153.52610778808594
2017-01-11,157.41868591308594
2017-01-12,156.6929473876953
2017-01-13,155.3734130859375
2017-01-16,153.26219177246094
2017-01-17,156.03317260742188
2017-01-18,157.2867431640625
2017-01-19,158.4083251953125
2017-01-20,158.21038818359375
2017-01-23,158.34234619140625
2017-01-24,157.22076416015625
2017-01-25,156.75892639160156
2017-01-26,156.6929473876953
2017-01-27,155.9672088623047
2017-01-30,154.5817108154297
2017-01-31,153.92196655273438
2017-02-01,156.42904663085938
2017-02-02,154.119873046875
2017-02-03,156.2970733642578
2017-02-06,154.77964782714844
2017-02-07,155.9672088623047
2017-02-08,158.0784454345703
2017-02-09,157.08880615234375
2017-02-10,157.48464965820312
2017-02-13,157.22076416015625
2017-02-14,155.3734130859375
2017-02-15,147.12643432617188
2017-02-16,146.40069580078125
2017-02-17,144.6193389892578
2017-02-20,146.86251831054688
2017-02-21,146.5985870361328
2017-02-22,147.1924285888672
2017-02-23,142.90394592285156
2017-02-24,143.7616424560547
2017-02-27,142.90394592285156
2017-02-28,139.80308532714844
2017-03-01,143.16787719726562
2017-03-02,142.37615966796875
2017-03-03,138.4835662841797
2017-03-06,139.5391845703125
2017-03-07,136.37232971191406
2017-03-08,136.70220947265625
2017-03-09,139.27529907226562
2017-03-10,139.5391845703125
2017-03-13,140.92469787597656
2017-03-14,138.8794403076172
2017-03-15,138.68148803710938
2017-03-16,137.5599365234375
2017-03-17,137.49392700195312
2017-03-20,137.69186401367188
2017-03-21,135.7125701904297
2017-03-22,133.99722290039062
2017-03-23,133.73330688476562
2017-03-24,130.1706085205078
2017-03-27,127.20166778564453
2017-03-28,125.68424987792969
2017-03-29,122.78128051757812
2017-03-30,124.03483581542969
2017-03-31,122.1875228881836
2017-04-03,121.19786834716797
2017-04-04,118.88872528076172
2017-04-05,119.21859741210938
2017-04-06,120.14228057861328
2017-04-07,121.52774047851562
2017-04-10,123.50704956054688
2017-04-11,122.91325378417969
2017-04-12,124.1667709350586
2017-04-13,124.1667709350586
2017-04-18,127.7294921875
2017-04-19,123.24313354492188
2017-04-20,124.694580078125
2017-04-21,125.28836822509766
2017-04-24,124.95848083496094
2017-04-25,129.4448699951172
2017-04-26,131.95196533203125
2017-04-27,133.86524963378906
2017-04-28,134.39306640625
2017-05-02,136.1084442138672
2017-05-03,136.900146484375
2017-05-04,135.44866943359375
2017-05-05,141.1885986328125
2017-05-08,145.27911376953125
2017-05-09,147.12643432617188
2017-05-10,141.12261962890625
2017-05-11,142.7060546875
2017-05-12,145.0811767578125
2017-05-15,144.22349548339844
2017-05-16,148.44595336914062
2017-05-18,147.52227783203125
2017-05-19,150.9530487060547
2017-05-22,148.97377014160156
2017-05-23,151.2829132080078
2017-05-24,148.6438751220703
2017-05-26,146.86251831054688
2017-05-29,145.60897827148438
2017-05-30,148.51190185546875
2017-05-31,150.88706970214844
2017-06-01,152.6684112548828
2017-06-02,154.18585205078125
2017-06-06,154.38377380371094
2017-06-07,154.73150634765625
2017-06-08,155.6355438232422
2017-06-09,153.6188201904297
2017-06-12,153.82745361328125
2017-06-13,148.2640838623047
2017-06-14,148.75086975097656
2017-06-15,147.4295654296875
2017-06-16,149.5158233642578
2017-06-19,148.2640838623047
2017-06-20,157.23500061035156
2017-06-21,153.1320343017578
2017-06-22,152.57568359375
2017-06-23,152.158447265625
2017-06-26,150.90667724609375
2017-06-27,144.09152221679688
2017-06-28,144.16107177734375
2017-06-29,140.2667236328125
2017-06-30,144.02198791503906
2017-07-03,141.03167724609375
2017-07-04,141.4489288330078
2017-07-05,142.07479858398438
2017-07-06,139.43218994140625
2017-07-07,140.40579223632812
2017-07-10,142.4225311279297
2017-07-11,137.41549682617188
2017-07-12,140.33624267578125
2017-07-13,140.33624267578125
2017-07-14,138.24998474121094
2017-07-17,139.08450317382812
2017-07-18,139.22357177734375
2017-07-19,140.2667236328125
2017-07-20,142.21388244628906
2017-07-21,136.44189453125
2017-07-24,137.6240997314453
2017-07-25,139.5712890625
2017-07-26,144.7869415283203
2017-07-27,142.5615997314453
2017-07-28,142.00526428222656
2017-07-31,142.21388244628906
2017-08-01,145.34327697753906
2017-08-02,146.03871154785156
2017-08-03,149.16812133789062
2017-08-04,152.57568359375
2017-08-07,149.93309020996094
2017-08-08,150.90667724609375
2017-08-09,151.60211181640625
2017-08-10,150.83712768554688
2017-08-11,148.88995361328125
2017-08-14,151.74118041992188
2017-08-15,151.25439453125
2017-08-16,156.05279541015625
2017-08-17,153.75790405273438
2017-08-18,155.28785705566406
2017-08-21,158.83448791503906
2017-08-22,157.93043518066406
2017-08-23,156.19187927246094
2017-08-24,154.80104064941406
2017-08-25,153.89698791503906
2017-08-28,155.00967407226562
2017-08-29,152.57568359375
2017-08-30,153.34066772460938
2017-08-31,156.47006225585938
2017-09-01,156.12234497070312
2017-09-04,156.47006225585938
2017-09-05,161.4075469970703
2017-09-06,159.59945678710938
2017-09-07,158.20860290527344
2017-09-08,156.81776428222656
2017-09-11,159.738525390625
2017-09-12,159.04312133789062
2017-09-13,160.29489135742188
2017-09-14,158.13906860351562
2017-09-15,158.41722106933594
2017-09-18,157.72181701660156
2017-09-19,158.83448791503906
2017-09-20,157.86090087890625
2017-09-21,155.1487579345703
2017-09-22,157.30458068847656
2017-09-25,157.72181701660156
2017-09-26,154.31423950195312
2017-09-27,152.08889770507812
2017-09-28,154.80104064941406
2017-09-29,156.47006225585938
2017-10-02,157.72181701660156
2017-10-03,162.38113403320312
2017-10-04,163.2156524658203
2017-10-05,164.1892547607422
2017-10-06,160.7816619873047
2017-10-09,161.546630859375
2017-10-10,167.66635131835938
2017-10-11,166.90139770507812
2017-10-12,169.19630432128906
2017-10-13,170.4480438232422
2017-10-16,169.12672424316406
2017-10-17,170.4480438232422
2017-10-18,171.5607147216797
2017-10-19,172.74293518066406
2017-10-20,173.716552734375
2017-10-23,176.91546630859375
2017-10-24,172.2561492919922
2017-10-25,172.2561492919922
2017-10-26,170.72621154785156
2017-10-27,170.2394256591797
2017-10-30,169.89170837402344
2017-10-31,169.47445678710938
2017-11-01,170.03077697753906
2017-11-02,163.4242706298828
2017-11-03,165.64962768554688
2017-11-06,167.80543518066406
2017-11-07,165.37147521972656
2017-11-08,169.54400634765625
2017-11-09,162.38113403320312
2017-11-10,162.86793518066406
2017-11-13,165.71917724609375
2017-11-14,162.58978271484375
2017-11-15,178.86268615722656
2017-11-16,179.90579223632812
2017-11-17,173.78607177734375
2017-11-20,177.74998474121094
2017-11-21,182.89610290527344
2017-11-22,180.8098602294922
2017-11-23,179.0712890625
2017-11-24,170.79576110839844
2017-11-27,170.03077697753906
2017-11-28,169.47445678710938
2017-11-29,165.78872680664062
2017-11-30,169.47445678710938
2017-12-01,169.2658233642578
2017-12-04,170.51760864257812
2017-12-05,172.3952178955078
2017-12-06,175.1073760986328
2017-12-07,173.50787353515625
2017-12-08,170.9348602294922
2017-12-11,171.63026428222656
2017-12-12,174.89874267578125
2017-12-13,179.00173950195312
2017-12-14,172.3952178955078
2017-12-15,169.2658233642578
2017-12-18,169.68307495117188
2017-12-19,165.85824584960938
2017-12-20,161.89437866210938
2017-12-21,163.84153747558594
2017-12-22,165.44097900390625
2017-12-27,168.779052734375
2017-12-28,171.2130126953125
2017-12-29,171.63026428222656
2018-01-02,167.45773315429688
2018-01-03,163.28517150878906
2018-01-04,166.62322998046875
2018-01-05,170.37852478027344
2018-01-08,164.3978729248047
2018-01-09,165.64962768554688
2018-01-10,163.7024383544922
2018-01-11,163.00701904296875
2018-01-12,157.99998474121094
2018-01-15,157.0264129638672
2018-01-16,155.774658203125
2018-01-17,151.74118041992188
2018-01-18,149.65489196777344
2018-01-19,150.4894256591797
2018-01-22,151.74118041992188
2018-01-23,151.18484497070312
2018-01-24,146.59507751464844
2018-01-25,145.6214599609375
2018-01-26,146.59507751464844
2018-01-29,142.5615997314453
2018-01-30,144.6478729248047
2018-01-31,145.7605438232422
2018-02-01,148.6813201904297
2018-02-02,153.82745361328125
2018-02-05,153.54928588867188
2018-02-06,151.4630126953125
2018-02-07,155.4964599609375
2018-02-08,161.6161651611328
2018-02-09,161.05982971191406
2018-02-12,161.47708129882812
2018-02-13,167.0404815673828
2018-02-14,168.29222106933594
2018-02-15,174.69012451171875
2018-02-16,179.27989196777344
2018-02-19,178.44541931152344
2018-02-20,181.78341674804688
2018-02-21,188.45948791503906
2018-02-22,193.32745361328125
2018-02-23,200.14254760742188
2018-02-26,196.94363403320312
2018-02-27,192.35385131835938
2018-02-28,196.109130859375
2018-03-01,195.55276489257812
2018-03-02,193.32745361328125
2018-03-05,194.7183074951172
2018-03-06,198.47357177734375
2018-03-07,203.48060607910156
2018-03-08,208.34860229492188
2018-03-09,209.87847900390625
2018-03-12,217.52813720703125
2018-03-13,210.01756286621094
2018-03-14,208.90489196777344
2018-03-15,205.1496124267578
2018-03-16,204.03695678710938
2018-03-19,206.12322998046875
2018-03-20,211.6865997314453
2018-03-21,211.408447265625
2018-03-22,210.29574584960938
2018-03-23,212.10386657714844
2018-03-26,219.75350952148438
2018-03-27,223.64785766601562
2018-03-28,223.36972045898438
2018-04-03,229.48941040039062
2018-04-04,225.3168487548828
2018-04-05,227.4031219482422
2018-04-06,229.9066619873047
2018-04-09,231.43658447265625
2018-04-10,237.2781524658203
2018-04-11,238.3907928466797
2018-04-12,240.6161651611328
2018-04-13,244.92779541015625
2018-04-16,247.15313720703125
2018-04-17,250.76934814453125
2018-04-18,260.7834167480469
2018-04-19,253.82919311523438
2018-04-20,254.2464599609375
2018-04-23,259.53167724609375
2018-04-24,261.7569885253906
2018-04-25,266.6249694824219
2018-04-26,273.16192626953125
2018-04-27,280.3943786621094
2018-04-30,260.7834167480469
2018-05-02,265.234130859375
2018-05-03,268.8503112792969
2018-05-04,272.04925537109375
2018-05-07,279.8379821777344
2018-05-08,278.0298767089844
2018-05-09,272.04925537109375
2018-05-11,270.658447265625
2018-05-14,270.658447265625
2018-05-15,264.260498046875
2018-05-16,252.9946746826172
2018-05-18,258.9753112792969
2018-05-22,244.6496124267578
2018-05-23,248.68309020996094
2018-05-24,252.4383544921875
2018-05-25,246.17955017089844
2018-05-28,249.51756286621094
2018-05-29,247.15313720703125
2018-05-30,247.29225158691406
2018-05-31,248.2657928466797
2018-06-01,243.5369873046875
2018-06-04,247.98765563964844
2018-06-05,240.6161651611328
2018-06-06,244.44252014160156
2018-06-07,247.68014526367188
2018-06-08,254.44973754882812
2018-06-11,253.27244567871094
2018-06-12,256.6572265625
2018-06-13,263.2796936035156
2018-06-14,259.453369140625
2018-06-15,263.8683776855469
2018-06-18,258.57037353515625
2018-06-19,260.0420227050781
2018-06-20,254.30259704589844
2018-06-21,255.6270751953125
2018-06-22,256.5101013183594
2018-06-25,251.50643920898438
2018-06-26,254.1554412841797
2018-06-27,253.86109924316406
2018-06-28,253.86109924316406
2018-06-29,251.50643920898438
2018-07-02,253.12521362304688
2018-07-03,252.38941955566406
2018-07-04,255.47996520996094
2018-07-05,261.9552307128906
2018-07-06,265.0456848144531
2018-07-09,266.5173645019531
2018-07-10,266.3701477050781
2018-07-11,264.1626892089844
2018-07-12,266.5173645019531
2018-07-13,266.9588317871094
2018-07-16,267.6946716308594
2018-07-17,271.8153381347656
2018-07-18,273.4341735839844
2018-07-19,274.16998291015625
2018-07-20,274.0227966308594
2018-07-23,275.052978515625
2018-07-24,275.20013427734375
2018-07-25,283.58856201171875
2018-07-26,284.17724609375
2018-07-27,286.82623291015625
2018-07-30,289.0337219238281
2018-07-31,306.2521667480469
2018-08-01,307.72381591796875
2018-08-02,320.0857238769531
2018-08-03,306.98797607421875
2018-08-06,315.3763732910156
2018-08-07,312.8746337890625
2018-08-08,322.14605712890625
2018-08-09,316.8481140136719
2018-08-10,307.1351318359375
2018-08-13,304.1918029785156
2018-08-14,309.93133544921875
2018-08-15,302.8673400878906
2018-08-16,307.4294738769531
2018-08-17,311.9916076660156
2018-08-20,314.9349365234375
2018-08-21,310.2256164550781
2018-08-22,313.1689453125
2018-08-23,301.69000244140625
2018-08-24,293.59588623046875
2018-08-27,294.6260070800781
2018-08-28,294.33172607421875
2018-08-29,296.5391845703125
2018-08-30,297.2749938964844
2018-08-31,297.4222106933594
2018-09-03,299.7768249511719
2018-09-04,299.7768249511719
2018-09-05,301.54278564453125
2018-09-06,298.7466735839844
2018-09-07,293.44873046875
2018-09-10,298.89385986328125
2018-09-11,298.452392578125
2018-09-12,301.837158203125
2018-09-13,300.95416259765625
2018-09-14,302.8673400878906
2018-09-17,303.6031188964844
2018-09-18,307.1351318359375
2018-09-19,301.39569091796875
2018-09-20,305.22198486328125
2018-09-21,297.2749938964844
2018-09-24,305.22198486328125
2018-09-25,305.3691711425781
2018-09-26,301.2485046386719
2018-09-27,300.6598205566406
2018-09-28,298.89385986328125
2018-10-01,313.9047546386719
2018-10-02,322.4403991699219
2018-10-03,328.1798400878906
2018-10-04,322.293212890625
2018-10-05,319.34991455078125
2018-10-08,319.4970397949219
2018-10-09,311.84442138671875
2018-10-10,308.3124694824219
2018-10-11,306.98797607421875
2018-10-12,315.965087890625
2018-10-15,318.90838623046875
2018-10-16,323.61767578125
2018-10-17,320.3800048828125
2018-10-18,317.5838928222656
2018-10-19,324.64788818359375
2018-10-22,315.08209228515625
2018-10-23,314.9349365234375
2018-10-24,312.7274169921875
2018-10-25,316.4065856933594
2018-10-26,314.3462829589844
2018-10-29,317.87823486328125
2018-10-30,315.6707763671875
2018-10-31,327.44403076171875
2018-11-01,327.0025329589844
2018-11-02,330.3873596191406
2018-11-05,333.33062744140625
2018-11-06,334.50799560546875
2018-11-07,330.8288269042969
2018-11-08,335.09661865234375
2018-11-09,371.5937805175781
2018-11-12,359.2318115234375
2018-11-13,374.9049987792969
2018-11-14,375.2729187011719
2018-11-15,362.32232666015625
2018-11-16,358.34881591796875
2018-11-19,362.02801513671875
2018-11-20,348.0472106933594
2018-11-21,356.2885437011719
2018-11-22,344.0737609863281
2018-11-23,342.30780029296875
2018-11-26,342.89642333984375
2018-11-27,342.4549255371094
2018-11-28,344.36810302734375
2018-11-29,359.08465576171875
2018-11-30,356.5828552246094
2018-12-03,352.7565002441406
2018-12-04,358.79034423828125
2018-12-05,350.1075744628906
2018-12-06,344.0737609863281
2018-12-07,345.8397216796875
2018-12-10,344.80963134765625
2018-12-11,340.6889343261719
2018-12-12,342.1606140136719
2018-12-13,342.1606140136719
2018-12-14,328.7685241699219
2018-12-17,337.30413818359375
2018-12-18,336.8626403808594
2018-12-19,353.7867126464844
2018-12-20,333.625
2018-12-21,328.7685241699219
2018-12-27,316.4065856933594
2018-12-28,314.9349365234375
2019-01-02,316.4065856933594
2019-01-03,311.4029235839844
2019-01-04,318.90838623046875
2019-01-07,311.10858154296875
2019-01-08,309.3426208496094
2019-01-09,314.7877197265625
2019-01-10,320.5272216796875
2019-01-11,314.9349365234375
2019-01-14,314.9349365234375
2019-01-15,316.11224365234375
2019-01-16,316.8481140136719
2019-01-17,314.9349365234375
2019-01-18,325.9723815917969
2019-01-21,329.65155029296875
2019-01-22,327.885498046875
2019-01-23,324.7950134277344
2019-01-24,325.2364807128906
2019-01-25,323.764892578125
2019-01-28,318.4669189453125
2019-01-29,325.08935546875
2019-01-30,327.14971923828125
2019-01-31,324.50067138671875
2019-02-01,316.4065856933594
2019-02-04,317.2895812988281
2019-02-05,323.17620849609375
2019-02-06,324.64788818359375
2019-02-07,329.3572082519531
2019-02-08,316.4065856933594
2019-02-11,323.9120788574219
2019-02-12,315.6707763671875
2019-02-13,320.67437744140625
2019-02-14,317.1424255371094
2019-02-15,326.11956787109375
2019-02-18,322.293212890625
2019-02-19,322.293212890625
2019-02-20,308.3124694824219
2019-02-21,311.4029235839844
2019-02-22,316.11224365234375
2019-02-25,317.7310485839844
2019-02-26,318.025390625
2019-02-27,310.6671142578125
2019-02-28,301.837158203125
2019-03-01,305.6634826660156
2019-03-04,312.7274169921875
2019-03-05,319.79144287109375
2019-03-06,322.5875549316406
2019-03-07,315.965087890625
2019-03-08,325.6780090332031
2019-03-11,320.2328796386719
2019-03-12,318.1725769042969
2019-03-13,321.41021728515625
2019-03-14,325.8251953125
2019-03-15,306.1049499511719
2019-03-18,305.0747985839844
2019-03-19,304.044677734375
2019-03-20,301.54278564453125
2019-03-21,302.13153076171875
2019-03-22,301.39569091796875
2019-03-25,301.69000244140625
2019-03-26,299.6296691894531
2019-03-27,296.39202880859375
2019-03-28,306.2521667480469
2019-03-29,304.4861145019531
2019-04-01,305.7370300292969
2019-04-02,305.0012512207031
2019-04-03,303.3088073730469
2019-04-04,310.2256164550781
2019-04-05,303.8974609375
2019-04-08,303.3824157714844
2019-04-09,303.16168212890625
2019-04-10,300.5126647949219
2019-04-11,301.1749267578125
2019-04-12,296.68634033203125
2019-04-15,302.0578918457031
2019-04-16,297.9372863769531
2019-04-17,297.9372863769531
2019-04-23,288.0771484375
2019-04-24,293.0072021484375
2019-04-25,284.32440185546875
2019-04-26,280.645263671875
2019-04-29,286.09039306640625
2019-04-30,288.4450378417969
2019-05-02,286.60552978515625
2019-05-03,291.31475830078125
2019-05-06,288.7394104003906
2019-05-07,291.5356140136719
2019-05-08,291.0204772949219
2019-05-09,286.3111267089844
2019-05-10,296.1712951660156
2019-05-13,291.2411804199219
2019-05-14,291.38836669921875
