Date,TATACOMM.NS
2016-07-07,263.37994384765625
2016-07-08,261.8767395019531
2016-07-11,265.1017761230469
2016-07-12,265.8942565917969
2016-07-13,258.56982421875
2016-07-14,252.47520446777344
2016-07-15,254.03306579589844
2016-07-18,250.3981475830078
2016-07-19,253.1311798095703
2016-07-20,255.153564453125
2016-07-21,252.53219604492188
2016-07-22,255.58377075195312
2016-07-25,257.7476806640625
2016-07-26,254.41860961914062
2016-07-27,251.11740112304688
2016-07-28,246.95614624023438
2016-07-29,244.4593963623047
2016-08-01,240.68655395507812
2016-08-02,255.66705322265625
2016-08-03,250.7012939453125
2016-08-04,248.78709411621094
2016-08-05,250.7012939453125
2016-08-08,258.4967346191406
2016-08-09,253.41995239257812
2016-08-10,267.7624206542969
2016-08-11,267.15203857421875
2016-08-12,265.95916748046875
2016-08-16,266.01470947265625
2016-08-17,271.8959045410156
2016-08-18,273.50494384765625
2016-08-19,280.1351623535156
2016-08-22,277.1390380859375
2016-08-23,276.889404296875
2016-08-24,279.5526123046875
2016-08-25,278.9700012207031
2016-08-26,291.0099182128906
2016-08-29,292.3415222167969
2016-08-30,291.39825439453125
2016-08-31,291.8699035644531
2016-09-01,283.6028747558594
2016-09-02,286.98736572265625
2016-09-06,287.736328125
2016-09-07,288.1524963378906
2016-09-08,291.2595520019531
2016-09-09,284.4073486328125
2016-09-12,275.16943359375
2016-09-14,280.329345703125
2016-09-15,278.4429016113281
2016-09-16,277.1390380859375
2016-09-19,289.65057373046875
2016-09-20,292.5634460449219
2016-09-21,291.81439208984375
2016-09-22,296.0589294433594
2016-09-23,294.97698974609375
2016-09-26,291.06536865234375
2016-09-27,291.0376892089844
2016-09-28,301.38531494140625
2016-09-29,284.989990234375
2016-09-30,313.84124755859375
2016-10-03,315.53350830078125
2016-10-04,318.862548828125
2016-10-05,338.42041015625
2016-10-06,338.475830078125
2016-10-07,339.2803649902344
2016-10-10,358.7550048828125
2016-10-13,361.3072204589844
2016-10-14,361.9453125
2016-10-17,355.6756896972656
2016-10-18,354.51055908203125
2016-10-19,358.5608215332031
2016-10-20,356.0085754394531
2016-10-21,377.3141174316406
2016-10-24,370.9058837890625
2016-10-25,363.4710693359375
2016-10-26,351.59765625
2016-10-27,347.7137451171875
2016-10-28,352.4854431152344
2016-11-01,357.367919921875
2016-11-02,347.103515625
2016-11-03,338.8919372558594
2016-11-04,344.1351623535156
2016-11-07,336.5616760253906
2016-11-08,339.2526550292969
2016-11-09,335.9513244628906
2016-11-10,352.65185546875
2016-11-11,346.40997314453125
2016-11-15,335.0081481933594
2016-11-16,335.8958435058594
2016-11-17,335.3133239746094
2016-11-18,338.2539367675781
2016-11-21,331.45721435546875
2016-11-22,348.2686462402344
2016-11-23,352.5964050292969
2016-11-24,351.4589538574219
2016-11-25,353.95574951171875
2016-11-28,366.57818603515625
2016-11-29,359.9756164550781
2016-11-30,365.0523376464844
2016-12-01,369.2135925292969
2016-12-02,348.79571533203125
2016-12-05,353.45635986328125
2016-12-06,354.4550476074219
2016-12-07,352.70733642578125
2016-12-08,356.9517822265625
2016-12-09,355.3982849121094
2016-12-12,346.7706298828125
2016-12-13,349.4892578125
2016-12-14,344.0242004394531
2016-12-15,350.4047546386719
2016-12-16,359.89239501953125
2016-12-19,357.5343322753906
2016-12-20,349.3505859375
2016-12-21,350.3492736816406
2016-12-22,348.8512268066406
2016-12-23,346.85382080078125
2016-12-26,334.78619384765625
2016-12-27,343.6080322265625
2016-12-28,336.14556884765625
2016-12-29,342.1932678222656
2016-12-30,348.21319580078125
2017-01-02,349.1286315917969
2017-01-03,347.1312255859375
2017-01-04,347.1589660644531
2017-01-05,353.6783142089844
2017-01-06,351.54217529296875
2017-01-09,349.7389221191406
2017-01-10,350.2105407714844
2017-01-11,351.819580078125
2017-01-12,372.7645263671875
2017-01-13,372.8477783203125
2017-01-16,374.8728942871094
2017-01-17,372.4593505859375
2017-01-18,374.151611328125
2017-01-19,380.7818603515625
2017-01-20,374.0406799316406
2017-01-23,373.37481689453125
2017-01-24,393.32110595703125
2017-01-25,395.92877197265625
2017-01-27,400.4783935546875
2017-01-30,404.5564270019531
2017-01-31,392.04498291015625
2017-02-01,400.4507141113281
2017-02-02,419.4814453125
2017-02-03,415.68084716796875
2017-02-06,419.1208190917969
2017-02-07,414.07183837890625
2017-02-08,422.255615234375
2017-02-09,429.7736511230469
2017-02-10,417.095703125
2017-02-13,411.4364013671875
2017-02-14,412.4350280761719
2017-02-15,405.3055114746094
2017-02-16,411.7415466308594
2017-02-17,417.2898864746094
2017-02-20,415.9305419921875
2017-02-21,416.4576416015625
2017-02-22,411.0202941894531
2017-02-23,411.63055419921875
2017-02-27,404.41778564453125
2017-02-28,408.9950866699219
2017-03-01,412.3240966796875
2017-03-02,406.6093444824219
2017-03-03,412.962158203125
2017-03-06,421.451171875
2017-03-07,418.371826171875
2017-03-08,414.6544494628906
2017-03-09,417.6504821777344
2017-03-10,417.1512145996094
2017-03-14,414.7376403808594
2017-03-15,417.4841003417969
2017-03-16,430.8000793457031
2017-03-17,423.4485168457031
2017-03-20,422.8382568359375
2017-03-21,414.07183837890625
2017-03-22,403.9183654785156
2017-03-23,406.99774169921875
2017-03-24,404.5564270019531
2017-03-27,398.1204528808594
2017-03-28,399.119140625
2017-03-29,401.282958984375
2017-03-30,396.039794921875
2017-03-31,400.61712646484375
2017-04-03,406.24871826171875
2017-04-05,403.7796936035156
2017-04-06,399.09136962890625
2017-04-07,395.12432861328125
2017-04-10,391.07403564453125
2017-04-11,396.0120849609375
2017-04-12,394.2920837402344
2017-04-13,394.4307556152344
2017-04-17,392.7107238769531
2017-04-18,395.23529052734375
2017-04-19,393.931396484375
2017-04-20,395.6236267089844
2017-04-21,391.6288757324219
2017-04-24,393.5152893066406
2017-04-25,395.3462829589844
2017-04-26,397.3713684082031
2017-04-27,400.7281188964844
2017-04-28,400.06231689453125
2017-05-02,396.3450012207031
2017-05-03,392.3223876953125
2017-05-04,391.5733642578125
2017-05-05,355.8699035644531
2017-05-08,362.52789306640625
2017-05-09,362.4724426269531
2017-05-10,367.5213623046875
2017-05-11,369.6852111816406
2017-05-12,372.9864807128906
2017-05-15,381.197998046875
2017-05-16,377.09222412109375
2017-05-17,373.4025573730469
2017-05-18,374.40130615234375
2017-05-19,374.53997802734375
2017-05-22,372.1264953613281
2017-05-23,371.7102966308594
2017-05-24,360.00335693359375
2017-05-25,363.60980224609375
2017-05-26,363.8594665527344
2017-05-29,391.379150390625
2017-05-30,388.7991943359375
2017-05-31,405.22222900390625
2017-06-01,402.3093566894531
2017-06-02,407.7745056152344
2017-06-05,411.4086608886719
2017-06-06,411.9079895019531
2017-06-07,405.3887634277344
2017-06-08,410.0770263671875
2017-06-09,425.2517395019531
2017-06-12,406.7480773925781
2017-06-13,416.95697021484375
2017-06-14,414.93182373046875
2017-06-15,412.8512268066406
2017-06-16,412.23345947265625
2017-06-19,411.9814147949219
2017-06-20,417.9204406738281
2017-06-21,421.618408203125
2017-06-22,420.833984375
2017-06-23,405.0337829589844
2017-06-27,405.81817626953125
2017-06-28,402.5965270996094
2017-06-29,405.1178283691406
2017-06-30,405.0337829589844
2017-07-03,402.31640625
2017-07-04,387.0764465332031
2017-07-05,379.42852783203125
2017-07-06,378.75616455078125
2017-07-07,374.5539855957031
2017-07-10,375.14227294921875
2017-07-11,366.2056884765625
2017-07-12,373.1812744140625
2017-07-13,369.3433532714844
2017-07-14,375.5625305175781
2017-07-17,373.041259765625
2017-07-18,372.5088806152344
2017-07-19,378.5040588378906
2017-07-20,373.8256530761719
2017-07-21,366.9901123046875
2017-07-24,362.3116760253906
2017-07-25,375.87066650390625
2017-07-26,380.3529968261719
2017-07-27,377.8316955566406
2017-07-28,377.91571044921875
2017-07-31,376.0107421875
2017-08-01,368.3347473144531
2017-08-02,369.5393371582031
2017-08-03,357.26904296875
2017-08-04,359.3421325683594
2017-08-07,364.9170227050781
2017-08-08,352.31048583984375
2017-08-09,340.0681457519531
2017-08-10,332.95245361328125
2017-08-11,329.4225769042969
2017-08-14,352.0863342285156
2017-08-16,352.1703796386719
2017-08-17,359.25811767578125
2017-08-18,359.6783142089844
2017-08-21,353.5430908203125
2017-08-22,344.718505859375
2017-08-23,357.2130126953125
2017-08-24,359.4541931152344
2017-08-28,372.3408203125
2017-08-29,363.06805419921875
2017-08-30,365.56134033203125
2017-08-31,365.2532043457031
2017-09-01,374.1337585449219
2017-09-04,366.4577941894531
2017-09-05,371.024169921875
2017-09-06,369.17523193359375
2017-09-07,373.57342529296875
2017-09-08,371.7245178222656
2017-09-11,379.0363464355469
2017-09-12,391.5867919921875
2017-09-13,383.4626159667969
2017-09-14,394.0801086425781
2017-09-15,397.10565185546875
2017-09-18,396.4893798828125
2017-09-19,395.7049560546875
2017-09-20,389.233642578125
2017-09-21,394.1921691894531
2017-09-22,381.1934509277344
2017-09-25,385.7317810058594
2017-09-26,385.4516296386719
2017-09-27,373.8536071777344
2017-09-28,376.4589538574219
2017-09-29,383.96685791015625
2017-10-03,388.0570373535156
2017-10-04,387.3565979003906
2017-10-05,391.25067138671875
2017-10-06,397.2737731933594
2017-10-09,386.6002197265625
2017-10-10,386.4601135253906
2017-10-11,377.4115295410156
2017-10-12,385.1714782714844
2017-10-13,386.992431640625
2017-10-16,403.0167236328125
2017-10-17,405.1178283691406
2017-10-18,397.89007568359375
2017-10-19,393.6879577636719
2017-10-23,401.980224609375
2017-10-24,408.6756591796875
2017-10-25,399.3748779296875
2017-10-26,378.5881042480469
2017-10-27,367.578369140625
2017-10-30,369.4553527832031
2017-10-31,383.4906311035156
2017-11-01,388.22509765625
2017-11-02,381.3895568847656
2017-11-03,386.2640075683594
2017-11-06,385.0874328613281
2017-11-07,376.1508483886719
2017-11-08,379.87677001953125
2017-11-09,388.81341552734375
2017-11-10,392.7353820800781
2017-11-13,388.36517333984375
2017-11-14,389.73785400390625
2017-11-15,381.8377380371094
2017-11-16,389.79388427734375
2017-11-17,392.8194580078125
2017-11-20,393.659912109375
2017-11-21,390.7183837890625
2017-11-22,389.3736572265625
2017-11-23,390.74639892578125
2017-11-24,388.2811279296875
2017-11-27,387.30059814453125
2017-11-28,386.90838623046875
2017-11-29,387.77685546875
2017-11-30,386.5161437988281
2017-12-01,381.24945068359375
2017-12-04,374.6100769042969
2017-12-05,374.4979553222656
2017-12-06,373.8256530761719
2017-12-07,382.25799560546875
2017-12-08,380.80120849609375
2017-12-11,400.83160400390625
2017-12-12,391.25067138671875
2017-12-13,390.18609619140625
2017-12-14,392.7914733886719
2017-12-15,384.8633117675781
2017-12-18,383.0143737792969
2017-12-19,385.7878112792969
2017-12-20,380.8292236328125
2017-12-21,379.9888000488281
2017-12-22,380.43701171875
2017-12-26,380.9693298339844
2017-12-27,387.7208557128906
2017-12-28,380.63311767578125
2017-12-29,381.8658142089844
2018-01-01,379.8487243652344
2018-01-02,375.81463623046875
2018-01-03,374.63800048828125
2018-01-04,378.0278015136719
2018-01-05,376.6271057128906
2018-01-08,379.9048156738281
2018-01-09,381.36151123046875
2018-01-10,377.3274230957031
2018-01-11,378.2239074707031
2018-01-12,379.4005126953125
2018-01-15,377.24334716796875
2018-01-16,365.2251892089844
2018-01-17,361.723388671875
2018-01-18,355.27996826171875
2018-01-19,355.1399230957031
2018-01-22,361.1070251464844
2018-01-23,358.24957275390625
2018-01-24,355.08392333984375
2018-01-25,346.959716796875
2018-01-29,339.31170654296875
2018-01-30,341.7490539550781
2018-01-31,344.77459716796875
2018-02-01,349.1168518066406
2018-02-02,345.6430358886719
2018-02-05,346.959716796875
2018-02-06,338.2471618652344
2018-02-07,337.0144958496094
2018-02-08,346.79156494140625
2018-02-09,357.52117919921875
2018-02-12,364.1886291503906
2018-02-14,367.8865661621094
2018-02-15,362.1996154785156
2018-02-16,358.6137390136719
2018-02-19,355.27996826171875
2018-02-20,353.15087890625
2018-02-21,350.4614562988281
2018-02-22,346.17529296875
2018-02-23,358.1094665527344
2018-02-26,355.8403015136719
2018-02-27,363.5442810058594
2018-02-28,359.90240478515625
2018-03-01,357.5492248535156
2018-03-05,352.1983947753906
2018-03-06,349.7891845703125
2018-03-07,343.5979919433594
2018-03-08,345.5309753417969
2018-03-09,347.37994384765625
2018-03-12,350.5175476074219
2018-03-13,355.25201416015625
2018-03-14,358.1654968261719
2018-03-15,358.1935119628906
2018-03-16,349.70513916015625
2018-03-19,350.7416687011719
2018-03-20,357.1850280761719
2018-03-21,357.6332702636719
2018-03-22,351.7502136230469
2018-03-23,345.7830810546875
2018-03-26,347.5479736328125
2018-03-27,350.5455322265625
2018-03-28,347.4639892578125
2018-04-02,357.3811340332031
2018-04-03,365.56134033203125
2018-04-04,357.3811340332031
2018-04-05,366.96209716796875
2018-04-06,366.9060363769531
2018-04-09,369.84759521484375
2018-04-10,367.2422180175781
2018-04-11,369.2592468261719
2018-04-12,355.6441955566406
2018-04-13,355.7843017578125
2018-04-16,347.94024658203125
2018-04-17,349.9012451171875
2018-04-18,347.6040344238281
2018-04-19,347.8841857910156
2018-04-20,352.6466064453125
2018-04-23,354.9998779296875
2018-04-24,354.57965087890625
2018-04-25,352.4224853515625
2018-04-26,347.4359436035156
2018-04-27,348.0242614746094
2018-04-30,349.509033203125
2018-05-02,352.7026672363281
2018-05-03,344.6344909667969
2018-05-04,345.7830810546875
2018-05-07,342.6455078125
2018-05-08,345.7830810546875
2018-05-09,342.617431640625
2018-05-10,342.92559814453125
2018-05-11,356.400634765625
2018-05-14,357.0168762207031
2018-05-15,346.3434143066406
2018-05-16,349.6490478515625
2018-05-17,345.6710205078125
2018-05-18,341.8330383300781
2018-05-21,341.2447509765625
2018-05-22,343.54193115234375
2018-05-23,342.19720458984375
2018-05-24,344.43841552734375
2018-05-25,353.9913635253906
2018-05-28,359.7623291015625
2018-05-29,347.6880798339844
2018-05-30,353.7672119140625
2018-05-31,345.8951416015625
2018-06-01,337.1826477050781
2018-06-04,338.1071472167969
2018-06-05,338.1351013183594
2018-06-06,339.81597900390625
2018-06-07,340.0961608886719
2018-06-08,338.41522216796875
2018-06-11,340.99261474609375
2018-06-12,340.76849365234375
2018-06-13,341.1046447753906
2018-06-14,341.7490539550781
2018-06-15,342.1131591796875
2018-06-18,338.9195251464844
2018-06-19,334.2690734863281
2018-06-20,339.61993408203125
2018-06-21,338.2471618652344
2018-06-22,337.2947082519531
2018-06-25,334.4652404785156
2018-06-26,330.9073791503906
2018-06-27,330.73931884765625
2018-06-28,327.7137451171875
2018-06-29,332.112060546875
2018-07-02,331.8879089355469
2018-07-03,329.5627136230469
2018-07-04,330.9634094238281
2018-07-05,333.68084716796875
2018-07-06,330.9073791503906
2018-07-09,336.1180725097656
2018-07-10,344.2423095703125
2018-07-11,339.70391845703125
2018-07-12,341.8050231933594
2018-07-13,336.8184814453125
2018-07-16,315.779541015625
2018-07-17,317.93670654296875
2018-07-18,306.1985778808594
2018-07-19,307.599365234375
2018-07-20,309.7564392089844
2018-07-23,317.32037353515625
2018-07-24,329.2825927734375
2018-07-25,323.651611328125
2018-07-26,319.7015686035156
2018-07-27,318.4969177246094
2018-07-30,323.9037780761719
2018-07-31,324.18389892578125
2018-08-01,334.9347229003906
2018-08-02,333.17578125
2018-08-03,332.8636474609375
2018-08-06,329.7713928222656
2018-08-07,329.94158935546875
2018-08-08,330.1118469238281
2018-08-09,335.0482177734375
2018-08-10,322.62213134765625
2018-08-13,317.3453674316406
2018-08-14,320.9483642578125
2018-08-16,316.6361389160156
2018-08-17,314.25311279296875
2018-08-20,313.0898742675781
2018-08-21,311.98345947265625
2018-08-23,311.61468505859375
2018-08-24,307.8131103515625
2018-08-27,312.8061828613281
2018-08-28,310.7068176269531
2018-08-29,311.41607666015625
2018-08-30,317.4305114746094
2018-08-31,306.3946228027344
2018-09-03,301.6851806640625
2018-09-04,294.3941650390625
2018-09-05,291.3018798828125
2018-09-06,293.37286376953125
2018-09-07,299.2737731933594
2018-09-10,298.25250244140625
2018-09-11,296.6070251464844
2018-09-12,297.57159423828125
2018-09-14,298.62127685546875
2018-09-17,296.6070251464844
2018-09-18,293.3444519042969
2018-09-19,294.5927429199219
2018-09-21,283.5568542480469
2018-09-24,285.6562194824219
2018-09-25,285.34417724609375
2018-09-26,289.5429382324219
2018-09-27,286.4222106933594
2018-09-28,283.9824523925781
2018-10-01,285.514404296875
2018-10-03,276.9466857910156
2018-10-04,272.52099609375
2018-10-05,268.4356689453125
2018-10-08,270.677001953125
2018-10-09,270.4216613769531
2018-10-10,280.209228515625
2018-10-11,274.3934020996094
2018-10-12,274.9891662597656
2018-10-15,291.61395263671875
2018-10-16,276.0388488769531
2018-10-17,267.1307067871094
2018-10-19,258.3360595703125
2018-10-22,254.19406127929688
2018-10-23,257.1445007324219
2018-10-24,258.93182373046875
2018-10-25,255.24368286132812
2018-10-26,253.3145751953125
2018-10-29,264.5206604003906
2018-10-30,266.222900390625
2018-10-31,278.819091796875
2018-11-01,283.04620361328125
2018-11-02,278.3651428222656
2018-11-05,280.9751892089844
2018-11-06,286.5640869140625
2018-11-07,285.4576721191406
2018-11-09,291.27349853515625
2018-11-12,292.2663879394531
2018-11-13,293.20263671875
2018-11-14,297.826904296875
2018-11-15,294.3090515136719
2018-11-16,311.1890869140625
2018-11-19,305.2598571777344
2018-11-20,301.28802490234375
2018-11-21,302.5363464355469
2018-11-22,299.33056640625
2018-11-26,301.2596740722656
2018-11-27,302.5646667480469
2018-11-28,296.5786437988281
2018-11-29,300.5220947265625
2018-11-30,305.2882080078125
2018-12-03,299.500732421875
2018-12-04,297.514892578125
2018-12-05,293.486328125
2018-12-06,290.564208984375
2018-12-07,296.1247253417969
2018-12-10,288.97552490234375
2018-12-11,294.8197326660156
2018-12-12,301.9405822753906
2018-12-13,298.9049377441406
2018-12-14,302.19586181640625
2018-12-17,302.45123291015625
2018-12-18,301.96893310546875
2018-12-19,312.1536560058594
2018-12-20,310.5366516113281
2018-12-21,295.3587341308594
2018-12-24,298.0254821777344
2018-12-26,289.59967041015625
2018-12-27,295.4721984863281
2018-12-28,296.294921875
2018-12-31,297.4864501953125
2019-01-01,296.32330322265625
2019-01-02,295.81268310546875
2019-01-03,304.12506103515625
2019-01-04,301.54339599609375
2019-01-07,300.0681457519531
2019-01-08,299.3588562011719
2019-01-09,295.5005798339844
2019-01-10,293.9403076171875
2019-01-11,293.17425537109375
2019-01-14,291.0181579589844
2019-01-15,292.5500793457031
2019-01-16,301.4015197753906
2019-01-17,301.3731689453125
2019-01-18,295.0750732421875
2019-01-21,291.1032409667969
2019-01-22,292.6919860839844
2019-01-23,292.2948303222656
2019-01-24,295.9544982910156
2019-01-25,279.8121032714844
2019-01-28,283.9256896972656
2019-01-29,280.86175537109375
2019-01-30,278.1665954589844
2019-01-31,281.4007263183594
2019-02-01,283.10296630859375
2019-02-04,280.6915283203125
2019-02-05,280.776611328125
2019-02-06,277.7694396972656
2019-02-07,278.2800598144531
2019-02-08,278.42193603515625
2019-02-11,273.6557922363281
2019-02-12,274.9324645996094
2019-02-14,281.9398193359375
2019-02-15,281.6277160644531
2019-02-18,284.8619079589844
2019-02-19,288.0960388183594
2019-02-20,294.5076599121094
2019-02-21,296.8623352050781
2019-02-22,303.6427307128906
2019-02-25,313.2317199707031
2019-02-26,324.3243713378906
2019-02-27,331.1614990234375
2019-02-28,334.8211975097656
2019-03-01,336.7220153808594
2019-03-05,340.7221374511719
2019-03-06,348.3536376953125
2019-03-07,346.90679931640625
2019-03-08,347.5876770019531
2019-03-11,345.9421691894531
2019-03-12,350.4814147949219
2019-03-13,340.2398681640625
2019-03-14,345.1478576660156
2019-03-15,345.4599304199219
2019-03-18,343.9847106933594
2019-03-19,343.672607421875
2019-03-20,347.7579040527344
2019-03-22,340.6086730957031
2019-03-25,336.4666748046875
2019-03-26,339.0199279785156
2019-03-27,341.0910339355469
2019-03-28,344.80743408203125
2019-04-01,346.42449951171875
2019-04-02,343.1903381347656
2019-04-03,339.8710632324219
2019-04-04,338.0270080566406
2019-04-05,342.4527893066406
2019-04-08,336.1546325683594
2019-04-09,330.2536926269531
2019-04-10,329.4877014160156
2019-04-11,332.66510009765625
2019-04-12,330.70758056640625
2019-04-15,329.5727844238281
2019-04-16,328.0124816894531
2019-04-18,324.7215576171875
2019-04-22,328.4096374511719
2019-04-23,327.728759765625
2019-04-24,327.3883361816406
2019-04-25,324.2392272949219
2019-04-26,320.0972595214844
2019-04-30,318.3951110839844
2019-05-02,324.0406494140625
2019-05-03,313.20343017578125
2019-05-06,319.8986511230469
2019-05-07,322.0831298828125
2019-05-08,317.1751708984375
2019-05-09,313.7991943359375
2019-05-10,316.5226745605469
2019-05-13,309.4869079589844
2019-05-14,311.7281494140625
2019-05-15,312.04022216796875
2019-05-16,306.62158203125
2019-05-17,313.7991943359375
2019-05-20,315.0190734863281
2019-05-21,308.9195251464844
2019-05-22,303.1888122558594
2019-05-23,301.4015197753906
2019-05-24,312.09698486328125
2019-05-27,313.7424011230469
2019-05-28,314.7070007324219
2019-05-29,309.40185546875
2019-05-30,311.7565002441406
2019-05-31,306.9620361328125
2019-06-03,306.6783142089844
2019-06-04,305.0328674316406
2019-06-06,300.3518371582031
2019-06-07,297.7701721191406
2019-06-10,286.7059326171875
2019-06-11,287.1598815917969
2019-06-12,278.84747314453125
2019-06-13,278.2233581542969
2019-06-14,280.03900146484375
2019-06-17,283.6703796386719
