Date,FIS
2015-08-03,55.3560791015625
2015-08-04,55.178585052490234
2015-08-05,55.56740188598633
2015-08-06,54.67142105102539
2015-08-07,54.747501373291016
2015-08-10,55.381439208984375
2015-08-11,55.00107955932617
2015-08-12,59.80214309692383
2015-08-13,59.3034553527832
2015-08-14,59.39642333984375
2015-08-17,60.393836975097656
2015-08-18,60.62208938598633
2015-08-19,60.740386962890625
2015-08-20,60.27549362182617
2015-08-21,58.59343338012695
2015-08-24,55.7618293762207
2015-08-25,55.254661560058594
2015-08-26,58.703330993652344
2015-08-27,59.41333770751953
2015-08-28,59.40488815307617
2015-08-31,58.37364196777344
2015-09-01,56.70005416870117
2015-09-02,57.342445373535156
2015-09-03,57.60447692871094
2015-09-04,56.68315124511719
2015-09-08,58.62724304199219
2015-09-09,57.41851043701172
2015-09-10,58.0862922668457
2015-09-11,58.847015380859375
2015-09-14,58.32099914550781
2015-09-15,59.279720306396484
2015-09-16,59.330604553222656
2015-09-17,58.796112060546875
2015-09-18,57.84587097167969
2015-09-21,59.03367233276367
2015-09-22,57.87131881713867
2015-09-23,58.75370407104492
2015-09-24,57.947689056396484
2015-09-25,57.87981414794922
2015-09-28,55.8690299987793
2015-09-29,56.420501708984375
2015-09-30,56.912601470947266
2015-10-01,57.33681869506836
2015-10-02,57.99009704589844
2015-10-05,58.82156753540039
2015-10-06,58.91489791870117
2015-10-07,59.50878143310547
2015-10-08,60.49296569824219
2015-10-09,59.8142204284668
2015-10-12,60.0857048034668
2015-10-13,59.2542610168457
2015-10-14,58.86396789550781
2015-10-15,59.22880172729492
2015-10-16,59.68695068359375
2015-10-19,59.90754699707031
2015-10-20,59.93301773071289
2015-10-21,59.16093063354492
2015-10-22,59.87361145019531
2015-10-23,60.43357849121094
2015-10-26,60.52690887451172
2015-10-27,60.22995376586914
2015-10-28,61.757110595703125
2015-10-29,61.714698791503906
2015-10-30,61.86741638183594
2015-11-02,62.35952377319336
2015-11-03,54.69819259643555
2015-11-04,55.60601806640625
2015-11-05,56.149009704589844
2015-11-06,57.00593566894531
2015-11-09,56.293235778808594
2015-11-10,56.42900848388672
2015-11-11,56.912601470947266
2015-11-12,56.259307861328125
2015-11-13,55.23270034790039
2015-11-16,55.572086334228516
2015-11-17,55.6653938293457
2015-11-18,56.098106384277344
2015-11-19,56.06417465209961
2015-11-20,56.344139099121094
2015-11-23,55.61450958251953
2015-11-24,54.96120834350586
2015-11-25,54.74909973144531
2015-11-27,54.910316467285156
2015-11-30,54.01946258544922
2015-12-01,54.71516036987305
2015-12-02,55.130897521972656
2015-12-03,54.35882568359375
2015-12-04,55.18180847167969
2015-12-07,53.883697509765625
2015-12-08,53.49342346191406
2015-12-09,53.832794189453125
2015-12-10,53.34920120239258
2015-12-11,51.923828125
2015-12-14,52.06867218017578
2015-12-15,52.503238677978516
2015-12-16,52.85255813598633
2015-12-17,51.020660400390625
2015-12-18,49.86187744140625
2015-12-21,50.40718078613281
2015-12-22,50.9951057434082
2015-12-23,52.136844635009766
2015-12-24,52.06867218017578
2015-12-28,51.97495651245117
2015-12-29,52.4776725769043
2015-12-30,51.966434478759766
2015-12-31,51.6341438293457
2016-01-04,51.04621124267578
2016-01-05,51.369998931884766
2016-01-06,50.42423629760742
2016-01-07,50.43274688720703
2016-01-08,49.529571533203125
2016-01-11,50.219730377197266
2016-01-12,51.114383697509766
2016-01-13,50.373104095458984
2016-01-14,51.37852096557617
2016-01-15,49.810752868652344
2016-01-19,50.02376174926758
2016-01-20,49.325096130371094
2016-01-21,49.4614143371582
2016-01-22,50.65428924560547
2016-01-25,50.143062591552734
2016-01-26,51.156986236572266
2016-01-27,50.10896301269531
2016-01-28,49.59773635864258
2016-01-29,50.892860412597656
2016-02-01,51.69378662109375
2016-02-02,50.713932037353516
2016-02-03,50.82469177246094
2016-02-04,51.25071716308594
2016-02-05,49.87892532348633
2016-02-08,47.74880599975586
2016-02-09,49.35917282104492
2016-02-10,48.90757751464844
2016-02-11,48.089622497558594
2016-02-12,49.05243682861328
2016-02-16,49.97264862060547
2016-02-17,50.73097229003906
2016-02-18,50.41570281982422
2016-02-19,50.87581253051758
2016-02-22,51.114383697509766
2016-02-23,50.25382614135742
2016-02-24,50.42423629760742
2016-02-25,51.156986236572266
2016-02-26,50.688377380371094
2016-02-29,49.63181686401367
2016-03-01,51.12290573120117
2016-03-02,51.054752349853516
2016-03-03,51.404083251953125
2016-03-04,51.81307601928711
2016-03-07,51.18254852294922
2016-03-08,50.42423629760742
2016-03-09,51.139949798583984
2016-03-10,52.452110290527344
2016-03-11,53.51716995239258
2016-03-14,53.508636474609375
2016-03-15,53.41453552246094
2016-03-16,53.696868896484375
2016-03-17,53.95355224609375
2016-03-18,53.508644104003906
2016-03-21,53.688323974609375
2016-03-22,53.431644439697266
2016-03-23,53.80810546875
2016-03-24,53.57709503173828
2016-03-28,53.40597152709961
2016-03-29,53.833770751953125
2016-03-30,54.05622482299805
2016-03-31,54.16745376586914
2016-04-01,55.6219596862793
2016-04-04,55.048709869384766
2016-04-05,54.2786865234375
2016-04-06,55.18560028076172
2016-04-07,54.6636962890625
2016-04-08,54.740699768066406
2016-04-11,54.85192108154297
2016-04-12,54.783477783203125
2016-04-13,54.99737548828125
2016-04-14,54.92036819458008
2016-04-15,54.80915451049805
2016-04-18,55.6219596862793
2016-04-19,56.03264236450195
2016-04-20,56.85401153564453
2016-04-21,55.81874084472656
2016-04-22,55.81874084472656
2016-04-25,56.212310791015625
2016-04-26,56.46897888183594
2016-04-27,56.81122589111328
2016-04-28,56.1866455078125
2016-04-29,56.297874450683594
2016-05-02,57.478580474853516
2016-05-03,60.99506759643555
2016-05-04,60.789737701416016
2016-05-05,60.22502517700195
2016-05-06,60.96084976196289
2016-05-09,61.362972259521484
2016-05-10,63.185359954833984
2016-05-11,62.82601547241211
2016-05-12,61.4057502746582
2016-05-13,61.867774963378906
2016-05-16,62.2784309387207
2016-05-17,61.7137451171875
2016-05-18,61.93619918823242
2016-05-19,62.124454498291016
2016-05-20,62.44100570678711
2016-05-23,62.06454086303711
2016-05-24,63.23672103881836
2016-05-25,63.03995132446289
2016-05-26,63.339393615722656
2016-05-27,63.66450500488281
2016-05-31,63.54472732543945
2016-06-01,63.92972946166992
2016-06-02,64.49443054199219
2016-06-03,64.1607666015625
2016-06-06,64.40885925292969
2016-06-07,64.55431365966797
2016-06-08,64.49443054199219
2016-06-09,64.28910064697266
2016-06-10,63.6046257019043
2016-06-13,62.83460235595703
2016-06-14,63.32399368286133
2016-06-15,63.212371826171875
2016-06-16,63.332584381103516
2016-06-17,62.499698638916016
2016-06-20,62.585575103759766
2016-06-21,62.929046630859375
2016-06-22,62.79167556762695
2016-06-23,63.46139144897461
2016-06-24,60.679412841796875
2016-06-27,58.696006774902344
2016-06-28,60.99712371826172
2016-06-29,62.207763671875
2016-06-30,63.26392364501953
2016-07-01,63.96797561645508
2016-07-05,64.06242370605469
2016-07-06,63.75333023071289
2016-07-07,64.19121551513672
2016-07-08,65.28170013427734
2016-07-11,65.26448059082031
2016-07-12,66.0716552734375
2016-07-13,66.23475646972656
2016-07-14,66.02008819580078
2016-07-15,65.7195816040039
2016-07-18,66.01150512695312
2016-07-19,66.2519302368164
2016-07-20,66.97319030761719
2016-07-21,66.82719421386719
2016-07-22,66.95600128173828
2016-07-25,66.8873291015625
2016-07-26,69.41169738769531
2016-07-27,69.3687744140625
2016-07-28,68.99954986572266
2016-07-29,68.28688049316406
2016-08-01,68.00353240966797
2016-08-02,67.37671661376953
2016-08-03,67.1019515991211
2016-08-04,67.16209411621094
2016-08-05,68.02930450439453
2016-08-08,68.18385314941406
2016-08-09,68.4586181640625
2016-08-10,68.56165313720703
2016-08-11,69.11975860595703
2016-08-12,68.72478485107422
2016-08-15,68.76773071289062
2016-08-16,67.73736572265625
2016-08-17,67.96061706542969
2016-08-18,68.03788757324219
2016-08-19,68.07223510742188
2016-08-22,68.26970672607422
2016-08-23,68.75054931640625
2016-08-24,68.31263732910156
2016-08-25,68.3555908203125
2016-08-26,68.27830505371094
2016-08-29,68.1580810546875
2016-08-30,68.27830505371094
2016-08-31,68.11516571044922
2016-09-01,68.38133239746094
2016-09-02,69.06824493408203
2016-09-06,69.0425033569336
2016-09-07,68.7333984375
2016-09-08,68.05506896972656
2016-09-09,66.45800018310547
2016-09-12,67.01612091064453
2016-09-13,65.84837341308594
2016-09-14,65.52961730957031
2016-09-15,66.03793334960938
2016-09-16,64.69390106201172
2016-09-19,65.39177703857422
2016-09-20,65.96900939941406
2016-09-21,66.44287872314453
2016-09-22,66.78746795654297
2016-09-23,66.40839385986328
2016-09-26,66.22745513916016
2016-09-27,66.97700500488281
2016-09-28,66.53765869140625
2016-09-29,66.20161437988281
2016-09-30,66.36528778076172
2016-10-03,66.26192474365234
2016-10-04,65.87422180175781
2016-10-05,66.22745513916016
2016-10-06,67.4422378540039
2016-10-07,66.88223266601562
2016-10-10,66.69269561767578
2016-10-11,65.90006256103516
2016-10-12,66.50314331054688
2016-10-13,65.7622299194336
2016-10-14,65.90867614746094
2016-10-17,65.31421661376953
2016-10-18,65.43482208251953
2016-10-19,65.75361633300781
2016-10-20,64.86621856689453
2016-10-21,64.62498474121094
2016-10-24,65.39177703857422
2016-10-25,65.09882354736328
2016-10-26,64.74559783935547
2016-10-27,63.83234405517578
2016-10-28,64.07359313964844
2016-10-31,63.685882568359375
2016-11-01,66.21022033691406
2016-11-02,64.659423828125
2016-11-03,64.59052276611328
2016-11-04,64.97820281982422
2016-11-07,65.90867614746094
2016-11-08,65.99482727050781
2016-11-09,66.2532958984375
2016-11-10,66.38253784179688
2016-11-11,65.75361633300781
2016-11-14,64.7800521850586
2016-11-15,64.3923568725586
2016-11-16,64.70252227783203
2016-11-17,65.36590576171875
2016-11-18,66.44287872314453
2016-11-21,66.79608917236328
2016-11-22,66.8908462524414
2016-11-23,68.06254577636719
2016-11-25,67.85578155517578
2016-11-28,67.77825927734375
2016-11-29,67.97642517089844
2016-11-30,66.50314331054688
2016-12-01,65.24530029296875
2016-12-02,64.61637878417969
2016-12-05,64.85757446289062
2016-12-06,65.05574798583984
2016-12-07,65.1505355834961
2016-12-08,64.71976470947266
2016-12-09,65.09882354736328
2016-12-12,65.28836822509766
2016-12-13,64.90927124023438
2016-12-14,65.63551330566406
2016-12-15,66.87179565429688
2016-12-16,66.25794982910156
2016-12-19,65.7738037109375
2016-12-20,66.10235595703125
2016-12-21,66.30119323730469
2016-12-22,65.53175354003906
2016-12-23,65.721923828125
2016-12-27,66.28390502929688
2016-12-28,66.20608520507812
2016-12-29,66.5691909790039
2016-12-30,65.39341735839844
2017-01-03,66.5519027709961
2017-01-04,67.6412124633789
2017-01-05,67.47697448730469
2017-01-06,68.20317077636719
2017-01-09,67.46829986572266
2017-01-10,67.13114166259766
2017-01-11,66.90635681152344
2017-01-12,66.6124267578125
2017-01-13,66.88907623291016
2017-01-17,68.0389175415039
2017-01-18,68.6959457397461
2017-01-19,68.42792510986328
2017-01-20,68.98123931884766
2017-01-23,69.22330474853516
2017-01-24,69.18870544433594
2017-01-25,69.05905151367188
2017-01-26,68.78240203857422
2017-01-27,68.99856567382812
2017-01-30,68.81697845458984
2017-01-31,68.66138458251953
2017-02-01,68.31556701660156
2017-02-02,68.35015869140625
2017-02-03,68.64407348632812
2017-02-06,68.600830078125
2017-02-07,66.82856750488281
2017-02-08,69.02447509765625
2017-02-09,69.81118774414062
2017-02-10,69.56050109863281
2017-02-13,69.94952392578125
2017-02-14,69.59505462646484
2017-02-15,70.38179779052734
2017-02-16,70.64981079101562
2017-02-17,70.93511199951172
2017-02-21,71.03884887695312
2017-02-22,71.60077667236328
2017-02-23,71.83422088623047
2017-02-24,72.48259735107422
2017-02-27,71.43653869628906
2017-02-28,71.12530517578125
2017-03-01,71.7737045288086
2017-03-02,71.12530517578125
2017-03-03,71.71318817138672
2017-03-06,71.49703216552734
2017-03-07,71.44517517089844
2017-03-08,71.08206176757812
2017-03-09,70.87458801269531
2017-03-10,71.09071350097656
2017-03-13,71.51433563232422
2017-03-14,71.28955841064453
2017-03-15,71.59320068359375
2017-03-16,71.09867858886719
2017-03-17,70.99458312988281
2017-03-20,70.29183197021484
2017-03-21,69.4502944946289
2017-03-22,69.32015228271484
2017-03-23,69.25074005126953
2017-03-24,69.51101684570312
2017-03-27,69.7625961303711
2017-03-28,69.65850067138672
2017-03-29,69.43290710449219
2017-03-30,69.4502944946289
2017-03-31,69.07722473144531
2017-04-03,68.92105102539062
2017-04-04,68.6520767211914
2017-04-05,68.97310638427734
2017-04-06,69.05986022949219
2017-04-07,69.29410552978516
2017-04-10,69.87540435791016
2017-04-11,69.47628784179688
2017-04-12,69.85801696777344
2017-04-13,69.54570770263672
2017-04-17,69.9534683227539
2017-04-18,70.05757904052734
2017-04-19,69.97081756591797
2017-04-20,70.76900482177734
2017-04-21,71.60189056396484
2017-04-24,72.28728485107422
2017-04-25,72.75579071044922
2017-04-26,72.77313995361328
2017-04-27,72.95531463623047
2017-04-28,73.04209899902344
2017-05-01,73.24160766601562
2017-05-02,72.23521423339844
2017-05-03,71.99230194091797
2017-05-04,72.46078491210938
2017-05-05,72.05303192138672
2017-05-08,72.30462646484375
2017-05-09,72.13980102539062
2017-05-10,72.51284790039062
2017-05-11,72.53020477294922
2017-05-12,72.10509490966797
2017-05-15,72.36536407470703
2017-05-16,72.6863784790039
2017-05-17,71.8795166015625
2017-05-18,71.84480285644531
2017-05-19,72.18317413330078
2017-05-22,72.90325927734375
2017-05-23,72.58226013183594
2017-05-24,72.8338623046875
2017-05-25,74.05716705322266
2017-05-26,73.98773956298828
2017-05-30,73.99642181396484
2017-05-31,74.49962615966797
2017-06-01,75.28044128417969
2017-06-02,75.19367980957031
2017-06-05,75.08960723876953
2017-06-06,74.82929229736328
2017-06-07,75.08960723876953
2017-06-08,73.99642181396484
2017-06-09,73.4064712524414
2017-06-12,73.68412780761719
2017-06-13,74.38683319091797
2017-06-14,74.6305923461914
2017-06-15,74.89175415039062
2017-06-16,74.16051483154297
2017-06-19,74.05604553222656
2017-06-20,74.12570190429688
2017-06-21,73.98640441894531
2017-06-22,73.87323760986328
2017-06-23,73.85580444335938
2017-06-26,73.90805053710938
2017-06-27,74.18663024902344
2017-06-28,74.84823608398438
2017-06-29,73.82969665527344
2017-06-30,74.34329223632812
2017-07-03,74.38682556152344
2017-07-05,74.96139526367188
2017-07-06,74.47391510009766
2017-07-07,75.54463958740234
2017-07-10,75.99734497070312
2017-07-11,76.45000457763672
2017-07-12,77.12902069091797
2017-07-13,77.69486236572266
2017-07-14,77.98213195800781
2017-07-17,78.02565002441406
2017-07-18,78.2171630859375
2017-07-19,78.23458862304688
2017-07-20,78.1823501586914
2017-07-21,78.34778594970703
2017-07-24,78.45220184326172
2017-07-25,78.08657836914062
2017-07-26,78.94843292236328
2017-07-27,79.26181030273438
2017-07-28,79.07028198242188
2017-07-31,79.40979766845703
2017-08-01,79.97562408447266
2017-08-02,79.42721557617188
2017-08-03,78.7046890258789
2017-08-04,78.66986083984375
2017-08-07,78.82654571533203
2017-08-08,78.33904266357422
2017-08-09,77.81674194335938
2017-08-10,77.70355987548828
2017-08-11,77.66873168945312
2017-08-14,78.73947143554688
2017-08-15,78.92230224609375
2017-08-16,79.61003112792969
2017-08-17,77.97341918945312
2017-08-18,78.19977569580078
2017-08-21,79.09640502929688
2017-08-22,79.72318267822266
2017-08-23,79.51426696777344
2017-08-24,79.43592071533203
2017-08-25,79.51426696777344
2017-08-28,79.90599060058594
2017-08-29,80.03659057617188
2017-08-30,80.42831420898438
2017-08-31,80.88970184326172
2017-09-01,80.38479614257812
2017-09-05,80.27163696289062
2017-09-06,80.49796295166016
2017-09-07,80.55020904541016
2017-09-08,80.3499755859375
2017-09-11,81.2988510131836
2017-09-12,81.24663543701172
2017-09-13,80.4544448852539
2017-09-14,80.43697357177734
2017-09-15,80.34963989257812
2017-09-18,81.68574523925781
2017-09-19,81.01333618164062
2017-09-20,81.03950500488281
2017-09-21,80.96967315673828
2017-09-22,81.25784301757812
2017-09-25,81.06571960449219
2017-09-26,80.90853118896484
2017-09-27,81.21417236328125
2017-09-28,81.51107788085938
2017-09-29,81.55475616455078
2017-10-02,81.50236511230469
2017-10-03,81.56349182128906
2017-10-04,81.83419799804688
2017-10-05,81.93026733398438
2017-10-06,82.00885009765625
2017-10-09,82.39310455322266
2017-10-10,82.62016296386719
2017-10-11,82.64636993408203
2017-10-12,82.62016296386719
2017-10-13,82.92578125
2017-10-16,83.14411163330078
2017-10-17,82.41930389404297
2017-10-18,82.7947998046875
2017-10-19,83.09171295166016
2017-10-20,83.2052230834961
2017-10-23,83.58071899414062
2017-10-24,83.1965103149414
2017-10-25,83.42355346679688
2017-10-26,83.7815933227539
2017-10-27,84.37542724609375
2017-10-30,83.8951187133789
2017-10-31,81.00460815429688
2017-11-01,81.31024932861328
2017-11-02,81.5285415649414
2017-11-03,81.3713607788086
2017-11-06,81.32770538330078
2017-11-07,79.00480651855469
2017-11-08,80.0352783203125
2017-11-09,80.79501342773438
2017-11-10,81.00460815429688
2017-11-13,81.08320617675781
2017-11-14,81.58969116210938
2017-11-15,81.68574523925781
2017-11-16,81.38884735107422
2017-11-17,80.3932876586914
2017-11-20,80.31473541259766
2017-11-21,80.11386108398438
2017-11-22,79.98285675048828
2017-11-24,80.43697357177734
2017-11-27,80.31473541259766
2017-11-28,80.96967315673828
2017-11-29,80.96967315673828
2017-11-30,82.3756332397461
2017-12-01,81.86912536621094
2017-12-04,81.76432800292969
2017-12-05,83.10916900634766
2017-12-06,83.22270202636719
2017-12-07,83.72046661376953
2017-12-08,83.70301055908203
2017-12-11,83.58071899414062
2017-12-12,82.29703521728516
2017-12-13,82.31451416015625
2017-12-14,81.99041748046875
2017-12-15,83.06783294677734
2017-12-18,83.43572998046875
2017-12-19,83.21674346923828
2017-12-20,83.28683471679688
2017-12-21,83.0941162109375
2017-12-22,82.62108612060547
2017-12-26,82.45462799072266
2017-12-27,82.34078216552734
2017-12-28,82.5860595703125
2017-12-29,82.41958618164062
2018-01-02,82.0780029296875
2018-01-03,82.55976104736328
2018-01-04,83.17294311523438
2018-01-05,83.64596557617188
2018-01-08,83.85620880126953
2018-01-09,84.12777709960938
2018-01-10,85.21393585205078
2018-01-11,85.65193176269531
2018-01-12,85.5030288696289
2018-01-16,85.11760711669922
2018-01-17,85.49427032470703
2018-01-18,85.44169616699219
2018-01-19,86.25636291503906
2018-01-22,86.88704681396484
2018-01-23,86.83448028564453
2018-01-24,88.08712005615234
2018-01-25,88.91051483154297
2018-01-26,90.11936950683594
2018-01-29,89.9529037475586
2018-01-30,89.9266357421875
2018-01-31,89.66387939453125
2018-02-01,89.4448471069336
2018-02-02,88.30611419677734
2018-02-05,85.14386749267578
2018-02-06,83.8474349975586
2018-02-07,84.7671890258789
2018-02-08,81.2370834350586
2018-02-09,83.24302673339844
2018-02-12,83.34815216064453
2018-02-13,84.2416000366211
2018-02-14,84.09272003173828
2018-02-15,84.583251953125
2018-02-16,85.68697357177734
2018-02-20,85.24900817871094
2018-02-21,85.10005950927734
2018-02-22,85.87093353271484
2018-02-23,87.43890380859375
2018-02-26,87.5265121459961
2018-02-27,86.23006439208984
2018-02-28,85.1263656616211
2018-03-01,84.05766296386719
2018-03-02,84.88109588623047
2018-03-05,87.2374267578125
2018-03-06,86.46659088134766
2018-03-07,86.34394836425781
2018-03-08,86.96586608886719
2018-03-09,88.27105712890625
2018-03-12,88.67401885986328
2018-03-13,87.95574188232422
2018-03-14,87.87689208984375
2018-03-15,87.96475982666016
2018-03-16,88.43929290771484
2018-03-19,87.92082977294922
2018-03-20,88.68534088134766
2018-03-21,88.38658142089844
2018-03-22,85.6975326538086
2018-03-23,83.36002349853516
2018-03-26,84.50242614746094
2018-03-27,83.20183563232422
2018-03-28,83.76425170898438
2018-03-29,84.62544250488281
2018-04-02,83.22821044921875
2018-04-03,83.48302459716797
2018-04-04,84.36181640625
2018-04-05,85.64482879638672
2018-04-06,83.94877624511719
2018-04-09,84.36181640625
2018-04-10,85.09119415283203
2018-04-11,84.66059112548828
2018-04-12,84.95934295654297
2018-04-13,84.5639419555664
2018-04-16,85.49542236328125
2018-04-17,85.7766342163086
2018-04-18,85.70632934570312
2018-04-19,85.2933120727539
2018-04-20,84.37059020996094
2018-04-23,84.09818267822266
2018-04-24,83.28091430664062
2018-04-25,82.70093536376953
2018-04-26,83.48302459716797
2018-04-27,83.21941375732422
2018-04-30,83.4566879272461
2018-05-01,87.57811737060547
2018-05-02,86.5499496459961
2018-05-03,87.35843658447266
2018-05-04,88.45690155029297
2018-05-07,89.81897735595703
2018-05-08,90.68016815185547
2018-05-09,91.31285858154297
2018-05-10,92.19164276123047
2018-05-11,92.17404174804688
2018-05-14,92.00711059570312
2018-05-15,92.00711059570312
2018-05-16,92.13013458251953
2018-05-17,91.23377990722656
2018-05-18,91.4974136352539
2018-05-21,91.78741455078125
2018-05-22,90.95257568359375
2018-05-23,91.27771759033203
2018-05-24,91.2162094116211
2018-05-25,90.91744232177734
2018-05-29,89.96832275390625
2018-05-30,90.74166870117188
2018-05-31,89.82777404785156
2018-06-01,90.7065200805664
2018-06-04,91.1898422241211
2018-06-05,92.0598373413086
2018-06-06,93.96674346923828
2018-06-07,92.68376159667969
2018-06-08,93.27252960205078
2018-06-11,93.02645111083984
2018-06-12,94.17765808105469
2018-06-13,94.11614990234375
2018-06-14,94.9446792602539
2018-06-15,94.69784545898438
2018-06-18,94.54801177978516
2018-06-19,94.65380859375
2018-06-20,94.31006622314453
2018-06-21,94.65380859375
2018-06-22,94.86532592773438
2018-06-25,93.93986511230469
2018-06-26,93.51679229736328
2018-06-27,92.42385864257812
2018-06-28,93.17304992675781
2018-06-29,93.45511627197266
2018-07-02,94.0456314086914
2018-07-03,93.95748901367188
2018-07-05,94.78602600097656
2018-07-06,95.51759338378906
2018-07-09,95.38536071777344
2018-07-10,94.8741455078125
2018-07-11,94.95348358154297
2018-07-12,95.67625427246094
2018-07-13,95.3060302734375
2018-07-16,94.92704010009766
2018-07-17,95.49110412597656
2018-07-18,96.0464096069336
2018-07-19,95.82608032226562
2018-07-20,95.98468780517578
2018-07-23,96.37251281738281
2018-07-24,95.78199005126953
2018-07-25,96.50474548339844
2018-07-26,96.18743133544922
2018-07-27,94.69784545898438
2018-07-30,92.60012817382812
2018-07-31,90.89904022216797
2018-08-01,90.74037170410156
2018-08-02,91.02239990234375
2018-08-03,91.8597640991211
2018-08-06,92.35335540771484
2018-08-07,92.68827056884766
2018-08-08,93.3140640258789
