Date,BATAINDIA.NS
2016-01-01,485.8959045410156
2016-01-04,479.91412353515625
2016-01-05,471.7655334472656
2016-01-06,470.8706970214844
2016-01-07,467.9503479003906
2016-01-08,460.7439270019531
2016-01-11,458.5301208496094
2016-01-12,459.1424865722656
2016-01-13,452.406982421875
2016-01-14,439.3128967285156
2016-01-15,434.32012939453125
2016-01-18,433.5664978027344
2016-01-19,438.4179382324219
2016-01-20,425.7476806640625
2016-01-21,422.7332458496094
2016-01-22,444.6352844238281
2016-01-25,448.68603515625
2016-01-27,452.6896057128906
2016-01-28,450.9939270019531
2016-01-29,448.7801513671875
2016-02-01,441.1498107910156
2016-02-02,427.6318359375
2016-02-03,426.5484619140625
2016-02-04,438.79473876953125
2016-02-05,455.1860046386719
2016-02-08,460.8381042480469
2016-02-09,453.8200378417969
2016-02-10,459.001220703125
2016-02-11,452.6424865722656
2016-02-12,434.414306640625
2016-02-15,454.7620544433594
2016-02-16,442.0918273925781
2016-02-17,439.5483703613281
2016-02-18,444.3998107910156
2016-02-19,457.541015625
2016-02-22,461.0264892578125
2016-02-23,446.0483093261719
2016-02-24,435.96868896484375
2016-02-25,437.14617919921875
2016-02-26,435.54473876953125
2016-02-29,429.2331848144531
2016-03-01,437.6171875
2016-03-02,445.57733154296875
2016-03-03,464.3706970214844
2016-03-04,462.4866638183594
2016-03-08,454.6207275390625
2016-03-09,462.4395751953125
2016-03-10,456.22216796875
2016-03-11,465.03009033203125
2016-03-14,470.0699462890625
2016-03-15,461.2619934082031
2016-03-16,460.8381042480469
2016-03-17,457.541015625
2016-03-18,460.7439270019531
2016-03-21,470.0228271484375
2016-03-22,475.1097412109375
2016-03-23,479.0662536621094
2016-03-28,467.4322509765625
2016-03-29,473.08441162109375
2016-03-30,475.1097412109375
2016-03-31,479.1133728027344
2016-04-01,475.2981262207031
2016-04-04,492.3959655761719
2016-04-05,481.70391845703125
2016-04-06,484.52996826171875
2016-04-07,492.7255859375
2016-04-08,497.859619140625
2016-04-11,504.21844482421875
2016-04-12,503.8415222167969
2016-04-13,513.4030151367188
2016-04-18,521.3161010742188
2016-04-20,524.4247436523438
2016-04-21,514.4862670898438
2016-04-22,527.4392700195312
2016-04-25,526.6384887695312
2016-04-26,532.8087158203125
2016-04-27,531.6783447265625
2016-04-28,524.0008544921875
2016-04-29,550.3305053710938
2016-05-02,545.384765625
2016-05-03,533.9390869140625
2016-05-04,529.5115356445312
2016-05-05,539.449951171875
2016-05-06,540.3920288085938
2016-05-09,562.0586547851562
2016-05-10,543.9717407226562
2016-05-11,541.5696411132812
2016-05-12,538.837646484375
2016-05-13,539.9680786132812
2016-05-16,551.3195190429688
2016-05-17,554.4752197265625
2016-05-18,553.6746215820312
2016-05-19,536.906494140625
2016-05-20,532.243408203125
2016-05-23,522.30517578125
2016-05-24,524.2363891601562
2016-05-25,524.6132202148438
2016-05-26,512.5081176757812
2016-05-27,524.9899291992188
2016-05-30,536.576904296875
2016-05-31,539.2144165039062
2016-06-01,536.906494140625
2016-06-02,535.11669921875
2016-06-03,526.4030151367188
2016-06-06,526.4500122070312
2016-06-07,520.1856079101562
2016-06-08,527.9573364257812
2016-06-09,523.7181396484375
2016-06-10,517.5479736328125
2016-06-13,508.45733642578125
2016-06-14,509.82330322265625
2016-06-15,511.4718933105469
2016-06-16,504.359619140625
2016-06-17,498.0951232910156
2016-06-20,503.9356689453125
2016-06-21,505.67840576171875
2016-06-22,499.0372314453125
2016-06-23,493.2908020019531
2016-06-24,492.0662841796875
2016-06-27,493.76190185546875
2016-06-28,508.92840576171875
2016-06-29,520.0913696289062
2016-06-30,514.2037353515625
2016-07-01,517.5007934570312
2016-07-04,530.1239624023438
2016-07-05,527.9102783203125
2016-07-07,520.0443725585938
2016-07-08,515.0986328125
2016-07-11,525.3196411132812
2016-07-12,535.8703002929688
2016-07-13,532.7144775390625
2016-07-14,536.8594970703125
2016-07-15,531.3956909179688
2016-07-18,527.0623168945312
2016-07-19,538.4378662109375
2016-07-20,539.9071655273438
2016-07-21,535.7362670898438
2016-07-22,539.1962280273438
2016-07-25,545.8318481445312
2016-07-26,540.239013671875
2016-07-27,541.2816772460938
2016-07-28,548.486083984375
2016-07-29,573.938720703125
2016-08-01,566.8763427734375
2016-08-02,547.30126953125
2016-08-03,524.3132934570312
2016-08-04,501.70465087890625
2016-08-05,503.0317687988281
2016-08-08,520.0001220703125
2016-08-09,518.862548828125
2016-08-10,505.35418701171875
2016-08-11,503.64788818359375
2016-08-12,506.586669921875
2016-08-16,507.91363525390625
2016-08-17,513.9332885742188
2016-08-18,517.8671875
2016-08-19,522.3699951171875
2016-08-22,528.199951171875
2016-08-23,515.8290405273438
2016-08-24,515.1181640625
2016-08-25,508.7195129394531
2016-08-26,505.9704284667969
2016-08-29,505.02239990234375
2016-08-30,507.5819396972656
2016-08-31,506.6340637207031
2016-09-01,509.85699462890625
2016-09-02,510.1414794921875
2016-09-06,506.72882080078125
2016-09-07,509.3830261230469
2016-09-08,510.47320556640625
2016-09-09,514.5967407226562
2016-09-12,502.4155578613281
2016-09-14,498.5764465332031
2016-09-15,504.35882568359375
2016-09-16,498.8607482910156
2016-09-19,496.1117248535156
2016-09-20,494.4053955078125
2016-09-21,483.7408752441406
2016-09-22,484.8784484863281
2016-09-23,480.2808532714844
2016-09-26,475.5885314941406
2016-09-27,473.8821716308594
2016-09-28,477.1525573730469
2016-09-29,458.1935119628906
2016-09-30,464.7818298339844
2016-10-03,470.70648193359375
2016-10-04,463.5968933105469
2016-10-05,466.677734375
2016-10-06,461.3217468261719
2016-10-07,468.9053955078125
2016-10-10,474.9723205566406
2016-10-13,470.3747253417969
2016-10-14,461.4639587402344
2016-10-17,457.43511962890625
2016-10-18,463.028076171875
2016-10-19,469.37939453125
2016-10-20,469.1424255371094
2016-10-21,466.9146728515625
2016-10-24,463.07550048828125
2016-10-25,456.8189697265625
2016-10-26,456.06060791015625
2016-10-27,457.81439208984375
2016-10-28,456.2502136230469
2016-11-01,458.6675109863281
2016-11-02,447.0550231933594
2016-11-03,435.3951721191406
2016-11-04,431.8878479003906
2016-11-07,436.67498779296875
2016-11-08,439.3292541503906
2016-11-09,430.4184265136719
2016-11-10,437.52813720703125
2016-11-11,411.0802001953125
2016-11-15,402.1220703125
2016-11-16,406.29302978515625
2016-11-17,405.1081848144531
2016-11-18,403.1648254394531
2016-11-21,397.3822937011719
2016-11-22,397.2874755859375
2016-11-23,395.43896484375
2016-11-24,381.5988464355469
2016-11-25,391.4576110839844
2016-11-28,390.462158203125
2016-11-29,391.26800537109375
2016-11-30,394.2066345214844
2016-12-01,392.8794860839844
2016-12-02,390.462158203125
2016-12-05,388.6611328125
2016-12-06,393.49566650390625
2016-12-07,393.87481689453125
2016-12-08,402.8330078125
2016-12-09,403.4492492675781
2016-12-12,393.1639099121094
2016-12-13,397.7140808105469
2016-12-14,395.5337829589844
2016-12-15,396.1025390625
2016-12-16,397.00311279296875
2016-12-19,395.34417724609375
2016-12-20,399.37298583984375
2016-12-21,397.1927185058594
2016-12-22,396.8134765625
2016-12-23,402.78564453125
2016-12-26,398.8042297363281
2016-12-27,404.16021728515625
2016-12-28,415.53558349609375
2016-12-29,425.1099853515625
2016-12-30,426.95843505859375
2017-01-02,423.8775634765625
2017-01-03,439.04486083984375
2017-01-04,439.23443603515625
2017-01-05,445.9175109863281
2017-01-06,447.6712341308594
2017-01-09,438.95001220703125
2017-01-10,441.74652099609375
2017-01-11,451.9370422363281
2017-01-12,460.2315979003906
2017-01-13,451.41571044921875
2017-01-16,451.32086181640625
2017-01-17,446.4389343261719
2017-01-18,440.751220703125
2017-01-19,443.9267883300781
2017-01-20,437.2437438964844
2017-01-23,442.4574890136719
2017-01-24,439.9927978515625
2017-01-25,454.4017333984375
2017-01-27,458.24090576171875
2017-01-30,456.7715759277344
2017-01-31,454.4964599609375
2017-02-01,463.7864990234375
2017-02-02,460.5159912109375
2017-02-03,467.8627014160156
2017-02-06,482.2241516113281
2017-02-07,478.62188720703125
2017-02-08,481.4184265136719
2017-02-09,482.6981201171875
2017-02-10,473.5977478027344
2017-02-13,470.32733154296875
2017-02-14,476.489013671875
2017-02-15,462.64886474609375
2017-02-16,470.3747253417969
2017-02-17,474.7827453613281
2017-02-20,474.5931091308594
2017-02-21,477.7687683105469
2017-02-22,477.1051940917969
2017-02-23,471.085693359375
2017-02-27,474.21392822265625
2017-02-28,482.08197021484375
2017-03-01,480.23345947265625
2017-03-02,469.8533630371094
2017-03-03,471.8440246582031
2017-03-06,472.0336608886719
2017-03-07,478.0057678222656
2017-03-08,471.32269287109375
2017-03-09,471.1804504394531
2017-03-10,482.27154541015625
2017-03-14,502.5103454589844
2017-03-15,498.2444763183594
2017-03-16,504.16925048828125
2017-03-17,502.2732849121094
2017-03-20,507.8662414550781
2017-03-21,512.1795043945312
2017-03-22,507.1552734375
2017-03-23,515.6395263671875
2017-03-24,512.2743530273438
2017-03-27,515.2130126953125
2017-03-28,523.3653564453125
2017-03-29,516.0186767578125
2017-03-30,539.8123779296875
2017-03-31,538.3904418945312
2017-04-03,532.1813354492188
2017-04-05,536.2575073242188
2017-04-06,530.6172485351562
2017-04-07,528.484375
2017-04-10,536.5892944335938
2017-04-11,548.62841796875
2017-04-12,540.7129516601562
2017-04-13,537.4898681640625
2017-04-17,550.0028076171875
2017-04-18,541.8504638671875
2017-04-19,534.3141479492188
2017-04-20,548.0596313476562
2017-04-21,540.7129516601562
2017-04-24,550.6190185546875
2017-04-25,549.43408203125
2017-04-26,553.6524658203125
2017-04-27,554.1265258789062
2017-04-28,552.6571044921875
2017-05-02,554.5056762695312
2017-05-03,547.8700561523438
2017-05-04,554.3634033203125
2017-05-05,543.1301879882812
2017-05-08,542.7035522460938
2017-05-09,548.0596313476562
2017-05-10,544.9312744140625
2017-05-11,543.31982421875
2017-05-12,539.0064697265625
2017-05-15,545.3578491210938
2017-05-16,533.555908203125
2017-05-17,528.9583740234375
2017-05-18,523.554931640625
2017-05-19,518.5308837890625
2017-05-22,515.5922241210938
2017-05-23,498.14984130859375
2017-05-24,494.0262145996094
2017-05-25,499.8560791015625
2017-05-26,508.7668762207031
2017-05-29,502.3681640625
2017-05-30,512.037353515625
2017-05-31,516.8245849609375
2017-06-01,518.1516723632812
2017-06-02,521.4693603515625
2017-06-05,526.5409545898438
2017-06-06,518.3412475585938
2017-06-07,520.5689086914062
2017-06-08,524.7399291992188
2017-06-09,525.5457153320312
2017-06-12,521.4219360351562
2017-06-13,523.602294921875
2017-06-14,519.33642578125
2017-06-15,511.0418701171875
2017-06-16,511.0418701171875
2017-06-19,512.132080078125
2017-06-20,503.7427062988281
2017-06-21,500.14044189453125
2017-06-22,496.15911865234375
2017-06-23,494.3105163574219
2017-06-27,502.46295166015625
2017-06-28,501.5149841308594
2017-06-29,502.131103515625
2017-06-30,509.2882995605469
2017-07-03,520.9007568359375
2017-07-04,545.8792114257812
2017-07-05,540.5232543945312
2017-07-06,537.9004516601562
2017-07-07,547.15234375
2017-07-10,551.0153198242188
2017-07-11,533.7990112304688
2017-07-12,535.8972778320312
2017-07-13,538.8541259765625
2017-07-14,533.0358276367188
2017-07-17,529.2683715820312
2017-07-18,542.9078979492188
2017-07-19,546.150634765625
2017-07-20,545.5784301757812
2017-07-21,552.8751831054688
2017-07-24,560.4578857421875
2017-07-25,556.1181030273438
2017-07-26,557.3104248046875
2017-07-27,544.7677612304688
2017-07-28,548.821533203125
2017-07-31,560.9826049804688
2017-08-01,559.0271606445312
2017-08-02,557.97802734375
2017-08-03,592.7920532226562
2017-08-04,602.1870727539062
2017-08-07,611.6774291992188
2017-08-08,604.953125
2017-08-09,607.1468505859375
2017-08-10,602.854736328125
2017-08-11,606.1453857421875
2017-08-14,629.2752075195312
2017-08-16,642.3900146484375
2017-08-17,644.7745361328125
2017-08-18,648.256103515625
2017-08-21,638.4794921875
2017-08-22,651.6420288085938
2017-08-23,646.8252563476562
2017-08-24,636.9057006835938
2017-08-28,649.5912475585938
2017-08-29,644.5361938476562
2017-08-30,655.3141479492188
2017-08-31,649.4005126953125
2017-09-01,652.7388305664062
2017-09-04,649.4005126953125
2017-09-05,655.07568359375
2017-09-06,661.7523803710938
2017-09-07,660.2739868164062
2017-09-08,660.3216552734375
2017-09-11,686.2175903320312
2017-09-12,684.8345336914062
2017-09-13,677.7286987304688
2017-09-14,689.5082397460938
2017-09-15,687.5051879882812
2017-09-18,697.2818603515625
2017-09-19,700.4292602539062
2017-09-20,693.4188232421875
2017-09-21,710.2058715820312
2017-09-22,691.8927001953125
2017-09-25,676.536376953125
2017-09-26,658.1755981445312
2017-09-27,649.4005126953125
2017-09-28,661.7047119140625
2017-09-29,658.0802001953125
2017-10-03,662.2769775390625
2017-10-04,696.8048706054688
2017-10-05,691.3204345703125
2017-10-06,705.3414306640625
2017-10-09,725.0853881835938
2017-10-10,742.7307739257812
2017-10-11,731.7620239257812
2017-10-12,737.7232055664062
2017-10-13,753.0319213867188
2017-10-16,747.4521484375
2017-10-17,748.7396850585938
2017-10-18,764.6683349609375
2017-10-19,754.7964477539062
2017-10-23,757.3717041015625
2017-10-24,752.3641357421875
2017-10-25,745.4967651367188
2017-10-26,739.6785888671875
2017-10-27,742.0630493164062
2017-10-30,783.076904296875
2017-10-31,773.634033203125
2017-11-01,775.541748046875
2017-11-02,775.7802124023438
2017-11-03,775.4940795898438
2017-11-06,773.7296142578125
2017-11-07,745.8306274414062
2017-11-08,738.1524047851562
2017-11-09,768.4359130859375
2017-11-10,761.0439453125
2017-11-13,753.5564575195312
2017-11-14,746.1644287109375
2017-11-15,709.9197998046875
2017-11-16,708.9182739257812
2017-11-17,717.3117065429688
2017-11-20,707.8690795898438
2017-11-21,731.2373657226562
2017-11-22,714.2117919921875
2017-11-23,713.9257202148438
2017-11-24,706.3905639648438
2017-11-27,717.8840942382812
2017-11-28,707.2490234375
2017-11-29,710.4920043945312
2017-11-30,700.333984375
2017-12-01,694.7542114257812
2017-12-04,683.4515380859375
2017-12-05,690.2236938476562
2017-12-06,699.3325805664062
2017-12-07,695.9940795898438
2017-12-08,702.1461791992188
2017-12-11,702.003173828125
2017-12-12,684.5961303710938
2017-12-13,685.788330078125
2017-12-14,685.6929931640625
2017-12-15,697.2818603515625
2017-12-18,694.9449462890625
2017-12-19,700.4771118164062
2017-12-20,715.738037109375
2017-12-21,715.9287109375
2017-12-22,715.9763793945312
2017-12-26,720.2686157226562
2017-12-27,717.9317626953125
2017-12-28,708.1552124023438
2017-12-29,712.7811279296875
2018-01-01,720.41162109375
2018-01-02,719.0763549804688
2018-01-03,736.7217407226562
2018-01-04,731.905029296875
2018-01-05,729.4727783203125
2018-01-08,726.3728637695312
2018-01-09,712.3995971679688
2018-01-10,719.1239013671875
2018-01-11,715.0703125
2018-01-12,711.6365966796875
2018-01-15,711.684326171875
2018-01-16,693.9910278320312
2018-01-17,696.947998046875
2018-01-18,687.5051879882812
2018-01-19,683.1654663085938
2018-01-22,696.6140747070312
2018-01-23,699.237060546875
2018-01-24,692.0834350585938
2018-01-25,673.6749267578125
2018-01-29,680.7332763671875
2018-01-30,679.6363525390625
2018-01-31,673.3411865234375
2018-02-01,677.490234375
2018-02-02,657.8418579101562
2018-02-05,661.7523803710938
2018-02-06,650.2589111328125
2018-02-07,664.852294921875
2018-02-08,677.7286987304688
2018-02-09,681.8777465820312
2018-02-12,681.4961547851562
2018-02-14,684.786865234375
2018-02-15,686.6467895507812
2018-02-16,667.9044799804688
2018-02-19,677.2040405273438
2018-02-20,678.6824951171875
2018-02-21,672.1012573242188
2018-02-22,666.3306274414062
2018-02-23,685.025390625
2018-02-26,692.7034301757812
2018-02-27,689.2697143554688
2018-02-28,696.2326049804688
2018-03-01,689.8897705078125
2018-03-05,683.11767578125
2018-03-06,681.8777465820312
2018-03-07,674.1995849609375
2018-03-08,682.2115478515625
2018-03-09,675.0579833984375
2018-03-12,678.0625610351562
2018-03-13,682.3069458007812
2018-03-14,674.676513671875
2018-03-15,678.1102294921875
2018-03-16,667.2846069335938
2018-03-19,645.633056640625
2018-03-20,660.9893798828125
2018-03-21,674.15185546875
2018-03-22,672.6258544921875
2018-03-23,676.2979736328125
2018-03-26,708.5366821289062
2018-03-27,704.6737060546875
2018-03-28,696.2326049804688
2018-04-02,718.837890625
2018-04-03,714.6887817382812
2018-04-04,710.1581420898438
2018-04-05,731.905029296875
2018-04-06,736.960205078125
2018-04-09,739.1063842773438
2018-04-10,735.2433471679688
2018-04-11,755.7979125976562
2018-04-12,735.9109497070312
2018-04-13,735.0048217773438
2018-04-16,746.784423828125
2018-04-17,744.4475708007812
2018-04-18,739.77392578125
2018-04-19,732.763427734375
2018-04-20,764.8590698242188
2018-04-23,749.6458740234375
2018-04-24,747.8812866210938
2018-04-25,745.4014282226562
2018-04-26,744.8768310546875
2018-04-27,756.5133056640625
2018-04-30,765.5267333984375
2018-05-02,741.9677734375
2018-05-03,735.14794921875
2018-05-04,741.7769775390625
2018-05-07,751.0765380859375
2018-05-08,747.7382202148438
2018-05-09,754.4148559570312
2018-05-10,742.3015747070312
2018-05-11,752.1734619140625
2018-05-14,743.2076416015625
2018-05-15,728.51904296875
2018-05-16,724.8468017578125
2018-05-17,721.0316772460938
2018-05-18,717.4071655273438
2018-05-21,709.6812133789062
2018-05-22,715.3565063476562
2018-05-23,724.5130615234375
2018-05-24,715.690185546875
2018-05-25,727.61279296875
2018-05-28,740.91845703125
2018-05-29,735.4817504882812
2018-05-30,753.699462890625
2018-05-31,743.4938354492188
2018-06-01,730.1405639648438
2018-06-04,717.1686401367188
2018-06-05,713.1627807617188
2018-06-06,716.1195068359375
2018-06-07,728.4713134765625
2018-06-08,733.6218872070312
2018-06-11,737.1509399414062
2018-06-12,739.6785888671875
2018-06-13,739.583251953125
2018-06-14,736.435546875
2018-06-15,743.4938354492188
2018-06-18,778.7847290039062
2018-06-19,786.844482421875
2018-06-20,804.1083984375
2018-06-21,795.8101806640625
2018-06-22,792.2334594726562
2018-06-25,786.1290893554688
2018-06-26,806.4927368164062
2018-06-27,796.9070434570312
2018-06-28,790.0873413085938
2018-06-29,819.703125
2018-07-02,799.3392333984375
2018-07-03,797.2408447265625
2018-07-04,790.421142578125
2018-07-05,796.7639770507812
2018-07-06,791.7565307617188
2018-07-09,804.0723266601562
2018-07-10,807.4746704101562
2018-07-11,799.5197143554688
2018-07-12,800.8136596679688
2018-07-13,785.5748291015625
2018-07-16,784.6641235351562
2018-07-17,806.5162353515625
2018-07-18,793.2901000976562
2018-07-19,794.1525268554688
2018-07-20,807.37890625
2018-07-23,866.41796875
2018-07-24,860.3799438476562
2018-07-25,855.4918212890625
2018-07-26,877.3440551757812
2018-07-27,878.2066040039062
2018-07-30,880.0755615234375
2018-07-31,871.1142578125
2018-08-01,902.0235595703125
2018-08-02,894.0205078125
2018-08-03,899.244140625
2018-08-06,895.4103393554688
2018-08-07,919.0355834960938
2018-08-08,910.2180786132812
2018-08-09,914.6748046875
2018-08-10,935.2330932617188
2018-08-13,941.031494140625
2018-08-14,962.7877807617188
2018-08-16,965.1837768554688
2018-08-17,971.6053466796875
2018-08-20,987.275634765625
2018-08-21,991.013427734375
2018-08-23,1031.74658203125
2018-08-24,1029.925537109375
2018-08-27,1020.4850463867188
2018-08-28,1053.88623046875
2018-08-29,1050.6756591796875
2018-08-30,1042.001708984375
2018-08-31,1037.4013671875
2018-09-03,1019.862060546875
2018-09-04,989.4799194335938
2018-09-05,1013.2488403320312
2018-09-06,1005.7252197265625
2018-09-07,1012.3384399414062
2018-09-10,994.032470703125
2018-09-11,977.6912841796875
2018-09-12,994.4158935546875
2018-09-14,997.48291015625
2018-09-17,955.5516967773438
2018-09-18,961.97314453125
2018-09-19,946.3507690429688
2018-09-21,933.0765991210938
2018-09-24,929.81787109375
2018-09-25,920.9044189453125
2018-09-26,916.7354125976562
2018-09-27,942.6607666015625
2018-09-28,929.961669921875
2018-10-01,927.6614379882812
2018-10-03,877.2481079101562
2018-10-04,831.770751953125
2018-10-05,824.53466796875
2018-10-08,856.6420288085938
2018-10-09,829.85400390625
2018-10-10,870.9225463867188
2018-10-11,864.2135620117188
2018-10-12,882.7590942382812
2018-10-15,890.8577880859375
2018-10-16,901.8797607421875
2018-10-17,873.4622802734375
2018-10-19,857.36083984375
2018-10-22,836.4671020507812
2018-10-23,822.6658325195312
2018-10-24,843.8948364257812
2018-10-25,884.7718505859375
2018-10-26,871.1621704101562
2018-10-29,896.5126342773438
2018-10-30,900.489990234375
2018-10-31,933.987060546875
2018-11-01,973.1867065429688
2018-11-02,964.8004150390625
2018-11-05,958.9540405273438
2018-11-06,968.921630859375
2018-11-07,972.0844116210938
2018-11-09,985.5025634765625
2018-11-12,974.528564453125
2018-11-13,968.5862426757812
2018-11-14,957.0850830078125
2018-11-15,958.7145385742188
2018-11-16,962.2127075195312
2018-11-19,953.490966796875
2018-11-20,943.90673828125
2018-11-21,935.0413208007812
2018-11-22,918.556396484375
2018-11-26,931.0639038085938
2018-11-27,962.500244140625
2018-11-28,957.6122436523438
2018-11-29,959.816650390625
2018-11-30,999.9268188476562
2018-12-03,1019.5745239257812
2018-12-04,1015.2615966796875
2018-12-05,1007.6421508789062
2018-12-06,996.5244140625
2018-12-07,1015.8368530273438
2018-12-10,973.570068359375
2018-12-11,1027.00244140625
2018-12-12,1036.0595703125
2018-12-13,1041.474609375
2018-12-14,1045.931396484375
2018-12-17,1046.9857177734375
2018-12-18,1052.4967041015625
2018-12-19,1070.0357666015625
2018-12-20,1060.7869873046875
2018-12-21,1072.1922607421875
2018-12-24,1062.8956298828125
2018-12-26,1051.0589599609375
2018-12-27,1082.926513671875
2018-12-28,1089.5396728515625
2018-12-31,1087.1436767578125
2019-01-01,1079.23681640625
2019-01-02,1065.818603515625
2019-01-03,1066.7291259765625
2019-01-04,1070.0838623046875
2019-01-07,1078.326171875
2019-01-08,1084.412109375
2019-01-09,1100.4658203125
2019-01-10,1117.0467529296875
2019-01-11,1105.8328857421875
2019-01-14,1114.1712646484375
2019-01-15,1118.771728515625
2019-01-16,1116.6153564453125
2019-01-17,1104.347412109375
2019-01-18,1107.7979736328125
2019-01-21,1099.8427734375
2019-01-22,1100.034423828125
2019-01-23,1112.685791015625
2019-01-24,1104.9224853515625
2019-01-25,1077.463623046875
2019-01-28,1052.2091064453125
2019-01-29,1057.6239013671875
2019-01-30,1057.91162109375
2019-01-31,1072.0963134765625
2019-02-01,1096.392333984375
2019-02-04,1136.35888671875
2019-02-05,1128.93115234375
2019-02-06,1150.7352294921875
2019-02-07,1145.7994384765625
2019-02-08,1141.3426513671875
2019-02-11,1138.9945068359375
2019-02-12,1141.1510009765625
2019-02-14,1206.563720703125
2019-02-15,1202.586181640625
2019-02-18,1213.4166259765625
2019-02-19,1211.4996337890625
2019-02-20,1216.435302734375
2019-02-21,1229.422119140625
2019-02-22,1258.4144287109375
2019-02-25,1256.9769287109375
2019-02-26,1255.826904296875
2019-02-27,1243.510986328125
2019-02-28,1235.220703125
2019-03-01,1226.8345947265625
2019-03-05,1251.3702392578125
2019-03-06,1288.461181640625
2019-03-07,1293.34912109375
2019-03-08,1273.701416015625
2019-03-11,1284.4356689453125
2019-03-12,1311.3675537109375
2019-03-13,1289.084228515625
2019-03-14,1307.58203125
2019-03-15,1317.0701904296875
2019-03-18,1283.621337890625
2019-03-19,1285.010986328125
2019-03-20,1295.553466796875
2019-03-22,1305.042236328125
2019-03-25,1273.365966796875
2019-03-26,1296.5120849609375
2019-03-27,1314.5303955078125
2019-03-28,1354.640625
2019-04-01,1329.6737060546875
2019-04-02,1325.5045166015625
2019-04-03,1339.2578125
2019-04-04,1343.043701171875
2019-04-05,1356.7491455078125
2019-04-08,1339.4495849609375
2019-04-09,1341.7017822265625
2019-04-10,1334.705322265625
2019-04-11,1325.40869140625
2019-04-12,1349.5130615234375
2019-04-15,1355.072021484375
2019-04-16,1371.317138671875
2019-04-18,1362.116455078125
2019-04-22,1352.340576171875
2019-04-23,1385.4541015625
2019-04-24,1403.32861328125
2019-04-25,1404.9100341796875
2019-04-26,1386.4124755859375
2019-04-30,1393.5526123046875
2019-05-02,1405.772705078125
2019-05-03,1381.6683349609375
2019-05-06,1316.3515625
2019-05-07,1297.2786865234375
2019-05-08,1291.86376953125
2019-05-09,1295.074462890625
2019-05-10,1293.540771484375
2019-05-13,1305.185791015625
2019-05-14,1255.779052734375
2019-05-15,1272.8387451171875
2019-05-16,1286.2568359375
2019-05-17,1317.6455078125
2019-05-20,1301.35205078125
2019-05-21,1321.2872314453125
2019-05-22,1327.277587890625
2019-05-23,1308.73193359375
2019-05-24,1284.052490234375
2019-05-27,1282.4232177734375
2019-05-28,1259.3731689453125
2019-05-29,1262.5838623046875
2019-05-30,1266.5611572265625
2019-05-31,1269.8197021484375
2019-06-03,1306.144287109375
2019-06-04,1317.45361328125
2019-06-06,1332.8841552734375
2019-06-07,1321.7666015625
2019-06-10,1361.6849365234375
2019-06-11,1361.7808837890625
2019-06-12,1369.927490234375
2019-06-13,1377.4991455078125
2019-06-14,1367.5313720703125
2019-06-17,1366.620849609375
