Date,ITC.NS
2016-07-25,187.10183715820312
2016-07-26,187.10183715820312
2016-07-27,183.868896484375
2016-07-28,188.9970245361328
2016-07-29,187.62210083007812
2016-08-01,186.2471923828125
2016-08-02,193.827880859375
2016-08-03,187.80789184570312
2016-08-04,187.36195373535156
2016-08-05,187.69639587402344
2016-08-08,185.76406860351562
2016-08-09,184.0546875
2016-08-10,183.2000274658203
2016-08-11,187.02752685546875
2016-08-12,188.84840393066406
2016-08-16,189.5915985107422
2016-08-17,188.5511016845703
2016-08-18,187.39910888671875
2016-08-19,186.50729370117188
2016-08-22,188.84840393066406
2016-08-23,186.84173583984375
2016-08-24,185.9870147705078
2016-08-25,188.3653106689453
2016-08-26,188.6254119873047
2016-08-29,187.8822021484375
2016-08-30,191.22662353515625
2016-08-31,193.27041625976562
2016-09-01,193.97650146484375
2016-09-02,195.38858032226562
2016-09-06,195.16561889648438
2016-09-07,195.31423950195312
2016-09-08,196.87496948242188
2016-09-09,191.9698028564453
2016-09-12,187.4734344482422
2016-09-14,187.17616271972656
2016-09-15,190.18612670898438
2016-09-16,193.49342346191406
2016-09-19,192.37860107421875
2016-09-20,190.9665069580078
2016-09-21,188.513916015625
2016-09-22,189.70306396484375
2016-09-23,188.3653106689453
2016-09-26,184.35198974609375
2016-09-27,182.71693420410156
2016-09-28,183.5344696044922
2016-09-29,182.60543823242188
2016-09-30,179.37252807617188
2016-10-03,180.0785675048828
2016-10-04,179.26104736328125
2016-10-05,178.51783752441406
2016-10-06,176.43682861328125
2016-10-07,177.5888214111328
2016-10-10,178.4435272216797
2016-10-13,177.5888214111328
2016-10-14,178.29486083984375
2016-10-17,178.81512451171875
2016-10-18,182.79124450683594
2016-10-19,177.96043395996094
2016-10-20,177.88609313964844
2016-10-21,178.4806671142578
2016-10-24,179.37252807617188
2016-10-25,177.440185546875
2016-10-26,177.440185546875
2016-10-27,180.67312622070312
2016-10-28,180.67312622070312
2016-11-01,178.33204650878906
2016-11-02,176.36256408691406
2016-11-03,178.59213256835938
2016-11-04,185.09519958496094
2016-11-07,190.63206481933594
2016-11-08,189.9632110595703
2016-11-09,184.42630004882812
2016-11-10,186.58160400390625
2016-11-11,180.56166076660156
2016-11-15,176.51116943359375
2016-11-16,171.60601806640625
2016-11-17,172.05197143554688
2016-11-18,169.33926391601562
2016-11-21,166.62652587890625
2016-11-22,168.0386505126953
2016-11-23,166.9610137939453
2016-11-24,166.1063232421875
2016-11-25,170.04530334472656
2016-11-28,173.68698120117188
2016-11-29,171.71751403808594
2016-11-30,172.795166015625
2016-12-01,173.5383758544922
2016-12-02,169.82235717773438
2016-12-05,172.8323211669922
2016-12-06,171.0857696533203
2016-12-07,168.8561553955078
2016-12-08,173.38970947265625
2016-12-09,175.50782775878906
2016-12-12,172.64651489257812
2016-12-13,175.13623046875
2016-12-14,173.2781982421875
2016-12-15,170.7141876220703
2016-12-16,168.22447204589844
2016-12-19,168.70755004882812
2016-12-20,170.8999786376953
2016-12-21,168.18728637695312
2016-12-22,169.1162872314453
2016-12-23,166.9981231689453
2016-12-26,167.2211151123047
2016-12-27,173.94712829589844
2016-12-28,174.9875946044922
2016-12-29,175.39633178710938
2016-12-30,179.595458984375
2017-01-02,179.07522583007812
2017-01-03,180.8589324951172
2017-01-04,182.41966247558594
2017-01-05,183.38583374023438
2017-01-06,180.37582397460938
2017-01-09,182.71693420410156
2017-01-10,185.02088928222656
2017-01-11,183.98040771484375
2017-01-12,181.82508850097656
2017-01-13,185.54110717773438
2017-01-16,184.90939331054688
2017-01-17,187.25050354003906
2017-01-18,186.43296813964844
2017-01-19,188.88551330566406
2017-01-20,189.8145294189453
2017-01-23,192.97317504882812
2017-01-24,193.121826171875
2017-01-25,197.3209228515625
2017-01-27,191.3009490966797
2017-01-30,190.3347930908203
2017-01-31,191.82119750976562
2017-02-01,200.44236755371094
2017-02-02,203.86111450195312
2017-02-03,202.93211364746094
2017-02-06,205.71913146972656
2017-02-07,205.94207763671875
2017-02-08,204.23269653320312
2017-02-09,206.3508758544922
2017-02-10,203.1551055908203
2017-02-13,201.1112518310547
2017-02-14,201.25990295410156
2017-02-15,203.19223022460938
2017-02-16,198.1756134033203
2017-02-17,199.29043579101562
2017-02-20,197.7296905517578
2017-02-21,195.5743865966797
2017-02-22,195.79736328125
2017-02-23,197.4324188232422
2017-02-27,196.6520233154297
2017-02-28,194.86834716796875
2017-03-01,199.550537109375
2017-03-02,196.7635040283203
2017-03-03,194.38526916503906
2017-03-06,196.2804412841797
2017-03-07,196.3919219970703
2017-03-08,196.3175811767578
2017-03-09,196.91217041015625
2017-03-10,195.79736328125
2017-03-14,198.51004028320312
2017-03-15,199.3275909423828
2017-03-16,199.51339721679688
2017-03-17,209.02638244628906
2017-03-20,209.5094757080078
2017-03-21,213.96871948242188
2017-03-22,207.9858856201172
2017-03-23,206.31369018554688
2017-03-24,208.84060668945312
2017-03-27,209.28652954101562
2017-03-28,208.468994140625
2017-03-29,210.4756622314453
2017-03-30,210.14117431640625
2017-03-31,208.3203582763672
2017-04-03,209.2493438720703
2017-04-05,207.31704711914062
2017-04-06,203.7124786376953
2017-04-07,202.63482666015625
2017-04-10,203.30368041992188
2017-04-11,209.62094116210938
2017-04-12,209.5094757080078
2017-04-13,207.46563720703125
2017-04-17,207.42849731445312
2017-04-18,207.39132690429688
2017-04-19,207.13124084472656
2017-04-20,207.72576904296875
2017-04-21,203.89830017089844
2017-04-24,205.6819610595703
2017-04-25,209.06353759765625
2017-04-26,216.1983184814453
2017-04-27,212.407958984375
2017-04-28,206.6109619140625
2017-05-02,207.50282287597656
2017-05-03,206.05352783203125
2017-05-04,208.98927307128906
2017-05-05,205.979248046875
2017-05-08,202.8577880859375
2017-05-09,201.7801513671875
2017-05-10,203.60101318359375
2017-05-11,205.607666015625
2017-05-12,204.34420776367188
2017-05-15,206.57382202148438
2017-05-16,210.66148376464844
2017-05-17,209.32366943359375
2017-05-18,206.53668212890625
2017-05-19,212.70529174804688
2017-05-22,225.63705444335938
2017-05-23,223.07293701171875
2017-05-24,222.8871612548828
2017-05-25,222.9986572265625
2017-05-26,229.72467041015625
2017-05-29,234.7413330078125
2017-05-30,231.47120666503906
2017-05-31,231.7313232421875
2017-06-01,233.51499938964844
2017-06-02,237.2310791015625
2017-06-05,239.49432373046875
2017-06-06,234.66590881347656
2017-06-07,235.57125854492188
2017-06-08,235.08090209960938
2017-06-09,230.85606384277344
2017-06-12,229.6489715576172
2017-06-13,230.29022216796875
2017-06-14,226.21632385253906
2017-06-15,227.7628631591797
2017-06-16,231.45960998535156
2017-06-19,234.5527801513672
2017-06-20,232.89305114746094
2017-06-21,233.08160400390625
2017-06-22,234.8546142578125
2017-06-23,234.62826538085938
2017-06-27,235.64674377441406
2017-06-28,232.62901306152344
2017-06-29,235.08090209960938
2017-06-30,244.17176818847656
2017-07-03,258.3927917480469
2017-07-04,254.43209838867188
2017-07-05,249.75457763671875
2017-07-06,254.3188934326172
2017-07-07,252.2064666748047
2017-07-10,251.45204162597656
2017-07-11,249.26425170898438
2017-07-12,248.09487915039062
2017-07-13,255.56370544433594
2017-07-14,254.35662841796875
2017-07-17,245.30343627929688
2017-07-18,214.67349243164062
2017-07-19,219.87913513183594
2017-07-20,218.40792846679688
2017-07-21,217.9552764892578
2017-07-24,221.23709106445312
2017-07-25,219.8413543701172
2017-07-26,221.5388641357422
2017-07-27,217.69122314453125
2017-07-28,219.9545135498047
2017-07-31,215.20159912109375
2017-08-01,217.16314697265625
2017-08-02,215.35250854492188
2017-08-03,212.29705810546875
2017-08-04,211.806640625
2017-08-07,211.127685546875
2017-08-08,206.8274383544922
2017-08-09,205.84664916992188
2017-08-10,206.03526306152344
2017-08-11,204.8281707763672
2017-08-14,204.63958740234375
2017-08-16,210.63731384277344
2017-08-17,211.2408905029297
2017-08-18,212.63653564453125
2017-08-21,212.44790649414062
2017-08-22,213.42869567871094
2017-08-23,213.16465759277344
2017-08-24,212.33477783203125
2017-08-28,213.08920288085938
2017-08-29,211.429443359375
2017-08-30,212.74972534179688
2017-08-31,212.9383544921875
2017-09-01,213.95680236816406
2017-09-04,213.57960510253906
2017-09-05,213.3909912109375
2017-09-06,207.99681091308594
2017-09-07,203.998291015625
2017-09-08,205.46945190429688
2017-09-11,206.41250610351562
2017-09-12,209.46792602539062
2017-09-13,204.8281707763672
2017-09-14,205.20538330078125
2017-09-15,203.16844177246094
2017-09-18,201.43325805664062
2017-09-19,202.0745086669922
2017-09-20,204.86590576171875
2017-09-21,203.35702514648438
2017-09-22,202.52719116210938
2017-09-25,197.8496856689453
2017-09-26,198.00059509277344
2017-09-27,195.0205841064453
2017-09-28,197.32159423828125
2017-09-29,194.8696746826172
2017-10-03,197.20843505859375
2017-10-04,201.73501586914062
2017-10-05,200.1129913330078
2017-10-06,200.79197692871094
2017-10-09,202.18768310546875
2017-10-10,200.8297119140625
2017-10-11,200.22616577148438
2017-10-12,201.43325805664062
2017-10-13,200.64109802246094
2017-10-16,201.81045532226562
2017-10-17,201.621826171875
2017-10-18,203.9605712890625
2017-10-19,203.4324493408203
2017-10-23,201.47097778320312
2017-10-24,201.43325805664062
2017-10-25,203.1307373046875
2017-10-26,202.4894256591797
2017-10-27,203.20614624023438
2017-10-30,200.03753662109375
2017-10-31,200.45248413085938
2017-11-01,203.5833740234375
2017-11-02,200.41477966308594
2017-11-03,200.22616577148438
2017-11-06,199.84890747070312
2017-11-07,200.1507110595703
2017-11-08,200.22616577148438
2017-11-09,196.18992614746094
2017-11-10,197.4347686767578
2017-11-13,194.8696746826172
2017-11-14,193.54940795898438
2017-11-15,191.09751892089844
2017-11-16,192.4554901123047
2017-11-17,194.6433563232422
2017-11-20,195.54869079589844
2017-11-21,192.98362731933594
2017-11-22,194.7565155029297
2017-11-23,194.7565155029297
2017-11-24,196.71803283691406
2017-11-27,195.58641052246094
2017-11-28,193.888916015625
2017-11-29,194.68106079101562
2017-11-30,193.1721954345703
2017-12-01,192.53094482421875
2017-12-04,192.4554901123047
2017-12-05,191.51246643066406
2017-12-06,189.8150177001953
2017-12-07,191.13525390625
2017-12-08,197.81199645996094
2017-12-11,200.86741638183594
2017-12-12,197.32159423828125
2017-12-13,195.39781188964844
2017-12-14,199.35855102539062
2017-12-15,199.62261962890625
2017-12-18,198.56640625
2017-12-19,199.35855102539062
2017-12-20,198.64183044433594
2017-12-21,198.45323181152344
2017-12-22,198.49095153808594
2017-12-26,199.28309631347656
2017-12-27,197.7742462158203
2017-12-28,197.54791259765625
2017-12-29,198.6041259765625
2018-01-01,197.8873748779297
2018-01-02,196.71803283691406
2018-01-03,197.01979064941406
2018-01-04,197.32159423828125
2018-01-05,198.340087890625
2018-01-08,200.3770294189453
2018-01-09,204.1114959716797
2018-01-10,203.24391174316406
2018-01-11,203.5456085205078
2018-01-12,201.84817504882812
2018-01-15,201.8859100341797
2018-01-16,197.4347686767578
2018-01-17,200.71652221679688
2018-01-18,206.26158142089844
2018-01-19,207.1292266845703
2018-01-22,206.45022583007812
2018-01-23,208.67579650878906
2018-01-24,212.33477783203125
2018-01-25,212.18389892578125
2018-01-29,207.9590606689453
2018-01-30,207.61956787109375
2018-01-31,204.7527618408203
2018-02-01,207.69500732421875
2018-02-02,207.7327423095703
2018-02-05,210.67503356933594
2018-02-06,206.33705139160156
2018-02-07,207.58184814453125
2018-02-08,206.78973388671875
2018-02-09,204.7150421142578
2018-02-12,203.5833740234375
2018-02-14,201.05604553222656
2018-02-15,202.2631072998047
2018-02-16,201.01829528808594
2018-02-19,199.24539184570312
2018-02-20,198.6041259765625
2018-02-21,202.3385772705078
2018-02-22,201.50869750976562
2018-02-23,202.9797821044922
2018-02-26,201.09371948242188
2018-02-27,200.98056030273438
2018-02-28,199.96206665039062
2018-03-01,199.1699676513672
2018-03-05,196.3408203125
2018-03-06,193.51173400878906
2018-03-07,196.07676696777344
2018-03-08,195.2846221923828
2018-03-09,195.58641052246094
2018-03-12,203.77198791503906
2018-03-13,203.28160095214844
2018-03-14,202.2253875732422
2018-03-15,200.3393096923828
2018-03-16,196.5294189453125
2018-03-19,195.51092529296875
2018-03-20,195.54869079589844
2018-03-21,195.4355010986328
2018-03-22,194.8696746826172
2018-03-23,193.1344757080078
2018-03-26,194.71881103515625
2018-03-27,195.3223419189453
2018-03-28,192.7572784423828
2018-04-02,194.8319549560547
2018-04-03,195.0205841064453
2018-04-04,195.09600830078125
2018-04-05,195.88816833496094
2018-04-06,196.79347229003906
2018-04-09,200.52792358398438
2018-04-10,201.20693969726562
2018-04-11,200.03753662109375
2018-04-12,197.6233673095703
2018-04-13,196.71803283691406
2018-04-16,199.5094451904297
2018-04-17,201.8859100341797
2018-04-18,207.7327423095703
2018-04-19,209.2416229248047
2018-04-20,208.37399291992188
2018-04-23,207.8459014892578
2018-04-24,208.22312927246094
2018-04-25,206.78973388671875
2018-04-26,209.92062377929688
2018-04-27,210.78817749023438
2018-04-30,212.33477783203125
2018-05-02,216.71046447753906
2018-05-03,215.0129852294922
2018-05-04,209.09071350097656
2018-05-07,212.9383544921875
2018-05-08,213.27783203125
2018-05-09,212.97601318359375
2018-05-10,211.35403442382812
2018-05-11,213.9945068359375
2018-05-14,214.86207580566406
2018-05-15,212.63653564453125
2018-05-16,215.65428161621094
2018-05-17,210.44874572753906
2018-05-18,212.97601318359375
2018-05-21,213.0137481689453
2018-05-22,210.29782104492188
2018-05-23,206.29934692382812
2018-05-24,207.35556030273438
2018-05-25,209.35452270507812
2018-05-28,211.66102600097656
2018-05-29,210.69996643066406
2018-05-30,209.0469512939453
2018-05-31,208.85475158691406
2018-06-01,207.54776000976562
2018-06-04,206.74044799804688
2018-06-05,205.66409301757812
2018-06-06,207.89369201660156
2018-06-07,208.3934326171875
2018-06-08,205.9716339111328
2018-06-11,207.00958251953125
2018-06-12,207.77841186523438
2018-06-13,205.93316650390625
2018-06-14,205.4718780517578
2018-06-15,203.35755920410156
2018-06-18,203.39602661132812
2018-06-19,204.5492706298828
2018-06-20,202.78094482421875
2018-06-21,200.55130004882812
2018-06-22,203.8572998046875
2018-06-25,201.89678955078125
2018-06-26,203.5882110595703
2018-06-27,202.01210021972656
2018-06-28,200.28221130371094
2018-06-29,204.66461181640625
2018-07-02,202.2427520751953
2018-07-03,204.08799743652344
2018-07-04,203.28067016601562
2018-07-05,209.50827026367188
2018-07-06,209.6236114501953
2018-07-09,210.9690704345703
2018-07-10,213.00645446777344
2018-07-11,212.00697326660156
2018-07-12,213.121826171875
2018-07-13,207.89369201660156
2018-07-16,208.81629943847656
2018-07-17,207.4708709716797
2018-07-18,206.47134399414062
2018-07-19,210.12335205078125
2018-07-20,210.6615447998047
2018-07-23,218.46524047851562
2018-07-24,219.61846923828125
2018-07-25,220.0028839111328
2018-07-26,220.81019592285156
2018-07-27,232.61184692382812
2018-07-30,231.45858764648438
2018-07-31,228.8829803466797
2018-08-01,231.88143920898438
2018-08-02,230.03622436523438
2018-08-03,233.68820190429688
2018-08-06,232.03521728515625
2018-08-07,231.49703979492188
2018-08-08,231.38172912597656
2018-08-09,232.57339477539062
2018-08-10,234.34173583984375
2018-08-13,235.2259063720703
2018-08-14,236.72512817382812
2018-08-16,236.37916564941406
2018-08-17,241.22288513183594
2018-08-20,240.8768310546875
2018-08-21,240.56932067871094
2018-08-23,239.87734985351562
2018-08-24,238.64723205566406
2018-08-27,240.95370483398438
2018-08-28,239.60829162597656
2018-08-29,240.49241638183594
2018-08-30,245.91275024414062
2018-08-31,245.91275024414062
2018-09-03,240.8000030517578
2018-09-04,238.0321807861328
2018-09-05,238.53189086914062
2018-09-06,238.95472717285156
2018-09-07,238.6856689453125
2018-09-10,235.6871795654297
2018-09-11,228.4986114501953
2018-09-12,235.87940979003906
2018-09-14,236.1485137939453
2018-09-17,232.18898010253906
2018-09-18,233.15005493164062
2018-09-19,230.38218688964844
2018-09-21,233.68820190429688
2018-09-24,229.0751953125
2018-09-25,231.53546142578125
2018-09-26,225.384765625
2018-09-27,225.50010681152344
2018-09-28,228.9214324951172
2018-10-01,228.4217071533203
2018-10-03,226.96092224121094
2018-10-04,220.73326110839844
2018-10-05,212.58363342285156
2018-10-08,210.0464630126953
2018-10-09,206.4329071044922
2018-10-10,207.6630859375
2018-10-11,203.895751953125
2018-10-12,211.58413696289062
2018-10-15,217.19662475585938
2018-10-16,217.31195068359375
2018-10-17,220.2335662841797
2018-10-19,222.5400848388672
2018-10-22,221.80967712402344
2018-10-23,219.8875732421875
2018-10-24,221.2330322265625
2018-10-25,221.0792694091797
2018-10-26,215.9664764404297
2018-10-29,217.9654998779297
2018-10-30,214.46728515625
2018-10-31,215.3514404296875
2018-11-01,213.27554321289062
2018-11-02,217.7732696533203
2018-11-05,214.96701049804688
2018-11-06,213.1986846923828
2018-11-07,215.31295776367188
2018-11-09,213.1602325439453
2018-11-12,210.5462188720703
2018-11-13,212.85272216796875
2018-11-14,212.5452117919922
2018-11-15,211.04595947265625
2018-11-16,212.62203979492188
2018-11-19,218.7342987060547
2018-11-20,218.234619140625
2018-11-21,216.62001037597656
2018-11-22,215.65899658203125
2018-11-26,219.61846923828125
2018-11-27,219.00341796875
2018-11-28,216.96600341796875
2018-11-29,221.0792694091797
2018-11-30,219.73377990722656
2018-12-03,217.54266357421875
2018-12-04,216.69691467285156
2018-12-05,211.699462890625
2018-12-06,209.93115234375
2018-12-07,210.69996643066406
2018-12-10,207.93215942382812
2018-12-11,211.1997528076172
2018-12-12,212.2376251220703
2018-12-13,211.66102600097656
2018-12-14,212.00697326660156
2018-12-17,215.1592254638672
2018-12-18,213.85218811035156
2018-12-19,217.9270477294922
2018-12-20,217.31195068359375
2018-12-21,212.7758331298828
2018-12-24,212.19921875
2018-12-26,212.69898986816406
2018-12-27,215.85116577148438
2018-12-28,217.00448608398438
2018-12-31,216.5431365966797
2019-01-01,217.35043334960938
2019-01-02,215.73583984375
2019-01-03,214.390380859375
2019-01-04,216.00494384765625
2019-01-07,216.5431365966797
2019-01-08,218.54209899902344
2019-01-09,223.27049255371094
2019-01-10,222.65538024902344
2019-01-11,227.07623291015625
2019-01-14,226.26890563964844
2019-01-15,227.9988250732422
2019-01-16,226.0767364501953
2019-01-17,225.99990844726562
2019-01-18,224.07778930664062
2019-01-21,222.8860626220703
2019-01-22,222.77073669433594
2019-01-23,213.1986846923828
2019-01-24,214.4288330078125
2019-01-25,214.65951538085938
2019-01-28,211.23817443847656
2019-01-29,214.08285522460938
2019-01-30,211.8147735595703
2019-01-31,214.23663330078125
2019-02-01,215.9281005859375
2019-02-04,213.044921875
2019-02-05,210.77687072753906
2019-02-06,213.50624084472656
2019-02-07,215.50521850585938
2019-02-08,211.8147735595703
2019-02-11,213.044921875
2019-02-12,211.66102600097656
2019-02-14,213.6600341796875
2019-02-15,215.3514404296875
2019-02-18,211.1997528076172
2019-02-19,212.12229919433594
2019-02-20,212.08389282226562
2019-02-21,211.4687957763672
2019-02-22,210.89218139648438
2019-02-25,212.73739624023438
2019-02-26,211.8147735595703
2019-02-27,211.5072479248047
2019-02-28,212.2376251220703
2019-03-01,213.8906707763672
2019-03-05,217.235107421875
2019-03-06,219.69540405273438
2019-03-07,223.0398406982422
2019-03-08,224.50062561035156
2019-03-11,225.23101806640625
2019-03-12,226.42274475097656
2019-03-13,226.730224609375
2019-03-14,227.1915740966797
2019-03-15,223.57798767089844
2019-03-18,225.69232177734375
2019-03-19,230.2284393310547
2019-03-20,229.80557250976562
2019-03-22,229.26739501953125
2019-03-25,226.84556579589844
2019-03-26,225.57699584960938
2019-03-27,225.34634399414062
2019-03-28,230.6513214111328
2019-04-01,228.53700256347656
2019-04-02,229.0367431640625
2019-04-03,227.6912841796875
2019-04-04,226.65333557128906
2019-04-05,226.4611358642578
2019-04-08,225.0772705078125
2019-04-09,227.8065643310547
2019-04-10,226.5764923095703
2019-04-11,227.88348388671875
2019-04-12,235.07211303710938
2019-04-15,234.87989807128906
2019-04-16,236.1869354248047
2019-04-18,234.03419494628906
2019-04-22,232.03521728515625
2019-04-23,233.26535034179688
2019-04-24,235.61029052734375
2019-04-25,233.84201049804688
2019-04-26,234.1495361328125
2019-04-30,231.68927001953125
2019-05-02,234.49549865722656
2019-05-03,233.91885375976562
2019-05-06,236.033203125
2019-05-07,232.11209106445312
2019-05-08,231.15110778808594
2019-05-09,230.53598022460938
2019-05-10,228.9214324951172
2019-05-13,222.42474365234375
2019-05-14,226.307373046875
2019-05-15,228.38323974609375
2019-05-16,226.61489868164062
2019-05-17,231.72767639160156
2019-05-20,236.033203125
2019-05-21,235.18743896484375
2019-05-22,234.87403869628906
2019-05-23,225.82382202148438
2019-05-24,227.58688354492188
2019-05-27,227.90029907226562
2019-05-28,226.372314453125
2019-05-29,225.74546813964844
2019-05-30,226.1763916015625
2019-05-31,218.26243591308594
2019-06-03,218.26243591308594
2019-06-04,218.8109130859375
2019-06-06,216.0684051513672
2019-06-07,215.6766815185547
2019-06-10,218.92843627929688
2019-06-11,219.28103637695312
2019-06-12,219.3594207763672
2019-06-13,219.8687286376953
