Date,PARAUCO.SN
2016-03-24,1088.639892578125
2016-03-28,1084.0704345703125
2016-03-29,1080.84521484375
2016-03-30,1088.102294921875
2016-03-31,1101.4515380859375
2016-04-01,1096.7032470703125
2016-04-04,1096.5240478515625
2016-04-05,1077.9783935546875
2016-04-06,1070.8109130859375
2016-04-07,1074.1258544921875
2016-04-08,1087.206298828125
2016-04-11,1087.564697265625
2016-04-12,1086.75830078125
2016-04-13,1086.2208251953125
2016-04-14,1097.2408447265625
2016-04-15,1109.4254150390625
2016-04-18,1104.1392822265625
2016-04-19,1112.740234375
2016-04-20,1093.02978515625
2016-04-21,1118.294921875
2016-04-22,1092.9404296875
2016-04-25,1114.9801025390625
2016-04-26,1127.7918701171875
2016-04-27,1120.4453125
2016-04-28,1134.8695068359375
2016-04-29,1146.248046875
2016-05-02,1152.1610107421875
2016-05-03,1129.4940185546875
2016-05-04,1136.392822265625
2016-05-05,1135.65966796875
2016-05-06,1147.95263671875
2016-05-09,1139.094482421875
2016-05-10,1134.3040771484375
2016-05-11,1141.4447021484375
2016-05-12,1135.1173095703125
2016-05-13,1138.913818359375
2016-05-16,1120.835693359375
2016-05-17,1129.874755859375
2016-05-18,1137.10595703125
2016-05-19,1143.2525634765625
2016-05-20,1152.924072265625
2016-05-23,1170.1885986328125
2016-05-24,1151.387451171875
2016-05-25,1144.698486328125
2016-05-26,1143.4332275390625
2016-05-27,1157.533935546875
2016-05-30,1161.4208984375
2016-05-31,1202.186767578125
2016-06-01,1166.03076171875
2016-06-02,1166.5732421875
2016-06-03,1182.752685546875
2016-06-06,1181.4874267578125
2016-06-07,1181.939208984375
2016-06-08,1161.51123046875
2016-06-09,1184.108642578125
2016-06-10,1182.572021484375
2016-06-13,1170.5504150390625
2016-06-14,1170.9117431640625
2016-06-15,1190.3455810546875
2016-06-16,1179.4085693359375
2016-06-17,1195.226806640625
2016-06-20,1210.9547119140625
2016-06-21,1207.0677490234375
2016-06-22,1200.28857421875
2016-06-23,1218.1856689453125
2016-06-24,1188.6280517578125
2016-06-28,1169.1041259765625
2016-06-29,1194.50341796875
2016-06-30,1210.773681640625
2016-07-01,1223.7900390625
2016-07-04,1208.6043701171875
2016-07-05,1210.32177734375
2016-07-06,1196.6729736328125
2016-07-07,1217.8243408203125
2016-07-08,1211.2257080078125
2016-07-11,1218.5472412109375
2016-07-12,1232.6480712890625
2016-07-13,1224.8746337890625
2016-07-14,1234.7271728515625
2016-07-15,1264.6461181640625
2016-07-18,1256.0589599609375
2016-07-19,1246.0257568359375
2016-07-20,1255.0648193359375
2016-07-21,1267.809814453125
2016-07-22,1288.05712890625
2016-07-25,1290.0457763671875
2016-07-26,1295.6500244140625
2016-07-27,1282.9049072265625
2016-07-28,1277.0294189453125
2016-07-29,1302.881103515625
2016-08-01,1286.8819580078125
2016-08-02,1265.640380859375
2016-08-03,1265.4595947265625
2016-08-04,1262.2958984375
2016-08-05,1262.9287109375
2016-08-08,1269.979248046875
2016-08-09,1287.9669189453125
2016-08-10,1288.05712890625
2016-08-11,1274.046630859375
2016-08-12,1303.061767578125
2016-08-16,1319.693603515625
2016-08-17,1342.2008056640625
2016-08-18,1353.68017578125
2016-08-19,1353.951416015625
2016-08-22,1338.585205078125
2016-08-23,1341.2064208984375
2016-08-24,1335.150390625
2016-08-25,1343.918212890625
2016-08-26,1355.397705078125
2016-08-29,1334.9693603515625
2016-08-30,1349.974365234375
2016-08-31,1383.3284912109375
2016-09-01,1336.77734375
2016-09-02,1337.9525146484375
2016-09-05,1354.94580078125
2016-09-06,1358.0189208984375
2016-09-07,1336.77734375
2016-09-08,1329.998046875
2016-09-09,1336.6871337890625
2016-09-12,1355.4881591796875
2016-09-13,1328.37109375
2016-09-14,1313.0950927734375
2016-09-15,1313.0950927734375
2016-09-16,1321.5919189453125
2016-09-20,1316.5299072265625
2016-09-21,1323.7611083984375
2016-09-22,1331.8060302734375
2016-09-23,1345.90673828125
2016-09-26,1345.7259521484375
2016-09-27,1344.7315673828125
2016-09-28,1344.7315673828125
2016-09-29,1346.8106689453125
2016-09-30,1343.737548828125
2016-10-03,1346.8106689453125
2016-10-04,1355.0360107421875
2016-10-05,1351.1494140625
2016-10-06,1358.470947265625
2016-10-07,1359.46533203125
2016-10-11,1381.972412109375
2016-10-12,1390.01708984375
2016-10-13,1392.00537109375
2016-10-14,1408.27587890625
2016-10-17,1404.2083740234375
2016-10-18,1422.376708984375
2016-10-19,1439.3701171875
2016-10-20,1428.9752197265625
2016-10-21,1443.52783203125
2016-10-24,1442.443359375
2016-10-25,1450.668701171875
2016-10-26,1441.087646484375
2016-10-27,1438.4661865234375
2016-10-28,1464.22705078125
2016-11-02,1420.2977294921875
2016-11-03,1426.8057861328125
2016-11-04,1423.0093994140625
2016-11-07,1441.5391845703125
2016-11-08,1426.896240234375
2016-11-09,1428.2520751953125
2016-11-10,1400.7734375
2016-11-11,1396.25390625
2016-11-14,1364.7982177734375
2016-11-15,1381.2491455078125
2016-11-16,1377.6336669921875
2016-11-17,1387.2147216796875
2016-11-18,1374.8314208984375
2016-11-21,1388.7515869140625
2016-11-22,1408.90869140625
2016-11-23,1400.5020751953125
2016-11-24,1381.4300537109375
2016-11-25,1372.4815673828125
2016-11-28,1380.7069091796875
2016-11-29,1374.560546875
2016-11-30,1393.3614501953125
2016-12-01,1390.2882080078125
2016-12-02,1390.1978759765625
2016-12-05,1387.4862060546875
2016-12-06,1377.543212890625
2016-12-07,1377.9952392578125
2016-12-09,1420.7496337890625
2016-12-12,1414.783935546875
2016-12-13,1386.4918212890625
2016-12-14,1387.3956298828125
2016-12-15,1386.4918212890625
2016-12-16,1387.93798828125
2016-12-19,1388.932373046875
2016-12-20,1371.2159423828125
2016-12-21,1386.4918212890625
2016-12-22,1346.8106689453125
2016-12-23,1316.5299072265625
2016-12-26,1319.4224853515625
2016-12-27,1313.366455078125
2016-12-28,1314.270263671875
2016-12-29,1340.1217041015625
2016-12-30,1382.514892578125
2017-01-03,1377.452880859375
2017-01-04,1376.8199462890625
2017-01-05,1374.9219970703125
2017-01-06,1381.6107177734375
2017-01-09,1376.45849609375
2017-01-10,1374.469970703125
2017-01-11,1415.5068359375
2017-01-12,1397.15771484375
2017-01-13,1399.5986328125
2017-01-16,1382.4241943359375
2017-01-17,1382.7860107421875
2017-01-18,1427.0770263671875
2017-01-19,1433.3138427734375
2017-01-20,1405.92578125
2017-01-23,1397.15771484375
2017-01-24,1448.8609619140625
2017-01-25,1450.668701171875
2017-01-26,1438.01416015625
2017-01-27,1399.508056640625
2017-01-30,1389.20361328125
2017-01-31,1417.405029296875
2017-02-01,1440.45458984375
2017-02-02,1446.058837890625
2017-02-03,1462.509765625
2017-02-06,1457.26708984375
2017-02-07,1481.6724853515625
2017-02-08,1457.26708984375
2017-02-09,1440.906494140625
2017-02-10,1487.186279296875
2017-02-13,1486.2823486328125
2017-02-14,1467.9332275390625
2017-02-15,1461.6964111328125
2017-02-16,1491.3443603515625
2017-02-17,1491.52490234375
2017-02-20,1482.305419921875
2017-02-21,1482.4859619140625
2017-02-22,1490.892333984375
2017-02-23,1503.45654296875
2017-02-24,1500.6541748046875
2017-02-27,1482.305419921875
2017-02-28,1478.23779296875
2017-03-01,1473.447021484375
2017-03-02,1512.1339111328125
2017-03-03,1546.75341796875
2017-03-06,1563.7464599609375
2017-03-07,1528.5849609375
2017-03-08,1506.8912353515625
2017-03-09,1514.0321044921875
2017-03-10,1520.4498291015625
2017-03-13,1563.023193359375
2017-03-14,1536.2679443359375
2017-03-15,1536.6295166015625
2017-03-16,1535.3641357421875
2017-03-17,1533.646728515625
2017-03-20,1518.370849609375
2017-03-21,1521.8056640625
2017-03-22,1527.04833984375
2017-03-23,1526.1444091796875
2017-03-24,1561.66748046875
2017-03-27,1554.6173095703125
2017-03-28,1559.13671875
2017-03-29,1567.7237548828125
2017-03-30,1581.2823486328125
2017-03-31,1580.0169677734375
2017-04-03,1582.5478515625
2017-04-04,1563.204345703125
2017-04-05,1590.773193359375
2017-04-06,1572.8758544921875
2017-04-07,1604.4222412109375
2017-04-10,1590.3212890625
2017-04-11,1561.396484375
2017-04-12,1546.120849609375
2017-04-13,1558.9559326171875
2017-04-17,1576.4012451171875
2017-04-18,1558.41357421875
2017-04-19,1558.41357421875
2017-04-20,1604.33154296875
2017-04-21,1583.903564453125
2017-04-24,1597.1007080078125
2017-04-25,1608.03759765625
2017-04-26,1619.3365478515625
2017-04-27,1617.9805908203125
2017-04-28,1590.8160400390625
2017-05-02,1594.1851806640625
2017-05-03,1580.6163330078125
2017-05-04,1580.4344482421875
2017-05-05,1575.516845703125
2017-05-08,1574.8795166015625
2017-05-09,1577.4293212890625
2017-05-10,1590.45166015625
2017-05-11,1591.817626953125
2017-05-12,1601.1973876953125
2017-05-15,1613.85546875
2017-05-16,1583.53076171875
2017-05-17,1581.7093505859375
2017-05-18,1562.2213134765625
2017-05-19,1570.9637451171875
2017-05-22,1584.5322265625
2017-05-23,1584.4412841796875
2017-05-24,1599.193603515625
2017-05-25,1578.248779296875
2017-05-29,1575.7901611328125
2017-05-30,1579.979248046875
2017-05-31,1562.2213134765625
2017-06-01,1565.3175048828125
2017-06-02,1562.4947509765625
2017-06-05,1593.5477294921875
2017-06-06,1577.15625
2017-06-07,1579.068359375
2017-06-08,1560.9464111328125
2017-06-09,1558.5787353515625
2017-06-12,1553.5701904296875
2017-06-13,1543.5531005859375
2017-06-14,1544.1904296875
2017-06-15,1563.132080078125
2017-06-16,1559.3985595703125
2017-06-19,1573.8779296875
2017-06-20,1548.65283203125
2017-06-21,1533.9002685546875
2017-06-22,1557.9412841796875
2017-06-23,1541.185302734375
2017-06-27,1551.0203857421875
2017-06-28,1535.6304931640625
2017-06-29,1525.9775390625
2017-06-30,1521.6973876953125
2017-07-03,1536.632080078125
2017-07-04,1551.748779296875
2017-07-05,1520.69580078125
2017-07-06,1542.278076171875
2017-07-07,1547.28662109375
2017-07-10,1578.9771728515625
2017-07-11,1566.2283935546875
2017-07-12,1570.5994873046875
2017-07-13,1562.2213134765625
2017-07-14,1557.03076171875
2017-07-17,1557.03076171875
2017-07-18,1561.7659912109375
2017-07-19,1554.4808349609375
2017-07-20,1548.65283203125
2017-07-21,1561.7659912109375
2017-07-24,1552.568603515625
2017-07-25,1553.6612548828125
2017-07-26,1563.8604736328125
2017-07-27,1562.6768798828125
2017-07-28,1558.0323486328125
2017-07-31,1562.0394287109375
2017-08-01,1574.0599365234375
2017-08-02,1555.755859375
2017-08-03,1564.4979248046875
2017-08-04,1568.9603271484375
2017-08-07,1558.8519287109375
2017-08-08,1557.212890625
2017-08-09,1544.9189453125
2017-08-10,1534.4464111328125
2017-08-11,1556.02880859375
2017-08-14,1565.681884765625
2017-08-16,1555.3001708984375
2017-08-17,1557.03076171875
2017-08-18,1548.1063232421875
2017-08-21,1547.104736328125
2017-08-22,1561.8570556640625
2017-08-23,1556.8485107421875
2017-08-24,1552.65966796875
2017-08-25,1553.84326171875
2017-08-28,1553.4793701171875
2017-08-29,1549.745849609375
2017-08-30,1570.2349853515625
2017-08-31,1558.8519287109375
2017-09-01,1565.8641357421875
2017-09-04,1559.0340576171875
2017-09-05,1593.72998046875
2017-09-06,1561.7659912109375
2017-09-07,1559.3985595703125
2017-09-08,1556.75732421875
2017-09-11,1559.0340576171875
2017-09-12,1566.3194580078125
2017-09-13,1566.3194580078125
2017-09-14,1569.9617919921875
2017-09-15,1577.9757080078125
2017-09-20,1592.728271484375
2017-09-21,1566.3194580078125
2017-09-22,1567.22998046875
2017-09-25,1570.87255859375
2017-09-26,1581.7093505859375
2017-09-27,1559.0340576171875
2017-09-28,1566.3194580078125
2017-09-29,1611.8519287109375
2017-10-02,1584.5322265625
2017-10-03,1593.6390380859375
2017-10-04,1579.979248046875
2017-10-05,1591.817626953125
2017-10-06,1620.958251953125
2017-10-10,1602.198974609375
2017-10-11,1598.1009521484375
2017-10-12,1593.6390380859375
2017-10-13,1588.99462890625
2017-10-16,1593.1837158203125
2017-10-17,1601.92578125
2017-10-18,1593.6390380859375
2017-10-19,1617.042724609375
2017-10-20,1625.5115966796875
2017-10-23,1635.1644287109375
2017-10-24,1634.6181640625
2017-10-25,1632.705810546875
2017-10-26,1607.389892578125
2017-10-30,1654.197265625
2017-10-31,1662.7572021484375
2017-11-02,1626.9686279296875
2017-11-03,1625.7847900390625
2017-11-06,1666.0355224609375
2017-11-07,1636.6217041015625
2017-11-08,1638.4427490234375
2017-11-09,1637.0767822265625
2017-11-10,1634.25390625
2017-11-13,1617.8621826171875
2017-11-14,1585.169921875
2017-11-15,1580.1611328125
2017-11-16,1584.5322265625
2017-11-17,1606.934326171875
2017-11-20,1536.723388671875
2017-11-21,1586.353515625
2017-11-22,1573.8779296875
2017-11-23,1529.711181640625
2017-11-24,1568.2315673828125
2017-11-27,1556.8485107421875
2017-11-28,1573.9686279296875
2017-11-29,1571.4188232421875
2017-11-30,1553.7520751953125
2017-12-01,1561.2197265625
2017-12-04,1548.1063232421875
2017-12-05,1548.1063232421875
2017-12-06,1558.1234130859375
2017-12-07,1560.8555908203125
2017-12-11,1551.20263671875
2017-12-12,1548.9259033203125
2017-12-13,1641.8123779296875
2017-12-14,1600.28662109375
2017-12-15,1652.193603515625
2017-12-18,1743.8961181640625
2017-12-19,1750.4530029296875
2017-12-20,1717.7606201171875
2017-12-21,1695.17626953125
2017-12-22,1723.40673828125
2017-12-26,1690.1678466796875
2017-12-27,1693.992431640625
2017-12-28,1735.700439453125
2017-12-29,1736.428955078125
2018-01-02,1745.535400390625
2018-01-03,1763.02001953125
2018-01-04,1767.02685546875
2018-01-05,1765.5697021484375
2018-01-08,1755.7347412109375
2018-01-09,1762.1092529296875
2018-01-10,1740.708740234375
2018-01-11,1741.5286865234375
2018-01-12,1752.820556640625
2018-01-15,1775.6778564453125
2018-01-17,1818.9337158203125
2018-01-18,1840.698486328125
2018-01-19,1828.677978515625
2018-01-22,1807.5506591796875
2018-01-23,1772.3084716796875
2018-01-24,1747.4478759765625
2018-01-25,1754.9150390625
2018-01-26,1764.476806640625
2018-01-29,1804.2724609375
2018-01-30,1805.911376953125
2018-01-31,1807.641845703125
2018-02-01,1798.8084716796875
2018-02-02,1782.052490234375
2018-02-05,1773.94775390625
2018-02-06,1734.0611572265625
2018-02-07,1762.74658203125
2018-02-08,1697.270751953125
2018-02-09,1675.597412109375
2018-02-12,1670.133544921875
2018-02-13,1634.6181640625
2018-02-14,1654.1060791015625
2018-02-15,1697.1798095703125
2018-02-16,1761.198486328125
2018-02-19,1739.343017578125
2018-02-20,1728.5062255859375
2018-02-21,1727.50439453125
2018-02-22,1739.79833984375
2018-02-23,1768.3927001953125
2018-02-26,1735.2449951171875
2018-02-27,1730.054443359375
2018-02-28,1728.3240966796875
2018-03-01,1743.8050537109375
2018-03-02,1698.909912109375
2018-03-05,1688.8929443359375
2018-03-06,1700.822265625
2018-03-07,1730.2364501953125
2018-03-08,1693.810546875
2018-03-09,1698.3636474609375
2018-03-12,1693.6282958984375
2018-03-13,1677.509765625
2018-03-14,1674.9599609375
2018-03-15,1696.4512939453125
2018-03-16,1700.5491943359375
2018-03-19,1669.31396484375
2018-03-20,1671.86376953125
2018-03-21,1677.4188232421875
2018-03-22,1660.7537841796875
2018-03-23,1651.1917724609375
2018-03-26,1655.9273681640625
2018-03-27,1660.025390625
2018-03-28,1665.6715087890625
2018-03-29,1656.838134765625
2018-04-02,1643.0872802734375
2018-04-03,1648.004638671875
2018-04-04,1638.9892578125
2018-04-05,1686.8895263671875
2018-04-06,1668.0390625
2018-04-09,1664.8515625
2018-04-10,1674.8687744140625
2018-04-11,1690.349853515625
2018-04-12,1697.99951171875
2018-04-13,1742.5302734375
2018-04-16,1708.380859375
2018-04-17,1718.8533935546875
2018-04-18,1721.1297607421875
2018-04-19,1740.5267333984375
2018-04-20,1752.2742919921875
2018-04-23,1746.14404296875
2018-04-24,1746.052001953125
2018-04-25,1747.7061767578125
2018-04-26,1755.15087890625
2018-04-27,1732.4498291015625
2018-04-30,1746.4195556640625
2018-05-02,1745.3170166015625
2018-05-03,1716.6417236328125
2018-05-04,1727.57861328125
2018-05-07,1730.6116943359375
2018-05-08,1731.43896484375
2018-05-09,1731.8983154296875
2018-05-10,1758.8270263671875
2018-05-11,1764.6173095703125
2018-05-14,1772.3377685546875
2018-05-15,1742.192138671875
2018-05-16,1754.783447265625
2018-05-17,1756.80517578125
2018-05-18,1744.857177734375
2018-05-22,1743.478759765625
2018-05-23,1736.2181396484375
2018-05-24,1727.8544921875
2018-05-25,1697.433349609375
2018-05-28,1689.98876953125
2018-05-29,1680.2464599609375
2018-05-30,1677.8570556640625
2018-05-31,1676.6622314453125
2018-06-01,1666.276611328125
2018-06-04,1725.1890869140625
2018-06-05,1736.3099365234375
2018-06-06,1757.63232421875
2018-06-07,1740.169921875
2018-06-08,1714.0684814453125
2018-06-11,1701.569091796875
2018-06-12,1700.833740234375
2018-06-13,1698.16845703125
2018-06-14,1711.9544677734375
2018-06-15,1691.1834716796875
2018-06-18,1693.2974853515625
2018-06-19,1657.729248046875
2018-06-20,1665.08203125
2018-06-21,1634.5689697265625
2018-06-22,1639.4398193359375
2018-06-25,1617.382080078125
2018-06-26,1635.57958984375
2018-06-27,1627.5836181640625
2018-06-28,1618.3011474609375
2018-06-29,1684.014892578125
2018-07-03,1653.869140625
2018-07-04,1647.34375
2018-07-05,1658.2808837890625
2018-07-06,1639.3480224609375
2018-07-09,1670.9639892578125
2018-07-10,1654.6044921875
2018-07-11,1649.36572265625
2018-07-12,1635.3040771484375
2018-07-13,1642.8404541015625
2018-07-17,1653.317626953125
2018-07-18,1685.4853515625
2018-07-19,1676.8460693359375
2018-07-20,1695.5950927734375
2018-07-23,1699.271484375
2018-07-24,1701.201416015625
2018-07-25,1687.7830810546875
2018-07-26,1681.533203125
2018-07-27,1634.1092529296875
2018-07-30,1647.895263671875
2018-07-31,1652.9501953125
2018-08-01,1652.031005859375
2018-08-02,1641.09423828125
2018-08-03,1635.487548828125
2018-08-06,1634.5689697265625
2018-08-07,1645.2301025390625
2018-08-08,1654.6964111328125
2018-08-09,1649.1820068359375
2018-08-10,1635.9473876953125
2018-08-13,1645.3218994140625
2018-08-14,1614.3492431640625
2018-08-16,1606.9046630859375
2018-08-17,1609.2943115234375
2018-08-20,1602.0338134765625
2018-08-21,1571.796142578125
2018-08-22,1574.55322265625
2018-08-23,1583.7440185546875
2018-08-24,1580.619384765625
2018-08-27,1573.2667236328125
2018-08-28,1583.836181640625
2018-08-29,1584.7548828125
2018-08-30,1565.7303466796875
2018-08-31,1564.719482421875
2018-09-03,1585.4903564453125
2018-09-04,1565.1788330078125
2018-09-05,1519.7767333984375
2018-09-06,1515.91650390625
2018-09-07,1545.87841796875
2018-09-10,1570.9688720703125
2018-09-11,1561.9620361328125
2018-09-12,1566.9251708984375
2018-09-13,1565.822021484375
2018-09-14,1581.72216796875
2018-09-20,1595.5081787109375
2018-09-21,1604.698974609375
2018-09-24,1592.9346923828125
2018-09-25,1581.630126953125
2018-09-26,1590.1776123046875
2018-09-27,1583.2845458984375
2018-09-28,1567.0169677734375
2018-10-01,1578.7811279296875
2018-10-02,1579.975830078125
2018-10-03,1576.02392578125
2018-10-04,1563.616455078125
2018-10-05,1525.65869140625
2018-10-08,1537.0552978515625
2018-10-09,1541.0992431640625
2018-10-10,1536.8714599609375
2018-10-11,1526.8536376953125
2018-10-12,1528.04833984375
2018-10-16,1491.8367919921875
2018-10-17,1492.572265625
2018-10-18,1483.105712890625
2018-10-19,1458.10693359375
2018-10-22,1479.4293212890625
2018-10-23,1468.951904296875
2018-10-24,1482.9219970703125
2018-10-25,1504.2442626953125
2018-10-26,1489.722900390625
2018-10-29,1443.2178955078125
2018-10-30,1422.72265625
2018-10-31,1451.1219482421875
2018-11-05,1522.533935546875
2018-11-06,1505.9906005859375
2018-11-07,1475.4776611328125
2018-11-08,1469.87109375
2018-11-09,1473.2716064453125
2018-11-12,1472.3526611328125
2018-11-13,1473.4554443359375
2018-11-14,1469.87109375
2018-11-15,1467.8489990234375
2018-11-16,1449.0081787109375
2018-11-19,1444.5045166015625
2018-11-20,1426.5828857421875
2018-11-21,1452.0411376953125
2018-11-22,1438.4388427734375
2018-11-23,1456.3607177734375
2018-11-26,1456.7283935546875
2018-11-27,1455.9013671875
2018-11-28,1434.394775390625
2018-11-29,1464.8162841796875
2018-11-30,1457.92333984375
2018-12-03,1484.300537109375
2018-12-04,1492.3885498046875
2018-12-05,1511.8726806640625
2018-12-06,1479.88916015625
2018-12-07,1476.212646484375
2018-12-10,1460.312744140625
2018-12-11,1453.419677734375
2018-12-12,1464.724365234375
2018-12-13,1472.72021484375
2018-12-14,1483.8408203125
2018-12-17,1470.5145263671875
2018-12-18,1463.8970947265625
2018-12-19,1461.507568359375
2018-12-20,1467.3897705078125
2018-12-21,1432.09716796875
2018-12-24,1442.5748291015625
2018-12-26,1427.1343994140625
2018-12-27,1414.359375
2018-12-28,1419.87353515625
2019-01-02,1452.0411376953125
2019-01-03,1506.1744384765625
2019-01-04,1511.1373291015625
2019-01-07,1497.16748046875
2019-01-08,1514.6300048828125
2019-01-09,1513.0673828125
2019-01-10,1559.388671875
2019-01-11,1581.8140869140625
2019-01-14,1582.6409912109375
2019-01-15,1581.72216796875
2019-01-16,1591.8319091796875
2019-01-17,1599.184326171875
2019-01-18,1635.9473876953125
2019-01-21,1608.375244140625
2019-01-22,1599.184326171875
2019-01-23,1606.537109375
2019-01-24,1608.375244140625
2019-01-25,1630.4329833984375
2019-01-28,1651.112060546875
2019-01-29,1649.7333984375
2019-01-30,1654.328857421875
2019-01-31,1654.328857421875
2019-02-01,1677.3056640625
2019-02-04,1664.4385986328125
2019-02-05,1672.5263671875
2019-02-06,1681.90087890625
2019-02-07,1664.2547607421875
2019-02-08,1668.1148681640625
2019-02-11,1668.1148681640625
2019-02-12,1663.06005859375
2019-02-13,1694.032470703125
2019-02-14,1657.0859375
2019-02-15,1702.48828125
2019-02-18,1668.1148681640625
2019-02-19,1672.7100830078125
2019-02-20,1699.271484375
2019-02-21,1681.90087890625
2019-02-22,1679.41943359375
2019-02-25,1681.90087890625
2019-02-26,1679.9710693359375
2019-02-27,1675.4674072265625
2019-02-28,1654.328857421875
2019-03-01,1689.2535400390625
2019-03-04,1668.1148681640625
2019-03-05,1673.996826171875
2019-03-06,1677.3056640625
2019-03-07,1652.7666015625
2019-03-08,1651.571533203125
2019-03-11,1664.530517578125
2019-03-12,1672.7100830078125
2019-03-13,1662.5084228515625
2019-03-14,1672.7100830078125
2019-03-15,1717.74462890625
2019-03-18,1672.5263671875
2019-03-19,1663.5194091796875
2019-03-20,1654.328857421875
2019-03-21,1654.328857421875
2019-03-22,1654.328857421875
2019-03-25,1614.80859375
2019-03-26,1626.7567138671875
2019-03-27,1645.137939453125
2019-03-28,1662.600341796875
2019-03-29,1672.7100830078125
2019-04-01,1677.3056640625
2019-04-02,1670.8721923828125
2019-04-03,1632.2708740234375
2019-04-04,1654.328857421875
2019-04-05,1654.328857421875
2019-04-08,1648.7225341796875
2019-04-09,1663.5194091796875
2019-04-10,1654.328857421875
2019-04-11,1639.715576171875
2019-04-12,1658.924072265625
