Date,LH
2016-01-25,91.56825256347656
2016-01-26,92.97901916503906
2016-01-27,93.0780258178711
2016-01-28,90.5782241821289
2016-01-29,92.69027709960938
2016-02-01,92.62425994873047
2016-02-02,90.19873046875
2016-02-03,89.80271911621094
2016-02-04,89.37370300292969
2016-02-05,87.5916748046875
2016-02-08,83.27685546875
2016-02-09,84.588623046875
2016-02-10,86.28814697265625
2016-02-11,83.65636444091797
2016-02-12,84.99288177490234
2016-02-16,86.21391296386719
2016-02-17,87.28641510009766
2016-02-18,89.62123107910156
2016-02-19,89.6954574584961
2016-02-22,91.22173309326172
2016-02-23,90.25647735595703
2016-02-24,90.89998626708984
2016-02-25,91.34549713134766
2016-02-26,91.60124969482422
2016-02-29,90.61947631835938
2016-03-01,91.72500610351562
2016-03-02,90.64424133300781
2016-03-03,92.33551788330078
2016-03-04,92.54176330566406
2016-03-07,92.2612533569336
2016-03-08,91.0154800415039
2016-03-09,91.6920166015625
2016-03-10,91.9312515258789
2016-03-11,95.28081512451172
2016-03-14,94.90130615234375
2016-03-15,92.8800277709961
2016-03-16,94.1092758178711
2016-03-17,92.67375183105469
2016-03-18,94.60429382324219
2016-03-21,94.15054321289062
2016-03-22,93.9607925415039
2016-03-23,93.98554992675781
2016-03-24,94.06802368164062
2016-03-28,94.1587905883789
2016-03-29,95.487060546875
2016-03-30,97.22782897949219
2016-03-31,96.63383483886719
2016-04-01,97.70635223388672
2016-04-04,97.58258819580078
2016-04-05,96.77407836914062
2016-04-06,98.6633529663086
2016-04-07,97.73108673095703
2016-04-08,97.78059387207031
2016-04-11,97.0545883178711
2016-04-12,96.98857879638672
2016-04-13,97.55783081054688
2016-04-14,98.18486022949219
2016-04-15,98.63861083984375
2016-04-18,98.0280990600586
2016-04-19,98.16835021972656
2016-04-20,98.18486022949219
2016-04-21,99.82662963867188
2016-04-22,100.46189880371094
2016-04-25,103.20919799804688
2016-04-26,104.56221771240234
2016-04-27,104.77671813964844
2016-04-28,103.59693908691406
2016-04-29,103.39067840576172
2016-05-02,103.8362045288086
2016-05-03,103.39892578125
2016-05-04,102.45016479492188
2016-05-05,102.70591735839844
2016-05-06,102.5409164428711
2016-05-09,103.07717895507812
2016-05-10,104.52920532226562
2016-05-11,104.55396270751953
2016-05-12,103.75369262695312
2016-05-13,104.62821960449219
2016-05-16,105.13971710205078
2016-05-17,104.10845947265625
2016-05-18,104.1827163696289
2016-05-19,104.0342025756836
2016-05-20,104.45496368408203
2016-05-23,104.44670867919922
2016-05-24,105.73372650146484
2016-05-25,105.25521850585938
2016-05-26,105.03245544433594
2016-05-27,105.60999298095703
2016-05-31,105.56047821044922
2016-06-01,105.79971313476562
2016-06-02,106.88875579833984
2016-06-03,106.34423065185547
2016-06-06,107.23526000976562
2016-06-07,106.90523529052734
2016-06-08,108.47277069091797
2016-06-09,108.23353576660156
2016-06-10,107.49925994873047
2016-06-13,105.22222900390625
2016-06-14,105.42847442626953
2016-06-15,104.27344512939453
2016-06-16,105.06546783447266
2016-06-17,103.70419311523438
2016-06-20,105.19747924804688
2016-06-21,105.7914810180664
2016-06-22,107.05374908447266
2016-06-23,108.22526550292969
2016-06-24,106.93824768066406
2016-06-27,103.56393432617188
2016-06-28,104.33943939208984
2016-06-29,106.74022674560547
2016-06-30,107.47450256347656
2016-07-01,108.3160171508789
2016-07-05,107.85401916503906
2016-07-06,108.87702178955078
2016-07-07,108.87702178955078
2016-07-08,111.62433624267578
2016-07-11,111.83056640625
2016-07-12,112.40808868408203
2016-07-13,112.11933898925781
2016-07-14,112.46583557128906
2016-07-15,112.35857391357422
2016-07-18,112.54833221435547
2016-07-19,112.86184692382812
2016-07-20,113.95087432861328
2016-07-21,113.75284576416016
2016-07-22,114.52837371826172
2016-07-25,113.7198486328125
2016-07-26,113.85186004638672
2016-07-27,113.52185821533203
2016-07-28,114.27262115478516
2016-07-29,115.13888549804688
2016-08-01,115.19662475585938
2016-08-02,114.99037170410156
2016-08-03,115.609130859375
2016-08-04,115.57614135742188
2016-08-05,116.1288833618164
2016-08-08,114.96562194824219
2016-08-09,115.47713470458984
2016-08-10,115.62564086914062
2016-08-11,116.31039428710938
2016-08-12,115.54314422607422
2016-08-15,115.3121337890625
2016-08-16,114.58612060546875
2016-08-17,114.04985046386719
2016-08-18,114.43761444091797
2016-08-19,113.89310455322266
2016-08-22,114.20661926269531
2016-08-23,113.90959930419922
2016-08-24,112.46583557128906
2016-08-25,111.72332763671875
2016-08-26,112.2348403930664
2016-08-29,113.63735961914062
2016-08-30,113.54660034179688
2016-08-31,112.96908569335938
2016-09-01,112.30909729003906
2016-09-02,113.61260986328125
2016-09-06,114.15711975097656
2016-09-07,115.88140106201172
2016-09-08,114.77586364746094
2016-09-09,111.39332580566406
2016-09-12,113.00210571289062
2016-09-13,110.0073013305664
2016-09-14,109.71854400634766
2016-09-15,111.11283111572266
2016-09-16,111.69031524658203
2016-09-19,111.38507080078125
2016-09-20,111.10456085205078
2016-09-21,112.79585266113281
2016-09-22,113.71159362792969
2016-09-23,113.34860229492188
2016-09-26,113.0433349609375
2016-09-27,113.6786117553711
2016-09-28,112.93610382080078
2016-09-29,111.75634002685547
2016-09-30,113.42284393310547
2016-10-03,112.47408294677734
2016-10-04,112.20182800292969
2016-10-05,112.72160339355469
2016-10-06,113.42284393310547
2016-10-07,114.56962585449219
2016-10-10,114.7593765258789
2016-10-11,112.59783172607422
2016-10-12,112.63084411621094
2016-10-13,112.507080078125
2016-10-14,112.02859497070312
2016-10-17,112.17707824707031
2016-10-18,114.10762023925781
2016-10-19,113.87660217285156
2016-10-20,115.3533935546875
2016-10-21,114.47887420654297
2016-10-24,115.22964477539062
2016-10-25,114.19012451171875
2016-10-26,104.33120727539062
2016-10-27,102.26043701171875
2016-10-28,102.30166625976562
2016-10-31,103.40718841552734
2016-11-01,102.16142272949219
2016-11-02,102.31816864013672
2016-11-03,100.34638214111328
2016-11-04,100.56087493896484
2016-11-07,103.2421875
2016-11-08,104.00119018554688
2016-11-09,100.42064666748047
2016-11-10,104.12495422363281
2016-11-11,102.97818756103516
2016-11-14,105.1892318725586
2016-11-15,105.62647247314453
2016-11-16,104.78495788574219
2016-11-17,104.87572479248047
2016-11-18,103.95169067382812
2016-11-21,104.05070495605469
2016-11-22,102.9039306640625
2016-11-23,103.95994567871094
2016-11-25,105.19747924804688
2016-11-28,103.71244049072266
2016-11-29,105.37071990966797
2016-11-30,103.82794189453125
2016-12-01,102.01290130615234
2016-12-02,102.69766998291016
2016-12-05,103.33293914794922
2016-12-06,103.2174301147461
2016-12-07,104.26520538330078
2016-12-08,104.82620239257812
2016-12-09,105.42847442626953
2016-12-12,106.55048370361328
2016-12-13,106.93000793457031
2016-12-14,105.06546783447266
2016-12-15,105.09021759033203
2016-12-16,105.40373229980469
2016-12-19,105.4532241821289
2016-12-20,105.89872741699219
2016-12-21,105.95648956298828
2016-12-22,104.62821960449219
2016-12-23,105.7914810180664
2016-12-27,106.17097473144531
2016-12-28,105.23870849609375
2016-12-29,105.7419662475586
2016-12-30,105.91523742675781
2017-01-03,106.48448181152344
2017-01-04,107.33426666259766
2017-01-05,106.51748657226562
2017-01-06,106.70723724365234
2017-01-09,107.85401916503906
2017-01-10,108.95127868652344
2017-01-11,111.32731628417969
2017-01-12,111.08806610107422
2017-01-13,110.82405090332031
2017-01-17,110.54356384277344
2017-01-18,110.87355041503906
2017-01-19,109.51229095458984
2017-01-20,109.23179626464844
2017-01-23,109.34729766845703
2017-01-24,109.75979614257812
2017-01-25,111.45108032226562
2017-01-26,110.41155242919922
2017-01-27,110.2465591430664
2017-01-30,109.31428527832031
2017-01-31,110.72505950927734
2017-02-01,112.507080078125
2017-02-02,112.60608673095703
2017-02-03,113.59610748291016
2017-02-06,107.1362533569336
2017-02-07,107.74676513671875
2017-02-08,108.48101806640625
2017-02-09,110.41155242919922
2017-02-10,111.38507080078125
2017-02-13,111.31906127929688
2017-02-14,112.10282897949219
2017-02-15,112.507080078125
2017-02-16,114.78412628173828
2017-02-17,115.16364288330078
2017-02-21,115.20489501953125
2017-02-22,114.69336700439453
2017-02-23,115.72465515136719
2017-02-24,117.88617706298828
2017-02-27,117.82844543457031
2017-02-28,117.36642456054688
2017-03-01,117.76241302490234
2017-03-02,117.09416198730469
2017-03-03,117.39116668701172
2017-03-06,117.50666809082031
2017-03-07,117.22616577148438
2017-03-08,117.24266052246094
2017-03-09,118.08418273925781
2017-03-10,118.75244140625
2017-03-13,118.99993896484375
2017-03-14,118.0511703491211
2017-03-15,119.02468872070312
2017-03-16,118.950439453125
2017-03-17,118.59569549560547
2017-03-20,118.50494384765625
2017-03-21,117.5396499633789
2017-03-22,117.3994140625
2017-03-23,116.73941040039062
2017-03-24,117.15191650390625
2017-03-27,117.58917236328125
2017-03-28,117.9026870727539
2017-03-29,118.1336898803711
2017-03-30,118.78543090820312
2017-03-31,118.36468505859375
2017-04-03,119.25570678710938
2017-04-04,118.39767456054688
2017-04-05,118.4306869506836
2017-04-06,118.81842803955078
2017-04-07,118.29869079589844
2017-04-10,118.38117218017578
2017-04-11,118.25743103027344
2017-04-12,117.62218475341797
2017-04-13,117.23442077636719
2017-04-17,117.57266998291016
2017-04-18,117.30866241455078
2017-04-19,117.81192779541016
2017-04-20,120.17144775390625
2017-04-21,118.21617889404297
2017-04-24,119.30519104003906
2017-04-25,114.58612060546875
2017-04-26,114.42112731933594
2017-04-27,115.23788452148438
2017-04-28,115.62564086914062
2017-05-01,116.33513641357422
2017-05-02,116.38465118408203
2017-05-03,115.99690246582031
2017-05-04,116.24440002441406
2017-05-05,117.46541595458984
2017-05-08,117.30866241455078
2017-05-09,117.1766586303711
2017-05-10,116.90441131591797
2017-05-11,116.43415832519531
2017-05-12,114.94087982177734
2017-05-15,115.93914031982422
2017-05-16,113.96736907958984
2017-05-17,113.44760131835938
2017-05-18,114.06636810302734
2017-05-19,114.96562194824219
2017-05-22,115.7493896484375
2017-05-23,115.25436401367188
2017-05-24,116.06290435791016
2017-05-25,116.98690032958984
2017-05-26,115.58439636230469
2017-05-30,114.28086853027344
2017-05-31,114.67687225341797
2017-06-01,117.20966339111328
2017-06-02,116.80540466308594
2017-06-05,115.43588256835938
2017-06-06,114.9161148071289
2017-06-07,115.88963317871094
2017-06-08,115.39462280273438
2017-06-09,116.00514221191406
2017-06-12,116.09590148925781
2017-06-13,116.85491180419922
2017-06-14,116.41765594482422
2017-06-15,115.83189392089844
2017-06-16,116.13713073730469
2017-06-19,117.0611801147461
2017-06-20,119.1731948852539
2017-06-21,120.62521362304688
2017-06-22,124.03250885009766
2017-06-23,125.08856964111328
2017-06-26,125.64954376220703
2017-06-27,123.9995346069336
2017-06-28,126.20231628417969
2017-06-29,125.44329833984375
2017-06-30,127.16755676269531
2017-07-03,125.07205200195312
2017-07-05,126.49931335449219
2017-07-06,124.56876373291016
2017-07-07,124.94828033447266
2017-07-10,125.00604248046875
2017-07-11,124.96479797363281
2017-07-12,125.7732925415039
2017-07-13,125.74855041503906
2017-07-14,126.47456359863281
2017-07-17,126.7880630493164
2017-07-18,126.48281860351562
2017-07-19,127.8853530883789
2017-07-20,128.80111694335938
2017-07-21,129.15586853027344
2017-07-24,130.2613983154297
2017-07-25,129.46937561035156
2017-07-26,132.96742248535156
2017-07-27,132.08465576171875
2017-07-28,132.05990600585938
2017-07-31,131.10287475585938
2017-08-01,132.38165283203125
2017-08-02,131.87843322753906
2017-08-03,132.46417236328125
2017-08-04,130.88836669921875
2017-08-07,130.5253448486328
2017-08-08,129.8819122314453
2017-08-09,130.1458740234375
2017-08-10,129.03208923339844
2017-08-11,128.8753662109375
2017-08-14,129.11459350585938
2017-08-15,129.3291015625
2017-08-16,129.0651092529297
2017-08-17,127.51408386230469
2017-08-18,126.97782135009766
2017-08-21,126.83756256103516
2017-08-22,128.2070770263672
2017-08-23,126.77159118652344
2017-08-24,127.39859771728516
2017-08-25,127.68732452392578
2017-08-28,126.40857696533203
2017-08-29,126.1280517578125
2017-08-30,126.92009735107422
2017-08-31,129.41986083984375
2017-09-01,130.03036499023438
2017-09-05,129.52713012695312
2017-09-06,130.74813842773438
2017-09-07,130.38511657714844
2017-09-08,129.98086547851562
2017-09-11,131.35040283203125
2017-09-12,130.90489196777344
2017-09-13,128.05032348632812
2017-09-14,127.12631225585938
2017-09-15,126.72207641601562
2017-09-18,126.84580993652344
2017-09-19,126.10330963134766
2017-09-20,127.17583465576172
2017-09-21,126.9613265991211
2017-09-22,127.93484497070312
2017-09-25,124.01603698730469
2017-09-26,124.42852783203125
2017-09-27,123.31477355957031
2017-09-28,123.5457534790039
2017-09-29,124.5522689819336
2017-10-02,124.8905258178711
2017-10-03,124.51103973388672
2017-10-04,125.5505599975586
2017-10-05,125.13804626464844
2017-10-06,125.1133041381836
2017-10-09,123.14976501464844
2017-10-10,123.32302856445312
2017-10-11,123.15802764892578
2017-10-12,123.96652221679688
2017-10-13,123.42200469970703
2017-10-16,123.47976684570312
2017-10-17,123.52925872802734
2017-10-18,122.09373474121094
2017-10-19,124.8410415649414
2017-10-20,125.17103576660156
2017-10-23,125.21229553222656
2017-10-24,124.46155548095703
2017-10-25,125.98782348632812
2017-10-26,126.54883575439453
2017-10-27,128.2070770263672
2017-10-30,127.19232940673828
2017-10-31,126.81285095214844
2017-11-01,124.83280181884766
2017-11-02,125.24530029296875
2017-11-03,126.83756256103516
2017-11-06,125.18753814697266
2017-11-07,125.72380828857422
2017-11-08,125.22879791259766
2017-11-09,125.47630310058594
2017-11-10,124.13152313232422
2017-11-13,123.644775390625
2017-11-14,123.67777252197266
2017-11-15,123.23226165771484
2017-11-16,124.5935287475586
2017-11-17,124.04901885986328
2017-11-20,124.34603118896484
2017-11-21,126.0950698852539
2017-11-22,125.3277816772461
2017-11-24,124.65129089355469
2017-11-27,125.0307846069336
2017-11-28,124.75852966308594
2017-11-29,129.54364013671875
2017-11-30,130.57489013671875
2017-12-01,129.1063690185547
2017-12-04,130.2778778076172
2017-12-05,128.0585479736328
2017-12-06,128.29783630371094
2017-12-07,128.09158325195312
2017-12-08,128.91661071777344
2017-12-11,128.52886962890625
2017-12-12,128.71859741210938
2017-12-13,128.91661071777344
2017-12-14,128.57009887695312
2017-12-15,131.2266845703125
2017-12-18,133.20664978027344
2017-12-19,135.26095581054688
2017-12-20,134.501953125
2017-12-21,133.14068603515625
2017-12-22,132.59619140625
2017-12-26,132.86013793945312
2017-12-27,132.62091064453125
2017-12-28,132.70343017578125
2017-12-29,131.59791564941406
2018-01-02,133.8997039794922
2018-01-03,134.5184326171875
2018-01-04,134.03172302246094
2018-01-05,137.34823608398438
2018-01-08,136.9027099609375
2018-01-09,140.69776916503906
2018-01-10,140.64004516601562
2018-01-11,140.48333740234375
2018-01-12,141.60531616210938
2018-01-16,141.0773162841797
2018-01-17,142.43858337402344
2018-01-18,142.81805419921875
2018-01-19,143.8740997314453
2018-01-22,145.4168701171875
2018-01-23,145.02088928222656
2018-01-24,144.245361328125
2018-01-25,144.1381072998047
2018-01-26,145.54063415527344
2018-01-29,146.94314575195312
2018-01-30,146.41514587402344
2018-01-31,143.96485900878906
2018-02-01,142.76034545898438
2018-02-02,139.9718017578125
2018-02-05,134.65870666503906
2018-02-06,139.15501403808594
2018-02-07,139.9718017578125
2018-02-08,136.50672912597656
2018-02-09,138.66827392578125
2018-02-12,139.0065155029297
2018-02-13,141.0855255126953
2018-02-14,142.47157287597656
2018-02-15,143.51934814453125
2018-02-16,146.6791534423828
2018-02-20,143.890625
2018-02-21,143.35435485839844
2018-02-22,141.2505645751953
2018-02-23,142.20755004882812
2018-02-26,144.245361328125
2018-02-27,144.6578826904297
2018-02-28,142.4798126220703
2018-03-01,140.53282165527344
2018-03-02,142.09205627441406
2018-03-05,143.54412841796875
2018-03-06,142.49632263183594
2018-03-07,141.4485626220703
2018-03-08,142.5623016357422
2018-03-09,144.99612426757812
2018-03-12,144.88059997558594
2018-03-13,144.08859252929688
2018-03-14,143.84109497070312
2018-03-15,143.41207885742188
2018-03-16,143.41207885742188
2018-03-19,140.73080444335938
2018-03-20,140.66481018066406
2018-03-21,139.89755249023438
2018-03-22,136.7047119140625
2018-03-23,134.0564727783203
2018-03-26,135.91273498535156
2018-03-27,134.2544403076172
2018-03-28,133.26441955566406
2018-03-29,133.44593811035156
2018-04-02,132.27439880371094
2018-04-03,134.86495971679688
2018-04-04,135.17019653320312
2018-04-05,136.1767120361328
2018-04-06,133.3634490966797
2018-04-09,134.18020629882812
2018-04-10,136.24270629882812
2018-04-11,135.44248962402344
2018-04-12,136.04473876953125
2018-04-13,135.97872924804688
2018-04-16,137.36476135253906
2018-04-17,137.5957794189453
2018-04-18,138.2722625732422
2018-04-19,138.8167724609375
2018-04-20,136.2674560546875
2018-04-23,137.4637451171875
2018-04-24,137.01821899414062
2018-04-25,142.4880828857422
2018-04-26,142.29832458496094
2018-04-27,143.98133850097656
2018-04-30,140.8710479736328
2018-05-01,140.97828674316406
2018-05-02,141.02780151367188
2018-05-03,139.95526123046875
2018-05-04,141.32479858398438
2018-05-07,141.16806030273438
2018-05-08,140.25228881835938
2018-05-09,141.7868194580078
2018-05-10,143.55235290527344
2018-05-11,145.1528778076172
2018-05-14,146.1428680419922
2018-05-15,145.0621337890625
2018-05-16,145.92013549804688
2018-05-17,145.4499053955078
2018-05-18,145.37562561035156
2018-05-21,146.58836364746094
2018-05-22,145.75509643554688
2018-05-23,144.84762573242188
2018-05-24,144.70738220214844
2018-05-25,150.26795959472656
2018-05-29,148.5931854248047
2018-05-30,151.04347229003906
2018-05-31,148.9891815185547
2018-06-01,150.49896240234375
2018-06-04,151.0187225341797
2018-06-05,150.44122314453125
2018-06-06,152.3057403564453
2018-06-07,151.7694854736328
2018-06-08,154.2445068359375
2018-06-11,155.8863067626953
2018-06-12,155.9110565185547
2018-06-13,154.8962860107422
2018-06-14,155.0035400390625
2018-06-15,156.26580810546875
2018-06-18,153.3782501220703
2018-06-19,154.5332794189453
2018-06-20,154.41775512695312
2018-06-21,154.75604248046875
2018-06-22,156.03480529785156
2018-06-25,154.6982879638672
2018-06-26,151.16722106933594
2018-06-27,147.99916076660156
2018-06-28,148.0899200439453
2018-06-29,148.11463928222656
2018-07-02,149.14593505859375
2018-07-03,148.4281768798828
2018-07-05,149.1541748046875
2018-07-06,149.60792541503906
2018-07-09,150.2597198486328
2018-07-10,152.21499633789062
2018-07-11,152.18199157714844
2018-07-12,153.45249938964844
2018-07-13,154.4507598876953
2018-07-16,153.81549072265625
2018-07-17,152.50375366210938
2018-07-18,153.3782501220703
2018-07-19,154.26922607421875
2018-07-20,154.22802734375
2018-07-23,155.3252410888672
2018-07-24,152.198486328125
2018-07-25,148.22190856933594
2018-07-26,143.9978485107422
2018-07-27,143.53582763671875
2018-07-30,142.38906860351562
2018-07-31,144.6578826904297
2018-08-01,144.26187133789062
2018-08-02,145.6066436767578
2018-08-03,147.60316467285156
2018-08-06,147.96615600585938
2018-08-07,148.60142517089844
2018-08-08,148.36215209960938
2018-08-09,148.4529266357422
2018-08-10,148.16419982910156
2018-08-13,148.31268310546875
2018-08-14,148.9891815185547
2018-08-15,147.8506622314453
2018-08-16,147.5784149169922
2018-08-17,150.3092041015625
2018-08-20,147.69390869140625
2018-08-21,146.50587463378906
2018-08-22,145.68089294433594
2018-08-23,145.13638305664062
2018-08-24,144.12985229492188
2018-08-27,143.70083618164062
2018-08-28,143.75033569335938
2018-08-29,143.50283813476562
2018-08-30,142.61181640625
2018-08-31,142.62010192871094
2018-09-04,139.551025390625
2018-09-05,139.3447723388672
2018-09-06,140.01303100585938
2018-09-07,138.33001708984375
2018-09-10,139.3365478515625
2018-09-11,140.90406799316406
2018-09-12,141.88583374023438
2018-09-13,142.33956909179688
2018-09-14,142.71083068847656
2018-09-17,141.33306884765625
2018-09-18,141.34127807617188
2018-09-19,141.0855255126953
2018-09-20,142.04254150390625
2018-09-21,141.96832275390625
2018-09-24,139.8480224609375
2018-09-25,140.69776916503906
2018-09-26,140.95355224609375
2018-09-27,140.87930297851562
2018-09-28,143.28834533691406
2018-10-01,143.0738067626953
2018-10-02,143.00782775878906
2018-10-03,141.73731994628906
2018-10-04,140.64004516601562
2018-10-05,139.50978088378906
2018-10-08,140.4172821044922
2018-10-09,142.13331604003906
2018-10-10,140.63180541992188
2018-10-11,138.80853271484375
2018-10-12,140.13677978515625
2018-10-15,139.86453247070312
2018-10-16,143.3048553466797
2018-10-17,143.62661743164062
2018-10-18,142.2322998046875
2018-10-19,142.39732360839844
2018-10-22,139.71603393554688
2018-10-23,139.0972900390625
2018-10-24,128.12460327148438
2018-10-25,129.23011779785156
2018-10-26,127.48934936523438
2018-10-29,130.44287109375
2018-10-30,130.69862365722656
2018-10-31,132.4558868408203
2018-11-01,135.61570739746094
2018-11-02,134.0481719970703
2018-11-05,134.47720336914062
2018-11-06,135.90443420410156
2018-11-07,141.06903076171875
2018-11-08,141.456787109375
2018-11-09,140.37603759765625
2018-11-12,138.18975830078125
2018-11-13,135.66522216796875
2018-11-14,135.19497680664062
2018-11-15,135.5497283935547
2018-11-16,135.5497283935547
2018-11-19,133.40469360351562
2018-11-20,132.82716369628906
2018-11-21,132.57142639160156
2018-11-23,133.40469360351562
2018-11-26,133.84193420410156
2018-11-27,132.4394073486328
2018-11-28,136.20147705078125
2018-11-29,133.49542236328125
2018-11-30,120.15497589111328
2018-12-03,122.15974426269531
2018-12-04,118.24919128417969
2018-12-06,118.46369171142578
2018-12-07,117.1189193725586
2018-12-10,115.130615234375
2018-12-11,116.30213928222656
2018-12-12,116.2031478881836
2018-12-13,115.26262664794922
2018-12-14,113.3650894165039
2018-12-17,110.38679504394531
2018-12-18,107.64776611328125
2018-12-19,105.93173217773438
2018-12-20,103.61344909667969
2018-12-21,102.40067291259766
2018-12-24,99.6781234741211
2018-12-26,102.74718475341797
2018-12-27,102.79669952392578
2018-12-28,102.72242736816406
2018-12-31,104.24871063232422
2019-01-02,104.30645751953125
2019-01-03,102.05416870117188
2019-01-04,105.56873321533203
2019-01-07,104.76021575927734
2019-01-08,105.89872741699219
2019-01-09,106.99600219726562
2019-01-10,107.9942626953125
2019-01-11,108.83576202392578
2019-01-14,108.20051574707031
2019-01-15,109.42977905273438
2019-01-16,108.92652893066406
2019-01-17,111.59132385253906
2019-01-18,113.60435485839844
2019-01-22,111.95433807373047
2019-01-23,112.20182800292969
2019-01-24,112.49884033203125
2019-01-25,113.35684204101562
2019-01-28,112.61433410644531
2019-01-29,112.71333312988281
2019-01-30,114.15711975097656
2019-01-31,114.96562194824219
2019-02-01,116.31865692138672
2019-02-04,116.30213928222656
2019-02-05,117.07765197753906
2019-02-06,116.52489471435547
2019-02-07,121.65648651123047
2019-02-08,119.48668670654297
2019-02-11,119.04119110107422
2019-02-12,120.93871307373047
2019-02-13,121.4337387084961
2019-02-14,121.0789794921875
2019-02-15,123.89226531982422
2019-02-19,123.57876586914062
2019-02-20,123.5457534790039
2019-02-21,122.36600494384766
2019-02-22,122.72900390625
2019-02-25,121.35124969482422
2019-02-26,121.21098327636719
2019-02-27,121.37598419189453
2019-02-28,122.29998779296875
2019-03-01,122.70426177978516
2019-03-04,121.29348754882812
2019-03-05,121.58224487304688
2019-03-06,119.80020904541016
2019-03-07,120.29521942138672
2019-03-08,120.87271881103516
2019-03-11,122.93524932861328
2019-03-12,124.91529083251953
2019-03-13,127.81932830810547
2019-03-14,126.07857513427734
2019-03-15,127.34909057617188
2019-03-18,127.78633880615234
2019-03-19,128.6691131591797
2019-03-20,127.1428451538086
2019-03-21,128.94960021972656
2019-03-22,127.3160629272461
2019-03-25,126.16106414794922
2019-03-26,124.69254302978516
2019-03-27,124.5027847290039
2019-03-28,124.26351928710938
2019-03-29,126.21055603027344
2019-04-01,127.70384979248047
2019-04-02,130.005615234375
2019-04-03,129.26309204101562
2019-04-04,129.8983612060547
2019-04-05,131.16064453125
2019-04-08,130.9873809814453
2019-04-09,130.0550994873047
2019-04-10,131.68038940429688
2019-04-11,130.244873046875
2019-04-12,129.8983612060547
2019-04-15,131.2349090576172
2019-04-16,125.9052963256836
2019-04-17,118.93395233154297
2019-04-18,119.80845642089844
