Date,COPEC.SN
2023-04-14,5773.4248046875
2023-04-17,5847.41748046875
2023-04-18,5794.4228515625
2023-04-19,5749.42724609375
2023-04-20,5634.4384765625
2023-04-21,5584.44384765625
2023-04-24,5514.45068359375
2023-04-25,5584.84375
2023-04-26,5599.44189453125
2023-04-27,5649.4375
2023-04-28,5616.4404296875
2023-05-02,5553.44677734375
2023-05-03,5519.45068359375
2023-05-04,5499.45263671875
2023-05-05,5599.44189453125
2023-05-08,5519.7333984375
2023-05-09,5469.7353515625
2023-05-10,5491.734375
2023-05-11,5479.7353515625
2023-05-12,5499.734375
2023-05-15,5436.7373046875
2023-05-16,5466.7353515625
2023-05-17,5539.73193359375
2023-05-18,5739.72265625
2023-05-19,5909.71435546875
2023-05-22,6064.70654296875
2023-05-23,6099.70556640625
2023-05-24,6137.70361328125
2023-05-25,6129.70361328125
2023-05-26,6125.70361328125
2023-05-29,6059.70703125
2023-05-30,5951.7119140625
2023-05-31,5849.71728515625
2023-06-01,5849.71728515625
2023-06-02,5999.7099609375
2023-06-05,5879.7158203125
2023-06-06,5899.71484375
2023-06-07,5829.71826171875
2023-06-08,5844.8173828125
2023-06-09,5868.71630859375
2023-06-12,5883.71533203125
2023-06-13,5839.71728515625
2023-06-14,5844.71728515625
2023-06-15,5840.71728515625
2023-06-16,5824.71826171875
2023-06-19,5839.71728515625
2023-06-20,6069.70654296875
2023-06-22,6149.70263671875
2023-06-23,5949.71240234375
2023-06-27,5784.72021484375
2023-06-28,5864.71630859375
2023-06-29,5949.71240234375
2023-06-30,5949.71240234375
2023-07-03,5993.7099609375
2023-07-04,5934.81298828125
2023-07-05,5865.71630859375
2023-07-06,5824.71826171875
2023-07-07,5994.7099609375
2023-07-10,5871.71630859375
2023-07-11,5913.71435546875
2023-07-12,5979.7109375
2023-07-13,5999.7099609375
2023-07-14,6029.70849609375
2023-07-17,6199.7001953125
2023-07-18,6299.6953125
2023-07-19,6367.69189453125
2023-07-20,6399.69091796875
2023-07-21,6449.6884765625
2023-07-24,6489.486328125
2023-07-25,6349.69287109375
2023-07-26,6294.39599609375
2023-07-27,6189.70068359375
2023-07-28,6098.70556640625
2023-07-31,6434.68896484375
2023-08-01,6717.67529296875
2023-08-02,6539.68359375
2023-08-03,6499.685546875
2023-08-04,6549.68359375
2023-08-07,6529.6845703125
2023-08-08,6457.6875
2023-08-09,6599.68115234375
2023-08-10,6611.68017578125
2023-08-11,6599.68115234375
2023-08-14,6558.68310546875
2023-08-16,6544.68359375
2023-08-17,6468.6875
2023-08-18,6399.69091796875
2023-08-21,6204.7001953125
2023-08-22,6317.69482421875
2023-08-23,6319.6943359375
2023-08-24,6139.703125
2023-08-25,6111.70458984375
2023-08-28,6139.703125
2023-08-29,6242.1982421875
2023-08-30,6299.6953125
2023-08-31,6157.70263671875
2023-09-01,6029.70849609375
2023-09-04,5974.7109375
2023-09-05,5894.71533203125
2023-09-06,5994.7099609375
2023-09-07,5914.7138671875
2023-09-08,5922.9140625
2023-09-11,5930.71337890625
2023-09-12,5971.7109375
2023-09-13,6079.7060546875
2023-09-14,6047.70751953125
2023-09-15,6000.7099609375
2023-09-20,6196.7001953125
2023-09-21,6248.6982421875
2023-09-22,6129.70361328125
2023-09-25,6004.7099609375
2023-09-26,6199.7001953125
2023-09-27,6307.6953125
2023-09-28,6179.701171875
2023-09-29,6299.6953125
2023-10-02,6280.1962890625
2023-10-03,6288.6962890625
2023-10-04,6337.69384765625
2023-10-05,6241.6982421875
2023-10-06,6150.70263671875
2023-10-10,6288.6962890625
2023-10-11,6289.69580078125
2023-10-12,6299.59521484375
2023-10-13,6374.69189453125
2023-10-16,6579.68212890625
2023-10-17,6489.6865234375
2023-10-18,6429.68896484375
2023-10-19,6493.986328125
2023-10-20,6458.6875
2023-10-23,6269.697265625
2023-10-24,6120.7041015625
2023-10-25,6199.7001953125
2023-10-26,6299.6953125
2023-10-30,6039.7080078125
2023-10-31,5924.7138671875
2023-11-02,6049.8076171875
2023-11-03,6449.58837890625
2023-11-06,6434.68896484375
2023-11-07,6550.68359375
2023-11-08,6549.68359375
2023-11-09,6399.69091796875
2023-11-10,6380.69189453125
2023-11-13,6479.58642578125
2023-11-14,6469.6875
2023-11-15,6588.681640625
2023-11-16,6592.0810546875
2023-11-17,6504.685546875
2023-11-20,6599.68115234375
2023-11-21,6539.68359375
2023-11-22,6624.68017578125
2023-11-23,6614.68017578125
2023-11-24,6499.685546875
2023-11-27,6525.984375
2023-11-28,6570.68212890625
2023-11-29,6554.68310546875
2023-11-30,6454.48779296875
2023-12-01,6502.685546875
2023-12-04,6341.693359375
2023-12-05,6417.89013671875
2023-12-06,6499.685546875
