Date,EIDPARRY.NS
2016-01-22,165.79965209960938
2016-01-25,162.0645751953125
2016-01-27,167.6671600341797
2016-01-28,168.0315399169922
2016-01-29,167.4394073486328
2016-02-01,167.7127227783203
2016-02-02,162.11012268066406
2016-02-03,156.9630889892578
2016-02-04,152.6814422607422
2016-02-05,155.00440979003906
2016-02-08,154.86778259277344
2016-02-09,156.2798309326172
2016-02-10,152.22592163085938
2016-02-11,144.57362365722656
2016-02-12,141.24853515625
2016-02-15,156.0065155029297
2016-02-16,153.5924072265625
2016-02-17,150.31285095214844
2016-02-18,150.13063049316406
2016-02-19,145.62127685546875
2016-02-22,148.53640747070312
2016-02-23,145.62127685546875
2016-02-24,148.03538513183594
2016-02-25,155.9154052734375
2016-02-26,153.1369171142578
2016-02-29,153.77462768554688
2016-03-01,158.2839813232422
2016-03-02,160.19708251953125
2016-03-03,168.48703002929688
2016-03-04,174.54510498046875
2016-03-08,179.4188690185547
2016-03-09,181.19528198242188
2016-03-10,175.41055297851562
2016-03-11,174.63619995117188
2016-03-14,173.45188903808594
2016-03-15,184.0193634033203
2016-03-16,183.83717346191406
2016-03-17,177.2325439453125
2016-03-18,177.68800354003906
2016-03-21,188.4376678466797
2016-03-22,187.48109436035156
2016-03-23,188.98423767089844
2016-03-28,185.1580810546875
2016-03-29,181.51414489746094
2016-03-30,196.31768798828125
2016-03-31,198.32188415527344
2016-04-01,199.64279174804688
2016-04-04,197.77529907226562
2016-04-05,192.35487365722656
2016-04-06,202.78567504882812
2016-04-07,198.68624877929688
2016-04-08,198.77735900878906
2016-04-11,198.59518432617188
2016-04-12,206.79403686523438
2016-04-13,207.38616943359375
2016-04-18,217.0426483154297
2016-04-20,209.43589782714844
2016-04-21,209.20814514160156
2016-04-22,209.07150268554688
2016-04-25,210.98458862304688
2016-04-26,209.11705017089844
2016-04-27,210.16468811035156
2016-04-28,203.8788604736328
2016-04-29,208.75265502929688
2016-05-02,207.11288452148438
2016-05-03,204.60769653320312
2016-05-04,202.01133728027344
2016-05-05,201.41920471191406
2016-05-06,202.6490478515625
2016-05-09,209.6181182861328
2016-05-10,213.6264190673828
2016-05-11,213.39869689941406
2016-05-12,208.20606994628906
2016-05-13,208.0238800048828
2016-05-16,214.1274871826172
2016-05-17,217.27040100097656
2016-05-18,219.137939453125
2016-05-19,222.4630126953125
2016-05-20,216.1316680908203
2016-05-23,213.03431701660156
2016-05-24,211.03012084960938
2016-05-25,214.036376953125
2016-05-26,212.25997924804688
2016-05-27,210.2557830810547
2016-05-30,204.65321350097656
2016-05-31,213.6719970703125
2016-06-01,218.18138122558594
2016-06-02,220.00335693359375
2016-06-03,220.50439453125
2016-06-06,225.92477416992188
2016-06-07,227.3367919921875
2016-06-08,228.02003479003906
2016-06-09,223.73841857910156
2016-06-10,226.1069793701172
2016-06-13,223.8750457763672
2016-06-14,221.82533264160156
2016-06-15,222.09864807128906
2016-06-16,217.13377380371094
2016-06-17,212.7154541015625
2016-06-20,212.0778045654297
2016-06-21,212.12332153320312
2016-06-22,208.11497497558594
2016-06-23,209.16261291503906
2016-06-24,211.98666381835938
2016-06-27,222.2808074951172
2016-06-28,221.00546264648438
2016-06-29,222.2808074951172
2016-06-30,231.02630615234375
2016-07-01,238.17758178710938
2016-07-04,228.1566619873047
2016-07-05,217.45257568359375
2016-07-07,223.32843017578125
2016-07-08,224.2394256591797
2016-07-11,221.0509796142578
2016-07-12,218.0902862548828
2016-07-13,215.22067260742188
2016-07-14,219.6389617919922
2016-07-15,219.68450927734375
2016-07-18,217.13377380371094
2016-07-19,216.35940551757812
2016-07-20,219.0012664794922
2016-07-21,213.85418701171875
2016-07-22,211.34898376464844
2016-07-25,217.6803436279297
2016-07-26,221.18765258789062
2016-07-27,225.8336639404297
2016-07-28,226.1069793701172
2016-07-29,236.5833282470703
2016-08-01,237.12989807128906
2016-08-02,230.84408569335938
2016-08-03,238.8152313232422
2016-08-04,236.30999755859375
2016-08-05,235.12574768066406
2016-08-08,228.11111450195312
2016-08-09,224.05723571777344
2016-08-10,232.802734375
2016-08-11,233.07601928710938
2016-08-12,231.84617614746094
2016-08-16,226.5168914794922
2016-08-17,227.51902770996094
2016-08-18,234.21475219726562
2016-08-19,234.80686950683594
2016-08-22,229.24986267089844
2016-08-23,231.1629638671875
2016-08-24,231.299560546875
2016-08-25,228.4299774169922
2016-08-26,226.1525421142578
2016-08-29,228.4299774169922
2016-08-30,230.7530059814453
2016-08-31,230.84408569335938
2016-09-01,225.9703369140625
2016-09-02,214.9473876953125
2016-09-06,221.3698272705078
2016-09-07,219.68450927734375
2016-09-08,223.3739776611328
2016-09-09,221.23318481445312
2016-09-12,219.5023193359375
2016-09-14,220.50439453125
2016-09-15,219.68450927734375
2016-09-16,223.1007080078125
2016-09-19,227.7012176513672
2016-09-20,228.02003479003906
2016-09-21,227.51902770996094
2016-09-22,233.0304718017578
2016-09-23,228.4755401611328
2016-09-26,224.33055114746094
2016-09-27,222.3263702392578
2016-09-28,222.41746520996094
2016-09-29,219.86669921875
2016-09-30,224.55828857421875
2016-10-03,230.70745849609375
2016-10-04,242.5047149658203
2016-10-05,243.41571044921875
2016-10-06,241.32044982910156
2016-10-07,245.78427124023438
2016-10-10,249.33712768554688
2016-10-13,236.17335510253906
2016-10-14,235.21682739257812
2016-10-17,233.0304718017578
2016-10-18,235.85452270507812
2016-10-19,229.3865203857422
2016-10-20,236.90211486816406
2016-10-21,232.893798828125
2016-10-24,234.80686950683594
2016-10-25,235.6267547607422
2016-10-26,233.89590454101562
2016-10-27,236.62887573242188
2016-10-28,244.8277587890625
2016-11-01,241.59378051757812
2016-11-02,236.90211486816406
2016-11-03,231.75509643554688
2016-11-04,236.35557556152344
2016-11-07,235.9911651611328
2016-11-08,238.40533447265625
2016-11-09,231.02630615234375
2016-11-10,245.4654541015625
2016-11-11,232.57498168945312
2016-11-15,225.19598388671875
2016-11-16,228.52110290527344
2016-11-17,223.73841857910156
2016-11-18,225.6059112548828
2016-11-21,212.12332153320312
2016-11-22,219.6389617919922
2016-11-23,224.64939880371094
2016-11-24,225.42372131347656
2016-11-25,227.51902770996094
2016-11-28,223.60174560546875
2016-11-29,227.06349182128906
2016-11-30,225.7425537109375
2016-12-01,221.5975799560547
2016-12-02,221.41539001464844
2016-12-05,223.9206085205078
2016-12-06,224.92266845703125
2016-12-07,222.1441650390625
2016-12-08,226.5168914794922
2016-12-09,232.30165100097656
2016-12-12,235.7178955078125
2016-12-13,237.90426635742188
2016-12-14,236.90211486816406
2016-12-15,234.169189453125
2016-12-16,241.73037719726562
2016-12-19,233.07601928710938
2016-12-20,228.4299774169922
2016-12-21,226.83575439453125
2016-12-22,223.5106658935547
2016-12-23,221.9619598388672
2016-12-26,221.50643920898438
2016-12-27,223.32843017578125
2016-12-28,225.3326416015625
2016-12-29,226.24362182617188
2016-12-30,232.48387145996094
2017-01-02,241.0015869140625
2017-01-03,243.91673278808594
2017-01-04,241.59378051757812
2017-01-05,254.11981201171875
2017-01-06,255.89620971679688
2017-01-09,257.99151611328125
2017-01-10,260.49676513671875
2017-01-11,257.034912109375
2017-01-12,255.2586212158203
2017-01-13,255.44073486328125
2017-01-16,256.48834228515625
2017-01-17,254.66639709472656
2017-01-18,253.34548950195312
2017-01-19,253.29989624023438
2017-01-20,257.0805358886719
2017-01-23,257.6271057128906
2017-01-24,267.8301696777344
2017-01-25,271.1097717285156
2017-01-27,267.2380676269531
2017-01-30,262.63751220703125
2017-01-31,256.94384765625
2017-02-01,264.3228759765625
2017-02-02,266.1448669433594
2017-02-03,263.7307434082031
2017-02-06,266.1903991699219
2017-02-07,269.2421875
2017-02-08,267.6935119628906
2017-02-09,261.27105712890625
2017-02-10,264.86944580078125
2017-02-13,259.4035339355469
2017-02-14,260.7244567871094
2017-02-15,257.5360107421875
2017-02-16,257.12603759765625
2017-02-17,259.7223815917969
2017-02-20,259.9956970214844
2017-02-21,263.0019836425781
2017-02-22,267.14697265625
2017-02-23,264.3228759765625
2017-02-27,263.5940856933594
2017-02-28,262.68310546875
2017-03-01,262.1820373535156
2017-03-02,258.6747741699219
2017-03-03,263.75677490234375
2017-03-06,263.4795227050781
2017-03-07,263.1561279296875
2017-03-08,259.36773681640625
2017-03-09,260.61517333984375
2017-03-10,258.0279541015625
2017-03-14,257.56597900390625
2017-03-15,258.5823669433594
2017-03-16,258.8133544921875
2017-03-17,259.2291259765625
2017-03-20,256.41094970703125
2017-03-21,256.2261047363281
2017-03-22,257.88934326171875
2017-03-23,259.5987548828125
2017-03-24,259.5987548828125
2017-03-27,262.8327331542969
2017-03-28,261.9549560546875
2017-03-29,266.80596923828125
2017-03-30,263.5719299316406
2017-03-31,261.631591796875
2017-04-03,266.0205993652344
2017-04-05,262.8789367675781
2017-04-06,259.87591552734375
2017-04-07,256.31854248046875
2017-04-10,256.8729553222656
2017-04-11,255.39454650878906
2017-04-12,269.90142822265625
2017-04-13,272.0265808105469
2017-04-17,264.12640380859375
2017-04-18,266.1591491699219
2017-04-19,277.8016052246094
2017-04-20,282.2830505371094
2017-04-21,279.3262023925781
2017-04-24,272.8581848144531
2017-04-25,284.5006103515625
2017-04-26,280.7121887207031
2017-04-27,278.49462890625
2017-04-28,278.0326232910156
2017-05-02,278.49462890625
2017-05-03,275.72259521484375
2017-05-04,293.0014953613281
2017-05-05,302.14910888671875
2017-05-08,303.7199401855469
2017-05-09,306.3995056152344
2017-05-10,322.75433349609375
2017-05-11,316.7945861816406
2017-05-12,307.32354736328125
2017-05-15,311.0657043457031
2017-05-16,316.28631591796875
2017-05-17,306.2147216796875
2017-05-18,305.5216979980469
2017-05-19,297.8987121582031
2017-05-22,285.4246520996094
2017-05-23,287.5960693359375
2017-05-24,282.2830505371094
2017-05-25,296.0044860839844
2017-05-26,299.6080627441406
2017-05-29,287.5960693359375
2017-05-30,292.40087890625
2017-05-31,309.3100891113281
2017-06-01,307.7855224609375
2017-06-02,305.0596923828125
2017-06-05,304.3205261230469
2017-06-06,301.9180908203125
2017-06-07,298.2221374511719
2017-06-08,302.6111145019531
2017-06-09,302.14910888671875
2017-06-12,301.9180908203125
2017-06-13,301.8719482421875
2017-06-14,301.9180908203125
2017-06-15,304.82867431640625
2017-06-16,304.2281188964844
2017-06-19,299.14605712890625
2017-06-20,295.31146240234375
2017-06-21,301.6871337890625
2017-06-22,293.1400451660156
2017-06-23,286.39483642578125
2017-06-27,275.1681823730469
2017-06-28,274.0132141113281
2017-06-29,277.8940124511719
2017-06-30,285.9328918457031
2017-07-03,291.3382263183594
2017-07-04,291.1072692871094
2017-07-05,290.32183837890625
2017-07-06,289.2592468261719
2017-07-07,291.5230712890625
2017-07-10,290.04461669921875
2017-07-11,290.5528564453125
2017-07-12,289.1206359863281
2017-07-13,291.4306945800781
2017-07-14,290.59906005859375
2017-07-17,294.2950744628906
2017-07-18,301.1326904296875
2017-07-19,297.8987121582031
2017-07-20,299.3771057128906
2017-07-21,298.5455017089844
2017-07-24,295.6348571777344
2017-07-25,297.02093505859375
2017-07-26,296.14306640625
2017-07-27,294.572265625
2017-07-28,304.0433044433594
2017-07-31,311.25054931640625
2017-08-01,312.91375732421875
2017-08-02,309.3100891113281
2017-08-03,304.92108154296875
2017-08-04,295.6810607910156
2017-08-07,290.59906005859375
2017-08-08,288.9359130859375
2017-08-09,284.03863525390625
2017-08-10,279.55718994140625
2017-08-11,276.6465759277344
2017-08-14,285.4708557128906
2017-08-16,298.3606872558594
2017-08-17,311.0657043457031
2017-08-18,300.1624755859375
2017-08-21,299.28466796875
2017-08-22,295.58868408203125
2017-08-23,298.40692138671875
2017-08-24,291.4306945800781
2017-08-28,295.77349853515625
2017-08-29,292.40087890625
2017-08-30,296.6512145996094
2017-08-31,299.14605712890625
2017-09-01,302.2876892089844
2017-09-04,298.868896484375
2017-09-05,305.5216979980469
2017-09-06,304.4591064453125
2017-09-07,315.08514404296875
2017-09-08,314.6693420410156
2017-09-11,308.7095031738281
2017-09-12,309.7721252441406
2017-09-13,308.80194091796875
2017-09-14,326.6352233886719
2017-09-15,332.4564208984375
2017-09-18,331.85577392578125
2017-09-19,337.446044921875
2017-09-20,331.11663818359375
2017-09-21,337.3074035644531
2017-09-22,322.15374755859375
2017-09-25,314.2073059082031
2017-09-26,314.715576171875
2017-09-27,311.7125244140625
2017-09-28,312.91375732421875
2017-09-29,317.02557373046875
2017-10-03,320.3981628417969
2017-10-04,322.06134033203125
2017-10-05,320.3057556152344
2017-10-06,334.21197509765625
2017-10-09,333.79620361328125
2017-10-10,331.3475646972656
2017-10-11,332.364013671875
2017-10-12,332.59503173828125
2017-10-13,327.281982421875
2017-10-16,324.4176025390625
2017-10-17,327.7439880371094
2017-10-18,323.3088073730469
2017-10-19,325.57257080078125
2017-10-23,327.8825988769531
2017-10-24,330.97802734375
2017-10-25,340.5876770019531
2017-10-26,346.6398620605469
2017-10-27,341.373046875
2017-10-30,343.960205078125
2017-10-31,343.5906677246094
2017-11-01,344.1449890136719
2017-11-02,337.446044921875
2017-11-03,342.0198669433594
2017-11-06,343.72930908203125
2017-11-07,337.8156433105469
2017-11-08,344.9766845703125
2017-11-09,342.8514404296875
2017-11-10,342.62042236328125
2017-11-13,342.8514404296875
2017-11-14,342.7590637207031
2017-11-15,341.2806701660156
2017-11-16,338.8320007324219
2017-11-17,336.291015625
2017-11-20,337.1687927246094
2017-11-21,337.1687927246094
2017-11-22,333.9810485839844
2017-11-23,338.46240234375
2017-11-24,343.0362854003906
2017-11-27,339.7560729980469
2017-11-28,343.2210388183594
2017-11-29,342.4818115234375
2017-11-30,341.04962158203125
2017-12-01,336.5682373046875
2017-12-04,336.42962646484375
2017-12-05,328.5293884277344
2017-12-06,327.6053771972656
2017-12-07,333.56524658203125
2017-12-08,343.5444641113281
2017-12-11,335.55181884765625
2017-12-12,332.6412048339844
2017-12-13,326.03460693359375
2017-12-14,321.0911560058594
2017-12-15,317.07177734375
2017-12-18,323.0315856933594
2017-12-19,325.2953796386719
2017-12-20,326.12701416015625
2017-12-21,326.9123840332031
2017-12-22,323.7707214355469
2017-12-26,334.5353698730469
2017-12-27,345.3924560546875
2017-12-28,342.7128601074219
2017-12-29,342.8976745605469
2018-01-01,350.382080078125
2018-01-02,351.8604736328125
2018-01-03,353.4775085449219
2018-01-04,350.8902893066406
2018-01-05,353.7084655761719
2018-01-08,354.4476623535156
2018-01-09,354.0780944824219
2018-01-10,348.39544677734375
2018-01-11,344.8380432128906
2018-01-12,350.33587646484375
2018-01-15,346.1778259277344
2018-01-16,338.6934509277344
2018-01-17,336.84539794921875
2018-01-18,330.1002502441406
2018-01-19,331.4862060546875
2018-01-22,322.9391784667969
2018-01-23,324.27899169921875
2018-01-24,318.3653564453125
2018-01-25,316.05535888671875
2018-01-29,305.19830322265625
2018-01-30,300.4858703613281
2018-01-31,303.4888916015625
2018-02-01,302.4725036621094
2018-02-02,294.4336853027344
2018-02-05,295.1728515625
2018-02-06,292.07745361328125
2018-02-07,292.5856628417969
2018-02-08,301.6871337890625
2018-02-09,301.64093017578125
2018-02-12,300.11627197265625
2018-02-14,298.7765197753906
2018-02-15,298.868896484375
2018-02-16,296.7898864746094
2018-02-19,293.2325134277344
2018-02-20,295.08050537109375
2018-02-21,289.4902648925781
2018-02-22,287.45745849609375
2018-02-23,295.4039306640625
2018-02-26,291.846435546875
2018-02-27,289.44403076171875
2018-02-28,292.49322509765625
2018-03-01,294.572265625
2018-03-05,285.23980712890625
2018-03-06,281.7747802734375
2018-03-07,276.9237976074219
2018-03-08,277.6168212890625
2018-03-09,277.339599609375
2018-03-12,276.2308044433594
2018-03-13,277.2471923828125
2018-03-14,271.1025695800781
2018-03-15,275.8611755371094
2018-03-16,270.1323547363281
2018-03-19,260.7999572753906
2018-03-20,255.53306579589844
2018-03-21,255.53306579589844
2018-03-22,255.81031799316406
2018-03-23,262.9714050292969
2018-03-26,256.1799621582031
2018-03-27,258.85955810546875
2018-03-28,252.89976501464844
2018-04-02,261.7701416015625
2018-04-03,256.9653015136719
2018-04-04,260.7537841796875
2018-04-05,256.0413513183594
2018-04-06,256.4571228027344
2018-04-09,253.13070678710938
2018-04-10,254.56292724609375
2018-04-11,252.76112365722656
2018-04-12,254.84014892578125
2018-04-13,257.10394287109375
2018-04-16,260.19940185546875
2018-04-17,256.8267517089844
2018-04-18,253.3617401123047
2018-04-19,248.0487060546875
2018-04-20,247.3094940185547
2018-04-23,252.2529296875
2018-04-24,250.31251525878906
2018-04-25,244.814697265625
2018-04-26,251.88333129882812
2018-04-27,250.7744903564453
2018-04-30,253.54653930664062
2018-05-02,254.93251037597656
2018-05-03,252.1605224609375
2018-05-04,248.7878875732422
2018-05-07,245.18423461914062
2018-05-08,249.01889038085938
2018-05-09,243.243896484375
2018-05-10,235.89804077148438
2018-05-11,235.71327209472656
2018-05-14,232.94125366210938
2018-05-15,234.650634765625
2018-05-16,232.89505004882812
2018-05-17,229.938232421875
2018-05-18,223.5164031982422
2018-05-21,217.83380126953125
2018-05-22,226.6580352783203
2018-05-23,220.55960083007812
2018-05-24,217.23318481445312
2018-05-25,218.6654052734375
2018-05-28,220.92921447753906
2018-05-29,229.1990509033203
2018-05-30,223.8397979736328
2018-05-31,218.80398559570312
2018-06-01,220.51339721679688
2018-06-04,209.0095672607422
2018-06-05,201.5713348388672
2018-06-06,211.8739776611328
2018-06-07,215.3852081298828
2018-06-08,212.19737243652344
2018-06-11,211.9663848876953
2018-06-12,209.37918090820312
2018-06-13,210.11837768554688
2018-06-14,209.74876403808594
2018-06-15,206.60716247558594
2018-06-18,208.91714477539062
2018-06-19,203.696533203125
2018-06-20,203.97372436523438
2018-06-21,200.83213806152344
2018-06-22,198.1525115966797
2018-06-25,195.47291564941406
2018-06-26,189.9289093017578
2018-06-27,203.60414123535156
2018-06-28,198.06011962890625
2018-06-29,222.54620361328125
2018-07-02,211.18096923828125
2018-07-03,214.92320251464844
2018-07-04,210.07217407226562
2018-07-05,200.64730834960938
2018-07-06,199.81573486328125
2018-07-09,201.2017364501953
2018-07-10,214.87698364257812
2018-07-11,209.97976684570312
2018-07-12,207.76214599609375
2018-07-13,206.237548828125
2018-07-16,198.52210998535156
2018-07-17,199.5385284423828
2018-07-18,197.08993530273438
2018-07-19,195.75013732910156
2018-07-20,198.10630798339844
2018-07-23,194.5027313232422
2018-07-24,198.614501953125
2018-07-25,207.2825469970703
2018-07-26,207.37623596191406
2018-07-27,208.17276000976562
2018-07-30,213.42042541503906
2018-07-31,213.23300170898438
2018-08-01,220.68280029296875
2018-08-02,216.98133850097656
2018-08-03,217.1687469482422
2018-08-06,219.0428924560547
2018-08-07,214.87289428710938
2018-08-08,208.96926879882812
2018-08-09,214.91973876953125
2018-08-10,209.7658233642578
2018-08-13,206.15802001953125
2018-08-14,203.7684783935547
2018-08-16,204.9398193359375
2018-08-17,202.64398193359375
2018-08-20,201.42575073242188
2018-08-21,204.7523956298828
2018-08-23,204.37757873535156
2018-08-24,203.72161865234375
2018-08-27,203.1593780517578
2018-08-28,203.67477416992188
2018-08-29,204.98666381835938
2018-08-30,203.6279296875
2018-08-31,202.6908416748047
2018-09-03,201.98802185058594
2018-09-04,197.58370971679688
2018-09-05,196.17813110351562
2018-09-06,201.05093383789062
2018-09-07,194.11651611328125
2018-09-10,201.5663299560547
2018-09-11,196.5529327392578
2018-09-12,199.3641815185547
2018-09-14,204.3307342529297
2018-09-17,220.58909606933594
2018-09-18,220.40167236328125
2018-09-19,215.62255859375
2018-09-21,206.4860076904297
2018-09-24,201.14463806152344
2018-09-25,206.81396484375
2018-09-26,211.07772827148438
2018-09-27,200.6292724609375
2018-09-28,186.4324493408203
2018-10-01,186.33876037597656
2018-10-03,184.2303466796875
2018-10-04,180.01345825195312
2018-10-05,174.2035369873047
2018-10-08,172.42311096191406
2018-10-09,177.53018188476562
2018-10-10,187.46324157714844
2018-10-11,186.05763244628906
2018-10-12,189.4311065673828
2018-10-15,197.3026123046875
2018-10-16,192.5234832763672
2018-10-17,182.4498748779297
2018-10-19,187.22898864746094
2018-10-22,192.1486358642578
2018-10-23,197.58370971679688
2018-10-24,209.53152465820312
2018-10-25,207.0950927734375
2018-10-26,214.63861083984375
2018-10-29,210.4686279296875
2018-10-30,212.95187377929688
2018-10-31,209.43780517578125
2018-11-01,205.0335235595703
2018-11-02,208.8755645751953
2018-11-05,207.2356719970703
2018-11-06,204.98666381835938
2018-11-07,210.23434448242188
2018-11-09,219.18345642089844
2018-11-12,224.66539001464844
2018-11-13,222.2758331298828
2018-11-14,219.0428924560547
2018-11-15,215.29458618164062
2018-11-16,209.06300354003906
2018-11-19,217.44989013671875
2018-11-20,214.02951049804688
2018-11-21,210.84344482421875
2018-11-22,208.7349853515625
2018-11-26,203.1125030517578
2018-11-27,203.72161865234375
2018-11-28,200.53553771972656
2018-11-29,202.31597900390625
2018-11-30,196.1312713623047
2018-12-03,201.66006469726562
2018-12-04,203.20620727539062
2018-12-05,194.9130401611328
2018-12-06,191.44583129882812
2018-12-07,188.58773803710938
2018-12-10,183.15267944335938
2018-12-11,184.5114288330078
2018-12-12,191.44583129882812
2018-12-13,190.7430419921875
2018-12-14,193.13259887695312
2018-12-17,196.5529327392578
2018-12-18,194.72564697265625
2018-12-19,196.50608825683594
2018-12-20,194.8193359375
2018-12-21,194.21023559570312
2018-12-24,191.2584228515625
2018-12-26,195.24105834960938
2018-12-27,191.35211181640625
2018-12-28,191.77381896972656
2018-12-31,193.6479949951172
2019-01-01,193.3200225830078
2019-01-02,192.99203491210938
2019-01-03,192.99203491210938
2019-01-04,195.89698791503906
2019-01-07,201.1914825439453
2019-01-08,204.19015502929688
2019-01-09,209.57838439941406
2019-01-10,210.7965850830078
2019-01-11,210.18748474121094
2019-01-14,209.20358276367188
2019-01-15,211.8742218017578
2019-01-16,210.51544189453125
2019-01-17,208.40701293945312
2019-01-18,199.92645263671875
2019-01-21,189.29055786132812
2019-01-22,190.36819458007812
2019-01-23,190.5556182861328
2019-01-24,189.99337768554688
2019-01-25,187.51010131835938
2019-01-28,186.15133666992188
2019-01-29,191.96124267578125
2019-01-30,188.4003143310547
2019-01-31,189.66539001464844
2019-02-01,188.11920166015625
2019-02-04,185.1674041748047
2019-02-05,185.35482788085938
2019-02-06,184.7456817626953
2019-02-07,183.1995391845703
2019-02-08,181.93447875976562
2019-02-11,176.35882568359375
2019-02-12,181.71022033691406
2019-02-14,180.0526885986328
2019-02-15,177.40069580078125
2019-02-18,172.9017333984375
2019-02-19,174.74867248535156
2019-02-20,175.4116973876953
2019-02-21,174.6066131591797
2019-02-22,177.92161560058594
2019-02-25,183.2256317138672
2019-02-26,176.07467651367188
2019-02-27,176.2167510986328
2019-02-28,175.3643035888672
2019-03-01,176.73770141601562
2019-03-05,190.8501739501953
2019-03-06,193.312744140625
2019-03-07,196.20156860351562
2019-03-08,198.56942749023438
2019-03-11,199.61129760742188
2019-03-12,203.35252380371094
2019-03-13,203.6366729736328
2019-03-14,206.52545166015625
2019-03-15,202.5474395751953
2019-03-18,200.08485412597656
2019-03-19,197.7643585205078
2019-03-20,196.39100646972656
2019-03-22,199.0430145263672
2019-03-25,192.8865509033203
2019-03-26,189.666259765625
2019-03-27,189.1453094482422
2019-03-28,193.7863311767578
2019-04-01,195.44383239746094
2019-04-02,196.8171844482422
2019-04-03,201.78973388671875
2019-04-04,196.36553955078125
2019-04-05,199.60101318359375
2019-04-08,196.7937469482422
2019-04-09,195.604248046875
2019-04-10,194.8429412841797
2019-04-11,193.17762756347656
2019-04-12,192.03567504882812
2019-04-15,195.41392517089844
2019-04-16,194.0340576171875
2019-04-18,194.0340576171875
2019-04-22,188.99053955078125
2019-04-23,190.94131469726562
2019-04-24,191.27439880371094
2019-04-25,186.7542266845703
2019-04-26,189.1332550048828
2019-04-30,184.280029296875
2019-05-02,184.08970642089844
2019-05-03,182.51954650878906
2019-05-06,180.0929412841797
2019-05-07,178.18971252441406
2019-05-08,175.19212341308594
2019-05-09,178.9985809326172
2019-05-10,177.99937438964844
2019-05-13,172.4324188232422
2019-05-14,168.53082275390625
2019-05-15,168.8638916015625
2019-05-16,169.48243713378906
2019-05-17,169.2445526123047
2019-05-20,172.2421112060547
2019-05-21,172.0041961669922
2019-05-22,171.43324279785156
2019-05-23,171.29049682617188
2019-05-24,175.38246154785156
2019-05-27,184.80340576171875
2019-05-28,180.28326416015625
2019-05-29,182.13888549804688
2019-05-30,180.85423278808594
2019-05-31,177.6663055419922
2019-06-03,180.37841796875
2019-06-04,179.47439575195312
2019-06-06,175.14454650878906
2019-06-07,174.14535522460938
2019-06-10,166.48486328125
2019-06-11,167.8647003173828
2019-06-12,166.29452514648438
2019-06-13,162.3453369140625
