Date,CONCOR.NS
2016-07-08,440.5505065917969
2016-07-11,436.3580017089844
2016-07-12,429.07012939453125
2016-07-13,429.2203674316406
2016-07-14,433.8034973144531
2016-07-15,440.610595703125
2016-07-18,427.5073547363281
2016-07-19,431.0536804199219
2016-07-20,437.409912109375
2016-07-21,434.41961669921875
2016-07-22,437.89080810546875
2016-07-25,444.4123840332031
2016-07-26,434.2994079589844
2016-07-27,440.7308044433594
2016-07-28,441.78271484375
2016-07-29,450.7685852050781
2016-08-01,453.353271484375
2016-08-02,456.1932067871094
2016-08-03,446.335693359375
2016-08-04,432.07550048828125
2016-08-05,433.5631103515625
2016-08-08,430.347412109375
2016-08-09,438.4617919921875
2016-08-10,440.9862976074219
2016-08-11,426.42547607421875
2016-08-12,420.00909423828125
2016-08-16,420.489990234375
2016-08-17,423.76580810546875
2016-08-18,417.4094543457031
2016-08-19,410.6625671386719
2016-08-22,409.98638916015625
2016-08-23,407.0260925292969
2016-08-24,409.3551940917969
2016-08-25,413.63787841796875
2016-08-26,410.54229736328125
2016-08-29,412.8564758300781
2016-08-30,412.6460876464844
2016-08-31,419.1075744628906
2016-09-01,417.4695739746094
2016-09-02,414.2588195800781
2016-09-06,414.6054992675781
2016-09-07,415.94708251953125
2016-09-08,416.7158508300781
2016-09-09,413.3542785644531
2016-09-12,397.82769775390625
2016-09-14,391.66229248046875
2016-09-15,387.77313232421875
2016-09-16,391.8884582519531
2016-09-19,394.4660949707031
2016-09-20,394.7525939941406
2016-09-21,399.30499267578125
2016-09-22,402.8173828125
2016-09-23,403.04339599609375
2016-09-26,403.0585632324219
2016-09-27,407.5205383300781
2016-09-28,410.82183837890625
2016-09-29,408.892333984375
2016-09-30,415.8717041015625
2016-10-03,417.56005859375
2016-10-04,416.5952453613281
2016-10-05,423.3185119628906
2016-10-06,421.0874938964844
2016-10-07,422.59490966796875
2016-10-10,417.39422607421875
2016-10-13,411.69610595703125
2016-10-14,403.4202880859375
2016-10-17,398.3854675292969
2016-10-18,410.89715576171875
2016-10-19,411.4096984863281
2016-10-20,411.06298828125
2016-10-21,405.8924560546875
2016-10-24,406.48040771484375
2016-10-25,406.9024963378906
2016-10-26,407.4753112792969
2016-10-27,409.6158752441406
2016-10-28,414.71099853515625
2016-11-01,413.1884460449219
2016-11-02,412.6458435058594
2016-11-03,412.75140380859375
2016-11-04,416.8817443847656
2016-11-07,413.2337341308594
2016-11-08,416.97210693359375
2016-11-09,408.09332275390625
2016-11-10,411.6206970214844
2016-11-11,407.3245544433594
2016-11-15,393.23004150390625
2016-11-16,386.8988037109375
2016-11-17,378.1706848144531
2016-11-18,367.5131530761719
2016-11-21,348.8661193847656
2016-11-22,350.0720520019531
2016-11-23,339.8516540527344
2016-11-24,357.172119140625
2016-11-25,348.51947021484375
2016-11-28,352.3935546875
2016-11-29,352.0015563964844
2016-11-30,352.74029541015625
2016-12-01,348.4591064453125
2016-12-02,342.6102600097656
2016-12-05,338.3894348144531
2016-12-06,335.1334228515625
2016-12-07,335.49517822265625
2016-12-08,334.7715759277344
2016-12-09,337.213623046875
2016-12-12,340.2134704589844
2016-12-13,338.0126037597656
2016-12-14,337.80157470703125
2016-12-15,335.4801025390625
2016-12-16,331.27435302734375
2016-12-19,326.1189270019531
2016-12-20,323.94818115234375
2016-12-21,329.29962158203125
2016-12-22,331.907470703125
2016-12-23,332.2994079589844
2016-12-26,329.5408020019531
2016-12-27,331.27435302734375
2016-12-28,328.5458984375
2016-12-29,334.34954833984375
2016-12-30,334.6660461425781
2017-01-02,344.0122375488281
2017-01-03,354.79034423828125
2017-01-04,347.1024475097656
2017-01-05,354.0366516113281
2017-01-06,352.0618896484375
2017-01-09,356.0716552734375
2017-01-10,359.4182434082031
2017-01-11,356.8254089355469
2017-01-12,367.01568603515625
2017-01-13,363.66912841796875
2017-01-16,360.9859619140625
2017-01-17,361.9206237792969
2017-01-18,358.5589599609375
2017-01-19,355.8455810546875
2017-01-20,352.9664001464844
2017-01-23,352.86090087890625
2017-01-24,359.2975769042969
2017-01-25,359.9156188964844
2017-01-27,362.7496337890625
2017-01-30,362.7496337890625
2017-01-31,357.3982238769531
2017-02-01,358.7247619628906
2017-02-02,360.6694030761719
2017-02-03,366.72930908203125
2017-02-06,382.9944763183594
2017-02-07,379.6932067871094
2017-02-08,388.4966735839844
2017-02-09,395.8830871582031
2017-02-10,399.9983825683594
2017-02-13,393.109375
2017-02-14,384.9240417480469
2017-02-15,370.7239990234375
2017-02-16,371.9902038574219
2017-02-17,368.2668151855469
2017-02-20,369.21661376953125
2017-02-21,369.21661376953125
2017-02-22,368.5733947753906
2017-02-23,359.9722595214844
2017-02-27,369.4076232910156
2017-02-28,368.8919677734375
2017-03-01,371.2431945800781
2017-03-02,372.50225830078125
2017-03-03,374.2164001464844
2017-03-06,375.6119689941406
2017-03-07,378.357666015625
2017-03-08,372.45672607421875
2017-03-09,370.12066650390625
2017-03-10,376.62835693359375
2017-03-14,376.749755859375
2017-03-15,380.4814147949219
2017-03-16,376.21881103515625
2017-03-17,376.62835693359375
2017-03-20,378.4335632324219
2017-03-21,376.1277160644531
2017-03-22,376.61322021484375
2017-03-23,377.8570861816406
2017-03-24,379.35888671875
2017-03-27,374.5198059082031
2017-03-28,377.3868103027344
2017-03-29,381.619140625
2017-03-30,384.6378479003906
2017-03-31,386.42791748046875
2017-04-03,383.4849853515625
2017-04-05,384.09173583984375
2017-04-06,398.88201904296875
2017-04-07,425.2200927734375
2017-04-10,429.0313415527344
2017-04-11,438.0572204589844
2017-04-12,434.8337707519531
2017-04-13,447.1210021972656
2017-04-17,448.9224548339844
2017-04-18,451.5201721191406
2017-04-19,462.08197021484375
2017-04-20,446.7228698730469
2017-04-21,452.9422912597656
2017-04-24,456.5640563964844
2017-04-25,460.2427062988281
2017-04-26,460.2427062988281
2017-04-27,459.54107666015625
2017-04-28,461.8543701171875
2017-05-02,454.9333190917969
2017-05-03,445.1111145019531
2017-05-04,451.42547607421875
2017-05-05,451.2736511230469
2017-05-08,447.7088928222656
2017-05-09,453.7008056640625
2017-05-10,452.771728515625
2017-05-11,441.39453125
2017-05-12,448.60009765625
2017-05-15,448.46728515625
2017-05-16,454.8195495605469
2017-05-17,452.88543701171875
2017-05-18,453.3594970703125
2017-05-19,454.4023742675781
2017-05-22,455.14190673828125
2017-05-23,463.04901123046875
2017-05-24,447.386474609375
2017-05-25,437.9624328613281
2017-05-26,458.30853271484375
2017-05-29,447.614013671875
2017-05-30,442.5322570800781
2017-05-31,439.99139404296875
2017-06-01,440.7308654785156
2017-06-02,440.8825378417969
2017-06-05,444.7318115234375
2017-06-06,443.8785400390625
2017-06-07,446.0781555175781
2017-06-08,442.1340637207031
2017-06-09,447.78466796875
2017-06-12,444.6939392089844
2017-06-13,443.3476257324219
2017-06-14,435.4404602050781
2017-06-15,430.85174560546875
2017-06-16,430.7000427246094
2017-06-19,429.6001892089844
2017-06-20,449.94635009765625
2017-06-21,452.5631103515625
2017-06-22,454.7247314453125
2017-06-23,441.5083312988281
2017-06-27,429.99847412109375
2017-06-28,429.33477783203125
2017-06-29,429.88470458984375
2017-06-30,434.62518310546875
2017-07-03,438.5122985839844
2017-07-04,442.24774169921875
2017-07-05,442.20989990234375
2017-07-06,442.892578125
2017-07-07,448.9224548339844
2017-07-10,455.1798095703125
2017-07-11,445.0163269042969
2017-07-12,445.5851135253906
2017-07-13,446.703857421875
2017-07-14,444.8266906738281
2017-07-17,446.45733642578125
2017-07-18,450.0032653808594
2017-07-19,447.36749267578125
2017-07-20,447.5382385253906
2017-07-21,447.7088928222656
2017-07-24,446.1539306640625
2017-07-25,443.9923400878906
2017-07-26,444.84564208984375
2017-07-27,441.5841369628906
2017-07-28,432.80474853515625
2017-07-31,433.79083251953125
2017-08-01,445.86956787109375
2017-08-02,444.656005859375
2017-08-03,447.40545654296875
2017-08-04,447.3485412597656
2017-08-07,449.1689453125
2017-08-08,443.1579895019531
2017-08-09,443.27178955078125
2017-08-10,434.3976135253906
2017-08-11,439.13812255859375
2017-08-14,443.7268371582031
2017-08-16,466.61383056640625
2017-08-17,470.9181823730469
2017-08-18,475.6207580566406
2017-08-21,463.4092712402344
2017-08-22,484.05877685546875
2017-08-23,477.080810546875
2017-08-24,480.7973327636719
2017-08-28,488.0407409667969
2017-08-29,477.8013610839844
2017-08-30,497.31304931640625
2017-08-31,500.5555725097656
2017-09-01,505.6564025878906
2017-09-04,499.28509521484375
2017-09-05,512.0843505859375
2017-09-06,525.8128662109375
2017-09-07,521.4515380859375
2017-09-08,515.7061767578125
2017-09-11,533.3974609375
2017-09-12,530.6671752929688
2017-09-13,519.8778686523438
2017-09-14,517.374755859375
2017-09-15,513.7720336914062
2017-09-18,518.436767578125
2017-09-19,513.6392822265625
2017-09-20,517.90576171875
2017-09-21,509.5056457519531
2017-09-22,495.5116882324219
2017-09-25,486.94097900390625
2017-09-26,488.6475524902344
2017-09-27,478.8252868652344
2017-09-28,500.3470458984375
2017-09-29,510.7001953125
2017-10-03,502.48968505859375
2017-10-04,503.6085510253906
2017-10-05,501.63641357421875
2017-10-06,503.76019287109375
2017-10-09,502.3760070800781
2017-10-10,504.1014099121094
2017-10-11,496.384033203125
2017-10-12,514.189208984375
2017-10-13,517.4127197265625
2017-10-16,515.5545043945312
2017-10-17,508.7660827636719
2017-10-18,501.4278564453125
2017-10-19,500.30914306640625
2017-10-23,504.9547424316406
2017-10-24,508.40570068359375
2017-10-25,515.5545043945312
2017-10-26,518.872802734375
2017-10-27,517.4317016601562
2017-10-30,519.896728515625
2017-10-31,524.239013671875
2017-11-01,527.177978515625
2017-11-02,523.1392211914062
2017-11-03,523.3098754882812
2017-11-06,527.8038330078125
2017-11-07,503.9498291015625
2017-11-08,507.5714111328125
2017-11-09,506.98358154296875
2017-11-10,511.8379211425781
2017-11-13,508.2921142578125
2017-11-14,507.02166748046875
2017-11-15,505.39093017578125
2017-11-16,502.50872802734375
2017-11-17,510.2071533203125
2017-11-20,516.6921997070312
2017-11-21,514.6442260742188
2017-11-22,515.4976196289062
2017-11-23,506.86993408203125
2017-11-24,510.4156494140625
2017-11-27,504.1394348144531
2017-11-28,504.7842102050781
2017-11-29,503.45672607421875
2017-11-30,496.0426940917969
2017-12-01,484.5707092285156
2017-12-04,491.62457275390625
2017-12-05,489.2353820800781
2017-12-06,492.89501953125
2017-12-07,494.2413635253906
2017-12-08,492.8002624511719
2017-12-11,492.76226806640625
2017-12-12,492.7432556152344
2017-12-13,491.3780212402344
2017-12-14,489.5766906738281
2017-12-15,492.8191223144531
2017-12-18,496.85809326171875
2017-12-19,510.6812438964844
2017-12-20,511.8948059082031
2017-12-21,514.24609375
2017-12-22,516.86279296875
2017-12-26,528.751953125
2017-12-27,516.3887329101562
2017-12-28,521.67919921875
2017-12-29,523.101318359375
2018-01-01,519.8399047851562
2018-01-02,512.9947509765625
2018-01-03,519.5743408203125
2018-01-04,521.9445190429688
2018-01-05,523.082275390625
2018-01-08,523.3286743164062
2018-01-09,521.6600952148438
2018-01-10,559.868408203125
2018-01-11,540.8306274414062
2018-01-12,543.1629638671875
2018-01-15,539.294677734375
2018-01-16,535.5402221679688
2018-01-17,541.930419921875
2018-01-18,545.7607421875
2018-01-19,558.8633422851562
2018-01-22,562.5040283203125
2018-01-23,556.0380859375
2018-01-24,556.1138305664062
2018-01-25,546.2536010742188
2018-01-29,531.084228515625
2018-01-30,523.3477172851562
2018-01-31,527.2538452148438
2018-02-01,526.1163330078125
2018-02-02,507.3060302734375
2018-02-05,508.6712646484375
2018-02-06,493.1794128417969
2018-02-07,509.14544677734375
2018-02-08,508.6902160644531
2018-02-09,499.7022399902344
2018-02-12,502.6034240722656
2018-02-14,502.5276184082031
2018-02-15,502.8689880371094
2018-02-16,499.5506286621094
2018-02-19,489.82318115234375
2018-02-20,489.3870849609375
2018-02-21,496.384033203125
2018-02-22,505.40985107421875
2018-02-23,504.2911376953125
2018-02-26,504.3479919433594
2018-02-27,504.4427795410156
2018-02-28,494.58258056640625
2018-03-01,497.6923522949219
2018-03-05,485.5567626953125
2018-03-06,468.7944030761719
2018-03-07,475.1656494140625
2018-03-08,474.2744140625
2018-03-09,473.5539245605469
2018-03-12,469.59088134765625
2018-03-13,470.7854919433594
2018-03-14,472.6437072753906
2018-03-15,471.4870300292969
2018-03-16,458.30853271484375
2018-03-19,454.7437744140625
2018-03-20,449.45330810546875
2018-03-21,449.2637023925781
2018-03-22,447.860595703125
2018-03-23,458.9910888671875
2018-03-26,454.3643798828125
2018-03-27,464.7555847167969
2018-03-28,472.1886291503906
2018-04-02,470.7096252441406
2018-04-03,479.2235107421875
2018-04-04,472.0179748535156
2018-04-05,470.1786804199219
2018-04-06,479.4700012207031
2018-04-09,478.578857421875
2018-04-10,484.1725158691406
2018-04-11,484.9309997558594
2018-04-12,491.1694641113281
2018-04-13,492.5915832519531
2018-04-16,502.2433166503906
2018-04-17,517.8678588867188
2018-04-18,510.22613525390625
2018-04-19,510.4536437988281
2018-04-20,509.9228820800781
2018-04-23,504.4805908203125
2018-04-24,506.5096130371094
2018-04-25,502.3948974609375
2018-04-26,490.44891357421875
2018-04-27,496.83905029296875
2018-04-30,494.4878234863281
2018-05-02,503.115478515625
2018-05-03,515.440673828125
2018-05-04,517.8109130859375
2018-05-07,511.87591552734375
2018-05-08,530.6292114257812
2018-05-09,523.4616088867188
2018-05-10,514.5305786132812
2018-05-11,533.587158203125
2018-05-14,531.5961303710938
2018-05-15,527.2349853515625
2018-05-16,531.4066162109375
2018-05-17,527.7848510742188
2018-05-18,529.832763671875
2018-05-21,526.4763793945312
2018-05-22,523.2909545898438
2018-05-23,526.0972290039062
2018-05-24,523.7269897460938
2018-05-25,522.6840209960938
2018-05-28,523.897705078125
2018-05-29,520.8448486328125
2018-05-30,521.2999877929688
2018-05-31,522.9874877929688
2018-06-01,507.07855224609375
2018-06-04,498.05267333984375
2018-06-05,506.0924987792969
2018-06-06,510.83294677734375
2018-06-07,511.0794372558594
2018-06-08,516.7869873046875
2018-06-11,498.4698181152344
2018-06-12,506.6802673339844
2018-06-13,500.30914306640625
2018-06-14,494.58258056640625
2018-06-15,479.0338439941406
2018-06-18,467.486083984375
2018-06-19,481.04388427734375
2018-06-20,483.26239013671875
2018-06-21,476.43609619140625
2018-06-22,472.9091491699219
2018-06-25,471.9232177734375
2018-06-26,473.2125549316406
2018-06-27,459.9392395019531
2018-06-28,463.6558532714844
2018-06-29,494.7153625488281
2018-07-02,483.1106872558594
2018-07-03,489.2922668457031
2018-07-04,491.681396484375
2018-07-05,482.08673095703125
2018-07-06,493.8431396484375
2018-07-09,507.4956359863281
2018-07-10,511.212158203125
2018-07-11,491.0367431640625
2018-07-12,482.0108947753906
2018-07-13,483.8312683105469
2018-07-16,476.0189208984375
2018-07-17,486.3341979980469
2018-07-18,493.35003662109375
2018-07-19,494.0706787109375
2018-07-20,495.4737854003906
2018-07-23,499.4557189941406
2018-07-24,503.05853271484375
2018-07-25,490.4678649902344
2018-07-26,491.1884460449219
2018-07-27,493.35003662109375
2018-07-30,501.4657287597656
2018-07-31,507.6473388671875
2018-08-01,502.3000793457031
2018-08-02,491.30224609375
2018-08-03,489.2164001464844
2018-08-06,484.5896911621094
2018-08-07,483.7933349609375
2018-08-08,488.76129150390625
2018-08-09,487.28228759765625
2018-08-10,484.8172302246094
2018-08-13,485.0448303222656
2018-08-14,487.3581237792969
2018-08-16,489.7473449707031
2018-08-17,484.28631591796875
2018-08-20,476.4740905761719
2018-08-21,481.59375
2018-08-23,487.8132019042969
2018-08-24,485.7274169921875
2018-08-27,491.0367431640625
2018-08-28,478.93902587890625
2018-08-29,485.9549255371094
2018-08-30,479.88726806640625
2018-08-31,494.4119567871094
2018-09-03,493.6155700683594
2018-09-04,477.57379150390625
2018-09-05,486.3341979980469
2018-09-06,484.779296875
2018-09-07,499.8350524902344
2018-09-10,500.0626525878906
2018-09-11,480.4939270019531
2018-09-12,478.5598449707031
2018-09-14,489.8990173339844
2018-09-17,480.83526611328125
2018-09-18,465.4382019042969
2018-09-19,471.58184814453125
2018-09-21,488.2303466796875
2018-09-24,470.861328125
2018-09-25,464.7176208496094
2018-09-26,476.81536865234375
2018-09-27,470.861328125
2018-09-28,475.9051818847656
2018-10-01,494.7153625488281
2018-10-03,486.3341979980469
2018-10-04,463.1248779296875
2018-10-05,459.44622802734375
2018-10-08,454.70574951171875
2018-10-09,453.909423828125
2018-10-10,465.96917724609375
2018-10-11,450.83758544921875
2018-10-12,460.62188720703125
2018-10-15,458.573974609375
2018-10-16,456.071044921875
2018-10-17,454.5920715332031
2018-10-19,449.0930480957031
2018-10-22,436.72991943359375
2018-10-23,437.5263366699219
2018-10-24,423.3807373046875
2018-10-25,417.27508544921875
2018-10-26,435.6300964355469
2018-10-29,470.10284423828125
2018-10-30,472.7955017089844
2018-10-31,480.6835632324219
2018-11-01,501.8071594238281
2018-11-02,500.3280334472656
2018-11-05,496.3460693359375
2018-11-06,509.35394287109375
2018-11-07,506.28204345703125
2018-11-09,508.1404724121094
2018-11-12,489.0267639160156
2018-11-13,508.3299255371094
2018-11-14,506.13037109375
2018-11-15,517.77294921875
2018-11-16,509.5056457519531
2018-11-19,510.8708801269531
2018-11-20,513.032470703125
2018-11-21,512.880859375
2018-11-22,509.884765625
2018-11-26,509.08856201171875
2018-11-27,506.62335205078125
2018-11-28,504.3858947753906
2018-11-29,511.85687255859375
2018-11-30,511.9327392578125
2018-12-03,515.8767700195312
2018-12-04,513.9048461914062
2018-12-05,510.9465637207031
2018-12-06,501.8829040527344
2018-12-07,501.2381896972656
2018-12-10,503.703369140625
2018-12-11,501.7312316894531
2018-12-12,494.8670959472656
2018-12-13,491.30224609375
2018-12-14,493.5018005371094
2018-12-17,502.26214599609375
2018-12-18,500.8968811035156
2018-12-19,507.04052734375
2018-12-20,505.5235900878906
2018-12-21,498.01483154296875
2018-12-24,493.0467224121094
2018-12-26,494.9808349609375
2018-12-27,505.4856262207031
2018-12-28,508.481689453125
2018-12-31,521.6032104492188
2019-01-01,519.782958984375
2019-01-02,507.3818359375
2019-01-03,508.17828369140625
2019-01-04,514.2840576171875
2019-01-07,516.63525390625
2019-01-08,516.06640625
2019-01-09,519.13818359375
2019-01-10,522.6271362304688
2019-01-11,514.663330078125
2019-01-14,517.5075073242188
2019-01-15,517.0524291992188
2019-01-16,528.5811767578125
2019-01-17,526.6852416992188
2019-01-18,518.6831665039062
2019-01-21,504.3858947753906
2019-01-22,507.7989501953125
2019-01-23,500.51763916015625
2019-01-24,503.6653137207031
2019-01-25,500.8968811035156
2019-01-28,487.6614990234375
2019-01-29,487.58563232421875
2019-01-30,501.693359375
2019-01-31,497.18048095703125
2019-02-01,499.6075744628906
2019-02-04,491.681396484375
2019-02-05,490.54376220703125
2019-02-06,483.95452880859375
2019-02-07,486.8461608886719
2019-02-08,483.4804382324219
2019-02-11,493.6250305175781
2019-02-12,485.80328369140625
2019-02-14,472.15069580078125
2019-02-15,465.75103759765625
2019-02-18,467.8843078613281
2019-02-19,464.32891845703125
2019-02-20,466.3673095703125
2019-02-21,457.5500793457031
2019-02-22,450.96075439453125
2019-02-25,449.8704833984375
2019-02-26,442.75982666015625
2019-02-27,449.34906005859375
2019-02-28,448.2113952636719
2019-03-01,453.3310546875
2019-03-05,459.3040466308594
2019-03-06,461.6268615722656
2019-03-07,460.394287109375
2019-03-08,463.0964050292969
2019-03-11,467.8843078613281
2019-03-12,476.93853759765625
2019-03-13,495.42645263671875
2019-03-14,482.3426818847656
2019-03-15,488.6949462890625
2019-03-18,485.4714050292969
2019-03-19,484.0492858886719
2019-03-20,487.5572204589844
2019-03-22,487.03582763671875
2019-03-25,479.8776550292969
2019-03-26,478.45556640625
2019-03-27,476.4171142578125
2019-03-28,484.6655578613281
2019-04-01,503.5326232910156
2019-04-02,506.4716796875
2019-04-03,504.76507568359375
2019-04-04,504.4805908203125
2019-04-05,500.1194763183594
2019-04-08,489.73785400390625
2019-04-09,492.3924865722656
2019-04-10,492.43994140625
2019-04-11,489.5008239746094
2019-04-12,487.6046142578125
2019-04-15,486.75140380859375
2019-04-16,485.61370849609375
2019-04-18,494.0042724609375
2019-04-22,478.88214111328125
2019-04-23,478.59765625
2019-04-24,477.41259765625
2019-04-25,466.65179443359375
2019-04-26,468.31097412109375
2019-04-30,467.599853515625
2019-05-02,486.8935241699219
2019-05-03,479.0718078613281
2019-05-06,469.7804870605469
2019-05-07,464.4237060546875
2019-05-08,452.43035888671875
2019-05-09,449.3016662597656
2019-05-10,451.10302734375
2019-05-13,445.6040954589844
2019-05-14,444.94036865234375
2019-05-15,451.86151123046875
2019-05-16,444.703369140625
2019-05-17,454.23175048828125
2019-05-20,471.0604248046875
2019-05-21,457.7870788574219
2019-05-22,459.58843994140625
2019-05-23,466.55694580078125
2019-05-24,479.30877685546875
2019-05-27,496.1849060058594
2019-05-28,497.8441467285156
2019-05-29,497.322509765625
2019-05-30,502.1105041503906
2019-05-31,502.5371398925781
2019-06-03,503.3429870605469
2019-06-04,509.7427062988281
2019-06-06,497.1330261230469
2019-06-07,497.0855407714844
2019-06-10,506.0451354980469
2019-06-11,509.8374938964844
2019-06-12,513.2980346679688
2019-06-13,507.18280029296875
2019-06-14,510.0270080566406
2019-06-17,501.8734436035156
2019-06-18,500.0720520019531
2019-06-19,503.5326232910156
