Date,GOOGL
2016-06-07,36.33657455444336
2016-06-08,36.925052642822266
2016-06-09,36.9046745300293
2016-06-10,36.440956115722656
2016-06-13,36.3758430480957
2016-06-14,36.44393539428711
2016-06-15,36.39125442504883
2016-06-16,35.996620178222656
2016-06-17,35.0025749206543
2016-06-20,35.09601593017578
2016-06-21,35.232696533203125
2016-06-22,35.31172561645508
2016-06-23,35.53041076660156
2016-06-24,34.055755615234375
2016-06-27,33.853965759277344
2016-06-28,34.35694885253906
2016-06-29,34.552276611328125
2016-06-30,34.96678924560547
2016-07-01,35.30078887939453
2016-07-05,35.034385681152344
2016-07-06,35.23717498779297
2016-07-07,35.15217971801758
2016-07-08,35.675045013427734
2016-07-11,36.14324188232422
2016-07-12,36.40715789794922
2016-07-13,36.256553649902344
2016-07-14,36.570674896240234
2016-07-15,36.562225341796875
2016-07-18,37.43548583984375
2016-07-19,37.4459228515625
2016-07-20,37.62833023071289
2016-07-21,37.49562454223633
2016-07-22,37.737674713134766
2016-07-25,37.65019989013672
2016-07-26,37.65666198730469
2016-07-27,37.871368408203125
2016-07-28,38.063716888427734
2016-07-29,39.33112335205078
2016-08-01,39.808258056640625
2016-08-02,39.76750183105469
2016-08-03,39.70785903930664
2016-08-04,39.624855041503906
2016-08-05,40.1059684753418
2016-08-08,40.021480560302734
2016-08-09,40.1333122253418
2016-08-10,40.18350601196289
2016-08-11,40.169090270996094
2016-08-12,40.11193084716797
2016-08-15,40.05776596069336
2016-08-16,39.8206787109375
2016-08-17,40.030921936035156
2016-08-18,39.898216247558594
2016-08-19,39.744140625
2016-08-22,39.609947204589844
2016-08-23,39.5920524597168
2016-08-24,39.44344711303711
2016-08-25,39.329124450683594
2016-08-26,39.424556732177734
2016-08-29,39.55378341674805
2016-08-30,39.35994338989258
2016-08-31,39.25706100463867
2016-09-01,39.334102630615234
2016-09-02,39.60596466064453
2016-09-06,40.16014862060547
2016-09-07,40.15865707397461
2016-09-08,39.90269088745117
2016-09-09,39.18897247314453
2016-09-12,39.70288848876953
2016-09-13,39.20090103149414
2016-09-14,39.28738021850586
2016-09-15,39.82267379760742
2016-09-16,39.660640716552734
2016-09-19,39.532413482666016
2016-09-20,39.75060272216797
2016-09-21,40.011539459228516
2016-09-22,40.554283142089844
2016-09-23,40.50508117675781
2016-09-26,39.89324188232422
2016-09-27,40.29483413696289
2016-09-28,40.26153564453125
2016-09-29,39.89274978637695
2016-09-30,39.96332550048828
2016-10-03,39.780426025390625
2016-10-04,39.900203704833984
2016-10-05,39.82267379760742
2016-10-06,39.91461944580078
2016-10-07,39.79682922363281
2016-10-10,40.465816497802734
2016-10-11,40.2371826171875
2016-10-12,40.346527099609375
2016-10-13,39.964317321777344
2016-10-14,39.99016189575195
2016-10-17,40.101497650146484
2016-10-18,40.82963180541992
2016-10-19,41.09553909301758
2016-10-20,40.83659362792969
2016-10-21,40.95736312866211
2016-10-24,41.537879943847656
2016-10-25,41.18052673339844
2016-10-26,40.85995101928711
2016-10-27,40.62386703491211
2016-10-28,40.73371124267578
2016-10-31,40.25358581542969
2016-11-01,40.03390121459961
2016-11-02,39.18599319458008
2016-11-03,38.876346588134766
2016-11-04,38.82217025756836
2016-11-07,39.8624382019043
2016-11-08,40.356964111328125
2016-11-09,40.03936767578125
2016-11-10,38.78190994262695
2016-11-11,38.35745620727539
2016-11-14,37.43648147583008
2016-11-15,38.52693557739258
2016-11-16,38.76650619506836
2016-11-17,39.07365798950195
2016-11-18,38.567195892333984
2016-11-21,39.00606918334961
2016-11-22,39.01600646972656
2016-11-23,38.71780014038086
2016-11-25,38.7789306640625
2016-11-28,39.05527114868164
2016-11-29,39.2366828918457
2016-11-30,38.56272888183594
2016-12-01,37.988670349121094
2016-12-02,37.99513244628906
2016-12-05,38.67902374267578
2016-12-06,38.57763671875
2016-12-07,39.337581634521484
2016-12-08,39.5214729309082
2016-12-09,40.23122024536133
2016-12-12,40.15418243408203
2016-12-13,40.523963928222656
2016-12-14,40.65070724487305
2016-12-15,40.539371490478516
2016-12-16,40.25060272216797
2016-12-19,40.3828125
2016-12-20,40.51700210571289
2016-12-21,40.36790084838867
2016-12-22,40.24265670776367
2016-12-23,40.14921188354492
2016-12-27,40.25507354736328
2016-12-28,39.98867416381836
2016-12-29,39.90467834472656
2016-12-30,39.386287689208984
2017-01-03,40.15964889526367
2017-01-04,40.14772033691406
2017-01-05,40.40865707397461
2017-01-06,41.0145263671875
2017-01-09,41.11243438720703
2017-01-10,41.054283142089844
2017-01-11,41.245635986328125
2017-01-12,41.22923278808594
2017-01-13,41.299312591552734
2017-01-17,41.12635040283203
2017-01-18,41.20388412475586
2017-01-19,40.972774505615234
2017-01-20,41.161643981933594
2017-01-23,41.96979522705078
2017-01-24,42.22327423095703
2017-01-25,42.6666145324707
2017-01-26,42.59355163574219
2017-01-27,41.99961471557617
2017-01-30,40.9459342956543
2017-01-31,40.7650146484375
2017-02-01,40.51899337768555
2017-02-02,40.66908645629883
2017-02-03,40.76203536987305
2017-02-06,40.83609390258789
2017-02-07,41.214324951171875
2017-02-08,41.24662780761719
2017-02-09,41.25557327270508
2017-02-10,41.49364471435547
2017-02-13,41.69792556762695
2017-02-14,41.75110626220703
2017-02-15,41.61640930175781
2017-02-16,41.85747146606445
2017-02-17,42.07516098022461
2017-02-21,42.210350036621094
2017-02-22,42.314231872558594
2017-02-23,42.296329498291016
2017-02-24,42.13778305053711
2017-02-27,42.230228424072266
2017-02-28,41.9946403503418
2017-03-01,42.58212661743164
2017-03-02,42.23918151855469
2017-03-03,42.200904846191406
2017-03-06,42.11094284057617
2017-03-07,42.30379104614258
2017-03-08,42.427547454833984
2017-03-09,42.63629150390625
2017-03-10,42.81372833251953
2017-03-13,42.97128677368164
2017-03-14,43.037391662597656
2017-03-15,43.160648345947266
2017-03-16,43.24067306518555
2017-03-17,43.358463287353516
2017-03-20,43.13679504394531
2017-03-21,42.25358963012695
2017-03-22,42.236690521240234
2017-03-23,41.732215881347656
2017-03-24,41.508060455322266
2017-03-27,41.67555618286133
2017-03-28,41.78092575073242
2017-03-29,42.240169525146484
2017-03-30,42.22078323364258
2017-03-31,42.13728332519531
2017-04-03,42.58212661743164
2017-04-04,42.37437057495117
2017-04-05,42.19245529174805
2017-04-06,42.00309753417969
2017-04-07,41.85398864746094
2017-04-10,41.8341064453125
2017-04-11,41.743648529052734
2017-04-12,41.82217788696289
2017-04-13,41.7585563659668
2017-04-17,42.50160217285156
2017-04-18,42.444942474365234
2017-04-19,42.5701904296875
2017-04-20,42.74762725830078
2017-04-21,42.691463470458984
2017-04-24,43.68450927734375
2017-04-25,44.17705535888672
2017-04-26,44.19197082519531
2017-04-27,44.306278228759766
2017-04-28,45.95042037963867
2017-05-01,46.362945556640625
2017-05-02,46.57517623901367
2017-05-03,47.13978576660156
2017-05-04,47.451416015625
2017-05-05,47.23073959350586
2017-05-08,47.64873123168945
2017-05-09,47.55032730102539
2017-05-10,47.45738220214844
2017-05-11,47.50956726074219
2017-05-12,47.472293853759766
2017-05-15,47.675071716308594
2017-05-16,47.94296646118164
2017-05-17,46.827659606933594
2017-05-18,47.24168014526367
2017-05-19,47.44793701171875
2017-05-22,47.9161262512207
2017-05-23,48.238197326660156
2017-05-24,48.58909225463867
2017-05-25,49.29734802246094
2017-05-26,49.36742401123047
2017-05-30,49.51156234741211
2017-05-31,49.06026840209961
2017-06-01,49.119911193847656
2017-06-02,49.50907897949219
2017-06-05,49.89476776123047
2017-06-06,49.53690719604492
2017-06-07,49.77647399902344
2017-06-08,49.91464614868164
2017-06-09,48.21683120727539
2017-06-12,47.80379867553711
2017-06-13,48.235713958740234
2017-06-14,48.10798263549805
2017-06-15,47.72279357910156
2017-06-16,47.64525604248047
2017-06-19,48.470306396484375
2017-06-20,48.160667419433594
2017-06-21,48.6378059387207
2017-06-22,48.539886474609375
2017-06-23,49.01057052612305
2017-06-26,48.31473922729492
2017-06-27,47.12189483642578
2017-06-28,47.7640380859375
2017-06-29,46.611454010009766
2017-06-30,46.20688247680664
2017-07-03,45.69892883300781
2017-07-05,46.33510971069336
2017-07-06,46.10797119140625
2017-07-07,46.76006317138672
2017-07-10,47.26652526855469
2017-07-11,47.39227294921875
2017-07-12,48.09456253051758
2017-07-13,48.153709411621094
2017-07-14,48.55430603027344
2017-07-17,48.50708770751953
2017-07-18,49.05331039428711
2017-07-19,49.34257507324219
2017-07-20,49.31374740600586
2017-07-21,49.39575958251953
2017-07-24,49.61792755126953
2017-07-25,48.162654876708984
2017-07-26,47.97776412963867
2017-07-27,47.341575622558594
2017-07-28,47.63084411621094
2017-07-31,46.993167877197266
2017-08-01,47.04584884643555
2017-08-02,47.09952926635742
2017-08-03,46.73471450805664
2017-08-04,47.0075798034668
2017-08-07,47.00558853149414
2017-08-08,46.92805862426758
2017-08-09,46.72378158569336
2017-08-10,45.904197692871094
2017-08-11,46.22726058959961
2017-08-14,46.6666259765625
2017-08-15,46.6243782043457
2017-08-16,46.93203353881836
2017-08-17,46.10648727416992
2017-08-18,46.032920837402344
2017-08-21,45.76900863647461
2017-08-22,46.739688873291016
2017-08-23,46.84803771972656
2017-08-24,46.56523513793945
2017-08-25,46.247642517089844
2017-08-28,46.12984848022461
2017-08-29,46.50857162475586
2017-08-30,46.90022277832031
2017-08-31,47.477264404296875
2017-09-01,47.31572723388672
2017-09-05,46.79336166381836
2017-09-06,46.82020568847656
2017-09-07,47.21135330200195
2017-09-08,46.78988265991211
2017-09-11,46.88332748413086
2017-09-12,47.050323486328125
2017-09-13,47.23869705200195
2017-09-14,46.72626876831055
2017-09-15,46.48571014404297
2017-09-18,46.21036148071289
2017-09-19,46.56373977661133
2017-09-20,47.09455490112305
2017-09-21,47.09505081176758
2017-09-22,46.881832122802734
2017-09-25,46.435508728027344
2017-09-26,46.59206771850586
2017-09-27,47.70886993408203
2017-09-28,47.952911376953125
2017-09-29,48.395755767822266
2017-10-02,48.08511734008789
2017-10-03,48.31424331665039
2017-10-04,48.05082321166992
2017-10-05,48.96583557128906
2017-10-06,49.38581466674805
2017-10-09,49.3197135925293
2017-10-10,49.095558166503906
2017-10-11,49.98273849487305
2017-10-12,49.98273849487305
2017-10-13,50.09307861328125
2017-10-16,50.166629791259766
2017-10-17,50.24863815307617
2017-10-18,50.33512496948242
2017-10-19,49.79336929321289
2017-10-20,49.95391082763672
2017-10-23,48.98322677612305
2017-10-24,49.12984848022461
2017-10-25,49.277469635009766
2017-10-26,49.275474548339844
2017-10-27,51.37538146972656
2017-10-30,51.34854507446289
2017-10-31,51.34407424926758
2017-11-01,51.8192253112793
2017-11-02,51.83761215209961
2017-11-03,52.186519622802734
2017-11-06,51.82319641113281
2017-11-07,52.30580139160156
2017-11-08,52.59904479980469
2017-11-09,52.073692321777344
2017-11-10,51.896263122558594
2017-11-13,51.74964141845703
2017-11-14,51.771507263183594
2017-11-15,51.51156997680664
2017-11-16,52.1109733581543
2017-11-17,51.48572540283203
2017-11-20,51.424591064453125
2017-11-21,52.20193099975586
2017-11-22,52.282440185546875
2017-11-24,52.511070251464844
2017-11-27,53.28095626831055
2017-11-28,52.847557067871094
2017-11-29,51.559776306152344
2017-11-30,51.499637603759766
2017-12-01,50.94795227050781
2017-12-04,50.2918815612793
2017-12-05,50.67607498168945
2017-12-06,51.328163146972656
2017-12-07,51.91714096069336
2017-12-08,52.15619659423828
2017-12-11,52.28493118286133
2017-12-12,52.12588882446289
2017-12-13,52.256099700927734
2017-12-14,52.558292388916016
2017-12-15,53.28045654296875
2017-12-18,53.931060791015625
2017-12-19,53.66714096069336
2017-12-20,53.357994079589844
2017-12-21,53.22330093383789
2017-12-22,53.124393463134766
2017-12-26,52.97479248046875
2017-12-27,52.6939697265625
2017-12-28,52.48274230957031
2017-12-29,52.35600280761719
2018-01-02,53.340599060058594
2018-01-03,54.25064468383789
2018-01-04,54.46137619018555
2018-01-05,55.18354034423828
2018-01-08,55.378379821777344
2018-01-09,55.30780029296875
2018-01-10,55.176090240478516
2018-01-11,55.27102279663086
2018-01-12,56.19547653198242
2018-01-16,56.197959899902344
2018-01-17,56.615455627441406
2018-01-18,56.45988845825195
2018-01-19,56.834144592285156
2018-01-22,57.86098861694336
2018-01-23,58.457908630371094
2018-01-24,58.215362548828125
2018-01-25,58.75462341308594
2018-01-26,59.024009704589844
2018-01-29,58.9703369140625
2018-01-30,58.517555236816406
2018-01-31,58.75860595703125
2018-02-01,58.727291107177734
2018-02-02,55.62638854980469
2018-02-05,52.802818298339844
2018-02-06,53.89825439453125
2018-02-07,52.45590591430664
2018-02-08,50.08512496948242
2018-02-09,52.001625061035156
2018-02-12,52.413658142089844
2018-02-13,52.392784118652344
2018-02-14,53.31524658203125
2018-02-15,54.2426872253418
2018-02-16,54.448455810546875
2018-02-20,54.85054397583008
2018-02-21,55.35551071166992
2018-02-22,55.16415786743164
2018-02-23,56.0682373046875
2018-02-26,56.844085693359375
2018-02-27,55.542388916015625
2018-02-28,54.866943359375
2018-03-01,53.251136779785156
2018-03-02,53.88383865356445
2018-03-05,54.41167068481445
2018-03-06,54.71683883666992
2018-03-07,55.41962814331055
2018-03-08,56.13235855102539
2018-03-09,57.69597625732422
2018-03-12,57.94895935058594
2018-03-13,56.65571212768555
2018-03-14,57.1020393371582
2018-03-15,57.187522888183594
2018-03-16,56.38285446166992
2018-03-19,54.67559814453125
2018-03-20,54.4633674621582
2018-03-21,54.3739013671875
2018-03-22,52.34358215332031
2018-03-23,51.021507263183594
2018-03-26,52.390296936035156
2018-03-27,50.046852111816406
2018-03-28,49.95937728881836
2018-03-29,51.547847747802734
2018-04-02,50.32965850830078
2018-04-03,50.63035202026367
2018-04-04,51.178565979003906
2018-04-05,51.324195861816406
2018-04-06,50.19645690917969
2018-04-09,50.700439453125
2018-04-10,51.51604461669922
2018-04-11,50.94744873046875
2018-04-12,51.55530548095703
2018-04-13,51.4931755065918
2018-04-16,51.99318313598633
2018-04-17,53.64626693725586
2018-04-18,53.44894790649414
2018-04-19,54.14775848388672
2018-04-20,53.54487609863281
2018-04-23,53.37041473388672
2018-04-24,50.827171325683594
2018-04-25,50.84457015991211
2018-04-26,51.85450744628906
2018-04-27,51.265037536621094
2018-04-30,50.62538528442383
2018-05-01,51.727272033691406
2018-05-02,50.99665832519531
2018-05-03,51.00907897949219
2018-05-04,52.236717224121094
2018-05-07,52.657196044921875
2018-05-08,52.613956451416016
2018-05-09,54.122901916503906
2018-05-10,54.94398498535156
2018-05-11,54.84010314941406
2018-05-14,55.00014877319336
2018-05-15,53.92012405395508
2018-05-16,53.88135528564453
2018-05-17,53.74069595336914
2018-05-18,53.16315841674805
2018-05-21,53.87738037109375
2018-05-22,53.44497299194336
2018-05-23,53.974300384521484
2018-05-24,53.94894790649414
2018-05-25,53.880855560302734
2018-05-29,53.08512878417969
2018-05-30,53.55232620239258
2018-05-31,54.672115325927734
2018-06-01,56.41168212890625
2018-06-04,57.30830001831055
2018-06-05,57.20790481567383
2018-06-06,57.005619049072266
2018-06-07,56.38285446166992
2018-06-08,56.2978630065918
2018-06-11,56.704917907714844
2018-06-12,57.0672492980957
2018-06-13,56.870426177978516
2018-06-14,57.65969467163086
2018-06-15,57.617950439453125
2018-06-18,58.826202392578125
2018-06-19,58.583160400390625
2018-06-20,58.85055160522461
2018-06-21,58.123416900634766
2018-06-22,58.1159553527832
2018-06-25,56.6244010925293
2018-06-26,56.29338836669922
2018-06-27,55.51406478881836
2018-06-28,56.00313186645508
2018-06-29,56.1229133605957
2018-07-02,56.76506042480469
2018-07-03,55.48126220703125
2018-07-05,56.72430419921875
2018-07-06,57.40969467163086
2018-07-09,58.016056060791016
2018-07-10,58.00909423828125
2018-07-11,58.22381591796875
2018-07-12,59.70492935180664
2018-07-13,59.86198425292969
2018-07-16,59.468849182128906
2018-07-17,60.29240417480469
2018-07-18,60.283958435058594
2018-07-19,59.59757614135742
2018-07-20,59.53693771362305
2018-07-23,60.18902587890625
2018-07-24,62.532474517822266
2018-07-25,63.41666793823242
2018-07-26,63.891822814941406
2018-07-27,62.27104187011719
2018-07-30,61.135353088378906
2018-07-31,60.99518966674805
2018-08-01,61.2819709777832
2018-08-02,61.686546325683594
2018-08-03,61.53893280029297
2018-08-06,61.51457595825195
2018-08-07,62.417659759521484
2018-08-08,62.69052505493164
2018-08-09,62.84608840942383
2018-08-10,62.25214767456055
2018-08-13,62.0598030090332
2018-08-14,62.53197479248047
2018-08-15,61.24369812011719
2018-08-16,60.838130950927734
2018-08-17,60.43008041381836
2018-08-20,60.73326110839844
2018-08-21,60.50761032104492
2018-08-22,60.72332000732422
2018-08-23,60.693992614746094
2018-08-24,61.468849182128906
2018-08-27,62.439029693603516
2018-08-28,61.921630859375
2018-08-29,62.85552978515625
2018-08-30,62.34807586669922
2018-08-31,61.22282791137695
2018-09-04,60.204437255859375
2018-09-05,59.59757614135742
2018-09-06,58.84657669067383
2018-09-07,58.52848434448242
2018-09-10,58.402740478515625
2018-09-11,59.1447868347168
2018-09-12,58.23077392578125
2018-09-13,58.75462341308594
2018-09-14,58.54787063598633
2018-09-17,57.645782470703125
2018-09-18,58.007606506347656
2018-09-19,58.36347198486328
2018-09-20,59.22331619262695
2018-09-21,58.256614685058594
2018-09-24,58.626399993896484
2018-09-25,59.338626861572266
2018-09-26,59.34707260131836
2018-09-27,60.00811004638672
2018-09-28,59.99419021606445
2018-10-01,60.066261291503906
2018-10-02,60.022029876708984
2018-10-03,60.21536636352539
2018-10-04,58.50263595581055
2018-10-05,58.043392181396484
2018-10-08,57.45144271850586
2018-10-09,56.917144775390625
2018-10-10,54.282447814941406
2018-10-11,54.21187210083008
2018-10-12,55.6929931640625
2018-10-15,54.79338455200195
2018-10-16,56.31624984741211
2018-10-17,56.043392181396484
2018-10-18,54.5682373046875
2018-10-19,54.929569244384766
2018-10-22,55.23722457885742
2018-10-23,55.41316223144531
2018-10-24,52.5408935546875
2018-10-25,54.85054397583008
2018-10-26,53.86445617675781
2018-10-29,51.428070068359375
2018-10-30,52.162654876708984
2018-10-31,54.20391845703125
2018-11-01,53.97529220581055
2018-11-02,53.25511169433594
2018-11-05,52.47180938720703
2018-11-06,53.1596794128418
2018-11-07,55.08165740966797
2018-11-08,54.405208587646484
2018-11-09,53.52996826171875
2018-11-12,52.155208587646484
2018-11-13,52.086124420166016
2018-11-14,52.41464614868164
2018-11-15,53.233245849609375
2018-11-16,53.09507369995117
2018-11-19,51.06474685668945
2018-11-20,51.2153434753418
2018-11-21,51.860477447509766
2018-11-23,51.19795227050781
2018-11-26,52.48225021362305
2018-11-27,52.30033493041992
2018-11-28,54.264060974121094
2018-11-29,54.40272903442383
2018-11-30,55.1517333984375
2018-12-03,55.485233306884766
2018-12-04,52.80679702758789
2018-12-06,53.582645416259766
2018-12-07,52.017032623291016
2018-12-10,52.34506607055664
2018-12-11,52.76604080200195
2018-12-12,53.3664436340332
2018-12-13,53.35700225830078
2018-12-14,52.27199935913086
2018-12-17,50.976776123046875
2018-12-18,51.85948181152344
2018-12-19,51.46434783935547
2018-12-20,50.87389373779297
2018-12-21,49.26702880859375
2018-12-24,48.93999099731445
2018-12-26,52.08015441894531
2018-12-27,52.33115768432617
2018-12-28,52.02200698852539
2018-12-31,51.9365234375
2019-01-02,52.41962432861328
2019-01-03,50.967830657958984
2019-01-04,53.58214569091797
2019-01-07,53.47529602050781
2019-01-08,53.94497299194336
2019-01-09,53.76007843017578
2019-01-10,53.61992263793945
2019-01-11,52.90620040893555
2019-01-14,52.262062072753906
2019-01-15,54.00163269042969
2019-01-16,54.15073776245117
2019-01-17,54.62837600708008
2019-01-18,55.034934997558594
2019-01-22,53.609981536865234
2019-01-23,53.89726257324219
2019-01-24,53.87688064575195
2019-01-25,54.747161865234375
2019-01-28,53.671112060546875
2019-01-29,53.18403625488281
2019-01-30,54.57221221923828
2019-01-31,55.958892822265625
2019-02-01,55.59756088256836
2019-02-04,56.73076248168945
2019-02-05,57.25014877319336
2019-02-06,55.809783935546875
2019-02-07,54.965850830078125
2019-02-08,54.790401458740234
2019-02-11,54.77748107910156
2019-02-12,56.04289245605469
2019-02-13,56.09507369995117
2019-02-14,56.12340545654297
2019-02-15,55.64775848388672
2019-02-19,55.98971176147461
2019-02-20,55.695472717285156
2019-02-21,54.88135528564453
2019-02-22,55.495174407958984
2019-02-25,55.533451080322266
2019-02-26,55.766056060791016
2019-02-27,55.809783935546875
2019-02-28,55.991695404052734
2019-03-01,57.08364486694336
2019-03-04,57.32719039916992
2019-03-05,58.11098861694336
2019-03-06,57.89975357055664
2019-03-07,57.19945526123047
2019-03-08,57.15571212768555
2019-03-11,58.611488342285156
2019-03-12,59.5056266784668
2019-03-13,59.595584869384766
2019-03-14,59.27102279663086
2019-03-15,59.160194396972656
2019-03-18,59.07321548461914
2019-03-19,59.76457214355469
2019-03-20,60.95592498779297
2019-03-21,61.43803787231445
2019-03-22,60.022525787353516
2019-03-25,59.512088775634766
2019-03-26,59.13733673095703
2019-03-27,58.54936218261719
2019-03-28,58.264068603515625
2019-03-29,58.49369430541992
2019-04-01,59.591609954833984
2019-04-02,59.91765594482422
2019-04-03,60.17958068847656
2019-04-04,60.6090087890625
2019-04-05,60.21139144897461
2019-04-08,60.0538330078125
2019-04-09,59.7760009765625
2019-04-10,59.96288299560547
2019-04-11,60.11894989013672
2019-04-12,60.772029876708984
2019-04-15,60.96089553833008
