Date,MLM
2015-12-16,137.20196533203125
2015-12-17,132.62149047851562
2015-12-18,129.99200439453125
2015-12-21,131.00479125976562
2015-12-22,129.927001953125
2015-12-23,132.8258819580078
2015-12-24,132.2405242919922
2015-12-28,129.899169921875
2015-12-29,130.68890380859375
2015-12-30,127.55778503417969
2015-12-31,126.89811706542969
2016-01-04,126.18270874023438
2016-01-05,123.73912811279297
2016-01-06,120.62664031982422
2016-01-07,120.3757553100586
2016-01-08,117.18890380859375
2016-01-11,115.88813018798828
2016-01-12,118.88919067382812
2016-01-13,114.1692886352539
2016-01-14,114.8475570678711
2016-01-15,115.8509750366211
2016-01-19,110.74085998535156
2016-01-20,108.70612335205078
2016-01-21,109.97900390625
2016-01-22,114.8382568359375
2016-01-25,109.04058074951172
2016-01-26,111.14966583251953
2016-01-27,111.49345397949219
2016-01-28,110.06261444091797
2016-01-29,116.67789459228516
2016-02-01,114.94974517822266
2016-02-02,112.5990982055664
2016-02-03,112.7105941772461
2016-02-04,115.59082794189453
2016-02-05,114.3272476196289
2016-02-08,109.495849609375
2016-02-09,119.74397277832031
2016-02-10,122.06671905517578
2016-02-11,120.2270736694336
2016-02-12,123.44185638427734
2016-02-16,125.81107330322266
2016-02-17,129.06297302246094
2016-02-18,126.41500854492188
2016-02-19,126.34068298339844
2016-02-22,130.1221160888672
2016-02-23,128.57981872558594
2016-02-24,132.62149047851562
2016-02-25,133.32757568359375
2016-02-26,132.48902893066406
2016-02-29,132.88035583496094
2016-03-01,136.73765563964844
2016-03-02,137.48301696777344
2016-03-03,138.2935333251953
2016-03-04,137.75323486328125
2016-03-07,144.07948303222656
2016-03-08,141.80613708496094
2016-03-09,142.29994201660156
2016-03-10,142.91488647460938
2016-03-11,145.88702392578125
2016-03-14,144.0142822265625
2016-03-15,142.75648498535156
2016-03-16,143.5205078125
2016-03-17,145.2627716064453
2016-03-18,146.11993408203125
2016-03-21,145.4863739013672
2016-03-22,145.1975555419922
2016-03-23,143.3341827392578
2016-03-24,143.17572021484375
2016-03-28,143.38076782226562
2016-03-29,143.68817138671875
2016-03-30,144.25653076171875
2016-03-31,148.61692810058594
2016-04-01,150.9834747314453
2016-04-04,148.9896240234375
2016-04-05,148.47714233398438
2016-04-06,152.6511688232422
2016-04-07,150.89962768554688
2016-04-08,154.8314208984375
2016-04-11,152.8934783935547
2016-04-12,152.6605224609375
2016-04-13,154.04876708984375
2016-04-14,154.05810546875
2016-04-15,154.31900024414062
2016-04-18,156.83462524414062
2016-04-19,156.15444946289062
2016-04-20,158.17623901367188
2016-04-21,157.18869018554688
2016-04-22,158.94956970214844
2016-04-25,157.96194458007812
2016-04-26,158.62347412109375
2016-04-27,160.757080078125
2016-04-28,158.45578002929688
2016-04-29,157.6731719970703
2016-05-02,160.38441467285156
2016-05-03,161.3627166748047
2016-05-04,157.887451171875
2016-05-05,163.04913330078125
2016-05-06,165.76040649414062
2016-05-09,169.80401611328125
2016-05-10,175.02157592773438
2016-05-11,173.96871948242188
2016-05-12,174.0153350830078
2016-05-13,172.13323974609375
2016-05-16,173.8289337158203
2016-05-17,173.51220703125
2016-05-18,173.0556640625
2016-05-19,172.31031799316406
2016-05-20,174.39730834960938
2016-05-23,175.8973388671875
2016-05-24,177.6024169921875
2016-05-25,179.95960998535156
2016-05-26,178.60867309570312
2016-05-27,179.1034698486328
2016-05-31,176.49851989746094
2016-06-01,176.2091522216797
2016-06-02,175.43417358398438
2016-06-03,174.3418426513672
2016-06-06,174.7152557373047
2016-06-07,174.64990234375
2016-06-08,177.20816040039062
2016-06-09,176.6759490966797
2016-06-10,173.23080444335938
2016-06-13,170.7565460205078
2016-06-14,169.61753845214844
2016-06-15,171.4755401611328
2016-06-16,171.13003540039062
2016-06-17,170.61659240722656
2016-06-20,171.9049835205078
2016-06-21,171.6248779296875
2016-06-22,171.7089080810547
2016-06-23,175.48089599609375
2016-06-24,175.452880859375
2016-06-27,167.34869384765625
2016-06-28,168.87062072753906
2016-06-29,172.92263793945312
2016-06-30,179.2621612548828
2016-07-01,176.5825958251953
2016-07-05,174.37924194335938
2016-07-06,181.98849487304688
2016-07-07,182.38995361328125
2016-07-08,183.65037536621094
2016-07-11,183.49163818359375
2016-07-12,184.79879760742188
2016-07-13,183.80909729003906
2016-07-14,184.0145263671875
2016-07-15,184.46267700195312
2016-07-18,186.7034454345703
2016-07-19,185.08822631835938
2016-07-20,185.1909637451172
2016-07-21,183.07151794433594
2016-07-22,185.09756469726562
2016-07-25,185.5083465576172
2016-07-26,188.46807861328125
2016-07-27,188.150634765625
2016-07-28,192.05332946777344
2016-07-29,189.2056427001953
2016-08-01,183.28623962402344
2016-08-02,185.3309783935547
2016-08-03,186.86215209960938
2016-08-04,185.30294799804688
2016-08-05,185.15350341796875
2016-08-08,187.1329345703125
2016-08-09,186.59141540527344
2016-08-10,186.96485900878906
2016-08-11,185.3682861328125
2016-08-12,183.4263153076172
2016-08-15,186.22727966308594
2016-08-16,183.77175903320312
2016-08-17,181.0267791748047
2016-08-18,181.39096069335938
2016-08-19,179.49562072753906
2016-08-22,182.1378173828125
2016-08-23,182.2031707763672
2016-08-24,182.48330688476562
2016-08-25,178.5432586669922
2016-08-26,175.7890167236328
2016-08-29,177.0307159423828
2016-08-30,176.6938934326172
2016-08-31,171.26661682128906
2016-09-01,171.73452758789062
2016-09-02,172.76382446289062
2016-09-06,169.3203887939453
2016-09-07,169.27354431152344
2016-09-08,168.37525939941406
2016-09-09,163.75277709960938
2016-09-12,168.32846069335938
2016-09-13,167.02780151367188
2016-09-14,165.97984313964844
2016-09-15,166.40087890625
2016-09-16,162.77023315429688
2016-09-19,163.724609375
2016-09-20,163.52816772460938
2016-09-21,167.4114990234375
2016-09-22,170.22802734375
2016-09-23,169.6385040283203
2016-09-26,171.47250366210938
2016-09-27,171.78128051757812
2016-09-28,173.20364379882812
2016-09-29,170.77069091796875
2016-09-30,167.59857177734375
2016-10-03,165.5305938720703
2016-10-04,164.4077911376953
2016-10-05,164.46389770507812
2016-10-06,166.9810333251953
2016-10-07,159.18641662597656
2016-10-10,160.2437744140625
2016-10-11,158.31617736816406
2016-10-12,158.97116088867188
2016-10-13,160.91746520996094
2016-10-14,162.23692321777344
2016-10-17,165.802001953125
2016-10-18,166.75640869140625
2016-10-19,165.9423828125
2016-10-20,166.8406982421875
2016-10-21,168.17874145507812
2016-10-24,168.74954223632812
2016-10-25,166.58798217773438
2016-10-26,166.57867431640625
2016-10-27,165.5212860107422
2016-10-28,169.66661071777344
2016-10-31,173.4656219482422
2016-11-01,180.4835662841797
2016-11-02,178.2097930908203
2016-11-03,176.36636352539062
2016-11-04,179.9689483642578
2016-11-07,185.5272216796875
2016-11-08,189.02682495117188
2016-11-09,210.9041748046875
2016-11-10,218.51168823242188
2016-11-11,214.97454833984375
2016-11-14,216.6214599609375
2016-11-15,214.45059204101562
2016-11-16,206.65597534179688
2016-11-17,206.86180114746094
2016-11-18,205.5518035888672
2016-11-21,208.49932861328125
2016-11-22,207.05828857421875
2016-11-23,209.80938720703125
2016-11-25,210.8292999267578
2016-11-28,202.41712951660156
2016-11-29,204.85475158691406
2016-11-30,205.74545288085938
2016-12-01,207.10487365722656
2016-12-02,209.30812072753906
2016-12-05,209.5800018310547
2016-12-06,211.2582244873047
2016-12-07,215.49595642089844
2016-12-08,216.31166076660156
2016-12-09,216.72415161132812
2016-12-12,209.7206573486328
2016-12-13,208.3236846923828
2016-12-14,207.95803833007812
2016-12-15,207.58299255371094
2016-12-16,206.62669372558594
2016-12-19,208.773681640625
2016-12-20,211.9238739013672
2016-12-21,211.37069702148438
2016-12-22,210.15194702148438
2016-12-23,211.05194091796875
2016-12-27,214.877197265625
2016-12-28,212.04576110839844
2016-12-29,210.79879760742188
2016-12-30,207.6955108642578
2017-01-03,209.38311767578125
2017-01-04,212.2239227294922
2017-01-05,212.3739013671875
2017-01-06,206.111083984375
2017-01-09,205.6610107421875
2017-01-10,206.7860870361328
2017-01-11,208.0892791748047
2017-01-12,206.1860809326172
2017-01-13,206.8892364501953
2017-01-17,206.12979125976562
2017-01-18,211.28636169433594
2017-01-19,211.661376953125
2017-01-20,213.52708435058594
2017-01-23,213.16143798828125
2017-01-24,219.85557556152344
2017-01-25,226.8871612548828
2017-01-26,226.53089904785156
2017-01-27,224.80580139160156
2017-01-30,220.614990234375
2017-01-31,215.26153564453125
2017-02-01,216.1053466796875
2017-02-02,214.314697265625
2017-02-03,216.48971557617188
2017-02-06,216.18038940429688
2017-02-07,212.4676513671875
2017-02-08,212.1207275390625
2017-02-09,211.24884033203125
2017-02-10,215.9365997314453
2017-02-13,216.93975830078125
2017-02-14,212.27073669433594
2017-02-15,208.13616943359375
2017-02-16,207.6955108642578
2017-02-17,203.9640350341797
2017-02-21,206.24232482910156
2017-02-22,205.26727294921875
2017-02-23,195.64796447753906
2017-02-24,196.9324493408203
2017-02-27,201.81710815429688
2017-02-28,202.46400451660156
2017-03-01,208.3893280029297
2017-03-02,205.7310028076172
2017-03-03,204.48175048828125
2017-03-06,201.6543426513672
2017-03-07,197.19252014160156
2017-03-08,198.0567169189453
2017-03-09,195.5299072265625
2017-03-10,199.89779663085938
2017-03-13,201.8892059326172
2017-03-14,198.8269805908203
2017-03-15,201.03445434570312
2017-03-16,197.60586547851562
2017-03-17,199.0900421142578
2017-03-20,198.30096435546875
2017-03-21,196.4034881591797
2017-03-22,199.6442108154297
2017-03-23,200.53656005859375
2017-03-24,194.66578674316406
2017-03-27,194.47787475585938
2017-03-28,197.18316650390625
2017-03-29,201.26922607421875
2017-03-30,198.7236785888672
2017-03-31,205.00770568847656
2017-04-03,201.4195098876953
2017-04-04,202.90371704101562
2017-04-05,201.9361572265625
2017-04-06,204.97019958496094
2017-04-07,207.97598266601562
2017-04-10,206.94276428222656
2017-04-11,206.2664337158203
2017-04-12,199.87904357910156
2017-04-13,197.36163330078125
2017-04-17,199.7850799560547
2017-04-18,197.94403076171875
2017-04-19,198.34788513183594
2017-04-20,204.10598754882812
2017-04-21,205.60891723632812
2017-04-24,209.29103088378906
2017-04-25,209.939208984375
2017-04-26,207.73175048828125
2017-04-27,209.79823303222656
2017-04-28,206.8300323486328
2017-05-01,209.34735107421875
2017-05-02,225.29714965820312
2017-05-03,224.47056579589844
2017-05-04,222.62010192871094
2017-05-05,223.1366729736328
2017-05-08,220.0745086669922
2017-05-09,219.65185546875
2017-05-10,220.06512451171875
2017-05-11,219.57669067382812
2017-05-12,216.55206298828125
2017-05-15,220.91993713378906
2017-05-16,218.89097595214844
2017-05-17,211.13211059570312
2017-05-18,215.36851501464844
2017-05-19,214.532470703125
2017-05-22,217.70745849609375
2017-05-23,217.04052734375
2017-05-24,213.6119384765625
2017-05-25,215.60333251953125
2017-05-26,213.9407196044922
2017-05-30,213.3572540283203
2017-05-31,210.8916473388672
2017-06-01,214.52413940429688
2017-06-02,213.19728088378906
2017-06-05,214.26068115234375
2017-06-06,212.3691864013672
2017-06-07,214.11952209472656
2017-06-08,218.42959594726562
2017-06-09,220.97987365722656
2017-06-12,218.42959594726562
2017-06-13,221.695068359375
2017-06-14,217.30975341796875
2017-06-15,215.89810180664062
2017-06-16,216.75450134277344
2017-06-19,218.07200622558594
2017-06-20,215.63467407226562
2017-06-21,213.70542907714844
2017-06-22,213.04669189453125
2017-06-23,214.81590270996094
2017-06-26,218.5425262451172
2017-06-27,212.01158142089844
2017-06-28,213.903076171875
2017-06-29,208.33200073242188
2017-06-30,209.4613037109375
2017-07-03,210.1952667236328
2017-07-05,213.4701690673828
2017-07-06,212.6796875
2017-07-07,214.46771240234375
2017-07-10,211.49400329589844
2017-07-11,207.7108917236328
2017-07-12,211.82330322265625
2017-07-13,211.1175537109375
2017-07-14,210.110595703125
2017-07-17,210.5905303955078
2017-07-18,207.5979461669922
2017-07-19,210.75050354003906
2017-07-20,211.53158569335938
2017-07-21,211.4280548095703
2017-07-24,213.6208038330078
2017-07-25,214.65589904785156
2017-07-26,214.13836669921875
2017-07-27,212.44451904296875
2017-07-28,213.1501922607422
2017-07-31,213.08438110351562
2017-08-01,199.47665405273438
2017-08-02,203.48550415039062
2017-08-03,198.40386962890625
2017-08-04,201.78219604492188
2017-08-07,201.3963623046875
2017-08-08,197.50038146972656
2017-08-09,198.51670837402344
2017-08-10,194.6018829345703
2017-08-11,192.70095825195312
2017-08-14,193.3126678466797
2017-08-15,194.2066650390625
2017-08-16,193.02093505859375
2017-08-17,188.5979766845703
2017-08-18,188.72030639648438
2017-08-21,187.2239990234375
2017-08-22,188.98382568359375
2017-08-23,191.4117431640625
2017-08-24,188.19329833984375
2017-08-25,184.01495361328125
2017-08-28,188.54153442382812
2017-08-29,190.865966796875
2017-08-30,201.1987762451172
2017-08-31,199.9068603515625
2017-09-01,199.50132751464844
2017-09-05,195.95567321777344
2017-09-06,197.19100952148438
2017-09-07,196.94586181640625
2017-09-08,199.9163055419922
2017-09-11,192.61744689941406
2017-09-12,193.4567413330078
2017-09-13,191.70274353027344
2017-09-14,188.0721893310547
2017-09-15,187.8458709716797
2017-09-18,190.8634490966797
2017-09-19,187.7987060546875
2017-09-20,190.62771606445312
2017-09-21,188.41165161132812
2017-09-22,187.36492919921875
2017-09-25,184.96029663085938
2017-09-26,185.346923828125
2017-09-27,191.04261779785156
2017-09-28,193.3152618408203
2017-09-29,194.47515869140625
2017-10-02,193.3058319091797
2017-10-03,194.64491271972656
2017-10-04,194.23001098632812
2017-10-05,197.94537353515625
2017-10-06,194.2111053466797
2017-10-09,194.1922149658203
2017-10-10,193.447265625
2017-10-11,192.11764526367188
2017-10-12,194.23939514160156
2017-10-13,192.90977478027344
2017-10-16,193.824462890625
2017-10-17,191.88186645507812
2017-10-18,191.75933837890625
2017-10-19,197.55877685546875
2017-10-20,203.8391571044922
2017-10-23,201.09503173828125
2017-10-24,204.24464416503906
2017-10-25,200.13316345214844
2017-10-26,204.55584716796875
2017-10-27,204.7444305419922
2017-10-30,205.44223022460938
2017-10-31,204.48983764648438
2017-11-01,204.91416931152344
2017-11-02,197.049560546875
2017-11-03,199.7371063232422
2017-11-06,200.45375061035156
2017-11-07,198.06797790527344
2017-11-08,201.04788208007812
2017-11-09,200.81211853027344
2017-11-10,201.09503173828125
2017-11-13,200.35948181152344
2017-11-14,200.0671844482422
2017-11-15,194.42800903320312
2017-11-16,197.44561767578125
2017-11-17,195.8802490234375
2017-11-20,196.84214782714844
2017-11-21,195.61622619628906
2017-11-22,195.3238525390625
2017-11-24,194.16392517089844
2017-11-27,190.3164520263672
2017-11-28,192.70228576660156
2017-11-29,196.6251678466797
2017-11-30,196.9275665283203
2017-12-01,191.50331115722656
2017-12-04,196.97488403320312
2017-12-05,194.57452392578125
2017-12-06,190.4259796142578
2017-12-07,197.0787811279297
2017-12-08,202.3235321044922
2017-12-11,197.2015838623047
2017-12-12,195.85031127929688
2017-12-13,196.56846618652344
2017-12-14,191.0780792236328
2017-12-15,193.1949005126953
2017-12-18,196.20941162109375
2017-12-19,192.46722412109375
2017-12-20,193.3838653564453
2017-12-21,198.912109375
2017-12-22,199.488525390625
2017-12-26,205.60264587402344
2017-12-27,206.19801330566406
2017-12-28,205.49876403808594
2017-12-29,208.8817596435547
2018-01-02,212.6239776611328
2018-01-03,214.98641967773438
2018-01-04,215.45895385742188
2018-01-05,214.8258056640625
2018-01-08,217.58522033691406
2018-01-09,215.4684295654297
2018-01-10,214.16432189941406
2018-01-11,217.00872802734375
2018-01-12,218.06712341308594
2018-01-16,213.74851989746094
2018-01-17,214.55172729492188
2018-01-18,214.17376708984375
2018-01-19,214.49502563476562
2018-01-22,214.23989868164062
2018-01-23,218.6907958984375
2018-01-24,219.484619140625
2018-01-25,225.04122924804688
2018-01-26,226.76107788085938
2018-01-29,223.87884521484375
2018-01-30,222.86769104003906
2018-01-31,215.61962890625
2018-02-01,211.7545166015625
2018-02-02,205.3380584716797
2018-02-05,197.59854125976562
2018-02-06,198.8837127685547
2018-02-07,206.81231689453125
2018-02-08,196.9559326171875
2018-02-09,202.5880889892578
2018-02-12,201.05722045898438
2018-02-13,206.39642333984375
2018-02-14,203.8354949951172
2018-02-15,210.34654235839844
2018-02-16,204.35525512695312
2018-02-20,202.31402587890625
2018-02-21,200.63194274902344
2018-02-22,200.45242309570312
2018-02-23,199.94212341308594
2018-02-26,199.5641326904297
2018-02-27,194.85801696777344
2018-02-28,192.7129364013672
2018-03-01,192.82626342773438
2018-03-02,193.48927307128906
2018-03-05,194.5404510498047
2018-03-06,197.5804443359375
2018-03-07,197.1258087158203
2018-03-08,196.04624938964844
2018-03-09,198.1012420654297
2018-03-12,198.61273193359375
2018-03-13,199.18096923828125
2018-03-14,195.78106689453125
2018-03-15,194.56886291503906
2018-03-16,196.2261962890625
2018-03-19,193.66917419433594
2018-03-20,193.39459228515625
2018-03-21,195.79052734375
2018-03-22,191.0269317626953
2018-03-23,194.7866973876953
2018-03-26,198.20547485351562
2018-03-27,194.5499267578125
2018-03-28,191.10269165039062
2018-03-29,196.32089233398438
2018-04-02,190.70497131347656
2018-04-03,190.66708374023438
2018-04-04,193.5555419921875
2018-04-05,197.03115844726562
2018-04-06,191.50990295410156
2018-04-09,189.03817749023438
2018-04-10,194.3321075439453
2018-04-11,192.0782012939453
2018-04-12,191.69935607910156
2018-04-13,185.73300170898438
2018-04-16,188.49832153320312
2018-04-17,191.15956115722656
2018-04-18,192.75997924804688
2018-04-19,187.6743927001953
2018-04-20,186.30120849609375
2018-04-23,186.50009155273438
2018-04-24,183.06239318847656
2018-04-25,185.84666442871094
2018-04-26,185.4867401123047
2018-04-27,185.93185424804688
2018-04-30,184.4545135498047
2018-05-01,184.79544067382812
2018-05-02,186.46224975585938
2018-05-03,191.68988037109375
2018-05-04,193.19564819335938
2018-05-07,193.7733612060547
2018-05-08,202.1546173095703
2018-05-09,201.34963989257812
2018-05-10,199.55975341796875
2018-05-11,204.0392303466797
2018-05-14,202.1640625
2018-05-15,205.63973999023438
2018-05-16,206.70993041992188
2018-05-17,202.20199584960938
2018-05-18,207.69480895996094
2018-05-21,206.28372192382812
2018-05-22,204.68324279785156
2018-05-23,207.71368408203125
2018-05-24,206.84249877929688
2018-05-25,206.17005920410156
2018-05-29,208.09255981445312
2018-05-30,209.08694458007812
2018-05-31,211.4876708984375
2018-06-01,213.65130615234375
2018-06-04,215.7294464111328
2018-06-05,215.14111328125
2018-06-06,215.95716857910156
2018-06-07,217.8266143798828
2018-06-08,217.8361053466797
2018-06-11,217.97840881347656
2018-06-12,218.52877807617188
2018-06-13,218.2156524658203
2018-06-14,218.44337463378906
2018-06-15,217.55136108398438
2018-06-18,218.8988494873047
2018-06-19,215.95716857910156
2018-06-20,216.90611267089844
2018-06-21,213.1673583984375
2018-06-22,215.8148956298828
2018-06-25,213.47097778320312
2018-06-26,211.00376892089844
2018-06-27,208.54608154296875
2018-06-28,209.78915405273438
2018-06-29,211.9242401123047
2018-07-02,211.041748046875
2018-07-03,213.82211303710938
2018-07-05,214.45790100097656
2018-07-06,215.8812713623047
2018-07-09,215.79583740234375
2018-07-10,214.45790100097656
2018-07-11,214.6761474609375
2018-07-12,214.16371154785156
2018-07-13,215.23599243164062
2018-07-16,213.43299865722656
2018-07-17,213.8411407470703
2018-07-18,214.2585906982422
2018-07-19,214.33453369140625
2018-07-20,212.76878356933594
2018-07-23,212.25634765625
2018-07-24,212.7498016357422
2018-07-25,211.5636444091797
2018-07-26,196.28591918945312
2018-07-27,195.1946258544922
2018-07-30,191.39894104003906
2018-07-31,189.2353515625
2018-08-01,191.35145568847656
2018-08-02,194.3026580810547
2018-08-03,196.39028930664062
2018-08-06,196.7129364013672
2018-08-07,197.88958740234375
2018-08-08,194.94789123535156
2018-08-09,193.12596130371094
2018-08-10,189.90908813476562
2018-08-13,190.7346954345703
2018-08-14,192.3953094482422
2018-08-15,192.66099548339844
2018-08-16,192.1675567626953
2018-08-17,192.63253784179688
2018-08-20,192.59458923339844
2018-08-21,193.7902069091797
2018-08-22,195.31802368164062
2018-08-23,192.98362731933594
2018-08-24,195.26101684570312
2018-08-27,197.642822265625
2018-08-28,195.3369598388672
2018-08-29,196.37132263183594
2018-08-30,193.4580841064453
2018-08-31,189.0161590576172
2018-09-04,189.0066375732422
2018-09-05,189.85313415527344
2018-09-06,188.61663818359375
2018-09-07,186.67623901367188
2018-09-10,181.235595703125
2018-09-11,183.099853515625
2018-09-12,182.63380432128906
2018-09-13,183.6990966796875
2018-09-14,184.526611328125
2018-09-17,183.66102600097656
2018-09-18,185.7916259765625
2018-09-19,186.52407836914062
2018-09-20,185.94390869140625
2018-09-21,182.79547119140625
2018-09-24,181.52090454101562
2018-09-25,180.1037139892578
2018-09-26,177.76382446289062
2018-09-27,177.9730987548828
2018-09-28,173.06507873535156
2018-10-01,175.3573455810547
2018-10-02,175.91854858398438
2018-10-03,176.2990264892578
2018-10-04,176.91729736328125
2018-10-05,173.6928253173828
2018-10-08,173.8925323486328
2018-10-09,172.0568084716797
2018-10-10,167.40557861328125
2018-10-11,160.61424255371094
2018-10-12,161.29908752441406
2018-10-15,160.357421875
2018-10-16,163.3345947265625
2018-10-17,157.99855041503906
2018-10-18,154.80262756347656
2018-10-19,153.7753448486328
2018-10-22,152.6339569091797
2018-10-23,155.90594482421875
2018-10-24,155.867919921875
2018-10-25,154.08924865722656
2018-10-26,149.0765838623047
2018-10-29,145.93771362304688
2018-10-30,158.09365844726562
2018-10-31,162.91607666015625
2018-11-01,166.7302703857422
2018-11-02,168.7657928466797
2018-11-05,166.29275512695312
2018-11-06,180.2939453125
2018-11-07,180.49365234375
2018-11-08,179.18106079101562
2018-11-09,175.29075622558594
2018-11-12,172.61801147460938
2018-11-13,175.09103393554688
2018-11-14,178.2964630126953
2018-11-15,179.50445556640625
2018-11-16,179.74224853515625
2018-11-19,176.66043090820312
2018-11-20,176.15634155273438
2018-11-21,177.32630920410156
2018-11-23,177.58311462402344
2018-11-26,182.376953125
2018-11-27,183.00474548339844
2018-11-28,188.57859802246094
2018-11-29,187.19943237304688
2018-11-30,181.82171630859375
2018-12-03,185.34962463378906
2018-12-04,176.44400024414062
2018-12-06,177.4737548828125
2018-12-07,173.0400390625
2018-12-10,171.6097869873047
2018-12-11,169.397705078125
2018-12-12,170.74212646484375
2018-12-13,167.338134765625
2018-12-14,166.6325225830078
2018-12-17,167.45254516601562
2018-12-18,168.74928283691406
2018-12-19,163.6767120361328
2018-12-20,160.13926696777344
2018-12-21,157.6029510498047
2018-12-24,156.17266845703125
2018-12-26,161.95091247558594
2018-12-27,162.50389099121094
2018-12-28,160.3490447998047
2018-12-31,163.87696838378906
2019-01-02,162.9901885986328
2019-01-03,162.58018493652344
2019-01-04,168.1867218017578
2019-01-07,170.8374481201172
2019-01-08,170.1795196533203
2019-01-09,170.98046875
2019-01-10,171.1807098388672
2019-01-11,169.7123260498047
2019-01-14,170.8756103515625
2019-01-15,168.19625854492188
2019-01-16,166.56576538085938
2019-01-17,168.9876708984375
2019-01-18,172.07699584960938
2019-01-22,171.85769653320312
2019-01-23,166.73739624023438
2019-01-24,167.85302734375
2019-01-25,167.52883911132812
2019-01-28,171.2665252685547
2019-01-29,171.89584350585938
2019-01-30,170.2272186279297
2019-01-31,168.46327209472656
2019-02-01,175.2616729736328
2019-02-04,177.31166076660156
2019-02-05,179.17100524902344
2019-02-06,173.63121032714844
2019-02-07,173.7837371826172
2019-02-08,175.76699829101562
2019-02-11,177.34027099609375
2019-02-12,175.97674560546875
2019-02-13,172.02928161621094
2019-02-14,178.77049255371094
2019-02-15,181.2209930419922
2019-02-19,180.21981811523438
2019-02-20,183.3282470703125
2019-02-21,181.52613830566406
2019-02-22,181.16380310058594
2019-02-25,179.8384246826172
2019-02-26,182.21267700195312
2019-02-27,181.03985595703125
2019-02-28,179.0661163330078
2019-03-01,183.97962951660156
2019-03-04,186.48419189453125
2019-03-05,185.46128845214844
2019-03-06,187.00033569335938
2019-03-07,188.28134155273438
2019-03-08,187.77468872070312
2019-03-11,189.87777709960938
2019-03-12,187.37318420410156
2019-03-13,182.27809143066406
2019-03-14,183.25308227539062
2019-03-15,184.9738311767578
2019-03-18,186.36947631835938
2019-03-19,189.0556640625
2019-03-20,187.13417053222656
2019-03-21,189.9351043701172
2019-03-22,183.64505004882812
2019-03-25,187.77468872070312
2019-03-26,188.07106018066406
2019-03-27,187.78427124023438
2019-03-28,189.18946838378906
2019-03-29,192.31539916992188
2019-04-01,195.0111541748047
2019-04-02,196.3780975341797
2019-04-03,193.73020935058594
2019-04-04,194.8390655517578
2019-04-05,196.7509765625
2019-04-08,196.7509765625
2019-04-09,195.94798278808594
2019-04-10,195.81410217285156
2019-04-11,198.07972717285156
2019-04-12,202.8115692138672
2019-04-15,202.32403564453125
2019-04-16,202.6681671142578
2019-04-17,200.3739471435547
2019-04-18,202.2476043701172
2019-04-22,202.80201721191406
2019-04-23,202.7733154296875
