Date,GODREJCP.NS
2015-12-02,391.16461181640625
2015-12-03,379.4420166015625
2015-12-04,374.4268493652344
2015-12-07,380.9946594238281
2015-12-08,385.668212890625
2015-12-09,384.8918762207031
2015-12-10,385.668212890625
2015-12-11,391.72369384765625
2015-12-14,393.7110900878906
2015-12-15,407.9490051269531
2015-12-16,410.2469787597656
2015-12-17,402.7786865234375
2015-12-18,406.0392761230469
2015-12-21,399.781982421875
2015-12-22,409.33099365234375
2015-12-23,402.29736328125
2015-12-24,397.11138916015625
2015-12-28,403.6015625
2015-12-29,404.2382507324219
2015-12-30,397.4996032714844
2015-12-31,409.718994140625
2016-01-01,416.7526550292969
2016-01-04,412.9331970214844
2016-01-05,408.6322326660156
2016-01-06,405.60455322265625
2016-01-07,391.5528869628906
2016-01-08,386.39801025390625
2016-01-11,382.3454895019531
2016-01-12,394.14581298828125
2016-01-13,395.0152893066406
2016-01-14,398.35357666015625
2016-01-15,385.2179260253906
2016-01-18,375.9329833984375
2016-01-19,375.0789489746094
2016-01-20,368.852783203125
2016-01-21,350.5933532714844
2016-01-22,351.0591735839844
2016-01-25,357.0524597167969
2016-01-27,356.12091064453125
2016-01-28,363.7756042480469
2016-01-29,380.3891296386719
2016-02-01,392.1428527832031
2016-02-02,384.2086486816406
2016-02-03,383.447265625
2016-02-04,385.38970947265625
2016-02-05,387.2078552246094
2016-02-08,387.1456604003906
2016-02-09,384.17767333984375
2016-02-10,377.51129150390625
2016-02-11,368.9024963378906
2016-02-12,375.8330383300781
2016-02-15,387.2854309082031
2016-02-16,371.8550109863281
2016-02-17,366.19866943359375
2016-02-18,375.3046875
2016-02-19,372.89617919921875
2016-02-22,376.9518737792969
2016-02-23,372.89617919921875
2016-02-24,365.3129577636719
2016-02-25,366.0122375488281
2016-02-26,372.8184814453125
2016-02-29,369.3221130371094
2016-03-01,388.1401062011719
2016-03-02,391.7452697753906
2016-03-03,386.4774475097656
2016-03-04,388.3731689453125
2016-03-08,389.63189697265625
2016-03-09,391.2013854980469
2016-03-10,388.404296875
2016-03-11,404.1455993652344
2016-03-14,402.4673156738281
2016-03-15,392.087158203125
2016-03-16,397.43267822265625
2016-03-17,401.95452880859375
2016-03-18,412.39697265625
2016-03-21,416.01763916015625
2016-03-22,402.66937255859375
2016-03-23,404.06787109375
2016-03-28,411.9617919921875
2016-03-29,413.7644348144531
2016-03-30,431.4171447753906
2016-03-31,429.1327209472656
2016-04-01,430.500244140625
2016-04-04,441.719482421875
2016-04-05,420.3220520019531
2016-04-06,423.1345520019531
2016-04-07,420.1665344238281
2016-04-08,427.84295654296875
2016-04-11,420.44635009765625
2016-04-12,417.9132995605469
2016-04-13,427.2525634765625
2016-04-18,428.06060791015625
2016-04-20,420.2287902832031
2016-04-21,424.56414794921875
2016-04-22,424.8439025878906
2016-04-25,424.2379150390625
2016-04-26,421.22332763671875
2016-04-27,425.34124755859375
2016-04-28,414.05963134765625
2016-04-29,410.7497253417969
2016-05-02,426.18035888671875
2016-05-03,424.6419677734375
2016-05-04,414.2461242675781
2016-05-05,412.5989990234375
2016-05-06,411.4024658203125
2016-05-09,419.17205810546875
2016-05-10,430.8035888671875
2016-05-11,434.6029357910156
2016-05-12,448.2120361328125
2016-05-13,433.62200927734375
2016-05-16,433.528564453125
2016-05-17,429.51123046875
2016-05-18,431.270751953125
2016-05-19,424.7776794433594
2016-05-20,426.6461181640625
2016-05-23,423.98345947265625
2016-05-24,434.3537902832031
2016-05-25,453.7709045410156
2016-05-26,462.3038024902344
2016-05-27,475.36798095703125
2016-05-30,476.0374755859375
2016-05-31,461.7276611328125
2016-06-01,462.49066162109375
2016-06-02,480.584228515625
2016-06-03,489.0704345703125
2016-06-06,474.2156677246094
2016-06-07,480.9423522949219
2016-06-08,476.613525390625
2016-06-09,472.5962219238281
2016-06-10,468.8747863769531
2016-06-13,462.64642333984375
2016-06-14,463.082275390625
2016-06-15,461.40069580078125
2016-06-16,463.6739807128906
2016-06-17,477.0495910644531
2016-06-20,483.3714599609375
2016-06-21,489.303955078125
2016-06-22,490.1759948730469
2016-06-23,482.5617370605469
2016-06-24,470.7121276855469
2016-06-27,473.93536376953125
2016-06-28,476.0998229980469
2016-06-29,484.83514404296875
2016-06-30,500.5306396484375
2016-07-01,507.1795349121094
2016-07-04,510.1068420410156
2016-07-05,517.503173828125
2016-07-07,508.11376953125
2016-07-08,512.7540283203125
2016-07-11,516.0707397460938
2016-07-12,503.8785095214844
2016-07-13,497.8369140625
2016-07-14,492.1224060058594
2016-07-15,497.9771728515625
2016-07-18,493.6171569824219
2016-07-19,492.8853759765625
2016-07-20,502.33697509765625
2016-07-21,501.9476013183594
2016-07-22,514.0151977539062
2016-07-25,511.69525146484375
2016-07-26,493.9907531738281
2016-07-27,503.5826721191406
2016-07-28,509.2660827636719
2016-07-29,495.4079284667969
2016-08-01,495.18988037109375
2016-08-02,497.65008544921875
2016-08-03,487.9803466796875
2016-08-04,493.81951904296875
2016-08-05,495.3464050292969
2016-08-08,488.7558288574219
2016-08-09,476.7741394042969
2016-08-10,468.01763916015625
2016-08-11,470.63519287109375
2016-08-12,483.0220642089844
2016-08-16,476.1353454589844
2016-08-17,475.40301513671875
2016-08-18,476.6182556152344
2016-08-19,481.4639892578125
2016-08-22,476.64947509765625
2016-08-23,467.1451110839844
2016-08-24,478.53472900390625
2016-08-25,476.64947509765625
2016-08-26,473.0970153808594
2016-08-29,478.72174072265625
2016-08-30,486.948486328125
2016-08-31,472.629638671875
2016-09-01,484.9228820800781
2016-09-02,488.6778869628906
2016-09-06,505.7701110839844
2016-09-07,520.3694458007812
2016-09-08,523.7347412109375
2016-09-09,515.6170654296875
2016-09-12,502.20208740234375
2016-09-14,514.7603149414062
2016-09-15,521.31982421875
2016-09-16,525.7759399414062
2016-09-19,516.770263671875
2016-09-20,509.4160461425781
2016-09-21,500.6752014160156
2016-09-22,495.0815734863281
2016-09-23,492.7132873535156
2016-09-26,500.0364074707031
2016-09-27,502.6695556640625
2016-09-28,499.0703125
2016-09-29,491.4357604980469
2016-09-30,494.42718505859375
2016-10-03,510.709228515625
2016-10-04,512.267333984375
2016-10-05,505.364990234375
2016-10-06,510.0079650878906
2016-10-07,509.1978759765625
2016-10-10,503.3550720214844
2016-10-13,487.6183166503906
2016-10-14,490.2048034667969
2016-10-17,487.52484130859375
2016-10-18,495.5958251953125
2016-10-19,491.747314453125
2016-10-20,493.24310302734375
2016-10-21,506.12841796875
2016-10-24,497.30975341796875
2016-10-25,505.59869384765625
2016-10-26,492.1368408203125
2016-10-27,492.3705139160156
2016-10-28,501.42303466796875
2016-11-01,490.39178466796875
2016-11-02,487.0731201171875
2016-11-03,478.4256591796875
2016-11-04,475.6055603027344
2016-11-07,473.8916015625
2016-11-08,477.2259826660156
2016-11-09,461.7853088378906
2016-11-10,469.52899169921875
2016-11-11,451.5643005371094
2016-11-15,422.1272888183594
2016-11-16,442.3808288574219
2016-11-17,436.3468933105469
2016-11-18,442.9577941894531
2016-11-21,440.5877685546875
2016-11-22,443.05133056640625
2016-11-23,442.7550354003906
2016-11-24,447.4480895996094
2016-11-25,449.0541076660156
2016-11-28,446.8868103027344
2016-11-29,439.8861389160156
2016-11-30,454.3863525390625
2016-12-01,466.672607421875
2016-12-02,452.1100769042969
2016-12-05,459.8746643066406
2016-12-06,457.33319091796875
2016-12-07,451.6111145019531
2016-12-08,461.1999206542969
2016-12-09,460.7165832519531
2016-12-12,449.44384765625
2016-12-13,450.020751953125
2016-12-14,452.2035217285156
2016-12-15,453.6224365234375
2016-12-16,460.6697082519531
2016-12-19,452.3750915527344
2016-12-20,452.18792724609375
2016-12-21,452.49981689453125
2016-12-22,449.0384826660156
2016-12-23,447.042724609375
2016-12-26,446.57501220703125
2016-12-27,453.45086669921875
2016-12-28,458.51812744140625
2016-12-29,463.5230407714844
2016-12-30,470.8511657714844
2017-01-02,474.57757568359375
2017-01-03,478.1012268066406
2017-01-04,477.5243225097656
2017-01-05,475.29473876953125
2017-01-06,474.7023010253906
2017-01-09,480.2840270996094
2017-01-10,487.3470153808594
2017-01-11,491.13580322265625
2017-01-12,492.0712890625
2017-01-13,488.6722412109375
2017-01-16,488.3761291503906
2017-01-17,494.8778076171875
2017-01-18,491.619140625
2017-01-19,489.3896789550781
2017-01-20,481.4378662109375
2017-01-23,479.97222900390625
2017-01-24,477.0410461425781
2017-01-25,480.5335998535156
2017-01-27,483.19970703125
2017-01-30,500.2881164550781
2017-01-31,492.8041687011719
2017-02-01,504.8720397949219
2017-02-02,497.66864013671875
2017-02-03,493.17840576171875
2017-02-06,496.06463623046875
2017-02-07,492.27337646484375
2017-02-08,488.1234436035156
2017-02-09,488.2481994628906
2017-02-10,485.90802001953125
2017-02-13,484.8940124511719
2017-02-14,499.7308349609375
2017-02-15,504.4114074707031
2017-02-16,502.8357238769531
2017-02-17,504.3177490234375
2017-02-20,512.555419921875
2017-02-21,531.5579833984375
2017-02-22,534.0072631835938
2017-02-23,520.2469482421875
2017-02-27,513.3197631835938
2017-02-28,514.5054321289062
2017-03-01,520.44970703125
2017-03-02,501.821533203125
2017-03-03,499.3408203125
2017-03-06,504.5830383300781
2017-03-07,510.5428161621094
2017-03-08,505.5814208984375
2017-03-09,504.5830383300781
2017-03-10,503.9589538574219
2017-03-14,514.5211181640625
2017-03-15,516.283935546875
2017-03-16,526.0974731445312
2017-03-17,525.3798217773438
2017-03-20,529.0772705078125
2017-03-21,529.7012939453125
2017-03-22,520.48095703125
2017-03-23,528.0162963867188
2017-03-24,520.3717041015625
2017-03-27,522.6027221679688
2017-03-28,528.3753051757812
2017-03-29,524.5529174804688
2017-03-30,518.577392578125
2017-03-31,521.5261840820312
2017-04-03,529.1708374023438
2017-04-05,529.7637939453125
2017-04-06,527.8915405273438
2017-04-07,530.3565673828125
2017-04-10,526.6122436523438
2017-04-11,523.6012573242188
2017-04-12,526.3314208984375
2017-04-13,523.0396118164062
2017-04-17,522.3685913085938
2017-04-18,514.4898681640625
2017-04-19,513.3666381835938
2017-04-20,527.423583984375
2017-04-21,525.052001953125
2017-04-24,516.9082641601562
2017-04-25,546.847412109375
2017-04-26,538.079345703125
2017-04-27,545.6148681640625
2017-04-28,543.80517578125
2017-05-02,556.75439453125
2017-05-03,566.2401123046875
2017-05-04,563.2444458007812
2017-05-05,551.4654541015625
2017-05-08,547.3934936523438
2017-05-09,602.0299072265625
2017-05-10,600.3604125976562
2017-05-11,594.8063354492188
2017-05-12,595.9608764648438
2017-05-15,600.9534301757812
2017-05-16,588.2368774414062
2017-05-17,582.4595947265625
2017-05-18,557.9530029296875
2017-05-19,566.0067138671875
2017-05-22,559.09912109375
2017-05-23,553.1802978515625
2017-05-24,552.0971069335938
2017-05-25,561.3284301757812
2017-05-26,575.4890747070312
2017-05-29,574.5629272460938
2017-05-30,584.3277587890625
2017-05-31,568.8011474609375
2017-06-01,569.9157104492188
2017-06-02,571.061767578125
2017-06-05,570.010009765625
2017-06-06,570.6693115234375
2017-06-07,584.5634155273438
2017-06-08,591.8163452148438
2017-06-09,591.7064208984375
2017-06-12,591.879150390625
2017-06-13,589.0846557617188
2017-06-14,593.8572387695312
2017-06-15,586.729736328125
2017-06-16,587.122314453125
2017-06-19,590.6387939453125
2017-06-20,608.2534790039062
2017-06-21,613.5597534179688
2017-06-22,602.727294921875
2017-06-23,600.8120727539062
2017-06-27,608.3477172851562
2017-06-28,589.7283325195312
2017-06-29,595.3485717773438
2017-06-30,607.939697265625
2017-07-03,619.0860595703125
2017-07-04,618.11279296875
2017-07-05,616.4171752929688
2017-07-06,610.7340087890625
2017-07-07,609.7605590820312
2017-07-10,612.0526733398438
2017-07-11,608.3477172851562
2017-07-12,608.755859375
2017-07-13,616.668212890625
2017-07-14,615.9774780273438
2017-07-17,606.3383178710938
2017-07-18,600.4352416992188
2017-07-19,602.162109375
2017-07-20,601.5028076171875
2017-07-21,604.2659912109375
2017-07-24,621.6293334960938
2017-07-25,628.599853515625
2017-07-26,645.9945678710938
2017-07-27,674.4417114257812
2017-07-28,661.599609375
2017-07-31,651.36376953125
2017-08-01,605.6160278320312
2017-08-02,577.8910522460938
2017-08-03,609.2269287109375
2017-08-04,603.3867797851562
2017-08-07,608.0072021484375
2017-08-08,595.1832885742188
2017-08-09,579.4674682617188
2017-08-10,566.8636474609375
2017-08-11,565.6375122070312
2017-08-14,576.7330322265625
2017-08-16,579.5303344726562
2017-08-17,578.0845947265625
2017-08-18,577.3302001953125
2017-08-21,568.0264892578125
2017-08-22,557.08837890625
2017-08-23,568.8751831054688
2017-08-24,576.7330322265625
2017-08-28,590.8141479492188
2017-08-29,575.2557373046875
2017-08-30,582.107666015625
2017-08-31,584.1822509765625
2017-09-01,585.5338745117188
2017-09-04,579.3417358398438
2017-09-05,584.2765502929688
2017-09-06,565.8892211914062
2017-09-07,581.4790649414062
2017-09-08,580.4104614257812
2017-09-11,584.8736572265625
2017-09-12,590.1856689453125
2017-09-13,592.6058959960938
2017-09-14,588.268310546875
2017-09-15,590.1541137695312
2017-09-18,593.957275390625
2017-09-19,600.93505859375
2017-09-20,596.37744140625
2017-09-21,588.5827026367188
2017-09-22,576.4502563476562
2017-09-25,585.8794555664062
2017-09-26,573.5269775390625
2017-09-27,570.5409545898438
2017-09-28,566.04638671875
2017-09-29,577.8016967773438
2017-10-03,599.6150512695312
2017-10-04,611.3074340820312
2017-10-05,605.8069458007812
2017-10-06,595.8432006835938
2017-10-09,616.8079223632812
2017-10-10,623.47119140625
2017-10-11,615.8649291992188
2017-10-12,612.6275024414062
2017-10-13,610.5531005859375
2017-10-16,613.6961059570312
2017-10-17,609.2644653320312
2017-10-18,606.655517578125
2017-10-19,602.8209838867188
2017-10-23,589.7769775390625
2017-10-24,586.2880249023438
2017-10-25,579.4990844726562
2017-10-26,580.2532348632812
2017-10-27,582.6735229492188
2017-10-30,582.29638671875
2017-10-31,587.0739135742188
2017-11-01,608.2586059570312
2017-11-02,615.0477294921875
2017-11-03,611.1502685546875
2017-11-06,610.4274291992188
2017-11-07,616.4935913085938
2017-11-08,607.9354858398438
2017-11-09,613.2528076171875
2017-11-10,603.373291015625
2017-11-13,587.6416625976562
2017-11-14,584.9043579101562
2017-11-15,576.1576538085938
2017-11-16,586.0685424804688
2017-11-17,594.0916748046875
2017-11-20,602.555419921875
2017-11-21,597.8358154296875
2017-11-22,601.2652587890625
2017-11-23,601.2652587890625
2017-11-24,611.9942626953125
2017-11-27,597.8358154296875
2017-11-28,617.2801513671875
2017-11-29,614.3855590820312
2017-11-30,605.0408325195312
2017-12-01,613.9766235351562
2017-12-04,615.7384643554688
2017-12-05,614.448486328125
2017-12-06,631.62744140625
2017-12-07,626.2156982421875
2017-12-08,634.0816040039062
2017-12-11,646.1319580078125
2017-12-12,634.3961791992188
2017-12-13,624.0133666992188
2017-12-14,626.9081420898438
2017-12-15,621.4647216796875
2017-12-18,621.8422241210938
2017-12-19,623.4155883789062
2017-12-20,618.9163208007812
2017-12-21,622.4087524414062
2017-12-22,621.4647216796875
2017-12-26,615.5181884765625
2017-12-27,619.5454711914062
2017-12-28,619.4825439453125
2017-12-29,628.921630859375
2018-01-01,620.6152954101562
2018-01-02,617.6576538085938
2018-01-03,620.709716796875
2018-01-04,622.6289672851562
2018-01-05,623.0064697265625
2018-01-08,625.9325561523438
2018-01-09,621.873779296875
2018-01-10,615.7069702148438
2018-01-11,619.8287963867188
2018-01-12,623.7930908203125
2018-01-15,629.708251953125
2018-01-16,632.8231201171875
2018-01-17,628.8585815429688
2018-01-18,651.3864135742188
2018-01-19,661.3289794921875
2018-01-22,687.6008911132812
2018-01-23,683.0072021484375
2018-01-24,703.26953125
2018-01-25,676.4628295898438
2018-01-29,667.0238037109375
2018-01-30,665.5763549804688
2018-01-31,662.8704223632812
2018-02-01,662.8076782226562
2018-02-02,661.7379150390625
2018-02-05,653.809326171875
2018-02-06,635.290771484375
2018-02-07,637.2435302734375
2018-02-08,640.9281005859375
2018-02-09,640.3297729492188
2018-02-12,648.455078125
2018-02-14,647.1954345703125
2018-02-15,646.4082641601562
2018-02-16,649.3369750976562
2018-02-19,653.6830444335938
2018-02-20,664.3280029296875
2018-02-21,665.9027099609375
2018-02-22,656.3601684570312
2018-02-23,660.23388671875
2018-02-26,671.1621704101562
2018-02-27,687.412841796875
2018-02-28,674.24853515625
2018-03-01,680.3898315429688
2018-03-05,677.3034057617188
2018-03-06,686.0902099609375
2018-03-07,687.0036010742188
2018-03-08,672.1386108398438
2018-03-09,675.76025390625
2018-03-12,679.3819580078125
2018-03-13,688.105712890625
2018-03-14,684.3579711914062
2018-03-15,675.7916870117188
2018-03-16,665.1468505859375
2018-03-19,659.6669921875
2018-03-20,672.98876953125
2018-03-21,678.0906982421875
2018-03-22,682.8148193359375
2018-03-23,689.64892578125
2018-03-26,694.8453369140625
2018-03-27,681.99609375
2018-03-28,688.8616333007812
2018-04-02,702.5299682617188
2018-04-03,696.3255615234375
2018-04-04,683.5392456054688
2018-04-05,683.9171142578125
2018-04-06,686.4365844726562
2018-04-09,682.2794189453125
2018-04-10,678.6890258789062
2018-04-11,677.2404174804688
2018-04-12,678.752197265625
2018-04-13,675.1619262695312
2018-04-16,679.067138671875
2018-04-17,677.9963989257812
2018-04-18,712.5762939453125
2018-04-19,702.78173828125
2018-04-20,705.1752319335938
2018-04-23,702.2149658203125
2018-04-24,709.930908203125
2018-04-25,688.7041625976562
2018-04-26,700.7033081054688
2018-04-27,702.4353637695312
2018-04-30,703.6007080078125
2018-05-02,704.9234619140625
2018-05-03,701.5220947265625
2018-05-04,697.3965454101562
2018-05-07,695.1604614257812
2018-05-08,707.9783325195312
2018-05-09,686.7200317382812
2018-05-10,679.2245483398438
2018-05-11,679.760009765625
2018-05-14,681.0511474609375
2018-05-15,686.313232421875
2018-05-16,693.2869873046875
2018-05-17,685.3623046875
2018-05-18,687.7396240234375
2018-05-21,685.2353515625
2018-05-22,683.4603881835938
2018-05-23,700.29248046875
2018-05-24,709.1048583984375
2018-05-25,712.36962890625
2018-05-28,709.9606323242188
2018-05-29,718.899658203125
2018-05-30,718.5827026367188
2018-05-31,722.1964111328125
2018-06-01,736.2706909179688
2018-06-04,719.3435668945312
2018-06-05,720.4529418945312
2018-06-06,726.4122314453125
2018-06-07,738.01416015625
2018-06-08,740.8353881835938
2018-06-11,722.3866577148438
2018-06-12,742.9908447265625
2018-06-13,741.1841430664062
2018-06-14,742.1349487304688
2018-06-15,737.25341796875
2018-06-18,735.4464111328125
2018-06-19,738.648193359375
2018-06-20,736.8412475585938
2018-06-21,739.6625366210938
2018-06-22,739.18701171875
2018-06-25,735.7000732421875
2018-06-26,755.2266845703125
2018-06-27,766.1943969726562
2018-06-28,772.1539916992188
2018-06-29,777.0671997070312
2018-07-02,783.0267333984375
2018-07-03,792.8215942382812
2018-07-04,801.2218017578125
2018-07-05,790.9512939453125
2018-07-06,792.4727783203125
2018-07-09,797.8299560546875
2018-07-10,795.9596557617188
2018-07-11,839.6091918945312
2018-07-12,835.2664184570312
2018-07-13,830.2896118164062
2018-07-16,824.7108154296875
2018-07-17,826.5809936523438
2018-07-18,841.38427734375
2018-07-19,833.2376708984375
2018-07-20,815.9617309570312
2018-07-23,854.190673828125
2018-07-24,859.5795288085938
2018-07-25,859.9598388671875
2018-07-26,846.804931640625
2018-07-27,829.4972534179688
2018-07-30,830.955322265625
2018-07-31,834.8861083984375
2018-08-01,836.5978393554688
2018-08-02,841.1306762695312
2018-08-03,843.0009155273438
2018-08-06,833.2864379882812
2018-08-07,825.1593017578125
2018-08-08,828.04833984375
2018-08-09,824.5244140625
2018-08-10,821.8577270507812
2018-08-13,828.9053955078125
2018-08-14,822.0799560546875
2018-08-16,847.858154296875
2018-08-17,854.5250854492188
2018-08-20,888.239990234375
2018-08-21,878.5889892578125
2018-08-23,901.383056640625
2018-08-24,886.3668823242188
2018-08-27,891.2241821289062
2018-08-28,915.38330078125
2018-08-29,916.43115234375
2018-08-30,914.74853515625
2018-08-31,922.018310546875
2018-09-03,910.208740234375
2018-09-04,888.3668823242188
2018-09-05,854.0805053710938
2018-09-06,833.1594848632812
2018-09-07,851.5725708007812
2018-09-10,824.2068481445312
2018-09-11,792.5555419921875
2018-09-12,824.1591796875
2018-09-14,823.2069091796875
2018-09-17,813.111572265625
2018-09-18,817.921142578125
2018-09-19,781.72998046875
2018-09-21,780.4442138671875
2018-09-24,751.9673461914062
2018-09-25,745.15771484375
2018-09-26,735.6337280273438
2018-09-27,746.1578369140625
2018-09-28,732.062255859375
2018-10-01,758.82470703125
2018-10-03,729.0147094726562
2018-10-04,686.2993774414062
2018-10-05,667.8228759765625
2018-10-08,664.9180297851562
2018-10-09,637.2508544921875
2018-10-10,684.3945922851562
2018-10-11,693.299560546875
2018-10-12,682.251708984375
2018-10-15,695.2044067382812
2018-10-16,716.2523193359375
2018-10-17,699.3472900390625
2018-10-19,707.490234375
2018-10-22,712.4427490234375
2018-10-23,707.63330078125
2018-10-24,704.5380249023438
2018-10-25,668.3466186523438
2018-10-26,679.8706665039062
2018-10-29,683.2041625976562
2018-10-30,679.8706665039062
2018-10-31,690.3471069335938
2018-11-01,671.8706665039062
2018-11-02,680.4420776367188
2018-11-05,674.7277221679688
2018-11-06,665.8704833984375
2018-11-07,671.8229370117188
2018-11-09,661.7752075195312
2018-11-12,659.9180297851562
2018-11-13,654.3619384765625
2018-11-14,682.7645874023438
2018-11-15,691.1465454101562
2018-11-16,692.966552734375
2018-11-19,697.7083740234375
2018-11-20,678.406005859375
2018-11-21,678.885009765625
2018-11-22,687.1231079101562
2018-11-26,715.2862548828125
2018-11-27,716.81884765625
2018-11-28,714.232666015625
2018-11-29,713.7057495117188
2018-11-30,718.78271484375
2018-12-03,738.9472045898438
2018-12-04,730.852783203125
2018-12-05,720.5069580078125
2018-12-06,714.6636962890625
2018-12-07,720.458984375
2018-12-10,706.7607421875
2018-12-11,712.747802734375
2018-12-12,743.2099609375
2018-12-13,774.677978515625
2018-12-14,792.3997192382812
2018-12-17,807.487060546875
2018-12-18,803.4158325195312
2018-12-19,801.9310302734375
2018-12-20,791.2500610351562
2018-12-21,768.73876953125
2018-12-24,768.7867431640625
2018-12-26,765.6734008789062
2018-12-27,781.0482177734375
2018-12-28,776.7374877929688
2018-12-31,776.5459594726562
2019-01-01,773.384765625
2019-01-02,772.7142944335938
2019-01-03,780.6171875
2019-01-04,769.6009521484375
2019-01-07,766.8707885742188
2019-01-08,746.6585693359375
2019-01-09,741.3419799804688
2019-01-10,746.70654296875
2019-01-11,746.1796264648438
2019-01-14,744.503173828125
2019-01-15,748.574462890625
2019-01-16,742.3477783203125
2019-01-17,759.9259033203125
2019-01-18,756.4293823242188
2019-01-21,751.352294921875
2019-01-22,759.4947509765625
2019-01-23,756.5731201171875
2019-01-24,757.3394775390625
2019-01-25,747.4727783203125
2019-01-28,727.3082885742188
2019-01-29,719.5971069335938
2019-01-30,664.3243408203125
2019-01-31,679.4597778320312
2019-02-01,680.7529907226562
2019-02-04,670.3114624023438
2019-02-05,657.58251953125
2019-02-06,677.5164794921875
2019-02-07,673.0013427734375
2019-02-08,656.6218872070312
2019-02-11,670.5516357421875
2019-02-12,666.2765502929688
2019-02-14,654.1720581054688
2019-02-15,637.6484375
2019-02-18,632.7490844726562
2019-02-19,643.3645629882812
2019-02-20,649.7530517578125
2019-02-21,638.4169921875
2019-02-22,641.6832885742188
2019-02-25,634.0938720703125
2019-02-26,628.666259765625
2019-02-27,631.5482177734375
2019-02-28,646.390625
2019-03-01,652.4430541992188
2019-03-05,668.2460327148438
2019-03-06,677.9488525390625
2019-03-07,680.4465942382812
2019-03-08,680.1583862304688
2019-03-11,694.3283081054688
2019-03-12,696.5858764648438
2019-03-13,695.0968627929688
2019-03-14,686.9310913085938
2019-03-15,674.0100708007812
2019-03-18,688.276123046875
2019-03-19,682.464111328125
2019-03-20,675.8834838867188
2019-03-22,672.2327880859375
2019-03-25,662.4340209960938
2019-03-26,664.9798583984375
2019-03-27,662.9622802734375
2019-03-28,666.2285766601562
2019-04-01,650.3775024414062
2019-04-02,630.9718627929688
2019-04-03,639.8099975585938
2019-04-04,648.84033203125
2019-04-05,644.18115234375
2019-04-08,636.8800048828125
2019-04-09,638.7052612304688
2019-04-10,637.1680908203125
2019-04-11,638.2249755859375
2019-04-12,644.2291870117188
2019-04-15,646.5347900390625
2019-04-16,641.9235229492188
2019-04-18,641.3951416015625
2019-04-22,640.770751953125
2019-04-23,645.429931640625
2019-04-24,647.8316040039062
2019-04-25,624.7754516601562
2019-04-26,627.513427734375
2019-04-30,626.1683349609375
2019-05-02,628.5701904296875
2019-05-03,616.1293334960938
2019-05-06,610.98974609375
2019-05-07,610.98974609375
2019-05-08,611.0858154296875
2019-05-09,615.88916015625
2019-05-10,621.1412353515625
2019-05-13,617.2865600585938
2019-05-14,614.8773193359375
2019-05-15,617.6719970703125
2019-05-16,614.9736328125
2019-05-17,645.4742431640625
2019-05-20,653.3283081054688
2019-05-21,634.0546875
2019-05-22,634.7774047851562
2019-05-23,632.8982543945312
2019-05-24,635.7410888671875
2019-05-27,643.0650024414062
2019-05-28,646.5825805664062
2019-05-29,642.0050048828125
2019-05-30,634.5364990234375
2019-05-31,663.0614624023438
2019-06-03,681.1785888671875
2019-06-04,674.9630737304688
2019-06-06,674.8184204101562
