Date,NAM-INDIA.NS
2018-04-13,209.4300994873047
2018-04-16,209.0262908935547
2018-04-17,209.06668090820312
2018-04-18,207.41090393066406
2018-04-19,207.8551788330078
2018-04-20,206.96670532226562
2018-04-23,207.61280822753906
2018-04-24,206.84555053710938
2018-04-25,205.23020935058594
2018-04-26,204.66482543945312
2018-04-27,204.3013458251953
2018-04-30,205.1898193359375
2018-05-02,201.67645263671875
2018-05-03,198.56689453125
2018-05-04,194.9727325439453
2018-05-07,200.18226623535156
2018-05-08,199.93994140625
2018-05-09,198.64767456054688
2018-05-10,198.04188537597656
2018-05-11,197.59768676757812
2018-05-14,199.45530700683594
2018-05-15,200.02069091796875
2018-05-16,196.14385986328125
2018-05-17,191.41897583007812
2018-05-18,193.92276000976562
2018-05-21,190.53050231933594
2018-05-22,186.1690673828125
2018-05-23,183.70567321777344
2018-05-24,181.24227905273438
2018-05-25,178.2538299560547
2018-05-28,182.53453063964844
2018-05-29,178.33465576171875
2018-05-30,178.81919860839844
2018-05-31,180.99996948242188
2018-06-01,168.23870849609375
2018-06-04,171.4290008544922
2018-06-05,175.46734619140625
2018-06-06,176.84042358398438
2018-06-07,176.1942901611328
2018-06-08,174.4174041748047
2018-06-11,177.97116088867188
2018-06-12,178.29421997070312
2018-06-13,175.427001953125
2018-06-14,175.427001953125
2018-06-15,173.8924102783203
2018-06-18,173.8116455078125
2018-06-19,174.4578094482422
2018-06-20,176.59812927246094
2018-06-21,176.07315063476562
2018-06-22,173.8924102783203
2018-06-25,175.46734619140625
2018-06-26,176.07315063476562
2018-06-27,178.4961700439453
2018-06-28,177.52694702148438
2018-06-29,185.1998748779297
2018-07-02,182.53453063964844
2018-07-03,189.7632293701172
2018-07-04,184.1902618408203
2018-07-05,187.5421142578125
2018-07-06,191.25743103027344
2018-07-09,189.84400939941406
2018-07-10,189.11709594726562
2018-07-11,185.68446350097656
2018-07-12,183.58453369140625
2018-07-13,180.19227600097656
2018-07-16,178.57693481445312
2018-07-17,178.65768432617188
2018-07-18,177.64810180664062
2018-07-19,179.82882690429688
2018-07-20,175.91159057617188
2018-07-23,176.07315063476562
2018-07-24,185.5633087158203
2018-07-25,190.40936279296875
2018-07-26,192.67088317871094
2018-07-27,204.260986328125
2018-07-30,204.05908203125
2018-07-31,204.2206268310547
2018-08-01,202.4033203125
2018-08-02,205.35134887695312
2018-08-03,216.9414520263672
2018-08-06,208.46090698242188
2018-08-07,198.36497497558594
2018-08-08,197.55728149414062
2018-08-09,196.66883850097656
2018-08-10,192.06507873535156
2018-08-13,184.1902618408203
2018-08-14,186.12869262695312
2018-08-16,191.33819580078125
2018-08-17,188.9959259033203
2018-08-20,190.7727813720703
2018-08-21,193.51890563964844
2018-08-23,191.903564453125
2018-08-24,190.6920623779297
2018-08-27,191.49974060058594
2018-08-28,190.12667846679688
2018-08-29,189.19786071777344
2018-08-30,189.60169982910156
2018-08-31,190.40936279296875
2018-09-03,188.14785766601562
2018-09-04,184.3114013671875
2018-09-05,182.04989624023438
2018-09-06,183.0191650390625
2018-09-07,184.1902618408203
2018-09-10,178.173095703125
2018-09-11,177.44618225097656
2018-09-12,180.32655334472656
2018-09-14,181.38134765625
2018-09-17,177.85183715820312
2018-09-18,173.3487548828125
2018-09-19,153.30796813964844
2018-09-21,148.43975830078125
2018-09-24,140.20437622070312
2018-09-25,145.1131591796875
2018-09-26,149.25115966796875
2018-09-27,144.6263427734375
2018-09-28,141.70541381835938
2018-10-01,134.88992309570312
2018-10-03,126.89793395996094
2018-10-04,127.01966094970703
2018-10-05,122.39486694335938
2018-10-08,120.00133514404297
2018-10-09,120.00133514404297
2018-10-10,125.27521514892578
2018-10-11,124.707275390625
2018-10-12,129.25094604492188
2018-10-15,133.2672119140625
2018-10-16,134.20025634765625
2018-10-17,129.73773193359375
2018-10-19,126.69509887695312
2018-10-22,129.25094604492188
2018-10-23,129.73773193359375
2018-10-24,130.1028594970703
2018-10-25,129.37261962890625
2018-10-26,129.57546997070312
2018-10-29,128.48011779785156
2018-10-30,128.23672485351562
2018-10-31,135.2956085205078
2018-11-01,137.48631286621094
2018-11-02,135.45787048339844
2018-11-05,134.6465301513672
2018-11-06,131.68502807617188
2018-11-07,135.822998046875
2018-11-09,138.5005340576172
2018-11-12,137.52688598632812
2018-11-13,133.02377319335938
2018-11-14,136.7154998779297
2018-11-15,140.0015411376953
2018-11-16,137.28347778320312
2018-11-19,137.28347778320312
2018-11-20,135.6201629638672
2018-11-21,135.7012939453125
2018-11-22,133.42945861816406
2018-11-26,130.67080688476562
2018-11-27,135.33619689941406
2018-11-28,139.3118896484375
2018-11-29,138.58164978027344
2018-11-30,139.9609832763672
2018-12-03,147.70953369140625
2018-12-04,147.83123779296875
2018-12-05,147.4661407470703
2018-12-06,144.017822265625
2018-12-07,144.58578491210938
2018-12-10,136.4720916748047
2018-12-11,138.09486389160156
2018-12-12,138.4193878173828
2018-12-13,137.770263671875
2018-12-14,136.22865295410156
2018-12-17,136.43153381347656
2018-12-18,136.43153381347656
2018-12-19,136.30979919433594
2018-12-20,133.55120849609375
2018-12-21,131.72560119628906
2018-12-24,130.46798706054688
2018-12-26,126.93851470947266
2018-12-27,127.58760070800781
2018-12-28,128.8857879638672
2018-12-31,128.80467224121094
2019-01-01,129.08865356445312
2019-01-02,128.60182189941406
2019-01-03,126.6545639038086
2019-01-04,125.51862335205078
2019-01-07,126.7762680053711
2019-01-08,126.4922866821289
2019-01-09,127.5064697265625
2019-01-10,126.97909545898438
2019-01-11,124.7478256225586
2019-01-14,125.3157958984375
2019-01-15,125.43750762939453
2019-01-16,125.59978485107422
2019-01-17,124.54500579833984
2019-01-18,123.53077697753906
2019-01-21,123.57135009765625
2019-01-22,127.06025695800781
2019-01-23,120.52869415283203
2019-01-24,118.94657135009766
2019-01-25,119.06826782226562
2019-01-28,113.51036834716797
2019-01-29,113.55093383789062
2019-01-30,113.51036834716797
2019-01-31,113.01290130615234
2019-02-01,112.34957885742188
2019-02-04,108.65986633300781
2019-02-05,113.51038360595703
2019-02-06,133.07827758789062
2019-02-07,128.6008758544922
2019-02-08,135.85594177246094
2019-02-11,128.1033935546875
2019-02-12,130.4250030517578
2019-02-14,132.49790954589844
2019-02-15,125.07701110839844
2019-02-18,128.6008758544922
2019-02-19,126.40363311767578
2019-02-20,127.9790267944336
2019-02-21,153.5582275390625
2019-02-22,166.28565979003906
2019-02-25,167.40501403808594
2019-02-26,161.84970092773438
2019-02-27,150.73912048339844
2019-02-28,151.07080078125
2019-03-01,154.67758178710938
2019-03-05,156.66754150390625
2019-03-06,152.4803466796875
2019-03-07,161.06204223632812
2019-03-08,168.77310180664062
2019-03-11,167.65379333496094
2019-03-12,166.61732482910156
2019-03-13,167.23919677734375
2019-03-14,158.57460021972656
2019-03-15,161.84970092773438
2019-03-18,160.23287963867188
2019-03-19,159.19644165039062
2019-03-20,161.72537231445312
2019-03-22,156.8748321533203
2019-03-25,157.08212280273438
2019-03-26,156.501708984375
2019-03-27,163.922607421875
2019-03-28,168.3170928955078
2019-04-01,167.94398498535156
2019-04-02,165.53941345214844
2019-04-03,162.181396484375
2019-04-04,163.21783447265625
2019-04-05,163.25927734375
2019-04-08,165.53941345214844
2019-04-09,164.29571533203125
2019-04-10,163.71530151367188
2019-04-11,162.38870239257812
2019-04-12,161.3522186279297
2019-04-15,163.0934600830078
2019-04-16,164.71026611328125
2019-04-18,158.20150756835938
2019-04-22,153.14369201660156
2019-04-23,156.12863159179688
2019-04-24,172.79446411132812
2019-04-25,168.9804229736328
2019-04-26,167.9025115966797
2019-04-30,164.0884246826172
2019-05-02,159.56954956054688
2019-05-03,160.0670623779297
2019-05-06,160.31581115722656
2019-05-07,157.5381317138672
2019-05-08,160.27435302734375
2019-05-09,159.9374542236328
2019-05-10,161.4534454345703
2019-05-13,158.9268035888672
2019-05-14,162.16932678222656
2019-05-15,163.3063201904297
2019-05-16,167.93853759765625
2019-05-17,170.1282958984375
2019-05-20,173.1181640625
2019-05-21,174.29730224609375
2019-05-22,183.73016357421875
2019-05-23,197.5004425048828
2019-05-24,191.68911743164062
2019-05-27,187.68856811523438
2019-05-28,187.60435485839844
2019-05-29,186.72003173828125
2019-05-30,186.72003173828125
2019-05-31,185.5409393310547
2019-06-03,185.66725158691406
2019-06-04,184.99346923828125
2019-06-06,183.8564910888672
2019-06-07,184.7829132080078
2019-06-10,181.62460327148438
2019-06-11,185.1197967529297
2019-06-12,183.3090362548828
2019-06-13,181.7088165283203
2019-06-14,185.45668029785156
2019-06-17,185.0776824951172
2019-06-18,185.79360961914062
2019-06-19,184.90928649902344
2019-06-20,184.99346923828125
2019-06-21,184.90928649902344
2019-06-24,184.82504272460938
2019-06-25,185.3724822998047
2019-06-26,185.03555297851562
2019-06-27,186.42527770996094
2019-06-28,186.38314819335938
2019-07-01,185.96202087402344
2019-07-02,185.75146484375
2019-07-03,186.29891967773438
2019-07-04,186.38314819335938
2019-07-05,186.17257690429688
2019-07-08,186.13046264648438
2019-07-09,189.9204559326172
2019-07-10,189.2467041015625
2019-07-11,189.7520294189453
2019-07-12,189.62570190429688
2019-07-15,191.14170837402344
2019-07-16,191.2259063720703
2019-07-17,191.2259063720703
2019-07-18,191.2259063720703
2019-07-19,191.26803588867188
2019-07-22,191.68911743164062
2019-07-23,191.6049041748047
2019-07-24,191.3101043701172
2019-07-25,191.3943634033203
2019-07-26,191.4785614013672
2019-07-29,191.52069091796875
2019-07-30,191.52069091796875
2019-07-31,191.52069091796875
2019-08-01,191.3943634033203
2019-08-02,190.21522521972656
2019-08-05,192.7840118408203
2019-08-06,194.21575927734375
2019-08-07,195.184326171875
2019-08-08,194.2578887939453
2019-08-09,195.10011291503906
2019-08-13,207.5228729248047
2019-08-14,203.10122680664062
2019-08-16,214.6396026611328
2019-08-19,214.47116088867188
2019-08-20,212.66038513183594
2019-08-21,196.19497680664062
2019-08-22,201.71153259277344
2019-08-23,206.25950622558594
2019-08-26,211.4812774658203
2019-08-27,216.4503631591797
2019-08-28,233.21055603027344
2019-08-29,228.24143981933594
2019-08-30,229.8416748046875
2019-09-03,238.34812927246094
2019-09-04,232.91578674316406
2019-09-05,234.01068115234375
2019-09-06,238.2217254638672
2019-09-09,240.958984375
2019-09-11,233.54739379882812
2019-09-12,220.5772247314453
2019-09-13,220.87200927734375
2019-09-16,209.58627319335938
2019-09-17,192.44712829589844
2019-09-18,196.65823364257812
2019-09-19,194.2578887939453
2019-09-20,213.6710662841797
2019-09-23,211.6918487548828
2019-09-24,220.02980041503906
2019-09-25,221.6300048828125
2019-09-26,224.24090576171875
2019-09-27,223.86190795898438
2019-09-30,219.27182006835938
2019-10-01,223.77769470214844
2019-10-03,229.9259033203125
2019-10-04,228.24143981933594
2019-10-07,233.6737823486328
2019-10-09,230.0101318359375
2019-10-10,222.38803100585938
2019-10-11,225.46209716796875
2019-10-14,225.0831298828125
2019-10-15,220.36668395996094
2019-10-16,219.60867309570312
2019-10-17,228.494140625
2019-10-18,243.06454467773438
2019-10-22,260.1615295410156
2019-10-23,286.228271484375
2019-10-24,268.7943115234375
2019-10-25,266.22552490234375
2019-10-27,278.100830078125
2019-10-29,271.9947204589844
2019-10-30,297.9771728515625
2019-10-31,305.00970458984375
2019-11-01,299.745849609375
2019-11-04,291.15521240234375
2019-11-05,279.7852478027344
2019-11-06,282.0171813964844
2019-11-07,282.438232421875
2019-11-08,268.6258850097656
2019-11-11,273.9318542480469
2019-11-13,304.20965576171875
2019-11-14,301.72503662109375
2019-11-15,301.3460998535156
2019-11-18,296.08221435546875
2019-11-19,307.4100646972656
2019-11-20,304.5044250488281
2019-11-21,320.675048828125
2019-11-22,318.0220642089844
2019-11-25,313.3476867675781
2019-11-26,312.9686584472656
2019-11-27,312.21075439453125
2019-11-28,309.68408203125
2019-11-29,303.28326416015625
2019-12-02,296.6717834472656
2019-12-03,298.9036865234375
2019-12-04,294.0608825683594
2019-12-05,294.60833740234375
2019-12-06,286.9020080566406
2019-12-09,285.1755065917969
2019-12-10,277.4691467285156
2019-12-11,289.55499267578125
2019-12-12,293.8082275390625
2019-12-13,292.8817443847656
2019-12-16,288.5443115234375
2019-12-17,289.2181396484375
2019-12-18,283.5752868652344
2019-12-19,284.5437927246094
2019-12-20,291.9974365234375
2019-12-23,291.9974365234375
2019-12-24,287.8284912109375
2019-12-26,293.3028869628906
2019-12-27,305.1361083984375
2019-12-30,305.80987548828125
2019-12-31,298.5667419433594
2020-01-01,298.77734375
2020-01-02,297.8930358886719
2020-01-03,298.4404602050781
2020-01-06,285.5124206542969
2020-01-07,287.7442321777344
2020-01-08,279.1115417480469
2020-01-09,288.7127685546875
2020-01-10,288.5022277832031
2020-01-13,289.2181396484375
2020-01-14,296.7981262207031
2020-01-15,295.7874450683594
2020-01-16,293.513427734375
2020-01-17,291.4078674316406
2020-01-20,286.31243896484375
2020-01-21,285.3860168457031
2020-01-22,291.7026672363281
2020-01-23,292.123779296875
2020-01-24,302.86212158203125
2020-01-27,308.67340087890625
2020-01-28,304.925537109375
2020-01-29,308.9681396484375
2020-01-30,304.8833923339844
2020-01-31,306.2730712890625
2020-02-03,292.0060729980469
2020-02-04,305.2964782714844
2020-02-05,305.6786193847656
2020-02-06,307.7167663574219
2020-02-07,321.8563537597656
2020-02-10,329.5418701171875
2020-02-11,341.3885192871094
2020-02-12,340.0297546386719
2020-02-13,336.8876647949219
2020-02-14,334.3824462890625
2020-02-17,321.8563537597656
2020-02-18,332.85382080078125
2020-02-19,364.57232666015625
2020-02-20,375.0603332519531
2020-02-24,361.8124084472656
2020-02-25,357.906005859375
2020-02-26,361.6000671386719
2020-02-27,354.8062744140625
2020-02-28,331.6224670410156
2020-03-02,334.25506591796875
2020-03-03,343.9786376953125
2020-03-04,334.5522766113281
2020-03-05,327.1640625
2020-03-06,292.3882141113281
2020-03-09,252.00759887695312
2020-03-11,253.02667236328125
2020-03-12,236.50921630859375
2020-03-13,257.7398376464844
2020-03-16,236.2120361328125
2020-03-17,232.09320068359375
2020-03-18,199.18576049804688
2020-03-19,199.3980712890625
2020-03-20,217.6988983154297
2020-03-23,195.95870971679688
2020-03-24,182.49847412109375
2020-03-25,198.29409790039062
2020-03-26,216.72225952148438
2020-03-27,205.97958374023438
2020-03-30,194.47256469726562
2020-03-31,211.6269073486328
2020-04-01,219.73703002929688
2020-04-03,213.3678436279297
2020-04-07,227.97451782226562
2020-04-08,231.8809356689453
2020-04-09,243.72760009765625
2020-04-13,238.92953491210938
2020-04-15,239.90609741210938
2020-04-16,242.92086791992188
2020-04-17,250.1817626953125
2020-04-20,241.6470489501953
2020-04-21,225.6815948486328
2020-04-22,220.24656677246094
2020-04-23,223.6859130859375
2020-04-24,183.77232360839844
2020-04-27,204.49343872070312
2020-04-28,199.5254364013672
2020-04-29,201.77589416503906
2020-04-30,209.54632568359375
2020-05-04,200.50209045410156
2020-05-05,197.1476287841797
2020-05-06,196.46823120117188
2020-05-07,198.8036346435547
2020-05-08,204.4084930419922
2020-05-11,202.58265686035156
2020-05-12,203.0497589111328
2020-05-13,207.6355743408203
2020-05-14,207.2958984375
2020-05-15,207.12599182128906
2020-05-18,194.64239501953125
2020-05-19,195.87379455566406
2020-05-20,200.33221435546875
2020-05-21,203.2196044921875
2020-05-22,203.00729370117188
2020-05-26,199.18576049804688
2020-05-27,202.32789611816406
2020-05-28,207.16847229003906
2020-05-29,216.72225952148438
2020-06-01,229.33323669433594
2020-06-02,235.49008178710938
2020-06-03,227.42251586914062
2020-06-04,224.7899169921875
2020-06-05,234.72586059570312
2020-06-08,251.96514892578125
2020-06-09,241.39224243164062
2020-06-10,236.0421142578125
2020-06-11,230.522216796875
2020-06-12,234.30125427246094
2020-06-15,233.19723510742188
2020-06-16,233.62188720703125
2020-06-17,234.5560302734375
2020-06-18,237.78306579589844
2020-06-19,239.09938049316406
2020-06-22,240.9252166748047
2020-06-23,262.5804443359375
2020-06-24,265.08563232421875
2020-06-25,263.8966979980469
2020-06-26,265.63763427734375
2020-06-29,264.9111633300781
2020-06-30,268.6718444824219
2020-07-01,268.3299560546875
2020-07-02,271.107666015625
2020-07-03,268.2016906738281
2020-07-06,267.4752197265625
2020-07-07,268.24444580078125
2020-07-08,259.14202880859375
2020-07-09,251.79168701171875
2020-07-10,248.07379150390625
2020-07-13,244.91140747070312
2020-07-14,246.4499053955078
2020-07-15,243.843017578125
2020-07-16,247.60372924804688
2020-07-17,249.82589721679688
2020-07-20,245.72337341308594
2020-07-21,249.31309509277344
2020-07-22,243.45846557617188
2020-07-23,242.86019897460938
2020-07-24,239.1422119140625
2020-07-27,230.97996520996094
2020-07-28,236.8345947265625
2020-07-29,237.4756317138672
2020-07-30,229.52699279785156
2020-07-31,227.2193145751953
2020-08-03,225.29627990722656
2020-08-04,224.2706298828125
2020-08-05,223.1595458984375
2020-08-06,225.33900451660156
2020-08-07,233.28762817382812
2020-08-10,237.6892852783203
2020-08-11,231.3218536376953
2020-08-12,227.90304565429688
2020-08-13,230.76632690429688
2020-08-14,229.56971740722656
2020-08-17,226.5355682373047
2020-08-18,231.70645141601562
2020-08-19,233.20213317871094
2020-08-20,231.92015075683594
2020-08-21,229.6551971435547
2020-08-24,239.8259735107422
2020-08-25,237.90293884277344
2020-08-26,245.46701049804688
2020-08-27,247.9456024169922
2020-08-28,244.27041625976562
2020-08-31,232.9884796142578
2020-09-01,232.04830932617188
2020-09-02,239.95420837402344
2020-09-03,236.8345947265625
2020-09-04,235.33888244628906
2020-09-07,240.63796997070312
2020-09-08,239.09954833984375
2020-09-09,235.9799346923828
2020-09-10,233.7149658203125
2020-09-11,233.9713592529297
2020-09-14,241.15074157714844
2020-09-15,243.41571044921875
2020-09-16,242.51829528808594
2020-09-17,240.85165405273438
2020-09-18,239.01400756835938
2020-09-21,232.9884796142578
2020-09-22,226.0655059814453
2020-09-23,225.03985595703125
2020-09-24,214.78359985351562
2020-09-25,217.7322540283203
2020-09-28,225.03985595703125
2020-09-29,221.66384887695312
2020-09-30,224.01425170898438
2020-10-01,227.4330291748047
2020-10-05,231.108154296875
2020-10-06,235.125244140625
2020-10-07,229.6979217529297
2020-10-08,232.005615234375
2020-10-09,230.3389434814453
2020-10-12,229.39878845214844
2020-10-13,228.1595001220703
2020-10-14,231.7919464111328
2020-10-15,230.80899047851562
2020-10-16,232.39022827148438
2020-10-19,233.24490356445312
2020-10-20,233.84315490722656
2020-10-21,234.9969940185547
2020-10-22,233.5013427734375
2020-10-23,232.9884796142578
2020-10-26,232.30471801757812
2020-10-27,233.54405212402344
2020-10-28,233.33038330078125
2020-10-29,233.4158172607422
2020-10-30,232.3474578857422
2020-11-02,231.62098693847656
2020-11-03,234.9542694091797
2020-11-04,237.77476501464844
2020-11-05,238.1166229248047
2020-11-06,243.586669921875
2020-11-09,247.56094360351562
2020-11-10,243.62933349609375
2020-11-11,243.67210388183594
2020-11-12,244.09950256347656
2020-11-13,244.3131103515625
2020-11-14,246.32171630859375
2020-11-17,247.1763153076172
2020-11-18,255.21043395996094
2020-11-19,246.96266174316406
2020-11-20,247.8600616455078
2020-11-23,250.29595947265625
2020-11-24,247.26181030273438
2020-11-25,249.78314208984375
2020-11-26,248.2019500732422
2020-11-27,248.2019500732422
2020-12-01,248.2019500732422
2020-12-02,246.4499053955078
2020-12-03,251.49252319335938
2020-12-04,252.4754180908203
2020-12-07,259.2702331542969
2020-12-08,260.0821228027344
2020-12-09,258.07366943359375
2020-12-10,262.8598937988281
2020-12-11,261.4924011230469
2020-12-14,260.72314453125
2020-12-15,259.31292724609375
2020-12-16,266.1932067871094
2020-12-17,268.6290588378906
2020-12-18,262.3043212890625
2020-12-21,252.60360717773438
2020-12-22,251.2788543701172
2020-12-23,259.14202880859375
2020-12-24,260.55224609375
2020-12-28,260.33856201171875
2020-12-29,259.82574462890625
2020-12-30,256.57794189453125
2020-12-31,254.18478393554688
2021-01-01,258.84283447265625
2021-01-04,266.4068908691406
2021-01-05,266.06500244140625
2021-01-06,261.2359619140625
2021-01-07,258.37274169921875
2021-01-08,264.09918212890625
2021-01-11,264.52655029296875
2021-01-12,267.4752197265625
2021-01-13,262.6034851074219
2021-01-14,267.34698486328125
2021-01-15,283.7998046875
2021-01-18,286.2784118652344
2021-01-19,288.0305480957031
2021-01-20,286.2356872558594
2021-01-21,282.5177001953125
2021-01-22,280.9793701171875
2021-01-25,268.5435791015625
2021-01-27,271.49224853515625
2021-01-28,271.8341064453125
2021-01-29,275.3383483886719
2021-02-01,282.17584228515625
2021-02-02,283.4151916503906
2021-02-03,283.0305480957031
2021-02-04,282.81689453125
2021-02-05,284.9300537109375
2021-02-08,285.57696533203125
2021-02-09,282.213134765625
2021-02-10,275.2699279785156
2021-02-11,282.7737731933594
2021-02-12,280.53125
2021-02-15,292.6926574707031
2021-02-16,297.7383117675781
2021-02-17,297.3933410644531
2021-02-18,297.9539794921875
2021-02-19,287.6900329589844
2021-02-22,276.8224792480469
2021-02-23,283.67938232421875
2021-02-24,289.80322265625
2021-02-25,293.7707824707031
2021-02-26,284.4556579589844
2021-03-01,297.7814636230469
2021-03-02,298.1264953613281
2021-03-03,311.4522399902344
2021-03-04,311.58160400390625
2021-03-05,304.3365173339844
2021-03-08,305.3283996582031
2021-03-09,301.7921142578125
2021-03-10,304.8109130859375
2021-03-12,298.9459228515625
2021-03-15,293.3826599121094
2021-03-16,288.20758056640625
2021-03-17,287.7762756347656
2021-03-18,278.6768798828125
2021-03-19,281.8681335449219
2021-03-22,289.8463134765625
2021-03-23,293.08074951171875
2021-03-24,288.9838562011719
2021-03-25,282.213134765625
2021-03-26,285.1025390625
2021-03-30,289.97576904296875
2021-03-31,291.78704833984375
2021-04-01,297.0483093261719
2021-04-05,289.4151306152344
2021-04-06,290.79510498046875
2021-04-07,293.6414489746094
2021-04-08,308.821533203125
2021-04-09,304.16400146484375
2021-04-12,281.7819519042969
2021-04-13,283.89508056640625
2021-04-15,286.9569396972656
2021-04-16,290.8382568359375
2021-04-19,280.4881286621094
2021-04-20,282.6444091796875
2021-04-22,280.87628173828125
2021-04-23,280.91937255859375
2021-04-26,285.23193359375
2021-04-27,293.8138732910156
2021-04-28,294.4607849121094
2021-04-29,295.5389099121094
2021-04-30,294.71954345703125
2021-05-03,292.0888977050781
2021-05-04,293.3395080566406
2021-05-05,292.47698974609375
2021-05-06,298.0401611328125
2021-05-07,302.5252685546875
2021-05-10,302.2233581542969
2021-05-11,301.27459716796875
2021-05-12,297.4795837402344
2021-05-14,294.6763916015625
2021-05-17,298.7733459472656
2021-05-18,301.53338623046875
2021-05-19,303.3877258300781
2021-05-20,301.57647705078125
2021-05-21,302.6546325683594
2021-05-24,303.25836181640625
2021-05-25,300.6708679199219
2021-05-26,301.4471435546875
2021-05-27,300.02398681640625
2021-05-28,300.7139892578125
2021-05-31,319.559814453125
2021-06-01,316.9722595214844
2021-06-02,321.06915283203125
2021-06-03,317.4035949707031
2021-06-04,318.8266906738281
2021-06-07,325.1661376953125
2021-06-08,324.1742248535156
2021-06-09,321.5004577636719
2021-06-10,330.1991271972656
2021-06-11,325.2159423828125
2021-06-14,324.7788391113281
2021-06-15,325.3033752441406
2021-06-16,320.75738525390625
2021-06-17,315.2496643066406
2021-06-18,311.4030456542969
2021-06-21,311.27191162109375
2021-06-22,312.93292236328125
2021-06-23,313.50115966796875
2021-06-24,313.80718994140625
2021-06-25,316.6484680175781
2021-06-28,321.8501281738281
2021-06-29,320.75738525390625
2021-06-30,320.1454162597656
2021-07-01,324.9537353515625
2021-07-02,325.91534423828125
2021-07-05,328.36322021484375
2021-07-06,324.7351379394531
2021-07-07,328.40692138671875
2021-07-08,330.1116943359375
2021-07-09,330.33026123046875
2021-07-12,332.734375
2021-07-13,332.34100341796875
2021-07-14,337.6301574707031
2021-07-15,346.50360107421875
2021-07-16,365.9554443359375
2021-07-19,354.37176513671875
2021-07-20,347.8586730957031
2021-07-22,347.5964660644531
2021-07-23,351.2244873046875
2021-07-26,347.3341064453125
2021-07-27,340.646240234375
2021-07-28,347.8149719238281
2021-07-29,350.3502502441406
2021-07-30,348.9077453613281
2021-08-02,350.04425048828125
2021-08-03,353.49749755859375
2021-08-04,357.6064453125
2021-08-05,351.39935302734375
2021-08-06,347.5964660644531
2021-08-09,341.6953430175781
2021-08-10,338.810302734375
2021-08-11,334.0457763671875
2021-08-12,335.9690246582031
2021-08-13,335.1385498046875
2021-08-16,337.6301574707031
2021-08-17,346.8096008300781
2021-08-18,346.9844665527344
2021-08-20,341.60791015625
