Date,LINDEINDIA.NS
2015-12-07,307.8124694824219
2015-12-08,309.1866455078125
2015-12-09,299.7638244628906
2015-12-10,305.2604675292969
2015-12-11,298.4877624511719
2015-12-14,297.9479064941406
2015-12-15,300.1073303222656
2015-12-16,303.1501159667969
2015-12-17,316.0083923339844
2015-12-18,311.8858947753906
2015-12-21,310.6098937988281
2015-12-22,309.0884704589844
2015-12-23,306.9290466308594
2015-12-24,312.6220397949219
2015-12-28,314.3397216796875
2015-12-29,312.72021484375
2015-12-30,309.0884704589844
2015-12-31,310.658935546875
2016-01-01,309.3829345703125
2016-01-04,310.21722412109375
2016-01-05,313.0146484375
2016-01-06,306.6345520019531
2016-01-07,298.92950439453125
2016-01-08,301.7759704589844
2016-01-11,298.2914733886719
2016-01-12,294.4634094238281
2016-01-13,293.5309753417969
2016-01-14,285.6295471191406
2016-01-15,284.99151611328125
2016-01-18,273.5565490722656
2016-01-19,267.47100830078125
2016-01-20,268.6978759765625
2016-01-21,269.679443359375
2016-01-22,280.4764709472656
2016-01-25,273.5074462890625
2016-01-27,273.4583740234375
2016-01-28,280.3782653808594
2016-01-29,281.899658203125
2016-02-01,279.4458312988281
2016-02-02,274.0964050292969
2016-02-03,272.476806640625
2016-02-04,269.4831237792969
2016-02-05,270.21929931640625
2016-02-08,267.8145446777344
2016-02-09,265.2134094238281
2016-02-10,263.6919860839844
2016-02-11,243.324951171875
2016-02-12,242.6378631591797
2016-02-15,248.87069702148438
2016-02-16,248.87069702148438
2016-02-17,256.1831970214844
2016-02-18,254.0728759765625
2016-02-19,252.50242614746094
2016-02-22,255.6433868408203
2016-02-23,251.32455444335938
2016-02-24,249.45960998535156
2016-02-25,245.0426483154297
2016-02-26,243.42311096191406
2016-02-29,242.49061584472656
2016-03-01,249.55775451660156
2016-03-02,265.6060485839844
2016-03-03,260.1093444824219
2016-03-04,264.13372802734375
2016-03-08,264.72259521484375
2016-03-09,262.51422119140625
2016-03-10,264.0355224609375
2016-03-11,263.7901916503906
2016-03-14,260.55108642578125
2016-03-15,259.667724609375
2016-03-16,263.0049133300781
2016-03-17,261.92523193359375
2016-03-18,257.5082702636719
2016-03-21,262.71044921875
2016-03-22,263.25030517578125
2016-03-23,265.2134094238281
2016-03-28,261.8760986328125
2016-03-29,254.7599639892578
2016-03-30,269.9248352050781
2016-03-31,262.12152099609375
2016-04-01,266.2440185546875
2016-04-04,264.23187255859375
2016-04-05,259.716796875
2016-04-06,261.0909118652344
2016-04-07,265.2134094238281
2016-04-08,264.2809143066406
2016-04-11,263.2012023925781
2016-04-12,261.82708740234375
2016-04-13,268.05987548828125
2016-04-18,263.59381103515625
2016-04-20,265.1152648925781
2016-04-21,263.88836669921875
2016-04-22,262.563232421875
2016-04-25,261.92523193359375
2016-04-26,265.06610107421875
2016-04-27,262.41607666015625
2016-04-28,259.667724609375
2016-04-29,259.1278076171875
2016-05-02,257.4591979980469
2016-05-03,257.55731201171875
2016-05-04,260.7964782714844
2016-05-05,260.2075500488281
2016-05-06,260.1583251953125
2016-05-09,259.8138122558594
2016-05-10,256.5654602050781
2016-05-11,259.32159423828125
2016-05-12,261.5364074707031
2016-05-13,259.32159423828125
2016-05-16,258.4849548339844
2016-05-17,258.9771423339844
2016-05-18,258.09124755859375
2016-05-19,258.38653564453125
2016-05-20,256.61474609375
2016-05-23,257.05767822265625
2016-05-24,253.51405334472656
2016-05-25,257.9927978515625
2016-05-26,265.27685546875
2016-05-27,263.16058349609375
2016-05-30,270.7890625
2016-05-31,274.5787658691406
2016-06-01,278.66375732421875
2016-06-02,277.7286071777344
2016-06-03,269.5094299316406
2016-06-06,276.39971923828125
2016-06-07,294.21612548828125
2016-06-08,300.8603515625
2016-06-09,291.0662841796875
2016-06-10,294.6590881347656
2016-06-13,291.5585021972656
2016-06-14,290.72174072265625
2016-06-15,288.4577941894531
2016-06-16,292.54278564453125
2016-06-17,298.25189208984375
2016-06-20,297.8581237792969
2016-06-21,292.64117431640625
2016-06-22,287.8672180175781
2016-06-23,288.40863037109375
2016-06-24,284.7173767089844
2016-06-27,297.6612854003906
2016-06-28,305.339111328125
2016-06-29,310.0638427734375
2016-06-30,323.4014892578125
2016-07-01,333.58929443359375
2016-07-04,339.29840087890625
2016-07-05,340.2334899902344
2016-07-07,334.86895751953125
2016-07-08,331.3253479003906
2016-07-11,335.0165710449219
2016-07-12,331.2269287109375
2016-07-13,329.8980712890625
2016-07-14,332.4081115722656
2016-07-15,331.57147216796875
2016-07-18,326.010009765625
2016-07-19,332.6049499511719
2016-07-20,327.83099365234375
2016-07-21,319.8086853027344
2016-07-22,330.04571533203125
2016-07-25,330.29180908203125
2016-07-26,323.4014892578125
2016-07-27,322.7124938964844
2016-07-28,325.17327880859375
2016-07-29,329.6519775390625
2016-08-01,336.1485290527344
2016-08-02,330.48870849609375
2016-08-03,325.4193420410156
2016-08-04,321.58050537109375
2016-08-05,340.676513671875
2016-08-08,355.83514404296875
2016-08-09,356.62261962890625
2016-08-10,351.15960693359375
2016-08-11,351.1103820800781
2016-08-12,343.9740295410156
2016-08-16,370.0586853027344
2016-08-17,395.7497253417969
2016-08-18,374.98040771484375
2016-08-19,386.0540771484375
2016-08-22,379.4098815917969
2016-08-23,379.5082702636719
2016-08-24,383.1502990722656
2016-08-25,385.85723876953125
2016-08-26,375.7186279296875
2016-08-29,379.3114318847656
2016-08-30,389.7945251464844
2016-08-31,380.9847412109375
2016-09-01,376.506103515625
2016-09-02,376.16156005859375
2016-09-06,394.076416015625
2016-09-07,393.9779052734375
2016-09-08,388.1703796386719
2016-09-09,379.06536865234375
2016-09-12,373.4054260253906
2016-09-14,369.4681091308594
2016-09-15,375.2264709472656
2016-09-16,375.17724609375
2016-09-19,367.8440246582031
2016-09-20,368.9267272949219
2016-09-21,368.3853454589844
2016-09-22,366.6627502441406
2016-09-23,362.3809509277344
2016-09-26,365.4815673828125
2016-09-27,364.0542907714844
2016-09-28,370.3540344238281
2016-09-29,356.27813720703125
2016-09-30,364.9893798828125
2016-10-03,363.51287841796875
2016-10-04,362.2825622558594
2016-10-05,359.4279479980469
2016-10-06,360.8060302734375
2016-10-07,362.2825622558594
2016-10-10,359.4771728515625
2016-10-13,359.0834045410156
2016-10-14,359.3294982910156
2016-10-17,359.181884765625
2016-10-18,359.23114013671875
2016-10-19,357.3116760253906
2016-10-20,355.83514404296875
2016-10-21,359.0834045410156
2016-10-24,384.23309326171875
2016-10-25,384.5776062011719
2016-10-26,377.53955078125
2016-10-27,366.4659118652344
2016-10-28,369.6158142089844
2016-11-01,374.7834777832031
2016-11-02,370.0586853027344
2016-11-03,364.69415283203125
2016-11-04,369.1236267089844
2016-11-07,369.3205261230469
2016-11-08,368.7298278808594
2016-11-09,356.03204345703125
2016-11-10,369.2220764160156
2016-11-11,362.4302062988281
2016-11-15,338.9046630859375
2016-11-16,354.3586730957031
2016-11-17,351.8486633300781
2016-11-18,342.9403991699219
2016-11-21,335.1150207519531
2016-11-22,344.95831298828125
2016-11-23,339.79058837890625
2016-11-24,340.03668212890625
2016-11-25,344.56463623046875
2016-11-28,354.6047058105469
2016-11-29,349.6338806152344
2016-11-30,364.20196533203125
2016-12-01,355.8843688964844
2016-12-02,347.763671875
2016-12-05,348.9940490722656
2016-12-06,351.79937744140625
2016-12-07,347.8128662109375
2016-12-08,365.4324035644531
2016-12-09,369.1236267089844
2016-12-12,360.5599365234375
2016-12-13,354.3094482421875
2016-12-14,352.4884338378906
2016-12-15,353.76800537109375
2016-12-16,350.71661376953125
2016-12-19,348.2558288574219
2016-12-20,348.6003112792969
2016-12-21,370.7477111816406
2016-12-22,356.32733154296875
2016-12-23,349.19091796875
2016-12-26,346.04107666015625
2016-12-27,345.20440673828125
2016-12-28,344.6138610839844
2016-12-29,342.8420104980469
2016-12-30,348.69879150390625
2017-01-02,346.7301330566406
2017-01-03,346.6317138671875
2017-01-04,349.4862060546875
2017-01-05,346.434814453125
2017-01-06,344.269287109375
2017-01-09,343.2849426269531
2017-01-10,351.4549255371094
2017-01-11,357.4592590332031
2017-01-12,350.42132568359375
2017-01-13,348.7972412109375
2017-01-16,347.9605712890625
2017-01-17,351.0119323730469
2017-01-18,356.42572021484375
2017-01-19,363.611328125
2017-01-20,354.75244140625
2017-01-23,354.1125793457031
2017-01-24,354.2602233886719
2017-01-25,349.4862060546875
2017-01-27,354.2110290527344
2017-01-30,350.765869140625
2017-01-31,351.0119323730469
2017-02-01,354.4078674316406
2017-02-02,353.07904052734375
2017-02-03,358.00067138671875
2017-02-06,384.3807373046875
2017-02-07,371.436767578125
2017-02-08,380.39422607421875
2017-02-09,383.9377746582031
2017-02-10,380.7386779785156
2017-02-13,371.97821044921875
2017-02-14,366.7612609863281
2017-02-15,362.331787109375
2017-02-16,367.597900390625
2017-02-17,364.69415283203125
2017-02-20,365.4815673828125
2017-02-21,368.2377014160156
2017-02-22,365.3831481933594
2017-02-23,366.02301025390625
2017-02-27,359.8216247558594
2017-02-28,359.1326599121094
2017-03-01,366.17059326171875
2017-03-02,371.1414794921875
2017-03-03,370.99383544921875
2017-03-06,373.2578125
2017-03-07,372.7656555175781
2017-03-08,394.61773681640625
2017-03-09,407.069580078125
2017-03-10,397.4230651855469
2017-03-14,390.23748779296875
2017-03-15,392.8459777832031
2017-03-16,386.6938781738281
2017-03-17,380.3449401855469
2017-03-20,380.9847412109375
2017-03-21,395.2083435058594
2017-03-22,385.2665710449219
2017-03-23,395.3067321777344
2017-03-24,397.5215148925781
2017-03-27,395.0114440917969
2017-03-28,396.68487548828125
2017-03-29,396.5863952636719
2017-03-30,391.2218017578125
2017-03-31,392.0585021972656
2017-04-03,391.7632141113281
2017-04-05,413.1231384277344
2017-04-06,423.50787353515625
2017-04-07,425.0361328125
2017-04-10,461.27349853515625
2017-04-11,471.62701416015625
2017-04-12,461.66796875
2017-04-13,474.7823486328125
2017-04-17,467.68280029296875
2017-04-18,460.6818542480469
2017-04-19,465.9079284667969
2017-04-20,464.4288635253906
2017-04-21,463.78790283203125
2017-04-24,463.78790283203125
2017-04-25,461.0269470214844
2017-04-26,454.4204406738281
2017-04-27,453.1385803222656
2017-04-28,451.3637390136719
2017-05-02,449.53948974609375
2017-05-03,450.3776550292969
2017-05-04,449.1943359375
2017-05-05,441.749755859375
2017-05-08,438.6929931640625
2017-05-09,438.7916259765625
2017-05-10,444.5599670410156
2017-05-11,445.6446533203125
2017-05-12,443.67254638671875
2017-05-15,438.1506652832031
2017-05-16,441.700439453125
2017-05-17,439.28460693359375
2017-05-18,433.4669189453125
2017-05-19,439.8762512207031
2017-05-22,438.939453125
2017-05-23,438.0520935058594
2017-05-24,431.0511169433594
2017-05-25,437.26324462890625
2017-05-26,432.5301818847656
2017-05-29,433.9106140136719
2017-05-30,434.6994934082031
2017-05-31,431.0018310546875
2017-06-01,432.18505859375
2017-06-02,435.2911376953125
2017-06-05,430.9031982421875
2017-06-06,427.4520263671875
2017-06-07,427.8957214355469
2017-06-08,427.8957214355469
2017-06-09,430.0650634765625
2017-06-12,428.0929260253906
2017-06-13,427.20550537109375
2017-06-14,427.797119140625
2017-06-15,427.2548522949219
2017-06-16,437.8548278808594
2017-06-19,429.1283264160156
2017-06-20,432.6780700683594
2017-06-21,433.4176025390625
2017-06-22,428.2901611328125
2017-06-23,424.4445495605469
2017-06-27,426.219482421875
2017-06-28,418.67620849609375
2017-06-29,424.1980895996094
2017-06-30,424.592529296875
2017-07-03,421.7822265625
2017-07-04,424.3459777832031
2017-07-05,423.4092102050781
2017-07-06,438.7916259765625
2017-07-07,447.17303466796875
2017-07-10,447.3208923339844
2017-07-11,437.90411376953125
2017-07-12,438.1999816894531
2017-07-13,449.1943359375
2017-07-14,447.6660461425781
2017-07-17,450.3776550292969
2017-07-18,447.71533203125
2017-07-19,446.1376953125
2017-07-20,442.0455322265625
2017-07-21,445.151611328125
2017-07-24,431.1990051269531
2017-07-25,433.6640930175781
2017-07-26,442.0455322265625
2017-07-27,440.07342529296875
2017-07-28,435.6362609863281
2017-07-31,432.5301818847656
2017-08-01,438.2492980957031
2017-08-02,430.1636657714844
2017-08-03,422.86688232421875
2017-08-04,417.9366455078125
2017-08-07,420.3525085449219
2017-08-08,409.1115417480469
2017-08-09,412.4640808105469
2017-08-10,409.1608581542969
2017-08-11,406.0054626464844
2017-08-14,417.492919921875
2017-08-16,412.0203857421875
2017-08-17,416.8519592285156
2017-08-18,406.25201416015625
2017-08-21,401.6668701171875
2017-08-22,404.7729187011719
2017-08-23,403.14593505859375
2017-08-24,400.7794494628906
2017-08-28,397.87054443359375
2017-08-29,403.49102783203125
2017-08-30,405.5124206542969
2017-08-31,404.97015380859375
2017-09-01,403.836181640625
2017-09-04,404.03338623046875
2017-09-05,402.1105651855469
2017-09-06,398.3635559082031
2017-09-07,395.3561706542969
2017-09-08,396.8352355957031
2017-09-11,390.8203125
2017-09-12,402.6036376953125
2017-09-13,408.6184997558594
2017-09-14,398.9552001953125
2017-09-15,403.7868957519531
2017-09-18,399.7933654785156
2017-09-19,399.349609375
2017-09-20,386.2845153808594
2017-09-21,387.7142639160156
2017-09-22,384.4602966308594
2017-09-25,374.69842529296875
2017-09-26,382.53753662109375
2017-09-27,368.5356140136719
2017-09-28,373.5644836425781
2017-09-29,370.80352783203125
2017-10-03,371.5431213378906
2017-10-04,379.2835693359375
2017-10-05,379.5300598144531
2017-10-06,378.5440368652344
2017-10-09,379.5794372558594
2017-10-10,378.69189453125
2017-10-11,375.5858459472656
2017-10-12,373.76165771484375
2017-10-13,374.69842529296875
2017-10-16,372.775634765625
2017-10-17,371.0993347167969
2017-10-18,385.6435852050781
2017-10-19,391.2147521972656
2017-10-23,395.5040283203125
2017-10-24,397.91986083984375
2017-10-25,404.1812438964844
2017-10-26,413.8445739746094
2017-10-27,409.5552673339844
2017-10-30,418.18316650390625
2017-10-31,425.4306335449219
2017-11-01,423.1627197265625
2017-11-02,420.1059265136719
2017-11-03,419.6622314453125
2017-11-06,450.2297668457031
2017-11-07,449.04644775390625
2017-11-08,456.24468994140625
2017-11-09,458.06878662109375
2017-11-10,456.98419189453125
2017-11-13,457.8716125488281
2017-11-14,458.2660217285156
2017-11-15,466.3022766113281
2017-11-16,466.25299072265625
2017-11-17,501.99725341796875
2017-11-20,519.302490234375
2017-11-21,517.0838623046875
2017-11-22,506.878173828125
2017-11-23,506.3851623535156
2017-11-24,514.5694580078125
2017-11-27,511.0689392089844
2017-11-28,519.9926147460938
2017-11-29,520.4857177734375
2017-11-30,511.5618896484375
2017-12-01,510.8716735839844
2017-12-04,495.8837585449219
2017-12-05,489.22796630859375
2017-12-06,483.5089111328125
2017-12-07,476.4586486816406
2017-12-08,482.12847900390625
2017-12-11,483.3116760253906
2017-12-12,485.08660888671875
2017-12-13,479.1209411621094
2017-12-14,478.92376708984375
2017-12-15,478.7757873535156
2017-12-18,469.260498046875
2017-12-19,466.00653076171875
2017-12-20,488.6363525390625
2017-12-21,514.81591796875
2017-12-22,522.753662109375
2017-12-26,519.6968383789062
2017-12-27,513.7805786132812
2017-12-28,509.1954040527344
2017-12-29,528.6699829101562
2018-01-01,526.5498657226562
2018-01-02,512.7945556640625
2018-01-03,520.880126953125
2018-01-04,543.6577758789062
2018-01-05,547.30615234375
2018-01-08,550.3136596679688
2018-01-09,537.001953125
2018-01-10,534.1917724609375
2018-01-11,536.8048095703125
2018-01-12,568.6541748046875
2018-01-15,572.7955932617188
2018-01-16,548.489501953125
2018-01-17,544.791748046875
2018-01-18,533.79736328125
2018-01-19,528.8671264648438
2018-01-22,533.3536376953125
2018-01-23,537.6923217773438
2018-01-24,527.09228515625
2018-01-25,521.7181396484375
2018-01-29,507.8642883300781
2018-01-30,521.2251586914062
2018-01-31,529.656005859375
2018-02-01,516.8865966796875
2018-02-02,501.060546875
2018-02-05,498.5954284667969
2018-02-06,471.7256164550781
2018-02-07,492.4326171875
2018-02-08,508.6037902832031
2018-02-09,509.8856506347656
2018-02-12,522.2112426757812
2018-02-14,503.2791442871094
2018-02-15,500.7647399902344
2018-02-16,491.79168701171875
2018-02-19,479.515380859375
2018-02-20,485.431640625
2018-02-21,478.7265625
2018-02-22,479.564697265625
2018-02-23,480.50140380859375
2018-02-26,503.3284912109375
2018-02-27,498.0531005859375
2018-02-28,491.6930847167969
2018-03-01,494.10888671875
2018-03-05,484.3470153808594
2018-03-06,487.4530944824219
2018-03-07,483.1637878417969
2018-03-08,477.6911926269531
2018-03-09,469.01397705078125
2018-03-12,473.5990905761719
2018-03-13,486.36846923828125
2018-03-14,486.417724609375
2018-03-15,490.0661315917969
2018-03-16,487.8968200683594
2018-03-19,469.0633239746094
2018-03-20,456.6883239746094
2018-03-21,463.09765625
2018-03-22,477.2967529296875
2018-03-23,461.8651428222656
2018-03-26,452.3497314453125
2018-03-27,441.89764404296875
2018-03-28,431.14971923828125
2018-04-02,440.5664367675781
2018-04-03,447.46881103515625
2018-04-04,444.0176086425781
2018-04-05,456.24468994140625
2018-04-06,468.7945861816406
2018-04-09,492.1651611328125
2018-04-10,482.5303039550781
2018-04-11,478.0340881347656
2018-04-12,473.6860656738281
2018-04-13,467.1146545410156
2018-04-16,466.0770263671875
2018-04-17,461.92669677734375
2018-04-18,459.90093994140625
2018-04-19,461.87725830078125
2018-04-20,458.41864013671875
2018-04-23,453.7742004394531
2018-04-24,453.9718322753906
2018-04-25,451.05670166015625
2018-04-26,450.36492919921875
2018-04-27,453.3788757324219
2018-04-30,444.7817077636719
2018-05-02,437.17266845703125
2018-05-03,430.7494812011719
2018-05-04,422.10284423828125
2018-05-07,415.185546875
2018-05-08,424.8203430175781
2018-05-09,451.1061096191406
2018-05-10,419.1383361816406
2018-05-11,437.17266845703125
2018-05-14,423.7333679199219
2018-05-15,424.5239562988281
2018-05-16,419.03948974609375
2018-05-17,428.72369384765625
2018-05-18,429.1683654785156
2018-05-21,416.81610107421875
2018-05-22,415.2349853515625
2018-05-23,417.80426025390625
2018-05-24,420.0771179199219
2018-05-25,416.47021484375
2018-05-28,428.67425537109375
2018-05-29,417.16192626953125
2018-05-30,422.5475769042969
2018-05-31,423.53570556640625
2018-06-01,424.6721496582031
2018-06-04,420.0771179199219
2018-06-05,423.28863525390625
2018-06-06,436.0362854003906
2018-06-07,442.5582580566406
2018-06-08,441.5700988769531
2018-06-11,450.01904296875
2018-06-12,455.9481506347656
2018-06-13,448.6356506347656
2018-06-14,444.929931640625
2018-06-15,447.6474304199219
2018-06-18,450.2166748046875
2018-06-19,445.6216735839844
2018-06-20,448.3885803222656
2018-06-21,449.08026123046875
2018-06-22,449.72265625
2018-06-25,455.0094299316406
2018-06-26,444.8311462402344
2018-06-27,429.2177734375
2018-06-28,423.53570556640625
2018-06-29,419.9783020019531
2018-07-02,422.59698486328125
2018-07-03,418.7430725097656
2018-07-04,416.32196044921875
2018-07-05,418.24896240234375
2018-07-06,416.2726135253906
2018-07-09,422.20166015625
2018-07-10,428.32843017578125
2018-07-11,445.5228271484375
2018-07-12,457.1340026855469
2018-07-13,457.4798889160156
2018-07-16,431.3423767089844
2018-07-17,442.8053283691406
2018-07-18,437.81494140625
2018-07-19,438.2102966308594
2018-07-20,434.0105285644531
2018-07-23,436.5798034667969
2018-07-24,433.6646423339844
2018-07-25,428.5260314941406
2018-07-26,428.4272155761719
2018-07-27,431.6388244628906
2018-07-30,423.28863525390625
2018-07-31,426.5496520996094
2018-08-01,426.4508361816406
2018-08-02,427.0932312011719
2018-08-03,431.24359130859375
2018-08-06,431.39178466796875
2018-08-07,429.5142517089844
2018-08-08,423.3381042480469
2018-08-09,417.112548828125
2018-08-10,417.656005859375
2018-08-13,413.4068603515625
2018-08-14,413.8021240234375
2018-08-16,411.4304504394531
2018-08-17,410.5904846191406
2018-08-20,405.00726318359375
2018-08-21,405.25433349609375
2018-08-23,411.5293273925781
2018-08-24,406.6871643066406
2018-08-27,405.64959716796875
2018-08-28,400.36279296875
2018-08-29,395.273681640625
2018-08-30,398.63348388671875
2018-08-31,399.27581787109375
2018-09-03,406.88482666015625
2018-09-04,405.6990051269531
2018-09-05,400.31341552734375
2018-09-06,403.6732482910156
2018-09-07,401.0051574707031
2018-09-10,408.4659423828125
2018-09-11,415.72906494140625
2018-09-12,422.0040283203125
2018-09-14,425.2156677246094
2018-09-17,427.34027099609375
2018-09-18,413.6539001464844
2018-09-19,417.2113342285156
2018-09-21,415.72906494140625
2018-09-24,413.1597900390625
2018-09-25,415.38323974609375
2018-09-26,419.63238525390625
2018-09-27,423.3381042480469
2018-09-28,404.3155212402344
2018-10-01,405.3037414550781
2018-10-03,416.7172546386719
2018-10-04,405.7978210449219
2018-10-05,399.572265625
2018-10-08,395.61956787109375
2018-10-09,396.95355224609375
2018-10-10,416.0749816894531
2018-10-11,414.3456115722656
2018-10-12,418.3477783203125
2018-10-15,412.1221618652344
2018-10-16,414.7903137207031
2018-10-17,412.3198547363281
2018-10-19,415.0373229980469
2018-10-22,402.7838439941406
2018-10-23,416.17376708984375
2018-10-24,440.6313171386719
2018-10-25,399.22637939453125
2018-10-26,393.989013671875
2018-10-29,400.4122314453125
2018-10-30,406.2425231933594
2018-10-31,435.1963195800781
2018-11-01,444.97930908203125
2018-11-02,463.8042907714844
2018-11-05,451.84722900390625
2018-11-06,448.1909484863281
2018-11-07,480.1092529296875
2018-11-09,576.111328125
2018-11-12,590.8353881835938
2018-11-13,612.0317993164062
2018-11-14,638.1693725585938
2018-11-15,645.0372314453125
2018-11-16,636.5883178710938
2018-11-19,619.49267578125
2018-11-20,614.6011962890625
2018-11-21,626.5087890625
2018-11-22,639.1080932617188
2018-11-26,651.114501953125
2018-11-27,658.7235107421875
2018-11-28,640.3433227539062
2018-11-29,655.017822265625
2018-11-30,671.71826171875
2018-12-03,661.194091796875
2018-12-04,663.862060546875
2018-12-05,658.6246948242188
2018-12-06,647.5076904296875
2018-12-07,669.4453735351562
2018-12-10,667.419677734375
2018-12-11,677.1531372070312
2018-12-12,672.2122802734375
2018-12-13,674.9791870117188
2018-12-14,671.5205688476562
2018-12-17,668.0618896484375
2018-12-18,663.3681030273438
2018-12-19,665.4926147460938
2018-12-20,666.382080078125
2018-12-21,673.8428344726562
2018-12-24,683.576416015625
2018-12-26,674.5344848632812
2018-12-27,670.3841552734375
2018-12-28,676.8072509765625
2018-12-31,671.5698852539062
2019-01-01,674.4850463867188
2019-01-02,671.8170166015625
2019-01-03,667.963134765625
2019-01-04,671.0758056640625
2019-01-07,672.2122802734375
2019-01-08,683.0328979492188
2019-01-09,679.4754028320312
2019-01-10,735.4066162109375
2019-01-11,781.8018798828125
2019-01-14,741.5333862304688
2019-01-15,778.1456909179688
2019-01-16,776.0704345703125
2019-01-17,758.5300903320312
2019-01-18,606.8438110351562
2019-01-21,659.8600463867188
2019-01-22,661.490478515625
2019-01-23,645.8771362304688
2019-01-24,702.4013061523438
2019-01-25,562.3756103515625
2019-01-28,484.9019775390625
2019-01-29,502.7880554199219
2019-01-30,473.29083251953125
2019-01-31,470.7709655761719
2019-02-01,452.8847961425781
2019-02-04,419.187744140625
2019-02-05,413.1597900390625
2019-02-06,433.516357421875
2019-02-07,433.6646423339844
2019-02-08,428.3778381347656
2019-02-11,428.2296447753906
2019-02-12,432.9234924316406
2019-02-14,422.59698486328125
2019-02-15,418.69366455078125
2019-02-18,422.59698486328125
2019-02-19,429.6624450683594
2019-02-20,431.39178466796875
2019-02-21,422.1522521972656
2019-02-22,424.2768859863281
2019-02-25,424.1781005859375
2019-02-26,421.5099792480469
2019-02-27,460.8396911621094
2019-02-28,488.1629638671875
2019-03-01,492.80743408203125
2019-03-05,531.4948120117188
2019-03-06,545.7740478515625
2019-03-07,548.3433837890625
2019-03-08,543.4025268554688
2019-03-11,519.0930786132812
2019-03-12,500.8611755371094
2019-03-13,505.1103515625
2019-03-14,498.884765625
2019-03-15,497.7483825683594
2019-03-18,496.4637145996094
2019-03-19,492.3627624511719
2019-03-20,478.725830078125
2019-03-22,488.4594421386719
2019-03-25,475.95892333984375
2019-03-26,472.6979064941406
2019-03-27,479.4669494628906
2019-03-28,478.626953125
2019-04-01,479.61517333984375
2019-04-02,478.2317810058594
2019-04-03,474.4766540527344
2019-04-04,463.013671875
2019-04-05,458.1716003417969
2019-04-08,465.43475341796875
2019-04-09,503.4304504394531
2019-04-10,507.0867614746094
2019-04-11,492.60980224609375
2019-04-12,487.3724670410156
2019-04-15,490.1393127441406
2019-04-16,481.1962890625
2019-04-18,470.57330322265625
2019-04-22,468.0040283203125
2019-04-23,486.0877990722656
2019-04-24,484.9513244628906
2019-04-25,486.9277648925781
2019-04-26,481.6903991699219
2019-04-30,472.2038269042969
2019-05-02,472.747314453125
2019-05-03,486.6806945800781
2019-05-06,487.3724670410156
2019-05-07,486.0877990722656
2019-05-08,485.7904052734375
2019-05-09,501.9471130371094
2019-05-10,512.652099609375
2019-05-13,520.2843627929688
2019-05-14,527.619384765625
2019-05-15,535.2020874023438
2019-05-16,534.9542846679688
2019-05-17,533.41796875
2019-05-20,539.1669311523438
2019-05-21,544.9158935546875
2019-05-22,558.7432250976562
2019-05-23,557.2069091796875
2019-05-24,537.8782958984375
2019-05-27,577.7744140625
2019-05-28,588.628173828125
2019-05-29,562.1629028320312
2019-05-30,564.7400512695312
2019-05-31,557.3060302734375
2019-06-03,558.6441040039062
2019-06-04,561.1220092773438
2019-06-06,550.7144165039062
2019-06-07,539.216552734375
2019-06-10,548.9797973632812
2019-06-11,539.6624755859375
2019-06-12,537.3828125
2019-06-13,535.7471923828125
2019-06-14,525.7360229492188
2019-06-17,510.5210266113281
2019-06-18,515.4771118164062
2019-06-19,496.1980895996094
2019-06-20,500.21246337890625
