Date,ROSE.BA
2016-09-28,6.900000095367432
2016-09-29,6.800000190734863
2016-09-30,6.960000038146973
2016-10-03,6.900000095367432
2016-10-04,6.800000190734863
2016-10-05,6.929999828338623
2016-10-06,6.75
2016-10-07,6.849999904632568
2016-10-11,6.800000190734863
2016-10-12,6.769999980926514
2016-10-13,6.800000190734863
2016-10-14,6.800000190734863
2016-10-17,6.849999904632568
2016-10-18,7.260000228881836
2016-10-19,7.320000171661377
2016-10-20,7.599999904632568
2016-10-21,8.199999809265137
2016-10-24,8.329999923706055
2016-10-25,8.0
2016-10-26,7.690000057220459
2016-10-27,7.599999904632568
2016-10-28,7.599999904632568
2016-10-31,7.699999809265137
2016-11-01,7.429999828338623
2016-11-02,7.300000190734863
2016-11-03,7.300000190734863
2016-11-04,7.380000114440918
2016-11-07,7.480000019073486
2016-11-08,7.429999828338623
2016-11-09,7.25
2016-11-10,7.099999904632568
2016-11-11,6.440000057220459
2016-11-14,6.050000190734863
2016-11-15,6.489999771118164
2016-11-16,6.730000019073486
2016-11-17,6.5
2016-11-18,6.800000190734863
2016-11-21,6.650000095367432
2016-11-22,6.900000095367432
2016-11-23,6.900000095367432
2016-11-24,6.800000190734863
2016-11-25,6.800000190734863
2016-11-29,6.800000190734863
2016-11-30,6.789999961853027
2016-12-01,6.650000095367432
2016-12-02,6.599999904632568
2016-12-05,6.400000095367432
2016-12-06,6.550000190734863
2016-12-07,6.400000095367432
2016-12-12,6.349999904632568
2016-12-13,6.25
2016-12-14,6.400000095367432
2016-12-15,6.389999866485596
2016-12-16,6.199999809265137
2016-12-19,6.0
2016-12-20,6.0
2016-12-21,6.079999923706055
2016-12-22,6.25
2016-12-23,6.159999847412109
2016-12-26,6.0
2016-12-27,6.0
2016-12-28,6.099999904632568
2016-12-29,6.099999904632568
2016-12-30,6.099999904632568
2017-01-02,6.199999809265137
2017-01-03,6.5
2017-01-04,6.800000190734863
2017-01-05,6.800000190734863
2017-01-06,6.800000190734863
2017-01-09,6.650000095367432
2017-01-10,6.800000190734863
2017-01-11,6.789999961853027
2017-01-12,6.650000095367432
2017-01-13,6.550000190734863
2017-01-16,6.699999809265137
2017-01-17,6.550000190734863
2017-01-18,6.21999979019165
2017-01-19,6.179999828338623
2017-01-20,6.460000038146973
2017-01-23,6.349999904632568
2017-01-24,6.400000095367432
2017-01-25,6.5
2017-01-26,6.449999809265137
2017-01-27,6.5
2017-01-30,6.400000095367432
2017-01-31,6.400000095367432
2017-02-01,6.449999809265137
2017-02-02,6.539999961853027
2017-02-03,6.5
2017-02-06,6.5
2017-02-07,6.730000019073486
2017-02-08,6.590000152587891
2017-02-09,6.590000152587891
2017-02-10,6.5
2017-02-13,6.489999771118164
2017-02-14,6.300000190734863
2017-02-15,6.400000095367432
2017-02-16,6.309999942779541
2017-02-17,6.199999809265137
2017-02-20,6.489999771118164
2017-02-21,6.400000095367432
2017-02-22,6.5
2017-02-23,6.349999904632568
2017-02-24,6.349999904632568
2017-03-01,6.300000190734863
2017-03-02,6.199999809265137
2017-03-03,6.349999904632568
2017-03-06,6.199999809265137
2017-03-07,6.300000190734863
2017-03-08,6.349999904632568
2017-03-09,6.570000171661377
2017-03-10,6.5
2017-03-13,6.579999923706055
2017-03-14,6.590000152587891
2017-03-15,6.400000095367432
2017-03-16,6.5
2017-03-17,6.539999961853027
2017-03-20,6.550000190734863
2017-03-21,6.5
2017-03-22,6.449999809265137
2017-03-23,6.5
2017-03-27,6.400000095367432
2017-03-28,6.400000095367432
2017-03-29,6.550000190734863
2017-03-30,6.519999980926514
2017-03-31,6.309999942779541
2017-04-03,6.289999961853027
2017-04-04,6.349999904632568
2017-04-05,6.489999771118164
2017-04-06,6.550000190734863
2017-04-07,6.599999904632568
2017-04-10,6.820000171661377
2017-04-11,6.760000228881836
2017-04-12,6.699999809265137
2017-04-17,6.800000190734863
2017-04-18,6.699999809265137
2017-04-19,6.5
2017-04-20,6.400000095367432
2017-04-21,6.5
2017-04-24,6.5
2017-04-25,6.550000190734863
2017-04-26,6.75
2017-04-27,6.590000152587891
2017-04-28,7.099999904632568
2017-05-02,7.190000057220459
2017-05-03,6.900000095367432
2017-05-04,6.849999904632568
2017-05-05,7.099999904632568
2017-05-08,7.099999904632568
2017-05-09,7.25
2017-05-10,7.199999809265137
2017-05-11,7.199999809265137
2017-05-12,7.099999904632568
2017-05-15,7.0
2017-05-16,6.860000133514404
2017-05-17,6.949999809265137
2017-05-18,6.900000095367432
2017-05-19,7.150000095367432
2017-05-22,7.099999904632568
2017-05-23,7.0
2017-05-24,6.900000095367432
2017-05-26,6.940000057220459
2017-05-29,6.800000190734863
2017-05-30,6.75
2017-05-31,6.550000190734863
2017-06-01,6.75
2017-06-02,6.650000095367432
2017-06-05,6.849999904632568
2017-06-06,6.949999809265137
2017-06-07,6.900000095367432
2017-06-08,6.800000190734863
2017-06-09,6.650000095367432
2017-06-12,6.300000190734863
2017-06-13,6.75
2017-06-14,6.599999904632568
2017-06-15,7.0
2017-06-16,6.699999809265137
2017-06-19,7.039999961853027
2017-06-21,6.5
2017-06-22,7.0
2017-06-23,7.0
2017-06-26,7.0
2017-06-27,6.849999904632568
2017-06-28,7.0
2017-06-29,7.0
2017-06-30,7.0
2017-07-03,7.0
2017-07-04,6.800000190734863
2017-07-05,6.96999979019165
2017-07-06,6.900000095367432
2017-07-07,6.989999771118164
2017-07-10,6.800000190734863
2017-07-11,7.0
2017-07-12,7.050000190734863
2017-07-13,7.050000190734863
2017-07-14,7.050000190734863
2017-07-17,6.800000190734863
2017-07-18,6.679999828338623
2017-07-19,6.610000133514404
2017-07-20,6.650000095367432
2017-07-21,6.650000095367432
2017-07-24,6.800000190734863
2017-07-25,6.599999904632568
2017-07-26,6.650000095367432
2017-07-27,6.650000095367432
2017-07-28,6.699999809265137
2017-07-31,6.599999904632568
2017-08-01,6.699999809265137
2017-08-02,6.849999904632568
2017-08-03,6.699999809265137
2017-08-04,6.699999809265137
2017-08-07,6.599999904632568
2017-08-08,6.599999904632568
2017-08-09,6.789999961853027
2017-08-10,6.75
2017-08-11,6.900000095367432
2017-08-14,6.650000095367432
2017-08-15,6.75
2017-08-16,6.699999809265137
2017-08-17,6.650000095367432
2017-08-18,6.849999904632568
2017-08-22,6.849999904632568
2017-08-23,6.789999961853027
2017-08-24,6.78000020980835
2017-08-25,6.800000190734863
2017-08-28,6.699999809265137
2017-08-29,6.599999904632568
2017-08-30,6.699999809265137
2017-08-31,6.599999904632568
2017-09-01,6.650000095367432
2017-09-04,6.599999904632568
2017-09-05,6.599999904632568
2017-09-06,6.599999904632568
2017-09-07,6.599999904632568
2017-09-08,6.599999904632568
2017-09-11,6.599999904632568
2017-09-12,6.670000076293945
2017-09-13,6.619999885559082
2017-09-14,6.650000095367432
2017-09-15,6.639999866485596
2017-09-18,6.650000095367432
2017-09-19,6.650000095367432
2017-09-20,6.650000095367432
2017-09-21,6.699999809265137
2017-09-22,6.699999809265137
2017-09-25,6.550000190734863
2017-09-26,6.579999923706055
2017-09-27,6.699999809265137
2017-09-28,6.699999809265137
2017-09-29,6.75
2017-10-02,6.800000190734863
2017-10-03,6.75
2017-10-04,6.75
2017-10-05,7.0
2017-10-06,7.0
2017-10-10,7.349999904632568
2017-10-11,7.099999904632568
2017-10-12,7.119999885559082
2017-10-13,7.25
2017-10-17,7.300000190734863
2017-10-18,7.300000190734863
2017-10-19,7.380000114440918
2017-10-20,7.099999904632568
2017-10-23,7.400000095367432
2017-10-24,7.349999904632568
2017-10-25,7.25
2017-10-26,7.5
2017-10-27,7.400000095367432
2017-10-30,7.199999809265137
2017-10-31,7.25
2017-11-01,7.349999904632568
2017-11-02,7.400000095367432
2017-11-03,7.389999866485596
2017-11-07,7.199999809265137
2017-11-08,7.449999809265137
2017-11-09,7.480000019073486
2017-11-10,7.099999904632568
2017-11-13,7.099999904632568
2017-11-14,7.0
2017-11-15,7.0
2017-11-16,7.0
2017-11-17,7.039999961853027
2017-11-21,7.400000095367432
2017-11-22,7.5
2017-11-23,7.650000095367432
2017-11-24,7.650000095367432
2017-11-28,7.199999809265137
2017-11-29,7.150000095367432
2017-11-30,7.179999828338623
2017-12-01,7.199999809265137
2017-12-04,7.550000190734863
2017-12-05,7.300000190734863
2017-12-06,7.369999885559082
2017-12-07,7.699999809265137
2017-12-11,7.75
2017-12-12,7.889999866485596
2017-12-13,7.989999771118164
2017-12-14,7.989999771118164
2017-12-15,7.989999771118164
2017-12-18,8.0
2017-12-19,8.039999961853027
2017-12-20,8.100000381469727
2017-12-21,8.140000343322754
2017-12-22,8.100000381469727
2017-12-26,7.900000095367432
2017-12-27,8.0
2017-12-28,8.350000381469727
2018-01-01,8.350000381469727
2018-01-02,8.34000015258789
2018-01-03,8.489999771118164
2018-01-04,8.199999809265137
2018-01-05,8.350000381469727
2018-01-08,8.449999809265137
2018-01-09,8.449999809265137
2018-01-10,8.289999961853027
2018-01-11,8.579999923706055
2018-01-12,8.640000343322754
2018-01-15,8.75
2018-01-16,9.149999618530273
2018-01-17,8.699999809265137
2018-01-18,9.399999618530273
2018-01-19,9.100000381469727
2018-01-22,9.100000381469727
2018-01-23,9.289999961853027
2018-01-24,9.279999732971191
2018-01-25,9.399999618530273
2018-01-26,9.550000190734863
2018-01-29,9.640000343322754
2018-01-30,9.6899995803833
2018-01-31,9.800000190734863
2018-02-01,9.800000190734863
2018-02-02,9.800000190734863
2018-02-05,9.399999618530273
2018-02-06,9.199999809265137
2018-02-07,9.25
2018-02-08,9.199999809265137
2018-02-09,9.1899995803833
2018-02-14,9.100000381469727
2018-02-15,9.199999809265137
2018-02-16,9.449999809265137
2018-02-19,9.4399995803833
2018-02-20,9.5
2018-02-21,9.5
2018-02-22,9.369999885559082
2018-02-23,9.34000015258789
2018-02-26,9.0
2018-02-27,9.0
2018-02-28,8.989999771118164
2018-03-01,8.220000267028809
2018-03-02,7.900000095367432
2018-03-05,8.0
2018-03-06,8.5
2018-03-07,8.800000190734863
2018-03-08,9.0
2018-03-09,8.600000381469727
2018-03-12,8.600000381469727
2018-03-13,8.600000381469727
2018-03-14,8.59000015258789
2018-03-15,8.5
2018-03-16,8.399999618530273
2018-03-19,8.399999618530273
2018-03-20,8.350000381469727
2018-03-21,8.399999618530273
2018-03-22,8.550000190734863
2018-03-23,8.550000190734863
2018-03-26,8.449999809265137
2018-03-27,8.300000190734863
2018-03-28,8.300000190734863
2018-04-03,8.199999809265137
2018-04-04,8.100000381469727
2018-04-05,8.100000381469727
2018-04-06,8.0
2018-04-09,8.0
2018-04-10,7.900000095367432
2018-04-11,8.100000381469727
2018-04-12,8.199999809265137
2018-04-13,8.149999618530273
2018-04-16,8.149999618530273
2018-04-17,8.0
2018-04-18,7.949999809265137
2018-04-19,7.900000095367432
2018-04-20,7.989999771118164
2018-04-23,8.0
2018-04-24,8.050000190734863
2018-04-25,7.949999809265137
2018-04-26,7.949999809265137
2018-04-27,7.599999904632568
2018-05-02,7.5
2018-05-03,7.489999771118164
2018-05-04,7.489999771118164
2018-05-07,7.489999771118164
2018-05-08,7.190000057220459
2018-05-09,7.199999809265137
2018-05-10,7.179999828338623
2018-05-11,7.179999828338623
2018-05-14,7.099999904632568
2018-05-15,7.5
2018-05-16,7.5
2018-05-17,7.599999904632568
2018-05-18,7.599999904632568
2018-05-21,8.100000381469727
2018-05-22,8.399999618530273
2018-05-23,7.900000095367432
2018-05-24,7.900000095367432
2018-05-28,7.900000095367432
2018-05-29,7.900000095367432
2018-05-30,7.900000095367432
2018-05-31,8.390000343322754
2018-06-01,8.0
2018-06-04,8.0
2018-06-05,8.0
2018-06-06,8.0
2018-06-07,7.900000095367432
2018-06-08,7.900000095367432
2018-06-11,7.949999809265137
2018-06-12,7.900000095367432
2018-06-13,7.900000095367432
2018-06-14,7.5
2018-06-15,7.599999904632568
2018-06-18,7.0
2018-06-19,7.050000190734863
2018-06-21,7.0
2018-06-22,7.010000228881836
2018-06-25,7.010000228881836
2018-06-26,7.010000228881836
2018-06-27,7.099999904632568
2018-06-28,7.099999904632568
2018-06-29,7.099999904632568
2018-07-02,7.099999904632568
2018-07-03,7.0
2018-07-04,7.0
2018-07-05,7.0
2018-07-06,7.0
2018-07-10,7.0
2018-07-11,7.0
2018-07-12,7.0
2018-07-13,7.0
2018-07-16,7.0
2018-07-17,6.5
2018-07-18,6.400000095367432
2018-07-19,6.199999809265137
2018-07-20,6.190000057220459
2018-07-23,6.190000057220459
2018-07-24,6.199999809265137
2018-07-25,6.21999979019165
2018-07-26,6.21999979019165
2018-07-27,6.150000095367432
2018-07-30,6.800000190734863
2018-07-31,7.0
2018-08-01,7.0
2018-08-02,6.989999771118164
2018-08-03,6.900000095367432
2018-08-06,6.800000190734863
2018-08-07,6.800000190734863
2018-08-08,6.699999809265137
2018-08-09,6.699999809265137
2018-08-10,6.699999809265137
2018-08-13,6.03000020980835
2018-08-14,6.059999942779541
2018-08-15,6.0
2018-08-16,5.949999809265137
2018-08-17,6.599999904632568
2018-08-21,6.5
2018-08-22,6.699999809265137
2018-08-23,6.699999809265137
2018-08-24,6.849999904632568
2018-08-27,7.0
2018-08-28,7.0
2018-08-29,7.0
2018-08-30,6.800000190734863
2018-08-31,7.300000190734863
2018-09-03,7.289999961853027
2018-09-04,7.289999961853027
2018-09-05,7.349999904632568
2018-09-06,7.900000095367432
2018-09-07,7.900000095367432
2018-09-10,7.849999904632568
2018-09-11,7.849999904632568
2018-09-12,8.5
2018-09-13,8.5
2018-09-14,8.899999618530273
2018-09-17,8.149999618530273
2018-09-18,8.050000190734863
2018-09-19,8.100000381469727
2018-09-20,8.300000190734863
2018-09-21,8.300000190734863
2018-09-24,8.300000190734863
2018-09-25,8.300000190734863
2018-09-26,8.399999618530273
2018-09-27,8.100000381469727
2018-09-28,8.0
2018-10-01,8.0
2018-10-02,8.0
2018-10-03,8.0
2018-10-04,8.0
2018-10-05,8.0
2018-10-08,7.5
2018-10-09,6.75
2018-10-10,6.28000020980835
2018-10-11,6.889999866485596
2018-10-12,6.849999904632568
2018-10-16,6.849999904632568
2018-10-17,6.789999961853027
2018-10-18,6.699999809265137
2018-10-19,6.699999809265137
2018-10-22,6.599999904632568
2018-10-23,6.599999904632568
2018-10-24,6.5
2018-10-25,6.5
2018-10-26,6.5
2018-10-29,6.5
2018-10-30,6.480000019073486
2018-10-31,6.599999904632568
2018-11-01,7.0
2018-11-02,7.0
2018-11-05,6.650000095367432
2018-11-07,6.320000171661377
2018-11-08,6.400000095367432
2018-11-09,6.400000095367432
2018-11-12,6.400000095367432
2018-11-13,6.400000095367432
2018-11-14,6.400000095367432
2018-11-15,6.400000095367432
2018-11-16,6.090000152587891
2018-11-20,5.739999771118164
2018-11-21,5.739999771118164
2018-11-22,5.739999771118164
2018-11-23,5.800000190734863
2018-11-26,5.800000190734863
2018-11-27,5.800000190734863
2018-11-28,6.0
2018-11-29,6.0
2018-11-30,6.0
2018-12-03,6.0
2018-12-04,6.0
2018-12-05,6.0
2018-12-06,5.710000038146973
2018-12-07,6.0
2018-12-10,5.800000190734863
2018-12-11,5.949999809265137
2018-12-12,6.400000095367432
2018-12-13,6.400000095367432
2018-12-14,6.400000095367432
2018-12-17,6.400000095367432
2018-12-18,6.400000095367432
2018-12-19,6.300000190734863
2018-12-20,6.199999809265137
2018-12-21,6.0
2018-12-26,6.300000190734863
2018-12-27,6.300000190734863
2018-12-28,6.300000190734863
2018-12-31,6.300000190734863
2019-01-02,6.25
2019-01-03,6.25
2019-01-04,6.25
2019-01-07,6.099999904632568
2019-01-08,6.050000190734863
2019-01-09,6.199999809265137
2019-01-10,6.199999809265137
2019-01-11,6.199999809265137
2019-01-14,6.199999809265137
2019-01-15,6.199999809265137
2019-01-16,6.300000190734863
2019-01-17,6.300000190734863
2019-01-18,6.199999809265137
2019-01-21,6.199999809265137
2019-01-22,6.090000152587891
2019-01-23,6.289999961853027
2019-01-24,6.050000190734863
2019-01-25,6.0
2019-01-28,5.900000095367432
2019-01-29,5.71999979019165
2019-01-30,5.699999809265137
2019-01-31,5.699999809265137
2019-02-01,5.699999809265137
2019-02-04,5.699999809265137
2019-02-05,5.699999809265137
2019-02-06,5.699999809265137
2019-02-07,5.510000228881836
2019-02-08,5.699999809265137
2019-02-11,6.0
2019-02-12,5.900000095367432
2019-02-13,6.0
2019-02-14,6.0
2019-02-15,5.989999771118164
2019-02-18,6.300000190734863
2019-02-19,6.090000152587891
2019-02-20,6.0
2019-02-21,6.0
2019-02-22,6.0
2019-02-25,6.0
2019-02-26,5.900000095367432
2019-02-27,6.0
2019-02-28,5.900000095367432
2019-03-01,5.949999809265137
2019-03-06,6.0
2019-03-07,5.550000190734863
2019-03-08,5.75
2019-03-11,5.75
2019-03-12,5.75
2019-03-13,5.599999904632568
2019-03-14,5.400000095367432
2019-03-15,5.599999904632568
2019-03-18,5.599999904632568
2019-03-19,5.800000190734863
2019-03-20,5.599999904632568
2019-03-21,5.599999904632568
2019-03-22,5.599999904632568
2019-03-25,5.800000190734863
2019-03-26,5.800000190734863
2019-03-27,5.800000190734863
2019-03-28,5.550000190734863
2019-03-29,5.599999904632568
2019-04-01,5.150000095367432
2019-04-03,5.0
2019-04-04,4.989999771118164
2019-04-05,5.0
2019-04-08,5.0
2019-04-09,4.900000095367432
2019-04-10,4.900000095367432
2019-04-11,4.789999961853027
2019-04-12,4.75
2019-04-15,4.900000095367432
2019-04-16,4.900000095367432
2019-04-17,4.900000095367432
2019-04-22,4.900000095367432
2019-04-23,4.599999904632568
2019-04-24,4.800000190734863
2019-04-25,4.510000228881836
2019-04-26,4.900000095367432
2019-04-29,4.900000095367432
2019-04-30,4.900000095367432
2019-05-02,4.900000095367432
2019-05-03,5.0
2019-05-06,5.449999809265137
2019-05-07,5.5
2019-05-08,5.599999904632568
2019-05-09,5.639999866485596
2019-05-10,5.639999866485596
2019-05-13,5.920000076293945
2019-05-14,5.920000076293945
2019-05-15,5.949999809265137
2019-05-16,5.900000095367432
2019-05-17,5.900000095367432
2019-05-20,5.900000095367432
2019-05-21,5.949999809265137
2019-05-22,5.960000038146973
2019-05-23,5.960000038146973
2019-05-24,5.949999809265137
2019-05-27,5.949999809265137
2019-05-28,5.949999809265137
2019-05-29,5.949999809265137
2019-05-30,5.949999809265137
2019-05-31,5.949999809265137
2019-06-03,5.639999866485596
2019-06-04,5.900000095367432
2019-06-05,6.0
2019-06-06,6.0
2019-06-07,6.0
2019-06-10,5.789999961853027
2019-06-11,6.0
2019-06-12,6.0
2019-06-13,5.789999961853027
2019-06-14,5.599999904632568
2019-06-18,5.599999904632568
2019-06-19,5.599999904632568
2019-06-21,5.599999904632568
2019-06-24,5.599999904632568
2019-06-25,5.889999866485596
2019-06-26,5.900000095367432
2019-06-27,5.800000190734863
2019-06-28,6.0
2019-07-01,6.0
2019-07-02,6.199999809265137
2019-07-03,6.199999809265137
2019-07-04,6.199999809265137
2019-07-05,6.199999809265137
2019-07-10,5.639999866485596
2019-07-11,5.699999809265137
2019-07-12,5.900000095367432
2019-07-15,5.869999885559082
2019-07-16,5.869999885559082
2019-07-17,5.869999885559082
2019-07-18,5.869999885559082
2019-07-19,5.949999809265137
2019-07-22,5.949999809265137
2019-07-23,5.949999809265137
2019-07-24,5.5
2019-07-25,5.5
2019-07-26,5.300000190734863
2019-07-29,5.400000095367432
2019-07-30,5.599999904632568
2019-07-31,5.849999904632568
2019-08-01,5.849999904632568
2019-08-02,5.849999904632568
2019-08-05,5.849999904632568
2019-08-06,5.900000095367432
2019-08-07,5.900000095367432
2019-08-08,5.900000095367432
2019-08-09,5.900000095367432
2019-08-12,5.900000095367432
2019-08-13,5.900000095367432
2019-08-14,5.900000095367432
2019-08-15,5.900000095367432
2019-08-16,6.150000095367432
2019-08-20,6.0
2019-08-21,6.0
2019-08-22,6.0
2019-08-23,6.0
2019-08-26,6.0
2019-08-27,6.0
2019-08-28,6.0
2019-08-29,6.0
2019-08-30,6.0
2019-09-02,5.690000057220459
2019-09-03,5.75
2019-09-04,5.800000190734863
2019-09-05,5.75
2019-09-06,5.199999809265137
2019-09-09,5.190000057220459
2019-09-10,5.0
2019-09-11,5.0
2019-09-12,5.300000190734863
