Date,LI.PA
2016-08-29,23.616146087646484
2016-08-30,23.697729110717773
2016-08-31,23.635841369628906
2016-09-01,23.68366813659668
2016-09-02,23.874956130981445
2016-09-05,23.95372200012207
2016-09-06,24.02405548095703
2016-09-07,24.10281753540039
2016-09-08,24.004358291625977
2016-09-09,23.149169921875
2016-09-12,23.022581100463867
2016-09-13,22.836912155151367
2016-09-14,22.7103271484375
2016-09-15,22.575294494628906
2016-09-16,22.561227798461914
2016-09-19,22.825660705566406
2016-09-20,22.94381332397461
2016-09-21,22.600608825683594
2016-09-22,23.180118560791016
2016-09-23,23.137916564941406
2016-09-26,22.94944190979004
2016-09-27,23.154796600341797
2016-09-28,23.067588806152344
2016-09-29,22.862232208251953
2016-09-30,22.955068588256836
2016-10-03,22.758148193359375
2016-10-04,22.496524810791016
2016-10-05,21.880449295043945
2016-10-06,21.483802795410156
2016-10-07,21.517562866210938
2016-10-10,21.689159393310547
2016-10-11,21.464113235473633
2016-10-12,21.22780990600586
2016-10-13,21.3994083404541
2016-10-14,21.59914207458496
2016-10-17,21.413475036621094
2016-10-18,21.72292137145996
2016-10-19,21.725732803344727
2016-10-20,21.914209365844727
2016-10-21,21.91139793395996
2016-10-24,22.10550308227539
2016-10-25,22.06612205505371
2016-10-26,21.447233200073242
2016-10-27,21.061838150024414
2016-10-28,21.025264739990234
2016-10-31,20.966188430786133
2016-11-01,20.75239372253418
2016-11-02,20.76364517211914
2016-11-03,20.485145568847656
2016-11-04,20.39512825012207
2016-11-07,20.5245304107666
2016-11-08,20.597671508789062
2016-11-09,20.31354331970215
2016-11-10,19.674964904785156
2016-11-11,19.75092315673828
2016-11-14,19.478050231933594
2016-11-15,19.83812713623047
2016-11-16,19.53993797302246
2016-11-17,19.686220169067383
2016-11-18,19.472423553466797
2016-11-21,19.475234985351562
2016-11-22,19.7762393951416
2016-11-23,19.86907386779785
2016-11-24,19.846567153930664
2016-11-25,19.902830123901367
2016-11-28,19.894390106201172
2016-11-29,19.888765335083008
2016-11-30,19.795930862426758
2016-12-01,19.441478729248047
2016-12-02,19.762176513671875
2016-12-05,19.537124633789062
2016-12-06,19.691844940185547
2016-12-07,20.006916046142578
2016-12-08,19.83812713623047
2016-12-09,20.338865280151367
2016-12-12,20.18132972717285
2016-12-13,20.527339935302734
2016-12-14,20.39793586730957
2016-12-15,20.006916046142578
2016-12-16,20.240402221679688
2016-12-19,20.5301570892334
2016-12-20,20.6483097076416
2016-12-21,20.76364517211914
2016-12-22,20.603296279907227
2016-12-23,20.665185928344727
2016-12-27,20.81146812438965
2016-12-28,20.617361068725586
2016-12-29,20.808656692504883
2016-12-30,21.011201858520508
2017-01-02,21.15185546875
2017-01-03,20.563915252685547
2017-01-04,20.715822219848633
2017-01-05,20.75239372253418
2017-01-06,20.870542526245117
2017-01-09,20.622983932495117
2017-01-10,20.577980041503906
2017-01-11,20.457012176513672
2017-01-12,20.37543296813965
2017-01-13,20.34449005126953
2017-01-16,20.324796676635742
2017-01-17,20.113815307617188
2017-01-18,20.34449005126953
2017-01-19,19.840940475463867
2017-01-20,19.804370880126953
2017-01-23,19.911266326904297
2017-01-24,19.75373649597168
2017-01-25,19.638397216796875
2017-01-26,19.748104095458984
2017-01-27,19.694660186767578
2017-01-30,19.58213233947754
2017-01-31,19.7762393951416
2017-02-01,19.922523498535156
2017-02-02,19.83812713623047
2017-02-03,19.770612716674805
2017-02-06,19.691844940185547
2017-02-07,20.201021194458008
2017-02-08,20.254467010498047
2017-02-09,20.240402221679688
2017-02-10,20.16444969177246
2017-02-13,20.06317710876465
2017-02-14,20.24884605407715
2017-02-15,20.31072998046875
2017-02-16,20.36136817932129
2017-02-17,20.305103302001953
2017-02-20,20.16726303100586
2017-02-21,19.902830123901367
2017-02-22,19.925336837768555
2017-02-23,20.040672302246094
2017-02-24,19.947843551635742
2017-02-27,19.74529457092285
2017-02-28,19.728418350219727
2017-03-01,19.939401626586914
2017-03-02,19.835311889648438
2017-03-03,19.95909309387207
2017-03-06,19.97315788269043
2017-03-07,19.742483139038086
2017-03-08,19.714351654052734
2017-03-09,19.658090591430664
2017-03-10,19.43303871154785
2017-03-13,19.815622329711914
2017-03-14,19.849382400512695
2017-03-15,19.849382400512695
2017-03-16,20.31635856628418
2017-03-17,20.600486755371094
2017-03-20,20.580793380737305
2017-03-21,20.423259735107422
2017-03-22,20.299482345581055
2017-03-23,20.35855484008789
2017-03-24,20.468265533447266
2017-03-27,20.51327896118164
2017-03-28,20.36699867248535
2017-03-29,20.338865280151367
2017-03-30,20.285415649414062
2017-03-31,20.51327896118164
2017-04-03,20.55828857421875
2017-04-04,20.631427764892578
2017-04-05,20.81146812438965
2017-04-06,21.011201858520508
2017-04-07,21.112472534179688
2017-04-10,20.952123641967773
2017-04-11,21.025264739990234
2017-04-12,21.03933334350586
2017-04-13,20.890233993530273
2017-04-18,20.92961883544922
2017-04-19,20.729890823364258
2017-04-20,20.637054443359375
2017-04-21,20.483135223388672
2017-04-24,21.199453353881836
2017-04-25,21.5576114654541
2017-04-26,21.61089324951172
2017-04-27,21.59905242919922
2017-04-28,21.33561134338379
2017-05-02,21.44512939453125
2017-05-03,21.4984130859375
2017-05-04,21.439208984375
2017-05-05,21.889127731323242
2017-05-08,22.004566192626953
2017-05-09,22.22657012939453
2017-05-10,22.034168243408203
2017-05-11,22.111129760742188
2017-05-12,22.16440773010254
2017-05-15,22.182172775268555
2017-05-16,22.24433135986328
2017-05-17,21.977928161621094
2017-05-18,21.471773147583008
2017-05-19,21.56352996826172
2017-05-22,21.684890747070312
2017-05-23,21.5576114654541
2017-05-24,21.75592613220215
2017-05-25,21.758892059326172
2017-05-26,21.906888961791992
2017-05-29,21.945369720458984
2017-05-30,21.945369720458984
2017-05-31,22.01049041748047
2017-06-01,22.318326950073242
2017-06-02,22.572885513305664
2017-06-05,21.945369720458984
2017-06-06,21.951292037963867
2017-06-07,22.046009063720703
2017-06-08,21.868408203125
2017-06-09,22.339048385620117
2017-06-12,22.08152961730957
2017-06-13,22.14664649963379
2017-06-14,22.324249267578125
2017-06-15,22.173288345336914
2017-06-16,22.300565719604492
2017-06-19,22.250247955322266
2017-06-20,22.05784797668457
2017-06-21,21.986806869506836
2017-06-22,21.983850479125977
2017-06-23,22.23249053955078
2017-06-26,22.14072608947754
2017-06-27,21.70265007019043
2017-06-28,21.516170501708984
2017-06-29,21.34153175354004
2017-06-30,21.24384880065918
2017-07-03,21.104732513427734
2017-07-04,21.1284122467041
2017-07-05,21.069211959838867
2017-07-06,20.758411407470703
2017-07-07,20.844255447387695
2017-07-10,20.906415939331055
2017-07-11,20.66073226928711
2017-07-12,20.862014770507812
2017-07-13,20.85905647277832
2017-07-14,20.847211837768555
2017-07-17,20.790973663330078
2017-07-18,20.941932678222656
2017-07-19,21.069211959838867
2017-07-20,20.989294052124023
2017-07-21,20.87977409362793
2017-07-24,20.799850463867188
2017-07-25,20.829450607299805
2017-07-26,20.897533416748047
2017-07-27,20.90049171447754
2017-07-28,20.506813049316406
2017-07-31,20.349933624267578
2017-08-01,20.51569366455078
2017-08-02,20.435773849487305
2017-08-03,20.397294998168945
2017-08-04,20.471296310424805
2017-08-07,20.252256393432617
2017-08-08,20.157535552978516
2017-08-09,19.99473762512207
2017-08-10,19.93257713317871
2017-08-11,19.64841651916504
2017-08-14,20.062816619873047
2017-08-15,20.08353614807129
2017-08-16,20.178255081176758
2017-08-17,20.29369354248047
2017-08-18,19.917776107788086
2017-08-21,19.749059677124023
2017-08-22,19.76089859008789
2017-08-23,19.722414016723633
2017-08-24,19.752016067504883
2017-08-25,19.722414016723633
2017-08-28,19.754976272583008
2017-08-29,19.70761489868164
2017-08-30,19.950336456298828
2017-08-31,20.039133071899414
2017-09-01,19.76385498046875
2017-09-04,19.867456436157227
2017-09-05,19.71057891845703
2017-09-06,20.027297973632812
2017-09-07,20.130897521972656
2017-09-08,20.2818546295166
2017-09-11,20.29369354248047
2017-09-12,20.29961585998535
2017-09-13,20.12497901916504
2017-09-14,20.130897521972656
2017-09-15,19.8289737701416
2017-09-18,19.64841651916504
2017-09-19,19.488576889038086
2017-09-20,19.399778366088867
2017-09-21,19.328739166259766
2017-09-22,19.34354019165039
2017-09-25,19.396818161010742
2017-09-26,19.4234619140625
2017-09-27,19.26066017150879
2017-09-28,19.26066017150879
2017-09-29,19.660255432128906
2017-10-02,19.417539596557617
2017-10-03,19.506338119506836
2017-10-04,19.47673988342285
2017-10-05,19.512256622314453
2017-10-06,19.49449920654297
2017-10-09,19.506338119506836
2017-10-10,19.521135330200195
2017-10-11,19.53593635559082
2017-10-12,19.74018096923828
2017-10-13,19.633615493774414
2017-10-16,19.74018096923828
2017-10-17,19.657299041748047
2017-10-18,19.769777297973633
2017-10-19,19.580339431762695
2017-10-20,19.393857955932617
2017-10-23,19.222179412841797
2017-10-24,19.30209732055664
2017-10-25,19.083059310913086
2017-10-26,19.518177032470703
2017-10-27,19.93257713317871
2017-10-30,19.902973175048828
2017-10-31,20.213775634765625
2017-11-01,19.93553924560547
2017-11-02,20.157535552978516
2017-11-03,20.29369354248047
2017-11-06,20.46833610534668
2017-11-07,20.308494567871094
2017-11-08,20.51569366455078
2017-11-09,20.61041259765625
2017-11-10,20.48609161376953
2017-11-13,20.483135223388672
2017-11-14,20.651853561401367
2017-11-15,20.530492782592773
2017-11-16,20.73769187927246
2017-11-17,20.681453704833984
2017-11-20,20.477214813232422
2017-11-21,20.53937339782715
2017-11-22,20.657773971557617
2017-11-23,20.758411407470703
2017-11-24,20.51569366455078
2017-11-27,20.53937339782715
2017-11-28,20.51865577697754
2017-11-29,20.48905372619629
2017-11-30,20.542335510253906
2017-12-01,20.58969497680664
2017-12-04,20.980411529541016
2017-12-05,21.02777099609375
2017-12-06,20.921213150024414
2017-12-07,20.995214462280273
2017-12-08,21.07513427734375
2017-12-11,21.1284122467041
2017-12-12,20.702173233032227
2017-12-13,20.80280876159668
2017-12-14,20.873849868774414
2017-12-15,21.078094482421875
2017-12-18,21.20241355895996
2017-12-19,21.45401382446289
2017-12-20,21.34153175354004
2017-12-21,21.4984130859375
2017-12-22,21.406652450561523
2017-12-27,21.53097152709961
2017-12-28,21.646404266357422
2017-12-29,21.705610275268555
2018-01-02,21.495450973510742
2018-01-03,21.602008819580078
2018-01-04,21.400732040405273
2018-01-05,21.501371383666992
2018-01-08,21.54873275756836
2018-01-09,21.465848922729492
2018-01-10,21.19352912902832
2018-01-11,21.033689498901367
2018-01-12,21.0455322265625
2018-01-15,21.086973190307617
2018-01-16,21.20536994934082
2018-01-17,21.199453353881836
2018-01-18,21.06329345703125
2018-01-19,21.311933517456055
2018-01-22,21.377052307128906
2018-01-23,21.44809341430664
2018-01-24,21.353370666503906
2018-01-25,21.033689498901367
2018-01-26,21.276412963867188
2018-01-29,21.536890029907227
2018-01-30,22.093368530273438
2018-01-31,21.77961540222168
2018-02-01,21.187612533569336
2018-02-02,20.96857261657715
2018-02-05,20.228572845458984
2018-02-06,19.73721694946289
2018-02-07,20.234498977661133
2018-02-08,19.689857482910156
2018-02-09,19.63657569885254
2018-02-12,19.749059677124023
2018-02-13,19.612897872924805
2018-02-14,19.766817092895508
2018-02-15,19.64841651916504
2018-02-16,20.13385581970215
2018-02-19,19.902973175048828
2018-02-20,19.93257713317871
2018-02-21,19.879297256469727
2018-02-22,19.96809196472168
2018-02-23,20.30553436279297
2018-02-26,20.193052291870117
2018-02-27,20.068737030029297
2018-02-28,20.086496353149414
2018-03-01,20.045055389404297
2018-03-02,19.96809196472168
2018-03-05,20.027297973632812
2018-03-06,20.00953483581543
2018-03-07,20.335132598876953
2018-03-08,20.832412719726562
2018-03-09,20.77321434020996
2018-03-12,20.873849868774414
2018-03-13,20.808734893798828
2018-03-14,20.992250442504883
2018-03-15,21.004091262817383
2018-03-16,20.577852249145508
2018-03-19,19.772735595703125
2018-03-20,19.435300827026367
2018-03-21,19.257694244384766
2018-03-22,19.121538162231445
2018-03-23,18.772258758544922
2018-03-26,18.790019989013672
2018-03-27,18.87289810180664
2018-03-28,19.429378509521484
2018-03-29,19.387937545776367
2018-04-03,19.180740356445312
2018-04-04,19.263620376586914
2018-04-05,19.47673988342285
2018-04-06,19.47673988342285
2018-04-09,19.541858673095703
2018-04-10,19.512256622314453
2018-04-11,19.488576889038086
2018-04-12,19.553695678710938
2018-04-13,20.258174896240234
2018-04-16,20.104257583618164
2018-04-17,20.601530075073242
2018-04-18,20.335132598876953
2018-04-19,20.329214096069336
2018-04-20,20.453536987304688
2018-04-23,20.453536987304688
2018-04-24,20.512737274169922
2018-04-25,20.57193374633789
2018-04-26,20.747600555419922
2018-04-27,20.967185974121094
2018-04-30,21.2808780670166
2018-05-02,21.09893798828125
2018-05-03,21.117759704589844
2018-05-04,21.174226760864258
2018-05-07,21.224414825439453
2018-05-08,21.331066131591797
2018-05-09,21.563199996948242
2018-05-10,21.35616683959961
2018-05-11,21.374982833862305
2018-05-14,21.49418830871582
2018-05-15,21.374982833862305
2018-05-16,21.23695945739746
2018-05-17,21.381258010864258
2018-05-18,21.406352996826172
2018-05-21,21.374982833862305
2018-05-22,21.331066131591797
2018-05-23,21.418901443481445
2018-05-24,21.124032974243164
2018-05-25,21.193044662475586
2018-05-28,21.362436294555664
2018-05-29,20.772695541381836
2018-05-30,20.9169921875
2018-05-31,20.90444564819336
2018-06-01,20.628400802612305
2018-06-04,20.78524398803711
2018-06-05,20.923267364501953
2018-06-06,21.017375946044922
2018-06-07,20.816614151000977
2018-06-08,20.89189910888672
2018-06-11,21.023649215698242
2018-06-12,21.111486434936523
2018-06-13,21.105209350585938
2018-06-14,20.942092895507812
2018-06-15,21.15540313720703
2018-06-18,20.898178100585938
2018-06-19,20.640947341918945
2018-06-20,20.647220611572266
2018-06-21,20.55938720703125
2018-06-22,20.69741439819336
2018-06-25,20.565658569335938
2018-06-26,20.440183639526367
2018-06-27,20.371170043945312
2018-06-28,20.195499420166016
2018-06-29,20.23314666748047
2018-07-02,20.07002830505371
2018-07-03,20.289609909057617
2018-07-04,20.364896774291992
2018-07-05,20.339801788330078
2018-07-06,20.50292205810547
2018-07-09,20.490373611450195
2018-07-10,20.320980072021484
2018-07-11,19.969646453857422
2018-07-12,19.97591781616211
2018-07-13,20.013561248779297
2018-07-16,20.057476043701172
2018-07-17,20.007286071777344
2018-07-18,19.988466262817383
2018-07-19,19.950820922851562
2018-07-20,19.969646453857422
2018-07-23,19.800247192382812
2018-07-24,19.76888084411621
2018-07-25,19.76888084411621
2018-07-26,19.825345993041992
2018-07-27,19.81279945373535
2018-07-30,20.044933319091797
2018-07-31,20.24569320678711
2018-08-01,20.145313262939453
2018-08-02,20.208049774169922
2018-08-03,20.452730178833008
2018-08-06,20.088848114013672
2018-08-07,20.101396560668945
2018-08-08,20.145313262939453
2018-08-09,20.176681518554688
2018-08-10,19.88180923461914
2018-08-13,19.74378776550293
2018-08-14,19.60576057434082
2018-08-15,19.59321403503418
2018-08-16,19.787702560424805
2018-08-17,19.850440979003906
2018-08-20,19.731237411499023
2018-08-21,19.76888084411621
2018-08-22,19.793975830078125
2018-08-23,19.825345993041992
2018-08-24,19.74378776550293
2018-08-27,19.77515411376953
2018-08-28,19.9320011138916
2018-08-29,20.101396560668945
2018-08-30,19.436365127563477
2018-08-31,19.38617515563965
2018-09-03,19.141496658325195
2018-09-04,18.978378295898438
2018-09-05,19.003475189208984
2018-09-06,18.972103118896484
2018-09-07,19.12895393371582
2018-09-10,19.17286491394043
2018-09-11,19.016021728515625
2018-09-12,19.14777374267578
2018-09-13,19.17914390563965
2018-09-14,19.141496658325195
2018-09-17,19.072486877441406
2018-09-18,19.216785430908203
2018-09-19,19.185413360595703
2018-09-20,19.304616928100586
2018-09-21,19.27324867248535
2018-09-24,19.2983455657959
2018-09-25,19.135223388671875
2018-09-26,19.23560333251953
2018-09-27,19.135223388671875
2018-09-28,19.1540470123291
2018-10-01,19.06620979309082
2018-10-02,18.696056365966797
2018-10-03,18.696056365966797
2018-10-04,18.37609100341797
2018-10-05,18.627044677734375
2018-10-08,18.55803108215332
2018-10-09,18.67723274230957
2018-10-10,18.56430435180664
2018-10-11,18.212968826293945
2018-10-12,17.905548095703125
2018-10-15,17.80516815185547
2018-10-16,18.1878719329834
2018-10-17,18.583126068115234
2018-10-18,18.589399337768555
2018-10-19,18.627044677734375
2018-10-22,18.633317947387695
2018-10-23,17.962011337280273
2018-10-24,17.980836868286133
2018-10-25,18.36353874206543
2018-10-26,18.26943016052246
2018-10-29,18.67723274230957
2018-10-30,18.771339416503906
2018-10-31,18.821529388427734
2018-11-01,18.81525993347168
2018-11-02,18.746244430541992
2018-11-05,18.595672607421875
2018-11-06,18.77761459350586
2018-11-07,19.091306686401367
2018-11-08,19.135223388671875
2018-11-09,19.448915481567383
2018-11-12,19.17286491394043
2018-11-13,19.24188232421875
2018-11-14,19.260704040527344
2018-11-15,18.821529388427734
2018-11-16,18.909364700317383
2018-11-19,18.29452896118164
2018-11-20,18.07494354248047
2018-11-21,18.501564025878906
2018-11-22,18.332172393798828
2018-11-23,18.438827514648438
2018-11-26,18.545482635498047
2018-11-27,18.696056365966797
2018-11-28,18.608219146728516
2018-11-29,18.332172393798828
2018-11-30,18.143957138061523
2018-12-03,17.855358123779297
2018-12-04,17.610675811767578
2018-12-05,17.69851303100586
2018-12-06,17.278167724609375
2018-12-07,17.629501342773438
2018-12-10,17.48520278930664
2018-12-11,17.849088668823242
2018-12-12,18.07494354248047
2018-12-13,18.049850463867188
2018-12-14,18.143957138061523
2018-12-17,17.77379608154297
2018-12-18,17.48520278930664
2018-12-19,17.786348342895508
2018-12-20,17.516571044921875
2018-12-21,16.977022171020508
2018-12-24,16.813901901245117
2018-12-27,16.625686645507812
2018-12-28,16.795082092285156
2018-12-31,16.91427993774414
2019-01-02,16.73233985900879
2019-01-03,16.644508361816406
2019-01-04,17.190330505371094
2019-01-07,17.052309036254883
2019-01-08,17.610675811767578
2019-01-09,17.56676483154297
2019-01-10,17.37854766845703
2019-01-11,17.4099178314209
2019-01-14,17.547941207885742
2019-01-15,17.4412841796875
2019-01-16,17.673416137695312
2019-01-17,17.54166603088379
2019-01-18,17.84281349182129
2019-01-21,17.59185791015625
2019-01-22,17.59185791015625
2019-01-23,17.830265045166016
2019-01-24,17.893003463745117
2019-01-25,17.968286514282227
2019-01-28,18.1878719329834
2019-01-29,18.633317947387695
2019-01-30,18.99720001220703
2019-01-31,18.796436309814453
2019-02-01,18.83407974243164
2019-02-04,18.896820068359375
2019-02-05,19.14777374267578
2019-02-06,19.06620979309082
2019-02-07,19.19796371459961
2019-02-08,19.31716537475586
2019-02-11,19.354808807373047
2019-02-12,19.329713821411133
2019-02-13,19.2669734954834
2019-02-14,18.67095947265625
2019-02-15,18.84662628173828
2019-02-18,19.06620979309082
2019-02-19,19.12267303466797
2019-02-20,18.88426971435547
2019-02-21,18.984651565551758
2019-02-22,18.95328140258789
2019-02-25,19.085033416748047
2019-02-26,19.0599365234375
2019-02-27,19.160322189331055
2019-02-28,19.254426956176758
2019-03-01,19.254426956176758
2019-03-04,19.254426956176758
2019-03-05,19.373626708984375
2019-03-06,19.185413360595703
2019-03-07,19.295860290527344
2019-03-08,19.497268676757812
2019-03-11,19.516756057739258
2019-03-12,19.633699417114258
2019-03-13,19.685678482055664
2019-03-14,20.088485717773438
2019-03-15,20.10148048400879
2019-03-18,20.322372436523438
2019-03-19,20.270401000976562
2019-03-20,20.010522842407227
2019-03-21,20.062498092651367
2019-03-22,19.919565200805664
2019-03-25,19.900075912475586
2019-03-26,20.036510467529297
2019-03-27,20.406837463378906
2019-03-28,20.237916946411133
2019-03-29,20.25740623474121
2019-04-01,20.60173988342285
2019-04-02,20.783658981323242
2019-04-03,20.946081161499023
2019-04-04,20.900602340698242
2019-04-05,20.796648025512695
2019-04-08,20.49129295349121
2019-04-09,20.302885055541992
2019-04-10,20.822635650634766
2019-04-11,21.238439559936523
2019-04-12,20.80964469909668
