Date,HEXA-B.ST
2016-06-23,44.789546966552734
2016-06-27,40.646507263183594
2016-06-28,41.85022735595703
2016-06-29,42.256134033203125
2016-06-30,42.81600570678711
2016-07-01,43.52983093261719
2016-07-04,42.87199783325195
2016-07-05,41.93421173095703
2016-07-06,41.69626235961914
2016-07-07,42.66203689575195
2016-07-08,43.48784637451172
2016-07-11,44.35564422607422
2016-07-12,44.4536247253418
2016-07-13,44.95750045776367
2016-07-14,44.999488830566406
2016-07-15,44.81753921508789
2016-07-18,45.20944595336914
2016-07-19,45.34940719604492
2016-07-20,46.28719711303711
2016-07-21,46.03525161743164
2016-07-22,46.21720886230469
2016-07-25,46.861061096191406
2016-07-26,46.5671272277832
2016-07-27,46.87506103515625
2016-07-28,46.707096099853516
2016-07-29,47.23897171020508
2016-08-01,47.057010650634766
2016-08-02,46.69309997558594
2016-08-03,46.189212799072266
2016-08-04,46.749088287353516
2016-08-05,47.29495620727539
2016-08-08,46.14722442626953
2016-08-09,48.28872299194336
2016-08-10,48.2187385559082
2016-08-11,48.2187385559082
2016-08-12,48.23274230957031
2016-08-15,48.56865692138672
2016-08-16,48.54066848754883
2016-08-17,47.86882781982422
2016-08-18,48.050785064697266
2016-08-19,47.75685501098633
2016-08-22,47.68687057495117
2016-08-23,48.02279281616211
2016-08-24,48.42869186401367
2016-08-25,48.31671905517578
2016-08-26,49.114532470703125
2016-08-29,49.352474212646484
2016-08-30,49.422462463378906
2016-08-31,48.7926139831543
2016-09-01,49.32448959350586
2016-09-02,50.02432632446289
2016-09-05,50.23427200317383
2016-09-06,49.96833419799805
2016-09-07,50.10829544067383
2016-09-08,49.828369140625
2016-09-09,50.7801399230957
2016-09-12,50.76614761352539
2016-09-13,50.9901008605957
2016-09-14,51.14405822753906
2016-09-15,51.22804260253906
2016-09-16,51.214046478271484
2016-09-19,51.70392990112305
2016-09-20,51.74592208862305
2016-09-21,51.7319221496582
2016-09-22,52.585723876953125
2016-09-23,52.0118522644043
2016-09-26,51.969871520996094
2016-09-27,52.27779006958008
2016-09-28,52.459754943847656
2016-09-29,52.52973175048828
2016-09-30,52.43175506591797
2016-10-03,52.025856018066406
2016-10-04,52.47374725341797
2016-10-05,52.1378288269043
2016-10-06,52.179813385009766
2016-10-07,51.77391052246094
2016-10-10,52.3477783203125
2016-10-11,52.06784439086914
2016-10-12,52.025856018066406
2016-10-13,52.907649993896484
2016-10-14,52.87965393066406
2016-10-17,52.585723876953125
2016-10-18,53.10360336303711
2016-10-19,53.03361511230469
2016-10-20,53.215576171875
2016-10-21,52.99163055419922
2016-10-24,52.179813385009766
2016-10-25,51.64794158935547
2016-10-26,51.3120231628418
2016-10-27,50.94810104370117
2016-10-28,49.10053634643555
2016-10-31,44.25767135620117
2016-11-01,43.31989288330078
2016-11-02,43.431854248046875
2016-11-03,43.65580368041992
2016-11-04,43.90774917602539
2016-11-07,44.21567153930664
2016-11-08,42.55006790161133
2016-11-09,43.0539436340332
2016-11-10,44.76155090332031
2016-11-11,43.36186981201172
2016-11-14,42.94197463989258
2016-11-15,43.29189682006836
2016-11-16,43.55783462524414
2016-11-17,43.97773361206055
2016-11-18,43.94974136352539
2016-11-21,43.94974136352539
2016-11-22,43.585819244384766
2016-11-23,43.48784637451172
2016-11-24,43.52983093261719
2016-11-25,43.47385025024414
2016-11-28,43.781776428222656
2016-11-29,44.20167922973633
2016-11-30,45.72732162475586
2016-12-01,44.10371017456055
2016-12-02,44.467620849609375
2016-12-05,44.621585845947266
2016-12-06,44.789546966552734
2016-12-07,44.649574279785156
2016-12-08,45.1534538269043
2016-12-09,46.32918167114258
2016-12-12,45.67133712768555
2016-12-13,45.67133712768555
2016-12-14,45.78330993652344
2016-12-15,46.525142669677734
2016-12-16,46.06324768066406
2016-12-19,46.245208740234375
2016-12-20,46.06324768066406
2016-12-21,45.5733528137207
2016-12-22,45.517372131347656
2016-12-23,45.88128662109375
2016-12-27,45.88128662109375
2016-12-28,46.06324768066406
2016-12-29,45.71333312988281
2016-12-30,45.559364318847656
2017-01-02,46.10523223876953
2017-01-03,46.37117385864258
2017-01-04,46.665103912353516
2017-01-05,47.308956146240234
2017-01-09,47.980796813964844
2017-01-10,48.00879669189453
2017-01-11,47.86882781982422
2017-01-12,48.7506103515625
2017-01-13,48.49867630004883
2017-01-16,48.6666374206543
2017-01-17,48.204742431640625
2017-01-18,48.44268798828125
2017-01-19,48.40070343017578
2017-01-20,48.7086296081543
2017-01-23,48.28872299194336
2017-01-24,48.73662185668945
2017-01-25,49.0445442199707
2017-01-26,49.49244689941406
2017-01-27,49.29648971557617
2017-01-30,48.76461410522461
2017-01-31,48.42869186401367
2017-02-01,48.694637298583984
2017-02-02,51.77391052246094
2017-02-03,50.85012435913086
2017-02-06,50.206275939941406
2017-02-07,51.47998046875
2017-02-08,51.04608154296875
2017-02-09,51.17205810546875
2017-02-10,51.36800003051758
2017-02-13,51.75991439819336
2017-02-14,51.64794158935547
2017-02-15,51.75991439819336
2017-02-16,51.82990264892578
2017-02-17,50.90610885620117
2017-02-20,51.060081481933594
2017-02-21,51.409996032714844
2017-02-22,51.38199996948242
2017-02-23,51.354007720947266
2017-02-24,50.542198181152344
2017-02-27,50.50020980834961
2017-02-28,51.03208541870117
2017-03-01,51.39600372314453
2017-03-02,50.7801399230957
2017-03-03,50.22026824951172
2017-03-06,49.870357513427734
2017-03-07,49.85636520385742
2017-03-08,49.88435363769531
2017-03-09,50.02432632446289
2017-03-10,49.5344352722168
2017-03-13,49.95433807373047
2017-03-14,49.772377014160156
2017-03-15,50.416229248046875
2017-03-16,49.19851303100586
2017-03-17,49.828369140625
2017-03-20,49.92634201049805
2017-03-21,49.114532470703125
2017-03-22,48.97456359863281
2017-03-23,49.828369140625
2017-03-24,49.95433807373047
2017-03-27,49.81436538696289
2017-03-28,50.514198303222656
2017-03-29,50.38823318481445
2017-03-30,50.66817092895508
2017-03-31,50.38823318481445
2017-04-03,49.81436538696289
2017-04-04,49.73038864135742
2017-04-05,51.08807373046875
2017-04-06,51.409996032714844
2017-04-07,51.54996109008789
2017-04-10,51.57795715332031
2017-04-11,51.060081481933594
2017-04-12,51.17205810546875
2017-04-13,51.15806198120117
2017-04-18,50.612178802490234
2017-04-19,50.514198303222656
2017-04-20,50.10829544067383
2017-04-21,49.982330322265625
2017-04-24,51.08807373046875
2017-04-25,52.66970443725586
2017-04-26,53.187583923339844
2017-04-27,52.739688873291016
2017-04-28,53.985389709472656
2017-05-02,53.66346740722656
2017-05-03,55.40898895263672
2017-05-04,55.947349548339844
2017-05-05,55.79151153564453
2017-05-08,55.664005279541016
2017-05-09,55.649837493896484
2017-05-10,55.25314712524414
2017-05-11,55.09729766845703
2017-05-12,54.91312789916992
2017-05-15,55.09729766845703
2017-05-16,55.5364990234375
2017-05-17,54.51643753051758
2017-05-18,54.162254333496094
2017-05-19,55.13981246948242
2017-05-22,54.403099060058594
2017-05-23,54.54476547241211
2017-05-24,54.79978942871094
2017-05-26,54.54476547241211
2017-05-29,54.488101959228516
2017-05-30,54.34642791748047
2017-05-31,53.93558120727539
2017-06-01,54.50226974487305
2017-06-02,54.96979522705078
2017-06-05,54.68645095825195
2017-06-06,54.68645095825195
2017-06-07,54.842288970947266
2017-06-08,54.431434631347656
2017-06-09,54.615604400634766
2017-06-12,52.66050338745117
2017-06-13,53.524715423583984
2017-06-14,59.29087448120117
2017-06-15,57.87413787841797
2017-06-16,59.20587158203125
2017-06-19,59.12086868286133
2017-06-20,58.05830383300781
2017-06-21,58.327491760253906
2017-06-22,59.135032653808594
2017-06-23,59.135032653808594
2017-06-26,58.56833267211914
2017-06-27,57.56244659423828
2017-06-28,57.42076873779297
2017-06-29,56.82573318481445
2017-06-30,56.74073028564453
2017-07-03,57.57661056518555
2017-07-04,57.548282623291016
2017-07-05,57.71828842163086
2017-07-06,57.47744369506836
2017-07-07,56.9815788269043
2017-07-10,56.99574661254883
2017-07-11,56.31570816040039
2017-07-12,57.37826919555664
2017-07-13,56.83989715576172
2017-07-14,57.09491729736328
2017-07-17,56.82573318481445
2017-07-18,56.244869232177734
2017-07-19,56.9249153137207
2017-07-20,56.669891357421875
2017-07-21,56.93907928466797
2017-07-24,56.089019775390625
2017-07-25,55.81984329223633
2017-07-26,56.301544189453125
2017-07-27,56.669891357421875
2017-07-28,56.669891357421875
2017-07-31,56.528221130371094
2017-08-01,56.81156539916992
2017-08-02,56.55655288696289
2017-08-03,56.131526947021484
2017-08-04,56.131526947021484
2017-08-07,56.21653366088867
2017-08-08,56.244869232177734
2017-08-09,55.90485763549805
2017-08-10,54.72895050048828
2017-08-11,54.57311248779297
2017-08-14,55.0689697265625
2017-08-15,54.842288970947266
2017-08-16,55.621498107910156
2017-08-17,55.3239860534668
2017-08-18,55.0689697265625
2017-08-21,54.64393997192383
2017-08-22,54.955631256103516
2017-08-23,55.12564468383789
2017-08-24,54.62977600097656
2017-08-25,54.62977600097656
2017-08-28,54.64393997192383
2017-08-29,54.20475769042969
2017-08-30,54.79978942871094
2017-08-31,55.238975524902344
2017-09-01,55.67817687988281
2017-09-04,54.757286071777344
2017-09-05,55.0689697265625
2017-09-06,54.72895050048828
2017-09-07,54.88479232788086
2017-09-08,55.309814453125
2017-09-11,55.720672607421875
2017-09-12,55.67817687988281
2017-09-13,56.329872131347656
2017-09-14,56.953243255615234
2017-09-15,56.5140495300293
2017-09-18,56.28736877441406
2017-09-19,55.91902160644531
2017-09-20,55.81984329223633
2017-09-21,55.86234664916992
2017-09-22,56.131526947021484
2017-09-25,55.90485763549805
2017-09-26,55.90485763549805
2017-09-27,56.64155578613281
2017-09-28,57.37826919555664
2017-09-29,57.194087982177734
2017-10-02,57.4491081237793
2017-10-03,57.36410140991211
2017-10-04,57.406612396240234
2017-10-05,57.491607666015625
2017-10-06,57.236595153808594
2017-10-09,57.066585540771484
2017-10-10,56.85407257080078
2017-10-11,57.13741683959961
2017-10-12,57.63328552246094
2017-10-13,57.789119720458984
2017-10-16,57.4491081237793
2017-10-17,56.953243255615234
2017-10-18,57.42076873779297
2017-10-19,57.53410720825195
2017-10-20,57.77495574951172
2017-10-23,58.02997589111328
2017-10-24,57.6474494934082
2017-10-25,57.746620178222656
2017-10-26,57.6899528503418
2017-10-27,61.91185760498047
2017-10-30,60.31092834472656
2017-10-31,60.82096481323242
2017-11-01,60.4809455871582
2017-11-02,59.92841339111328
2017-11-03,60.650962829589844
2017-11-06,60.18342590332031
2017-11-07,60.08424758911133
2017-11-08,58.922523498535156
2017-11-09,58.29915237426758
2017-11-10,58.327491760253906
2017-11-13,57.80329132080078
2017-11-14,58.46915817260742
2017-11-15,58.554168701171875
2017-11-16,59.65922927856445
2017-11-17,59.65922927856445
2017-11-20,59.82923889160156
2017-11-21,60.806793212890625
2017-11-22,60.12675857543945
2017-11-23,59.92841339111328
2017-11-24,59.8150749206543
2017-11-27,59.51755142211914
2017-11-28,59.90008544921875
2017-11-29,58.22831726074219
2017-11-30,58.25665283203125
2017-12-01,57.789119720458984
2017-12-04,57.47744369506836
2017-12-05,58.28498458862305
2017-12-06,58.00163650512695
2017-12-07,58.143310546875
2017-12-08,58.39832305908203
2017-12-11,58.24248504638672
2017-12-12,58.48332214355469
2017-12-13,58.36998748779297
2017-12-14,57.70412063598633
2017-12-15,58.214149475097656
2017-12-18,59.021697998046875
2017-12-19,58.58249282836914
2017-12-20,58.1716423034668
2017-12-21,59.05002975463867
2017-12-22,58.85169219970703
2017-12-27,59.078369140625
2017-12-28,58.96502685546875
2017-12-29,58.214149475097656
2018-01-02,58.00163650512695
2018-01-03,58.667510986328125
2018-01-04,58.95085906982422
2018-01-05,60.35343933105469
2018-01-08,60.99097442626953
2018-01-09,60.693458557128906
2018-01-10,59.90008544921875
2018-01-11,63.3427734375
2018-01-12,64.20699310302734
2018-01-15,65.0287094116211
2018-01-16,65.7512435913086
2018-01-17,65.15621185302734
2018-01-18,65.73707580566406
2018-01-19,66.98381042480469
2018-01-22,66.74298095703125
2018-01-23,66.87046813964844
2018-01-24,66.17626190185547
2018-01-25,65.56707000732422
2018-01-26,66.19043731689453
2018-01-29,65.96375274658203
2018-01-30,66.162109375
2018-01-31,66.48794555664062
2018-02-01,66.162109375
2018-02-02,65.76541137695312
2018-02-05,64.95787811279297
2018-02-06,63.93780517578125
2018-02-07,70.35566711425781
2018-02-08,68.00386810302734
2018-02-09,67.05465698242188
2018-02-12,67.67802429199219
2018-02-13,68.25889587402344
2018-02-14,69.39228057861328
2018-02-15,69.08059692382812
2018-02-16,69.02393341064453
2018-02-19,68.47139739990234
2018-02-20,69.25060272216797
2018-02-21,69.61897277832031
2018-02-22,69.32144927978516
2018-02-23,69.56229400634766
2018-02-26,69.4206314086914
2018-02-27,69.67562866210938
2018-02-28,68.9531021118164
2018-03-01,67.50800323486328
2018-03-02,66.38878631591797
2018-03-05,67.90469360351562
2018-03-06,68.83975219726562
2018-03-07,68.74057006835938
2018-03-08,70.10066223144531
2018-03-09,70.4831771850586
2018-03-12,70.51151275634766
2018-03-13,70.3698501586914
2018-03-14,69.76065063476562
2018-03-15,69.78897857666016
2018-03-16,69.36394500732422
2018-03-19,68.75474548339844
2018-03-20,68.89643096923828
2018-03-21,69.51979064941406
2018-03-22,68.41474151611328
2018-03-23,68.04637908935547
2018-03-26,67.69219207763672
2018-03-27,68.85392761230469
2018-03-28,69.13727569580078
2018-03-29,70.27066802978516
2018-04-03,68.47139739990234
2018-04-04,67.12548828125
2018-04-05,68.69808197021484
2018-04-06,68.92475128173828
2018-04-09,69.27894592285156
2018-04-10,70.21400451660156
2018-04-11,69.51979064941406
2018-04-12,70.44068145751953
2018-04-13,70.1998291015625
2018-04-16,70.31316375732422
2018-04-17,72.3674545288086
2018-04-18,73.38751220703125
2018-04-19,72.9908218383789
2018-04-20,72.62247467041016
2018-04-23,73.30249786376953
2018-04-24,73.0758285522461
2018-04-25,71.46074676513672
2018-04-26,72.87748718261719
2018-04-27,72.70746612548828
2018-04-30,71.97077178955078
2018-05-02,72.48078918457031
2018-05-03,71.74408721923828
2018-05-04,70.2564926147461
2018-05-07,68.97014617919922
2018-05-08,68.40283203125
2018-05-09,68.03407287597656
2018-05-11,67.31076049804688
2018-05-14,67.84971618652344
2018-05-15,68.50211334228516
2018-05-16,67.934814453125
2018-05-17,67.636962890625
2018-05-18,68.3035659790039
2018-05-21,69.04105377197266
2018-05-22,69.32469940185547
2018-05-23,68.50211334228516
2018-05-24,68.19009399414062
2018-05-25,68.53047943115234
2018-05-28,68.67229461669922
2018-05-29,67.79298400878906
2018-05-30,67.72207641601562
2018-05-31,70.44512939453125
2018-06-01,70.94152069091797
2018-06-04,72.33140563964844
2018-06-05,73.38092803955078
2018-06-06,73.38092803955078
2018-06-07,74.71409606933594
2018-06-08,74.5439224243164
2018-06-11,73.5794906616211
2018-06-12,72.58672332763672
2018-06-13,72.98381805419922
2018-06-14,73.0121841430664
2018-06-15,72.70016479492188
2018-06-18,71.90593719482422
2018-06-19,71.6222915649414
2018-06-20,71.73575592041016
2018-06-21,71.48046875
2018-06-22,71.48046875
2018-06-25,71.05497741699219
2018-06-26,70.77131652832031
2018-06-27,72.24633026123047
2018-06-28,72.70016479492188
2018-06-29,70.84223175048828
2018-07-02,71.05497741699219
2018-07-03,70.82806396484375
2018-07-04,68.4170150756836
2018-07-05,68.47373962402344
2018-07-06,67.65116119384766
2018-07-09,68.58721160888672
2018-07-10,69.8778305053711
2018-07-11,69.16869354248047
2018-07-12,70.14730072021484
2018-07-13,70.68623352050781
2018-07-16,70.50186920166016
2018-07-17,70.4167709350586
2018-07-18,71.39535522460938
2018-07-19,72.04776000976562
2018-07-20,71.36700439453125
2018-07-23,70.4167709350586
2018-07-24,70.99825286865234
2018-07-25,70.88479614257812
2018-07-26,71.59393310546875
2018-07-27,71.99102783203125
2018-07-30,72.16122436523438
2018-07-31,76.04727172851562
2018-08-01,75.1112060546875
2018-08-02,74.62899780273438
2018-08-03,75.82034301757812
2018-08-06,75.7068862915039
2018-08-07,75.96217346191406
2018-08-08,76.86986541748047
2018-08-09,75.82034301757812
2018-08-10,75.73526000976562
2018-08-13,75.90544128417969
2018-08-14,75.50833129882812
2018-08-15,74.85592651367188
2018-08-16,75.1112060546875
2018-08-17,75.08284759521484
2018-08-20,75.6501693725586
2018-08-21,75.82034301757812
2018-08-22,75.13958740234375
2018-08-23,75.73526000976562
2018-08-24,75.6501693725586
2018-08-27,76.61457061767578
2018-08-28,77.3237075805664
2018-08-29,77.40880584716797
2018-08-30,77.60736083984375
2018-08-31,77.04005432128906
2018-09-03,77.805908203125
2018-09-04,76.21746063232422
2018-09-05,74.23190307617188
2018-09-06,74.68573760986328
2018-09-07,74.74246215820312
2018-09-10,74.03333282470703
2018-09-11,74.20352935791016
2018-09-12,73.74968719482422
2018-09-13,73.38092803955078
2018-09-14,73.83477020263672
2018-09-17,72.98381805419922
2018-09-18,72.89873504638672
2018-09-19,73.55113220214844
2018-09-20,74.17516326904297
2018-09-21,74.57228088378906
2018-09-24,73.89152526855469
2018-09-25,73.69295501708984
2018-09-26,73.74968719482422
2018-09-27,74.03333282470703
2018-09-28,73.89152526855469
2018-10-01,74.85592651367188
2018-10-02,74.43045806884766
2018-10-03,75.30976867675781
2018-10-04,74.57228088378906
2018-10-05,72.84200286865234
2018-10-08,70.99825286865234
2018-10-09,71.36700439453125
2018-10-10,68.16171264648438
2018-10-11,66.54491424560547
2018-10-12,65.82159423828125
2018-10-15,64.72953033447266
2018-10-16,67.1547622680664
2018-10-17,67.08384704589844
2018-10-18,66.55908203125
2018-10-19,65.08409118652344
2018-10-22,64.98482513427734
2018-10-23,62.4035758972168
2018-10-24,62.19084167480469
2018-10-25,62.67304992675781
2018-10-26,61.68026351928711
2018-10-29,62.630496978759766
2018-10-30,62.630496978759766
2018-10-31,63.62328338623047
2018-11-01,66.72927856445312
2018-11-02,68.91340637207031
2018-11-05,65.67977142333984
2018-11-06,66.06269073486328
2018-11-07,66.28962707519531
2018-11-08,65.58048248291016
2018-11-09,64.98482513427734
2018-11-12,63.73674774169922
2018-11-13,63.15525436401367
2018-11-14,61.6944465637207
2018-11-15,61.26897048950195
2018-11-16,61.58098602294922
2018-11-19,60.03507614135742
2018-11-20,58.85791778564453
2018-11-21,61.48170471191406
2018-11-22,61.83627700805664
2018-11-23,63.02761459350586
2018-11-26,63.75093460083008
2018-11-27,62.630496978759766
2018-11-28,63.297080993652344
2018-11-29,65.15502166748047
2018-11-30,64.28985595703125
2018-12-03,65.50957489013672
2018-12-04,63.69419479370117
2018-12-05,62.389400482177734
2018-12-06,58.91465377807617
2018-12-07,59.14157485961914
2018-12-10,58.701908111572266
2018-12-11,59.8507080078125
2018-12-12,60.98531723022461
2018-12-13,60.389652252197266
2018-12-14,58.91465377807617
2018-12-17,58.673545837402344
2018-12-18,57.89350509643555
2018-12-19,58.503353118896484
2018-12-20,57.65238952636719
2018-12-21,57.87931823730469
2018-12-27,56.63125228881836
2018-12-28,57.86513900756836
2019-01-02,58.389892578125
2019-01-03,55.70937728881836
2019-01-04,57.02836227416992
2019-01-07,58.43244552612305
2019-01-08,58.85791778564453
2019-01-09,59.19830322265625
2019-01-10,58.886287689208984
2019-01-11,59.680511474609375
2019-01-14,59.08484649658203
2019-01-15,59.184120178222656
2019-01-16,60.928585052490234
2019-01-17,61.141326904296875
2019-01-18,63.41054916381836
2019-01-21,63.07016372680664
2019-01-22,62.61631774902344
2019-01-23,62.53122329711914
2019-01-24,62.97087860107422
2019-01-25,63.60909652709961
2019-01-28,62.11992263793945
2019-01-29,63.112709045410156
2019-01-30,63.169437408447266
2019-01-31,62.630496978759766
2019-02-01,61.55261993408203
2019-02-04,61.19805145263672
2019-02-05,60.13435363769531
2019-02-06,65.2401123046875
2019-02-07,64.0771255493164
2019-02-08,65.31102752685547
2019-02-11,66.4739990234375
2019-02-12,65.77904510498047
2019-02-13,65.66558837890625
2019-02-14,65.52375793457031
2019-02-15,66.8569107055664
2019-02-18,67.5660629272461
2019-02-19,67.31076049804688
2019-02-20,68.48792266845703
2019-02-21,67.80715942382812
2019-02-22,68.85667419433594
2019-02-25,69.33888244628906
2019-02-26,69.19705963134766
2019-02-27,68.60137939453125
2019-02-28,68.89923095703125
2019-03-01,69.69344329833984
2019-03-04,70.47350311279297
2019-03-05,69.69344329833984
2019-03-06,68.65811920166016
2019-03-07,66.64419555664062
2019-03-08,65.9492416381836
2019-03-11,65.9492416381836
2019-03-12,65.97760772705078
2019-03-13,67.04129028320312
2019-03-14,67.8638916015625
2019-03-15,69.21125030517578
2019-03-18,68.98432159423828
2019-03-19,68.45956420898438
2019-03-20,68.99850463867188
2019-03-21,67.62278747558594
2019-03-22,67.4951400756836
2019-03-25,67.65116119384766
2019-03-26,66.9561996459961
2019-03-27,67.1547622680664
2019-03-28,68.558837890625
2019-03-29,68.78575897216797
2019-04-01,70.03382873535156
2019-04-02,70.82806396484375
2019-04-03,72.558349609375
2019-04-04,72.67179870605469
2019-04-05,73.15400695800781
2019-04-08,72.78526306152344
2019-04-09,71.36395263671875
2019-04-10,71.7047348022461
2019-04-11,71.56273651123047
2019-04-12,72.32947540283203
2019-04-15,72.5566635131836
2019-04-16,72.84063720703125
2019-04-17,73.26660919189453
2019-04-18,73.74937438964844
2019-04-23,74.20374298095703
2019-04-24,75.05567169189453
2019-04-25,74.99888610839844
2019-04-26,74.54452514648438
2019-04-29,74.43091583251953
2019-04-30,73.55059051513672
2019-05-02,72.4998550415039
