Date,ICICIBANK.NS
2016-07-08,209.6272735595703
2016-07-11,216.47189331054688
2016-07-12,226.73883056640625
2016-07-13,226.26229858398438
2016-07-14,232.71705627441406
2016-07-15,230.24777221679688
2016-07-18,228.2117156982422
2016-07-19,233.19358825683594
2016-07-20,231.7639617919922
2016-07-21,226.91209411621094
2016-07-22,228.25503540039062
2016-07-25,232.7603302001953
2016-07-26,226.69549560546875
2016-07-27,234.44985961914062
2016-07-28,235.66282653808594
2016-07-29,227.7785186767578
2016-08-01,216.16864013671875
2016-08-02,212.52975463867188
2016-08-03,209.7572479248047
2016-08-04,208.24102783203125
2016-08-05,213.09291076660156
2016-08-08,212.48641967773438
2016-08-09,212.5730438232422
2016-08-10,207.37460327148438
2016-08-11,210.27708435058594
2016-08-12,213.09291076660156
2016-08-16,215.34556579589844
2016-08-17,214.5224609375
2016-08-18,219.1144256591797
2016-08-19,219.9808349609375
2016-08-22,218.55126953125
2016-08-23,216.775146484375
2016-08-24,215.25894165039062
2016-08-25,213.95928955078125
2016-08-26,212.52975463867188
2016-08-29,217.03506469726562
2016-08-30,222.0168914794922
2016-08-31,223.5331268310547
2016-09-01,226.08900451660156
2016-09-02,226.39227294921875
2016-09-06,236.26930236816406
2016-09-07,240.99122619628906
2016-09-08,239.43165588378906
2016-09-09,237.48223876953125
2016-09-12,232.37045288085938
2016-09-14,235.18629455566406
2016-09-15,234.44985961914062
2016-09-16,231.63400268554688
2016-09-19,235.3162384033203
2016-09-20,235.7494354248047
2016-09-21,233.84335327148438
2016-09-22,238.69522094726562
2016-09-23,235.01300048828125
2016-09-26,227.4752655029297
2016-09-27,225.26593017578125
2016-09-28,225.91574096679688
2016-09-29,216.90509033203125
2016-09-30,218.46461486816406
2016-10-03,221.9302520751953
2016-10-04,223.70639038085938
2016-10-05,221.3237762451172
2016-10-06,217.68487548828125
2016-10-07,217.12171936035156
2016-10-10,216.6884765625
2016-10-13,208.9341583251953
2016-10-14,209.45399475097656
2016-10-17,224.1829071044922
2016-10-18,234.2332305908203
2016-10-19,229.64129638671875
2016-10-20,240.5146942138672
2016-10-21,240.34141540527344
2016-10-24,246.53622436523438
2016-10-25,250.60836791992188
2016-10-26,241.20782470703125
2016-10-27,246.3196563720703
2016-10-28,239.8649139404297
2016-11-01,238.56527709960938
2016-11-02,235.576171875
2016-11-03,233.71339416503906
2016-11-04,233.7567138671875
2016-11-07,241.46775817871094
2016-11-08,245.36659240722656
2016-11-09,243.85037231445312
2016-11-10,253.5108184814453
2016-11-11,239.47499084472656
2016-11-15,233.71339416503906
2016-11-16,230.6376495361328
2016-11-17,231.89393615722656
2016-11-18,229.25140380859375
2016-11-21,226.30560302734375
2016-11-22,227.605224609375
2016-11-23,229.5546417236328
2016-11-24,224.65940856933594
2016-11-25,225.35256958007812
2016-11-28,221.19381713867188
2016-11-29,221.3237762451172
2016-11-30,230.07449340820312
2016-12-01,224.5294952392578
2016-12-02,224.83270263671875
2016-12-05,226.0023651123047
2016-12-06,226.13230895996094
2016-12-07,224.1396026611328
2016-12-08,227.64854431152344
2016-12-09,232.58705139160156
2016-12-12,229.46800231933594
2016-12-13,229.078125
2016-12-14,225.74244689941406
2016-12-15,225.52584838867188
2016-12-16,221.45372009277344
2016-12-19,222.7533416748047
2016-12-20,217.98812866210938
2016-12-21,219.41766357421875
2016-12-22,219.15774536132812
2016-12-23,218.20469665527344
2016-12-26,214.99899291992188
2016-12-27,219.67758178710938
2016-12-28,218.1180877685547
2016-12-29,217.55491638183594
2016-12-30,221.19381713867188
2017-01-02,218.29132080078125
2017-01-03,220.41404724121094
2017-01-04,217.55491638183594
2017-01-05,222.88330078125
2017-01-06,223.6630859375
2017-01-09,224.1396026611328
2017-01-10,225.439208984375
2017-01-11,229.33804321289062
2017-01-12,232.50042724609375
2017-01-13,232.24050903320312
2017-01-16,233.32351684570312
2017-01-17,232.54373168945312
2017-01-18,232.58705139160156
2017-01-19,233.67010498046875
2017-01-20,228.25503540039062
2017-01-23,223.1432342529297
2017-01-24,222.79666137695312
2017-01-25,225.22259521484375
2017-01-27,235.66282653808594
2017-01-30,234.62313842773438
2017-01-31,233.02027893066406
2017-02-01,243.4604949951172
2017-02-02,247.61923217773438
2017-02-03,243.93699645996094
2017-02-06,251.51806640625
2017-02-07,249.6119842529297
2017-02-08,247.61923217773438
2017-02-09,246.92608642578125
2017-02-10,243.98033142089844
2017-02-13,244.02362060546875
2017-02-14,246.62289428710938
2017-02-15,243.24386596679688
2017-02-16,241.5543975830078
2017-02-17,245.1932830810547
2017-02-20,244.63011169433594
2017-02-21,246.7528533935547
2017-02-22,247.92245483398438
2017-02-23,246.49290466308594
2017-02-27,241.59771728515625
2017-02-28,239.43165588378906
2017-03-01,241.81430053710938
2017-03-02,241.42440795898438
2017-03-03,239.08511352539062
2017-03-06,239.77825927734375
2017-03-07,239.12843322753906
2017-03-08,237.7421875
2017-03-09,236.96243286132812
2017-03-10,234.4065399169922
2017-03-14,248.87550354003906
2017-03-15,247.05609130859375
2017-03-16,246.49290466308594
2017-03-17,243.1139373779297
2017-03-20,238.30535888671875
2017-03-21,235.7061309814453
2017-03-22,229.5979766845703
2017-03-23,231.28746032714844
2017-03-24,238.04541015625
2017-03-27,236.65919494628906
2017-03-28,239.99484252929688
2017-03-29,244.50015258789062
2017-03-30,243.7637176513672
2017-03-31,239.8649139404297
2017-04-03,248.3989715576172
2017-04-05,246.79615783691406
2017-04-06,243.3305206298828
2017-04-07,240.298095703125
2017-04-10,240.55801391601562
2017-04-11,245.7564697265625
2017-04-12,243.2871856689453
2017-04-13,245.02001953125
2017-04-17,244.67343139648438
2017-04-18,245.53985595703125
2017-04-19,243.0706024169922
2017-04-20,236.31263732910156
2017-04-21,233.19358825683594
2017-04-24,232.7603302001953
2017-04-25,236.0960235595703
2017-04-26,239.908203125
2017-04-27,237.5255889892578
2017-04-28,241.2944793701172
2017-05-02,238.78189086914062
2017-05-03,236.31263732910156
2017-05-04,258.01611328125
2017-05-05,258.66595458984375
2017-05-08,262.4781799316406
2017-05-09,260.44207763671875
2017-05-10,258.7525634765625
2017-05-11,260.0954284667969
2017-05-12,256.93310546875
2017-05-15,261.48175048828125
2017-05-16,262.21820068359375
2017-05-17,268.36968994140625
2017-05-18,266.8101806640625
2017-05-19,266.03033447265625
2017-05-22,263.2579040527344
2017-05-23,265.16400146484375
2017-05-24,265.72711181640625
2017-05-25,275.2576599121094
2017-05-26,278.5932922363281
2017-05-29,272.8316955566406
2017-05-30,278.46331787109375
2017-05-31,282.8387145996094
2017-06-01,277.3370056152344
2017-06-02,275.6475524902344
2017-06-05,277.0337829589844
2017-06-06,276.3406982421875
2017-06-07,281.322509765625
2017-06-08,277.4236145019531
2017-06-09,279.1131591796875
2017-06-12,273.568115234375
2017-06-13,272.7883605957031
2017-06-14,276.4272766113281
2017-06-15,274.4345703125
2017-06-16,274.2179870605469
2017-06-19,277.77020263671875
2017-06-20,280.9094543457031
2017-06-21,279.61273193359375
2017-06-22,278.1719055175781
2017-06-23,280.3331298828125
2017-06-27,276.5389709472656
2017-06-28,278.8923034667969
2017-06-29,281.6778564453125
2017-06-30,278.7001647949219
2017-07-03,278.6041564941406
2017-07-04,278.07586669921875
2017-07-05,281.293701171875
2017-07-06,282.15814208984375
2017-07-07,278.2679443359375
2017-07-10,279.9489440917969
2017-07-11,278.21990966796875
2017-07-12,280.81341552734375
2017-07-13,286.1443786621094
2017-07-14,286.4805603027344
2017-07-17,291.5234375
2017-07-18,291.9075927734375
2017-07-19,290.32269287109375
2017-07-20,288.7378234863281
2017-07-21,290.13055419921875
2017-07-24,291.0910949707031
2017-07-25,292.1477355957031
2017-07-26,298.1030578613281
2017-07-27,295.0774230957031
2017-07-28,284.4634094238281
2017-07-31,290.658935546875
2017-08-01,290.658935546875
2017-08-02,289.9385070800781
2017-08-03,284.0311584472656
2017-08-04,284.55950927734375
2017-08-07,288.30560302734375
2017-08-08,283.839111328125
2017-08-09,279.1324462890625
2017-08-10,277.35540771484375
2017-08-11,275.62652587890625
2017-08-14,280.28509521484375
2017-08-16,283.3108215332031
2017-08-17,281.58184814453125
2017-08-18,281.58184814453125
2017-08-21,281.91796875
2017-08-22,282.35028076171875
2017-08-23,286.8167724609375
2017-08-24,285.9522705078125
2017-08-28,289.0260009765625
2017-08-29,287.6812438964844
2017-08-30,288.4496765136719
2017-08-31,286.2884521484375
2017-09-01,286.528564453125
2017-09-04,285.37591552734375
2017-09-05,285.8562316894531
2017-09-06,283.69500732421875
2017-09-07,281.1015319824219
2017-09-08,280.4772033691406
2017-09-11,279.3245544433594
2017-09-12,279.708740234375
2017-09-13,280.4772033691406
2017-09-14,282.110107421875
2017-09-15,280.0929870605469
2017-09-18,281.437744140625
2017-09-19,283.02264404296875
2017-09-20,279.0843505859375
2017-09-21,273.7053527832031
2017-09-22,266.1651611328125
2017-09-25,268.4704895019531
2017-09-26,271.5922546386719
2017-09-27,265.4927978515625
2017-09-28,265.0605773925781
2017-09-29,265.6849060058594
2017-10-03,267.4138488769531
2017-10-04,265.20465087890625
2017-10-05,261.0743408203125
2017-10-06,261.2184143066406
2017-10-09,261.02630615234375
2017-10-10,259.1532287597656
2017-10-11,257.04010009765625
2017-10-12,256.9920349121094
2017-10-13,260.5940246582031
2017-10-16,263.4276428222656
2017-10-17,263.0914611816406
2017-10-18,252.7656707763672
2017-10-19,247.67481994628906
2017-10-23,252.18931579589844
2017-10-24,256.031494140625
2017-10-25,293.6365966796875
2017-10-26,287.44110107421875
2017-10-27,289.26611328125
2017-10-30,288.6897888183594
2017-10-31,288.2575378417969
2017-11-01,301.03271484375
2017-11-02,304.1544494628906
2017-11-03,303.4340515136719
2017-11-06,303.6261901855469
2017-11-07,300.1202392578125
2017-11-08,293.4444274902344
2017-11-09,299.01556396484375
2017-11-10,305.9314880371094
2017-11-13,301.84918212890625
2017-11-14,301.7051086425781
2017-11-15,303.0498352050781
2017-11-16,306.3637390136719
2017-11-17,312.27105712890625
2017-11-20,305.9794921875
2017-11-21,307.27618408203125
2017-11-22,306.3156433105469
2017-11-23,306.8439636230469
2017-11-24,304.6827392578125
2017-11-27,304.49066162109375
2017-11-28,300.8406066894531
2017-11-29,302.4255065917969
2017-11-30,295.4136047363281
2017-12-01,293.2043151855469
2017-12-04,292.2437744140625
2017-12-05,293.2043151855469
2017-12-06,287.6812438964844
2017-12-07,293.7326354980469
2017-12-08,298.4872741699219
2017-12-11,299.15966796875
2017-12-12,295.4615783691406
2017-12-13,290.9951171875
2017-12-14,292.33990478515625
2017-12-15,291.1871643066406
2017-12-18,296.7102966308594
2017-12-19,301.3208923339844
2017-12-20,303.3379821777344
2017-12-21,303.0018310546875
2017-12-22,304.1064453125
2017-12-26,305.5952453613281
2017-12-27,300.4563903808594
2017-12-28,302.85772705078125
2017-12-29,301.6089782714844
2018-01-01,298.0550231933594
2018-01-02,297.4787292480469
2018-01-03,302.5695495605469
2018-01-04,302.28143310546875
2018-01-05,300.5524597167969
2018-01-08,301.75311279296875
2018-01-09,300.2642822265625
2018-01-10,299.6879577636719
2018-01-11,297.2865905761719
2018-01-12,305.16302490234375
2018-01-15,316.3052978515625
2018-01-16,320.9158630371094
2018-01-17,329.70477294921875
2018-01-18,332.4903564453125
2018-01-19,339.6463928222656
2018-01-22,337.62921142578125
2018-01-23,348.0030212402344
2018-01-24,338.82989501953125
2018-01-25,346.5622253417969
2018-01-29,343.5365295410156
2018-01-30,339.3101806640625
2018-01-31,339.02203369140625
2018-02-01,332.53839111328125
2018-02-02,321.87640380859375
2018-02-05,316.68951416015625
2018-02-06,317.6500549316406
2018-02-07,319.4270324707031
2018-02-08,320.67572021484375
2018-02-09,313.85589599609375
2018-02-12,313.3756408691406
2018-02-14,306.3637390136719
2018-02-15,315.6809387207031
2018-02-16,308.3808288574219
2018-02-19,307.1321105957031
2018-02-20,304.73077392578125
2018-02-21,306.6038818359375
2018-02-22,305.78741455078125
2018-02-23,310.01373291015625
2018-02-26,314.1440734863281
2018-02-27,309.4374084472656
2018-02-28,300.8886413574219
2018-03-01,292.91619873046875
2018-03-05,291.37933349609375
2018-03-06,283.4068298339844
2018-03-07,275.3863830566406
2018-03-08,285.23187255859375
2018-03-09,281.14959716796875
2018-03-12,288.78582763671875
2018-03-13,292.33990478515625
2018-03-14,293.97271728515625
2018-03-15,289.5543212890625
2018-03-16,286.33648681640625
2018-03-19,282.92657470703125
2018-03-20,280.4772033691406
2018-03-21,277.7876892089844
2018-03-22,272.0724792480469
2018-03-23,264.67633056640625
2018-03-26,270.5356140136719
2018-03-27,272.69683837890625
2018-03-28,267.3658752441406
2018-04-02,251.51695251464844
2018-04-03,259.39337158203125
2018-04-04,258.0486145019531
2018-04-05,267.6539611816406
2018-04-06,269.5751037597656
2018-04-09,269.7671813964844
2018-04-10,277.4034423828125
2018-04-11,273.3211669921875
2018-04-12,275.43438720703125
2018-04-13,276.8752136230469
2018-04-16,276.2508544921875
2018-04-17,280.2370910644531
2018-04-18,278.6041564941406
2018-04-19,278.1719055175781
2018-04-20,271.0158386230469
2018-04-23,268.3743896484375
2018-04-24,272.8889465332031
2018-04-25,267.89410400390625
2018-04-26,267.84613037109375
2018-04-27,276.5389709472656
2018-04-30,272.9849853515625
2018-05-02,265.9730529785156
2018-05-03,270.7757873535156
2018-05-04,271.6882629394531
2018-05-07,278.364013671875
2018-05-08,297.094482421875
2018-05-09,294.69317626953125
2018-05-10,294.7412414550781
2018-05-11,298.6794128417969
2018-05-14,297.8629455566406
2018-05-15,296.0859375
2018-05-16,285.52001953125
2018-05-17,284.3193664550781
2018-05-18,274.81005859375
2018-05-21,277.88372802734375
2018-05-22,278.84429931640625
2018-05-23,280.5251770019531
2018-05-24,285.9522705078125
2018-05-25,283.9831848144531
2018-05-28,287.44110107421875
2018-05-29,278.4600830078125
2018-05-30,273.6573791503906
2018-05-31,274.5218200683594
2018-06-01,277.88372802734375
2018-06-04,275.43438720703125
2018-06-05,272.8889465332031
2018-06-06,272.69683837890625
2018-06-07,279.4206237792969
2018-06-08,276.8752136230469
2018-06-11,275.09814453125
2018-06-12,276.0586853027344
2018-06-13,279.27655029296875
2018-06-14,273.5133056640625
2018-06-15,271.3520812988281
2018-06-18,281.437744140625
2018-06-19,281.24560546875
2018-06-20,281.6298828125
2018-06-21,286.1924133300781
2018-06-22,288.78582763671875
2018-06-25,278.2679443359375
2018-06-26,276.7311096191406
2018-06-27,268.0381774902344
2018-06-28,260.6900939941406
2018-06-29,264.5322265625
2018-07-02,266.453369140625
2018-07-03,262.1308898925781
2018-07-04,262.4671325683594
2018-07-05,260.83416748046875
2018-07-06,259.39337158203125
2018-07-09,260.4980163574219
2018-07-10,262.61114501953125
2018-07-11,258.1446838378906
2018-07-12,261.55450439453125
2018-07-13,257.18414306640625
2018-07-16,249.01956176757812
2018-07-17,255.93545532226562
2018-07-18,252.33343505859375
2018-07-19,250.89259338378906
2018-07-20,255.31106567382812
2018-07-23,264.67633056640625
2018-07-24,263.5237121582031
2018-07-25,263.8118591308594
2018-07-26,274.37774658203125
2018-07-27,281.6298828125
2018-07-30,295.2214660644531
2018-07-31,292.2437744140625
2018-08-01,287.4891052246094
2018-08-02,286.7686767578125
2018-08-03,292.9642333984375
2018-08-06,302.6656188964844
2018-08-07,300.7925720214844
2018-08-08,306.1235656738281
2018-08-09,319.85931396484375
2018-08-10,315.6329040527344
2018-08-13,312.07891845703125
2018-08-14,319.3309631347656
2018-08-16,321.1079406738281
2018-08-17,326.5830383300781
2018-08-20,325.0942077636719
2018-08-21,325.4784240722656
2018-08-23,323.8935852050781
2018-08-24,318.53875732421875
2018-08-27,327.9458312988281
2018-08-28,326.98095703125
2018-08-29,328.66943359375
2018-08-30,332.23931884765625
2018-08-31,330.55084228515625
2018-09-03,322.3980407714844
2018-09-04,316.9467468261719
2018-09-05,318.0563049316406
2018-09-06,317.09149169921875
2018-09-07,323.31463623046875
2018-09-10,321.1919860839844
2018-09-11,315.0653076171875
2018-09-12,311.543701171875
2018-09-14,316.8020324707031
2018-09-17,314.2452392578125
2018-09-18,307.6361389160156
2018-09-19,309.6623229980469
2018-09-21,305.94769287109375
2018-09-24,297.8913269042969
2018-09-25,300.1587219238281
2018-09-26,302.08837890625
2018-09-27,295.8652038574219
2018-09-28,294.8038635253906
2018-10-01,302.9566650390625
2018-10-03,293.01898193359375
2018-10-04,305.3688049316406
2018-10-05,296.4923400878906
2018-10-08,299.9175109863281
2018-10-09,295.479248046875
2018-10-10,308.6009521484375
2018-10-11,300.73760986328125
2018-10-12,308.1667785644531
2018-10-15,302.3295593261719
2018-10-16,309.3728332519531
2018-10-17,303.72857666015625
2018-10-19,304.3557434082031
2018-10-22,315.5960388183594
2018-10-23,311.4954833984375
2018-10-24,310.6753845214844
2018-10-25,308.6974792480469
2018-10-26,304.5486755371094
2018-10-29,337.11175537109375
2018-10-30,333.54180908203125
2018-10-31,342.51470947265625
2018-11-01,341.260498046875
2018-11-02,341.9841613769531
2018-11-05,337.3529357910156
2018-11-06,340.6816101074219
2018-11-07,343.38311767578125
2018-11-09,344.2996826171875
2018-11-12,339.95794677734375
2018-11-13,348.20721435546875
2018-11-14,353.706787109375
2018-11-15,356.9872131347656
2018-11-16,354.6233825683594
2018-11-19,349.6545104980469
2018-11-20,345.312744140625
2018-11-21,344.2032165527344
2018-11-22,339.66851806640625
2018-11-26,343.8172607421875
2018-11-27,342.17706298828125
2018-11-28,346.37408447265625
2018-11-29,349.4615783691406
2018-11-30,342.6594543457031
2018-12-03,342.9971618652344
2018-12-04,345.36102294921875
2018-12-05,339.0413818359375
2018-12-06,335.4232177734375
2018-12-07,339.8132629394531
2018-12-10,334.16900634765625
2018-12-11,330.74383544921875
2018-12-12,337.642333984375
2018-12-13,337.2564392089844
2018-12-14,339.5238037109375
2018-12-17,345.84344482421875
2018-12-18,349.509765625
2018-12-19,353.61029052734375
2018-12-20,349.41326904296875
2018-12-21,341.742919921875
2018-12-24,340.3438720703125
2018-12-26,343.3348388671875
2018-12-27,343.14190673828125
2018-12-28,348.0625305175781
2018-12-31,347.483642578125
2019-01-01,350.95703125
2019-01-02,351.77716064453125
2019-01-03,350.474609375
2019-01-04,352.3560485839844
2019-01-07,354.76812744140625
2019-01-08,366.7801818847656
2019-01-09,368.8063659667969
2019-01-10,366.1531066894531
2019-01-11,365.2364807128906
2019-01-14,360.21942138671875
2019-01-15,359.6405029296875
2019-01-16,362.10076904296875
2019-01-17,361.4254150390625
2019-01-18,358.9168701171875
2019-01-21,358.62744140625
2019-01-22,356.0705871582031
2019-01-23,354.4786682128906
2019-01-24,351.9700927734375
2019-01-25,344.63739013671875
2019-01-28,331.4674377441406
2019-01-29,334.6513977050781
2019-01-30,353.0314025878906
2019-01-31,351.6324157714844
2019-02-01,342.17706298828125
2019-02-04,342.0805358886719
2019-02-05,340.2474365234375
2019-02-06,346.6634826660156
2019-02-07,346.036376953125
2019-02-08,342.61126708984375
2019-02-11,337.73883056640625
2019-02-12,332.19110107421875
2019-02-14,331.8533935546875
2019-02-15,330.11669921875
2019-02-18,326.8362731933594
2019-02-19,331.1780090332031
2019-02-20,333.0594177246094
2019-02-21,338.94488525390625
2019-02-22,339.66851806640625
2019-02-25,343.0936279296875
2019-02-26,335.95391845703125
2019-02-27,333.3970947265625
2019-02-28,337.8353271484375
2019-03-01,341.7911376953125
2019-03-05,350.474609375
2019-03-06,358.86865234375
2019-03-07,357.75909423828125
2019-03-08,357.56610107421875
2019-03-11,362.6314697265625
2019-03-12,374.5471496582031
2019-03-13,378.11700439453125
2019-03-14,374.25762939453125
2019-03-15,381.3974304199219
2019-03-18,384.0506896972656
2019-03-19,384.38836669921875
2019-03-20,379.08184814453125
2019-03-22,378.0204772949219
2019-03-25,370.012451171875
2019-03-26,380.2396545410156
2019-03-27,379.37127685546875
2019-03-28,386.4627685546875
2019-04-01,384.24365234375
2019-04-02,383.1823425292969
2019-04-03,378.30999755859375
2019-04-04,375.0777282714844
2019-04-05,376.814453125
2019-04-08,373.4858093261719
2019-04-09,383.1823425292969
2019-04-10,380.33612060546875
2019-04-11,376.3320617675781
2019-04-12,380.7220458984375
2019-04-15,378.93707275390625
2019-04-16,392.6859130859375
2019-04-18,390.1773681640625
2019-04-22,380.6255798339844
2019-04-23,382.5552062988281
2019-04-24,386.993408203125
2019-04-25,381.493896484375
2019-04-26,392.87890625
2019-04-30,393.1683349609375
2019-05-02,381.63861083984375
2019-05-03,387.6688232421875
2019-05-06,387.1863708496094
2019-05-07,372.9068908691406
2019-05-08,368.7581481933594
2019-05-09,367.98626708984375
2019-05-10,371.5561828613281
2019-05-13,363.06561279296875
2019-05-14,367.02142333984375
2019-05-15,363.7892761230469
2019-05-16,369.0475769042969
2019-05-17,375.994384765625
2019-05-20,393.3612976074219
2019-05-21,386.0768737792969
2019-05-22,391.093994140625
2019-05-23,396.4004821777344
2019-05-24,416.56549072265625
2019-05-27,420.18359375
2019-05-28,419.0257873535156
2019-05-29,408.4126892089844
2019-05-30,411.2106628417969
2019-05-31,408.7986145019531
2019-06-03,408.0267028808594
2019-06-04,404.36041259765625
2019-06-06,397.0758972167969
2019-06-07,401.94830322265625
2019-06-10,401.46588134765625
2019-06-11,406.53125
2019-06-12,403.299072265625
2019-06-13,404.8427734375
2019-06-14,403.0578918457031
2019-06-17,399.63275146484375
2019-06-18,407.3030700683594
