Date,CCU.SN
2016-04-26,5700.009765625
2016-04-27,5636.68310546875
2016-04-28,5659.84423828125
2016-04-29,5696.00927734375
2016-05-02,5677.0791015625
2016-05-03,5708.31982421875
2016-05-04,5669.38623046875
2016-05-05,5643.37744140625
2016-05-06,5627.37353515625
2016-05-09,5618.4482421875
2016-05-10,5643.7626953125
2016-05-11,5633.68359375
2016-05-12,5666.46044921875
2016-05-13,5654.919921875
2016-05-16,5538.1162109375
2016-05-17,5500.337890625
2016-05-18,5599.828125
2016-05-19,5652.53466796875
2016-05-20,5660.99755859375
2016-05-23,5893.2177734375
2016-05-24,5865.2109375
2016-05-25,5858.9013671875
2016-05-26,5840.97265625
2016-05-27,5851.12939453125
2016-05-30,5877.82958984375
2016-05-31,5784.18701171875
2016-06-01,5787.57275390625
2016-06-02,5830.50732421875
2016-06-03,5850.05322265625
2016-06-06,6153.29296875
2016-06-07,6140.67333984375
2016-06-08,6182.224609375
2016-06-09,6112.126953125
2016-06-10,6004.3271484375
2016-06-13,5921.61181640625
2016-06-14,5877.9833984375
2016-06-15,5878.90625
2016-06-16,5893.37255859375
2016-06-17,5835.201171875
2016-06-20,5858.9013671875
2016-06-21,5835.12548828125
2016-06-22,5829.27685546875
2016-06-23,5799.57666015625
2016-06-24,5686.62109375
2016-06-28,5776.1845703125
2016-06-29,5842.81884765625
2016-06-30,5958.00634765625
2016-07-01,5936.76953125
2016-07-04,5994.01611328125
2016-07-05,5933.69091796875
2016-07-06,5846.9736328125
2016-07-07,5775.80078125
2016-07-08,5885.83154296875
2016-07-11,5886.0634765625
2016-07-12,5818.04345703125
2016-07-13,5721.861328125
2016-07-14,5696.00927734375
2016-07-15,5747.7158203125
2016-07-18,5689.083984375
2016-07-19,5675.00244140625
2016-07-20,5644.30126953125
2016-07-21,5733.55810546875
2016-07-22,5761.94921875
2016-07-25,5824.35302734375
2016-07-26,5826.8916015625
2016-07-27,5826.96875
2016-07-28,5811.5029296875
2016-07-29,5767.56787109375
2016-08-01,5730.94091796875
2016-08-02,5626.14208984375
2016-08-03,5576.2060546875
2016-08-04,5669.923828125
2016-08-05,5774.49267578125
2016-08-08,5864.67236328125
2016-08-09,5894.29541015625
2016-08-10,5913.3017578125
2016-08-11,5955.7744140625
2016-08-12,5926.689453125
2016-08-16,5923.5341796875
2016-08-17,5960.54541015625
2016-08-18,5891.7568359375
2016-08-19,5862.8251953125
2016-08-22,5854.0537109375
2016-08-23,5724.86279296875
2016-08-24,5758.79541015625
2016-08-25,5642.9169921875
2016-08-26,5638.6845703125
2016-08-29,5650.76513671875
2016-08-30,5632.06787109375
2016-08-31,5536.88623046875
2016-09-01,5509.2626953125
2016-09-02,5601.98193359375
2016-09-05,5693.69970703125
2016-09-06,5597.5185546875
2016-09-07,5311.8212890625
2016-09-08,5266.423828125
2016-09-09,5121.84423828125
2016-09-12,5137.69482421875
2016-09-13,5173.24462890625
2016-09-14,5206.02197265625
2016-09-15,5209.8701171875
2016-09-16,5176.861328125
2016-09-20,5074.60009765625
2016-09-21,5123.46142578125
2016-09-22,5252.728515625
2016-09-23,5273.96435546875
2016-09-26,5253.2666015625
2016-09-27,5190.8642578125
2016-09-28,5224.02685546875
2016-09-29,5177.62939453125
2016-09-30,5112.99609375
2016-10-03,5146.69775390625
2016-10-04,5135.38720703125
2016-10-05,5106.91796875
2016-10-06,5081.29541015625
2016-10-07,5123.5380859375
2016-10-11,5139.92626953125
2016-10-12,5199.17529296875
2016-10-13,5330.21240234375
2016-10-14,5316.05322265625
2016-10-17,5309.20458984375
2016-10-18,5376.1474609375
2016-10-19,5404.00244140625
2016-10-20,5396.76953125
2016-10-21,5377.6865234375
2016-10-24,5386.9189453125
2016-10-25,5505.646484375
2016-10-26,5445.2451171875
2016-10-27,5429.779296875
2016-10-28,5398.615234375
2016-11-02,5326.1337890625
2016-11-03,5356.98876953125
2016-11-04,5299.58740234375
2016-11-07,5337.3681640625
2016-11-08,5362.0673828125
2016-11-09,5301.126953125
2016-11-10,5134.92529296875
2016-11-11,5132.6162109375
2016-11-14,5161.62646484375
2016-11-15,5220.4111328125
2016-11-16,5246.49560546875
2016-11-17,5283.1982421875
2016-11-18,5240.03271484375
2016-11-21,5206.484375
2016-11-22,5246.64990234375
2016-11-23,5284.12109375
2016-11-24,5287.43115234375
2016-11-25,5241.03271484375
2016-11-28,5216.79541015625
2016-11-29,5232.4150390625
2016-11-30,5211.86962890625
2016-12-01,5170.705078125
2016-12-02,5167.2421875
2016-12-05,5138.31005859375
2016-12-06,5140.3115234375
2016-12-07,5123.99853515625
2016-12-09,5222.642578125
2016-12-12,5256.3447265625
2016-12-13,5289.58349609375
2016-12-14,5243.26416015625
2016-12-15,5310.12890625
2016-12-16,5404.771484375
2016-12-19,5377.1484375
2016-12-20,5326.2109375
2016-12-21,5244.4169921875
2016-12-22,5236.33837890625
2016-12-23,5250.80517578125
2016-12-26,5307.6669921875
2016-12-27,5275.1962890625
2016-12-28,5281.12060546875
2016-12-29,5348.60205078125
2016-12-30,5382.30322265625
2017-01-03,5412.05419921875
2017-01-04,5400.4794921875
2017-01-05,5380.90576171875
2017-01-06,5389.91552734375
2017-01-09,5336.55126953125
2017-01-10,5373.21435546875
2017-01-11,5447.32080078125
2017-01-12,5473.419921875
2017-01-13,5516.4521484375
2017-01-16,5485.38232421875
2017-01-17,5475.9052734375
2017-01-18,5591.72314453125
2017-01-19,5630.25244140625
2017-01-20,5627.84326171875
2017-01-23,5699.07373046875
2017-01-24,5652.07861328125
2017-01-25,5652.07861328125
2017-01-26,5696.6669921875
2017-01-27,5677.40234375
2017-01-30,5632.19287109375
2017-01-31,5696.4326171875
2017-02-01,5715.775390625
2017-02-02,5720.9013671875
2017-02-03,5748.2451171875
2017-02-06,5779.392578125
2017-02-07,5822.19287109375
2017-02-08,5863.12939453125
2017-02-09,5811.0078125
2017-02-10,5800.521484375
2017-02-13,5882.23828125
2017-02-14,5842.77783203125
2017-02-15,5887.28759765625
2017-02-16,5836.64208984375
2017-02-17,5795.4716796875
2017-02-20,5756.78857421875
2017-02-21,5742.263671875
2017-02-22,5732.474609375
2017-02-23,5812.71630859375
2017-02-24,5871.51953125
2017-02-27,5871.28662109375
2017-02-28,5977.85986328125
2017-03-01,5943.29248046875
2017-03-02,5871.44140625
2017-03-03,5928.37939453125
2017-03-06,5923.01953125
2017-03-07,5934.283203125
2017-03-08,5973.43359375
2017-03-09,6015.767578125
2017-03-10,6080.3173828125
2017-03-13,6142.615234375
2017-03-14,6132.0517578125
2017-03-15,6136.55615234375
2017-03-16,6162.11181640625
2017-03-17,6256.7236328125
2017-03-20,6294.94189453125
2017-03-21,6328.11083984375
2017-03-22,6394.29150390625
2017-03-23,6438.1025390625
2017-03-24,6333.00341796875
2017-03-27,6407.8076171875
2017-03-28,6431.7314453125
2017-03-29,6477.6396484375
2017-03-30,6523.8583984375
2017-03-31,6461.63818359375
2017-04-03,6462.95849609375
2017-04-04,6494.57373046875
2017-04-05,6486.107421875
2017-04-06,6482.4560546875
2017-04-07,6496.90380859375
2017-04-10,6557.72509765625
2017-04-11,6506.7685546875
2017-04-12,6616.99365234375
2017-04-13,6586.15576171875
2017-04-17,6777.9423828125
2017-04-18,6862.92236328125
2017-04-19,6862.92236328125
2017-04-20,6713.00341796875
2017-04-21,6632.8447265625
2017-04-24,6635.51953125
2017-04-25,6609.318359375
2017-04-26,6719.7099609375
2017-04-27,6674.1533203125
2017-04-28,6760.15283203125
2017-05-02,6733.95166015625
2017-05-03,6659.6748046875
2017-05-04,6771.08984375
2017-05-05,6838.91357421875
2017-05-08,6816.4111328125
2017-05-09,6767.54931640625
2017-05-10,6794.77294921875
2017-05-11,6864.7216796875
2017-05-12,6871.09619140625
2017-05-15,6893.361328125
2017-05-16,6899.65673828125
2017-05-17,6937.10791015625
2017-05-18,6797.919921875
2017-05-19,6769.27978515625
2017-05-22,6830.2578125
2017-05-23,6865.4296875
2017-05-24,6935.53564453125
2017-05-25,6891.7099609375
2017-05-29,6979.125
2017-05-30,6900.52197265625
2017-05-31,6958.35400390625
2017-06-01,6945.84228515625
2017-06-02,6970.47021484375
2017-06-05,7013.11767578125
2017-06-06,6957.95947265625
2017-06-07,7027.83154296875
2017-06-08,6860.31494140625
2017-06-09,6761.25341796875
2017-06-12,6730.1748046875
2017-06-13,6842.927734375
2017-06-14,6855.75244140625
2017-06-15,6805.5517578125
2017-06-16,6882.345703125
2017-06-19,6855.4365234375
2017-06-20,6899.734375
2017-06-21,6922.94580078125
2017-06-22,6840.1728515625
2017-06-23,6854.4921875
2017-06-27,6899.26318359375
2017-06-28,6966.458984375
2017-06-29,6880.69287109375
2017-06-30,6850.40234375
2017-07-03,6853.46923828125
2017-07-04,6868.81201171875
2017-07-05,6811.7685546875
2017-07-06,6783.91552734375
2017-07-07,6823.4130859375
2017-07-10,6819.5576171875
2017-07-11,6845.365234375
2017-07-12,6971.177734375
2017-07-13,6888.08984375
2017-07-14,6893.83349609375
2017-07-17,6980.06982421875
2017-07-18,6877.78271484375
2017-07-19,6773.13671875
2017-07-20,6804.6083984375
2017-07-21,6734.1083984375
2017-07-24,6701.14111328125
2017-07-25,6665.654296875
2017-07-26,6766.60498046875
2017-07-27,6869.44287109375
2017-07-28,6922.78857421875
2017-07-31,6815.38818359375
2017-08-01,6843.0048828125
2017-08-02,6794.537109375
2017-08-03,6713.64990234375
2017-08-04,6757.08447265625
2017-08-07,6762.1982421875
2017-08-08,6728.6796875
2017-08-09,6698.15185546875
2017-08-10,6749.3740234375
2017-08-11,6727.65673828125
2017-08-14,6766.21044921875
2017-08-16,7096.1279296875
2017-08-17,7072.36376953125
2017-08-18,7024.2080078125
2017-08-21,6956.38525390625
2017-08-22,7081.6494140625
2017-08-23,7007.607421875
2017-08-24,6989.27490234375
2017-08-25,6911.85302734375
2017-08-28,6868.49755859375
2017-08-29,6917.8310546875
2017-08-30,6882.5830078125
2017-08-31,6740.63916015625
2017-09-01,6759.365234375
2017-09-04,6735.21044921875
2017-09-05,6719.47412109375
2017-09-06,6648.6591796875
2017-09-07,6754.09326171875
2017-09-08,6725.7685546875
2017-09-11,6727.341796875
2017-09-12,6720.4970703125
2017-09-13,6703.7373046875
2017-09-14,6700.35400390625
2017-09-15,6640.6337890625
2017-09-20,6656.52783203125
2017-09-21,6626.55029296875
2017-09-22,6620.17626953125
2017-09-25,6599.5615234375
2017-09-26,6593.4248046875
2017-09-27,6709.40283203125
2017-09-28,6712.47119140625
2017-09-29,6802.09033203125
2017-10-02,6776.2041015625
2017-10-03,6973.77490234375
2017-10-04,6884.7060546875
2017-10-05,6758.89306640625
2017-10-06,6719.47412109375
2017-10-10,6816.80517578125
2017-10-11,6775.96728515625
2017-10-12,6812.55517578125
2017-10-13,6863.69921875
2017-10-16,6806.41796875
2017-10-17,6802.0126953125
2017-10-18,6925.3857421875
2017-10-19,6950.0126953125
2017-10-20,7094.23828125
2017-10-23,7185.27294921875
2017-10-24,7116.34814453125
2017-10-25,7041.4423828125
2017-10-26,7021.0625
2017-10-30,7179.37353515625
2017-10-31,7226.50390625
2017-11-02,6907.60400390625
2017-11-03,6903.27490234375
2017-11-06,6866.05908203125
2017-11-07,6735.21044921875
2017-11-08,6725.92529296875
2017-11-09,6764.00830078125
2017-11-10,6867.2392578125
2017-11-13,6828.3701171875
2017-11-14,6771.7978515625
2017-11-15,6763.9296875
2017-11-16,6760.78173828125
2017-11-17,6715.6982421875
2017-11-20,6417.7275390625
2017-11-21,6670.06201171875
2017-11-22,6640.712890625
2017-11-23,6433.462890625
2017-11-24,6515.2939453125
2017-11-27,6540.15625
2017-11-28,6558.8046875
2017-11-29,6555.81396484375
2017-11-30,6453.9208984375
2017-12-01,6439.28515625
2017-12-04,6433.14892578125
2017-12-05,6431.103515625
2017-12-06,6476.5810546875
2017-12-07,6502.3115234375
2017-12-11,6709.00927734375
2017-12-12,6748.66455078125
2017-12-13,6750.15966796875
2017-12-14,6778.56298828125
2017-12-15,6704.2099609375
2017-12-18,7129.48681640625
2017-12-19,7137.43359375
2017-12-20,6994.78369140625
2017-12-21,7090.14501953125
2017-12-22,7209.27197265625
2017-12-26,7073.9375
2017-12-27,7059.38037109375
2017-12-28,7278.119140625
2017-12-29,7260.4150390625
2018-01-02,7285.54833984375
2018-01-03,7185.41259765625
2018-01-04,7090.51025390625
2018-01-05,7095.74267578125
2018-01-08,7087.97216796875
2018-01-09,7015.6650390625
2018-01-10,6908.39599609375
2018-01-11,6844.0947265625
2018-01-12,6849.56689453125
2018-01-15,6937.33251953125
2018-01-17,6974.5966796875
2018-01-18,6963.25927734375
2018-01-19,6976.89599609375
2018-01-22,7033.42529296875
2018-01-23,7093.759765625
2018-01-24,7046.90380859375
2018-01-25,6956.83740234375
2018-01-26,7057.6875
2018-01-29,7045.71435546875
2018-01-30,7015.82470703125
2018-01-31,7015.34814453125
2018-02-01,6999.1748046875
2018-02-02,6976.8173828125
2018-02-05,6904.0341796875
2018-02-06,6731.43212890625
2018-02-07,6805.1669921875
2018-02-08,6704.3974609375
2018-02-09,6583.48974609375
2018-02-12,6673.5556640625
2018-02-13,6630.7431640625
2018-02-14,6615.44091796875
2018-02-15,6736.03173828125
2018-02-16,6661.34619140625
2018-02-19,6734.525390625
2018-02-20,6739.7578125
2018-02-21,6738.17236328125
2018-02-22,6732.70068359375
2018-02-23,6735.9521484375
2018-02-26,6655.79638671875
2018-02-27,6712.880859375
2018-02-28,6650.4052734375
2018-03-01,6504.2060546875
2018-03-02,6588.80078125
2018-03-05,6605.689453125
2018-03-06,6735.0810546875
2018-03-07,6780.90625
2018-03-08,6783.60205078125
2018-03-09,6838.38671875
2018-03-12,6917.43310546875
2018-03-13,6916.005859375
2018-03-14,6843.22412109375
2018-03-15,6799.61669921875
2018-03-16,6821.103515625
2018-03-19,7024.70361328125
2018-03-20,7046.74462890625
2018-03-21,7047.0625
2018-03-22,7015.58740234375
2018-03-23,7037.62744140625
2018-03-26,6877.2353515625
2018-03-27,6855.59326171875
2018-03-28,6870.498046875
2018-03-29,7044.44580078125
2018-04-02,6965.47802734375
2018-04-03,7012.8115234375
2018-04-04,7054.4365234375
2018-04-05,6993.70361328125
2018-04-06,6987.04443359375
2018-04-09,7018.916015625
2018-04-10,6967.46044921875
2018-04-11,6963.10107421875
2018-04-12,6925.599609375
2018-04-13,6991.56396484375
2018-04-16,7002.58447265625
2018-04-17,7042.0673828125
2018-04-18,6923.30029296875
2018-04-19,6865.58056640625
2018-04-20,6875.33349609375
2018-04-23,6796.1298828125
2018-04-24,6697.0361328125
2018-04-25,6704.7578125
2018-04-26,6766.2978515625
2018-04-27,6717.2568359375
2018-04-30,6758.3369140625
2018-05-02,6740.18505859375
2018-05-03,6767.5703125
2018-05-04,6783.572265625
2018-05-07,6815.0205078125
2018-05-08,6767.88916015625
2018-05-09,6771.55224609375
2018-05-10,6771.392578125
2018-05-11,6772.109375
2018-05-14,6729.99462890625
2018-05-15,6811.27734375
2018-05-16,6731.984375
2018-05-17,6719.48583984375
2018-05-18,6707.5439453125
2018-05-22,6659.93603515625
2018-05-23,6610.57861328125
2018-05-24,6621.32568359375
2018-05-25,6610.18017578125
2018-05-28,6574.4345703125
2018-05-29,6447.13623046875
2018-05-30,6434.240234375
2018-05-31,6396.18603515625
2018-06-01,6529.8525390625
2018-06-04,6500.95361328125
2018-06-05,6416.96337890625
2018-06-06,6383.2890625
2018-06-07,6323.8193359375
2018-06-08,6388.54345703125
2018-06-11,6396.6630859375
2018-06-12,6609.54296875
2018-06-13,6587.17236328125
2018-06-14,6482.9619140625
2018-06-15,6402.794921875
2018-06-18,6283.05859375
2018-06-19,6342.92529296875
2018-06-20,6340.61669921875
2018-06-21,6436.548828125
2018-06-22,6411.31201171875
2018-06-25,6370.470703125
2018-06-26,6371.6669921875
2018-06-27,6392.8427734375
2018-06-28,6382.65185546875
2018-06-29,6508.91455078125
2018-07-03,6300.17529296875
2018-07-04,6477.07080078125
2018-07-05,6585.1025390625
2018-07-06,6624.1923828125
2018-07-09,6607.712890625
2018-07-10,6567.111328125
2018-07-11,6567.189453125
2018-07-12,6468.234375
2018-07-13,6590.0390625
2018-07-17,6710.56982421875
2018-07-18,6676.0185546875
2018-07-19,6776.4873046875
2018-07-20,6759.21142578125
2018-07-23,6742.65283203125
2018-07-24,6860.23828125
2018-07-25,6819.1591796875
2018-07-26,6845.35107421875
2018-07-27,6845.19140625
2018-07-30,6859.681640625
2018-07-31,6904.34228515625
2018-08-01,7005.767578125
2018-08-02,7021.61083984375
2018-08-03,7013.64892578125
2018-08-06,6956.48779296875
2018-08-07,6881.25537109375
2018-08-08,6886.748046875
2018-08-09,6945.66064453125
2018-08-10,6925.52001953125
2018-08-13,6909.11865234375
2018-08-14,7003.5380859375
2018-08-16,7000.1943359375
2018-08-17,7017.9482421875
2018-08-20,7087.6875
2018-08-21,7177.56787109375
2018-08-22,7177.6474609375
2018-08-23,7274.931640625
2018-08-24,7251.1279296875
2018-08-27,7374.84375
2018-08-28,7349.04931640625
2018-08-29,7244.52001953125
2018-08-30,7000.1943359375
2018-08-31,7140.78662109375
2018-09-03,7136.169921875
2018-09-04,7001.626953125
2018-09-05,6896.22412109375
2018-09-06,7026.78466796875
2018-09-07,7175.49755859375
2018-09-10,7163.23681640625
2018-09-11,7202.08642578125
2018-09-12,7225.572265625
2018-09-13,7250.17236328125
2018-09-14,7242.4501953125
2018-09-20,7374.76416015625
2018-09-21,7501.744140625
2018-09-24,7353.18896484375
2018-09-25,7334.40087890625
2018-09-26,7320.9482421875
2018-09-27,7289.89892578125
2018-09-28,7299.3720703125
2018-10-01,7385.9091796875
2018-10-02,7505.1669921875
2018-10-03,7449.1220703125
2018-10-04,7546.32470703125
2018-10-05,7400.16064453125
2018-10-08,7390.92529296875
2018-10-09,7418.869140625
2018-10-10,7299.4521484375
2018-10-11,7177.32861328125
2018-10-12,7013.966796875
2018-10-16,7084.74169921875
2018-10-17,7015.79833984375
2018-10-18,6998.76123046875
2018-10-19,7080.203125
2018-10-22,7113.08154296875
2018-10-23,7024.31689453125
2018-10-24,6998.9208984375
2018-10-25,6977.90283203125
2018-10-26,6995.49658203125
2018-10-29,6814.77880859375
2018-10-30,6828.07568359375
2018-10-31,6888.02197265625
2018-11-05,7013.72802734375
2018-11-06,6997.64697265625
2018-11-07,6947.970703125
2018-11-08,6957.36328125
2018-11-09,6887.54443359375
2018-11-12,6852.9140625
2018-11-13,6798.7783203125
2018-11-14,6830.1455078125
2018-11-15,6748.2265625
2018-11-16,6695.44287109375
2018-11-19,6711.20654296875
2018-11-20,6757.5400390625
2018-11-21,6877.91259765625
2018-11-22,7005.767578125
2018-11-23,7000.43310546875
2018-11-26,6992.94970703125
2018-11-27,6898.37109375
2018-11-28,6962.37939453125
2018-11-29,6999.9560546875
2018-11-30,6993.904296875
2018-12-03,6962.5380859375
2018-12-04,6961.50390625
2018-12-05,6962.69775390625
2018-12-06,6847.57958984375
2018-12-07,6730.9501953125
2018-12-10,6736.4423828125
2018-12-11,6800.1328125
2018-12-12,6869.39404296875
2018-12-13,6975.83349609375
2018-12-14,6998.99951171875
2018-12-17,7017.39013671875
2018-12-18,7116.5859375
2018-12-19,7062.05224609375
2018-12-20,7015.32080078125
2018-12-21,7195.638671875
2018-12-24,7072.80078125
2018-12-26,6935.47021484375
2018-12-27,7068.26171875
2018-12-28,7097.796875
2019-01-02,7063.58544921875
2019-01-03,7131.4443359375
2019-01-04,7130.3115234375
2019-01-07,7160.884765625
2019-01-08,7205.61328125
2019-01-09,7187.09130859375
2019-01-10,7200.5986328125
2019-01-11,7143.33544921875
2019-01-14,7303.5595703125
2019-01-15,7258.26611328125
2019-01-16,7352.087890625
2019-01-17,7374.73388671875
2019-01-18,7480.68798828125
2019-01-21,7449.1455078125
2019-01-22,7441.05712890625
2019-01-23,7394.8740234375
2019-01-24,7437.09423828125
2019-01-25,7424.072265625
2019-01-28,7602.01171875
2019-01-29,7486.9970703125
2019-01-30,7162.0166015625
2019-01-31,7210.5458984375
2019-02-01,7470.57861328125
2019-02-04,7518.70263671875
2019-02-05,7610.9052734375
2019-02-06,7565.61328125
2019-02-07,7611.71484375
2019-02-08,7535.9296875
2019-02-11,7594.73046875
2019-02-12,7568.84912109375
2019-02-13,7593.11376953125
2019-02-14,7529.216796875
2019-02-15,7538.11279296875
2019-02-18,7437.013671875
2019-02-19,7426.41748046875
2019-02-20,7411.9404296875
2019-02-21,7475.83642578125
2019-02-22,7598.6953125
2019-02-25,7567.23193359375
2019-02-26,7602.8193359375
2019-02-27,7602.8193359375
2019-02-28,7501.716796875
2019-03-01,7618.1865234375
2019-03-04,7506.65087890625
2019-03-05,7489.58447265625
2019-03-06,7598.77294921875
2019-03-07,7682.08251953125
2019-03-08,7629.51025390625
2019-03-11,7732.22802734375
2019-03-12,7612.60546875
2019-03-13,7703.919921875
2019-03-14,7719.2080078125
2019-03-15,7730.61083984375
2019-03-18,7772.6689453125
2019-03-19,7740.31640625
2019-03-20,7685.39794921875
2019-03-21,7829.28564453125
2019-03-22,7829.28564453125
2019-03-25,7845.46240234375
2019-03-26,7821.279296875
2019-03-27,7724.62646484375
2019-03-28,7845.6240234375
2019-03-29,7879.513671875
2019-04-01,7887.6005859375
2019-04-02,7812.947265625
2019-04-03,7724.14111328125
2019-04-04,7893.9912109375
2019-04-05,7647.30322265625
2019-04-08,7718.96337890625
2019-04-09,7748.40478515625
2019-04-10,7672.94189453125
2019-04-11,7625.302734375
2019-04-12,7680.46630859375
2019-04-15,7687.74365234375
2019-04-16,7681.83935546875
2019-04-17,7683.69921875
2019-04-18,7754.06689453125
2019-04-22,7745.494140625
2019-04-23,7780.75830078125
2019-04-24,7583.73095703125
2019-04-25,7567.451171875
2019-04-26,7615.63720703125
2019-04-29,7567.451171875
2019-04-30,7657.359375
2019-05-02,7567.36962890625
2019-05-03,7526.46484375
2019-05-06,7556.40673828125
2019-05-07,7526.46484375
2019-05-08,7411.03271484375
2019-05-09,7411.93212890625
2019-05-10,7487.1962890625
2019-05-13,7490.14111328125
2019-05-14,7609.0927734375
2019-05-15,7552.724609375
2019-05-16,7567.451171875
2019-05-17,7445.80029296875
2019-05-20,7473.53369140625
2019-05-22,7559.107421875
2019-05-23,7485.56005859375
2019-05-24,7457.74462890625
2019-05-27,7456.927734375
2019-05-28,7509.12060546875
2019-05-29,7689.26611328125
2019-05-30,7750.45947265625
2019-05-31,7853.45751953125
2019-06-03,7844.4580078125
2019-06-04,7774.34765625
2019-06-05,7832.923828125
2019-06-06,7714.62744140625
2019-06-07,7649.17919921875
2019-06-10,7796.435546875
2019-06-11,7829.15869140625
2019-06-12,7935.5126953125
2019-06-13,7935.4296875
2019-06-14,7793.08154296875
2019-06-17,7772.13818359375
