Date,EMAMILTD.NS
2016-01-25,428.858154296875
2016-01-27,429.7896423339844
2016-01-28,438.0865478515625
2016-01-29,436.57012939453125
2016-02-01,447.8997802734375
2016-02-02,447.7264709472656
2016-02-03,447.2715148925781
2016-02-04,449.4378356933594
2016-02-05,445.1702575683594
2016-02-08,454.91851806640625
2016-02-09,459.7060241699219
2016-02-10,448.09466552734375
2016-02-11,445.08355712890625
2016-02-12,445.08355712890625
2016-02-15,451.1492614746094
2016-02-16,450.39111328125
2016-02-17,448.87457275390625
2016-02-18,439.4945373535156
2016-02-19,429.42144775390625
2016-02-22,428.3165588378906
2016-02-23,424.5472412109375
2016-02-24,424.9154968261719
2016-02-25,417.59356689453125
2016-02-26,419.4565124511719
2016-02-29,426.2802734375
2016-03-01,433.23406982421875
2016-03-02,432.9740905761719
2016-03-03,431.1761474609375
2016-03-04,434.3605041503906
2016-03-08,427.7533874511719
2016-03-09,423.6590576171875
2016-03-10,408.1052551269531
2016-03-11,407.2386779785156
2016-03-14,416.4453430175781
2016-03-15,411.7228698730469
2016-03-16,409.6866149902344
2016-03-17,406.4805603027344
2016-03-18,407.0003967285156
2016-03-21,411.0946044921875
2016-03-22,407.2603759765625
2016-03-23,402.97113037109375
2016-03-28,395.2591857910156
2016-03-29,396.6022644042969
2016-03-30,405.8522644042969
2016-03-31,403.92431640625
2016-04-01,400.7182312011719
2016-04-04,414.3224182128906
2016-04-05,404.5741882324219
2016-04-06,404.42254638671875
2016-04-07,402.4945983886719
2016-04-08,413.7158203125
2016-04-11,417.24688720703125
2016-04-12,420.64794921875
2016-04-13,423.5941162109375
2016-04-18,424.2656555175781
2016-04-20,431.696044921875
2016-04-21,438.9096374511719
2016-04-22,448.18133544921875
2016-04-25,439.9278869628906
2016-04-26,430.5911865234375
2016-04-27,436.46185302734375
2016-04-28,432.69244384765625
2016-04-29,436.18017578125
2016-05-02,424.5472412109375
2016-05-03,421.2328796386719
2016-05-04,418.481689453125
2016-05-05,423.8106689453125
2016-05-06,452.77398681640625
2016-05-09,470.2557373046875
2016-05-10,481.88861083984375
2016-05-11,482.2786560058594
2016-05-12,465.533203125
2016-05-13,483.6000061035156
2016-05-16,484.9648742675781
2016-05-17,481.47705078125
2016-05-18,480.4805603027344
2016-05-19,478.5092468261719
2016-05-20,472.0104064941406
2016-05-23,462.9119567871094
2016-05-24,447.44488525390625
2016-05-25,444.7153015136719
2016-05-26,444.13037109375
2016-05-27,439.7112121582031
2016-05-30,443.0906066894531
2016-05-31,443.65380859375
2016-06-01,447.8564758300781
2016-06-02,439.7545471191406
2016-06-03,450.10943603515625
2016-06-06,444.4337158203125
2016-06-07,444.9319152832031
2016-06-08,446.5566711425781
2016-06-09,441.8991394042969
2016-06-10,443.3289489746094
2016-06-13,437.2632751464844
2016-06-14,428.9664306640625
2016-06-15,425.67376708984375
2016-06-16,436.093505859375
2016-06-17,437.8699035644531
2016-06-20,453.96533203125
2016-06-21,463.30194091796875
2016-06-22,471.3388671875
2016-06-23,465.013427734375
2016-06-24,469.1292419433594
2016-06-27,476.0614929199219
2016-06-28,475.6714782714844
2016-06-29,471.0573425292969
2016-06-30,476.6897277832031
2016-07-01,498.0705871582031
2016-07-04,490.185546875
2016-07-05,487.6943359375
2016-07-07,474.5884094238281
2016-07-08,474.4799499511719
2016-07-11,480.89215087890625
2016-07-12,487.28265380859375
2016-07-13,482.9935302734375
2016-07-14,483.88165283203125
2016-07-15,475.6064147949219
2016-07-18,481.56365966796875
2016-07-19,476.7762145996094
2016-07-20,481.3687438964844
2016-07-21,488.1709289550781
2016-07-22,490.4237365722656
2016-07-25,489.3840637207031
2016-07-26,493.6564025878906
2016-07-27,499.3891906738281
2016-07-28,491.0624694824219
2016-07-29,497.1221923828125
2016-08-01,500.7406921386719
2016-08-02,499.0404968261719
2016-08-03,502.0704345703125
2016-08-04,506.58251953125
2016-08-05,500.13043212890625
2016-08-08,500.8278503417969
2016-08-09,492.065185546875
2016-08-10,489.9289245605469
2016-08-11,490.21234130859375
2016-08-12,494.658935546875
2016-08-16,508.5662536621094
2016-08-17,517.6993408203125
2016-08-18,514.7785034179688
2016-08-19,515.10546875
2016-08-22,510.9857482910156
2016-08-23,498.7788391113281
2016-08-24,495.7707214355469
2016-08-25,493.74365234375
2016-08-26,490.517578125
2016-08-29,495.0513916015625
2016-08-30,500.8714904785156
2016-08-31,499.9122619628906
2016-09-01,511.1382751464844
2016-09-02,505.9286193847656
2016-09-06,532.7399291992188
2016-09-07,527.4430541992188
2016-09-08,523.541259765625
2016-09-09,523.6502075195312
2016-09-12,522.1026611328125
2016-09-14,514.277099609375
2016-09-15,510.0483703613281
2016-09-16,527.3340454101562
2016-09-19,534.6145629882812
2016-09-20,525.9390258789062
2016-09-21,514.8439331054688
2016-09-22,523.4321899414062
2016-09-23,516.2171630859375
2016-09-26,513.0565185546875
2016-09-27,504.5987548828125
2016-09-28,510.65869140625
2016-09-29,508.8930969238281
2016-09-30,510.0264892578125
2016-10-03,515.82470703125
2016-10-04,510.24456787109375
2016-10-05,507.19281005859375
2016-10-06,507.4326171875
2016-10-07,502.3755187988281
2016-10-10,500.7843017578125
2016-10-13,490.4521179199219
2016-10-14,509.7650146484375
2016-10-17,508.5662536621094
2016-10-18,508.76220703125
2016-10-19,498.6043701171875
2016-10-20,501.37286376953125
2016-10-21,501.8742370605469
2016-10-24,511.42169189453125
2016-10-25,513.71044921875
2016-10-26,510.7458190917969
2016-10-27,506.3210144042969
2016-10-28,528.881591796875
2016-11-01,542.3964233398438
2016-11-02,536.1405029296875
2016-11-03,543.8350830078125
2016-11-04,522.9308471679688
2016-11-07,512.0755004882812
2016-11-08,510.0701599121094
2016-11-09,509.4380187988281
2016-11-10,516.8928833007812
2016-11-11,479.6622009277344
2016-11-15,453.7880859375
2016-11-16,458.1476745605469
2016-11-17,473.4932556152344
2016-11-18,471.0519714355469
2016-11-21,470.6595764160156
2016-11-22,462.15838623046875
2016-11-23,456.6217956542969
2016-11-24,461.11212158203125
2016-11-25,468.9593811035156
2016-11-28,477.809326171875
2016-11-29,491.7380065917969
2016-11-30,483.4332275390625
2016-12-01,467.6080017089844
2016-12-02,449.1451416015625
2016-12-05,449.3631286621094
2016-12-06,447.052490234375
2016-12-07,441.2325134277344
2016-12-08,451.39031982421875
2016-12-09,452.5672912597656
2016-12-12,453.4611511230469
2016-12-13,446.4639892578125
2016-12-14,440.2515869140625
2016-12-15,444.85101318359375
2016-12-16,445.0689392089844
2016-12-19,441.6466369628906
2016-12-20,438.7475280761719
2016-12-21,430.6822814941406
2016-12-22,415.59814453125
2016-12-23,419.0204772949219
2016-12-26,431.3580322265625
2016-12-27,426.9549255371094
2016-12-28,425.7560119628906
2016-12-29,423.03125
2016-12-30,414.83526611328125
2017-01-02,423.9249572753906
2017-01-03,449.2976989746094
2017-01-04,452.3058166503906
2017-01-05,460.240234375
2017-01-06,449.5810546875
2017-01-09,452.93792724609375
2017-01-10,453.43927001953125
2017-01-11,453.39569091796875
2017-01-12,463.1829528808594
2017-01-13,467.73870849609375
2017-01-16,469.0682678222656
2017-01-17,456.076904296875
2017-01-18,447.7936096191406
2017-01-19,436.1754150390625
2017-01-20,434.2789611816406
2017-01-23,435.1727294921875
2017-01-24,439.8374328613281
2017-01-25,435.7612609863281
2017-01-27,438.0936279296875
2017-01-30,441.7556457519531
2017-01-31,449.5374755859375
2017-02-01,481.75469970703125
2017-02-02,500.63165283203125
2017-02-03,512.0538330078125
2017-02-06,500.69708251953125
2017-02-07,484.5230712890625
2017-02-08,487.3785095214844
2017-02-09,496.9261169433594
2017-02-10,499.7379455566406
2017-02-13,506.4954833984375
2017-02-14,492.6971435546875
2017-02-15,477.5259094238281
2017-02-16,471.37896728515625
2017-02-17,465.99493408203125
2017-02-20,486.8117980957031
2017-02-21,482.2778015136719
2017-02-22,469.02484130859375
2017-02-23,469.1991882324219
2017-02-27,456.4037780761719
2017-02-28,453.57012939453125
2017-03-01,451.7390441894531
2017-03-02,450.19146728515625
2017-03-03,452.0660095214844
2017-03-06,459.3682556152344
2017-03-07,454.6164245605469
2017-03-08,447.2268981933594
2017-03-09,440.94915771484375
2017-03-10,434.6059265136719
2017-03-14,443.31854248046875
2017-03-15,456.9224853515625
2017-03-16,457.8396911621094
2017-03-17,460.6783447265625
2017-03-20,461.4862976074219
2017-03-21,454.30224609375
2017-03-22,451.5507507324219
2017-03-23,452.0966491699219
2017-03-24,446.85601806640625
2017-03-27,442.990966796875
2017-03-28,443.6023864746094
2017-03-29,444.60687255859375
2017-03-30,445.4803771972656
2017-03-31,464.8271789550781
2017-04-03,458.2326965332031
2017-04-05,452.8609313964844
2017-04-06,453.2976989746094
2017-04-07,451.61627197265625
2017-04-10,452.97021484375
2017-04-11,450.590087890625
2017-04-12,449.67291259765625
2017-04-13,448.66845703125
2017-04-17,446.8778991699219
2017-04-18,442.8163757324219
2017-04-19,445.2182922363281
2017-04-20,443.27490234375
2017-04-21,441.440673828125
2017-04-24,439.10418701171875
2017-04-25,445.78607177734375
2017-04-26,448.8868103027344
2017-04-27,458.8442077636719
2017-04-28,462.1631774902344
2017-05-02,455.6778564453125
2017-05-03,467.05450439453125
2017-05-04,487.1874694824219
2017-05-05,473.9547424316406
2017-05-08,473.6927185058594
2017-05-09,470.7666931152344
2017-05-10,484.56719970703125
2017-05-11,492.930419921875
2017-05-12,479.3482666015625
2017-05-15,478.7150573730469
2017-05-16,473.88922119140625
2017-05-17,473.73638916015625
2017-05-18,472.9501647949219
2017-05-19,485.5716552734375
2017-05-22,481.5755310058594
2017-05-23,473.9111633300781
2017-05-24,474.5006408691406
2017-05-25,475.8544921875
2017-05-26,476.5313720703125
2017-05-29,473.125
2017-05-30,472.33892822265625
2017-05-31,475.5706481933594
2017-06-01,486.7945251464844
2017-06-02,497.4723205566406
2017-06-05,497.8216552734375
2017-06-06,489.2401428222656
2017-06-07,493.1269226074219
2017-06-08,490.5938720703125
2017-06-09,493.476318359375
2017-06-12,485.5498046875
2017-06-13,494.4808044433594
2017-06-14,490.41925048828125
2017-06-15,495.90020751953125
2017-06-16,486.1830749511719
2017-06-19,489.174560546875
2017-06-20,488.6941833496094
2017-06-21,495.48529052734375
2017-06-22,483.5845031738281
2017-06-23,476.1164855957031
2017-06-27,468.9761047363281
2017-06-28,463.0584716796875
2017-06-29,469.7622375488281
2017-06-30,469.71856689453125
2017-07-03,468.2336120605469
2017-07-04,465.4386291503906
2017-07-05,466.5085754394531
2017-07-06,465.02386474609375
2017-07-07,458.99700927734375
2017-07-10,459.1497497558594
2017-07-11,460.1761169433594
2017-07-12,464.69622802734375
2017-07-13,469.4783935546875
2017-07-14,470.50469970703125
2017-07-17,466.77069091796875
2017-07-18,464.3250427246094
2017-07-19,467.33837890625
2017-07-20,473.9111633300781
2017-07-21,482.6673583984375
2017-07-24,482.7328796386719
2017-07-25,482.49261474609375
2017-07-26,487.6487121582031
2017-07-27,489.05291748046875
2017-07-28,484.6867370605469
2017-07-31,486.2444763183594
2017-08-01,470.40350341796875
2017-08-02,484.9061279296875
2017-08-03,500.6374816894531
2017-08-04,505.1791687011719
2017-08-07,504.7402038574219
2017-08-08,504.7402038574219
2017-08-09,495.2620544433594
2017-08-10,479.1138610839844
2017-08-11,472.07110595703125
2017-08-14,488.50439453125
2017-08-16,493.46295166015625
2017-08-17,478.6092529296875
2017-08-18,483.4141540527344
2017-08-21,487.1002197265625
2017-08-22,484.02850341796875
2017-08-23,477.24896240234375
2017-08-24,471.74200439453125
2017-08-28,472.509765625
2017-08-29,472.005126953125
2017-08-30,474.13336181640625
2017-08-31,476.89788818359375
2017-09-01,481.8345642089844
2017-09-04,481.022705078125
2017-09-05,486.66143798828125
2017-09-06,487.0124206542969
2017-09-07,493.9674377441406
2017-09-08,495.34979248046875
2017-09-11,499.7160339355469
2017-09-12,520.7568969726562
2017-09-13,504.38916015625
2017-09-14,500.8787841796875
2017-09-15,502.6121520996094
2017-09-18,501.010498046875
2017-09-19,502.5683898925781
2017-09-20,500.0450134277344
2017-09-21,494.8890380859375
2017-09-22,489.29425048828125
2017-09-25,479.552734375
2017-09-26,480.5180969238281
2017-09-27,479.3771057128906
2017-09-28,480.5180969238281
2017-09-29,480.1231384277344
2017-10-03,476.3055419921875
2017-10-04,477.9071350097656
2017-10-05,481.2201843261719
2017-10-06,485.84954833984375
2017-10-09,489.5794372558594
2017-10-10,488.6800842285156
2017-10-11,492.8924255371094
2017-10-12,493.85791015625
2017-10-13,495.5911865234375
2017-10-16,502.5462951660156
2017-10-17,502.1513671875
2017-10-18,506.5614318847656
2017-10-19,505.90313720703125
2017-10-23,503.0070495605469
2017-10-24,498.0924072265625
2017-10-25,513.955322265625
2017-10-26,531.3541870117188
2017-10-27,545.8129272460938
2017-10-30,553.250732421875
2017-10-31,552.1317138671875
2017-11-01,553.00927734375
2017-11-02,551.1223754882812
2017-11-03,542.280517578125
2017-11-06,548.48974609375
2017-11-07,549.6085205078125
2017-11-08,544.8475341796875
2017-11-09,547.1292724609375
2017-11-10,550.0474243164062
2017-11-13,554.6766967773438
2017-11-14,549.4112548828125
2017-11-15,550.9468383789062
2017-11-16,565.142333984375
2017-11-17,564.835205078125
2017-11-20,568.5870361328125
2017-11-21,558.7359008789062
2017-11-22,549.8718872070312
2017-11-23,547.0633544921875
2017-11-24,555.598388671875
2017-11-27,580.8738403320312
2017-11-28,579.2062377929688
2017-11-29,576.11279296875
2017-11-30,575.3887329101562
2017-12-01,572.2730102539062
2017-12-04,568.060546875
2017-12-05,563.0581665039062
2017-12-06,558.0337524414062
2017-12-07,554.216064453125
2017-12-08,551.0347290039062
2017-12-11,554.5232543945312
2017-12-12,556.2784423828125
2017-12-13,557.2877197265625
2017-12-14,551.7149658203125
2017-12-15,562.4656982421875
2017-12-18,561.7418212890625
2017-12-19,572.7996826171875
2017-12-20,583.8795776367188
2017-12-21,582.2778930664062
2017-12-22,575.0376586914062
2017-12-26,570.122802734375
2017-12-27,569.7279663085938
2017-12-28,575.827392578125
2017-12-29,583.7039794921875
2018-01-01,586.1614379882812
2018-01-02,574.949951171875
2018-01-03,580.0838623046875
2018-01-04,583.0238647460938
2018-01-05,582.7167358398438
2018-01-08,586.35888671875
2018-01-09,579.908447265625
2018-01-10,586.4247436523438
2018-01-11,572.0975341796875
2018-01-12,565.0767211914062
2018-01-15,567.1829223632812
2018-01-16,559.0867919921875
2018-01-17,542.653564453125
2018-01-18,553.4043579101562
2018-01-19,553.8870849609375
2018-01-22,546.6904296875
2018-01-23,545.7471313476562
2018-01-24,537.8045654296875
2018-01-25,527.6461181640625
2018-01-29,539.9328002929688
2018-01-30,501.3834228515625
2018-01-31,493.55078125
2018-02-01,501.16412353515625
2018-02-02,484.8184814453125
2018-02-05,479.35528564453125
2018-02-06,487.45123291015625
2018-02-07,493.9017639160156
2018-02-08,489.5794372558594
2018-02-09,477.44635009765625
2018-02-12,474.2869873046875
2018-02-14,473.8481140136719
2018-02-15,478.43377685546875
2018-02-16,475.4058837890625
2018-02-19,467.35382080078125
2018-02-20,458.53375244140625
2018-02-21,462.2854309082031
2018-02-22,465.028076171875
2018-02-23,470.4912414550781
2018-02-26,484.708740234375
2018-02-27,480.1231384277344
2018-02-28,473.9139709472656
2018-03-01,474.44049072265625
2018-03-05,481.6151123046875
2018-03-06,484.00653076171875
2018-03-07,484.357666015625
2018-03-08,478.52154541015625
2018-03-09,475.8885803222656
2018-03-12,465.8179931640625
2018-03-13,466.52008056640625
2018-03-14,464.3479919433594
2018-03-15,460.771728515625
2018-03-16,448.4630432128906
2018-03-19,450.0646667480469
2018-03-20,452.69757080078125
2018-03-21,463.4263916015625
2018-03-22,463.7555847167969
2018-03-23,465.2036437988281
2018-03-26,470.9958801269531
2018-03-27,465.6643371582031
2018-03-28,469.0213623046875
2018-04-02,479.1577453613281
2018-04-03,482.690185546875
2018-04-04,479.9476623535156
2018-04-05,487.2099609375
2018-04-06,501.12017822265625
2018-04-09,491.94891357421875
2018-04-10,494.976806640625
2018-04-11,494.69158935546875
2018-04-12,485.5863342285156
2018-04-13,491.5761413574219
2018-04-16,492.62921142578125
2018-04-17,499.6062927246094
2018-04-18,498.42144775390625
2018-04-19,512.5731201171875
2018-04-20,502.6779479980469
2018-04-23,500.92266845703125
2018-04-24,497.1708984375
2018-04-25,492.4098205566406
2018-04-26,490.8520202636719
2018-04-27,489.601318359375
2018-04-30,489.3600158691406
2018-05-02,485.718017578125
2018-05-03,474.6380615234375
2018-05-04,459.9159240722656
2018-05-07,446.29095458984375
2018-05-08,444.404052734375
2018-05-09,445.6108093261719
2018-05-10,455.7034606933594
2018-05-11,461.4956970214844
2018-05-14,462.7682189941406
2018-05-15,461.1885986328125
2018-05-16,457.5025329589844
2018-05-17,454.5405578613281
2018-05-18,452.3904113769531
2018-05-21,445.2158203125
2018-05-22,449.5162048339844
2018-05-23,458.2265625
2018-05-24,460.4425964355469
2018-05-25,458.7969970703125
2018-05-28,457.3269958496094
2018-05-29,456.5590515136719
2018-05-30,460.6619873046875
2018-05-31,458.9944763183594
2018-06-01,455.3304748535156
2018-06-04,452.78533935546875
2018-06-05,449.6918029785156
2018-06-06,450.76678466796875
2018-06-07,452.89501953125
2018-06-08,467.8583679199219
2018-06-11,469.591796875
2018-06-12,477.0513916015625
2018-06-13,484.5113220214844
2018-06-14,480.6716613769531
2018-06-15,481.7467041015625
2018-06-18,476.98565673828125
2018-06-19,467.6170959472656
2018-06-20,470.8642578125
2018-06-21,471.2865905761719
2018-06-22,466.6626281738281
2018-06-25,448.34478759765625
2018-06-26,450.56781005859375
2018-06-27,449.6785888671875
2018-06-28,445.98834228515625
2018-06-29,470.53082275390625
2018-07-02,467.4186096191406
2018-07-03,464.66192626953125
2018-07-04,460.26025390625
2018-07-05,463.28363037109375
2018-07-06,473.6875915527344
2018-07-09,484.5805358886719
2018-07-10,480.0899963378906
2018-07-11,475.8660888671875
2018-07-12,471.2865905761719
2018-07-13,471.86468505859375
2018-07-16,468.30780029296875
2018-07-17,470.7086181640625
2018-07-18,489.4267578125
2018-07-19,488.35968017578125
2018-07-20,497.1184997558594
2018-07-23,504.09893798828125
2018-07-24,490.8050231933594
2018-07-25,489.3378601074219
2018-07-26,493.2059326171875
2018-07-27,503.87652587890625
2018-07-30,501.9647216796875
2018-07-31,525.7069091796875
2018-08-01,504.63232421875
2018-08-02,505.9217834472656
2018-08-03,505.56610107421875
2018-08-06,510.0567321777344
2018-08-07,509.3451843261719
2018-08-08,515.525390625
2018-08-09,516.9481201171875
2018-08-10,514.5471801757812
2018-08-13,511.16827392578125
2018-08-14,509.9677734375
2018-08-16,489.960205078125
2018-08-17,510.6790771484375
2018-08-20,501.831298828125
2018-08-21,503.56524658203125
2018-08-23,497.2073669433594
2018-08-24,497.69647216796875
2018-08-27,487.4259033203125
2018-08-28,492.4945983886719
2018-08-29,502.58721923828125
2018-08-30,508.3226013183594
2018-08-31,502.0982360839844
2018-09-03,514.5471801757812
2018-09-04,509.8343811035156
2018-09-05,501.2978515625
2018-09-06,503.4320373535156
2018-09-07,494.67315673828125
2018-09-10,496.2292785644531
2018-09-11,492.9391784667969
2018-09-12,486.58123779296875
2018-09-14,494.13970947265625
2018-09-17,486.53680419921875
2018-09-18,485.1584167480469
2018-09-19,469.2859191894531
2018-09-21,449.1006164550781
2018-09-24,461.3717956542969
2018-09-25,451.6348876953125
2018-09-26,464.5285949707031
2018-09-27,439.2747497558594
2018-09-28,439.67486572265625
2018-10-01,443.2317810058594
2018-10-03,439.9860534667969
2018-10-04,421.2679748535156
2018-10-05,397.3480224609375
2018-10-08,402.7722473144531
2018-10-09,375.5621337890625
2018-10-10,386.1883239746094
2018-10-11,390.14532470703125
2018-10-12,394.6358337402344
2018-10-15,397.7925720214844
2018-10-16,397.3035583496094
2018-10-17,383.4317321777344
2018-10-19,384.498779296875
2018-10-22,373.427978515625
2018-10-23,375.2953186035156
2018-10-24,371.9162902832031
2018-10-25,360.4898376464844
2018-10-26,352.3534240722656
2018-10-29,355.3768005371094
2018-10-30,357.8221130371094
2018-10-31,351.3308410644531
2018-11-01,352.4424133300781
2018-11-02,375.0285949707031
2018-11-05,374.228271484375
2018-11-06,370.93817138671875
2018-11-07,370.93817138671875
2018-11-09,372.7611083984375
2018-11-12,386.01043701171875
2018-11-13,387.2998046875
2018-11-14,388.7225341796875
2018-11-15,409.35247802734375
2018-11-16,410.19720458984375
2018-11-19,405.3954162597656
2018-11-20,395.43621826171875
2018-11-21,393.4354248046875
2018-11-22,386.6773376464844
2018-11-26,390.3232116699219
2018-11-27,391.568115234375
2018-11-28,382.987060546875
2018-11-29,387.34429931640625
2018-11-30,388.9893493652344
2018-12-03,386.2771911621094
2018-12-04,391.6570129394531
2018-12-05,386.099365234375
2018-12-06,369.78216552734375
2018-12-07,360.0451965332031
2018-12-10,358.755859375
2018-12-11,368.5816955566406
2018-12-12,386.1438293457031
2018-12-13,387.6555480957031
2018-12-14,387.9667663574219
2018-12-17,390.5899353027344
2018-12-18,387.1219482421875
2018-12-19,383.6540222167969
2018-12-20,377.7851867675781
2018-12-21,366.669921875
2018-12-24,357.33306884765625
2018-12-26,360.2674865722656
2018-12-27,360.3564758300781
2018-12-28,363.824462890625
2018-12-31,373.56134033203125
2019-01-01,371.7383728027344
2019-01-02,375.87335205078125
2019-01-03,375.1175231933594
2019-01-04,372.36090087890625
2019-01-07,372.3164367675781
2019-01-08,375.9177551269531
2019-01-09,374.7173156738281
2019-01-10,376.629150390625
2019-01-11,385.07672119140625
2019-01-14,379.4302062988281
2019-01-15,390.7677917480469
2019-01-16,387.5665283203125
2019-01-17,389.0782165527344
2019-01-18,385.4768981933594
2019-01-21,380.1860046386719
2019-01-22,376.98486328125
2019-01-23,371.6051025390625
2019-01-24,372.4053649902344
2019-01-25,372.53875732421875
2019-01-28,360.7121276855469
2019-01-29,358.7113952636719
2019-01-30,369.69329833984375
2019-01-31,365.3804626464844
2019-02-01,368.5816955566406
2019-02-04,362.9351806640625
2019-02-05,360.4454040527344
2019-02-06,358.7113952636719
2019-02-07,353.5983581542969
2019-02-08,340.88250732421875
2019-02-11,328.300048828125
2019-02-12,319.5856628417969
2019-02-14,314.9617919921875
2019-02-15,320.07476806640625
2019-02-18,321.8532409667969
2019-02-19,364.58026123046875
2019-02-20,351.37530517578125
2019-02-21,351.6865539550781
2019-02-22,355.3768005371094
2019-02-25,354.4430847167969
2019-02-26,354.93218994140625
2019-02-27,355.42132568359375
2019-02-28,348.35198974609375
2019-03-01,351.7754821777344
2019-03-05,354.9766845703125
2019-03-06,354.57647705078125
2019-03-07,348.2186279296875
2019-03-08,340.66021728515625
2019-03-11,353.6428527832031
2019-03-12,355.95477294921875
2019-03-13,355.5546569824219
2019-03-14,354.66546630859375
2019-03-15,350.0859680175781
2019-03-18,353.10931396484375
2019-03-19,353.68731689453125
2019-03-20,353.6428527832031
2019-03-22,353.10931396484375
2019-03-25,348.7076416015625
2019-03-26,349.685791015625
2019-03-27,353.8651123046875
2019-03-28,353.68731689453125
2019-04-01,359.42279052734375
2019-04-02,364.58026123046875
2019-04-03,363.60205078125
2019-04-04,365.11376953125
2019-04-05,366.3586730957031
2019-04-08,364.6691589355469
2019-04-09,357.8666076660156
2019-04-10,361.2456359863281
2019-04-11,357.8666076660156
2019-04-12,356.9774169921875
2019-04-15,354.0429992675781
2019-04-16,352.8869934082031
2019-04-18,350.5305480957031
2019-04-22,347.99627685546875
2019-04-23,349.3301086425781
2019-04-24,349.37457275390625
2019-04-25,350.79736328125
2019-04-26,343.6835632324219
2019-04-30,344.3060302734375
2019-05-02,340.7046203613281
2019-05-03,336.7920837402344
2019-05-06,336.9255065917969
2019-05-07,333.32415771484375
2019-05-08,329.9451599121094
2019-05-09,326.9217224121094
2019-05-10,326.655029296875
2019-05-13,326.3882141113281
2019-05-14,324.25408935546875
2019-05-15,336.9255065917969
2019-05-16,333.6798095703125
2019-05-17,327.8554382324219
2019-05-20,326.9661865234375
2019-05-21,320.4304504394531
2019-05-22,317.4071044921875
2019-05-23,317.0513916015625
2019-05-24,319.85247802734375
2019-05-27,317.985107421875
2019-05-28,303.8909912109375
2019-05-29,304.7801818847656
2019-05-30,305.0914001464844
2019-05-31,309.7153015136719
2019-06-03,310.6490783691406
2019-06-04,308.0703430175781
2019-06-06,308.7372131347656
2019-06-07,303.4907531738281
2019-06-10,305.0914001464844
2019-06-11,302.06805419921875
2019-06-12,301.8457336425781
2019-06-13,299.44488525390625
2019-06-14,295.1766357421875
2019-06-17,291.3529357910156
2019-06-18,285.97320556640625
2019-06-19,282.01617431640625
2019-06-20,273.87982177734375
2019-06-21,257.2513732910156
