Date,EVO.ST
2015-12-11,58.47804260253906
2015-12-14,55.164283752441406
2015-12-15,54.676963806152344
2015-12-16,55.06681823730469
2015-12-17,57.308475494384766
2015-12-18,57.11354064941406
2015-12-21,57.11354064941406
2015-12-22,54.48203659057617
2015-12-23,56.43130874633789
2015-12-28,56.43130874633789
2015-12-29,57.50340270996094
2015-12-30,59.745059967041016
2016-01-04,58.47804260253906
2016-01-05,56.138912200927734
2016-01-07,54.57950210571289
2016-01-08,52.43531036376953
2016-01-11,51.460670471191406
2016-01-12,50.97335433959961
2016-01-13,52.53276824951172
2016-01-14,52.24037551879883
2016-01-15,51.36320877075195
2016-01-18,50.7784309387207
2016-01-19,53.409942626953125
2016-01-20,52.727691650390625
2016-01-21,52.04545593261719
2016-01-22,55.26174545288086
2016-01-25,55.94398880004883
2016-01-26,56.23637771606445
2016-01-27,58.28310775756836
2016-01-28,59.06281661987305
2016-01-29,59.06281661987305
2016-02-01,58.965354919433594
2016-02-02,57.89325714111328
2016-02-03,57.99072265625
2016-02-04,58.86789321899414
2016-02-05,56.6262321472168
2016-02-08,48.73169708251953
2016-02-09,43.858524322509766
2016-02-10,50.48603820800781
2016-02-11,49.90126037597656
2016-02-12,53.409942626953125
2016-02-15,52.63023376464844
2016-02-16,54.48203659057617
2016-02-17,58.08818054199219
2016-02-18,57.89325714111328
2016-02-19,56.138912200927734
2016-02-22,55.94398880004883
2016-02-23,55.35920715332031
2016-02-24,54.969356536865234
2016-02-25,54.969356536865234
2016-02-26,53.6048698425293
2016-02-29,55.35920715332031
2016-03-01,55.554134368896484
2016-03-02,57.01609420776367
2016-03-03,54.969356536865234
2016-03-04,55.94398880004883
2016-03-07,55.554134368896484
2016-03-08,55.26174545288086
2016-03-09,55.35920715332031
2016-03-10,55.554134368896484
2016-03-11,55.94398880004883
2016-03-14,55.846527099609375
2016-03-15,54.676963806152344
2016-03-16,55.94398880004883
2016-03-17,55.554134368896484
2016-03-18,55.35920715332031
2016-03-21,54.57950210571289
2016-03-22,54.18964767456055
2016-03-23,53.6048698425293
2016-03-24,53.79979705810547
2016-03-29,53.21500778198242
2016-03-30,55.554134368896484
2016-03-31,55.26174545288086
2016-04-01,55.74905776977539
2016-04-04,56.33384704589844
2016-04-05,55.06681823730469
2016-04-06,56.43130874633789
2016-04-07,55.26174545288086
2016-04-08,55.94398880004883
2016-04-11,56.138912200927734
2016-04-12,58.38057327270508
2016-04-13,58.47804260253906
2016-04-14,57.69832992553711
2016-04-15,56.23637771606445
2016-04-18,55.94398880004883
2016-04-19,57.7957878112793
2016-04-20,58.86789321899414
2016-04-21,59.06281661987305
2016-04-22,58.575496673583984
2016-04-25,57.405941009521484
2016-04-26,58.575496673583984
2016-04-27,57.11354064941406
2016-04-28,58.18564987182617
2016-04-29,56.199161529541016
2016-05-02,55.61375045776367
2016-05-03,55.028343200683594
2016-05-04,55.12592315673828
2016-05-06,54.15023422241211
2016-05-09,55.41862106323242
2016-05-10,54.54051208496094
2016-05-11,54.442935943603516
2016-05-12,53.27212142944336
2016-05-13,53.95509338378906
2016-05-16,54.15023422241211
2016-05-17,52.97941970825195
2016-05-18,53.07699203491211
2016-05-19,51.906166076660156
2016-05-20,53.07699203491211
2016-05-23,53.95509338378906
2016-05-24,54.345375061035156
2016-05-25,56.6870002746582
2016-05-26,56.39430236816406
2016-05-27,56.199161529541016
2016-05-30,56.589439392089844
2016-05-31,55.3210563659668
2016-06-01,56.39430236816406
2016-06-02,56.101593017578125
2016-06-03,56.199161529541016
2016-06-07,56.199161529541016
2016-06-08,55.61375045776367
2016-06-09,54.833213806152344
2016-06-10,52.4915771484375
2016-06-13,50.14994812011719
2016-06-14,49.369407653808594
2016-06-15,49.466976165771484
2016-06-16,47.22290802001953
2016-06-17,47.41803741455078
2016-06-20,50.637786865234375
2016-06-21,51.418331146240234
2016-06-22,50.7353515625
2016-06-23,52.198883056640625
2016-06-27,46.149658203125
2016-06-28,45.076412200927734
2016-06-29,48.00345230102539
2016-06-30,49.466976165771484
2016-07-01,49.75967788696289
2016-07-04,50.05237579345703
2016-07-05,49.17426681518555
2016-07-06,47.22290802001953
2016-07-07,48.39372253417969
2016-07-08,49.07669448852539
2016-07-11,49.662105560302734
2016-07-12,48.39372253417969
2016-07-13,50.54022216796875
2016-07-14,49.662105560302734
2016-07-15,48.58885192871094
2016-07-18,49.369407653808594
2016-07-19,48.9791374206543
2016-07-20,49.95481491088867
2016-07-21,50.54022216796875
2016-07-22,51.125633239746094
2016-07-25,51.418331146240234
2016-07-26,50.05237579345703
2016-07-27,50.832923889160156
2016-07-28,48.9791374206543
2016-07-29,48.00345230102539
2016-08-01,48.00345230102539
2016-08-02,47.02777099609375
2016-08-03,46.149658203125
2016-08-04,46.8326416015625
2016-08-05,47.22290802001953
2016-08-08,51.711036682128906
2016-08-09,52.68672180175781
2016-08-10,53.07699203491211
2016-08-11,53.75996398925781
2016-08-12,52.58914566040039
2016-08-15,52.198883056640625
2016-08-16,52.00374221801758
2016-08-17,49.75967788696289
2016-08-18,50.832923889160156
2016-08-19,49.75967788696289
2016-08-22,49.369407653808594
2016-08-23,48.88156509399414
2016-08-24,48.9791374206543
2016-08-25,48.58885192871094
2016-08-26,48.68643569946289
2016-08-29,50.7353515625
2016-08-30,50.05237579345703
2016-08-31,50.34508514404297
2016-09-01,51.22319412231445
2016-09-02,51.320762634277344
2016-09-05,53.467262268066406
2016-09-06,54.6380729675293
2016-09-07,54.05267333984375
2016-09-08,53.56482696533203
2016-09-09,52.29644012451172
2016-09-12,51.711036682128906
2016-09-13,50.54022216796875
2016-09-14,51.0280647277832
2016-09-15,51.125633239746094
2016-09-16,49.95481491088867
2016-09-19,53.369693756103516
2016-09-20,54.442935943603516
2016-09-21,54.15023422241211
2016-09-22,55.906463623046875
2016-09-23,54.73564910888672
2016-09-26,53.27212142944336
2016-09-27,53.27212142944336
2016-09-28,54.05267333984375
2016-09-29,53.95509338378906
2016-09-30,54.54051208496094
2016-10-03,55.12592315673828
2016-10-04,55.3210563659668
2016-10-05,54.833213806152344
2016-10-06,54.15023422241211
2016-10-07,52.97941970825195
2016-10-10,52.58914566040039
2016-10-11,51.320762634277344
2016-10-12,50.832923889160156
2016-10-13,51.125633239746094
2016-10-14,52.68672180175781
2016-10-17,52.68672180175781
2016-10-18,52.4915771484375
2016-10-19,53.07699203491211
2016-10-20,54.05267333984375
2016-10-21,53.174556732177734
2016-10-24,55.028343200683594
2016-10-25,51.320762634277344
2016-10-26,51.80860137939453
2016-10-27,50.832923889160156
2016-10-28,50.24751663208008
2016-10-31,50.832923889160156
2016-11-01,49.95481491088867
2016-11-02,48.78399658203125
2016-11-03,49.369407653808594
2016-11-04,48.68643569946289
2016-11-07,49.369407653808594
2016-11-08,48.78399658203125
2016-11-09,48.00345230102539
2016-11-10,47.9058837890625
2016-11-11,47.22290802001953
2016-11-14,46.63750457763672
2016-11-15,46.8326416015625
2016-11-16,48.39372253417969
2016-11-17,48.78399658203125
2016-11-18,50.14994812011719
2016-11-21,49.75967788696289
2016-11-22,50.34508514404297
2016-11-23,50.54022216796875
2016-11-24,51.906166076660156
2016-11-25,51.515899658203125
2016-11-28,52.00374221801758
2016-11-29,52.10130310058594
2016-11-30,51.515899658203125
2016-12-01,49.857242584228516
2016-12-02,49.27183532714844
2016-12-05,48.88156509399414
2016-12-06,49.369407653808594
2016-12-07,50.14994812011719
2016-12-08,49.662105560302734
2016-12-09,49.857242584228516
2016-12-12,49.27183532714844
2016-12-13,50.05237579345703
2016-12-14,48.29615783691406
2016-12-15,48.39372253417969
2016-12-16,49.07669448852539
2016-12-19,48.9791374206543
2016-12-20,48.68643569946289
2016-12-21,49.95481491088867
2016-12-22,49.07669448852539
2016-12-23,49.466976165771484
2016-12-27,49.27183532714844
2016-12-28,49.56454086303711
2016-12-29,50.442649841308594
2016-12-30,50.637786865234375
2017-01-02,50.442649841308594
2017-01-03,51.0280647277832
2017-01-04,51.418331146240234
2017-01-05,52.29644012451172
2017-01-09,56.39430236816406
2017-01-10,56.39430236816406
2017-01-11,56.589439392089844
2017-01-12,55.808895111083984
2017-01-13,56.589439392089844
2017-01-16,54.9307746887207
2017-01-17,54.442935943603516
2017-01-18,55.61375045776367
2017-01-19,54.442935943603516
2017-01-20,53.467262268066406
2017-01-23,51.906166076660156
2017-01-24,53.174556732177734
2017-01-25,52.68672180175781
2017-01-26,56.0040283203125
2017-01-27,55.906463623046875
2017-01-30,55.3210563659668
2017-01-31,54.833213806152344
2017-02-01,56.49187469482422
2017-02-02,56.49187469482422
2017-02-03,56.78457260131836
2017-02-06,56.101593017578125
2017-02-07,56.101593017578125
2017-02-08,56.49187469482422
2017-02-09,56.6870002746582
2017-02-10,58.54079818725586
2017-02-13,60.29701614379883
2017-02-14,61.07756423950195
2017-02-15,60.68729782104492
2017-02-16,60.00431823730469
2017-02-17,62.05324172973633
2017-02-20,64.1021728515625
2017-02-21,64.3948745727539
2017-02-22,65.7608413696289
2017-02-23,65.07784271240234
2017-02-24,64.78514862060547
2017-02-27,66.44379425048828
2017-02-28,65.8583984375
2017-03-01,65.56568908691406
2017-03-02,65.37055969238281
2017-03-03,65.66326141357422
2017-03-06,67.51705169677734
2017-03-07,68.6878662109375
2017-03-08,67.32191467285156
2017-03-09,66.73652648925781
2017-03-10,66.44379425048828
2017-03-13,66.5413589477539
2017-03-14,65.9559555053711
2017-03-15,65.1754150390625
2017-03-16,64.29730224609375
2017-03-17,64.59001922607422
2017-03-20,64.19974517822266
2017-03-21,62.15081024169922
2017-03-22,62.73622512817383
2017-03-23,63.80946731567383
2017-03-24,64.00460052490234
2017-03-27,62.345951080322266
2017-03-28,62.248382568359375
2017-03-29,63.224063873291016
2017-03-30,62.15081024169922
2017-03-31,63.80946731567383
2017-04-03,63.41919708251953
2017-04-04,63.80946731567383
2017-04-05,64.3948745727539
2017-04-06,63.80946731567383
2017-04-07,64.1021728515625
2017-04-10,63.41919708251953
2017-04-11,63.12648391723633
2017-04-12,64.00460052490234
2017-04-13,64.98027801513672
2017-04-18,65.37055969238281
2017-04-19,66.34622955322266
2017-04-20,70.7367935180664
2017-04-21,74.83464050292969
2017-04-24,75.98753356933594
2017-04-25,75.00068664550781
2017-04-26,75.98753356933594
2017-04-27,74.80331420898438
2017-04-28,77.17174530029297
2017-05-02,76.7770004272461
2017-05-03,76.87569427490234
2017-05-04,77.96122741699219
2017-05-05,77.07306671142578
2017-05-08,77.36913299560547
2017-05-09,78.94808197021484
2017-05-10,78.7507095336914
2017-05-11,78.94808197021484
2017-05-12,79.83624267578125
2017-05-15,78.94808197021484
2017-05-16,78.94808197021484
2017-05-17,76.97438049316406
2017-05-18,74.80331420898438
2017-05-19,77.36913299560547
2017-05-22,78.05992126464844
2017-05-23,77.46780395507812
2017-05-24,77.96122741699219
2017-05-26,78.84939575195312
2017-05-29,79.14544677734375
2017-05-30,80.72441864013672
2017-05-31,80.72441864013672
2017-06-01,81.51388549804688
2017-06-02,82.79680633544922
2017-06-05,85.6586685180664
2017-06-06,85.6586685180664
2017-06-07,86.94156646728516
2017-06-08,86.0928726196289
2017-06-09,84.67182159423828
2017-06-12,81.04021453857422
2017-06-13,84.67182159423828
2017-06-14,87.61262512207031
2017-06-15,83.29022979736328
2017-06-16,87.33631896972656
2017-06-19,86.8428955078125
2017-06-20,85.54025268554688
2017-06-21,86.78368377685547
2017-06-22,85.26392364501953
2017-06-23,85.26392364501953
2017-06-26,84.49418640136719
2017-06-27,85.85603332519531
2017-06-28,86.54682922363281
2017-06-29,86.25077056884766
2017-06-30,86.92183685302734
2017-07-03,87.05999755859375
2017-07-04,86.8428955078125
2017-07-05,87.13894653320312
2017-07-06,85.99420928955078
2017-07-07,87.82974243164062
2017-07-10,87.55341339111328
2017-07-11,87.53367614746094
2017-07-12,87.53367614746094
2017-07-13,90.00080871582031
2017-07-14,92.76399230957031
2017-07-17,91.97451782226562
2017-07-18,90.5929183959961
2017-07-19,91.08636474609375
2017-07-20,94.36270904541016
2017-07-21,96.31666564941406
2017-07-24,98.29035186767578
2017-07-25,99.968017578125
2017-07-26,100.65880584716797
2017-07-27,101.44828796386719
2017-07-28,98.78377532958984
2017-07-31,98.46798706054688
2017-08-01,100.95486450195312
2017-08-02,102.04039764404297
2017-08-03,103.02723693847656
2017-08-04,104.11278533935547
2017-08-07,102.63249969482422
2017-08-08,103.61935424804688
2017-08-09,101.6456527709961
2017-08-10,100.46142578125
2017-08-11,97.06666564941406
2017-08-14,98.8824691772461
2017-08-15,98.44825744628906
2017-08-16,98.68510437011719
2017-08-17,97.61930084228516
2017-08-18,97.87588500976562
2017-08-21,94.61927032470703
2017-08-22,96.21797180175781
2017-08-23,95.58638763427734
2017-08-24,95.15216827392578
2017-08-25,96.11930084228516
2017-08-28,95.29032897949219
2017-08-29,93.5732192993164
2017-08-30,94.441650390625
2017-08-31,94.99427795410156
2017-09-01,95.62586975097656
2017-09-04,95.90217590332031
2017-09-05,94.14558410644531
2017-09-06,93.88899993896484
2017-09-07,94.93506622314453
2017-09-08,95.0140151977539
2017-09-11,95.72455596923828
2017-09-12,95.32981872558594
2017-09-13,95.7640151977539
2017-09-14,96.19823455810547
2017-09-15,95.38903045654297
2017-09-18,98.48774719238281
2017-09-19,96.90876770019531
2017-09-20,96.59297943115234
2017-09-21,96.63245391845703
2017-09-22,99.968017578125
2017-09-25,99.17852783203125
2017-09-26,97.28377532958984
2017-09-27,98.09298706054688
2017-09-28,99.0798568725586
2017-09-29,102.43513488769531
2017-10-02,104.80357360839844
2017-10-03,103.4219970703125
2017-10-04,101.5469741821289
2017-10-05,103.81671905517578
2017-10-06,102.63249969482422
2017-10-09,102.82987976074219
2017-10-10,105.49436950683594
2017-10-11,105.79042053222656
2017-10-12,106.97465515136719
2017-10-13,107.86282348632812
2017-10-16,105.39568328857422
2017-10-17,105.98780059814453
2017-10-18,105.00094604492188
2017-10-19,101.5469741821289
2017-10-20,103.02723693847656
2017-10-23,103.61935424804688
2017-10-24,103.32330322265625
2017-10-25,108.5536117553711
2017-10-26,117.33660125732422
2017-10-27,117.83000946044922
2017-10-30,117.83000946044922
2017-10-31,118.52080535888672
2017-11-01,118.422119140625
2017-11-02,118.9155502319336
2017-11-03,119.70503234863281
2017-11-06,121.77742767333984
2017-11-07,122.36953735351562
2017-11-08,119.40897369384766
2017-11-09,118.22474670410156
2017-11-10,119.21160888671875
2017-11-13,117.73133087158203
2017-11-14,118.422119140625
2017-11-15,115.26421356201172
2017-11-16,117.53395080566406
2017-11-17,118.8168716430664
2017-11-20,119.50765228271484
2017-11-21,108.94834899902344
2017-11-22,108.25753784179688
2017-11-23,112.50100708007812
2017-11-24,112.59970092773438
2017-11-27,112.50100708007812
2017-11-28,112.50100708007812
2017-11-29,111.9089126586914
2017-11-30,109.14571380615234
2017-12-01,110.03388977050781
2017-12-04,111.21810150146484
2017-12-05,108.15887451171875
2017-12-06,109.04704284667969
2017-12-07,109.9352035522461
2017-12-08,110.32994842529297
2017-12-11,110.42861938476562
2017-12-12,111.9089126586914
2017-12-13,115.26421356201172
2017-12-14,115.65892791748047
2017-12-15,114.27735900878906
2017-12-18,115.46156311035156
2017-12-19,116.74446868896484
2017-12-20,115.65892791748047
2017-12-21,115.65892791748047
2017-12-22,116.44843292236328
2017-12-27,115.26421356201172
2017-12-28,114.47472381591797
2017-12-29,114.57341003417969
2018-01-02,112.30364227294922
2018-01-03,113.88260650634766
2018-01-04,116.05368041992188
2018-01-05,115.26421356201172
2018-01-08,115.56024932861328
2018-01-09,118.61949157714844
2018-01-10,120.09976196289062
2018-01-11,118.71818542480469
2018-01-12,123.65243530273438
2018-01-15,123.75111389160156
2018-01-16,123.75111389160156
2018-01-17,120.59320068359375
2018-01-18,122.76427459716797
2018-01-19,126.61298370361328
2018-01-22,123.55374908447266
2018-01-23,123.15900421142578
2018-01-24,126.90904998779297
2018-01-25,123.75111389160156
2018-01-26,124.04716491699219
2018-01-29,120.98792266845703
2018-01-30,119.11289978027344
2018-01-31,120.69189453125
2018-02-01,122.17214965820312
2018-02-02,117.4352798461914
2018-02-05,118.12606811523438
2018-02-06,118.12606811523438
2018-02-07,122.66558074951172
2018-02-08,118.22474670410156
2018-02-09,117.53395080566406
2018-02-12,119.90238952636719
2018-02-13,120.39582061767578
2018-02-14,122.76427459716797
2018-02-15,110.03388977050781
2018-02-16,114.47472381591797
2018-02-19,111.81022644042969
2018-02-20,114.27735900878906
2018-02-21,113.78392028808594
2018-02-22,113.0931396484375
2018-02-23,112.6983871459961
2018-02-26,109.9352035522461
2018-02-27,109.9352035522461
2018-02-28,109.24440002441406
2018-03-01,111.41547393798828
2018-03-02,109.34310150146484
2018-03-05,110.92206573486328
2018-03-06,111.51417541503906
2018-03-07,110.82337188720703
2018-03-08,113.29049682617188
2018-03-09,113.48786163330078
2018-03-12,113.48786163330078
2018-03-13,114.47472381591797
2018-03-14,114.47472381591797
2018-03-15,111.9089126586914
2018-03-16,109.83653259277344
2018-03-19,108.75098419189453
2018-03-20,110.42861938476562
2018-03-21,110.42861938476562
2018-03-22,107.17202758789062
2018-03-23,109.04704284667969
2018-03-26,107.96150970458984
2018-03-27,107.56676483154297
2018-03-28,107.17202758789062
2018-03-29,90.27713775634766
2018-04-03,91.34293365478516
2018-04-04,88.89554595947266
2018-04-05,90.07975769042969
2018-04-06,89.17186737060547
2018-04-09,87.55341339111328
2018-04-10,87.63237762451172
2018-04-11,89.13239288330078
2018-04-12,92.8824234008789
2018-04-13,91.50083923339844
2018-04-16,90.4744873046875
2018-04-17,91.57977294921875
2018-04-18,91.30345916748047
2018-04-19,116.34973907470703
2018-04-20,112.59970092773438
2018-04-23,110.99847412109375
2018-04-24,108.13208770751953
2018-04-25,105.66105651855469
2018-04-26,109.2193374633789
2018-04-27,108.52745819091797
2018-04-30,109.12049865722656
2018-05-02,105.95757293701172
2018-05-03,105.36454010009766
2018-05-04,104.27729034423828
2018-05-07,105.26569366455078
2018-05-08,105.66105651855469
2018-05-09,105.06800842285156
2018-05-11,104.87033081054688
2018-05-14,103.88191986083984
2018-05-15,104.57382202148438
2018-05-16,105.36454010009766
2018-05-17,106.55062866210938
2018-05-18,106.45178985595703
2018-05-21,107.04483032226562
2018-05-22,104.1784439086914
2018-05-23,104.57382202148438
2018-05-24,106.55062866210938
2018-05-25,106.25410461425781
2018-05-28,105.1668472290039
2018-05-29,108.823974609375
2018-05-30,110.70195007324219
2018-05-31,110.60310363769531
2018-06-01,108.92281341552734
2018-06-04,110.5042724609375
2018-06-05,111.69036865234375
2018-06-06,111.69036865234375
2018-06-07,109.515869140625
2018-06-08,111.69036865234375
2018-06-11,110.60310363769531
2018-06-12,109.31816864013672
2018-06-13,110.70195007324219
2018-06-14,111.78919219970703
2018-06-15,108.62628936767578
2018-06-18,108.13208770751953
2018-06-19,107.440185546875
2018-06-20,107.440185546875
2018-06-21,108.23092651367188
2018-06-22,108.23092651367188
2018-06-25,105.26569366455078
2018-06-26,106.35294342041016
2018-06-27,107.24251556396484
2018-06-28,107.04483032226562
2018-06-29,110.1089096069336
2018-07-02,111.19615936279297
2018-07-03,111.09732055664062
2018-07-04,111.78919219970703
2018-07-05,111.88804626464844
2018-07-06,110.30657958984375
2018-07-09,110.80079650878906
2018-07-10,114.45792388916016
2018-07-11,114.75443267822266
2018-07-12,115.94052124023438
2018-07-13,116.23705291748047
2018-07-16,115.05095672607422
2018-07-17,117.42314147949219
2018-07-18,130.66783142089844
2018-07-19,135.41220092773438
2018-07-20,136.7959747314453
2018-07-23,141.8368682861328
2018-07-24,143.12181091308594
2018-07-25,141.34268188476562
2018-07-26,139.26699829101562
2018-07-27,140.5519256591797
2018-07-30,139.95892333984375
2018-07-31,140.15660095214844
2018-08-01,135.3133544921875
2018-08-02,135.41220092773438
2018-08-03,133.633056640625
2018-08-06,132.15045166015625
2018-08-07,128.78985595703125
2018-08-08,130.1736602783203
2018-08-09,131.65625
2018-08-10,132.15045166015625
2018-08-13,133.23773193359375
2018-08-14,133.43539428710938
2018-08-15,132.74351501464844
2018-08-16,133.633056640625
2018-08-17,136.1040802001953
2018-08-20,137.78436279296875
2018-08-21,132.84234619140625
2018-08-22,135.41220092773438
2018-08-23,137.3890380859375
2018-08-24,137.3890380859375
2018-08-27,138.9705047607422
2018-08-28,138.67398071289062
2018-08-29,137.68557739257812
2018-08-30,139.1681671142578
2018-08-31,138.47630310058594
2018-09-03,137.3890380859375
2018-09-04,133.83074951171875
2018-09-05,129.67941284179688
2018-09-06,129.1852264404297
2018-09-07,129.7782745361328
2018-09-10,129.58059692382812
2018-09-11,129.28407287597656
2018-09-12,127.90027618408203
2018-09-13,129.7782745361328
2018-09-14,133.3365478515625
2018-09-17,130.1736602783203
2018-09-18,130.27247619628906
2018-09-19,129.7782745361328
2018-09-20,128.88870239257812
2018-09-21,128.4933319091797
2018-09-24,128.295654296875
2018-09-25,127.3072280883789
2018-09-26,124.83621978759766
2018-09-27,121.37678527832031
2018-09-28,125.23158264160156
2018-10-01,126.0223159790039
2018-10-02,122.85940551757812
2018-10-03,125.03390502929688
2018-10-04,124.5396957397461
2018-10-05,123.6501235961914
2018-10-08,120.2895278930664
2018-10-09,120.8825912475586
2018-10-10,116.33589172363281
2018-10-11,116.23705291748047
2018-10-12,115.94052124023438
2018-10-15,114.853271484375
2018-10-16,117.6208267211914
2018-10-17,115.8416748046875
2018-10-18,114.95211791992188
2018-10-19,115.8416748046875
2018-10-22,117.71965789794922
2018-10-23,113.86486053466797
2018-10-24,112.48108673095703
2018-10-25,119.00460052490234
2018-10-26,130.1736602783203
2018-10-29,130.07479858398438
2018-10-30,133.73191833496094
2018-10-31,136.1040802001953
2018-11-01,132.74351501464844
2018-11-02,133.73191833496094
2018-11-05,130.07479858398438
2018-11-06,128.39450073242188
2018-11-07,126.2199935913086
2018-11-08,126.12115478515625
2018-11-09,123.94664764404297
2018-11-12,120.19068145751953
2018-11-13,117.5219955444336
2018-11-14,119.00460052490234
2018-11-15,115.05095672607422
2018-11-16,117.12662506103516
2018-11-19,114.45792388916016
2018-11-20,111.29499053955078
2018-11-21,112.57994079589844
2018-11-22,113.56834411621094
2018-11-23,113.2718276977539
2018-11-26,111.98689270019531
2018-11-27,110.70195007324219
2018-11-28,108.92281341552734
2018-11-29,108.92281341552734
2018-11-30,107.5390396118164
2018-12-03,109.2193374633789
2018-12-04,110.5042724609375
2018-12-05,107.14368438720703
2018-12-06,102.3993148803711
2018-12-07,104.07960510253906
2018-12-10,102.89351654052734
2018-12-11,102.30046081542969
2018-12-12,102.30046081542969
2018-12-13,103.28887176513672
2018-12-14,102.10279083251953
2018-12-17,100.8178482055664
2018-12-18,100.8178482055664
2018-12-19,101.60857391357422
2018-12-20,100.8178482055664
2018-12-21,101.21321868896484
2018-12-27,99.53291320800781
2018-12-28,100.71900939941406
2019-01-02,102.99235534667969
2019-01-03,101.70742797851562
2019-01-04,106.25410461425781
2019-01-07,108.42859649658203
2019-01-08,108.823974609375
2019-01-09,110.20774841308594
2019-01-10,112.97530364990234
2019-01-11,111.49267578125
2019-01-14,112.97530364990234
2019-01-15,109.02166748046875
2019-01-16,114.2602310180664
2019-01-17,113.76602935791016
2019-01-18,115.44633483886719
2019-01-21,113.96370697021484
2019-01-22,110.30657958984375
2019-01-23,109.515869140625
2019-01-24,109.71353912353516
2019-01-25,109.02166748046875
2019-01-28,107.5390396118164
2019-01-29,111.39383697509766
2019-01-30,110.1089096069336
2019-01-31,107.14368438720703
2019-02-01,107.34136199951172
2019-02-04,111.88804626464844
2019-02-05,114.06254577636719
2019-02-06,117.02777862548828
2019-02-07,115.8416748046875
2019-02-08,116.83008575439453
2019-02-11,117.91735076904297
2019-02-12,116.83008575439453
2019-02-13,118.70807647705078
2019-02-14,126.91187286376953
2019-02-15,134.62147521972656
2019-02-18,132.84234619140625
2019-02-19,133.633056640625
2019-02-20,134.1272735595703
2019-02-21,136.40061950683594
2019-02-22,137.48788452148438
2019-02-25,136.30177307128906
2019-02-26,138.17974853515625
2019-02-27,138.37744140625
2019-02-28,136.30177307128906
2019-03-01,138.9705047607422
2019-03-04,142.33108520507812
2019-03-05,145.0986328125
2019-03-06,145.79052734375
2019-03-07,140.6508026123047
2019-03-08,138.37744140625
2019-03-11,140.6508026123047
2019-03-12,139.86004638671875
2019-03-13,136.7959747314453
2019-03-14,136.0052490234375
2019-03-15,136.59829711914062
2019-03-18,138.2786102294922
2019-03-19,141.04615783691406
2019-03-20,138.77279663085938
2019-03-21,139.86004638671875
2019-03-22,138.2786102294922
2019-03-25,140.94732666015625
2019-03-26,140.6508026123047
2019-03-27,142.23223876953125
2019-03-28,143.2206573486328
2019-03-29,144.80210876464844
2019-04-01,144.22882080078125
2019-04-02,145.01956176757812
2019-04-03,149.88253784179688
2019-04-04,145.84983825683594
2019-04-05,147.6685028076172
2019-04-08,148.2615509033203
2019-04-09,145.88937377929688
2019-04-10,148.14295959472656
2019-04-11,150.83140563964844
2019-04-12,153.99432373046875
2019-04-15,147.6289825439453
2019-04-16,149.6453094482422
2019-04-17,150.43603515625
2019-04-18,151.50352478027344
2019-04-23,150.9500274658203
2019-04-24,151.34536743164062
2019-04-25,175.1858367919922
2019-04-26,189.7747802734375
2019-04-29,187.04335021972656
2019-04-30,192.7833251953125
2019-05-02,186.1724395751953
2019-05-03,188.86428833007812
